Date,EM (EMERGING MARKETS) IMI VALUE IMI (Large+Mid+Small Cap)
2014-12-25,1183.602
2014-12-26,1185.004
2014-12-29,1192.729
2014-12-30,1185.672
2014-12-31,1188.487
2015-01-01,1188.658
2015-01-02,1185.378
2015-01-05,1170.685
2015-01-06,1162.163
2015-01-07,1167.786
2015-01-08,1186.94
2015-01-09,1191.938
2015-01-12,1184.627
2015-01-13,1190.117
2015-01-14,1182.912
2015-01-15,1188.335
2015-01-16,1184.798
2015-01-19,1177.821
2015-01-20,1183.84
2015-01-21,1203.62
2015-01-22,1215.095
2015-01-23,1221.013
2015-01-26,1215.082
2015-01-27,1215.623
2015-01-28,1209.653
2015-01-29,1196.098
2015-01-30,1183.124
2015-02-02,1187.105
2015-02-03,1203.01
2015-02-04,1211.063
2015-02-05,1211.793
2015-02-06,1206.591
2015-02-09,1198.251
2015-02-10,1192.117
2015-02-11,1185.101
2015-02-12,1198.962
2015-02-13,1218.914
2015-02-16,1214.152
2015-02-17,1213.982
2015-02-18,1216.867
2015-02-19,1215.863
2015-02-20,1215.315
2015-02-23,1211.489
2015-02-24,1215.735
2015-02-25,1220.797
2015-02-26,1224.864
2015-02-27,1220.665
2015-03-02,1217.744
2015-03-03,1214.723
2015-03-04,1201.256
2015-03-05,1199.918
2015-03-06,1194.389
2015-03-09,1181.396
2015-03-10,1164.419
2015-03-11,1158.924
2015-03-12,1167.397
2015-03-13,1157.213
2015-03-16,1156.864
2015-03-17,1166.955
2015-03-18,1175.487
2015-03-19,1184.401
2015-03-20,1189.945
2015-03-23,1196.073
2015-03-24,1199.576
2015-03-25,1196.051
2015-03-26,1184.88
2015-03-27,1178.228
2015-03-30,1191.463
2015-03-31,1195.967
2015-04-01,1205.084
2015-04-02,1218.885
2015-04-03,1221.24
2015-04-06,1232.608
2015-04-07,1234.9
2015-04-08,1253.457
2015-04-09,1262.004
2015-04-10,1268.846
2015-04-13,1282.416
2015-04-14,1282.563
2015-04-15,1286.851
2015-04-16,1301.528
2015-04-17,1293.278
2015-04-20,1285.031
2015-04-21,1295.721
2015-04-22,1300.996
2015-04-23,1309.786
2015-04-24,1318.962
2015-04-27,1327.708
2015-04-28,1331.796
2015-04-29,1322.723
2015-04-30,1309.185
2015-05-01,1307.006
2015-05-04,1315.234
2015-05-05,1314.571
2015-05-06,1304.783
2015-05-07,1282.827
2015-05-08,1296.634
2015-05-11,1296.01
2015-05-12,1287.429
2015-05-13,1294.134
2015-05-14,1295.495
2015-05-15,1304.447
2015-05-18,1301.114
2015-05-19,1301.016
2015-05-20,1294.817
2015-05-21,1290.447
2015-05-22,1296.658
2015-05-25,1293.204
2015-05-26,1284.776
2015-05-27,1278.185
2015-05-28,1264.869
2015-05-29,1258.586
2015-06-01,1257.468
2015-06-02,1253.574
2015-06-03,1250.211
2015-06-04,1240.613
2015-06-05,1231.605
2015-06-08,1225.134
2015-06-09,1217.416
2015-06-10,1226.973
2015-06-11,1225.024
2015-06-12,1226.108
2015-06-15,1215.69
2015-06-16,1209.643
2015-06-17,1214.49
2015-06-18,1225.204
2015-06-19,1222.511
2015-06-22,1237.487
2015-06-23,1243.027
2015-06-24,1244.853
2015-06-25,1239.312
2015-06-26,1229.937
2015-06-29,1207.081
2015-06-30,1221.31
2015-07-01,1220.637
2015-07-02,1219.358
2015-07-03,1211.101
2015-07-06,1186.778
2015-07-07,1171.861
2015-07-08,1137.031
2015-07-09,1150.488
2015-07-10,1165.959
2015-07-13,1178.254
2015-07-14,1176.499
2015-07-15,1173.388
2015-07-16,1178.0
2015-07-17,1174.45
2015-07-20,1165.505
2015-07-21,1171.924
2015-07-22,1161.849
2015-07-23,1153.948
2015-07-24,1138.155
2015-07-27,1116.82
2015-07-28,1115.919
2015-07-29,1127.49
2015-07-30,1121.929
2015-07-31,1130.504
2015-08-03,1117.421
2015-08-04,1118.767
2015-08-05,1118.86
2015-08-06,1111.718
2015-08-07,1112.307
2015-08-10,1115.498
2015-08-11,1102.983
2015-08-12,1085.257
2015-08-13,1085.867
2015-08-14,1085.522
2015-08-17,1074.022
2015-08-18,1066.397
2015-08-19,1056.88
2015-08-20,1044.903
2015-08-21,1023.465
2015-08-24,968.713
2015-08-25,983.519
2015-08-26,983.877
2015-08-27,1014.266
2015-08-28,1022.608
2015-08-31,1021.615
2015-09-01,1003.532
2015-09-02,996.801
2015-09-03,1003.222
2015-09-04,986.194
2015-09-07,975.544
2015-09-08,991.562
2015-09-09,1016.254
2015-09-10,1010.955
2015-09-11,1009.993
2015-09-14,1015.238
2015-09-15,1014.284
2015-09-16,1033.622
2015-09-17,1038.017
2015-09-18,1039.009
2015-09-21,1022.24
2015-09-22,1015.736
2015-09-23,995.222
2015-09-24,986.902
2015-09-25,991.186
2015-09-28,981.261
2015-09-29,974.2
2015-09-30,991.362
2015-10-01,997.221
2015-10-02,1003.798
2015-10-05,1023.527
2015-10-06,1031.917
2015-10-07,1060.925
2015-10-08,1058.433
2015-10-09,1073.861
2015-10-12,1082.053
2015-10-13,1068.033
2015-10-14,1062.769
2015-10-15,1081.6
2015-10-16,1082.653
2015-10-19,1085.775
2015-10-20,1081.769
2015-10-21,1075.937
2015-10-22,1074.523
2015-10-23,1086.031
2015-10-26,1083.638
2015-10-27,1077.719
2015-10-28,1073.67
2015-10-29,1057.329
2015-10-30,1059.664
2015-11-02,1061.378
2015-11-03,1075.614
2015-11-04,1084.208
2015-11-05,1077.874
2015-11-06,1061.103
2015-11-09,1048.755
2015-11-10,1036.652
2015-11-11,1034.96
2015-11-12,1034.791
2015-11-13,1018.523
2015-11-16,1009.76
2015-11-17,1020.774
2015-11-18,1017.683
2015-11-19,1036.542
2015-11-20,1042.608
2015-11-23,1037.509
2015-11-24,1035.876
2015-11-25,1029.657
2015-11-26,1032.505
2015-11-27,1019.681
2015-11-30,1005.261
2015-12-01,1019.645
2015-12-02,1015.476
2015-12-03,1013.026
2015-12-04,1004.938
2015-12-07,997.52
2015-12-08,981.52
2015-12-09,981.162
2015-12-10,972.92
2015-12-11,954.327
2015-12-14,949.863
2015-12-15,959.589
2015-12-16,971.779
2015-12-17,983.041
2015-12-18,973.341
2015-12-21,976.25
2015-12-22,979.391
2015-12-23,990.837
2015-12-24,993.102
2015-12-25,993.306
2015-12-28,988.705
2015-12-29,989.698
2015-12-30,980.695
2015-12-31,983.098
2016-01-01,983.548
2016-01-04,951.6
2016-01-05,952.784
2016-01-06,942.806
2016-01-07,916.867
2016-01-08,920.212
2016-01-11,900.15
2016-01-12,897.828
2016-01-13,906.459
2016-01-14,898.007
2016-01-15,878.17
2016-01-18,869.695
2016-01-19,882.288
2016-01-20,855.387
2016-01-21,849.221
2016-01-22,875.974
2016-01-25,883.292
2016-01-26,873.073
2016-01-27,883.023
2016-01-28,892.351
2016-01-29,916.825
2016-02-01,916.886
2016-02-02,900.098
2016-02-03,890.501
2016-02-04,914.226
2016-02-05,916.9
2016-02-08,911.952
2016-02-09,907.837
2016-02-10,907.799
2016-02-11,886.578
2016-02-12,884.58
2016-02-15,905.896
2016-02-16,911.543
2016-02-17,916.632
2016-02-18,928.31
2016-02-19,921.832
2016-02-22,932.041
2016-02-23,928.185
2016-02-24,919.401
2016-02-25,916.925
2016-02-26,923.105
2016-02-29,922.758
2016-03-01,938.161
2016-03-02,959.963
2016-03-03,977.514
2016-03-04,994.879
2016-03-07,1002.914
2016-03-08,996.217
2016-03-09,993.348
2016-03-10,997.272
2016-03-11,1009.011
2016-03-14,1010.592
2016-03-15,993.432
2016-03-16,994.48
2016-03-17,1027.869
2016-03-18,1038.634
2016-03-21,1041.041
2016-03-22,1043.336
2016-03-23,1031.953
2016-03-24,1021.148
2016-03-25,1019.632
2016-03-28,1021.222
2016-03-29,1024.649
2016-03-30,1049.468
2016-03-31,1053.166
2016-04-01,1039.682
2016-04-04,1038.764
2016-04-05,1021.965
2016-04-06,1016.81
2016-04-07,1017.415
2016-04-08,1028.226
2016-04-11,1039.394
2016-04-12,1049.769
2016-04-13,1066.694
2016-04-14,1067.548
2016-04-15,1068.4
2016-04-18,1064.766
2016-04-19,1078.263
2016-04-20,1077.137
2016-04-21,1083.946
2016-04-22,1073.07
2016-04-25,1064.14
2016-04-26,1068.669
2016-04-27,1070.385
2016-04-28,1073.466
2016-04-29,1068.332
2016-05-02,1062.017
2016-05-03,1043.68
2016-05-04,1030.978
2016-05-05,1025.396
2016-05-06,1018.829
2016-05-09,1010.956
2016-05-10,1018.791
2016-05-11,1020.202
2016-05-12,1019.303
2016-05-13,1003.853
2016-05-16,1001.762
2016-05-17,1006.41
2016-05-18,997.121
2016-05-19,981.614
2016-05-20,985.251
2016-05-23,989.381
2016-05-24,986.666
2016-05-25,1002.712
2016-05-26,1007.589
2016-05-27,1011.024
2016-05-30,1010.715
2016-05-31,1009.483
2016-06-01,1011.397
2016-06-02,1014.326
2016-06-03,1023.158
2016-06-06,1031.378
2016-06-07,1049.201
2016-06-08,1059.286
2016-06-09,1052.96
2016-06-10,1036.831
2016-06-13,1017.721
2016-06-14,1010.158
2016-06-15,1015.366
2016-06-16,1004.794
2016-06-17,1013.549
2016-06-20,1032.907
2016-06-21,1038.242
2016-06-22,1044.795
2016-06-23,1053.473
2016-06-24,1013.552
2016-06-27,1003.742
2016-06-28,1016.354
2016-06-29,1038.099
2016-06-30,1051.638
2016-07-01,1057.747
2016-07-04,1064.459
2016-07-05,1049.801
2016-07-06,1034.728
2016-07-07,1044.106
2016-07-08,1044.985
2016-07-11,1066.724
2016-07-12,1077.362
2016-07-13,1083.196
2016-07-14,1095.626
2016-07-15,1097.995
2016-07-18,1101.046
2016-07-19,1098.586
2016-07-20,1101.197
2016-07-21,1103.206
2016-07-22,1101.815
2016-07-25,1101.972
2016-07-26,1103.804
2016-07-27,1108.646
2016-07-28,1109.091
2016-07-29,1108.055
2016-08-01,1120.399
2016-08-02,1113.411
2016-08-03,1102.904
2016-08-04,1112.401
2016-08-05,1124.886
2016-08-08,1136.913
2016-08-09,1143.398
2016-08-10,1145.062
2016-08-11,1149.611
2016-08-12,1151.839
2016-08-15,1160.003
2016-08-16,1159.951
2016-08-17,1151.199
2016-08-18,1159.282
2016-08-19,1151.328
2016-08-22,1141.911
2016-08-23,1144.389
2016-08-24,1132.386
2016-08-25,1135.35
2016-08-26,1139.614
2016-08-29,1132.007
2016-08-30,1135.942
2016-08-31,1129.543
2016-09-01,1126.46
2016-09-02,1136.421
2016-09-05,1149.77
2016-09-06,1164.613
2016-09-07,1168.517
2016-09-08,1170.851
2016-09-09,1153.252
2016-09-12,1126.132
2016-09-13,1119.574
2016-09-14,1118.187
2016-09-15,1121.697
2016-09-16,1117.595
2016-09-19,1132.701
2016-09-20,1135.21
2016-09-21,1142.893
2016-09-22,1160.023
2016-09-23,1155.325
2016-09-26,1141.058
2016-09-27,1147.741
2016-09-28,1148.731
2016-09-29,1151.436
2016-09-30,1138.744
2016-10-03,1148.758
2016-10-04,1155.181
2016-10-05,1155.713
2016-10-06,1159.342
2016-10-07,1157.195
2016-10-10,1161.483
2016-10-11,1147.382
2016-10-12,1143.577
2016-10-13,1128.587
2016-10-14,1137.752
2016-10-17,1135.238
2016-10-18,1153.934
2016-10-19,1157.104
2016-10-20,1157.531
2016-10-21,1155.979
2016-10-24,1165.229
2016-10-25,1166.267
2016-10-26,1157.25
2016-10-27,1151.349
2016-10-28,1147.478
2016-10-31,1152.89
2016-11-01,1151.259
2016-11-02,1136.496
2016-11-03,1130.5
2016-11-04,1125.803
2016-11-07,1143.503
2016-11-08,1153.494
2016-11-09,1124.614
2016-11-10,1122.019
2016-11-11,1092.068
2016-11-14,1084.027
2016-11-15,1086.529
2016-11-16,1090.588
2016-11-17,1089.991
2016-11-18,1086.64
2016-11-21,1091.635
2016-11-22,1105.966
2016-11-23,1105.505
2016-11-24,1100.926
2016-11-25,1106.617
2016-11-28,1115.393
2016-11-29,1108.589
2016-11-30,1114.057
2016-12-01,1112.365
2016-12-02,1108.149
2016-12-05,1107.682
2016-12-06,1118.902
2016-12-07,1127.355
2016-12-08,1143.033
2016-12-09,1141.111
2016-12-12,1134.658
2016-12-13,1139.859
2016-12-14,1132.721
2016-12-15,1116.316
2016-12-16,1112.908
2016-12-19,1105.832
2016-12-20,1104.719
2016-12-21,1105.713
2016-12-22,1094.666
2016-12-23,1094.36
2016-12-26,1095.401
2016-12-27,1097.567
2016-12-28,1107.969
2016-12-29,1115.692
2016-12-30,1121.873
2017-01-02,1121.981
2017-01-03,1129.941
2017-01-04,1133.164
2017-01-05,1145.322
2017-01-06,1143.062
2017-01-09,1138.173
2017-01-10,1147.653
2017-01-11,1149.529
2017-01-12,1164.11
2017-01-13,1165.006
2017-01-16,1156.014
2017-01-17,1162.868
2017-01-18,1167.895
2017-01-19,1162.013
2017-01-20,1159.43
2017-01-23,1170.018
2017-01-24,1177.109
2017-01-25,1177.965
2017-01-26,1184.419
2017-01-27,1184.055
2017-01-30,1180.096
2017-01-31,1175.027
2017-02-01,1180.527
2017-02-02,1183.305
2017-02-03,1187.06
2017-02-06,1192.611
2017-02-07,1190.213
2017-02-08,1194.784
2017-02-09,1201.958
2017-02-10,1209.625
2017-02-13,1217.537
2017-02-14,1217.994
2017-02-15,1227.139
2017-02-16,1230.395
2017-02-17,1221.273
2017-02-20,1226.985
2017-02-21,1229.241
2017-02-22,1235.933
2017-02-23,1237.647
2017-02-24,1228.198
2017-02-27,1224.039
2017-02-28,1221.11
2017-03-01,1222.832
2017-03-02,1220.766
2017-03-03,1213.204
2017-03-06,1217.161
2017-03-07,1220.435
2017-03-08,1216.656
2017-03-09,1199.729
2017-03-10,1202.053
2017-03-13,1218.259
2017-03-14,1221.606
2017-03-15,1227.237
2017-03-16,1252.989
2017-03-17,1254.848
2017-03-20,1261.427
2017-03-21,1263.271
2017-03-22,1254.936
2017-03-23,1256.061
2017-03-24,1256.875
2017-03-27,1249.52
2017-03-28,1255.256
2017-03-29,1257.731
2017-03-30,1254.812
2017-03-31,1242.945
2017-04-03,1251.15
2017-04-04,1250.698
2017-04-05,1255.692
2017-04-06,1247.349
2017-04-07,1245.23
2017-04-10,1239.662
2017-04-11,1235.954
2017-04-12,1238.655
2017-04-13,1244.601
2017-04-14,1240.786
2017-04-17,1243.907
2017-04-18,1235.077
2017-04-19,1226.812
2017-04-20,1231.807
2017-04-21,1234.598
2017-04-24,1246.661
2017-04-25,1260.817
2017-04-26,1262.493
2017-04-27,1256.263
2017-04-28,1253.218
2017-05-01,1254.719
2017-05-02,1263.581
2017-05-03,1259.941
2017-05-04,1251.948
2017-05-05,1246.944
2017-05-08,1253.168
2017-05-09,1256.702
2017-05-10,1262.509
2017-05-11,1267.257
2017-05-12,1269.762
2017-05-15,1281.573
2017-05-16,1286.795
2017-05-17,1280.068
2017-05-18,1251.145
2017-05-19,1259.71
2017-05-22,1266.95
2017-05-23,1269.453
2017-05-24,1270.602
2017-05-25,1283.453
2017-05-26,1286.954
2017-05-29,1285.619
2017-05-30,1283.334
2017-05-31,1278.359
2017-06-01,1279.098
2017-06-02,1286.929
2017-06-05,1288.703
2017-06-06,1287.251
2017-06-07,1285.131
2017-06-08,1284.051
2017-06-09,1283.415
2017-06-12,1276.14
2017-06-13,1278.359
2017-06-14,1283.938
2017-06-15,1271.081
2017-06-16,1271.133
2017-06-19,1278.633
2017-06-20,1272.159
2017-06-21,1266.421
2017-06-22,1269.774
2017-06-23,1272.579
2017-06-26,1284.287
2017-06-27,1281.838
2017-06-28,1277.738
2017-06-29,1284.15
2017-06-30,1281.369
2017-07-03,1287.198
2017-07-04,1280.377
2017-07-05,1281.847
2017-07-06,1279.691
2017-07-07,1274.971
2017-07-10,1281.633
2017-07-11,1290.932
2017-07-12,1305.22
2017-07-13,1318.465
2017-07-14,1326.953
2017-07-17,1333.769
2017-07-18,1333.395
2017-07-19,1341.412
2017-07-20,1340.661
2017-07-21,1342.464
2017-07-24,1345.942
2017-07-25,1343.984
2017-07-26,1345.254
2017-07-27,1351.99
2017-07-28,1343.905
2017-07-31,1347.263
2017-08-01,1352.951
2017-08-02,1356.323
2017-08-03,1351.058
2017-08-04,1356.201
2017-08-07,1362.667
2017-08-08,1364.163
2017-08-09,1352.208
2017-08-10,1338.212
2017-08-11,1322.715
2017-08-14,1332.197
2017-08-15,1330.64
2017-08-16,1338.279
2017-08-17,1341.517
2017-08-18,1334.52
2017-08-21,1339.726
2017-08-22,1349.382
2017-08-23,1351.406
2017-08-24,1360.642
2017-08-25,1369.868
2017-08-28,1374.825
2017-08-29,1369.803
2017-08-30,1375.874
2017-08-31,1375.983
2017-09-01,1382.011
2017-09-04,1371.206
2017-09-05,1373.937
2017-09-06,1370.005
2017-09-07,1378.959
2017-09-08,1380.169
2017-09-11,1387.134
2017-09-12,1387.844
2017-09-13,1381.023
2017-09-14,1380.275
2017-09-15,1384.582
2017-09-18,1393.749
2017-09-19,1389.464
2017-09-20,1390.896
2017-09-21,1385.771
2017-09-22,1376.073
2017-09-25,1356.497
2017-09-26,1353.007
2017-09-27,1348.587
2017-09-28,1341.971
2017-09-29,1353.271
2017-10-02,1353.713
2017-10-03,1369.099
2017-10-04,1375.865
2017-10-05,1377.023
2017-10-06,1377.932
2017-10-09,1372.663
2017-10-10,1386.258
2017-10-11,1389.411
2017-10-12,1396.917
2017-10-13,1403.747
2017-10-16,1409.525
2017-10-17,1401.979
2017-10-18,1403.412
2017-10-19,1393.822
2017-10-20,1398.84
2017-10-23,1394.536
2017-10-24,1393.455
2017-10-25,1398.341
2017-10-26,1393.12
2017-10-27,1393.482
2017-10-30,1396.576
2017-10-31,1397.901
2017-11-01,1407.885
2017-11-02,1407.242
2017-11-03,1405.585
2017-11-06,1402.983
2017-11-07,1403.315
2017-11-08,1404.274
2017-11-09,1403.891
2017-11-10,1397.757
2017-11-13,1388.893
2017-11-14,1381.753
2017-11-15,1370.053
2017-11-16,1382.378
2017-11-17,1391.614
2017-11-20,1386.696
2017-11-21,1400.82
2017-11-22,1412.927
2017-11-23,1412.326
2017-11-24,1414.557
2017-11-27,1406.826
2017-11-28,1407.455
2017-11-29,1408.337
2017-11-30,1391.132
2017-12-01,1387.383
2017-12-04,1394.848
2017-12-05,1393.552
2017-12-06,1370.774
2017-12-07,1364.2
2017-12-08,1370.927
2017-12-11,1378.728
2017-12-12,1373.019
2017-12-13,1383.53
2017-12-14,1389.079
2017-12-15,1388.353
2017-12-18,1403.085
2017-12-19,1406.772
2017-12-20,1409.356
2017-12-21,1411.99
2017-12-22,1420.262
2017-12-25,1420.058
2017-12-26,1420.961
2017-12-27,1430.793
2017-12-28,1441.823
2017-12-29,1449.04
2018-01-01,1448.367
2018-01-02,1467.319
2018-01-03,1471.255
2018-01-04,1480.997
2018-01-05,1488.776
2018-01-08,1497.353
2018-01-09,1495.89
2018-01-10,1492.913
2018-01-11,1495.031
2018-01-12,1507.725
2018-01-15,1511.221
2018-01-16,1521.441
2018-01-17,1528.522
2018-01-18,1534.304
2018-01-19,1541.336
2018-01-22,1549.235
2018-01-23,1563.024
2018-01-24,1576.466
2018-01-25,1582.01
2018-01-26,1591.365
2018-01-29,1584.329
2018-01-30,1561.776
2018-01-31,1570.824
2018-02-01,1567.766
2018-02-02,1550.845
2018-02-05,1530.122
2018-02-06,1483.042
2018-02-07,1480.477
2018-02-08,1470.726
2018-02-09,1441.155
2018-02-12,1451.863
2018-02-13,1460.843
2018-02-14,1481.437
2018-02-15,1501.357
2018-02-16,1500.021
2018-02-19,1504.234
2018-02-20,1493.597
2018-02-21,1510.582
2018-02-22,1500.714
2018-02-23,1519.942
2018-02-26,1527.222
2018-02-27,1518.131
2018-02-28,1497.532
2018-03-01,1493.483
2018-03-02,1480.247
2018-03-05,1469.281
2018-03-06,1486.932
2018-03-07,1476.341
2018-03-08,1483.507
2018-03-09,1494.999
2018-03-12,1514.774
2018-03-13,1515.681
2018-03-14,1507.787
2018-03-15,1503.007
2018-03-16,1501.367
2018-03-19,1490.463
2018-03-20,1493.389
2018-03-21,1495.405
2018-03-22,1489.17
2018-03-23,1463.513
2018-03-26,1472.312
2018-03-27,1481.197
2018-03-28,1459.175
2018-03-29,1466.742
2018-03-30,1467.958
2018-04-02,1469.553
2018-04-03,1472.937
2018-04-04,1453.051
2018-04-05,1465.71
2018-04-06,1464.271
2018-04-09,1463.677
2018-04-10,1478.729
2018-04-11,1481.275
2018-04-12,1483.208
2018-04-13,1478.348
2018-04-16,1465.442
2018-04-17,1466.752
2018-04-18,1480.419
2018-04-19,1492.957
2018-04-20,1478.203
2018-04-23,1469.343
2018-04-24,1469.2
2018-04-25,1453.123
2018-04-26,1454.486
2018-04-27,1466.907
2018-04-30,1480.76
2018-05-01,1477.566
2018-05-02,1464.12
2018-05-03,1446.963
2018-05-04,1440.559
2018-05-07,1442.722
2018-05-08,1442.578
2018-05-09,1444.364
2018-05-10,1457.966
2018-05-11,1470.289
2018-05-14,1478.54
2018-05-15,1458.717
2018-05-16,1461.116
2018-05-17,1447.621
2018-05-18,1442.505
2018-05-21,1439.686
2018-05-22,1447.081
2018-05-23,1429.571
2018-05-24,1430.611
2018-05-25,1429.742
2018-05-28,1430.754
2018-05-29,1418.202
2018-05-30,1401.796
2018-05-31,1413.61
2018-06-01,1420.061
2018-06-04,1439.146
2018-06-05,1434.152
2018-06-06,1438.737
2018-06-07,1442.793
2018-06-08,1425.867
2018-06-11,1430.387
2018-06-12,1429.79
2018-06-13,1423.807
2018-06-14,1409.295
2018-06-15,1392.648
2018-06-18,1383.131
2018-06-19,1357.221
2018-06-20,1365.348
2018-06-21,1348.465
2018-06-22,1355.872
2018-06-25,1343.222
2018-06-26,1338.638
2018-06-27,1319.345
2018-06-28,1309.518
2018-06-29,1337.612
2018-07-02,1324.472
2018-07-03,1321.146
2018-07-04,1320.679
2018-07-05,1318.402
2018-07-06,1322.492
2018-07-09,1342.181
2018-07-10,1346.741
2018-07-11,1333.963
2018-07-12,1339.268
2018-07-13,1345.811
2018-07-16,1338.095
2018-07-17,1341.066
2018-07-18,1339.201
2018-07-19,1330.16
2018-07-20,1343.687
2018-07-23,1347.343
2018-07-24,1363.713
2018-07-25,1373.47
2018-07-26,1376.685
2018-07-27,1383.698
2018-07-30,1387.45
2018-07-31,1388.135
2018-08-01,1387.969
2018-08-02,1364.113
2018-08-03,1371.301
2018-08-06,1370.468
2018-08-07,1380.874
2018-08-08,1380.78
2018-08-09,1380.018
2018-08-10,1359.733
2018-08-13,1335.344
2018-08-14,1340.826
2018-08-15,1320.444
2018-08-16,1318.305
2018-08-17,1318.184
2018-08-20,1329.389
2018-08-21,1342.277
2018-08-22,1348.551
2018-08-23,1345.86
2018-08-24,1346.682
2018-08-27,1369.598
2018-08-28,1372.397
2018-08-29,1369.842
2018-08-30,1355.813
2018-08-31,1358.692
2018-09-03,1349.182
2018-09-04,1341.319
2018-09-05,1321.167
2018-09-06,1321.396
2018-09-07,1326.282
2018-09-10,1312.816
2018-09-11,1303.819
2018-09-12,1304.622
2018-09-13,1320.998
2018-09-14,1332.863
2018-09-17,1321.16
2018-09-18,1328.777
2018-09-19,1341.908
2018-09-20,1347.41
2018-09-21,1369.248
2018-09-24,1359.366
2018-09-25,1357.691
2018-09-26,1363.546
2018-09-27,1373.091
2018-09-28,1373.25
2018-10-01,1372.29
2018-10-02,1358.194
2018-10-03,1360.681
2018-10-04,1333.096
2018-10-05,1322.454
2018-10-08,1318.284
2018-10-09,1320.436
2018-10-10,1315.685
2018-10-11,1271.64
2018-10-12,1293.461
2018-10-15,1287.278
2018-10-16,1301.295
2018-10-17,1302.238
2018-10-18,1288.482
2018-10-19,1288.791
2018-10-22,1301.204
2018-10-23,1274.078
2018-10-24,1270.943
2018-10-25,1264.492
2018-10-26,1254.623
2018-10-29,1252.025
2018-10-30,1253.243
2018-10-31,1269.903
2018-11-01,1280.922
2018-11-02,1312.984
2018-11-05,1309.978
2018-11-06,1312.067
2018-11-07,1317.581
2018-11-08,1316.396
2018-11-09,1298.019
2018-11-12,1289.457
2018-11-13,1287.642
2018-11-14,1286.657
2018-11-15,1298.044
2018-11-16,1308.987
2018-11-19,1315.087
2018-11-20,1298.822
2018-11-21,1294.751
2018-11-22,1293.277
2018-11-23,1284.443
2018-11-26,1288.731
2018-11-27,1292.244
2018-11-28,1304.148
2018-11-29,1313.558
2018-11-30,1309.698
2018-12-03,1335.151
2018-12-04,1334.514
2018-12-05,1319.435
2018-12-06,1293.932
2018-12-07,1295.852
2018-12-10,1270.68
2018-12-11,1270.357
2018-12-12,1288.462
2018-12-13,1300.464
2018-12-14,1286.355
2018-12-17,1283.555
2018-12-18,1277.201
2018-12-19,1284.837
2018-12-20,1276.567
2018-12-21,1269.471
2018-12-24,1264.665
2018-12-25,1261.088
2018-12-26,1256.838
2018-12-27,1261.726
2018-12-28,1274.881
2018-12-31,1282.225
2019-01-01,1282.889
2019-01-02,1266.935
2019-01-03,1265.188
2019-01-04,1283.621
2019-01-07,1298.855
2019-01-08,1295.144
2019-01-09,1315.709
2019-01-10,1320.904
2019-01-11,1323.585
2019-01-14,1315.268
2019-01-15,1330.291
2019-01-16,1335.222
2019-01-17,1334.246
2019-01-18,1344.026
2019-01-21,1343.508
2019-01-22,1336.515
2019-01-23,1339.832
2019-01-24,1349.719
2019-01-25,1362.156
2019-01-28,1355.183
2019-01-29,1358.054
2019-01-30,1365.104
2019-01-31,1382.437
2019-02-01,1383.774
2019-02-04,1380.326
2019-02-05,1381.082
2019-02-06,1376.976
2019-02-07,1370.419
2019-02-08,1363.269
2019-02-11,1357.574
2019-02-12,1365.341
2019-02-13,1367.691
2019-02-14,1365.152
2019-02-15,1354.659
2019-02-18,1363.189
2019-02-19,1363.11
2019-02-20,1377.585
2019-02-21,1381.349
2019-02-22,1390.8
2019-02-25,1402.765
2019-02-26,1397.057
2019-02-27,1392.534
2019-02-28,1379.904
2019-03-01,1382.816
2019-03-04,1382.137
2019-03-05,1381.759
2019-03-06,1383.759
2019-03-07,1372.746
2019-03-08,1354.149
2019-03-11,1364.659
2019-03-12,1379.979
2019-03-13,1378.824
2019-03-14,1378.145
2019-03-15,1388.954
2019-03-18,1403.464
2019-03-19,1405.565
2019-03-20,1402.221
2019-03-21,1401.856
2019-03-22,1388.599
2019-03-25,1371.384
2019-03-26,1375.576
2019-03-27,1369.639
2019-03-28,1370.182
2019-03-29,1383.26
2019-04-01,1402.767
2019-04-02,1403.149
2019-04-03,1413.918
2019-04-04,1414.529
2019-04-05,1418.391
2019-04-08,1420.924
2019-04-09,1424.754
2019-04-10,1427.343
2019-04-11,1415.674
2019-04-12,1415.791
2019-04-15,1416.29
2019-04-16,1425.143
2019-04-17,1427.636
2019-04-18,1421.548
2019-04-19,1420.746
2019-04-22,1415.505
2019-04-23,1412.907
2019-04-24,1405.956
2019-04-25,1394.843
2019-04-26,1397.279
2019-04-29,1403.233
2019-04-30,1397.899
2019-05-01,1398.813
2019-05-02,1396.099
2019-05-03,1398.687
2019-05-06,1374.986
2019-05-07,1370.5
2019-05-08,1359.032
2019-05-09,1330.049
2019-05-10,1337.284
2019-05-13,1320.02
2019-05-14,1316.025
2019-05-15,1316.491
2019-05-16,1313.51
2019-05-17,1301.023
2019-05-20,1308.472
2019-05-21,1315.154
2019-05-22,1314.371
2019-05-23,1302.687
2019-05-24,1307.758
2019-05-27,1312.641
2019-05-28,1310.218
2019-05-29,1307.673
2019-05-30,1321.779
2019-05-31,1325.048
2019-06-03,1336.898
2019-06-04,1331.881
2019-06-05,1332.007
2019-06-06,1330.137
2019-06-07,1333.519
2019-06-10,1347.835
2019-06-11,1360.635
2019-06-12,1354.971
2019-06-13,1350.329
2019-06-14,1343.232
2019-06-17,1336.942
2019-06-18,1350.781
2019-06-19,1368.421
