Date,EM (EMERGING MARKETS) IMI VALUE IMI (Large+Mid+Small Cap)
2010-07-09,1129.903
2010-07-12,1130.716
2010-07-13,1135.333
2010-07-14,1141.156
2010-07-15,1136.526
2010-07-16,1126.819
2010-07-19,1122.488
2010-07-20,1131.986
2010-07-21,1144.581
2010-07-22,1154.984
2010-07-23,1164.022
2010-07-26,1169.263
2010-07-27,1176.164
2010-07-28,1176.948
2010-07-29,1179.865
2010-07-30,1177.807
2010-08-02,1202.606
2010-08-03,1198.639
2010-08-04,1200.952
2010-08-05,1202.108
2010-08-06,1202.542
2010-08-09,1208.39
2010-08-10,1190.673
2010-08-11,1168.649
2010-08-12,1163.086
2010-08-13,1168.021
2010-08-16,1172.609
2010-08-17,1182.544
2010-08-18,1182.59
2010-08-19,1181.95
2010-08-20,1175.757
2010-08-23,1174.513
2010-08-24,1160.409
2010-08-25,1147.981
2010-08-26,1151.796
2010-08-27,1156.529
2010-08-30,1158.694
2010-08-31,1155.052
2010-09-01,1178.964
2010-09-02,1185.894
2010-09-03,1197.115
2010-09-06,1207.211
2010-09-07,1201.225
2010-09-08,1198.518
2010-09-09,1205.097
2010-09-10,1209.553
2010-09-13,1233.246
2010-09-14,1234.442
2010-09-15,1237.497
2010-09-16,1229.593
2010-09-17,1235.955
2010-09-20,1245.917
2010-09-21,1244.367
2010-09-22,1248.321
2010-09-23,1247.566
2010-09-24,1255.607
2010-09-27,1266.314
2010-09-28,1264.576
2010-09-29,1275.657
2010-09-30,1280.735
2010-10-01,1293.555
2010-10-04,1299.8
2010-10-05,1307.382
2010-10-06,1319.738
2010-10-07,1315.454
2010-10-08,1312.483
2010-10-11,1319.687
2010-10-12,1309.213
2010-10-13,1330.414
2010-10-14,1343.439
2010-10-15,1337.983
2010-10-18,1326.023
2010-10-19,1310.713
2010-10-20,1313.256
2010-10-21,1316.416
2010-10-22,1316.016
2010-10-25,1329.117
2010-10-26,1333.292
2010-10-27,1313.866
2010-10-28,1317.237
2010-10-29,1319.779
2010-11-01,1336.788
2010-11-02,1340.621
2010-11-03,1351.415
2010-11-04,1373.361
2010-11-05,1379.15
2010-11-08,1379.421
2010-11-09,1379.692
2010-11-10,1372.531
2010-11-11,1362.522
2010-11-12,1339.47
2010-11-15,1330.711
2010-11-16,1314.646
2010-11-17,1307.175
2010-11-18,1325.773
2010-11-19,1325.342
2010-11-22,1325.294
2010-11-23,1298.519
2010-11-24,1305.716
2010-11-25,1308.611
2010-11-26,1287.524
2010-11-29,1287.0
2010-11-30,1283.024
2010-12-01,1309.182
2010-12-02,1327.972
2010-12-03,1336.378
2010-12-06,1341.657
2010-12-07,1346.324
2010-12-08,1328.888
2010-12-09,1330.582
2010-12-10,1330.039
2010-12-13,1342.797
2010-12-14,1348.772
2010-12-15,1338.317
2010-12-16,1329.633
2010-12-17,1335.116
2010-12-20,1331.01
2010-12-21,1347.35
2010-12-22,1350.007
2010-12-23,1351.622
2010-12-24,1350.991
2010-12-27,1349.734
2010-12-28,1350.749
2010-12-29,1362.527
2010-12-30,1373.731
2010-12-31,1381.334
2011-01-03,1396.201
2011-01-04,1397.701
2011-01-05,1392.65
2011-01-06,1385.624
2011-01-07,1375.382
2011-01-10,1364.194
2011-01-11,1373.08
2011-01-12,1397.415
2011-01-13,1397.883
2011-01-14,1394.114
2011-01-17,1386.854
2011-01-18,1392.396
2011-01-19,1396.42
2011-01-20,1375.665
2011-01-21,1369.396
2011-01-24,1368.233
2011-01-25,1367.183
2011-01-26,1373.458
2011-01-27,1373.413
2011-01-28,1356.486
2011-01-31,1349.323
2011-02-01,1363.987
2011-02-02,1371.135
2011-02-03,1369.003
2011-02-04,1365.437
2011-02-07,1364.334
2011-02-08,1363.59
2011-02-09,1345.954
2011-02-10,1322.537
2011-02-11,1322.135
2011-02-14,1336.68
2011-02-15,1334.107
2011-02-16,1340.72
2011-02-17,1342.02
2011-02-18,1352.682
2011-02-21,1351.13
2011-02-22,1330.544
2011-02-23,1325.639
2011-02-24,1315.085
2011-02-25,1329.146
2011-02-28,1338.056
2011-03-01,1343.153
2011-03-02,1343.864
2011-03-03,1359.186
2011-03-04,1371.758
2011-03-07,1364.509
2011-03-08,1369.312
2011-03-09,1369.187
2011-03-10,1345.914
2011-03-11,1338.148
2011-03-14,1347.615
2011-03-15,1318.835
2011-03-16,1323.491
2011-03-17,1319.156
2011-03-18,1327.955
2011-03-21,1341.176
2011-03-22,1352.315
2011-03-23,1358.418
2011-03-24,1370.185
2011-03-25,1380.427
2011-03-28,1375.067
2011-03-29,1379.909
2011-03-30,1399.593
2011-03-31,1412.65
2011-04-01,1430.087
2011-04-04,1440.98
2011-04-05,1442.707
2011-04-06,1452.215
2011-04-07,1449.518
2011-04-08,1454.554
2011-04-11,1447.06
2011-04-12,1420.473
2011-04-13,1427.773
2011-04-14,1422.253
2011-04-15,1423.328
2011-04-18,1398.675
2011-04-19,1404.815
2011-04-20,1437.841
2011-04-21,1449.587
2011-04-22,1450.498
2011-04-25,1446.782
2011-04-26,1446.599
2011-04-27,1446.007
2011-04-28,1444.873
2011-04-29,1450.152
2011-05-02,1452.926
2011-05-03,1430.873
2011-05-04,1415.793
2011-05-05,1402.3
2011-05-06,1404.586
2011-05-09,1403.09
2011-05-10,1410.134
2011-05-11,1409.249
2011-05-12,1387.198
2011-05-13,1383.802
2011-05-16,1373.839
2011-05-17,1370.31
2011-05-18,1380.16
2011-05-19,1377.445
2011-05-20,1377.474
2011-05-23,1345.767
2011-05-24,1358.517
2011-05-25,1351.363
2011-05-26,1367.863
2011-05-27,1385.694
2011-05-30,1386.422
2011-05-31,1409.048
2011-06-01,1407.506
2011-06-02,1398.646
2011-06-03,1395.171
2011-06-06,1387.02
2011-06-07,1393.566
2011-06-08,1386.217
2011-06-09,1380.768
2011-06-10,1366.497
2011-06-13,1362.148
2011-06-14,1372.32
2011-06-15,1364.409
2011-06-16,1341.929
2011-06-17,1340.242
2011-06-20,1331.701
2011-06-21,1348.671
2011-06-22,1351.848
2011-06-23,1338.558
2011-06-24,1352.236
2011-06-27,1348.538
2011-06-28,1358.279
2011-06-29,1371.967
2011-06-30,1387.791
2011-07-01,1398.198
2011-07-04,1412.402
2011-07-05,1408.295
2011-07-06,1400.839
2011-07-07,1409.168
2011-07-08,1406.149
2011-07-11,1381.337
2011-07-12,1356.204
2011-07-13,1374.144
2011-07-14,1370.295
2011-07-15,1370.875
2011-07-18,1355.98
2011-07-19,1364.48
2011-07-20,1375.729
2011-07-21,1385.73
2011-07-22,1397.816
2011-07-25,1393.955
2011-07-26,1405.427
2011-07-27,1396.708
2011-07-28,1391.742
2011-07-29,1383.299
2011-08-01,1394.187
2011-08-02,1370.312
2011-08-03,1341.334
2011-08-04,1310.546
2011-08-05,1270.932
2011-08-08,1210.438
2011-08-09,1177.456
2011-08-10,1194.535
2011-08-11,1204.989
2011-08-12,1206.968
2011-08-15,1234.768
2011-08-16,1242.43
2011-08-17,1248.587
2011-08-18,1215.644
2011-08-19,1188.407
2011-08-22,1187.3
2011-08-23,1208.662
2011-08-24,1200.366
2011-08-25,1194.947
2011-08-26,1195.823
2011-08-29,1230.566
2011-08-30,1239.678
2011-08-31,1260.237
2011-09-01,1265.147
2011-09-02,1246.78
2011-09-05,1211.593
2011-09-06,1209.831
2011-09-07,1235.861
2011-09-08,1241.455
2011-09-09,1216.01
2011-09-12,1192.091
2011-09-13,1185.205
2011-09-14,1170.738
2011-09-15,1183.404
2011-09-16,1199.052
2011-09-19,1166.733
2011-09-20,1167.607
2011-09-21,1156.093
2011-09-22,1086.021
2011-09-23,1061.128
2011-09-26,1050.009
2011-09-27,1098.034
2011-09-28,1093.804
2011-09-29,1098.43
2011-09-30,1084.17
2011-10-03,1052.441
2011-10-04,1030.071
2011-10-05,1035.506
2011-10-06,1064.544
2011-10-07,1084.302
2011-10-10,1101.022
2011-10-11,1114.359
2011-10-12,1129.201
2011-10-13,1137.35
2011-10-14,1143.705
2011-10-17,1150.317
2011-10-18,1131.999
2011-10-19,1143.784
2011-10-20,1116.445
2011-10-21,1130.418
2011-10-24,1162.917
2011-10-25,1169.855
2011-10-26,1173.941
2011-10-27,1212.113
2011-10-28,1233.434
2011-10-31,1218.653
2011-11-01,1189.194
2011-11-02,1197.348
2011-11-03,1192.287
2011-11-04,1210.776
2011-11-07,1211.672
2011-11-08,1212.596
2011-11-09,1200.055
2011-11-10,1168.397
2011-11-11,1189.425
2011-11-14,1194.795
2011-11-15,1185.87
2011-11-16,1176.414
2011-11-17,1168.3
2011-11-18,1147.951
2011-11-21,1119.645
2011-11-22,1116.565
2011-11-23,1088.469
2011-11-24,1090.872
2011-11-25,1079.637
2011-11-28,1108.627
2011-11-29,1116.077
2011-11-30,1137.103
2011-12-01,1174.822
2011-12-02,1179.153
2011-12-05,1186.26
2011-12-06,1170.063
2011-12-07,1178.131
2011-12-08,1162.726
2011-12-09,1147.018
2011-12-12,1135.129
2011-12-13,1125.917
2011-12-14,1111.09
2011-12-15,1102.816
2011-12-16,1108.765
2011-12-19,1088.026
2011-12-20,1102.955
2011-12-21,1122.627
2011-12-22,1128.184
2011-12-23,1138.336
2011-12-26,1137.762
2011-12-27,1133.229
2011-12-28,1119.572
2011-12-29,1121.323
2011-12-30,1123.884
2012-01-02,1124.047
2012-01-03,1152.918
2012-01-04,1152.344
2012-01-05,1149.59
2012-01-06,1143.494
2012-01-09,1148.592
2012-01-10,1171.355
2012-01-11,1172.472
2012-01-12,1180.257
2012-01-13,1180.291
2012-01-16,1179.912
2012-01-17,1205.996
2012-01-18,1216.507
2012-01-19,1229.981
2012-01-20,1235.241
2012-01-23,1241.828
2012-01-24,1240.333
2012-01-25,1242.984
2012-01-26,1261.154
2012-01-27,1265.37
2012-01-30,1254.238
2012-01-31,1272.062
2012-02-01,1287.49
2012-02-02,1307.054
2012-02-03,1313.311
2012-02-06,1313.371
2012-02-07,1314.715
2012-02-08,1332.219
2012-02-09,1334.361
2012-02-10,1309.431
2012-02-13,1322.799
2012-02-14,1314.73
2012-02-15,1327.807
2012-02-16,1313.631
2012-02-17,1328.478
2012-02-20,1334.423
2012-02-21,1331.548
2012-02-22,1329.59
2012-02-23,1324.611
2012-02-24,1335.094
2012-02-27,1320.225
2012-02-28,1336.704
2012-02-29,1348.692
2012-03-01,1346.227
2012-03-02,1352.319
2012-03-05,1332.717
2012-03-06,1300.312
2012-03-07,1294.957
2012-03-08,1313.109
2012-03-09,1321.381
2012-03-12,1310.391
2012-03-13,1331.13
2012-03-14,1330.317
2012-03-15,1327.384
2012-03-16,1325.773
2012-03-19,1320.284
2012-03-20,1306.666
2012-03-21,1303.383
2012-03-22,1292.163
2012-03-23,1293.62
2012-03-26,1295.646
2012-03-27,1307.017
2012-03-28,1292.215
2012-03-29,1277.309
2012-03-30,1290.423
2012-04-02,1296.719
2012-04-03,1303.526
2012-04-04,1281.008
2012-04-05,1277.89
2012-04-06,1277.316
2012-04-09,1263.059
2012-04-10,1253.207
2012-04-11,1252.432
2012-04-12,1266.71
2012-04-13,1272.518
2012-04-16,1263.29
2012-04-17,1263.416
2012-04-18,1265.884
2012-04-19,1263.505
2012-04-20,1261.445
2012-04-23,1245.337
2012-04-24,1247.411
2012-04-25,1247.922
2012-04-26,1250.329
2012-04-27,1253.359
2012-04-30,1260.68
2012-05-01,1260.283
2012-05-02,1268.696
2012-05-03,1261.485
2012-05-04,1249.568
2012-05-07,1236.532
2012-05-08,1226.504
2012-05-09,1208.2
2012-05-10,1210.756
2012-05-11,1197.133
2012-05-14,1172.744
2012-05-15,1166.124
2012-05-16,1142.164
2012-05-17,1137.455
2012-05-18,1120.898
2012-05-21,1129.82
2012-05-22,1138.315
2012-05-23,1111.795
2012-05-24,1116.065
2012-05-25,1116.252
2012-05-28,1125.413
2012-05-29,1142.437
2012-05-30,1124.733
2012-05-31,1123.168
2012-06-01,1108.337
2012-06-04,1096.009
2012-06-05,1102.091
2012-06-06,1122.28
2012-06-07,1133.319
2012-06-08,1123.044
2012-06-11,1133.718
2012-06-12,1132.163
2012-06-13,1139.6
2012-06-14,1134.153
2012-06-15,1150.746
2012-06-18,1160.41
2012-06-19,1172.529
2012-06-20,1179.643
2012-06-21,1162.71
2012-06-22,1145.76
2012-06-25,1130.477
2012-06-26,1132.923
2012-06-27,1139.182
2012-06-28,1131.167
2012-06-29,1169.019
2012-07-02,1175.328
2012-07-03,1195.336
2012-07-04,1194.526
2012-07-05,1194.485
2012-07-06,1182.427
2012-07-09,1171.025
2012-07-10,1168.495
2012-07-11,1165.671
2012-07-12,1144.474
2012-07-13,1157.551
2012-07-16,1157.164
2012-07-17,1165.167
2012-07-18,1162.681
2012-07-19,1173.276
2012-07-20,1167.518
2012-07-23,1137.973
2012-07-24,1133.183
2012-07-25,1128.44
2012-07-26,1141.086
2012-07-27,1170.53
2012-07-30,1178.454
2012-07-31,1183.567
2012-08-01,1186.37
2012-08-02,1175.719
2012-08-03,1185.766
2012-08-06,1202.896
2012-08-07,1204.63
2012-08-08,1209.765
2012-08-09,1220.777
2012-08-10,1220.535
2012-08-13,1213.873
2012-08-14,1219.56
2012-08-15,1216.063
2012-08-16,1217.767
2012-08-17,1213.165
2012-08-20,1210.121
2012-08-21,1217.048
2012-08-22,1211.065
2012-08-23,1216.273
2012-08-24,1204.562
2012-08-27,1202.422
2012-08-28,1196.425
2012-08-29,1190.13
2012-08-30,1178.181
2012-08-31,1180.594
2012-09-03,1187.056
2012-09-04,1181.404
2012-09-05,1172.317
2012-09-06,1186.585
2012-09-07,1210.247
2012-09-10,1213.336
2012-09-11,1215.218
2012-09-12,1222.025
2012-09-13,1227.126
2012-09-14,1268.652
2012-09-17,1269.595
2012-09-18,1263.946
2012-09-19,1268.231
2012-09-20,1254.237
2012-09-21,1264.034
2012-09-24,1260.214
2012-09-25,1256.69
2012-09-26,1242.789
2012-09-27,1251.759
2012-09-28,1255.679
2012-10-01,1258.564
2012-10-02,1259.098
2012-10-03,1254.369
2012-10-04,1256.77
2012-10-05,1260.489
2012-10-08,1246.807
2012-10-09,1246.01
2012-10-10,1240.551
2012-10-11,1247.523
2012-10-12,1248.175
2012-10-15,1247.102
2012-10-16,1256.273
2012-10-17,1267.147
2012-10-18,1271.295
2012-10-19,1262.747
2012-10-22,1264.255
2012-10-23,1251.087
2012-10-24,1249.197
2012-10-25,1252.651
2012-10-26,1241.417
2012-10-29,1239.905
2012-10-30,1242.158
2012-10-31,1243.235
2012-11-01,1249.046
2012-11-02,1254.788
2012-11-05,1248.369
2012-11-06,1256.045
2012-11-07,1258.463
2012-11-08,1241.735
2012-11-09,1236.74
2012-11-12,1232.438
2012-11-13,1221.913
2012-11-14,1220.005
2012-11-15,1212.57
2012-11-16,1206.358
2012-11-19,1217.306
2012-11-20,1217.162
2012-11-21,1216.399
2012-11-22,1221.879
2012-11-23,1233.176
2012-11-26,1233.52
2012-11-27,1234.666
2012-11-28,1228.476
2012-11-29,1244.22
2012-11-30,1247.188
2012-12-03,1247.208
2012-12-04,1247.166
2012-12-05,1258.846
2012-12-06,1264.747
2012-12-07,1267.682
2012-12-10,1273.819
2012-12-11,1281.675
2012-12-12,1291.373
2012-12-13,1292.06
2012-12-14,1295.575
2012-12-17,1293.779
2012-12-18,1302.254
2012-12-19,1311.797
2012-12-20,1313.314
2012-12-21,1302.239
2012-12-24,1302.22
2012-12-25,1304.359
2012-12-26,1307.07
2012-12-27,1309.384
2012-12-28,1316.371
2012-12-31,1316.222
2013-01-01,1317.071
2013-01-02,1344.033
2013-01-03,1352.424
2013-01-04,1347.948
2013-01-07,1347.941
2013-01-08,1338.957
2013-01-09,1343.138
2013-01-10,1349.585
2013-01-11,1345.367
2013-01-14,1356.091
2013-01-15,1349.183
2013-01-16,1344.819
2013-01-17,1347.245
2013-01-18,1356.975
2013-01-21,1355.316
2013-01-22,1356.241
2013-01-23,1352.757
2013-01-24,1347.189
2013-01-25,1344.788
2013-01-28,1337.22
2013-01-29,1344.282
2013-01-30,1340.857
2013-01-31,1340.738
2013-02-01,1346.736
2013-02-04,1345.645
2013-02-05,1336.072
2013-02-06,1331.925
2013-02-07,1323.991
2013-02-08,1324.022
2013-02-11,1321.096
2013-02-12,1321.611
2013-02-13,1329.84
2013-02-14,1331.347
2013-02-15,1330.786
2013-02-18,1328.601
2013-02-19,1327.967
2013-02-20,1331.943
2013-02-21,1311.886
2013-02-22,1313.348
2013-02-25,1314.75
2013-02-26,1300.2
2013-02-27,1305.972
2013-02-28,1316.15
2013-03-01,1312.37
2013-03-04,1295.578
2013-03-05,1306.415
2013-03-06,1322.447
2013-03-07,1322.286
2013-03-08,1330.035
2013-03-11,1329.246
2013-03-12,1321.59
2013-03-13,1307.949
2013-03-14,1308.219
2013-03-15,1303.526
2013-03-18,1289.757
2013-03-19,1281.432
2013-03-20,1282.268
2013-03-21,1277.93
2013-03-22,1271.8
2013-03-25,1279.728
2013-03-26,1286.549
2013-03-27,1291.026
2013-03-28,1290.849
2013-03-29,1293.777
2013-04-01,1289.397
2013-04-02,1285.199
2013-04-03,1280.174
2013-04-04,1270.141
2013-04-05,1259.73
2013-04-08,1256.415
2013-04-09,1267.775
2013-04-10,1277.391
2013-04-11,1281.648
2013-04-12,1270.089
2013-04-15,1249.724
2013-04-16,1255.3
2013-04-17,1246.069
2013-04-18,1243.489
2013-04-19,1259.422
2013-04-22,1260.681
2013-04-23,1259.917
2013-04-24,1271.657
2013-04-25,1284.179
2013-04-26,1278.114
2013-04-29,1285.283
2013-04-30,1297.944
2013-05-01,1296.42
2013-05-02,1293.343
2013-05-03,1298.696
2013-05-06,1305.633
2013-05-07,1314.409
2013-05-08,1323.121
2013-05-09,1323.798
2013-05-10,1312.357
2013-05-13,1301.216
2013-05-14,1305.283
2013-05-15,1304.074
2013-05-16,1304.715
2013-05-17,1304.571
2013-05-20,1308.136
2013-05-21,1308.078
2013-05-22,1306.891
2013-05-23,1279.374
2013-05-24,1280.085
2013-05-27,1282.536
2013-05-28,1286.35
2013-05-29,1274.796
2013-05-30,1267.763
2013-05-31,1258.324
2013-06-03,1248.184
2013-06-04,1254.666
2013-06-05,1238.886
2013-06-06,1231.881
2013-06-07,1228.161
2013-06-10,1218.652
2013-06-11,1196.648
2013-06-12,1195.027
2013-06-13,1183.693
2013-06-14,1191.957
2013-06-17,1197.413
2013-06-18,1193.64
2013-06-19,1185.529
2013-06-20,1140.159
2013-06-21,1128.966
2013-06-24,1107.271
2013-06-25,1111.151
2013-06-26,1130.688
2013-06-27,1148.68
2013-06-28,1172.259
2013-07-01,1176.261
2013-07-02,1163.103
2013-07-03,1139.036
2013-07-04,1152.356
2013-07-05,1148.048
2013-07-08,1135.218
2013-07-09,1144.145
2013-07-10,1147.552
2013-07-11,1179.962
2013-07-12,1181.745
2013-07-15,1190.977
2013-07-16,1192.838
2013-07-17,1201.116
2013-07-18,1201.783
2013-07-19,1195.946
2013-07-22,1202.352
2013-07-23,1221.825
2013-07-24,1218.122
2013-07-25,1213.33
2013-07-26,1212.286
2013-07-29,1203.928
2013-07-30,1202.124
2013-07-31,1192.927
2013-08-01,1201.061
2013-08-02,1202.446
2013-08-05,1205.025
2013-08-06,1193.107
2013-08-07,1185.158
2013-08-08,1197.166
2013-08-09,1202.499
2013-08-12,1211.405
2013-08-13,1219.731
2013-08-14,1223.553
2013-08-15,1215.495
2013-08-16,1213.344
2013-08-19,1198.971
2013-08-20,1182.85
2013-08-21,1172.275
2013-08-22,1171.391
2013-08-23,1182.587
2013-08-26,1183.425
2013-08-27,1162.042
2013-08-28,1155.094
2013-08-29,1165.916
2013-08-30,1175.532
2013-09-02,1187.638
2013-09-03,1185.601
2013-09-04,1191.603
2013-09-05,1203.483
2013-09-06,1214.172
2013-09-09,1235.877
2013-09-10,1254.963
2013-09-11,1255.677
2013-09-12,1253.303
2013-09-13,1248.245
2013-09-16,1266.386
2013-09-17,1268.385
2013-09-18,1267.38
2013-09-19,1293.033
2013-09-20,1282.659
2013-09-23,1286.357
2013-09-24,1278.767
2013-09-25,1276.487
2013-09-26,1270.786
2013-09-27,1267.194
2013-09-30,1252.719
2013-10-01,1261.51
2013-10-02,1260.873
2013-10-03,1268.981
2013-10-04,1272.238
2013-10-07,1267.972
2013-10-08,1273.259
2013-10-09,1269.295
2013-10-10,1278.967
2013-10-11,1290.532
2013-10-14,1290.348
2013-10-15,1299.046
2013-10-16,1301.848
2013-10-17,1304.548
2013-10-18,1312.266
2013-10-21,1313.084
2013-10-22,1314.74
2013-10-23,1301.05
2013-10-24,1298.508
2013-10-25,1294.597
2013-10-28,1303.053
2013-10-29,1306.479
2013-10-30,1313.178
2013-10-31,1304.053
2013-11-01,1294.476
2013-11-04,1294.087
2013-11-05,1282.261
2013-11-06,1285.048
2013-11-07,1277.856
2013-11-08,1259.984
2013-11-11,1255.776
2013-11-12,1251.538
2013-11-13,1237.584
2013-11-14,1250.736
2013-11-15,1267.749
2013-11-18,1291.444
2013-11-19,1292.751
2013-11-20,1287.638
2013-11-21,1269.023
2013-11-22,1274.136
2013-11-25,1273.19
2013-11-26,1262.798
2013-11-27,1267.067
2013-11-28,1270.093
2013-11-29,1278.715
2013-12-02,1272.488
2013-12-03,1260.326
2013-12-04,1253.341
2013-12-05,1256.595
2013-12-06,1261.199
2013-12-09,1271.355
2013-12-10,1270.825
2013-12-11,1255.759
2013-12-12,1243.479
2013-12-13,1244.554
2013-12-16,1243.02
2013-12-17,1243.34
2013-12-18,1247.752
2013-12-19,1242.361
2013-12-20,1242.238
2013-12-23,1246.778
2013-12-24,1251.528
2013-12-25,1250.821
2013-12-26,1249.921
2013-12-27,1254.686
2013-12-30,1260.506
2013-12-31,1261.496
2014-01-01,1261.487
2014-01-02,1246.996
2014-01-03,1234.119
2014-01-06,1224.031
2014-01-07,1222.931
2014-01-08,1225.177
2014-01-09,1214.618
2014-01-10,1222.986
2014-01-13,1232.021
2014-01-14,1228.021
2014-01-15,1230.28
2014-01-16,1226.926
2014-01-17,1224.0
2014-01-20,1220.896
2014-01-21,1223.866
2014-01-22,1230.124
2014-01-23,1214.8
2014-01-24,1199.521
2014-01-27,1178.966
2014-01-28,1181.331
2014-01-29,1184.137
2014-01-30,1183.739
2014-01-31,1183.64
2014-02-03,1171.017
2014-02-04,1161.418
2014-02-05,1160.87
2014-02-06,1176.156
2014-02-07,1184.263
2014-02-10,1182.745
2014-02-11,1192.817
2014-02-12,1203.576
2014-02-13,1192.84
2014-02-14,1206.098
2014-02-17,1214.138
2014-02-18,1207.018
2014-02-19,1208.687
2014-02-20,1200.385
2014-02-21,1208.712
2014-02-24,1207.624
2014-02-25,1202.005
2014-02-26,1199.99
2014-02-27,1207.84
2014-02-28,1210.357
2014-03-03,1192.692
2014-03-04,1199.459
2014-03-05,1202.016
2014-03-06,1215.378
2014-03-07,1211.225
2014-03-10,1197.305
2014-03-11,1197.731
2014-03-12,1186.198
2014-03-13,1183.918
2014-03-14,1179.778
2014-03-17,1188.748
2014-03-18,1197.645
2014-03-19,1196.67
2014-03-20,1184.81
2014-03-21,1190.232
2014-03-24,1202.083
2014-03-25,1210.604
2014-03-26,1222.958
2014-03-27,1234.101
2014-03-28,1245.24
2014-03-31,1257.493
2014-04-01,1262.741
2014-04-02,1267.891
2014-04-03,1262.962
2014-04-04,1268.247
2014-04-07,1273.503
2014-04-08,1282.448
2014-04-09,1286.972
2014-04-10,1292.691
2014-04-11,1287.806
2014-04-14,1281.952
2014-04-15,1267.265
2014-04-16,1270.673
2014-04-17,1280.08
2014-04-18,1282.536
2014-04-21,1281.146
2014-04-22,1278.111
2014-04-23,1270.995
2014-04-24,1270.572
2014-04-25,1256.211
2014-04-28,1258.386
2014-04-29,1269.737
2014-04-30,1266.345
2014-05-01,1267.149
2014-05-02,1276.349
2014-05-05,1273.778
2014-05-06,1278.319
2014-05-07,1279.506
2014-05-08,1285.81
2014-05-09,1283.335
2014-05-12,1291.283
2014-05-13,1299.635
2014-05-14,1311.713
2014-05-15,1307.25
2014-05-16,1311.869
2014-05-19,1319.514
2014-05-20,1309.881
2014-05-21,1311.678
2014-05-22,1324.926
2014-05-23,1328.785
2014-05-26,1327.138
2014-05-27,1316.176
2014-05-28,1322.432
2014-05-29,1323.254
2014-05-30,1309.525
2014-06-02,1312.445
2014-06-03,1318.611
2014-06-04,1314.096
2014-06-05,1319.641
2014-06-06,1332.966
2014-06-09,1339.828
2014-06-10,1347.568
2014-06-11,1346.561
2014-06-12,1346.162
2014-06-13,1340.7
2014-06-16,1336.627
2014-06-17,1333.115
2014-06-18,1334.511
2014-06-19,1342.351
2014-06-20,1334.978
2014-06-23,1333.993
2014-06-24,1340.172
2014-06-25,1333.165
2014-06-26,1339.504
2014-06-27,1339.695
2014-06-30,1345.622
2014-07-01,1346.094
2014-07-02,1356.504
2014-07-03,1357.714
2014-07-04,1359.463
2014-07-07,1361.505
2014-07-08,1361.593
2014-07-09,1358.2
2014-07-10,1361.836
2014-07-11,1355.063
2014-07-14,1363.467
2014-07-15,1368.453
2014-07-16,1371.756
2014-07-17,1369.484
2014-07-18,1370.44
2014-07-21,1371.156
2014-07-22,1384.509
2014-07-23,1390.885
2014-07-24,1396.528
2014-07-25,1393.647
2014-07-28,1394.563
2014-07-29,1395.059
2014-07-30,1394.605
2014-07-31,1382.078
2014-08-01,1373.618
2014-08-04,1383.052
2014-08-05,1374.964
2014-08-06,1366.918
2014-08-07,1362.582
2014-08-08,1353.59
2014-08-11,1373.453
2014-08-12,1376.941
2014-08-13,1383.565
2014-08-14,1386.884
2014-08-15,1391.973
2014-08-18,1394.577
2014-08-19,1404.685
2014-08-20,1404.413
2014-08-21,1400.283
2014-08-22,1403.435
2014-08-25,1406.845
2014-08-26,1409.445
2014-08-27,1419.111
2014-08-28,1412.278
2014-08-29,1414.599
2014-09-01,1418.21
2014-09-02,1414.965
2014-09-03,1432.667
2014-09-04,1430.719
2014-09-05,1427.864
2014-09-08,1426.345
2014-09-09,1417.336
2014-09-10,1402.327
2014-09-11,1395.561
2014-09-12,1385.703
2014-09-15,1378.401
2014-09-16,1375.063
2014-09-17,1386.298
2014-09-18,1375.739
2014-09-19,1372.096
2014-09-22,1354.907
2014-09-23,1346.573
2014-09-24,1350.422
2014-09-25,1336.314
2014-09-26,1331.841
2014-09-29,1310.368
2014-09-30,1305.129
2014-10-01,1294.451
2014-10-02,1288.708
2014-10-03,1294.513
2014-10-06,1309.313
2014-10-07,1311.064
2014-10-08,1298.181
2014-10-09,1310.878
2014-10-10,1289.504
2014-10-13,1293.408
2014-10-14,1293.606
2014-10-15,1279.706
2014-10-16,1261.983
2014-10-17,1269.583
2014-10-20,1275.906
2014-10-21,1274.13
2014-10-22,1278.707
2014-10-23,1272.906
2014-10-24,1276.34
2014-10-27,1266.735
2014-10-28,1284.158
2014-10-29,1299.552
2014-10-30,1299.965
2014-10-31,1307.38
2014-11-03,1300.096
2014-11-04,1295.84
2014-11-05,1283.238
2014-11-06,1277.053
2014-11-07,1273.327
2014-11-10,1283.283
2014-11-11,1279.188
2014-11-12,1282.364
2014-11-13,1278.263
2014-11-14,1273.356
2014-11-17,1267.739
2014-11-18,1270.095
2014-11-19,1269.654
2014-11-20,1269.127
2014-11-21,1287.137
2014-11-24,1297.765
2014-11-25,1294.23
2014-11-26,1297.022
2014-11-27,1295.671
2014-11-28,1284.899
2014-12-01,1257.877
2014-12-02,1259.42
2014-12-03,1262.001
2014-12-04,1265.936
2014-12-05,1265.405
2014-12-08,1254.485
2014-12-09,1235.858
2014-12-10,1228.077
2014-12-11,1211.783
2014-12-12,1202.224
2014-12-15,1183.346
2014-12-16,1165.993
2014-12-17,1178.451
2014-12-18,1197.153
2014-12-19,1206.92
2014-12-22,1225.776
2014-12-23,1219.477
