Date,SWEDEN Standard (Large+Mid Cap)
2009-12-01,13171.564
2009-12-02,13357.974
2009-12-03,13289.103
2009-12-04,13254.42
2009-12-07,13072.18
2009-12-08,12759.602
2009-12-09,12690.882
2009-12-10,12747.243
2009-12-11,12724.954
2009-12-14,12866.324
2009-12-15,12612.151
2009-12-16,12760.302
2009-12-17,12337.463
2009-12-18,12202.08
2009-12-21,12404.348
2009-12-22,12433.822
2009-12-23,12558.135
2009-12-24,12514.205
2009-12-25,12514.205
2009-12-28,12713.558
2009-12-29,12796.481
2009-12-30,12597.533
2009-12-31,12661.578
2010-01-01,12661.578
2010-01-04,13022.789
2010-01-05,13015.323
2010-01-06,12993.856
2010-01-07,12939.962
2010-01-08,12990.938
2010-01-11,13279.581
2010-01-12,13131.392
2010-01-13,13222.898
2010-01-14,13291.407
2010-01-15,13086.545
2010-01-18,13208.442
2010-01-19,13113.019
2010-01-20,12683.528
2010-01-21,12570.467
2010-01-22,12523.05
2010-01-25,12462.965
2010-01-26,12281.864
2010-01-27,12298.154
2010-01-28,12120.9
2010-01-29,12346.57
2010-02-01,12634.157
2010-02-02,12760.265
2010-02-03,12721.893
2010-02-04,12231.063
2010-02-05,11966.608
2010-02-08,12062.873
2010-02-09,12213.371
2010-02-10,12203.096
2010-02-11,12321.356
2010-02-12,12223.785
2010-02-15,12155.181
2010-02-16,12348.86
2010-02-17,12546.376
2010-02-18,12564.3
2010-02-19,12519.646
2010-02-22,12622.999
2010-02-23,12430.907
2010-02-24,12541.297
2010-02-25,12422.589
2010-02-26,12701.091
2010-03-01,12743.499
2010-03-02,12864.375
2010-03-03,13083.544
2010-03-04,13126.688
2010-03-05,13360.268
2010-03-08,13483.794
2010-03-09,13327.416
2010-03-10,13593.571
2010-03-11,13595.089
2010-03-12,13799.571
2010-03-15,13603.184
2010-03-16,13821.694
2010-03-17,13877.214
2010-03-18,13633.619
2010-03-19,13641.731
2010-03-22,13565.075
2010-03-23,13751.851
2010-03-24,13535.938
2010-03-25,13692.054
2010-03-26,13584.977
2010-03-29,13555.517
2010-03-30,13492.481
2010-03-31,13621.504
2010-04-01,13864.406
2010-04-02,13864.406
2010-04-05,13891.994
2010-04-06,13886.936
2010-04-07,13786.42
2010-04-08,13771.621
2010-04-09,13908.746
2010-04-12,14067.729
2010-04-13,14029.775
2010-04-14,14232.929
2010-04-15,14273.747
2010-04-16,14121.922
2010-04-19,14006.557
2010-04-20,14274.632
2010-04-21,14037.731
2010-04-22,13892.077
2010-04-23,14481.944
2010-04-26,14501.958
2010-04-27,14079.198
2010-04-28,13923.982
2010-04-29,14279.711
2010-04-30,14271.483
2010-05-03,14250.841
2010-05-04,13667.643
2010-05-05,13060.926
2010-05-06,12551.686
2010-05-07,11939.983
2010-05-10,13086.159
2010-05-11,12766.721
2010-05-12,13172.782
2010-05-13,13053.416
2010-05-14,12509.677
2010-05-17,12521.442
2010-05-18,12742.78
2010-05-19,12145.03
2010-05-20,11678.022
2010-05-21,11973.01
2010-05-24,11931.382
2010-05-25,11366.826
2010-05-26,11809.574
2010-05-27,12132.427
2010-05-28,12245.895
2010-05-31,12288.276
2010-06-01,12373.649
2010-06-02,12376.855
2010-06-03,12630.529
2010-06-04,12164.781
2010-06-07,11847.525
2010-06-08,11768.881
2010-06-09,12265.569
2010-06-10,12659.264
2010-06-11,12563.165
2010-06-14,12982.662
2010-06-15,13226.28
2010-06-16,13166.092
2010-06-17,13238.307
2010-06-18,13437.028
2010-06-21,13558.465
2010-06-22,13385.036
2010-06-23,13197.043
2010-06-24,12871.888
2010-06-25,12883.144
2010-06-28,13048.624
2010-06-29,12475.537
2010-06-30,12640.83
2010-07-01,12397.672
2010-07-02,12615.82
2010-07-05,12481.429
2010-07-06,12968.444
2010-07-07,13099.334
2010-07-08,13112.872
2010-07-09,13363.616
2010-07-12,13358.664
2010-07-13,13930.334
2010-07-14,14088.416
2010-07-15,14068.318
2010-07-16,13782.398
2010-07-19,13732.065
2010-07-20,13592.148
2010-07-21,13817.064
2010-07-22,14255.493
2010-07-23,14002.147
2010-07-26,14119.717
2010-07-27,14161.382
2010-07-28,14037.53
2010-07-29,14122.139
2010-07-30,14118.201
2010-08-02,14777.052
2010-08-03,14744.766
2010-08-04,14618.895
2010-08-05,14648.386
2010-08-06,14638.615
2010-08-09,14735.888
2010-08-10,14363.631
2010-08-11,13685.721
2010-08-12,13570.72
2010-08-13,13493.806
2010-08-16,13795.481
2010-08-17,14032.118
2010-08-18,13975.238
2010-08-19,13712.421
2010-08-20,13331.543
2010-08-23,13367.629
2010-08-24,13055.162
2010-08-25,12896.377
2010-08-26,13222.005
2010-08-27,13397.611
2010-08-30,13239.177
2010-08-31,13299.894
2010-09-01,14017.22
2010-09-02,13963.783
2010-09-03,14081.715
2010-09-06,14178.009
2010-09-07,13936.299
2010-09-08,14210.146
2010-09-09,14331.102
2010-09-10,14407.303
2010-09-13,14755.869
2010-09-14,14921.48
2010-09-15,14904.773
2010-09-16,14888.753
2010-09-17,14911.683
2010-09-20,15215.466
2010-09-21,15301.702
2010-09-22,15458.126
2010-09-23,15175.827
2010-09-24,15662.414
2010-09-27,15473.471
2010-09-28,15646.322
2010-09-29,15700.158
2010-09-30,15763.876
2010-10-01,15705.792
2010-10-04,15369.226
2010-10-05,15876.404
2010-10-06,15816.559
2010-10-07,15883.101
2010-10-08,15812.217
2010-10-11,15948.898
2010-10-12,15828.935
2010-10-13,16211.922
2010-10-14,16334.506
2010-10-15,16113.918
2010-10-18,16063.318
2010-10-19,15722.456
2010-10-20,16039.635
2010-10-21,16388.236
2010-10-22,16294.852
2010-10-25,16404.337
2010-10-26,16044.38
2010-10-27,15855.428
2010-10-28,15820.883
2010-10-29,15839.712
2010-11-01,15927.357
2010-11-02,16106.419
2010-11-03,15982.294
2010-11-04,16615.91
2010-11-05,16239.696
2010-11-08,16104.116
2010-11-09,16285.142
2010-11-10,15924.844
2010-11-11,15767.328
2010-11-12,15634.935
2010-11-15,15661.598
2010-11-16,15213.143
2010-11-17,15307.02
2010-11-18,15686.373
2010-11-19,15780.649
2010-11-22,15646.612
2010-11-23,15271.934
2010-11-24,15533.469
2010-11-25,15673.516
2010-11-26,15476.33
2010-11-29,15351.629
2010-11-30,15401.209
2010-12-01,15848.615
2010-12-02,16214.598
2010-12-03,16539.984
2010-12-06,16391.871
2010-12-07,16444.818
2010-12-08,16206.277
2010-12-09,16045.598
2010-12-10,16173.217
2010-12-13,16406.022
2010-12-14,16596.078
2010-12-15,16639.985
2010-12-16,16556.392
2010-12-17,16575.925
2010-12-20,16555.535
2010-12-21,16829.098
2010-12-22,16674.96
2010-12-23,16633.307
2010-12-24,16659.868
2010-12-27,16682.157
2010-12-28,16637.581
2010-12-29,16756.264
2010-12-30,16832.521
2010-12-31,16935.176
2011-01-03,17344.381
2011-01-04,17108.854
2011-01-05,16752.594
2011-01-06,16545.514
2011-01-07,16580.759
2011-01-10,16492.689
2011-01-11,16872.913
2011-01-12,17088.113
2011-01-13,17228.505
2011-01-14,17240.762
2011-01-17,17115.477
2011-01-18,17382.653
2011-01-19,17193.751
2011-01-20,16701.877
2011-01-21,17123.852
2011-01-24,17182.188
2011-01-25,17330.318
2011-01-26,17844.367
2011-01-27,17852.321
2011-01-28,17424.726
2011-01-31,17535.212
2011-02-01,17650.829
2011-02-02,17254.042
2011-02-03,17229.043
2011-02-04,17219.451
2011-02-07,17295.243
2011-02-08,17376.762
2011-02-09,17322.944
2011-02-10,17088.996
2011-02-11,17309.828
2011-02-14,17136.367
2011-02-15,17075.119
2011-02-16,17158.929
2011-02-17,16964.322
2011-02-18,17105.734
2011-02-21,16995.785
2011-02-22,17013.065
2011-02-23,16813.165
2011-02-24,16875.617
2011-02-25,16991.502
2011-02-28,17483.08
2011-03-01,17405.572
2011-03-02,17106.207
2011-03-03,17213.688
2011-03-04,17243.14
2011-03-07,17352.634
2011-03-08,17309.501
2011-03-09,17481.262
2011-03-10,17175.875
2011-03-11,16942.899
2011-03-14,16862.556
2011-03-15,16270.396
2011-03-16,15993.445
2011-03-17,16450.626
2011-03-18,16987.999
2011-03-21,17298.546
2011-03-22,17229.427
2011-03-23,17258.918
2011-03-24,17598.954
2011-03-25,17529.389
2011-03-28,17603.384
2011-03-29,17615.061
2011-03-30,17800.241
2011-03-31,17834.391
2011-04-01,17955.697
2011-04-04,18083.985
2011-04-05,17986.627
2011-04-06,18234.994
2011-04-07,18057.799
2011-04-08,18421.476
2011-04-11,18287.444
2011-04-12,17887.572
2011-04-13,18135.462
2011-04-14,18079.87
2011-04-15,18041.036
2011-04-18,17426.441
2011-04-19,17844.319
2011-04-20,18578.159
2011-04-21,18743.537
2011-04-22,18743.537
2011-04-25,18748.154
2011-04-26,18930.537
2011-04-27,19018.471
2011-04-28,19358.672
2011-04-29,19454.627
2011-05-02,19599.973
2011-05-03,19268.449
2011-05-04,19100.121
2011-05-05,18714.645
2011-05-06,18825.518
2011-05-09,18571.873
2011-05-10,18931.5
2011-05-11,18916.281
2011-05-12,18598.026
2011-05-13,18587.088
2011-05-16,18776.69
2011-05-17,18380.089
2011-05-18,18559.223
2011-05-19,18758.841
2011-05-20,18646.603
2011-05-23,18020.064
2011-05-24,18061.32
2011-05-25,18303.324
2011-05-26,18181.353
2011-05-27,18597.222
2011-05-30,18600.039
2011-05-31,18814.487
2011-06-01,18953.845
2011-06-02,18816.564
2011-06-03,18598.438
2011-06-06,18534.891
2011-06-07,18556.786
2011-06-08,17979.902
2011-06-09,18000.384
2011-06-10,17394.145
2011-06-13,17301.612
2011-06-14,17597.643
2011-06-15,17070.059
2011-06-16,16711.732
2011-06-17,16991.185
2011-06-20,16759.646
2011-06-21,17265.267
2011-06-22,17040.134
2011-06-23,16282.623
2011-06-24,16331.217
2011-06-27,16709.412
2011-06-28,16768.613
2011-06-29,17396.092
2011-06-30,17826.129
2011-07-01,17931.445
2011-07-04,18109.291
2011-07-05,18138.262
2011-07-06,17751.41
2011-07-07,18131.874
2011-07-08,17655.209
2011-07-11,16934.549
2011-07-12,16869.673
2011-07-13,17275.421
2011-07-14,16912.219
2011-07-15,16694.186
2011-07-18,16085.623
2011-07-19,16684.058
2011-07-20,17045.059
2011-07-21,17296.931
2011-07-22,17316.0
2011-07-25,17234.908
2011-07-26,17285.036
2011-07-27,17042.217
2011-07-28,16919.371
2011-07-29,16971.127
2011-08-01,16381.71
2011-08-02,16013.301
2011-08-03,15465.076
2011-08-04,14492.919
2011-08-05,14630.868
2011-08-08,13851.91
2011-08-09,14279.032
2011-08-10,13815.072
2011-08-11,14499.252
2011-08-12,14747.164
2011-08-15,15114.503
2011-08-16,14963.834
2011-08-17,15140.744
2011-08-18,13873.867
2011-08-19,13765.231
2011-08-22,13920.616
2011-08-23,14201.697
2011-08-24,14457.431
2011-08-25,14202.594
2011-08-26,14190.951
2011-08-29,14740.454
2011-08-30,14579.103
2011-08-31,15078.941
2011-09-01,15040.025
2011-09-02,14564.74
2011-09-05,13781.505
2011-09-06,13824.234
2011-09-07,14396.184
2011-09-08,14425.728
2011-09-09,13691.308
2011-09-12,12984.681
2011-09-13,13160.646
2011-09-14,13222.337
2011-09-15,13976.977
2011-09-16,13950.967
2011-09-19,13318.239
2011-09-20,13873.785
2011-09-21,13552.008
2011-09-22,12462.868
2011-09-23,12515.275
2011-09-26,12632.007
2011-09-27,13703.127
2011-09-28,13260.28
2011-09-29,13658.04
2011-09-30,13076.42
2011-10-03,12920.248
2011-10-04,12325.531
2011-10-05,12839.256
2011-10-06,13230.153
2011-10-07,13382.969
2011-10-10,13985.555
2011-10-11,13914.95
2011-10-12,14266.096
2011-10-13,13776.769
2011-10-14,14272.587
2011-10-17,13962.798
2011-10-18,13974.596
2011-10-19,14057.614
2011-10-20,13835.473
2011-10-21,14493.785
2011-10-24,14672.045
2011-10-25,14651.943
2011-10-26,14731.596
2011-10-27,15985.234
2011-10-28,15973.18
2011-10-31,15151.289
2011-11-01,14109.901
2011-11-02,14506.75
2011-11-03,14737.266
2011-11-04,14766.452
2011-11-07,14559.149
2011-11-08,14677.211
2011-11-09,14045.55
2011-11-10,14004.565
2011-11-11,14614.43
2011-11-14,14248.507
2011-11-15,14044.432
2011-11-16,14006.622
2011-11-17,13790.47
2011-11-18,13681.936
2011-11-21,13086.289
2011-11-22,13089.779
2011-11-23,12682.704
2011-11-24,12577.404
2011-11-25,12533.225
2011-11-28,13176.192
2011-11-29,13350.291
2011-11-30,14370.937
2011-12-01,14178.383
2011-12-02,14315.446
2011-12-05,14591.538
2011-12-06,14313.89
2011-12-07,14375.939
2011-12-08,13911.252
2011-12-09,14097.76
2011-12-12,13570.225
2011-12-13,13558.948
2011-12-14,13201.212
2011-12-15,13392.747
2011-12-16,13391.357
2011-12-19,13386.305
2011-12-20,13864.954
2011-12-21,13761.245
2011-12-22,13966.948
2011-12-23,14069.081
2011-12-26,14069.081
2011-12-27,14077.91
2011-12-28,13816.926
2011-12-29,13944.561
2011-12-30,14228.709
2012-01-02,14403.247
2012-01-03,14757.02
2012-01-04,14476.438
2012-01-05,14329.55
2012-01-06,14288.558
2012-01-09,14245.182
2012-01-10,14562.454
2012-01-11,14424.896
2012-01-12,14512.586
2012-01-13,14265.923
2012-01-16,14358.789
2012-01-17,14674.133
2012-01-18,14850.776
2012-01-19,15128.939
2012-01-20,15082.78
2012-01-23,15334.834
2012-01-24,15112.032
2012-01-25,14881.862
2012-01-26,15324.106
2012-01-27,15190.486
2012-01-30,15044.074
2012-01-31,15053.842
2012-02-01,15658.158
2012-02-02,15665.69
2012-02-03,15904.848
2012-02-06,15775.266
2012-02-07,15946.68
2012-02-08,16002.255
2012-02-09,16097.806
2012-02-10,15807.298
2012-02-13,15983.761
2012-02-14,15852.146
2012-02-15,15994.091
2012-02-16,15993.344
2012-02-17,16254.378
2012-02-20,16650.507
2012-02-21,16558.833
2012-02-22,16327.712
2012-02-23,16397.993
2012-02-24,16689.391
2012-02-27,16471.471
2012-02-28,16661.608
2012-02-29,16668.884
2012-03-01,16585.507
2012-03-02,16401.447
2012-03-05,16298.465
2012-03-06,15433.513
2012-03-07,15477.008
2012-03-08,16193.862
2012-03-09,15956.098
2012-03-12,15924.677
2012-03-13,16246.507
2012-03-14,16163.154
2012-03-15,16360.532
2012-03-16,16547.782
2012-03-19,16606.684
2012-03-20,16243.757
2012-03-21,16075.574
2012-03-22,15813.364
2012-03-23,16025.967
2012-03-26,16465.553
2012-03-27,16358.081
2012-03-28,16223.13
2012-03-29,15918.391
2012-03-30,16282.528
2012-04-02,16530.117
2012-04-03,16498.849
2012-04-04,15657.423
2012-04-05,15527.732
2012-04-06,15527.732
2012-04-09,15412.708
2012-04-10,15055.928
2012-04-11,15282.104
2012-04-12,15716.819
2012-04-13,15293.931
2012-04-16,15399.19
2012-04-17,15761.127
2012-04-18,15496.667
2012-04-19,15641.55
2012-04-20,15890.017
2012-04-23,14989.257
2012-04-24,15344.41
2012-04-25,15584.768
2012-04-26,15588.474
2012-04-27,15929.432
2012-04-30,15980.927
2012-05-01,15970.238
2012-05-02,15788.883
2012-05-03,15916.76
2012-05-04,15440.714
2012-05-07,15401.444
2012-05-08,15107.781
2012-05-09,15042.518
2012-05-10,15089.314
2012-05-11,15134.491
2012-05-14,14543.375
2012-05-15,14292.752
2012-05-16,14061.759
2012-05-17,13952.425
2012-05-18,13527.721
2012-05-21,13952.593
2012-05-22,14354.781
2012-05-23,13809.365
2012-05-24,14048.132
2012-05-25,13966.51
2012-05-28,14034.581
2012-05-29,14255.86
2012-05-30,13902.436
2012-05-31,13688.748
2012-06-01,13394.82
2012-06-04,13412.37
2012-06-05,13437.35
2012-06-06,13434.181
2012-06-07,13956.275
2012-06-08,13842.061
2012-06-11,14082.607
2012-06-12,14141.82
2012-06-13,14098.171
2012-06-14,14042.914
2012-06-15,14189.601
2012-06-18,14169.176
2012-06-19,14576.079
2012-06-20,14814.269
2012-06-21,14624.408
2012-06-22,14573.782
2012-06-25,14098.467
2012-06-26,13997.205
2012-06-27,14178.743
2012-06-28,13979.408
2012-06-29,14934.573
2012-07-02,14951.463
2012-07-03,15185.503
2012-07-04,15189.764
2012-07-05,15077.652
2012-07-06,14765.098
2012-07-09,14721.719
2012-07-10,14913.833
2012-07-11,14842.5
2012-07-12,14545.221
2012-07-13,14830.262
2012-07-16,14856.668
2012-07-17,14769.613
2012-07-18,15039.558
2012-07-19,15344.312
2012-07-20,15208.844
2012-07-23,14817.856
2012-07-24,14856.303
2012-07-25,14932.871
2012-07-26,15431.94
2012-07-27,15608.833
2012-07-30,15854.012
2012-07-31,15887.785
2012-08-01,15914.45
2012-08-02,15689.406
2012-08-03,16211.804
2012-08-06,16230.467
2012-08-07,16210.609
2012-08-08,16310.14
2012-08-09,16384.361
2012-08-10,16444.709
2012-08-13,16317.196
2012-08-14,16293.911
2012-08-15,16210.151
2012-08-16,16240.224
2012-08-17,16435.531
2012-08-20,16417.59
2012-08-21,16491.551
2012-08-22,16073.992
2012-08-23,16120.337
2012-08-24,16171.394
2012-08-27,16295.091
2012-08-28,15920.539
2012-08-29,15804.853
2012-08-30,15652.295
2012-08-31,15902.358
2012-09-03,15806.871
2012-09-04,15560.93
2012-09-05,15581.253
2012-09-06,15825.052
2012-09-07,16358.361
2012-09-10,16256.887
2012-09-11,16427.881
2012-09-12,16649.694
2012-09-13,16536.83
2012-09-14,17182.036
2012-09-17,17011.995
2012-09-18,16896.907
2012-09-19,17158.436
2012-09-20,16962.643
2012-09-21,16907.392
2012-09-24,16851.671
2012-09-25,17037.118
2012-09-26,16545.035
2012-09-27,16715.992
2012-09-28,16522.507
2012-10-01,16708.121
2012-10-02,16606.891
2012-10-03,16326.016
2012-10-04,16556.404
2012-10-05,16801.233
2012-10-08,16462.583
2012-10-09,16259.885
2012-10-10,16058.716
2012-10-11,16101.736
2012-10-12,16024.062
2012-10-15,16111.085
2012-10-16,16333.967
2012-10-17,16501.642
2012-10-18,16718.765
2012-10-19,16387.971
2012-10-22,16404.245
2012-10-23,15933.879
2012-10-24,15913.39
2012-10-25,16013.621
2012-10-26,16059.296
2012-10-29,16084.886
2012-10-30,16254.759
2012-10-31,16131.608
2012-11-01,16250.608
2012-11-02,16278.383
2012-11-05,16192.918
2012-11-06,16304.16
2012-11-07,16056.243
2012-11-08,16036.464
2012-11-09,15898.854
2012-11-12,15868.252
2012-11-13,15810.498
2012-11-14,15774.999
2012-11-15,15642.017
2012-11-16,15367.148
2012-11-19,15895.944
2012-11-20,15874.717
2012-11-21,15965.572
2012-11-22,16196.834
2012-11-23,16483.306
2012-11-26,16497.256
2012-11-27,16385.675
2012-11-28,16352.932
2012-11-29,16597.628
2012-11-30,16644.737
2012-12-03,16785.763
2012-12-04,16864.785
2012-12-05,16880.602
2012-12-06,16912.212
2012-12-07,16835.655
2012-12-10,16877.554
2012-12-11,17072.553
2012-12-12,16950.677
2012-12-13,16721.714
2012-12-14,16772.862
2012-12-17,16932.45
2012-12-18,17128.633
2012-12-19,17331.194
2012-12-20,17395.154
2012-12-21,17320.417
2012-12-24,17297.77
2012-12-25,17297.77
2012-12-26,17360.16
2012-12-27,17409.712
2012-12-28,17340.469
2012-12-31,17354.729
2013-01-01,17354.729
2013-01-02,17863.18
2013-01-03,17713.579
2013-01-04,17733.476
2013-01-07,17742.067
2013-01-08,17517.04
2013-01-09,17499.212
2013-01-10,17713.461
2013-01-11,17841.56
2013-01-14,17896.378
2013-01-15,17745.933
2013-01-16,17741.98
2013-01-17,17854.255
2013-01-18,17743.071
2013-01-21,17890.272
2013-01-22,17805.678
2013-01-23,17802.071
2013-01-24,18029.007
2013-01-25,18356.237
2013-01-28,18492.364
2013-01-29,18597.063
2013-01-30,18851.396
2013-01-31,18758.588
2013-02-01,19157.689
2013-02-04,18862.054
2013-02-05,18966.095
2013-02-06,18962.631
2013-02-07,18564.193
2013-02-08,18743.345
2013-02-11,18733.87
2013-02-12,18947.865
2013-02-13,19286.72
2013-02-14,19150.639
2013-02-15,19157.054
2013-02-18,19119.68
2013-02-19,19329.493
2013-02-20,19515.654
2013-02-21,18963.806
2013-02-22,19102.362
2013-02-25,19088.342
2013-02-26,18638.531
2013-02-27,18914.295
2013-02-28,18993.618
2013-03-01,18959.154
2013-03-04,19081.068
2013-03-05,19429.205
2013-03-06,19253.17
2013-03-07,19435.469
2013-03-08,19359.754
2013-03-11,19418.046
2013-03-12,19377.595
2013-03-13,19233.909
2013-03-14,19354.015
2013-03-15,19474.649
2013-03-18,19219.692
2013-03-19,18911.095
2013-03-20,19008.409
2013-03-21,18769.782
2013-03-22,18909.93
2013-03-25,18800.006
2013-03-26,18863.489
2013-03-27,18822.881
2013-03-28,18991.464
2013-03-29,18991.464
2013-04-01,18975.413
2013-04-02,19196.847
2013-04-03,19031.218
2013-04-04,18605.149
2013-04-05,18694.392
2013-04-08,18745.912
2013-04-09,18947.638
2013-04-10,19355.183
2013-04-11,19543.431
2013-04-12,19296.008
2013-04-15,19125.361
2013-04-16,18981.093
2013-04-17,18298.011
2013-04-18,18220.799
2013-04-19,18206.862
2013-04-22,18139.578
2013-04-23,18347.599
2013-04-24,18444.53
2013-04-25,18787.882
2013-04-26,18912.396
2013-04-29,19058.712
2013-04-30,19330.298
2013-05-01,19346.587
2013-05-02,19094.158
2013-05-03,19320.58
2013-05-06,19273.76
2013-05-07,19357.356
2013-05-08,19674.153
2013-05-09,19586.499
2013-05-10,19466.133
2013-05-13,19429.349
2013-05-14,19357.992
2013-05-15,19336.202
2013-05-16,19478.411
2013-05-17,19431.247
2013-05-20,19527.14
2013-05-21,19636.868
2013-05-22,19793.034
2013-05-23,19213.043
2013-05-24,19155.843
2013-05-27,19415.613
2013-05-28,19458.011
2013-05-29,19274.892
2013-05-30,19547.318
2013-05-31,19124.138
2013-06-03,19283.046
2013-06-04,19255.828
2013-06-05,18816.006
2013-06-06,18887.098
2013-06-07,18990.861
2013-06-10,18905.535
2013-06-11,18837.289
2013-06-12,18958.046
2013-06-13,18865.947
2013-06-14,19189.982
2013-06-17,19289.301
2013-06-18,19324.579
2013-06-19,19285.28
2013-06-20,18078.318
2013-06-21,17862.231
2013-06-24,17173.12
2013-06-25,17572.312
2013-06-26,17817.382
2013-06-27,17949.45
2013-06-28,17833.576
2013-07-01,18272.871
2013-07-02,18202.241
2013-07-03,18011.985
2013-07-04,18418.922
2013-07-05,17968.726
2013-07-08,18235.509
2013-07-09,18365.726
2013-07-10,18533.031
2013-07-11,18996.958
2013-07-12,19014.418
2013-07-15,19057.199
2013-07-16,19363.638
2013-07-17,19325.688
2013-07-18,19340.164
2013-07-19,19555.42
2013-07-22,19628.999
2013-07-23,19770.198
2013-07-24,19883.343
2013-07-25,19865.252
2013-07-26,19898.288
2013-07-29,19875.696
2013-07-30,19783.206
2013-07-31,19802.418
2013-08-01,19853.689
2013-08-02,19849.211
2013-08-05,19894.702
2013-08-06,19898.381
2013-08-07,19935.677
2013-08-08,20214.515
2013-08-09,20252.473
2013-08-12,20144.658
2013-08-13,20180.067
2013-08-14,20391.433
2013-08-15,19987.952
2013-08-16,20244.478
2013-08-19,20226.843
2013-08-20,20222.207
2013-08-21,19619.934
2013-08-22,19944.327
2013-08-23,20131.583
2013-08-26,20095.897
2013-08-27,19818.202
2013-08-28,19649.055
2013-08-29,19483.157
2013-08-30,19218.451
2013-09-02,19592.837
2013-09-03,19693.807
2013-09-04,19810.855
2013-09-05,19623.239
2013-09-06,19815.036
2013-09-09,20045.431
2013-09-10,20429.475
2013-09-11,20550.743
2013-09-12,20507.355
2013-09-13,20339.672
2013-09-16,20763.165
2013-09-17,20739.766
2013-09-18,20786.607
2013-09-19,21412.894
2013-09-20,21231.017
2013-09-23,21010.62
2013-09-24,21051.922
2013-09-25,20686.74
2013-09-26,20800.22
2013-09-27,20722.961
2013-09-30,20542.674
2013-10-01,20880.804
2013-10-02,20747.157
2013-10-03,20752.186
2013-10-04,20479.048
2013-10-07,20322.987
2013-10-08,20271.91
2013-10-09,19986.507
2013-10-10,20261.029
2013-10-11,20463.907
2013-10-14,20373.279
2013-10-15,20347.074
2013-10-16,20337.757
2013-10-17,20645.796
2013-10-18,20870.301
2013-10-21,21055.063
2013-10-22,21317.971
2013-10-23,21155.389
2013-10-24,21281.794
2013-10-25,21221.137
2013-10-28,21129.784
2013-10-29,21023.284
2013-10-30,21029.37
2013-10-31,20576.454
2013-11-01,20289.1
2013-11-04,20476.062
2013-11-05,20289.502
2013-11-06,20549.899
2013-11-07,20464.866
2013-11-08,20201.492
2013-11-11,20407.171
2013-11-12,20056.351
2013-11-13,19817.37
2013-11-14,20110.454
2013-11-15,20240.928
2013-11-18,20580.753
2013-11-19,20406.822
2013-11-20,20340.705
2013-11-21,20177.981
2013-11-22,20493.347
2013-11-25,20633.788
2013-11-26,20637.185
2013-11-27,20741.826
2013-11-28,20873.952
2013-11-29,20802.706
2013-12-02,20721.874
2013-12-03,20431.645
2013-12-04,20409.596
2013-12-05,20303.151
2013-12-06,20323.157
2013-12-09,20389.671
2013-12-10,20222.985
2013-12-11,20134.5
2013-12-12,19806.845
2013-12-13,19839.084
2013-12-16,20102.628
2013-12-17,20005.863
2013-12-18,20331.493
2013-12-19,20569.836
2013-12-20,20771.85
2013-12-23,20993.425
2013-12-24,20914.38
2013-12-25,20914.38
2013-12-26,20996.792
2013-12-27,21364.88
2013-12-30,21595.468
2013-12-31,21607.236
2014-01-01,21607.236
2014-01-02,21255.831
2014-01-03,21191.468
2014-01-06,21175.857
2014-01-07,21198.273
2014-01-08,21076.881
2014-01-09,21043.393
2014-01-10,21381.342
2014-01-13,21351.016
2014-01-14,21493.961
2014-01-15,21634.137
2014-01-16,21690.825
2014-01-17,21768.503
2014-01-20,21668.467
2014-01-21,21599.813
2014-01-22,21767.855
2014-01-23,21664.665
2014-01-24,21275.961
2014-01-27,21290.64
2014-01-28,21335.054
2014-01-29,21082.048
2014-01-30,20809.301
2014-01-31,20751.348
2014-02-03,20508.931
2014-02-04,20467.718
2014-02-05,20614.363
2014-02-06,21015.259
2014-02-07,21078.646
2014-02-10,21194.415
2014-02-11,21684.52
2014-02-12,21520.104
2014-02-13,21466.74
2014-02-14,21543.235
2014-02-17,21647.185
2014-02-18,21363.144
2014-02-19,21496.903
2014-02-20,21363.111
2014-02-21,21478.215
2014-02-24,21952.661
2014-02-25,21981.74
2014-02-26,21918.503
2014-02-27,21812.783
2014-02-28,22247.502
2014-03-03,21547.685
2014-03-04,21989.857
2014-03-05,22086.744
2014-03-06,22343.462
2014-03-07,22126.062
2014-03-10,22173.692
2014-03-11,22206.026
2014-03-12,22005.703
2014-03-13,21907.261
2014-03-14,21670.128
2014-03-17,22145.219
2014-03-18,22327.642
2014-03-19,22275.391
2014-03-20,22013.839
2014-03-21,21958.602
2014-03-24,21707.779
2014-03-25,21978.361
2014-03-26,21929.776
2014-03-27,21756.847
2014-03-28,21765.013
2014-03-31,22160.719
2014-04-01,22426.401
2014-04-02,22366.808
2014-04-03,22113.291
2014-04-04,22104.966
2014-04-07,21949.478
2014-04-08,22145.899
2014-04-09,22222.435
2014-04-10,21942.446
2014-04-11,21773.509
2014-04-14,21757.85
2014-04-15,21429.592
2014-04-16,21542.847
2014-04-17,21556.215
2014-04-18,21556.215
2014-04-21,21476.519
2014-04-22,22000.531
2014-04-23,21758.462
2014-04-24,21921.621
2014-04-25,21808.565
2014-04-28,21870.169
2014-04-29,22071.506
2014-04-30,22210.222
2014-05-01,22260.434
2014-05-02,22162.337
2014-05-05,22020.582
2014-05-06,22089.995
2014-05-07,21987.619
2014-05-08,22204.542
2014-05-09,21990.086
2014-05-12,22188.988
2014-05-13,22380.389
2014-05-14,22404.762
2014-05-15,22512.876
2014-05-16,22407.589
