Date,ITALY LARGE GROWTH Large Cap
2010-09-06,529.665
2010-09-07,516.806
2010-09-08,522.067
2010-09-09,526.365
2010-09-10,529.16
2010-09-13,538.824
2010-09-14,544.908
2010-09-15,546.009
2010-09-16,545.123
2010-09-17,541.117
2010-09-20,553.916
2010-09-21,555.908
2010-09-22,560.203
2010-09-23,554.879
2010-09-24,569.567
2010-09-27,566.498
2010-09-28,569.891
2010-09-29,571.864
2010-09-30,578.087
2010-10-01,581.229
2010-10-04,568.793
2010-10-05,584.246
2010-10-06,592.59
2010-10-07,598.778
2010-10-08,601.298
2010-10-11,603.92
2010-10-12,602.57
2010-10-13,622.091
2010-10-14,627.934
2010-10-15,623.413
2010-10-18,622.787
2010-10-19,609.576
2010-10-20,623.464
2010-10-21,632.952
2010-10-22,628.085
2010-10-25,634.407
2010-10-26,622.274
2010-10-27,614.26
2010-10-28,627.403
2010-10-29,629.882
2010-11-01,624.199
2010-11-02,637.355
2010-11-03,635.899
2010-11-04,658.209
2010-11-05,650.456
2010-11-08,646.262
2010-11-09,663.256
2010-11-10,641.788
2010-11-11,634.44
2010-11-12,632.139
2010-11-15,632.707
2010-11-16,611.092
2010-11-17,616.357
2010-11-18,629.527
2010-11-19,630.33
2010-11-22,619.689
2010-11-23,601.791
2010-11-24,604.208
2010-11-25,608.761
2010-11-26,596.161
2010-11-29,571.722
2010-11-30,565.101
2010-12-01,585.724
2010-12-02,610.731
2010-12-03,623.075
2010-12-06,613.227
2010-12-07,621.994
2010-12-08,625.812
2010-12-09,626.787
2010-12-10,628.738
2010-12-13,643.769
2010-12-14,643.411
2010-12-15,631.889
2010-12-16,622.124
2010-12-17,614.204
2010-12-20,624.051
2010-12-21,638.486
2010-12-22,637.554
2010-12-23,636.672
2010-12-24,639.181
2010-12-27,633.171
2010-12-28,630.891
2010-12-29,630.575
2010-12-30,629.757
2010-12-31,636.087
2011-01-03,645.211
2011-01-04,641.379
2011-01-05,630.991
2011-01-06,624.215
2011-01-07,620.315
2011-01-10,606.176
2011-01-11,613.86
2011-01-12,642.94
2011-01-13,658.418
2011-01-14,661.315
2011-01-17,655.717
2011-01-18,666.986
2011-01-19,678.1
2011-01-20,674.651
2011-01-21,692.773
2011-01-24,695.43
2011-01-25,689.655
2011-01-26,697.385
2011-01-27,706.149
2011-01-28,693.073
2011-01-31,698.131
2011-02-01,717.309
2011-02-02,721.994
2011-02-03,708.007
2011-02-04,707.437
2011-02-07,714.796
2011-02-08,718.86
2011-02-09,719.327
2011-02-10,708.118
2011-02-11,711.616
2011-02-14,705.036
2011-02-15,713.964
2011-02-16,724.162
2011-02-17,729.688
2011-02-18,730.927
2011-02-21,705.607
2011-02-22,697.878
2011-02-23,697.871
2011-02-24,692.63
2011-02-25,706.627
2011-02-28,713.656
2011-03-01,710.14
2011-03-02,711.185
2011-03-03,713.245
2011-03-04,715.123
2011-03-07,713.412
2011-03-08,712.81
2011-03-09,716.905
2011-03-10,696.56
2011-03-11,689.558
2011-03-14,695.057
2011-03-15,679.893
2011-03-16,658.447
2011-03-17,673.192
2011-03-18,682.473
2011-03-21,695.334
2011-03-22,699.095
2011-03-23,700.867
2011-03-24,715.649
2011-03-25,711.26
2011-03-28,711.747
2011-03-29,703.214
2011-03-30,714.632
2011-03-31,712.953
2011-04-01,718.784
2011-04-04,721.627
2011-04-05,720.826
2011-04-06,740.422
2011-04-07,733.561
2011-04-08,748.506
2011-04-11,750.043
2011-04-12,737.486
2011-04-13,739.45
2011-04-14,726.536
2011-04-15,724.126
2011-04-18,694.048
2011-04-19,702.25
2011-04-20,718.758
2011-04-21,730.592
2011-04-22,730.592
2011-04-25,730.065
2011-04-26,734.09
2011-04-27,745.193
2011-04-28,758.372
2011-04-29,760.901
2011-05-02,763.181
2011-05-03,756.425
2011-05-04,743.314
2011-05-05,722.584
2011-05-06,729.628
2011-05-09,708.226
2011-05-10,721.857
2011-05-11,718.496
2011-05-12,706.163
2011-05-13,713.379
2011-05-16,712.413
2011-05-17,701.788
2011-05-18,705.631
2011-05-19,708.413
2011-05-20,692.527
2011-05-23,674.134
2011-05-24,681.419
2011-05-25,685.175
2011-05-26,681.042
2011-05-27,695.536
2011-05-30,693.01
2011-05-31,709.25
2011-06-01,705.101
2011-06-02,700.108
2011-06-03,708.563
2011-06-06,704.258
2011-06-07,706.619
2011-06-08,690.448
2011-06-09,689.37
2011-06-10,673.442
2011-06-13,670.769
2011-06-14,686.339
2011-06-15,664.112
2011-06-16,649.81
2011-06-17,663.489
2011-06-20,652.065
2011-06-21,672.422
2011-06-22,671.264
2011-06-23,639.648
2011-06-24,628.258
2011-06-27,636.236
2011-06-28,643.79
2011-06-29,662.239
2011-06-30,672.829
2011-07-01,680.573
2011-07-04,678.225
2011-07-05,675.505
2011-07-06,650.152
2011-07-07,655.855
2011-07-08,628.932
2011-07-11,601.003
2011-07-12,606.192
2011-07-13,625.256
2011-07-14,622.722
2011-07-15,620.953
2011-07-18,602.823
2011-07-19,621.294
2011-07-20,635.119
2011-07-21,662.406
2011-07-22,659.682
2011-07-25,656.111
2011-07-26,667.245
2011-07-27,648.111
2011-07-28,644.282
2011-07-29,642.004
2011-08-01,618.004
2011-08-02,600.447
2011-08-03,592.294
2011-08-04,543.696
2011-08-05,534.183
2011-08-08,504.24
2011-08-09,514.431
2011-08-10,487.203
2011-08-11,507.751
2011-08-12,527.832
2011-08-15,536.372
2011-08-16,534.779
2011-08-17,541.778
2011-08-18,499.24
2011-08-19,486.867
2011-08-22,489.622
2011-08-23,481.899
2011-08-24,494.063
2011-08-25,492.021
2011-08-26,491.199
2011-08-29,506.8
2011-08-30,507.158
2011-08-31,527.831
2011-09-01,522.789
2011-09-02,499.189
2011-09-05,469.422
2011-09-06,460.106
2011-09-07,484.052
2011-09-08,486.175
2011-09-09,454.383
2011-09-12,435.753
2011-09-13,444.534
2011-09-14,454.138
2011-09-15,473.029
2011-09-16,465.917
2011-09-19,447.209
2011-09-20,456.938
2011-09-21,450.777
2011-09-22,413.934
2011-09-23,416.462
2011-09-26,422.402
2011-09-27,449.46
2011-09-28,440.416
2011-09-29,445.734
2011-09-30,429.071
2011-10-03,410.785
2011-10-04,391.809
2011-10-05,412.137
2011-10-06,435.787
2011-10-07,438.91
2011-10-10,464.847
2011-10-11,466.618
2011-10-12,489.524
2011-10-13,462.401
2011-10-14,482.843
2011-10-17,473.885
2011-10-18,474.213
2011-10-19,483.474
2011-10-20,463.144
2011-10-21,487.049
2011-10-24,494.785
2011-10-25,493.999
2011-10-26,490.256
2011-10-27,532.92
2011-10-28,529.709
2011-10-31,494.882
2011-11-01,452.393
2011-11-02,472.84
2011-11-03,496.589
2011-11-04,482.088
2011-11-07,487.557
2011-11-08,492.628
2011-11-09,468.694
2011-11-10,476.08
2011-11-11,497.103
2011-11-14,484.992
2011-11-15,477.019
2011-11-16,482.591
2011-11-17,474.508
2011-11-18,470.811
2011-11-21,447.783
2011-11-22,443.432
2011-11-23,428.019
2011-11-24,433.295
2011-11-25,432.356
2011-11-28,460.265
2011-11-29,459.694
2011-11-30,487.625
2011-12-01,485.387
2011-12-02,491.764
2011-12-05,504.916
2011-12-06,499.992
2011-12-07,492.577
2011-12-08,468.414
2011-12-09,486.533
2011-12-12,465.02
2011-12-13,460.035
2011-12-14,435.949
2011-12-15,439.338
2011-12-16,444.757
2011-12-19,442.846
2011-12-20,458.679
2011-12-21,453.596
2011-12-22,458.959
2011-12-23,461.578
2011-12-26,461.578
2011-12-27,458.134
2011-12-28,449.909
2011-12-29,451.529
2011-12-30,459.951
2012-01-02,473.016
2012-01-03,483.346
2012-01-04,472.837
2012-01-05,454.182
2012-01-06,449.089
2012-01-09,440.998
2012-01-10,455.59
2012-01-11,454.735
2012-01-12,471.034
2012-01-13,458.565
2012-01-16,466.08
2012-01-17,469.88
2012-01-18,469.509
2012-01-19,487.18
2012-01-20,483.653
2012-01-23,500.993
2012-01-24,499.102
2012-01-25,497.046
2012-01-26,511.0
2012-01-27,501.722
2012-01-30,494.456
2012-01-31,491.968
2012-02-01,507.119
2012-02-02,506.347
2012-02-03,512.524
2012-02-06,506.805
2012-02-07,512.95
2012-02-08,512.521
2012-02-09,517.866
2012-02-10,505.153
2012-02-13,508.276
2012-02-14,509.611
2012-02-15,509.822
2012-02-16,503.923
2012-02-17,515.37
2012-02-20,526.826
2012-02-21,523.127
2012-02-22,524.788
2012-02-23,520.469
2012-02-24,526.418
2012-02-27,516.387
2012-02-28,519.327
2012-02-29,520.055
2012-03-01,533.003
2012-03-02,536.005
2012-03-05,530.703
2012-03-06,505.173
2012-03-07,510.919
2012-03-08,531.157
2012-03-09,519.672
2012-03-12,520.852
2012-03-13,527.983
2012-03-14,527.235
2012-03-15,531.986
2012-03-16,544.584
2012-03-19,548.5
2012-03-20,537.043
2012-03-21,525.781
2012-03-22,514.963
2012-03-23,518.356
2012-03-26,527.084
2012-03-27,523.612
2012-03-28,521.792
2012-03-29,504.066
2012-03-30,508.926
2012-04-02,510.244
2012-04-03,501.067
2012-04-04,481.883
2012-04-05,483.111
2012-04-06,483.111
2012-04-09,483.389
2012-04-10,457.51
2012-04-11,467.771
2012-04-12,479.075
2012-04-13,458.823
2012-04-16,461.828
2012-04-17,480.022
2012-04-18,470.245
2012-04-19,463.127
2012-04-20,465.387
2012-04-23,445.56
2012-04-24,456.071
2012-04-25,472.167
2012-04-26,474.955
2012-04-27,484.493
2012-04-30,477.158
2012-05-01,476.779
2012-05-02,462.61
2012-05-03,460.605
2012-05-04,448.308
2012-05-07,453.458
2012-05-08,435.505
2012-05-09,430.648
2012-05-10,436.178
2012-05-11,435.032
2012-05-14,421.531
2012-05-15,411.561
2012-05-16,407.449
2012-05-17,400.754
2012-05-18,396.702
2012-05-21,403.736
2012-05-22,418.696
2012-05-23,395.26
2012-05-24,397.894
2012-05-25,398.162
2012-05-28,398.619
2012-05-29,404.784
2012-05-30,391.46
2012-05-31,387.654
2012-06-01,372.397
2012-06-04,370.526
2012-06-05,371.524
2012-06-06,385.12
2012-06-07,398.637
2012-06-08,386.661
2012-06-11,384.784
2012-06-12,381.251
2012-06-13,376.474
2012-06-14,379.675
2012-06-15,391.588
2012-06-18,388.538
2012-06-19,401.09
2012-06-20,407.311
2012-06-21,403.207
2012-06-22,390.913
2012-06-25,377.55
2012-06-26,372.744
2012-06-27,384.059
2012-06-28,383.511
2012-06-29,416.718
2012-07-02,417.165
2012-07-03,426.116
2012-07-04,421.207
2012-07-05,413.773
2012-07-06,401.774
2012-07-09,401.41
2012-07-10,406.768
2012-07-11,400.184
2012-07-12,390.158
2012-07-13,399.418
2012-07-16,400.399
2012-07-17,399.902
2012-07-18,405.851
2012-07-19,412.596
2012-07-20,403.386
2012-07-23,390.05
2012-07-24,387.97
2012-07-25,394.13
2012-07-26,416.298
2012-07-27,430.483
2012-07-30,428.91
2012-07-31,428.988
2012-08-01,429.21
2012-08-02,413.728
2012-08-03,434.303
2012-08-06,444.733
2012-08-07,449.85
2012-08-08,444.296
2012-08-09,443.114
2012-08-10,442.759
2012-08-13,441.517
2012-08-14,445.08
2012-08-15,443.653
2012-08-16,449.756
2012-08-17,449.965
2012-08-20,443.422
2012-08-21,457.539
2012-08-22,450.426
2012-08-23,451.279
2012-08-24,446.359
2012-08-27,447.511
2012-08-28,445.652
2012-08-29,441.649
2012-08-30,436.208
2012-08-31,446.486
2012-09-03,452.261
2012-09-04,443.87
2012-09-05,441.141
2012-09-06,452.186
2012-09-07,462.94
2012-09-10,458.362
2012-09-11,460.641
2012-09-12,469.429
2012-09-13,468.844
2012-09-14,490.085
2012-09-17,485.436
2012-09-18,476.436
2012-09-19,476.666
2012-09-20,466.961
2012-09-21,471.244
2012-09-24,468.038
2012-09-25,470.239
2012-09-26,456.198
2012-09-27,457.086
2012-09-28,448.439
2012-10-01,460.944
2012-10-02,460.222
2012-10-03,459.084
2012-10-04,459.047
2012-10-05,468.127
2012-10-08,457.412
2012-10-09,453.068
2012-10-10,449.891
2012-10-11,454.911
2012-10-12,446.783
2012-10-15,443.538
2012-10-16,454.047
2012-10-17,462.197
2012-10-18,460.414
2012-10-19,452.082
2012-10-22,454.127
2012-10-23,442.275
2012-10-24,447.313
2012-10-25,443.96
2012-10-26,447.212
2012-10-29,441.44
2012-10-30,449.016
2012-10-31,453.626
2012-11-01,458.779
2012-11-02,455.175
2012-11-05,451.123
2012-11-06,451.456
2012-11-07,442.441
2012-11-08,435.67
2012-11-09,436.24
2012-11-12,435.845
2012-11-13,439.962
2012-11-14,436.371
2012-11-15,431.701
2012-11-16,426.139
2012-11-19,440.906
2012-11-20,443.552
2012-11-21,443.715
2012-11-22,452.781
2012-11-23,458.882
2012-11-26,453.936
2012-11-27,453.803
2012-11-28,450.521
2012-11-29,461.217
2012-11-30,462.355
2012-12-03,466.335
2012-12-04,468.794
2012-12-05,462.366
2012-12-06,455.328
2012-12-07,446.807
2012-12-10,438.531
2012-12-11,446.245
2012-12-12,451.931
2012-12-13,453.474
2012-12-14,455.896
2012-12-17,458.893
2012-12-18,461.847
2012-12-19,468.917
2012-12-20,469.881
2012-12-21,469.168
2012-12-24,469.898
2012-12-25,469.898
2012-12-26,470.86
2012-12-27,470.126
2012-12-28,467.648
2012-12-31,466.339
2013-01-01,466.339
2013-01-02,488.469
2013-01-03,483.63
2013-01-04,481.03
2013-01-07,478.349
2013-01-08,478.333
2013-01-09,481.117
2013-01-10,490.707
2013-01-11,497.612
2013-01-14,490.662
2013-01-15,489.997
2013-01-16,486.581
2013-01-17,494.094
2013-01-18,489.549
2013-01-21,494.36
2013-01-22,497.855
2013-01-23,499.191
2013-01-24,505.357
2013-01-25,504.706
2013-01-28,508.877
2013-01-29,502.71
2013-01-30,473.179
2013-01-31,476.353
2013-02-01,478.962
2013-02-04,457.308
2013-02-05,460.255
2013-02-06,459.036
2013-02-07,453.726
2013-02-08,458.916
2013-02-11,455.308
2013-02-12,458.25
2013-02-13,460.931
2013-02-14,455.201
2013-02-15,453.513
2013-02-18,449.68
2013-02-19,456.554
2013-02-20,455.159
2013-02-21,438.376
2013-02-22,444.334
2013-02-25,447.959
2013-02-26,428.461
2013-02-27,438.137
2013-02-28,439.54
2013-03-01,430.695
2013-03-04,425.234
2013-03-05,443.626
2013-03-06,438.425
2013-03-07,440.318
2013-03-08,445.11
2013-03-11,444.325
2013-03-12,446.578
2013-03-13,442.797
2013-03-14,460.463
2013-03-15,457.638
2013-03-18,451.675
2013-03-19,442.446
2013-03-20,451.592
2013-03-21,447.645
2013-03-22,459.21
2013-03-25,447.598
2013-03-26,446.575
2013-03-27,440.468
2013-03-28,439.722
2013-03-29,439.722
2013-04-01,439.927
2013-04-02,444.052
2013-04-03,437.058
2013-04-04,431.296
2013-04-05,436.582
2013-04-08,438.592
2013-04-09,441.407
2013-04-10,454.362
2013-04-11,459.783
2013-04-12,449.746
2013-04-15,443.346
2013-04-16,438.521
2013-04-17,429.736
2013-04-18,434.486
2013-04-19,444.427
2013-04-22,454.074
2013-04-23,461.246
2013-04-24,460.307
2013-04-25,465.468
2013-04-26,465.297
2013-04-29,476.547
2013-04-30,472.5
2013-05-01,472.822
2013-05-02,464.712
2013-05-03,472.381
2013-05-06,467.974
2013-05-07,473.495
2013-05-08,481.577
2013-05-09,481.492
2013-05-10,480.926
2013-05-13,477.775
2013-05-14,481.044
2013-05-15,478.575
2013-05-16,480.649
2013-05-17,477.088
2013-05-20,479.826
2013-05-21,485.816
2013-05-22,489.986
2013-05-23,474.896
2013-05-24,474.128
2013-05-27,478.83
2013-05-28,482.304
2013-05-29,475.794
2013-05-30,482.194
2013-05-31,475.401
2013-06-03,472.065
2013-06-04,474.996
2013-06-05,473.392
2013-06-06,464.14
2013-06-07,467.459
2013-06-10,464.392
2013-06-11,460.3
2013-06-12,454.802
2013-06-13,458.007
2013-06-14,458.239
2013-06-17,456.564
2013-06-18,459.965
2013-06-19,456.721
2013-06-20,435.914
2013-06-21,425.517
2013-06-24,425.679
2013-06-25,425.15
2013-06-26,427.607
2013-06-27,429.531
2013-06-28,422.486
2013-07-01,432.307
2013-07-02,429.123
2013-07-03,427.753
2013-07-04,438.957
2013-07-05,428.234
2013-07-08,438.815
2013-07-09,437.789
2013-07-10,434.481
2013-07-11,439.527
2013-07-12,433.919
2013-07-15,437.659
2013-07-16,439.201
2013-07-17,443.51
2013-07-18,455.061
2013-07-19,459.077
2013-07-22,465.835
2013-07-23,463.341
2013-07-24,469.73
2013-07-25,468.768
2013-07-26,469.51
2013-07-29,465.905
2013-07-30,474.525
2013-07-31,478.363
2013-08-01,484.477
2013-08-02,483.307
2013-08-05,480.602
2013-08-06,486.106
2013-08-07,491.785
2013-08-08,505.711
2013-08-09,506.434
2013-08-12,507.014
2013-08-13,508.736
2013-08-14,511.827
2013-08-15,511.249
2013-08-16,519.942
2013-08-19,505.54
2013-08-20,501.413
2013-08-21,495.208
2013-08-22,508.671
2013-08-23,511.218
2013-08-26,500.128
2013-08-27,486.554
2013-08-28,485.878
2013-08-29,485.84
2013-08-30,476.596
2013-09-02,484.965
2013-09-03,481.335
2013-09-04,475.009
2013-09-05,475.598
2013-09-06,480.972
2013-09-09,492.749
2013-09-10,495.256
2013-09-11,504.67
2013-09-12,502.267
2013-09-13,500.727
2013-09-16,511.302
2013-09-17,512.215
2013-09-18,514.067
2013-09-19,529.752
2013-09-20,521.804
2013-09-23,521.472
2013-09-24,527.382
2013-09-25,531.724
2013-09-26,523.78
2013-09-27,516.801
2013-09-30,510.724
2013-10-01,525.249
2013-10-02,530.857
2013-10-03,527.863
2013-10-04,534.514
2013-10-07,537.657
2013-10-08,537.055
2013-10-09,536.682
2013-10-10,545.407
2013-10-11,548.482
2013-10-14,549.017
2013-10-15,548.579
2013-10-16,555.2
2013-10-17,561.559
2013-10-18,564.484
2013-10-21,564.261
2013-10-22,570.35
2013-10-23,557.668
2013-10-24,563.927
2013-10-25,553.801
2013-10-28,552.358
2013-10-29,565.179
2013-10-30,564.157
2013-10-31,561.266
2013-11-01,553.48
2013-11-04,560.575
2013-11-05,551.483
2013-11-06,557.86
2013-11-07,538.712
2013-11-08,539.55
2013-11-11,544.849
2013-11-12,541.594
2013-11-13,529.649
2013-11-14,532.576
2013-11-15,529.262
2013-11-18,544.09
2013-11-19,534.696
2013-11-20,531.504
2013-11-21,534.947
2013-11-22,535.357
2013-11-25,533.997
2013-11-26,535.072
2013-11-27,540.833
2013-11-28,550.014
2013-11-29,545.839
2013-12-02,535.953
2013-12-03,525.493
2013-12-04,522.482
2013-12-05,515.601
2013-12-06,522.537
2013-12-09,527.92
2013-12-10,526.248
2013-12-11,519.495
2013-12-12,513.572
2013-12-13,513.334
2013-12-16,532.183
2013-12-17,519.883
2013-12-18,530.254
2013-12-19,533.125
2013-12-20,537.307
2013-12-23,540.991
2013-12-24,539.432
2013-12-25,539.432
2013-12-26,540.439
2013-12-27,550.527
2013-12-30,551.524
2013-12-31,550.127
2014-01-01,550.127
2014-01-02,543.51
2014-01-03,546.537
2014-01-06,553.85
2014-01-07,562.997
2014-01-08,566.52
2014-01-09,568.557
2014-01-10,573.459
2014-01-13,578.829
2014-01-14,580.662
2014-01-15,589.592
2014-01-16,579.384
2014-01-17,577.787
2014-01-20,580.609
2014-01-21,582.207
2014-01-22,579.453
2014-01-23,575.355
2014-01-24,560.606
2014-01-27,559.839
2014-01-28,565.824
2014-01-29,562.165
2014-01-30,556.911
2014-01-31,556.041
2014-02-03,539.221
2014-02-04,543.316
2014-02-05,545.39
2014-02-06,558.367
2014-02-07,568.011
2014-02-10,566.596
2014-02-11,578.528
2014-02-12,584.975
2014-02-13,584.951
2014-02-14,595.916
2014-02-17,599.23
2014-02-18,599.581
2014-02-19,592.076
2014-02-20,588.41
2014-02-21,583.74
2014-02-24,589.471
2014-02-25,588.232
2014-02-26,580.963
2014-02-27,577.876
2014-02-28,583.918
2014-03-03,556.566
2014-03-04,577.307
2014-03-05,586.56
2014-03-06,597.948
2014-03-07,593.127
2014-03-10,600.711
2014-03-11,615.211
2014-03-12,615.806
2014-03-13,602.692
2014-03-14,595.514
2014-03-17,617.544
2014-03-18,623.132
2014-03-19,619.825
2014-03-20,621.796
2014-03-21,615.799
2014-03-24,606.694
2014-03-25,612.603
2014-03-26,622.183
2014-03-27,623.237
2014-03-28,633.232
2014-03-31,642.099
2014-04-01,651.381
2014-04-02,639.245
2014-04-03,649.299
2014-04-04,653.567
2014-04-07,646.691
2014-04-08,638.765
2014-04-09,633.804
2014-04-10,626.64
2014-04-11,620.362
2014-04-14,623.089
2014-04-15,606.506
2014-04-16,631.378
2014-04-17,632.909
2014-04-18,632.909
2014-04-21,631.468
2014-04-22,645.378
2014-04-23,637.211
2014-04-24,643.993
2014-04-25,635.004
2014-04-28,635.829
2014-04-29,646.339
2014-04-30,639.172
2014-05-01,639.172
2014-05-02,637.39
2014-05-05,632.798
2014-05-06,630.157
2014-05-07,621.771
2014-05-08,635.234
2014-05-09,615.11
2014-05-12,619.077
2014-05-13,611.101
2014-05-14,608.688
2014-05-15,582.467
2014-05-16,593.793
2014-05-19,590.559
2014-05-20,593.16
2014-05-21,602.125
2014-05-22,595.702
2014-05-23,604.989
2014-05-26,629.076
2014-05-27,622.185
2014-05-28,627.648
2014-05-29,628.245
2014-05-30,634.359
2014-06-02,637.832
2014-06-03,633.644
2014-06-04,634.465
2014-06-05,647.425
2014-06-06,664.947
2014-06-09,665.347
2014-06-10,665.147
2014-06-11,653.75
2014-06-12,648.396
2014-06-13,646.97
2014-06-16,641.57
2014-06-17,640.515
2014-06-18,642.002
2014-06-19,646.956
2014-06-20,634.835
2014-06-23,626.63
2014-06-24,618.413
2014-06-25,615.112
2014-06-26,609.441
2014-06-27,610.529
2014-06-30,609.554
2014-07-01,620.196
2014-07-02,620.668
2014-07-03,627.146
2014-07-04,611.196
2014-07-07,603.048
2014-07-08,584.897
2014-07-09,593.32
2014-07-10,581.289
2014-07-11,583.388
2014-07-14,592.435
2014-07-15,579.751
2014-07-16,596.266
2014-07-17,579.56
2014-07-18,584.748
2014-07-21,574.822
2014-07-22,581.521
2014-07-23,585.588
2014-07-24,602.663
2014-07-25,593.714
2014-07-28,590.898
2014-07-29,595.19
2014-07-30,590.305
2014-07-31,576.039
2014-08-01,578.783
2014-08-04,581.736
2014-08-05,572.873
2014-08-06,555.264
2014-08-07,543.361
2014-08-08,549.309
2014-08-11,552.909
2014-08-12,549.669
2014-08-13,556.457
2014-08-14,550.666
2014-08-15,550.769
2014-08-18,555.852
2014-08-19,555.623
2014-08-20,550.953
2014-08-21,564.839
2014-08-22,561.422
2014-08-25,572.818
2014-08-26,582.693
2014-08-27,585.883
2014-08-28,570.033
2014-08-29,571.545
2014-09-01,566.968
2014-09-02,570.832
2014-09-03,584.348
2014-09-04,601.848
2014-09-05,601.088
2014-09-08,598.886
2014-09-09,591.596
2014-09-10,591.74
2014-09-11,594.912
2014-09-12,591.928
2014-09-15,588.362
2014-09-16,587.431
2014-09-17,599.545
2014-09-18,600.986
2014-09-19,588.443
2014-09-22,583.227
2014-09-23,574.92
2014-09-24,582.166
2014-09-25,568.84
2014-09-26,580.047
2014-09-29,569.775
2014-09-30,578.21
2014-10-01,575.339
2014-10-02,550.649
2014-10-03,555.934
2014-10-06,557.809
2014-10-07,551.747
2014-10-08,549.133
2014-10-09,540.316
2014-10-10,534.109
2014-10-13,534.758
2014-10-14,534.32
2014-10-15,510.023
2014-10-16,503.581
2014-10-17,522.31
2014-10-20,517.717
2014-10-21,534.413
2014-10-22,539.169
2014-10-23,543.407
2014-10-24,547.449
2014-10-27,536.453
2014-10-28,548.148
2014-10-29,531.499
2014-10-30,527.099
2014-10-31,541.058
2014-11-03,530.802
2014-11-04,517.762
2014-11-05,529.76
2014-11-06,522.554
2014-11-07,512.922
2014-11-10,520.769
2014-11-11,514.337
2014-11-12,496.682
2014-11-13,499.306
2014-11-14,506.112
2014-11-17,515.156
2014-11-18,522.291
2014-11-19,525.327
2014-11-20,519.442
2014-11-21,539.189
2014-11-24,542.342
2014-11-25,548.117
2014-11-26,547.416
2014-11-27,552.356
2014-11-28,550.868
2014-12-01,538.961
2014-12-02,539.882
2014-12-03,541.46
2014-12-04,528.624
2014-12-05,548.701
2014-12-08,549.049
2014-12-09,542.155
2014-12-10,539.294
2014-12-11,540.712
2014-12-12,528.361
2014-12-15,507.666
2014-12-16,530.071
2014-12-17,521.939
2014-12-18,531.698
2014-12-19,522.589
2014-12-22,528.894
2014-12-23,531.175
2014-12-24,531.742
2014-12-25,531.742
2014-12-26,530.913
2014-12-29,523.169
2014-12-30,520.269
2014-12-31,517.531
2015-01-01,517.531
2015-01-02,519.326
2015-01-05,489.302
2015-01-06,483.514
2015-01-07,475.352
2015-01-08,495.921
2015-01-09,479.409
2015-01-12,486.239
2015-01-13,494.945
2015-01-14,491.451
2015-01-15,495.254
2015-01-16,500.372
2015-01-19,513.645
2015-01-20,514.349
2015-01-21,517.771
2015-01-22,522.345
2015-01-23,514.883
2015-01-26,519.094
2015-01-27,522.459
2015-01-28,512.552
2015-01-29,515.807
2015-01-30,509.488
2015-02-02,509.963
2015-02-03,529.994
2015-02-04,524.86
2015-02-05,522.09
2015-02-06,516.546
2015-02-09,505.842
2015-02-10,517.643
2015-02-11,513.213
2015-02-12,533.201
2015-02-13,546.594
2015-02-16,545.802
2015-02-17,549.565
2015-02-18,559.143
2015-02-19,560.596
2015-02-20,561.005
2015-02-23,561.879
2015-02-24,563.416
2015-02-25,557.183
2015-02-26,560.636
2015-02-27,565.725
2015-03-02,560.894
2015-03-03,552.783
2015-03-04,547.619
2015-03-05,555.815
2015-03-06,550.818
2015-03-09,553.789
2015-03-10,541.691
2015-03-11,543.831
2015-03-12,550.77
2015-03-13,545.708
2015-03-16,560.497
2015-03-17,555.806
2015-03-18,547.885
2015-03-19,549.647
2015-03-20,571.044
2015-03-23,573.56
2015-03-24,585.596
2015-03-25,585.319
2015-03-26,575.424
2015-03-27,575.685
2015-03-30,582.445
2015-03-31,573.495
2015-04-01,579.425
2015-04-02,582.966
2015-04-03,582.966
2015-04-06,591.055
2015-04-07,590.679
2015-04-08,582.375
2015-04-09,579.732
2015-04-10,578.653
2015-04-13,577.178
2015-04-14,573.238
2015-04-15,579.95
2015-04-16,572.242
2015-04-17,557.95
2015-04-20,569.943
2015-04-21,565.012
2015-04-22,570.841
2015-04-23,571.09
2015-04-24,580.779
2015-04-27,593.516
2015-04-28,588.277
2015-04-29,581.042
2015-04-30,588.262
2015-05-01,589.155
2015-05-04,594.011
2015-05-05,576.382
2015-05-06,591.091
2015-05-07,594.112
2015-05-08,603.959
2015-05-11,607.126
2015-05-12,606.263
2015-05-13,617.599
2015-05-14,625.534
2015-05-15,630.45
2015-05-18,626.277
2015-05-19,629.881
2015-05-20,630.695
2015-05-21,629.933
2015-05-22,626.053
2015-05-25,612.611
2015-05-26,603.97
2015-05-27,620.568
2015-05-28,618.42
2015-05-29,613.037
2015-06-01,610.277
2015-06-02,627.064
2015-06-03,637.684
2015-06-04,635.946
2015-06-05,609.506
2015-06-08,608.812
2015-06-09,605.814
2015-06-10,626.678
2015-06-11,627.586
2015-06-12,622.42
2015-06-15,604.411
2015-06-16,603.376
2015-06-17,597.571
2015-06-18,616.408
2015-06-19,619.472
2015-06-22,648.238
2015-06-23,640.049
2015-06-24,634.966
2015-06-25,642.223
2015-06-26,643.041
2015-06-29,607.245
2015-06-30,606.395
2015-07-01,618.941
2015-07-02,606.686
2015-07-03,604.03
2015-07-06,574.942
2015-07-07,552.322
2015-07-08,574.869
2015-07-09,595.589
2015-07-10,623.697
2015-07-13,623.93
2015-07-14,620.797
2015-07-15,628.542
2015-07-16,640.428
2015-07-17,639.125
