Date,HONG KONG IMI VALUE IMI (Large+Mid+Small Cap)
2019-06-11,2163.649
2019-06-12,2126.646
2019-06-13,2123.525
2019-06-14,2111.794
2019-06-17,2109.214
2019-06-18,2126.32
2019-06-19,2162.853
2019-06-20,2188.964
2019-06-21,2170.892
2019-06-24,2175.427
2019-06-25,2165.369
2019-06-26,2160.85
2019-06-27,2183.697
2019-06-28,2168.108
2019-07-01,2170.749
2019-07-02,2199.059
2019-07-03,2211.239
2019-07-04,2214.715
2019-07-05,2214.873
2019-07-08,2189.12
2019-07-09,2169.674
2019-07-10,2171.269
2019-07-11,2185.103
2019-07-12,2188.701
2019-07-15,2185.624
2019-07-16,2197.392
2019-07-17,2197.242
2019-07-18,2192.138
2019-07-19,2205.343
2019-07-22,2173.937
2019-07-23,2178.19
2019-07-24,2174.584
2019-07-25,2169.244
2019-07-26,2156.138
2019-07-29,2126.964
2019-07-30,2121.175
2019-07-31,2089.518
2019-08-01,2062.596
2019-08-02,2032.017
2019-08-05,1960.224
2019-08-06,1938.749
2019-08-07,1935.202
2019-08-08,1946.768
2019-08-09,1934.579
2019-08-12,1913.442
2019-08-13,1868.746
2019-08-14,1856.605
2019-08-15,1897.831
2019-08-16,1933.423
2019-08-19,1970.629
2019-08-20,1964.013
2019-08-21,1965.564
2019-08-22,1944.719
2019-08-23,1936.386
2019-08-26,1897.061
2019-08-27,1903.613
2019-08-28,1906.626
2019-08-29,1908.781
2019-08-30,1893.956
2019-09-02,1860.521
2019-09-03,1861.332
2019-09-04,1966.249
2019-09-05,1947.05
2019-09-06,1952.928
2019-09-09,1951.711
2019-09-10,1954.991
2019-09-11,2002.53
2019-09-12,1996.081
2019-09-13,2010.729
2019-09-16,1988.887
2019-09-17,1970.917
2019-09-18,1966.166
2019-09-19,1944.099
2019-09-20,1947.178
2019-09-23,1935.525
2019-09-24,1932.074
2019-09-25,1916.016
2019-09-26,1908.766
2019-09-27,1913.528
2019-09-30,1913.865
2019-10-01,1913.361
2019-10-02,1920.632
2019-10-03,1923.123
2019-10-04,1896.384
2019-10-07,1894.427
2019-10-08,1885.969
2019-10-09,1863.776
2019-10-10,1860.835
2019-10-11,1904.04
2019-10-14,1917.712
2019-10-15,1919.015
2019-10-16,1943.495
2019-10-17,1952.487
2019-10-18,1939.124
2019-10-21,1946.905
2019-10-22,1955.531
2019-10-23,1943.895
2019-10-24,1962.495
2019-10-25,1965.023
2019-10-28,1973.348
2019-10-29,1973.505
2019-10-30,1973.62
2019-10-31,1984.767
2019-11-01,1990.038
2019-11-04,2006.713
2019-11-05,2015.83
2019-11-06,2027.815
2019-11-07,2044.223
2019-11-08,2028.175
2019-11-11,1977.466
2019-11-12,1988.238
2019-11-13,1940.497
2019-11-14,1920.723
2019-11-15,1919.507
2019-11-18,1943.28
2019-11-19,1964.763
2019-11-20,1961.722
2019-11-21,1935.799
2019-11-22,1940.027
2019-11-25,1964.847
2019-11-26,1956.725
2019-11-27,1960.401
2019-11-28,1958.643
2019-11-29,1936.283
2019-12-02,1927.285
2019-12-03,1924.393
2019-12-04,1901.913
2019-12-05,1914.472
2019-12-06,1930.85
2019-12-09,1924.805
2019-12-10,1916.212
2019-12-11,1924.971
2019-12-12,1948.092
2019-12-13,1995.202
2019-12-16,1988.614
2019-12-17,1993.7
2019-12-18,1989.138
2019-12-19,1984.743
2019-12-20,1995.537
2019-12-23,1998.67
2019-12-24,2000.11
2019-12-25,2000.11
2019-12-26,2000.329
2019-12-27,2009.897
2019-12-30,2017.719
2019-12-31,2008.215
2020-01-01,2008.215
2020-01-02,2017.965
2020-01-03,2019.442
2020-01-06,2008.726
2020-01-07,2008.34
2020-01-08,2000.525
2020-01-09,2026.169
2020-01-10,2035.632
2020-01-13,2051.599
2020-01-14,2064.806
2020-01-15,2063.483
2020-01-16,2072.521
2020-01-17,2093.086
2020-01-20,2075.333
2020-01-21,2026.642
2020-01-22,2033.788
2020-01-23,2006.777
2020-01-24,2008.723
2020-01-27,2007.194
2020-01-28,2003.159
2020-01-29,1949.607
2020-01-30,1912.891
2020-01-31,1907.202
2020-02-03,1895.593
2020-02-04,1907.633
2020-02-05,1914.645
2020-02-06,1957.037
2020-02-07,1956.127
2020-02-10,1946.892
2020-02-11,1952.989
2020-02-12,1968.689
2020-02-13,1973.326
2020-02-14,1985.254
2020-02-17,1989.643
2020-02-18,1970.549
2020-02-19,1973.666
2020-02-20,1962.019
2020-02-21,1939.587
2020-02-24,1920.165
2020-02-25,1919.358
2020-02-26,1910.561
2020-02-27,1927.112
2020-02-28,1889.567
2020-03-02,1880.542
2020-03-03,1883.211
2020-03-04,1878.964
2020-03-05,1909.204
2020-03-06,1875.187
2020-03-09,1800.934
2020-03-10,1818.823
2020-03-11,1813.795
2020-03-12,1751.344
2020-03-13,1716.316
2020-03-16,1661.866
2020-03-17,1663.43
2020-03-18,1602.755
2020-03-19,1518.854
2020-03-20,1574.651
2020-03-23,1476.043
2020-03-24,1529.334
2020-03-25,1587.6
2020-03-26,1594.188
2020-03-27,1615.153
2020-03-30,1578.166
2020-03-31,1622.505
2020-04-01,1606.935
2020-04-02,1620.065
2020-04-03,1636.391
2020-04-06,1690.521
2020-04-07,1725.305
2020-04-08,1707.557
2020-04-09,1740.493
2020-04-10,1740.493
2020-04-13,1738.995
2020-04-14,1761.632
2020-04-15,1752.659
2020-04-16,1741.831
2020-04-17,1771.782
2020-04-20,1753.932
2020-04-21,1717.731
2020-04-22,1722.138
2020-04-23,1731.78
2020-04-24,1708.178
2020-04-27,1733.61
2020-04-28,1748.268
2020-04-29,1752.0
2020-04-30,1751.273
2020-05-01,1750.001
2020-05-04,1698.04
2020-05-05,1712.193
2020-05-06,1731.007
2020-05-07,1718.764
2020-05-08,1735.361
2020-05-11,1750.55
2020-05-12,1722.437
2020-05-13,1716.276
2020-05-14,1690.827
2020-05-15,1686.844
2020-05-18,1694.705
2020-05-19,1723.506
2020-05-20,1715.894
2020-05-21,1695.332
2020-05-22,1584.577
2020-05-25,1563.675
2020-05-26,1600.925
2020-05-27,1588.59
2020-05-28,1571.034
2020-05-29,1561.437
2020-06-01,1614.239
2020-06-02,1638.032
2020-06-03,1653.558
2020-06-04,1664.462
2020-06-05,1722.139
2020-06-08,1739.229
2020-06-09,1770.787
2020-06-10,1755.364
2020-06-11,1706.96
2020-06-12,1707.166
2020-06-15,1673.483
2020-06-16,1701.087
2020-06-17,1712.196
2020-06-18,1715.307
2020-06-19,1732.987
2020-06-22,1710.775
2020-06-23,1717.437
2020-06-24,1709.076
2020-06-25,1709.722
2020-06-26,1697.137
2020-06-29,1673.164
2020-06-30,1683.243
2020-07-01,1682.929
2020-07-02,1722.147
2020-07-03,1727.272
2020-07-06,1774.217
2020-07-07,1736.718
2020-07-08,1728.637
2020-07-09,1704.418
2020-07-10,1687.468
2020-07-13,1694.919
2020-07-14,1700.733
2020-07-15,1693.445
2020-07-16,1681.109
2020-07-17,1681.097
2020-07-20,1668.131
2020-07-21,1675.807
2020-07-22,1647.037
2020-07-23,1638.514
2020-07-24,1618.266
2020-07-27,1607.963
2020-07-28,1613.491
2020-07-29,1616.644
2020-07-30,1627.676
2020-07-31,1631.988
2020-08-03,1623.902
2020-08-04,1653.65
2020-08-05,1657.462
2020-08-06,1652.803
2020-08-07,1635.335
2020-08-10,1641.629
2020-08-11,1675.494
2020-08-12,1704.351
2020-08-13,1703.072
2020-08-14,1699.678
2020-08-17,1707.353
2020-08-18,1707.18
2020-08-19,1706.231
2020-08-20,1686.179
2020-08-21,1705.827
2020-08-24,1726.733
2020-08-25,1732.212
2020-08-26,1725.533
2020-08-27,1708.075
2020-08-28,1723.031
2020-08-31,1718.222
2020-09-01,1710.658
2020-09-02,1706.45
2020-09-03,1705.881
2020-09-04,1688.502
2020-09-07,1687.836
2020-09-08,1682.042
2020-09-09,1683.708
2020-09-10,1677.534
2020-09-11,1682.579
2020-09-14,1685.694
2020-09-15,1699.234
2020-09-16,1702.858
2020-09-17,1689.854
2020-09-18,1685.692
2020-09-21,1659.919
2020-09-22,1640.436
2020-09-23,1638.668
2020-09-24,1618.161
2020-09-25,1621.006
2020-09-28,1620.748
2020-09-29,1611.625
2020-09-30,1620.376
2020-10-01,1620.902
2020-10-02,1621.17
2020-10-05,1641.658
2020-10-06,1654.099
2020-10-07,1665.409
2020-10-08,1653.451
2020-10-09,1643.727
2020-10-12,1653.667
2020-10-13,1650.256
2020-10-14,1645.384
2020-10-15,1626.598
2020-10-16,1625.998
2020-10-19,1633.293
2020-10-20,1632.624
2020-10-21,1632.799
2020-10-22,1638.897
2020-10-23,1652.359
2020-10-26,1655.977
2020-10-27,1646.665
2020-10-28,1632.461
2020-10-29,1626.764
2020-10-30,1613.537
2020-11-02,1620.263
2020-11-03,1656.686
2020-11-04,1663.771
2020-11-05,1691.544
2020-11-06,1695.564
2020-11-09,1697.845
2020-11-10,1772.476
2020-11-11,1809.797
2020-11-12,1788.479
2020-11-13,1780.888
2020-11-16,1794.448
2020-11-17,1824.059
2020-11-18,1823.909
2020-11-19,1826.195
2020-11-20,1823.054
2020-11-23,1804.614
2020-11-24,1821.126
2020-11-25,1836.484
2020-11-26,1819.466
2020-11-27,1826.258
2020-11-30,1793.844
2020-12-01,1796.038
2020-12-02,1806.915
2020-12-03,1816.547
2020-12-04,1815.468
2020-12-07,1808.822
2020-12-08,1806.0
2020-12-09,1813.771
2020-12-10,1811.433
2020-12-11,1815.497
2020-12-14,1811.717
2020-12-15,1795.196
2020-12-16,1802.942
2020-12-17,1799.15
2020-12-18,1795.663
2020-12-21,1779.821
2020-12-22,1758.74
2020-12-23,1765.87
2020-12-24,1772.356
2020-12-25,1772.356
2020-12-28,1780.507
2020-12-29,1781.786
2020-12-30,1800.096
2020-12-31,1791.116
2021-01-01,1791.116
2021-01-04,1815.457
2021-01-05,1840.419
2021-01-06,1831.976
2021-01-07,1827.335
2021-01-08,1834.894
2021-01-11,1823.531
2021-01-12,1830.663
2021-01-13,1836.586
2021-01-14,1832.849
2021-01-15,1829.061
2021-01-18,1827.219
2021-01-19,1855.725
2021-01-20,1850.412
2021-01-21,1860.961
2021-01-22,1837.992
2021-01-25,1822.179
2021-01-26,1826.943
2021-01-27,1833.412
2021-01-28,1818.449
2021-01-29,1796.337
2021-02-01,1804.703
2021-02-02,1810.029
2021-02-03,1803.186
2021-02-04,1797.532
2021-02-05,1804.378
2021-02-08,1802.418
2021-02-09,1808.064
2021-02-10,1823.18
2021-02-11,1834.595
2021-02-12,1834.765
2021-02-15,1834.988
2021-02-16,1880.838
2021-02-17,1879.292
2021-02-18,1870.352
2021-02-19,1873.749
2021-02-22,1899.024
2021-02-23,1954.473
2021-02-24,1945.361
2021-02-25,1983.541
2021-02-26,1941.44
2021-03-01,1923.709
2021-03-02,1914.068
2021-03-03,1935.729
2021-03-04,1937.866
2021-03-05,1935.558
2021-03-08,1963.505
2021-03-09,1998.768
2021-03-10,1998.152
2021-03-11,2004.125
2021-03-12,1986.079
2021-03-15,1999.721
2021-03-16,1995.016
2021-03-17,1995.912
2021-03-18,2010.463
2021-03-19,1996.655
2021-03-22,2008.488
2021-03-23,2000.22
2021-03-24,1960.462
2021-03-25,1969.441
2021-03-26,1974.273
2021-03-29,1994.435
2021-03-30,2026.297
2021-03-31,1990.1
2021-04-01,1992.208
2021-04-02,1992.208
2021-04-05,1993.794
2021-04-06,1993.102
2021-04-07,1997.545
2021-04-08,2005.041
2021-04-09,2004.21
2021-04-12,1990.665
2021-04-13,2005.03
2021-04-14,2025.843
2021-04-15,2024.455
2021-04-16,2028.042
2021-04-19,2034.877
2021-04-20,2043.491
2021-04-21,2032.945
2021-04-22,2035.91
2021-04-23,2038.667
2021-04-26,2036.463
2021-04-27,2031.504
2021-04-28,2034.167
2021-04-29,2052.914
2021-04-30,2032.276
2021-05-03,2017.558
2021-05-04,2026.217
2021-05-05,2030.889
2021-05-06,2043.417
2021-05-07,2059.543
2021-05-10,2083.748
2021-05-11,2047.469
2021-05-12,2043.611
2021-05-13,2017.533
2021-05-14,2019.376
2021-05-17,2016.351
2021-05-18,2043.845
2021-05-19,2043.432
2021-05-20,2041.439
2021-05-21,2040.24
2021-05-24,2037.744
2021-05-25,2048.123
2021-05-26,2074.842
2021-05-27,2077.99
2021-05-28,2092.633
2021-05-31,2062.484
2021-06-01,2070.073
2021-06-02,2074.549
2021-06-03,2059.185
2021-06-04,2054.715
2021-06-07,2063.542
2021-06-08,2067.447
2021-06-09,2077.389
2021-06-10,2076.459
2021-06-11,2077.33
2021-06-14,2076.039
2021-06-15,2062.62
2021-06-16,2055.258
2021-06-17,2054.432
2021-06-18,2068.222
2021-06-21,2047.844
2021-06-22,2054.023
2021-06-23,2067.915
2021-06-24,2066.201
2021-06-25,2067.702
2021-06-28,2061.736
2021-06-29,2045.795
2021-06-30,2046.709
2021-07-01,2045.808
2021-07-02,2039.437
2021-07-05,2058.299
2021-07-06,2045.714
2021-07-07,2044.766
2021-07-08,2017.342
2021-07-09,2007.515
2021-07-12,2018.895
2021-07-13,2037.129
2021-07-14,2012.333
2021-07-15,2033.496
2021-07-16,2027.702
2021-07-19,2004.503
2021-07-20,1991.048
2021-07-21,1996.544
2021-07-22,2023.174
2021-07-23,2008.036
2021-07-26,1993.918
2021-07-27,1973.537
2021-07-28,1976.256
2021-07-29,1982.054
2021-07-30,1974.023
2021-08-02,1989.227
2021-08-03,1980.299
2021-08-04,1972.361
2021-08-05,1952.65
2021-08-06,1955.138
2021-08-09,1957.012
2021-08-10,1947.389
2021-08-11,1950.553
2021-08-12,1954.67
2021-08-13,1953.467
2021-08-16,1959.833
2021-08-17,1944.9
2021-08-18,1949.859
2021-08-19,1926.616
2021-08-20,1920.579
2021-08-23,1931.866
2021-08-24,1932.765
2021-08-25,1933.651
2021-08-26,1929.684
2021-08-27,1923.799
2021-08-30,1932.605
2021-08-31,1932.306
2021-09-01,1944.849
2021-09-02,1943.201
2021-09-03,1929.691
2021-09-06,1925.109
2021-09-07,1926.501
2021-09-08,1922.321
2021-09-09,1918.333
2021-09-10,1931.242
2021-09-13,1917.973
2021-09-14,1900.003
2021-09-15,1864.435
2021-09-16,1841.313
2021-09-17,1828.408
2021-09-20,1756.627
2021-09-21,1770.651
2021-09-22,1771.143
2021-09-23,1792.337
2021-09-24,1758.453
2021-09-27,1756.389
2021-09-28,1757.38
2021-09-29,1785.966
2021-09-30,1789.087
2021-10-01,1787.062
2021-10-04,1777.269
2021-10-05,1785.007
2021-10-06,1784.952
2021-10-07,1813.092
2021-10-08,1821.186
2021-10-11,1817.153
2021-10-12,1820.42
2021-10-13,1821.995
2021-10-14,1822.365
2021-10-15,1843.499
2021-10-18,1843.11
2021-10-19,1854.328
2021-10-20,1853.547
2021-10-21,1855.146
2021-10-22,1861.904
2021-10-25,1854.889
2021-10-26,1857.033
2021-10-27,1856.426
2021-10-28,1860.045
2021-10-29,1868.604
2021-11-01,1858.976
2021-11-02,1859.356
2021-11-03,1853.183
2021-11-04,1855.987
2021-11-05,1860.146
2021-11-08,1875.587
2021-11-09,1868.278
2021-11-10,1870.263
2021-11-11,1883.089
2021-11-12,1869.253
2021-11-15,1874.478
2021-11-16,1880.46
2021-11-17,1871.658
2021-11-18,1864.737
2021-11-19,1864.036
2021-11-22,1869.398
2021-11-23,1868.622
2021-11-24,1875.235
2021-11-25,1872.963
2021-11-26,1835.2
2021-11-29,1818.661
2021-11-30,1781.556
2021-12-01,1782.196
2021-12-02,1789.664
2021-12-03,1796.69
2021-12-06,1795.373
2021-12-07,1808.374
2021-12-08,1805.107
2021-12-09,1823.122
2021-12-10,1813.436
2021-12-13,1802.695
2021-12-14,1789.097
2021-12-15,1796.204
2021-12-16,1795.557
2021-12-17,1787.552
2021-12-20,1772.02
2021-12-21,1783.645
2021-12-22,1785.121
2021-12-23,1794.379
2021-12-24,1802.851
2021-12-27,1802.261
2021-12-28,1826.844
2021-12-29,1828.44
2021-12-30,1829.675
2021-12-31,1820.478
2022-01-03,1831.87
2022-01-04,1839.893
2022-01-05,1840.647
2022-01-06,1833.131
2022-01-07,1841.413
2022-01-10,1853.64
2022-01-11,1853.033
2022-01-12,1856.028
2022-01-13,1863.451
2022-01-14,1876.228
2022-01-17,1879.345
2022-01-18,1879.751
2022-01-19,1884.54
2022-01-20,1897.224
2022-01-21,1915.235
2022-01-24,1913.445
2022-01-25,1896.407
2022-01-26,1901.347
2022-01-27,1893.057
2022-01-28,1881.194
2022-01-31,1879.839
2022-02-01,1881.06
2022-02-02,1880.58
2022-02-03,1884.887
2022-02-04,1915.3
2022-02-07,1919.003
2022-02-08,1927.675
2022-02-09,1945.089
2022-02-10,1957.869
2022-02-11,1957.948
2022-02-14,1943.641
2022-02-15,1942.184
2022-02-16,1955.569
2022-02-17,1954.674
2022-02-18,1951.174
2022-02-21,1944.04
2022-02-22,1903.671
2022-02-23,1902.527
2022-02-24,1866.081
2022-02-25,1860.136
2022-02-28,1838.747
2022-03-01,1831.437
2022-03-02,1802.673
2022-03-03,1818.254
2022-03-04,1804.416
2022-03-07,1781.21
2022-03-08,1785.563
2022-03-09,1777.37
2022-03-10,1811.676
2022-03-11,1801.515
2022-03-14,1787.82
2022-03-15,1730.931
2022-03-16,1749.202
2022-03-17,1824.181
2022-03-18,1848.042
2022-03-21,1847.471
2022-03-22,1839.509
2022-03-23,1839.637
2022-03-24,1846.656
2022-03-25,1847.427
2022-03-28,1843.342
2022-03-29,1845.195
2022-03-30,1862.989
2022-03-31,1836.236
2022-04-01,1854.598
2022-04-04,1858.464
2022-04-05,1857.83
2022-04-06,1851.902
2022-04-07,1840.026
2022-04-08,1843.58
2022-04-11,1830.25
2022-04-12,1827.831
2022-04-13,1826.955
2022-04-14,1842.372
2022-04-15,1842.372
2022-04-18,1839.628
2022-04-19,1837.456
2022-04-20,1833.12
2022-04-21,1833.563
2022-04-22,1824.39
2022-04-25,1807.081
2022-04-26,1796.335
2022-04-27,1783.069
2022-04-28,1803.891
2022-04-29,1788.695
2022-05-02,1788.434
2022-05-03,1796.025
2022-05-04,1812.651
2022-05-05,1812.638
2022-05-06,1785.61
2022-05-09,1785.106
2022-05-10,1762.866
2022-05-11,1765.341
2022-05-12,1750.947
2022-05-13,1783.657
2022-05-16,1783.696
2022-05-17,1798.063
2022-05-18,1804.3
2022-05-19,1788.776
2022-05-20,1820.828
2022-05-23,1815.374
2022-05-24,1807.367
2022-05-25,1812.675
2022-05-26,1815.789
2022-05-27,1838.275
2022-05-30,1842.069
2022-05-31,1836.689
2022-06-01,1848.634
2022-06-02,1841.677
2022-06-03,1844.339
2022-06-06,1853.91
2022-06-07,1843.92
2022-06-08,1834.629
2022-06-09,1822.004
2022-06-10,1815.039
2022-06-13,1791.322
2022-06-14,1790.31
2022-06-15,1773.896
2022-06-16,1756.558
2022-06-17,1739.112
2022-06-20,1751.595
2022-06-21,1764.406
2022-06-22,1747.946
2022-06-23,1749.284
2022-06-24,1759.805
2022-06-27,1782.008
2022-06-28,1801.253
2022-06-29,1788.374
2022-06-30,1779.71
2022-07-01,1780.594
2022-07-04,1772.077
2022-07-05,1776.457
2022-07-06,1763.851
2022-07-07,1770.405
2022-07-08,1775.53
2022-07-11,1761.417
2022-07-12,1760.59
2022-07-13,1764.476
2022-07-14,1747.116
2022-07-15,1731.26
2022-07-18,1756.701
2022-07-19,1745.352
2022-07-20,1755.065
2022-07-21,1740.097
2022-07-22,1744.618
2022-07-25,1747.943
2022-07-26,1757.237
2022-07-27,1756.073
2022-07-28,1759.062
2022-07-29,1754.523
2022-08-01,1753.296
2022-08-02,1728.472
2022-08-03,1725.694
2022-08-04,1736.683
2022-08-05,1753.572
2022-08-08,1755.579
2022-08-09,1758.73
2022-08-10,1743.318
2022-08-11,1766.083
2022-08-12,1765.59
2022-08-15,1757.493
2022-08-16,1757.142
2022-08-17,1765.178
2022-08-18,1757.062
2022-08-19,1758.374
2022-08-22,1754.414
2022-08-23,1732.452
2022-08-24,1712.589
2022-08-25,1717.826
2022-08-26,1730.277
2022-08-29,1720.786
2022-08-30,1716.205
2022-08-31,1707.986
2022-09-01,1691.264
2022-09-02,1692.163
2022-09-05,1690.663
2022-09-06,1689.777
2022-09-07,1684.133
2022-09-08,1680.987
2022-09-09,1698.16
2022-09-12,1698.184
2022-09-13,1712.212
2022-09-14,1685.975
2022-09-15,1689.325
2022-09-16,1695.497
2022-09-19,1696.39
2022-09-20,1712.39
2022-09-21,1700.428
2022-09-22,1678.804
2022-09-23,1670.71
2022-09-26,1628.758
2022-09-27,1617.218
2022-09-28,1554.803
2022-09-29,1547.339
2022-09-30,1556.585
2022-10-03,1550.557
2022-10-04,1551.921
2022-10-05,1601.051
2022-10-06,1601.447
2022-10-07,1586.913
2022-10-10,1554.012
2022-10-11,1546.667
2022-10-12,1518.905
2022-10-13,1516.893
2022-10-14,1513.097
2022-10-17,1512.526
2022-10-18,1522.114
2022-10-19,1506.636
2022-10-20,1506.445
2022-10-21,1478.807
2022-10-24,1447.004
2022-10-25,1420.22
2022-10-26,1434.099
2022-10-27,1434.224
2022-10-28,1418.444
2022-10-31,1393.562
2022-11-01,1419.945
2022-11-02,1443.928
2022-11-03,1421.579
2022-11-04,1459.556
2022-11-07,1485.368
2022-11-08,1490.333
2022-11-09,1476.453
2022-11-10,1472.305
2022-11-11,1539.011
2022-11-14,1563.367
2022-11-15,1590.949
2022-11-16,1588.899
2022-11-17,1579.014
2022-11-18,1559.816
2022-11-21,1558.535
2022-11-22,1555.84
2022-11-23,1550.356
2022-11-24,1568.107
2022-11-25,1563.447
2022-11-28,1541.281
2022-11-29,1572.186
2022-11-30,1585.329
2022-12-01,1596.825
2022-12-02,1577.96
2022-12-05,1608.138
2022-12-06,1624.971
2022-12-07,1604.204
2022-12-08,1638.49
2022-12-09,1680.111
2022-12-12,1669.458
2022-12-13,1711.291
2022-12-14,1710.092
2022-12-15,1696.099
2022-12-16,1700.198
2022-12-19,1690.914
2022-12-20,1687.156
2022-12-21,1681.915
2022-12-22,1706.052
2022-12-23,1699.918
2022-12-26,1699.918
2022-12-27,1701.674
2022-12-28,1720.108
2022-12-29,1711.457
2022-12-30,1718.679
2023-01-02,1718.679
2023-01-03,1738.518
2023-01-04,1758.834
2023-01-05,1772.931
2023-01-06,1763.588
2023-01-09,1770.184
2023-01-10,1768.275
2023-01-11,1750.184
2023-01-12,1769.726
2023-01-13,1772.808
2023-01-16,1790.41
2023-01-17,1772.722
2023-01-18,1777.995
2023-01-19,1782.953
2023-01-20,1800.371
2023-01-23,1799.405
2023-01-24,1799.135
2023-01-25,1799.575
2023-01-26,1818.307
2023-01-27,1824.641
2023-01-30,1832.06
2023-01-31,1795.272
2023-02-01,1810.041
2023-02-02,1808.973
2023-02-03,1803.59
2023-02-06,1779.995
2023-02-07,1771.673
2023-02-08,1785.677
2023-02-09,1788.606
2023-02-10,1786.66
2023-02-13,1750.809
2023-02-14,1759.881
2023-02-15,1734.525
2023-02-16,1736.906
2023-02-17,1725.974
2023-02-20,1733.984
2023-02-21,1736.535
2023-02-22,1737.945
2023-02-23,1722.008
2023-02-24,1710.405
2023-02-27,1705.427
2023-02-28,1700.186
2023-03-01,1729.614
2023-03-02,1725.889
2023-03-03,1730.386
2023-03-06,1742.355
2023-03-07,1739.798
2023-03-08,1717.348
2023-03-09,1710.445
2023-03-10,1672.621
2023-03-13,1692.986
2023-03-14,1683.892
2023-03-15,1690.945
2023-03-16,1674.12
2023-03-17,1686.982
2023-03-20,1661.036
2023-03-21,1659.241
2023-03-22,1680.89
2023-03-23,1681.282
2023-03-24,1678.815
2023-03-27,1670.32
2023-03-28,1676.504
2023-03-29,1680.295
2023-03-30,1688.809
2023-03-31,1687.473
2023-04-03,1694.312
2023-04-04,1697.471
2023-04-05,1697.762
2023-04-06,1701.525
2023-04-07,1701.525
2023-04-10,1702.015
2023-04-11,1709.831
2023-04-12,1717.586
2023-04-13,1717.917
2023-04-14,1717.936
2023-04-17,1726.701
2023-04-18,1718.705
2023-04-19,1699.378
2023-04-20,1704.17
2023-04-21,1703.282
2023-04-24,1695.677
2023-04-25,1679.117
2023-04-26,1690.37
2023-04-27,1701.245
2023-04-28,1711.475
2023-05-01,1711.547
2023-05-02,1707.801
2023-05-03,1694.583
2023-05-04,1713.385
2023-05-05,1721.142
2023-05-08,1728.101
2023-05-09,1715.425
2023-05-10,1710.924
2023-05-11,1708.155
2023-05-12,1684.316
2023-05-15,1704.356
2023-05-16,1696.462
2023-05-17,1671.057
2023-05-18,1667.755
2023-05-19,1670.91
2023-05-22,1671.368
2023-05-23,1657.285
2023-05-24,1657.82
2023-05-25,1637.488
2023-05-26,1637.084
2023-05-29,1632.572
2023-05-30,1626.886
2023-05-31,1597.64
2023-06-01,1589.171
2023-06-02,1626.273
2023-06-05,1646.814
2023-06-06,1645.885
2023-06-07,1648.977
2023-06-08,1652.242
2023-06-09,1657.765
2023-06-12,1658.098
2023-06-13,1657.478
2023-06-14,1642.874
2023-06-15,1650.168
2023-06-16,1668.567
2023-06-19,1667.107
2023-06-20,1664.727
2023-06-21,1648.56
2023-06-22,1648.407
2023-06-23,1620.72
2023-06-26,1612.265
2023-06-27,1633.507
2023-06-28,1640.245
2023-06-29,1619.518
2023-06-30,1623.624
2023-07-03,1636.444
2023-07-04,1635.802
2023-07-05,1625.257
2023-07-06,1598.119
2023-07-07,1580.228
2023-07-10,1578.424
2023-07-11,1594.869
2023-07-12,1596.957
2023-07-13,1623.235
2023-07-14,1635.023
2023-07-17,1634.905
2023-07-18,1615.603
2023-07-19,1612.19
2023-07-20,1620.68
2023-07-21,1632.609
2023-07-24,1609.531
2023-07-25,1631.929
2023-07-26,1645.528
2023-07-27,1669.212
2023-07-28,1674.728
2023-07-31,1664.626
2023-08-01,1656.346
2023-08-02,1623.761
2023-08-03,1617.333
2023-08-04,1593.794
2023-08-07,1600.848
2023-08-08,1582.024
2023-08-09,1579.653
2023-08-10,1583.962
2023-08-11,1579.616
2023-08-14,1554.145
2023-08-15,1538.588
2023-08-16,1524.049
2023-08-17,1517.568
2023-08-18,1497.259
2023-08-21,1466.813
2023-08-22,1475.732
2023-08-23,1478.648
2023-08-24,1497.908
2023-08-25,1489.408
2023-08-28,1493.436
2023-08-29,1516.714
2023-08-30,1521.159
2023-08-31,1517.919
2023-09-01,1517.227
2023-09-04,1536.927
2023-09-05,1512.48
2023-09-06,1513.638
2023-09-07,1504.767
2023-09-08,1504.432
2023-09-11,1478.42
2023-09-12,1477.302
2023-09-13,1481.721
2023-09-14,1479.421
2023-09-15,1488.493
2023-09-18,1472.963
2023-09-19,1478.231
2023-09-20,1471.23
2023-09-21,1454.092
2023-09-22,1475.777
2023-09-25,1456.195
2023-09-26,1437.491
2023-09-27,1445.159
2023-09-28,1437.697
2023-09-29,1468.171
2023-10-02,1468.002
2023-10-03,1430.681
2023-10-04,1423.713
2023-10-05,1432.04
2023-10-06,1452.558
2023-10-09,1446.856
2023-10-10,1460.402
2023-10-11,1464.555
2023-10-12,1482.55
2023-10-13,1450.345
2023-10-16,1442.128
2023-10-17,1447.941
2023-10-18,1442.354
2023-10-19,1416.058
2023-10-20,1412.672
2023-10-23,1411.202
2023-10-24,1400.515
2023-10-25,1397.797
2023-10-26,1389.419
2023-10-27,1412.065
2023-10-30,1413.421
2023-10-31,1401.152
2023-11-01,1406.03
2023-11-02,1430.088
2023-11-03,1457.972
2023-11-06,1467.552
2023-11-07,1428.689
2023-11-08,1420.207
2023-11-09,1419.455
2023-11-10,1396.466
2023-11-13,1409.748
2023-11-14,1420.687
2023-11-15,1468.516
2023-11-16,1453.872
2023-11-17,1439.785
2023-11-20,1459.837
2023-11-21,1464.056
2023-11-22,1467.326
2023-11-23,1474.345
