Date,HONG KONG SMID GROWTH SMID (Small+Mid Cap)
2020-02-13,1010.664
2020-02-14,1016.768
2020-02-17,1015.627
2020-02-18,996.984
2020-02-19,1004.914
2020-02-20,1000.843
2020-02-21,990.547
2020-02-24,965.236
2020-02-25,964.328
2020-02-26,956.221
2020-02-27,953.42
2020-02-28,928.085
2020-03-02,943.426
2020-03-03,941.111
2020-03-04,947.052
2020-03-05,962.492
2020-03-06,935.364
2020-03-09,896.117
2020-03-10,913.93
2020-03-11,897.815
2020-03-12,843.61
2020-03-13,850.824
2020-03-16,792.843
2020-03-17,803.164
2020-03-18,767.122
2020-03-19,750.498
2020-03-20,762.336
2020-03-23,711.959
2020-03-24,748.433
2020-03-25,787.243
2020-03-26,782.379
2020-03-27,780.892
2020-03-30,758.313
2020-03-31,771.07
2020-04-01,761.503
2020-04-02,759.409
2020-04-03,760.371
2020-04-06,780.548
2020-04-07,804.611
2020-04-08,810.866
2020-04-09,839.736
2020-04-10,839.736
2020-04-13,837.21
2020-04-14,847.599
2020-04-15,845.528
2020-04-16,842.194
2020-04-17,858.447
2020-04-20,855.777
2020-04-21,831.398
2020-04-22,844.111
2020-04-23,850.21
2020-04-24,839.251
2020-04-27,861.101
2020-04-28,864.454
2020-04-29,870.645
2020-04-30,863.836
2020-05-01,855.408
2020-05-04,833.853
2020-05-05,867.349
2020-05-06,880.778
2020-05-07,884.731
2020-05-08,901.346
2020-05-11,912.033
2020-05-12,905.904
2020-05-13,906.125
2020-05-14,903.996
2020-05-15,904.152
2020-05-18,913.682
2020-05-19,937.793
2020-05-20,939.712
2020-05-21,926.93
2020-05-22,895.3
2020-05-25,909.112
2020-05-26,924.42
2020-05-27,913.416
2020-05-28,899.398
2020-05-29,897.282
2020-06-01,926.698
2020-06-02,941.646
2020-06-03,955.657
2020-06-04,956.385
2020-06-05,976.562
2020-06-08,987.39
2020-06-09,1002.29
2020-06-10,995.418
2020-06-11,974.033
2020-06-12,975.442
2020-06-15,953.567
2020-06-16,986.856
2020-06-17,995.595
2020-06-18,1003.523
2020-06-19,1016.747
2020-06-22,992.922
2020-06-23,1010.117
2020-06-24,1015.291
2020-06-25,1017.415
2020-06-26,1016.184
2020-06-29,1008.653
2020-06-30,1013.939
2020-07-01,1013.942
2020-07-02,1032.033
2020-07-03,1048.794
2020-07-06,1071.611
2020-07-07,1059.604
2020-07-08,1083.877
2020-07-09,1093.639
2020-07-10,1085.43
2020-07-13,1103.813
2020-07-14,1102.581
2020-07-15,1105.178
2020-07-16,1065.16
2020-07-17,1095.669
2020-07-20,1089.079
2020-07-21,1123.24
2020-07-22,1104.584
2020-07-23,1125.165
2020-07-24,1082.284
2020-07-27,1078.94
2020-07-28,1092.399
2020-07-29,1087.988
2020-07-30,1082.024
2020-07-31,1068.41
2020-08-03,1075.871
2020-08-04,1107.604
2020-08-05,1118.864
2020-08-06,1116.368
2020-08-07,1106.859
2020-08-10,1095.969
2020-08-11,1110.308
2020-08-12,1102.653
2020-08-13,1142.967
2020-08-14,1140.953
2020-08-17,1147.804
2020-08-18,1152.829
2020-08-19,1144.011
2020-08-20,1139.698
2020-08-21,1154.764
2020-08-24,1162.636
2020-08-25,1174.052
2020-08-26,1163.929
2020-08-27,1171.202
2020-08-28,1185.053
2020-08-31,1182.379
2020-09-01,1198.122
2020-09-02,1209.975
2020-09-03,1202.704
2020-09-04,1188.787
2020-09-07,1168.567
2020-09-08,1155.823
2020-09-09,1161.28
2020-09-10,1159.884
2020-09-11,1185.559
2020-09-14,1205.69
2020-09-15,1219.739
2020-09-16,1228.866
2020-09-17,1212.546
2020-09-18,1216.09
2020-09-21,1200.285
2020-09-22,1189.453
2020-09-23,1201.569
2020-09-24,1181.031
2020-09-25,1182.753
2020-09-28,1196.12
2020-09-29,1202.876
2020-09-30,1216.482
2020-10-01,1216.41
2020-10-02,1215.866
2020-10-05,1233.069
2020-10-06,1249.633
2020-10-07,1250.866
2020-10-08,1273.69
2020-10-09,1274.939
2020-10-12,1278.133
2020-10-13,1276.716
2020-10-14,1274.318
2020-10-15,1262.217
2020-10-16,1273.045
2020-10-19,1251.592
2020-10-20,1272.412
2020-10-21,1277.475
2020-10-22,1273.964
2020-10-23,1264.864
2020-10-26,1265.614
2020-10-27,1253.449
2020-10-28,1241.164
2020-10-29,1245.584
2020-10-30,1225.388
2020-11-02,1246.512
2020-11-03,1253.497
2020-11-04,1272.648
2020-11-05,1310.029
2020-11-06,1306.345
2020-11-09,1310.226
2020-11-10,1262.972
2020-11-11,1232.476
2020-11-12,1260.327
2020-11-13,1271.698
2020-11-16,1305.278
2020-11-17,1298.966
2020-11-18,1307.382
2020-11-19,1321.808
2020-11-20,1346.317
2020-11-23,1342.152
2020-11-24,1342.786
2020-11-25,1311.22
2020-11-26,1308.715
2020-11-27,1319.467
2020-11-30,1298.038
2020-12-01,1311.375
2020-12-02,1309.332
2020-12-03,1315.382
2020-12-04,1321.143
2020-12-07,1306.415
2020-12-08,1304.123
2020-12-09,1299.223
2020-12-10,1311.919
2020-12-11,1297.072
2020-12-14,1293.356
2020-12-15,1296.707
2020-12-16,1300.118
2020-12-17,1319.553
2020-12-18,1342.609
2020-12-21,1331.06
2020-12-22,1311.507
2020-12-23,1329.272
2020-12-24,1340.351
2020-12-25,1340.351
2020-12-28,1343.242
2020-12-29,1347.393
2020-12-30,1356.859
2020-12-31,1361.64
2021-01-01,1361.64
2021-01-04,1376.421
2021-01-05,1405.369
2021-01-06,1389.329
2021-01-07,1384.663
2021-01-08,1404.204
2021-01-11,1382.231
2021-01-12,1412.959
2021-01-13,1405.474
2021-01-14,1408.336
2021-01-15,1385.906
2021-01-18,1405.24
2021-01-19,1437.713
2021-01-20,1470.388
2021-01-21,1484.155
2021-01-22,1470.311
2021-01-25,1482.614
2021-01-26,1469.505
2021-01-27,1444.643
2021-01-28,1447.811
2021-01-29,1449.62
2021-02-01,1479.961
2021-02-02,1526.455
2021-02-03,1549.352
2021-02-04,1561.756
2021-02-05,1563.478
2021-02-08,1602.361
2021-02-09,1630.555
2021-02-10,1667.802
2021-02-11,1667.746
2021-02-12,1656.469
2021-02-15,1656.486
2021-02-16,1742.365
2021-02-17,1738.224
2021-02-18,1701.839
2021-02-19,1730.874
2021-02-22,1679.306
2021-02-23,1691.724
2021-02-24,1655.597
2021-02-25,1655.738
2021-02-26,1622.866
2021-03-01,1681.721
2021-03-02,1651.05
2021-03-03,1666.83
2021-03-04,1605.453
2021-03-05,1606.656
2021-03-08,1535.842
2021-03-09,1581.948
2021-03-10,1596.043
2021-03-11,1639.212
2021-03-12,1638.711
2021-03-15,1624.216
2021-03-16,1641.434
2021-03-17,1648.206
2021-03-18,1638.308
2021-03-19,1624.8
2021-03-22,1620.665
2021-03-23,1583.025
2021-03-24,1525.298
2021-03-25,1549.851
2021-03-26,1572.662
2021-03-29,1594.406
2021-03-30,1622.007
2021-03-31,1632.409
2021-04-01,1640.567
2021-04-02,1640.567
2021-04-05,1635.374
2021-04-06,1641.241
2021-04-07,1630.89
2021-04-08,1670.285
2021-04-09,1656.254
2021-04-12,1602.804
2021-04-13,1586.339
2021-04-14,1598.577
2021-04-15,1605.103
2021-04-16,1627.118
2021-04-19,1672.628
2021-04-20,1628.407
2021-04-21,1620.458
2021-04-22,1626.154
2021-04-23,1643.486
2021-04-26,1665.132
2021-04-27,1683.216
2021-04-28,1703.8
2021-04-29,1694.968
2021-04-30,1680.094
2021-05-03,1675.439
2021-05-04,1668.863
2021-05-05,1649.012
2021-05-06,1626.345
2021-05-07,1605.045
2021-05-10,1596.421
2021-05-11,1581.518
2021-05-12,1531.491
2021-05-13,1498.833
2021-05-14,1533.268
2021-05-17,1545.29
2021-05-18,1575.672
2021-05-19,1575.472
2021-05-20,1569.451
2021-05-21,1576.478
2021-05-24,1563.437
2021-05-25,1600.016
2021-05-26,1610.182
2021-05-27,1629.644
2021-05-28,1621.139
2021-05-31,1627.245
2021-06-01,1656.572
2021-06-02,1649.623
2021-06-03,1641.841
2021-06-04,1660.084
2021-06-07,1642.179
2021-06-08,1651.508
2021-06-09,1642.487
2021-06-10,1631.608
2021-06-11,1644.698
2021-06-14,1659.124
2021-06-15,1659.237
2021-06-16,1615.926
2021-06-17,1636.491
2021-06-18,1662.324
2021-06-21,1644.929
2021-06-22,1666.0
2021-06-23,1685.582
2021-06-24,1679.098
2021-06-25,1688.166
2021-06-28,1700.831
2021-06-29,1700.458
2021-06-30,1718.205
2021-07-01,1690.505
2021-07-02,1677.032
2021-07-05,1660.835
2021-07-06,1633.299
2021-07-07,1640.915
2021-07-08,1607.212
2021-07-09,1598.286
2021-07-12,1606.014
2021-07-13,1611.345
2021-07-14,1588.099
2021-07-15,1597.97
2021-07-16,1602.054
2021-07-19,1588.211
2021-07-20,1575.999
2021-07-21,1573.809
2021-07-22,1585.899
2021-07-23,1555.535
2021-07-26,1501.54
2021-07-27,1408.584
2021-07-28,1453.828
2021-07-29,1496.571
2021-07-30,1488.698
2021-08-02,1520.584
2021-08-03,1502.106
2021-08-04,1496.627
2021-08-05,1457.845
2021-08-06,1449.129
2021-08-09,1458.088
2021-08-10,1453.777
2021-08-11,1446.82
2021-08-12,1435.468
2021-08-13,1420.443
2021-08-16,1390.102
2021-08-17,1374.424
2021-08-18,1401.552
2021-08-19,1380.518
2021-08-20,1363.003
2021-08-23,1389.251
2021-08-24,1438.712
2021-08-25,1443.836
2021-08-26,1444.252
2021-08-27,1433.94
2021-08-30,1446.199
2021-08-31,1446.089
2021-09-01,1470.293
2021-09-02,1468.626
2021-09-03,1468.391
2021-09-06,1463.53
2021-09-07,1481.909
2021-09-08,1484.685
2021-09-09,1481.585
2021-09-10,1493.077
2021-09-13,1456.347
2021-09-14,1443.337
2021-09-15,1399.816
2021-09-16,1370.508
2021-09-17,1388.209
2021-09-20,1342.57
2021-09-21,1356.326
2021-09-22,1365.405
2021-09-23,1381.187
2021-09-24,1374.386
2021-09-27,1322.761
2021-09-28,1321.896
2021-09-29,1304.012
2021-09-30,1307.789
2021-10-01,1306.7
2021-10-04,1280.401
2021-10-05,1279.532
2021-10-06,1262.814
2021-10-07,1281.024
2021-10-08,1270.791
2021-10-11,1274.478
2021-10-12,1267.429
2021-10-13,1269.939
2021-10-14,1253.266
2021-10-15,1246.674
2021-10-18,1268.974
2021-10-19,1282.032
2021-10-20,1289.75
2021-10-21,1297.677
2021-10-22,1311.46
2021-10-25,1312.972
2021-10-26,1310.276
2021-10-27,1294.062
2021-10-28,1269.075
2021-10-29,1270.779
2021-11-01,1258.195
2021-11-02,1245.787
2021-11-03,1256.126
2021-11-04,1262.052
2021-11-05,1249.251
2021-11-08,1244.339
2021-11-09,1250.294
2021-11-10,1255.357
2021-11-11,1264.719
2021-11-12,1263.299
2021-11-15,1269.568
2021-11-16,1285.121
2021-11-17,1276.557
2021-11-18,1267.075
2021-11-19,1279.077
2021-11-22,1283.28
2021-11-23,1279.011
2021-11-24,1282.131
2021-11-25,1302.754
2021-11-26,1262.181
2021-11-29,1245.005
2021-11-30,1239.793
2021-12-01,1216.792
2021-12-02,1203.674
2021-12-03,1202.869
2021-12-06,1192.825
2021-12-07,1226.228
2021-12-08,1234.718
2021-12-09,1253.573
2021-12-10,1231.142
2021-12-13,1222.602
2021-12-14,1201.306
2021-12-15,1196.66
2021-12-16,1203.543
2021-12-17,1198.619
2021-12-20,1165.49
2021-12-21,1193.102
2021-12-22,1194.394
2021-12-23,1198.889
2021-12-24,1199.381
2021-12-27,1203.197
2021-12-28,1200.88
2021-12-29,1188.539
2021-12-30,1201.193
2021-12-31,1210.25
2022-01-03,1208.79
2022-01-04,1201.13
2022-01-05,1180.014
2022-01-06,1158.033
2022-01-07,1165.927
2022-01-10,1183.819
2022-01-11,1175.054
2022-01-12,1197.381
2022-01-13,1191.531
2022-01-14,1203.465
2022-01-17,1199.272
2022-01-18,1201.381
2022-01-19,1207.974
2022-01-20,1212.96
2022-01-21,1219.136
2022-01-24,1212.892
2022-01-25,1183.132
2022-01-26,1183.482
2022-01-27,1158.954
2022-01-28,1143.558
2022-01-31,1168.844
2022-02-01,1171.361
2022-02-02,1170.401
2022-02-03,1168.96
2022-02-04,1192.102
2022-02-07,1193.722
2022-02-08,1197.424
2022-02-09,1221.689
2022-02-10,1225.612
2022-02-11,1223.627
2022-02-14,1207.231
2022-02-15,1214.136
2022-02-16,1222.662
2022-02-17,1219.863
2022-02-18,1213.45
2022-02-21,1206.822
2022-02-22,1183.656
2022-02-23,1183.296
2022-02-24,1150.554
2022-02-25,1172.846
2022-02-28,1164.202
2022-03-01,1165.958
2022-03-02,1134.999
2022-03-03,1145.292
2022-03-04,1110.975
2022-03-07,1068.096
2022-03-08,1051.209
2022-03-09,1049.83
2022-03-10,1056.181
2022-03-11,1034.79
2022-03-14,985.66
2022-03-15,930.992
2022-03-16,1017.325
2022-03-17,1067.661
2022-03-18,1099.903
2022-03-21,1087.544
2022-03-22,1105.278
2022-03-23,1107.114
2022-03-24,1098.499
2022-03-25,1070.407
2022-03-28,1066.216
2022-03-29,1074.278
2022-03-30,1095.32
2022-03-31,1076.004
2022-04-01,1086.092
2022-04-04,1109.913
2022-04-05,1105.498
2022-04-06,1079.808
2022-04-07,1042.691
2022-04-08,1037.336
2022-04-11,1005.801
2022-04-12,1017.905
2022-04-13,1017.501
2022-04-14,1046.831
2022-04-15,1046.831
2022-04-18,1044.958
2022-04-19,1033.426
2022-04-20,1033.73
2022-04-21,1013.967
2022-04-22,1016.657
2022-04-25,991.586
2022-04-26,997.329
2022-04-27,1009.492
2022-04-28,1015.166
2022-04-29,1025.753
2022-05-02,1027.878
2022-05-03,1037.769
2022-05-04,1030.09
2022-05-05,1026.023
2022-05-06,997.059
2022-05-09,994.404
2022-05-10,980.525
2022-05-11,983.353
2022-05-12,970.261
2022-05-13,986.091
2022-05-16,994.463
2022-05-17,1012.702
2022-05-18,1016.318
2022-05-19,1003.276
2022-05-20,1019.865
2022-05-23,1009.502
2022-05-24,990.045
2022-05-25,991.176
2022-05-26,997.444
2022-05-27,1008.517
2022-05-30,1014.649
2022-05-31,1040.345
2022-06-01,1032.011
2022-06-02,1033.718
2022-06-03,1031.01
2022-06-06,1050.06
2022-06-07,1051.968
2022-06-08,1058.453
2022-06-09,1043.082
2022-06-10,1047.275
2022-06-13,1015.759
2022-06-14,1005.828
2022-06-15,1006.739
2022-06-16,990.985
2022-06-17,991.993
2022-06-20,996.735
2022-06-21,1011.471
2022-06-22,996.795
2022-06-23,998.299
2022-06-24,1014.916
2022-06-27,1041.505
2022-06-28,1057.186
2022-06-29,1029.09
2022-06-30,1026.343
2022-07-01,1027.93
2022-07-04,1020.613
2022-07-05,1019.773
2022-07-06,998.222
2022-07-07,1005.646
2022-07-08,1010.32
2022-07-11,984.802
2022-07-12,974.229
2022-07-13,972.439
2022-07-14,974.016
2022-07-15,961.037
2022-07-18,983.01
2022-07-19,977.485
2022-07-20,985.953
2022-07-21,987.308
2022-07-22,984.775
2022-07-25,985.767
2022-07-26,986.65
2022-07-27,983.197
2022-07-28,985.532
2022-07-29,973.261
2022-08-01,959.007
2022-08-02,939.818
2022-08-03,944.612
2022-08-04,949.373
2022-08-05,970.549
2022-08-08,968.672
2022-08-09,956.778
2022-08-10,945.501
2022-08-11,962.798
2022-08-12,966.724
2022-08-15,961.85
2022-08-16,963.065
2022-08-17,963.658
2022-08-18,957.735
2022-08-19,960.649
2022-08-22,958.322
2022-08-23,950.208
2022-08-24,933.477
2022-08-25,957.878
2022-08-26,969.594
2022-08-29,966.72
2022-08-30,963.874
2022-08-31,979.416
2022-09-01,955.986
2022-09-02,949.364
2022-09-05,942.206
2022-09-06,933.32
2022-09-07,925.297
2022-09-08,926.001
2022-09-09,948.918
2022-09-12,950.823
2022-09-13,954.212
2022-09-14,946.708
2022-09-15,942.787
2022-09-16,929.121
2022-09-19,918.372
2022-09-20,927.131
2022-09-21,911.122
2022-09-22,895.564
2022-09-23,871.607
2022-09-26,872.924
2022-09-27,877.726
2022-09-28,853.571
2022-09-29,839.156
2022-09-30,835.438
2022-10-03,836.896
2022-10-04,842.882
2022-10-05,870.559
2022-10-06,862.373
2022-10-07,857.43
2022-10-10,822.787
2022-10-11,817.969
2022-10-12,813.153
2022-10-13,800.131
2022-10-14,804.495
2022-10-17,799.755
2022-10-18,811.555
2022-10-19,789.994
2022-10-20,778.762
2022-10-21,780.22
2022-10-24,743.605
2022-10-25,741.935
2022-10-26,749.136
2022-10-27,752.235
2022-10-28,725.013
2022-10-31,717.635
2022-11-01,747.826
2022-11-02,773.267
2022-11-03,757.139
2022-11-04,784.731
2022-11-07,807.603
2022-11-08,811.245
2022-11-09,807.454
2022-11-10,800.653
2022-11-11,848.225
2022-11-14,875.222
2022-11-15,905.86
2022-11-16,894.854
2022-11-17,894.539
2022-11-18,885.029
2022-11-21,869.178
2022-11-22,863.501
2022-11-23,861.951
2022-11-24,875.398
2022-11-25,866.543
2022-11-28,865.431
2022-11-29,904.247
2022-11-30,931.051
2022-12-01,945.729
2022-12-02,949.506
2022-12-05,982.885
2022-12-06,983.75
2022-12-07,969.272
2022-12-08,1006.221
2022-12-09,1025.809
2022-12-12,1015.477
2022-12-13,1035.882
2022-12-14,1034.191
2022-12-15,1013.62
2022-12-16,1017.507
2022-12-19,989.396
2022-12-20,970.829
2022-12-21,987.846
2022-12-22,1002.068
2022-12-23,996.429
2022-12-26,996.429
2022-12-27,1003.349
2022-12-28,1001.231
2022-12-29,990.488
2022-12-30,966.142
2023-01-02,966.142
2023-01-03,981.019
2023-01-04,1004.31
2023-01-05,1016.768
2023-01-06,1004.974
2023-01-09,1027.313
2023-01-10,1035.866
2023-01-11,1032.897
2023-01-12,1040.838
2023-01-13,1057.203
2023-01-16,1059.147
2023-01-17,1047.454
2023-01-18,1048.469
2023-01-19,1055.909
2023-01-20,1075.962
2023-01-23,1077.155
2023-01-24,1075.124
2023-01-25,1074.402
2023-01-26,1092.481
2023-01-27,1093.994
2023-01-30,1056.543
2023-01-31,1050.529
2023-02-01,1077.465
2023-02-02,1077.786
2023-02-03,1067.829
2023-02-06,1042.88
2023-02-07,1039.623
2023-02-08,1029.461
2023-02-09,1047.834
2023-02-10,1033.129
2023-02-13,1040.415
2023-02-14,1037.537
2023-02-15,1029.627
2023-02-16,1021.781
2023-02-17,1004.51
2023-02-20,1007.871
2023-02-21,997.981
2023-02-22,991.823
2023-02-23,987.83
2023-02-24,983.59
2023-02-27,978.121
2023-02-28,983.309
2023-03-01,1014.262
2023-03-02,1017.929
2023-03-03,1021.207
2023-03-06,1013.057
2023-03-07,1005.158
2023-03-08,991.398
2023-03-09,973.412
2023-03-10,953.855
2023-03-13,964.54
2023-03-14,949.325
2023-03-15,954.64
2023-03-16,946.466
2023-03-17,957.654
2023-03-20,944.477
2023-03-21,958.863
2023-03-22,961.308
2023-03-23,974.873
2023-03-24,974.404
2023-03-27,968.669
2023-03-28,968.269
2023-03-29,977.049
2023-03-30,986.698
2023-03-31,988.798
2023-04-03,997.182
2023-04-04,992.732
2023-04-05,986.613
2023-04-06,989.774
2023-04-07,989.774
2023-04-10,988.934
2023-04-11,996.084
2023-04-12,993.097
2023-04-13,1000.228
2023-04-14,993.424
2023-04-17,1004.132
2023-04-18,1007.353
2023-04-19,992.271
2023-04-20,995.305
2023-04-21,982.872
2023-04-24,971.789
2023-04-25,952.087
2023-04-26,953.649
2023-04-27,950.903
2023-04-28,958.993
2023-05-01,958.091
2023-05-02,953.631
2023-05-03,942.16
2023-05-04,948.163
2023-05-05,950.624
2023-05-08,951.245
2023-05-09,938.307
2023-05-10,936.864
2023-05-11,939.036
2023-05-12,920.191
2023-05-15,928.439
2023-05-16,916.586
2023-05-17,908.149
2023-05-18,906.024
2023-05-19,901.501
2023-05-22,906.588
2023-05-23,899.439
2023-05-24,890.574
2023-05-25,874.042
2023-05-26,874.787
2023-05-29,874.74
2023-05-30,872.033
2023-05-31,865.153
2023-06-01,864.926
2023-06-02,891.06
2023-06-05,900.184
2023-06-06,901.853
2023-06-07,910.354
2023-06-08,909.69
2023-06-09,919.836
2023-06-12,916.671
2023-06-13,930.158
2023-06-14,930.182
2023-06-15,943.393
2023-06-16,954.33
2023-06-19,947.01
2023-06-20,929.217
2023-06-21,916.338
2023-06-22,914.785
2023-06-23,891.198
2023-06-26,888.147
2023-06-27,900.469
2023-06-28,900.735
2023-06-29,890.818
2023-06-30,889.351
2023-07-03,896.277
2023-07-04,903.618
2023-07-05,896.14
2023-07-06,880.107
2023-07-07,879.833
2023-07-10,891.724
2023-07-11,899.834
2023-07-12,905.735
2023-07-13,923.772
2023-07-14,928.872
2023-07-17,926.547
2023-07-18,911.121
2023-07-19,919.572
2023-07-20,916.144
2023-07-21,920.385
2023-07-24,916.055
2023-07-25,934.731
2023-07-26,939.735
2023-07-27,948.854
2023-07-28,970.183
2023-07-31,970.899
2023-08-01,1001.539
2023-08-02,970.128
2023-08-03,978.571
2023-08-04,975.759
2023-08-07,978.963
2023-08-08,964.088
2023-08-09,966.618
2023-08-10,970.895
2023-08-11,951.066
2023-08-14,943.636
2023-08-15,934.253
2023-08-16,928.013
2023-08-17,930.765
2023-08-18,915.965
2023-08-21,898.046
2023-08-22,904.038
2023-08-23,900.716
2023-08-24,910.643
2023-08-25,904.785
2023-08-28,917.936
2023-08-29,937.805
2023-08-30,930.58
2023-08-31,922.385
2023-09-01,928.933
2023-09-04,944.544
2023-09-05,933.013
2023-09-06,935.283
2023-09-07,920.116
2023-09-08,916.037
2023-09-11,914.049
2023-09-12,911.525
2023-09-13,906.901
2023-09-14,907.472
2023-09-15,907.425
2023-09-18,895.82
2023-09-19,893.752
2023-09-20,888.679
2023-09-21,875.935
2023-09-22,890.829
2023-09-25,880.732
2023-09-26,867.093
2023-09-27,874.358
2023-09-28,869.882
2023-09-29,886.021
2023-10-02,882.148
2023-10-03,854.942
2023-10-04,844.557
2023-10-05,853.036
2023-10-06,876.617
2023-10-09,875.814
2023-10-10,882.748
2023-10-11,898.467
2023-10-12,903.421
2023-10-13,892.008
2023-10-16,886.744
2023-10-17,887.816
2023-10-18,879.264
2023-10-19,866.805
2023-10-20,860.437
2023-10-23,861.018
2023-10-24,865.05
2023-10-25,856.019
2023-10-26,858.716
2023-10-27,866.175
2023-10-30,868.804
2023-10-31,858.509
2023-11-01,858.487
2023-11-02,863.46
2023-11-03,886.074
2023-11-06,902.305
2023-11-07,875.607
2023-11-08,870.653
2023-11-09,862.172
2023-11-10,856.751
2023-11-13,866.014
2023-11-14,856.866
2023-11-15,871.493
2023-11-16,859.872
2023-11-17,853.768
2023-11-20,868.541
2023-11-21,867.587
2023-11-22,861.731
2023-11-23,869.658
2023-11-24,865.291
2023-11-27,860.793
2023-11-28,853.409
2023-11-29,846.855
2023-11-30,849.86
2023-12-01,846.519
2023-12-04,839.297
2023-12-05,828.714
2023-12-06,838.958
2023-12-07,830.372
2023-12-08,830.374
2023-12-11,829.066
2023-12-12,835.702
2023-12-13,827.471
2023-12-14,845.603
2023-12-15,857.695
2023-12-18,844.344
2023-12-19,845.118
2023-12-20,841.738
2023-12-21,854.441
2023-12-22,840.486
2023-12-25,840.486
2023-12-26,841.667
2023-12-27,843.258
2023-12-28,865.344
2023-12-29,873.383
2024-01-01,873.383
2024-01-02,862.512
2024-01-03,857.294
2024-01-04,854.301
2024-01-05,848.538
2024-01-08,836.052
2024-01-09,832.961
2024-01-10,828.885
2024-01-11,832.663
2024-01-12,834.057
2024-01-15,832.378
2024-01-16,821.138
2024-01-17,793.469
2024-01-18,802.303
2024-01-19,797.299
2024-01-22,773.814
2024-01-23,792.708
2024-01-24,820.325
2024-01-25,823.205
2024-01-26,809.807
2024-01-29,809.233
2024-01-30,787.764
2024-01-31,773.841
2024-02-01,788.514
2024-02-02,789.875
2024-02-05,791.53
2024-02-06,816.647
2024-02-07,813.931
2024-02-08,816.087
2024-02-09,805.96
2024-02-12,808.951
2024-02-13,806.392
2024-02-14,803.55
2024-02-15,810.165
2024-02-16,827.1
2024-02-19,814.765
2024-02-20,811.183
2024-02-21,822.974
2024-02-22,832.853
2024-02-23,842.229
2024-02-26,843.089
2024-02-27,845.488
2024-02-28,837.95
2024-02-29,843.214
2024-03-01,843.894
2024-03-04,843.82
2024-03-05,833.59
2024-03-06,839.606
2024-03-07,837.892
2024-03-08,843.308
2024-03-11,857.158
2024-03-12,889.428
2024-03-13,886.998
2024-03-14,854.423
2024-03-15,841.398
2024-03-18,853.445
2024-03-19,838.532
2024-03-20,851.372
2024-03-21,855.893
2024-03-22,836.305
2024-03-25,834.415
2024-03-26,835.147
2024-03-27,829.001
2024-03-28,832.129
2024-03-29,832.129
2024-04-01,838.767
2024-04-02,841.135
2024-04-03,845.869
2024-04-04,842.996
2024-04-05,838.363
2024-04-08,855.079
2024-04-09,875.928
2024-04-10,870.295
2024-04-11,869.913
2024-04-12,850.174
2024-04-15,840.246
2024-04-16,815.896
2024-04-17,813.99
2024-04-18,815.307
2024-04-19,800.619
2024-04-22,809.638
2024-04-23,825.198
2024-04-24,844.191
2024-04-25,834.872
2024-04-26,859.127
2024-04-29,859.229
2024-04-30,853.159
2024-05-01,852.927
2024-05-02,888.299
2024-05-03,900.183
2024-05-06,915.0
2024-05-07,921.868
2024-05-08,907.1
2024-05-09,915.716
2024-05-10,922.962
2024-05-13,940.903
2024-05-14,955.931
2024-05-15,957.836
2024-05-16,974.337
2024-05-17,977.033
2024-05-20,981.463
2024-05-21,958.24
2024-05-22,957.006
2024-05-23,942.601
2024-05-24,931.09
2024-05-27,940.103
2024-05-28,946.634
2024-05-29,940.78
2024-05-30,933.478
2024-05-31,914.075
2024-06-03,927.954
2024-06-04,931.318
2024-06-05,924.663
2024-06-06,928.615
2024-06-07,920.431
2024-06-10,920.491
2024-06-11,908.683
2024-06-12,894.87
2024-06-13,904.877
2024-06-14,906.861
2024-06-17,896.495
2024-06-18,899.517
2024-06-19,904.216
2024-06-20,905.741
2024-06-21,890.779
2024-06-24,892.492
2024-06-25,888.765
2024-06-26,892.597
2024-06-27,881.813
2024-06-28,889.104
2024-07-01,885.035
2024-07-02,887.301
2024-07-03,896.976
2024-07-04,898.06
2024-07-05,893.478
2024-07-08,879.208
2024-07-09,885.386
2024-07-10,886.423
2024-07-11,900.627
2024-07-12,918.358
2024-07-15,913.523
2024-07-16,907.41
2024-07-17,906.393
2024-07-18,908.347
2024-07-19,889.408
2024-07-22,893.107
2024-07-23,887.988
2024-07-24,863.493
2024-07-25,852.209
2024-07-26,856.711
2024-07-29,860.138
2024-07-30,844.01
2024-07-31,861.239
2024-08-01,861.523
2024-08-02,847.956
2024-08-05,835.745
2024-08-06,840.653
2024-08-07,848.083
2024-08-08,846.092
2024-08-09,845.895
2024-08-12,853.651
2024-08-13,860.156
2024-08-14,861.088
2024-08-15,864.953
2024-08-16,870.96
2024-08-19,870.876
2024-08-20,867.648
2024-08-21,866.465
2024-08-22,869.265
2024-08-23,863.828
2024-08-26,869.482
2024-08-27,876.23
2024-08-28,870.016
2024-08-29,873.035
2024-08-30,883.563
2024-09-02,878.809
2024-09-03,850.51
2024-09-04,844.72
2024-09-05,850.499
2024-09-06,848.465
2024-09-09,834.13
2024-09-10,831.465
2024-09-11,821.536
2024-09-12,827.941
2024-09-13,835.5
2024-09-16,844.34
2024-09-17,855.303
2024-09-18,854.221
2024-09-19,868.255
2024-09-20,870.159
2024-09-23,870.32
2024-09-24,896.49
2024-09-25,896.384
2024-09-26,930.48
2024-09-27,969.275
2024-09-30,992.733
2024-10-01,1005.208
2024-10-02,1033.794
2024-10-03,1028.422
2024-10-04,1039.249
2024-10-07,1074.778
2024-10-08,997.1
2024-10-09,983.316
2024-10-10,990.139
2024-10-11,993.83
