Date,FRANCE VALUE Standard (Large+Mid Cap)
2009-12-01,8981.064
2009-12-02,9020.94
2009-12-03,9036.488
2009-12-04,9021.297
2009-12-07,8959.158
2009-12-08,8781.075
2009-12-09,8719.557
2009-12-10,8791.663
2009-12-11,8746.071
2009-12-14,8831.976
2009-12-15,8796.306
2009-12-16,8911.013
2009-12-17,8675.686
2009-12-18,8572.977
2009-12-21,8769.663
2009-12-22,8790.842
2009-12-23,8884.605
2009-12-24,8897.353
2009-12-25,8897.353
2009-12-28,9002.42
2009-12-29,9047.403
2009-12-30,8920.006
2009-12-31,8951.033
2010-01-01,8951.033
2010-01-04,9187.137
2010-01-05,9181.287
2010-01-06,9159.305
2010-01-07,9121.225
2010-01-08,9147.901
2010-01-11,9291.999
2010-01-12,9184.507
2010-01-13,9151.84
2010-01-14,9163.118
2010-01-15,8958.955
2010-01-18,9018.571
2010-01-19,9038.351
2010-01-20,8757.425
2010-01-21,8577.677
2010-01-22,8532.202
2010-01-25,8470.92
2010-01-26,8448.351
2010-01-27,8326.9
2010-01-28,8120.133
2010-01-29,8194.832
2010-02-01,8224.874
2010-02-02,8376.249
2010-02-03,8327.884
2010-02-04,8044.623
2010-02-05,7717.733
2010-02-08,7818.505
2010-02-09,7833.963
2010-02-10,7847.596
2010-02-11,7770.227
2010-02-12,7743.778
2010-02-15,7759.767
2010-02-16,7951.867
2010-02-17,8033.219
2010-02-18,8073.91
2010-02-19,8043.993
2010-02-22,8056.703
2010-02-23,7941.487
2010-02-24,7966.514
2010-02-25,7750.099
2010-02-26,7956.663
2010-03-01,7973.496
2010-03-02,8106.298
2010-03-03,8257.021
2010-03-04,8179.5
2010-03-05,8337.496
2010-03-08,8353.391
2010-03-09,8330.584
2010-03-10,8450.625
2010-03-11,8429.671
2010-03-12,8484.324
2010-03-15,8343.957
2010-03-16,8510.025
2010-03-17,8546.049
2010-03-18,8419.682
2010-03-19,8341.544
2010-03-22,8338.54
2010-03-23,8391.942
2010-03-24,8277.437
2010-03-25,8381.245
2010-03-26,8392.922
2010-03-29,8461.076
2010-03-30,8407.276
2010-03-31,8456.535
2010-04-01,8583.58
2010-04-02,8583.58
2010-04-05,8563.924
2010-04-06,8540.84
2010-04-07,8471.15
2010-04-08,8385.006
2010-04-09,8585.993
2010-04-12,8675.177
2010-04-13,8578.363
2010-04-14,8674.356
2010-04-15,8653.032
2010-04-16,8456.232
2010-04-19,8387.44
2010-04-20,8514.67
2010-04-21,8376.172
2010-04-22,8201.078
2010-04-23,8297.955
2010-04-26,8355.471
2010-04-27,8045.919
2010-04-28,7858.913
2010-04-29,7981.491
2010-04-30,7949.091
2010-05-03,7912.955
2010-05-04,7565.798
2010-05-05,7378.862
2010-05-06,7141.612
2010-05-07,6801.178
2010-05-10,7541.117
2010-05-11,7396.84
2010-05-12,7483.214
2010-05-13,7410.199
2010-05-14,7014.03
2010-05-17,6928.011
2010-05-18,7099.935
2010-05-19,6878.884
2010-05-20,6749.341
2010-05-21,6874.697
2010-05-24,6770.472
2010-05-25,6505.744
2010-05-26,6649.436
2010-11-30,7557.57
2010-12-01,7737.676
2010-12-02,7953.765
2010-12-03,8109.767
2010-12-06,8046.132
2010-12-07,8212.729
2010-12-08,8207.914
2010-12-09,8285.953
2010-12-10,8293.11
2010-12-13,8467.925
2010-12-14,8489.543
2010-12-15,8402.845
2010-12-16,8318.807
2010-12-17,8234.567
2010-12-20,8253.642
2010-12-21,8373.999
2010-12-22,8329.786
2010-12-23,8290.691
2010-12-24,8298.822
2010-12-27,8227.836
2010-12-28,8208.674
2010-12-29,8285.563
2010-12-30,8297.166
2010-12-31,8281.259
2010-05-27,6947.681
2010-05-28,6965.464
2010-05-31,6915.501
2010-06-01,6912.21
2010-06-02,6856.711
2010-06-03,6966.774
2010-06-04,6669.591
2010-06-07,6530.977
2010-06-08,6473.861
2010-06-09,6655.703
2010-06-10,6827.877
2010-06-11,6898.917
2010-06-14,7164.884
2010-06-15,7263.122
2010-06-16,7296.716
2010-06-17,7318.27
2010-06-18,7335.283
2010-06-21,7420.352
2010-06-22,7288.807
2010-06-23,7128.578
2010-06-24,7005.793
2010-06-25,6916.992
2010-06-28,7037.622
2010-06-29,6671.698
2010-06-30,6730.647
2010-07-01,6641.119
2010-07-02,6728.159
2010-07-05,6658.715
2010-07-06,6894.665
2010-07-07,7008.058
2010-07-08,7153.639
2010-07-09,7159.293
2010-07-12,7160.599
2010-07-13,7363.824
2010-07-14,7390.051
2010-07-15,7365.696
2010-07-16,7222.454
2010-07-19,7212.879
2010-07-20,7127.175
2010-07-21,7136.141
2010-07-22,7415.245
2010-07-23,7363.845
2010-07-26,7495.448
2010-07-27,7607.531
2010-07-28,7634.752
2010-07-29,7663.97
2010-07-30,7614.698
2010-08-02,7942.196
2010-08-03,7958.382
2010-08-04,7938.761
2010-08-05,7967.861
2010-08-06,7939.345
2010-08-09,8045.956
2010-08-10,7845.482
2010-08-11,7509.967
2010-08-12,7457.035
2010-08-13,7385.415
2010-08-16,7401.447
2010-08-17,7552.052
2010-08-18,7512.602
2010-08-19,7359.207
2010-08-20,7167.284
2010-08-23,7218.167
2010-08-24,7087.581
2010-08-25,6974.372
2010-08-26,7074.225
2010-08-27,7143.274
2010-08-30,7096.878
2010-08-31,7117.016
2010-09-01,7447.532
2010-09-02,7470.837
2010-09-03,7585.765
2010-09-06,7630.979
2010-09-07,7462.653
2010-09-08,7542.376
2010-09-09,7633.077
2010-09-10,7632.928
2010-09-13,7817.958
2010-09-14,7887.263
2010-09-15,7873.165
2010-09-16,7874.623
2010-09-17,7793.785
2010-09-20,7956.255
2010-09-21,7972.877
2010-09-22,8033.278
2010-09-23,7926.216
2010-09-24,8155.089
2010-09-27,8119.351
2010-09-28,8168.046
2010-09-29,8140.787
2010-09-30,8112.656
2010-10-01,8132.795
2010-10-04,7990.546
2010-10-05,8272.942
2010-10-06,8373.165
2010-10-07,8426.552
2010-10-08,8415.487
2010-10-11,8414.335
2010-10-12,8308.76
2010-10-13,8582.297
2010-10-14,8639.512
2010-10-15,8639.835
2010-10-18,8630.231
2010-10-19,8454.678
2010-10-20,8612.849
2010-10-21,8698.315
2010-10-22,8620.54
2010-10-25,8639.79
2010-10-26,8550.932
2010-10-27,8423.72
2010-10-28,8560.956
2010-10-29,8562.491
2010-11-01,8566.183
2010-11-02,8716.088
2010-11-03,8649.739
2010-11-04,8960.425
2010-11-05,8861.329
2010-11-08,8770.981
2010-11-09,8857.988
2010-11-10,8611.792
2010-11-11,8528.744
2010-11-12,8498.606
2010-11-15,8512.421
2010-11-16,8231.284
2010-11-17,8292.369
2010-11-18,8493.859
2010-11-19,8519.038
2010-11-22,8388.987
2010-11-23,8074.011
2010-11-24,8087.646
2010-11-25,8092.669
2010-11-26,7925.56
2010-11-29,7660.375
2011-01-03,8468.398
2011-01-04,8495.554
2011-01-05,8379.751
2011-01-06,8320.787
2011-01-07,8188.279
2011-01-10,8002.255
2011-01-11,8114.32
2011-01-12,8411.31
2011-01-13,8680.25
2011-01-14,8733.385
2011-01-17,8656.644
2011-01-18,8821.029
2011-01-19,8823.894
2011-01-20,8795.475
2011-01-21,9026.69
2011-01-24,9137.058
2011-01-25,9070.56
2011-01-26,9130.158
2011-01-27,9201.404
2011-01-28,8994.559
2011-01-31,9041.472
2011-02-01,9260.88
2011-02-02,9273.461
2011-02-03,9064.723
2011-02-04,9038.451
2011-02-07,9139.859
2011-02-08,9266.294
2011-02-09,9231.569
2011-02-10,9143.935
2011-02-11,9111.384
2011-02-14,9021.909
2011-02-15,9100.898
2011-02-16,9225.638
2011-02-17,9260.063
2011-02-18,9307.326
2011-02-21,9183.959
2011-02-22,9072.825
2011-02-23,9055.955
2011-02-24,9086.322
2011-02-25,9180.921
2011-02-28,9321.349
2011-03-01,9210.937
2011-03-02,9183.2
2011-03-03,9275.635
2011-03-04,9227.556
2011-03-07,9160.998
2011-03-08,9142.95
2011-03-09,9089.815
2011-03-10,8948.78
2011-03-11,8905.788
2011-03-14,8890.942
2011-03-15,8658.97
2011-03-16,8445.758
2011-03-17,8706.783
2011-03-18,8818.753
2011-03-21,9061.659
2011-03-22,9052.451
2011-03-23,9044.77
2011-03-24,9211.561
2011-03-25,9188.233
2011-03-28,9169.815
2011-03-29,9165.155
2011-03-30,9259.297
2011-03-31,9230.922
2011-04-01,9350.559
2011-04-04,9366.771
2011-04-05,9339.682
2011-04-06,9462.604
2011-04-07,9404.792
2011-04-08,9581.957
2011-04-11,9550.753
2011-04-12,9441.422
2011-04-13,9495.147
2011-04-14,9371.301
2011-04-15,9340.242
2011-04-18,8969.528
2011-04-19,9058.942
2011-04-20,9393.146
2011-04-21,9468.776
2011-04-22,9468.776
2011-04-25,9461.952
2011-04-26,9561.496
2011-04-27,9635.748
2011-04-28,9861.214
2011-04-29,9900.344
2011-05-02,9948.589
2011-05-03,9890.884
2011-05-04,9827.308
2011-05-05,9566.007
2011-05-06,9617.182
2011-05-09,9326.74
2011-05-10,9512.93
2011-05-11,9492.522
2011-05-12,9345.018
2011-05-13,9328.319
2011-05-16,9315.786
2011-05-17,9176.611
2011-05-18,9313.026
2011-05-19,9431.441
2011-05-20,9316.673
2011-05-23,9086.538
2011-05-24,9153.895
2011-05-25,9180.532
2011-05-26,9172.122
2011-05-27,9360.074
2011-05-30,9334.654
2011-05-31,9560.075
2011-06-01,9490.952
2011-06-02,9321.568
2011-06-03,9407.787
2011-06-06,9349.995
2011-06-07,9430.373
2011-06-08,9315.244
2011-06-09,9333.33
2011-06-10,9089.957
2011-06-13,9105.244
2011-06-14,9305.636
2011-06-15,9032.335
2011-06-16,8915.687
2011-06-17,9107.356
2011-06-20,9042.233
2011-06-21,9269.495
2011-06-22,9289.099
2011-06-23,8911.731
2011-06-24,8883.237
2011-06-27,8973.784
2011-06-28,9141.074
2011-06-29,9348.754
2011-06-30,9587.253
2011-07-01,9648.552
2011-07-04,9648.424
2011-07-05,9544.834
2011-07-06,9383.948
2011-07-07,9451.663
2011-07-08,9210.299
2011-07-11,8759.457
2011-07-12,8683.876
2011-07-13,8833.104
2011-07-14,8735.448
2011-07-15,8646.55
2011-07-18,8388.558
2011-07-19,8614.985
2011-07-20,8781.352
2011-07-21,9072.214
2011-07-22,9124.597
2011-07-25,8982.589
2011-07-26,9010.505
2011-07-27,8823.323
2011-07-28,8764.154
2011-07-29,8697.712
2011-08-01,8366.403
2011-08-02,8224.34
2011-08-03,8087.232
2011-08-04,7708.501
2011-08-05,7600.143
2011-08-08,7262.031
2011-08-09,7340.521
2011-08-10,6881.184
2011-08-11,7104.897
2011-08-12,7368.575
2011-08-15,7558.408
2011-08-16,7483.647
2011-08-17,7566.866
2011-08-18,7084.793
2011-08-19,7003.738
2011-08-22,7086.887
2011-08-23,7161.401
2011-08-24,7308.012
2011-08-25,7236.748
2011-08-26,7145.835
2011-08-29,7407.257
2011-08-30,7370.527
2011-08-31,7597.748
2011-09-01,7534.736
2011-09-02,7231.719
2011-09-05,6849.385
2011-09-06,6702.806
2011-09-07,6947.058
2011-09-08,6989.016
2011-09-09,6570.471
2011-09-12,6225.887
2011-09-13,6366.252
2011-09-14,6455.073
2011-09-15,6778.291
2011-09-16,6718.882
2011-09-19,6445.11
2011-09-20,6549.248
2011-09-21,6428.746
2011-09-22,5988.051
2011-09-23,6118.314
2011-09-26,6224.331
2011-09-27,6711.479
2011-09-28,6635.871
2011-09-29,6769.13
2011-09-30,6551.86
2011-10-03,6356.485
2011-10-04,6189.577
2011-10-05,6469.591
2011-10-06,6764.625
2011-10-07,6864.791
2011-10-10,7089.486
2011-10-11,7082.846
2011-10-12,7335.538
2011-10-13,7160.881
2011-10-14,7302.626
2011-10-17,7138.714
2011-10-18,6986.927
2011-10-19,7120.468
2011-10-20,6885.855
2011-10-21,7201.452
2011-10-24,7302.944
2011-10-25,7188.133
2011-10-26,7127.401
2011-10-27,7801.012
2011-10-28,7764.074
2011-10-31,7369.989
2011-11-01,6784.889
2011-11-02,6943.893
2011-11-03,7119.966
2011-11-04,6970.702
2011-11-07,6943.516
2011-11-08,7058.472
2011-11-09,6779.658
2011-11-10,6777.044
2011-11-11,7029.508
2011-11-14,6897.205
2011-11-15,6699.005
2011-11-16,6757.188
2011-11-17,6621.985
2011-11-18,6588.737
2011-11-21,6333.419
2011-11-22,6255.818
2011-11-23,6088.156
2011-11-24,6063.909
2011-11-25,6128.953
2011-11-28,6534.523
2011-11-29,6555.392
2011-11-30,6909.881
2011-12-01,6870.11
2011-12-02,6966.897
2011-12-05,7091.852
2011-12-06,6995.04
2011-12-07,6992.03
2011-12-08,6757.094
2011-12-09,6962.72
2011-12-12,6684.541
2011-12-13,6593.054
2011-12-14,6299.831
2011-12-15,6381.352
2011-12-16,6361.526
2011-12-19,6358.395
2011-12-20,6592.352
2011-12-21,6501.013
2011-12-22,6616.527
2011-12-23,6669.012
2011-12-26,6669.012
2011-12-27,6677.226
2011-12-28,6529.349
2011-12-29,6636.846
2011-12-30,6744.169
2012-01-02,6892.254
2012-01-03,6974.646
2012-01-04,6777.765
2012-01-05,6575.57
2012-01-06,6524.375
2012-01-09,6481.805
2012-01-10,6669.193
2012-01-11,6610.503
2012-01-12,6665.473
2012-01-13,6591.14
2012-01-16,6659.878
2012-01-17,6794.91
2012-01-18,6819.075
2012-01-19,7013.976
2012-01-20,7021.554
2012-01-23,7139.12
2012-01-24,7058.709
2012-01-25,7036.609
2012-01-26,7253.091
2012-01-27,7146.024
2012-01-30,6994.763
2012-01-31,7049.671
2012-02-01,7260.026
2012-02-02,7284.879
2012-02-03,7357.83
2012-02-06,7294.566
2012-02-07,7422.502
2012-02-08,7442.634
2012-02-09,7502.39
2012-02-10,7287.572
2012-02-13,7322.778
2012-02-14,7213.436
2012-02-15,7201.027
2012-02-16,7209.726
2012-02-17,7405.531
2012-02-20,7525.681
2012-02-21,7519.054
2012-02-22,7431.84
2012-02-23,7451.011
2012-02-24,7608.931
2012-02-27,7504.797
2012-02-28,7543.896
2012-02-29,7507.391
2012-03-01,7568.997
2012-03-02,7510.997
2012-03-05,7481.262
2012-03-06,7146.193
2012-03-07,7211.877
2012-03-08,7455.926
2012-03-09,7397.753
2012-03-12,7399.119
2012-03-13,7526.192
2012-03-14,7538.09
2012-03-15,7584.952
2012-03-16,7674.467
2012-03-19,7717.098
2012-03-20,7611.246
2012-03-21,7570.593
2012-03-22,7451.71
2012-03-23,7505.474
2012-03-26,7579.835
2012-03-27,7467.347
2012-03-28,7350.628
2012-03-29,7225.133
2012-03-30,7325.346
2012-04-02,7384.916
2012-04-03,7262.309
2012-04-04,6941.109
2012-04-05,6907.115
2012-04-06,6907.115
2012-04-09,6911.08
2012-04-10,6696.227
2012-04-11,6750.709
2012-04-12,6813.011
2012-04-13,6584.224
2012-04-16,6560.598
2012-04-17,6808.686
2012-04-18,6671.584
2012-04-19,6513.757
2012-04-20,6615.824
2012-04-23,6369.832
2012-04-24,6548.064
2012-04-25,6694.952
2012-04-26,6712.226
2012-04-27,6837.096
2012-04-30,6723.061
2012-05-01,6717.728
2012-05-02,6675.807
2012-05-03,6642.777
2012-05-04,6540.85
2012-05-07,6630.189
2012-05-08,6450.38
2012-05-09,6379.441
2012-05-10,6497.677
2012-05-11,6483.65
2012-05-14,6254.173
2012-05-15,6149.655
2012-05-16,6144.457
2012-05-17,6046.205
2012-05-18,6089.953
2012-05-21,6155.469
2012-05-22,6288.401
2012-05-23,6029.891
2012-05-24,6114.64
2012-05-25,6096.791
2012-05-28,6082.472
2012-05-29,6135.731
2012-05-30,5957.196
2012-05-31,5954.576
2012-06-01,5848.064
2012-06-04,5952.897
2012-06-05,6006.081
2012-06-06,6162.204
2012-06-07,6198.936
2012-06-08,6135.252
2012-06-11,6129.029
2012-06-12,6112.53
2012-06-13,6143.734
2012-06-14,6173.34
2012-06-15,6340.316
2012-06-18,6257.146
2012-06-19,6448.471
2012-06-20,6509.802
2012-06-21,6426.404
2012-06-22,6371.736
2012-06-25,6182.896
2012-06-26,6155.43
2012-06-27,6262.808
2012-06-28,6234.827
2012-06-29,6673.66
2012-07-02,6717.345
2012-07-03,6790.824
2012-07-04,6727.594
2012-07-05,6563.673
2012-07-06,6392.247
2012-07-09,6381.604
2012-07-10,6387.323
2012-07-11,6380.134
2012-07-12,6309.188
2012-07-13,6425.507
2012-07-16,6422.795
2012-07-17,6392.544
2012-07-18,6549.507
2012-07-19,6583.447
2012-07-20,6349.77
2012-07-23,6134.976
2012-07-24,6040.899
2012-07-25,6092.578
2012-07-26,6453.231
2012-07-27,6660.949
2012-07-30,6698.386
2012-07-31,6693.299
2012-08-01,6722.993
2012-08-02,6447.56
2012-08-03,6850.433
2012-08-06,6950.993
2012-08-07,7095.337
2012-08-08,7039.177
2012-08-09,7039.679
2012-08-10,7006.267
2012-08-13,7016.493
2012-08-14,7047.358
2012-08-15,7026.954
2012-08-16,7149.831
2012-08-17,7130.683
2012-08-20,7124.209
2012-08-21,7273.04
2012-08-22,7163.355
2012-08-23,7159.872
2012-08-24,7106.173
2012-08-27,7167.928
2012-08-28,7132.747
2012-08-29,7078.273
2012-08-30,6993.505
2012-08-31,7141.243
2012-09-03,7201.419
2012-09-04,7078.116
2012-09-05,7104.228
2012-09-06,7358.104
2012-09-07,7531.624
2012-09-10,7517.443
2012-09-11,7669.84
2012-09-12,7743.848
2012-09-13,7661.713
2012-09-14,8002.439
2012-09-17,7931.183
2012-09-18,7761.372
2012-09-19,7816.173
2012-09-20,7686.413
2012-09-21,7774.573
2012-09-24,7669.966
2012-09-25,7750.033
2012-09-26,7425.349
2012-09-27,7499.588
2012-09-28,7297.146
2012-10-01,7499.02
2012-10-02,7468.437
2012-10-03,7438.263
2012-10-04,7468.517
2012-10-05,7633.072
2012-10-08,7464.585
2012-10-09,7388.562
2012-10-10,7343.366
2012-10-11,7471.915
2012-10-12,7428.15
2012-10-15,7479.463
2012-10-16,7725.529
2012-10-17,7877.131
2012-10-18,7896.732
2012-10-19,7786.319
2012-10-22,7772.832
2012-10-23,7543.306
2012-10-24,7578.466
2012-10-25,7531.465
2012-10-26,7562.106
2012-10-29,7470.338
2012-10-30,7639.816
2012-10-31,7541.335
2012-11-01,7627.146
2012-11-02,7605.888
2012-11-05,7456.142
2012-11-06,7544.127
2012-11-07,7355.924
2012-11-08,7326.346
2012-11-09,7327.885
2012-11-12,7311.23
2012-11-13,7350.767
2012-11-14,7303.445
2012-11-15,7310.565
2012-11-16,7150.972
2012-11-19,7439.926
2012-11-20,7468.476
2012-11-21,7515.667
2012-11-22,7594.425
2012-11-23,7711.112
2012-11-26,7644.185
2012-11-27,7610.476
2012-11-28,7612.758
2012-11-29,7794.969
2012-11-30,7778.163
2012-12-03,7828.587
2012-12-04,7868.079
2012-12-05,7896.516
2012-12-06,7847.624
2012-12-07,7812.731
2012-12-10,7817.256
2012-12-11,7953.836
2012-12-12,8010.419
2012-12-13,8036.899
2012-12-14,8047.736
2012-12-17,8098.486
2012-12-18,8149.477
2012-12-19,8204.644
2012-12-20,8192.056
2012-12-21,8142.581
2012-12-24,8141.624
2012-12-25,8141.624
2012-12-26,8158.284
2012-12-27,8202.005
2012-12-28,8069.388
2012-12-31,8092.811
2013-01-01,8092.811
2013-01-02,8353.447
2013-01-03,8251.021
2013-01-04,8233.529
2013-01-07,8231.674
2013-01-08,8225.012
2013-01-09,8242.44
2013-01-10,8330.662
2013-01-11,8425.472
2013-01-14,8442.26
2013-01-15,8372.741
2013-01-16,8346.368
2013-01-17,8470.892
2013-01-18,8420.939
2013-01-21,8506.105
2013-01-22,8409.106
2013-01-23,8337.035
2013-01-24,8469.142
2013-01-25,8591.402
2013-01-28,8599.364
2013-01-29,8613.928
2013-01-30,8625.861
2013-01-31,8549.165
2013-02-01,8708.185
2013-02-04,8342.375
2013-02-05,8416.184
2013-02-06,8296.56
2013-02-07,8091.81
2013-02-08,8211.985
2013-02-11,8245.562
2013-02-12,8382.052
2013-02-13,8375.47
2013-02-14,8242.031
2013-02-15,8218.502
2013-02-18,8259.026
2013-02-19,8407.085
2013-02-20,8337.873
2013-02-21,8006.655
2013-02-22,8145.758
2013-02-25,8207.861
2013-02-26,7880.735
2013-02-27,8065.045
2013-02-28,8089.21
2013-03-01,7964.761
2013-03-04,7999.381
2013-03-05,8201.108
2013-03-06,8158.996
2013-03-07,8238.146
2013-03-08,8308.295
2013-03-11,8324.035
2013-03-12,8330.963
2013-03-13,8249.016
2013-03-14,8365.926
2013-03-15,8350.462
2013-03-18,8227.474
2013-03-19,8072.709
2013-03-20,8255.587
2013-03-21,8157.15
2013-03-22,8172.763
2013-03-25,7976.469
2013-03-26,8007.084
2013-03-27,7863.923
2013-03-28,7935.59
2013-03-29,7935.59
2013-04-01,7939.298
2013-04-02,8082.907
2013-04-03,7955.38
2013-04-04,7912.261
2013-04-05,7897.043
2013-04-08,7883.023
2013-04-09,7963.496
2013-04-10,8159.246
2013-04-11,8263.296
2013-04-12,8130.627
2013-04-15,8097.829
2013-04-16,8081.93
2013-04-17,7812.82
2013-04-18,7809.084
2013-04-19,7894.913
2013-04-22,7886.298
2013-04-23,8172.563
2013-04-24,8301.422
2013-04-25,8336.99
2013-04-26,8284.301
2013-04-29,8464.513
2013-04-30,8497.59
2013-05-01,8503.39
2013-05-02,8448.35
2013-05-03,8632.162
2013-05-06,8574.164
2013-05-07,8664.263
2013-05-08,8798.63
2013-05-09,8731.659
2013-05-10,8723.705
2013-05-13,8699.293
2013-05-14,8745.959
2013-05-15,8710.895
2013-05-16,8723.677
2013-05-17,8723.582
2013-05-20,8798.106
2013-05-21,8847.239
2013-05-22,8898.916
2013-05-23,8724.278
2013-05-24,8729.409
2013-05-27,8825.027
2013-05-28,8899.726
2013-05-29,8807.915
2013-05-30,8918.828
2013-05-31,8745.749
2013-06-03,8737.952
2013-06-04,8795.576
2013-06-05,8652.216
2013-06-06,8620.198
2013-06-07,8779.236
2013-06-10,8727.316
2013-06-11,8660.669
2013-06-12,8655.791
2013-06-13,8672.686
2013-06-14,8730.013
2013-06-17,8890.234
2013-06-18,8921.648
2013-06-19,8857.11
2013-06-20,8382.533
2013-06-21,8250.011
2013-06-24,8090.93
2013-06-25,8189.477
2013-06-26,8334.836
2013-06-27,8417.389
2013-06-28,8359.743
2013-07-01,8434.981
2013-07-02,8388.658
2013-07-03,8254.463
2013-07-04,8466.566
2013-07-05,8297.435
2013-07-08,8486.104
2013-07-09,8476.657
2013-07-10,8504.692
2013-07-11,8686.579
2013-07-12,8678.774
2013-07-15,8739.414
2013-07-16,8745.936
2013-07-17,8758.007
2013-07-18,8923.768
2013-07-19,8942.574
2013-07-22,9050.341
2013-07-23,9039.866
2013-07-24,9149.994
2013-07-25,9135.403
2013-07-26,9165.928
2013-07-29,9136.726
2013-07-30,9177.683
2013-07-31,9201.398
2013-08-01,9249.149
2013-08-02,9301.094
2013-08-05,9304.898
2013-08-06,9279.232
2013-08-07,9330.195
2013-08-08,9467.288
2013-08-09,9476.854
2013-08-12,9431.106
2013-08-13,9435.27
2013-08-14,9501.781
2013-08-15,9450.082
2013-08-16,9604.291
2013-08-19,9503.951
2013-08-20,9414.234
2013-08-21,9337.91
2013-08-22,9428.734
2013-08-23,9504.588
2013-08-26,9470.373
2013-08-27,9245.59
2013-08-28,9233.188
2013-08-29,9219.128
2013-08-30,9049.249
2013-09-02,9225.593
2013-09-03,9115.816
2013-09-04,9181.636
2013-09-05,9210.99
2013-09-06,9346.343
2013-09-09,9402.014
2013-09-10,9580.957
2013-09-11,9645.08
2013-09-12,9616.336
2013-09-13,9590.777
2013-09-16,9715.071
2013-09-17,9692.722
2013-09-18,9724.369
2013-09-19,9945.138
2013-09-20,9911.912
2013-09-23,9842.789
2013-09-24,9932.145
2013-09-25,9960.399
2013-09-26,9924.532
2013-09-27,9993.001
2013-09-30,9879.946
2013-10-01,10015.563
2013-10-02,10010.979
2013-10-03,9957.921
2013-10-04,10046.362
2013-10-07,10044.052
2013-10-08,9993.861
2013-10-09,9956.583
2013-10-10,10209.828
2013-10-11,10240.871
2013-10-14,10287.004
2013-10-15,10334.358
2013-10-16,10363.783
2013-10-17,10480.864
2013-10-18,10573.191
2013-10-21,10535.598
2013-10-22,10635.387
2013-10-23,10528.149
2013-10-24,10622.072
2013-10-25,10601.018
2013-10-28,10519.078
2013-10-29,10584.005
2013-10-30,10596.063
2013-10-31,10563.899
2013-11-01,10406.963
2013-11-04,10439.599
2013-11-05,10321.128
2013-11-06,10455.346
2013-11-07,10339.527
2013-11-08,10251.102
2013-11-11,10377.761
2013-11-12,10338.598
2013-11-13,10256.343
2013-11-14,10405.712
2013-11-15,10465.537
2013-11-18,10565.036
2013-11-19,10434.494
2013-11-20,10374.836
2013-11-21,10372.187
2013-11-22,10476.325
2013-11-25,10518.682
2013-11-26,10516.537
2013-11-27,10560.215
2013-11-28,10612.52
2013-11-29,10610.702
2013-12-02,10527.393
2013-12-03,10275.324
2013-12-04,10190.55
2013-12-05,10131.532
2013-12-06,10233.32
2013-12-09,10265.476
2013-12-10,10211.713
2013-12-11,10195.727
2013-12-12,10135.041
2013-12-13,10085.762
2013-12-16,10279.466
2013-12-17,10138.362
2013-12-18,10300.018
2013-12-19,10412.867
2013-12-20,10472.927
2013-12-23,10573.172
2013-12-24,10544.459
2013-12-25,10544.459
2013-12-26,10564.133
2013-12-27,10763.05
2013-12-30,10786.419
2013-12-31,10818.119
2014-01-01,10818.119
2014-01-02,10517.436
2014-01-03,10543.296
2014-01-06,10537.563
2014-01-07,10640.212
2014-01-08,10641.531
2014-01-09,10536.328
2014-01-10,10646.928
2014-01-13,10652.509
2014-01-14,10729.406
2014-01-15,10817.986
2014-01-16,10758.776
2014-01-17,10762.603
2014-01-20,10763.589
2014-01-21,10712.744
2014-01-22,10724.808
2014-01-23,10733.187
2014-01-24,10422.655
2014-01-27,10378.608
2014-01-28,10491.692
2014-01-29,10405.234
2014-01-30,10470.97
2014-01-31,10327.265
2014-02-03,10175.422
2014-02-04,10194.499
2014-02-05,10225.321
2014-02-06,10424.752
2014-02-07,10559.874
2014-02-10,10574.364
2014-02-11,10734.586
2014-02-12,10764.065
2014-02-13,10803.471
2014-02-14,10893.311
2014-02-17,10890.694
2014-02-18,10919.999
2014-02-19,10943.735
2014-02-20,10949.944
2014-02-21,11066.71
2014-02-24,11162.451
2014-02-25,11148.213
2014-02-26,11062.725
2014-02-27,11087.807
2014-02-28,11239.003
2014-03-03,10913.203
2014-03-04,11155.83
2014-03-05,11173.244
2014-03-06,11358.49
2014-03-07,11218.326
2014-03-10,11287.585
2014-03-11,11218.162
2014-03-12,11162.373
2014-03-13,11019.874
2014-03-14,10927.477
2014-03-17,11089.683
2014-03-18,11207.966
2014-03-19,11187.143
2014-03-20,11132.379
2014-03-21,11145.177
2014-03-24,11009.884
2014-03-25,11163.942
2014-03-26,11260.931
2014-03-27,11212.113
2014-03-28,11312.251
2014-03-31,11300.913
2014-04-01,11416.912
2014-04-02,11398.006
2014-04-03,11423.958
2014-04-04,11491.406
2014-04-07,11392.016
2014-04-08,11401.774
2014-04-09,11476.314
2014-04-10,11402.169
2014-04-11,11281.269
2014-04-14,11279.188
2014-04-15,11152.895
2014-04-16,11287.836
2014-04-17,11397.651
2014-04-18,11397.651
2014-04-21,11371.701
2014-04-22,11530.749
2014-04-23,11469.337
2014-04-24,11512.886
2014-04-25,11435.534
2014-04-28,11496.064
2014-04-29,11616.147
2014-04-30,11625.06
2014-05-01,11625.06
2014-05-02,11571.092
2014-05-05,11607.165
2014-05-06,11558.517
2014-05-07,11624.579
2014-05-08,11736.127
2014-05-09,11546.589
2014-05-12,11632.547
2014-05-13,11580.064
2014-05-14,11590.094
2014-05-15,11431.702
2014-05-16,11466.282
