Date,AUSTRALIA SMALL VALUE Small Cap
2010-09-14,634.036
2010-09-15,638.795
2010-09-16,631.683
2010-09-17,635.343
2010-09-20,642.633
2010-09-21,641.347
2010-09-22,649.522
2010-09-23,643.863
2010-09-24,643.54
2010-09-27,655.364
2010-09-28,658.77
2010-09-29,659.598
2010-09-30,653.395
2010-10-01,651.677
2010-10-04,652.07
2010-10-05,652.995
2010-10-06,666.39
2010-10-07,674.802
2010-10-08,673.34
2010-10-11,675.956
2010-10-12,666.628
2010-10-13,675.201
2010-10-14,686.277
2010-10-15,680.817
2010-10-18,682.37
2010-10-19,673.786
2010-10-20,677.197
2010-10-21,679.826
2010-10-22,675.701
2010-10-25,691.866
2010-10-26,685.61
2010-10-27,665.012
2010-10-28,678.579
2010-10-29,674.445
2010-11-01,686.179
2010-11-02,692.822
2010-11-03,692.858
2010-11-04,709.915
2010-11-05,714.462
2010-11-08,709.392
2010-11-09,711.591
2010-11-10,695.571
2010-11-11,699.161
2010-11-12,689.523
2010-11-15,686.782
2010-11-16,680.28
2010-11-17,672.748
2010-11-18,679.265
2010-11-19,679.508
2010-11-22,684.706
2010-11-23,670.804
2010-11-24,675.366
2010-11-25,670.992
2010-11-26,659.31
2010-11-29,656.125
2010-11-30,655.064
2010-12-01,655.162
2010-12-02,673.674
2010-12-03,685.641
2010-12-06,689.485
2010-12-07,693.879
2010-12-08,680.689
2010-12-09,688.349
2010-12-10,687.076
2010-12-13,692.228
2010-12-14,698.737
2010-12-15,699.17
2010-12-16,694.435
2010-12-17,694.954
2010-12-20,694.962
2010-12-21,700.229
2010-12-22,704.059
2010-12-23,710.18
2010-12-24,709.053
2010-12-27,708.629
2010-12-28,714.457
2010-12-29,723.793
2010-12-30,724.414
2010-12-31,730.777
2011-01-03,726.215
2011-01-04,720.068
2011-01-05,710.091
2011-01-06,708.642
2011-01-07,710.509
2011-01-10,706.563
2011-01-11,700.476
2011-01-12,708.879
2011-01-13,723.538
2011-01-14,718.733
2011-01-17,718.687
2011-01-18,721.325
2011-01-19,730.943
2011-01-20,713.64
2011-01-21,712.889
2011-01-24,722.369
2011-01-25,723.62
2011-01-26,724.712
2011-01-27,717.05
2011-01-28,711.369
2011-01-31,709.497
2011-02-01,719.704
2011-02-02,725.214
2011-02-03,728.462
2011-02-04,737.279
2011-02-07,737.632
2011-02-08,740.529
2011-02-09,736.93
2011-02-10,728.233
2011-02-11,723.513
2011-02-14,730.419
2011-02-15,727.701
2011-02-16,727.304
2011-02-17,736.598
2011-02-18,739.74
2011-02-21,734.418
2011-02-22,723.049
2011-02-23,719.521
2011-02-24,718.21
2011-02-25,724.623
2011-02-28,729.309
2011-03-01,728.954
2011-03-02,724.549
2011-03-03,723.423
2011-03-04,731.398
2011-03-07,725.987
2011-03-08,720.146
2011-03-09,717.415
2011-03-10,701.13
2011-03-11,697.012
2011-03-14,689.927
2011-03-15,661.697
2011-03-16,663.631
2011-03-17,658.709
2011-03-18,683.184
2011-03-21,690.197
2011-03-22,697.416
2011-03-23,694.493
2011-03-24,711.078
2011-03-25,724.073
2011-03-28,722.354
2011-03-29,723.552
2011-03-30,735.131
2011-03-31,739.023
2011-04-01,743.174
2011-04-04,749.614
2011-04-05,748.914
2011-04-06,757.257
2011-04-07,759.451
2011-04-08,768.526
2011-04-11,767.466
2011-04-12,748.915
2011-04-13,754.333
2011-04-14,754.987
2011-04-15,752.068
2011-04-18,747.469
2011-04-19,740.473
2011-04-20,762.797
2011-04-21,776.985
2011-04-22,776.985
2011-04-25,774.128
2011-04-26,778.54
2011-04-27,775.914
2011-04-28,782.976
2011-04-29,777.046
2011-05-02,776.597
2011-05-03,764.378
2011-05-04,751.454
2011-05-05,744.579
2011-05-06,753.437
2011-05-09,751.951
2011-05-10,753.332
2011-05-11,760.502
2011-05-12,740.689
2011-05-13,739.439
2011-05-16,733.704
2011-05-17,732.16
2011-05-18,736.22
2011-05-19,745.016
2011-05-20,744.291
2011-05-23,725.595
2011-05-24,725.371
2011-05-25,714.661
2011-05-26,732.149
2011-05-27,741.385
2011-05-30,741.428
2011-05-31,744.674
2011-06-01,750.451
2011-06-02,731.149
2011-06-03,734.337
2011-06-06,732.377
2011-06-07,731.614
2011-06-08,719.21
2011-06-09,721.857
2011-06-10,720.322
2011-06-13,721.448
2011-06-14,728.533
2011-06-15,729.035
2011-06-16,705.599
2011-06-17,712.64
2011-06-20,703.506
2011-06-21,712.058
2011-06-22,715.941
2011-06-23,703.29
2011-06-24,702.352
2011-06-27,688.014
2011-06-28,691.766
2011-06-29,707.858
2011-06-30,725.572
2011-07-01,728.21
2011-07-04,733.772
2011-07-05,727.393
2011-07-06,729.123
2011-07-07,736.32
2011-07-08,742.789
2011-07-11,725.974
2011-07-12,709.054
2011-07-13,723.723
2011-07-14,714.655
2011-07-15,707.014
2011-07-18,702.856
2011-07-19,709.173
2011-07-20,722.026
2011-07-21,729.637
2011-07-22,741.807
2011-07-25,728.964
2011-07-26,742.801
2011-07-27,744.047
2011-07-28,732.719
2011-07-29,724.206
2011-08-01,737.011
2011-08-02,720.498
2011-08-03,696.27
2011-08-04,678.259
2011-08-05,640.638
2011-08-08,611.059
2011-08-09,601.309
2011-08-10,615.341
2011-08-11,611.103
2011-08-12,620.675
2011-08-15,644.788
2011-08-16,648.491
2011-08-17,664.521
2011-08-18,644.24
2011-08-19,618.144
2011-08-22,609.928
2011-08-23,627.872
2011-08-24,634.387
2011-08-25,637.722
2011-08-26,643.776
2011-08-29,665.534
2011-08-30,671.422
2011-08-31,676.635
2011-09-01,680.164
2011-09-02,664.706
2011-09-05,648.496
2011-09-06,635.15
2011-09-07,651.815
2011-09-08,658.028
2011-09-09,650.05
2011-09-12,621.005
2011-09-13,625.414
2011-09-14,607.072
2011-09-15,623.204
2011-09-16,637.783
2011-09-19,614.873
2011-09-20,615.56
2011-09-21,612.468
2011-09-22,573.651
2011-09-23,564.675
2011-09-26,550.104
2011-09-27,578.658
2011-09-28,582.28
2011-09-29,574.275
2011-09-30,566.538
2011-10-03,545.488
2011-10-04,534.438
2011-10-05,552.913
2011-10-06,573.987
2011-10-07,594.94
2011-10-10,608.341
2011-10-11,611.553
2011-10-12,621.607
2011-10-13,623.384
2011-10-14,630.93
2011-10-17,636.989
2011-10-18,622.311
2011-10-19,636.82
2011-10-20,623.087
2011-10-21,632.533
2011-10-24,653.806
2011-10-25,648.591
2011-10-26,641.913
2011-10-27,679.067
2011-10-28,685.221
2011-10-31,672.329
2011-11-01,642.048
2011-11-02,640.45
2011-11-03,636.879
2011-11-04,650.241
2011-11-07,650.139
2011-11-08,651.188
2011-11-09,651.975
2011-11-10,636.621
2011-11-11,655.249
2011-11-14,656.426
2011-11-15,650.07
2011-11-16,642.48
2011-11-17,639.304
2011-11-18,629.476
2011-11-21,613.406
2011-11-22,609.425
2011-11-23,592.619
2011-11-24,590.233
2011-11-25,586.411
2011-11-28,603.548
2011-11-29,613.816
2011-11-30,632.615
2011-12-01,642.169
2011-12-02,651.253
2011-12-05,658.521
2011-12-06,646.66
2011-12-07,653.596
2011-12-08,646.796
2011-12-09,635.403
2011-12-12,634.153
2011-12-13,627.279
2011-12-14,615.479
2011-12-15,612.027
2011-12-16,622.243
2011-12-19,596.153
2011-12-20,604.766
2011-12-21,614.113
2011-12-22,608.004
2011-12-23,617.424
2011-12-26,617.424
2011-12-27,617.728
2011-12-28,607.616
2011-12-29,603.498
2011-12-30,611.544
2012-01-02,611.544
2012-01-03,625.528
2012-01-04,631.819
2012-01-05,622.556
2012-01-06,617.987
2012-01-09,615.96
2012-01-10,625.972
2012-01-11,629.519
2012-01-12,631.877
2012-01-13,633.753
2012-01-16,629.708
2012-01-17,645.561
2012-01-18,645.813
2012-01-19,651.302
2012-01-20,659.333
2012-01-23,664.3
2012-01-24,655.274
2012-01-25,658.739
2012-01-26,669.555
2012-01-27,672.631
2012-01-30,669.122
2012-01-31,671.367
2012-02-01,672.9
2012-02-02,678.47
2012-02-03,681.296
2012-02-06,685.68
2012-02-07,687.875
2012-02-08,691.644
2012-02-09,692.816
2012-02-10,681.396
2012-02-13,688.485
2012-02-14,676.944
2012-02-15,678.406
2012-02-16,671.173
2012-02-17,679.814
2012-02-20,692.43
2012-02-21,697.492
2012-02-22,694.05
2012-02-23,697.761
2012-02-24,703.179
2012-02-27,703.335
2012-02-28,710.081
2012-02-29,716.573
2012-03-01,711.474
2012-03-02,711.923
2012-03-05,707.12
2012-03-06,690.728
2012-03-07,677.773
2012-03-08,686.448
2012-03-09,693.932
2012-03-12,683.871
2012-03-13,697.95
2012-03-14,698.287
2012-03-15,703.429
2012-03-16,707.548
2012-03-19,715.631
2012-03-20,701.678
2012-03-21,697.866
2012-03-22,693.716
2012-03-23,698.938
2012-03-26,703.641
2012-03-27,704.156
2012-03-28,702.222
2012-03-29,693.955
2012-03-30,699.139
2012-04-02,702.042
2012-04-03,701.035
2012-04-04,688.87
2012-04-05,688.09
2012-04-06,688.09
2012-04-09,688.29
2012-04-10,678.446
2012-04-11,673.775
2012-04-12,689.67
2012-04-13,693.215
2012-04-16,688.132
2012-04-17,688.879
2012-04-18,699.832
2012-04-19,700.78
2012-04-20,701.274
2012-04-23,693.381
2012-04-24,692.089
2012-04-25,693.767
2012-04-26,697.603
2012-04-27,700.288
2012-04-30,703.972
2012-05-01,704.949
2012-05-02,703.664
2012-05-03,695.44
2012-05-04,681.876
2012-05-07,664.06
2012-05-08,662.571
2012-05-09,647.621
2012-05-10,659.107
2012-05-11,656.334
2012-05-14,650.435
2012-05-15,642.29
2012-05-16,624.044
2012-05-17,627.22
2012-05-18,604.223
2012-05-21,605.336
2012-05-22,618.571
2012-05-23,598.693
2012-05-24,597.836
2012-05-25,594.62
2012-05-28,603.868
2012-05-29,612.119
2012-05-30,603.498
2012-05-31,604.78
2012-06-01,591.64
2012-06-04,577.425
2012-06-05,588.652
2012-06-06,601.944
2012-06-07,609.769
2012-06-08,597.328
2012-06-11,600.654
2012-06-12,600.663
2012-06-13,604.968
2012-06-14,601.211
2012-06-15,608.637
2012-06-18,620.805
2012-06-19,621.29
2012-06-20,621.349
2012-06-21,611.147
2012-06-22,599.474
2012-06-25,592.353
2012-06-26,589.129
2012-06-27,594.335
2012-06-28,591.26
2012-06-29,616.386
2012-07-02,622.285
2012-07-03,623.281
2012-07-04,632.817
2012-07-05,631.078
2012-07-06,623.804
2012-07-09,614.444
2012-07-10,610.151
2012-07-11,610.089
2012-07-12,599.322
2012-07-13,608.766
2012-07-16,613.347
2012-07-17,615.353
2012-07-18,618.016
2012-07-19,633.271
2012-07-20,635.255
2012-07-23,615.374
2012-07-24,612.822
2012-07-25,608.973
2012-07-26,621.195
2012-07-27,632.66
2012-07-30,640.83
2012-07-31,646.092
2012-08-01,643.688
2012-08-02,643.378
2012-08-03,639.299
2012-08-06,649.113
2012-08-07,649.787
2012-08-08,652.645
2012-08-09,652.394
2012-08-10,651.331
2012-08-13,653.808
2012-08-14,655.637
2012-08-15,657.199
2012-08-16,663.473
2012-08-17,666.147
2012-08-20,669.039
2012-08-21,674.57
2012-08-22,668.785
2012-08-23,671.482
2012-08-24,663.771
2012-08-27,662.64
2012-08-28,664.947
2012-08-29,661.503
2012-08-30,645.241
2012-08-31,640.717
2012-09-03,636.403
2012-09-04,632.458
2012-09-05,622.339
2012-09-06,636.295
2012-09-07,649.701
2012-09-10,648.72
2012-09-11,652.886
2012-09-12,656.933
2012-09-13,652.691
2012-09-14,670.769
2012-09-17,664.016
2012-09-18,659.363
2012-09-19,660.01
2012-09-20,654.685
2012-09-21,660.49
2012-09-24,654.963
2012-09-25,654.401
2012-09-26,647.233
2012-09-27,653.915
2012-09-28,654.18
2012-10-01,654.763
2012-10-02,657.712
2012-10-03,654.361
2012-10-04,659.915
2012-10-05,665.055
2012-10-08,659.893
2012-10-09,662.643
2012-10-10,661.905
2012-10-11,662.851
2012-10-12,658.784
2012-10-15,657.967
2012-10-16,660.866
2012-10-17,673.308
2012-10-18,675.674
2012-10-19,676.452
2012-10-22,670.222
2012-10-23,666.729
2012-10-24,665.275
2012-10-25,669.906
2012-10-26,663.418
2012-10-29,663.941
2012-10-30,665.106
2012-10-31,669.836
2012-11-01,661.234
2012-11-02,659.994
2012-11-05,655.786
2012-11-06,659.642
2012-11-07,662.686
2012-11-08,660.422
2012-11-09,659.063
2012-11-12,659.795
2012-11-13,651.172
2012-11-14,649.947
2012-11-15,640.185
2012-11-16,640.254
2012-11-19,652.246
2012-11-20,653.114
2012-11-21,648.178
2012-11-22,660.54
2012-11-23,662.893
2012-11-26,670.285
2012-11-27,671.958
2012-11-28,667.068
2012-11-29,670.006
2012-11-30,673.161
2012-12-03,671.998
2012-12-04,669.846
2012-12-05,671.048
2012-12-06,671.414
2012-12-07,676.051
2012-12-10,676.565
2012-12-11,685.853
2012-12-12,693.898
2012-12-13,696.075
2012-12-14,693.392
2012-12-17,700.008
2012-12-18,705.388
2012-12-19,704.795
2012-12-20,704.656
2012-12-21,697.487
2012-12-24,695.965
2012-12-25,695.965
2012-12-26,694.758
2012-12-27,700.275
2012-12-28,706.684
2012-12-31,703.764
2013-01-01,703.764
2013-01-02,723.678
2013-01-03,733.949
2013-01-04,724.993
2013-01-07,727.869
2013-01-08,725.234
2013-01-09,729.987
2013-01-10,738.405
2013-01-11,737.393
2013-01-14,741.384
2013-01-15,738.822
2013-01-16,746.681
2013-01-17,744.377
2013-01-18,742.581
2013-01-21,746.521
2013-01-22,749.887
2013-01-23,746.333
2013-01-24,744.36
2013-01-25,749.699
2013-01-28,747.472
2013-01-29,759.158
2013-01-30,755.833
2013-01-31,752.148
2013-02-01,754.63
2013-02-04,752.769
2013-02-05,744.118
2013-02-06,747.626
2013-02-07,747.001
2013-02-08,755.49
2013-02-11,751.548
2013-02-12,760.693
2013-02-13,767.854
2013-02-14,772.717
2013-02-15,771.212
2013-02-18,777.728
2013-02-19,780.877
2013-02-20,773.067
2013-02-21,752.744
2013-02-22,768.645
2013-02-25,775.09
2013-02-26,766.363
2013-02-27,767.789
2013-02-28,777.943
2013-03-01,770.831
2013-03-04,759.314
2013-03-05,770.746
2013-03-06,783.246
2013-03-07,784.365
2013-03-08,785.905
2013-03-11,792.737
2013-03-12,789.669
2013-03-13,780.831
2013-03-14,782.115
2013-03-15,796.065
2013-03-18,780.846
2013-03-19,780.262
2013-03-20,779.767
2013-03-21,785.292
2013-03-22,779.794
2013-03-25,782.224
2013-03-26,786.013
2013-03-27,788.579
2013-03-28,780.856
2013-03-29,780.856
2013-04-01,780.032
2013-04-02,784.795
2013-04-03,781.534
2013-04-04,762.207
2013-04-05,763.536
2013-04-08,768.33
2013-04-09,787.012
2013-04-10,791.814
2013-04-11,797.139
2013-04-12,787.092
2013-04-15,765.921
2013-04-16,756.332
2013-04-17,757.406
2013-04-18,740.497
2013-04-19,747.946
2013-04-22,748.588
2013-04-23,750.166
2013-04-24,761.779
2013-04-25,765.864
2013-04-26,760.551
2013-04-29,766.55
2013-04-30,771.523
2013-05-01,759.278
2013-05-02,745.399
2013-05-03,750.808
2013-05-06,750.405
2013-05-07,747.411
2013-05-08,760.879
2013-05-09,765.027
2013-05-10,751.671
2013-05-13,748.081
2013-05-14,741.014
2013-05-15,726.055
2013-05-16,709.436
2013-05-17,705.37
2013-05-20,711.831
2013-05-21,701.466
2013-05-22,688.995
2013-05-23,678.908
2013-05-24,671.3
2013-05-27,661.72
2013-05-28,661.163
2013-05-29,669.543
2013-05-30,667.285
2013-05-31,663.405
2013-06-03,659.544
2013-06-04,652.72
2013-06-05,638.61
2013-06-06,627.904
2013-06-07,616.779
2013-06-10,614.145
2013-06-11,613.324
2013-06-12,611.841
2013-06-13,604.932
2013-06-14,620.397
2013-06-17,617.743
2013-06-18,610.254
2013-06-19,626.812
2013-06-20,590.319
2013-06-21,590.55
2013-06-24,582.407
2013-06-25,578.461
2013-06-26,592.11
2013-06-27,602.212
2013-06-28,593.016
2013-07-01,587.963
2013-07-02,602.221
2013-07-03,585.564
2013-07-04,603.963
2013-07-05,606.2
2013-07-08,604.307
2013-07-09,616.514
2013-07-10,617.859
2013-07-11,627.056
2013-07-12,624.842
2013-07-15,627.783
2013-07-16,636.091
2013-07-17,638.824
2013-07-18,633.913
2013-07-19,639.3
2013-07-22,649.543
2013-07-23,648.676
2013-07-24,648.498
2013-07-25,639.966
2013-07-26,641.997
2013-07-29,641.226
2013-07-30,631.286
2013-07-31,627.567
2013-08-01,625.28
2013-08-02,627.841
2013-08-05,628.987
2013-08-06,633.75
2013-08-07,622.919
2013-08-08,639.108
2013-08-09,645.474
2013-08-12,656.128
2013-08-13,660.232
2013-08-14,659.024
2013-08-15,652.067
2013-08-16,658.796
2013-08-19,656.489
2013-08-20,651.226
2013-08-21,650.618
2013-08-22,649.181
2013-08-23,658.158
2013-08-26,661.28
2013-08-27,653.005
2013-08-28,643.012
2013-08-29,640.513
2013-08-30,643.626
2013-09-02,658.792
2013-09-03,671.979
2013-09-04,679.289
2013-09-05,674.198
2013-09-06,679.298
2013-09-09,687.025
2013-09-10,698.358
2013-09-11,703.497
2013-09-12,699.644
2013-09-13,690.284
2013-09-16,702.383
2013-09-17,700.304
2013-09-18,694.618
2013-09-19,713.107
2013-09-20,701.286
2013-09-23,701.432
2013-09-24,695.54
2013-09-25,696.378
2013-09-26,696.631
2013-09-27,696.645
2013-09-30,690.235
2013-10-01,691.121
2013-10-02,693.26
2013-10-03,696.564
2013-10-04,698.719
2013-10-07,687.621
2013-10-08,688.302
2013-10-09,689.317
2013-10-10,692.257
2013-10-11,706.629
2013-10-14,701.305
2013-10-15,711.522
2013-10-16,711.103
2013-10-17,724.11
2013-10-18,730.369
2013-10-21,738.397
2013-10-22,742.311
2013-10-23,734.212
2013-10-24,733.848
2013-10-25,733.674
2013-10-28,736.343
2013-10-29,724.186
2013-10-30,724.548
2013-10-31,726.703
2013-11-01,722.678
2013-11-04,725.836
2013-11-05,734.964
2013-11-06,734.087
2013-11-07,726.244
2013-11-08,717.846
2013-11-11,714.207
2013-11-12,711.645
2013-11-13,705.27
2013-11-14,715.363
2013-11-15,726.867
2013-11-18,728.277
2013-11-19,727.484
2013-11-20,718.728
2013-11-21,701.845
2013-11-22,703.537
2013-11-25,707.166
2013-11-26,700.728
2013-11-27,687.755
2013-11-28,684.955
2013-11-29,686.577
2013-12-02,677.127
2013-12-03,676.194
2013-12-04,668.618
2013-12-05,663.677
2013-12-06,665.875
2013-12-09,660.698
2013-12-10,660.973
2013-12-11,655.597
2013-12-12,644.972
2013-12-13,650.55
2013-12-16,656.289
2013-12-17,649.886
2013-12-18,645.72
2013-12-19,658.538
2013-12-20,669.338
2013-12-23,676.417
2013-12-24,681.618
2013-12-25,681.618
2013-12-26,678.334
2013-12-27,678.979
2013-12-30,687.813
2013-12-31,689.966
2014-01-01,689.966
2014-01-02,694.209
2014-01-03,692.636
2014-01-06,688.757
2014-01-07,683.103
2014-01-08,680.917
2014-01-09,678.646
2014-01-10,685.369
2014-01-13,689.334
2014-01-14,673.445
2014-01-15,674.677
2014-01-16,674.887
2014-01-17,671.205
2014-01-20,674.266
2014-01-21,680.884
2014-01-22,681.664
2014-01-23,666.714
2014-01-24,659.505
2014-01-27,661.547
2014-01-28,655.384
2014-01-29,663.679
2014-01-30,656.051
2014-01-31,656.776
2014-02-03,661.838
2014-02-04,658.277
2014-02-05,657.422
2014-02-06,667.671
2014-02-07,676.065
2014-02-10,679.553
2014-02-11,688.951
2014-02-12,697.039
2014-02-13,691.264
2014-02-14,703.15
2014-02-17,709.068
2014-02-18,705.058
2014-02-19,702.17
2014-02-20,701.193
2014-02-21,705.161
2014-02-24,717.368
2014-02-25,714.669
2014-02-26,711.025
2014-02-27,702.954
2014-02-28,704.203
2014-03-03,703.683
2014-03-04,705.004
2014-03-05,715.477
2014-03-06,725.01
2014-03-07,730.225
2014-03-10,717.62
2014-03-11,709.613
2014-03-12,702.965
2014-03-13,718.335
2014-03-14,702.074
2014-03-17,705.623
2014-03-18,708.881
2014-03-19,709.586
2014-03-20,694.446
2014-03-21,703.181
2014-03-24,706.736
2014-03-25,702.434
2014-03-26,713.257
2014-03-27,711.639
2014-03-28,714.042
2014-03-31,722.745
2014-04-01,716.176
2014-04-02,716.169
2014-04-03,718.167
2014-04-04,726.225
2014-04-07,721.835
2014-04-08,726.149
2014-04-09,738.834
2014-04-10,749.704
2014-04-11,740.284
2014-04-14,732.573
2014-04-15,731.266
2014-04-16,736.952
2014-04-17,740.759
2014-04-18,740.759
2014-04-21,740.918
2014-04-22,743.006
2014-04-23,741.086
2014-04-24,744.005
2014-04-25,745.129
2014-04-28,739.472
2014-04-29,732.205
2014-04-30,734.334
2014-05-01,727.695
2014-05-02,726.024
2014-05-05,730.685
2014-05-06,739.435
2014-05-07,730.556
2014-05-08,739.125
2014-05-09,734.367
2014-05-12,734.582
2014-05-13,737.696
2014-05-14,741.169
2014-05-15,739.915
2014-05-16,734.725
2014-05-19,723.772
2014-05-20,719.864
2014-05-21,711.627
2014-05-22,721.566
2014-05-23,722.188
2014-05-26,726.57
2014-05-27,727.273
2014-05-28,731.527
2014-05-29,735.284
2014-05-30,731.486
2014-06-02,733.023
2014-06-03,726.603
2014-06-04,724.743
2014-06-05,725.406
2014-06-06,730.455
2014-06-09,731.16
2014-06-10,733.175
2014-06-11,726.955
2014-06-12,724.321
2014-06-13,718.25
2014-06-16,719.28
2014-06-17,714.887
2014-06-18,717.686
2014-06-19,731.669
2014-06-20,729.555
2014-06-23,738.038
2014-06-24,731.967
2014-06-25,731.871
2014-06-26,740.236
2014-06-27,737.62
2014-06-30,732.998
2014-07-01,738.974
2014-07-02,740.277
2014-07-03,741.797
2014-07-04,745.782
2014-07-07,743.905
2014-07-08,747.243
2014-07-09,741.933
2014-07-10,744.559
2014-07-11,743.179
2014-07-14,743.71
2014-07-15,740.553
2014-07-16,741.901
2014-07-17,746.419
2014-07-18,751.377
2014-07-21,753.202
2014-07-22,756.818
2014-07-23,768.353
2014-07-24,765.457
2014-07-25,761.614
2014-07-28,762.779
2014-07-29,762.893
2014-07-30,764.797
2014-07-31,761.738
2014-08-01,755.228
2014-08-04,755.191
2014-08-05,748.818
2014-08-06,748.904
2014-08-07,746.175
2014-08-08,739.191
2014-08-11,738.059
2014-08-12,749.802
2014-08-13,750.958
2014-08-14,754.75
2014-08-15,755.995
2014-08-18,759.967
2014-08-19,766.172
2014-08-20,769.199
2014-08-21,770.399
2014-08-22,769.82
2014-08-25,765.708
2014-08-26,765.194
2014-08-27,769.721
2014-08-28,767.474
2014-08-29,769.58
2014-09-01,768.347
2014-09-02,765.405
2014-09-03,772.46
2014-09-04,771.245
2014-09-05,766.405
2014-09-08,757.082
2014-09-09,754.239
2014-09-10,742.738
2014-09-11,730.311
2014-09-12,724.246
2014-09-15,717.96
2014-09-16,713.879
2014-09-17,711.578
2014-09-18,703.346
2014-09-19,701.048
2014-09-22,686.954
2014-09-23,690.823
2014-09-24,688.12
2014-09-25,683.181
2014-09-26,675.17
2014-09-29,666.142
2014-09-30,668.741
2014-10-01,668.822
2014-10-02,669.944
2014-10-03,659.428
2014-10-06,660.876
2014-10-07,665.042
2014-10-08,656.181
2014-10-09,668.612
2014-10-10,646.198
2014-10-13,641.238
2014-10-14,647.017
2014-10-15,651.196
2014-10-16,648.323
2014-10-17,649.551
2014-10-20,659.404
2014-10-21,663.335
2014-10-22,671.878
2014-10-23,666.983
2014-10-24,673.914
2014-10-27,675.791
2014-10-28,675.714
2014-10-29,685.783
2014-10-30,679.193
2014-10-31,683.044
2014-11-03,672.62
2014-11-04,677.709
2014-11-05,663.791
2014-11-06,659.88
2014-11-07,666.348
2014-11-10,672.662
2014-11-11,670.075
2014-11-12,668.758
2014-11-13,667.486
2014-11-14,668.208
2014-11-17,663.966
2014-11-18,663.741
2014-11-19,652.549
2014-11-20,645.002
2014-11-21,644.976
2014-11-24,646.971
2014-11-25,634.58
2014-11-26,642.14
2014-11-27,641.451
2014-11-28,634.0
2014-12-01,612.665
2014-12-02,616.332
2014-12-03,619.972
2014-12-04,619.558
2014-12-05,613.191
2014-12-08,614.631
2014-12-09,604.785
2014-12-10,599.355
2014-12-11,592.064
2014-12-12,591.37
2014-12-15,583.991
2014-12-16,580.971
2014-12-17,579.536
2014-12-18,586.125
2014-12-19,600.521
2014-12-22,611.983
2014-12-23,602.73
2014-12-24,605.636
2014-12-25,605.636
2014-12-26,606.159
2014-12-29,621.56
2014-12-30,617.276
2014-12-31,618.407
2015-01-01,618.407
2015-01-02,619.968
2015-01-05,621.029
2015-01-06,609.823
2015-01-07,602.616
2015-01-08,610.771
2015-01-09,625.421
2015-01-12,618.363
2015-01-13,614.675
2015-01-14,607.988
2015-01-15,610.883
2015-01-16,601.396
2015-01-19,602.474
2015-01-20,597.098
2015-01-21,601.467
2015-01-22,598.732
2015-01-23,595.764
2015-01-26,594.039
2015-01-27,600.685
2015-01-28,598.196
2015-01-29,585.181
2015-01-30,586.312
2015-02-02,590.524
2015-02-03,591.424
2015-02-04,604.535
2015-02-05,615.115
2015-02-06,617.263
2015-02-09,618.352
2015-02-10,613.751
2015-02-11,606.067
2015-02-12,603.469
2015-02-13,620.167
2015-02-16,621.754
2015-02-17,621.852
2015-02-18,625.246
2015-02-19,625.317
2015-02-20,624.257
2015-02-23,624.557
2015-02-24,624.267
2015-02-25,636.008
2015-02-26,626.283
2015-02-27,628.998
2015-03-02,624.974
2015-03-03,626.88
2015-03-04,626.554
2015-03-05,625.514
2015-03-06,620.299
2015-03-09,609.233
2015-03-10,600.792
2015-03-11,594.578
2015-03-12,610.074
2015-03-13,604.766
2015-03-16,603.655
2015-03-17,600.38
2015-03-18,603.681
2015-03-19,607.58
2015-03-20,621.231
2015-03-23,628.218
2015-03-24,634.249
2015-03-25,633.604
2015-03-26,621.109
2015-03-27,619.996
2015-03-30,603.578
2015-03-31,607.641
2015-04-01,601.805
2015-04-02,602.448
2015-04-03,602.448
2015-04-06,609.365
2015-04-07,609.043
2015-04-08,620.114
2015-04-09,617.965
2015-04-10,618.817
2015-04-13,607.601
2015-04-14,614.702
2015-04-15,608.487
2015-04-16,628.164
2015-04-17,619.324
2015-04-20,608.908
2015-04-21,613.928
2015-04-22,614.569
2015-04-23,615.268
2015-04-24,628.214
2015-04-27,638.024
2015-04-28,646.676
2015-04-29,643.869
2015-04-30,625.28
2015-05-01,626.138
2015-05-04,632.644
2015-05-05,641.091
2015-05-06,636.827
2015-05-07,621.452
2015-05-08,621.07
2015-05-11,623.878
2015-05-12,633.233
2015-05-13,648.356
2015-05-14,647.654
2015-05-15,650.892
2015-05-18,642.914
2015-05-19,629.513
2015-05-20,624.638
2015-05-21,629.711
2015-05-22,629.418
2015-05-25,633.85
2015-05-26,631.668
2015-05-27,625.355
2015-05-28,621.61
2015-05-29,626.077
2015-06-01,618.426
2015-06-02,619.486
2015-06-03,617.926
2015-06-04,598.807
2015-06-05,596.637
2015-06-08,597.067
2015-06-09,593.475
2015-06-10,601.343
2015-06-11,605.551
2015-06-12,604.261
2015-06-15,604.126
2015-06-16,596.474
2015-06-17,592.486
2015-06-18,597.048
2015-06-19,602.701
2015-06-22,602.048
2015-06-23,605.776
2015-06-24,600.732
2015-06-25,596.479
2015-06-26,577.736
2015-06-29,566.575
2015-06-30,574.807
2015-07-01,577.583
2015-07-02,589.236
2015-07-03,572.241
2015-07-06,561.989
2015-07-07,562.604
2015-07-08,552.772
2015-07-09,551.458
2015-07-10,550.632
2015-07-13,543.498
2015-07-14,557.586
2015-07-15,560.239
2015-07-16,560.339
2015-07-17,559.106
2015-07-20,558.001
2015-07-21,565.918
2015-07-22,553.766
2015-07-23,552.651
2015-07-24,541.988
2015-07-27,544.087
