Date,WORLD IMI IMI (Large+Mid+Small Cap)
2010-09-14,790.458
2010-09-15,791.207
2010-09-16,789.621
2010-09-17,789.35
2010-09-20,800.251
2010-09-21,798.792
2010-09-22,799.228
2010-09-23,794.174
2010-09-24,808.038
2010-09-27,806.741
2010-09-28,810.214
2010-09-29,810.59
2010-09-30,807.529
2010-10-01,811.027
2010-10-04,804.783
2010-10-05,821.044
2010-10-06,825.148
2010-10-07,825.858
2010-10-08,828.602
2010-10-11,829.272
2010-10-12,827.547
2010-10-13,837.645
2010-10-14,840.317
2010-10-15,838.283
2010-10-18,841.368
2010-10-19,828.062
2010-10-20,837.05
2010-10-21,838.875
2010-10-22,838.088
2010-10-25,842.989
2010-10-26,839.009
2010-10-27,832.356
2010-10-28,837.069
2010-10-29,838.044
2010-11-01,838.666
2010-11-02,846.248
2010-11-03,846.419
2010-11-04,866.692
2010-11-05,867.867
2010-11-08,866.111
2010-11-09,864.065
2010-11-10,858.967
2010-11-11,857.359
2010-11-12,849.133
2010-11-15,848.577
2010-11-16,832.954
2010-11-17,834.755
2010-11-18,848.23
2010-11-19,849.324
2010-11-22,847.416
2010-11-23,833.544
2010-11-24,841.817
2010-11-25,843.157
2010-11-26,834.385
2010-11-29,828.191
2010-11-30,823.268
2010-12-01,839.237
2010-12-02,853.638
2010-12-03,860.801
2010-12-06,859.794
2010-12-07,863.107
2010-12-08,861.11
2010-12-09,864.291
2010-12-10,868.274
2010-12-13,874.141
2010-12-14,875.721
2010-12-15,870.463
2010-12-16,870.934
2010-12-17,869.945
2010-12-20,871.331
2010-12-21,879.351
2010-12-22,881.047
2010-12-23,880.969
2010-12-24,881.514
2010-12-27,880.738
2010-12-28,882.449
2010-12-29,885.385
2010-12-30,884.178
2010-12-31,886.357
2011-01-03,892.14
2011-01-04,892.229
2011-01-05,889.815
2011-01-06,888.759
2011-01-07,887.145
2011-01-10,883.715
2011-01-11,888.439
2011-01-12,899.42
2011-01-13,904.029
2011-01-14,906.615
2011-01-17,905.68
2011-01-18,911.603
2011-01-19,905.924
2011-01-20,895.758
2011-01-21,900.173
2011-01-24,906.773
2011-01-25,905.977
2011-01-26,911.921
2011-01-27,914.043
2011-01-28,900.858
2011-01-31,904.911
2011-02-01,920.493
2011-02-02,922.159
2011-02-03,920.531
2011-02-04,921.986
2011-02-07,927.773
2011-02-08,933.303
2011-02-09,929.963
2011-02-10,927.011
2011-02-11,929.652
2011-02-14,932.834
2011-02-15,932.113
2011-02-16,937.605
2011-02-17,942.975
2011-02-18,944.979
2011-02-21,941.954
2011-02-22,927.535
2011-02-23,921.307
2011-02-24,919.663
2011-02-25,930.517
2011-02-28,937.639
2011-03-01,930.169
2011-03-02,928.602
2011-03-03,938.895
2011-03-04,936.786
2011-03-07,929.986
2011-03-08,931.773
2011-03-09,930.952
2011-03-10,912.451
2011-03-11,913.625
2011-03-14,903.813
2011-03-15,883.373
2011-03-16,876.209
2011-03-17,889.307
2011-03-18,895.205
2011-03-21,909.809
2011-03-22,912.262
2011-03-23,912.62
2011-03-24,921.269
2011-03-25,923.005
2011-03-28,920.087
2011-03-29,922.877
2011-03-30,931.767
2011-03-31,931.615
2011-04-01,936.003
2011-04-04,939.363
2011-04-05,938.343
2011-04-06,941.859
2011-04-07,938.99
2011-04-08,942.938
2011-04-11,940.606
2011-04-12,929.97
2011-04-13,933.691
2011-04-14,932.89
2011-04-15,934.325
2011-04-18,919.87
2011-04-19,925.136
2011-04-20,943.251
2011-04-21,951.21
2011-04-22,951.291
2011-04-25,948.937
2011-04-26,955.389
2011-04-27,958.829
2011-04-28,968.239
2011-04-29,971.137
2011-05-02,972.883
2011-05-03,966.215
2011-05-04,958.299
2011-05-05,948.055
2011-05-06,951.139
2011-05-09,948.333
2011-05-10,957.553
2011-05-11,951.386
2011-05-12,947.414
2011-05-13,941.721
2011-05-16,936.8
2011-05-17,931.598
2011-05-18,941.081
2011-05-19,943.681
2011-05-20,937.811
2011-05-23,921.971
2011-05-24,923.298
2011-05-25,926.782
2011-05-26,932.154
2011-05-27,940.507
2011-05-30,940.581
2011-05-31,951.937
2011-06-01,938.737
2011-06-02,931.983
2011-06-03,927.835
2011-06-06,920.263
2011-06-07,921.969
2011-06-08,914.373
2011-06-09,918.588
2011-06-10,905.101
2011-06-13,904.903
2011-06-14,917.474
2011-06-15,902.394
2011-06-16,894.977
2011-06-17,899.573
2011-06-20,900.392
2011-06-21,915.117
2011-06-22,913.66
2011-06-23,901.577
2011-06-24,897.408
2011-06-27,901.483
2011-06-28,912.177
2011-06-29,924.451
2011-06-30,936.449
2011-07-01,945.632
2011-07-04,948.878
2011-07-05,947.623
2011-07-06,945.466
2011-07-07,953.08
2011-07-08,946.725
2011-07-11,926.539
2011-07-12,921.328
2011-07-13,930.825
2011-07-14,923.623
2011-07-15,925.332
2011-07-18,913.731
2011-07-19,927.732
2011-07-20,932.786
2011-07-21,946.084
2011-07-22,949.855
2011-07-25,944.197
2011-07-26,944.919
2011-07-27,927.978
2011-07-28,923.386
2011-07-29,919.031
2011-08-01,913.112
2011-08-02,892.945
2011-08-03,888.734
2011-08-04,849.245
2011-08-05,838.04
2011-08-08,793.302
2011-08-09,817.092
2011-08-10,793.941
2011-08-11,819.795
2011-08-12,829.626
2011-08-15,847.22
2011-08-16,840.865
2011-08-17,843.534
2011-08-18,805.971
2011-08-19,794.57
2011-08-22,794.13
2011-08-23,813.283
2011-08-24,820.902
2011-08-25,810.962
2011-08-26,817.83
2011-08-29,838.717
2011-08-30,842.825
2011-08-31,853.098
2011-09-01,846.756
2011-09-02,826.985
2011-09-05,812.388
2011-09-06,804.122
2011-09-07,826.991
2011-09-08,823.916
2011-09-09,799.598
2011-09-12,791.413
2011-09-13,800.326
2011-09-14,807.711
2011-09-15,824.553
2011-09-16,829.259
2011-09-19,815.543
2011-09-20,817.983
2011-09-21,800.249
2011-09-22,766.656
2011-09-23,770.497
2011-09-26,779.981
2011-09-27,801.746
2011-09-28,789.528
2011-09-29,794.765
2011-09-30,776.723
2011-10-03,754.992
2011-10-04,756.296
2011-10-05,771.321
2011-10-06,791.063
2011-10-07,791.876
2011-10-10,813.513
2011-10-11,815.824
2011-10-12,827.785
2011-10-13,823.601
2011-10-14,835.653
2011-10-17,824.919
2011-10-18,829.59
2011-10-19,827.24
2011-10-20,821.721
2011-10-21,840.888
2011-10-24,854.575
2011-10-25,842.796
2011-10-26,846.531
2011-10-27,882.365
2011-10-28,884.527
2011-10-31,858.809
2011-11-01,828.71
2011-11-02,839.666
2011-11-03,852.491
2011-11-04,850.268
2011-11-07,851.458
2011-11-08,859.149
2011-11-09,834.016
2011-11-10,833.091
2011-11-11,851.96
2011-11-14,844.272
2011-11-15,842.447
2011-11-16,833.911
2011-11-17,822.398
2011-11-18,818.86
2011-11-21,800.243
2011-11-22,797.458
2011-11-23,779.943
2011-11-24,777.926
2011-11-25,776.05
2011-11-28,800.864
2011-11-29,806.069
2011-11-30,838.345
2011-12-01,837.725
2011-12-02,840.201
2011-12-05,848.926
2011-12-06,844.712
2011-12-07,847.281
2011-12-08,830.775
2011-12-09,840.267
2011-12-12,827.228
2011-12-13,819.903
2011-12-14,805.38
2011-12-15,808.365
2011-12-16,811.406
2011-12-19,803.043
2011-12-20,823.984
2011-12-21,824.367
2011-12-22,830.884
2011-12-23,836.89
2011-12-26,837.278
2011-12-27,838.04
2011-12-28,826.902
2011-12-29,833.785
2011-12-30,837.32
2012-01-02,839.674
2012-01-03,853.804
2012-01-04,851.938
2012-01-05,847.765
2012-01-06,844.35
2012-01-09,845.24
2012-01-10,855.979
2012-01-11,854.223
2012-01-12,856.617
2012-01-13,852.114
2012-01-16,853.194
2012-01-17,859.457
2012-01-18,867.57
2012-01-19,875.272
2012-01-20,877.247
2012-01-23,882.079
2012-01-24,878.491
2012-01-25,883.403
2012-01-26,888.447
2012-01-27,886.181
2012-01-30,880.893
2012-01-31,882.417
2012-02-01,895.067
2012-02-02,897.029
2012-02-03,907.179
2012-02-06,907.04
2012-02-07,910.13
2012-02-08,912.427
2012-02-09,914.438
2012-02-10,904.03
2012-02-13,911.206
2012-02-14,907.274
2012-02-15,908.015
2012-02-16,912.371
2012-02-17,917.795
2012-02-20,923.682
2012-02-21,922.188
2012-02-22,918.242
2012-02-23,922.727
2012-02-24,927.009
2012-02-27,925.668
2012-02-28,928.808
2012-02-29,925.562
2012-03-01,929.614
2012-03-02,924.957
2012-03-05,920.432
2012-03-06,901.345
2012-03-07,905.896
2012-03-08,920.097
2012-03-09,921.859
2012-03-12,919.997
2012-03-13,933.852
2012-03-14,931.357
2012-03-15,937.671
2012-03-16,942.1
2012-03-19,945.67
2012-03-20,938.943
2012-03-21,936.156
2012-03-22,930.159
2012-03-23,933.475
2012-03-26,944.636
2012-03-27,943.775
2012-03-28,937.807
2012-03-29,932.994
2012-03-30,937.557
2012-04-02,946.3
2012-04-03,941.487
2012-04-04,923.489
2012-04-05,922.334
2012-04-06,921.621
2012-04-09,914.912
2012-04-10,899.678
2012-04-11,905.446
2012-04-12,918.502
2012-04-13,907.486
2012-04-16,906.408
2012-04-17,920.705
2012-04-18,918.631
2012-04-19,914.402
2012-04-20,917.508
2012-04-23,905.148
2012-04-24,910.429
2012-04-25,920.929
2012-04-26,926.944
2012-04-27,931.304
2012-04-30,928.054
2012-05-01,930.011
2012-05-02,926.894
2012-05-03,921.348
2012-05-04,907.565
2012-05-07,904.638
2012-05-08,897.462
2012-05-09,890.857
2012-05-10,894.611
2012-05-11,892.946
2012-05-14,879.871
2012-05-15,872.556
2012-05-16,865.856
2012-05-17,856.112
2012-05-18,846.634
2012-05-21,856.757
2012-05-22,862.691
2012-05-23,854.39
2012-05-24,857.267
2012-05-25,855.347
2012-05-28,856.565
2012-05-29,865.252
2012-05-30,850.767
2012-05-31,848.408
2012-06-01,830.082
2012-06-04,828.433
2012-06-05,834.072
2012-06-06,852.69
2012-06-07,857.454
2012-06-08,856.321
2012-06-11,852.159
2012-06-12,857.563
2012-06-13,855.913
2012-06-14,860.178
2012-06-15,869.372
2012-06-18,872.108
2012-06-19,883.173
2012-06-20,885.125
2012-06-21,868.745
2012-06-22,868.11
2012-06-25,855.555
2012-06-26,857.024
2012-06-27,865.553
2012-06-28,864.494
2012-06-29,890.41
2012-07-02,894.37
2012-07-03,902.686
2012-07-04,901.986
2012-07-05,896.728
2012-07-06,887.359
2012-07-09,883.469
2012-07-10,879.301
2012-07-11,878.913
2012-07-12,870.994
2012-07-13,884.08
2012-07-16,883.859
2012-07-17,886.387
2012-07-18,893.307
2012-07-19,899.559
2012-07-20,887.912
2012-07-23,873.558
2012-07-24,866.846
2012-07-25,866.203
2012-07-26,884.495
2012-07-27,900.426
2012-07-30,902.927
2012-07-31,900.449
2012-08-01,897.953
2012-08-02,888.848
2012-08-03,906.42
2012-08-06,912.708
2012-08-07,919.041
2012-08-08,919.382
2012-08-09,921.028
2012-08-10,921.459
2012-08-13,919.997
2012-08-14,920.792
2012-08-15,921.154
2012-08-16,929.048
2012-08-17,931.398
2012-08-20,930.992
2012-08-21,933.937
2012-08-22,929.974
2012-08-23,928.17
2012-08-24,928.48
2012-08-27,928.983
2012-08-28,927.652
2012-08-29,927.351
2012-08-30,919.272
2012-08-31,924.569
2012-09-03,925.762
2012-09-04,922.419
2012-09-05,921.506
2012-09-06,938.996
2012-09-07,949.661
2012-09-10,945.907
2012-09-11,949.724
2012-09-12,953.734
2012-09-13,962.856
2012-09-14,976.272
2012-09-17,972.084
2012-09-18,968.277
2012-09-19,971.403
2012-09-20,966.206
2012-09-21,968.964
2012-09-24,964.455
2012-09-25,960.843
2012-09-26,949.133
2012-09-27,957.173
2012-09-28,951.275
2012-10-01,956.16
2012-10-02,956.759
2012-10-03,956.029
2012-10-04,963.593
2012-10-05,967.768
2012-10-08,961.863
2012-10-09,952.491
2012-10-10,946.626
2012-10-11,949.447
2012-10-12,947.225
2012-10-15,951.983
2012-10-16,963.775
2012-10-17,971.632
2012-10-18,971.453
2012-10-19,959.032
2012-10-22,958.02
2012-10-23,943.721
2012-10-24,942.82
2012-10-25,945.862
2012-10-26,943.866
2012-10-29,941.591
2012-10-30,945.073
2012-10-31,945.222
2012-11-01,954.115
2012-11-02,948.391
2012-11-05,947.041
2012-11-06,952.855
2012-11-07,937.338
2012-11-08,928.302
2012-11-09,927.862
2012-11-12,926.441
2012-11-13,924.466
2012-11-14,913.873
2012-11-15,911.307
2012-11-16,911.375
2012-11-19,931.301
2012-11-20,931.763
2012-11-21,934.169
2012-11-22,938.632
2012-11-23,948.962
2012-11-26,947.634
2012-11-27,945.51
2012-11-28,948.803
2012-11-29,956.98
2012-11-30,957.464
2012-12-03,956.71
2012-12-04,956.733
2012-12-05,957.74
2012-12-06,960.619
2012-12-07,961.758
2012-12-10,962.947
2012-12-11,968.846
2012-12-12,970.537
2012-12-13,967.278
2012-12-14,965.93
2012-12-17,973.118
2012-12-18,982.633
2012-12-19,983.769
2012-12-20,986.074
2012-12-21,978.416
2012-12-24,976.496
2012-12-25,976.999
2012-12-26,974.742
2012-12-27,975.19
2012-12-28,968.746
2012-12-31,977.585
2013-01-01,977.631
2013-01-02,998.925
2013-01-03,996.989
2013-01-04,1001.304
2013-01-07,999.342
2013-01-08,996.124
2013-01-09,999.835
2013-01-10,1007.724
2013-01-11,1010.139
2013-01-14,1008.912
2013-01-15,1011.11
2013-01-16,1008.365
2013-01-17,1013.824
2013-01-18,1015.392
2013-01-21,1016.51
2013-01-22,1019.8
2013-01-23,1019.197
2013-01-24,1021.61
2013-01-25,1028.422
2013-01-28,1026.776
2013-01-29,1031.752
2013-01-30,1030.659
2013-01-31,1028.593
2013-02-01,1037.016
2013-02-04,1024.762
2013-02-05,1028.684
2013-02-06,1031.594
2013-02-07,1027.389
2013-02-08,1033.631
2013-02-11,1030.176
2013-02-12,1036.215
2013-02-13,1036.88
2013-02-14,1035.599
2013-02-15,1032.326
2013-02-18,1033.551
2013-02-19,1042.086
2013-02-20,1034.426
2013-02-21,1021.472
2013-02-22,1028.917
2013-02-25,1020.564
2013-02-26,1017.534
2013-02-27,1027.434
2013-02-28,1031.644
2013-03-01,1029.074
2013-03-04,1031.336
2013-03-05,1042.658
2013-03-06,1044.645
2013-03-07,1046.907
2013-03-08,1049.975
2013-03-11,1054.318
2013-03-12,1053.206
2013-03-13,1051.446
2013-03-14,1059.317
2013-03-15,1062.828
2013-03-18,1053.411
2013-03-19,1050.229
2013-03-20,1056.091
2013-03-21,1050.924
2013-03-22,1054.674
2013-03-25,1050.924
2013-03-26,1055.449
2013-03-27,1053.866
2013-03-28,1057.967
2013-03-29,1057.832
2013-04-01,1052.251
2013-04-02,1056.622
2013-04-03,1049.277
2013-04-04,1047.084
2013-04-05,1044.97
2013-04-08,1050.906
2013-04-09,1055.474
2013-04-10,1069.833
2013-04-11,1077.401
2013-04-12,1072.943
2013-04-15,1053.2
2013-04-16,1059.2
2013-04-17,1045.928
2013-04-18,1040.826
2013-04-19,1047.479
2013-04-22,1051.208
2013-04-23,1063.598
2013-04-24,1069.279
2013-04-25,1076.051
2013-04-26,1075.044
2013-04-29,1083.017
2013-04-30,1089.156
2013-05-01,1081.399
2013-05-02,1084.292
2013-05-03,1094.02
2013-05-06,1094.141
2013-05-07,1102.047
2013-05-08,1111.078
2013-05-09,1105.951
2013-05-10,1106.261
2013-05-13,1107.425
2013-05-14,1114.177
2013-05-15,1117.69
2013-05-16,1115.733
2013-05-17,1119.902
2013-05-20,1124.293
2013-05-21,1125.928
2013-05-22,1119.428
2013-05-23,1105.455
2013-05-24,1105.154
2013-05-27,1102.87
2013-05-28,1108.828
2013-05-29,1103.489
2013-05-30,1105.673
2013-05-31,1091.888
2013-06-03,1092.339
2013-06-04,1092.411
2013-06-05,1076.335
2013-06-06,1079.445
2013-06-07,1090.24
2013-06-10,1092.861
2013-06-11,1085.381
2013-06-12,1081.465
2013-06-13,1086.753
2013-06-14,1086.566
2013-06-17,1096.205
2013-06-18,1100.886
2013-06-19,1094.93
2013-06-20,1057.45
2013-06-21,1055.428
2013-06-24,1040.495
2013-06-25,1049.252
2013-06-26,1058.509
2013-06-27,1067.259
2013-06-28,1065.876
2013-07-01,1074.578
2013-07-02,1075.154
2013-07-03,1072.333
2013-07-04,1077.768
2013-07-05,1079.113
2013-07-08,1085.256
2013-07-09,1093.567
2013-07-10,1097.174
2013-07-11,1114.572
2013-07-12,1116.007
2013-07-15,1118.062
2013-07-16,1117.518
2013-07-17,1119.812
2013-07-18,1125.858
2013-07-19,1127.479
2013-07-22,1133.022
2013-07-23,1132.537
2013-07-24,1130.902
2013-07-25,1130.89
2013-07-26,1129.451
2013-07-29,1123.783
2013-07-30,1125.418
2013-07-31,1123.933
2013-08-01,1136.866
2013-08-02,1143.339
2013-08-05,1141.531
2013-08-06,1139.176
2013-08-07,1132.894
2013-08-08,1139.678
2013-08-09,1139.368
2013-08-12,1137.698
2013-08-13,1139.804
2013-08-14,1140.202
2013-08-15,1125.795
2013-08-16,1126.366
2013-08-19,1121.001
2013-08-20,1121.352
2013-08-21,1113.538
2013-08-22,1119.922
2013-08-23,1127.722
2013-08-26,1125.011
2013-08-27,1109.504
2013-08-28,1106.348
2013-08-29,1107.754
2013-08-30,1100.771
2013-09-02,1107.085
2013-09-03,1110.902
2013-09-04,1118.942
2013-09-05,1120.087
2013-09-06,1123.862
2013-09-09,1134.779
2013-09-10,1144.86
2013-09-11,1149.611
2013-09-12,1147.497
2013-09-13,1148.362
2013-09-16,1157.737
2013-09-17,1158.733
2013-09-18,1169.254
2013-09-19,1177.822
2013-09-20,1170.468
2013-09-23,1166.676
2013-09-24,1165.662
2013-09-25,1164.558
2013-09-26,1167.795
2013-09-27,1166.712
2013-09-30,1159.068
2013-10-01,1166.961
2013-10-02,1165.09
2013-10-03,1158.785
2013-10-04,1162.328
2013-10-07,1153.561
2013-10-08,1143.52
2013-10-09,1140.771
2013-10-10,1160.534
2013-10-11,1169.491
2013-10-14,1173.65
2013-10-15,1169.957
2013-10-16,1178.987
2013-10-17,1191.53
2013-10-18,1200.462
2013-10-21,1201.846
2013-10-22,1209.843
2013-10-23,1203.151
2013-10-24,1207.994
2013-10-25,1207.908
2013-10-28,1209.169
2013-10-29,1212.128
2013-10-30,1209.752
2013-10-31,1203.385
2013-11-01,1199.339
2013-11-04,1204.362
2013-11-05,1201.164
2013-11-06,1207.223
2013-11-07,1192.64
2013-11-08,1198.993
2013-11-11,1202.599
2013-11-12,1200.992
2013-11-13,1203.88
2013-11-14,1212.15
2013-11-15,1218.572
2013-11-18,1219.142
2013-11-19,1214.166
2013-11-20,1210.581
2013-11-21,1214.999
2013-11-22,1220.145
2013-11-25,1220.542
2013-11-26,1220.086
2013-11-27,1222.525
2013-11-28,1225.503
2013-11-29,1225.362
2013-12-02,1219.754
2013-12-03,1213.77
2013-12-04,1207.751
2013-12-05,1204.005
2013-12-06,1214.012
2013-12-09,1217.648
2013-12-10,1215.131
2013-12-11,1204.178
2013-12-12,1196.206
2013-12-13,1195.799
2013-12-16,1203.784
2013-12-17,1200.227
2013-12-18,1215.451
2013-12-19,1218.238
2013-12-20,1225.315
2013-12-23,1233.784
2013-12-24,1235.702
2013-12-25,1235.774
2013-12-26,1240.601
2013-12-27,1246.583
2013-12-30,1248.527
2013-12-31,1252.162
2014-01-01,1252.185
2014-01-02,1240.72
2014-01-03,1242.002
2014-01-06,1238.241
2014-01-07,1243.264
2014-01-08,1245.435
2014-01-09,1242.799
2014-01-10,1250.078
2014-01-13,1242.757
2014-01-14,1247.803
2014-01-15,1254.042
2014-01-16,1253.596
2014-01-17,1252.146
2014-01-20,1252.037
2014-01-21,1254.0
2014-01-22,1256.18
2014-01-23,1247.688
2014-01-24,1223.158
2014-01-27,1212.26
2014-01-28,1217.812
2014-01-29,1212.381
2014-01-30,1215.73
2014-01-31,1209.177
2014-02-03,1187.95
2014-02-04,1186.589
2014-02-05,1188.256
2014-02-06,1203.8
2014-02-07,1218.054
2014-02-10,1221.898
2014-02-11,1235.019
2014-02-12,1238.356
2014-02-13,1243.153
2014-02-14,1248.295
2014-02-17,1251.142
2014-02-18,1256.994
2014-02-19,1252.755
2014-02-20,1254.009
2014-02-21,1257.336
2014-02-24,1263.95
2014-02-25,1264.985
2014-02-26,1262.283
2014-02-27,1265.452
2014-02-28,1270.735
2014-03-03,1255.98
2014-03-04,1273.701
2014-03-05,1274.888
2014-03-06,1280.337
2014-03-07,1277.017
2014-03-10,1273.164
2014-03-11,1269.507
2014-03-12,1265.255
2014-03-13,1254.99
2014-03-14,1247.6
2014-03-17,1257.122
2014-03-18,1266.569
2014-03-19,1260.926
2014-03-20,1257.645
2014-03-21,1256.707
2014-03-24,1250.57
2014-03-25,1257.357
2014-03-26,1255.384
2014-03-27,1255.651
2014-03-28,1262.012
2014-03-31,1272.243
2014-04-01,1280.278
2014-04-02,1283.427
2014-04-03,1281.051
2014-04-04,1273.621
2014-04-07,1260.248
2014-04-08,1263.698
2014-04-09,1273.109
2014-04-10,1258.066
2014-04-11,1244.146
2014-04-14,1248.024
2014-04-15,1249.714
2014-04-16,1263.83
2014-04-17,1268.1
2014-04-18,1268.736
2014-04-21,1270.196
2014-04-22,1278.08
2014-04-23,1276.052
2014-04-24,1277.371
2014-04-25,1268.927
2014-04-28,1269.323
2014-04-29,1276.557
2014-04-30,1281.224
2014-05-01,1283.412
2014-05-02,1283.327
2014-05-05,1283.999
2014-05-06,1279.144
2014-05-07,1279.276
2014-05-08,1280.919
2014-05-09,1278.891
2014-05-12,1289.047
2014-05-13,1290.682
2014-05-14,1288.056
2014-05-15,1278.471
2014-05-16,1279.394
2014-05-19,1281.815
2014-05-20,1275.604
2014-05-21,1282.175
2014-05-22,1287.446
2014-05-23,1292.333
2014-05-26,1296.469
2014-05-27,1300.67
2014-05-28,1299.627
2014-05-29,1305.08
2014-05-30,1306.108
2014-06-02,1307.937
2014-06-03,1306.696
2014-06-04,1308.805
2014-06-05,1315.727
2014-06-06,1323.192
2014-06-09,1324.941
2014-06-10,1324.111
2014-06-11,1321.186
2014-06-12,1317.24
2014-06-13,1318.419
2014-06-16,1318.377
2014-06-17,1320.32
2014-06-18,1327.313
2014-06-19,1335.351
2014-06-20,1334.839
2014-06-23,1334.012
2014-06-24,1327.136
2014-06-25,1328.0
2014-06-26,1327.95
2014-06-27,1331.068
2014-06-30,1333.833
2014-07-01,1342.844
2014-07-02,1344.101
2014-07-03,1349.74
2014-07-04,1349.349
2014-07-07,1341.669
2014-07-08,1331.392
2014-07-09,1334.428
2014-07-10,1325.227
2014-07-11,1326.124
2014-07-14,1334.318
2014-07-15,1329.406
2014-07-16,1336.519
2014-07-17,1324.171
2014-07-18,1331.445
2014-07-21,1328.199
2014-07-22,1336.488
2014-07-23,1339.109
2014-07-24,1340.536
2014-07-25,1334.288
2014-07-28,1333.783
2014-07-29,1331.079
2014-07-30,1328.352
2014-07-31,1308.332
2014-08-01,1301.756
2014-08-04,1305.21
2014-08-05,1296.558
2014-08-06,1293.239
2014-08-07,1287.353
2014-08-08,1291.813
2014-08-11,1301.041
2014-08-12,1299.08
2014-08-13,1306.864
2014-08-14,1312.105
2014-08-15,1311.212
2014-08-18,1321.771
2014-08-19,1327.818
2014-08-20,1328.277
2014-08-21,1332.824
2014-08-22,1328.716
2014-08-25,1335.64
2014-08-26,1339.104
2014-08-27,1340.504
2014-08-28,1335.569
2014-08-29,1339.233
2014-09-01,1339.001
2014-09-02,1338.409
2014-09-03,1341.756
2014-09-04,1338.683
2014-09-05,1340.222
2014-09-08,1335.717
2014-09-09,1326.844
2014-09-10,1328.85
2014-09-11,1330.386
2014-09-12,1324.318
2014-09-15,1321.346
2014-09-16,1325.387
2014-09-17,1327.628
2014-09-18,1333.052
2014-09-19,1330.574
2014-09-22,1319.32
2014-09-23,1311.49
2014-09-24,1317.015
2014-09-25,1301.622
2014-09-26,1305.996
2014-09-29,1302.081
2014-09-30,1298.12
2014-10-01,1283.501
2014-10-02,1275.715
2014-10-03,1281.109
2014-10-06,1284.101
2014-10-07,1269.696
2014-10-08,1279.01
2014-10-09,1262.557
2014-10-10,1242.095
2014-10-13,1232.282
2014-10-14,1230.997
2014-10-15,1220.84
2014-10-16,1220.068
2014-10-17,1235.013
2014-10-20,1245.093
2014-10-21,1264.477
2014-10-22,1261.238
2014-10-23,1271.327
2014-10-24,1276.963
2014-10-27,1276.002
2014-10-28,1290.544
2014-10-29,1292.054
2014-10-30,1294.106
2014-10-31,1308.64
2014-11-03,1302.09
2014-11-04,1301.112
2014-11-05,1306.956
2014-11-06,1308.246
2014-11-07,1308.273
2014-11-10,1314.302
2014-11-11,1315.789
2014-11-12,1315.235
2014-11-13,1315.371
2014-11-14,1316.179
2014-11-17,1313.913
2014-11-18,1324.18
2014-11-19,1320.817
2014-11-20,1322.424
2014-11-21,1331.189
2014-11-24,1334.135
2014-11-25,1336.421
2014-11-26,1340.391
2014-11-27,1337.783
2014-11-28,1332.704
2014-12-01,1324.525
2014-12-02,1329.463
2014-12-03,1333.217
2014-12-04,1330.823
2014-12-05,1332.436
2014-12-08,1323.154
2014-12-09,1321.243
2014-12-10,1302.934
2014-12-11,1303.59
2014-12-12,1285.86
2014-12-15,1270.41
2014-12-16,1271.213
2014-12-17,1285.314
2014-12-18,1310.425
2014-12-19,1318.667
2014-12-22,1323.46
2014-12-23,1324.197
2014-12-24,1326.213
2014-12-25,1325.841
2014-12-26,1329.129
2014-12-29,1331.475
2014-12-30,1323.941
2014-12-31,1315.592
2015-01-01,1315.597
2015-01-02,1311.875
2015-01-05,1287.174
2015-01-06,1273.721
2015-01-07,1279.844
2015-01-08,1303.756
2015-01-09,1296.249
2015-01-12,1290.781
2015-01-13,1291.98
2015-01-14,1282.75
2015-01-15,1279.459
2015-01-16,1289.233
2015-01-19,1294.402
2015-01-20,1296.217
2015-01-21,1302.615
2015-01-22,1315.273
2015-01-23,1313.255
2015-01-26,1317.759
2015-01-27,1313.102
2015-01-28,1300.731
2015-01-29,1304.324
2015-01-30,1292.054
2015-02-02,1304.62
2015-02-03,1321.047
2015-02-04,1321.002
2015-02-05,1331.448
2015-02-06,1326.243
2015-02-09,1321.293
2015-02-10,1329.803
2015-02-11,1326.694
2015-02-12,1342.732
2015-02-13,1351.226
2015-02-16,1351.946
2015-02-17,1353.511
2015-02-18,1357.355
2015-02-19,1359.031
2015-02-20,1364.649
2015-02-23,1366.272
2015-02-24,1369.614
2015-02-25,1371.808
2015-02-26,1369.821
2015-02-27,1368.889
2015-03-02,1371.962
2015-03-03,1366.041
2015-03-04,1360.198
2015-03-05,1362.962
2015-03-06,1346.398
2015-03-09,1346.313
2015-03-10,1324.541
2015-03-11,1324.107
2015-03-12,1338.484
2015-03-13,1331.915
2015-03-16,1346.747
2015-03-17,1344.378
2015-03-18,1357.724
2015-03-19,1356.151
2015-03-20,1374.211
2015-03-23,1377.123
2015-03-24,1373.346
2015-03-25,1360.651
2015-03-26,1351.839
2015-03-27,1353.257
2015-03-30,1363.167
2015-03-31,1351.562
2015-04-01,1349.673
2015-04-02,1358.702
2015-04-03,1359.466
2015-04-06,1370.569
2015-04-07,1369.809
2015-04-08,1372.506
2015-04-09,1375.962
2015-04-10,1381.852
2015-04-13,1376.617
2015-04-14,1382.764
2015-04-15,1386.011
2015-04-16,1388.238
2015-04-17,1374.345
2015-04-20,1382.222
2015-04-21,1384.638
2015-04-22,1388.012
2015-04-23,1392.924
2015-04-24,1398.454
2015-04-27,1399.088
2015-04-28,1400.917
2015-04-29,1395.113
2015-04-30,1381.318
2015-05-01,1387.745
2015-05-04,1390.973
2015-05-05,1377.736
2015-05-06,1378.023
2015-05-07,1376.035
2015-05-08,1395.609
