Date,PACIFIC IMI VALUE IMI (Large+Mid+Small Cap)
2015-05-06,1267.96
2015-05-07,1256.149
2015-05-08,1264.167
2015-05-11,1269.401
2015-05-12,1274.376
2015-05-13,1285.501
2015-05-14,1277.703
2015-05-15,1286.622
2015-05-18,1290.056
2015-05-19,1281.634
2015-05-20,1279.153
2015-05-21,1284.45
2015-05-22,1282.612
2015-05-25,1292.047
2015-05-26,1281.389
2015-05-27,1272.611
2015-05-28,1273.065
2015-05-29,1276.49
2015-06-01,1274.787
2015-06-02,1271.088
2015-06-03,1274.143
2015-06-04,1264.585
2015-06-05,1248.036
2015-06-08,1246.775
2015-06-09,1238.726
2015-06-10,1250.028
2015-06-11,1255.778
2015-06-12,1259.509
2015-06-15,1256.657
2015-06-16,1249.526
2015-06-17,1240.922
2015-06-18,1242.916
2015-06-19,1251.794
2015-06-22,1259.919
2015-06-23,1272.146
2015-06-24,1268.996
2015-06-25,1267.686
2015-06-26,1254.924
2015-06-29,1235.017
2015-06-30,1242.86
2015-07-01,1240.283
2015-07-02,1248.662
2015-07-03,1246.479
2015-07-06,1224.702
2015-07-07,1234.275
2015-07-08,1203.464
2015-07-09,1203.132
2015-07-10,1201.453
2015-07-13,1211.264
2015-07-14,1231.703
2015-07-15,1232.354
2015-07-16,1241.198
2015-07-17,1243.325
2015-07-20,1241.624
2015-07-21,1251.041
2015-07-22,1235.005
2015-07-23,1235.528
2015-07-24,1227.919
2015-07-27,1223.713
2015-07-28,1214.993
2015-07-29,1219.775
2015-07-30,1228.148
2015-07-31,1241.628
2015-08-03,1236.578
2015-08-04,1241.338
2015-08-05,1232.989
2015-08-06,1236.266
2015-08-07,1237.48
2015-08-10,1241.973
2015-08-11,1232.043
2015-08-12,1223.163
2015-08-13,1219.787
2015-08-14,1216.867
2015-08-17,1220.652
2015-08-18,1216.29
2015-08-19,1209.692
2015-08-20,1193.353
2015-08-21,1170.1
2015-08-24,1125.84
2015-08-25,1100.137
2015-08-26,1124.707
2015-08-27,1134.66
2015-08-28,1161.761
2015-08-31,1149.211
2015-09-01,1120.381
2015-09-02,1109.745
2015-09-03,1112.017
2015-09-04,1102.401
2015-09-07,1100.416
2015-09-08,1096.165
2015-09-09,1145.129
2015-09-10,1124.474
2015-09-11,1125.561
2015-09-14,1123.759
2015-09-15,1116.627
2015-09-16,1129.657
2015-09-17,1136.408
2015-09-18,1131.307
2015-09-21,1119.56
2015-09-22,1121.298
2015-09-23,1109.167
2015-09-24,1100.199
2015-09-25,1106.578
2015-09-28,1109.789
2015-09-29,1066.45
2015-09-30,1091.072
2015-10-01,1110.952
2015-10-02,1112.681
2015-10-05,1121.194
2015-10-06,1132.17
2015-10-07,1153.581
2015-10-08,1150.834
2015-10-09,1175.72
2015-10-12,1178.8
2015-10-13,1165.554
2015-10-14,1152.027
2015-10-15,1172.444
2015-10-16,1177.563
2015-10-19,1168.396
2015-10-20,1165.307
2015-10-21,1178.767
2015-10-22,1173.613
2015-10-23,1189.385
2015-10-26,1196.24
2015-10-27,1189.496
2015-10-28,1185.037
2015-10-29,1173.399
2015-10-30,1179.04
2015-11-02,1156.76
2015-11-03,1158.351
2015-11-04,1163.826
2015-11-05,1168.473
2015-11-06,1158.065
2015-11-09,1165.306
2015-11-10,1161.934
2015-11-11,1167.487
2015-11-12,1168.179
2015-11-13,1159.917
2015-11-16,1147.693
2015-11-17,1158.655
2015-11-18,1156.274
2015-11-19,1178.868
2015-11-20,1181.12
2015-11-23,1177.781
2015-11-24,1180.193
2015-11-25,1169.75
2015-11-26,1175.393
2015-11-27,1167.13
2015-11-30,1153.679
2015-12-01,1175.985
2015-12-02,1172.747
2015-12-03,1173.975
2015-12-04,1159.428
2015-12-07,1159.941
2015-12-08,1146.598
2015-12-09,1144.837
2015-12-10,1140.866
2015-12-11,1144.064
2015-12-14,1128.741
2015-12-15,1104.775
2015-12-16,1132.95
2015-12-17,1138.236
2015-12-18,1135.0
2015-12-21,1135.605
2015-12-22,1139.78
2015-12-23,1141.914
2015-12-24,1149.193
2015-12-25,1143.387
2015-12-28,1151.41
2015-12-29,1160.711
2015-12-30,1162.895
2015-12-31,1163.034
2016-01-01,1163.034
2016-01-04,1144.689
2016-01-05,1139.709
2016-01-06,1127.432
2016-01-07,1103.638
2016-01-08,1098.191
2016-01-11,1095.157
2016-01-12,1066.116
2016-01-13,1087.453
2016-01-14,1066.766
2016-01-15,1067.691
2016-01-18,1052.652
2016-01-19,1056.044
2016-01-20,1029.856
2016-01-21,1004.952
2016-01-22,1041.747
2016-01-25,1051.789
2016-01-26,1033.774
2016-01-27,1053.137
2016-01-28,1051.653
2016-01-29,1058.931
2016-02-01,1069.42
2016-02-02,1064.17
2016-02-03,1048.376
2016-02-04,1058.915
2016-02-05,1048.639
2016-02-08,1061.391
2016-02-09,1019.945
2016-02-10,996.192
2016-02-11,1010.858
2016-02-12,967.895
2016-02-15,1019.22
2016-02-16,1031.35
2016-02-17,1018.777
2016-02-18,1045.476
2016-02-19,1036.399
2016-02-22,1044.265
2016-02-23,1045.739
2016-02-24,1040.315
2016-02-25,1041.925
2016-02-26,1035.592
2016-02-29,1034.687
2016-03-01,1034.912
2016-03-02,1071.37
2016-03-03,1097.664
2016-03-04,1106.328
2016-03-07,1107.692
2016-03-08,1101.413
2016-03-09,1093.904
2016-03-10,1098.281
2016-03-11,1108.048
2016-03-14,1118.835
2016-03-15,1112.221
2016-03-16,1097.67
2016-03-17,1124.097
2016-03-18,1120.322
2016-03-21,1116.895
2016-03-22,1129.294
2016-03-23,1114.709
2016-03-24,1097.716
2016-03-25,1106.565
2016-03-28,1110.95
2016-03-29,1111.21
2016-03-30,1110.243
2016-03-31,1111.246
2016-04-01,1078.918
2016-04-04,1084.993
2016-04-05,1062.573
2016-04-06,1067.428
2016-04-07,1083.851
2016-04-08,1088.493
2016-04-11,1087.922
2016-04-12,1103.323
2016-04-13,1125.794
2016-04-14,1155.522
2016-04-15,1154.38
2016-04-18,1129.797
2016-04-19,1157.764
2016-04-20,1159.143
2016-04-21,1176.375
2016-04-22,1169.147
2016-04-25,1172.437
2016-04-26,1161.86
2016-04-27,1147.427
2016-04-28,1142.787
2016-04-29,1154.379
2016-05-02,1132.1
2016-05-03,1133.222
2016-05-04,1120.766
2016-05-05,1118.107
2016-05-06,1116.334
2016-05-09,1109.07
2016-05-10,1120.584
2016-05-11,1122.432
2016-05-12,1120.237
2016-05-13,1100.313
2016-05-16,1106.827
2016-05-17,1119.644
2016-05-18,1114.838
2016-05-19,1105.412
2016-05-20,1108.043
2016-05-23,1111.066
2016-05-24,1099.633
2016-05-25,1112.868
2016-05-26,1118.993
2016-05-27,1122.134
2016-05-30,1122.059
2016-05-31,1132.562
2016-06-01,1129.731
2016-06-02,1114.751
2016-06-03,1134.902
2016-06-06,1131.346
2016-06-07,1141.675
2016-06-08,1152.418
2016-06-09,1143.556
2016-06-10,1131.149
2016-06-13,1105.319
2016-06-14,1093.905
2016-06-15,1096.806
2016-06-16,1084.581
2016-06-17,1094.31
2016-06-20,1121.248
2016-06-21,1126.41
2016-06-22,1119.426
2016-06-23,1127.317
2016-06-24,1079.951
2016-06-27,1081.332
2016-06-28,1070.745
2016-06-29,1093.349
2016-06-30,1100.052
2016-07-01,1105.279
2016-07-04,1114.458
2016-07-05,1112.872
2016-07-06,1099.746
2016-07-07,1099.563
2016-07-08,1093.657
2016-07-11,1112.669
2016-07-12,1124.157
2016-07-13,1144.083
2016-07-14,1142.393
2016-07-15,1147.738
2016-07-18,1149.578
2016-07-19,1148.356
2016-07-20,1144.996
2016-07-21,1159.018
2016-07-22,1148.847
2016-07-25,1152.95
2016-07-26,1152.799
2016-07-27,1155.13
2016-07-28,1155.765
2016-07-29,1185.044
2016-08-01,1184.797
2016-08-02,1179.057
2016-08-03,1152.064
2016-08-04,1171.077
2016-08-05,1165.872
2016-08-08,1188.25
2016-08-09,1201.415
2016-08-10,1202.879
2016-08-11,1200.324
2016-08-12,1208.526
2016-08-15,1202.41
2016-08-16,1195.832
2016-08-17,1212.04
2016-08-18,1202.571
2016-08-19,1210.111
2016-08-22,1212.746
2016-08-23,1208.126
2016-08-24,1210.584
2016-08-25,1209.296
2016-08-26,1199.529
2016-08-29,1200.209
2016-08-30,1196.21
2016-08-31,1202.791
2016-09-01,1210.545
2016-09-02,1203.95
2016-09-05,1219.75
2016-09-06,1236.546
2016-09-07,1236.036
2016-09-08,1233.806
2016-09-09,1220.791
2016-09-12,1203.997
2016-09-13,1196.585
2016-09-14,1186.541
2016-09-15,1181.138
2016-09-16,1189.55
2016-09-19,1197.262
2016-09-20,1201.808
2016-09-21,1236.948
2016-09-22,1240.645
2016-09-23,1235.879
2016-09-26,1230.182
2016-09-27,1236.664
2016-09-28,1228.041
2016-09-29,1234.932
2016-09-30,1221.597
2016-10-03,1225.37
2016-10-04,1223.558
2016-10-05,1222.457
2016-10-06,1225.408
2016-10-07,1231.398
2016-10-10,1229.463
2016-10-11,1228.297
2016-10-12,1215.327
2016-10-13,1214.79
2016-10-14,1213.827
2016-10-17,1217.706
2016-10-18,1223.711
2016-10-19,1231.13
2016-10-20,1233.715
2016-10-21,1232.961
2016-10-24,1231.721
2016-10-25,1238.655
2016-10-26,1239.106
2016-10-27,1228.338
2016-10-28,1233.018
2016-10-31,1240.181
2016-11-01,1246.083
2016-11-02,1238.265
2016-11-03,1238.234
2016-11-04,1223.794
2016-11-07,1223.874
2016-11-08,1227.114
2016-11-09,1179.716
2016-11-10,1223.459
2016-11-11,1232.364
2016-11-14,1231.029
2016-11-15,1231.133
2016-11-16,1237.826
2016-11-17,1239.586
2016-11-18,1231.341
2016-11-21,1237.729
2016-11-22,1239.695
2016-11-23,1231.522
2016-11-24,1239.738
2016-11-25,1247.918
2016-11-28,1257.39
2016-11-29,1250.781
2016-11-30,1239.879
2016-12-01,1250.991
2016-12-02,1258.125
2016-12-05,1246.403
2016-12-06,1260.312
2016-12-07,1278.086
2016-12-08,1290.927
2016-12-09,1293.809
2016-12-12,1291.547
2016-12-13,1293.755
2016-12-14,1296.872
2016-12-15,1263.928
2016-12-16,1268.074
2016-12-19,1274.025
2016-12-20,1265.195
2016-12-21,1266.315
2016-12-22,1267.321
2016-12-23,1266.065
2016-12-26,1259.563
2016-12-27,1257.151
2016-12-28,1260.579
2016-12-29,1260.405
2016-12-30,1258.375
2017-01-02,1258.375
2017-01-03,1252.663
2017-01-04,1285.123
2017-01-05,1302.407
2017-01-06,1289.299
2017-01-09,1293.524
2017-01-10,1293.643
2017-01-11,1291.093
2017-01-12,1307.833
2017-01-13,1302.265
2017-01-16,1300.782
2017-01-17,1298.007
2017-01-18,1300.049
2017-01-19,1293.232
2017-01-20,1295.462
2017-01-23,1301.337
2017-01-24,1293.699
2017-01-25,1300.839
2017-01-26,1308.262
2017-01-27,1312.884
2017-01-30,1316.54
2017-01-31,1311.463
2017-02-01,1306.583
2017-02-02,1307.928
2017-02-03,1308.493
2017-02-06,1312.064
2017-02-07,1310.678
2017-02-08,1321.625
2017-02-09,1302.62
2017-02-10,1323.17
2017-02-13,1325.557
2017-02-14,1314.329
2017-02-15,1329.077
2017-02-16,1339.92
2017-02-17,1338.047
2017-02-20,1337.839
2017-02-21,1339.679
2017-02-22,1346.351
2017-02-23,1353.391
2017-02-24,1347.334
2017-02-27,1337.532
2017-02-28,1340.096
2017-03-01,1334.585
2017-03-02,1338.919
2017-03-03,1330.175
2017-03-06,1336.358
2017-03-07,1336.071
2017-03-08,1326.377
2017-03-09,1325.334
2017-03-10,1338.425
2017-03-13,1343.836
2017-03-14,1342.03
2017-03-15,1342.115
2017-03-16,1358.883
2017-03-17,1359.196
2017-03-20,1360.979
2017-03-21,1362.761
2017-03-22,1338.045
2017-03-23,1337.709
2017-03-24,1347.816
2017-03-27,1340.484
2017-03-28,1360.139
2017-03-29,1363.326
2017-03-30,1355.943
2017-03-31,1340.575
2017-04-03,1343.509
2017-04-04,1336.224
2017-04-05,1330.688
2017-04-06,1316.606
2017-04-07,1320.515
2017-04-10,1326.989
2017-04-11,1335.763
2017-04-12,1329.6
2017-04-13,1324.565
2017-04-14,1320.85
2017-04-17,1329.592
2017-04-18,1325.028
2017-04-19,1316.507
2017-04-20,1320.673
2017-04-21,1333.372
2017-04-24,1337.04
2017-04-25,1340.906
2017-04-26,1350.138
2017-04-27,1352.552
2017-04-28,1347.58
2017-05-01,1354.351
2017-05-02,1357.024
2017-05-03,1349.853
2017-05-04,1342.891
2017-05-05,1340.704
2017-05-08,1360.281
2017-05-09,1341.135
2017-05-10,1344.041
2017-05-11,1347.923
2017-05-12,1345.152
2017-05-15,1341.107
2017-05-16,1348.421
2017-05-17,1351.184
2017-05-18,1336.286
2017-05-19,1337.827
2017-05-22,1349.31
2017-05-23,1344.115
2017-05-24,1341.778
2017-05-25,1345.895
2017-05-26,1341.314
2017-05-29,1337.688
2017-05-30,1341.788
2017-05-31,1342.011
2017-06-01,1344.986
2017-06-02,1375.59
2017-06-05,1366.842
2017-06-06,1368.081
2017-06-07,1370.499
2017-06-08,1361.888
2017-06-09,1358.166
2017-06-12,1368.055
2017-06-13,1374.114
2017-06-14,1386.868
2017-06-15,1361.117
2017-06-16,1367.661
2017-06-19,1367.941
2017-06-20,1365.621
2017-06-21,1355.002
2017-06-22,1357.876
2017-06-23,1360.605
2017-06-26,1359.265
2017-06-27,1358.859
2017-06-28,1364.692
2017-06-29,1375.467
2017-06-30,1367.666
2017-07-03,1359.822
2017-07-04,1364.576
2017-07-05,1368.423
2017-07-06,1365.94
2017-07-07,1353.212
2017-07-10,1355.86
2017-07-11,1359.919
2017-07-12,1365.449
2017-07-13,1366.268
2017-07-14,1382.422
2017-07-17,1381.204
2017-07-18,1386.613
2017-07-19,1391.859
2017-07-20,1399.012
2017-07-21,1399.924
2017-07-24,1393.426
2017-07-25,1389.159
2017-07-26,1392.627
2017-07-27,1400.234
2017-07-28,1400.965
2017-07-31,1406.078
2017-08-01,1420.253
2017-08-02,1418.569
2017-08-03,1419.943
2017-08-04,1408.018
2017-08-07,1416.347
2017-08-08,1412.504
2017-08-09,1412.376
2017-08-10,1415.829
2017-08-11,1411.684
2017-08-14,1401.093
2017-08-15,1400.17
2017-08-16,1402.39
2017-08-17,1409.269
2017-08-18,1405.112
2017-08-21,1404.616
2017-08-22,1400.516
2017-08-23,1403.897
2017-08-24,1396.605
2017-08-25,1402.091
2017-08-28,1402.176
2017-08-29,1402.441
2017-08-30,1394.412
2017-08-31,1406.192
2017-09-01,1408.371
2017-09-04,1402.192
2017-09-05,1406.218
2017-09-06,1401.902
2017-09-07,1411.071
2017-09-08,1413.03
2017-09-11,1415.913
2017-09-12,1418.547
2017-09-13,1418.017
2017-09-14,1414.289
2017-09-15,1414.277
2017-09-18,1411.447
2017-09-19,1430.087
2017-09-20,1433.722
2017-09-21,1419.514
2017-09-22,1426.361
2017-09-25,1428.782
2017-09-26,1423.151
2017-09-27,1423.115
2017-09-28,1427.966
2017-09-29,1429.315
2017-10-02,1429.112
2017-10-03,1433.545
2017-10-04,1432.419
2017-10-05,1430.318
2017-10-06,1435.607
2017-10-09,1437.906
2017-10-10,1447.823
2017-10-11,1445.363
2017-10-12,1448.18
2017-10-13,1458.541
2017-10-16,1469.253
2017-10-17,1467.533
2017-10-18,1463.029
2017-10-19,1470.471
2017-10-20,1460.137
2017-10-23,1463.537
2017-10-24,1466.236
2017-10-25,1466.421
2017-10-26,1464.915
2017-10-27,1473.908
2017-10-30,1478.874
2017-10-31,1467.35
2017-11-01,1475.234
2017-11-02,1483.6
2017-11-03,1478.987
2017-11-06,1475.485
2017-11-07,1490.253
2017-11-08,1496.837
2017-11-09,1493.852
2017-11-10,1487.329
2017-11-13,1474.431
2017-11-14,1468.701
2017-11-15,1448.96
2017-11-16,1457.561
2017-11-17,1463.084
2017-11-20,1457.551
2017-11-21,1466.304
2017-11-22,1479.804
2017-11-23,1484.55
2017-11-24,1481.895
2017-11-27,1483.621
2017-11-28,1476.856
2017-11-29,1483.311
2017-11-30,1490.767
2017-12-01,1485.437
2017-12-04,1480.578
2017-12-05,1484.617
2017-12-06,1471.966
2017-12-07,1474.513
2017-12-08,1476.978
2017-12-11,1487.968
2017-12-12,1491.137
2017-12-13,1501.616
2017-12-14,1503.544
2017-12-15,1488.707
2017-12-18,1506.693
2017-12-19,1500.956
2017-12-20,1505.957
2017-12-21,1503.09
2017-12-22,1509.931
2017-12-25,1510.084
2017-12-26,1508.601
2017-12-27,1514.497
2017-12-28,1515.274
2017-12-29,1518.501
2018-01-01,1518.501
2018-01-02,1524.816
2018-01-03,1523.177
2018-01-04,1546.437
2018-01-05,1555.71
2018-01-08,1558.188
2018-01-09,1567.79
2018-01-10,1582.842
2018-01-11,1581.473
2018-01-12,1575.897
2018-01-15,1592.141
2018-01-16,1591.035
2018-01-17,1587.895
2018-01-18,1576.844
2018-01-19,1587.358
2018-01-22,1586.632
2018-01-23,1601.943
2018-01-24,1614.136
2018-01-25,1611.231
2018-01-26,1607.01
2018-01-29,1604.765
2018-01-30,1593.002
2018-01-31,1577.415
2018-02-01,1596.581
2018-02-02,1581.088
2018-02-05,1556.204
2018-02-06,1504.339
2018-02-07,1504.255
2018-02-08,1513.38
2018-02-09,1492.631
2018-02-12,1492.739
2018-02-13,1493.923
2018-02-14,1492.852
2018-02-15,1510.608
2018-02-16,1523.401
2018-02-19,1542.539
2018-02-20,1528.516
2018-02-21,1520.327
2018-02-22,1517.815
2018-02-23,1534.355
2018-02-26,1545.396
2018-02-27,1546.463
2018-02-28,1536.04
2018-03-01,1513.189
2018-03-02,1506.996
2018-03-05,1491.383
2018-03-06,1505.421
2018-03-07,1494.06
2018-03-08,1498.049
2018-03-09,1494.221
2018-03-12,1520.943
2018-03-13,1522.294
2018-03-14,1519.824
2018-03-15,1515.206
2018-03-16,1507.959
2018-03-19,1499.487
2018-03-20,1496.386
2018-03-21,1498.577
2018-03-22,1508.935
2018-03-23,1472.423
2018-03-26,1470.462
2018-03-27,1492.42
2018-03-28,1485.605
2018-03-29,1484.855
2018-03-30,1490.06
2018-04-02,1486.106
2018-04-03,1478.28
2018-04-04,1482.12
2018-04-05,1485.7
2018-04-06,1486.79
2018-04-09,1493.689
2018-04-10,1505.625
2018-04-11,1507.954
2018-04-12,1496.049
2018-04-13,1502.642
2018-04-16,1507.245
2018-04-17,1502.561
2018-04-18,1512.822
2018-04-19,1516.976
2018-04-20,1509.296
2018-04-23,1504.751
2018-04-24,1511.673
2018-04-25,1510.145
2018-04-26,1506.982
2018-04-27,1514.821
2018-04-30,1516.25
2018-05-01,1510.933
2018-05-02,1507.383
2018-05-03,1517.046
2018-05-04,1513.116
2018-05-07,1512.012
2018-05-08,1515.765
2018-05-09,1508.011
2018-05-10,1515.092
2018-05-11,1526.741
2018-05-14,1532.705
2018-05-15,1521.085
2018-05-16,1518.658
2018-05-17,1519.712
2018-05-18,1524.822
2018-05-21,1517.511
2018-05-22,1516.642
2018-05-23,1514.073
2018-05-24,1509.841
2018-05-25,1502.051
2018-05-28,1497.184
2018-05-29,1496.158
2018-05-30,1475.643
2018-05-31,1484.578
2018-06-01,1476.546
2018-06-04,1500.613
2018-06-05,1495.161
2018-06-06,1499.672
2018-06-07,1507.968
2018-06-08,1504.104
2018-06-11,1501.073
2018-06-12,1497.891
2018-06-13,1496.84
2018-06-14,1487.951
2018-06-15,1487.458
2018-06-18,1475.503
2018-06-19,1461.496
2018-06-20,1466.302
2018-06-21,1462.626
2018-06-22,1461.915
2018-06-25,1454.0
2018-06-26,1457.243
2018-06-27,1449.369
2018-06-28,1449.065
2018-06-29,1449.815
2018-07-02,1428.228
2018-07-03,1430.247
2018-07-04,1432.384
2018-07-05,1427.329
2018-07-06,1441.104
2018-07-09,1453.333
2018-07-10,1451.092
2018-07-11,1436.807
2018-07-12,1430.502
2018-07-13,1436.982
2018-07-16,1435.999
2018-07-17,1439.25
2018-07-18,1445.028
2018-07-19,1444.935
2018-07-20,1454.668
2018-07-23,1455.984
2018-07-24,1467.183
2018-07-25,1474.037
2018-07-26,1479.748
2018-07-27,1489.01
2018-07-30,1488.481
2018-07-31,1472.674
2018-08-01,1480.72
2018-08-02,1469.271
2018-08-03,1463.75
2018-08-06,1458.844
2018-08-07,1471.8
2018-08-08,1474.535
2018-08-09,1471.192
2018-08-10,1458.846
2018-08-13,1432.588
2018-08-14,1446.906
2018-08-15,1442.743
2018-08-16,1438.854
2018-08-17,1448.933
2018-08-20,1448.042
2018-08-21,1439.827
2018-08-22,1445.805
2018-08-23,1431.432
2018-08-24,1436.271
2018-08-27,1450.216
2018-08-28,1455.325
2018-08-29,1459.336
2018-08-30,1456.858
2018-08-31,1451.212
2018-09-03,1439.13
2018-09-04,1431.436
2018-09-05,1417.219
2018-09-06,1416.336
2018-09-07,1407.681
2018-09-10,1407.574
2018-09-11,1410.569
2018-09-12,1410.121
2018-09-13,1420.893
2018-09-14,1431.032
2018-09-17,1432.549
2018-09-18,1449.886
2018-09-19,1468.988
2018-09-20,1470.504
2018-09-21,1485.675
2018-09-24,1483.615
2018-09-25,1488.54
2018-09-26,1491.796
2018-09-27,1477.99
2018-09-28,1485.993
2018-10-01,1479.62
2018-10-02,1483.291
2018-10-03,1464.973
2018-10-04,1470.423
2018-10-05,1466.546
2018-10-08,1466.65
2018-10-09,1451.307
2018-10-10,1459.228
2018-10-11,1419.824
2018-10-12,1417.136
2018-10-15,1402.679
2018-10-16,1410.404
2018-10-17,1425.871
2018-10-18,1421.8
2018-10-19,1416.096
2018-10-22,1412.57
2018-10-23,1388.837
2018-10-24,1385.26
2018-10-25,1351.448
2018-10-26,1361.185
2018-10-29,1354.736
2018-10-30,1364.253
2018-10-31,1380.084
2018-11-01,1377.712
2018-11-02,1388.074
2018-11-05,1375.266
2018-11-06,1391.561
2018-11-07,1388.614
2018-11-08,1403.963
2018-11-09,1397.902
2018-11-12,1397.345
2018-11-13,1374.016
2018-11-14,1371.888
2018-11-15,1378.703
2018-11-16,1382.64
2018-11-19,1384.1
2018-11-20,1380.382
2018-11-21,1368.005
2018-11-22,1374.635
2018-11-23,1377.363
2018-11-26,1372.547
2018-11-27,1381.22
2018-11-28,1381.663
2018-11-29,1393.339
2018-11-30,1389.215
2018-12-03,1410.752
2018-12-04,1391.155
2018-12-05,1377.67
2018-12-06,1368.124
2018-12-07,1367.22
2018-12-10,1341.986
2018-12-11,1329.887
2018-12-12,1352.176
2018-12-13,1357.812
2018-12-14,1342.826
2018-12-17,1349.812
2018-12-18,1334.146
2018-12-19,1332.194
2018-12-20,1311.44
2018-12-21,1292.409
2018-12-24,1297.712
2018-12-25,1259.969
2018-12-26,1271.312
2018-12-27,1305.809
2018-12-28,1312.339
2018-12-31,1319.112
2019-01-01,1319.112
2019-01-02,1313.625
2019-01-03,1330.267
2019-01-04,1324.84
2019-01-07,1351.625
2019-01-08,1358.966
2019-01-09,1376.505
2019-01-10,1376.682
2019-01-11,1382.904
2019-01-14,1382.121
2019-01-15,1391.094
2019-01-16,1383.986
2019-01-17,1383.897
2019-01-18,1389.753
2019-01-21,1397.838
2019-01-22,1389.967
2019-01-23,1381.804
2019-01-24,1387.469
2019-01-25,1400.517
2019-01-28,1396.608
2019-01-29,1394.154
2019-01-30,1390.337
2019-01-31,1406.545
2019-02-01,1393.4
2019-02-04,1397.174
2019-02-05,1407.347
2019-02-06,1403.479
2019-02-07,1396.93
2019-02-08,1377.802
2019-02-11,1371.201
2019-02-12,1386.383
2019-02-13,1394.578
2019-02-14,1395.512
2019-02-15,1390.842
2019-02-18,1408.444
2019-02-19,1414.755
2019-02-20,1418.249
2019-02-21,1417.931
2019-02-22,1417.763
2019-02-25,1423.109
2019-02-26,1419.634
2019-02-27,1420.697
2019-02-28,1407.834
2019-03-01,1404.568
2019-03-04,1410.9
2019-03-05,1404.027
2019-03-06,1403.503
2019-03-07,1398.958
2019-03-08,1380.787
2019-03-11,1387.1
2019-03-12,1400.834
2019-03-13,1393.087
2019-03-14,1387.148
2019-03-15,1397.522
2019-03-18,1406.777
2019-03-19,1408.521
2019-03-20,1408.219
2019-03-21,1414.025
2019-03-22,1426.716
2019-03-25,1398.778
2019-03-26,1419.164
2019-03-27,1421.681
2019-03-28,1407.367
2019-03-29,1410.808
2019-04-01,1429.433
2019-04-02,1429.793
2019-04-03,1437.716
2019-04-04,1433.79
2019-04-05,1434.326
2019-04-08,1432.322
2019-04-09,1433.376
2019-04-10,1427.6
2019-04-11,1417.246
2019-04-12,1416.105
2019-04-15,1426.991
2019-04-16,1428.121
2019-04-17,1432.246
2019-04-18,1425.327
2019-04-19,1423.004
2019-04-22,1423.343
2019-04-23,1427.438
2019-04-24,1418.06
2019-04-25,1422.99
2019-04-26,1422.269
2019-04-29,1420.487
2019-04-30,1420.906
2019-05-01,1425.516
2019-05-02,1418.7
2019-05-03,1423.542
2019-05-06,1419.386
2019-05-07,1415.641
2019-05-08,1399.562
2019-05-09,1388.168
2019-05-10,1389.925
2019-05-13,1387.272
2019-05-14,1378.317
2019-05-15,1380.322
2019-05-16,1374.11
2019-05-17,1377.068
2019-05-20,1391.046
2019-05-21,1383.677
2019-05-22,1385.01
2019-05-23,1383.627
2019-05-24,1387.231
2019-05-27,1388.828
2019-05-28,1392.485
2019-05-29,1384.248
2019-05-30,1378.748
2019-05-31,1373.299
2019-06-03,1365.439
2019-06-04,1373.791
2019-06-05,1395.416
2019-06-06,1391.158
2019-06-07,1401.775
2019-06-10,1406.091
2019-06-11,1416.781
2019-06-12,1412.599
2019-06-13,1401.062
2019-06-14,1401.628
2019-06-17,1392.432
2019-06-18,1391.754
2019-06-19,1414.528
2019-06-20,1428.078
2019-06-21,1419.964
2019-06-24,1426.545
2019-06-25,1427.275
2019-06-26,1417.783
2019-06-27,1432.541
2019-06-28,1428.102
2019-07-01,1441.849
2019-07-02,1449.278
2019-07-03,1448.482
2019-07-04,1454.459
2019-07-05,1448.788
2019-07-08,1435.706
2019-07-09,1431.283
2019-07-10,1433.588
2019-07-11,1442.115
2019-07-12,1444.9
2019-07-15,1444.213
2019-07-16,1439.083
2019-07-17,1440.139
2019-07-18,1422.142
2019-07-19,1442.492
2019-07-22,1437.41
2019-07-23,1440.051
2019-07-24,1444.159
2019-07-25,1438.877
2019-07-26,1428.66
2019-07-29,1421.414
2019-07-30,1426.855
2019-07-31,1415.64
2019-08-01,1417.499
2019-08-02,1400.613
2019-08-05,1377.056
2019-08-06,1363.399
2019-08-07,1365.927
2019-08-08,1363.899
2019-08-09,1371.323
2019-08-12,1371.322
2019-08-13,1345.346
2019-08-14,1359.348
2019-08-15,1343.29
2019-08-16,1345.512
2019-08-19,1356.167
2019-08-20,1364.872
2019-08-21,1354.326
2019-08-22,1354.222
2019-08-23,1361.38
2019-08-26,1341.015
2019-08-27,1349.074
2019-08-28,1351.102
2019-08-29,1348.179
2019-08-30,1368.425
2019-09-02,1362.158
2019-09-03,1370.415
2019-09-04,1373.019
2019-09-05,1383.355
2019-09-06,1393.938
2019-09-09,1399.248
2019-09-10,1412.251
2019-09-11,1435.083
2019-09-12,1440.789
2019-09-13,1449.152
2019-09-16,1447.567
2019-09-17,1448.246
2019-09-18,1438.739
2019-09-19,1440.97
2019-09-20,1443.593
2019-09-23,1448.034
2019-09-24,1450.409
2019-09-25,1441.445
2019-09-26,1445.847
2019-09-27,1442.358
2019-09-30,1428.675
2019-10-01,1440.495
2019-10-02,1437.566
2019-10-03,1422.025
2019-10-04,1420.583
2019-10-07,1419.605
2019-10-08,1426.991
2019-10-09,1416.874
2019-10-10,1413.235
2019-10-11,1426.873
2019-10-14,1430.74
2019-10-15,1440.728
2019-10-16,1451.539
2019-10-17,1448.221
2019-10-18,1447.62
2019-10-21,1455.815
