Date,DENMARK SMID GROWTH SMID (Small+Mid Cap)
2010-09-01,714.175
2010-09-02,715.25
2010-09-03,725.826
2010-09-06,729.511
2010-09-07,718.082
2010-09-08,724.528
2010-09-09,731.845
2010-09-10,733.02
2010-09-13,749.432
2010-09-14,753.82
2010-09-15,751.507
2010-09-16,750.591
2010-09-17,744.887
2010-09-20,747.153
2010-09-21,754.819
2010-09-22,774.202
2010-09-23,766.863
2010-09-24,785.515
2010-09-27,781.779
2010-09-28,783.799
2010-09-29,787.798
2010-09-30,792.169
2010-10-01,790.246
2010-10-04,770.446
2010-10-05,785.207
2010-10-06,794.19
2010-10-07,796.97
2010-10-08,792.411
2010-10-11,800.66
2010-10-12,798.915
2010-10-13,824.577
2010-10-14,829.71
2010-10-15,818.33
2010-10-18,814.842
2010-10-19,805.704
2010-10-20,820.295
2010-10-21,833.332
2010-10-22,823.542
2010-10-25,833.618
2010-10-26,819.343
2010-10-27,809.402
2010-10-28,821.018
2010-10-29,813.375
2010-11-01,816.871
2010-11-02,823.591
2010-11-03,826.396
2010-11-04,859.075
2010-11-05,847.116
2010-11-08,844.337
2010-11-09,853.372
2010-11-10,839.107
2010-11-11,835.952
2010-11-12,839.307
2010-11-15,839.485
2010-11-16,821.926
2010-11-17,816.554
2010-11-18,840.21
2010-11-19,846.483
2010-11-22,849.209
2010-11-23,833.024
2010-11-24,831.482
2010-11-25,831.392
2010-11-26,821.714
2010-11-29,805.305
2010-11-30,802.226
2010-12-01,818.366
2010-12-02,843.037
2010-12-03,853.704
2010-12-06,849.853
2010-12-07,862.446
2010-12-08,846.532
2010-12-09,836.189
2010-12-10,851.157
2010-12-13,869.131
2010-12-14,877.19
2010-12-15,872.488
2010-12-16,855.74
2010-12-17,859.863
2010-12-20,851.213
2010-12-21,860.246
2010-12-22,852.809
2010-12-23,852.154
2010-12-24,855.537
2010-12-27,856.091
2010-12-28,858.808
2010-12-29,861.539
2010-12-30,872.132
2010-12-31,881.215
2011-01-03,894.545
2011-01-04,888.587
2011-01-05,865.979
2011-01-06,862.433
2011-01-07,852.861
2011-01-10,856.42
2011-01-11,869.677
2011-01-12,878.565
2011-01-13,883.695
2011-01-14,895.549
2011-01-17,889.751
2011-01-18,905.554
2011-01-19,907.99
2011-01-20,886.358
2011-01-21,904.685
2011-01-24,913.236
2011-01-25,898.94
2011-01-26,902.234
2011-01-27,912.062
2011-01-28,895.428
2011-01-31,895.386
2011-02-01,909.463
2011-02-02,901.313
2011-02-03,887.913
2011-02-04,882.154
2011-02-07,885.769
2011-02-08,890.895
2011-02-09,900.891
2011-02-10,881.376
2011-02-11,875.902
2011-02-14,877.419
2011-02-15,876.07
2011-02-16,874.916
2011-02-17,874.632
2011-02-18,879.931
2011-02-21,878.976
2011-02-22,876.156
2011-02-23,872.934
2011-02-24,877.627
2011-02-25,894.214
2011-02-28,906.125
2011-03-01,899.571
2011-03-02,899.019
2011-03-03,913.037
2011-03-04,920.484
2011-03-07,921.472
2011-03-08,912.452
2011-03-09,917.021
2011-03-10,896.487
2011-03-11,888.96
2011-03-14,902.685
2011-03-15,875.733
2011-03-16,874.251
2011-03-17,887.877
2011-03-18,921.476
2011-03-21,924.761
2011-03-22,920.347
2011-03-23,915.867
2011-03-24,930.668
2011-03-25,937.154
2011-03-28,941.633
2011-03-29,937.361
2011-03-30,955.075
2011-03-31,961.608
2011-04-01,963.193
2011-04-04,970.355
2011-04-05,958.185
2011-04-06,964.16
2011-04-07,946.225
2011-04-08,954.966
2011-04-11,958.067
2011-04-12,951.805
2011-04-13,949.996
2011-04-14,941.065
2011-04-15,933.472
2011-04-18,908.409
2011-04-19,922.1
2011-04-20,944.013
2011-04-21,947.951
2011-04-22,947.951
2011-04-25,947.266
2011-04-26,953.262
2011-04-27,948.037
2011-04-28,961.64
2011-04-29,976.846
2011-05-02,986.111
2011-05-03,975.977
2011-05-04,958.183
2011-05-05,933.626
2011-05-06,936.682
2011-05-09,920.541
2011-05-10,931.057
2011-05-11,927.7
2011-05-12,917.068
2011-05-13,922.349
2011-05-16,933.366
2011-05-17,924.939
2011-05-18,927.62
2011-05-19,923.747
2011-05-20,917.47
2011-05-23,889.82
2011-05-24,891.334
2011-05-25,891.424
2011-05-26,883.643
2011-05-27,896.932
2011-05-30,905.524
2011-05-31,918.872
2011-06-01,920.567
2011-06-02,921.422
2011-06-03,929.524
2011-06-06,927.305
2011-06-07,933.007
2011-06-08,912.508
2011-06-09,906.936
2011-06-10,890.705
2011-06-13,891.744
2011-06-14,906.412
2011-06-15,877.629
2011-06-16,845.616
2011-06-17,855.178
2011-06-20,839.054
2011-06-21,851.142
2011-06-22,852.627
2011-06-23,822.376
2011-06-24,821.155
2011-06-27,828.722
2011-06-28,837.166
2011-06-29,855.394
2011-06-30,877.016
2011-07-01,885.951
2011-07-04,894.538
2011-07-05,891.974
2011-07-06,876.446
2011-07-07,883.639
2011-07-08,875.589
2011-07-11,846.389
2011-07-12,840.753
2011-07-13,867.483
2011-07-14,857.876
2011-07-15,858.037
2011-07-18,834.499
2011-07-19,851.369
2011-07-20,855.175
2011-07-21,875.038
2011-07-22,880.035
2011-07-25,875.683
2011-07-26,879.245
2011-07-27,859.466
2011-07-28,849.648
2011-07-29,846.351
2011-08-01,835.089
2011-08-02,789.418
2011-08-03,785.313
2011-08-04,754.096
2011-08-05,745.789
2011-08-08,712.136
2011-08-09,730.205
2011-08-10,715.667
2011-08-11,712.775
2011-08-12,725.487
2011-08-15,750.157
2011-08-16,734.952
2011-08-17,753.786
2011-08-18,713.121
2011-08-19,713.615
2011-08-22,715.418
2011-08-23,712.572
2011-08-24,722.871
2011-08-25,714.083
2011-08-26,714.322
2011-08-29,741.828
2011-08-30,732.821
2011-08-31,753.474
2011-09-01,746.442
2011-09-02,723.543
2011-09-05,694.468
2011-09-06,688.338
2011-09-07,712.63
2011-09-08,715.65
2011-09-09,682.425
2011-09-12,658.372
2011-09-13,663.149
2011-09-14,675.384
2011-09-15,703.036
2011-09-16,702.436
2011-09-19,681.556
2011-09-20,699.641
2011-09-21,698.176
2011-09-22,668.047
2011-09-23,664.35
2011-09-26,669.416
2011-09-27,702.388
2011-09-28,700.699
2011-09-29,706.498
2011-09-30,679.321
2011-10-03,669.733
2011-10-04,648.239
2011-10-05,652.96
2011-10-06,666.812
2011-10-07,675.784
2011-10-10,692.317
2011-10-11,688.65
2011-10-12,711.566
2011-10-13,701.024
2011-10-14,717.582
2011-10-17,702.889
2011-10-18,704.015
2011-10-19,709.521
2011-10-20,698.74
2011-10-21,727.439
2011-10-24,739.287
2011-10-25,745.688
2011-10-26,746.92
2011-10-27,776.251
2011-10-28,775.01
2011-10-31,732.048
2011-11-01,699.125
2011-11-02,711.287
2011-11-03,719.453
2011-11-04,721.49
2011-11-07,721.161
2011-11-08,730.699
2011-11-09,708.799
2011-11-10,706.432
2011-11-11,733.652
2011-11-14,728.644
2011-11-15,722.487
2011-11-16,721.378
2011-11-17,717.953
2011-11-18,708.649
2011-11-21,689.28
2011-11-22,692.011
2011-11-23,678.405
2011-11-24,672.295
2011-11-25,672.299
2011-11-28,691.716
2011-11-29,697.552
2011-11-30,729.384
2011-12-01,723.78
2011-12-02,717.286
2011-12-05,725.744
2011-12-06,717.985
2011-12-07,718.656
2011-12-08,702.774
2011-12-09,703.905
2011-12-12,684.292
2011-12-13,681.449
2011-12-14,660.899
2011-12-15,663.616
2011-12-16,664.508
2011-12-19,662.337
2011-12-20,680.545
2011-12-21,676.645
2011-12-22,677.087
2011-12-23,680.891
2011-12-26,680.891
2011-12-27,682.956
2011-12-28,678.017
2011-12-29,679.166
2011-12-30,693.258
2012-01-02,701.338
2012-01-03,712.516
2012-01-04,686.119
2012-01-05,683.482
2012-01-06,676.58
2012-01-09,685.904
2012-01-10,702.618
2012-01-11,697.4
2012-01-12,702.446
2012-01-13,697.208
2012-01-16,705.563
2012-01-17,708.707
2012-01-18,716.002
2012-01-19,721.218
2012-01-20,717.972
2012-01-23,720.771
2012-01-24,710.711
2012-01-25,710.615
2012-01-26,729.999
2012-01-27,723.607
2012-01-30,717.435
2012-01-31,724.702
2012-02-01,742.094
2012-02-02,743.732
2012-02-03,751.551
2012-02-06,743.802
2012-02-07,752.916
2012-02-08,748.88
2012-02-09,747.299
2012-02-10,742.754
2012-02-13,747.919
2012-02-14,736.575
2012-02-15,742.154
2012-02-16,738.377
2012-02-17,746.962
2012-02-20,763.389
2012-02-21,762.217
2012-02-22,760.979
2012-02-23,764.397
2012-02-24,775.093
2012-02-27,762.956
2012-02-28,774.769
2012-02-29,773.323
2012-03-01,769.999
2012-03-02,761.432
2012-03-05,759.38
2012-03-06,735.776
2012-03-07,741.861
2012-03-08,756.818
2012-03-09,760.089
2012-03-12,758.617
2012-03-13,758.944
2012-03-14,754.674
2012-03-15,756.615
2012-03-16,766.72
2012-03-19,765.213
2012-03-20,761.889
2012-03-21,762.609
2012-03-22,756.456
2012-03-23,762.774
2012-03-26,779.671
2012-03-27,768.972
2012-03-28,768.208
2012-03-29,758.061
2012-03-30,765.171
2012-04-02,778.706
2012-04-03,789.267
2012-04-04,759.66
2012-04-05,756.459
2012-04-06,756.459
2012-04-09,756.897
2012-04-10,741.581
2012-04-11,741.593
2012-04-12,754.558
2012-04-13,744.066
2012-04-16,746.888
2012-04-17,757.265
2012-04-18,751.977
2012-04-19,759.191
2012-04-20,763.59
2012-04-23,746.568
2012-04-24,757.48
2012-04-25,752.464
2012-04-26,754.805
2012-04-27,758.307
2012-04-30,760.03
2012-05-01,760.394
2012-05-02,753.539
2012-05-03,759.89
2012-05-04,757.706
2012-05-07,746.705
2012-05-08,739.955
2012-05-09,721.466
2012-05-10,731.381
2012-05-11,734.076
2012-05-14,718.251
2012-05-15,704.792
2012-05-16,704.67
2012-05-17,702.875
2012-05-18,703.615
2012-05-21,705.933
2012-05-22,714.478
2012-05-23,695.129
2012-05-24,707.667
2012-05-25,708.411
2012-05-28,709.912
2012-05-29,718.666
2012-05-30,701.415
2012-05-31,691.217
2012-06-01,671.987
2012-06-04,671.61
2012-06-05,669.757
2012-06-06,680.312
2012-06-07,698.961
2012-06-08,690.461
2012-06-11,695.559
2012-06-12,687.6
2012-06-13,692.894
2012-06-14,689.359
2012-06-15,696.001
2012-06-18,698.563
2012-06-19,714.628
2012-06-20,716.519
2012-06-21,710.656
2012-06-22,700.123
2012-06-25,687.608
2012-06-26,676.385
2012-06-27,675.799
2012-06-28,670.192
2012-06-29,699.752
2012-07-02,698.626
2012-07-03,711.342
2012-07-04,712.389
2012-07-05,708.079
2012-07-06,697.909
2012-07-09,690.82
2012-07-10,698.034
2012-07-11,694.338
2012-07-12,683.538
2012-07-13,691.735
2012-07-16,700.717
2012-07-17,698.564
2012-07-18,708.712
2012-07-19,724.288
2012-07-20,710.459
2012-07-23,690.225
2012-07-24,690.761
2012-07-25,692.845
2012-07-26,710.557
2012-07-27,721.229
2012-07-30,717.528
2012-07-31,720.701
2012-08-01,715.592
2012-08-02,699.833
2012-08-03,721.66
2012-08-06,730.279
2012-08-07,729.374
2012-08-08,726.789
2012-08-09,733.908
2012-08-10,726.397
2012-08-13,727.272
2012-08-14,731.841
2012-08-15,730.437
2012-08-16,737.859
2012-08-17,733.48
2012-08-20,736.566
2012-08-21,752.617
2012-08-22,742.888
2012-08-23,748.264
2012-08-24,741.068
2012-08-27,744.406
2012-08-28,741.289
2012-08-29,748.504
2012-08-30,748.033
2012-08-31,758.272
2012-09-03,763.932
2012-09-04,756.984
2012-09-05,762.721
2012-09-06,778.049
2012-09-07,784.583
2012-09-10,782.177
2012-09-11,787.936
2012-09-12,791.517
2012-09-13,788.317
2012-09-14,810.031
2012-09-17,800.617
2012-09-18,791.292
2012-09-19,794.08
2012-09-20,790.178
2012-09-21,796.275
2012-09-24,791.133
2012-09-25,797.006
2012-09-26,779.275
2012-09-27,784.383
2012-09-28,787.547
2012-10-01,798.039
2012-10-02,800.607
2012-10-03,797.863
2012-10-04,805.45
2012-10-05,814.723
2012-10-08,804.698
2012-10-09,793.851
2012-10-10,791.178
2012-10-11,793.334
2012-10-12,794.397
2012-10-15,793.21
2012-10-16,806.411
2012-10-17,809.728
2012-10-18,810.924
2012-10-19,808.631
2012-10-22,804.368
2012-10-23,788.066
2012-10-24,790.041
2012-10-25,801.169
2012-10-26,802.808
2012-10-29,800.829
2012-10-30,803.137
2012-10-31,798.325
2012-11-01,804.916
2012-11-02,799.081
2012-11-05,796.299
2012-11-06,794.711
2012-11-07,790.375
2012-11-08,787.306
2012-11-09,788.297
2012-11-12,787.624
2012-11-13,779.562
2012-11-14,775.026
2012-11-15,768.117
2012-11-16,757.825
2012-11-19,769.623
2012-11-20,773.317
2012-11-21,777.764
2012-11-22,789.321
2012-11-23,797.972
2012-11-26,796.378
2012-11-27,800.047
2012-11-28,791.84
2012-11-29,802.036
2012-11-30,806.375
2012-12-03,813.763
2012-12-04,811.181
2012-12-05,816.469
2012-12-06,820.959
2012-12-07,817.165
2012-12-10,820.007
2012-12-11,828.306
2012-12-12,828.09
2012-12-13,825.842
2012-12-14,829.48
2012-12-17,822.595
2012-12-18,832.464
2012-12-19,835.604
2012-12-20,845.11
2012-12-21,840.362
2012-12-24,841.662
2012-12-25,841.662
2012-12-26,843.676
2012-12-27,844.916
2012-12-28,842.36
2012-12-31,839.963
2013-01-01,839.963
2013-01-02,853.737
2013-01-03,846.01
2013-01-04,845.464
2013-01-07,848.909
2013-01-08,847.175
2013-01-09,844.508
2013-01-10,858.629
2013-01-11,860.698
2013-01-14,859.721
2013-01-15,859.881
2013-01-16,859.346
2013-01-17,871.784
2013-01-18,870.607
2013-01-21,887.028
2013-01-22,888.625
2013-01-23,893.316
2013-01-24,897.563
2013-01-25,909.808
2013-01-28,908.731
2013-01-29,910.226
2013-01-30,910.793
2013-01-31,908.236
2013-02-01,929.17
2013-02-04,916.739
2013-02-05,922.211
2013-02-06,920.664
2013-02-07,910.314
2013-02-08,914.132
2013-02-11,909.318
2013-02-12,924.219
2013-02-13,933.092
2013-02-14,924.866
2013-02-15,928.273
2013-02-18,918.844
2013-02-19,932.71
2013-02-20,935.517
2013-02-21,921.847
2013-02-22,927.32
2013-02-25,932.019
2013-02-26,920.07
2013-02-27,927.672
2013-02-28,931.571
2013-03-01,928.041
2013-03-04,931.387
2013-03-05,942.501
2013-03-06,943.825
2013-03-07,952.357
2013-03-08,949.724
2013-03-11,954.413
2013-03-12,956.582
2013-03-13,951.629
2013-03-14,956.028
2013-03-15,961.237
2013-03-18,953.138
2013-03-19,951.114
2013-03-20,953.358
2013-03-21,949.047
2013-03-22,950.684
2013-03-25,946.697
2013-03-26,943.72
2013-03-27,930.031
2013-03-28,934.18
2013-03-29,934.18
2013-04-01,934.599
2013-04-02,957.208
2013-04-03,957.131
2013-04-04,944.558
2013-04-05,940.942
2013-04-08,947.962
2013-04-09,948.736
2013-04-10,963.201
2013-04-11,967.403
2013-04-12,961.307
2013-04-15,954.387
2013-04-16,948.075
2013-04-17,932.994
2013-04-18,933.183
2013-04-19,939.258
2013-04-22,930.632
2013-04-23,940.272
2013-04-24,938.207
2013-04-25,937.919
2013-04-26,939.427
2013-04-29,944.836
2013-04-30,956.429
2013-05-01,956.843
2013-05-02,953.453
2013-05-03,964.04
2013-05-06,958.339
2013-05-07,964.857
2013-05-08,982.386
2013-05-09,976.561
2013-05-10,967.181
2013-05-13,979.233
2013-05-14,987.289
2013-05-15,979.537
2013-05-16,977.089
2013-05-17,960.03
2013-05-20,962.374
2013-05-21,968.494
2013-05-22,972.149
2013-05-23,960.479
2013-05-24,968.968
2013-05-27,971.874
2013-05-28,973.595
2013-05-29,966.924
2013-05-30,973.134
2013-05-31,962.287
2013-06-03,960.625
2013-06-04,964.315
2013-06-05,965.407
2013-06-06,961.809
2013-06-07,959.867
2013-06-10,956.417
2013-06-11,942.033
2013-06-12,958.724
2013-06-13,953.48
2013-06-14,959.994
2013-06-17,964.008
2013-06-18,972.767
2013-06-19,968.667
2013-06-20,929.197
2013-06-21,925.266
2013-06-24,906.012
2013-06-25,917.836
2013-06-26,924.085
2013-06-27,939.15
2013-06-28,930.285
2013-07-01,941.11
2013-07-02,943.726
2013-07-03,931.249
2013-07-04,938.002
2013-07-05,934.099
2013-07-08,943.631
2013-07-09,945.197
2013-07-10,960.831
2013-07-11,982.621
2013-07-12,993.983
2013-07-15,994.501
2013-07-16,989.165
2013-07-17,990.259
2013-07-18,993.59
2013-07-19,989.835
2013-07-22,992.175
2013-07-23,991.149
2013-07-24,996.343
2013-07-25,985.129
2013-07-26,980.785
2013-07-29,988.792
2013-07-30,996.662
2013-07-31,991.605
2013-08-01,998.494
2013-08-02,1003.727
2013-08-05,1005.931
2013-08-06,1009.823
2013-08-07,1002.421
2013-08-08,1012.001
2013-08-09,1015.04
2013-08-12,1014.603
2013-08-13,1011.569
2013-08-14,1011.747
2013-08-15,1003.219
2013-08-16,1001.253
2013-08-19,1009.365
2013-08-20,1015.111
2013-08-21,1008.912
2013-08-22,1011.753
2013-08-23,1023.788
2013-08-26,1023.0
2013-08-27,1003.15
2013-08-28,994.775
2013-08-29,996.236
2013-08-30,987.29
2013-09-02,1000.453
2013-09-03,997.993
2013-09-04,1001.708
2013-09-05,993.834
2013-09-06,995.855
2013-09-09,1006.101
2013-09-10,1025.462
2013-09-11,1027.913
2013-09-12,1026.263
2013-09-13,1027.732
2013-09-16,1044.059
2013-09-17,1039.192
2013-09-18,1038.97
2013-09-19,1063.949
2013-09-20,1065.762
2013-09-23,1055.389
2013-09-24,1052.339
2013-09-25,1050.957
2013-09-26,1051.33
2013-09-27,1059.294
2013-09-30,1054.816
2013-10-01,1061.393
2013-10-02,1059.291
2013-10-03,1068.25
2013-10-04,1061.206
2013-10-07,1061.38
2013-10-08,1059.748
2013-10-09,1043.128
2013-10-10,1055.14
2013-10-11,1058.481
2013-10-14,1064.368
2013-10-15,1062.419
2013-10-16,1069.837
2013-10-17,1079.054
2013-10-18,1086.846
2013-10-21,1095.395
2013-10-22,1113.223
2013-10-23,1123.577
2013-10-24,1126.696
2013-10-25,1114.521
2013-10-28,1108.123
2013-10-29,1110.535
2013-10-30,1111.181
2013-10-31,1110.429
2013-11-01,1102.271
2013-11-04,1103.169
2013-11-05,1091.045
2013-11-06,1113.115
2013-11-07,1092.248
2013-11-08,1080.501
2013-11-11,1092.869
2013-11-12,1080.148
2013-11-13,1075.168
2013-11-14,1085.627
2013-11-15,1094.613
2013-11-18,1108.771
2013-11-19,1101.096
2013-11-20,1088.093
2013-11-21,1092.184
2013-11-22,1094.34
2013-11-25,1099.748
2013-11-26,1109.707
2013-11-27,1117.821
2013-11-28,1128.291
2013-11-29,1130.613
2013-12-02,1128.802
2013-12-03,1116.027
2013-12-04,1100.39
2013-12-05,1109.024
2013-12-06,1115.602
2013-12-09,1127.808
2013-12-10,1137.837
2013-12-11,1138.664
2013-12-12,1122.634
2013-12-13,1120.479
2013-12-16,1130.746
2013-12-17,1119.009
2013-12-18,1132.535
2013-12-19,1144.508
2013-12-20,1163.974
2013-12-23,1170.829
2013-12-24,1167.611
2013-12-25,1167.611
2013-12-26,1169.754
2013-12-27,1187.51
2013-12-30,1189.708
2013-12-31,1186.631
2014-01-01,1186.631
2014-01-02,1189.434
2014-01-03,1195.772
2014-01-06,1209.471
2014-01-07,1210.428
2014-01-08,1211.318
2014-01-09,1215.608
2014-01-10,1230.236
2014-01-13,1224.147
2014-01-14,1217.972
2014-01-15,1223.739
2014-01-16,1222.951
2014-01-17,1224.386
2014-01-20,1226.246
2014-01-21,1237.868
2014-01-22,1234.471
2014-01-23,1236.281
2014-01-24,1203.672
2014-01-27,1173.009
2014-01-28,1192.683
2014-01-29,1191.168
2014-01-30,1216.786
2014-01-31,1215.889
2014-02-03,1212.779
2014-02-04,1192.991
2014-02-05,1210.656
2014-02-06,1220.864
2014-02-07,1227.044
2014-02-10,1233.086
2014-02-11,1243.677
2014-02-12,1236.861
2014-02-13,1252.546
2014-02-14,1263.981
2014-02-17,1269.165
2014-02-18,1275.519
2014-02-19,1287.655
2014-02-20,1279.499
2014-02-21,1291.274
2014-02-24,1301.568
2014-02-25,1307.452
2014-02-26,1299.545
2014-02-27,1294.792
2014-02-28,1315.976
2014-03-03,1278.66
2014-03-04,1305.139
2014-03-05,1309.722
2014-03-06,1326.357
2014-03-07,1316.067
2014-03-10,1311.989
2014-03-11,1311.958
2014-03-12,1297.924
2014-03-13,1292.862
2014-03-14,1268.723
2014-03-17,1284.369
2014-03-18,1289.855
2014-03-19,1287.792
2014-03-20,1268.03
2014-03-21,1270.694
2014-03-24,1250.629
2014-03-25,1261.208
2014-03-26,1276.772
2014-03-27,1285.316
2014-03-28,1300.003
2014-03-31,1311.412
2014-04-01,1326.631
2014-04-02,1333.651
2014-04-03,1325.33
2014-04-04,1335.542
2014-04-07,1318.739
2014-04-08,1303.305
2014-04-09,1326.131
2014-04-10,1327.549
2014-04-11,1306.061
2014-04-14,1270.945
2014-04-15,1274.495
2014-04-16,1295.166
2014-04-17,1297.878
2014-04-18,1297.878
2014-04-21,1294.939
2014-04-22,1340.084
2014-04-23,1349.495
2014-04-24,1345.47
2014-04-25,1337.242
2014-04-28,1342.968
2014-04-29,1343.683
2014-04-30,1366.189
2014-05-01,1375.465
2014-05-02,1379.395
2014-05-05,1387.694
2014-05-06,1395.846
2014-05-07,1391.096
2014-05-08,1387.968
2014-05-09,1399.9
2014-05-12,1423.053
2014-05-13,1414.104
2014-05-14,1420.763
2014-05-15,1416.966
2014-05-16,1415.691
2014-05-19,1410.89
2014-05-20,1423.777
2014-05-21,1433.178
2014-05-22,1442.613
2014-05-23,1419.736
2014-05-26,1438.345
2014-05-27,1441.04
2014-05-28,1441.152
2014-05-29,1443.072
2014-05-30,1446.317
2014-06-02,1445.911
2014-06-03,1438.061
2014-06-04,1460.502
2014-06-05,1460.062
2014-06-06,1474.086
2014-06-09,1469.172
2014-06-10,1457.334
2014-06-11,1438.65
2014-06-12,1440.928
2014-06-13,1434.021
2014-06-16,1424.15
2014-06-17,1422.185
2014-06-18,1439.204
2014-06-19,1453.523
2014-06-20,1452.758
2014-06-23,1453.326
2014-06-24,1438.831
2014-06-25,1428.218
2014-06-26,1431.263
2014-06-27,1442.923
2014-06-30,1455.382
2014-07-01,1456.7
2014-07-02,1467.233
2014-07-03,1468.079
2014-07-04,1457.541
2014-07-07,1448.497
2014-07-08,1427.709
2014-07-09,1419.241
2014-07-10,1398.515
2014-07-11,1415.096
2014-07-14,1427.402
2014-07-15,1405.925
2014-07-16,1421.289
2014-07-17,1414.728
2014-07-18,1408.455
2014-07-21,1403.354
2014-07-22,1417.626
2014-07-23,1398.3
2014-07-24,1401.887
2014-07-25,1398.306
2014-07-28,1390.267
2014-07-29,1391.04
2014-07-30,1388.795
2014-07-31,1370.148
2014-08-01,1351.623
2014-08-04,1355.741
2014-08-05,1361.133
2014-08-06,1339.654
2014-08-07,1340.999
2014-08-08,1326.517
2014-08-11,1368.453
2014-08-12,1382.566
2014-08-13,1386.313
2014-08-14,1371.162
2014-08-15,1366.211
2014-08-18,1376.296
2014-08-19,1389.993
2014-08-20,1369.454
2014-08-21,1355.434
2014-08-22,1349.708
2014-08-25,1353.512
2014-08-26,1348.472
2014-08-27,1357.925
2014-08-28,1342.765
2014-08-29,1335.427
2014-09-01,1333.941
2014-09-02,1331.03
2014-09-03,1344.299
2014-09-04,1329.808
2014-09-05,1320.613
2014-09-08,1324.196
2014-09-09,1307.592
2014-09-10,1309.007
2014-09-11,1314.955
2014-09-12,1314.362
2014-09-15,1310.737
2014-09-16,1295.834
2014-09-17,1309.411
2014-09-18,1311.916
2014-09-19,1312.807
2014-09-22,1316.222
2014-09-23,1302.245
2014-09-24,1294.965
2014-09-25,1290.379
2014-09-26,1292.506
2014-09-29,1286.383
2014-09-30,1287.479
2014-10-01,1288.308
2014-10-02,1269.064
2014-10-03,1263.604
2014-10-06,1256.106
2014-10-07,1241.154
2014-10-08,1219.729
2014-10-09,1222.119
2014-10-10,1186.457
2014-10-13,1188.735
2014-10-14,1187.72
2014-10-15,1174.122
2014-10-16,1156.353
2014-10-17,1198.436
2014-10-20,1204.515
2014-10-21,1227.076
2014-10-22,1251.202
2014-10-23,1270.422
2014-10-24,1266.766
2014-10-27,1276.929
2014-10-28,1288.882
2014-10-29,1306.275
2014-10-30,1299.293
2014-10-31,1315.244
2014-11-03,1303.03
2014-11-04,1310.678
2014-11-05,1309.733
2014-11-06,1307.033
2014-11-07,1324.346
2014-11-10,1327.484
2014-11-11,1324.18
2014-11-12,1318.395
2014-11-13,1317.548
2014-11-14,1313.134
2014-11-17,1311.372
2014-11-18,1335.657
2014-11-19,1334.72
2014-11-20,1336.989
2014-11-21,1333.278
2014-11-24,1344.745
2014-11-25,1357.191
2014-11-26,1358.777
2014-11-27,1353.244
2014-11-28,1332.911
2014-12-01,1326.745
2014-12-02,1340.108
2014-12-03,1327.305
2014-12-04,1340.782
2014-12-05,1349.441
2014-12-08,1351.612
2014-12-09,1348.197
2014-12-10,1348.701
2014-12-11,1344.65
2014-12-12,1333.696
2014-12-15,1315.076
2014-12-16,1302.407
2014-12-17,1303.444
2014-12-18,1321.326
2014-12-19,1332.871
2014-12-22,1343.66
2014-12-23,1332.019
2014-12-24,1333.328
2014-12-25,1333.328
2014-12-26,1331.278
2014-12-29,1328.805
2014-12-30,1327.189
2014-12-31,1320.007
2015-01-01,1320.007
2015-01-02,1332.297
2015-01-05,1313.351
2015-01-06,1313.599
2015-01-07,1278.235
2015-01-08,1286.562
2015-01-09,1295.599
2015-01-12,1300.338
2015-01-13,1302.213
2015-01-14,1294.294
2015-01-15,1273.925
2015-01-16,1262.367
2015-01-19,1300.743
2015-01-20,1310.029
2015-01-21,1324.667
2015-01-22,1301.563
2015-01-23,1295.77
2015-01-26,1328.063
2015-01-27,1321.461
2015-01-28,1325.699
2015-01-29,1329.078
2015-01-30,1329.286
2015-02-02,1329.275
2015-02-03,1338.892
2015-02-04,1345.854
2015-02-05,1350.79
2015-02-06,1334.639
2015-02-09,1341.987
2015-02-10,1353.804
2015-02-11,1334.335
2015-02-12,1365.993
2015-02-13,1363.859
2015-02-16,1361.052
2015-02-17,1395.049
2015-02-18,1423.946
2015-02-19,1427.956
2015-02-20,1427.693
2015-02-23,1445.844
2015-02-24,1446.562
2015-02-25,1451.996
2015-02-26,1447.235
2015-02-27,1454.447
2015-03-02,1446.682
2015-03-03,1438.059
2015-03-04,1431.301
2015-03-05,1446.911
2015-03-06,1431.146
2015-03-09,1420.673
2015-03-10,1402.616
2015-03-11,1404.622
2015-03-12,1406.727
2015-03-13,1402.997
2015-03-16,1428.043
2015-03-17,1409.922
2015-03-18,1422.549
2015-03-19,1427.819
2015-03-20,1457.495
2015-03-23,1470.706
2015-03-24,1472.121
2015-03-25,1467.862
2015-03-26,1429.103
2015-03-27,1442.145
2015-03-30,1459.805
2015-03-31,1444.047
2015-04-01,1460.221
2015-04-02,1476.863
2015-04-03,1476.863
2015-04-06,1496.887
2015-04-07,1503.3
2015-04-08,1495.786
2015-04-09,1505.781
2015-04-10,1514.632
2015-04-13,1513.151
2015-04-14,1525.081
2015-04-15,1512.001
2015-04-16,1507.624
2015-04-17,1492.812
2015-04-20,1511.738
2015-04-21,1525.588
2015-04-22,1514.746
2015-04-23,1502.79
2015-04-24,1534.336
2015-04-27,1548.259
2015-04-28,1531.387
2015-04-29,1525.144
2015-04-30,1536.609
2015-05-01,1538.445
2015-05-04,1554.259
2015-05-05,1549.557
2015-05-06,1555.515
2015-05-07,1553.475
2015-05-08,1561.662
2015-05-11,1561.435
2015-05-12,1559.492
2015-05-13,1577.906
2015-05-14,1581.262
2015-05-15,1589.964
