Date,DENMARK SMID GROWTH SMID (Small+Mid Cap)
2010-09-01,708.705
2010-09-02,709.772
2010-09-03,720.267
2010-09-06,723.924
2010-09-07,712.583
2010-09-08,718.979
2010-09-09,726.241
2010-09-10,727.407
2010-09-13,743.693
2010-09-14,748.047
2010-09-15,745.752
2010-09-16,744.843
2010-09-17,739.183
2010-09-20,741.431
2010-09-21,749.039
2010-09-22,768.273
2010-09-23,760.991
2010-09-24,779.5
2010-09-27,775.792
2010-09-28,777.745
2010-09-29,781.713
2010-09-30,786.05
2010-10-01,784.142
2010-10-04,764.495
2010-10-05,779.142
2010-10-06,788.056
2010-10-07,790.814
2010-10-08,786.29
2010-10-11,794.476
2010-10-12,792.745
2010-10-13,818.208
2010-10-14,823.302
2010-10-15,812.009
2010-10-18,808.549
2010-10-19,799.481
2010-10-20,813.959
2010-10-21,826.895
2010-10-22,817.181
2010-10-25,827.179
2010-10-26,813.014
2010-10-27,803.15
2010-10-28,814.676
2010-10-29,807.093
2010-11-01,810.562
2010-11-02,817.23
2010-11-03,820.013
2010-11-04,852.439
2010-11-05,840.573
2010-11-08,837.815
2010-11-09,846.78
2010-11-10,832.626
2010-11-11,829.496
2010-11-12,832.824
2010-11-15,833.001
2010-11-16,815.577
2010-11-17,810.247
2010-11-18,833.721
2010-11-19,839.945
2010-11-22,842.65
2010-11-23,826.59
2010-11-24,825.06
2010-11-25,824.971
2010-11-26,815.367
2010-11-29,799.085
2010-11-30,796.029
2010-12-01,812.0
2010-12-02,836.226
2010-12-03,846.806
2010-12-06,842.987
2010-12-07,855.478
2010-12-08,839.692
2010-12-09,829.433
2010-12-10,844.28
2010-12-13,862.108
2010-12-14,870.102
2010-12-15,865.439
2010-12-16,848.826
2010-12-17,852.915
2010-12-20,844.335
2010-12-21,853.295
2010-12-22,845.918
2010-12-23,845.269
2010-12-24,848.624
2010-12-27,849.174
2010-12-28,851.869
2010-12-29,854.578
2010-12-30,865.085
2010-12-31,874.095
2011-01-03,887.318
2011-01-04,881.408
2011-01-05,858.983
2011-01-06,855.465
2011-01-07,845.97
2011-01-10,849.501
2011-01-11,862.65
2011-01-12,871.466
2011-01-13,876.555
2011-01-14,888.313
2011-01-17,882.562
2011-01-18,898.237
2011-01-19,900.653
2011-01-20,879.197
2011-01-21,897.375
2011-01-24,905.857
2011-01-25,891.676
2011-01-26,894.944
2011-01-27,904.693
2011-01-28,888.193
2011-01-31,888.151
2011-02-01,902.115
2011-02-02,894.031
2011-02-03,880.739
2011-02-04,875.026
2011-02-07,878.612
2011-02-08,883.697
2011-02-09,893.612
2011-02-10,874.255
2011-02-11,868.825
2011-02-14,870.329
2011-02-15,868.992
2011-02-16,867.847
2011-02-17,867.565
2011-02-18,872.822
2011-02-21,871.874
2011-02-22,869.076
2011-02-23,865.881
2011-02-24,870.536
2011-02-25,886.989
2011-02-28,898.804
2011-03-01,892.303
2011-03-02,891.755
2011-03-03,905.265
2011-03-04,912.648
2011-03-07,913.627
2011-03-08,904.684
2011-03-09,909.214
2011-03-10,888.856
2011-03-11,881.321
2011-03-14,894.928
2011-03-15,868.207
2011-03-16,866.738
2011-03-17,880.247
2011-03-18,913.558
2011-03-21,916.814
2011-03-22,912.438
2011-03-23,907.997
2011-03-24,922.619
2011-03-25,928.91
2011-03-28,933.334
2011-03-29,928.958
2011-03-30,946.513
2011-03-31,952.987
2011-04-01,954.558
2011-04-04,961.621
2011-04-05,949.56
2011-04-06,955.481
2011-04-07,937.708
2011-04-08,946.37
2011-04-11,949.117
2011-04-12,942.913
2011-04-13,941.121
2011-04-14,932.247
2011-04-15,924.725
2011-04-18,899.897
2011-04-19,913.46
2011-04-20,935.167
2011-04-21,939.068
2011-04-22,939.068
2011-04-25,938.39
2011-04-26,944.329
2011-04-27,939.154
2011-04-28,952.569
2011-04-29,967.543
2011-05-02,976.169
2011-05-03,966.137
2011-05-04,948.522
2011-05-05,924.213
2011-05-06,927.239
2011-05-09,911.26
2011-05-10,921.67
2011-05-11,918.347
2011-05-12,907.822
2011-05-13,913.049
2011-05-16,923.956
2011-05-17,915.614
2011-05-18,918.268
2011-05-19,914.434
2011-05-20,908.22
2011-05-23,880.849
2011-05-24,882.348
2011-05-25,882.437
2011-05-26,874.734
2011-05-27,887.889
2011-05-30,896.394
2011-05-31,909.607
2011-06-01,911.285
2011-06-02,912.133
2011-06-03,920.152
2011-06-06,917.956
2011-06-07,923.601
2011-06-08,903.308
2011-06-09,897.792
2011-06-10,881.725
2011-06-13,882.753
2011-06-14,897.274
2011-06-15,868.781
2011-06-16,837.091
2011-06-17,846.556
2011-06-20,830.594
2011-06-21,842.56
2011-06-22,844.031
2011-06-23,814.084
2011-06-24,812.876
2011-06-27,820.366
2011-06-28,828.725
2011-06-29,846.77
2011-06-30,868.174
2011-07-01,877.019
2011-07-04,885.519
2011-07-05,882.981
2011-07-06,867.61
2011-07-07,874.73
2011-07-08,866.761
2011-07-11,837.855
2011-07-12,832.277
2011-07-13,858.737
2011-07-14,849.227
2011-07-15,849.386
2011-07-18,826.086
2011-07-19,842.786
2011-07-20,846.553
2011-07-21,866.216
2011-07-22,871.163
2011-07-25,866.854
2011-07-26,870.38
2011-07-27,850.801
2011-07-28,841.081
2011-07-29,837.818
2011-08-01,826.67
2011-08-02,781.459
2011-08-03,777.396
2011-08-04,746.493
2011-08-05,737.444
2011-08-08,704.168
2011-08-09,722.035
2011-08-10,707.659
2011-08-11,704.8
2011-08-12,717.37
2011-08-15,741.763
2011-08-16,726.729
2011-08-17,745.352
2011-08-18,705.142
2011-08-19,705.631
2011-08-22,707.414
2011-08-23,704.6
2011-08-24,714.783
2011-08-25,706.093
2011-08-26,706.33
2011-08-29,733.528
2011-08-30,724.621
2011-08-31,745.043
2011-09-01,738.09
2011-09-02,715.447
2011-09-05,686.698
2011-09-06,680.636
2011-09-07,704.657
2011-09-08,707.643
2011-09-09,674.79
2011-09-12,651.005
2011-09-13,655.729
2011-09-14,667.827
2011-09-15,695.17
2011-09-16,694.576
2011-09-19,673.93
2011-09-20,691.813
2011-09-21,690.364
2011-09-22,660.572
2011-09-23,656.917
2011-09-26,661.926
2011-09-27,694.495
2011-09-28,692.825
2011-09-29,698.559
2011-09-30,671.687
2011-10-03,662.207
2011-10-04,640.955
2011-10-05,645.623
2011-10-06,659.318
2011-10-07,668.19
2011-10-10,684.537
2011-10-11,680.912
2011-10-12,703.57
2011-10-13,693.146
2011-10-14,709.519
2011-10-17,694.991
2011-10-18,696.103
2011-10-19,701.548
2011-10-20,690.888
2011-10-21,719.265
2011-10-24,730.98
2011-10-25,737.308
2011-10-26,738.527
2011-10-27,767.528
2011-10-28,766.3
2011-10-31,723.822
2011-11-01,691.269
2011-11-02,703.294
2011-11-03,711.369
2011-11-04,713.383
2011-11-07,713.057
2011-11-08,722.488
2011-11-09,700.834
2011-11-10,698.493
2011-11-11,725.407
2011-11-14,720.456
2011-11-15,714.369
2011-11-16,713.272
2011-11-17,709.885
2011-11-18,700.685
2011-11-21,681.535
2011-11-22,684.234
2011-11-23,670.781
2011-11-24,664.74
2011-11-25,664.745
2011-11-28,683.943
2011-11-29,689.713
2011-11-30,720.873
2011-12-01,715.334
2011-12-02,708.917
2011-12-05,717.275
2011-12-06,709.607
2011-12-07,710.27
2011-12-08,694.258
2011-12-09,695.375
2011-12-12,676.0
2011-12-13,673.191
2011-12-14,652.89
2011-12-15,655.574
2011-12-16,656.455
2011-12-19,654.311
2011-12-20,672.299
2011-12-21,668.446
2011-12-22,668.882
2011-12-23,672.64
2011-12-26,672.64
2011-12-27,674.68
2011-12-28,669.8
2011-12-29,670.936
2011-12-30,684.857
2012-01-02,692.839
2012-01-03,703.882
2012-01-04,677.805
2012-01-05,675.199
2012-01-06,668.382
2012-01-09,677.592
2012-01-10,694.104
2012-01-11,688.949
2012-01-12,693.934
2012-01-13,688.759
2012-01-16,697.013
2012-01-17,700.119
2012-01-18,707.326
2012-01-19,712.478
2012-01-20,709.272
2012-01-23,712.037
2012-01-24,702.099
2012-01-25,702.003
2012-01-26,721.153
2012-01-27,714.838
2012-01-30,708.741
2012-01-31,715.92
2012-02-01,733.101
2012-02-02,734.719
2012-02-03,742.444
2012-02-06,734.789
2012-02-07,743.792
2012-02-08,739.806
2012-02-09,738.243
2012-02-10,733.753
2012-02-13,738.856
2012-02-14,727.649
2012-02-15,733.161
2012-02-16,729.429
2012-02-17,737.911
2012-02-20,754.139
2012-02-21,752.98
2012-02-22,751.758
2012-02-23,755.134
2012-02-24,765.701
2012-02-27,753.711
2012-02-28,765.381
2012-02-29,763.952
2012-03-01,760.255
2012-03-02,751.797
2012-03-05,749.771
2012-03-06,726.465
2012-03-07,732.473
2012-03-08,747.241
2012-03-09,749.473
2012-03-12,748.023
2012-03-13,748.344
2012-03-14,744.134
2012-03-15,746.048
2012-03-16,756.012
2012-03-19,754.526
2012-03-20,751.248
2012-03-21,751.959
2012-03-22,745.713
2012-03-23,751.888
2012-03-26,768.545
2012-03-27,757.998
2012-03-28,757.214
2012-03-29,747.082
2012-03-30,754.073
2012-04-02,766.96
2012-04-03,777.362
2012-04-04,748.201
2012-04-05,745.048
2012-04-06,745.048
2012-04-09,745.48
2012-04-10,730.395
2012-04-11,730.407
2012-04-12,743.176
2012-04-13,732.842
2012-04-16,735.622
2012-04-17,745.843
2012-04-18,740.634
2012-04-19,747.701
2012-04-20,751.883
2012-04-23,735.121
2012-04-24,745.866
2012-04-25,740.928
2012-04-26,743.233
2012-04-27,746.681
2012-04-30,748.377
2012-05-01,748.584
2012-05-02,741.835
2012-05-03,748.087
2012-05-04,745.937
2012-05-07,735.107
2012-05-08,728.462
2012-05-09,710.26
2012-05-10,720.021
2012-05-11,722.674
2012-05-14,707.095
2012-05-15,693.845
2012-05-16,693.725
2012-05-17,691.958
2012-05-18,692.686
2012-05-21,694.969
2012-05-22,703.381
2012-05-23,684.332
2012-05-24,696.675
2012-05-25,697.408
2012-05-28,698.885
2012-05-29,707.503
2012-05-30,690.52
2012-05-31,680.481
2012-06-01,661.549
2012-06-04,661.178
2012-06-05,659.354
2012-06-06,669.745
2012-06-07,688.104
2012-06-08,679.737
2012-06-11,684.756
2012-06-12,676.92
2012-06-13,682.131
2012-06-14,678.652
2012-06-15,685.191
2012-06-18,687.712
2012-06-19,703.528
2012-06-20,705.39
2012-06-21,699.618
2012-06-22,689.249
2012-06-25,676.928
2012-06-26,665.879
2012-06-27,665.302
2012-06-28,659.782
2012-06-29,688.884
2012-07-02,687.775
2012-07-03,700.293
2012-07-04,701.324
2012-07-05,697.081
2012-07-06,687.069
2012-07-09,680.09
2012-07-10,687.192
2012-07-11,683.553
2012-07-12,672.921
2012-07-13,680.99
2012-07-16,689.833
2012-07-17,687.713
2012-07-18,697.704
2012-07-19,713.038
2012-07-20,699.424
2012-07-23,679.504
2012-07-24,680.032
2012-07-25,682.083
2012-07-26,699.52
2012-07-27,710.027
2012-07-30,706.383
2012-07-31,709.507
2012-08-01,704.477
2012-08-02,688.963
2012-08-03,710.451
2012-08-06,718.936
2012-08-07,718.045
2012-08-08,715.501
2012-08-09,722.508
2012-08-10,715.114
2012-08-13,715.976
2012-08-14,720.474
2012-08-15,719.091
2012-08-16,726.398
2012-08-17,722.087
2012-08-20,725.125
2012-08-21,740.927
2012-08-22,731.349
2012-08-23,736.642
2012-08-24,729.557
2012-08-27,732.844
2012-08-28,729.775
2012-08-29,736.878
2012-08-30,736.414
2012-08-31,746.494
2012-09-03,752.066
2012-09-04,745.226
2012-09-05,750.874
2012-09-06,765.964
2012-09-07,772.396
2012-09-10,770.028
2012-09-11,775.697
2012-09-12,779.223
2012-09-13,776.072
2012-09-14,797.449
2012-09-17,788.182
2012-09-18,779.001
2012-09-19,781.746
2012-09-20,777.904
2012-09-21,783.907
2012-09-24,778.845
2012-09-25,784.615
2012-09-26,767.159
2012-09-27,772.188
2012-09-28,775.303
2012-10-01,785.631
2012-10-02,788.16
2012-10-03,785.458
2012-10-04,792.927
2012-10-05,802.056
2012-10-08,792.187
2012-10-09,781.508
2012-10-10,778.877
2012-10-11,781.0
2012-10-12,782.046
2012-10-15,780.877
2012-10-16,793.874
2012-10-17,797.139
2012-10-18,798.317
2012-10-19,796.059
2012-10-22,791.862
2012-10-23,775.813
2012-10-24,777.758
2012-10-25,788.713
2012-10-26,790.327
2012-10-29,788.378
2012-10-30,790.65
2012-10-31,785.913
2012-11-01,792.402
2012-11-02,786.658
2012-11-05,783.919
2012-11-06,782.355
2012-11-07,778.087
2012-11-08,775.065
2012-11-09,776.041
2012-11-12,775.378
2012-11-13,767.441
2012-11-14,762.976
2012-11-15,756.175
2012-11-16,746.043
2012-11-19,757.658
2012-11-20,761.294
2012-11-21,765.672
2012-11-22,777.049
2012-11-23,785.566
2012-11-26,783.996
2012-11-27,787.608
2012-11-28,779.255
2012-11-29,789.29
2012-11-30,793.56
2012-12-03,800.83
2012-12-04,798.289
2012-12-05,803.493
2012-12-06,807.912
2012-12-07,804.178
2012-12-10,806.975
2012-12-11,815.142
2012-12-12,814.442
2012-12-13,812.231
2012-12-14,815.809
2012-12-17,809.037
2012-12-18,818.744
2012-12-19,821.833
2012-12-20,831.182
2012-12-21,826.512
2012-12-24,827.79
2012-12-25,827.79
2012-12-26,829.771
2012-12-27,830.991
2012-12-28,828.477
2012-12-31,826.12
2013-01-01,826.12
2013-01-02,839.666
2013-01-03,832.066
2013-01-04,831.53
2013-01-07,834.918
2013-01-08,833.213
2013-01-09,830.59
2013-01-10,844.478
2013-01-11,846.513
2013-01-14,845.552
2013-01-15,845.709
2013-01-16,845.183
2013-01-17,857.416
2013-01-18,856.258
2013-01-21,872.409
2013-01-22,873.979
2013-01-23,878.593
2013-01-24,882.77
2013-01-25,894.814
2013-01-28,893.754
2013-01-29,895.224
2013-01-30,895.782
2013-01-31,893.267
2013-02-01,913.856
2013-02-04,901.63
2013-02-05,907.011
2013-02-06,905.49
2013-02-07,895.311
2013-02-08,899.066
2013-02-11,894.331
2013-02-12,908.987
2013-02-13,917.714
2013-02-14,909.623
2013-02-15,912.974
2013-02-18,903.701
2013-02-19,917.338
2013-02-20,920.098
2013-02-21,906.654
2013-02-22,912.037
2013-02-25,916.658
2013-02-26,904.906
2013-02-27,912.383
2013-02-28,916.218
2013-03-01,912.172
2013-03-04,915.461
2013-03-05,926.385
2013-03-06,927.685
2013-03-07,936.072
2013-03-08,933.484
2013-03-11,938.093
2013-03-12,940.225
2013-03-13,935.322
2013-03-14,939.646
2013-03-15,944.765
2013-03-18,936.805
2013-03-19,934.816
2013-03-20,937.021
2013-03-21,932.784
2013-03-22,933.781
2013-03-25,929.865
2013-03-26,926.941
2013-03-27,913.496
2013-03-28,917.571
2013-03-29,917.571
2013-04-01,917.982
2013-04-02,940.189
2013-04-03,940.114
2013-04-04,927.765
2013-04-05,924.213
2013-04-08,930.592
2013-04-09,931.352
2013-04-10,945.553
2013-04-11,949.678
2013-04-12,943.693
2013-04-15,936.9
2013-04-16,930.704
2013-04-17,915.899
2013-04-18,916.084
2013-04-19,921.358
2013-04-22,912.896
2013-04-23,922.352
2013-04-24,920.327
2013-04-25,920.044
2013-04-26,921.523
2013-04-29,926.83
2013-04-30,937.952
2013-05-01,938.358
2013-05-02,935.033
2013-05-03,945.415
2013-05-06,939.454
2013-05-07,945.844
2013-05-08,963.028
2013-05-09,957.317
2013-05-10,948.122
2013-05-13,959.937
2013-05-14,967.834
2013-05-15,960.235
2013-05-16,957.835
2013-05-17,941.113
2013-05-20,943.41
2013-05-21,949.409
2013-05-22,952.993
2013-05-23,941.552
2013-05-24,949.874
2013-05-27,952.723
2013-05-28,954.41
2013-05-29,947.871
2013-05-30,953.959
2013-05-31,943.325
2013-06-03,941.696
2013-06-04,945.313
2013-06-05,946.383
2013-06-06,942.856
2013-06-07,940.953
2013-06-10,937.57
2013-06-11,923.47
2013-06-12,939.832
2013-06-13,934.692
2013-06-14,941.077
2013-06-17,945.012
2013-06-18,953.598
2013-06-19,949.579
2013-06-20,910.887
2013-06-21,907.033
2013-06-24,888.159
2013-06-25,899.75
2013-06-26,905.875
2013-06-27,920.644
2013-06-28,911.954
2013-07-01,922.566
2013-07-02,925.13
2013-07-03,912.898
2013-07-04,919.519
2013-07-05,915.693
2013-07-08,925.036
2013-07-09,926.571
2013-07-10,941.897
2013-07-11,963.258
2013-07-12,974.396
2013-07-15,974.904
2013-07-16,969.674
2013-07-17,970.745
2013-07-18,974.011
2013-07-19,970.33
2013-07-22,972.624
2013-07-23,971.618
2013-07-24,976.71
2013-07-25,965.717
2013-07-26,961.458
2013-07-29,969.308
2013-07-30,977.022
2013-07-31,972.065
2013-08-01,978.818
2013-08-02,983.949
2013-08-05,986.109
2013-08-06,989.924
2013-08-07,982.668
2013-08-08,992.059
2013-08-09,995.038
2013-08-12,994.61
2013-08-13,991.636
2013-08-14,991.81
2013-08-15,983.45
2013-08-16,981.523
2013-08-19,989.475
2013-08-20,995.108
2013-08-21,989.031
2013-08-22,991.816
2013-08-23,1003.614
2013-08-26,1002.841
2013-08-27,983.382
2013-08-28,975.173
2013-08-29,976.605
2013-08-30,967.836
2013-09-02,980.739
2013-09-03,978.327
2013-09-04,981.969
2013-09-05,974.25
2013-09-06,976.232
2013-09-09,986.275
2013-09-10,1005.255
2013-09-11,1007.658
2013-09-12,1006.04
2013-09-13,1007.481
2013-09-16,1023.485
2013-09-17,1018.715
2013-09-18,1018.497
2013-09-19,1042.984
2013-09-20,1044.76
2013-09-23,1034.592
2013-09-24,1031.602
2013-09-25,1030.248
2013-09-26,1030.597
2013-09-27,1038.404
2013-09-30,1034.014
2013-10-01,1040.461
2013-10-02,1038.4
2013-10-03,1047.183
2013-10-04,1040.277
2013-10-07,1040.448
2013-10-08,1038.849
2013-10-09,1022.556
2013-10-10,1034.332
2013-10-11,1037.607
2013-10-14,1043.377
2013-10-15,1041.467
2013-10-16,1048.738
2013-10-17,1057.774
2013-10-18,1065.412
2013-10-21,1073.793
2013-10-22,1091.269
2013-10-23,1101.419
2013-10-24,1104.477
2013-10-25,1092.541
2013-10-28,1086.269
2013-10-29,1088.634
2013-10-30,1089.267
2013-10-31,1088.531
2013-11-01,1080.533
2013-11-04,1081.414
2013-11-05,1069.529
2013-11-06,1091.163
2013-11-07,1070.708
2013-11-08,1059.192
2013-11-11,1071.317
2013-11-12,1058.847
2013-11-13,1053.964
2013-11-14,1064.217
2013-11-15,1073.026
2013-11-18,1086.905
2013-11-19,1079.381
2013-11-20,1066.635
2013-11-21,1070.645
2013-11-22,1072.758
2013-11-25,1078.06
2013-11-26,1087.822
2013-11-27,1095.207
2013-11-28,1105.464
2013-11-29,1107.74
2013-12-02,1105.965
2013-12-03,1093.449
2013-12-04,1078.128
2013-12-05,1086.588
2013-12-06,1092.273
2013-12-09,1104.224
2013-12-10,1114.043
2013-12-11,1114.852
2013-12-12,1099.158
2013-12-13,1097.048
2013-12-16,1107.101
2013-12-17,1095.609
2013-12-18,1108.852
2013-12-19,1120.574
2013-12-20,1139.633
2013-12-23,1146.345
2013-12-24,1143.194
2013-12-25,1143.194
2013-12-26,1145.293
2013-12-27,1162.677
2013-12-30,1164.829
2013-12-31,1161.817
2014-01-01,1161.817
2014-01-02,1164.561
2014-01-03,1170.766
2014-01-06,1184.179
2014-01-07,1185.116
2014-01-08,1185.987
2014-01-09,1190.188
2014-01-10,1204.51
2014-01-13,1198.548
2014-01-14,1192.502
2014-01-15,1198.149
2014-01-16,1197.377
2014-01-17,1198.782
2014-01-20,1200.603
2014-01-21,1211.982
2014-01-22,1208.656
2014-01-23,1210.428
2014-01-24,1178.501
2014-01-27,1148.479
2014-01-28,1167.742
2014-01-29,1166.258
2014-01-30,1191.341
2014-01-31,1190.462
2014-02-03,1187.418
2014-02-04,1168.043
2014-02-05,1185.339
2014-02-06,1195.333
2014-02-07,1201.384
2014-02-10,1207.3
2014-02-11,1217.67
2014-02-12,1210.996
2014-02-13,1226.353
2014-02-14,1237.549
2014-02-17,1242.625
2014-02-18,1248.846
2014-02-19,1260.728
2014-02-20,1252.743
2014-02-21,1264.271
2014-02-24,1274.35
2014-02-25,1280.111
2014-02-26,1272.369
2014-02-27,1267.171
2014-02-28,1287.903
2014-03-03,1251.383
2014-03-04,1277.298
2014-03-05,1281.783
2014-03-06,1298.063
2014-03-07,1287.993
2014-03-10,1284.001
2014-03-11,1283.927
2014-03-12,1270.192
2014-03-13,1265.209
2014-03-14,1241.587
2014-03-17,1256.632
2014-03-18,1262.0
2014-03-19,1259.982
2014-03-20,1240.071
2014-03-21,1242.676
2014-03-24,1222.926
2014-03-25,1233.271
2014-03-26,1248.49
2014-03-27,1256.845
2014-03-28,1271.206
2014-03-31,1282.363
2014-04-01,1297.083
2014-04-02,1303.947
2014-04-03,1295.811
2014-04-04,1305.155
2014-04-07,1288.734
2014-04-08,1273.651
2014-04-09,1295.958
2014-04-10,1297.272
2014-04-11,1276.24
2014-04-14,1241.926
2014-04-15,1245.395
2014-04-16,1265.594
2014-04-17,1268.244
2014-04-18,1268.244
2014-04-21,1265.372
2014-04-22,1309.486
2014-04-23,1318.682
2014-04-24,1314.668
2014-04-25,1306.628
2014-04-28,1312.223
2014-04-29,1312.921
2014-04-30,1334.912
2014-05-01,1343.975
2014-05-02,1347.816
2014-05-05,1355.925
2014-05-06,1363.891
2014-05-07,1359.249
2014-05-08,1356.192
2014-05-09,1367.418
2014-05-12,1390.034
2014-05-13,1381.293
2014-05-14,1387.797
2014-05-15,1384.088
2014-05-16,1382.843
2014-05-19,1378.153
2014-05-20,1390.741
2014-05-21,1399.924
2014-05-22,1409.14
2014-05-23,1386.795
2014-05-26,1404.971
2014-05-27,1407.604
2014-05-28,1407.714
2014-05-29,1409.588
2014-05-30,1412.758
2014-06-02,1412.362
2014-06-03,1404.695
2014-06-04,1426.614
2014-06-05,1426.185
2014-06-06,1439.883
2014-06-09,1435.083
2014-06-10,1423.52
2014-06-11,1405.269
2014-06-12,1407.495
2014-06-13,1400.748
2014-06-16,1391.106
2014-06-17,1389.187
2014-06-18,1405.811
2014-06-19,1419.798
2014-06-20,1419.05
2014-06-23,1419.605
2014-06-24,1405.446
2014-06-25,1395.079
2014-06-26,1398.054
2014-06-27,1409.443
2014-06-30,1421.613
2014-07-01,1422.732
2014-07-02,1433.018
2014-07-03,1433.845
2014-07-04,1423.552
2014-07-07,1414.72
2014-07-08,1394.416
2014-07-09,1386.146
2014-07-10,1365.903
2014-07-11,1382.097
2014-07-14,1394.116
2014-07-15,1373.14
2014-07-16,1388.146
2014-07-17,1381.738
2014-07-18,1375.611
2014-07-21,1370.629
2014-07-22,1384.568
2014-07-23,1365.693
2014-07-24,1369.196
2014-07-25,1365.699
2014-07-28,1357.847
2014-07-29,1358.602
2014-07-30,1356.41
2014-07-31,1338.198
2014-08-01,1320.104
2014-08-04,1324.127
2014-08-05,1329.392
2014-08-06,1308.414
2014-08-07,1309.728
2014-08-08,1295.584
2014-08-11,1336.542
2014-08-12,1350.326
2014-08-13,1353.985
2014-08-14,1339.188
2014-08-15,1334.353
2014-08-18,1344.202
2014-08-19,1357.58
2014-08-20,1337.52
2014-08-21,1323.827
2014-08-22,1318.234
2014-08-25,1321.949
2014-08-26,1317.027
2014-08-27,1326.26
2014-08-28,1311.453
2014-08-29,1304.287
2014-09-01,1302.835
2014-09-02,1299.992
2014-09-03,1312.951
2014-09-04,1298.798
2014-09-05,1289.818
2014-09-08,1293.318
2014-09-09,1277.101
2014-09-10,1278.483
2014-09-11,1284.291
2014-09-12,1283.712
2014-09-15,1280.172
2014-09-16,1265.617
2014-09-17,1278.877
2014-09-18,1281.324
2014-09-19,1282.194
2014-09-22,1285.529
2014-09-23,1271.878
2014-09-24,1264.768
2014-09-25,1260.278
2014-09-26,1262.356
2014-09-29,1256.375
2014-09-30,1257.446
2014-10-01,1258.256
2014-10-02,1239.461
2014-10-03,1234.128
2014-10-06,1226.805
2014-10-07,1212.202
2014-10-08,1191.276
2014-10-09,1193.611
2014-10-10,1158.781
2014-10-13,1161.006
2014-10-14,1160.014
2014-10-15,1146.734
2014-10-16,1129.379
2014-10-17,1170.481
2014-10-20,1176.417
2014-10-21,1198.452
2014-10-22,1222.016
2014-10-23,1240.787
2014-10-24,1237.216
2014-10-27,1247.143
2014-10-28,1258.816
2014-10-29,1275.804
2014-10-30,1268.984
2014-10-31,1284.563
2014-11-03,1272.635
2014-11-04,1280.104
2014-11-05,1279.181
2014-11-06,1276.544
2014-11-07,1293.453
2014-11-10,1296.518
2014-11-11,1293.291
2014-11-12,1287.641
2014-11-13,1286.814
2014-11-14,1282.503
2014-11-17,1280.782
2014-11-18,1304.5
2014-11-19,1303.585
2014-11-20,1305.801
2014-11-21,1302.177
2014-11-24,1313.376
2014-11-25,1325.532
2014-11-26,1327.081
2014-11-27,1321.678
2014-11-28,1301.45
2014-12-01,1295.429
2014-12-02,1308.477
2014-12-03,1295.976
2014-12-04,1309.135
2014-12-05,1317.59
2014-12-08,1319.71
2014-12-09,1316.375
2014-12-10,1316.867
2014-12-11,1312.912
2014-12-12,1302.217
2014-12-15,1284.036
2014-12-16,1271.666
2014-12-17,1272.678
2014-12-18,1290.116
2014-12-19,1301.368
2014-12-22,1311.902
2014-12-23,1300.535
2014-12-24,1301.814
2014-12-25,1301.814
2014-12-26,1299.812
2014-12-29,1297.397
2014-12-30,1295.82
2014-12-31,1288.808
2015-01-01,1288.808
2015-01-02,1300.807
2015-01-05,1282.308
2015-01-06,1282.55
2015-01-07,1248.023
2015-01-08,1256.153
2015-01-09,1264.976
2015-01-12,1269.604
2015-01-13,1271.434
2015-01-14,1263.702
2015-01-15,1243.815
2015-01-16,1232.53
2015-01-19,1269.999
2015-01-20,1279.065
2015-01-21,1293.357
2015-01-22,1270.799
2015-01-23,1265.144
2015-01-26,1296.673
2015-01-27,1290.227
2015-01-28,1294.365
2015-01-29,1297.664
2015-01-30,1297.867
2015-02-02,1297.856
2015-02-03,1307.246
2015-02-04,1314.044
2015-02-05,1318.863
2015-02-06,1303.093
2015-02-09,1310.268
2015-02-10,1321.805
2015-02-11,1302.797
2015-02-12,1333.706
2015-02-13,1331.623
2015-02-16,1328.883
2015-02-17,1362.075
2015-02-18,1390.29
2015-02-19,1394.205
2015-02-20,1393.948
2015-02-23,1411.67
2015-02-24,1412.371
2015-02-25,1417.677
2015-02-26,1412.404
2015-02-27,1419.443
2015-03-02,1411.865
2015-03-03,1403.449
2015-03-04,1396.853
2015-03-05,1412.088
2015-03-06,1396.702
2015-03-09,1386.481
2015-03-10,1368.859
2015-03-11,1370.817
2015-03-12,1372.871
2015-03-13,1368.979
2015-03-16,1393.417
2015-03-17,1375.735
2015-03-18,1388.057
2015-03-19,1392.352
2015-03-20,1421.172
2015-03-23,1434.054
2015-03-24,1435.284
2015-03-25,1431.132
2015-03-26,1393.263
2015-03-27,1405.977
2015-03-30,1423.195
2015-03-31,1407.112
2015-04-01,1422.872
2015-04-02,1439.088
2015-04-03,1439.088
2015-04-06,1458.6
2015-04-07,1464.849
2015-04-08,1457.527
2015-04-09,1467.266
2015-04-10,1475.843
2015-04-13,1474.4
2015-04-14,1486.024
2015-04-15,1473.278
2015-04-16,1468.462
2015-04-17,1454.035
2015-04-20,1472.469
2015-04-21,1485.96
2015-04-22,1475.399
2015-04-23,1463.754
2015-04-24,1494.48
2015-04-27,1508.041
2015-04-28,1491.586
2015-04-29,1485.246
2015-04-30,1496.411
2015-05-01,1498.2
2015-05-04,1513.6
2015-05-05,1509.021
2015-05-06,1514.823
2015-05-07,1512.836
2015-05-08,1520.809
2015-05-11,1520.588
2015-05-12,1518.696
2015-05-13,1536.628
2015-05-14,1539.896
2015-05-15,1548.37
2015-05-18,1548.848
