Date,CANADA MID CAP Mid Cap
2010-08-06,1112.905
2010-08-09,1118.939
2010-08-10,1103.2
2010-08-11,1073.932
2010-08-12,1074.354
2010-08-13,1088.079
2010-08-16,1085.629
2010-08-17,1108.595
2010-08-18,1116.402
2010-08-19,1106.688
2010-08-20,1092.134
2010-08-23,1089.64
2010-08-24,1076.697
2010-08-25,1081.006
2010-08-26,1097.167
2010-08-27,1103.201
2010-08-30,1109.899
2010-08-31,1103.77
2010-09-01,1125.765
2010-09-02,1133.875
2010-09-03,1144.12
2010-09-06,1153.958
2010-09-07,1142.046
2010-09-08,1141.012
2010-09-09,1141.703
2010-09-10,1147.188
2010-09-13,1155.662
2010-09-14,1167.78
2010-09-15,1160.49
2010-09-16,1170.476
2010-09-17,1159.86
2010-09-20,1176.85
2010-09-21,1169.01
2010-09-22,1173.535
2010-09-23,1160.77
2010-09-24,1182.423
2010-09-27,1181.963
2010-09-28,1190.334
2010-09-29,1200.295
2010-09-30,1204.535
2010-10-01,1206.992
2010-10-04,1202.638
2010-10-05,1223.128
2010-10-06,1230.887
2010-10-07,1220.565
2010-10-08,1233.145
2010-10-11,1236.794
2010-10-12,1247.676
2010-10-13,1270.723
2010-10-14,1263.461
2010-10-15,1255.38
2010-10-18,1253.669
2010-10-19,1218.223
2010-10-20,1241.028
2010-10-21,1240.353
2010-10-22,1242.804
2010-10-25,1258.862
2010-10-26,1258.258
2010-10-27,1236.361
2010-10-28,1248.153
2010-10-29,1268.515
2010-11-01,1275.398
2010-11-02,1280.653
2010-11-03,1282.261
2010-11-04,1309.679
2010-11-05,1317.138
2010-11-08,1321.759
2010-11-09,1311.805
2010-11-10,1306.899
2010-11-11,1306.848
2010-11-12,1280.113
2010-11-15,1276.737
2010-11-16,1244.803
2010-11-17,1256.617
2010-11-18,1277.375
2010-11-19,1276.922
2010-11-22,1285.095
2010-11-23,1272.541
2010-11-24,1294.906
2010-11-25,1300.236
2010-11-26,1280.613
2010-11-29,1274.462
2010-11-30,1282.677
2010-12-01,1315.115
2010-12-02,1340.282
2010-12-03,1349.142
2010-12-06,1359.204
2010-12-07,1354.059
2010-12-08,1333.883
2010-12-09,1335.28
2010-12-10,1346.498
2010-12-13,1363.846
2010-12-14,1361.878
2010-12-15,1356.161
2010-12-16,1352.491
2010-12-17,1356.515
2010-12-20,1345.973
2010-12-21,1364.526
2010-12-22,1364.855
2010-12-23,1371.5
2010-12-24,1377.426
2010-12-27,1374.215
2010-12-28,1386.941
2010-12-29,1396.131
2010-12-30,1392.572
2010-12-31,1400.289
2011-01-03,1404.955
2011-01-04,1393.755
2011-01-05,1397.294
2011-01-06,1391.237
2011-01-07,1399.385
2011-01-10,1391.473
2011-01-11,1413.371
2011-01-12,1429.246
2011-01-13,1416.962
2011-01-14,1406.552
2011-01-17,1409.963
2011-01-18,1417.302
2011-01-19,1403.926
2011-01-20,1380.28
2011-01-21,1382.59
2011-01-24,1390.895
2011-01-25,1378.048
2011-01-26,1405.479
2011-01-27,1405.094
2011-01-28,1399.42
2011-01-31,1400.371
2011-02-01,1432.536
2011-02-02,1431.378
2011-02-03,1443.231
2011-02-04,1440.046
2011-02-07,1447.573
2011-02-08,1452.205
2011-02-09,1432.654
2011-02-10,1434.445
2011-02-11,1438.406
2011-02-14,1449.884
2011-02-15,1449.517
2011-02-16,1455.065
2011-02-17,1464.663
2011-02-18,1466.723
2011-02-21,1465.008
2011-02-22,1446.919
2011-02-23,1436.997
2011-02-24,1430.167
2011-02-25,1455.083
2011-02-28,1473.929
2011-03-01,1477.158
2011-03-02,1475.009
2011-03-03,1485.085
2011-03-04,1489.13
2011-03-07,1469.861
2011-03-08,1464.635
2011-03-09,1450.505
2011-03-10,1415.319
2011-03-11,1414.394
2011-03-14,1411.664
2011-03-15,1393.693
2011-03-16,1383.921
2011-03-17,1414.434
2011-03-18,1428.993
2011-03-21,1460.79
2011-03-22,1456.666
2011-03-23,1470.648
2011-03-24,1475.911
2011-03-25,1472.971
2011-03-28,1459.146
2011-03-29,1456.463
2011-03-30,1487.311
2011-03-31,1489.955
2011-04-01,1508.025
2011-04-04,1512.861
2011-04-05,1528.897
2011-04-06,1532.739
2011-04-07,1518.769
2011-04-08,1538.458
2011-04-11,1513.306
2011-04-12,1478.397
2011-04-13,1483.179
2011-04-14,1479.432
2011-04-15,1477.55
2011-04-18,1450.408
2011-04-19,1481.726
2011-04-20,1502.461
2011-04-21,1513.642
2011-04-22,1513.642
2011-04-25,1504.139
2011-04-26,1504.719
2011-04-27,1496.707
2011-04-28,1509.842
2011-04-29,1516.931
2011-05-02,1510.832
2011-05-03,1477.334
2011-05-04,1462.577
2011-05-05,1430.332
2011-05-06,1456.114
2011-05-09,1465.881
2011-05-10,1472.178
2011-05-11,1455.366
2011-05-12,1436.706
2011-05-13,1440.444
2011-05-16,1437.731
2011-05-17,1431.361
2011-05-18,1449.371
2011-05-19,1459.72
2011-05-20,1456.983
2011-05-23,1449.026
2011-05-24,1447.013
2011-05-25,1460.887
2011-05-26,1460.062
2011-05-27,1477.259
2011-05-30,1480.837
2011-05-31,1493.771
2011-06-01,1468.376
2011-06-02,1455.178
2011-06-03,1443.59
2011-06-06,1421.057
2011-06-07,1425.375
2011-06-08,1405.646
2011-06-09,1416.508
2011-06-10,1394.927
2011-06-13,1381.525
2011-06-14,1410.003
2011-06-15,1389.932
2011-06-16,1355.968
2011-06-17,1362.433
2011-06-20,1372.415
2011-06-21,1403.293
2011-06-22,1410.404
2011-06-23,1392.441
2011-06-24,1376.872
2011-06-27,1377.686
2011-06-28,1398.059
2011-06-29,1426.185
2011-06-30,1447.02
2011-07-01,1451.079
2011-07-04,1458.772
2011-07-05,1465.016
2011-07-06,1455.623
2011-07-07,1469.669
2011-07-08,1454.995
2011-07-11,1425.468
2011-07-12,1440.155
2011-07-13,1468.393
2011-07-14,1459.848
2011-07-15,1465.452
2011-07-18,1455.902
2011-07-19,1482.32
2011-07-20,1491.526
2011-07-21,1502.801
2011-07-22,1501.85
2011-07-25,1505.32
2011-07-26,1499.696
2011-07-27,1465.69
2011-07-28,1471.166
2011-07-29,1455.578
2011-08-01,1446.632
2011-08-02,1425.793
2011-08-03,1426.607
2011-08-04,1363.105
2011-08-05,1319.566
2011-08-08,1250.551
2011-08-09,1294.694
2011-08-10,1317.011
2011-08-11,1342.661
2011-08-12,1347.692
2011-08-15,1369.593
2011-08-16,1350.551
2011-08-17,1351.616
2011-08-18,1298.979
2011-08-19,1292.891
2011-08-22,1299.971
2011-08-23,1313.397
2011-08-24,1311.251
2011-08-25,1313.437
2011-08-26,1318.104
2011-08-29,1354.044
2011-08-30,1365.27
2011-08-31,1382.345
2011-09-01,1377.694
2011-09-02,1362.773
2011-09-05,1348.738
2011-09-06,1338.196
2011-09-07,1363.806
2011-09-08,1370.609
2011-09-09,1326.168
2011-09-12,1301.777
2011-09-13,1319.401
2011-09-14,1327.418
2011-09-15,1335.767
2011-09-16,1334.808
2011-09-19,1312.914
2011-09-20,1323.289
2011-09-21,1289.094
2011-09-22,1204.26
2011-09-23,1185.332
2011-09-26,1193.495
2011-09-27,1232.044
2011-09-28,1202.242
2011-09-29,1194.736
2011-09-30,1178.867
2011-10-03,1130.085
2011-10-04,1109.325
2011-10-05,1148.612
2011-10-06,1190.374
2011-10-07,1183.471
2011-10-10,1188.832
2011-10-11,1215.873
2011-10-12,1255.447
2011-10-13,1231.78
2011-10-14,1267.291
2011-10-17,1248.176
2011-10-18,1259.551
2011-10-19,1248.574
2011-10-20,1240.676
2011-10-21,1271.374
2011-10-24,1308.859
2011-10-25,1290.601
2011-10-26,1300.912
2011-10-27,1358.256
2011-10-28,1366.908
2011-10-31,1334.236
2011-11-01,1300.229
2011-11-02,1318.238
2011-11-03,1340.287
2011-11-04,1328.421
2011-11-07,1333.07
2011-11-08,1340.886
2011-11-09,1297.4
2011-11-10,1287.409
2011-11-11,1313.79
2011-11-14,1299.555
2011-11-15,1294.642
2011-11-16,1292.288
2011-11-17,1262.532
2011-11-18,1255.235
2011-11-21,1225.306
2011-11-22,1229.281
2011-11-23,1196.298
2011-11-24,1188.69
2011-11-25,1186.999
2011-11-28,1228.151
2011-11-29,1239.363
2011-11-30,1301.185
2011-12-01,1291.767
2011-12-02,1287.072
2011-12-05,1295.764
2011-12-06,1295.096
2011-12-07,1300.608
2011-12-08,1275.851
2011-12-09,1277.702
2011-12-12,1260.177
2011-12-13,1236.922
2011-12-14,1193.928
2011-12-15,1197.198
2011-12-16,1212.519
2011-12-19,1198.997
2011-12-20,1226.577
2011-12-21,1230.083
2011-12-22,1243.143
2011-12-23,1251.751
2011-12-26,1251.751
2011-12-27,1250.157
2011-12-28,1229.606
2011-12-29,1242.406
2011-12-30,1253.47
2012-01-02,1253.47
2012-01-03,1289.625
2012-01-04,1284.895
2012-01-05,1278.866
2012-01-06,1269.824
2012-01-09,1263.265
2012-01-10,1281.871
2012-01-11,1276.545
2012-01-12,1273.842
2012-01-13,1268.241
2012-01-16,1278.115
2012-01-17,1282.539
2012-01-18,1296.301
2012-01-19,1298.079
2012-01-20,1288.426
2012-01-23,1308.628
2012-01-24,1298.192
2012-01-25,1316.631
2012-01-26,1329.62
2012-01-27,1326.312
2012-01-30,1320.708
2012-01-31,1329.703
2012-02-01,1342.611
2012-02-02,1352.039
2012-02-03,1354.286
2012-02-06,1349.748
2012-02-07,1345.509
2012-02-08,1344.065
2012-02-09,1346.314
2012-02-10,1326.896
2012-02-13,1330.035
2012-02-14,1324.307
2012-02-15,1329.952
2012-02-16,1340.848
2012-02-17,1343.782
2012-02-20,1350.147
2012-02-21,1361.39
2012-02-22,1362.345
2012-02-23,1372.156
2012-02-24,1367.565
2012-02-27,1362.845
2012-02-28,1368.086
2012-02-29,1375.817
2012-03-01,1380.054
2012-03-02,1368.415
2012-03-05,1340.631
2012-03-06,1306.749
2012-03-07,1312.59
2012-03-08,1333.575
2012-03-09,1349.036
2012-03-12,1334.781
2012-03-13,1348.491
2012-03-14,1326.992
2012-03-15,1331.216
2012-03-16,1331.76
2012-03-19,1330.508
2012-03-20,1318.517
2012-03-21,1319.508
2012-03-22,1299.177
2012-03-23,1315.599
2012-03-26,1336.017
2012-03-27,1327.055
2012-03-28,1312.325
2012-03-29,1303.783
2012-03-30,1309.177
2012-04-02,1328.001
2012-04-03,1315.85
2012-04-04,1285.007
2012-04-05,1288.583
2012-04-06,1288.583
2012-04-09,1269.39
2012-04-10,1263.733
2012-04-11,1277.327
2012-04-12,1304.358
2012-04-13,1283.778
2012-04-16,1272.209
2012-04-17,1298.544
2012-04-18,1291.068
2012-04-19,1287.287
2012-04-20,1293.565
2012-04-23,1268.138
2012-04-24,1274.401
2012-04-25,1302.816
2012-04-26,1317.436
2012-04-27,1331.288
2012-04-30,1321.644
2012-05-01,1335.432
2012-05-02,1319.217
2012-05-03,1302.088
2012-05-04,1280.783
2012-05-07,1271.158
2012-05-08,1248.401
2012-05-09,1244.383
2012-05-10,1252.433
2012-05-11,1252.395
2012-05-14,1219.59
2012-05-15,1201.034
2012-05-16,1191.061
2012-05-17,1184.843
2012-05-18,1183.178
2012-05-21,1178.719
2012-05-22,1198.946
2012-05-23,1197.294
2012-05-24,1204.036
2012-05-25,1205.749
2012-05-28,1207.806
2012-05-29,1212.807
2012-05-30,1182.401
2012-05-31,1182.161
2012-06-01,1166.268
2012-06-04,1169.016
2012-06-05,1187.482
2012-06-06,1210.543
2012-06-07,1211.261
2012-06-08,1196.377
2012-06-11,1186.505
2012-06-12,1197.605
2012-06-13,1203.332
2012-06-14,1197.424
2012-06-15,1204.343
2012-06-18,1208.136
2012-06-19,1232.116
2012-06-20,1223.707
2012-06-21,1182.95
2012-06-22,1177.159
2012-06-25,1161.21
2012-06-26,1163.083
2012-06-27,1178.104
2012-06-28,1177.496
2012-06-29,1213.274
2012-07-02,1213.751
2012-07-03,1247.324
2012-07-04,1256.28
2012-07-05,1246.338
2012-07-06,1218.716
2012-07-09,1213.406
2012-07-10,1195.907
2012-07-11,1203.425
2012-07-12,1184.381
2012-07-13,1207.953
2012-07-16,1205.283
2012-07-17,1207.661
2012-07-18,1212.205
2012-07-19,1229.449
2012-07-20,1222.343
2012-07-23,1201.479
2012-07-24,1191.432
2012-07-25,1196.402
2012-07-26,1230.575
2012-07-27,1253.699
2012-07-30,1259.832
2012-07-31,1249.957
2012-08-01,1242.896
2012-08-02,1226.839
2012-08-03,1246.144
2012-08-06,1246.331
2012-08-07,1273.695
2012-08-08,1266.554
2012-08-09,1284.81
2012-08-10,1289.337
2012-08-13,1280.885
2012-08-14,1278.735
2012-08-15,1285.688
2012-08-16,1304.667
2012-08-17,1310.262
2012-08-20,1307.635
2012-08-21,1323.108
2012-08-22,1318.873
2012-08-23,1318.954
2012-08-24,1316.391
2012-08-27,1310.411
2012-08-28,1311.691
2012-08-29,1306.781
2012-08-30,1285.362
2012-08-31,1305.466
2012-09-03,1304.937
2012-09-04,1306.571
2012-09-05,1302.503
2012-09-06,1333.93
2012-09-07,1358.487
2012-09-10,1350.018
2012-09-11,1355.307
2012-09-12,1357.3
2012-09-13,1374.784
2012-09-14,1409.382
2012-09-17,1398.595
2012-09-18,1392.091
2012-09-19,1396.662
2012-09-20,1387.806
2012-09-21,1388.026
2012-09-24,1367.407
2012-09-25,1361.849
2012-09-26,1348.53
2012-09-27,1366.288
2012-09-28,1370.212
2012-10-01,1381.198
2012-10-02,1381.512
2012-10-03,1371.826
2012-10-04,1390.821
2012-10-05,1392.738
2012-10-08,1392.024
2012-10-09,1365.852
2012-10-10,1360.942
2012-10-11,1368.964
2012-10-12,1362.249
2012-10-15,1363.437
2012-10-16,1376.134
2012-10-17,1392.698
2012-10-18,1389.951
2012-10-19,1375.577
2012-10-22,1368.868
2012-10-23,1349.621
2012-10-24,1341.945
2012-10-25,1353.033
2012-10-26,1344.956
2012-10-29,1341.599
2012-10-30,1351.019
2012-10-31,1365.986
2012-11-01,1378.028
2012-11-02,1358.523
2012-11-05,1356.813
2012-11-06,1361.92
2012-11-07,1355.4
2012-11-08,1345.763
2012-11-09,1334.586
2012-11-12,1330.76
2012-11-13,1322.15
2012-11-14,1298.478
2012-11-15,1284.932
2012-11-16,1291.78
2012-11-19,1324.246
2012-11-20,1317.532
2012-11-21,1328.405
2012-11-22,1334.35
2012-11-23,1347.947
2012-11-26,1340.076
2012-11-27,1328.404
2012-11-28,1333.834
2012-11-29,1339.168
2012-11-30,1341.507
2012-12-03,1334.423
2012-12-04,1326.792
2012-12-05,1321.702
2012-12-06,1329.599
2012-12-07,1331.914
2012-12-10,1343.952
2012-12-11,1349.972
2012-12-12,1364.878
2012-12-13,1360.379
2012-12-14,1359.376
2012-12-17,1361.536
2012-12-18,1362.747
2012-12-19,1362.974
2012-12-20,1359.199
2012-12-21,1347.935
2012-12-24,1347.443
2012-12-25,1347.443
2012-12-26,1344.665
2012-12-27,1353.093
2012-12-28,1344.556
2012-12-31,1358.612
2013-01-01,1358.612
2013-01-02,1386.101
2013-01-03,1370.213
2013-01-04,1373.972
2013-01-07,1366.713
2013-01-08,1362.843
2013-01-09,1363.936
2013-01-10,1374.685
2013-01-11,1386.027
2013-01-14,1386.519
2013-01-15,1392.758
2013-01-16,1385.017
2013-01-17,1391.171
2013-01-18,1387.381
2013-01-21,1396.405
2013-01-22,1397.616
2013-01-23,1379.4
2013-01-24,1369.504
2013-01-25,1357.387
2013-01-28,1354.704
2013-01-29,1361.282
2013-01-30,1358.851
2013-01-31,1349.475
2013-02-01,1362.63
2013-02-04,1361.98
2013-02-05,1372.262
2013-02-06,1377.152
2013-02-07,1378.84
2013-02-08,1377.632
2013-02-11,1359.171
2013-02-12,1370.212
2013-02-13,1361.765
2013-02-14,1361.495
2013-02-15,1346.98
2013-02-18,1341.645
2013-02-19,1348.239
2013-02-20,1329.536
2013-02-21,1315.224
2013-02-22,1313.779
2013-02-25,1304.265
2013-02-26,1304.024
2013-02-27,1310.964
2013-02-28,1320.253
2013-03-01,1318.92
2013-03-04,1305.745
2013-03-05,1306.623
2013-03-06,1320.511
2013-03-07,1325.161
2013-03-08,1336.767
2013-03-11,1343.887
2013-03-12,1348.915
2013-03-13,1339.505
2013-03-14,1345.993
2013-03-15,1354.82
2013-03-18,1347.533
2013-03-19,1337.797
2013-03-20,1345.683
2013-03-21,1345.712
2013-03-22,1340.922
2013-03-25,1330.639
2013-03-26,1341.083
2013-03-27,1347.245
2013-03-28,1357.252
2013-03-29,1357.252
2013-04-01,1346.16
2013-04-02,1340.365
2013-04-03,1316.102
2013-04-04,1313.081
2013-04-05,1308.432
2013-04-08,1308.964
2013-04-09,1333.083
2013-04-10,1337.728
2013-04-11,1334.629
2013-04-12,1314.866
2013-04-15,1260.27
2013-04-16,1270.055
2013-04-17,1240.443
2013-04-18,1252.598
2013-04-19,1260.532
2013-04-22,1264.568
2013-04-23,1267.729
2013-04-24,1289.626
2013-04-25,1311.507
2013-04-26,1303.596
2013-04-29,1315.926
2013-04-30,1352.595
2013-05-01,1336.772
2013-05-02,1340.163
2013-05-03,1343.615
2013-05-06,1341.78
2013-05-07,1344.457
2013-05-08,1357.572
2013-05-09,1364.049
2013-05-10,1360.295
2013-05-13,1357.217
2013-05-14,1349.762
2013-05-15,1336.521
2013-05-16,1344.635
2013-05-17,1339.602
2013-05-20,1338.82
2013-05-21,1347.379
2013-05-22,1345.926
2013-05-23,1334.554
2013-05-24,1334.538
2013-05-27,1336.905
2013-05-28,1331.97
2013-05-29,1332.802
2013-05-30,1353.715
2013-05-31,1340.323
2013-06-03,1343.032
2013-06-04,1342.172
2013-06-05,1326.779
2013-06-06,1333.675
2013-06-07,1341.76
2013-06-10,1343.397
2013-06-11,1323.614
2013-06-12,1310.027
2013-06-13,1329.153
2013-06-14,1322.079
2013-06-17,1333.159
2013-06-18,1332.601
2013-06-19,1322.835
2013-06-20,1264.47
2013-06-21,1250.964
2013-06-24,1222.517
2013-06-25,1243.845
2013-06-26,1248.205
2013-06-27,1251.263
2013-06-28,1253.345
2013-07-01,1258.954
2013-07-02,1258.344
2013-07-03,1255.162
2013-07-04,1260.18
2013-07-05,1243.695
2013-07-08,1257.76
2013-07-09,1266.216
2013-07-10,1272.996
2013-07-11,1306.693
2013-07-12,1300.108
2013-07-15,1304.83
2013-07-16,1305.325
2013-07-17,1300.75
2013-07-18,1304.766
2013-07-19,1314.563
2013-07-22,1332.203
2013-07-23,1340.473
2013-07-24,1329.973
2013-07-25,1326.394
2013-07-26,1323.478
2013-07-29,1327.26
2013-07-30,1320.971
2013-07-31,1320.891
2013-08-01,1327.889
2013-08-02,1316.538
2013-08-05,1312.55
2013-08-06,1304.261
2013-08-07,1293.745
2013-08-08,1321.769
2013-08-09,1333.115
2013-08-12,1346.882
2013-08-13,1340.345
2013-08-14,1343.639
2013-08-15,1346.614
2013-08-16,1348.405
2013-08-19,1327.916
2013-08-20,1332.292
2013-08-21,1307.382
2013-08-22,1312.095
2013-08-23,1318.269
2013-08-26,1318.673
2013-08-27,1298.294
2013-08-28,1302.478
2013-08-29,1299.99
2013-08-30,1297.165
2013-09-02,1297.903
2013-09-03,1297.391
2013-09-04,1309.061
2013-09-05,1312.841
2013-09-06,1330.827
2013-09-09,1335.687
2013-09-10,1333.378
2013-09-11,1339.955
2013-09-12,1325.198
2013-09-13,1324.444
2013-09-16,1338.212
2013-09-17,1344.829
2013-09-18,1357.195
2013-09-19,1369.555
2013-09-20,1339.419
2013-09-23,1339.527
2013-09-24,1344.856
2013-09-25,1343.465
2013-09-26,1335.499
2013-09-27,1342.589
2013-09-30,1344.07
2013-10-01,1341.368
2013-10-02,1339.121
2013-10-03,1328.04
2013-10-04,1328.181
2013-10-07,1330.365
2013-10-08,1318.48
2013-10-09,1315.702
2013-10-10,1330.28
2013-10-11,1332.865
2013-10-14,1337.889
2013-10-15,1335.255
2013-10-16,1340.01
2013-10-17,1358.64
2013-10-18,1365.479
2013-10-21,1368.014
2013-10-22,1379.509
2013-10-23,1357.268
2013-10-24,1369.542
2013-10-25,1378.666
2013-10-28,1374.843
2013-10-29,1374.911
2013-10-30,1374.424
2013-10-31,1366.337
2013-11-01,1357.103
2013-11-04,1366.602
2013-11-05,1361.676
2013-11-06,1366.55
2013-11-07,1348.004
2013-11-08,1347.464
2013-11-11,1350.198
2013-11-12,1341.809
2013-11-13,1343.655
2013-11-14,1348.827
2013-11-15,1358.579
2013-11-18,1356.002
2013-11-19,1353.582
2013-11-20,1348.822
2013-11-21,1345.749
2013-11-22,1344.596
2013-11-25,1341.498
2013-11-26,1332.098
2013-11-27,1324.519
2013-11-28,1326.889
2013-11-29,1327.619
2013-12-02,1318.718
2013-12-03,1313.31
2013-12-04,1310.189
2013-12-05,1308.914
2013-12-06,1314.044
2013-12-09,1311.668
2013-12-10,1321.502
2013-12-11,1306.049
2013-12-12,1302.356
2013-12-13,1306.667
2013-12-16,1312.478
2013-12-17,1316.71
2013-12-18,1319.19
2013-12-19,1320.932
2013-12-20,1328.195
2013-12-23,1338.363
2013-12-24,1340.818
2013-12-25,1340.818
2013-12-26,1338.928
2013-12-27,1336.022
2013-12-30,1337.879
2013-12-31,1344.978
2014-01-01,1344.978
2014-01-02,1345.393
2014-01-03,1344.435
2014-01-06,1341.944
2014-01-07,1340.889
2014-01-08,1332.724
2014-01-09,1320.736
2014-01-10,1323.374
2014-01-13,1324.729
2014-01-14,1316.45
2014-01-15,1326.14
2014-01-16,1337.118
2014-01-17,1341.096
2014-01-20,1348.986
2014-01-21,1343.67
2014-01-22,1332.755
2014-01-23,1323.096
2014-01-24,1319.441
2014-01-27,1306.549
2014-01-28,1311.695
2014-01-29,1310.463
2014-01-30,1314.062
2014-01-31,1316.105
2014-02-03,1305.34
2014-02-04,1309.318
2014-02-05,1313.519
2014-02-06,1328.243
2014-02-07,1343.09
2014-02-10,1339.577
2014-02-11,1348.687
2014-02-12,1354.511
2014-02-13,1362.756
2014-02-14,1366.425
2014-02-17,1367.11
2014-02-18,1370.586
2014-02-19,1359.476
2014-02-20,1369.355
2014-02-21,1359.007
2014-02-24,1373.187
2014-02-25,1366.271
2014-02-26,1365.451
2014-02-27,1364.082
2014-02-28,1375.945
2014-03-03,1372.56
2014-03-04,1375.635
2014-03-05,1380.044
2014-03-06,1389.873
2014-03-07,1376.445
2014-03-10,1370.12
2014-03-11,1363.688
2014-03-12,1363.932
2014-03-13,1371.596
2014-03-14,1366.376
2014-03-17,1367.374
2014-03-18,1375.771
2014-03-19,1360.536
2014-03-20,1351.383
2014-03-21,1359.118
2014-03-24,1347.492
2014-03-25,1356.05
2014-03-26,1352.785
2014-03-27,1366.397
2014-03-28,1372.761
2014-03-31,1381.441
2014-04-01,1384.502
2014-04-02,1392.707
2014-04-03,1389.114
2014-04-04,1399.376
2014-04-07,1388.887
2014-04-08,1402.734
2014-04-09,1412.242
2014-04-10,1402.095
2014-04-11,1394.506
2014-04-14,1400.31
2014-04-15,1397.591
2014-04-16,1403.09
2014-04-17,1412.842
2014-04-18,1412.842
2014-04-21,1404.577
2014-04-22,1404.593
2014-04-23,1399.657
2014-04-24,1401.642
2014-04-25,1403.813
2014-04-28,1408.141
2014-04-29,1427.238
2014-04-30,1432.36
2014-05-01,1429.039
2014-05-02,1445.831
2014-05-05,1440.946
2014-05-06,1442.953
2014-05-07,1443.057
2014-05-08,1431.19
2014-05-09,1429.974
2014-05-12,1444.989
2014-05-13,1445.2
2014-05-14,1446.851
2014-05-15,1443.382
2014-05-16,1431.771
2014-05-19,1435.134
2014-05-20,1425.279
2014-05-21,1432.639
2014-05-22,1440.318
2014-05-23,1442.09
2014-05-26,1446.689
2014-05-27,1436.49
2014-05-28,1436.294
2014-05-29,1439.831
2014-05-30,1436.11
2014-06-02,1437.582
2014-06-03,1438.45
2014-06-04,1441.412
2014-06-05,1445.48
2014-06-06,1452.971
2014-06-09,1458.092
2014-06-10,1463.137
2014-06-11,1472.956
2014-06-12,1478.548
2014-06-13,1484.903
2014-06-16,1490.138
2014-06-17,1486.768
2014-06-18,1491.036
2014-06-19,1505.32
2014-06-20,1509.397
2014-06-23,1515.429
2014-06-24,1498.983
2014-06-25,1501.529
2014-06-26,1511.323
2014-06-27,1522.403
2014-06-30,1536.93
2014-07-01,1535.993
2014-07-02,1545.393
2014-07-03,1549.357
2014-07-04,1551.189
2014-07-07,1541.388
2014-07-08,1536.64
2014-07-09,1549.024
2014-07-10,1533.869
2014-07-11,1528.931
2014-07-14,1525.433
2014-07-15,1507.622
2014-07-16,1518.707
2014-07-17,1517.666
2014-07-18,1523.517
2014-07-21,1519.548
2014-07-22,1528.522
2014-07-23,1538.713
2014-07-24,1537.718
2014-07-25,1539.847
2014-07-28,1535.477
2014-07-29,1531.062
2014-07-30,1523.709
2014-07-31,1513.901
2014-08-01,1504.964
2014-08-04,1502.069
2014-08-05,1494.098
2014-08-06,1508.774
2014-08-07,1509.327
2014-08-08,1506.125
2014-08-11,1514.571
2014-08-12,1519.848
2014-08-13,1522.447
2014-08-14,1522.349
2014-08-15,1519.216
2014-08-18,1527.734
2014-08-19,1532.637
2014-08-20,1537.015
2014-08-21,1529.578
2014-08-22,1527.637
2014-08-25,1535.689
2014-08-26,1548.35
2014-08-27,1553.705
2014-08-28,1556.24
2014-08-29,1564.72
2014-09-01,1562.055
2014-09-02,1546.187
2014-09-03,1554.08
2014-09-04,1547.972
2014-09-05,1542.072
2014-09-08,1525.348
2014-09-09,1512.426
2014-09-10,1510.614
2014-09-11,1513.093
2014-09-12,1506.901
2014-09-15,1503.091
2014-09-16,1510.217
2014-09-17,1510.969
2014-09-18,1508.216
2014-09-19,1489.512
2014-09-22,1463.244
2014-09-23,1459.025
2014-09-24,1456.696
2014-09-25,1435.095
2014-09-26,1440.456
2014-09-29,1437.527
2014-09-30,1434.955
2014-10-01,1419.707
2014-10-02,1421.418
2014-10-03,1404.671
2014-10-06,1412.014
2014-10-07,1402.068
2014-10-08,1408.486
2014-10-09,1396.353
2014-10-10,1367.314
2014-10-13,1364.753
2014-10-14,1348.007
2014-10-15,1327.599
2014-10-16,1349.562
2014-10-17,1361.365
2014-10-20,1372.998
2014-10-21,1394.481
2014-10-22,1366.417
2014-10-23,1374.93
2014-10-24,1380.981
2014-10-27,1367.181
2014-10-28,1388.909
2014-10-29,1383.543
2014-10-30,1352.734
2014-10-31,1343.761
2014-11-03,1333.178
2014-11-04,1302.411
2014-11-05,1317.612
2014-11-06,1318.697
2014-11-07,1352.431
2014-11-10,1349.845
2014-11-11,1353.719
2014-11-12,1367.518
2014-11-13,1354.759
2014-11-14,1367.9
2014-11-17,1371.156
2014-11-18,1382.143
2014-11-19,1377.019
2014-11-20,1393.861
2014-11-21,1408.536
2014-11-24,1390.591
2014-11-25,1408.941
2014-11-26,1402.178
2014-11-27,1368.881
2014-11-28,1334.201
2014-12-01,1327.925
2014-12-02,1325.493
2014-12-03,1347.66
2014-12-04,1312.091
2014-12-05,1314.509
2014-12-08,1277.933
2014-12-09,1291.049
2014-12-10,1256.77
2014-12-11,1253.249
2014-12-12,1237.569
2014-12-15,1218.73
2014-12-16,1227.831
2014-12-17,1259.832
2014-12-18,1284.793
2014-12-19,1297.937
2014-12-22,1277.022
2014-12-23,1296.675
2014-12-24,1300.171
2014-12-25,1300.171
2014-12-26,1299.947
2014-12-29,1301.025
2014-12-30,1306.563
2014-12-31,1309.962
2015-01-01,1309.962
2015-01-02,1311.02
2015-01-05,1272.701
2015-01-06,1266.839
2015-01-07,1257.754
2015-01-08,1273.273
2015-01-09,1268.65
2015-01-12,1246.802
2015-01-13,1236.428
2015-01-14,1234.15
2015-01-15,1234.269
2015-01-16,1252.849
2015-01-19,1258.194
2015-01-20,1243.262
2015-01-21,1234.373
2015-01-22,1247.974
