Date,PORTUGAL SMALL CAP Small Cap
2010-09-23,187.498
2010-09-24,189.934
2010-09-27,189.476
2010-09-28,190.092
2010-09-29,190.998
2010-09-30,192.104
2010-10-01,194.064
2010-10-04,192.264
2010-10-05,196.974
2010-10-06,198.872
2010-10-07,201.055
2010-10-08,201.406
2010-10-11,200.76
2010-10-12,198.741
2010-10-13,202.651
2010-10-14,204.366
2010-10-15,204.948
2010-10-18,205.15
2010-10-19,203.34
2010-10-20,205.693
2010-10-21,208.413
2010-10-22,207.314
2010-10-25,210.661
2010-10-26,211.987
2010-10-27,208.045
2010-10-28,212.749
2010-10-29,213.793
2010-11-01,213.952
2010-11-02,215.327
2010-11-03,211.686
2010-11-04,214.604
2010-11-05,206.861
2010-11-08,203.202
2010-11-09,203.463
2010-11-10,197.623
2010-11-11,193.306
2010-11-12,196.349
2010-11-15,196.737
2010-11-16,193.758
2010-11-17,195.17
2010-11-18,197.601
2010-11-19,197.32
2010-11-22,193.603
2010-11-23,187.188
2010-11-24,186.053
2010-11-25,185.09
2010-11-26,180.502
2010-11-29,175.38
2010-11-30,171.244
2010-12-01,178.725
2010-12-02,182.125
2010-12-03,186.118
2010-12-06,185.796
2010-12-07,189.61
2010-12-08,190.44
2010-12-09,190.664
2010-12-10,190.816
2010-12-13,194.245
2010-12-14,192.86
2010-12-15,191.384
2010-12-16,187.977
2010-12-17,187.065
2010-12-20,186.644
2010-12-21,187.134
2010-12-22,186.732
2010-12-23,185.992
2010-12-24,186.422
2010-12-27,184.974
2010-12-28,183.904
2010-12-29,183.649
2010-12-30,185.485
2010-12-31,187.122
2011-01-03,186.926
2011-01-04,187.218
2011-01-05,184.635
2011-01-06,181.414
2011-01-07,175.532
2011-01-10,169.814
2011-01-11,176.341
2011-01-12,181.152
2011-01-13,184.767
2011-01-14,183.735
2011-01-17,183.078
2011-01-18,187.155
2011-01-19,188.892
2011-01-20,189.791
2011-01-21,194.246
2011-01-24,196.563
2011-01-25,193.948
2011-01-26,195.549
2011-01-27,197.304
2011-01-28,195.758
2011-01-31,198.314
2011-02-01,202.109
2011-02-02,202.297
2011-02-03,198.426
2011-02-04,198.623
2011-02-07,199.035
2011-02-08,202.995
2011-02-09,204.8
2011-02-10,200.438
2011-02-11,199.144
2011-02-14,197.849
2011-02-15,198.886
2011-02-16,200.514
2011-02-17,200.993
2011-02-18,201.602
2011-02-21,198.1
2011-02-22,199.002
2011-02-23,199.621
2011-02-24,199.607
2011-02-25,200.061
2011-02-28,202.307
2011-03-01,202.454
2011-03-02,202.861
2011-03-03,202.62
2011-03-04,204.377
2011-03-07,205.143
2011-03-08,203.95
2011-03-09,203.398
2011-03-10,200.021
2011-03-11,199.48
2011-03-14,202.138
2011-03-15,199.953
2011-03-16,196.598
2011-03-17,198.507
2011-03-18,201.211
2011-03-21,203.868
2011-03-22,201.605
2011-03-23,196.999
2011-03-24,199.852
2011-03-25,199.113
2011-03-28,199.092
2011-03-29,198.122
2011-03-30,198.727
2011-03-31,199.868
2011-04-01,200.727
2011-04-04,201.778
2011-04-05,199.122
2011-04-06,202.626
2011-04-07,204.371
2011-04-08,207.226
2011-04-11,207.758
2011-04-12,206.292
2011-04-13,207.253
2011-04-14,205.408
2011-04-15,205.027
2011-04-18,197.362
2011-04-19,201.003
2011-04-20,204.615
2011-04-21,205.164
2011-04-22,205.164
2011-04-25,205.017
2011-04-26,205.368
2011-04-27,205.862
2011-04-28,209.664
2011-04-29,209.588
2011-05-02,211.151
2011-05-03,209.334
2011-05-04,208.43
2011-05-05,207.024
2011-05-06,207.871
2011-05-09,203.094
2011-05-10,205.093
2011-05-11,204.384
2011-05-12,202.926
2011-05-13,201.986
2011-05-16,201.342
2011-05-17,199.563
2011-05-18,199.629
2011-05-19,200.7
2011-05-20,197.879
2011-05-23,193.977
2011-05-24,193.43
2011-05-25,194.79
2011-05-26,193.496
2011-05-27,195.673
2011-05-30,194.51
2011-05-31,194.4
2011-06-01,193.588
2011-06-02,194.859
2011-06-03,199.247
2011-06-06,197.059
2011-06-07,197.106
2011-06-08,193.482
2011-06-09,192.793
2011-06-10,187.992
2011-06-13,186.741
2011-06-14,189.287
2011-06-15,184.479
2011-06-16,180.421
2011-06-17,183.638
2011-06-20,180.397
2011-06-21,182.694
2011-06-22,181.648
2011-06-23,174.74
2011-06-24,174.97
2011-06-27,175.075
2011-06-28,176.066
2011-06-29,181.32
2011-06-30,185.833
2011-07-01,185.215
2011-07-04,187.219
2011-07-05,184.691
2011-07-06,176.717
2011-07-07,180.321
2011-07-08,174.774
2011-07-11,166.43
2011-07-12,166.978
2011-07-13,168.098
2011-07-14,165.969
2011-07-15,163.75
2011-07-18,157.928
2011-07-19,160.889
2011-07-20,164.689
2011-07-21,169.572
2011-07-22,172.314
2011-07-25,170.267
2011-07-26,171.157
2011-07-27,165.44
2011-07-28,163.929
2011-07-29,163.304
2011-08-01,155.732
2011-08-02,153.845
2011-08-03,152.87
2011-08-04,146.054
2011-08-05,143.399
2011-08-08,138.458
2011-08-09,137.443
2011-08-10,133.491
2011-08-11,135.139
2011-08-12,137.406
2011-08-15,142.511
2011-08-16,140.491
2011-08-17,142.817
2011-08-18,136.213
2011-08-19,136.239
2011-08-22,136.508
2011-08-23,136.147
2011-08-24,137.765
2011-08-25,137.491
2011-08-26,137.292
2011-08-29,142.461
2011-08-30,141.751
2011-08-31,144.247
2011-09-01,142.74
2011-09-02,139.392
2011-09-05,133.681
2011-09-06,131.328
2011-09-07,133.331
2011-09-08,133.525
2011-09-09,127.836
2011-09-12,121.236
2011-09-13,120.802
2011-09-14,123.285
2011-09-15,127.145
2011-09-16,128.269
2011-09-19,123.993
2011-09-20,124.816
2011-09-21,124.079
2011-09-22,117.809
2011-09-23,117.782
2011-09-26,117.806
2011-09-27,122.478
2011-09-28,123.3
2011-09-29,124.907
2011-09-30,122.071
2011-10-03,119.543
2011-10-04,117.076
2011-10-05,118.726
2011-10-06,121.997
2011-10-07,124.446
2011-10-10,128.943
2011-10-11,127.436
2011-10-12,131.287
2011-10-13,127.459
2011-10-14,128.954
2011-10-17,127.636
2011-10-18,125.406
2011-10-19,126.113
2011-10-20,122.515
2011-10-21,126.612
2011-10-24,127.534
2011-10-25,125.684
2011-10-26,123.265
2011-10-27,129.976
2011-10-28,128.816
2011-10-31,124.209
2011-11-01,117.065
2011-11-02,118.032
2011-11-03,118.809
2011-11-04,117.543
2011-11-07,116.773
2011-11-08,117.26
2011-11-09,113.542
2011-11-10,112.897
2011-11-11,116.37
2011-11-14,114.474
2011-11-15,111.568
2011-11-16,112.534
2011-11-17,112.021
2011-11-18,112.306
2011-11-21,109.052
2011-11-22,107.839
2011-11-23,107.393
2011-11-24,106.478
2011-11-25,106.869
2011-11-28,110.613
2011-11-29,109.116
2011-11-30,113.814
2011-12-01,111.796
2011-12-02,114.872
2011-12-05,119.073
2011-12-06,116.756
2011-12-07,117.04
2011-12-08,113.472
2011-12-09,115.911
2011-12-12,110.566
2011-12-13,106.85
2011-12-14,102.623
2011-12-15,104.846
2011-12-16,105.326
2011-12-19,104.584
2011-12-20,107.025
2011-12-21,105.764
2011-12-22,106.76
2011-12-23,108.408
2011-12-26,108.408
2011-12-27,112.777
2011-12-28,112.356
2011-12-29,112.779
2011-12-30,113.991
2012-01-02,117.047
2012-01-03,120.436
2012-01-04,113.719
2012-01-05,109.122
2012-01-06,112.152
2012-01-09,112.391
2012-01-10,112.986
2012-01-11,111.147
2012-01-12,113.518
2012-01-13,111.603
2012-01-16,111.5
2012-01-17,112.583
2012-01-18,114.315
2012-01-19,115.747
2012-01-20,115.023
2012-01-23,116.793
2012-01-24,115.354
2012-01-25,114.127
2012-01-26,117.033
2012-01-27,116.63
2012-01-30,111.824
2012-01-31,111.613
2012-02-01,113.974
2012-02-02,114.373
2012-02-03,116.676
2012-02-06,117.447
2012-02-07,124.114
2012-02-08,128.838
2012-02-09,129.829
2012-02-10,126.474
2012-02-13,128.607
2012-02-14,125.854
2012-02-15,124.988
2012-02-16,122.1
2012-02-17,124.967
2012-02-20,127.051
2012-02-21,125.764
2012-02-22,123.793
2012-02-23,121.552
2012-02-24,124.623
2012-02-27,122.429
2012-02-28,124.212
2012-02-29,124.08
2012-03-01,124.911
2012-03-02,124.549
2012-03-05,123.688
2012-03-06,119.718
2012-03-07,118.725
2012-03-08,120.73
2012-03-09,119.546
2012-03-12,116.401
2012-03-13,120.078
2012-03-14,119.509
2012-03-15,119.378
2012-03-16,120.778
2012-03-19,121.503
2012-03-20,122.061
2012-03-21,122.189
2012-03-22,120.649
2012-03-23,121.644
2012-03-26,122.15
2012-03-27,120.981
2012-03-28,119.953
2012-03-29,118.206
2012-03-30,121.299
2012-04-02,121.378
2012-04-03,121.374
2012-04-04,116.867
2012-04-05,116.44
2012-04-06,116.44
2012-04-09,116.507
2012-04-10,114.972
2012-04-11,116.005
2012-04-12,115.359
2012-04-13,113.265
2012-04-16,111.445
2012-04-17,113.618
2012-04-18,112.884
2012-04-19,112.15
2012-04-20,112.52
2012-04-23,110.15
2012-04-24,110.903
2012-04-25,111.557
2012-04-26,111.722
2012-04-27,112.093
2012-04-30,112.081
2012-05-01,111.992
2012-05-02,111.098
2012-05-03,110.896
2012-05-04,109.645
2012-05-07,110.549
2012-05-08,109.725
2012-05-09,108.81
2012-05-10,109.031
2012-05-11,109.022
2012-05-14,106.635
2012-05-15,104.719
2012-05-16,102.629
2012-05-17,100.289
2012-05-18,99.487
2012-05-21,99.548
2012-05-22,100.865
2012-05-23,98.452
2012-05-24,98.808
2012-05-25,101.048
2012-05-28,100.929
2012-05-29,99.569
2012-05-30,97.435
2012-05-31,97.443
2012-06-01,96.462
2012-06-04,97.494
2012-06-05,97.087
2012-06-06,96.505
2012-06-07,97.027
2012-06-08,97.26
2012-06-11,98.136
2012-06-12,97.043
2012-06-13,97.451
2012-06-14,98.196
2012-06-15,101.652
2012-06-18,102.583
2012-06-19,103.998
2012-06-20,105.727
2012-06-21,105.201
2012-06-22,104.479
2012-06-25,102.911
2012-06-26,101.859
2012-06-27,102.769
2012-06-28,102.067
2012-06-29,106.556
2012-07-02,106.586
2012-07-03,107.752
2012-07-04,106.768
2012-07-05,105.547
2012-07-06,102.096
2012-07-09,102.378
2012-07-10,102.209
2012-07-11,101.47
2012-07-12,102.2
2012-07-13,103.019
2012-07-16,102.597
2012-07-17,102.734
2012-07-18,104.453
2012-07-19,104.866
2012-07-20,102.655
2012-07-23,100.013
2012-07-24,99.191
2012-07-25,99.778
2012-07-26,102.921
2012-07-27,103.684
2012-07-30,102.808
2012-07-31,103.254
2012-08-01,102.785
2012-08-02,100.109
2012-08-03,102.711
2012-08-06,103.471
2012-08-07,105.575
2012-08-08,105.138
2012-08-09,104.685
2012-08-10,105.76
2012-08-13,104.63
2012-08-14,104.64
2012-08-15,104.661
2012-08-16,105.994
2012-08-17,106.954
2012-08-20,109.653
2012-08-21,110.2
2012-08-22,111.152
2012-08-23,110.09
2012-08-24,110.107
2012-08-27,111.419
2012-08-28,111.366
2012-08-29,110.284
2012-08-30,109.392
2012-08-31,112.291
2012-09-03,112.417
2012-09-04,111.877
2012-09-05,112.707
2012-09-06,115.265
2012-09-07,119.954
2012-09-10,120.758
2012-09-11,126.934
2012-09-12,129.711
2012-09-13,126.898
2012-09-14,128.751
2012-09-17,125.979
2012-09-18,123.224
2012-09-19,123.654
2012-09-20,123.441
2012-09-21,126.076
2012-09-24,127.262
2012-09-25,125.348
2012-09-26,120.557
2012-09-27,122.184
2012-09-28,121.809
2012-10-01,124.626
2012-10-02,124.755
2012-10-03,124.454
2012-10-04,127.274
2012-10-05,131.212
2012-10-08,128.945
2012-10-09,129.28
2012-10-10,128.187
2012-10-11,129.001
2012-10-12,130.105
2012-10-15,130.423
2012-10-16,132.645
2012-10-17,133.856
2012-10-18,136.147
2012-10-19,135.301
2012-10-22,135.7
2012-10-23,133.027
2012-10-24,132.798
2012-10-25,133.405
2012-10-26,132.271
2012-10-29,131.08
2012-10-30,132.704
2012-10-31,132.162
2012-11-01,133.172
2012-11-02,132.321
2012-11-05,131.134
2012-11-06,132.0
2012-11-07,130.573
2012-11-08,131.079
2012-11-09,129.975
2012-11-12,129.62
2012-11-13,129.909
2012-11-14,129.357
2012-11-15,128.62
2012-11-16,125.511
2012-11-19,129.916
2012-11-20,129.286
2012-11-21,130.262
2012-11-22,130.247
2012-11-23,132.087
2012-11-26,132.03
2012-11-27,131.048
2012-11-28,130.913
2012-11-29,132.447
2012-11-30,133.207
2012-12-03,135.161
2012-12-04,136.56
2012-12-05,139.015
2012-12-06,139.066
2012-12-07,139.832
2012-12-10,139.635
2012-12-11,141.958
2012-12-12,142.935
2012-12-13,142.577
2012-12-14,143.272
2012-12-17,145.396
2012-12-18,148.881
2012-12-19,151.612
2012-12-20,151.55
2012-12-21,151.308
2012-12-24,151.101
2012-12-25,151.101
2012-12-26,151.41
2012-12-27,151.945
2012-12-28,150.618
2012-12-31,149.102
2013-01-01,149.102
2013-01-02,153.607
2013-01-03,153.226
2013-01-04,154.522
2013-01-07,157.603
2013-01-08,157.822
2013-01-09,162.863
2013-01-10,168.32
2013-01-11,169.939
2013-01-14,172.534
2013-01-15,170.905
2013-01-16,168.339
2013-01-17,172.806
2013-01-18,173.644
2013-01-21,179.765
2013-01-22,180.19
2013-01-23,184.244
2013-01-24,182.727
2013-01-25,186.526
2013-01-28,187.223
2013-01-29,185.618
2013-01-30,184.135
2013-01-31,181.945
2013-02-01,187.956
2013-02-04,181.018
2013-02-05,184.526
2013-02-06,186.104
2013-02-07,184.434
2013-02-08,182.638
2013-02-11,184.583
2013-02-12,187.183
2013-02-13,189.402
2013-02-14,186.266
2013-02-15,185.348
2013-02-18,184.835
2013-02-19,187.913
2013-02-20,188.087
2013-02-21,185.559
2013-02-22,185.071
2013-02-25,186.085
2013-02-26,178.602
2013-02-27,180.429
2013-02-28,178.6
2013-03-01,175.669
2013-03-04,171.774
2013-03-05,177.065
2013-03-06,174.142
2013-03-07,176.177
2013-03-08,177.001
2013-03-11,175.276
2013-03-12,175.234
2013-03-13,174.329
2013-03-14,178.574
2013-03-15,177.821
2013-03-18,174.488
2013-03-19,170.984
2013-03-20,174.678
2013-03-21,173.877
2013-03-22,173.86
2013-03-25,169.882
2013-03-26,168.639
2013-03-27,164.091
2013-03-28,165.002
2013-03-29,165.002
2013-04-01,165.079
2013-04-02,162.894
2013-04-03,156.38
2013-04-04,158.971
2013-04-05,158.187
2013-04-08,156.428
2013-04-09,160.585
2013-04-10,169.773
2013-04-11,170.839
2013-04-12,167.7
2013-04-15,166.404
2013-04-16,165.731
2013-04-17,161.137
2013-04-18,161.956
2013-04-19,166.652
2013-04-22,167.014
2013-04-23,172.828
2013-04-24,174.302
2013-04-25,176.646
2013-04-26,175.18
2013-04-29,179.736
2013-04-30,180.642
2013-05-01,180.765
2013-05-02,179.145
2013-05-03,180.996
2013-05-06,180.226
2013-05-07,183.059
2013-05-08,181.714
2013-05-09,182.161
2013-05-10,181.179
2013-05-13,178.014
2013-05-14,175.92
2013-05-15,177.15
2013-05-16,176.691
2013-05-17,176.271
2013-05-20,177.153
2013-05-21,177.645
2013-05-22,178.542
2013-05-23,175.211
2013-05-24,177.035
2013-05-27,179.021
2013-05-28,180.078
2013-05-29,180.325
2013-05-30,180.957
2013-05-31,178.526
2013-06-03,176.535
2013-06-04,177.715
2013-06-05,176.728
2013-06-06,174.861
2013-06-07,177.167
2013-06-10,175.015
2013-06-11,175.615
2013-06-12,176.453
2013-06-13,173.379
2013-06-14,175.154
2013-06-17,179.052
2013-06-18,180.818
2013-06-19,180.876
2013-06-20,170.817
2013-06-21,164.324
2013-06-24,157.203
2013-06-25,163.594
2013-06-26,167.914
2013-06-27,169.122
2013-06-28,169.771
2013-07-01,173.593
2013-07-02,169.094
2013-07-03,155.456
2013-07-04,163.055
2013-07-05,160.394
2013-07-08,168.047
2013-07-09,166.523
2013-07-10,167.944
2013-07-11,163.966
2013-07-12,164.869
2013-07-15,165.387
2013-07-16,166.94
2013-07-17,168.93
2013-07-18,174.919
2013-07-19,173.083
2013-07-22,181.099
2013-07-23,179.147
2013-07-24,182.113
2013-07-25,181.944
2013-07-26,182.363
2013-07-29,181.445
2013-07-30,183.314
2013-07-31,182.439
2013-08-01,183.187
2013-08-02,183.941
2013-08-05,182.905
2013-08-06,182.646
2013-08-07,181.764
2013-08-08,187.997
2013-08-09,190.93
2013-08-12,190.149
2013-08-13,192.291
2013-08-14,194.741
2013-08-15,193.569
2013-08-16,194.313
2013-08-19,191.748
2013-08-20,189.009
2013-08-21,189.337
2013-08-22,190.822
2013-08-23,192.776
2013-08-26,189.483
2013-08-27,187.01
2013-08-28,184.419
2013-08-29,185.027
2013-08-30,181.917
2013-09-02,184.588
2013-09-03,182.844
2013-09-04,185.295
2013-09-05,184.176
2013-09-06,184.846
2013-09-09,185.927
2013-09-10,188.846
2013-09-11,189.306
2013-09-12,189.256
2013-09-13,188.542
2013-09-16,189.982
2013-09-17,188.819
2013-09-18,190.863
2013-09-19,194.911
2013-09-20,196.292
2013-09-23,193.853
2013-09-24,193.813
2013-09-25,195.142
2013-09-26,194.827
2013-09-27,194.507
2013-09-30,194.333
2013-10-01,196.49
2013-10-02,198.396
2013-10-03,198.467
2013-10-04,200.203
2013-10-07,200.084
2013-10-08,199.645
2013-10-09,203.287
2013-10-10,206.445
2013-10-11,208.734
2013-10-14,212.649
2013-10-15,212.97
2013-10-16,213.665
2013-10-17,218.179
2013-10-18,219.376
2013-10-21,221.315
2013-10-22,220.511
2013-10-23,216.424
2013-10-24,218.917
2013-10-25,215.477
2013-10-28,217.436
2013-10-29,219.702
2013-10-30,224.326
2013-10-31,221.633
2013-11-01,218.888
2013-11-04,222.355
2013-11-05,222.356
2013-11-06,227.081
2013-11-07,226.275
2013-11-08,223.053
2013-11-11,226.191
2013-11-12,226.21
2013-11-13,221.967
2013-11-14,225.073
2013-11-15,225.839
2013-11-18,228.492
2013-11-19,228.557
2013-11-20,223.129
2013-11-21,226.102
2013-11-22,229.179
2013-11-25,228.963
2013-11-26,231.311
2013-11-27,237.561
2013-11-28,240.04
2013-11-29,242.431
2013-12-02,246.663
2013-12-03,247.153
2013-12-04,243.856
2013-12-05,243.416
2013-12-06,243.924
2013-12-09,248.757
2013-12-10,253.62
2013-12-11,253.696
2013-12-12,249.31
2013-12-13,247.427
2013-12-16,250.538
2013-12-17,249.942
2013-12-18,253.3
2013-12-19,253.904
2013-12-20,259.744
2013-12-23,264.826
2013-12-24,265.974
2013-12-25,265.974
2013-12-26,266.47
2013-12-27,272.182
2013-12-30,264.69
2013-12-31,263.31
2014-01-01,263.31
2014-01-02,272.02
2014-01-03,271.489
2014-01-06,273.883
2014-01-07,281.354
2014-01-08,287.479
2014-01-09,288.993
2014-01-10,292.695
2014-01-13,295.321
2014-01-14,292.403
2014-01-15,295.459
2014-01-16,292.17
2014-01-17,291.479
2014-01-20,289.551
2014-01-21,287.894
2014-01-22,273.608
2014-01-23,279.615
2014-01-24,277.897
2014-01-27,273.137
2014-01-28,277.508
2014-01-29,278.961
2014-01-30,277.457
2014-01-31,272.915
2014-02-03,268.759
2014-02-04,280.253
2014-02-05,282.524
2014-02-06,292.429
2014-02-07,292.276
2014-02-10,293.385
2014-02-11,297.122
2014-02-12,294.362
2014-02-13,297.078
2014-02-14,301.586
2014-02-17,307.889
2014-02-18,306.296
2014-02-19,304.377
2014-02-20,303.447
2014-02-21,306.402
2014-02-24,308.352
2014-02-25,310.281
2014-02-26,304.616
2014-02-27,306.377
2014-02-28,313.221
2014-03-03,303.453
2014-03-04,310.796
2014-03-05,311.841
2014-03-06,323.113
2014-03-07,322.681
2014-03-10,328.728
2014-03-11,336.363
2014-03-12,330.187
2014-03-13,322.926
2014-03-14,321.676
2014-03-17,330.851
2014-03-18,333.382
2014-03-19,332.922
2014-03-20,327.569
2014-03-21,328.729
2014-03-24,321.003
2014-03-25,322.486
2014-03-26,327.481
2014-03-27,328.615
2014-03-28,331.323
2014-03-31,337.313
2014-04-01,345.934
2014-04-02,339.621
2014-04-03,340.414
2014-04-04,339.827
2014-04-07,336.147
2014-04-08,329.337
2014-04-09,329.145
2014-04-10,327.253
2014-04-11,322.742
2014-04-14,315.666
2014-04-15,309.063
2014-04-16,319.698
2014-04-17,322.552
2014-04-18,322.552
2014-04-21,321.818
2014-04-22,329.89
2014-04-23,325.82
2014-04-24,323.252
2014-04-25,317.306
2014-04-28,318.763
2014-04-29,324.795
2014-04-30,329.328
2014-05-01,329.328
2014-05-02,330.774
2014-05-05,330.723
2014-05-06,335.175
2014-05-07,327.683
2014-05-08,324.647
2014-05-09,314.287
2014-05-12,318.067
2014-05-13,313.086
2014-05-14,298.906
2014-05-15,283.924
2014-05-16,289.7
2014-05-19,285.506
2014-05-20,284.64
2014-05-21,286.465
2014-05-22,285.885
2014-05-23,287.802
2014-05-26,298.588
2014-05-27,302.577
2014-05-28,309.602
2014-05-29,304.7
2014-05-30,305.133
2014-06-02,307.554
2014-06-03,304.934
2014-06-04,307.84
2014-06-05,310.348
2014-06-06,317.332
2014-06-09,318.104
2014-06-10,319.88
2014-06-11,313.514
2014-06-12,308.051
2014-06-13,305.659
2014-06-16,305.532
2014-06-17,305.911
2014-06-18,304.416
2014-06-19,307.017
2014-06-20,298.675
2014-06-23,295.822
2014-06-24,290.732
2014-06-25,299.446
2014-06-26,298.834
2014-06-27,296.866
2014-06-30,300.161
2014-07-01,329.69
2014-07-02,327.251
2014-07-03,325.037
2014-07-04,322.703
2014-07-07,318.073
2014-07-08,309.193
2014-07-09,304.622
2014-07-10,289.588
2014-07-11,291.901
2014-07-14,295.793
2014-07-15,293.861
2014-07-16,300.473
2014-07-17,296.768
2014-07-18,293.28
2014-07-21,294.162
2014-07-22,295.364
2014-07-23,297.382
2014-07-24,299.892
2014-07-25,300.498
2014-07-28,301.697
2014-07-29,298.485
2014-07-30,295.677
2014-07-31,292.571
2014-08-01,286.038
2014-08-04,287.072
2014-08-05,283.976
2014-08-06,271.117
2014-08-07,264.214
2014-08-08,264.439
2014-08-11,263.945
2014-08-12,263.522
2014-08-13,268.901
2014-08-14,270.359
2014-08-15,270.623
2014-08-18,278.119
2014-08-19,278.246
2014-08-20,275.435
2014-08-21,279.257
2014-08-22,276.33
2014-08-25,277.85
2014-08-26,283.26
2014-08-27,290.115
2014-08-28,287.902
2014-08-29,286.854
2014-09-01,284.349
2014-09-02,285.157
2014-09-03,287.942
2014-09-04,291.069
2014-09-05,290.786
2014-09-08,291.163
2014-09-09,285.138
2014-09-10,284.842
2014-09-11,288.524
2014-09-12,289.552
2014-09-15,287.272
2014-09-16,290.765
2014-09-17,293.91
2014-09-18,296.13
2014-09-19,293.11
2014-09-22,290.317
2014-09-23,286.403
2014-09-24,282.653
2014-09-25,278.703
2014-09-26,279.116
2014-09-29,278.108
2014-09-30,280.191
2014-10-01,277.056
2014-10-02,269.897
2014-10-03,271.34
2014-10-06,271.878
2014-10-07,269.959
2014-10-08,266.688
2014-10-09,257.614
2014-10-10,253.262
2014-10-13,254.62
2014-10-14,255.668
2014-10-15,247.371
2014-10-16,237.997
2014-10-17,240.461
2014-10-20,239.531
2014-10-21,242.724
2014-10-22,243.35
2014-10-23,246.59
2014-10-24,245.919
2014-10-27,243.723
2014-10-28,251.871
2014-10-29,250.354
2014-10-30,248.477
2014-10-31,254.96
2014-11-03,256.855
2014-11-04,250.427
2014-11-05,254.194
2014-11-06,253.651
2014-11-07,250.071
2014-11-10,254.92
2014-11-11,255.534
2014-11-12,251.753
2014-11-13,252.272
2014-11-14,249.139
2014-11-17,251.013
2014-11-18,255.465
2014-11-19,256.46
2014-11-20,256.428
2014-11-21,260.939
2014-11-24,261.479
2014-11-25,264.48
2014-11-26,261.411
2014-11-27,260.956
2014-11-28,258.228
2014-12-01,256.97
2014-12-02,255.688
2014-12-03,254.753
2014-12-04,255.864
2014-12-05,257.952
2014-12-08,254.858
2014-12-09,251.539
2014-12-10,248.399
2014-12-11,245.007
2014-12-12,242.226
2014-12-15,236.276
2014-12-16,239.078
2014-12-17,231.945
2014-12-18,237.968
2014-12-19,236.518
2014-12-22,237.265
2014-12-23,238.976
2014-12-24,238.15
2014-12-25,238.15
2014-12-26,237.779
2014-12-29,235.155
2014-12-30,231.274
2014-12-31,230.158
2015-01-01,230.158
2015-01-02,230.776
2015-01-05,225.333
2015-01-06,221.192
2015-01-07,215.011
2015-01-08,221.471
2015-01-09,221.316
2015-01-12,221.631
2015-01-13,224.491
2015-01-14,227.755
2015-01-15,225.374
2015-01-16,222.852
2015-01-19,226.524
2015-01-20,224.605
2015-01-21,226.124
2015-01-22,231.314
2015-01-23,231.811
2015-01-26,233.136
2015-01-27,231.129
2015-01-28,229.406
2015-01-29,229.713
2015-01-30,227.921
2015-02-02,228.201
2015-02-03,235.866
2015-02-04,236.001
2015-02-05,236.66
2015-02-06,235.486
2015-02-09,230.969
2015-02-10,233.004
2015-02-11,231.228
2015-02-12,236.267
2015-02-13,241.042
2015-02-16,240.24
2015-02-17,244.712
2015-02-18,247.451
2015-02-19,245.717
2015-02-20,245.503
2015-02-23,244.974
2015-02-24,248.681
2015-02-25,250.845
2015-02-26,252.924
2015-02-27,252.776
2015-03-02,251.208
2015-03-03,249.293
2015-03-04,245.989
2015-03-05,247.301
2015-03-06,246.762
2015-03-09,247.052
2015-03-10,240.244
2015-03-11,242.37
2015-03-12,246.325
2015-03-13,245.58
2015-03-16,247.073
2015-03-17,245.699
2015-03-18,246.276
2015-03-19,249.311
2015-03-20,257.358
2015-03-23,262.512
2015-03-24,264.126
2015-03-25,261.061
2015-03-26,256.497
2015-03-27,259.019
2015-03-30,258.258
2015-03-31,254.672
2015-04-01,257.045
2015-04-02,262.459
2015-04-03,262.459
2015-04-06,266.101
2015-04-07,263.748
2015-04-08,264.82
2015-04-09,267.981
2015-04-10,265.675
2015-04-13,263.859
2015-04-14,264.804
2015-04-15,264.082
2015-04-16,260.61
2015-04-17,256.933
2015-04-20,256.995
2015-04-21,260.369
2015-04-22,256.04
2015-04-23,254.837
2015-04-24,256.668
2015-04-27,260.401
2015-04-28,260.632
2015-04-29,259.41
2015-04-30,260.202
2015-05-01,260.597
2015-05-04,264.482
2015-05-05,258.238
2015-05-06,262.362
2015-05-07,260.576
2015-05-08,264.515
2015-05-11,263.872
2015-05-12,265.828
2015-05-13,269.038
2015-05-14,269.817
2015-05-15,271.049
2015-05-18,268.643
2015-05-19,265.193
2015-05-20,263.684
2015-05-21,264.105
2015-05-22,261.715
2015-05-25,257.479
2015-05-26,250.405
2015-05-27,252.233
2015-05-28,254.561
2015-05-29,249.158
2015-06-01,248.68
2015-06-02,255.281
2015-06-03,261.647
2015-06-04,258.32
2015-06-05,250.808
2015-06-08,246.016
2015-06-09,247.343
2015-06-10,253.147
2015-06-11,254.276
2015-06-12,250.247
2015-06-15,243.715
2015-06-16,243.484
2015-06-17,241.688
2015-06-18,246.793
2015-06-19,248.457
2015-06-22,255.548
2015-06-23,257.452
2015-06-24,252.829
2015-06-25,252.342
2015-06-26,252.097
2015-06-29,240.417
2015-06-30,241.446
2015-07-01,245.88
2015-07-02,244.176
2015-07-03,243.74
2015-07-06,233.294
2015-07-07,225.554
2015-07-08,230.244
2015-07-09,238.282
2015-07-10,250.194
2015-07-13,251.283
2015-07-14,249.837
2015-07-15,251.369
2015-07-16,254.355
2015-07-17,250.738
2015-07-20,250.937
2015-07-21,251.068
2015-07-22,249.262
2015-07-23,250.779
2015-07-24,249.302
2015-07-27,248.8
2015-07-28,246.358
2015-07-29,249.516
2015-07-30,246.182
2015-07-31,248.914
2015-08-03,251.439
2015-08-04,249.555
2015-08-05,249.306
