Date,FRANCE SMALL GROWTH Small Cap
2010-09-20,636.146
2010-09-21,641.785
2010-09-22,648.437
2010-09-23,643.666
2010-09-24,660.485
2010-09-27,665.477
2010-09-28,670.447
2010-09-29,673.497
2010-09-30,676.353
2010-10-01,683.622
2010-10-04,678.219
2010-10-05,697.008
2010-10-06,700.944
2010-10-07,702.61
2010-10-08,703.387
2010-10-11,710.057
2010-10-12,707.065
2010-10-13,725.351
2010-10-14,731.078
2010-10-15,728.837
2010-10-18,727.49
2010-10-19,717.684
2010-10-20,731.241
2010-10-21,746.276
2010-10-22,748.504
2010-10-25,758.249
2010-10-26,751.945
2010-10-27,744.145
2010-10-28,747.667
2010-10-29,752.784
2010-11-01,758.84
2010-11-02,767.439
2010-11-03,763.544
2010-11-04,784.392
2010-11-05,775.657
2010-11-08,768.853
2010-11-09,778.073
2010-11-10,752.93
2010-11-11,745.0
2010-11-12,743.697
2010-11-15,748.069
2010-11-16,726.361
2010-11-17,730.572
2010-11-18,747.374
2010-11-19,751.125
2010-11-22,745.435
2010-11-23,718.737
2010-11-24,725.498
2010-11-25,728.523
2010-11-26,714.835
2010-11-29,695.637
2010-11-30,688.753
2010-12-01,711.777
2010-12-02,732.368
2010-12-03,751.785
2010-12-06,750.04
2010-12-07,760.724
2010-12-08,753.404
2010-12-09,747.517
2010-12-10,746.543
2010-12-13,762.858
2010-12-14,761.809
2010-12-15,761.975
2010-12-16,752.734
2010-12-17,748.051
2010-12-20,751.517
2010-12-21,761.109
2010-12-22,763.054
2010-12-23,761.058
2010-12-24,760.015
2010-12-27,756.271
2010-12-28,756.01
2010-12-29,764.582
2010-12-30,773.944
2010-12-31,784.333
2011-01-03,787.435
2011-01-04,786.902
2011-01-05,773.988
2011-01-06,772.911
2011-01-07,767.327
2011-01-10,757.908
2011-01-11,772.963
2011-01-12,785.889
2011-01-13,797.121
2011-01-14,795.205
2011-01-17,792.567
2011-01-18,808.957
2011-01-19,806.637
2011-01-20,786.692
2011-01-21,800.437
2011-01-24,798.062
2011-01-25,801.173
2011-01-26,818.27
2011-01-27,823.304
2011-01-28,812.522
2011-01-31,810.816
2011-02-01,826.308
2011-02-02,824.343
2011-02-03,809.257
2011-02-04,807.557
2011-02-07,817.235
2011-02-08,832.653
2011-02-09,831.617
2011-02-10,818.167
2011-02-11,818.757
2011-02-14,820.275
2011-02-15,823.613
2011-02-16,825.007
2011-02-17,825.112
2011-02-18,831.391
2011-02-21,824.737
2011-02-22,815.504
2011-02-23,806.288
2011-02-24,800.661
2011-02-25,815.285
2011-02-28,830.437
2011-03-01,830.54
2011-03-02,833.879
2011-03-03,842.878
2011-03-04,838.993
2011-03-07,844.486
2011-03-08,840.931
2011-03-09,840.115
2011-03-10,819.171
2011-03-11,809.949
2011-03-14,809.55
2011-03-15,792.531
2011-03-16,776.653
2011-03-17,799.091
2011-03-18,816.924
2011-03-21,839.8
2011-03-22,836.53
2011-03-23,831.43
2011-03-24,851.498
2011-03-25,855.812
2011-03-28,857.568
2011-03-29,860.617
2011-03-30,864.405
2011-03-31,865.126
2011-04-01,874.21
2011-04-04,921.247
2011-04-05,916.995
2011-04-06,929.028
2011-04-07,921.938
2011-04-08,935.538
2011-04-11,936.742
2011-04-12,927.319
2011-04-13,937.278
2011-04-14,933.86
2011-04-15,932.979
2011-04-18,905.777
2011-04-19,917.505
2011-04-20,945.122
2011-04-21,947.553
2011-04-22,947.553
2011-04-25,946.87
2011-04-26,958.883
2011-04-27,960.17
2011-04-28,974.869
2011-04-29,974.715
2011-05-02,986.046
2011-05-03,978.416
2011-05-04,969.636
2011-05-05,957.807
2011-05-06,956.722
2011-05-09,947.7
2011-05-10,958.562
2011-05-11,950.003
2011-05-12,939.359
2011-05-13,940.244
2011-05-16,939.146
2011-05-17,924.568
2011-05-18,930.776
2011-05-19,934.426
2011-05-20,925.092
2011-05-23,902.792
2011-05-24,913.918
2011-05-25,911.997
2011-05-26,915.475
2011-05-27,936.227
2011-05-30,938.974
2011-05-31,954.124
2011-06-01,959.746
2011-06-02,954.971
2011-06-03,969.275
2011-06-06,968.998
2011-06-07,973.41
2011-06-08,959.465
2011-06-09,959.323
2011-06-10,941.319
2011-06-13,939.793
2011-06-14,951.679
2011-06-15,933.459
2011-06-16,916.488
2011-06-17,923.096
2011-06-20,916.895
2011-06-21,935.575
2011-06-22,938.1
2011-06-23,905.597
2011-06-24,907.817
2011-06-27,912.675
2011-06-28,921.619
2011-06-29,935.858
2011-06-30,953.855
2011-07-01,954.897
2011-07-04,964.124
2011-07-05,955.808
2011-07-06,945.07
2011-07-07,954.748
2011-07-08,939.412
2011-07-11,903.915
2011-07-12,899.328
2011-07-13,916.856
2011-07-14,909.503
2011-07-15,901.166
2011-07-18,881.258
2011-07-19,906.484
2011-07-20,916.056
2011-07-21,939.407
2011-07-22,944.489
2011-07-25,942.276
2011-07-26,944.004
2011-07-27,923.358
2011-07-28,904.642
2011-07-29,895.656
2011-08-01,878.076
2011-08-02,856.562
2011-08-03,836.824
2011-08-04,793.626
2011-08-05,785.775
2011-08-08,734.975
2011-08-09,753.659
2011-08-10,745.822
2011-08-11,770.697
2011-08-12,796.008
2011-08-15,820.876
2011-08-16,811.866
2011-08-17,817.814
2011-08-18,765.673
2011-08-19,764.46
2011-08-22,768.712
2011-08-23,773.843
2011-08-24,788.627
2011-08-25,796.02
2011-08-26,795.29
2011-08-29,819.922
2011-08-30,819.542
2011-08-31,839.304
2011-09-01,831.614
2011-09-02,811.188
2011-09-05,775.175
2011-09-06,768.077
2011-09-07,785.548
2011-09-08,792.488
2011-09-09,759.326
2011-09-12,727.245
2011-09-13,731.423
2011-09-14,737.749
2011-09-15,754.022
2011-09-16,760.842
2011-09-19,736.671
2011-09-20,746.889
2011-09-21,744.485
2011-09-22,701.13
2011-09-23,705.535
2011-09-26,704.957
2011-09-27,744.644
2011-09-28,738.74
2011-09-29,741.347
2011-09-30,723.254
2011-10-03,698.55
2011-10-04,679.497
2011-10-05,694.95
2011-10-06,718.062
2011-10-07,723.992
2011-10-10,747.105
2011-10-11,750.618
2011-10-12,772.193
2011-10-13,764.207
2011-10-14,776.438
2011-10-17,758.888
2011-10-18,749.08
2011-10-19,752.125
2011-10-20,728.26
2011-10-21,747.902
2011-10-24,759.43
2011-10-25,759.83
2011-10-26,756.729
2011-10-27,796.206
2011-10-28,796.838
2011-10-31,771.732
2011-11-01,726.502
2011-11-02,737.278
2011-11-03,749.069
2011-11-04,745.856
2011-11-07,741.899
2011-11-08,748.891
2011-11-09,727.43
2011-11-10,721.425
2011-11-11,742.442
2011-11-14,736.354
2011-11-15,722.545
2011-11-16,719.445
2011-11-17,707.385
2011-11-18,703.299
2011-11-21,683.891
2011-11-22,674.301
2011-11-23,655.964
2011-11-24,658.144
2011-11-25,659.804
2011-11-28,684.823
2011-11-29,686.42
2011-11-30,716.857
2011-12-01,711.927
2011-12-02,711.68
2011-12-05,725.081
2011-12-06,717.484
2011-12-07,720.541
2011-12-08,706.388
2011-12-09,717.553
2011-12-12,695.318
2011-12-13,690.094
2011-12-14,666.704
2011-12-15,672.043
2011-12-16,671.272
2011-12-19,669.382
2011-12-20,684.109
2011-12-21,679.009
2011-12-22,685.089
2011-12-23,689.54
2011-12-26,689.54
2011-12-27,692.025
2011-12-28,684.384
2011-12-29,686.622
2011-12-30,698.176
2012-01-02,708.063
2012-01-03,717.793
2012-01-04,705.837
2012-01-05,700.187
2012-01-06,695.897
2012-01-09,697.664
2012-01-10,707.139
2012-01-11,704.446
2012-01-12,717.376
2012-01-13,706.894
2012-01-16,710.777
2012-01-17,721.759
2012-01-18,735.32
2012-01-19,742.942
2012-01-20,741.728
2012-01-23,745.903
2012-01-24,739.019
2012-01-25,738.647
2012-01-26,759.991
2012-01-27,758.296
2012-01-30,748.984
2012-01-31,763.432
2012-02-01,783.897
2012-02-02,785.006
2012-02-03,790.515
2012-02-06,790.96
2012-02-07,796.379
2012-02-08,797.836
2012-02-09,801.141
2012-02-10,794.652
2012-02-13,798.192
2012-02-14,795.173
2012-02-15,799.456
2012-02-16,789.592
2012-02-17,798.802
2012-02-20,805.221
2012-02-21,800.28
2012-02-22,794.655
2012-02-23,796.561
2012-02-24,822.45
2012-02-27,816.797
2012-02-28,819.563
2012-02-29,821.492
2012-03-01,825.707
2012-03-02,818.784
2012-03-05,815.584
2012-03-06,786.529
2012-03-07,791.276
2012-03-08,827.29
2012-03-09,819.943
2012-03-12,825.73
2012-03-13,836.095
2012-03-14,830.159
2012-03-15,838.333
2012-03-16,845.642
2012-03-19,851.148
2012-03-20,843.225
2012-03-21,842.42
2012-03-22,830.677
2012-03-23,837.135
2012-03-26,852.878
2012-03-27,851.562
2012-03-28,846.368
2012-03-29,836.541
2012-03-30,849.361
2012-04-02,858.206
2012-04-03,859.675
2012-04-04,825.148
2012-04-05,823.619
2012-04-06,823.619
2012-04-09,824.091
2012-04-10,806.727
2012-04-11,816.192
2012-04-12,833.36
2012-04-13,826.96
2012-04-16,824.261
2012-04-17,840.87
2012-04-18,837.477
2012-04-19,830.468
2012-04-20,831.554
2012-04-23,807.696
2012-04-24,829.918
2012-04-25,844.785
2012-04-26,857.192
2012-04-27,861.617
2012-04-30,860.273
2012-05-01,859.591
2012-05-02,861.412
2012-05-03,858.345
2012-05-04,835.789
2012-05-07,838.257
2012-05-08,819.552
2012-05-09,817.651
2012-05-10,824.44
2012-05-11,825.019
2012-05-14,807.582
2012-05-15,802.581
2012-05-16,796.722
2012-05-17,787.065
2012-05-18,773.19
2012-05-21,778.781
2012-05-22,791.72
2012-05-23,765.153
2012-05-24,767.516
2012-05-25,759.086
2012-05-28,767.79
2012-05-29,778.139
2012-05-30,756.032
2012-05-31,757.388
2012-06-01,740.29
2012-06-04,742.927
2012-06-05,743.205
2012-06-06,762.714
2012-06-07,784.282
2012-06-08,770.577
2012-06-11,773.201
2012-06-12,762.261
2012-06-13,768.42
2012-06-14,761.848
2012-06-15,773.864
2012-06-18,775.427
2012-06-19,791.213
2012-06-20,799.908
2012-06-21,792.04
2012-06-22,777.284
2012-06-25,760.78
2012-06-26,755.921
2012-06-27,767.856
2012-06-28,761.182
2012-06-29,802.899
2012-07-02,814.338
2012-07-03,824.53
2012-07-04,820.794
2012-07-05,808.291
2012-07-06,792.741
2012-07-09,789.514
2012-07-10,793.196
2012-07-11,791.286
2012-07-12,779.99
2012-07-13,789.713
2012-07-16,796.969
2012-07-17,802.093
2012-07-18,815.809
2012-07-19,828.019
2012-07-20,816.703
2012-07-23,793.907
2012-07-24,791.427
2012-07-25,794.571
2012-07-26,819.195
2012-07-27,832.475
2012-07-30,831.635
2012-07-31,834.24
2012-08-01,835.886
2012-08-02,816.142
2012-08-03,842.029
2012-08-06,860.959
2012-08-07,862.883
2012-08-08,857.558
2012-08-09,852.89
2012-08-10,846.873
2012-08-13,845.259
2012-08-14,843.84
2012-08-15,841.863
2012-08-16,850.742
2012-08-17,851.881
2012-08-20,849.48
2012-08-21,863.885
2012-08-22,857.524
2012-08-23,862.755
2012-08-24,852.909
2012-08-27,857.435
2012-08-28,858.748
2012-08-29,856.742
2012-08-30,851.197
2012-08-31,863.332
2012-09-03,859.093
2012-09-04,852.39
2012-09-05,853.076
2012-09-06,871.746
2012-09-07,888.984
2012-09-10,888.187
2012-09-11,891.665
2012-09-12,899.078
2012-09-13,893.441
2012-09-14,920.079
2012-09-17,919.065
2012-09-18,904.884
2012-09-19,907.171
2012-09-20,893.095
2012-09-21,898.064
2012-09-24,884.935
2012-09-25,895.657
2012-09-26,873.61
2012-09-27,876.835
2012-09-28,877.16
2012-10-01,885.752
2012-10-02,888.619
2012-10-03,882.937
2012-10-04,890.426
2012-10-05,901.388
2012-10-08,889.174
2012-10-09,881.348
2012-10-10,871.98
2012-10-11,875.39
2012-10-12,872.095
2012-10-15,871.069
2012-10-16,885.558
2012-10-17,897.952
2012-10-18,897.21
2012-10-19,890.393
2012-10-22,889.42
2012-10-23,873.739
2012-10-24,874.027
2012-10-25,875.383
2012-10-26,874.942
2012-10-29,869.956
2012-10-30,883.972
2012-10-31,878.445
2012-11-01,889.361
2012-11-02,889.439
2012-11-05,879.546
2012-11-06,881.744
2012-11-07,872.828
2012-11-08,865.762
2012-11-09,863.242
2012-11-12,858.776
2012-11-13,855.099
2012-11-14,851.766
2012-11-15,849.164
2012-11-16,839.11
2012-11-19,858.656
2012-11-20,865.468
2012-11-21,872.064
2012-11-22,887.22
2012-11-23,901.234
2012-11-26,893.229
2012-11-27,896.702
2012-11-28,896.036
2012-11-29,909.842
2012-11-30,915.318
2012-12-03,918.653
2012-12-04,923.532
2012-12-05,924.229
2012-12-06,923.999
2012-12-07,918.009
2012-12-10,921.518
2012-12-11,933.725
2012-12-12,941.321
2012-12-13,944.88
2012-12-14,952.671
2012-12-17,964.974
2012-12-18,984.747
2012-12-19,994.155
2012-12-20,990.377
2012-12-21,976.436
2012-12-24,974.109
2012-12-25,974.109
2012-12-26,976.102
2012-12-27,985.164
2012-12-28,978.0
2012-12-31,977.959
2013-01-01,977.959
2013-01-02,1004.6
2013-01-03,1008.06
2013-01-04,1011.338
2013-01-07,1029.153
2013-01-08,1020.384
2013-01-09,1022.622
2013-01-10,1035.944
2013-01-11,1047.335
2013-01-14,1064.317
2013-01-15,1057.094
2013-01-16,1055.716
2013-01-17,1070.788
2013-01-18,1064.215
2013-01-21,1069.208
2013-01-22,1063.791
2013-01-23,1075.424
2013-01-24,1082.432
2013-01-25,1091.916
2013-01-28,1088.191
2013-01-29,1084.223
2013-01-30,1080.326
2013-01-31,1079.304
2013-02-01,1117.415
2013-02-04,1097.562
2013-02-05,1097.231
2013-02-06,1099.552
2013-02-07,1074.293
2013-02-08,1083.882
2013-02-11,1087.212
2013-02-12,1097.304
2013-02-13,1095.269
2013-02-14,1082.061
2013-02-15,1085.703
2013-02-18,1086.341
2013-02-19,1099.7
2013-02-20,1091.022
2013-02-21,1060.77
2013-02-22,1059.517
2013-02-25,1065.123
2013-02-26,1034.673
2013-02-27,1048.247
2013-02-28,1040.143
2013-03-01,1028.507
2013-03-04,1027.016
2013-03-05,1051.307
2013-03-06,1042.159
2013-03-07,1053.51
2013-03-08,1053.408
2013-03-11,1055.786
2013-03-12,1058.333
2013-03-13,1051.335
2013-03-14,1064.189
2013-03-15,1071.232
2013-03-18,1059.588
2013-03-19,1044.943
2013-03-20,1053.004
2013-03-21,1041.436
2013-03-22,1040.614
2013-03-25,1025.13
2013-03-26,1026.373
2013-03-27,1007.62
2013-03-28,1015.059
2013-03-29,1015.059
2013-04-01,1015.533
2013-04-02,1015.706
2013-04-03,1011.602
2013-04-04,1015.648
2013-04-05,1007.322
2013-04-08,1002.774
2013-04-09,1014.419
2013-04-10,1034.157
2013-04-11,1044.934
2013-04-12,1033.751
2013-04-15,1021.768
2013-04-16,1013.614
2013-04-17,984.787
2013-04-18,982.507
2013-04-19,987.005
2013-04-22,982.47
2013-04-23,1003.994
2013-04-24,1012.035
2013-04-25,1025.328
2013-04-26,1020.704
2013-04-29,1036.202
2013-04-30,1044.317
2013-05-01,1045.03
2013-05-02,1030.375
2013-05-03,1040.146
2013-05-06,1038.324
2013-05-07,1052.182
2013-05-08,1064.073
2013-05-09,1065.956
2013-05-10,1059.955
2013-05-13,1059.816
2013-05-14,1062.051
2013-05-15,1056.741
2013-05-16,1065.482
2013-05-17,1066.459
2013-05-20,1080.071
2013-05-21,1082.634
2013-05-22,1078.79
2013-05-23,1055.717
2013-05-24,1060.241
2013-05-27,1070.951
2013-05-28,1082.779
2013-05-29,1085.879
2013-05-30,1104.382
2013-05-31,1101.706
2013-06-03,1097.208
2013-06-04,1106.643
2013-06-05,1093.787
2013-06-06,1106.802
2013-06-07,1116.943
2013-06-10,1119.121
2013-06-11,1116.711
2013-06-12,1118.827
2013-06-13,1114.261
2013-06-14,1128.873
2013-06-17,1135.393
2013-06-18,1140.438
2013-06-19,1151.777
2013-06-20,1117.555
2013-06-21,1099.395
2013-06-24,1065.901
2013-06-25,1068.306
2013-06-26,1069.652
2013-06-27,1095.053
2013-06-28,1094.006
2013-07-01,1099.379
2013-07-02,1093.555
2013-07-03,1080.94
2013-07-04,1099.082
2013-07-05,1084.902
2013-07-08,1099.988
2013-07-09,1100.252
2013-07-10,1106.688
2013-07-11,1125.457
2013-07-12,1131.554
2013-07-15,1128.585
2013-07-16,1136.739
2013-07-17,1131.268
2013-07-18,1148.704
2013-07-19,1160.608
2013-07-22,1179.382
2013-07-23,1174.711
2013-07-24,1184.21
2013-07-25,1185.979
2013-07-26,1175.854
2013-07-29,1188.556
2013-07-30,1226.3
2013-07-31,1238.363
2013-08-01,1235.407
2013-08-02,1246.299
2013-08-05,1264.954
2013-08-06,1265.903
2013-08-07,1263.491
2013-08-08,1274.653
2013-08-09,1283.205
2013-08-12,1276.696
2013-08-13,1281.282
2013-08-14,1289.133
2013-08-15,1267.137
2013-08-16,1286.992
2013-08-19,1285.59
2013-08-20,1270.859
2013-08-21,1272.481
2013-08-22,1284.648
2013-08-23,1295.908
2013-08-26,1285.771
2013-08-27,1254.915
2013-08-28,1248.924
2013-08-29,1254.989
2013-08-30,1230.849
2013-09-02,1255.63
2013-09-03,1275.568
2013-09-04,1295.571
2013-09-05,1304.664
2013-09-06,1312.249
2013-09-09,1338.147
2013-09-10,1372.786
2013-09-11,1363.449
2013-09-12,1376.979
2013-09-13,1364.109
2013-09-16,1377.476
2013-09-17,1362.597
2013-09-18,1360.488
2013-09-19,1392.104
2013-09-20,1393.351
2013-09-23,1372.718
2013-09-24,1385.506
2013-09-25,1387.213
2013-09-26,1404.989
2013-09-27,1418.321
2013-09-30,1405.164
2013-10-01,1432.784
2013-10-02,1443.239
2013-10-03,1449.635
2013-10-04,1452.344
2013-10-07,1448.903
2013-10-08,1433.523
2013-10-09,1396.931
2013-10-10,1431.412
2013-10-11,1437.065
2013-10-14,1440.51
2013-10-15,1440.681
2013-10-16,1432.285
2013-10-17,1462.648
2013-10-18,1475.606
2013-10-21,1472.895
2013-10-22,1473.51
2013-10-23,1462.846
2013-10-24,1458.18
2013-10-25,1453.864
2013-10-28,1433.316
2013-10-29,1444.276
2013-10-30,1437.67
2013-10-31,1485.816
2013-11-01,1493.693
2013-11-04,1483.54
2013-11-05,1491.372
2013-11-06,1515.643
2013-11-07,1489.038
2013-11-08,1489.778
2013-11-11,1502.749
2013-11-12,1505.558
2013-11-13,1495.628
2013-11-14,1515.365
2013-11-15,1524.668
2013-11-18,1521.186
2013-11-19,1512.382
2013-11-20,1485.295
2013-11-21,1489.536
2013-11-22,1501.981
2013-11-25,1509.641
2013-11-26,1542.693
2013-11-27,1539.81
2013-11-28,1547.12
2013-11-29,1548.483
2013-12-02,1533.266
2013-12-03,1517.943
2013-12-04,1520.971
2013-12-05,1521.45
2013-12-06,1534.732
2013-12-09,1536.969
2013-12-10,1539.082
2013-12-11,1541.531
2013-12-12,1518.312
2013-12-13,1515.128
2013-12-16,1516.14
2013-12-17,1502.956
2013-12-18,1514.875
2013-12-19,1516.843
2013-12-20,1525.289
2013-12-23,1530.773
2013-12-24,1529.97
2013-12-25,1529.97
2013-12-26,1532.825
2013-12-27,1556.566
2013-12-30,1568.472
2013-12-31,1573.207
2014-01-01,1573.207
2014-01-02,1562.111
2014-01-03,1570.925
2014-01-06,1574.102
2014-01-07,1577.863
2014-01-08,1576.005
2014-01-09,1572.376
2014-01-10,1593.941
2014-01-13,1597.768
2014-01-14,1599.649
2014-01-15,1607.867
2014-01-16,1611.624
2014-01-17,1606.831
2014-01-20,1608.501
2014-01-21,1614.114
2014-01-22,1612.006
2014-01-23,1611.188
2014-01-24,1569.771
2014-01-27,1547.955
2014-01-28,1571.565
2014-01-29,1564.569
2014-01-30,1555.727
2014-01-31,1541.951
2014-02-03,1544.318
2014-02-04,1543.234
2014-02-05,1540.626
2014-02-06,1574.378
2014-02-07,1585.31
2014-02-10,1597.866
2014-02-11,1602.841
2014-02-12,1600.291
2014-02-13,1620.187
2014-02-14,1636.317
2014-02-17,1657.292
2014-02-18,1665.756
2014-02-19,1669.101
2014-02-20,1665.881
2014-02-21,1680.509
2014-02-24,1696.789
2014-02-25,1705.282
2014-02-26,1702.25
2014-02-27,1697.394
2014-02-28,1722.694
2014-03-03,1683.289
2014-03-04,1696.009
2014-03-05,1695.58
2014-03-06,1723.255
2014-03-07,1726.568
2014-03-10,1717.828
2014-03-11,1721.477
2014-03-12,1705.782
2014-03-13,1708.71
2014-03-14,1698.393
2014-03-17,1728.689
2014-03-18,1747.045
2014-03-19,1762.891
2014-03-20,1726.909
2014-03-21,1706.258
2014-03-24,1692.228
2014-03-25,1694.61
2014-03-26,1708.982
2014-03-27,1714.886
2014-03-28,1729.854
2014-03-31,1744.409
2014-04-01,1754.094
2014-04-02,1757.476
2014-04-03,1745.587
2014-04-04,1739.494
2014-04-07,1734.209
2014-04-08,1723.781
2014-04-09,1750.649
2014-04-10,1745.702
2014-04-11,1724.751
2014-04-14,1688.704
2014-04-15,1677.329
2014-04-16,1696.567
2014-04-17,1712.766
2014-04-18,1712.766
2014-04-21,1708.866
2014-04-22,1721.48
2014-04-23,1725.525
2014-04-24,1719.517
2014-04-25,1712.955
2014-04-28,1713.046
2014-04-29,1707.981
2014-04-30,1730.627
2014-05-01,1730.627
2014-05-02,1745.05
2014-05-05,1740.873
2014-05-06,1743.11
2014-05-07,1740.715
2014-05-08,1749.052
2014-05-09,1744.674
2014-05-12,1753.361
2014-05-13,1737.781
2014-05-14,1730.025
2014-05-15,1708.62
2014-05-16,1685.798
2014-05-19,1694.847
2014-05-20,1698.141
2014-05-21,1700.821
2014-05-22,1712.886
2014-05-23,1710.743
2014-05-26,1729.63
2014-05-27,1739.594
2014-05-28,1737.66
2014-05-29,1747.857
2014-05-30,1754.751
2014-06-02,1753.707
2014-06-03,1747.546
2014-06-04,1752.831
2014-06-05,1764.651
2014-06-06,1774.118
2014-06-09,1776.724
2014-06-10,1768.783
2014-06-11,1738.68
2014-06-12,1746.812
2014-06-13,1734.909
2014-06-16,1726.362
2014-06-17,1737.075
2014-06-18,1756.507
2014-06-19,1769.287
2014-06-20,1762.785
2014-06-23,1748.241
2014-06-24,1736.077
2014-06-25,1721.04
2014-06-26,1716.231
2014-06-27,1716.133
2014-06-30,1716.159
2014-07-01,1725.191
2014-07-02,1726.18
2014-07-03,1748.406
2014-07-04,1737.842
2014-07-07,1717.503
2014-07-08,1697.667
2014-07-09,1703.228
2014-07-10,1672.549
2014-07-11,1679.048
2014-07-14,1699.949
2014-07-15,1677.957
2014-07-16,1691.378
2014-07-17,1685.864
2014-07-18,1680.99
2014-07-21,1677.223
2014-07-22,1673.864
2014-07-23,1680.612
2014-07-24,1683.311
2014-07-25,1674.992
2014-07-28,1670.868
2014-07-29,1662.758
2014-07-30,1642.379
2014-07-31,1618.665
2014-08-01,1596.823
2014-08-04,1579.156
2014-08-05,1581.282
2014-08-06,1563.193
2014-08-07,1550.066
2014-08-08,1533.31
2014-08-11,1564.4
2014-08-12,1563.68
2014-08-13,1567.17
2014-08-14,1578.557
2014-08-15,1575.974
2014-08-18,1589.565
2014-08-19,1604.544
2014-08-20,1601.034
2014-08-21,1619.798
2014-08-22,1602.696
2014-08-25,1607.049
2014-08-26,1626.127
2014-08-27,1630.595
2014-08-28,1603.878
2014-08-29,1592.666
2014-09-01,1585.794
2014-09-02,1582.362
2014-09-03,1597.142
2014-09-04,1582.674
2014-09-05,1588.319
2014-09-08,1587.707
2014-09-09,1579.282
2014-09-10,1569.074
2014-09-11,1579.138
2014-09-12,1585.369
2014-09-15,1590.127
2014-09-16,1577.868
2014-09-17,1591.323
2014-09-18,1592.462
2014-09-19,1579.528
2014-09-22,1568.463
2014-09-23,1557.086
2014-09-24,1551.782
2014-09-25,1542.603
2014-09-26,1530.227
2014-09-29,1529.059
2014-09-30,1526.521
2014-10-01,1515.512
2014-10-02,1494.587
2014-10-03,1492.716
2014-10-06,1492.724
2014-10-07,1469.159
2014-10-08,1449.296
2014-10-09,1445.389
2014-10-10,1404.607
2014-10-13,1391.7
2014-10-14,1402.466
2014-10-15,1372.821
2014-10-16,1358.684
2014-10-17,1397.314
2014-10-20,1396.473
2014-10-21,1426.702
2014-10-22,1442.975
2014-10-23,1452.446
2014-10-24,1452.674
2014-10-27,1450.602
2014-10-28,1470.777
2014-10-29,1492.692
2014-10-30,1484.375
2014-10-31,1504.527
2014-11-03,1504.454
2014-11-04,1511.864
2014-11-05,1513.374
2014-11-06,1516.178
2014-11-07,1497.497
2014-11-10,1511.059
2014-11-11,1506.969
2014-11-12,1498.255
2014-11-13,1500.215
2014-11-14,1498.942
2014-11-17,1497.755
2014-11-18,1519.233
2014-11-19,1523.402
2014-11-20,1535.504
2014-11-21,1537.816
2014-11-24,1551.91
2014-11-25,1559.546
2014-11-26,1567.377
2014-11-27,1564.668
2014-11-28,1571.865
2014-12-01,1575.185
2014-12-02,1569.149
2014-12-03,1569.156
2014-12-04,1589.37
2014-12-05,1584.346
2014-12-08,1580.508
2014-12-09,1572.894
2014-12-10,1570.998
2014-12-11,1552.592
2014-12-12,1537.746
2014-12-15,1494.635
2014-12-16,1510.141
2014-12-17,1503.708
2014-12-18,1534.112
2014-12-19,1534.916
2014-12-22,1540.282
2014-12-23,1531.513
2014-12-24,1537.073
2014-12-25,1537.073
2014-12-26,1534.677
2014-12-29,1530.873
2014-12-30,1522.857
2014-12-31,1530.461
2015-01-01,1530.461
2015-01-02,1526.026
2015-01-05,1499.923
2015-01-06,1486.672
2015-01-07,1471.394
2015-01-08,1490.277
2015-01-09,1496.364
2015-01-12,1509.991
2015-01-13,1521.691
2015-01-14,1505.268
2015-01-15,1491.214
2015-01-16,1477.7
2015-01-19,1500.636
2015-01-20,1493.721
2015-01-21,1500.327
2015-01-22,1489.473
2015-01-23,1485.024
2015-01-26,1514.716
2015-01-27,1520.933
2015-01-28,1525.695
2015-01-29,1529.438
2015-01-30,1529.185
2015-02-02,1540.397
2015-02-03,1571.162
2015-02-04,1575.38
2015-02-05,1591.052
2015-02-06,1574.325
2015-02-09,1563.5
2015-02-10,1573.293
2015-02-11,1563.166
2015-02-12,1596.823
2015-02-13,1604.183
2015-02-16,1612.535
2015-02-17,1613.411
2015-02-18,1621.126
2015-02-19,1634.081
2015-02-20,1635.541
2015-02-23,1642.33
2015-02-24,1641.495
2015-02-25,1646.667
2015-02-26,1638.251
2015-02-27,1644.209
2015-03-02,1629.561
2015-03-03,1614.15
2015-03-04,1604.642
2015-03-05,1621.44
2015-03-06,1607.172
2015-03-09,1601.749
2015-03-10,1567.655
2015-03-11,1577.979
2015-03-12,1588.068
2015-03-13,1582.688
2015-03-16,1606.754
2015-03-17,1583.13
2015-03-18,1584.667
2015-03-19,1594.92
2015-03-20,1636.88
2015-03-23,1649.645
2015-03-24,1653.718
2015-03-25,1654.87
2015-03-26,1617.818
2015-03-27,1601.932
2015-03-30,1620.75
2015-03-31,1590.033
2015-04-01,1594.673
2015-04-02,1626.228
2015-04-03,1626.228
2015-04-06,1648.793
2015-04-07,1636.298
2015-04-08,1633.203
2015-04-09,1641.198
2015-04-10,1650.674
2015-04-13,1640.323
2015-04-14,1647.3
2015-04-15,1643.866
2015-04-16,1664.655
2015-04-17,1650.892
2015-04-20,1666.99
2015-04-21,1693.096
2015-04-22,1679.371
2015-04-23,1684.565
2015-04-24,1715.303
2015-04-27,1738.958
2015-04-28,1725.386
2015-04-29,1727.597
2015-04-30,1754.033
2015-05-01,1756.694
2015-05-04,1784.392
2015-05-05,1758.431
2015-05-06,1780.754
2015-05-07,1767.286
2015-05-08,1793.218
2015-05-11,1791.705
2015-05-12,1784.228
2015-05-13,1805.447
2015-05-14,1820.715
