Date,EUROPE MID VALUE Mid Cap
2010-09-23,627.978
2010-09-24,642.801
2010-09-27,640.407
2010-09-28,642.993
2010-09-29,644.927
2010-09-30,646.38
2010-10-01,648.318
2010-10-04,643.003
2010-10-05,661.026
2010-10-06,668.635
2010-10-07,672.881
2010-10-08,670.386
2010-10-11,671.232
2010-10-12,666.83
2010-10-13,683.833
2010-10-14,688.743
2010-10-15,683.382
2010-10-18,681.964
2010-10-19,671.003
2010-10-20,680.556
2010-10-21,686.2
2010-10-22,681.645
2010-10-25,685.591
2010-10-26,678.423
2010-10-27,669.152
2010-10-28,673.991
2010-10-29,673.219
2010-11-01,672.724
2010-11-02,679.597
2010-11-03,676.23
2010-11-04,694.499
2010-11-05,685.246
2010-11-08,679.391
2010-11-09,684.574
2010-11-10,669.314
2010-11-11,663.787
2010-11-12,664.229
2010-11-15,663.301
2010-11-16,645.635
2010-11-17,647.382
2010-11-18,657.877
2010-11-19,658.892
2010-11-22,648.35
2010-11-23,631.232
2010-11-24,633.783
2010-11-25,637.207
2010-11-26,626.933
2010-11-29,611.391
2010-11-30,605.435
2010-12-01,621.116
2010-12-02,636.845
2010-12-03,647.038
2010-12-06,642.308
2010-12-07,650.991
2010-12-08,647.647
2010-12-09,648.578
2010-12-10,649.555
2010-12-13,658.491
2010-12-14,658.379
2010-12-15,652.33
2010-12-16,647.737
2010-12-17,643.586
2010-12-20,645.477
2010-12-21,653.429
2010-12-22,652.052
2010-12-23,652.184
2010-12-24,654.86
2010-12-27,651.937
2010-12-28,651.929
2010-12-29,654.767
2010-12-30,654.861
2010-12-31,659.626
2011-01-03,663.702
2011-01-04,666.607
2011-01-05,658.689
2011-01-06,656.819
2011-01-07,655.351
2011-01-10,645.486
2011-01-11,653.425
2011-01-12,670.886
2011-01-13,681.203
2011-01-14,683.123
2011-01-17,680.858
2011-01-18,692.837
2011-01-19,692.107
2011-01-20,681.351
2011-01-21,692.767
2011-01-24,699.471
2011-01-25,694.092
2011-01-26,701.381
2011-01-27,708.576
2011-01-28,698.733
2011-01-31,701.265
2011-02-01,717.312
2011-02-02,716.639
2011-02-03,709.074
2011-02-04,709.506
2011-02-07,716.362
2011-02-08,722.215
2011-02-09,722.933
2011-02-10,713.213
2011-02-11,713.679
2011-02-14,711.859
2011-02-15,713.373
2011-02-16,719.143
2011-02-17,726.048
2011-02-18,730.075
2011-02-21,719.815
2011-02-22,716.492
2011-02-23,711.368
2011-02-24,708.007
2011-02-25,715.116
2011-02-28,724.476
2011-03-01,721.285
2011-03-02,719.712
2011-03-03,724.003
2011-03-04,728.324
2011-03-07,727.478
2011-03-08,723.19
2011-03-09,727.81
2011-03-10,709.742
2011-03-11,703.864
2011-03-14,706.477
2011-03-15,688.039
2011-03-16,676.956
2011-03-17,692.939
2011-03-18,701.78
2011-03-21,714.67
2011-03-22,713.694
2011-03-23,711.241
2011-03-24,721.204
2011-03-25,718.159
2011-03-28,715.662
2011-03-29,712.341
2011-03-30,717.825
2011-03-31,715.136
2011-04-01,723.096
2011-04-04,728.847
2011-04-05,729.069
2011-04-06,739.806
2011-04-07,733.738
2011-04-08,742.438
2011-04-11,740.594
2011-04-12,731.833
2011-04-13,736.162
2011-04-14,730.974
2011-04-15,729.595
2011-04-18,707.257
2011-04-19,716.081
2011-04-20,734.346
2011-04-21,743.458
2011-04-22,743.458
2011-04-25,741.74
2011-04-26,749.813
2011-04-27,755.189
2011-04-28,766.064
2011-04-29,767.923
2011-05-02,773.559
2011-05-03,764.827
2011-05-04,758.941
2011-05-05,745.08
2011-05-06,748.556
2011-05-09,734.233
2011-05-10,746.842
2011-05-11,747.296
2011-05-12,737.468
2011-05-13,735.939
2011-05-16,734.427
2011-05-17,725.283
2011-05-18,730.954
2011-05-19,735.717
2011-05-20,730.839
2011-05-23,712.096
2011-05-24,715.706
2011-05-25,719.358
2011-05-26,720.73
2011-05-27,732.832
2011-05-30,731.583
2011-05-31,742.656
2011-06-01,738.039
2011-06-02,729.333
2011-06-03,736.352
2011-06-06,733.122
2011-06-07,735.937
2011-06-08,721.723
2011-06-09,722.349
2011-06-10,704.318
2011-06-13,706.34
2011-06-14,717.256
2011-06-15,700.438
2011-06-16,685.257
2011-06-17,694.832
2011-06-20,687.776
2011-06-21,701.867
2011-06-22,700.504
2011-06-23,675.053
2011-06-24,672.667
2011-06-27,677.565
2011-06-28,684.366
2011-06-29,699.147
2011-06-30,714.464
2011-07-01,721.672
2011-07-04,726.663
2011-07-05,723.578
2011-07-06,709.361
2011-07-07,713.95
2011-07-08,701.491
2011-07-11,672.668
2011-07-12,669.109
2011-07-13,681.1
2011-07-14,673.663
2011-07-15,669.554
2011-07-18,648.561
2011-07-19,662.857
2011-07-20,673.064
2011-07-21,694.927
2011-07-22,700.934
2011-07-25,694.168
2011-07-26,694.935
2011-07-27,680.17
2011-07-28,671.492
2011-07-29,670.512
2011-08-01,649.455
2011-08-02,634.702
2011-08-03,626.1
2011-08-04,596.167
2011-08-05,588.109
2011-08-08,560.88
2011-08-09,572.225
2011-08-10,554.136
2011-08-11,575.125
2011-08-12,595.62
2011-08-15,608.428
2011-08-16,600.826
2011-08-17,603.792
2011-08-18,567.254
2011-08-19,564.046
2011-08-22,565.848
2011-08-23,565.9
2011-08-24,577.359
2011-08-25,568.625
2011-08-26,563.165
2011-08-29,581.064
2011-08-30,582.745
2011-08-31,595.529
2011-09-01,590.98
2011-09-02,574.781
2011-09-05,547.876
2011-09-06,539.736
2011-09-07,558.814
2011-09-08,561.315
2011-09-09,532.971
2011-09-12,513.452
2011-09-13,518.631
2011-09-14,526.935
2011-09-15,545.65
2011-09-16,549.513
2011-09-19,529.632
2011-09-20,541.162
2011-09-21,533.068
2011-09-22,498.623
2011-09-23,499.992
2011-09-26,507.647
2011-09-27,535.604
2011-09-28,527.876
2011-09-29,533.272
2011-09-30,516.911
2011-10-03,504.361
2011-10-04,486.143
2011-10-05,502.698
2011-10-06,522.588
2011-10-07,530.357
2011-10-10,544.93
2011-10-11,540.904
2011-10-12,559.011
2011-10-13,548.619
2011-10-14,560.784
2011-10-17,550.473
2011-10-18,543.557
2011-10-19,549.7
2011-10-20,534.832
2011-10-21,557.192
2011-10-24,564.535
2011-10-25,560.433
2011-10-26,558.174
2011-10-27,592.116
2011-10-28,591.067
2011-10-31,567.651
2011-11-01,532.433
2011-11-02,542.994
2011-11-03,554.059
2011-11-04,549.322
2011-11-07,547.059
2011-11-08,551.114
2011-11-09,529.775
2011-11-10,528.698
2011-11-11,549.76
2011-11-14,537.73
2011-11-15,527.515
2011-11-16,525.076
2011-11-17,516.629
2011-11-18,512.398
2011-11-21,492.735
2011-11-22,489.322
2011-11-23,476.321
2011-11-24,477.11
2011-11-25,477.258
2011-11-28,500.643
2011-11-29,504.6
2011-11-30,529.311
2011-12-01,525.218
2011-12-02,532.085
2011-12-05,540.515
2011-12-06,532.062
2011-12-07,528.558
2011-12-08,512.877
2011-12-09,521.078
2011-12-12,502.408
2011-12-13,499.133
2011-12-14,482.878
2011-12-15,491.133
2011-12-16,493.369
2011-12-19,491.005
2011-12-20,509.692
2011-12-21,503.761
2011-12-22,510.428
2011-12-23,513.583
2011-12-26,513.583
2011-12-27,514.742
2011-12-28,505.728
2011-12-29,508.108
2011-12-30,515.554
2012-01-02,522.123
2012-01-03,534.003
2012-01-04,524.288
2012-01-05,510.144
2012-01-06,507.295
2012-01-09,503.517
2012-01-10,516.453
2012-01-11,515.435
2012-01-12,523.065
2012-01-13,516.549
2012-01-16,521.197
2012-01-17,530.194
2012-01-18,534.409
2012-01-19,548.528
2012-01-20,552.854
2012-01-23,563.443
2012-01-24,555.387
2012-01-25,555.735
2012-01-26,572.178
2012-01-27,566.48
2012-01-30,555.286
2012-01-31,559.178
2012-02-01,577.446
2012-02-02,579.18
2012-02-03,586.541
2012-02-06,583.654
2012-02-07,587.748
2012-02-08,589.884
2012-02-09,592.639
2012-02-10,578.102
2012-02-13,583.623
2012-02-14,576.136
2012-02-15,576.116
2012-02-16,575.769
2012-02-17,587.848
2012-02-20,599.149
2012-02-21,593.988
2012-02-22,586.161
2012-02-23,585.233
2012-02-24,596.918
2012-02-27,590.787
2012-02-28,592.947
2012-02-29,592.577
2012-03-01,596.011
2012-03-02,592.932
2012-03-05,589.357
2012-03-06,565.887
2012-03-07,570.568
2012-03-08,587.257
2012-03-09,583.901
2012-03-12,583.889
2012-03-13,595.672
2012-03-14,596.462
2012-03-15,599.685
2012-03-16,607.208
2012-03-19,610.583
2012-03-20,604.023
2012-03-21,601.378
2012-03-22,593.157
2012-03-23,597.369
2012-03-26,606.772
2012-03-27,604.701
2012-03-28,595.291
2012-03-29,585.949
2012-03-30,594.793
2012-04-02,598.536
2012-04-03,594.234
2012-04-04,567.733
2012-04-05,565.386
2012-04-06,565.386
2012-04-09,565.469
2012-04-10,551.374
2012-04-11,558.66
2012-04-12,568.298
2012-04-13,554.686
2012-04-16,550.765
2012-04-17,566.452
2012-04-18,557.114
2012-04-19,555.913
2012-04-20,560.898
2012-04-23,542.002
2012-04-24,552.916
2012-04-25,561.591
2012-04-26,559.982
2012-04-27,571.642
2012-04-30,566.048
2012-05-01,567.477
2012-05-02,561.826
2012-05-03,560.708
2012-05-04,548.667
2012-05-07,550.149
2012-05-08,542.268
2012-05-09,536.002
2012-05-10,543.252
2012-05-11,544.44
2012-05-14,527.466
2012-05-15,517.543
2012-05-16,513.116
2012-05-17,504.689
2012-05-18,500.172
2012-05-21,507.273
2012-05-22,518.582
2012-05-23,499.504
2012-05-24,503.791
2012-05-25,500.61
2012-05-28,502.251
2012-05-29,504.717
2012-05-30,490.602
2012-05-31,485.743
2012-06-01,476.601
2012-06-04,480.047
2012-06-05,481.255
2012-06-06,495.577
2012-06-07,504.623
2012-06-08,499.852
2012-06-11,499.355
2012-06-12,496.616
2012-06-13,497.157
2012-06-14,499.345
2012-06-15,508.393
2012-06-18,506.953
2012-06-19,520.777
2012-06-20,530.056
2012-06-21,524.207
2012-06-22,517.948
2012-06-25,506.142
2012-06-26,501.942
2012-06-27,508.061
2012-06-28,505.553
2012-06-29,532.645
2012-07-02,535.402
2012-07-03,541.788
2012-07-04,537.885
2012-07-05,529.41
2012-07-06,519.857
2012-07-09,518.334
2012-07-10,522.188
2012-07-11,520.609
2012-07-12,511.992
2012-07-13,521.634
2012-07-16,524.124
2012-07-17,522.084
2012-07-18,528.396
2012-07-19,536.445
2012-07-20,521.449
2012-07-23,504.815
2012-07-24,500.806
2012-07-25,504.243
2012-07-26,525.297
2012-07-27,533.954
2012-07-30,538.458
2012-07-31,535.101
2012-08-01,535.102
2012-08-02,519.408
2012-08-03,540.317
2012-08-06,548.586
2012-08-07,552.246
2012-08-08,549.905
2012-08-09,550.302
2012-08-10,549.63
2012-08-13,548.326
2012-08-14,551.812
2012-08-15,550.434
2012-08-16,559.897
2012-08-17,563.72
2012-08-20,561.762
2012-08-21,571.245
2012-08-22,564.341
2012-08-23,565.293
2012-08-24,562.212
2012-08-27,564.565
2012-08-28,562.393
2012-08-29,561.505
2012-08-30,555.943
2012-08-31,564.597
2012-09-03,566.398
2012-09-04,561.602
2012-09-05,563.815
2012-09-06,578.485
2012-09-07,591.958
2012-09-10,591.384
2012-09-11,595.092
2012-09-12,603.107
2012-09-13,601.425
2012-09-14,622.804
2012-09-17,619.806
2012-09-18,611.088
2012-09-19,611.268
2012-09-20,604.441
2012-09-21,609.464
2012-09-24,602.261
2012-09-25,607.427
2012-09-26,589.24
2012-09-27,591.879
2012-09-28,585.78
2012-10-01,595.661
2012-10-02,595.85
2012-10-03,594.024
2012-10-04,599.438
2012-10-05,607.622
2012-10-08,595.755
2012-10-09,589.884
2012-10-10,585.798
2012-10-11,593.045
2012-10-12,592.236
2012-10-15,594.152
2012-10-16,606.185
2012-10-17,615.716
2012-10-18,616.567
2012-10-19,608.462
2012-10-22,608.028
2012-10-23,593.444
2012-10-24,596.596
2012-10-25,597.879
2012-10-26,596.075
2012-10-29,590.656
2012-10-30,597.624
2012-10-31,596.988
2012-11-01,603.57
2012-11-02,601.439
2012-11-05,594.884
2012-11-06,601.976
2012-11-07,592.437
2012-11-08,587.407
2012-11-09,584.056
2012-11-12,582.283
2012-11-13,583.879
2012-11-14,581.796
2012-11-15,578.283
2012-11-16,567.676
2012-11-19,584.024
2012-11-20,584.96
2012-11-21,588.391
2012-11-22,595.946
2012-11-23,603.815
2012-11-26,601.528
2012-11-27,602.144
2012-11-28,602.736
2012-11-29,615.972
2012-11-30,616.255
2012-12-03,619.95
2012-12-04,621.641
2012-12-05,624.033
2012-12-06,623.691
2012-12-07,622.104
2012-12-10,621.969
2012-12-11,628.782
2012-12-12,632.996
2012-12-13,635.822
2012-12-14,636.776
2012-12-17,640.715
2012-12-18,648.995
2012-12-19,657.33
2012-12-20,657.91
2012-12-21,651.339
2012-12-24,651.19
2012-12-25,651.19
2012-12-26,652.191
2012-12-27,652.958
2012-12-28,648.507
2012-12-31,647.845
2013-01-01,647.845
2013-01-02,664.517
2013-01-03,661.32
2013-01-04,660.049
2013-01-07,661.522
2013-01-08,659.307
2013-01-09,663.796
2013-01-10,671.885
2013-01-11,677.625
2013-01-14,675.75
2013-01-15,674.641
2013-01-16,669.554
2013-01-17,678.594
2013-01-18,674.255
2013-01-21,677.553
2013-01-22,676.533
2013-01-23,673.985
2013-01-24,680.441
2013-01-25,688.347
2013-01-28,686.869
2013-01-29,687.621
2013-01-30,688.592
2013-01-31,684.129
2013-02-01,691.625
2013-02-04,672.926
2013-02-05,673.991
2013-02-06,673.434
2013-02-07,666.252
2013-02-08,673.808
2013-02-11,671.019
2013-02-12,677.91
2013-02-13,681.657
2013-02-14,675.37
2013-02-15,674.928
2013-02-18,673.445
2013-02-19,681.539
2013-02-20,680.928
2013-02-21,663.986
2013-02-22,667.907
2013-02-25,668.171
2013-02-26,650.421
2013-02-27,658.724
2013-02-28,662.961
2013-03-01,657.696
2013-03-04,658.841
2013-03-05,671.842
2013-03-06,669.65
2013-03-07,673.148
2013-03-08,674.691
2013-03-11,673.402
2013-03-12,671.811
2013-03-13,668.141
2013-03-14,675.796
2013-03-15,677.763
2013-03-18,671.374
2013-03-19,662.968
2013-03-20,668.029
2013-03-21,663.478
2013-03-22,665.816
2013-03-25,655.976
2013-03-26,654.956
2013-03-27,645.712
2013-03-28,652.367
2013-03-29,652.367
2013-04-01,653.09
2013-04-02,657.783
2013-04-03,651.874
2013-04-04,646.884
2013-04-05,646.419
2013-04-08,645.568
2013-04-09,650.829
2013-04-10,668.225
2013-04-11,675.626
2013-04-12,670.606
2013-04-15,663.26
2013-04-16,660.925
2013-04-17,648.083
2013-04-18,649.007
2013-04-19,653.354
2013-04-22,655.659
2013-04-23,671.793
2013-04-24,676.617
2013-04-25,685.926
2013-04-26,685.528
2013-04-29,693.425
2013-04-30,696.335
2013-05-01,697.286
2013-05-02,693.687
2013-05-03,705.252
2013-05-06,703.499
2013-05-07,710.012
2013-05-08,720.2
2013-05-09,716.415
2013-05-10,712.467
2013-05-13,712.247
2013-05-14,714.866
2013-05-15,717.311
2013-05-16,721.763
2013-05-17,718.375
2013-05-20,722.015
2013-05-21,722.648
2013-05-22,723.238
2013-05-23,709.506
2013-05-24,709.472
2013-05-27,712.398
2013-05-28,715.424
2013-05-29,710.941
2013-05-30,719.505
2013-05-31,707.56
2013-06-03,707.511
2013-06-04,712.026
2013-06-05,704.894
2013-06-06,701.889
2013-06-07,712.202
2013-06-10,709.297
2013-06-11,702.787
2013-06-12,703.958
2013-06-13,702.75
2013-06-14,709.382
2013-06-17,715.243
2013-06-18,718.813
2013-06-19,717.401
2013-06-20,686.611
2013-06-21,673.946
2013-06-24,657.976
2013-06-25,665.611
2013-06-26,673.548
2013-06-27,677.255
2013-06-28,674.435
2013-07-01,686.209
2013-07-02,686.811
2013-07-03,681.739
2013-07-04,692.122
2013-07-05,682.622
2013-07-08,694.508
2013-07-09,695.675
2013-07-10,700.261
2013-07-11,716.267
2013-07-12,714.487
2013-07-15,718.012
2013-07-16,720.458
2013-07-17,722.083
2013-07-18,730.874
2013-07-19,733.794
2013-07-22,739.268
2013-07-23,739.478
2013-07-24,744.376
2013-07-25,740.588
2013-07-26,741.051
2013-07-29,740.0
2013-07-30,741.201
2013-07-31,743.005
2013-08-01,750.236
2013-08-02,754.615
2013-08-05,755.205
2013-08-06,755.739
2013-08-07,757.203
2013-08-08,768.309
2013-08-09,771.202
2013-08-12,768.394
2013-08-13,767.8
2013-08-14,772.679
2013-08-15,762.275
2013-08-16,770.142
2013-08-19,766.238
2013-08-20,761.673
2013-08-21,757.1
2013-08-22,763.249
2013-08-23,769.676
2013-08-26,765.392
2013-08-27,750.264
2013-08-28,745.43
2013-08-29,744.262
2013-08-30,734.146
2013-09-02,748.19
2013-09-03,745.441
2013-09-04,747.64
2013-09-05,750.278
2013-09-06,755.491
2013-09-09,763.994
2013-09-10,777.193
2013-09-11,782.689
2013-09-12,783.965
2013-09-13,781.417
2013-09-16,793.931
2013-09-17,790.157
2013-09-18,791.411
2013-09-19,806.195
2013-09-20,802.49
2013-09-23,797.596
2013-09-24,799.444
2013-09-25,798.768
2013-09-26,796.324
2013-09-27,797.905
2013-09-30,792.183
2013-10-01,800.535
2013-10-02,801.478
2013-10-03,799.99
2013-10-04,799.921
2013-10-07,796.371
2013-10-08,793.145
2013-10-09,786.093
2013-10-10,799.869
2013-10-11,804.206
2013-10-14,808.244
2013-10-15,811.941
2013-10-16,814.314
2013-10-17,823.27
2013-10-18,832.106
2013-10-21,833.747
2013-10-22,840.047
2013-10-23,837.306
2013-10-24,842.375
2013-10-25,839.328
2013-10-28,836.447
2013-10-29,839.713
2013-10-30,839.645
2013-10-31,835.893
2013-11-01,825.759
2013-11-04,831.375
2013-11-05,826.575
2013-11-06,835.421
2013-11-07,826.962
2013-11-08,823.139
2013-11-11,827.938
2013-11-12,826.002
2013-11-13,818.479
2013-11-14,825.358
2013-11-15,828.114
2013-11-18,834.319
2013-11-19,829.574
2013-11-20,822.735
2013-11-21,822.868
2013-11-22,828.006
2013-11-25,829.856
2013-11-26,829.31
2013-11-27,835.835
2013-11-28,839.406
2013-11-29,839.081
2013-12-02,832.116
2013-12-03,821.232
2013-12-04,815.529
2013-12-05,815.225
2013-12-06,818.129
2013-12-09,822.772
2013-12-10,824.826
2013-12-11,821.253
2013-12-12,812.518
2013-12-13,810.006
2013-12-16,821.001
2013-12-17,816.277
2013-12-18,823.971
2013-12-19,833.541
2013-12-20,840.855
2013-12-23,849.23
2013-12-24,850.481
2013-12-25,850.481
2013-12-26,852.471
2013-12-27,862.271
2013-12-30,864.557
2013-12-31,865.837
2014-01-01,865.837
2014-01-02,852.39
2014-01-03,856.05
2014-01-06,859.133
2014-01-07,862.764
2014-01-08,867.588
2014-01-09,867.879
2014-01-10,878.345
2014-01-13,881.052
2014-01-14,883.947
2014-01-15,886.728
2014-01-16,886.522
2014-01-17,890.089
2014-01-20,886.998
2014-01-21,883.534
2014-01-22,884.168
2014-01-23,886.898
2014-01-24,868.743
2014-01-27,862.128
2014-01-28,869.965
2014-01-29,864.34
2014-01-30,860.982
2014-01-31,851.646
2014-02-03,843.293
2014-02-04,841.199
2014-02-05,845.065
2014-02-06,862.564
2014-02-07,869.078
2014-02-10,872.746
2014-02-11,885.49
2014-02-12,885.615
2014-02-13,886.948
2014-02-14,891.711
2014-02-17,898.293
2014-02-18,900.149
2014-02-19,900.564
2014-02-20,896.928
2014-02-21,901.93
2014-02-24,907.061
2014-02-25,910.528
2014-02-26,904.461
2014-02-27,904.645
2014-02-28,917.639
2014-03-03,896.595
2014-03-04,912.696
2014-03-05,916.189
2014-03-06,924.45
2014-03-07,916.73
2014-03-10,914.075
2014-03-11,911.754
2014-03-12,905.336
2014-03-13,898.953
2014-03-14,888.807
2014-03-17,903.108
2014-03-18,907.092
2014-03-19,905.787
2014-03-20,893.219
2014-03-21,893.461
2014-03-24,883.338
2014-03-25,894.784
2014-03-26,905.076
2014-03-27,900.464
2014-03-28,904.729
2014-03-31,909.426
2014-04-01,918.902
2014-04-02,918.146
2014-04-03,915.681
2014-04-04,919.901
2014-04-07,913.395
2014-04-08,907.104
2014-04-09,916.131
2014-04-10,914.387
2014-04-11,900.224
2014-04-14,893.572
2014-04-15,886.142
2014-04-16,899.646
2014-04-17,906.238
2014-04-18,906.238
2014-04-21,904.595
2014-04-22,918.743
2014-04-23,919.507
2014-04-24,921.906
2014-04-25,916.692
2014-04-28,917.285
2014-04-29,928.144
2014-04-30,928.828
2014-05-01,930.029
2014-05-02,931.164
2014-05-05,929.235
2014-05-06,935.03
2014-05-07,931.425
2014-05-08,937.62
2014-05-09,930.657
2014-05-12,937.616
2014-05-13,935.826
2014-05-14,933.332
2014-05-15,918.829
2014-05-16,913.955
2014-05-19,917.768
2014-05-20,917.357
2014-05-21,920.81
2014-05-22,922.695
2014-05-23,924.816
2014-05-26,932.89
2014-05-27,933.989
2014-05-28,934.659
2014-05-29,934.42
2014-05-30,937.966
2014-06-02,939.605
2014-06-03,932.794
2014-06-04,933.944
2014-06-05,938.548
2014-06-06,951.881
2014-06-09,952.399
2014-06-10,949.074
2014-06-11,942.644
2014-06-12,944.88
2014-06-13,937.483
2014-06-16,935.116
2014-06-17,934.641
2014-06-18,935.41
2014-06-19,943.787
2014-06-20,936.759
2014-06-23,933.846
2014-06-24,931.571
2014-06-25,925.016
2014-06-26,927.581
2014-06-27,932.277
2014-06-30,935.328
2014-07-01,940.849
2014-07-02,942.01
2014-07-03,945.729
2014-07-04,941.551
2014-07-07,934.333
2014-07-08,921.496
2014-07-09,921.674
2014-07-10,909.964
2014-07-11,911.627
2014-07-14,921.936
2014-07-15,914.908
2014-07-16,926.611
2014-07-17,917.911
2014-07-18,920.012
2014-07-21,915.211
2014-07-22,922.83
2014-07-23,923.521
2014-07-24,924.809
2014-07-25,916.087
2014-07-28,913.039
2014-07-29,913.216
2014-07-30,905.533
2014-07-31,895.839
2014-08-01,886.416
2014-08-04,883.055
2014-08-05,880.972
2014-08-06,867.436
2014-08-07,862.378
2014-08-08,859.372
2014-08-11,870.32
2014-08-12,867.43
2014-08-13,872.309
2014-08-14,875.701
2014-08-15,875.436
2014-08-18,882.315
2014-08-19,882.628
2014-08-20,880.357
2014-08-21,887.784
2014-08-22,883.732
2014-08-25,888.611
2014-08-26,896.239
2014-08-27,898.165
2014-08-28,890.126
2014-08-29,890.583
2014-09-01,890.063
2014-09-02,889.335
2014-09-03,894.865
2014-09-04,895.29
2014-09-05,891.772
2014-09-08,883.701
2014-09-09,877.461
2014-09-10,876.611
2014-09-11,878.075
2014-09-12,878.966
2014-09-15,874.418
2014-09-16,868.466
2014-09-17,876.482
2014-09-18,882.651
2014-09-19,881.075
2014-09-22,877.412
2014-09-23,865.632
2014-09-24,864.119
2014-09-25,853.853
2014-09-26,853.957
2014-09-29,851.204
2014-09-30,851.988
2014-10-01,839.734
2014-10-02,823.118
2014-10-03,823.104
2014-10-06,829.055
2014-10-07,820.818
2014-10-08,818.301
2014-10-09,813.944
2014-10-10,798.114
2014-10-13,799.5
2014-10-14,799.476
2014-10-15,781.736
2014-10-16,783.172
2014-10-17,803.819
2014-10-20,803.237
2014-10-21,819.022
2014-10-22,823.015
2014-10-23,826.135
2014-10-24,826.044
2014-10-27,823.962
2014-10-28,837.531
2014-10-29,837.281
2014-10-30,833.209
2014-10-31,840.579
2014-11-03,831.887
2014-11-04,833.515
2014-11-05,841.771
2014-11-06,841.4
2014-11-07,834.819
2014-11-10,844.825
2014-11-11,849.207
2014-11-12,842.061
2014-11-13,843.392
2014-11-14,845.36
2014-11-17,847.575
2014-11-18,858.757
2014-11-19,860.772
2014-11-20,857.253
2014-11-21,863.191
2014-11-24,866.823
2014-11-25,871.187
2014-11-26,875.464
2014-11-27,876.002
2014-11-28,873.49
2014-12-01,871.281
2014-12-02,870.468
2014-12-03,871.788
2014-12-04,870.486
2014-12-05,873.872
2014-12-08,868.479
2014-12-09,858.545
2014-12-10,856.712
2014-12-11,853.279
2014-12-12,839.397
2014-12-15,822.337
2014-12-16,841.21
2014-12-17,834.341
2014-12-18,850.912
2014-12-19,855.672
2014-12-22,861.254
2014-12-23,862.617
2014-12-24,863.134
2014-12-25,863.134
2014-12-26,862.344
2014-12-29,860.805
2014-12-30,852.651
2014-12-31,851.867
2015-01-01,851.867
2015-01-02,844.727
2015-01-05,822.33
2015-01-06,815.517
2015-01-07,811.421
2015-01-08,827.265
2015-01-09,826.204
2015-01-12,826.816
2015-01-13,837.769
2015-01-14,828.307
2015-01-15,832.393
2015-01-16,834.377
2015-01-19,847.948
2015-01-20,849.211
2015-01-21,856.901
2015-01-22,861.683
2015-01-23,860.826
2015-01-26,868.725
2015-01-27,871.43
2015-01-28,870.399
2015-01-29,869.628
2015-01-30,861.38
2015-02-02,864.132
2015-02-03,881.199
2015-02-04,880.982
2015-02-05,888.355
2015-02-06,884.699
2015-02-09,873.299
2015-02-10,883.242
2015-02-11,880.671
2015-02-12,895.797
2015-02-13,900.476
2015-02-16,899.776
2015-02-17,898.364
2015-02-18,902.863
2015-02-19,908.958
2015-02-20,907.419
2015-02-23,913.899
2015-02-24,917.139
2015-02-25,918.528
2015-02-26,913.992
2015-02-27,916.008
2015-03-02,914.746
2015-03-03,907.849
2015-03-04,899.906
2015-03-05,909.872
2015-03-06,895.78
2015-03-09,891.747
2015-03-10,872.953
2015-03-11,874.213
2015-03-12,878.22
2015-03-13,871.845
2015-03-16,884.42
2015-03-17,879.564
2015-03-18,886.729
2015-03-19,892.302
2015-03-20,911.681
2015-03-23,918.428
2015-03-24,920.543
2015-03-25,918.485
2015-03-26,902.382
2015-03-27,901.28
2015-03-30,905.75
2015-03-31,895.209
2015-04-01,898.114
2015-04-02,909.0
2015-04-03,909.0
2015-04-06,919.967
2015-04-07,923.269
2015-04-08,918.854
2015-04-09,919.406
2015-04-10,923.482
2015-04-13,919.371
2015-04-14,927.999
2015-04-15,927.002
2015-04-16,929.117
2015-04-17,919.946
2015-04-20,923.073
2015-04-21,928.346
2015-04-22,922.435
2015-04-23,925.307
2015-04-24,933.727
2015-04-27,943.339
2015-04-28,938.801
2015-04-29,934.021
2015-04-30,936.502
2015-05-01,931.44
2015-05-04,933.428
2015-05-05,922.297
2015-05-06,928.137
2015-05-07,919.782
2015-05-08,944.423
2015-05-11,947.585
2015-05-12,944.719
2015-05-13,956.716
2015-05-14,964.908
2015-05-15,970.464
2015-05-18,966.777
2015-05-19,963.885
2015-05-20,962.638
2015-05-21,968.376
2015-05-22,959.291
2015-05-25,955.988
2015-05-26,937.842
2015-05-27,945.829
2015-05-28,944.366
2015-05-29,934.04
2015-06-01,928.359
2015-06-02,939.368
2015-06-03,948.281
2015-06-04,942.619
2015-06-05,920.788
2015-06-08,920.894
2015-06-09,923.459
2015-06-10,943.209
2015-06-11,941.813
2015-06-12,936.026
2015-06-15,918.843
2015-06-16,923.604
2015-06-17,917.19
2015-06-18,929.915
2015-06-19,928.063
2015-06-22,951.327
2015-06-23,947.349
2015-06-24,942.717
2015-06-25,941.508
2015-06-26,942.113
2015-06-29,919.6
2015-06-30,908.033
2015-07-01,913.883
2015-07-02,911.077
2015-07-03,906.913
2015-07-06,892.883
2015-07-07,865.439
2015-07-08,874.874
2015-07-09,892.119
2015-07-10,919.101
2015-07-13,925.559
2015-07-14,928.133
2015-07-15,929.717
2015-07-16,937.061
2015-07-17,934.26
2015-07-20,935.399
2015-07-21,932.877
2015-07-22,926.316
2015-07-23,926.053
2015-07-24,915.813
2015-07-27,908.945
2015-07-28,918.399
2015-07-29,927.609
2015-07-30,921.997
2015-07-31,932.734
2015-08-03,931.876
2015-08-04,932.714
2015-08-05,933.67
