Date,JAPAN SMALL CAP Small Cap
2010-09-23,140.497
2010-09-24,139.308
2010-09-27,141.009
2010-09-28,141.901
2010-09-29,144.005
2010-09-30,141.567
2010-10-01,141.879
2010-10-04,140.085
2010-10-05,141.664
2010-10-06,143.084
2010-10-07,144.587
2010-10-08,144.246
2010-10-11,143.85
2010-10-12,140.764
2010-10-13,140.752
2010-10-14,143.061
2010-10-15,141.035
2010-10-18,142.189
2010-10-19,141.411
2010-10-20,141.469
2010-10-21,140.525
2010-10-22,141.067
2010-10-25,141.828
2010-10-26,140.193
2010-10-27,139.704
2010-10-28,139.701
2010-10-29,140.408
2010-11-01,139.461
2010-11-02,138.48
2010-11-03,137.451
2010-11-04,140.586
2010-11-05,142.021
2010-11-08,143.466
2010-11-09,144.031
2010-11-10,141.867
2010-11-11,142.814
2010-11-12,142.045
2010-11-15,141.59
2010-11-16,140.555
2010-11-17,141.385
2010-11-18,143.33
2010-11-19,143.555
2010-11-22,144.954
2010-11-23,145.853
2010-11-24,144.266
2010-11-25,144.867
2010-11-26,143.765
2010-11-29,144.073
2010-11-30,143.149
2010-12-01,143.2
2010-12-02,145.607
2010-12-03,148.219
2010-12-06,149.7
2010-12-07,149.111
2010-12-08,148.456
2010-12-09,149.152
2010-12-10,148.813
2010-12-13,151.388
2010-12-14,152.936
2010-12-15,153.236
2010-12-16,152.309
2010-12-17,152.69
2010-12-20,152.388
2010-12-21,153.011
2010-12-22,152.808
2010-12-23,153.562
2010-12-24,153.005
2010-12-27,153.502
2010-12-28,155.013
2010-12-29,156.572
2010-12-30,156.368
2010-12-31,157.602
2011-01-03,156.464
2011-01-04,158.425
2011-01-05,156.458
2011-01-06,158.063
2011-01-07,158.569
2011-01-10,159.058
2011-01-11,158.783
2011-01-12,158.764
2011-01-13,160.898
2011-01-14,160.309
2011-01-17,160.55
2011-01-18,160.961
2011-01-19,163.239
2011-01-20,159.88
2011-01-21,157.229
2011-01-24,158.826
2011-01-25,161.026
2011-01-26,160.529
2011-01-27,160.011
2011-01-28,160.054
2011-01-31,159.482
2011-02-01,161.382
2011-02-02,163.04
2011-02-03,162.344
2011-02-04,163.405
2011-02-07,164.024
2011-02-08,164.927
2011-02-09,163.637
2011-02-10,162.59
2011-02-11,162.2
2011-02-14,163.762
2011-02-15,163.592
2011-02-16,163.65
2011-02-17,165.587
2011-02-18,165.687
2011-02-21,166.01
2011-02-22,163.888
2011-02-23,163.637
2011-02-24,162.311
2011-02-25,163.881
2011-02-28,165.907
2011-03-01,167.267
2011-03-02,164.595
2011-03-03,164.534
2011-03-04,165.285
2011-03-07,164.01
2011-03-08,162.236
2011-03-09,162.764
2011-03-10,159.606
2011-03-11,159.38
2011-03-14,145.112
2011-03-15,130.253
2011-03-16,140.795
2011-03-17,144.615
2011-03-18,145.991
2011-03-21,146.009
2011-03-22,153.609
2011-03-23,152.936
2011-03-24,152.447
2011-03-25,152.37
2011-03-28,151.782
2011-03-29,152.209
2011-03-30,154.309
2011-03-31,155.775
2011-04-01,151.143
2011-04-04,151.111
2011-04-05,147.13
2011-04-06,143.788
2011-04-07,143.448
2011-04-08,145.708
2011-04-11,146.873
2011-04-12,146.155
2011-04-13,146.599
2011-04-14,149.728
2011-04-15,149.102
2011-04-18,150.852
2011-04-19,149.158
2011-04-20,150.256
2011-04-21,151.893
2011-04-22,152.38
2011-04-25,151.99
2011-04-26,151.518
2011-04-27,150.33
2011-04-28,155.308
2011-04-29,155.921
2011-05-02,158.014
2011-05-03,158.464
2011-05-04,158.827
2011-05-05,160.168
2011-05-06,158.145
2011-05-09,157.028
2011-05-10,157.914
2011-05-11,157.076
2011-05-12,156.406
2011-05-13,154.181
2011-05-16,152.279
2011-05-17,150.839
2011-05-18,152.876
2011-05-19,151.078
2011-05-20,151.172
2011-05-23,149.452
2011-05-24,149.024
2011-05-25,148.732
2011-05-26,151.303
2011-05-27,152.103
2011-05-30,152.724
2011-05-31,153.613
2011-06-01,155.251
2011-06-02,153.302
2011-06-03,152.026
2011-06-06,151.897
2011-06-07,152.918
2011-06-08,153.854
2011-06-09,153.431
2011-06-10,153.842
2011-06-13,153.681
2011-06-14,154.42
2011-06-15,154.502
2011-06-16,152.732
2011-06-17,152.004
2011-06-20,152.312
2011-06-21,154.187
2011-06-22,156.811
2011-06-23,155.391
2011-06-24,156.51
2011-06-27,154.499
2011-06-28,155.727
2011-06-29,157.587
2011-06-30,159.343
2011-07-01,159.394
2011-07-04,160.876
2011-07-05,160.401
2011-07-06,161.552
2011-07-07,161.08
2011-07-08,162.82
2011-07-11,163.499
2011-07-12,163.414
2011-07-13,165.137
2011-07-14,164.367
2011-07-15,165.252
2011-07-18,165.137
2011-07-19,165.323
2011-07-20,166.06
2011-07-21,166.491
2011-07-22,167.874
2011-07-25,167.512
2011-07-26,168.53
2011-07-27,167.604
2011-07-28,165.887
2011-07-29,165.967
2011-08-01,169.65
2011-08-02,166.7
2011-08-03,164.17
2011-08-04,159.8
2011-08-05,156.268
2011-08-08,153.807
2011-08-09,153.267
2011-08-10,156.481
2011-08-11,156.241
2011-08-12,155.826
2011-08-15,157.333
2011-08-16,158.11
2011-08-17,158.655
2011-08-18,156.931
2011-08-19,154.932
2011-08-22,151.549
2011-08-23,153.903
2011-08-24,152.282
2011-08-25,152.259
2011-08-26,154.712
2011-08-29,155.724
2011-08-30,158.304
2011-08-31,159.192
2011-09-01,158.763
2011-09-02,157.969
2011-09-05,155.479
2011-09-06,152.492
2011-09-07,154.137
2011-09-08,154.649
2011-09-09,153.57
2011-09-12,152.435
2011-09-13,154.538
2011-09-14,152.451
2011-09-15,154.535
2011-09-16,157.631
2011-09-19,158.6
2011-09-20,155.455
2011-09-21,154.953
2011-09-22,153.516
2011-09-23,153.617
2011-09-26,149.666
2011-09-27,153.201
2011-09-28,157.753
2011-09-29,159.691
2011-09-30,159.41
2011-10-03,157.364
2011-10-04,155.114
2011-10-05,151.216
2011-10-06,153.808
2011-10-07,154.461
2011-10-10,154.522
2011-10-11,156.743
2011-10-12,155.446
2011-10-13,157.387
2011-10-14,153.705
2011-10-17,157.016
2011-10-18,155.337
2011-10-19,155.248
2011-10-20,153.671
2011-10-21,154.67
2011-10-24,156.758
2011-10-25,155.89
2011-10-26,155.242
2011-10-27,157.669
2011-10-28,158.84
2011-10-31,153.536
2011-11-01,151.585
2011-11-02,149.87
2011-11-03,149.995
2011-11-04,151.734
2011-11-07,151.583
2011-11-08,149.638
2011-11-09,151.625
2011-11-10,149.118
2011-11-11,149.566
2011-11-14,151.213
2011-11-15,150.182
2011-11-16,148.414
2011-11-17,149.244
2011-11-18,148.839
2011-11-21,148.544
2011-11-22,148.785
2011-11-23,147.988
2011-11-24,146.094
2011-11-25,144.547
2011-11-28,145.093
2011-11-29,148.876
2011-11-30,149.383
2011-12-01,150.158
2011-12-02,150.429
2011-12-05,152.08
2011-12-06,149.434
2011-12-07,152.096
2011-12-08,152.04
2011-12-09,151.12
2011-12-12,152.249
2011-12-13,151.516
2011-12-14,150.182
2011-12-15,148.272
2011-12-16,148.08
2011-12-19,146.811
2011-12-20,148.192
2011-12-21,148.895
2011-12-22,147.824
2011-12-23,147.805
2011-12-26,147.882
2011-12-27,148.172
2011-12-28,147.844
2011-12-29,148.613
2011-12-30,151.723
2012-01-02,151.723
2012-01-03,152.099
2012-01-04,154.598
2012-01-05,152.869
2012-01-06,151.653
2012-01-09,152.176
2012-01-10,152.567
2012-01-11,152.75
2012-01-12,151.58
2012-01-13,152.357
2012-01-16,151.979
2012-01-17,152.513
2012-01-18,153.088
2012-01-19,153.429
2012-01-20,155.317
2012-01-23,156.255
2012-01-24,154.396
2012-01-25,155.043
2012-01-26,156.276
2012-01-27,157.198
2012-01-30,157.564
2012-01-31,157.957
2012-02-01,159.207
2012-02-02,159.522
2012-02-03,157.989
2012-02-06,159.335
2012-02-07,158.889
2012-02-08,160.362
2012-02-09,159.557
2012-02-10,158.059
2012-02-13,158.805
2012-02-14,157.945
2012-02-15,159.706
2012-02-16,157.829
2012-02-17,158.096
2012-02-20,158.114
2012-02-21,157.866
2012-02-22,159.107
2012-02-23,160.923
2012-02-24,160.541
2012-02-27,161.511
2012-02-28,161.921
2012-02-29,159.684
2012-03-01,158.59
2012-03-02,159.108
2012-03-05,158.853
2012-03-06,159.823
2012-03-07,159.974
2012-03-08,160.403
2012-03-09,160.237
2012-03-12,159.959
2012-03-13,158.729
2012-03-14,157.898
2012-03-15,159.379
2012-03-16,159.904
2012-03-19,160.46
2012-03-20,159.837
2012-03-21,158.578
2012-03-22,161.03
2012-03-23,160.43
2012-03-26,158.982
2012-03-27,161.567
2012-03-28,162.327
2012-03-29,163.818
2012-03-30,164.055
2012-04-02,163.934
2012-04-03,162.318
2012-04-04,159.676
2012-04-05,158.871
2012-04-06,158.155
2012-04-09,158.515
2012-04-10,159.008
2012-04-11,158.052
2012-04-12,159.154
2012-04-13,159.929
2012-04-16,159.512
2012-04-17,158.976
2012-04-18,160.863
2012-04-19,158.859
2012-04-20,159.272
2012-04-23,159.688
2012-04-24,158.742
2012-04-25,159.572
2012-04-26,160.909
2012-04-27,160.467
2012-04-30,161.683
2012-05-01,159.225
2012-05-02,160.907
2012-05-03,160.507
2012-05-04,161.511
2012-05-07,157.208
2012-05-08,158.532
2012-05-09,156.452
2012-05-10,156.169
2012-05-11,153.674
2012-05-14,152.262
2012-05-15,150.116
2012-05-16,147.658
2012-05-17,150.951
2012-05-18,147.693
2012-05-21,148.105
2012-05-22,148.216
2012-05-23,147.002
2012-05-24,146.619
2012-05-25,145.904
2012-05-28,145.085
2012-05-29,146.84
2012-05-30,147.196
2012-05-31,148.269
2012-06-01,145.945
2012-06-04,142.916
2012-06-05,144.658
2012-06-06,145.843
2012-06-07,147.031
2012-06-08,144.715
2012-06-11,146.863
2012-06-12,146.248
2012-06-13,146.655
2012-06-14,146.455
2012-06-15,147.702
2012-06-18,149.94
2012-06-19,148.864
2012-06-20,150.587
2012-06-21,150.123
2012-06-22,149.581
2012-06-25,150.705
2012-06-26,149.858
2012-06-27,151.059
2012-06-28,153.554
2012-06-29,154.604
2012-07-02,155.541
2012-07-03,155.746
2012-07-04,156.122
2012-07-05,155.419
2012-07-06,155.717
2012-07-09,154.347
2012-07-10,153.749
2012-07-11,152.842
2012-07-12,152.024
2012-07-13,153.046
2012-07-16,153.96
2012-07-17,152.62
2012-07-18,151.281
2012-07-19,153.075
2012-07-20,150.874
2012-07-23,148.261
2012-07-24,148.298
2012-07-25,146.454
2012-07-26,148.838
2012-07-27,149.4
2012-07-30,151.534
2012-07-31,152.19
2012-08-01,151.052
2012-08-02,151.295
2012-08-03,148.104
2012-08-06,150.522
2012-08-07,150.739
2012-08-08,152.246
2012-08-09,152.15
2012-08-10,153.027
2012-08-13,152.905
2012-08-14,153.518
2012-08-15,152.688
2012-08-16,153.213
2012-08-17,153.888
2012-08-20,154.045
2012-08-21,154.575
2012-08-22,154.245
2012-08-23,156.241
2012-08-24,154.55
2012-08-27,154.22
2012-08-28,152.787
2012-08-29,153.098
2012-08-30,152.346
2012-08-31,151.332
2012-09-03,151.055
2012-09-04,150.216
2012-09-05,148.869
2012-09-06,147.297
2012-09-07,150.883
2012-09-10,150.979
2012-09-11,151.135
2012-09-12,152.656
2012-09-13,154.122
2012-09-14,153.669
2012-09-17,152.714
2012-09-18,153.649
2012-09-19,155.212
2012-09-20,153.51
2012-09-21,154.363
2012-09-24,155.022
2012-09-25,156.449
2012-09-26,156.09
2012-09-27,156.75
2012-09-28,155.596
2012-10-01,153.445
2012-10-02,152.247
2012-10-03,149.923
2012-10-04,151.812
2012-10-05,152.382
2012-10-08,153.425
2012-10-09,151.962
2012-10-10,149.488
2012-10-11,148.23
2012-10-12,149.26
2012-10-15,149.44
2012-10-16,150.64
2012-10-17,152.736
2012-10-18,153.605
2012-10-19,153.539
2012-10-22,153.008
2012-10-23,152.704
2012-10-24,152.015
2012-10-25,152.871
2012-10-26,153.046
2012-10-29,152.939
2012-10-30,151.91
2012-10-31,152.236
2012-11-01,152.923
2012-11-02,153.921
2012-11-05,153.562
2012-11-06,152.323
2012-11-07,152.772
2012-11-08,151.186
2012-11-09,151.002
2012-11-12,149.364
2012-11-13,149.295
2012-11-14,148.529
2012-11-15,149.16
2012-11-16,150.208
2012-11-19,152.201
2012-11-20,151.529
2012-11-21,151.056
2012-11-22,152.27
2012-11-23,152.593
2012-11-26,153.531
2012-11-27,154.187
2012-11-28,153.335
2012-11-29,154.37
2012-11-30,153.288
2012-12-03,153.947
2012-12-04,155.45
2012-12-05,154.511
2012-12-06,155.744
2012-12-07,155.738
2012-12-10,155.541
2012-12-11,155.094
2012-12-12,154.625
2012-12-13,154.318
2012-12-14,154.666
2012-12-17,154.963
2012-12-18,155.745
2012-12-19,158.045
2012-12-20,157.799
2012-12-21,157.954
2012-12-24,156.696
2012-12-25,157.413
2012-12-26,158.085
2012-12-27,158.411
2012-12-28,158.753
2012-12-31,158.074
2013-01-01,158.074
2013-01-02,156.796
2013-01-03,157.392
2013-01-04,159.418
2013-01-07,159.627
2013-01-08,159.253
2013-01-09,159.568
2013-01-10,160.338
2013-01-11,159.827
2013-01-14,159.522
2013-01-15,161.622
2013-01-16,159.593
2013-01-17,157.619
2013-01-18,160.098
2013-01-21,160.612
2013-01-22,162.156
2013-01-23,160.202
2013-01-24,159.389
2013-01-25,160.374
2013-01-28,161.065
2013-01-29,161.17
2013-01-30,162.87
2013-01-31,163.995
2013-02-01,162.369
2013-02-04,163.273
2013-02-05,160.203
2013-02-06,163.011
2013-02-07,163.756
2013-02-08,163.07
2013-02-11,161.857
2013-02-12,163.001
2013-02-13,160.037
2013-02-14,160.989
2013-02-15,157.464
2013-02-18,161.029
2013-02-19,162.801
2013-02-20,163.876
2013-02-21,164.792
2013-02-22,164.144
2013-02-25,165.578
2013-02-26,168.0
2013-02-27,167.579
2013-02-28,169.569
2013-03-01,169.15
2013-03-04,171.363
2013-03-05,171.064
2013-03-06,172.855
2013-03-07,170.736
2013-03-08,169.631
2013-03-11,172.399
2013-03-12,171.336
2013-03-13,171.554
2013-03-14,173.461
2013-03-15,178.227
2013-03-18,176.45
2013-03-19,178.6
2013-03-20,177.375
2013-03-21,181.193
2013-03-22,179.643
2013-03-25,181.517
2013-03-26,182.188
2013-03-27,184.787
2013-03-28,184.231
2013-03-29,183.369
2013-04-01,176.461
2013-04-02,174.886
2013-04-03,179.164
2013-04-04,177.18
2013-04-05,179.708
2013-04-08,182.024
2013-04-09,181.2
2013-04-10,181.014
2013-04-11,182.034
2013-04-12,183.385
2013-04-15,182.877
2013-04-16,181.866
2013-04-17,185.503
2013-04-18,183.518
2013-04-19,183.061
2013-04-22,186.944
2013-04-23,187.655
2013-04-24,191.151
2013-04-25,192.399
2013-04-26,193.004
2013-04-29,192.08
2013-04-30,195.435
2013-05-01,195.442
2013-05-02,193.987
2013-05-03,192.183
2013-05-06,191.467
2013-05-07,197.791
2013-05-08,198.914
2013-05-09,195.866
2013-05-10,193.706
2013-05-13,194.957
2013-05-14,194.928
2013-05-15,192.28
2013-05-16,191.146
2013-05-17,193.1
2013-05-20,196.511
2013-05-21,195.36
2013-05-22,193.456
2013-05-23,183.326
2013-05-24,185.995
2013-05-27,181.077
2013-05-28,180.354
2013-05-29,185.431
2013-05-30,178.273
2013-05-31,179.958
2013-06-03,176.993
2013-06-04,178.112
2013-06-05,176.121
2013-06-06,171.116
2013-06-07,169.398
2013-06-10,175.386
2013-06-11,177.96
2013-06-12,179.792
2013-06-13,175.321
2013-06-14,176.427
2013-06-17,181.382
2013-06-18,179.907
2013-06-19,183.346
2013-06-20,175.826
2013-06-21,178.063
2013-06-24,177.366
2013-06-25,175.122
2013-06-26,172.024
2013-06-27,174.595
2013-06-28,179.476
2013-07-01,181.38
2013-07-02,183.107
2013-07-03,185.053
2013-07-04,184.434
2013-07-05,185.163
2013-07-08,183.023
2013-07-09,185.863
2013-07-10,187.058
2013-07-11,189.939
2013-07-12,189.972
2013-07-15,189.116
2013-07-16,191.178
2013-07-17,190.535
2013-07-18,190.195
2013-07-19,188.101
2013-07-22,191.145
2013-07-23,191.111
2013-07-24,190.18
2013-07-25,189.402
2013-07-26,188.169
2013-07-29,182.008
2013-07-30,185.66
2013-07-31,182.402
2013-08-01,184.536
2013-08-02,190.258
2013-08-05,190.043
2013-08-06,193.011
2013-08-07,190.157
2013-08-08,189.163
2013-08-09,188.44
2013-08-12,186.301
2013-08-13,186.818
2013-08-14,189.067
2013-08-15,186.998
2013-08-16,186.55
2013-08-19,187.193
2013-08-20,186.103
2013-08-21,184.673
2013-08-22,182.933
2013-08-23,185.26
2013-08-26,184.94
2013-08-27,186.356
2013-08-28,181.889
2013-08-29,180.978
2013-08-30,179.945
2013-09-02,179.819
2013-09-03,182.89
2013-09-04,184.719
2013-09-05,183.58
2013-09-06,184.112
2013-09-09,187.901
2013-09-10,189.002
2013-09-11,189.879
2013-09-12,191.285
2013-09-13,191.96
2013-09-16,193.019
2013-09-17,192.499
2013-09-18,194.619
2013-09-19,197.416
2013-09-20,197.569
2013-09-23,199.431
2013-09-24,199.61
2013-09-25,198.303
2013-09-26,200.949
2013-09-27,202.407
2013-09-30,200.511
2013-10-01,199.849
2013-10-02,197.852
2013-10-03,197.023
2013-10-04,196.073
2013-10-07,192.949
2013-10-08,194.157
2013-10-09,196.999
2013-10-10,196.537
2013-10-11,199.564
2013-10-14,199.95
2013-10-15,198.799
2013-10-16,197.838
2013-10-17,201.584
2013-10-18,201.994
2013-10-21,202.703
2013-10-22,202.783
2013-10-23,201.635
2013-10-24,203.403
2013-10-25,200.493
2013-10-28,201.931
2013-10-29,200.3
2013-10-30,201.104
2013-10-31,199.692
2013-11-01,196.193
2013-11-04,196.541
2013-11-05,197.213
2013-11-06,198.205
2013-11-07,196.159
2013-11-08,195.133
2013-11-11,195.09
2013-11-12,197.347
2013-11-13,197.481
2013-11-14,198.631
2013-11-15,200.715
2013-11-18,201.648
2013-11-19,200.546
2013-11-20,201.158
2013-11-21,200.372
2013-11-22,199.7
2013-11-25,200.018
2013-11-26,200.215
2013-11-27,197.594
2013-11-28,198.639
2013-11-29,198.383
2013-12-02,198.078
2013-12-03,199.442
2013-12-04,196.639
2013-12-05,196.086
2013-12-06,195.327
2013-12-09,197.158
2013-12-10,197.576
2013-12-11,197.551
2013-12-12,195.497
2013-12-13,194.471
2013-12-16,191.897
2013-12-17,194.233
2013-12-18,194.72
2013-12-19,193.299
2013-12-20,193.556
2013-12-23,193.742
2013-12-24,191.772
2013-12-25,192.045
2013-12-26,195.646
2013-12-27,197.468
2013-12-30,200.139
2013-12-31,200.005
2014-01-01,200.005
2014-01-02,200.158
2014-01-03,201.211
2014-01-06,200.909
2014-01-07,199.06
2014-01-08,201.773
2014-01-09,201.015
2014-01-10,203.419
2014-01-13,204.954
2014-01-14,200.79
2014-01-15,202.495
2014-01-16,203.005
2014-01-17,204.782
2014-01-20,205.311
2014-01-21,204.744
2014-01-22,205.233
2014-01-23,204.013
2014-01-24,203.905
2014-01-27,198.079
2014-01-28,197.01
2014-01-29,204.198
2014-01-30,198.493
2014-01-31,199.439
2014-02-03,196.103
2014-02-04,185.451
2014-02-05,188.415
2014-02-06,188.769
2014-02-07,191.605
2014-02-10,194.183
2014-02-11,193.51
2014-02-12,195.473
2014-02-13,193.528
2014-02-14,191.529
2014-02-17,193.41
2014-02-18,196.013
2014-02-19,195.4
2014-02-20,191.708
2014-02-21,195.345
2014-02-24,195.65
2014-02-25,198.325
2014-02-26,196.342
2014-02-27,195.665
2014-02-28,195.042
2014-03-03,193.939
2014-03-04,193.769
2014-03-05,194.729
2014-03-06,195.066
2014-03-07,196.292
2014-03-10,196.044
2014-03-11,196.772
2014-03-12,193.848
2014-03-13,194.717
2014-03-14,190.35
2014-03-17,187.658
2014-03-18,191.559
2014-03-19,190.562
2014-03-20,185.813
2014-03-21,185.84
2014-03-24,190.229
2014-03-25,189.93
2014-03-26,190.539
2014-03-27,193.677
2014-03-28,194.273
2014-03-31,195.78
2014-04-01,195.496
2014-04-02,195.971
2014-04-03,195.934
2014-04-04,196.029
2014-04-07,194.409
2014-04-08,193.043
2014-04-09,189.715
2014-04-10,190.381
2014-04-11,187.829
2014-04-14,187.178
2014-04-15,188.003
2014-04-16,191.416
2014-04-17,191.94
2014-04-18,193.379
2014-04-21,192.38
2014-04-22,190.477
2014-04-23,192.513
2014-04-24,192.711
2014-04-25,194.188
2014-04-28,191.735
2014-04-29,191.81
2014-04-30,192.159
2014-05-01,195.316
2014-05-02,195.181
2014-05-05,195.429
2014-05-06,196.507
2014-05-07,191.118
2014-05-08,191.93
2014-05-09,192.537
2014-05-12,190.173
2014-05-13,192.096
2014-05-14,193.991
2014-05-15,193.98
2014-05-16,191.543
2014-05-19,190.194
2014-05-20,190.562
2014-05-21,190.008
2014-05-22,192.805
2014-05-23,193.919
2014-05-26,196.628
2014-05-27,196.427
2014-05-28,197.923
2014-05-29,198.82
2014-05-30,198.48
2014-06-02,200.787
2014-06-03,201.454
2014-06-04,201.241
2014-06-05,201.443
2014-06-06,202.191
2014-06-09,202.395
2014-06-10,201.453
2014-06-11,204.232
2014-06-12,204.101
2014-06-13,204.988
2014-06-16,204.509
2014-06-17,204.968
2014-06-18,207.018
2014-06-19,209.714
2014-06-20,208.947
2014-06-23,209.864
2014-06-24,210.36
2014-06-25,209.737
2014-06-26,210.625
2014-06-27,209.179
2014-06-30,212.553
2014-07-01,213.664
2014-07-02,213.52
2014-07-03,212.647
2014-07-04,213.839
2014-07-07,213.679
2014-07-08,214.316
2014-07-09,212.773
2014-07-10,211.577
2014-07-11,211.069
2014-07-14,211.972
2014-07-15,212.819
2014-07-16,212.683
2014-07-17,212.757
2014-07-18,211.561
2014-07-21,211.707
2014-07-22,213.641
2014-07-23,213.699
2014-07-24,212.997
2014-07-25,214.597
2014-07-28,215.476
2014-07-29,215.717
2014-07-30,214.19
2014-07-31,213.709
2014-08-01,212.697
2014-08-04,212.647
2014-08-05,209.632
2014-08-06,208.72
2014-08-07,210.257
2014-08-08,206.884
2014-08-11,210.612
2014-08-12,211.192
2014-08-13,211.575
2014-08-14,212.625
2014-08-15,213.247
2014-08-18,213.186
2014-08-19,213.804
2014-08-20,212.723
2014-08-21,213.374
2014-08-22,211.82
2014-08-25,213.3
2014-08-26,212.272
2014-08-27,213.133
2014-08-28,212.864
2014-08-29,212.208
2014-09-01,212.555
2014-09-02,211.996
2014-09-03,212.708
2014-09-04,210.843
2014-09-05,210.806
2014-09-08,210.741
2014-09-09,208.71
2014-09-10,208.671
2014-09-11,208.547
2014-09-12,207.259
2014-09-15,207.51
2014-09-16,207.615
2014-09-17,206.007
2014-09-18,204.968
2014-09-19,206.082
2014-09-22,205.865
2014-09-23,206.111
2014-09-24,205.691
2014-09-25,208.377
2014-09-26,206.956
2014-09-29,207.571
2014-09-30,205.268
2014-10-01,204.321
2014-10-02,200.715
2014-10-03,199.511
2014-10-06,203.067
2014-10-07,202.641
2014-10-08,200.94
2014-10-09,198.354
2014-10-10,195.435
2014-10-13,196.454
2014-10-14,193.068
2014-10-15,196.373
2014-10-16,192.39
2014-10-17,189.019
2014-10-20,195.477
2014-10-21,192.809
2014-10-22,197.044
2014-10-23,194.899
2014-10-24,195.781
2014-10-27,198.105
2014-10-28,196.942
2014-10-29,199.44
2014-10-30,198.515
2014-10-31,199.79
2014-11-03,196.142
2014-11-04,200.748
2014-11-05,198.787
2014-11-06,195.857
2014-11-07,196.69
2014-11-10,197.78
2014-11-11,196.823
2014-11-12,197.578
2014-11-13,197.719
2014-11-14,198.146
2014-11-17,193.62
2014-11-18,197.11
2014-11-19,195.546
2014-11-20,195.024
2014-11-21,196.781
2014-11-24,195.401
2014-11-25,197.342
2014-11-26,198.387
2014-11-27,196.692
2014-11-28,197.541
2014-12-01,199.741
2014-12-02,199.824
2014-12-03,199.222
2014-12-04,200.095
2014-12-05,197.701
2014-12-08,198.788
2014-12-09,200.61
2014-12-10,198.192
2014-12-11,196.837
2014-12-12,198.254
2014-12-15,196.582
2014-12-16,195.208
2014-12-17,195.134
2014-12-18,195.966
2014-12-19,198.492
2014-12-22,197.689
2014-12-23,196.404
2014-12-24,198.457
2014-12-25,197.597
2014-12-26,199.707
2014-12-29,199.675
2014-12-30,200.518
2014-12-31,199.649
2015-01-01,199.649
2015-01-02,199.134
2015-01-05,200.248
2015-01-06,197.046
2015-01-07,195.308
2015-01-08,197.305
2015-01-09,198.397
2015-01-12,198.765
2015-01-13,198.451
2015-01-14,199.482
2015-01-15,202.453
2015-01-16,198.637
2015-01-19,199.676
2015-01-20,201.286
2015-01-21,201.559
2015-01-22,200.667
2015-01-23,202.473
2015-01-26,201.556
2015-01-27,205.619
2015-01-28,206.487
2015-01-29,204.052
2015-01-30,206.358
2015-02-02,205.827
2015-02-03,202.283
2015-02-04,204.68
2015-02-05,203.87
2015-02-06,202.279
2015-02-09,203.463
2015-02-10,201.991
2015-02-11,200.137
2015-02-12,204.793
2015-02-13,205.145
2015-02-16,206.811
2015-02-17,206.957
2015-02-18,208.758
2015-02-19,210.512
2015-02-20,211.589
2015-02-23,211.578
2015-02-24,211.712
2015-02-25,213.071
2015-02-26,213.627
2015-02-27,213.834
2015-03-02,213.103
2015-03-03,214.047
2015-03-04,212.925
2015-03-05,212.377
2015-03-06,212.076
2015-03-09,211.112
2015-03-10,210.732
2015-03-11,210.506
2015-03-12,212.902
2015-03-13,214.388
2015-03-16,214.309
2015-03-17,214.997
2015-03-18,217.036
2015-03-19,216.077
2015-03-20,218.475
2015-03-23,220.694
2015-03-24,220.156
2015-03-25,221.893
2015-03-26,219.504
2015-03-27,218.365
2015-03-30,217.833
2015-03-31,218.188
2015-04-01,216.182
2015-04-02,218.961
2015-04-03,220.65
2015-04-06,222.125
2015-04-07,221.127
2015-04-08,223.553
2015-04-09,223.601
2015-04-10,224.296
2015-04-13,223.215
2015-04-14,226.891
2015-04-15,225.168
2015-04-16,226.194
2015-04-17,224.454
2015-04-20,222.492
2015-04-21,224.2
2015-04-22,225.018
2015-04-23,225.039
2015-04-24,225.94
2015-04-27,225.571
2015-04-28,226.362
2015-04-29,226.105
2015-04-30,222.283
2015-05-01,219.504
2015-05-04,219.43
2015-05-05,219.705
2015-05-06,220.864
2015-05-07,219.881
2015-05-08,221.007
2015-05-11,223.694
2015-05-12,224.318
2015-05-13,226.259
2015-05-14,225.295
2015-05-15,226.698
2015-05-18,227.328
2015-05-19,227.179
2015-05-20,227.442
2015-05-21,227.276
2015-05-22,228.01
2015-05-25,228.897
2015-05-26,225.653
2015-05-27,224.888
2015-05-28,224.214
2015-05-29,224.94
2015-06-01,225.301
2015-06-02,226.224
2015-06-03,225.618
2015-06-04,225.472
2015-06-05,223.416
2015-06-08,223.797
2015-06-09,222.308
2015-06-10,224.924
2015-06-11,225.805
2015-06-12,226.846
2015-06-15,226.601
2015-06-16,225.463
2015-06-17,224.182
2015-06-18,224.951
2015-06-19,227.499
2015-06-22,228.14
2015-06-23,229.477
2015-06-24,229.716
2015-06-25,229.5
2015-06-26,229.142
2015-06-29,226.306
2015-06-30,228.245
2015-07-01,229.362
2015-07-02,230.033
2015-07-03,229.773
2015-07-06,225.404
2015-07-07,228.423
2015-07-08,223.411
2015-07-09,221.379
2015-07-10,217.934
2015-07-13,220.678
2015-07-14,224.577
2015-07-15,225.377
2015-07-16,227.082
2015-07-17,227.088
2015-07-20,226.558
2015-07-21,229.212
2015-07-22,227.158
2015-07-23,228.099
2015-07-24,227.907
2015-07-27,225.472
2015-07-28,225.032
2015-07-29,225.062
2015-07-30,225.046
2015-07-31,227.378
2015-08-03,228.441
2015-08-04,229.098
2015-08-05,227.863
