Date,EM (EMERGING MARKETS) LARGE CAP Large Cap
2010-07-22,1050.618
2010-07-23,1059.259
2010-07-26,1064.188
2010-07-27,1070.161
2010-07-28,1070.785
2010-07-29,1073.618
2010-07-30,1070.218
2010-08-02,1093.922
2010-08-03,1090.87
2010-08-04,1092.701
2010-08-05,1093.146
2010-08-06,1092.82
2010-08-09,1098.021
2010-08-10,1082.289
2010-08-11,1061.064
2010-08-12,1055.015
2010-08-13,1058.952
2010-08-16,1064.42
2010-08-17,1073.773
2010-08-18,1073.563
2010-08-19,1073.735
2010-08-20,1066.929
2010-08-23,1064.634
2010-08-24,1050.129
2010-08-25,1039.26
2010-08-26,1043.146
2010-08-27,1047.687
2010-08-30,1049.719
2010-08-31,1047.049
2010-09-01,1068.471
2010-09-02,1074.307
2010-09-03,1083.654
2010-09-06,1092.494
2010-09-07,1086.818
2010-09-08,1084.966
2010-09-09,1089.605
2010-09-10,1093.481
2010-09-13,1117.096
2010-09-14,1118.884
2010-09-15,1121.063
2010-09-16,1113.369
2010-09-17,1118.614
2010-09-20,1127.899
2010-09-21,1127.495
2010-09-22,1131.537
2010-09-23,1130.867
2010-09-24,1137.151
2010-09-27,1145.155
2010-09-28,1145.158
2010-09-29,1155.815
2010-09-30,1161.749
2010-10-01,1173.426
2010-10-04,1179.042
2010-10-05,1185.877
2010-10-06,1195.9
2010-10-07,1191.281
2010-10-08,1189.886
2010-10-11,1197.608
2010-10-12,1188.474
2010-10-13,1208.739
2010-10-14,1219.267
2010-10-15,1213.252
2010-10-18,1204.144
2010-10-19,1188.017
2010-10-20,1192.217
2010-10-21,1197.616
2010-10-22,1196.129
2010-10-25,1206.723
2010-10-26,1208.232
2010-10-27,1188.302
2010-10-28,1192.744
2010-10-29,1195.996
2010-11-01,1212.635
2010-11-02,1216.131
2010-11-03,1225.319
2010-11-04,1246.513
2010-11-05,1252.484
2010-11-08,1251.193
2010-11-09,1251.139
2010-11-10,1244.081
2010-11-11,1233.723
2010-11-12,1215.425
2010-11-15,1209.126
2010-11-16,1193.08
2010-11-17,1185.676
2010-11-18,1204.299
2010-11-19,1205.014
2010-11-22,1206.923
2010-11-23,1181.132
2010-11-24,1189.287
2010-11-25,1191.592
2010-11-26,1171.89
2010-11-29,1171.855
2010-11-30,1165.406
2010-12-01,1189.652
2010-12-02,1208.242
2010-12-03,1216.944
2010-12-06,1222.602
2010-12-07,1227.508
2010-12-08,1210.756
2010-12-09,1212.22
2010-12-10,1210.199
2010-12-13,1219.487
2010-12-14,1226.357
2010-12-15,1216.9
2010-12-16,1208.478
2010-12-17,1212.483
2010-12-20,1208.573
2010-12-21,1223.038
2010-12-22,1225.984
2010-12-23,1227.36
2010-12-24,1226.432
2010-12-27,1224.282
2010-12-28,1225.033
2010-12-29,1237.211
2010-12-30,1246.89
2010-12-31,1253.105
2011-01-03,1266.262
2011-01-04,1267.393
2011-01-05,1262.998
2011-01-06,1256.24
2011-01-07,1246.818
2011-01-10,1235.198
2011-01-11,1243.099
2011-01-12,1265.856
2011-01-13,1265.548
2011-01-14,1262.451
2011-01-17,1257.754
2011-01-18,1262.934
2011-01-19,1265.524
2011-01-20,1245.594
2011-01-21,1238.852
2011-01-24,1238.908
2011-01-25,1237.669
2011-01-26,1245.848
2011-01-27,1245.281
2011-01-28,1228.509
2011-01-31,1220.936
2011-02-01,1234.858
2011-02-02,1240.18
2011-02-03,1238.152
2011-02-04,1234.38
2011-02-07,1232.039
2011-02-08,1230.466
2011-02-09,1212.367
2011-02-10,1190.139
2011-02-11,1193.436
2011-02-14,1209.292
2011-02-15,1207.252
2011-02-16,1212.507
2011-02-17,1216.967
2011-02-18,1227.502
2011-02-21,1226.233
2011-02-22,1207.031
2011-02-23,1201.696
2011-02-24,1192.434
2011-02-25,1205.569
2011-02-28,1214.795
2011-03-01,1219.317
2011-03-02,1221.231
2011-03-03,1236.499
2011-03-04,1248.629
2011-03-07,1241.476
2011-03-08,1245.758
2011-03-09,1245.065
2011-03-10,1221.72
2011-03-11,1214.369
2011-03-14,1225.206
2011-03-15,1199.187
2011-03-16,1202.705
2011-03-17,1197.918
2011-03-18,1204.674
2011-03-21,1216.996
2011-03-22,1227.762
2011-03-23,1232.302
2011-03-24,1244.824
2011-03-25,1255.482
2011-03-28,1249.991
2011-03-29,1254.446
2011-03-30,1272.71
2011-03-31,1284.911
2011-04-01,1300.341
2011-04-04,1309.75
2011-04-05,1311.528
2011-04-06,1320.786
2011-04-07,1318.842
2011-04-08,1322.455
2011-04-11,1315.917
2011-04-12,1290.525
2011-04-13,1299.355
2011-04-14,1295.785
2011-04-15,1295.157
2011-04-18,1272.561
2011-04-19,1278.108
2011-04-20,1310.845
2011-04-21,1323.475
2011-04-22,1323.265
2011-04-25,1320.493
2011-04-26,1320.294
2011-04-27,1319.067
2011-04-28,1318.045
2011-04-29,1322.522
2011-05-02,1325.436
2011-05-03,1302.468
2011-05-04,1285.024
2011-05-05,1274.912
2011-05-06,1277.402
2011-05-09,1275.668
2011-05-10,1281.286
2011-05-11,1279.803
2011-05-12,1260.195
2011-05-13,1257.644
2011-05-16,1249.012
2011-05-17,1245.913
2011-05-18,1256.129
2011-05-19,1254.84
2011-05-20,1255.399
2011-05-23,1226.12
2011-05-24,1238.204
2011-05-25,1231.534
2011-05-26,1248.967
2011-05-27,1265.136
2011-05-30,1265.265
2011-05-31,1286.793
2011-06-01,1285.116
2011-06-02,1276.979
2011-06-03,1272.453
2011-06-06,1265.09
2011-06-07,1270.371
2011-06-08,1262.923
2011-06-09,1260.105
2011-06-10,1245.422
2011-06-13,1241.328
2011-06-14,1252.143
2011-06-15,1244.484
2011-06-16,1222.369
2011-06-17,1217.466
2011-06-20,1211.944
2011-06-21,1228.385
2011-06-22,1232.304
2011-06-23,1220.18
2011-06-24,1231.608
2011-06-27,1228.358
2011-06-28,1238.644
2011-06-29,1252.399
2011-06-30,1267.307
2011-07-01,1279.177
2011-07-04,1293.676
2011-07-05,1289.559
2011-07-06,1283.753
2011-07-07,1291.144
2011-07-08,1287.107
2011-07-11,1263.261
2011-07-12,1239.654
2011-07-13,1258.227
2011-07-14,1255.329
2011-07-15,1255.451
2011-07-18,1241.458
2011-07-19,1249.693
2011-07-20,1258.368
2011-07-21,1265.744
2011-07-22,1276.367
2011-07-25,1271.231
2011-07-26,1280.696
2011-07-27,1272.253
2011-07-28,1268.519
2011-07-29,1260.771
2011-08-01,1271.946
2011-08-02,1248.341
2011-08-03,1221.216
2011-08-04,1188.576
2011-08-05,1154.287
2011-08-08,1097.465
2011-08-09,1073.914
2011-08-10,1086.39
2011-08-11,1097.146
2011-08-12,1097.441
2011-08-15,1124.302
2011-08-16,1130.206
2011-08-17,1136.786
2011-08-18,1102.097
2011-08-19,1075.213
2011-08-22,1072.765
2011-08-23,1095.011
2011-08-24,1087.041
2011-08-25,1082.223
2011-08-26,1086.002
2011-08-29,1117.967
2011-08-30,1127.655
2011-08-31,1148.638
2011-09-01,1153.729
2011-09-02,1134.512
2011-09-05,1098.92
2011-09-06,1098.82
2011-09-07,1123.869
2011-09-08,1128.821
2011-09-09,1104.833
2011-09-12,1080.323
2011-09-13,1074.514
2011-09-14,1063.462
2011-09-15,1076.808
2011-09-16,1090.791
2011-09-19,1061.336
2011-09-20,1063.877
2011-09-21,1051.337
2011-09-22,984.82
2011-09-23,963.57
2011-09-26,954.888
2011-09-27,1002.082
2011-09-28,999.15
2011-09-29,1003.149
2011-09-30,987.077
2011-10-03,955.945
2011-10-04,932.29
2011-10-05,938.623
2011-10-06,969.714
2011-10-07,991.195
2011-10-10,1008.64
2011-10-11,1020.792
2011-10-12,1036.349
2011-10-13,1043.139
2011-10-14,1049.921
2011-10-17,1055.701
2011-10-18,1038.472
2011-10-19,1046.923
2011-10-20,1019.467
2011-10-21,1033.673
2011-10-24,1067.206
2011-10-25,1074.207
2011-10-26,1080.187
2011-10-27,1117.613
2011-10-28,1136.475
2011-10-31,1120.185
2011-11-01,1090.068
2011-11-02,1100.016
2011-11-03,1096.978
2011-11-04,1114.121
2011-11-07,1115.535
2011-11-08,1116.171
2011-11-09,1103.947
2011-11-10,1075.565
2011-11-11,1095.195
2011-11-14,1101.888
2011-11-15,1093.815
2011-11-16,1083.262
2011-11-17,1073.568
2011-11-18,1054.039
2011-11-21,1026.456
2011-11-22,1026.518
2011-11-23,999.434
2011-11-24,1002.346
2011-11-25,990.014
2011-11-28,1018.885
2011-11-29,1026.427
2011-11-30,1048.426
2011-12-01,1083.515
2011-12-02,1085.274
2011-12-05,1091.903
2011-12-06,1077.402
2011-12-07,1083.696
2011-12-08,1070.417
2011-12-09,1055.056
2011-12-12,1044.312
2011-12-13,1036.12
2011-12-14,1021.301
2011-12-15,1013.459
2011-12-16,1021.426
2011-12-19,1004.887
2011-12-20,1018.987
2011-12-21,1036.014
2011-12-22,1040.009
2011-12-23,1048.69
2011-12-26,1048.713
2011-12-27,1045.132
2011-12-28,1031.894
2011-12-29,1032.715
2011-12-30,1035.166
2012-01-02,1036.548
2012-01-03,1063.514
2012-01-04,1060.673
2012-01-05,1054.659
2012-01-06,1049.097
2012-01-09,1053.568
2012-01-10,1074.419
2012-01-11,1074.094
2012-01-12,1078.77
2012-01-13,1078.041
2012-01-16,1076.987
2012-01-17,1100.136
2012-01-18,1109.803
2012-01-19,1121.235
2012-01-20,1124.946
2012-01-23,1130.571
2012-01-24,1128.358
2012-01-25,1131.105
2012-01-26,1147.767
2012-01-27,1149.419
2012-01-30,1137.421
2012-01-31,1152.351
2012-02-01,1164.005
2012-02-02,1179.062
2012-02-03,1183.313
2012-02-06,1182.369
2012-02-07,1184.201
2012-02-08,1196.791
2012-02-09,1197.117
2012-02-10,1174.283
2012-02-13,1188.124
2012-02-14,1181.435
2012-02-15,1193.861
2012-02-16,1184.245
2012-02-17,1199.434
2012-02-20,1203.545
2012-02-21,1201.313
2012-02-22,1201.159
2012-02-23,1195.318
2012-02-24,1205.026
2012-02-27,1192.157
2012-02-28,1206.318
2012-02-29,1218.168
2012-03-01,1215.07
2012-03-02,1218.502
2012-03-05,1201.751
2012-03-06,1174.265
2012-03-07,1170.054
2012-03-08,1186.545
2012-03-09,1195.171
2012-03-12,1184.835
2012-03-13,1203.774
2012-03-14,1203.986
2012-03-15,1202.733
2012-03-16,1200.685
2012-03-19,1198.411
2012-03-20,1185.531
2012-03-21,1183.597
2012-03-22,1175.514
2012-03-23,1176.971
2012-03-26,1180.654
2012-03-27,1193.307
2012-03-28,1180.217
2012-03-29,1167.777
2012-03-30,1177.465
2012-04-02,1184.823
2012-04-03,1194.518
2012-04-04,1173.207
2012-04-05,1173.43
2012-04-06,1172.5
2012-04-09,1160.968
2012-04-10,1149.654
2012-04-11,1150.406
2012-04-12,1160.648
2012-04-13,1163.069
2012-04-16,1155.652
2012-04-17,1155.683
2012-04-18,1159.903
2012-04-19,1160.673
2012-04-20,1158.465
2012-04-23,1142.802
2012-04-24,1147.043
2012-04-25,1147.253
2012-04-26,1152.854
2012-04-27,1157.904
2012-04-30,1165.896
2012-05-01,1165.372
2012-05-02,1170.07
2012-05-03,1162.847
2012-05-04,1148.3
2012-05-07,1136.017
2012-05-08,1124.833
2012-05-09,1109.093
2012-05-10,1112.722
2012-05-11,1101.478
2012-05-14,1080.826
2012-05-15,1076.253
2012-05-16,1050.979
2012-05-17,1046.48
2012-05-18,1031.455
2012-05-21,1040.625
2012-05-22,1047.073
2012-05-23,1021.491
2012-05-24,1027.888
2012-05-25,1027.817
2012-05-28,1036.119
2012-05-29,1049.959
2012-05-30,1034.492
2012-05-31,1032.443
2012-06-01,1018.651
2012-06-04,1006.699
2012-06-05,1011.183
2012-06-06,1031.522
2012-06-07,1043.945
2012-06-08,1034.289
2012-06-11,1045.646
2012-06-12,1043.498
2012-06-13,1051.277
2012-06-14,1045.649
2012-06-15,1059.49
2012-06-18,1069.71
2012-06-19,1080.883
2012-06-20,1085.863
2012-06-21,1067.093
2012-06-22,1049.626
2012-06-25,1034.084
2012-06-26,1037.792
2012-06-27,1045.474
2012-06-28,1038.591
2012-06-29,1074.394
2012-07-02,1078.835
2012-07-03,1097.052
2012-07-04,1097.171
2012-07-05,1096.029
2012-07-06,1085.13
2012-07-09,1073.781
2012-07-10,1072.294
2012-07-11,1069.949
2012-07-12,1049.5
2012-07-13,1064.395
2012-07-16,1065.415
2012-07-17,1073.482
2012-07-18,1071.366
2012-07-19,1083.773
2012-07-20,1078.649
2012-07-23,1050.142
2012-07-24,1046.609
2012-07-25,1042.405
2012-07-26,1055.378
2012-07-27,1085.13
2012-07-30,1094.238
2012-07-31,1098.295
2012-08-01,1100.276
2012-08-02,1089.379
2012-08-03,1098.67
2012-08-06,1116.025
2012-08-07,1116.664
2012-08-08,1120.328
2012-08-09,1130.254
2012-08-10,1130.36
2012-08-13,1122.773
2012-08-14,1128.836
2012-08-15,1125.094
2012-08-16,1126.574
2012-08-17,1121.14
2012-08-20,1119.249
2012-08-21,1126.139
2012-08-22,1118.923
2012-08-23,1124.106
2012-08-24,1113.981
2012-08-27,1108.213
2012-08-28,1103.7
2012-08-29,1098.944
2012-08-30,1088.847
2012-08-31,1091.988
2012-09-03,1098.205
2012-09-04,1091.435
2012-09-05,1082.738
2012-09-06,1096.554
2012-09-07,1118.71
2012-09-10,1120.884
2012-09-11,1124.658
2012-09-12,1131.91
2012-09-13,1136.018
2012-09-14,1174.185
2012-09-17,1172.121
2012-09-18,1164.774
2012-09-19,1167.461
2012-09-20,1154.282
2012-09-21,1163.688
2012-09-24,1161.315
2012-09-25,1157.805
2012-09-26,1144.517
2012-09-27,1154.196
2012-09-28,1158.674
2012-10-01,1162.383
2012-10-02,1163.687
2012-10-03,1158.91
2012-10-04,1162.854
2012-10-05,1167.517
2012-10-08,1155.245
2012-10-09,1153.433
2012-10-10,1147.614
2012-10-11,1152.497
2012-10-12,1152.622
2012-10-15,1151.316
2012-10-16,1160.754
2012-10-17,1169.792
2012-10-18,1173.195
2012-10-19,1164.298
2012-10-22,1165.704
2012-10-23,1153.557
2012-10-24,1151.167
2012-10-25,1157.086
2012-10-26,1147.645
2012-10-29,1147.57
2012-10-30,1150.455
2012-10-31,1152.956
2012-11-01,1157.73
2012-11-02,1163.986
2012-11-05,1159.134
2012-11-06,1165.326
2012-11-07,1166.265
2012-11-08,1151.739
2012-11-09,1146.542
2012-11-12,1144.985
2012-11-13,1136.994
2012-11-14,1135.522
2012-11-15,1128.127
2012-11-16,1123.287
2012-11-19,1133.237
2012-11-20,1135.272
2012-11-21,1137.546
2012-11-22,1143.416
2012-11-23,1155.385
2012-11-26,1153.832
2012-11-27,1155.155
2012-11-28,1149.043
2012-11-29,1163.618
2012-11-30,1167.248
2012-12-03,1168.312
2012-12-04,1167.273
2012-12-05,1179.244
2012-12-06,1183.397
2012-12-07,1186.756
2012-12-10,1193.335
2012-12-11,1199.83
2012-12-12,1207.543
2012-12-13,1209.051
2012-12-14,1209.387
2012-12-17,1205.863
2012-12-18,1213.273
2012-12-19,1221.283
2012-12-20,1220.597
2012-12-21,1209.288
2012-12-24,1210.138
2012-12-25,1212.051
2012-12-26,1214.072
2012-12-27,1217.188
2012-12-28,1223.723
2012-12-31,1223.586
2013-01-01,1224.217
2013-01-02,1250.714
2013-01-03,1255.342
2013-01-04,1249.158
2013-01-07,1246.502
2013-01-08,1239.985
2013-01-09,1243.808
2013-01-10,1249.064
2013-01-11,1244.809
2013-01-14,1254.301
2013-01-15,1245.918
2013-01-16,1243.395
2013-01-17,1246.359
2013-01-18,1255.383
2013-01-21,1251.837
2013-01-22,1253.45
2013-01-23,1251.14
2013-01-24,1246.05
2013-01-25,1242.23
2013-01-28,1233.903
2013-01-29,1243.133
2013-01-30,1241.379
2013-01-31,1242.304
2013-02-01,1247.159
2013-02-04,1246.519
2013-02-05,1239.991
2013-02-06,1235.314
2013-02-07,1230.398
2013-02-08,1232.793
2013-02-11,1230.236
2013-02-12,1231.32
2013-02-13,1237.786
2013-02-14,1238.135
2013-02-15,1239.022
2013-02-18,1236.627
2013-02-19,1236.451
2013-02-20,1241.781
2013-02-21,1223.694
2013-02-22,1223.169
2013-02-25,1224.562
2013-02-26,1210.598
2013-02-27,1214.811
2013-02-28,1224.056
2013-03-01,1221.956
2013-03-04,1208.296
2013-03-05,1218.517
2013-03-06,1231.042
2013-03-07,1228.83
2013-03-08,1238.278
2013-03-11,1235.886
2013-03-12,1229.085
2013-03-13,1219.256
2013-03-14,1218.143
2013-03-15,1211.941
2013-03-18,1197.161
2013-03-19,1190.748
2013-03-20,1192.938
2013-03-21,1188.323
2013-03-22,1180.889
2013-03-25,1188.694
2013-03-26,1196.5
2013-03-27,1200.77
2013-03-28,1201.424
2013-03-29,1204.017
2013-04-01,1199.573
2013-04-02,1197.334
2013-04-03,1192.223
2013-04-04,1182.756
2013-04-05,1172.541
2013-04-08,1172.027
2013-04-09,1183.054
2013-04-10,1192.784
2013-04-11,1198.311
2013-04-12,1186.984
2013-04-15,1167.933
2013-04-16,1174.614
2013-04-17,1165.181
2013-04-18,1160.963
2013-04-19,1177.942
2013-04-22,1179.052
2013-04-23,1176.658
2013-04-24,1185.734
2013-04-25,1197.695
2013-04-26,1191.984
2013-04-29,1197.859
2013-04-30,1213.066
2013-05-01,1211.511
2013-05-02,1210.989
2013-05-03,1217.369
2013-05-06,1221.853
2013-05-07,1229.883
2013-05-08,1240.015
2013-05-09,1239.296
2013-05-10,1227.977
2013-05-13,1216.843
2013-05-14,1223.16
2013-05-15,1223.003
2013-05-16,1223.153
2013-05-17,1222.755
2013-05-20,1226.698
2013-05-21,1226.677
2013-05-22,1226.658
2013-05-23,1200.515
2013-05-24,1201.097
2013-05-27,1203.618
2013-05-28,1206.183
2013-05-29,1193.915
2013-05-30,1190.331
2013-05-31,1181.474
2013-06-03,1170.014
2013-06-04,1176.892
2013-06-05,1161.421
2013-06-06,1154.613
2013-06-07,1149.849
2013-06-10,1141.538
2013-06-11,1119.004
2013-06-12,1119.465
2013-06-13,1108.036
2013-06-14,1119.93
2013-06-17,1124.836
2013-06-18,1120.741
2013-06-19,1112.78
2013-06-20,1067.608
2013-06-21,1059.224
2013-06-24,1039.008
2013-06-25,1043.269
2013-06-26,1061.443
2013-06-27,1082.678
2013-06-28,1107.73
2013-07-01,1108.932
2013-07-02,1096.527
2013-07-03,1073.951
2013-07-04,1086.731
2013-07-05,1080.898
2013-07-08,1067.624
2013-07-09,1075.685
2013-07-10,1079.421
2013-07-11,1112.386
2013-07-12,1115.172
2013-07-15,1122.998
2013-07-16,1123.584
2013-07-17,1131.958
2013-07-18,1129.407
2013-07-19,1120.748
2013-07-22,1125.361
2013-07-23,1143.542
2013-07-24,1140.676
2013-07-25,1136.532
2013-07-26,1135.699
2013-07-29,1126.594
2013-07-30,1126.588
2013-07-31,1119.431
2013-08-01,1128.083
2013-08-02,1129.231
2013-08-05,1129.938
2013-08-06,1117.754
2013-08-07,1107.867
2013-08-08,1118.28
2013-08-09,1124.818
2013-08-12,1132.765
2013-08-13,1143.014
2013-08-14,1145.541
2013-08-15,1137.301
2013-08-16,1134.982
2013-08-19,1119.499
2013-08-20,1104.993
2013-08-21,1095.708
2013-08-22,1094.389
2013-08-23,1106.997
2013-08-26,1106.852
2013-08-27,1086.87
2013-08-28,1080.068
2013-08-29,1093.46
2013-08-30,1102.875
2013-09-02,1113.95
2013-09-03,1108.327
2013-09-04,1113.006
2013-09-05,1125.857
2013-09-06,1136.029
2013-09-09,1158.147
2013-09-10,1180.148
2013-09-11,1180.532
2013-09-12,1178.442
2013-09-13,1174.318
2013-09-16,1193.492
2013-09-17,1194.035
2013-09-18,1192.168
2013-09-19,1218.765
2013-09-20,1207.551
2013-09-23,1209.815
2013-09-24,1203.179
2013-09-25,1199.49
2013-09-26,1194.753
2013-09-27,1191.049
2013-09-30,1175.352
2013-10-01,1186.603
2013-10-02,1188.308
2013-10-03,1197.367
2013-10-04,1200.396
2013-10-07,1196.624
2013-10-08,1201.866
2013-10-09,1197.694
2013-10-10,1207.979
2013-10-11,1219.436
2013-10-14,1218.78
2013-10-15,1227.661
2013-10-16,1229.313
2013-10-17,1232.233
2013-10-18,1242.397
2013-10-21,1242.712
2013-10-22,1244.13
2013-10-23,1230.373
2013-10-24,1226.674
2013-10-25,1222.676
2013-10-28,1232.558
2013-10-29,1235.805
2013-10-30,1243.369
2013-10-31,1233.469
2013-11-01,1226.539
2013-11-04,1226.044
2013-11-05,1212.508
2013-11-06,1212.558
2013-11-07,1205.909
2013-11-08,1187.457
2013-11-11,1185.881
2013-11-12,1184.056
2013-11-13,1169.325
2013-11-14,1183.263
2013-11-15,1200.214
2013-11-18,1225.327
2013-11-19,1224.137
2013-11-20,1218.124
2013-11-21,1199.333
2013-11-22,1205.056
2013-11-25,1206.721
2013-11-26,1199.56
2013-11-27,1204.119
2013-11-28,1208.014
2013-11-29,1215.203
2013-12-02,1209.253
2013-12-03,1196.22
2013-12-04,1187.77
2013-12-05,1190.884
2013-12-06,1195.914
2013-12-09,1209.07
2013-12-10,1208.735
2013-12-11,1196.536
2013-12-12,1183.351
2013-12-13,1181.956
2013-12-16,1182.316
2013-12-17,1182.124
2013-12-18,1185.057
2013-12-19,1182.709
2013-12-20,1180.139
2013-12-23,1185.843
2013-12-24,1188.463
2013-12-25,1187.93
2013-12-26,1186.266
2013-12-27,1191.092
2013-12-30,1195.825
2013-12-31,1196.585
2014-01-01,1196.48
2014-01-02,1181.344
2014-01-03,1167.311
2014-01-06,1159.429
2014-01-07,1157.984
2014-01-08,1159.947
2014-01-09,1147.45
2014-01-10,1155.715
2014-01-13,1164.78
2014-01-14,1162.507
2014-01-15,1165.939
2014-01-16,1162.12
2014-01-17,1159.4
2014-01-20,1158.029
2014-01-21,1158.021
2014-01-22,1164.935
2014-01-23,1149.385
2014-01-24,1132.883
2014-01-27,1112.115
2014-01-28,1115.635
2014-01-29,1118.389
2014-01-30,1118.765
2014-01-31,1118.691
2014-02-03,1107.219
2014-02-04,1096.534
2014-02-05,1095.036
2014-02-06,1110.995
2014-02-07,1119.828
2014-02-10,1117.479
2014-02-11,1129.847
2014-02-12,1139.9
2014-02-13,1130.161
2014-02-14,1144.423
2014-02-17,1153.215
2014-02-18,1146.906
2014-02-19,1147.13
2014-02-20,1136.272
2014-02-21,1147.135
2014-02-24,1146.311
2014-02-25,1142.486
2014-02-26,1142.985
2014-02-27,1151.357
2014-02-28,1154.469
2014-03-03,1134.111
2014-03-04,1141.674
2014-03-05,1145.225
2014-03-06,1158.361
2014-03-07,1154.218
2014-03-10,1140.097
2014-03-11,1140.496
2014-03-12,1126.946
2014-03-13,1124.573
2014-03-14,1118.571
2014-03-17,1125.248
2014-03-18,1136.729
2014-03-19,1134.366
2014-03-20,1122.763
2014-03-21,1128.234
2014-03-24,1140.426
2014-03-25,1145.895
2014-03-26,1158.02
2014-03-27,1166.936
2014-03-28,1178.4
2014-03-31,1189.803
2014-04-01,1197.339
2014-04-02,1202.431
2014-04-03,1197.707
2014-04-04,1200.258
2014-04-07,1203.26
2014-04-08,1212.553
2014-04-09,1216.059
2014-04-10,1224.085
2014-04-11,1216.47
2014-04-14,1212.608
2014-04-15,1198.358
2014-04-16,1201.835
2014-04-17,1209.891
2014-04-18,1213.568
2014-04-21,1212.293
2014-04-22,1209.502
2014-04-23,1203.588
2014-04-24,1204.175
2014-04-25,1190.759
2014-04-28,1191.131
2014-04-29,1200.158
2014-04-30,1193.788
2014-05-01,1194.724
2014-05-02,1203.579
2014-05-05,1200.993
2014-05-06,1205.079
2014-05-07,1206.601
2014-05-08,1212.438
2014-05-09,1210.461
2014-05-12,1222.027
2014-05-13,1230.133
2014-05-14,1242.292
2014-05-15,1238.412
2014-05-16,1241.868
2014-05-19,1245.932
2014-05-20,1240.039
2014-05-21,1242.588
2014-05-22,1253.82
2014-05-23,1255.685
2014-05-26,1254.525
2014-05-27,1244.193
2014-05-28,1251.393
2014-05-29,1252.323
2014-05-30,1238.198
2014-06-02,1241.116
2014-06-03,1249.53
2014-06-04,1243.62
2014-06-05,1248.155
2014-06-06,1260.699
2014-06-09,1265.574
2014-06-10,1276.481
2014-06-11,1274.93
2014-06-12,1274.26
2014-06-13,1267.624
2014-06-16,1265.204
2014-06-17,1261.17
2014-06-18,1262.794
2014-06-19,1270.097
2014-06-20,1262.482
2014-06-23,1261.209
2014-06-24,1268.992
2014-06-25,1261.059
2014-06-26,1267.438
2014-06-27,1266.62
2014-06-30,1271.7
2014-07-01,1272.508
2014-07-02,1286.206
2014-07-03,1288.704
2014-07-04,1288.966
2014-07-07,1291.219
2014-07-08,1291.786
2014-07-09,1287.077
2014-07-10,1289.312
2014-07-11,1285.312
2014-07-14,1292.465
2014-07-15,1296.878
2014-07-16,1298.795
2014-07-17,1293.173
2014-07-18,1294.977
2014-07-21,1294.562
2014-07-22,1308.527
2014-07-23,1312.51
2014-07-24,1317.049
2014-07-25,1314.195
2014-07-28,1314.712
2014-07-29,1317.688
2014-07-30,1316.189
2014-07-31,1299.428
2014-08-01,1291.728
2014-08-04,1302.905
2014-08-05,1295.165
2014-08-06,1287.518
2014-08-07,1280.958
2014-08-08,1273.8
2014-08-11,1293.889
2014-08-12,1297.494
2014-08-13,1305.357
2014-08-14,1307.951
2014-08-15,1311.298
2014-08-18,1314.596
2014-08-19,1323.698
2014-08-20,1324.593
2014-08-21,1320.605
2014-08-22,1321.667
2014-08-25,1325.227
2014-08-26,1328.148
2014-08-27,1335.709
2014-08-28,1327.678
2014-08-29,1328.422
2014-09-01,1331.526
2014-09-02,1326.87
2014-09-03,1345.028
2014-09-04,1344.52
2014-09-05,1340.506
2014-09-08,1338.48
2014-09-09,1329.426
2014-09-10,1313.22
2014-09-11,1306.289
2014-09-12,1296.674
2014-09-15,1290.744
2014-09-16,1289.136
2014-09-17,1299.57
2014-09-18,1291.622
2014-09-19,1288.079
2014-09-22,1271.07
2014-09-23,1261.785
2014-09-24,1265.097
2014-09-25,1252.816
2014-09-26,1251.376
2014-09-29,1233.026
2014-09-30,1227.682
2014-10-01,1217.136
2014-10-02,1211.653
2014-10-03,1218.373
2014-10-06,1235.801
2014-10-07,1236.591
2014-10-08,1221.157
2014-10-09,1233.101
2014-10-10,1209.87
2014-10-13,1214.09
2014-10-14,1214.372
2014-10-15,1203.094
2014-10-16,1187.766
2014-10-17,1195.887
2014-10-20,1200.977
2014-10-21,1200.577
2014-10-22,1206.517
2014-10-23,1199.576
2014-10-24,1203.425
2014-10-27,1195.086
2014-10-28,1214.501
2014-10-29,1229.757
2014-10-30,1234.311
2014-10-31,1245.77
2014-11-03,1238.287
2014-11-04,1234.567
2014-11-05,1223.45
2014-11-06,1214.81
2014-11-07,1210.09
2014-11-10,1223.681
2014-11-11,1218.539
2014-11-12,1221.689
2014-11-13,1217.122
2014-11-14,1214.965
2014-11-17,1208.68
2014-11-18,1211.821
2014-11-19,1213.423
2014-11-20,1214.082
2014-11-21,1232.57
2014-11-24,1241.416
2014-11-25,1237.964
2014-11-26,1242.001
2014-11-27,1243.084
2014-11-28,1233.124
2014-12-01,1208.549
2014-12-02,1207.384
2014-12-03,1209.134
2014-12-04,1210.705
2014-12-05,1209.52
2014-12-08,1198.985
2014-12-09,1184.745
2014-12-10,1175.25
2014-12-11,1159.807
2014-12-12,1149.433
2014-12-15,1130.758
2014-12-16,1113.053
2014-12-17,1124.667
2014-12-18,1146.08
2014-12-19,1159.522
2014-12-22,1176.664
2014-12-23,1169.984
2014-12-24,1168.659
2014-12-25,1168.099
2014-12-26,1170.513
2014-12-29,1180.437
2014-12-30,1174.209
2014-12-31,1175.859
2015-01-01,1175.808
2015-01-02,1173.237
2015-01-05,1156.742
2015-01-06,1148.868
2015-01-07,1157.45
