Date,EM (EMERGING MARKETS) LARGE CAP Large Cap
2015-01-09,1153.745
2015-01-12,1146.164
2015-01-13,1151.49
2015-01-14,1145.684
2015-01-15,1151.872
2015-01-16,1148.845
2015-01-19,1142.755
2015-01-20,1148.688
2015-01-21,1172.25
2015-01-22,1181.406
2015-01-23,1190.559
2015-01-26,1187.722
2015-01-27,1188.525
2015-01-28,1181.393
2015-01-29,1167.048
2015-01-30,1152.475
2015-02-02,1156.092
2015-02-03,1171.819
2015-02-04,1177.457
2015-02-05,1179.611
2015-02-06,1175.059
2015-02-09,1168.541
2015-02-10,1161.23
2015-02-11,1154.78
2015-02-12,1167.17
2015-02-13,1186.289
2015-02-16,1183.238
2015-02-17,1182.564
2015-02-18,1185.394
2015-02-19,1185.044
2015-02-20,1184.356
2015-02-23,1182.692
2015-02-24,1188.097
2015-02-25,1193.586
2015-02-26,1194.692
2015-02-27,1189.654
2015-03-02,1187.197
2015-03-03,1184.891
2015-03-04,1172.589
2015-03-05,1170.571
2015-03-06,1165.862
2015-03-09,1152.307
2015-03-10,1133.552
2015-03-11,1133.599
2015-03-12,1140.08
2015-03-13,1129.718
2015-03-16,1131.423
2015-03-17,1141.444
2015-03-18,1151.288
2015-03-19,1161.41
2015-03-20,1166.402
2015-03-23,1173.969
2015-03-24,1176.56
2015-03-25,1174.036
2015-03-26,1156.992
2015-03-27,1151.304
2015-03-30,1164.476
2015-03-31,1171.768
2015-04-01,1181.753
2015-04-02,1193.427
2015-04-03,1194.689
2015-04-06,1209.094
2015-04-07,1209.512
2015-04-08,1226.989
2015-04-09,1236.748
2015-04-10,1243.449
2015-04-13,1251.782
2015-04-14,1246.135
2015-04-15,1246.368
2015-04-16,1265.476
2015-04-17,1252.82
2015-04-20,1242.424
2015-04-21,1253.111
2015-04-22,1258.957
2015-04-23,1267.036
2015-04-24,1276.509
2015-04-27,1281.914
2015-04-28,1284.029
2015-04-29,1275.452
2015-04-30,1260.719
2015-05-01,1258.599
2015-05-04,1262.229
2015-05-05,1261.881
2015-05-06,1253.669
2015-05-07,1235.856
2015-05-08,1246.704
2015-05-11,1247.422
2015-05-12,1238.568
2015-05-13,1244.149
2015-05-14,1246.374
2015-05-15,1256.413
2015-05-18,1252.708
2015-05-19,1252.299
2015-05-20,1245.932
2015-05-21,1242.343
2015-05-22,1249.13
2015-05-25,1246.196
2015-05-26,1236.335
2015-05-27,1227.382
2015-05-28,1215.882
2015-05-29,1209.074
2015-06-01,1208.025
2015-06-02,1205.466
2015-06-03,1200.353
2015-06-04,1192.528
2015-06-05,1185.709
2015-06-08,1180.672
2015-06-09,1173.455
2015-06-10,1181.543
2015-06-11,1180.54
2015-06-12,1184.874
2015-06-15,1174.406
2015-06-16,1168.887
2015-06-17,1173.839
2015-06-18,1183.063
2015-06-19,1179.195
2015-06-22,1194.885
2015-06-23,1200.258
2015-06-24,1203.42
2015-06-25,1196.942
2015-06-26,1187.997
2015-06-29,1164.57
2015-06-30,1180.562
2015-07-01,1180.11
2015-07-02,1179.89
2015-07-03,1171.432
2015-07-06,1146.085
2015-07-07,1130.066
2015-07-08,1098.161
2015-07-09,1115.955
2015-07-10,1131.804
2015-07-13,1144.12
2015-07-14,1141.243
2015-07-15,1138.946
2015-07-16,1143.756
2015-07-17,1143.614
2015-07-20,1136.086
2015-07-21,1141.696
2015-07-22,1130.889
2015-07-23,1122.076
2015-07-24,1105.879
2015-07-27,1084.735
2015-07-28,1083.03
2015-07-29,1094.419
2015-07-30,1086.456
2015-07-31,1095.171
2015-08-03,1082.058
2015-08-04,1085.095
2015-08-05,1083.455
2015-08-06,1074.576
2015-08-07,1075.14
2015-08-10,1078.358
2015-08-11,1067.625
2015-08-12,1047.923
2015-08-13,1052.321
2015-08-14,1050.759
2015-08-17,1039.286
2015-08-18,1031.828
2015-08-19,1023.089
2015-08-20,1011.003
2015-08-21,989.506
2015-08-24,940.591
2015-08-25,960.682
2015-08-26,958.075
2015-08-27,989.882
2015-08-28,997.567
2015-08-31,996.033
2015-09-01,974.199
2015-09-02,969.022
2015-09-03,975.883
2015-09-04,959.752
2015-09-07,947.288
2015-09-08,963.432
2015-09-09,986.906
2015-09-10,978.41
2015-09-11,976.106
2015-09-14,983.054
2015-09-15,982.254
2015-09-16,1002.272
2015-09-17,1008.062
2015-09-18,1010.479
2015-09-21,992.732
2015-09-22,983.671
2015-09-23,964.059
2015-09-24,956.538
2015-09-25,960.861
2015-09-28,951.717
2015-09-29,945.205
2015-09-30,964.904
2015-10-01,971.288
2015-10-02,979.515
2015-10-05,1000.932
2015-10-06,1010.148
2015-10-07,1039.047
2015-10-08,1036.943
2015-10-09,1050.293
2015-10-12,1056.885
2015-10-13,1042.753
2015-10-14,1036.788
2015-10-15,1056.011
2015-10-16,1056.997
2015-10-19,1059.286
2015-10-20,1055.293
2015-10-21,1048.824
2015-10-22,1047.776
2015-10-23,1061.006
2015-10-26,1059.049
2015-10-27,1052.99
2015-10-28,1050.084
2015-10-29,1033.357
2015-10-30,1035.641
2015-11-02,1038.43
2015-11-03,1051.101
2015-11-04,1060.323
2015-11-05,1055.577
2015-11-06,1041.172
2015-11-09,1030.711
2015-11-10,1018.331
2015-11-11,1018.302
2015-11-12,1018.979
2015-11-13,1002.944
2015-11-16,994.031
2015-11-17,1007.667
2015-11-18,1006.432
2015-11-19,1023.472
2015-11-20,1031.1
2015-11-23,1028.01
2015-11-24,1025.595
2015-11-25,1021.779
2015-11-26,1024.388
2015-11-27,1009.261
2015-11-30,994.642
2015-12-01,1008.647
2015-12-02,1004.192
2015-12-03,1001.109
2015-12-04,992.448
2015-12-07,986.35
2015-12-08,971.277
2015-12-09,971.598
2015-12-10,964.955
2015-12-11,946.531
2015-12-14,943.237
2015-12-15,953.368
2015-12-16,967.47
2015-12-17,977.225
2015-12-18,965.587
2015-12-21,967.641
2015-12-22,971.637
2015-12-23,982.567
2015-12-24,983.725
2015-12-25,983.946
2015-12-28,978.659
2015-12-29,979.549
2015-12-30,969.489
2015-12-31,972.5
2016-01-01,972.539
2016-01-04,940.125
2016-01-05,940.195
2016-01-06,928.523
2016-01-07,902.994
2016-01-08,904.704
2016-01-11,884.198
2016-01-12,883.698
2016-01-13,890.675
2016-01-14,883.654
2016-01-15,866.542
2016-01-18,859.698
2016-01-19,873.835
2016-01-20,847.444
2016-01-21,842.68
2016-01-22,870.362
2016-01-25,876.625
2016-01-26,866.469
2016-01-27,876.055
2016-01-28,883.735
2016-01-29,908.264
2016-02-01,907.694
2016-02-02,890.106
2016-02-03,882.079
2016-02-04,904.693
2016-02-05,905.219
2016-02-08,898.439
2016-02-09,893.335
2016-02-10,894.386
2016-02-11,872.03
2016-02-12,870.737
2016-02-15,889.791
2016-02-16,895.924
2016-02-17,901.695
2016-02-18,914.606
2016-02-19,908.179
2016-02-22,918.801
2016-02-23,913.141
2016-02-24,903.589
2016-02-25,901.94
2016-02-26,908.127
2016-02-29,907.873
2016-03-01,923.911
2016-03-02,943.887
2016-03-03,957.707
2016-03-04,971.218
2016-03-07,976.141
2016-03-08,967.103
2016-03-09,966.669
2016-03-10,969.841
2016-03-11,982.948
2016-03-14,986.922
2016-03-15,971.117
2016-03-16,972.238
2016-03-17,1003.484
2016-03-18,1016.174
2016-03-21,1018.976
2016-03-22,1020.567
2016-03-23,1010.137
2016-03-24,1000.284
2016-03-25,998.584
2016-03-28,999.719
2016-03-29,1001.943
2016-03-30,1025.559
2016-03-31,1028.99
2016-04-01,1015.415
2016-04-04,1016.672
2016-04-05,999.111
2016-04-06,994.55
2016-04-07,994.308
2016-04-08,1003.615
2016-04-11,1012.513
2016-04-12,1021.375
2016-04-13,1038.867
2016-04-14,1040.733
2016-04-15,1041.773
2016-04-18,1038.106
2016-04-19,1049.084
2016-04-20,1045.063
2016-04-21,1050.503
2016-04-22,1040.066
2016-04-25,1032.269
2016-04-26,1037.256
2016-04-27,1038.441
2016-04-28,1038.796
2016-04-29,1033.265
2016-05-02,1027.409
2016-05-03,1009.302
2016-05-04,1000.502
2016-05-05,995.757
2016-05-06,990.356
2016-05-09,985.444
2016-05-10,993.2
2016-05-11,993.874
2016-05-12,991.886
2016-05-13,978.666
2016-05-16,981.037
2016-05-17,986.589
2016-05-18,976.987
2016-05-19,962.273
2016-05-20,966.504
2016-05-23,971.119
2016-05-24,970.492
2016-05-25,986.1
2016-05-26,990.056
2016-05-27,996.994
2016-05-30,996.217
2016-05-31,995.814
2016-06-01,995.568
2016-06-02,999.077
2016-06-03,1007.059
2016-06-06,1016.304
2016-06-07,1031.706
2016-06-08,1040.401
2016-06-09,1034.237
2016-06-10,1017.99
2016-06-13,1000.228
2016-06-14,992.587
2016-06-15,999.639
2016-06-16,990.175
2016-06-17,997.537
2016-06-20,1016.11
2016-06-21,1021.181
2016-06-22,1027.196
2016-06-23,1034.952
2016-06-24,999.182
2016-06-27,986.51
2016-06-28,999.577
2016-06-29,1021.545
2016-06-30,1037.344
2016-07-01,1043.732
2016-07-04,1049.38
2016-07-05,1034.768
2016-07-06,1019.06
2016-07-07,1029.483
2016-07-08,1031.369
2016-07-11,1053.87
2016-07-12,1063.175
2016-07-13,1065.91
2016-07-14,1078.217
2016-07-15,1080.975
2016-07-18,1084.669
2016-07-19,1081.958
2016-07-20,1085.417
2016-07-21,1085.9
2016-07-22,1083.152
2016-07-25,1083.466
2016-07-26,1085.342
2016-07-27,1089.532
2016-07-28,1090.791
2016-07-29,1087.419
2016-08-01,1099.346
2016-08-02,1092.236
2016-08-03,1081.06
2016-08-04,1090.435
2016-08-05,1102.814
2016-08-08,1116.006
2016-08-09,1121.134
2016-08-10,1124.714
2016-08-11,1131.15
2016-08-12,1134.958
2016-08-15,1143.333
2016-08-16,1143.142
2016-08-17,1135.824
2016-08-18,1145.295
2016-08-19,1138.014
2016-08-22,1130.82
2016-08-23,1134.323
2016-08-24,1122.103
2016-08-25,1123.58
2016-08-26,1127.777
2016-08-29,1121.371
2016-08-30,1125.108
2016-08-31,1118.682
2016-09-01,1115.944
2016-09-02,1127.157
2016-09-05,1140.078
2016-09-06,1157.583
2016-09-07,1161.288
2016-09-08,1163.256
2016-09-09,1141.045
2016-09-12,1116.333
2016-09-13,1111.914
2016-09-14,1110.676
2016-09-15,1115.922
2016-09-16,1111.795
2016-09-19,1127.274
2016-09-20,1128.254
2016-09-21,1137.424
2016-09-22,1156.579
2016-09-23,1152.039
2016-09-26,1136.687
2016-09-27,1144.181
2016-09-28,1145.456
2016-09-29,1147.247
2016-09-30,1134.59
2016-10-03,1144.65
2016-10-04,1150.083
2016-10-05,1150.165
2016-10-06,1153.501
2016-10-07,1150.557
2016-10-10,1155.47
2016-10-11,1138.026
2016-10-12,1134.116
2016-10-13,1118.902
2016-10-14,1127.112
2016-10-17,1124.382
2016-10-18,1141.333
2016-10-19,1147.194
2016-10-20,1147.634
2016-10-21,1144.769
2016-10-24,1154.206
2016-10-25,1154.184
2016-10-26,1144.599
2016-10-27,1138.313
2016-10-28,1136.386
2016-10-31,1138.734
2016-11-01,1136.334
2016-11-02,1120.517
2016-11-03,1113.943
2016-11-04,1108.16
2016-11-07,1126.847
2016-11-08,1136.298
2016-11-09,1108.065
2016-11-10,1102.705
2016-11-11,1070.089
2016-11-14,1057.019
2016-11-15,1061.021
2016-11-16,1068.127
2016-11-17,1068.143
2016-11-18,1064.719
2016-11-21,1068.932
2016-11-22,1081.844
2016-11-23,1080.175
2016-11-24,1075.098
2016-11-25,1079.911
2016-11-28,1089.787
2016-11-29,1083.746
2016-11-30,1089.39
2016-12-01,1084.938
2016-12-02,1078.488
2016-12-05,1079.671
2016-12-06,1089.172
2016-12-07,1096.992
2016-12-08,1112.368
2016-12-09,1111.111
2016-12-12,1103.501
2016-12-13,1109.478
2016-12-14,1104.491
2016-12-15,1086.377
2016-12-16,1083.52
2016-12-19,1076.868
2016-12-20,1077.805
2016-12-21,1077.604
2016-12-22,1066.683
2016-12-23,1065.826
2016-12-26,1067.193
2016-12-27,1069.924
2016-12-28,1080.232
2016-12-29,1089.082
2016-12-30,1093.724
2017-01-02,1093.116
2017-01-03,1102.278
2017-01-04,1105.317
2017-01-05,1118.13
2017-01-06,1117.911
2017-01-09,1114.947
2017-01-10,1124.418
2017-01-11,1125.951
2017-01-12,1137.684
2017-01-13,1136.545
2017-01-16,1127.479
2017-01-17,1134.656
2017-01-18,1138.273
2017-01-19,1134.25
2017-01-20,1132.272
2017-01-23,1143.634
2017-01-24,1151.933
2017-01-25,1156.703
2017-01-26,1162.954
2017-01-27,1162.395
2017-01-30,1158.643
2017-01-31,1153.53
2017-02-01,1158.274
2017-02-02,1160.661
2017-02-03,1164.713
2017-02-06,1170.117
2017-02-07,1165.899
2017-02-08,1167.666
2017-02-09,1172.505
2017-02-10,1178.352
2017-02-13,1184.643
2017-02-14,1182.729
2017-02-15,1193.171
2017-02-16,1198.625
2017-02-17,1190.213
2017-02-20,1196.311
2017-02-21,1199.232
2017-02-22,1206.214
2017-02-23,1207.16
2017-02-24,1196.02
2017-02-27,1192.308
2017-02-28,1187.082
2017-03-01,1189.633
2017-03-02,1187.746
2017-03-03,1180.451
2017-03-06,1184.638
2017-03-07,1187.349
2017-03-08,1185.448
2017-03-09,1170.313
2017-03-10,1174.082
2017-03-13,1189.9
2017-03-14,1192.014
2017-03-15,1196.102
2017-03-16,1221.254
2017-03-17,1224.359
2017-03-20,1233.572
2017-03-21,1234.821
2017-03-22,1226.802
2017-03-23,1227.272
2017-03-24,1229.132
2017-03-27,1225.557
2017-03-28,1231.242
2017-03-29,1233.843
2017-03-30,1230.958
2017-03-31,1216.363
2017-04-03,1225.001
2017-04-04,1225.345
2017-04-05,1231.187
2017-04-06,1223.693
2017-04-07,1221.152
2017-04-10,1217.27
2017-04-11,1212.483
2017-04-12,1217.227
2017-04-13,1222.674
2017-04-14,1219.651
2017-04-17,1222.528
2017-04-18,1215.767
2017-04-19,1209.392
2017-04-20,1216.749
2017-04-21,1221.368
2017-04-24,1234.372
2017-04-25,1249.083
2017-04-26,1248.937
2017-04-27,1245.386
2017-04-28,1243.037
2017-05-01,1245.454
2017-05-02,1256.126
2017-05-03,1253.182
2017-05-04,1246.173
2017-05-05,1243.948
2017-05-08,1253.301
2017-05-09,1261.333
2017-05-10,1266.683
2017-05-11,1273.322
2017-05-12,1276.833
2017-05-15,1287.855
2017-05-16,1293.184
2017-05-17,1285.187
2017-05-18,1260.672
2017-05-19,1269.743
2017-05-22,1280.177
2017-05-23,1281.28
2017-05-24,1282.118
2017-05-25,1294.495
2017-05-26,1297.281
2017-05-29,1295.338
2017-05-30,1290.539
2017-05-31,1280.741
2017-06-01,1285.057
2017-06-02,1294.013
2017-06-05,1297.11
2017-06-06,1295.466
2017-06-07,1294.628
2017-06-08,1300.655
2017-06-09,1300.03
2017-06-12,1287.462
2017-06-13,1288.703
2017-06-14,1293.545
2017-06-15,1280.835
2017-06-16,1280.436
2017-06-19,1294.309
2017-06-20,1290.245
2017-06-21,1287.482
2017-06-22,1291.995
2017-06-23,1295.231
2017-06-26,1307.145
2017-06-27,1304.027
2017-06-28,1298.163
2017-06-29,1300.708
2017-06-30,1295.785
2017-07-03,1301.639
2017-07-04,1291.766
2017-07-05,1296.382
2017-07-06,1292.106
2017-07-07,1287.578
2017-07-10,1296.629
2017-07-11,1309.824
2017-07-12,1325.179
2017-07-13,1340.07
2017-07-14,1348.464
2017-07-17,1353.732
2017-07-18,1356.244
2017-07-19,1365.88
2017-07-20,1364.672
2017-07-21,1365.576
2017-07-24,1370.909
2017-07-25,1368.057
2017-07-26,1369.581
2017-07-27,1378.385
2017-07-28,1370.674
2017-07-31,1375.352
2017-08-01,1379.702
2017-08-02,1380.819
2017-08-03,1373.507
2017-08-04,1377.215
2017-08-07,1387.912
2017-08-08,1392.505
2017-08-09,1379.798
2017-08-10,1363.209
2017-08-11,1345.521
2017-08-14,1359.614
2017-08-15,1358.732
2017-08-16,1368.916
2017-08-17,1373.658
2017-08-18,1368.487
2017-08-21,1374.128
2017-08-22,1386.195
2017-08-23,1390.588
2017-08-24,1398.837
2017-08-25,1403.485
2017-08-28,1402.551
2017-08-29,1397.55
2017-08-30,1406.851
2017-08-31,1406.914
2017-09-01,1411.263
2017-09-04,1400.828
2017-09-05,1402.186
2017-09-06,1399.896
2017-09-07,1408.645
2017-09-08,1410.286
2017-09-11,1422.247
2017-09-12,1425.744
2017-09-13,1422.45
2017-09-14,1423.326
2017-09-15,1425.842
2017-09-18,1440.986
2017-09-19,1436.316
2017-09-20,1439.214
2017-09-21,1435.092
2017-09-22,1427.996
2017-09-25,1411.943
2017-09-26,1400.534
2017-09-27,1398.096
2017-09-28,1389.907
2017-09-29,1402.0
2017-10-02,1403.732
2017-10-03,1422.243
2017-10-04,1428.909
2017-10-05,1430.376
2017-10-06,1430.39
2017-10-09,1427.226
2017-10-10,1443.366
2017-10-11,1451.653
2017-10-12,1456.846
2017-10-13,1462.317
2017-10-16,1470.087
2017-10-17,1462.649
2017-10-18,1464.563
2017-10-19,1450.635
2017-10-20,1454.153
2017-10-23,1449.005
2017-10-24,1445.946
2017-10-25,1447.552
2017-10-26,1440.427
2017-10-27,1444.177
2017-10-30,1452.133
2017-10-31,1456.579
2017-11-01,1470.38
2017-11-02,1468.085
2017-11-03,1466.399
2017-11-06,1472.524
2017-11-07,1478.809
2017-11-08,1477.989
2017-11-09,1476.579
2017-11-10,1470.062
2017-11-13,1463.32
2017-11-14,1456.727
2017-11-15,1447.204
2017-11-16,1466.19
2017-11-17,1481.733
2017-11-20,1481.344
2017-11-21,1501.302
2017-11-22,1508.535
2017-11-23,1502.573
2017-11-24,1505.233
2017-11-27,1491.469
2017-11-28,1494.084
2017-11-29,1486.543
2017-11-30,1459.084
2017-12-01,1451.894
2017-12-04,1460.337
2017-12-05,1453.89
2017-12-06,1432.213
2017-12-07,1431.964
2017-12-08,1446.154
2017-12-11,1458.134
2017-12-12,1448.001
2017-12-13,1455.798
2017-12-14,1458.705
2017-12-15,1454.17
2017-12-18,1469.242
2017-12-19,1471.398
2017-12-20,1471.811
2017-12-21,1474.256
2017-12-22,1483.278
2017-12-25,1483.18
2017-12-26,1479.605
2017-12-27,1488.226
2017-12-28,1499.88
2017-12-29,1506.07
2018-01-01,1504.741
2018-01-02,1532.65
2018-01-03,1541.113
2018-01-04,1551.806
2018-01-05,1562.726
2018-01-08,1570.006
2018-01-09,1567.629
2018-01-10,1557.33
2018-01-11,1556.054
2018-01-12,1571.256
2018-01-15,1574.965
2018-01-16,1585.492
2018-01-17,1592.028
2018-01-18,1599.394
2018-01-19,1605.936
2018-01-22,1613.099
2018-01-23,1632.854
2018-01-24,1640.814
2018-01-25,1645.963
2018-01-26,1659.93
2018-01-29,1653.753
2018-01-30,1626.397
2018-01-31,1636.318
2018-02-01,1628.822
2018-02-02,1604.839
2018-02-05,1577.695
2018-02-06,1534.834
2018-02-07,1528.806
2018-02-08,1515.424
2018-02-09,1489.083
2018-02-12,1503.271
2018-02-13,1518.412
2018-02-14,1547.062
2018-02-15,1570.647
2018-02-16,1567.03
2018-02-19,1567.82
2018-02-20,1559.362
2018-02-21,1580.325
2018-02-22,1568.424
2018-02-23,1588.83
2018-02-26,1595.604
2018-02-27,1584.094
2018-02-28,1560.7
2018-03-01,1557.161
2018-03-02,1542.854
2018-03-05,1535.93
2018-03-06,1561.27
2018-03-07,1554.618
2018-03-08,1562.931
2018-03-09,1578.08
2018-03-12,1598.531
2018-03-13,1601.348
2018-03-14,1594.806
2018-03-15,1591.653
2018-03-16,1586.647
2018-03-19,1573.84
2018-03-20,1581.427
2018-03-21,1580.556
2018-03-22,1562.562
2018-03-23,1529.859
2018-03-26,1542.749
2018-03-27,1546.642
2018-03-28,1516.346
2018-03-29,1524.927
2018-03-30,1526.677
2018-04-02,1524.717
2018-04-03,1524.868
2018-04-04,1505.518
2018-04-05,1519.849
2018-04-06,1513.34
2018-04-09,1514.453
2018-04-10,1531.535
2018-04-11,1532.01
2018-04-12,1533.746
2018-04-13,1524.743
2018-04-16,1514.934
2018-04-17,1516.879
2018-04-18,1533.184
2018-04-19,1544.407
2018-04-20,1522.421
2018-04-23,1509.868
2018-04-24,1505.179
2018-04-25,1486.394
2018-04-26,1492.303
2018-04-27,1508.669
2018-04-30,1518.951
2018-05-01,1516.691
2018-05-02,1502.448
2018-05-03,1484.826
2018-05-04,1482.854
2018-05-07,1487.578
2018-05-08,1493.307
2018-05-09,1493.986
2018-05-10,1511.19
2018-05-11,1521.707
2018-05-14,1527.355
2018-05-15,1501.646
2018-05-16,1508.93
2018-05-17,1494.639
2018-05-18,1486.341
2018-05-21,1484.391
2018-05-22,1491.047
2018-05-23,1480.173
2018-05-24,1482.318
2018-05-25,1485.138
2018-05-28,1483.945
2018-05-29,1469.877
2018-05-30,1451.457
2018-05-31,1461.197
2018-06-01,1474.968
2018-06-04,1497.648
2018-06-05,1495.78
2018-06-06,1503.747
2018-06-07,1504.128
2018-06-08,1484.603
2018-06-11,1489.511
2018-06-12,1491.501
2018-06-13,1485.003
2018-06-14,1472.464
2018-06-15,1456.914
2018-06-18,1447.446
2018-06-19,1419.846
2018-06-20,1431.169
2018-06-21,1413.936
2018-06-22,1424.253
2018-06-25,1402.473
2018-06-26,1398.772
2018-06-27,1379.304
2018-06-28,1373.944
2018-06-29,1403.863
2018-07-02,1391.62
2018-07-03,1389.527
2018-07-04,1387.981
2018-07-05,1388.06
2018-07-06,1395.533
2018-07-09,1418.543
2018-07-10,1419.271
2018-07-11,1404.789
2018-07-12,1412.477
2018-07-13,1419.541
2018-07-16,1413.343
2018-07-17,1413.822
2018-07-18,1411.891
2018-07-19,1401.847
2018-07-20,1414.961
2018-07-23,1414.299
2018-07-24,1427.731
2018-07-25,1439.66
2018-07-26,1439.78
2018-07-27,1443.889
2018-07-30,1440.573
2018-07-31,1437.39
2018-08-01,1435.56
2018-08-02,1409.686
2018-08-03,1417.658
2018-08-06,1415.119
2018-08-07,1427.063
2018-08-08,1426.955
2018-08-09,1426.079
2018-08-10,1405.136
2018-08-13,1380.707
2018-08-14,1378.576
2018-08-15,1353.357
2018-08-16,1350.666
2018-08-17,1352.836
2018-08-20,1367.806
2018-08-21,1381.209
2018-08-22,1390.484
2018-08-23,1386.354
2018-08-24,1389.242
2018-08-27,1414.789
2018-08-28,1417.007
2018-08-29,1417.234
2018-08-30,1400.7
2018-08-31,1397.147
2018-09-03,1385.276
2018-09-04,1376.976
2018-09-05,1352.168
2018-09-06,1347.845
2018-09-07,1353.981
2018-09-10,1338.357
2018-09-11,1328.031
2018-09-12,1330.279
2018-09-13,1348.449
2018-09-14,1362.804
2018-09-17,1346.186
2018-09-18,1350.65
2018-09-19,1367.03
2018-09-20,1375.605
2018-09-21,1394.833
2018-09-24,1382.875
2018-09-25,1382.465
2018-09-26,1388.46
2018-09-27,1395.788
2018-09-28,1391.9
2018-10-01,1389.995
2018-10-02,1371.845
2018-10-03,1374.201
2018-10-04,1341.03
2018-10-05,1328.753
2018-10-08,1322.826
2018-10-09,1320.663
2018-10-10,1309.087
2018-10-11,1268.714
2018-10-12,1303.35
2018-10-15,1291.317
2018-10-16,1308.679
2018-10-17,1307.392
2018-10-18,1289.937
2018-10-19,1290.753
2018-10-22,1306.471
2018-10-23,1276.508
2018-10-24,1266.016
2018-10-25,1260.788
2018-10-26,1248.525
2018-10-29,1242.061
2018-10-30,1243.884
2018-10-31,1271.101
2018-11-01,1292.778
2018-11-02,1326.489
2018-11-05,1319.317
2018-11-06,1319.75
2018-11-07,1327.032
2018-11-08,1320.865
2018-11-09,1296.688
2018-11-12,1283.995
2018-11-13,1283.669
2018-11-14,1286.514
2018-11-15,1304.218
2018-11-16,1311.014
2018-11-19,1312.505
2018-11-20,1290.563
2018-11-21,1293.592
2018-11-22,1295.104
2018-11-23,1285.555
2018-11-26,1296.385
2018-11-27,1301.748
2018-11-28,1317.783
2018-11-29,1325.302
2018-11-30,1320.657
2018-12-03,1351.096
2018-12-04,1346.813
2018-12-05,1330.002
2018-12-06,1298.916
2018-12-07,1302.091
2018-12-10,1277.489
2018-12-11,1280.668
2018-12-12,1299.186
2018-12-13,1307.491
2018-12-14,1288.917
2018-12-17,1283.629
2018-12-18,1276.266
2018-12-19,1281.696
2018-12-20,1270.738
2018-12-21,1268.494
2018-12-24,1262.672
2018-12-25,1259.276
2018-12-26,1260.668
2018-12-27,1265.314
2018-12-28,1278.516
2018-12-31,1282.367
2019-01-01,1282.842
2019-01-02,1268.432
2019-01-03,1259.416
2019-01-04,1280.841
2019-01-07,1298.737
2019-01-08,1295.92
2019-01-09,1322.115
2019-01-10,1327.263
2019-01-11,1330.691
2019-01-14,1318.68
2019-01-15,1335.856
2019-01-16,1341.575
2019-01-17,1342.153
2019-01-18,1354.514
2019-01-21,1355.898
2019-01-22,1344.644
2019-01-23,1345.151
2019-01-24,1355.499
2019-01-25,1374.308
2019-01-28,1368.129
2019-01-29,1370.067
2019-01-30,1380.253
2019-01-31,1397.56
2019-02-01,1398.107
2019-02-04,1395.737
2019-02-05,1401.18
2019-02-06,1396.999
2019-02-07,1388.295
2019-02-08,1379.736
2019-02-11,1380.752
2019-02-12,1389.879
2019-02-13,1390.041
2019-02-14,1386.009
2019-02-15,1373.686
2019-02-18,1382.06
2019-02-19,1382.19
2019-02-20,1399.102
2019-02-21,1401.734
2019-02-22,1412.838
2019-02-25,1425.306
2019-02-26,1421.223
2019-02-27,1416.129
2019-02-28,1402.423
2019-03-01,1403.42
2019-03-04,1406.504
2019-03-05,1408.819
2019-03-06,1410.282
2019-03-07,1394.543
2019-03-08,1375.209
2019-03-11,1390.418
2019-03-12,1404.515
2019-03-13,1403.141
2019-03-14,1400.311
2019-03-15,1412.261
2019-03-18,1428.702
2019-03-19,1431.46
2019-03-20,1428.236
2019-03-21,1430.306
2019-03-22,1417.229
2019-03-25,1400.568
2019-03-26,1403.732
2019-03-27,1396.604
2019-03-28,1399.036
2019-03-29,1415.281
2019-04-01,1431.774
2019-04-02,1433.348
2019-04-03,1445.537
2019-04-04,1447.197
2019-04-05,1453.627
2019-04-08,1458.646
2019-04-09,1465.458
2019-04-10,1468.495
2019-04-11,1456.78
2019-04-12,1459.476
2019-04-15,1455.289
2019-04-16,1466.368
2019-04-17,1470.576
2019-04-18,1465.534
2019-04-19,1465.379
2019-04-22,1460.745
2019-04-23,1462.518
2019-04-24,1455.541
2019-04-25,1444.263
2019-04-26,1445.761
2019-04-29,1452.959
2019-04-30,1446.967
2019-05-01,1448.726
2019-05-02,1447.89
2019-05-03,1453.299
2019-05-06,1425.621
2019-05-07,1418.026
2019-05-08,1409.868
2019-05-09,1379.997
2019-05-10,1386.707
2019-05-13,1364.592
2019-05-14,1361.975
2019-05-15,1363.659
2019-05-16,1358.009
2019-05-17,1337.601
2019-05-20,1333.637
2019-05-21,1340.47
2019-05-22,1338.38
2019-05-23,1321.024
2019-05-24,1323.658
2019-05-27,1326.762
2019-05-28,1325.563
2019-05-29,1322.088
2019-05-30,1334.506
2019-05-31,1337.63
2019-06-03,1352.777
2019-06-04,1348.645
2019-06-05,1347.95
2019-06-06,1345.694
2019-06-07,1351.69
2019-06-10,1371.867
2019-06-11,1386.011
2019-06-12,1377.946
2019-06-13,1372.051
2019-06-14,1362.673
2019-06-17,1357.512
2019-06-18,1375.825
2019-06-19,1395.892
2019-06-20,1417.401
2019-06-21,1416.9
2019-06-24,1417.598
2019-06-25,1407.499
2019-06-26,1411.856
2019-06-27,1422.378
2019-06-28,1422.449
2019-07-01,1435.31
2019-07-02,1436.249
2019-07-03,1430.585
2019-07-04,1437.94
2019-07-05,1431.321
2019-07-08,1412.731
2019-07-09,1408.41
2019-07-10,1416.734
2019-07-11,1425.635
