Date,BELGIUM SMALL CAP Small Cap
2020-06-18,599.583
2020-06-19,590.798
2020-06-22,596.205
2020-06-23,606.195
2020-06-24,590.77
2020-06-25,590.848
2020-06-26,587.14
2020-06-29,586.834
2020-06-30,586.604
2020-07-01,592.231
2020-07-02,595.531
2020-07-03,596.71
2020-07-06,607.585
2020-07-07,609.108
2020-07-08,607.437
2020-07-09,607.359
2020-07-10,611.511
2020-07-13,621.095
2020-07-14,614.286
2020-07-15,619.047
2020-07-16,617.288
2020-07-17,619.935
2020-07-20,625.433
2020-07-21,628.443
2020-07-22,627.558
2020-07-23,627.617
2020-07-24,616.835
2020-07-27,620.06
2020-07-28,621.735
2020-07-29,623.928
2020-07-30,609.371
2020-07-31,606.441
2020-08-03,608.414
2020-08-04,605.95
2020-08-05,618.675
2020-08-06,614.88
2020-08-07,616.186
2020-08-10,612.135
2020-08-11,624.642
2020-08-12,627.309
2020-08-13,630.669
2020-08-14,626.972
2020-08-17,632.235
2020-08-18,628.928
2020-08-19,625.44
2020-08-20,626.058
2020-08-21,623.967
2020-08-24,633.286
2020-08-25,634.711
2020-08-26,640.786
2020-08-27,631.523
2020-08-28,638.451
2020-08-31,638.568
2020-09-01,641.392
2020-09-02,639.783
2020-09-03,640.016
2020-09-04,627.718
2020-09-07,635.808
2020-09-08,632.334
2020-09-09,638.104
2020-09-10,638.787
2020-09-11,637.985
2020-09-14,643.268
2020-09-15,644.125
2020-09-16,649.258
2020-09-17,649.605
2020-09-18,651.987
2020-09-21,628.839
2020-09-22,627.602
2020-09-23,620.399
2020-09-24,611.531
2020-09-25,606.046
2020-09-28,619.066
2020-09-29,622.338
2020-09-30,628.538
2020-10-01,631.215
2020-10-02,629.185
2020-10-05,635.119
2020-10-06,640.053
2020-10-07,633.423
2020-10-08,634.56
2020-10-09,641.703
2020-10-12,637.347
2020-10-13,626.405
2020-10-14,625.706
2020-10-15,610.246
2020-10-16,605.622
2020-10-19,611.357
2020-10-20,615.513
2020-10-21,608.352
2020-10-22,600.845
2020-10-23,602.498
2020-10-26,589.131
2020-10-27,583.597
2020-10-28,563.014
2020-10-29,560.481
2020-10-30,564.916
2020-11-02,569.024
2020-11-03,584.181
2020-11-04,591.281
2020-11-05,606.317
2020-11-06,607.659
2020-11-09,629.661
2020-11-10,635.253
2020-11-11,635.892
2020-11-12,637.703
2020-11-13,636.225
2020-11-16,650.142
2020-11-17,649.349
2020-11-18,655.093
2020-11-19,651.741
2020-11-20,656.204
2020-11-23,655.101
2020-11-24,661.35
2020-11-25,665.969
2020-11-26,665.334
2020-11-27,671.985
2020-11-30,666.251
2020-12-01,676.907
2020-12-02,671.418
2020-12-03,684.973
2020-12-04,684.776
2020-12-07,683.076
2020-12-08,683.126
2020-12-09,679.481
2020-12-10,680.048
2020-12-11,675.86
2020-12-14,674.529
2020-12-15,678.911
2020-12-16,684.863
2020-12-17,690.525
2020-12-18,683.956
2020-12-21,673.486
2020-12-22,674.619
2020-12-23,684.248
2020-12-24,686.023
2020-12-25,686.023
2020-12-28,690.852
2020-12-29,696.036
2020-12-30,696.387
2020-12-31,689.362
2021-01-01,689.362
2021-01-04,699.512
2021-01-05,699.463
2021-01-06,703.426
2021-01-07,709.294
2021-01-08,712.339
2021-01-11,701.87
2021-01-12,704.803
2021-01-13,704.341
2021-01-14,707.728
2021-01-15,703.0
2021-01-18,707.812
2021-01-19,710.811
2021-01-20,711.829
2021-01-21,709.627
2021-01-22,708.516
2021-01-25,697.676
2021-01-26,704.903
2021-01-27,692.682
2021-01-28,695.645
2021-01-29,697.304
2021-02-01,699.659
2021-02-02,705.081
2021-02-03,704.493
2021-02-04,702.129
2021-02-05,710.052
2021-02-08,713.827
2021-02-09,715.565
2021-02-10,716.685
2021-02-11,718.104
2021-02-12,714.361
2021-02-15,718.924
2021-02-16,718.505
2021-02-17,711.493
2021-02-18,706.128
2021-02-19,712.951
2021-02-22,716.36
2021-02-23,716.529
2021-02-24,717.527
2021-02-25,727.278
2021-02-26,714.367
2021-03-01,714.024
2021-03-02,710.031
2021-03-03,704.209
2021-03-04,695.892
2021-03-05,685.575
2021-03-08,686.833
2021-03-09,697.024
2021-03-10,697.053
2021-03-11,706.466
2021-03-12,704.99
2021-03-15,708.046
2021-03-16,708.545
2021-03-17,708.394
2021-03-18,706.427
2021-03-19,702.534
2021-03-22,706.269
2021-03-23,702.401
2021-03-24,702.29
2021-03-25,690.181
2021-03-26,702.567
2021-03-29,699.654
2021-03-30,700.23
2021-03-31,700.326
2021-04-01,709.911
2021-04-02,709.911
2021-04-05,712.205
2021-04-06,714.819
2021-04-07,719.86
2021-04-08,719.403
2021-04-09,718.085
2021-04-12,714.568
2021-04-13,717.357
2021-04-14,718.451
2021-04-15,717.128
2021-04-16,722.602
2021-04-19,726.997
2021-04-20,728.837
2021-04-21,725.602
2021-04-22,729.151
2021-04-23,727.848
2021-04-26,739.123
2021-04-27,738.664
2021-04-28,741.236
2021-04-29,746.048
2021-04-30,734.084
2021-05-03,740.531
2021-05-04,732.533
2021-05-05,736.801
2021-05-06,740.098
2021-05-07,749.52
2021-05-10,754.83
2021-05-11,744.607
2021-05-12,738.466
2021-05-13,739.84
2021-05-14,750.222
2021-05-17,752.295
2021-05-18,759.05
2021-05-19,755.378
2021-05-20,762.191
2021-05-21,763.557
2021-05-24,769.982
2021-05-25,771.701
2021-05-26,769.402
2021-05-27,771.917
2021-05-28,776.217
2021-05-31,775.308
2021-06-01,782.018
2021-06-02,782.257
2021-06-03,773.923
2021-06-04,782.076
2021-06-07,789.245
2021-06-08,790.894
2021-06-09,795.813
2021-06-10,793.156
2021-06-11,788.842
2021-06-14,796.329
2021-06-15,794.554
2021-06-16,792.187
2021-06-17,775.7
2021-06-18,764.904
2021-06-21,769.069
2021-06-22,772.697
2021-06-23,770.385
2021-06-24,770.928
2021-06-25,777.794
2021-06-28,771.036
2021-06-29,769.489
2021-06-30,760.868
2021-07-01,767.667
2021-07-02,770.441
2021-07-05,774.509
2021-07-06,774.292
2021-07-07,776.238
2021-07-08,768.89
2021-07-09,780.802
2021-07-12,789.467
2021-07-13,794.82
2021-07-14,788.201
2021-07-15,775.221
2021-07-16,777.182
2021-07-19,759.233
2021-07-20,762.781
2021-07-21,776.92
2021-07-22,778.4
2021-07-23,776.418
2021-07-26,781.335
2021-07-27,779.577
2021-07-28,785.807
2021-07-29,791.11
2021-07-30,791.611
2021-08-02,799.368
2021-08-03,795.595
2021-08-04,803.458
2021-08-05,803.37
2021-08-06,796.46
2021-08-09,795.79
2021-08-10,795.747
2021-08-11,798.185
2021-08-12,801.305
2021-08-13,806.4
2021-08-16,806.189
2021-08-17,798.571
2021-08-18,803.423
2021-08-19,788.825
2021-08-20,789.452
2021-08-23,793.829
2021-08-24,793.313
2021-08-25,789.016
2021-08-26,790.562
2021-08-27,801.544
2021-08-30,804.76
2021-08-31,812.611
2021-09-01,816.851
2021-09-02,817.733
2021-09-03,815.814
2021-09-06,811.764
2021-09-07,808.924
2021-09-08,794.26
2021-09-09,796.864
2021-09-10,792.227
2021-09-13,793.829
2021-09-14,797.06
2021-09-15,793.035
2021-09-16,794.392
2021-09-17,787.406
2021-09-20,777.671
2021-09-21,787.144
2021-09-22,787.703
2021-09-23,796.951
2021-09-24,784.763
2021-09-27,784.171
2021-09-28,762.677
2021-09-29,754.017
2021-09-30,756.172
2021-10-01,759.219
2021-10-04,757.646
2021-10-05,754.547
2021-10-06,746.012
2021-10-07,756.418
2021-10-08,757.105
2021-10-11,763.384
2021-10-12,763.154
2021-10-13,771.857
2021-10-14,780.317
2021-10-15,787.148
2021-10-18,784.658
2021-10-19,792.682
2021-10-20,793.234
2021-10-21,793.051
2021-10-22,800.218
2021-10-25,796.566
2021-10-26,802.914
2021-10-27,802.592
2021-10-28,813.431
2021-10-29,795.266
2021-11-01,797.58
2021-11-02,797.037
2021-11-03,803.138
2021-11-04,813.183
2021-11-05,813.439
2021-11-08,815.673
2021-11-09,816.385
2021-11-10,807.105
2021-11-11,803.939
2021-11-12,799.342
2021-11-15,800.962
2021-11-16,792.059
2021-11-17,781.949
2021-11-18,783.188
2021-11-19,783.283
2021-11-22,775.755
2021-11-23,772.844
2021-11-24,774.644
2021-11-25,778.135
2021-11-26,771.084
2021-11-29,769.412
2021-11-30,766.03
2021-12-01,774.918
2021-12-02,768.388
2021-12-03,760.647
2021-12-06,769.099
2021-12-07,782.125
2021-12-08,784.407
2021-12-09,780.057
2021-12-10,782.972
2021-12-13,783.055
2021-12-14,778.618
2021-12-15,784.785
2021-12-16,789.56
2021-12-17,783.241
2021-12-20,776.581
2021-12-21,780.941
2021-12-22,787.057
2021-12-23,790.836
2021-12-24,793.167
2021-12-27,798.483
2021-12-28,802.105
2021-12-29,810.152
2021-12-30,813.894
2021-12-31,815.994
2022-01-03,814.97
2022-01-04,817.012
2022-01-05,823.302
2022-01-06,809.529
2022-01-07,812.274
2022-01-10,797.947
2022-01-11,804.995
2022-01-12,818.495
2022-01-13,821.155
2022-01-14,818.652
2022-01-17,819.549
2022-01-18,803.917
2022-01-19,803.496
2022-01-20,803.141
2022-01-21,792.357
2022-01-24,756.516
2022-01-25,759.961
2022-01-26,771.418
2022-01-27,768.934
2022-01-28,764.308
2022-01-31,776.776
2022-02-01,784.081
2022-02-02,791.662
2022-02-03,788.618
2022-02-04,769.251
2022-02-07,761.808
2022-02-08,760.081
2022-02-09,772.933
2022-02-10,786.712
2022-02-11,770.69
2022-02-14,751.684
2022-02-15,767.672
2022-02-16,776.008
2022-02-17,770.948
2022-02-18,759.813
2022-02-21,747.568
2022-02-22,746.578
2022-02-23,747.749
2022-02-24,716.865
2022-02-25,762.913
2022-02-28,759.775
2022-03-01,736.461
2022-03-02,735.207
2022-03-03,729.067
2022-03-04,699.065
2022-03-07,686.255
2022-03-08,687.791
2022-03-09,718.492
2022-03-10,716.89
2022-03-11,721.049
2022-03-14,731.767
2022-03-15,728.821
2022-03-16,747.927
2022-03-17,761.023
2022-03-18,761.825
2022-03-21,758.205
2022-03-22,766.54
2022-03-23,756.94
2022-03-24,753.24
2022-03-25,762.875
2022-03-28,767.796
2022-03-29,784.83
2022-03-30,789.666
2022-03-31,782.174
2022-04-01,783.189
2022-04-04,781.826
2022-04-05,781.929
2022-04-06,770.595
2022-04-07,773.901
2022-04-08,776.258
2022-04-11,779.604
2022-04-12,770.376
2022-04-13,768.55
2022-04-14,769.901
2022-04-15,769.901
2022-04-18,771.115
2022-04-19,765.749
2022-04-20,776.709
2022-04-21,779.028
2022-04-22,761.068
2022-04-25,749.962
2022-04-26,744.155
2022-04-27,738.703
2022-04-28,741.522
2022-04-29,739.979
2022-05-02,731.781
2022-05-03,729.265
2022-05-04,721.841
2022-05-05,721.184
2022-05-06,711.585
2022-05-09,679.324
2022-05-10,681.877
2022-05-11,696.583
2022-05-12,682.426
2022-05-13,699.169
2022-05-16,707.489
2022-05-17,718.917
2022-05-18,713.374
2022-05-19,706.506
2022-05-20,709.539
2022-05-23,720.892
2022-05-24,717.65
2022-05-25,714.49
2022-05-26,721.271
2022-05-27,729.921
2022-05-30,734.215
2022-05-31,721.95
2022-06-01,716.537
2022-06-02,723.365
2022-06-03,726.303
2022-06-06,729.051
2022-06-07,725.88
2022-06-08,721.043
2022-06-09,704.88
2022-06-10,686.31
2022-06-13,662.508
2022-06-14,651.843
2022-06-15,658.814
2022-06-16,649.395
2022-06-17,656.751
2022-06-20,664.809
2022-06-21,666.806
2022-06-22,664.749
2022-06-23,649.549
2022-06-24,660.267
2022-06-27,671.513
2022-06-28,667.472
2022-06-29,651.168
2022-06-30,640.628
2022-07-01,637.757
2022-07-04,634.999
2022-07-05,622.637
2022-07-06,626.908
2022-07-07,633.646
2022-07-08,637.668
2022-07-11,623.981
2022-07-12,621.572
2022-07-13,621.675
2022-07-14,607.869
2022-07-15,619.517
2022-07-18,633.365
2022-07-19,644.844
2022-07-20,645.39
2022-07-21,647.787
2022-07-22,656.752
2022-07-25,652.466
2022-07-26,645.151
2022-07-27,644.802
2022-07-28,652.513
2022-07-29,662.228
2022-08-01,660.356
2022-08-02,653.677
2022-08-03,658.242
2022-08-04,660.886
2022-08-05,656.34
2022-08-08,666.164
2022-08-09,663.039
2022-08-10,682.352
2022-08-11,683.85
2022-08-12,683.391
2022-08-15,680.603
2022-08-16,676.817
2022-08-17,669.138
2022-08-18,669.295
2022-08-19,655.853
2022-08-22,645.833
2022-08-23,642.126
2022-08-24,641.097
2022-08-25,640.855
2022-08-26,632.549
2022-08-29,628.803
2022-08-30,626.02
2022-08-31,628.292
2022-09-01,609.656
2022-09-02,626.448
2022-09-05,610.428
2022-09-06,612.945
2022-09-07,614.138
2022-09-08,613.78
2022-09-09,628.317
2022-09-12,642.762
2022-09-13,621.89
2022-09-14,615.569
2022-09-15,614.608
2022-09-16,615.419
2022-09-19,617.5
2022-09-20,605.085
2022-09-21,598.634
2022-09-22,580.621
2022-09-23,552.784
2022-09-26,541.535
2022-09-27,532.687
2022-09-28,533.62
2022-09-29,523.821
2022-09-30,543.133
2022-10-03,538.395
2022-10-04,554.135
2022-10-05,539.363
2022-10-06,539.768
2022-10-07,529.84
2022-10-10,523.336
2022-10-11,520.577
2022-10-12,514.546
2022-10-13,518.526
2022-10-14,529.351
2022-10-17,543.865
2022-10-18,551.114
2022-10-19,538.696
2022-10-20,546.691
2022-10-21,541.466
2022-10-24,553.809
2022-10-25,567.708
2022-10-26,572.646
2022-10-27,572.218
2022-10-28,562.19
2022-10-31,559.626
2022-11-01,567.797
2022-11-02,562.954
2022-11-03,549.816
2022-11-04,565.415
2022-11-07,576.294
2022-11-08,581.187
2022-11-09,575.858
2022-11-10,595.361
2022-11-11,605.303
2022-11-14,607.708
2022-11-15,611.108
2022-11-16,604.586
2022-11-17,600.035
2022-11-18,607.493
2022-11-21,598.512
2022-11-22,600.088
2022-11-23,604.743
2022-11-24,609.572
2022-11-25,608.682
2022-11-28,599.986
2022-11-29,595.824
2022-11-30,591.618
2022-12-01,606.388
2022-12-02,610.022
2022-12-05,616.313
2022-12-06,606.539
2022-12-07,598.068
2022-12-08,602.902
2022-12-09,606.498
2022-12-12,603.466
2022-12-13,618.534
2022-12-14,615.96
2022-12-15,612.636
2022-12-16,601.999
2022-12-19,599.351
2022-12-20,598.476
2022-12-21,609.187
2022-12-22,605.418
2022-12-23,609.867
2022-12-26,609.867
2022-12-27,611.253
2022-12-28,611.085
2022-12-29,619.082
2022-12-30,613.388
2023-01-02,628.063
2023-01-03,625.359
2023-01-04,631.58
2023-01-05,624.839
2023-01-06,635.875
2023-01-09,650.272
2023-01-10,634.755
2023-01-11,642.498
2023-01-12,649.004
2023-01-13,650.645
2023-01-16,656.937
2023-01-17,655.95
2023-01-18,655.847
2023-01-19,643.213
2023-01-20,647.048
2023-01-23,654.842
2023-01-24,652.099
2023-01-25,648.571
2023-01-26,646.435
2023-01-27,651.447
2023-01-30,648.078
2023-01-31,645.923
2023-02-01,652.747
2023-02-02,671.814
2023-02-03,665.277
2023-02-06,652.404
2023-02-07,645.479
2023-02-08,652.957
2023-02-09,662.318
2023-02-10,649.375
2023-02-13,655.331
2023-02-14,656.955
2023-02-15,655.272
2023-02-16,656.435
2023-02-17,657.492
2023-02-20,657.523
2023-02-21,651.661
2023-02-22,642.664
2023-02-23,643.434
2023-02-24,639.21
2023-02-27,652.244
2023-02-28,653.256
2023-03-01,652.615
2023-03-02,646.994
2023-03-03,650.112
2023-03-06,657.179
2023-03-07,645.998
2023-03-08,645.878
2023-03-09,641.55
2023-03-10,641.194
2023-03-13,632.611
2023-03-14,643.991
2023-03-15,614.436
2023-03-16,624.725
2023-03-17,619.718
2023-03-20,628.749
2023-03-21,643.509
2023-03-22,638.03
2023-03-23,644.922
2023-03-24,625.035
2023-03-27,629.324
2023-03-28,627.055
2023-03-29,636.171
2023-03-30,650.204
2023-03-31,651.297
2023-04-03,651.595
2023-04-04,653.174
2023-04-05,643.997
2023-04-06,654.01
2023-04-07,654.01
2023-04-10,648.981
2023-04-11,657.241
2023-04-12,660.947
2023-04-13,669.836
2023-04-14,673.058
2023-04-17,670.879
2023-04-18,673.896
2023-04-19,666.913
2023-04-20,662.922
2023-04-21,662.689
2023-04-24,667.59
2023-04-25,658.007
2023-04-26,659.497
2023-04-27,659.615
2023-04-28,664.572
2023-05-01,660.991
2023-05-02,652.538
2023-05-03,661.099
2023-05-04,656.485
2023-05-05,666.844
2023-05-08,666.244
2023-05-09,656.441
2023-05-10,655.539
2023-05-11,657.185
2023-05-12,651.636
2023-05-15,655.202
2023-05-16,653.193
2023-05-17,647.946
2023-05-18,645.429
2023-05-19,649.619
2023-05-22,649.855
2023-05-23,650.267
2023-05-24,639.512
2023-05-25,632.337
2023-05-26,635.376
2023-05-29,637.033
2023-05-30,631.971
2023-05-31,624.168
2023-06-01,632.286
2023-06-02,646.383
2023-06-05,643.482
2023-06-06,644.583
2023-06-07,645.833
2023-06-08,646.211
2023-06-09,647.924
2023-06-12,647.844
2023-06-13,650.026
2023-06-14,658.963
2023-06-15,659.543
2023-06-16,661.192
2023-06-19,652.336
2023-06-20,644.232
2023-06-21,640.519
2023-06-22,637.449
2023-06-23,626.251
2023-06-26,623.862
2023-06-27,620.573
2023-06-28,622.953
2023-06-29,623.699
2023-06-30,632.225
2023-07-03,637.392
2023-07-04,645.17
2023-07-05,644.436
2023-07-06,631.199
2023-07-07,638.113
2023-07-10,641.631
2023-07-11,648.837
2023-07-12,668.031
2023-07-13,673.99
2023-07-14,673.723
2023-07-17,668.061
2023-07-18,667.65
2023-07-19,666.343
2023-07-20,660.418
2023-07-21,657.15
2023-07-24,658.086
2023-07-25,657.239
2023-07-26,657.751
2023-07-27,652.567
2023-07-28,657.849
2023-07-31,661.629
2023-08-01,653.377
2023-08-02,649.556
2023-08-03,650.612
2023-08-04,661.537
2023-08-07,656.051
2023-08-08,649.171
2023-08-09,654.004
2023-08-10,662.111
2023-08-11,651.564
2023-08-14,646.622
2023-08-15,646.102
2023-08-16,642.785
2023-08-17,635.878
2023-08-18,628.954
2023-08-21,627.805
2023-08-22,630.641
2023-08-23,632.495
2023-08-24,628.014
2023-08-25,624.069
2023-08-28,632.019
2023-08-29,636.482
2023-08-30,639.714
2023-08-31,632.332
2023-09-01,626.074
2023-09-04,622.621
2023-09-05,616.304
2023-09-06,617.172
2023-09-07,613.002
2023-09-08,614.025
2023-09-11,617.102
2023-09-12,608.846
2023-09-13,605.833
2023-09-14,610.904
2023-09-15,609.131
2023-09-18,600.883
2023-09-19,603.283
2023-09-20,612.01
2023-09-21,601.808
2023-09-22,602.649
2023-09-25,592.995
2023-09-26,588.576
2023-09-27,581.951
2023-09-28,588.914
2023-09-29,596.47
2023-10-02,586.445
2023-10-03,576.592
2023-10-04,572.474
2023-10-05,579.571
2023-10-06,582.681
2023-10-09,582.992
2023-10-10,590.972
2023-10-11,593.29
2023-10-12,587.138
2023-10-13,574.257
2023-10-16,580.319
2023-10-17,580.431
2023-10-18,571.789
2023-10-19,566.404
2023-10-20,566.856
2023-10-23,566.788
2023-10-24,566.019
2023-10-25,558.75
2023-10-26,553.642
2023-10-27,558.544
2023-10-30,562.893
2023-10-31,569.193
2023-11-01,571.458
2023-11-02,593.218
2023-11-03,610.215
2023-11-06,604.212
2023-11-07,597.099
2023-11-08,598.736
2023-11-09,606.561
2023-11-10,599.702
2023-11-13,598.153
2023-11-14,626.425
2023-11-15,627.219
2023-11-16,623.554
2023-11-17,629.996
2023-11-20,632.854
2023-11-21,624.787
2023-11-22,629.769
2023-11-23,634.5
2023-11-24,639.852
2023-11-27,637.248
2023-11-28,637.102
2023-11-29,641.902
2023-11-30,636.32
2023-12-01,639.719
2023-12-04,639.725
2023-12-05,647.356
2023-12-06,652.732
2023-12-07,650.456
2023-12-08,652.614
2023-12-11,650.488
2023-12-12,650.782
2023-12-13,653.542
2023-12-14,678.819
2023-12-15,675.529
2023-12-18,675.774
2023-12-19,685.954
2023-12-20,689.074
2023-12-21,686.84
2023-12-22,691.924
2023-12-25,691.924
2023-12-26,692.804
2023-12-27,703.024
2023-12-28,702.443
2023-12-29,696.128
2024-01-01,696.128
2024-01-02,689.708
2024-01-03,678.048
2024-01-04,684.58
2024-01-05,682.553
2024-01-08,685.022
2024-01-09,677.538
2024-01-10,676.893
2024-01-11,672.201
2024-01-12,681.922
2024-01-15,679.784
2024-01-16,670.018
2024-01-17,658.999
2024-01-18,656.908
2024-01-19,658.358
2024-01-22,663.252
2024-01-23,659.254
2024-01-24,665.688
2024-01-25,662.18
2024-01-26,664.014
2024-01-29,658.739
2024-01-30,661.884
2024-01-31,665.121
2024-02-01,653.3
2024-02-02,651.375
2024-02-05,645.56
2024-02-06,645.508
2024-02-07,640.202
2024-02-08,647.754
2024-02-09,645.982
2024-02-12,650.829
2024-02-13,639.853
2024-02-14,640.348
2024-02-15,648.352
2024-02-16,648.24
2024-02-19,648.54
2024-02-20,647.47
2024-02-21,646.724
2024-02-22,651.572
2024-02-23,649.074
2024-02-26,648.652
2024-02-27,646.787
2024-02-28,642.307
2024-02-29,639.31
2024-03-01,645.427
2024-03-04,639.818
2024-03-05,636.422
2024-03-06,642.036
2024-03-07,646.295
2024-03-08,652.69
2024-03-11,651.592
2024-03-12,651.079
2024-03-13,650.237
2024-03-14,643.629
2024-03-15,639.277
2024-03-18,635.538
2024-03-19,633.014
2024-03-20,632.178
2024-03-21,640.75
2024-03-22,639.924
2024-03-25,642.512
2024-03-26,645.421
2024-03-27,648.398
2024-03-28,651.417
2024-03-29,651.417
2024-04-01,648.07
2024-04-02,643.081
2024-04-03,650.351
2024-04-04,662.466
2024-04-05,651.445
2024-04-08,658.719
2024-04-09,656.853
2024-04-10,645.462
2024-04-11,645.043
2024-04-12,640.1
2024-04-15,637.911
2024-04-16,633.563
2024-04-17,633.784
2024-04-18,639.863
2024-04-19,641.883
2024-04-22,649.393
2024-04-23,649.903
2024-04-24,650.097
2024-04-25,642.999
2024-04-26,649.528
2024-04-29,660.123
2024-04-30,654.503
2024-05-01,653.952
2024-05-02,658.671
2024-05-03,666.874
2024-05-06,668.904
2024-05-07,684.294
2024-05-08,683.327
2024-05-09,686.685
2024-05-10,684.39
2024-05-13,688.102
2024-05-14,691.831
2024-05-15,702.151
2024-05-16,701.767
2024-05-17,700.835
2024-05-20,698.804
2024-05-21,695.114
2024-05-22,698.59
2024-05-23,691.885
2024-05-24,694.661
2024-05-27,698.167
2024-05-28,697.12
2024-05-29,684.071
2024-05-30,693.368
2024-05-31,694.614
2024-06-03,696.803
2024-06-04,691.914
2024-06-05,690.639
2024-06-06,690.746
2024-06-07,679.205
2024-06-10,673.638
2024-06-11,663.964
2024-06-12,680.386
2024-06-13,665.849
2024-06-14,652.935
2024-06-17,657.489
2024-06-18,664.246
2024-06-19,659.882
2024-06-20,665.064
2024-06-21,659.964
2024-06-24,670.583
2024-06-25,661.192
2024-06-26,651.82
2024-06-27,658.812
2024-06-28,656.447
2024-07-01,659.577
2024-07-02,662.902
2024-07-03,672.021
2024-07-04,674.345
2024-07-05,677.27
2024-07-08,676.573
2024-07-09,668.924
2024-07-10,676.303
2024-07-11,687.66
2024-07-12,693.351
2024-07-15,689.774
2024-07-16,686.45
2024-07-17,697.256
2024-07-18,699.561
2024-07-19,689.894
2024-07-22,694.768
2024-07-23,687.098
2024-07-24,684.76
2024-07-25,681.737
2024-07-26,682.03
2024-07-29,680.196
2024-07-30,682.007
2024-07-31,679.752
2024-08-01,673.381
2024-08-02,675.399
2024-08-05,660.221
2024-08-06,659.496
2024-08-07,672.676
2024-08-08,667.432
2024-08-09,675.336
2024-08-12,675.923
2024-08-13,678.882
2024-08-14,687.741
2024-08-15,689.354
2024-08-16,688.285
2024-08-19,695.356
2024-08-20,695.195
2024-08-21,699.031
2024-08-22,699.402
2024-08-23,706.367
2024-08-26,709.768
2024-08-27,707.463
2024-08-28,706.362
2024-08-29,699.102
2024-08-30,707.681
2024-09-02,709.343
2024-09-03,698.149
2024-09-04,701.897
2024-09-05,706.285
2024-09-06,705.12
2024-09-09,704.836
2024-09-10,704.338
2024-09-11,701.748
2024-09-12,704.718
2024-09-13,714.693
2024-09-16,711.942
2024-09-17,715.643
2024-09-18,719.113
2024-09-19,726.783
2024-09-20,716.464
2024-09-23,718.186
2024-09-24,718.229
2024-09-25,718.77
2024-09-26,726.044
2024-09-27,734.161
2024-09-30,724.753
2024-10-01,719.722
2024-10-02,712.076
2024-10-03,705.972
2024-10-04,707.759
2024-10-07,705.554
2024-10-08,696.478
2024-10-09,701.279
2024-10-10,697.596
2024-10-11,702.726
2024-10-14,699.786
2024-10-15,700.852
2024-10-16,701.207
2024-10-17,695.633
2024-10-18,696.067
2024-10-21,686.234
2024-10-22,682.535
2024-10-23,676.948
2024-10-24,676.385
2024-10-25,680.561
2024-10-28,682.058
2024-10-29,677.66
2024-10-30,672.027
2024-10-31,664.985
2024-11-01,668.387
2024-11-04,667.67
2024-11-05,671.209
2024-11-06,645.905
2024-11-07,657.066
2024-11-08,652.861
2024-11-11,649.718
2024-11-12,633.0
2024-11-13,628.355
2024-11-14,636.589
2024-11-15,633.266
2024-11-18,629.077
2024-11-19,627.441
2024-11-20,620.155
2024-11-21,617.284
2024-11-22,621.04
2024-11-25,626.592
2024-11-26,619.776
2024-11-27,631.261
2024-11-28,629.659
2024-11-29,631.592
2024-12-02,622.083
2024-12-03,624.195
2024-12-04,630.894
2024-12-05,631.228
2024-12-06,632.122
2024-12-09,635.23
2024-12-10,629.822
2024-12-11,624.041
2024-12-12,623.523
2024-12-13,619.909
2024-12-16,614.677
2024-12-17,608.362
2024-12-18,609.573
2024-12-19,595.274
2024-12-20,598.443
2024-12-23,599.186
2024-12-24,603.517
2024-12-25,603.517
2024-12-26,604.533
2024-12-27,605.805
2024-12-30,600.981
2024-12-31,604.935
2025-01-01,604.935
2025-01-02,606.18
2025-01-03,603.478
2025-01-06,613.083
2025-01-07,610.62
2025-01-08,601.336
2025-01-09,600.826
2025-01-10,589.861
2025-01-13,583.08
2025-01-14,586.602
2025-01-15,596.372
2025-01-16,596.033
2025-01-17,603.217
2025-01-20,610.878
2025-01-21,611.798
2025-01-22,610.272
2025-01-23,607.173
2025-01-24,609.797
2025-01-27,613.032
2025-01-28,613.322
2025-01-29,608.266
2025-01-30,615.014
2025-01-31,613.517
2025-02-03,601.022
2025-02-04,607.406
2025-02-05,606.373
2025-02-06,611.381
2025-02-07,608.715
2025-02-10,609.028
2025-02-11,611.818
2025-02-12,618.957
2025-02-13,631.998
2025-02-14,633.361
2025-02-17,630.568
2025-02-18,633.605
2025-02-19,625.582
2025-02-20,629.912
2025-02-21,631.927
2025-02-24,633.678
2025-02-25,631.33
2025-02-26,638.6
2025-02-27,629.02
2025-02-28,622.193
2025-03-03,627.315
2025-03-04,620.581
2025-03-05,636.361
2025-03-06,647.214
2025-03-07,661.914
2025-03-10,659.974
2025-03-11,658.52
2025-03-12,669.366
2025-03-13,662.389
2025-03-14,669.532
2025-03-17,682.475
2025-03-18,686.344
2025-03-19,680.235
2025-03-20,677.095
2025-03-21,671.619
2025-03-24,668.932
2025-03-25,673.206
2025-03-26,671.68
2025-03-27,671.751
2025-03-28,674.03
2025-03-31,660.939
2025-04-01,665.636
2025-04-02,664.946
2025-04-03,678.749
2025-04-04,642.711
2025-04-07,614.171
2025-04-08,631.957
2025-04-09,620.589
2025-04-10,646.45
2025-04-11,660.543
2025-04-14,676.869
2025-04-15,689.199
2025-04-16,695.727
2025-04-17,695.488
2025-04-18,695.488
2025-04-21,704.557
2025-04-22,707.261
2025-04-23,703.167
2025-04-24,705.343
2025-04-25,707.522
2025-04-28,713.345
2025-04-29,718.607
2025-04-30,724.959
