Date,BELGIUM SMALL GROWTH Small Cap
2010-09-14,676.575
2010-09-15,677.326
2010-09-16,680.11
2010-09-17,678.195
2010-09-20,691.748
2010-09-21,703.021
2010-09-22,712.517
2010-09-23,705.404
2010-09-24,716.544
2010-09-27,720.589
2010-09-28,726.597
2010-09-29,728.855
2010-09-30,729.015
2010-10-01,735.506
2010-10-04,730.421
2010-10-05,745.629
2010-10-06,751.282
2010-10-07,751.438
2010-10-08,753.773
2010-10-11,757.137
2010-10-12,758.465
2010-10-13,777.309
2010-10-14,785.64
2010-10-15,780.808
2010-10-18,782.004
2010-10-19,766.23
2010-10-20,777.836
2010-10-21,789.839
2010-10-22,781.402
2010-10-25,785.935
2010-10-26,776.434
2010-10-27,772.203
2010-10-28,789.251
2010-10-29,798.85
2010-11-01,797.105
2010-11-02,807.963
2010-11-03,803.512
2010-11-04,834.163
2010-11-05,819.804
2010-11-08,812.193
2010-11-09,816.685
2010-11-10,799.164
2010-11-11,796.138
2010-11-12,788.031
2010-11-15,795.117
2010-11-16,760.109
2010-11-17,762.289
2010-11-18,776.357
2010-11-19,783.134
2010-11-22,773.548
2010-11-23,748.997
2010-11-24,753.857
2010-11-25,758.675
2010-11-26,743.251
2010-11-29,726.366
2010-11-30,719.744
2010-12-01,737.614
2010-12-02,761.058
2010-12-03,773.032
2010-12-06,774.685
2010-12-07,775.711
2010-12-08,769.955
2010-12-09,774.53
2010-12-10,784.368
2010-12-13,806.756
2010-12-14,800.161
2010-12-15,797.826
2010-12-16,791.005
2010-12-17,789.274
2010-12-20,789.045
2010-12-21,773.084
2010-12-22,780.321
2010-12-23,774.002
2010-12-24,775.181
2010-12-27,775.042
2010-12-28,774.854
2010-12-29,781.186
2010-12-30,789.103
2010-12-31,805.394
2011-01-03,812.577
2011-01-04,804.411
2011-01-05,783.678
2011-01-06,773.968
2011-01-07,763.612
2011-01-10,746.281
2011-01-11,756.134
2011-01-12,774.058
2011-01-13,790.019
2011-01-14,786.218
2011-01-17,785.492
2011-01-18,807.178
2011-01-19,803.58
2011-01-20,787.551
2011-01-21,802.026
2011-01-24,807.822
2011-01-25,807.432
2011-01-26,812.997
2011-01-27,816.614
2011-01-28,808.575
2011-01-31,802.791
2011-02-01,829.874
2011-02-02,828.13
2011-02-03,815.627
2011-02-04,821.069
2011-02-07,826.792
2011-02-08,837.979
2011-02-09,849.43
2011-02-10,832.46
2011-02-11,837.177
2011-02-14,836.547
2011-02-15,845.248
2011-02-16,847.126
2011-02-17,845.384
2011-02-18,848.503
2011-02-21,846.064
2011-02-22,839.685
2011-02-23,845.393
2011-02-24,831.521
2011-02-25,843.915
2011-02-28,855.641
2011-03-01,855.638
2011-03-02,852.485
2011-03-03,857.903
2011-03-04,863.973
2011-03-07,859.893
2011-03-08,848.878
2011-03-09,850.774
2011-03-10,836.196
2011-03-11,830.315
2011-03-14,842.603
2011-03-15,820.782
2011-03-16,814.597
2011-03-17,829.395
2011-03-18,845.09
2011-03-21,863.633
2011-03-22,862.734
2011-03-23,859.422
2011-03-24,873.525
2011-03-25,874.437
2011-03-28,879.173
2011-03-29,871.703
2011-03-30,878.697
2011-03-31,885.751
2011-04-01,891.512
2011-04-04,901.317
2011-04-05,896.621
2011-04-06,899.233
2011-04-07,891.841
2011-04-08,902.675
2011-04-11,904.004
2011-04-12,894.217
2011-04-13,904.255
2011-04-14,902.07
2011-04-15,891.469
2011-04-18,866.417
2011-04-19,878.249
2011-04-20,894.03
2011-04-21,900.656
2011-04-22,900.656
2011-04-25,900.007
2011-04-26,906.244
2011-04-27,903.556
2011-04-28,921.258
2011-04-29,930.894
2011-05-02,935.35
2011-05-03,922.686
2011-05-04,917.519
2011-05-05,894.378
2011-05-06,889.025
2011-05-09,881.17
2011-05-10,889.946
2011-05-11,884.371
2011-05-12,869.843
2011-05-13,868.685
2011-05-16,874.289
2011-05-17,852.697
2011-05-18,865.302
2011-05-19,871.951
2011-05-20,866.935
2011-05-23,843.299
2011-05-24,852.052
2011-05-25,849.205
2011-05-26,847.633
2011-05-27,856.665
2011-05-30,861.263
2011-05-31,871.195
2011-06-01,873.025
2011-06-02,872.769
2011-06-03,878.288
2011-06-06,883.477
2011-06-07,878.989
2011-06-08,858.795
2011-06-09,852.81
2011-06-10,840.054
2011-06-13,837.928
2011-06-14,869.259
2011-06-15,845.056
2011-06-16,829.322
2011-06-17,840.067
2011-06-20,830.944
2011-06-21,849.698
2011-06-22,845.333
2011-06-23,812.936
2011-06-24,823.466
2011-06-27,836.152
2011-06-28,840.076
2011-06-29,855.641
2011-06-30,871.047
2011-07-01,871.562
2011-07-04,877.828
2011-07-05,872.642
2011-07-06,862.011
2011-07-07,871.639
2011-07-08,861.054
2011-07-11,833.03
2011-07-12,816.198
2011-07-13,833.271
2011-07-14,831.488
2011-07-15,832.369
2011-07-18,804.599
2011-07-19,828.593
2011-07-20,828.197
2011-07-21,842.725
2011-07-22,846.679
2011-07-25,842.676
2011-07-26,864.845
2011-07-27,850.86
2011-07-28,836.114
2011-07-29,832.037
2011-08-01,811.183
2011-08-02,791.051
2011-08-03,771.59
2011-08-04,737.704
2011-08-05,711.368
2011-08-08,676.084
2011-08-09,717.997
2011-08-10,721.303
2011-08-11,737.404
2011-08-12,755.652
2011-08-15,776.104
2011-08-16,761.942
2011-08-17,767.812
2011-08-18,726.833
2011-08-19,715.236
2011-08-22,731.115
2011-08-23,737.491
2011-08-24,746.52
2011-08-25,740.738
2011-08-26,732.43
2011-08-29,761.315
2011-08-30,765.573
2011-08-31,784.061
2011-09-01,774.821
2011-09-02,759.217
2011-09-05,729.805
2011-09-06,725.592
2011-09-07,749.151
2011-09-08,749.605
2011-09-09,721.365
2011-09-12,696.863
2011-09-13,704.644
2011-09-14,707.716
2011-09-15,730.79
2011-09-16,743.078
2011-09-19,717.97
2011-09-20,730.76
2011-09-21,721.88
2011-09-22,687.022
2011-09-23,681.729
2011-09-26,685.684
2011-09-27,716.849
2011-09-28,712.155
2011-09-29,714.05
2011-09-30,696.835
2011-10-03,684.354
2011-10-04,671.263
2011-10-05,682.035
2011-10-06,706.897
2011-10-07,704.419
2011-10-10,723.427
2011-10-11,731.136
2011-10-12,739.372
2011-10-13,747.602
2011-10-14,762.19
2011-10-17,746.424
2011-10-18,740.382
2011-10-19,748.266
2011-10-20,733.093
2011-10-21,756.519
2011-10-24,758.732
2011-10-25,756.708
2011-10-26,754.891
2011-10-27,794.289
2011-10-28,787.89
2011-10-31,755.772
2011-11-01,713.532
2011-11-02,723.332
2011-11-03,736.387
2011-11-04,728.943
2011-11-07,725.547
2011-11-08,731.262
2011-11-09,709.638
2011-11-10,707.137
2011-11-11,725.031
2011-11-14,715.355
2011-11-15,699.569
2011-11-16,692.981
2011-11-17,685.841
2011-11-18,684.928
2011-11-21,659.811
2011-11-22,670.029
2011-11-23,656.438
2011-11-24,657.032
2011-11-25,653.336
2011-11-28,675.228
2011-11-29,674.928
2011-11-30,699.901
2011-12-01,693.515
2011-12-02,701.451
2011-12-05,713.324
2011-12-06,703.877
2011-12-07,704.182
2011-12-08,690.067
2011-12-09,701.298
2011-12-12,679.889
2011-12-13,681.622
2011-12-14,655.683
2011-12-15,661.23
2011-12-16,667.188
2011-12-19,669.557
2011-12-20,684.969
2011-12-21,689.399
2011-12-22,693.724
2011-12-23,698.951
2011-12-26,698.951
2011-12-27,698.494
2011-12-28,694.503
2011-12-29,692.753
2011-12-30,704.081
2012-01-02,708.656
2012-01-03,718.682
2012-01-04,702.559
2012-01-05,691.096
2012-01-06,685.632
2012-01-09,692.841
2012-01-10,699.524
2012-01-11,694.343
2012-01-12,701.422
2012-01-13,693.048
2012-01-16,697.682
2012-01-17,707.704
2012-01-18,713.583
2012-01-19,732.272
2012-01-20,729.759
2012-01-23,738.997
2012-01-24,732.522
2012-01-25,734.318
2012-01-26,748.212
2012-01-27,749.376
2012-01-30,737.253
2012-01-31,739.342
2012-02-01,762.581
2012-02-02,758.149
2012-02-03,768.286
2012-02-06,765.182
2012-02-07,769.682
2012-02-08,762.402
2012-02-09,765.738
2012-02-10,755.847
2012-02-13,758.432
2012-02-14,753.866
2012-02-15,753.256
2012-02-16,753.131
2012-02-17,763.277
2012-02-20,778.42
2012-02-21,779.557
2012-02-22,771.172
2012-02-23,778.574
2012-02-24,790.246
2012-02-27,788.393
2012-02-28,794.125
2012-02-29,784.877
2012-03-01,786.496
2012-03-02,779.101
2012-03-05,777.402
2012-03-06,753.754
2012-03-07,760.785
2012-03-08,780.8
2012-03-09,776.546
2012-03-12,787.193
2012-03-13,789.776
2012-03-14,786.641
2012-03-15,785.518
2012-03-16,794.673
2012-03-19,800.144
2012-03-20,798.571
2012-03-21,799.44
2012-03-22,792.671
2012-03-23,801.435
2012-03-26,816.296
2012-03-27,814.694
2012-03-28,806.392
2012-03-29,801.887
2012-03-30,811.524
2012-04-02,815.57
2012-04-03,816.662
2012-04-04,782.491
2012-04-05,773.63
2012-04-06,773.63
2012-04-09,774.074
2012-04-10,763.265
2012-04-11,768.604
2012-04-12,788.079
2012-04-13,774.611
2012-04-16,778.334
2012-04-17,795.728
2012-04-18,785.849
2012-04-19,785.043
2012-04-20,794.794
2012-04-23,771.893
2012-04-24,782.361
2012-04-25,787.411
2012-04-26,790.135
2012-04-27,793.272
2012-04-30,798.664
2012-05-01,798.03
2012-05-02,790.347
2012-05-03,783.545
2012-05-04,776.8
2012-05-07,771.898
2012-05-08,761.201
2012-05-09,758.737
2012-05-10,762.613
2012-05-11,759.809
2012-05-14,740.685
2012-05-15,737.905
2012-05-16,738.662
2012-05-17,728.892
2012-05-18,721.749
2012-05-21,726.934
2012-05-22,747.33
2012-05-23,727.691
2012-05-24,733.795
2012-05-25,735.925
2012-05-28,739.892
2012-05-29,743.737
2012-05-30,729.994
2012-05-31,731.066
2012-06-01,722.913
2012-06-04,726.411
2012-06-05,719.624
2012-06-06,730.718
2012-06-07,747.202
2012-06-08,732.537
2012-06-11,738.444
2012-06-12,732.161
2012-06-13,737.774
2012-06-14,725.688
2012-06-15,737.542
2012-06-18,732.708
2012-06-19,749.391
2012-06-20,756.987
2012-06-21,751.75
2012-06-22,745.177
2012-06-25,731.019
2012-06-26,727.789
2012-06-27,732.001
2012-06-28,722.575
2012-06-29,754.966
2012-07-02,763.476
2012-07-03,776.696
2012-07-04,779.042
2012-07-05,775.005
2012-07-06,763.974
2012-07-09,757.129
2012-07-10,749.507
2012-07-11,749.062
2012-07-12,741.324
2012-07-13,750.361
2012-07-16,753.16
2012-07-17,758.901
2012-07-18,777.513
2012-07-19,781.226
2012-07-20,771.951
2012-07-23,753.56
2012-07-24,743.732
2012-07-25,753.431
2012-07-26,760.057
2012-07-27,790.003
2012-07-30,784.204
2012-07-31,782.656
2012-08-01,779.238
2012-08-02,758.531
2012-08-03,785.154
2012-08-06,790.939
2012-08-07,795.148
2012-08-08,788.651
2012-08-09,786.22
2012-08-10,785.176
2012-08-13,785.99
2012-08-14,789.306
2012-08-15,783.588
2012-08-16,790.689
2012-08-17,793.209
2012-08-20,798.56
2012-08-21,806.161
2012-08-22,799.094
2012-08-23,796.867
2012-08-24,789.802
2012-08-27,791.096
2012-08-28,793.7
2012-08-29,809.519
2012-08-30,806.108
2012-08-31,812.543
2012-09-03,819.075
2012-09-04,814.019
2012-09-05,820.52
2012-09-06,835.603
2012-09-07,857.493
2012-09-10,857.889
2012-09-11,875.781
2012-09-12,880.411
2012-09-13,877.898
2012-09-14,897.355
2012-09-17,901.632
2012-09-18,889.296
2012-09-19,894.643
2012-09-20,895.454
2012-09-21,902.456
2012-09-24,906.268
2012-09-25,913.349
2012-09-26,891.15
2012-09-27,900.126
2012-09-28,905.733
2012-10-01,914.93
2012-10-02,920.592
2012-10-03,911.568
2012-10-04,932.402
2012-10-05,937.67
2012-10-08,938.744
2012-10-09,942.741
2012-10-10,927.843
2012-10-11,921.3
2012-10-12,928.652
2012-10-15,930.808
2012-10-16,946.701
2012-10-17,957.088
2012-10-18,960.55
2012-10-19,951.766
2012-10-22,954.549
2012-10-23,934.705
2012-10-24,939.721
2012-10-25,937.403
2012-10-26,939.112
2012-10-29,933.217
2012-10-30,940.463
2012-10-31,928.997
2012-11-01,935.049
2012-11-02,929.594
2012-11-05,925.018
2012-11-06,931.358
2012-11-07,915.97
2012-11-08,909.942
2012-11-09,896.642
2012-11-12,901.213
2012-11-13,899.737
2012-11-14,897.195
2012-11-15,894.979
2012-11-16,878.828
2012-11-19,903.278
2012-11-20,905.184
2012-11-21,899.262
2012-11-22,906.576
2012-11-23,916.803
2012-11-26,915.388
2012-11-27,921.643
2012-11-28,919.105
2012-11-29,934.156
2012-11-30,934.374
2012-12-03,943.004
2012-12-04,944.772
2012-12-05,944.751
2012-12-06,953.362
2012-12-07,949.118
2012-12-10,943.599
2012-12-11,955.812
2012-12-12,965.376
2012-12-13,970.667
2012-12-14,970.067
2012-12-17,973.411
2012-12-18,984.097
2012-12-19,996.331
2012-12-20,993.638
2012-12-21,982.374
2012-12-24,952.411
2012-12-25,952.411
2012-12-26,954.36
2012-12-27,948.551
2012-12-28,949.529
2012-12-31,957.677
2013-01-01,957.677
2013-01-02,980.838
2013-01-03,962.076
2013-01-04,965.547
2013-01-07,976.594
2013-01-08,979.707
2013-01-09,987.016
2013-01-10,1003.083
2013-01-11,1007.693
2013-01-14,1012.851
2013-01-15,1012.79
2013-01-16,1014.598
2013-01-17,1021.441
2013-01-18,1014.368
2013-01-21,1013.745
2013-01-22,1017.004
2013-01-23,1007.734
2013-01-24,1012.643
2013-01-25,1026.659
2013-01-28,1018.152
2013-01-29,1013.907
2013-01-30,1016.928
2013-01-31,1009.888
2013-02-01,1035.406
2013-02-04,1014.794
2013-02-05,1017.309
2013-02-06,1032.219
2013-02-07,1027.296
2013-02-08,1024.365
2013-02-11,1018.645
2013-02-12,1028.285
2013-02-13,1035.103
2013-02-14,1028.18
2013-02-15,1034.623
2013-02-18,1031.726
2013-02-19,1044.757
2013-02-20,1053.638
2013-02-21,1027.432
2013-02-22,1028.08
2013-02-25,1031.279
2013-02-26,1018.641
2013-02-27,1024.721
2013-02-28,1025.922
2013-03-01,1013.048
2013-03-04,1011.395
2013-03-05,1030.459
2013-03-06,1033.59
2013-03-07,1043.005
2013-03-08,1032.697
2013-03-11,1027.829
2013-03-12,1035.663
2013-03-13,1026.656
2013-03-14,1038.236
2013-03-15,1067.69
2013-03-18,1049.841
2013-03-19,1036.476
2013-03-20,1040.622
2013-03-21,1025.796
2013-03-22,1026.241
2013-03-25,1018.331
2013-03-26,1013.136
2013-03-27,998.837
2013-03-28,996.365
2013-03-29,996.365
2013-04-01,996.831
2013-04-02,997.022
2013-04-03,994.498
2013-04-04,985.261
2013-04-05,970.623
2013-04-08,969.603
2013-04-09,972.768
2013-04-10,983.515
2013-04-11,1002.273
2013-04-12,998.104
2013-04-15,991.545
2013-04-16,981.152
2013-04-17,965.139
2013-04-18,967.179
2013-04-19,970.939
2013-04-22,973.031
2013-04-23,984.013
2013-04-24,988.31
2013-04-25,993.038
2013-04-26,990.857
2013-04-29,1004.111
2013-04-30,1010.215
2013-05-01,1010.905
2013-05-02,1004.305
2013-05-03,1022.523
2013-05-06,1022.583
2013-05-07,1027.881
2013-05-08,1038.146
2013-05-09,1036.861
2013-05-10,1019.795
2013-05-13,1008.148
2013-05-14,1004.033
2013-05-15,985.92
2013-05-16,981.109
2013-05-17,952.207
2013-05-20,966.807
2013-05-21,970.642
2013-05-22,970.422
2013-05-23,953.091
2013-05-24,954.166
2013-05-27,960.312
2013-05-28,965.426
2013-05-29,966.762
2013-05-30,971.507
2013-05-31,956.793
2013-06-03,945.771
2013-06-04,952.237
2013-06-05,942.546
2013-06-06,953.085
2013-06-07,961.861
2013-06-10,957.894
2013-06-11,956.211
2013-06-12,968.379
2013-06-13,966.856
2013-06-14,979.795
2013-06-17,985.862
2013-06-18,986.215
2013-06-19,973.514
2013-06-20,940.512
2013-06-21,929.604
2013-06-24,907.206
2013-06-25,916.18
2013-06-26,928.811
2013-06-27,931.759
2013-06-28,916.251
2013-07-01,919.168
2013-07-02,905.385
2013-07-03,900.697
2013-07-04,904.175
2013-07-05,889.56
2013-07-08,905.369
2013-07-09,913.244
2013-07-10,926.883
2013-07-11,945.909
2013-07-12,950.065
2013-07-15,953.982
2013-07-16,954.542
2013-07-17,949.528
2013-07-18,954.68
2013-07-19,961.846
2013-07-22,958.583
2013-07-23,956.543
2013-07-24,967.891
2013-07-25,964.827
2013-07-26,965.031
2013-07-29,960.204
2013-07-30,959.373
2013-07-31,966.7
2013-08-01,970.903
2013-08-02,989.606
2013-08-05,990.19
2013-08-06,994.483
2013-08-07,987.523
2013-08-08,1002.499
2013-08-09,998.262
2013-08-12,995.227
2013-08-13,996.616
2013-08-14,999.978
2013-08-15,987.328
2013-08-16,999.619
2013-08-19,1007.282
2013-08-20,1003.435
2013-08-21,996.889
2013-08-22,1000.421
2013-08-23,1011.089
2013-08-26,998.524
2013-08-27,979.586
2013-08-28,969.583
2013-08-29,958.979
2013-08-30,915.429
2013-09-02,912.362
2013-09-03,912.05
2013-09-04,916.296
2013-09-05,918.248
2013-09-06,926.416
2013-09-09,931.369
2013-09-10,949.877
2013-09-11,961.715
2013-09-12,959.686
2013-09-13,953.847
2013-09-16,962.277
2013-09-17,960.49
2013-09-18,960.018
2013-09-19,980.709
2013-09-20,981.111
2013-09-23,976.333
2013-09-24,978.256
2013-09-25,963.155
2013-09-26,953.318
2013-09-27,956.216
2013-09-30,959.029
2013-10-01,964.864
2013-10-02,972.576
2013-10-03,968.582
2013-10-04,971.936
2013-10-07,960.695
2013-10-08,965.511
2013-10-09,951.937
2013-10-10,960.882
2013-10-11,962.636
2013-10-14,956.873
2013-10-15,960.161
2013-10-16,966.31
2013-10-17,977.913
2013-10-18,993.975
2013-10-21,1004.401
2013-10-22,1018.287
2013-10-23,1015.096
2013-10-24,1025.731
2013-10-25,1021.164
2013-10-28,1012.517
2013-10-29,1012.84
2013-10-30,1018.074
2013-10-31,1008.517
2013-11-01,1000.741
2013-11-04,1003.579
2013-11-05,997.489
2013-11-06,1020.211
2013-11-07,1002.075
2013-11-08,983.133
2013-11-11,992.017
2013-11-12,991.631
2013-11-13,977.926
2013-11-14,979.052
2013-11-15,985.721
2013-11-18,988.353
2013-11-19,982.144
2013-11-20,975.69
2013-11-21,973.608
2013-11-22,977.375
2013-11-25,983.102
2013-11-26,990.995
2013-11-27,998.489
2013-11-28,1010.233
2013-11-29,1015.066
2013-12-02,1006.089
2013-12-03,992.362
2013-12-04,991.101
2013-12-05,997.85
2013-12-06,1012.712
2013-12-09,1013.011
2013-12-10,1016.139
2013-12-11,1015.664
2013-12-12,996.882
2013-12-13,997.099
2013-12-16,1002.721
2013-12-17,999.305
2013-12-18,1002.695
2013-12-19,1003.609
2013-12-20,1012.359
2013-12-23,1017.931
2013-12-24,1016.961
2013-12-25,1016.961
2013-12-26,1018.858
2013-12-27,1037.809
2013-12-30,1050.178
2013-12-31,1049.445
2014-01-01,1049.445
2014-01-02,1038.421
2014-01-03,1033.409
2014-01-06,1036.051
2014-01-07,1037.078
2014-01-08,1033.571
2014-01-09,1033.864
2014-01-10,1058.049
2014-01-13,1062.581
2014-01-14,1063.975
2014-01-15,1063.903
2014-01-16,1067.347
2014-01-17,1072.424
2014-01-20,1074.568
2014-01-21,1068.992
2014-01-22,1073.099
2014-01-23,1081.099
2014-01-24,1060.071
2014-01-27,1048.034
2014-01-28,1059.477
2014-01-29,1060.039
2014-01-30,1053.163
2014-01-31,1051.127
2014-02-03,1041.787
2014-02-04,1032.487
2014-02-05,1039.716
2014-02-06,1055.32
2014-02-07,1065.494
2014-02-10,1071.571
2014-02-11,1082.425
2014-02-12,1080.647
2014-02-13,1090.279
2014-02-14,1093.144
2014-02-17,1109.266
2014-02-18,1116.842
2014-02-19,1122.796
2014-02-20,1120.604
2014-02-21,1126.336
2014-02-24,1152.309
2014-02-25,1150.933
2014-02-26,1152.415
2014-02-27,1152.535
2014-02-28,1167.92
2014-03-03,1131.905
2014-03-04,1159.855
2014-03-05,1163.724
2014-03-06,1179.777
2014-03-07,1165.731
2014-03-10,1168.305
2014-03-11,1179.585
2014-03-12,1174.68
2014-03-13,1172.441
2014-03-14,1156.092
2014-03-17,1169.734
2014-03-18,1178.091
2014-03-19,1180.536
2014-03-20,1170.472
2014-03-21,1168.958
2014-03-24,1167.37
2014-03-25,1178.326
2014-03-26,1184.405
2014-03-27,1178.638
2014-03-28,1188.528
2014-03-31,1201.527
2014-04-01,1209.09
2014-04-02,1207.806
2014-04-03,1203.346
2014-04-04,1198.313
2014-04-07,1188.401
2014-04-08,1182.042
2014-04-09,1189.434
2014-04-10,1192.172
2014-04-11,1172.932
2014-04-14,1168.939
2014-04-15,1157.676
2014-04-16,1167.476
2014-04-17,1185.032
2014-04-18,1185.032
2014-04-21,1182.334
2014-04-22,1198.919
2014-04-23,1205.152
2014-04-24,1214.771
2014-04-25,1207.982
2014-04-28,1209.915
2014-04-29,1206.486
2014-04-30,1214.156
2014-05-01,1214.156
2014-05-02,1217.28
2014-05-05,1222.128
2014-05-06,1237.787
2014-05-07,1213.57
2014-05-08,1225.158
2014-05-09,1210.838
2014-05-12,1210.453
2014-05-13,1189.848
2014-05-14,1184.618
2014-05-15,1173.161
2014-05-16,1156.747
2014-05-19,1157.85
2014-05-20,1150.984
2014-05-21,1138.441
2014-05-22,1142.32
2014-05-23,1134.016
2014-05-26,1144.433
2014-05-27,1157.043
2014-05-28,1157.538
2014-05-29,1159.726
2014-05-30,1174.256
2014-06-02,1171.006
2014-06-03,1161.135
2014-06-04,1175.638
2014-06-05,1182.58
2014-06-06,1195.736
2014-06-09,1195.315
2014-06-10,1195.786
2014-06-11,1190.945
2014-06-12,1193.36
2014-06-13,1174.88
2014-06-16,1167.766
2014-06-17,1166.22
2014-06-18,1167.288
2014-06-19,1174.626
2014-06-20,1162.357
2014-06-23,1145.455
2014-06-24,1116.055
2014-06-25,1112.256
2014-06-26,1106.086
2014-06-27,1114.248
2014-06-30,1112.511
2014-07-01,1132.893
2014-07-02,1140.053
2014-07-03,1142.773
2014-07-04,1133.053
2014-07-07,1122.149
2014-07-08,1103.873
2014-07-09,1105.711
2014-07-10,1083.976
2014-07-11,1079.984
2014-07-14,1085.251
2014-07-15,1079.79
2014-07-16,1090.43
2014-07-17,1081.391
2014-07-18,1075.386
2014-07-21,1078.36
2014-07-22,1077.04
2014-07-23,1091.165
2014-07-24,1106.197
2014-07-25,1099.86
2014-07-28,1093.235
2014-07-29,1094.356
2014-07-30,1097.222
2014-07-31,1086.091
2014-08-01,1069.489
2014-08-04,1067.187
2014-08-05,1099.92
2014-08-06,1074.456
2014-08-07,1069.562
2014-08-08,1043.268
2014-08-11,1067.357
2014-08-12,1064.114
2014-08-13,1065.114
2014-08-14,1065.054
2014-08-15,1064.188
2014-08-18,1069.843
2014-08-19,1075.601
2014-08-20,1073.021
2014-08-21,1081.568
2014-08-22,1073.363
2014-08-25,1074.539
2014-08-26,1086.917
2014-08-27,1092.617
2014-08-28,1088.424
2014-08-29,1082.447
2014-09-01,1086.468
2014-09-02,1087.758
2014-09-03,1090.112
2014-09-04,1077.595
2014-09-05,1074.947
2014-09-08,1075.937
2014-09-09,1068.931
2014-09-10,1071.892
2014-09-11,1071.148
2014-09-12,1069.577
2014-09-15,1061.323
2014-09-16,1045.815
2014-09-17,1051.103
2014-09-18,1063.717
2014-09-19,1054.958
2014-09-22,1045.986
2014-09-23,1049.672
2014-09-24,1041.607
2014-09-25,1033.371
2014-09-26,1030.381
2014-09-29,1023.809
2014-09-30,1020.953
2014-10-01,1010.356
2014-10-02,993.479
2014-10-03,997.845
2014-10-06,992.651
2014-10-07,981.732
2014-10-08,992.223
2014-10-09,985.04
2014-10-10,953.809
2014-10-13,926.323
2014-10-14,934.536
2014-10-15,913.5
2014-10-16,909.474
2014-10-17,959.498
2014-10-20,963.475
2014-10-21,985.297
2014-10-22,994.342
2014-10-23,992.836
2014-10-24,998.952
2014-10-27,990.145
2014-10-28,1006.766
2014-10-29,980.964
2014-10-30,959.126
2014-10-31,958.121
2014-11-03,962.137
2014-11-04,966.451
2014-11-05,966.363
2014-11-06,964.317
2014-11-07,959.054
2014-11-10,969.863
2014-11-11,971.221
2014-11-12,966.649
2014-11-13,972.611
2014-11-14,961.252
2014-11-17,963.825
2014-11-18,973.604
2014-11-19,977.268
2014-11-20,975.93
2014-11-21,977.35
2014-11-24,987.645
2014-11-25,991.89
2014-11-26,998.709
2014-11-27,1000.574
2014-11-28,995.923
2014-12-01,994.226
2014-12-02,995.955
2014-12-03,994.779
2014-12-04,999.038
2014-12-05,1003.262
2014-12-08,1005.216
2014-12-09,998.778
2014-12-10,993.414
2014-12-11,996.198
2014-12-12,986.35
2014-12-15,974.808
2014-12-16,986.182
2014-12-17,976.368
2014-12-18,988.969
2014-12-19,997.154
2014-12-22,1005.592
2014-12-23,1002.201
2014-12-24,1006.922
2014-12-25,1006.922
2014-12-26,1005.353
2014-12-29,1007.073
2014-12-30,1002.724
2014-12-31,1003.522
2015-01-01,1003.522
2015-01-02,1005.673
2015-01-05,991.996
2015-01-06,974.654
2015-01-07,964.853
2015-01-08,975.391
2015-01-09,983.031
2015-01-12,985.832
2015-01-13,993.732
2015-01-14,982.869
2015-01-15,973.692
2015-01-16,970.302
2015-01-19,994.438
2015-01-20,984.876
2015-01-21,985.493
2015-01-22,974.911
2015-01-23,972.533
2015-01-26,991.369
2015-01-27,999.1
2015-01-28,994.14
2015-01-29,990.714
2015-01-30,988.058
2015-02-02,1001.326
2015-02-03,1021.12
2015-02-04,1017.739
2015-02-05,1026.18
2015-02-06,1012.723
2015-02-09,1003.475
2015-02-10,1010.004
2015-02-11,1004.273
2015-02-12,1026.432
2015-02-13,1036.532
2015-02-16,1036.906
2015-02-17,1043.992
2015-02-18,1050.315
2015-02-19,1054.322
2015-02-20,1047.652
2015-02-23,1048.777
2015-02-24,1048.288
2015-02-25,1050.837
2015-02-26,1034.54
2015-02-27,1037.288
2015-03-02,1039.512
2015-03-03,1028.728
2015-03-04,1021.679
2015-03-05,1030.89
2015-03-06,1017.631
2015-03-09,1008.372
2015-03-10,986.032
2015-03-11,988.783
2015-03-12,985.982
2015-03-13,986.65
2015-03-16,1004.247
2015-03-17,996.782
2015-03-18,994.177
2015-03-19,995.08
2015-03-20,1025.828
2015-03-23,1037.8
2015-03-24,1040.484
2015-03-25,1043.593
2015-03-26,1019.44
2015-03-27,1021.0
2015-03-30,1036.525
2015-03-31,1022.855
2015-04-01,1024.55
2015-04-02,1040.827
2015-04-03,1040.827
2015-04-06,1055.269
2015-04-07,1049.045
2015-04-08,1048.115
2015-04-09,1052.974
2015-04-10,1057.849
2015-04-13,1052.497
2015-04-14,1064.878
2015-04-15,1060.986
2015-04-16,1065.256
2015-04-17,1050.453
2015-04-20,1054.944
2015-04-21,1059.79
2015-04-22,1061.793
2015-04-23,1069.137
2015-04-24,1081.551
2015-04-27,1110.343
2015-04-28,1111.031
2015-04-29,1107.3
2015-04-30,1104.523
2015-05-01,1106.199
2015-05-04,1113.134
2015-05-05,1097.171
2015-05-06,1106.828
2015-05-07,1094.964
2015-05-08,1115.483
2015-05-11,1115.269
2015-05-12,1115.085
2015-05-13,1135.602
2015-05-14,1159.3
2015-05-15,1173.238
2015-05-18,1167.23
2015-05-19,1154.635
2015-05-20,1160.057
2015-05-21,1176.331
2015-05-22,1169.403
2015-05-25,1164.406
2015-05-26,1151.162
2015-05-27,1164.847
2015-05-28,1180.569
2015-05-29,1196.228
2015-06-01,1181.859
2015-06-02,1215.213
2015-06-03,1224.542
2015-06-04,1223.784
2015-06-05,1180.536
