Date,IRELAND SMID GROWTH SMID (Small+Mid Cap)
2018-10-03,1240.2
2018-10-04,1215.276
2018-10-05,1215.813
2018-10-08,1204.185
2018-10-09,1176.328
2018-10-10,1147.554
2018-10-11,1127.802
2018-10-12,1155.513
2018-10-15,1154.256
2018-10-16,1193.237
2018-10-17,1181.353
2018-10-18,1169.392
2018-10-19,1160.671
2018-10-22,1162.155
2018-10-23,1135.715
2018-10-24,1133.137
2018-10-25,1136.493
2018-10-26,1137.39
2018-10-29,1151.786
2018-10-30,1149.358
2018-10-31,1146.952
2018-11-01,1159.41
2018-11-02,1175.211
2018-11-05,1169.9
2018-11-06,1172.492
2018-11-07,1194.942
2018-11-08,1184.404
2018-11-09,1166.792
2018-11-12,1153.154
2018-11-13,1146.188
2018-11-14,1175.942
2018-11-15,1138.499
2018-11-16,1168.726
2018-11-19,1157.194
2018-11-20,1129.929
2018-11-21,1150.572
2018-11-22,1139.678
2018-11-23,1142.541
2018-11-26,1138.388
2018-11-27,1122.804
2018-11-28,1117.061
2018-11-29,1123.072
2018-11-30,1114.95
2018-12-03,1119.677
2018-12-04,1100.769
2018-12-05,1091.891
2018-12-06,1073.652
2018-12-07,1089.678
2018-12-10,1070.357
2018-12-11,1081.676
2018-12-12,1101.446
2018-12-13,1098.03
2018-12-14,1082.481
2018-12-17,1087.299
2018-12-18,1070.298
2018-12-19,1072.096
2018-12-20,1075.462
2018-12-21,1069.038
2018-12-24,1071.389
2018-12-25,1071.389
2018-12-26,1070.826
2018-12-27,1055.453
2018-12-28,1073.31
2018-12-31,1078.498
2019-01-01,1078.498
2019-01-02,1078.179
2019-01-03,1087.335
2019-01-04,1112.198
2019-01-07,1125.118
2019-01-08,1134.46
2019-01-09,1154.198
2019-01-10,1154.098
2019-01-11,1128.507
2019-01-14,1127.403
2019-01-15,1114.084
2019-01-16,1120.109
2019-01-17,1126.842
2019-01-18,1139.643
2019-01-21,1135.879
2019-01-22,1134.076
2019-01-23,1137.837
2019-01-24,1124.801
2019-01-25,1133.136
2019-01-28,1140.797
2019-01-29,1148.913
2019-01-30,1152.723
2019-01-31,1126.052
2019-02-01,1139.311
2019-02-04,1129.498
2019-02-05,1149.075
2019-02-06,1147.163
2019-02-07,1126.308
2019-02-08,1118.214
2019-02-11,1128.762
2019-02-12,1136.356
2019-02-13,1146.874
2019-02-14,1142.286
2019-02-15,1139.29
2019-02-18,1142.864
2019-02-19,1135.264
2019-02-20,1152.274
2019-02-21,1150.673
2019-02-22,1158.234
2019-02-25,1151.486
2019-02-26,1160.008
2019-02-27,1157.534
2019-02-28,1162.941
2019-03-01,1182.726
2019-03-04,1183.59
2019-03-05,1182.37
2019-03-06,1186.283
2019-03-07,1175.147
2019-03-08,1179.402
2019-03-11,1177.208
2019-03-12,1185.791
2019-03-13,1198.285
2019-03-14,1201.098
2019-03-15,1211.273
2019-03-18,1220.479
2019-03-19,1223.948
2019-03-20,1222.37
2019-03-21,1208.018
2019-03-22,1182.75
2019-03-25,1180.034
2019-03-26,1183.974
2019-03-27,1179.866
2019-03-28,1180.876
2019-03-29,1199.856
2019-04-01,1203.82
2019-04-02,1205.293
2019-04-03,1214.862
2019-04-04,1214.04
2019-04-05,1234.739
2019-04-08,1234.135
2019-04-09,1223.582
2019-04-10,1225.862
2019-04-11,1226.071
2019-04-12,1237.019
2019-04-15,1241.639
2019-04-16,1246.674
2019-04-17,1248.739
2019-04-18,1244.027
2019-04-19,1244.027
2019-04-22,1245.3
2019-04-23,1247.829
2019-04-24,1238.284
2019-04-25,1219.923
2019-04-26,1230.687
2019-04-29,1237.372
2019-04-30,1244.589
2019-05-01,1248.31
2019-05-02,1256.088
2019-05-03,1252.834
2019-05-06,1249.444
2019-05-07,1252.816
2019-05-08,1254.561
2019-05-09,1240.827
2019-05-10,1245.707
2019-05-13,1233.649
2019-05-14,1247.065
2019-05-15,1247.299
2019-05-16,1259.19
2019-05-17,1249.523
2019-05-20,1244.278
2019-05-21,1243.789
2019-05-22,1252.249
2019-05-23,1236.126
2019-05-24,1236.717
2019-05-27,1232.217
2019-05-28,1237.119
2019-05-29,1211.924
2019-05-30,1231.137
2019-05-31,1231.269
2019-06-03,1242.796
2019-06-04,1244.999
2019-06-05,1259.437
2019-06-06,1255.281
2019-06-07,1277.895
2019-06-10,1274.064
2019-06-11,1282.026
2019-06-12,1271.803
2019-06-13,1275.67
2019-06-14,1265.533
2019-06-17,1267.022
2019-06-18,1271.752
2019-06-19,1276.605
2019-06-20,1288.566
2019-06-21,1275.272
2019-06-24,1278.509
2019-06-25,1289.151
2019-06-26,1288.971
2019-06-27,1271.541
2019-06-28,1280.857
2019-07-01,1286.692
2019-07-02,1278.88
2019-07-03,1293.014
2019-07-04,1295.619
2019-07-05,1266.371
2019-07-08,1280.449
2019-07-09,1268.809
2019-07-10,1266.028
2019-07-11,1272.205
2019-07-12,1278.097
2019-07-15,1294.004
2019-07-16,1295.577
2019-07-17,1286.183
2019-07-18,1280.94
2019-07-19,1280.608
2019-07-22,1280.642
2019-07-23,1292.702
2019-07-24,1292.396
2019-07-25,1294.013
2019-07-26,1283.871
2019-07-29,1280.881
2019-07-30,1252.228
2019-07-31,1230.847
2019-08-01,1218.53
2019-08-02,1217.348
2019-08-05,1189.67
2019-08-06,1187.542
2019-08-07,1198.374
2019-08-08,1241.655
2019-08-09,1231.533
2019-08-12,1231.015
2019-08-13,1223.515
2019-08-14,1202.8
2019-08-15,1186.757
2019-08-16,1197.537
2019-08-19,1209.722
2019-08-20,1188.091
2019-08-21,1218.271
2019-08-22,1204.687
2019-08-23,1193.059
2019-08-26,1190.827
2019-08-27,1213.345
2019-08-28,1187.153
2019-08-29,1192.337
2019-08-30,1200.001
2019-09-02,1196.462
2019-09-03,1190.362
2019-09-04,1209.023
2019-09-05,1223.818
2019-09-06,1240.54
2019-09-09,1231.533
2019-09-10,1236.208
2019-09-11,1246.781
2019-09-12,1235.514
2019-09-13,1240.328
2019-09-16,1226.156
2019-09-17,1218.452
2019-09-18,1215.457
2019-09-19,1206.582
2019-09-20,1203.754
2019-09-23,1200.931
2019-09-24,1214.122
2019-09-25,1197.592
2019-09-26,1203.683
2019-09-27,1213.698
2019-09-30,1214.912
2019-10-01,1212.053
2019-10-02,1193.57
2019-10-03,1202.814
2019-10-04,1222.693
2019-10-07,1234.14
2019-10-08,1212.919
2019-10-09,1212.916
2019-10-10,1211.709
2019-10-11,1240.363
2019-10-14,1242.289
2019-10-15,1275.614
2019-10-16,1273.404
2019-10-17,1271.082
2019-10-18,1254.457
2019-10-21,1273.041
2019-10-22,1266.371
2019-10-23,1257.321
2019-10-24,1257.158
2019-10-25,1275.565
2019-10-28,1271.26
2019-10-29,1267.255
2019-10-30,1285.997
2019-10-31,1272.213
2019-11-01,1283.353
2019-11-04,1297.513
2019-11-05,1295.883
2019-11-06,1305.037
2019-11-07,1311.927
2019-11-08,1310.715
2019-11-11,1322.76
2019-11-12,1323.685
2019-11-13,1328.502
2019-11-14,1319.421
2019-11-15,1344.643
2019-11-18,1350.006
2019-11-19,1341.814
2019-11-20,1312.627
2019-11-21,1298.149
2019-11-22,1310.425
2019-11-25,1313.422
2019-11-26,1338.048
2019-11-27,1332.2
2019-11-28,1333.182
2019-11-29,1337.325
2019-12-02,1340.941
2019-12-03,1342.144
2019-12-04,1338.436
2019-12-05,1358.947
2019-12-06,1353.058
2019-12-09,1355.264
2019-12-10,1354.802
2019-12-11,1330.373
2019-12-12,1330.959
2019-12-13,1350.143
2019-12-16,1333.611
2019-12-17,1341.636
2019-12-18,1329.331
2019-12-19,1336.576
2019-12-20,1348.496
2019-12-23,1351.484
2019-12-24,1359.589
2019-12-25,1359.589
2019-12-26,1360.631
2019-12-27,1367.491
2019-12-30,1361.095
2019-12-31,1358.269
2020-01-01,1358.269
2020-01-02,1369.827
2020-01-03,1358.771
2020-01-06,1372.57
2020-01-07,1355.175
2020-01-08,1348.319
2020-01-09,1356.229
2020-01-10,1368.906
2020-01-13,1359.512
2020-01-14,1368.92
2020-01-15,1367.437
2020-01-16,1368.668
2020-01-17,1379.92
2020-01-20,1398.706
2020-01-21,1401.822
2020-01-22,1405.621
2020-01-23,1395.009
2020-01-24,1407.849
2020-01-27,1390.746
2020-01-28,1393.215
2020-01-29,1397.225
2020-01-30,1385.826
2020-01-31,1379.607
2020-02-03,1389.82
2020-02-04,1387.104
2020-02-05,1398.133
2020-02-06,1401.657
2020-02-07,1392.99
2020-02-10,1375.494
2020-02-11,1390.933
2020-02-12,1383.96
2020-02-13,1373.645
2020-02-14,1384.795
2020-02-17,1392.547
2020-02-18,1424.379
2020-02-19,1463.42
2020-02-20,1459.518
2020-02-21,1475.477
2020-02-24,1444.615
2020-02-25,1438.096
2020-02-26,1440.894
2020-02-27,1419.081
2020-02-28,1366.608
2020-03-02,1400.792
2020-03-03,1438.243
2020-03-04,1441.854
2020-03-05,1442.075
2020-03-06,1411.501
2020-03-09,1341.771
2020-03-10,1306.737
2020-03-11,1274.423
2020-03-12,1140.58
2020-03-13,1167.291
2020-03-16,1132.612
2020-03-17,1145.671
2020-03-18,1080.948
2020-03-19,1120.115
2020-03-20,1118.047
2020-03-23,1101.016
2020-03-24,1111.048
2020-03-25,1136.136
2020-03-26,1195.495
2020-03-27,1145.517
2020-03-30,1177.673
2020-03-31,1213.886
2020-04-01,1163.637
2020-04-02,1100.34
2020-04-03,1051.899
2020-04-06,1063.644
2020-04-07,1101.58
2020-04-08,1097.163
2020-04-09,1136.337
2020-04-10,1136.337
2020-04-13,1132.389
2020-04-14,1154.033
2020-04-15,1128.198
2020-04-16,1146.397
2020-04-17,1176.476
2020-04-20,1170.361
2020-04-21,1153.587
2020-04-22,1152.249
2020-04-23,1155.294
2020-04-24,1162.319
2020-04-27,1162.776
2020-04-28,1173.245
2020-04-29,1182.901
2020-04-30,1201.523
2020-05-01,1207.611
2020-05-04,1153.126
2020-05-05,1144.716
2020-05-06,1141.337
2020-05-07,1166.247
2020-05-08,1189.902
2020-05-11,1203.497
2020-05-12,1201.103
2020-05-13,1187.892
2020-05-14,1158.394
2020-05-15,1178.96
2020-05-18,1209.965
2020-05-19,1212.261
2020-05-20,1238.044
2020-05-21,1231.373
2020-05-22,1218.679
2020-05-25,1241.684
2020-05-26,1280.898
2020-05-27,1275.763
2020-05-28,1310.835
2020-05-29,1336.984
2020-06-01,1349.517
2020-06-02,1347.523
2020-06-03,1388.946
2020-06-04,1409.083
2020-06-05,1407.431
2020-06-08,1430.51
2020-06-09,1409.009
2020-06-10,1377.139
2020-06-11,1308.109
2020-06-12,1298.216
2020-06-15,1304.203
2020-06-16,1346.348
2020-06-17,1388.967
2020-06-18,1403.798
2020-06-19,1410.102
2020-06-22,1395.456
2020-06-23,1421.674
2020-06-24,1379.667
2020-06-25,1376.691
2020-06-26,1378.5
2020-06-29,1400.482
2020-06-30,1381.339
2020-07-01,1411.861
2020-07-02,1431.149
2020-07-03,1401.066
2020-07-06,1452.347
2020-07-07,1481.569
2020-07-08,1466.529
2020-07-09,1462.442
2020-07-10,1473.788
2020-07-13,1492.969
2020-07-14,1479.164
2020-07-15,1500.911
2020-07-16,1523.079
2020-07-17,1490.868
2020-07-20,1552.085
2020-07-21,1570.331
2020-07-22,1584.011
2020-07-23,1592.739
2020-07-24,1555.01
2020-07-27,1571.927
2020-07-28,1567.906
2020-07-29,1589.31
2020-07-30,1555.158
2020-07-31,1530.253
2020-08-03,1560.211
2020-08-04,1540.557
2020-08-05,1571.437
2020-08-06,1559.021
2020-08-07,1565.302
2020-08-10,1547.147
2020-08-11,1580.099
2020-08-12,1591.292
2020-08-13,1601.869
2020-08-14,1584.586
2020-08-17,1570.13
2020-08-18,1589.576
2020-08-19,1597.368
2020-08-20,1577.402
2020-08-21,1671.996
2020-08-24,1698.568
2020-08-25,1713.403
2020-08-26,1739.469
2020-08-27,1710.644
2020-08-28,1716.998
2020-08-31,1738.892
2020-09-01,1728.01
2020-09-02,1683.806
2020-09-03,1675.784
2020-09-04,1636.423
2020-09-07,1647.626
2020-09-08,1635.692
2020-09-09,1650.023
2020-09-10,1654.29
2020-09-11,1675.99
2020-09-14,1694.238
2020-09-15,1737.724
2020-09-16,1751.684
2020-09-17,1724.684
2020-09-18,1738.334
2020-09-21,1703.79
2020-09-22,1687.162
2020-09-23,1699.862
2020-09-24,1704.183
2020-09-25,1691.793
2020-09-28,1755.076
2020-09-29,1782.922
2020-09-30,1792.458
2020-10-01,1795.312
2020-10-02,1781.719
2020-10-05,1779.341
2020-10-06,1767.354
2020-10-07,1782.349
2020-10-08,1790.544
2020-10-09,1789.694
2020-10-12,1820.678
2020-10-13,1839.93
2020-10-14,1839.159
2020-10-15,1792.001
2020-10-16,1770.485
2020-10-19,1770.347
2020-10-20,1790.285
2020-10-21,1778.676
2020-10-22,1767.257
2020-10-23,1774.698
2020-10-26,1754.753
2020-10-27,1736.421
2020-10-28,1695.691
2020-10-29,1716.651
2020-10-30,1713.661
2020-11-02,1758.601
2020-11-03,1801.747
2020-11-04,1799.429
2020-11-05,1896.045
2020-11-06,1874.561
2020-11-09,1859.081
2020-11-10,1825.777
2020-11-11,1845.091
2020-11-12,1872.423
2020-11-13,1887.674
2020-11-16,1849.274
2020-11-17,1816.187
2020-11-18,1802.564
2020-11-19,1802.262
2020-11-20,1802.764
2020-11-23,1753.616
2020-11-24,1711.884
2020-11-25,1740.816
2020-11-26,1768.758
2020-11-27,1777.583
2020-11-30,1800.833
2020-12-01,1768.51
2020-12-02,1709.914
2020-12-03,1736.304
2020-12-04,1741.487
2020-12-07,1778.901
2020-12-08,1809.895
2020-12-09,1809.606
2020-12-10,1806.124
2020-12-11,1824.882
2020-12-14,1798.528
2020-12-15,1738.065
2020-12-16,1684.163
2020-12-17,1513.243
2020-12-18,1518.004
2020-12-21,1596.061
2020-12-22,1568.889
2020-12-23,1545.296
2020-12-24,1520.31
2020-12-25,1520.31
2020-12-28,1524.178
2020-12-29,1557.04
2020-12-30,1581.733
2020-12-31,1502.5
2021-01-01,1502.5
2021-01-04,1605.895
2021-01-05,1587.556
2021-01-06,1688.936
2021-01-07,1720.713
2021-01-08,1686.605
2021-01-11,1680.002
2021-01-12,1694.81
2021-01-13,1679.404
2021-01-14,1655.117
2021-01-15,1620.496
2021-01-18,1595.629
2021-01-19,1639.791
2021-01-20,1627.808
2021-01-21,1657.382
2021-01-22,1621.739
2021-01-25,1577.874
2021-01-26,1538.43
2021-01-27,1475.053
2021-01-28,1476.722
2021-01-29,1461.999
2021-02-01,1457.914
2021-02-02,1459.408
2021-02-03,1455.542
2021-02-04,1507.107
2021-02-05,1527.991
2021-02-08,1473.743
2021-02-09,1445.476
2021-02-10,1392.703
2021-02-11,1406.933
2021-02-12,1401.258
2021-02-15,1432.666
2021-02-16,1397.22
2021-02-17,1422.485
2021-02-18,1484.481
2021-02-19,1605.259
2021-02-22,1570.738
2021-02-23,1570.96
2021-02-24,1566.259
2021-02-25,1531.683
2021-02-26,1547.19
2021-03-01,1551.008
2021-03-02,1576.056
2021-03-03,1633.14
2021-03-04,1657.653
2021-03-05,1631.782
2021-03-08,1702.82
2021-03-09,1716.125
2021-03-10,1753.601
2021-03-11,1791.847
2021-03-12,1764.297
2021-03-15,1729.177
2021-03-16,1735.157
2021-03-17,1722.547
2021-03-18,1724.333
2021-03-19,1709.035
2021-03-22,1711.997
2021-03-23,1698.262
2021-03-24,1704.31
2021-03-25,1692.267
2021-03-26,1734.889
2021-03-29,1712.585
2021-03-30,1723.537
2021-03-31,1780.582
2021-04-01,1796.421
2021-04-02,1796.421
2021-04-05,1802.226
2021-04-06,1811.417
2021-04-07,1789.593
2021-04-08,1811.68
2021-04-09,1825.831
2021-04-12,1828.74
2021-04-13,1842.967
2021-04-14,1819.696
2021-04-15,1824.293
2021-04-16,1867.49
2021-04-19,1925.241
2021-04-20,1924.304
2021-04-21,1928.83
2021-04-22,1941.472
2021-04-23,1935.097
2021-04-26,1931.958
2021-04-27,1929.779
2021-04-28,1927.86
2021-04-29,1918.743
2021-04-30,1875.899
2021-05-03,1881.587
2021-05-04,1870.952
2021-05-05,1942.07
2021-05-06,1965.976
2021-05-07,1948.592
2021-05-10,1950.554
2021-05-11,1924.263
2021-05-12,1921.457
2021-05-13,1901.939
2021-05-14,1929.779
2021-05-17,1902.288
2021-05-18,1924.327
2021-05-19,1906.766
2021-05-20,1946.856
2021-05-21,1983.971
2021-05-24,1997.5
2021-05-25,2005.92
2021-05-26,2033.161
2021-05-27,2024.24
2021-05-28,2012.42
2021-05-31,1991.932
2021-06-01,2019.594
2021-06-02,2008.799
2021-06-03,2038.245
2021-06-04,2055.958
2021-06-07,2047.094
2021-06-08,2042.143
2021-06-09,2022.116
2021-06-10,2019.2
2021-06-11,2000.952
2021-06-14,2001.511
2021-06-15,1987.408
2021-06-16,1992.957
2021-06-17,1960.509
2021-06-18,1906.726
2021-06-21,1919.04
2021-06-22,2032.564
2021-06-23,2036.983
2021-06-24,2056.162
2021-06-25,2030.641
2021-06-28,2017.903
2021-06-29,2018.874
2021-06-30,1986.139
2021-07-01,2032.628
2021-07-02,2050.249
2021-07-05,2058.517
2021-07-06,2070.926
2021-07-07,2091.48
2021-07-08,2072.29
2021-07-09,2095.572
2021-07-12,2106.601
2021-07-13,2089.369
2021-07-14,2077.564
2021-07-15,2108.181
2021-07-16,2083.149
2021-07-19,2051.298
2021-07-20,2072.673
2021-07-21,2116.381
2021-07-22,2169.779
2021-07-23,2177.954
2021-07-26,2184.853
2021-07-27,2204.541
2021-07-28,2205.861
2021-07-29,2237.845
2021-07-30,2260.358
2021-08-02,2251.648
2021-08-03,2256.941
2021-08-04,2280.323
2021-08-05,2286.227
2021-08-06,2253.566
2021-08-09,2240.906
2021-08-10,2290.884
2021-08-11,2326.32
2021-08-12,2323.235
2021-08-13,2319.975
2021-08-16,2325.464
2021-08-17,2331.809
2021-08-18,2322.76
2021-08-19,2279.756
2021-08-20,2325.481
2021-08-23,2297.127
2021-08-24,2294.805
2021-08-25,2339.877
2021-08-26,2338.144
2021-08-27,2380.521
2021-08-30,2373.798
2021-08-31,2373.486
2021-09-01,2367.198
2021-09-02,2376.209
2021-09-03,2343.126
2021-09-06,2352.492
2021-09-07,2390.855
2021-09-08,2336.425
2021-09-09,2361.097
2021-09-10,2381.987
2021-09-13,2399.888
2021-09-14,2420.549
2021-09-15,2372.616
2021-09-16,2384.773
2021-09-17,2391.399
2021-09-20,2330.487
2021-09-21,2351.383
2021-09-22,2360.356
2021-09-23,2343.68
2021-09-24,2325.469
2021-09-27,2197.047
2021-09-28,2149.396
2021-09-29,2120.576
2021-09-30,2122.796
2021-10-01,2135.985
2021-10-04,2113.339
2021-10-05,2151.339
2021-10-06,2126.768
2021-10-07,2170.86
2021-10-08,2144.453
2021-10-11,2140.948
2021-10-12,2143.884
2021-10-13,2200.312
2021-10-14,2215.601
2021-10-15,2247.276
2021-10-18,2279.252
2021-10-19,2272.654
2021-10-20,2329.4
2021-10-21,2295.008
2021-10-22,2331.873
2021-10-25,2338.885
2021-10-26,2331.472
2021-10-27,2322.934
2021-10-28,2376.747
2021-10-29,2405.32
2021-11-01,2419.002
2021-11-02,2471.956
2021-11-03,2518.101
2021-11-04,2508.006
2021-11-05,2445.741
2021-11-08,2448.849
2021-11-09,2435.011
2021-11-10,2348.206
2021-11-11,2445.386
2021-11-12,2423.906
2021-11-15,2383.454
2021-11-16,2347.415
2021-11-17,2347.95
2021-11-18,2390.273
2021-11-19,2380.125
2021-11-22,2378.181
2021-11-23,2346.877
2021-11-24,2293.442
2021-11-25,2312.475
2021-11-26,2326.818
2021-11-29,2353.015
2021-11-30,2395.444
2021-12-01,2375.786
2021-12-02,2362.562
2021-12-03,2351.914
2021-12-06,2360.237
2021-12-07,2445.906
2021-12-08,2459.312
2021-12-09,2449.086
2021-12-10,2406.586
2021-12-13,2361.638
2021-12-14,2333.225
2021-12-15,2362.129
2021-12-16,2371.993
2021-12-17,2322.043
2021-12-20,2322.137
2021-12-21,2337.962
2021-12-22,2359.509
2021-12-23,2403.899
2021-12-24,2398.971
2021-12-27,2396.854
2021-12-28,2392.089
2021-12-29,2489.094
2021-12-30,2505.585
2021-12-31,2506.692
2022-01-03,2489.058
2022-01-04,2420.503
2022-01-05,2466.657
2022-01-06,2431.75
2022-01-07,2429.874
2022-01-10,2300.555
2022-01-11,2314.046
2022-01-12,2382.556
2022-01-13,2398.53
2022-01-14,2236.731
2022-01-17,2184.407
2022-01-18,2134.232
2022-01-19,2151.739
2022-01-20,2189.069
2022-01-21,2171.13
2022-01-24,1938.537
2022-01-25,1954.756
2022-01-26,2028.986
2022-01-27,1980.175
2022-01-28,1982.191
2022-01-31,2050.321
2022-02-01,2093.798
2022-02-02,2095.412
2022-02-03,2068.634
2022-02-04,2045.243
2022-02-07,2094.236
2022-02-08,2051.423
2022-02-09,2167.625
2022-02-10,2175.931
2022-02-11,2133.886
2022-02-14,2099.317
2022-02-15,2182.199
2022-02-16,2183.416
2022-02-17,2195.184
2022-02-18,2127.315
2022-02-21,2047.559
2022-02-22,2112.042
2022-02-23,2117.31
2022-02-24,1995.904
2022-02-25,2041.291
2022-02-28,2072.327
2022-03-01,2031.371
2022-03-02,1995.575
2022-03-03,1971.213
2022-03-04,1854.469
2022-03-07,1885.002
2022-03-08,1822.647
2022-03-09,1961.545
2022-03-10,1988.713
2022-03-11,1981.721
2022-03-14,2039.18
2022-03-15,1993.585
2022-03-16,2055.19
2022-03-17,2155.935
2022-03-18,2192.414
2022-03-21,2195.53
2022-03-22,2173.364
2022-03-23,2120.941
2022-03-24,2117.665
2022-03-25,2059.932
2022-03-28,2120.585
2022-03-29,2170.919
2022-03-30,2104.537
2022-03-31,2107.21
2022-04-01,2102.766
2022-04-04,2136.183
2022-04-05,2114.186
2022-04-06,2001.845
2022-04-07,2001.166
2022-04-08,2016.292
2022-04-11,1990.37
2022-04-12,1981.225
2022-04-13,1978.749
2022-04-14,1989.354
2022-04-15,1989.354
2022-04-18,1992.492
2022-04-19,1984.099
2022-04-20,2057.977
2022-04-21,2093.786
2022-04-22,2053.131
2022-04-25,1987.124
2022-04-26,1939.268
2022-04-27,1941.724
2022-04-28,2010.347
2022-04-29,2000.291
2022-05-02,1995.361
2022-05-03,1925.334
2022-05-04,1886.147
2022-05-05,1834.988
2022-05-06,1787.576
2022-05-09,1733.849
2022-05-10,1718.815
2022-05-11,1738.892
2022-05-12,1662.894
2022-05-13,1720.752
2022-05-16,1670.295
2022-05-17,1722.84
2022-05-18,1686.058
2022-05-19,1641.716
2022-05-20,1643.648
2022-05-23,1673.108
2022-05-24,1667.662
2022-05-25,1659.568
2022-05-26,1701.366
2022-05-27,1744.511
2022-05-30,1809.135
2022-05-31,1768.122
2022-06-01,1682.026
2022-06-02,1777.629
2022-06-03,1745.02
2022-06-06,1747.242
2022-06-07,1729.457
2022-06-08,1789.485
2022-06-09,1738.422
2022-06-10,1681.038
2022-06-13,1619.765
2022-06-14,1565.89
2022-06-15,1542.588
2022-06-16,1505.477
2022-06-17,1541.538
2022-06-20,1402.568
2022-06-21,1370.41
2022-06-22,1318.794
2022-06-23,1337.326
2022-06-24,1370.944
2022-06-27,1416.919
2022-06-28,1383.513
2022-06-29,1296.525
2022-06-30,1314.914
2022-07-01,1320.144
2022-07-04,1299.321
2022-07-05,1233.529
2022-07-06,1252.829
2022-07-07,1273.55
2022-07-08,1322.009
2022-07-11,1263.712
2022-07-12,1249.428
2022-07-13,1233.595
2022-07-14,1170.449
2022-07-15,1220.883
2022-07-18,1261.191
2022-07-19,1281.584
2022-07-20,1328.496
2022-07-21,1360.648
2022-07-22,1388.597
2022-07-25,1337.412
2022-07-26,1307.462
2022-07-27,1305.983
2022-07-28,1352.764
2022-07-29,1411.567
2022-08-01,1426.86
2022-08-02,1413.892
2022-08-03,1440.808
2022-08-04,1473.613
2022-08-05,1441.571
2022-08-08,1483.685
2022-08-09,1390.812
2022-08-10,1439.512
2022-08-11,1455.158
2022-08-12,1419.173
2022-08-15,1449.776
2022-08-16,1412.32
2022-08-17,1348.754
2022-08-18,1305.958
2022-08-19,1361.648
2022-08-22,1299.384
2022-08-23,1277.414
2022-08-24,1290.224
2022-08-25,1271.888
2022-08-26,1282.401
2022-08-29,1266.157
2022-08-30,1266.237
2022-08-31,1271.257
2022-09-01,1228.556
2022-09-02,1304.042
2022-09-05,1247.938
2022-09-06,1264.916
2022-09-07,1281.853
2022-09-08,1305.429
2022-09-09,1346.106
2022-09-12,1384.495
2022-09-13,1299.839
2022-09-14,1283.471
2022-09-15,1265.867
2022-09-16,1252.766
2022-09-19,1249.771
2022-09-20,1206.107
2022-09-21,1188.976
2022-09-22,1121.084
2022-09-23,1081.633
2022-09-26,1080.769
2022-09-27,1053.525
2022-09-28,1041.391
2022-09-29,984.204
2022-09-30,1031.341
2022-10-03,1075.367
2022-10-04,1145.535
2022-10-05,1063.52
2022-10-06,1092.736
2022-10-07,1047.567
2022-10-10,1047.834
2022-10-11,1036.846
2022-10-12,996.182
2022-10-13,1021.585
2022-10-14,1070.756
2022-10-17,1112.161
2022-10-18,1129.349
2022-10-19,1100.566
2022-10-20,1122.71
2022-10-21,1084.625
2022-10-24,1103.343
2022-10-25,1159.017
2022-10-26,1190.862
2022-10-27,1152.096
2022-10-28,1156.801
2022-10-31,1150.293
2022-11-01,1147.116
2022-11-02,1136.152
2022-11-03,1101.728
2022-11-04,1147.082
2022-11-07,1205.689
2022-11-08,1237.216
2022-11-09,1237.578
2022-11-10,1346.318
2022-11-11,1449.47
2022-11-14,1383.873
2022-11-15,1381.016
2022-11-16,1320.027
2022-11-17,1308.916
2022-11-18,1337.985
2022-11-21,1295.282
2022-11-22,1315.971
2022-11-23,1342.398
2022-11-24,1346.377
2022-11-25,1348.551
2022-11-28,1292.064
2022-11-29,1258.613
2022-11-30,1242.556
2022-12-01,1302.714
2022-12-02,1313.642
2022-12-05,1294.086
2022-12-06,1259.336
2022-12-07,1250.613
2022-12-08,1240.311
2022-12-09,1253.237
2022-12-12,1244.302
2022-12-13,1286.186
2022-12-14,1268.557
2022-12-15,1227.466
2022-12-16,1196.181
2022-12-19,1187.483
2022-12-20,1180.949
2022-12-21,1198.199
2022-12-22,1188.57
2022-12-23,1205.185
2022-12-26,1205.185
2022-12-27,1209.273
2022-12-28,1210.606
2022-12-29,1222.29
2022-12-30,1208.008
2023-01-02,1208.008
2023-01-03,1225.102
2023-01-04,1285.928
2023-01-05,1252.612
2023-01-06,1296.081
2023-01-09,1358.315
2023-01-10,1328.554
2023-01-11,1361.407
2023-01-12,1399.003
2023-01-13,1397.835
2023-01-16,1397.4
2023-01-17,1389.98
2023-01-18,1431.294
2023-01-19,1358.756
2023-01-20,1372.319
2023-01-23,1402.965
2023-01-24,1409.635
2023-01-25,1424.515
2023-01-26,1419.509
2023-01-27,1470.541
2023-01-30,1442.031
2023-01-31,1418.141
2023-02-01,1458.128
2023-02-02,1554.059
2023-02-03,1561.843
2023-02-06,1521.492
2023-02-07,1496.696
2023-02-08,1394.875
2023-02-09,1381.982
2023-02-10,1400.89
2023-02-13,1424.25
2023-02-14,1427.495
2023-02-15,1432.37
2023-02-16,1420.463
2023-02-17,1492.4
2023-02-20,1497.753
2023-02-21,1480.497
2023-02-22,1474.826
2023-02-23,1458.935
2023-02-24,1475.276
2023-02-27,1461.147
2023-02-28,1443.353
2023-03-01,1459.933
2023-03-02,1462.461
2023-03-03,1501.679
2023-03-06,1520.5
2023-03-07,1491.342
2023-03-08,1519.168
2023-03-09,1497.322
2023-03-10,1493.022
2023-03-13,1453.387
2023-03-14,1481.006
2023-03-15,1401.498
2023-03-16,1449.995
2023-03-17,1431.231
2023-03-20,1429.278
