Date,KOKUSAI INDEX (WORLD ex JP) SMALL GROWTH Small Cap
2010-09-10,822.779
2010-09-13,839.388
2010-09-14,841.045
2010-09-15,844.212
2010-09-16,841.983
2010-09-17,844.976
2010-09-20,860.079
2010-09-21,858.308
2010-09-22,855.096
2010-09-23,849.085
2010-09-24,868.956
2010-09-27,869.438
2010-09-28,875.271
2010-09-29,878.225
2010-09-30,876.87
2010-10-01,881.054
2010-10-04,871.97
2010-10-05,891.339
2010-10-06,890.794
2010-10-07,890.503
2010-10-08,898.049
2010-10-11,901.473
2010-10-12,902.3
2010-10-13,917.174
2010-10-14,917.922
2010-10-15,915.374
2010-10-18,917.022
2010-10-19,897.13
2010-10-20,907.346
2010-10-21,908.217
2010-10-22,913.352
2010-10-25,922.948
2010-10-26,920.133
2010-10-27,913.082
2010-10-28,915.056
2010-10-29,920.027
2010-11-01,920.776
2010-11-02,933.45
2010-11-03,934.892
2010-11-04,956.233
2010-11-05,959.671
2010-11-08,960.655
2010-11-09,956.419
2010-11-10,955.809
2010-11-11,953.522
2010-11-12,939.972
2010-11-15,939.969
2010-11-16,921.155
2010-11-17,925.023
2010-11-18,942.443
2010-11-19,946.002
2010-11-22,949.986
2010-11-23,935.433
2010-11-24,951.868
2010-11-25,954.5
2010-11-26,947.59
2010-11-29,940.683
2010-11-30,936.528
2010-12-01,955.961
2010-12-02,972.102
2010-12-03,983.344
2010-12-06,987.19
2010-12-07,992.264
2010-12-08,987.398
2010-12-09,989.981
2010-12-10,997.51
2010-12-13,1000.614
2010-12-14,1000.708
2010-12-15,996.313
2010-12-16,998.85
2010-12-17,1003.211
2010-12-20,1005.191
2010-12-21,1014.715
2010-12-22,1014.585
2010-12-23,1014.688
2010-12-24,1014.753
2010-12-27,1014.621
2010-12-28,1013.883
2010-12-29,1020.289
2010-12-30,1022.787
2010-12-31,1023.58
2011-01-03,1033.478
2011-01-04,1025.738
2011-01-05,1027.101
2011-01-06,1022.616
2011-01-07,1020.203
2011-01-10,1021.028
2011-01-11,1028.943
2011-01-12,1040.485
2011-01-13,1042.748
2011-01-14,1045.046
2011-01-17,1044.223
2011-01-18,1050.698
2011-01-19,1035.816
2011-01-20,1016.912
2011-01-21,1017.055
2011-01-24,1022.635
2011-01-25,1019.128
2011-01-26,1035.032
2011-01-27,1038.856
2011-01-28,1021.965
2011-01-31,1028.625
2011-02-01,1049.362
2011-02-02,1049.498
2011-02-03,1051.722
2011-02-04,1056.52
2011-02-07,1066.395
2011-02-08,1071.64
2011-02-09,1066.21
2011-02-10,1065.86
2011-02-11,1072.538
2011-02-14,1080.534
2011-02-15,1075.569
2011-02-16,1082.706
2011-02-17,1087.389
2011-02-18,1089.015
2011-02-21,1086.146
2011-02-22,1062.669
2011-02-23,1049.559
2011-02-24,1049.309
2011-02-25,1070.081
2011-02-28,1074.819
2011-03-01,1064.732
2011-03-02,1068.729
2011-03-03,1085.234
2011-03-04,1086.606
2011-03-07,1075.575
2011-03-08,1078.981
2011-03-09,1075.321
2011-03-10,1049.548
2011-03-11,1051.18
2011-03-14,1046.105
2011-03-15,1029.933
2011-03-16,1021.223
2011-03-17,1030.334
2011-03-18,1042.99
2011-03-21,1066.932
2011-03-22,1064.627
2011-03-23,1065.965
2011-03-24,1077.762
2011-03-25,1083.778
2011-03-28,1080.507
2011-03-29,1087.177
2011-03-30,1100.276
2011-03-31,1104.195
2011-04-01,1110.116
2011-04-04,1118.079
2011-04-05,1123.772
2011-04-06,1125.183
2011-04-07,1118.704
2011-04-08,1119.398
2011-04-11,1111.708
2011-04-12,1094.419
2011-04-13,1102.756
2011-04-14,1104.827
2011-04-15,1109.509
2011-04-18,1088.631
2011-04-19,1095.928
2011-04-20,1120.666
2011-04-21,1133.181
2011-04-22,1133.181
2011-04-25,1131.175
2011-04-26,1137.269
2011-04-27,1142.458
2011-04-28,1149.02
2011-04-29,1153.868
2011-05-02,1147.034
2011-05-03,1129.948
2011-05-04,1117.862
2011-05-05,1108.459
2011-05-06,1115.562
2011-05-09,1122.4
2011-05-10,1135.884
2011-05-11,1123.662
2011-05-12,1119.896
2011-05-13,1110.94
2011-05-16,1098.776
2011-05-17,1090.566
2011-05-18,1107.229
2011-05-19,1111.685
2011-05-20,1106.795
2011-05-23,1085.012
2011-05-24,1086.466
2011-05-25,1095.293
2011-05-26,1105.898
2011-05-27,1117.246
2011-05-30,1118.665
2011-05-31,1130.466
2011-06-01,1110.778
2011-06-02,1106.152
2011-06-03,1097.271
2011-06-06,1082.997
2011-06-07,1085.714
2011-06-08,1068.034
2011-06-09,1075.198
2011-06-10,1056.999
2011-06-13,1052.384
2011-06-14,1071.443
2011-06-15,1053.731
2011-06-16,1041.912
2011-06-17,1044.225
2011-06-20,1045.219
2011-06-21,1069.713
2011-06-22,1066.576
2011-06-23,1058.347
2011-06-24,1052.066
2011-06-27,1056.186
2011-06-28,1072.773
2011-06-29,1085.539
2011-06-30,1099.714
2011-07-01,1112.766
2011-07-04,1117.348
2011-07-05,1120.476
2011-07-06,1120.828
2011-07-07,1133.115
2011-07-08,1125.532
2011-07-11,1095.41
2011-07-12,1088.686
2011-07-13,1103.761
2011-07-14,1090.456
2011-07-15,1093.047
2011-07-18,1076.591
2011-07-19,1098.454
2011-07-20,1099.343
2011-07-21,1109.742
2011-07-22,1118.327
2011-07-25,1109.408
2011-07-26,1107.167
2011-07-27,1079.684
2011-07-28,1072.571
2011-07-29,1068.158
2011-08-01,1059.988
2011-08-02,1031.777
2011-08-03,1031.01
2011-08-04,969.003
2011-08-05,946.567
2011-08-08,876.39
2011-08-09,916.979
2011-08-10,894.611
2011-08-11,930.368
2011-08-12,943.966
2011-08-15,969.369
2011-08-16,953.599
2011-08-17,952.944
2011-08-18,897.332
2011-08-19,884.473
2011-08-22,885.781
2011-08-23,914.929
2011-08-24,923.0
2011-08-25,909.111
2011-08-26,926.346
2011-08-29,960.213
2011-08-30,968.034
2011-08-31,976.375
2011-09-01,964.041
2011-09-02,939.037
2011-09-05,926.611
2011-09-06,918.457
2011-09-07,950.21
2011-09-08,944.166
2011-09-09,915.589
2011-09-12,907.107
2011-09-13,920.851
2011-09-14,932.61
2011-09-15,947.862
2011-09-16,952.387
2011-09-19,934.089
2011-09-20,927.975
2011-09-21,905.661
2011-09-22,860.435
2011-09-23,862.969
2011-09-26,870.264
2011-09-27,897.575
2011-09-28,871.715
2011-09-29,872.771
2011-09-30,849.537
2011-10-03,813.713
2011-10-04,827.609
2011-10-05,848.149
2011-10-06,873.446
2011-10-07,869.256
2011-10-10,897.821
2011-10-11,903.676
2011-10-12,920.924
2011-10-13,919.233
2011-10-14,937.131
2011-10-17,917.029
2011-10-18,927.182
2011-10-19,916.886
2011-10-20,910.986
2011-10-21,932.432
2011-10-24,960.776
2011-10-25,943.909
2011-10-26,952.901
2011-10-27,998.186
2011-10-28,999.961
2011-10-31,973.016
2011-11-01,936.812
2011-11-02,955.03
2011-11-03,975.565
2011-11-04,975.64
2011-11-07,972.631
2011-11-08,982.604
2011-11-09,945.643
2011-11-10,944.512
2011-11-11,970.018
2011-11-14,960.418
2011-11-15,963.52
2011-11-16,951.807
2011-11-17,934.528
2011-11-18,928.088
2011-11-21,904.07
2011-11-22,900.115
2011-11-23,875.169
2011-11-24,875.295
2011-11-25,868.895
2011-11-28,904.875
2011-11-29,907.476
2011-11-30,951.203
2011-12-01,946.834
2011-12-02,950.145
2011-12-05,963.329
2011-12-06,957.083
2011-12-07,954.901
2011-12-08,931.729
2011-12-09,948.39
2011-12-12,930.647
2011-12-13,914.948
2011-12-14,893.263
2011-12-15,898.673
2011-12-16,907.305
2011-12-19,893.49
2011-12-20,923.723
2011-12-21,922.608
2011-12-22,928.418
2011-12-23,934.895
2011-12-26,934.964
2011-12-27,937.885
2011-12-28,920.629
2011-12-29,928.496
2011-12-30,930.683
2012-01-02,932.538
2012-01-03,947.991
2012-01-04,941.486
2012-01-05,942.868
2012-01-06,941.663
2012-01-09,945.55
2012-01-10,958.947
2012-01-11,960.294
2012-01-12,966.171
2012-01-13,959.848
2012-01-16,961.122
2012-01-17,967.341
2012-01-18,981.857
2012-01-19,991.874
2012-01-20,991.707
2012-01-23,994.4
2012-01-24,994.619
2012-01-25,1004.52
2012-01-26,1008.513
2012-01-27,1014.018
2012-01-30,1005.758
2012-01-31,1008.391
2012-02-01,1028.432
2012-02-02,1033.497
2012-02-03,1049.179
2012-02-06,1049.879
2012-02-07,1050.929
2012-02-08,1051.238
2012-02-09,1052.749
2012-02-10,1041.68
2012-02-13,1052.419
2012-02-14,1047.727
2012-02-15,1045.898
2012-02-16,1054.835
2012-02-17,1056.775
2012-02-20,1062.247
2012-02-21,1058.576
2012-02-22,1055.097
2012-02-23,1064.931
2012-02-24,1069.833
2012-02-27,1066.811
2012-02-28,1067.305
2012-02-29,1060.723
2012-03-01,1065.949
2012-03-02,1055.167
2012-03-05,1047.615
2012-03-06,1020.429
2012-03-07,1029.832
2012-03-08,1048.735
2012-03-09,1056.212
2012-03-12,1050.654
2012-03-13,1068.763
2012-03-14,1060.662
2012-03-15,1067.195
2012-03-16,1070.4
2012-03-19,1074.99
2012-03-20,1063.891
2012-03-21,1064.357
2012-03-22,1053.503
2012-03-23,1062.261
2012-03-26,1082.044
2012-03-27,1077.167
2012-03-28,1066.409
2012-03-29,1060.41
2012-03-30,1064.988
2012-04-02,1075.933
2012-04-03,1074.265
2012-04-04,1050.751
2012-04-05,1049.093
2012-04-06,1049.093
2012-04-09,1036.889
2012-04-10,1013.789
2012-04-11,1025.309
2012-04-12,1045.181
2012-04-13,1033.855
2012-04-16,1028.596
2012-04-17,1045.517
2012-04-18,1045.214
2012-04-19,1043.435
2012-04-20,1045.849
2012-04-23,1027.49
2012-04-24,1030.016
2012-04-25,1047.599
2012-04-26,1057.997
2012-04-27,1066.375
2012-04-30,1060.297
2012-05-01,1062.867
2012-05-02,1063.381
2012-05-03,1050.307
2012-05-04,1029.794
2012-05-07,1026.239
2012-05-08,1014.598
2012-05-09,1007.524
2012-05-10,1013.285
2012-05-11,1014.78
2012-05-14,996.489
2012-05-15,989.375
2012-05-16,981.416
2012-05-17,962.928
2012-05-18,950.227
2012-05-21,969.026
2012-05-22,974.788
2012-05-23,971.011
2012-05-24,971.994
2012-05-25,971.337
2012-05-28,974.559
2012-05-29,987.625
2012-05-30,966.537
2012-05-31,962.457
2012-06-01,934.497
2012-06-04,932.07
2012-06-05,943.469
2012-06-06,965.935
2012-06-07,966.54
2012-06-08,967.892
2012-06-11,954.75
2012-06-12,960.68
2012-06-13,952.524
2012-06-14,957.5
2012-06-15,969.658
2012-06-18,975.299
2012-06-19,990.432
2012-06-20,991.538
2012-06-21,968.161
2012-06-22,969.342
2012-06-25,951.574
2012-06-26,952.79
2012-06-27,962.385
2012-06-28,958.1
2012-06-29,992.395
2012-07-02,1000.503
2012-07-03,1014.637
2012-07-04,1014.727
2012-07-05,1012.596
2012-07-06,996.742
2012-07-09,992.348
2012-07-10,983.437
2012-07-11,978.226
2012-07-12,971.375
2012-07-13,986.37
2012-07-16,983.903
2012-07-17,985.584
2012-07-18,993.613
2012-07-19,1002.079
2012-07-20,989.966
2012-07-23,969.095
2012-07-24,960.035
2012-07-25,963.967
2012-07-26,981.438
2012-07-27,1001.017
2012-07-30,997.983
2012-07-31,992.539
2012-08-01,981.956
2012-08-02,972.941
2012-08-03,995.288
2012-08-06,1005.485
2012-08-07,1015.846
2012-08-08,1014.169
2012-08-09,1018.603
2012-08-10,1018.495
2012-08-13,1015.7
2012-08-14,1013.853
2012-08-15,1019.603
2012-08-16,1029.344
2012-08-17,1035.572
2012-08-20,1031.655
2012-08-21,1037.221
2012-08-22,1033.366
2012-08-23,1031.228
2012-08-24,1030.846
2012-08-27,1031.047
2012-08-28,1032.892
2012-08-29,1034.305
2012-08-30,1023.002
2012-08-31,1032.5
2012-09-03,1033.926
2012-09-04,1040.165
2012-09-05,1038.752
2012-09-06,1060.177
2012-09-07,1070.634
2012-09-10,1068.229
2012-09-11,1070.238
2012-09-12,1074.607
2012-09-13,1083.145
2012-09-14,1102.837
2012-09-17,1096.72
2012-09-18,1090.823
2012-09-19,1092.615
2012-09-20,1084.817
2012-09-21,1089.849
2012-09-24,1080.642
2012-09-25,1071.074
2012-09-26,1058.01
2012-09-27,1071.441
2012-09-28,1069.438
2012-10-01,1072.786
2012-10-02,1074.167
2012-10-03,1070.88
2012-10-04,1079.898
2012-10-05,1082.506
2012-10-08,1074.712
2012-10-09,1062.162
2012-10-10,1057.616
2012-10-11,1062.319
2012-10-12,1058.245
2012-10-15,1062.561
2012-10-16,1074.675
2012-10-17,1083.363
2012-10-18,1080.124
2012-10-19,1064.688
2012-10-22,1063.426
2012-10-23,1053.615
2012-10-24,1050.69
2012-10-25,1055.368
2012-10-26,1051.61
2012-10-29,1050.208
2012-10-30,1052.308
2012-10-31,1057.413
2012-11-01,1072.659
2012-11-02,1059.374
2012-11-05,1061.705
2012-11-06,1069.52
2012-11-07,1053.755
2012-11-08,1042.818
2012-11-09,1041.567
2012-11-12,1039.461
2012-11-13,1034.572
2012-11-14,1019.997
2012-11-15,1013.831
2012-11-16,1016.142
2012-11-19,1037.59
2012-11-20,1039.247
2012-11-21,1043.172
2012-11-22,1047.08
2012-11-23,1058.092
2012-11-26,1057.219
2012-11-27,1056.19
2012-11-28,1059.484
2012-11-29,1070.221
2012-11-30,1069.595
2012-12-03,1068.283
2012-12-04,1067.743
2012-12-05,1065.854
2012-12-06,1068.556
2012-12-07,1068.566
2012-12-10,1071.962
2012-12-11,1080.771
2012-12-12,1081.654
2012-12-13,1076.331
2012-12-14,1074.89
2012-12-17,1082.791
2012-12-18,1096.279
2012-12-19,1098.107
2012-12-20,1099.614
2012-12-21,1091.018
2012-12-24,1089.104
2012-12-25,1089.079
2012-12-26,1083.783
2012-12-27,1085.158
2012-12-28,1080.583
2012-12-31,1096.285
2013-01-01,1096.378
2013-01-02,1124.582
2013-01-03,1122.17
2013-01-04,1125.699
2013-01-07,1126.406
2013-01-08,1122.509
2013-01-09,1128.347
2013-01-10,1133.028
2013-01-11,1135.138
2013-01-14,1134.03
2013-01-15,1137.821
2013-01-16,1135.869
2013-01-17,1144.391
2013-01-18,1145.335
2013-01-21,1145.775
2013-01-22,1149.803
2013-01-23,1149.231
2013-01-24,1152.731
2013-01-25,1162.099
2013-01-28,1158.267
2013-01-29,1156.937
2013-01-30,1150.75
2013-01-31,1155.575
2013-02-01,1168.88
2013-02-04,1156.265
2013-02-05,1162.302
2013-02-06,1167.2
2013-02-07,1162.985
2013-02-08,1170.813
2013-02-11,1165.833
2013-02-12,1170.874
2013-02-13,1174.271
2013-02-14,1173.896
2013-02-15,1173.092
2013-02-18,1170.928
2013-02-19,1180.407
2013-02-20,1164.791
2013-02-21,1148.178
2013-02-22,1158.723
2013-02-25,1143.504
2013-02-26,1141.236
2013-02-27,1153.052
2013-02-28,1156.187
2013-03-01,1153.368
2013-03-04,1152.889
2013-03-05,1168.015
2013-03-06,1171.737
2013-03-07,1176.74
2013-03-08,1183.264
2013-03-11,1184.368
2013-03-12,1183.921
2013-03-13,1184.512
2013-03-14,1194.445
2013-03-15,1197.374
2013-03-18,1190.122
2013-03-19,1183.222
2013-03-20,1191.883
2013-03-21,1185.345
2013-03-22,1187.554
2013-03-25,1184.917
2013-03-26,1189.304
2013-03-27,1188.785
2013-03-28,1193.715
2013-03-29,1193.715
2013-04-01,1183.853
2013-04-02,1180.982
2013-04-03,1164.118
2013-04-04,1164.058
2013-04-05,1159.517
2013-04-08,1166.725
2013-04-09,1169.731
2013-04-10,1187.083
2013-04-11,1193.47
2013-04-12,1186.334
2013-04-15,1150.143
2013-04-16,1160.453
2013-04-17,1141.273
2013-04-18,1135.381
2013-04-19,1144.503
2013-04-22,1146.874
2013-04-23,1161.315
2013-04-24,1166.219
2013-04-25,1179.417
2013-04-26,1176.748
2013-04-29,1184.9
2013-04-30,1192.126
2013-05-01,1176.715
2013-05-02,1184.613
2013-05-03,1199.487
2013-05-06,1202.871
2013-05-07,1208.2
2013-05-08,1217.89
2013-05-09,1216.834
2013-05-10,1222.7
2013-05-13,1221.752
2013-05-14,1232.5
2013-05-15,1232.577
2013-05-16,1231.537
2013-05-17,1237.532
2013-05-20,1240.376
2013-05-21,1243.223
2013-05-22,1228.832
2013-05-23,1224.294
2013-05-24,1222.566
2013-05-27,1223.424
2013-05-28,1236.795
2013-05-29,1227.984
2013-05-30,1238.726
2013-05-31,1227.557
2013-06-03,1228.354
2013-06-04,1223.508
2013-06-05,1207.947
2013-06-06,1216.761
2013-06-07,1227.846
2013-06-10,1230.478
2013-06-11,1217.932
2013-06-12,1212.371
2013-06-13,1222.592
2013-06-14,1222.253
2013-06-17,1230.458
2013-06-18,1238.512
2013-06-19,1231.041
2013-06-20,1192.22
2013-06-21,1186.874
2013-06-24,1167.348
2013-06-25,1179.821
2013-06-26,1188.272
2013-06-27,1203.603
2013-06-28,1200.854
2013-07-01,1216.857
2013-07-02,1215.908
2013-07-03,1215.189
2013-07-04,1219.985
2013-07-05,1228.618
2013-07-08,1235.279
2013-07-09,1243.911
2013-07-10,1247.539
2013-07-11,1267.197
2013-07-12,1271.679
2013-07-15,1274.971
2013-07-16,1269.061
2013-07-17,1273.257
2013-07-18,1281.055
2013-07-19,1283.604
2013-07-22,1289.567
2013-07-23,1287.899
2013-07-24,1281.731
2013-07-25,1287.653
2013-07-26,1283.382
2013-07-29,1280.141
2013-07-30,1283.835
2013-07-31,1288.078
2013-08-01,1306.516
2013-08-02,1308.958
2013-08-05,1313.066
2013-08-06,1303.383
2013-08-07,1294.956
2013-08-08,1306.823
2013-08-09,1307.967
2013-08-12,1311.576
2013-08-13,1312.135
2013-08-14,1310.022
2013-08-15,1288.952
2013-08-16,1291.332
2013-08-19,1285.89
2013-08-20,1293.983
2013-08-21,1288.072
2013-08-22,1299.866
2013-08-23,1305.248
2013-08-26,1306.593
2013-08-27,1279.286
2013-08-28,1278.702
2013-08-29,1287.548
2013-08-30,1273.627
2013-09-02,1280.841
2013-09-03,1286.412
2013-09-04,1298.025
2013-09-05,1302.374
2013-09-06,1306.719
2013-09-09,1324.427
2013-09-10,1339.004
2013-09-11,1340.546
2013-09-12,1335.213
2013-09-13,1338.062
2013-09-16,1346.591
2013-09-17,1352.997
2013-09-18,1361.69
2013-09-19,1369.847
2013-09-20,1360.694
2013-09-23,1354.711
2013-09-24,1358.263
2013-09-25,1358.604
2013-09-26,1363.244
2013-09-27,1362.847
2013-09-30,1361.604
2013-10-01,1376.778
2013-10-02,1375.443
2013-10-03,1366.859
2013-10-04,1371.648
2013-10-07,1356.777
2013-10-08,1336.372
2013-10-09,1325.184
2013-10-10,1352.251
2013-10-11,1363.566
2013-10-14,1370.119
2013-10-15,1362.907
2013-10-16,1375.057
2013-10-17,1388.397
2013-10-18,1402.899
2013-10-21,1405.125
2013-10-22,1411.257
2013-10-23,1402.853
2013-10-24,1410.185
2013-10-25,1410.783
2013-10-28,1407.129
2013-10-29,1411.291
2013-10-30,1401.02
2013-10-31,1398.086
2013-11-01,1392.362
2013-11-04,1403.338
2013-11-05,1401.564
2013-11-06,1400.635
2013-11-07,1379.284
2013-11-08,1392.983
2013-11-11,1400.193
2013-11-12,1398.59
2013-11-13,1405.352
2013-11-14,1411.722
2013-11-15,1418.658
2013-11-18,1411.795
2013-11-19,1402.857
2013-11-20,1399.35
2013-11-21,1412.845
2013-11-22,1419.434
2013-11-25,1419.193
2013-11-26,1428.423
2013-11-27,1433.907
2013-11-28,1436.596
2013-11-29,1438.675
2013-12-02,1429.641
2013-12-03,1420.545
2013-12-04,1416.418
2013-12-05,1418.602
2013-12-06,1427.068
2013-12-09,1428.738
2013-12-10,1425.974
2013-12-11,1407.557
2013-12-12,1402.63
2013-12-13,1406.496
2013-12-16,1419.126
2013-12-17,1416.53
2013-12-18,1431.669
2013-12-19,1430.079
2013-12-20,1447.071
2013-12-23,1460.88
2013-12-24,1464.458
2013-12-25,1464.448
2013-12-26,1466.98
2013-12-27,1469.881
2013-12-30,1473.713
2013-12-31,1478.895
2014-01-01,1478.956
2014-01-02,1468.111
2014-01-03,1475.341
2014-01-06,1469.262
2014-01-07,1479.308
2014-01-08,1482.689
2014-01-09,1480.654
2014-01-10,1494.534
2014-01-13,1480.698
2014-01-14,1494.653
2014-01-15,1500.859
2014-01-16,1500.668
2014-01-17,1496.62
2014-01-20,1496.353
2014-01-21,1500.191
2014-01-22,1506.716
2014-01-23,1495.615
2014-01-24,1457.784
2014-01-27,1439.119
2014-01-28,1456.122
2014-01-29,1443.62
2014-01-30,1458.339
2014-01-31,1451.124
2014-02-03,1414.352
2014-02-04,1422.778
2014-02-05,1418.143
2014-02-06,1437.427
2014-02-07,1455.464
2014-02-10,1459.31
2014-02-11,1474.346
2014-02-12,1481.064
2014-02-13,1496.408
2014-02-14,1501.637
2014-02-17,1505.115
2014-02-18,1516.652
2014-02-19,1508.204
2014-02-20,1518.341
2014-02-21,1522.271
2014-02-24,1532.722
2014-02-25,1533.753
2014-02-26,1536.434
2014-02-27,1542.061
2014-02-28,1544.725
2014-03-03,1527.919
2014-03-04,1560.174
2014-03-05,1560.068
2014-03-06,1562.737
2014-03-07,1560.751
2014-03-10,1551.421
2014-03-11,1541.955
2014-03-12,1540.865
2014-03-13,1524.661
2014-03-14,1523.616
2014-03-17,1535.83
2014-03-18,1552.88
2014-03-19,1545.643
2014-03-20,1539.882
2014-03-21,1529.973
2014-03-24,1509.149
2014-03-25,1511.093
2014-03-26,1496.932
2014-03-27,1494.468
2014-03-28,1497.717
2014-03-31,1517.813
2014-04-01,1535.793
2014-04-02,1539.318
2014-04-03,1526.123
2014-04-04,1503.784
2014-04-07,1478.354
2014-04-08,1483.358
2014-04-09,1507.309
2014-04-10,1477.247
2014-04-11,1453.309
2014-04-14,1449.66
2014-04-15,1449.922
2014-04-16,1470.353
2014-04-17,1479.121
2014-04-18,1479.121
2014-04-21,1483.763
2014-04-22,1502.703
2014-04-23,1493.881
2014-04-24,1493.104
2014-04-25,1470.997
2014-04-28,1461.159
2014-04-29,1470.464
2014-04-30,1477.149
2014-05-01,1480.686
2014-05-02,1486.471
2014-05-05,1485.193
2014-05-06,1474.714
2014-05-07,1466.771
2014-05-08,1458.369
2014-05-09,1458.913
2014-05-12,1484.667
2014-05-13,1476.737
2014-05-14,1463.423
2014-05-15,1447.875
2014-05-16,1448.257
2014-05-19,1457.972
2014-05-20,1445.591
2014-05-21,1454.56
2014-05-22,1466.622
2014-05-23,1476.073
2014-05-26,1479.624
2014-05-27,1492.536
2014-05-28,1488.103
2014-05-29,1493.263
2014-05-30,1489.543
2014-06-02,1488.668
2014-06-03,1484.8
2014-06-04,1491.285
2014-06-05,1506.468
2014-06-06,1520.46
2014-06-09,1528.096
2014-06-10,1524.931
2014-06-11,1519.943
2014-06-12,1515.705
2014-06-13,1515.978
2014-06-16,1519.682
2014-06-17,1527.345
2014-06-18,1535.312
2014-06-19,1540.923
2014-06-20,1543.826
2014-06-23,1543.192
2014-06-24,1528.81
2014-06-25,1535.191
2014-06-26,1537.063
2014-06-27,1544.421
2014-06-30,1552.444
2014-07-01,1565.583
2014-07-02,1564.395
2014-07-03,1574.076
2014-07-04,1573.73
2014-07-07,1551.584
2014-07-08,1529.897
2014-07-09,1532.687
2014-07-10,1517.028
2014-07-11,1516.651
2014-07-14,1524.501
2014-07-15,1508.434
2014-07-16,1512.136
2014-07-17,1496.33
2014-07-18,1508.576
2014-07-21,1503.95
2014-07-22,1515.148
2014-07-23,1519.318
2014-07-24,1520.684
2014-07-25,1509.978
2014-07-28,1502.486
2014-07-29,1503.483
2014-07-30,1504.75
2014-07-31,1474.219
2014-08-01,1466.314
2014-08-04,1472.297
2014-08-05,1467.68
2014-08-06,1464.198
2014-08-07,1459.479
2014-08-08,1467.744
2014-08-11,1482.994
2014-08-12,1476.289
2014-08-13,1485.883
2014-08-14,1490.588
2014-08-15,1490.471
2014-08-18,1508.839
2014-08-19,1518.012
2014-08-20,1515.171
2014-08-21,1516.746
2014-08-22,1517.173
2014-08-25,1523.609
2014-08-26,1533.577
2014-08-27,1532.548
2014-08-28,1524.009
2014-08-29,1531.81
2014-09-01,1531.315
2014-09-02,1532.521
2014-09-03,1529.97
2014-09-04,1522.582
2014-09-05,1523.479
2014-09-08,1520.16
2014-09-09,1507.919
2014-09-10,1511.612
2014-09-11,1517.289
2014-09-12,1509.997
2014-09-15,1495.946
2014-09-16,1498.361
2014-09-17,1503.781
2014-09-18,1510.189
2014-09-19,1501.031
2014-09-22,1479.743
2014-09-23,1469.102
2014-09-24,1477.476
2014-09-25,1457.06
2014-09-26,1461.344
2014-09-29,1461.702
2014-09-30,1448.489
2014-10-01,1428.516
2014-10-02,1429.071
2014-10-03,1436.542
2014-10-06,1431.139
2014-10-07,1408.262
2014-10-08,1418.999
2014-10-09,1393.216
2014-10-10,1361.461
2014-10-13,1345.745
2014-10-14,1353.961
2014-10-15,1356.14
2014-10-16,1369.832
2014-10-17,1383.264
2014-10-20,1394.885
2014-10-21,1423.508
2014-10-22,1410.854
2014-10-23,1427.786
2014-10-24,1431.927
2014-10-27,1427.084
2014-10-28,1455.344
2014-10-29,1455.092
2014-10-30,1458.087
2014-10-31,1476.546
2014-11-03,1474.228
2014-11-04,1465.591
2014-11-05,1465.83
2014-11-06,1473.717
2014-11-07,1473.442
2014-11-10,1481.055
2014-11-11,1483.402
2014-11-12,1486.864
2014-11-13,1478.509
2014-11-14,1480.364
2014-11-17,1474.703
2014-11-18,1484.578
2014-11-19,1475.762
2014-11-20,1487.361
2014-11-21,1494.034
2014-11-24,1506.714
2014-11-25,1507.468
2014-11-26,1510.174
2014-11-27,1508.042
2014-11-28,1492.445
2014-12-01,1471.255
2014-12-02,1478.973
2014-12-03,1490.075
2014-12-04,1485.412
2014-12-05,1491.35
2014-12-08,1477.527
2014-12-09,1486.654
2014-12-10,1463.151
2014-12-11,1465.037
2014-12-12,1448.705
2014-12-15,1433.255
2014-12-16,1432.916
2014-12-17,1459.678
2014-12-18,1484.916
2014-12-19,1492.701
2014-12-22,1497.293
2014-12-23,1497.026
2014-12-24,1501.996
2014-12-25,1501.984
2014-12-26,1507.685
2014-12-29,1511.03
2014-12-30,1505.273
2014-12-31,1501.334
2015-01-01,1501.311
2015-01-02,1494.756
2015-01-05,1470.722
2015-01-06,1450.922
2015-01-07,1460.413
2015-01-08,1484.678
2015-01-09,1480.065
2015-01-12,1472.734
2015-01-13,1474.098
2015-01-14,1466.316
2015-01-15,1445.427
2015-01-16,1460.611
2015-01-19,1466.365
2015-01-20,1462.477
2015-01-21,1463.588
2015-01-22,1478.918
2015-01-23,1478.535
2015-01-26,1491.778
2015-01-27,1488.338
2015-01-28,1472.709
2015-01-29,1479.985
2015-01-30,1465.157
2015-02-02,1476.697
2015-02-03,1500.78
2015-02-04,1499.627
2015-02-05,1519.201
2015-02-06,1514.877
2015-02-09,1507.058
2015-02-10,1517.977
2015-02-11,1517.08
2015-02-12,1538.752
2015-02-13,1549.788
2015-02-16,1550.192
2015-02-17,1551.491
2015-02-18,1559.293
2015-02-19,1561.983
2015-02-20,1567.381
2015-02-23,1567.816
2015-02-24,1569.521
2015-02-25,1577.023
2015-02-26,1575.726
2015-02-27,1572.042
2015-03-02,1578.492
2015-03-03,1569.029
2015-03-04,1562.884
2015-03-05,1569.13
2015-03-06,1550.635
2015-03-09,1550.685
2015-03-10,1529.322
2015-03-11,1535.561
2015-03-12,1553.705
2015-03-13,1546.037
2015-03-16,1558.81
2015-03-17,1557.384
2015-03-18,1569.472
2015-03-19,1573.8
2015-03-20,1590.023
2015-03-23,1591.456
2015-03-24,1591.313
