Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2010-02-26,2724.968
2010-03-01,2773.905
2010-03-02,2798.992
2010-03-03,2832.919
2010-03-04,2834.176
2010-03-05,2872.578
2010-03-08,2925.552
2010-03-09,2934.155
2010-03-10,2951.333
2010-03-11,2927.088
2010-03-12,2932.731
2010-03-15,2894.783
2010-03-16,2913.129
2010-03-17,2985.811
2010-03-18,2971.386
2010-03-19,2960.86
2010-03-22,2930.354
2010-03-23,2965.229
2010-03-24,2953.746
2010-03-25,2963.768
2010-03-26,2944.067
2010-03-29,2978.222
2010-03-30,3016.745
2010-03-31,2980.922
2010-04-01,3010.394
2010-04-02,3010.394
2010-04-05,3008.596
2010-04-06,3061.253
2010-04-07,3068.891
2010-04-08,3042.624
2010-04-09,3060.24
2010-04-12,3073.872
2010-04-13,3025.654
2010-04-14,3077.731
2010-04-15,3070.844
2010-04-16,3035.187
2010-04-19,2968.645
2010-04-20,3001.249
2010-04-21,3012.641
2010-04-22,2966.421
2010-04-23,2925.904
2010-04-26,2943.045
2010-04-27,2928.762
2010-04-28,2884.617
2010-04-29,2875.249
2010-04-30,2894.752
2010-05-03,2837.21
2010-05-04,2754.675
2010-05-05,2724.191
2010-05-06,2643.348
2010-05-07,2559.553
2010-05-10,2680.72
2010-05-11,2632.091
2010-05-12,2640.687
2010-05-13,2702.457
2010-05-14,2659.194
2010-05-17,2532.682
2010-05-18,2525.501
2010-05-19,2391.614
2010-05-20,2294.76
2010-05-21,2307.58
2010-05-24,2376.27
2010-05-25,2251.777
2010-05-26,2332.426
2010-05-27,2427.228
2010-05-28,2469.4
2010-05-31,2418.439
2010-06-01,2422.265
2010-06-02,2380.153
2010-06-03,2464.923
2010-06-04,2397.401
2010-06-07,2288.888
2010-06-08,2327.391
2010-06-09,2372.174
2010-06-10,2436.378
2010-06-11,2493.666
2010-06-14,2539.771
2010-06-15,2522.192
2010-06-16,2566.789
2010-06-17,2542.074
2010-06-18,2578.954
2010-06-21,2649.629
2010-06-22,2613.342
2010-06-23,2541.161
2010-06-24,2533.724
2010-06-25,2487.88
2010-06-28,2495.689
2010-06-29,2412.746
2010-06-30,2364.741
2010-07-01,2308.827
2010-07-02,2334.279
2010-07-05,2300.763
2010-07-06,2371.658
2010-07-07,2381.94
2010-07-08,2478.685
2010-07-09,2506.185
2010-07-12,2512.743
2010-07-13,2486.846
2010-07-14,2545.702
2010-07-15,2515.276
2010-07-16,2490.08
2010-07-19,2440.759
2010-07-20,2490.596
2010-07-21,2514.761
2010-07-22,2531.212
2010-07-23,2586.981
2010-07-26,2619.862
2010-07-27,2634.41
2010-07-28,2627.531
2010-07-29,2656.465
2010-07-30,2647.017
2010-08-02,2691.692
2010-08-03,2717.716
2010-08-04,2701.124
2010-08-05,2710.218
2010-08-06,2726.009
2010-08-09,2750.649
2010-08-10,2690.57
2010-08-11,2611.345
2010-08-12,2573.241
2010-08-13,2617.379
2010-08-16,2607.407
2010-08-17,2651.056
2010-08-18,2613.761
2010-08-19,2605.166
2010-08-20,2555.471
2010-08-23,2569.636
2010-08-24,2512.969
2010-08-25,2462.607
2010-08-26,2512.97
2010-08-27,2534.749
2010-08-30,2585.036
2010-08-31,2534.06
2010-09-01,2642.81
2010-09-02,2672.915
2010-09-03,2687.917
2010-09-06,2722.823
2010-09-07,2712.339
2010-09-08,2704.57
2010-09-09,2747.458
2010-09-10,2733.861
2010-09-13,2798.387
2010-09-14,2823.401
2010-09-15,2851.884
2010-09-16,2811.194
2010-09-17,2835.075
2010-09-20,2861.516
2010-09-21,2850.613
2010-09-22,2892.09
2010-09-23,2895.679
2010-09-24,2900.765
2010-09-27,2952.951
2010-09-28,2955.691
2010-09-29,2956.208
2010-09-30,2917.11
2010-10-01,2933.369
2010-10-04,2963.245
2010-10-05,2945.805
2010-10-06,3026.476
2010-10-07,3060.261
2010-10-08,3055.986
2010-10-11,3075.198
2010-10-12,3009.455
2010-10-13,3039.878
2010-10-14,3110.757
2010-10-15,3085.505
2010-10-18,3060.92
2010-10-19,3006.902
2010-10-20,3023.649
2010-10-21,3027.473
2010-10-22,3029.184
2010-10-25,3111.742
2010-10-26,3081.563
2010-10-27,2993.743
2010-10-28,3041.621
2010-10-29,3036.415
2010-11-01,3082.945
2010-11-02,3114.997
2010-11-03,3133.301
2010-11-04,3228.197
2010-11-05,3301.819
2010-11-08,3282.943
2010-11-09,3271.247
2010-11-10,3184.079
2010-11-11,3203.315
2010-11-12,3156.174
2010-11-15,3147.206
2010-11-16,3116.37
2010-11-17,3072.28
2010-11-18,3111.193
2010-11-19,3089.199
2010-11-22,3107.077
2010-11-23,3030.253
2010-11-24,3048.024
2010-11-25,3045.599
2010-11-26,2998.689
2010-11-29,2990.084
2010-11-30,2966.047
2010-12-01,2986.632
2010-12-02,3077.182
2010-12-03,3141.165
2010-12-06,3146.484
2010-12-07,3183.08
2010-12-08,3118.453
2010-12-09,3159.28
2010-12-10,3161.559
2010-12-13,3194.895
2010-12-14,3229.692
2010-12-15,3204.143
2010-12-16,3192.121
2010-12-17,3177.167
2010-12-20,3184.682
2010-12-21,3232.557
2010-12-22,3256.154
2010-12-23,3283.044
2010-12-24,3262.53
2010-12-27,3260.58
2010-12-28,3287.395
2010-12-29,3282.36
2010-12-30,3295.403
2010-12-31,3303.315
2011-01-03,3282.691
2011-01-04,3246.135
2011-01-05,3192.834
2011-01-06,3193.958
2011-01-07,3185.446
2011-01-10,3162.76
2011-01-11,3141.231
2011-01-12,3187.004
2011-01-13,3254.73
2011-01-14,3226.574
2011-01-17,3218.576
2011-01-18,3252.873
2011-01-19,3296.592
2011-01-20,3188.746
2011-01-21,3176.067
2011-01-24,3210.255
2011-01-25,3213.229
2011-01-26,3218.076
2011-01-27,3219.809
2011-01-28,3187.14
2011-01-31,3175.773
2011-02-01,3228.938
2011-02-02,3260.382
2011-02-03,3285.769
2011-02-04,3321.062
2011-02-07,3319.688
2011-02-08,3341.451
2011-02-09,3309.43
2011-02-10,3291.854
2011-02-11,3261.951
2011-02-14,3303.059
2011-02-15,3302.449
2011-02-16,3286.141
2011-02-17,3317.734
2011-02-18,3333.944
2011-02-21,3304.096
2011-02-22,3278.603
2011-02-23,3272.922
2011-02-24,3270.874
2011-02-25,3305.399
2011-02-28,3322.861
2011-03-01,3325.209
2011-03-02,3313.845
2011-03-03,3322.324
2011-03-04,3362.978
2011-03-07,3338.977
2011-03-08,3320.92
2011-03-09,3287.342
2011-03-10,3189.164
2011-03-11,3171.476
2011-03-14,3169.788
2011-03-15,3044.509
2011-03-16,3056.321
2011-03-17,3051.34
2011-03-18,3149.166
2011-03-21,3188.333
2011-03-22,3199.255
2011-03-23,3202.672
2011-03-24,3275.128
2011-03-25,3322.341
2011-03-28,3306.628
2011-03-29,3315.355
2011-03-30,3395.388
2011-03-31,3423.923
2011-04-01,3459.447
2011-04-04,3469.696
2011-04-05,3480.4
2011-04-06,3533.684
2011-04-07,3538.953
2011-04-08,3581.767
2011-04-11,3639.947
2011-04-12,3547.07
2011-04-13,3558.609
2011-04-14,3530.889
2011-04-15,3514.273
2011-04-18,3487.013
2011-04-19,3446.867
2011-04-20,3547.612
2011-04-21,3603.378
2011-04-22,3603.378
2011-04-25,3590.13
2011-04-26,3610.589
2011-04-27,3576.792
2011-04-28,3612.649
2011-04-29,3571.609
2011-05-02,3598.465
2011-05-03,3536.148
2011-05-04,3473.567
2011-05-05,3444.752
2011-05-06,3449.265
2011-05-09,3447.906
2011-05-10,3458.88
2011-05-11,3494.77
2011-05-12,3373.069
2011-05-13,3385.249
2011-05-16,3342.611
2011-05-17,3356.084
2011-05-18,3380.709
2011-05-19,3430.247
2011-05-20,3405.369
2011-05-23,3314.061
2011-05-24,3327.944
2011-05-25,3283.688
2011-05-26,3369.097
2011-05-27,3421.585
2011-05-30,3415.257
2011-05-31,3439.899
2011-06-01,3462.352
2011-06-02,3370.279
2011-06-03,3370.535
2011-06-06,3366.455
2011-06-07,3356.279
2011-06-08,3301.592
2011-06-09,3302.976
2011-06-10,3293.623
2011-06-13,3298.774
2011-06-14,3339.252
2011-06-15,3318.422
2011-06-16,3213.596
2011-06-17,3231.109
2011-06-20,3184.683
2011-06-21,3238.101
2011-06-22,3266.769
2011-06-23,3197.93
2011-06-24,3218.268
2011-06-27,3163.395
2011-06-28,3187.093
2011-06-29,3284.986
2011-06-30,3361.699
2011-07-01,3360.181
2011-07-04,3377.37
2011-07-05,3362.626
2011-07-06,3371.321
2011-07-07,3396.676
2011-07-08,3419.415
2011-07-11,3340.428
2011-07-12,3277.02
2011-07-13,3351.771
2011-07-14,3337.374
2011-07-15,3292.41
2011-07-18,3261.705
2011-07-19,3303.632
2011-07-20,3374.137
2011-07-21,3406.6
2011-07-22,3423.594
2011-07-25,3372.425
2011-07-26,3432.158
2011-07-27,3436.156
2011-07-28,3372.056
2011-07-29,3323.566
2011-08-01,3373.218
2011-08-02,3286.305
2011-08-03,3162.168
2011-08-04,3097.029
2011-08-05,2923.985
2011-08-08,2799.937
2011-08-09,2788.762
2011-08-10,2890.324
2011-08-11,2888.951
2011-08-12,2936.384
2011-08-15,3072.478
2011-08-16,3046.823
2011-08-17,3111.65
2011-08-18,3007.704
2011-08-19,2916.897
2011-08-22,2911.856
2011-08-23,2991.459
2011-08-24,2988.477
2011-08-25,2994.662
2011-08-26,2999.923
2011-08-29,3076.942
2011-08-30,3086.879
2011-08-31,3119.333
2011-09-01,3139.209
2011-09-02,3072.286
2011-09-05,2985.363
2011-09-06,2926.442
2011-09-07,3026.056
2011-09-08,3043.194
2011-09-09,2989.367
2011-09-12,2844.562
2011-09-13,2877.712
2011-09-14,2798.979
2011-09-15,2867.371
2011-09-16,2942.743
2011-09-19,2847.811
2011-09-20,2854.441
2011-09-21,2855.725
2011-09-22,2647.796
2011-09-23,2591.384
2011-09-26,2518.864
2011-09-27,2680.606
2011-09-28,2674.776
2011-09-29,2634.226
2011-09-30,2607.988
2011-10-03,2510.97
2011-10-04,2448.389
2011-10-05,2536.899
2011-10-06,2652.348
2011-10-07,2759.52
2011-10-10,2816.259
2011-10-11,2821.188
2011-10-12,2865.549
2011-10-13,2887.029
2011-10-14,2905.033
2011-10-17,2932.68
2011-10-18,2845.272
2011-10-19,2878.008
2011-10-20,2781.858
2011-10-21,2814.524
2011-10-24,2926.675
2011-10-25,2924.838
2011-10-26,2899.415
2011-10-27,3081.164
2011-10-28,3092.95
2011-10-31,3017.814
2011-11-01,2880.667
2011-11-02,2873.932
2011-11-03,2867.521
2011-11-04,2953.877
2011-11-07,2951.406
2011-11-08,2962.702
2011-11-09,2956.455
2011-11-10,2876.697
2011-11-11,2957.95
2011-11-14,2944.495
2011-11-15,2911.402
2011-11-16,2877.598
2011-11-17,2870.843
2011-11-18,2817.074
2011-11-21,2740.211
2011-11-22,2718.715
2011-11-23,2629.26
2011-11-24,2633.189
2011-11-25,2599.444
2011-11-28,2688.512
2011-11-29,2730.557
2011-11-30,2805.052
2011-12-01,2873.685
2011-12-02,2918.46
2011-12-05,2950.539
2011-12-06,2877.804
2011-12-07,2907.04
2011-12-08,2888.148
2011-12-09,2820.431
2011-12-12,2828.489
2011-12-13,2787.097
2011-12-14,2731.775
2011-12-15,2698.453
2011-12-16,2728.26
2011-12-19,2646.124
2011-12-20,2677.869
2011-12-21,2740.853
2011-12-22,2721.841
2011-12-23,2758.268
2011-12-26,2758.268
2011-12-27,2759.627
2011-12-28,2712.297
2011-12-29,2698.912
2011-12-30,2725.308
2012-01-02,2725.308
2012-01-03,2791.106
2012-01-04,2849.518
2012-01-05,2788.334
2012-01-06,2759.373
2012-01-09,2760.059
2012-01-10,2826.067
2012-01-11,2846.093
2012-01-12,2854.79
2012-01-13,2857.508
2012-01-16,2836.223
2012-01-17,2904.104
2012-01-18,2917.343
2012-01-19,2925.838
2012-01-20,2953.7
2012-01-23,2967.757
2012-01-24,2940.422
2012-01-25,2962.512
2012-01-26,3011.155
2012-01-27,3028.515
2012-01-30,3001.535
2012-01-31,3010.358
2012-02-01,3008.65
2012-02-02,3045.518
2012-02-03,3044.399
2012-02-06,3060.927
2012-02-07,3069.104
2012-02-08,3087.583
2012-02-09,3073.241
2012-02-10,3003.488
2012-02-13,3048.997
2012-02-14,3001.875
2012-02-15,3017.675
2012-02-16,2958.096
2012-02-17,2961.009
2012-02-20,3038.742
2012-02-21,3052.849
2012-02-22,3036.714
2012-02-23,3056.735
2012-02-24,3071.027
2012-02-27,3053.377
2012-02-28,3058.252
2012-02-29,3102.37
2012-03-01,3056.573
2012-03-02,3052.779
2012-03-05,3018.312
2012-03-06,2935.542
2012-03-07,2889.21
2012-03-08,2926.135
2012-03-09,2973.773
2012-03-12,2930.456
2012-03-13,2973.443
2012-03-14,2974.027
2012-03-15,2976.479
2012-03-16,2984.393
2012-03-19,3006.247
2012-03-20,2958.166
2012-03-21,2922.868
2012-03-22,2908.422
2012-03-23,2920.889
2012-03-26,2926.504
2012-03-27,2941.892
2012-03-28,2942.851
2012-03-29,2924.83
2012-03-30,2946.899
2012-04-02,2964.756
2012-04-03,2963.484
2012-04-04,2912.284
2012-04-05,2914.348
2012-04-06,2914.348
2012-04-09,2915.196
2012-04-10,2881.561
2012-04-11,2860.854
2012-04-12,2916.615
2012-04-13,2936.993
2012-04-16,2908.887
2012-04-17,2911.704
2012-04-18,2951.364
2012-04-19,2957.951
2012-04-20,2968.848
2012-04-23,2928.357
2012-04-24,2918.837
2012-04-25,2925.917
2012-04-26,2941.422
2012-04-27,2947.8
2012-04-30,2968.576
2012-05-01,2976.838
2012-05-02,2984.423
2012-05-03,2966.966
2012-05-04,2917.267
2012-05-07,2832.421
2012-05-08,2812.687
2012-05-09,2756.286
2012-05-10,2811.834
2012-05-11,2793.602
2012-05-14,2776.733
2012-05-15,2747.052
2012-05-16,2660.045
2012-05-17,2663.742
2012-05-18,2580.253
2012-05-21,2601.808
2012-05-22,2642.652
2012-05-23,2559.818
2012-05-24,2573.477
2012-05-25,2550.402
2012-05-28,2591.283
2012-05-29,2630.909
2012-05-30,2575.364
2012-05-31,2563.803
2012-06-01,2530.848
2012-06-04,2494.768
2012-06-05,2537.079
2012-06-06,2583.804
2012-06-07,2628.713
2012-06-08,2595.002
2012-06-11,2609.454
2012-06-12,2602.765
2012-06-13,2628.221
2012-06-14,2607.594
2012-06-15,2633.017
2012-06-18,2696.444
2012-06-19,2713.456
2012-06-20,2715.195
2012-06-21,2661.752
2012-06-22,2609.047
2012-06-25,2576.023
2012-06-26,2573.99
2012-06-27,2592.814
2012-06-28,2578.756
2012-06-29,2667.461
2012-07-02,2682.3
2012-07-03,2687.66
2012-07-04,2734.733
2012-07-05,2732.406
2012-07-06,2697.016
2012-07-09,2650.505
2012-07-10,2640.528
2012-07-11,2639.381
2012-07-12,2579.146
2012-07-13,2607.893
2012-07-16,2632.463
2012-07-17,2649.31
2012-07-18,2645.343
2012-07-19,2739.347
2012-07-20,2727.143
2012-07-23,2646.134
2012-07-24,2660.603
2012-07-25,2656.414
2012-07-26,2697.582
2012-07-27,2754.486
2012-07-30,2780.931
2012-07-31,2804.878
2012-08-01,2794.761
2012-08-02,2793.514
2012-08-03,2768.01
2012-08-06,2820.752
2012-08-07,2821.946
2012-08-08,2834.3
2012-08-09,2854.717
2012-08-10,2834.447
2012-08-13,2839.878
2012-08-14,2838.68
2012-08-15,2824.59
2012-08-16,2851.456
2012-08-17,2858.222
2012-08-20,2871.823
2012-08-21,2909.305
2012-08-22,2886.703
2012-08-23,2911.576
2012-08-24,2858.859
2012-08-27,2855.905
2012-08-28,2865.969
2012-08-29,2851.524
2012-08-30,2797.566
2012-08-31,2805.651
2012-09-03,2799.299
2012-09-04,2794.257
2012-09-05,2765.333
2012-09-06,2820.862
2012-09-07,2866.955
2012-09-10,2881.856
2012-09-11,2899.722
2012-09-12,2916.54
2012-09-13,2901.637
2012-09-14,2978.677
2012-09-17,2975.04
2012-09-18,2954.678
2012-09-19,2985.124
2012-09-20,2941.195
2012-09-21,2963.252
2012-09-24,2928.996
2012-09-25,2919.308
2012-09-26,2877.041
2012-09-27,2915.911
2012-09-28,2910.659
2012-10-01,2906.001
2012-10-02,2912.212
2012-10-03,2881.894
2012-10-04,2878.713
2012-10-05,2913.178
2012-10-08,2900.311
2012-10-09,2918.361
2012-10-10,2926.466
2012-10-11,2917.726
2012-10-12,2911.698
2012-10-15,2901.372
2012-10-16,2907.106
2012-10-17,2966.987
2012-10-18,3013.057
2012-10-19,3028.145
2012-10-22,2993.774
2012-10-23,2969.19
2012-10-24,2961.218
2012-10-25,2968.869
2012-10-26,2938.487
2012-10-29,2932.07
2012-10-30,2948.69
2012-10-31,2972.121
2012-11-01,2943.678
2012-11-02,2947.264
2012-11-05,2962.125
2012-11-06,2985.317
2012-11-07,2998.524
2012-11-08,2979.835
2012-11-09,2956.803
2012-11-12,2954.128
2012-11-13,2920.318
2012-11-14,2900.084
2012-11-15,2848.293
2012-11-16,2839.934
2012-11-19,2889.302
2012-11-20,2905.488
2012-11-21,2881.846
2012-11-22,2920.042
2012-11-23,2933.565
2012-11-26,2950.928
2012-11-27,2980.076
2012-11-28,2969.615
2012-11-29,2992.71
2012-11-30,3005.251
2012-12-03,3021.096
2012-12-04,3017.586
2012-12-05,3014.593
2012-12-06,3028.584
2012-12-07,3054.196
2012-12-10,3057.901
2012-12-11,3077.234
2012-12-12,3103.367
2012-12-13,3104.27
2012-12-14,3103.969
2012-12-17,3096.664
2012-12-18,3114.842
2012-12-19,3119.898
2012-12-20,3119.181
2012-12-21,3099.56
2012-12-24,3093.848
2012-12-25,3093.848
2012-12-26,3088.481
2012-12-27,3099.88
2012-12-28,3126.082
2012-12-31,3107.055
2013-01-01,3107.055
2013-01-02,3186.145
2013-01-03,3224.262
2013-01-04,3184.103
2013-01-07,3185.91
2013-01-08,3168.376
2013-01-09,3185.723
2013-01-10,3210.436
2013-01-11,3181.679
2013-01-14,3185.234
2013-01-15,3188.303
2013-01-16,3199.606
2013-01-17,3204.992
2013-01-18,3205.913
2013-01-21,3208.956
2013-01-22,3231.545
2013-01-23,3232.065
2013-01-24,3217.851
2013-01-25,3214.019
2013-01-28,3204.474
2013-01-29,3245.741
2013-01-30,3253.045
2013-01-31,3234.358
2013-02-01,3247.005
2013-02-04,3250.387
2013-02-05,3219.737
2013-02-06,3230.59
2013-02-07,3238.021
2013-02-08,3269.153
2013-02-11,3242.017
2013-02-12,3255.033
2013-02-13,3291.822
2013-02-14,3332.155
2013-02-15,3304.608
2013-02-18,3323.765
2013-02-19,3358.543
2013-02-20,3351.665
2013-02-21,3264.329
2013-02-22,3296.592
2013-02-25,3300.878
2013-02-26,3238.481
2013-02-27,3268.402
2013-02-28,3332.284
2013-03-01,3308.209
2013-03-04,3240.648
2013-03-05,3295.77
2013-03-06,3330.816
2013-03-07,3333.461
2013-03-08,3333.987
2013-03-11,3355.077
2013-03-12,3348.259
2013-03-13,3340.682
2013-03-14,3324.511
2013-03-15,3393.146
2013-03-18,3317.764
2013-03-19,3277.27
2013-03-20,3259.05
2013-03-21,3261.01
2013-03-22,3260.086
2013-03-25,3271.189
2013-03-26,3248.49
2013-03-27,3264.787
2013-03-28,3237.051
2013-03-29,3237.051
2013-04-01,3233.635
2013-04-02,3253.8
2013-04-03,3231.797
2013-04-04,3177.615
2013-04-05,3166.263
2013-04-08,3181.523
2013-04-09,3250.287
2013-04-10,3274.519
2013-04-11,3298.535
2013-04-12,3280.82
2013-04-15,3191.839
2013-04-16,3160.332
2013-04-17,3173.996
2013-04-18,3098.215
2013-04-19,3129.327
2013-04-22,3144.289
2013-04-23,3176.002
2013-04-24,3224.297
2013-04-25,3241.586
2013-04-26,3238.277
2013-04-29,3269.538
2013-04-30,3296.071
2013-05-01,3236.711
2013-05-02,3189.567
2013-05-03,3213.777
2013-05-06,3228.646
2013-05-07,3216.854
2013-05-08,3250.541
2013-05-09,3258.595
2013-05-10,3220.487
2013-05-13,3216.694
2013-05-14,3212.692
2013-05-15,3173.003
2013-05-16,3147.128
2013-05-17,3115.863
2013-05-20,3149.899
2013-05-21,3128.727
2013-05-22,3109.429
2013-05-23,3086.229
2013-05-24,3027.909
2013-05-27,2991.124
2013-05-28,2989.241
2013-05-29,3021.249
2013-05-30,3023.153
2013-05-31,2994.695
2013-06-03,2993.327
2013-06-04,2979.846
2013-06-05,2912.1
2013-06-06,2880.699
2013-06-07,2832.157
2013-06-10,2820.062
2013-06-11,2820.84
2013-06-12,2838.66
2013-06-13,2824.561
2013-06-14,2891.162
2013-06-17,2884.35
2013-06-18,2839.708
2013-06-19,2897.845
2013-06-20,2739.797
2013-06-21,2748.436
2013-06-24,2722.871
2013-06-25,2705.487
2013-06-26,2768.118
2013-06-27,2792.045
2013-06-28,2747.242
2013-07-01,2721.583
2013-07-02,2786.276
2013-07-03,2699.523
2013-07-04,2761.269
2013-07-05,2750.772
2013-07-08,2744.872
2013-07-09,2794.642
2013-07-10,2824.909
2013-07-11,2854.825
2013-07-12,2847.253
2013-07-15,2852.737
2013-07-16,2895.78
2013-07-17,2905.081
2013-07-18,2885.101
2013-07-19,2876.357
2013-07-22,2908.865
2013-07-23,2924.906
2013-07-24,2919.707
2013-07-25,2915.053
2013-07-26,2926.212
2013-07-29,2913.233
2013-07-30,2867.174
2013-07-31,2842.389
2013-08-01,2850.195
2013-08-02,2876.039
2013-08-05,2875.256
2013-08-06,2890.75
2013-08-07,2839.236
2013-08-08,2908.545
2013-08-09,2938.195
2013-08-12,2967.033
2013-08-13,2972.726
2013-08-14,2988.633
2013-08-15,2956.084
2013-08-16,2970.163
2013-08-19,2972.532
2013-08-20,2925.524
2013-08-21,2905.752
2013-08-22,2886.114
2013-08-23,2921.671
2013-08-26,2933.436
2013-08-27,2914.573
2013-08-28,2876.46
2013-08-29,2885.945
2013-08-30,2907.583
2013-09-02,2973.418
2013-09-03,3006.368
2013-09-04,3026.913
2013-09-05,3001.393
2013-09-06,3023.63
2013-09-09,3057.077
2013-09-10,3092.04
2013-09-11,3119.155
2013-09-12,3117.399
2013-09-13,3093.027
2013-09-16,3143.187
2013-09-17,3138.061
2013-09-18,3122.802
2013-09-19,3191.867
2013-09-20,3153.558
2013-09-23,3152.114
2013-09-24,3126.359
2013-09-25,3143.062
2013-09-26,3154.244
2013-09-27,3148.94
2013-09-30,3107.357
2013-10-01,3107.384
2013-10-02,3100.238
2013-10-03,3116.624
2013-10-04,3121.159
2013-10-07,3085.315
2013-10-08,3092.504
2013-10-09,3089.699
2013-10-10,3085.105
2013-10-11,3129.81
2013-10-14,3121.021
2013-10-15,3167.807
2013-10-16,3178.516
2013-10-17,3215.622
2013-10-18,3242.573
2013-10-21,3271.893
2013-10-22,3307.3
2013-10-23,3274.995
2013-10-24,3264.743
2013-10-25,3264.406
2013-10-28,3293.97
2013-10-29,3244.105
2013-10-30,3257.087
2013-10-31,3258.411
2013-11-01,3231.832
2013-11-04,3242.639
2013-11-05,3268.261
2013-11-06,3283.606
2013-11-07,3271.858
2013-11-08,3229.961
2013-11-11,3228.044
2013-11-12,3222.144
2013-11-13,3181.084
2013-11-14,3208.405
2013-11-15,3242.787
2013-11-18,3249.752
2013-11-19,3246.617
2013-11-20,3210.446
2013-11-21,3155.512
2013-11-22,3151.594
2013-11-25,3158.789
2013-11-26,3144.432
2013-11-27,3111.0
2013-11-28,3112.82
2013-11-29,3119.586
2013-12-02,3085.931
2013-12-03,3083.924
2013-12-04,3054.392
2013-12-05,3030.318
2013-12-06,3044.907
2013-12-09,3010.714
2013-12-10,3025.973
2013-12-11,2973.015
2013-12-12,2897.353
2013-12-13,2927.904
2013-12-16,2922.964
2013-12-17,2911.177
2013-12-18,2905.527
2013-12-19,2962.127
2013-12-20,3019.149
2013-12-23,3039.316
2013-12-24,3056.001
2013-12-25,3056.001
2013-12-26,3041.278
2013-12-27,3043.402
2013-12-30,3070.389
2013-12-31,3080.072
2014-01-01,3080.072
2014-01-02,3080.825
2014-01-03,3086.515
2014-01-06,3062.616
2014-01-07,3039.061
2014-01-08,3046.813
2014-01-09,3040.052
2014-01-10,3053.368
2014-01-13,3073.328
2014-01-14,3012.815
2014-01-15,3002.16
2014-01-16,3011.606
2014-01-17,3019.214
2014-01-20,3018.107
2014-01-21,3032.968
2014-01-22,3038.872
2014-01-23,2985.833
2014-01-24,2962.044
2014-01-27,2971.214
2014-01-28,2941.143
2014-01-29,2963.951
2014-01-30,2942.638
2014-01-31,2926.974
2014-02-03,2955.43
2014-02-04,2927.976
2014-02-05,2919.418
2014-02-06,2971.064
2014-02-07,2990.173
2014-02-10,3011.14
2014-02-11,3049.735
2014-02-12,3079.362
2014-02-13,3059.344
2014-02-14,3103.185
2014-02-17,3126.984
2014-02-18,3139.909
2014-02-19,3146.301
2014-02-20,3134.057
2014-02-21,3149.159
2014-02-24,3178.569
2014-02-25,3181.694
2014-02-26,3163.605
2014-02-27,3149.199
2014-02-28,3142.99
2014-03-03,3129.154
2014-03-04,3140.065
2014-03-05,3180.435
2014-03-06,3211.025
2014-03-07,3230.346
2014-03-10,3176.052
2014-03-11,3170.032
2014-03-12,3138.05
2014-03-13,3181.459
2014-03-14,3126.103
2014-03-17,3138.053
2014-03-18,3169.129
2014-03-19,3165.063
2014-03-20,3103.612
2014-03-21,3152.105
2014-03-24,3168.336
2014-03-25,3173.79
2014-03-26,3230.41
2014-03-27,3219.735
2014-03-28,3212.218
2014-03-31,3237.071
2014-04-01,3232.574
2014-04-02,3243.791
2014-04-03,3248.357
2014-04-04,3280.318
2014-04-07,3267.333
2014-04-08,3283.98
2014-04-09,3323.622
2014-04-10,3343.908
2014-04-11,3304.692
2014-04-14,3267.332
2014-04-15,3266.342
2014-04-16,3293.561
2014-04-17,3302.967
2014-04-18,3302.967
2014-04-21,3303.674
2014-04-22,3327.819
2014-04-23,3321.789
2014-04-24,3315.11
2014-04-25,3320.118
2014-04-28,3314.755
2014-04-29,3289.177
2014-04-30,3288.272
2014-05-01,3275.097
2014-05-02,3278.953
2014-05-05,3292.797
2014-05-06,3337.032
2014-05-07,3300.274
2014-05-08,3335.144
2014-05-09,3320.609
2014-05-12,3313.859
2014-05-13,3352.226
2014-05-14,3368.59
2014-05-15,3368.918
2014-05-16,3355.398
2014-05-19,3307.339
2014-05-20,3287.964
2014-05-21,3271.399
2014-05-22,3314.512
2014-05-23,3319.953
2014-05-26,3339.345
2014-05-27,3339.024
2014-05-28,3336.431
2014-05-29,3355.091
2014-05-30,3344.45
2014-06-02,3330.888
2014-06-03,3304.012
2014-06-04,3285.108
2014-06-05,3298.578
2014-06-06,3317.271
2014-06-09,3320.47
2014-06-10,3325.966
2014-06-11,3318.652
2014-06-12,3316.164
2014-06-13,3288.943
2014-06-16,3292.219
2014-06-17,3257.215
2014-06-18,3249.451
2014-06-19,3329.971
2014-06-20,3282.618
2014-06-23,3321.431
2014-06-24,3299.532
2014-06-25,3286.591
2014-06-26,3327.165
2014-06-27,3324.187
2014-06-30,3299.614
2014-07-01,3308.196
2014-07-02,3348.11
2014-07-03,3343.325
2014-07-04,3362.728
2014-07-07,3360.537
2014-07-08,3367.964
2014-07-09,3331.202
2014-07-10,3327.255
2014-07-11,3342.156
2014-07-14,3363.702
2014-07-15,3354.463
2014-07-16,3361.694
2014-07-17,3369.02
2014-07-18,3372.955
2014-07-21,3372.773
2014-07-22,3383.735
2014-07-23,3423.525
2014-07-24,3424.644
2014-07-25,3412.746
2014-07-28,3407.565
2014-07-29,3405.412
2014-07-30,3404.745
2014-07-31,3400.624
2014-08-01,3362.795
2014-08-04,3355.506
2014-08-05,3334.796
2014-08-06,3340.183
2014-08-07,3320.419
2014-08-08,3273.457
2014-08-11,3286.454
2014-08-12,3329.31
2014-08-13,3333.328
