Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2014-07-09,4778.364
2014-07-10,4772.703
2014-07-11,4794.078
2014-07-14,4824.983
2014-07-15,4811.731
2014-07-16,4822.103
2014-07-17,4832.611
2014-07-18,4838.256
2014-07-21,4837.995
2014-07-22,4853.719
2014-07-23,4910.795
2014-07-24,4912.4
2014-07-25,4895.334
2014-07-28,4887.901
2014-07-29,4884.813
2014-07-30,4883.857
2014-07-31,4877.945
2014-08-01,4823.682
2014-08-04,4813.227
2014-08-05,4783.52
2014-08-06,4791.247
2014-08-07,4762.897
2014-08-08,4695.534
2014-08-11,4714.176
2014-08-12,4775.65
2014-08-13,4781.414
2014-08-14,4820.778
2014-08-15,4838.121
2014-08-18,4873.923
2014-08-19,4921.802
2014-08-20,4911.485
2014-08-21,4908.856
2014-08-22,4910.874
2014-08-25,4904.202
2014-08-26,4920.501
2014-08-27,4953.443
2014-08-28,4939.538
2014-08-29,4931.18
2014-09-01,4926.866
2014-09-02,4926.146
2014-09-03,4966.176
2014-09-04,4972.306
2014-09-05,4949.097
2014-09-08,4909.121
2014-09-09,4889.772
2014-09-10,4830.591
2014-09-11,4783.383
2014-09-12,4742.505
2014-09-15,4698.052
2014-09-16,4680.875
2014-09-17,4680.075
2014-09-18,4650.709
2014-09-19,4628.566
2014-09-22,4540.698
2014-09-23,4574.044
2014-09-24,4558.319
2014-09-25,4541.076
2014-09-26,4457.211
2014-09-29,4387.001
2014-09-30,4418.393
2014-10-01,4423.008
2014-10-02,4425.739
2014-10-03,4376.84
2014-10-06,4386.809
2014-10-07,4422.153
2014-10-08,4351.993
2014-10-09,4422.785
2014-10-10,4281.388
2014-10-13,4272.837
2014-10-14,4312.95
2014-10-15,4380.193
2014-10-16,4365.752
2014-10-17,4370.971
2014-10-20,4421.84
2014-10-21,4437.815
2014-10-22,4483.273
2014-10-23,4452.757
2014-10-24,4496.706
2014-10-27,4538.124
2014-10-28,4553.526
2014-10-29,4593.672
2014-10-30,4572.203
2014-10-31,4596.563
2014-11-03,4522.291
2014-11-04,4547.443
2014-11-05,4478.238
2014-11-06,4478.568
2014-11-07,4551.691
2014-11-10,4557.29
2014-11-11,4558.077
2014-11-12,4544.807
2014-11-13,4535.026
2014-11-14,4536.196
2014-11-17,4496.125
2014-11-18,4490.287
2014-11-19,4401.44
2014-11-20,4337.016
2014-11-21,4360.538
2014-11-24,4388.948
2014-11-25,4313.8
2014-11-26,4357.722
2014-11-27,4365.646
2014-11-28,4271.22
2014-12-01,4155.705
2014-12-02,4206.821
2014-12-03,4227.315
2014-12-04,4248.45
2014-12-05,4189.474
2014-12-08,4204.258
2014-12-09,4149.945
2014-12-10,4109.766
2014-12-11,4067.778
2014-12-12,4052.695
2014-12-15,4005.321
2014-12-16,3973.404
2014-12-17,3962.087
2014-12-18,3988.694
2014-12-19,4081.013
2014-12-22,4161.608
2014-12-23,4086.564
2014-12-24,4095.993
2014-12-25,4095.993
2014-12-26,4099.53
2014-12-29,4189.007
2014-12-30,4164.433
2014-12-31,4152.786
2015-01-01,4152.786
2015-01-02,4141.529
2015-01-05,4135.845
2015-01-06,4071.304
2015-01-07,4024.118
2015-01-08,4074.341
2015-01-09,4181.629
2015-01-12,4129.183
2015-01-13,4111.616
2015-01-14,4068.918
2015-01-15,4096.078
2015-01-16,4061.506
2015-01-19,4088.064
2015-01-20,4065.104
2015-01-21,4125.831
2015-01-22,4125.154
2015-01-23,4098.944
2015-01-26,4087.081
2015-01-27,4131.725
2015-01-28,4138.492
2015-01-29,4060.838
2015-01-30,4078.678
2015-02-02,4125.531
2015-02-03,4106.637
2015-02-04,4194.722
2015-02-05,4237.199
2015-02-06,4241.558
2015-02-09,4241.604
2015-02-10,4208.424
2015-02-11,4130.373
2015-02-12,4114.285
2015-02-13,4248.553
2015-02-16,4261.816
2015-02-17,4276.456
2015-02-18,4330.288
2015-02-19,4319.919
2015-02-20,4331.713
2015-02-23,4330.301
2015-02-24,4364.978
2015-02-25,4430.386
2015-02-26,4371.325
2015-02-27,4372.057
2015-03-02,4361.153
2015-03-03,4365.649
2015-03-04,4343.386
2015-03-05,4327.336
2015-03-06,4301.647
2015-03-09,4235.3
2015-03-10,4189.39
2015-03-11,4136.177
2015-03-12,4233.353
2015-03-13,4157.583
2015-03-16,4154.879
2015-03-17,4173.316
2015-03-18,4204.892
2015-03-19,4255.741
2015-03-20,4351.614
2015-03-23,4391.422
2015-03-24,4416.944
2015-03-25,4406.901
2015-03-26,4329.767
2015-03-27,4317.74
2015-03-30,4192.998
2015-03-31,4233.672
2015-04-01,4197.883
2015-04-02,4196.595
2015-04-03,4196.595
2015-04-06,4244.78
2015-04-07,4258.161
2015-04-08,4306.985
2015-04-09,4286.234
2015-04-10,4306.642
2015-04-13,4230.631
2015-04-14,4264.652
2015-04-15,4233.015
2015-04-16,4349.172
2015-04-17,4299.354
2015-04-20,4235.234
2015-04-21,4282.313
2015-04-22,4271.995
2015-04-23,4291.873
2015-04-24,4403.074
2015-04-27,4461.722
2015-04-28,4521.153
2015-04-29,4469.13
2015-04-30,4359.079
2015-05-01,4345.642
2015-05-04,4393.467
2015-05-05,4434.165
2015-05-06,4381.013
2015-05-07,4280.615
2015-05-08,4256.715
2015-05-11,4263.51
2015-05-12,4341.129
2015-05-13,4442.898
2015-05-14,4421.14
2015-05-15,4457.266
2015-05-18,4383.524
2015-05-19,4298.985
2015-05-20,4275.082
2015-05-21,4326.88
2015-05-22,4293.593
2015-05-25,4343.233
2015-05-26,4322.316
2015-05-27,4264.709
2015-05-28,4210.763
2015-05-29,4261.716
2015-06-01,4211.471
2015-06-02,4216.16
2015-06-03,4197.074
2015-06-04,4072.949
2015-06-05,4053.219
2015-06-08,4056.142
2015-06-09,4056.643
2015-06-10,4100.375
2015-06-11,4125.675
2015-06-12,4137.141
2015-06-15,4147.069
2015-06-16,4140.209
2015-06-17,4134.812
2015-06-18,4166.823
2015-06-19,4186.487
2015-06-22,4191.89
2015-06-23,4233.142
2015-06-24,4215.606
2015-06-25,4201.452
2015-06-26,4111.578
2015-06-29,4033.656
2015-06-30,4081.03
2015-07-01,4133.233
2015-07-02,4182.531
2015-07-03,4077.27
2015-07-06,4045.367
2015-07-07,4070.109
2015-07-08,4000.957
2015-07-09,3994.506
2015-07-10,3995.873
2015-07-13,3975.455
2015-07-14,4083.287
2015-07-15,4114.919
2015-07-16,4146.652
2015-07-17,4128.119
2015-07-20,4141.07
2015-07-21,4189.962
2015-07-22,4087.124
2015-07-23,4078.997
2015-07-24,4006.974
2015-07-27,4030.28
2015-07-28,4034.638
2015-07-29,4062.323
2015-07-30,4066.231
2015-07-31,4130.756
2015-08-03,4086.125
2015-08-04,4192.145
2015-08-05,4122.653
2015-08-06,4059.447
2015-08-07,3996.503
2015-08-10,4014.068
2015-08-11,3931.768
2015-08-12,3928.374
2015-08-13,3915.686
2015-08-14,3909.452
2015-08-17,3915.473
2015-08-18,3853.869
2015-08-19,3902.782
2015-08-20,3849.55
2015-08-21,3804.594
2015-08-24,3595.204
2015-08-25,3690.968
2015-08-26,3679.532
2015-08-27,3743.444
2015-08-28,3756.336
2015-08-31,3678.084
2015-09-01,3577.554
2015-09-02,3566.988
2015-09-03,3524.097
2015-09-04,3493.448
2015-09-07,3496.08
2015-09-08,3584.393
2015-09-09,3679.142
2015-09-10,3615.092
2015-09-11,3597.964
2015-09-14,3658.377
2015-09-15,3578.94
2015-09-16,3682.035
2015-09-17,3681.508
2015-09-18,3745.458
2015-09-21,3628.054
2015-09-22,3614.998
2015-09-23,3528.94
2015-09-24,3570.579
2015-09-25,3564.552
2015-09-28,3602.668
2015-09-29,3479.488
2015-09-30,3561.829
2015-10-01,3637.77
2015-10-02,3588.033
2015-10-05,3678.22
2015-10-06,3716.216
2015-10-07,3769.529
2015-10-08,3759.757
2015-10-09,3869.752
2015-10-12,3848.32
2015-10-13,3805.625
2015-10-14,3781.701
2015-10-15,3826.402
2015-10-16,3831.665
2015-10-19,3824.18
2015-10-20,3818.461
2015-10-21,3796.321
2015-10-22,3812.213
2015-10-23,3871.741
2015-10-26,3881.84
2015-10-27,3879.929
2015-10-28,3838.478
2015-10-29,3748.179
2015-10-30,3768.392
2015-11-02,3717.155
2015-11-03,3783.02
2015-11-04,3774.317
2015-11-05,3744.514
2015-11-06,3731.004
2015-11-09,3688.561
2015-11-10,3655.821
2015-11-11,3707.667
2015-11-12,3747.629
2015-11-13,3691.81
2015-11-16,3641.97
2015-11-17,3743.787
2015-11-18,3737.545
2015-11-19,3872.735
2015-11-20,3907.902
2015-11-23,3913.816
2015-11-24,3891.955
2015-11-25,3874.275
2015-11-26,3903.199
2015-11-27,3876.744
2015-11-30,3887.788
2015-12-01,3983.163
2015-12-02,3985.694
2015-12-03,3953.093
2015-12-04,3938.878
2015-12-07,3896.388
2015-12-08,3851.751
2015-12-09,3833.539
2015-12-10,3839.118
2015-12-11,3787.474
2015-12-14,3738.47
2015-12-15,3697.248
2015-12-16,3787.249
2015-12-17,3807.217
2015-12-18,3857.298
2015-12-21,3857.532
2015-12-22,3900.245
2015-12-23,3901.294
2015-12-24,3961.69
2015-12-25,3961.69
2015-12-28,3956.787
2015-12-29,4030.279
2015-12-30,4072.811
2015-12-31,4047.92
2016-01-01,4047.92
2016-01-04,3972.273
2016-01-05,3886.164
2016-01-06,3811.662
2016-01-07,3724.683
2016-01-08,3680.841
2016-01-11,3659.846
2016-01-12,3661.505
2016-01-13,3715.139
2016-01-14,3630.3
2016-01-15,3571.868
2016-01-18,3554.276
2016-01-19,3609.689
2016-01-20,3546.42
2016-01-21,3626.351
2016-01-22,3694.092
2016-01-25,3729.049
2016-01-26,3744.831
2016-01-27,3728.759
2016-01-28,3774.99
2016-01-29,3769.818
2016-02-01,3815.864
2016-02-02,3763.997
2016-02-03,3721.874
2016-02-04,3826.856
2016-02-05,3739.919
2016-02-08,3736.351
2016-02-09,3638.614
2016-02-10,3623.044
2016-02-11,3665.578
2016-02-12,3634.031
2016-02-15,3709.551
2016-02-16,3726.45
2016-02-17,3746.324
2016-02-18,3807.008
2016-02-19,3757.606
2016-02-22,3872.986
2016-02-23,3845.624
2016-02-24,3770.242
2016-02-25,3784.68
2016-02-26,3780.456
2016-02-29,3776.612
2016-03-01,3808.3
2016-03-02,3926.334
2016-03-03,4005.073
2016-03-04,4020.786
2016-03-07,4068.724
2016-03-08,4034.929
2016-03-09,4112.817
2016-03-10,4069.16
2016-03-11,4138.685
2016-03-14,4128.503
2016-03-15,4049.833
2016-03-16,4038.763
2016-03-17,4185.558
2016-03-18,4168.098
2016-03-21,4138.711
2016-03-22,4167.908
2016-03-23,4115.37
2016-03-24,4100.801
2016-03-25,4100.801
2016-03-28,4120.172
2016-03-29,4069.077
2016-03-30,4153.049
2016-03-31,4207.465
2016-04-01,4106.355
2016-04-04,4097.875
2016-04-05,4005.823
2016-04-06,4035.988
2016-04-07,4022.074
2016-04-08,4039.162
2016-04-11,4045.509
2016-04-12,4076.539
2016-04-13,4127.315
2016-04-14,4193.484
2016-04-15,4224.605
2016-04-18,4248.223
2016-04-19,4302.532
2016-04-20,4316.793
2016-04-21,4332.305
2016-04-22,4280.947
2016-04-25,4281.501
2016-04-26,4290.164
2016-04-27,4177.306
2016-04-28,4219.623
2016-04-29,4237.286
2016-05-02,4238.985
2016-05-03,4265.508
2016-05-04,4217.236
2016-05-05,4215.44
2016-05-06,4161.837
2016-05-09,4183.505
2016-05-10,4252.325
2016-05-11,4280.228
2016-05-12,4250.413
2016-05-13,4195.542
2016-05-16,4240.294
2016-05-17,4293.991
2016-05-18,4218.986
2016-05-19,4159.105
2016-05-20,4187.855
2016-05-23,4160.712
2016-05-24,4132.514
2016-05-25,4178.746
2016-05-26,4198.003
2016-05-27,4197.718
2016-05-30,4197.197
2016-05-31,4210.731
2016-06-01,4186.188
2016-06-02,4149.317
2016-06-03,4235.347
2016-06-06,4293.168
2016-06-07,4337.829
2016-06-08,4349.617
2016-06-09,4311.216
2016-06-10,4264.901
2016-06-13,4264.325
2016-06-14,4159.595
2016-06-15,4154.062
2016-06-16,4092.593
2016-06-17,4140.445
2016-06-20,4237.368
2016-06-21,4257.098
2016-06-22,4273.545
2016-06-23,4331.895
2016-06-24,4171.345
2016-06-27,4112.453
2016-06-28,4092.325
2016-06-29,4174.719
2016-06-30,4250.426
2016-07-01,4273.212
2016-07-04,4338.661
2016-07-05,4257.123
2016-07-06,4263.734
2016-07-07,4285.401
2016-07-08,4313.757
2016-07-11,4378.674
2016-07-12,4432.224
2016-07-13,4442.611
2016-07-14,4471.078
2016-07-15,4450.395
2016-07-18,4474.537
2016-07-19,4422.635
2016-07-20,4462.799
2016-07-21,4495.811
2016-07-22,4456.03
2016-07-25,4492.204
2016-07-26,4528.269
2016-07-27,4488.89
2016-07-28,4527.464
2016-07-29,4584.443
2016-08-01,4574.543
2016-08-02,4572.103
2016-08-03,4498.166
2016-08-04,4518.026
2016-08-05,4519.532
2016-08-08,4573.678
2016-08-09,4582.701
2016-08-10,4605.519
2016-08-11,4578.836
2016-08-12,4591.705
2016-08-15,4595.354
2016-08-16,4581.522
2016-08-17,4548.998
2016-08-18,4538.395
2016-08-19,4511.993
2016-08-22,4511.032
2016-08-23,4559.057
2016-08-24,4535.51
2016-08-25,4531.653
2016-08-26,4541.54
2016-08-29,4451.112
2016-08-30,4437.945
2016-08-31,4393.837
2016-09-01,4403.005
2016-09-02,4365.937
2016-09-05,4428.085
2016-09-06,4455.248
2016-09-07,4468.37
2016-09-08,4447.516
2016-09-09,4328.435
2016-09-12,4218.315
2016-09-13,4201.289
2016-09-14,4211.154
2016-09-15,4236.342
2016-09-16,4275.224
2016-09-19,4311.725
2016-09-20,4313.839
2016-09-21,4346.222
2016-09-22,4413.419
2016-09-23,4435.636
2016-09-26,4441.769
2016-09-27,4445.216
2016-09-28,4448.467
2016-09-29,4484.775
2016-09-30,4448.873
2016-10-03,4476.025
2016-10-04,4471.833
2016-10-05,4421.068
2016-10-06,4428.284
2016-10-07,4421.961
2016-10-10,4446.237
2016-10-11,4393.112
2016-10-12,4408.008
2016-10-13,4383.997
2016-10-14,4439.294
2016-10-17,4391.768
2016-10-18,4436.188
2016-10-19,4462.781
2016-10-20,4421.251
2016-10-21,4375.572
2016-10-24,4346.948
2016-10-25,4389.781
2016-10-26,4330.369
2016-10-27,4228.356
2016-10-28,4194.073
2016-10-31,4251.718
2016-11-01,4252.595
2016-11-02,4205.721
2016-11-03,4210.342
2016-11-04,4183.055
2016-11-07,4257.19
2016-11-08,4267.128
2016-11-09,4166.267
2016-11-10,4224.565
2016-11-11,4218.644
2016-11-14,4209.323
2016-11-15,4206.105
2016-11-16,4166.208
2016-11-17,4190.245
2016-11-18,4129.154
2016-11-21,4126.663
2016-11-22,4176.195
2016-11-23,4229.691
2016-11-24,4234.138
2016-11-25,4249.659
2016-11-28,4256.28
2016-11-29,4243.823
2016-11-30,4197.529
2016-12-01,4251.347
2016-12-02,4228.655
2016-12-05,4207.166
2016-12-06,4224.261
2016-12-07,4264.858
2016-12-08,4275.289
2016-12-09,4284.101
2016-12-12,4316.812
2016-12-13,4319.809
2016-12-14,4361.094
2016-12-15,4210.5
2016-12-16,4159.586
2016-12-19,4175.331
2016-12-20,4184.356
2016-12-21,4205.889
2016-12-22,4209.067
2016-12-23,4168.875
2016-12-26,4168.875
2016-12-27,4177.01
2016-12-28,4218.837
2016-12-29,4258.138
2016-12-30,4258.8
2017-01-02,4258.8
2017-01-03,4295.358
2017-01-04,4324.227
2017-01-05,4374.888
2017-01-06,4358.709
2017-01-09,4409.774
2017-01-10,4403.336
2017-01-11,4410.53
2017-01-12,4471.321
2017-01-13,4457.053
2017-01-16,4466.21
2017-01-17,4472.475
2017-01-18,4482.143
2017-01-19,4506.635
2017-01-20,4499.452
2017-01-23,4466.708
2017-01-24,4510.268
2017-01-25,4498.44
2017-01-26,4485.043
2017-01-27,4515.876
2017-01-30,4478.946
2017-01-31,4466.454
2017-02-01,4483.807
2017-02-02,4541.683
2017-02-03,4531.622
2017-02-06,4484.576
2017-02-07,4507.991
2017-02-08,4520.555
2017-02-09,4529.19
2017-02-10,4598.671
2017-02-13,4622.125
2017-02-14,4599.039
2017-02-15,4672.24
2017-02-16,4687.342
2017-02-17,4658.729
2017-02-20,4650.374
2017-02-21,4636.008
2017-02-22,4684.485
2017-02-23,4685.357
2017-02-24,4618.068
2017-02-27,4605.023
2017-02-28,4593.443
2017-03-01,4565.074
2017-03-02,4589.461
2017-03-03,4549.676
2017-03-06,4578.03
2017-03-07,4597.282
2017-03-08,4566.759
2017-03-09,4517.253
2017-03-10,4565.385
2017-03-13,4567.22
2017-03-14,4566.367
2017-03-15,4589.999
2017-03-16,4681.7
2017-03-17,4691.139
2017-03-20,4706.664
2017-03-21,4691.513
2017-03-22,4602.394
2017-03-23,4614.072
2017-03-24,4635.573
2017-03-27,4620.133
2017-03-28,4675.215
2017-03-29,4727.525
2017-03-30,4763.554
2017-03-31,4711.133
2017-04-03,4699.668
2017-04-04,4669.123
2017-04-05,4714.372
2017-04-06,4703.813
2017-04-07,4694.187
2017-04-10,4737.978
2017-04-11,4720.476
2017-04-12,4731.168
2017-04-13,4760.122
2017-04-14,4760.122
2017-04-17,4773.929
2017-04-18,4689.757
2017-04-19,4648.918
2017-04-20,4665.557
2017-04-21,4669.424
2017-04-24,4704.678
2017-04-25,4686.646
2017-04-26,4671.934
2017-04-27,4645.468
2017-04-28,4668.865
2017-05-01,4736.525
2017-05-02,4729.616
2017-05-03,4673.893
2017-05-04,4647.278
2017-05-05,4618.55
2017-05-08,4631.59
2017-05-09,4636.923
2017-05-10,4694.097
2017-05-11,4690.252
2017-05-12,4671.473
2017-05-15,4673.249
2017-05-16,4707.306
2017-05-17,4659.021
2017-05-18,4625.982
2017-05-19,4639.537
2017-05-22,4699.116
2017-05-23,4704.327
2017-05-24,4702.499
2017-05-25,4724.381
2017-05-26,4688.361
2017-05-29,4667.628
2017-05-30,4667.993
2017-05-31,4657.264
2017-06-01,4641.478
2017-06-02,4707.188
2017-06-05,4723.154
2017-06-06,4665.375
2017-06-07,4678.321
2017-06-08,4673.814
2017-06-09,4670.408
2017-06-12,4679.092
2017-06-13,4751.357
2017-06-14,4846.778
2017-06-15,4773.839
2017-06-16,4796.69
2017-06-19,4800.87
2017-06-20,4755.403
2017-06-21,4677.181
2017-06-22,4699.629
2017-06-23,4740.282
2017-06-26,4758.889
2017-06-27,4740.157
2017-06-28,4782.12
2017-06-29,4877.071
2017-06-30,4783.568
2017-07-03,4733.452
2017-07-04,4777.846
2017-07-05,4740.984
2017-07-06,4750.191
2017-07-07,4719.549
2017-07-10,4718.584
2017-07-11,4727.135
2017-07-12,4728.489
2017-07-13,4820.857
2017-07-14,4896.957
2017-07-17,4896.183
2017-07-18,4910.507
2017-07-19,4924.526
2017-07-20,4954.559
2017-07-21,4888.128
2017-07-24,4866.247
2017-07-25,4908.907
2017-07-26,4943.759
2017-07-27,4975.823
2017-07-28,4922.716
2017-07-31,4930.505
2017-08-01,4984.344
2017-08-02,4951.315
2017-08-03,4938.793
2017-08-04,4903.383
2017-08-07,4945.336
2017-08-08,4909.444
2017-08-09,4906.123
2017-08-10,4916.58
2017-08-11,4857.261
2017-08-14,4875.135
2017-08-15,4858.544
2017-08-16,4924.585
2017-08-17,4968.486
2017-08-18,4953.801
2017-08-21,4943.743
2017-08-22,4968.789
2017-08-23,4932.951
2017-08-24,4960.881
2017-08-25,4997.674
2017-08-28,4985.286
2017-08-29,4978.883
2017-08-30,4945.326
2017-08-31,5004.16
2017-09-01,5046.581
2017-09-04,5013.295
2017-09-05,5061.177
2017-09-06,5045.868
2017-09-07,5074.849
2017-09-08,5087.892
2017-09-11,5086.18
2017-09-12,5105.908
2017-09-13,5077.799
2017-09-14,5044.934
2017-09-15,5019.455
2017-09-18,5018.923
2017-09-19,5028.965
2017-09-20,5076.997
2017-09-21,4949.164
2017-09-22,4989.283
2017-09-25,4969.344
2017-09-26,4918.34
2017-09-27,4900.243
2017-09-28,4888.062
2017-09-29,4905.934
2017-10-02,4927.888
2017-10-03,4901.723
2017-10-04,4882.941
2017-10-05,4856.318
2017-10-06,4879.87
2017-10-09,4899.952
2017-10-10,4910.857
2017-10-11,4935.125
2017-10-12,4985.87
2017-10-13,5050.549
2017-10-16,5065.806
2017-10-17,5084.864
2017-10-18,5101.02
2017-10-19,5127.824
2017-10-20,5097.38
2017-10-23,5075.003
2017-10-24,5056.989
2017-10-25,5006.953
2017-10-26,5008.855
2017-10-27,4986.698
2017-10-30,5018.383
2017-10-31,5014.461
2017-11-01,5040.458
2017-11-02,5082.388
2017-11-03,5065.397
2017-11-06,5090.181
2017-11-07,5150.236
2017-11-08,5171.424
2017-11-09,5199.618
2017-11-10,5183.984
2017-11-13,5169.433
2017-11-14,5112.477
2017-11-15,5053.041
2017-11-16,5073.522
2017-11-17,5052.509
2017-11-20,5054.701
2017-11-21,5086.586
2017-11-22,5121.855
2017-11-23,5165.995
2017-11-24,5170.556
2017-11-27,5173.911
2017-11-28,5163.833
2017-11-29,5170.165
2017-11-30,5132.705
2017-12-01,5166.131
2017-12-04,5178.983
2017-12-05,5171.022
2017-12-06,5098.818
2017-12-07,5088.778
2017-12-08,5087.927
2017-12-11,5104.588
2017-12-12,5117.707
2017-12-13,5173.542
2017-12-14,5197.248
2017-12-15,5192.256
2017-12-18,5247.134
2017-12-19,5262.012
2017-12-20,5275.203
2017-12-21,5303.619
2017-12-22,5326.265
2017-12-25,5326.265
2017-12-26,5326.955
2017-12-27,5367.188
2017-12-28,5410.915
2017-12-29,5417.978
2018-01-01,5417.978
2018-01-02,5421.604
2018-01-03,5436.533
2018-01-04,5470.51
2018-01-05,5501.885
2018-01-08,5490.869
2018-01-09,5495.132
2018-01-10,5479.487
2018-01-11,5469.013
2018-01-12,5497.834
2018-01-15,5564.697
2018-01-16,5520.239
2018-01-17,5496.498
2018-01-18,5500.053
2018-01-19,5505.926
2018-01-22,5528.124
2018-01-23,5550.831
2018-01-24,5630.033
2018-01-25,5648.349
2018-01-26,5647.651
2018-01-29,5667.408
2018-01-30,5600.864
2018-01-31,5604.195
2018-02-01,5598.312
2018-02-02,5577.87
2018-02-05,5483.273
2018-02-06,5265.493
2018-02-07,5319.351
2018-02-08,5275.858
2018-02-09,5216.182
2018-02-12,5239.232
2018-02-13,5299.437
2018-02-14,5332.901
2018-02-15,5439.135
2018-02-16,5463.29
2018-02-19,5484.031
2018-02-20,5484.472
2018-02-21,5422.657
2018-02-22,5428.976
2018-02-23,5441.718
2018-02-26,5476.616
2018-02-27,5473.159
2018-02-28,5434.401
2018-03-01,5357.769
2018-03-02,5312.498
2018-03-05,5286.461
2018-03-06,5401.109
2018-03-07,5343.193
2018-03-08,5364.603
2018-03-09,5407.007
2018-03-12,5463.833
2018-03-13,5455.335
2018-03-14,5423.877
2018-03-15,5393.26
2018-03-16,5388.101
2018-03-19,5383.208
2018-03-20,5337.208
2018-03-21,5352.82
2018-03-22,5351.591
2018-03-23,5267.692
2018-03-26,5243.763
2018-03-27,5290.071
2018-03-28,5230.338
2018-03-29,5197.893
2018-03-30,5197.893
2018-04-02,5194.505
2018-04-03,5214.434
2018-04-04,5231.857
2018-04-05,5235.675
2018-04-06,5233.641
2018-04-09,5269.594
2018-04-10,5338.694
2018-04-11,5356.301
2018-04-12,5346.531
2018-04-13,5378.343
2018-04-16,5405.416
2018-04-17,5406.811
2018-04-18,5449.219
2018-04-19,5465.449
2018-04-20,5390.783
2018-04-23,5363.956
2018-04-24,5383.334
2018-04-25,5360.648
2018-04-26,5388.474
2018-04-27,5463.118
2018-04-30,5453.211
2018-05-01,5402.145
2018-05-02,5434.193
2018-05-03,5491.705
2018-05-04,5484.99
2018-05-07,5514.214
2018-05-08,5458.423
2018-05-09,5507.553
2018-05-10,5577.372
2018-05-11,5616.525
2018-05-14,5656.643
2018-05-15,5568.494
2018-05-16,5614.713
2018-05-17,5614.369
2018-05-18,5631.969
2018-05-21,5674.406
2018-05-22,5662.052
2018-05-23,5626.525
2018-05-24,5642.109
2018-05-25,5619.411
2018-05-28,5569.699
2018-05-29,5556.875
2018-05-30,5575.142
2018-05-31,5620.393
2018-06-01,5602.025
2018-06-04,5694.299
2018-06-05,5623.929
2018-06-06,5735.95
2018-06-07,5751.352
2018-06-08,5707.136
2018-06-11,5715.771
2018-06-12,5747.448
2018-06-13,5725.307
2018-06-14,5661.128
2018-06-15,5668.644
2018-06-18,5651.989
2018-06-19,5632.567
2018-06-20,5687.899
2018-06-21,5754.534
2018-06-22,5759.618
2018-06-25,5746.407
2018-06-26,5728.679
2018-06-27,5723.267
2018-06-28,5724.216
2018-06-29,5735.762
2018-07-02,5673.648
2018-07-03,5743.224
2018-07-04,5720.055
2018-07-05,5752.482
2018-07-06,5818.818
2018-07-09,5851.964
2018-07-10,5822.336
2018-07-11,5751.839
2018-07-12,5789.035
2018-07-13,5815.606
2018-07-16,5794.329
2018-07-17,5724.677
2018-07-18,5747.509
2018-07-19,5731.635
2018-07-20,5826.543
2018-07-23,5758.057
2018-07-24,5835.592
2018-07-25,5779.703
2018-07-26,5762.197
2018-07-27,5828.075
2018-07-30,5813.536
2018-07-31,5829.751
2018-08-01,5812.487
2018-08-02,5767.589
2018-08-03,5812.158
2018-08-06,5821.655
2018-08-07,5838.653
2018-08-08,5833.192
2018-08-09,5831.244
2018-08-10,5742.723
2018-08-13,5706.235
2018-08-14,5699.131
2018-08-15,5751.11
2018-08-16,5799.569
2018-08-17,5804.645
2018-08-20,5847.416
2018-08-21,5834.657
2018-08-22,5817.263
2018-08-23,5748.055
2018-08-24,5841.222
2018-08-27,5872.987
2018-08-28,5890.003
2018-08-29,5855.793
2018-08-30,5868.75
2018-08-31,5826.799
2018-09-03,5820.864
2018-09-04,5778.475
2018-09-05,5728.209
2018-09-06,5647.987
2018-09-07,5571.384
2018-09-10,5563.468
2018-09-11,5569.21
2018-09-12,5624.09
2018-09-13,5600.283
2018-09-14,5626.4
2018-09-17,5635.085
2018-09-18,5623.648
2018-09-19,5675.14
2018-09-20,5665.512
2018-09-21,5699.155
2018-09-24,5670.081
2018-09-25,5685.064
2018-09-26,5702.603
2018-09-27,5658.927
2018-09-28,5672.183
2018-10-01,5644.247
2018-10-02,5581.898
2018-10-03,5573.043
2018-10-04,5542.704
2018-10-05,5536.577
2018-10-08,5479.58
2018-10-09,5408.805
2018-10-10,5445.904
2018-10-11,5303.958
2018-10-12,5312.225
2018-10-15,5308.075
2018-10-16,5327.503
2018-10-17,5392.689
2018-10-18,5386.581
2018-10-19,5373.342
2018-10-22,5301.446
2018-10-23,5226.883
2018-10-24,5231.632
2018-10-25,5094.221
2018-10-26,5085.206
2018-10-29,5147.552
2018-10-30,5230.417
2018-10-31,5241.251
2018-11-01,5315.591
2018-11-02,5350.207
2018-11-05,5318.404
2018-11-06,5373.754
2018-11-07,5416.991
2018-11-08,5448.97
2018-11-09,5398.785
2018-11-12,5407.169
2018-11-13,5317.756
2018-11-14,5243.966
2018-11-15,5280.658
2018-11-16,5300.774
2018-11-19,5244.034
2018-11-20,5166.182
2018-11-21,5147.599
2018-11-22,5192.441
2018-11-23,5198.813
2018-11-26,5153.951
2018-11-27,5173.397
2018-11-28,5164.117
2018-11-29,5247.745
2018-11-30,5141.195
2018-12-03,5298.975
2018-12-04,5247.759
2018-12-05,5151.763
2018-12-06,5101.617
2018-12-07,5144.533
2018-12-10,5016.638
2018-12-11,5052.325
2018-12-12,5136.557
2018-12-13,5135.061
2018-12-14,5059.795
2018-12-17,5135.606
2018-12-18,5062.276
2018-12-19,5035.176
2018-12-20,4920.661
2018-12-21,4891.911
2018-12-24,4889.09
