Date,PORTUGAL IMI IMI (Large+Mid+Small Cap)
2010-09-10,566.968
2010-09-13,581.126
2010-09-14,587.692
2010-09-15,584.574
2010-09-16,585.127
2010-09-17,580.026
2010-09-20,580.733
2010-09-21,586.721
2010-09-22,595.223
2010-09-23,590.477
2010-09-24,602.214
2010-09-27,603.679
2010-09-28,607.392
2010-09-29,609.999
2010-09-30,614.593
2010-10-01,624.267
2010-10-04,617.608
2010-10-05,633.523
2010-10-06,641.48
2010-10-07,648.753
2010-10-08,650.095
2010-10-11,648.16
2010-10-12,638.707
2010-10-13,650.535
2010-10-14,655.184
2010-10-15,656.355
2010-10-18,658.243
2010-10-19,652.635
2010-10-20,658.416
2010-10-21,664.469
2010-10-22,662.211
2010-10-25,668.75
2010-10-26,666.924
2010-10-27,654.704
2010-10-28,669.935
2010-10-29,673.092
2010-11-01,675.543
2010-11-02,683.155
2010-11-03,678.659
2010-11-04,684.662
2010-11-05,664.236
2010-11-08,655.14
2010-11-09,653.043
2010-11-10,641.879
2010-11-11,631.155
2010-11-12,636.199
2010-11-15,635.513
2010-11-16,630.228
2010-11-17,632.777
2010-11-18,641.288
2010-11-19,645.133
2010-11-22,634.484
2010-11-23,612.582
2010-11-24,613.515
2010-11-25,610.532
2010-11-26,599.359
2010-11-29,581.209
2010-11-30,571.348
2010-12-01,588.371
2010-12-02,604.562
2010-12-03,618.636
2010-12-06,614.142
2010-12-07,623.612
2010-12-08,622.865
2010-12-09,625.667
2010-12-10,631.38
2010-12-13,642.934
2010-12-14,637.34
2010-12-15,627.984
2010-12-16,617.14
2010-12-17,612.043
2010-12-20,614.132
2010-12-21,619.248
2010-12-22,616.888
2010-12-23,614.27
2010-12-24,616.903
2010-12-27,611.151
2010-12-28,608.767
2010-12-29,610.145
2010-12-30,608.096
2010-12-31,608.693
2011-01-03,614.936
2011-01-04,619.29
2011-01-05,607.622
2011-01-06,595.698
2011-01-07,576.108
2011-01-10,565.8
2011-01-11,578.282
2011-01-12,598.534
2011-01-13,613.458
2011-01-14,607.63
2011-01-17,603.008
2011-01-18,615.92
2011-01-19,622.155
2011-01-20,624.931
2011-01-21,635.365
2011-01-24,643.361
2011-01-25,635.033
2011-01-26,635.606
2011-01-27,638.791
2011-01-28,633.511
2011-01-31,643.708
2011-02-01,655.101
2011-02-02,657.949
2011-02-03,646.627
2011-02-04,644.703
2011-02-07,647.441
2011-02-08,659.577
2011-02-09,666.476
2011-02-10,649.772
2011-02-11,647.377
2011-02-14,646.009
2011-02-15,650.978
2011-02-16,657.912
2011-02-17,661.49
2011-02-18,656.124
2011-02-21,643.221
2011-02-22,644.295
2011-02-23,648.783
2011-02-24,652.542
2011-02-25,655.363
2011-02-28,659.714
2011-03-01,660.36
2011-03-02,661.874
2011-03-03,662.887
2011-03-04,660.809
2011-03-07,661.456
2011-03-08,660.796
2011-03-09,662.354
2011-03-10,654.211
2011-03-11,653.725
2011-03-14,664.426
2011-03-15,656.373
2011-03-16,648.244
2011-03-17,650.711
2011-03-18,663.794
2011-03-21,676.945
2011-03-22,667.552
2011-03-23,657.373
2011-03-24,668.273
2011-03-25,664.58
2011-03-28,660.872
2011-03-29,658.671
2011-03-30,663.602
2011-03-31,659.975
2011-04-01,667.093
2011-04-04,671.407
2011-04-05,664.054
2011-04-06,673.815
2011-04-07,677.903
2011-04-08,685.35
2011-04-11,686.789
2011-04-12,677.658
2011-04-13,687.411
2011-04-14,674.794
2011-04-15,670.147
2011-04-18,645.856
2011-04-19,653.657
2011-04-20,665.389
2011-04-21,669.356
2011-04-22,669.356
2011-04-25,668.873
2011-04-26,670.449
2011-04-27,673.533
2011-04-28,684.721
2011-04-29,687.684
2011-05-02,695.675
2011-05-03,690.514
2011-05-04,690.001
2011-05-05,684.05
2011-05-06,685.457
2011-05-09,671.676
2011-05-10,676.699
2011-05-11,678.956
2011-05-12,674.447
2011-05-13,674.388
2011-05-16,673.749
2011-05-17,670.435
2011-05-18,671.417
2011-05-19,675.013
2011-05-20,666.997
2011-05-23,653.143
2011-05-24,657.113
2011-05-25,660.713
2011-05-26,659.933
2011-05-27,668.613
2011-05-30,664.059
2011-05-31,671.515
2011-06-01,666.62
2011-06-02,670.084
2011-06-03,683.887
2011-06-06,678.641
2011-06-07,682.076
2011-06-08,666.87
2011-06-09,664.829
2011-06-10,647.142
2011-06-13,646.798
2011-06-14,656.146
2011-06-15,634.904
2011-06-16,624.854
2011-06-17,640.748
2011-06-20,627.837
2011-06-21,638.93
2011-06-22,637.366
2011-06-23,615.987
2011-06-24,613.128
2011-06-27,614.629
2011-06-28,618.069
2011-06-29,632.336
2011-06-30,654.486
2011-07-01,655.693
2011-07-04,663.743
2011-07-05,657.054
2011-07-06,630.637
2011-07-07,644.12
2011-07-08,630.577
2011-07-11,591.859
2011-07-12,595.867
2011-07-13,602.145
2011-07-14,589.83
2011-07-15,585.515
2011-07-18,567.529
2011-07-19,583.534
2011-07-20,595.799
2011-07-21,619.053
2011-07-22,628.019
2011-07-25,622.631
2011-07-26,628.745
2011-07-27,609.112
2011-07-28,610.876
2011-07-29,613.505
2011-08-01,590.982
2011-08-02,583.754
2011-08-03,579.268
2011-08-04,556.096
2011-08-05,552.035
2011-08-08,536.396
2011-08-09,530.749
2011-08-10,523.577
2011-08-11,534.869
2011-08-12,548.784
2011-08-15,569.715
2011-08-16,559.663
2011-08-17,566.858
2011-08-18,538.422
2011-08-19,541.073
2011-08-22,550.084
2011-08-23,550.335
2011-08-24,553.434
2011-08-25,545.519
2011-08-26,541.161
2011-08-29,561.726
2011-08-30,556.827
2011-08-31,569.848
2011-09-01,562.426
2011-09-02,565.636
2011-09-05,546.226
2011-09-06,529.994
2011-09-07,541.467
2011-09-08,545.22
2011-09-09,521.29
2011-09-12,495.564
2011-09-13,501.501
2011-09-14,508.563
2011-09-15,529.658
2011-09-16,532.72
2011-09-19,514.559
2011-09-20,523.611
2011-09-21,525.113
2011-09-22,490.565
2011-09-23,487.741
2011-09-26,488.32
2011-09-27,508.802
2011-09-28,508.391
2011-09-29,512.499
2011-09-30,497.836
2011-10-03,479.686
2011-10-04,470.954
2011-10-05,484.275
2011-10-06,495.188
2011-10-07,503.242
2011-10-10,520.899
2011-10-11,513.544
2011-10-12,530.978
2011-10-13,519.574
2011-10-14,530.406
2011-10-17,519.283
2011-10-18,515.963
2011-10-19,519.546
2011-10-20,510.314
2011-10-21,523.982
2011-10-24,522.36
2011-10-25,512.634
2011-10-26,508.887
2011-10-27,533.149
2011-10-28,530.568
2011-10-31,515.186
2011-11-01,486.85
2011-11-02,490.02
2011-11-03,503.301
2011-11-04,498.879
2011-11-07,500.644
2011-11-08,500.043
2011-11-09,486.663
2011-11-10,484.913
2011-11-11,486.639
2011-11-14,479.922
2011-11-15,472.692
2011-11-16,470.525
2011-11-17,466.255
2011-11-18,466.138
2011-11-21,454.143
2011-11-22,449.368
2011-11-23,441.127
2011-11-24,436.591
2011-11-25,436.485
2011-11-28,451.5
2011-11-29,452.19
2011-11-30,470.467
2011-12-01,467.489
2011-12-02,473.753
2011-12-05,484.491
2011-12-06,475.771
2011-12-07,476.157
2011-12-08,461.214
2011-12-09,469.864
2011-12-12,454.922
2011-12-13,443.983
2011-12-14,434.081
2011-12-15,441.196
2011-12-16,439.894
2011-12-19,439.69
2011-12-20,444.439
2011-12-21,435.313
2011-12-22,440.921
2011-12-23,445.147
2011-12-26,445.147
2011-12-27,450.321
2011-12-28,448.529
2011-12-29,447.819
2011-12-30,452.995
2012-01-02,462.029
2012-01-03,470.709
2012-01-04,457.112
2012-01-05,445.397
2012-01-06,449.068
2012-01-09,446.8
2012-01-10,446.691
2012-01-11,440.698
2012-01-12,445.966
2012-01-13,438.015
2012-01-16,434.482
2012-01-17,438.555
2012-01-18,436.415
2012-01-19,444.804
2012-01-20,445.986
2012-01-23,448.279
2012-01-24,445.821
2012-01-25,442.054
2012-01-26,452.675
2012-01-27,447.566
2012-01-30,436.351
2012-01-31,438.12
2012-02-01,443.554
2012-02-02,444.755
2012-02-03,451.754
2012-02-06,449.686
2012-02-07,464.632
2012-02-08,474.647
2012-02-09,473.568
2012-02-10,465.363
2012-02-13,471.704
2012-02-14,468.804
2012-02-15,464.96
2012-02-16,460.26
2012-02-17,465.503
2012-02-20,471.115
2012-02-21,468.153
2012-02-22,466.488
2012-02-23,459.992
2012-02-24,469.471
2012-02-27,464.875
2012-02-28,468.863
2012-02-29,467.887
2012-03-01,470.155
2012-03-02,468.85
2012-03-05,467.633
2012-03-06,451.665
2012-03-07,455.574
2012-03-08,465.167
2012-03-09,463.788
2012-03-12,457.642
2012-03-13,463.562
2012-03-14,457.58
2012-03-15,457.081
2012-03-16,457.837
2012-03-19,463.856
2012-03-20,466.199
2012-03-21,466.006
2012-03-22,462.01
2012-03-23,464.412
2012-03-26,470.261
2012-03-27,471.121
2012-03-28,466.411
2012-03-29,460.303
2012-03-30,463.969
2012-04-02,463.889
2012-04-03,460.905
2012-04-04,443.342
2012-04-05,440.721
2012-04-06,440.721
2012-04-09,440.974
2012-04-10,434.284
2012-04-11,439.664
2012-04-12,438.239
2012-04-13,432.561
2012-04-16,427.484
2012-04-17,436.298
2012-04-18,430.87
2012-04-19,431.034
2012-04-20,434.011
2012-04-23,423.604
2012-04-24,430.0
2012-04-25,434.864
2012-04-26,430.12
2012-04-27,436.972
2012-04-30,441.458
2012-05-01,441.108
2012-05-02,434.857
2012-05-03,433.794
2012-05-04,432.027
2012-05-07,433.398
2012-05-08,435.388
2012-05-09,429.973
2012-05-10,433.41
2012-05-11,432.188
2012-05-14,419.693
2012-05-15,409.447
2012-05-16,399.034
2012-05-17,385.908
2012-05-18,387.294
2012-05-21,388.103
2012-05-22,392.902
2012-05-23,375.112
2012-05-24,375.726
2012-05-25,377.687
2012-05-28,376.033
2012-05-29,371.997
2012-05-30,363.63
2012-05-31,362.899
2012-06-01,357.144
2012-06-04,363.885
2012-06-05,366.201
2012-06-06,372.06
2012-06-07,372.162
2012-06-08,369.983
2012-06-11,369.493
2012-06-12,365.737
2012-06-13,363.432
2012-06-14,367.245
2012-06-15,376.531
2012-06-18,376.359
2012-06-19,383.305
2012-06-20,388.654
2012-06-21,383.6
2012-06-22,384.216
2012-06-25,373.179
2012-06-26,364.84
2012-06-27,369.894
2012-06-28,365.766
2012-06-29,383.742
2012-07-02,389.651
2012-07-03,397.62
2012-07-04,399.561
2012-07-05,388.428
2012-07-06,376.148
2012-07-09,377.213
2012-07-10,379.003
2012-07-11,378.86
2012-07-12,376.778
2012-07-13,382.196
2012-07-16,380.147
2012-07-17,383.039
2012-07-18,384.79
2012-07-19,383.955
2012-07-20,373.137
2012-07-23,358.482
2012-07-24,349.013
2012-07-25,345.998
2012-07-26,362.141
2012-07-27,368.44
2012-07-30,370.748
2012-07-31,372.487
2012-08-01,369.003
2012-08-02,358.649
2012-08-03,369.993
2012-08-06,377.831
2012-08-07,389.272
2012-08-08,386.971
2012-08-09,389.236
2012-08-10,388.405
2012-08-13,387.714
2012-08-14,387.453
2012-08-15,386.117
2012-08-16,390.773
2012-08-17,393.312
2012-08-20,398.842
2012-08-21,404.137
2012-08-22,402.031
2012-08-23,399.12
2012-08-24,396.445
2012-08-27,402.922
2012-08-28,405.95
2012-08-29,404.9
2012-08-30,400.501
2012-08-31,407.954
2012-09-03,412.444
2012-09-04,410.777
2012-09-05,413.858
2012-09-06,426.554
2012-09-07,442.266
2012-09-10,442.204
2012-09-11,449.193
2012-09-12,454.877
2012-09-13,452.473
2012-09-14,468.467
2012-09-17,463.802
2012-09-18,450.896
2012-09-19,453.621
2012-09-20,449.661
2012-09-21,457.836
2012-09-24,449.259
2012-09-25,448.855
2012-09-26,435.07
2012-09-27,437.4
2012-09-28,434.221
2012-10-01,438.985
2012-10-02,441.864
2012-10-03,444.936
2012-10-04,447.293
2012-10-05,458.236
2012-10-08,453.07
2012-10-09,450.048
2012-10-10,445.31
2012-10-11,452.868
2012-10-12,452.554
2012-10-15,450.841
2012-10-16,459.4
2012-10-17,466.103
2012-10-18,473.551
2012-10-19,464.24
2012-10-22,468.006
2012-10-23,457.441
2012-10-24,459.034
2012-10-25,456.262
2012-10-26,455.278
2012-10-29,450.346
2012-10-30,456.411
2012-10-31,453.033
2012-11-01,454.459
2012-11-02,451.153
2012-11-05,446.529
2012-11-06,447.702
2012-11-07,440.412
2012-11-08,441.108
2012-11-09,439.252
2012-11-12,438.06
2012-11-13,438.672
2012-11-14,436.938
2012-11-15,435.913
2012-11-16,423.929
2012-11-19,437.121
2012-11-20,438.752
2012-11-21,442.076
2012-11-22,445.88
2012-11-23,448.681
2012-11-26,446.048
2012-11-27,441.002
2012-11-28,438.725
2012-11-29,444.251
2012-11-30,444.705
2012-12-03,448.381
2012-12-04,451.075
2012-12-05,458.56
2012-12-06,457.691
2012-12-07,459.19
2012-12-10,456.881
2012-12-11,468.846
2012-12-12,474.16
2012-12-13,479.191
2012-12-14,481.71
2012-12-17,484.132
2012-12-18,491.359
2012-12-19,497.055
2012-12-20,498.766
2012-12-21,492.971
2012-12-24,494.406
2012-12-25,494.406
2012-12-26,495.418
2012-12-27,495.11
2012-12-28,491.162
2012-12-31,489.273
2013-01-01,489.273
2013-01-02,505.836
2013-01-03,505.445
2013-01-04,503.734
2013-01-07,505.951
2013-01-08,503.24
2013-01-09,516.915
2013-01-10,531.229
2013-01-11,540.227
2013-01-14,542.881
2013-01-15,539.866
2013-01-16,534.585
2013-01-17,545.43
2013-01-18,544.839
2013-01-21,552.375
2013-01-22,547.748
2013-01-23,555.429
2013-01-24,553.654
2013-01-25,557.103
2013-01-28,556.328
2013-01-29,556.568
2013-01-30,558.826
2013-01-31,552.954
2013-02-01,565.27
2013-02-04,549.439
2013-02-05,551.242
2013-02-06,548.278
2013-02-07,540.236
2013-02-08,541.407
2013-02-11,543.571
2013-02-12,552.485
2013-02-13,552.892
2013-02-14,542.827
2013-02-15,539.663
2013-02-18,537.194
2013-02-19,543.014
2013-02-20,543.545
2013-02-21,529.579
2013-02-22,529.02
2013-02-25,536.723
2013-02-26,517.142
2013-02-27,517.05
2013-02-28,514.916
2013-03-01,507.224
2013-03-04,504.877
2013-03-05,516.366
2013-03-06,510.495
2013-03-07,517.386
2013-03-08,520.149
2013-03-11,518.039
2013-03-12,520.921
2013-03-13,517.999
2013-03-14,531.725
2013-03-15,532.043
2013-03-18,522.632
2013-03-19,515.578
2013-03-20,523.199
2013-03-21,521.305
2013-03-22,524.384
2013-03-25,515.221
2013-03-26,506.619
2013-03-27,496.79
2013-03-28,499.287
2013-03-29,499.287
2013-04-01,499.521
2013-04-02,497.729
2013-04-03,482.53
2013-04-04,488.979
2013-04-05,492.31
2013-04-08,486.979
2013-04-09,501.867
2013-04-10,521.316
2013-04-11,521.065
2013-04-12,520.561
2013-04-15,516.969
2013-04-16,511.768
2013-04-17,500.604
2013-04-18,499.398
2013-04-19,511.667
2013-04-22,512.176
2013-04-23,525.629
2013-04-24,534.611
2013-04-25,544.771
2013-04-26,537.861
2013-04-29,549.989
2013-04-30,552.038
2013-05-01,552.415
2013-05-02,546.173
2013-05-03,549.863
2013-05-06,551.299
2013-05-07,556.614
2013-05-08,554.496
2013-05-09,550.498
2013-05-10,546.497
2013-05-13,543.228
2013-05-14,529.829
2013-05-15,529.521
2013-05-16,529.518
2013-05-17,530.467
2013-05-20,532.376
2013-05-21,531.104
2013-05-22,530.305
2013-05-23,525.916
2013-05-24,532.399
2013-05-27,537.051
2013-05-28,536.856
2013-05-29,535.462
2013-05-30,535.34
2013-05-31,526.288
2013-06-03,523.207
2013-06-04,531.065
2013-06-05,526.782
2013-06-06,525.448
2013-06-07,533.285
2013-06-10,529.812
2013-06-11,528.678
2013-06-12,531.146
2013-06-13,526.746
2013-06-14,531.946
2013-06-17,538.635
2013-06-18,544.749
2013-06-19,542.755
2013-06-20,515.966
2013-06-21,496.254
2013-06-24,480.649
2013-06-25,492.093
2013-06-26,497.251
2013-06-27,497.415
2013-06-28,499.682
2013-07-01,505.057
2013-07-02,498.707
2013-07-03,470.535
2013-07-04,485.053
2013-07-05,479.881
2013-07-08,490.547
2013-07-09,487.927
2013-07-10,492.273
2013-07-11,490.682
2013-07-12,485.836
2013-07-15,489.756
2013-07-16,494.603
2013-07-17,493.554
2013-07-18,505.016
2013-07-19,504.624
2013-07-22,515.676
2013-07-23,517.284
2013-07-24,525.539
2013-07-25,524.899
2013-07-26,529.099
2013-07-29,528.259
2013-07-30,531.324
2013-07-31,525.759
2013-08-01,526.937
2013-08-02,530.394
2013-08-05,526.882
2013-08-06,523.648
2013-08-07,526.445
2013-08-08,542.045
2013-08-09,550.747
2013-08-12,547.589
2013-08-13,550.849
2013-08-14,554.211
2013-08-15,552.156
2013-08-16,552.476
2013-08-19,548.773
2013-08-20,543.246
2013-08-21,541.425
2013-08-22,551.856
2013-08-23,555.904
2013-08-26,551.92
2013-08-27,543.183
2013-08-28,540.592
2013-08-29,539.068
2013-08-30,529.686
2013-09-02,538.169
2013-09-03,536.157
2013-09-04,538.342
2013-09-05,540.82
2013-09-06,545.145
2013-09-09,545.677
2013-09-10,552.628
2013-09-11,555.662
2013-09-12,558.419
2013-09-13,555.942
2013-09-16,555.806
2013-09-17,547.595
2013-09-18,551.15
2013-09-19,560.258
2013-09-20,564.155
2013-09-23,558.898
2013-09-24,558.503
2013-09-25,564.523
2013-09-26,563.022
2013-09-27,561.977
2013-09-30,557.326
2013-10-01,558.317
2013-10-02,564.934
2013-10-03,562.334
2013-10-04,560.639
2013-10-07,555.545
2013-10-08,552.541
2013-10-09,552.986
2013-10-10,556.077
2013-10-11,567.273
2013-10-14,574.095
2013-10-15,574.92
2013-10-16,579.36
2013-10-17,588.192
2013-10-18,591.736
2013-10-21,595.459
2013-10-22,595.95
2013-10-23,588.315
2013-10-24,586.946
2013-10-25,579.673
2013-10-28,582.909
2013-10-29,585.064
2013-10-30,591.572
2013-10-31,577.236
2013-11-01,572.433
2013-11-04,578.764
2013-11-05,580.246
2013-11-06,590.53
2013-11-07,582.601
2013-11-08,574.625
2013-11-11,582.72
2013-11-12,583.507
2013-11-13,577.386
2013-11-14,579.265
2013-11-15,579.85
2013-11-18,586.368
2013-11-19,585.77
2013-11-20,578.503
2013-11-21,580.148
2013-11-22,585.276
2013-11-25,586.307
2013-11-26,587.862
2013-11-27,598.341
2013-11-28,601.744
2013-11-29,604.955
2013-12-02,601.038
2013-12-03,597.366
2013-12-04,588.472
2013-12-05,588.269
2013-12-06,588.019
2013-12-09,596.118
2013-12-10,601.374
2013-12-11,600.077
2013-12-12,590.862
2013-12-13,587.362
2013-12-16,592.248
2013-12-17,590.562
2013-12-18,593.11
2013-12-19,592.438
2013-12-20,597.88
2013-12-23,606.921
2013-12-24,604.664
2013-12-25,604.664
2013-12-26,605.793
2013-12-27,611.919
2013-12-30,607.805
2013-12-31,606.791
2014-01-01,606.791
2014-01-02,604.551
2014-01-03,615.434
2014-01-06,618.002
2014-01-07,629.441
2014-01-08,637.709
2014-01-09,638.746
2014-01-10,643.748
2014-01-13,646.535
2014-01-14,641.201
2014-01-15,639.861
2014-01-16,638.685
2014-01-17,638.903
2014-01-20,638.376
2014-01-21,635.197
2014-01-22,618.811
2014-01-23,623.666
2014-01-24,618.02
2014-01-27,610.736
2014-01-28,619.583
2014-01-29,617.544
2014-01-30,611.041
2014-01-31,601.828
2014-02-03,596.796
2014-02-04,601.729
2014-02-05,604.314
2014-02-06,621.745
2014-02-07,625.931
2014-02-10,626.393
2014-02-11,636.903
2014-02-12,629.099
2014-02-13,636.798
2014-02-14,645.79
2014-02-17,656.937
2014-02-18,655.268
2014-02-19,653.666
2014-02-20,650.917
2014-02-21,657.625
2014-02-24,662.362
2014-02-25,666.457
2014-02-26,655.882
2014-02-27,661.334
2014-02-28,673.293
2014-03-03,654.738
2014-03-04,668.635
2014-03-05,673.229
2014-03-06,685.984
2014-03-07,684.695
2014-03-10,692.157
2014-03-11,696.996
2014-03-12,688.346
2014-03-13,676.174
2014-03-14,672.904
2014-03-17,683.798
2014-03-18,689.818
2014-03-19,688.889
2014-03-20,681.411
2014-03-21,680.732
2014-03-24,672.082
2014-03-25,678.575
2014-03-26,686.027
2014-03-27,685.205
2014-03-28,691.768
2014-03-31,696.941
2014-04-01,707.324
2014-04-02,700.187
2014-04-03,699.936
2014-04-04,693.711
2014-04-07,693.494
2014-04-08,683.046
2014-04-09,688.982
2014-04-10,687.131
2014-04-11,679.367
2014-04-14,676.125
2014-04-15,668.589
2014-04-16,681.544
2014-04-17,689.681
2014-04-18,689.681
2014-04-21,688.111
2014-04-22,700.073
2014-04-23,694.019
2014-04-24,694.178
2014-04-25,687.342
2014-04-28,689.898
2014-04-29,696.094
2014-04-30,698.303
2014-05-01,698.303
2014-05-02,703.184
2014-05-05,705.739
2014-05-06,710.883
2014-05-07,700.717
2014-05-08,701.77
2014-05-09,683.844
2014-05-12,690.719
2014-05-13,683.72
2014-05-14,661.361
2014-05-15,646.411
2014-05-16,648.997
2014-05-19,650.947
2014-05-20,649.985
2014-05-21,645.862
2014-05-22,649.989
2014-05-23,652.564
2014-05-26,661.638
2014-05-27,667.226
2014-05-28,674.028
2014-05-29,668.975
2014-05-30,675.413
2014-06-02,678.502
2014-06-03,675.978
2014-06-04,679.317
2014-06-05,686.155
2014-06-06,697.635
2014-06-09,701.111
2014-06-10,703.428
2014-06-11,692.516
2014-06-12,688.806
2014-06-13,687.161
2014-06-16,686.109
2014-06-17,685.121
2014-06-18,683.721
2014-06-19,689.895
2014-06-20,680.787
2014-06-23,676.987
2014-06-24,667.647
2014-06-25,672.705
2014-06-26,669.5
2014-06-27,663.375
2014-06-30,660.729
2014-07-01,680.119
2014-07-02,676.634
2014-07-03,670.228
2014-07-04,658.76
2014-07-07,648.512
2014-07-08,631.739
2014-07-09,617.437
2014-07-10,592.242
2014-07-11,598.738
2014-07-14,602.751
2014-07-15,592.752
2014-07-16,610.185
2014-07-17,603.208
2014-07-18,599.044
2014-07-21,600.554
2014-07-22,605.48
2014-07-23,618.193
2014-07-24,629.99
2014-07-25,626.799
2014-07-28,627.637
2014-07-29,618.704
2014-07-30,601.873
2014-07-31,583.794
2014-08-01,567.828
2014-08-04,573.516
2014-08-05,560.313
2014-08-06,533.056
2014-08-07,518.543
2014-08-08,514.856
2014-08-11,519.751
2014-08-12,518.595
2014-08-13,532.307
2014-08-14,538.703
2014-08-15,541.194
2014-08-18,552.222
2014-08-19,554.435
2014-08-20,552.779
2014-08-21,555.346
2014-08-22,549.67
2014-08-25,554.079
2014-08-26,564.986
2014-08-27,576.956
2014-08-28,568.66
2014-08-29,574.317
2014-09-01,568.779
2014-09-02,565.48
2014-09-03,571.284
2014-09-04,574.428
2014-09-05,576.537
2014-09-08,572.52
2014-09-09,561.604
2014-09-10,559.92
2014-09-11,560.144
2014-09-12,555.677
2014-09-15,549.696
2014-09-16,546.615
2014-09-17,550.037
2014-09-18,554.299
2014-09-19,551.725
2014-09-22,549.611
2014-09-23,543.654
2014-09-24,536.148
2014-09-25,527.181
2014-09-26,530.452
2014-09-29,529.626
2014-09-30,530.249
2014-10-01,524.045
2014-10-02,508.011
2014-10-03,507.753
2014-10-06,508.343
2014-10-07,507.413
2014-10-08,499.453
2014-10-09,490.449
2014-10-10,483.251
2014-10-13,486.277
2014-10-14,485.826
2014-10-15,473.475
2014-10-16,459.403
2014-10-17,471.716
2014-10-20,472.952
2014-10-21,486.698
2014-10-22,484.784
2014-10-23,485.889
2014-10-24,483.329
2014-10-27,479.884
2014-10-28,493.32
2014-10-29,489.877
2014-10-30,477.508
2014-10-31,483.89
2014-11-03,476.698
2014-11-04,466.019
2014-11-05,469.39
2014-11-06,468.527
2014-11-07,463.307
2014-11-10,472.43
2014-11-11,470.743
2014-11-12,457.61
2014-11-13,462.532
2014-11-14,464.433
2014-11-17,465.771
2014-11-18,474.226
2014-11-19,473.316
2014-11-20,468.301
2014-11-21,474.784
2014-11-24,477.568
2014-11-25,479.754
2014-11-26,476.433
2014-11-27,475.844
2014-11-28,464.573
2014-12-01,459.043
2014-12-02,464.423
2014-12-03,463.866
2014-12-04,465.48
2014-12-05,469.014
2014-12-08,464.479
2014-12-09,458.257
2014-12-10,447.974
2014-12-11,440.985
2014-12-12,434.432
2014-12-15,419.942
2014-12-16,428.041
2014-12-17,422.844
2014-12-18,433.823
2014-12-19,428.991
2014-12-22,427.912
2014-12-23,433.05
2014-12-24,429.898
2014-12-25,429.898
2014-12-26,429.227
2014-12-29,426.52
2014-12-30,418.185
2014-12-31,415.197
2015-01-01,415.197
2015-01-02,419.097
2015-01-05,403.519
2015-01-06,397.545
2015-01-07,391.071
2015-01-08,401.343
2015-01-09,397.038
2015-01-12,397.799
2015-01-13,407.397
2015-01-14,411.067
2015-01-15,411.4
2015-01-16,413.381
2015-01-19,422.822
2015-01-20,420.311
2015-01-21,429.33
2015-01-22,429.77
2015-01-23,425.135
2015-01-26,429.421
2015-01-27,429.293
2015-01-28,418.991
2015-01-29,421.326
2015-01-30,411.257
2015-02-02,418.97
2015-02-03,429.608
2015-02-04,425.495
2015-02-05,423.282
2015-02-06,420.263
2015-02-09,417.389
2015-02-10,419.153
2015-02-11,411.118
2015-02-12,421.147
2015-02-13,429.462
2015-02-16,429.389
2015-02-17,436.967
2015-02-18,441.111
2015-02-19,438.915
2015-02-20,441.388
2015-02-23,444.437
2015-02-24,452.942
2015-02-25,452.63
2015-02-26,451.047
2015-02-27,454.121
2015-03-02,450.172
2015-03-03,448.559
2015-03-04,435.883
2015-03-05,441.442
2015-03-06,436.522
2015-03-09,435.409
2015-03-10,418.65
2015-03-11,423.298
2015-03-12,428.31
2015-03-13,424.981
2015-03-16,431.177
2015-03-17,431.213
2015-03-18,436.0
2015-03-19,437.475
2015-03-20,454.427
2015-03-23,461.7
2015-03-24,464.927
2015-03-25,467.161
2015-03-26,459.214
2015-03-27,461.924
2015-03-30,458.635
2015-03-31,449.36
2015-04-01,454.009
2015-04-02,460.541
2015-04-03,460.541
2015-04-06,466.931
2015-04-07,466.319
2015-04-08,472.134
2015-04-09,477.533
2015-04-10,474.462
2015-04-13,473.246
2015-04-14,472.816
2015-04-15,473.671
2015-04-16,466.55
2015-04-17,460.478
2015-04-20,462.05
2015-04-21,461.86
2015-04-22,456.308
2015-04-23,458.661
2015-04-24,465.755
2015-04-27,473.393
2015-04-28,475.691
2015-04-29,476.049
2015-04-30,486.438
2015-05-01,487.176
2015-05-04,492.233
2015-05-05,481.828
2015-05-06,486.899
2015-05-07,480.689
2015-05-08,490.188
2015-05-11,491.23
2015-05-12,493.571
2015-05-13,503.262
2015-05-14,504.683
2015-05-15,503.803
2015-05-18,499.707
2015-05-19,491.507
2015-05-20,488.109
2015-05-21,489.547
2015-05-22,485.167
2015-05-25,476.212
2015-05-26,462.63
2015-05-27,468.886
2015-05-28,469.666
2015-05-29,464.841
2015-06-01,460.955
2015-06-02,474.888
2015-06-03,483.586
2015-06-04,478.346
2015-06-05,465.639
2015-06-08,456.89
2015-06-09,458.755
2015-06-10,471.78
2015-06-11,475.02
2015-06-12,469.838
2015-06-15,458.947
2015-06-16,457.851
2015-06-17,455.249
2015-06-18,462.328
2015-06-19,462.618
2015-06-22,475.235
2015-06-23,479.026
2015-06-24,474.142
2015-06-25,472.546
2015-06-26,471.941
2015-06-29,448.083
2015-06-30,448.937
2015-07-01,452.82
2015-07-02,452.928
2015-07-03,449.691
2015-07-06,431.733
2015-07-07,417.628
2015-07-08,429.268
2015-07-09,444.834
2015-07-10,463.204
2015-07-13,462.441
2015-07-14,458.865
2015-07-15,460.743
2015-07-16,464.696
2015-07-17,461.11
2015-07-20,462.97
2015-07-21,461.633
2015-07-22,458.611
