Date,SPAIN LARGE GROWTH Large Cap
2015-02-19,1517.688
2015-02-20,1506.146
2015-02-23,1523.915
2015-02-24,1525.993
2015-02-25,1518.542
2015-02-26,1514.723
2015-02-27,1527.684
2015-03-02,1530.264
2015-03-03,1508.943
2015-03-04,1491.771
2015-03-05,1497.6
2015-03-06,1487.813
2015-03-09,1477.598
2015-03-10,1444.056
2015-03-11,1442.306
2015-03-12,1452.665
2015-03-13,1451.818
2015-03-16,1474.27
2015-03-17,1457.384
2015-03-18,1468.303
2015-03-19,1477.141
2015-03-20,1542.778
2015-03-23,1563.665
2015-03-24,1581.526
2015-03-25,1576.551
2015-03-26,1567.493
2015-03-27,1556.92
2015-03-30,1563.528
2015-03-31,1549.41
2015-04-01,1566.816
2015-04-02,1598.751
2015-04-03,1598.751
2015-04-06,1620.934
2015-04-07,1606.833
2015-04-08,1580.391
2015-04-09,1574.075
2015-04-10,1563.498
2015-04-13,1569.401
2015-04-14,1566.071
2015-04-15,1568.74
2015-04-16,1550.691
2015-04-17,1521.274
2015-04-20,1517.755
2015-04-21,1526.154
2015-04-22,1523.438
2015-04-23,1542.954
2015-04-24,1559.947
2015-04-27,1585.46
2015-04-28,1586.826
2015-04-29,1562.233
2015-04-30,1565.867
2015-05-01,1568.243
2015-05-04,1565.797
2015-05-05,1526.845
2015-05-06,1564.579
2015-05-07,1558.68
2015-05-08,1581.895
2015-05-11,1570.019
2015-05-12,1577.76
2015-05-13,1588.958
2015-05-14,1610.464
2015-05-15,1604.946
2015-05-18,1596.958
2015-05-19,1594.632
2015-05-20,1605.956
2015-05-21,1614.367
2015-05-22,1596.564
2015-05-25,1566.814
2015-05-26,1538.24
2015-05-27,1567.887
2015-05-28,1565.231
2015-05-29,1549.072
2015-06-01,1550.72
2015-06-02,1585.842
2015-06-03,1580.758
2015-06-04,1575.538
2015-06-05,1532.002
2015-06-08,1523.591
2015-06-09,1527.793
2015-06-10,1548.198
2015-06-11,1557.24
2015-06-12,1539.982
2015-06-15,1512.404
2015-06-16,1518.396
2015-06-17,1510.948
2015-06-18,1543.614
2015-06-19,1546.743
2015-06-22,1612.76
2015-06-23,1591.353
2015-06-24,1579.098
2015-06-25,1573.829
2015-06-26,1578.558
2015-06-29,1509.779
2015-06-30,1498.941
2015-07-01,1513.698
2015-07-02,1497.999
2015-07-03,1491.888
2015-07-06,1456.152
2015-07-07,1411.348
2015-07-08,1441.809
2015-07-09,1475.035
2015-07-10,1540.201
2015-07-13,1545.959
2015-07-14,1556.839
2015-07-15,1554.056
2015-07-16,1574.351
2015-07-17,1562.922
2015-07-20,1572.507
2015-07-21,1572.612
2015-07-22,1574.071
2015-07-23,1587.222
2015-07-24,1575.21
2015-07-27,1573.878
2015-07-28,1579.809
2015-07-29,1589.188
2015-07-30,1574.289
2015-07-31,1594.951
2015-08-03,1603.334
2015-08-04,1588.348
2015-08-05,1591.853
2015-08-06,1595.121
2015-08-07,1588.67
2015-08-10,1616.689
2015-08-11,1599.323
2015-08-12,1569.061
2015-08-13,1579.522
2015-08-14,1570.7
2015-08-17,1570.675
2015-08-18,1564.304
2015-08-19,1547.37
2015-08-20,1534.181
2015-08-21,1503.981
2015-08-24,1474.187
2015-08-25,1507.285
2015-08-26,1482.951
2015-08-27,1503.38
2015-08-28,1511.354
2015-08-31,1501.527
2015-09-01,1467.783
2015-09-02,1456.754
2015-09-03,1458.302
2015-09-04,1423.786
2015-09-07,1427.1
2015-09-08,1439.377
2015-09-09,1458.925
2015-09-10,1451.155
2015-09-11,1446.714
2015-09-14,1440.756
2015-09-15,1449.324
2015-09-16,1498.693
2015-09-17,1524.306
2015-09-18,1489.644
2015-09-21,1477.259
2015-09-22,1428.679
2015-09-23,1422.668
2015-09-24,1415.219
2015-09-25,1445.17
2015-09-28,1436.828
2015-09-29,1442.877
2015-09-30,1465.116
2015-10-01,1474.107
2015-10-02,1482.179
2015-10-05,1520.706
2015-10-06,1543.582
2015-10-07,1537.688
2015-10-08,1543.521
2015-10-09,1563.73
2015-10-12,1561.488
2015-10-13,1547.118
2015-10-14,1541.629
2015-10-15,1557.838
2015-10-16,1564.485
2015-10-19,1560.23
2015-10-20,1560.464
2015-10-21,1571.915
2015-10-22,1572.53
2015-10-23,1574.423
2015-10-26,1580.628
2015-10-27,1562.63
2015-10-28,1584.191
2015-10-29,1572.515
2015-10-30,1555.34
2015-11-02,1558.331
2015-11-03,1549.941
2015-11-04,1529.719
2015-11-05,1529.367
2015-11-06,1499.277
2015-11-09,1487.537
2015-11-10,1476.001
2015-11-11,1490.521
2015-11-12,1465.063
2015-11-13,1456.148
2015-11-16,1457.448
2015-11-17,1475.329
2015-11-18,1460.769
2015-11-19,1486.462
2015-11-20,1477.99
2015-11-23,1472.047
2015-11-24,1454.166
2015-11-25,1464.149
2015-11-26,1476.315
2015-11-27,1472.046
2015-11-30,1485.541
2015-12-01,1491.867
2015-12-02,1493.523
2015-12-03,1491.512
2015-12-04,1492.422
2015-12-07,1497.962
2015-12-08,1470.668
2015-12-09,1474.506
2015-12-10,1462.558
2015-12-11,1454.921
2015-12-14,1433.133
2015-12-15,1463.919
2015-12-16,1467.814
2015-12-17,1485.168
2015-12-18,1464.935
2015-12-21,1434.627
2015-12-22,1446.979
2015-12-23,1456.934
2015-12-24,1468.859
2015-12-25,1468.859
2015-12-28,1459.905
2015-12-29,1472.274
2015-12-30,1466.56
2015-12-31,1446.799
2016-01-01,1446.799
2016-01-04,1402.001
2016-01-05,1394.152
2016-01-06,1382.912
2016-01-07,1372.569
2016-01-08,1361.031
2016-01-11,1352.193
2016-01-12,1363.013
2016-01-13,1364.398
2016-01-14,1332.643
2016-01-15,1304.105
2016-01-18,1286.466
2016-01-19,1308.661
2016-01-20,1267.651
2016-01-21,1285.373
2016-01-22,1321.994
2016-01-25,1304.329
2016-01-26,1317.728
2016-01-27,1329.538
2016-01-28,1308.576
2016-01-29,1329.37
2016-02-01,1341.848
2016-02-02,1307.017
2016-02-03,1295.345
2016-02-04,1320.082
2016-02-05,1310.739
2016-02-08,1245.349
2016-02-09,1247.611
2016-02-10,1280.542
2016-02-11,1232.929
2016-02-12,1250.149
2016-02-15,1271.67
2016-02-16,1269.134
2016-02-17,1303.206
2016-02-18,1292.202
2016-02-19,1284.564
2016-02-22,1298.195
2016-02-23,1282.916
2016-02-24,1243.204
2016-02-25,1279.276
2016-02-26,1291.208
2016-02-29,1296.97
2016-03-01,1326.642
2016-03-02,1333.265
2016-03-03,1338.531
2016-03-04,1358.201
2016-03-07,1347.403
2016-03-08,1345.423
2016-03-09,1347.557
2016-03-10,1360.12
2016-03-11,1388.342
2016-03-14,1390.536
2016-03-15,1373.346
2016-03-16,1371.448
2016-03-17,1399.688
2016-03-18,1406.294
2016-03-21,1400.817
2016-03-22,1396.503
2016-03-23,1386.38
2016-03-24,1362.733
2016-03-25,1362.733
2016-03-28,1369.019
2016-03-29,1369.275
2016-03-30,1398.858
2016-03-31,1386.342
2016-04-01,1366.776
2016-04-04,1375.642
2016-04-05,1346.639
2016-04-06,1348.226
2016-04-07,1330.569
2016-04-08,1346.963
2016-04-11,1357.089
2016-04-12,1354.175
2016-04-13,1379.234
2016-04-14,1382.238
2016-04-15,1383.186
2016-04-18,1388.771
2016-04-19,1411.111
2016-04-20,1431.123
2016-04-21,1426.879
2016-04-22,1426.437
2016-04-25,1417.971
2016-04-26,1441.862
2016-04-27,1450.515
2016-04-28,1419.978
2016-04-29,1401.932
2016-05-02,1415.121
2016-05-03,1379.735
2016-05-04,1360.251
2016-05-05,1353.449
2016-05-06,1355.034
2016-05-09,1364.132
2016-05-10,1377.574
2016-05-11,1363.84
2016-05-12,1351.887
2016-05-13,1345.338
2016-05-16,1350.264
2016-05-17,1355.04
2016-05-18,1362.533
2016-05-19,1340.303
2016-05-20,1360.244
2016-05-23,1352.519
2016-05-24,1385.344
2016-05-25,1402.001
2016-05-26,1411.172
2016-05-27,1413.865
2016-05-30,1417.292
2016-05-31,1413.136
2016-06-01,1408.239
2016-06-02,1413.766
2016-06-03,1413.732
2016-06-06,1414.085
2016-06-07,1417.037
2016-06-08,1413.674
2016-06-09,1399.313
2016-06-10,1361.09
2016-06-13,1339.498
2016-06-14,1307.086
2016-06-15,1342.586
2016-06-16,1327.946
2016-06-17,1340.669
2016-06-20,1405.868
2016-06-21,1401.889
2016-06-22,1409.495
2016-06-23,1444.924
2016-06-24,1297.171
2016-06-27,1231.813
2016-06-28,1271.31
2016-06-29,1310.728
2016-06-30,1318.036
2016-07-01,1332.163
2016-07-04,1328.496
2016-07-05,1308.284
2016-07-06,1285.882
2016-07-07,1293.551
2016-07-08,1304.805
2016-07-11,1333.245
2016-07-12,1352.559
2016-07-13,1354.927
2016-07-14,1358.889
2016-07-15,1349.056
2016-07-18,1351.691
2016-07-19,1347.174
2016-07-20,1359.68
2016-07-21,1345.554
2016-07-22,1349.204
2016-07-25,1354.823
2016-07-26,1356.818
2016-07-27,1363.589
2016-07-28,1362.686
2016-07-29,1402.608
2016-08-01,1408.66
2016-08-02,1387.879
2016-08-03,1371.433
2016-08-04,1379.491
2016-08-05,1400.201
2016-08-08,1392.452
2016-08-09,1420.415
2016-08-10,1416.75
2016-08-11,1425.334
2016-08-12,1426.856
2016-08-15,1430.168
2016-08-16,1412.138
2016-08-17,1398.717
2016-08-18,1420.02
2016-08-19,1412.219
2016-08-22,1412.528
2016-08-23,1431.647
2016-08-24,1428.809
2016-08-25,1419.814
2016-08-26,1427.078
2016-08-29,1407.079
2016-08-30,1412.137
2016-08-31,1400.647
2016-09-01,1415.994
2016-09-02,1434.494
2016-09-05,1433.361
2016-09-06,1445.183
2016-09-07,1470.657
2016-09-08,1484.281
2016-09-09,1457.329
2016-09-12,1446.287
2016-09-13,1436.809
2016-09-14,1443.733
2016-09-15,1451.862
2016-09-16,1431.083
2016-09-19,1450.159
2016-09-20,1453.345
2016-09-21,1437.757
2016-09-22,1485.488
2016-09-23,1469.617
2016-09-26,1463.907
2016-09-27,1459.588
2016-09-28,1462.62
2016-09-29,1469.224
2016-09-30,1472.465
2016-10-03,1463.887
2016-10-04,1460.086
2016-10-05,1460.209
2016-10-06,1448.316
2016-10-07,1420.988
2016-10-10,1435.53
2016-10-11,1413.941
2016-10-12,1403.611
2016-10-13,1399.156
2016-10-14,1409.093
2016-10-17,1400.469
2016-10-18,1416.184
2016-10-19,1425.752
2016-10-20,1431.571
2016-10-21,1427.244
2016-10-24,1425.983
2016-10-25,1407.621
2016-10-26,1420.564
2016-10-27,1414.545
2016-10-28,1416.692
2016-10-31,1417.953
2016-11-01,1417.062
2016-11-02,1407.777
2016-11-03,1396.901
2016-11-04,1392.453
2016-11-07,1396.9
2016-11-08,1399.68
2016-11-09,1390.866
2016-11-10,1346.674
2016-11-11,1342.447
2016-11-14,1331.464
2016-11-15,1345.839
2016-11-16,1338.857
2016-11-17,1353.495
2016-11-18,1340.192
2016-11-21,1347.219
2016-11-22,1343.008
2016-11-23,1328.53
2016-11-24,1355.285
2016-11-25,1369.18
2016-11-28,1360.843
2016-11-29,1375.012
2016-11-30,1369.385
2016-12-01,1350.18
2016-12-02,1351.715
2016-12-05,1371.316
2016-12-06,1386.583
2016-12-07,1393.241
2016-12-08,1372.029
2016-12-09,1377.958
2016-12-12,1382.207
2016-12-13,1409.133
2016-12-14,1385.313
2016-12-15,1365.562
2016-12-16,1374.92
2016-12-19,1370.15
2016-12-20,1366.173
2016-12-21,1370.019
2016-12-22,1369.211
2016-12-23,1376.272
2016-12-26,1376.272
2016-12-27,1378.244
2016-12-28,1367.43
2016-12-29,1379.649
2016-12-30,1385.044
2017-01-02,1395.479
2017-01-03,1371.89
2017-01-04,1375.388
2017-01-05,1390.27
2017-01-06,1388.795
2017-01-09,1392.266
2017-01-10,1394.305
2017-01-11,1374.863
2017-01-12,1406.219
2017-01-13,1412.798
2017-01-16,1396.456
2017-01-17,1401.667
2017-01-18,1402.043
2017-01-19,1388.493
2017-01-20,1388.211
2017-01-23,1398.277
2017-01-24,1397.483
2017-01-25,1406.741
2017-01-26,1395.961
2017-01-27,1403.739
2017-01-30,1385.886
2017-01-31,1393.777
2017-02-01,1387.395
2017-02-02,1402.202
2017-02-03,1408.628
2017-02-06,1392.972
2017-02-07,1388.416
2017-02-08,1392.399
2017-02-09,1394.654
2017-02-10,1386.501
2017-02-13,1392.669
2017-02-14,1386.297
2017-02-15,1388.674
2017-02-16,1398.429
2017-02-17,1392.036
2017-02-20,1391.395
2017-02-21,1390.736
2017-02-22,1379.363
2017-02-23,1378.636
2017-02-24,1365.662
2017-02-27,1370.274
2017-02-28,1386.201
2017-03-01,1399.944
2017-03-02,1388.094
2017-03-03,1394.181
2017-03-06,1398.587
2017-03-07,1393.3
2017-03-08,1402.455
2017-03-09,1428.769
2017-03-10,1435.806
2017-03-13,1436.468
2017-03-14,1431.294
2017-03-15,1439.187
2017-03-16,1467.505
2017-03-17,1478.71
2017-03-20,1479.457
2017-03-21,1485.922
2017-03-22,1481.408
2017-03-23,1500.44
2017-03-24,1505.776
2017-03-27,1518.091
2017-03-28,1522.888
2017-03-29,1510.81
2017-03-30,1508.724
2017-03-31,1520.793
2017-04-03,1503.256
2017-04-04,1515.881
2017-04-05,1518.05
2017-04-06,1543.12
2017-04-07,1528.548
2017-04-10,1519.092
2017-04-11,1528.648
2017-04-12,1522.452
2017-04-13,1534.274
2017-04-14,1534.274
2017-04-17,1539.833
2017-04-18,1534.102
2017-04-19,1555.652
2017-04-20,1558.638
2017-04-21,1544.528
2017-04-24,1607.98
2017-04-25,1623.51
2017-04-26,1622.116
2017-04-27,1630.474
2017-04-28,1649.982
2017-05-01,1654.224
2017-05-02,1667.196
2017-05-03,1673.902
2017-05-04,1705.5
2017-05-05,1723.592
2017-05-08,1712.652
2017-05-09,1722.549
2017-05-10,1717.678
2017-05-11,1699.189
2017-05-12,1721.37
2017-05-15,1729.303
2017-05-16,1749.286
2017-05-17,1737.385
2017-05-18,1732.973
2017-05-19,1754.507
2017-05-22,1771.272
2017-05-23,1773.112
2017-05-24,1761.89
2017-05-25,1770.769
2017-05-26,1753.49
2017-05-29,1729.99
2017-05-30,1762.968
2017-05-31,1788.343
2017-06-01,1789.722
2017-06-02,1807.755
2017-06-05,1800.013
2017-06-06,1800.491
2017-06-07,1794.355
2017-06-08,1791.427
2017-06-09,1792.901
2017-06-12,1765.83
2017-06-13,1776.691
2017-06-14,1779.405
2017-06-15,1747.989
2017-06-16,1777.49
2017-06-19,1782.827
2017-06-20,1764.177
2017-06-21,1754.827
2017-06-22,1752.578
2017-06-23,1751.866
2017-06-26,1756.675
2017-06-27,1757.995
2017-06-28,1774.891
2017-06-29,1754.492
2017-06-30,1748.01
2017-07-03,1751.951
2017-07-04,1745.222
2017-07-05,1746.879
2017-07-06,1740.439
2017-07-07,1747.982
2017-07-10,1753.07
2017-07-11,1741.584
2017-07-12,1765.398
2017-07-13,1770.305
2017-07-14,1784.832
2017-07-17,1800.759
2017-07-18,1788.404
2017-07-19,1800.696
2017-07-20,1806.768
2017-07-21,1789.714
2017-07-24,1784.322
2017-07-25,1781.441
2017-07-26,1791.247
2017-07-27,1801.613
2017-07-28,1791.183
2017-07-31,1793.119
2017-08-01,1808.569
2017-08-02,1807.163
2017-08-03,1807.885
2017-08-04,1800.994
2017-08-07,1811.725
2017-08-08,1812.13
2017-08-09,1799.328
2017-08-10,1782.114
2017-08-11,1766.231
2017-08-14,1786.666
2017-08-15,1781.774
2017-08-16,1793.783
2017-08-17,1793.456
2017-08-18,1778.851
2017-08-21,1794.577
2017-08-22,1793.775
2017-08-23,1788.984
2017-08-24,1782.965
2017-08-25,1787.879
2017-08-28,1787.194
2017-08-29,1787.479
2017-08-30,1780.902
2017-08-31,1776.848
2017-09-01,1780.267
2017-09-04,1771.621
2017-09-05,1764.307
2017-09-06,1752.767
2017-09-07,1763.881
2017-09-08,1764.627
2017-09-11,1786.454
2017-09-12,1788.526
2017-09-13,1793.776
2017-09-14,1794.788
2017-09-15,1808.228
2017-09-18,1807.613
2017-09-19,1809.789
2017-09-20,1800.717
2017-09-21,1784.754
2017-09-22,1793.711
2017-09-25,1758.32
2017-09-26,1735.641
2017-09-27,1749.201
2017-09-28,1752.375
2017-09-29,1767.518
2017-10-02,1736.675
2017-10-03,1739.349
2017-10-04,1695.858
2017-10-05,1730.992
2017-10-06,1732.698
2017-10-09,1743.174
2017-10-10,1746.262
2017-10-11,1766.566
2017-10-12,1774.479
2017-10-13,1763.831
2017-10-16,1748.616
2017-10-17,1751.391
2017-10-18,1760.488
2017-10-19,1757.558
2017-10-20,1740.647
2017-10-23,1728.398
2017-10-24,1729.536
2017-10-25,1726.12
2017-10-26,1753.327
2017-10-27,1714.533
2017-10-30,1764.053
2017-10-31,1787.463
2017-11-01,1773.77
2017-11-02,1772.372
2017-11-03,1765.39
2017-11-06,1768.274
2017-11-07,1745.403
2017-11-08,1755.712
2017-11-09,1743.914
2017-11-10,1737.165
2017-11-13,1735.847
2017-11-14,1747.635
2017-11-15,1751.598
2017-11-16,1776.212
2017-11-17,1757.779
2017-11-20,1760.852
2017-11-21,1763.881
2017-11-22,1766.41
2017-11-23,1776.63
2017-11-24,1797.222
2017-11-27,1795.933
2017-11-28,1797.466
2017-11-29,1806.173
2017-11-30,1807.833
2017-12-01,1783.967
2017-12-04,1816.619
2017-12-05,1815.497
2017-12-06,1808.816
2017-12-07,1816.731
2017-12-08,1819.854
2017-12-11,1818.254
2017-12-12,1803.371
2017-12-13,1815.605
2017-12-14,1801.928
2017-12-15,1784.098
2017-12-18,1805.44
2017-12-19,1805.15
2017-12-20,1813.729
2017-12-21,1829.285
2017-12-22,1802.96
2017-12-25,1802.96
2017-12-26,1807.682
2017-12-27,1814.017
2017-12-28,1806.137
2017-12-29,1805.742
2018-01-01,1805.742
2018-01-02,1818.893
2018-01-03,1819.878
2018-01-04,1855.457
2018-01-05,1881.894
2018-01-08,1865.443
2018-01-09,1871.392
2018-01-10,1857.154
2018-01-11,1857.79
2018-01-12,1871.533
2018-01-15,1889.157
2018-01-16,1888.732
2018-01-17,1890.204
2018-01-18,1874.56
2018-01-19,1885.963
2018-01-22,1901.621
2018-01-23,1919.931
2018-01-24,1924.881
2018-01-25,1934.637
2018-01-26,1921.457
2018-01-29,1910.196
2018-01-30,1909.943
2018-01-31,1922.375
2018-02-01,1906.129
2018-02-02,1859.706
2018-02-05,1826.755
2018-02-06,1778.355
2018-02-07,1791.273
2018-02-08,1739.731
2018-02-09,1728.114
2018-02-12,1753.627
2018-02-13,1749.157
2018-02-14,1770.473
2018-02-15,1791.435
2018-02-16,1808.245
2018-02-19,1793.25
2018-02-20,1806.029
2018-02-21,1795.97
2018-02-22,1791.828
2018-02-23,1742.505
2018-02-26,1761.279
2018-02-27,1753.022
2018-02-28,1742.087
2018-03-01,1708.641
2018-03-02,1684.662
2018-03-05,1696.699
2018-03-06,1718.808
2018-03-07,1724.529
2018-03-08,1725.514
2018-03-09,1740.924
2018-03-12,1750.795
2018-03-13,1763.497
2018-03-14,1778.318
2018-03-15,1776.307
2018-03-16,1781.328
2018-03-19,1782.297
2018-03-20,1782.236
2018-03-21,1763.936
2018-03-22,1737.21
2018-03-23,1725.194
2018-03-26,1720.997
2018-03-27,1736.046
2018-03-28,1742.944
2018-03-29,1742.325
2018-03-30,1742.325
2018-04-02,1743.883
2018-04-03,1735.578
2018-04-04,1728.256
2018-04-05,1762.744
2018-04-06,1760.751
2018-04-09,1784.508
2018-04-10,1793.085
2018-04-11,1789.91
2018-04-12,1769.847
2018-04-13,1763.685
2018-04-16,1769.959
2018-04-17,1781.358
2018-04-18,1790.843
2018-04-19,1782.936
2018-04-20,1764.829
2018-04-23,1756.982
2018-04-24,1759.839
2018-04-25,1749.692
2018-04-26,1755.62
2018-04-27,1764.336
2018-04-30,1773.396
2018-05-01,1759.819
2018-05-02,1796.972
2018-05-03,1796.936
2018-05-04,1801.722
2018-05-07,1808.0
2018-05-08,1809.623
2018-05-09,1816.716
2018-05-10,1827.917
2018-05-11,1834.93
2018-05-14,1836.487
2018-05-15,1823.218
2018-05-16,1807.751
2018-05-17,1844.884
2018-05-18,1826.15
2018-05-21,1824.182
2018-05-22,1827.001
2018-05-23,1814.622
2018-05-24,1834.937
2018-05-25,1816.498
2018-05-28,1818.855
2018-05-29,1782.291
2018-05-30,1779.151
2018-05-31,1779.031
2018-06-01,1795.361
2018-06-04,1828.527
2018-06-05,1827.868
2018-06-06,1858.959
2018-06-07,1863.471
2018-06-08,1842.87
2018-06-11,1862.755
2018-06-12,1867.923
2018-06-13,1893.957
2018-06-14,1883.597
2018-06-15,1866.252
2018-06-18,1855.265
2018-06-19,1837.819
2018-06-20,1833.944
2018-06-21,1827.249
2018-06-22,1841.168
2018-06-25,1818.756
2018-06-26,1818.233
2018-06-27,1812.624
2018-06-28,1793.468
2018-06-29,1814.069
2018-07-02,1791.858
2018-07-03,1817.42
2018-07-04,1827.82
2018-07-05,1851.444
2018-07-06,1864.752
2018-07-09,1879.219
2018-07-10,1874.083
2018-07-11,1854.75
2018-07-12,1863.026
2018-07-13,1862.325
2018-07-16,1865.831
2018-07-17,1869.322
2018-07-18,1874.813
2018-07-19,1864.426
2018-07-20,1878.551
2018-07-23,1868.041
2018-07-24,1866.437
2018-07-25,1845.947
2018-07-26,1857.229
2018-07-27,1874.489
2018-07-30,1881.734
2018-07-31,1864.364
2018-08-01,1849.746
2018-08-02,1823.952
2018-08-03,1825.319
2018-08-06,1817.074
2018-08-07,1831.272
2018-08-08,1832.863
2018-08-09,1840.176
2018-08-10,1807.099
2018-08-13,1810.713
2018-08-14,1800.493
2018-08-15,1778.245
2018-08-16,1796.755
2018-08-17,1805.19
2018-08-20,1828.334
2018-08-21,1857.784
2018-08-22,1888.669
2018-08-23,1882.752
2018-08-24,1899.69
2018-08-27,1923.445
2018-08-28,1912.827
2018-08-29,1878.921
2018-08-30,1856.043
2018-08-31,1836.393
2018-09-03,1829.54
2018-09-04,1809.741
2018-09-05,1787.146
2018-09-06,1770.562
2018-09-07,1763.241
2018-09-10,1789.419
2018-09-11,1794.332
2018-09-12,1819.956
2018-09-13,1825.623
2018-09-14,1833.907
2018-09-17,1828.785
2018-09-18,1828.078
2018-09-19,1815.678
2018-09-20,1848.19
2018-09-21,1863.194
2018-09-24,1862.519
2018-09-25,1867.273
2018-09-26,1866.89
2018-09-27,1855.937
2018-09-28,1822.012
2018-10-01,1836.051
2018-10-02,1798.26
2018-10-03,1808.672
2018-10-04,1791.403
2018-10-05,1772.9
2018-10-08,1740.914
2018-10-09,1741.155
2018-10-10,1717.595
2018-10-11,1709.896
2018-10-12,1693.156
2018-10-15,1705.524
2018-10-16,1737.678
2018-10-17,1713.293
2018-10-18,1692.185
2018-10-19,1699.059
2018-10-22,1681.993
2018-10-23,1665.937
2018-10-24,1655.264
2018-10-25,1677.62
2018-10-26,1661.765
2018-10-29,1667.443
2018-10-30,1668.383
2018-10-31,1687.901
2018-11-01,1710.354
2018-11-02,1704.281
2018-11-05,1707.508
2018-11-06,1703.094
2018-11-07,1739.186
2018-11-08,1736.13
2018-11-09,1726.816
2018-11-12,1692.272
2018-11-13,1697.281
2018-11-14,1682.775
2018-11-15,1680.821
2018-11-16,1692.546
2018-11-19,1679.415
2018-11-20,1645.614
2018-11-21,1663.561
2018-11-22,1664.126
2018-11-23,1656.68
2018-11-26,1687.318
2018-11-27,1691.566
2018-11-28,1703.431
2018-11-29,1719.58
2018-11-30,1703.728
2018-12-03,1737.198
2018-12-04,1717.758
2018-12-05,1705.287
2018-12-06,1676.999
2018-12-07,1677.551
2018-12-10,1652.453
2018-12-11,1656.986
2018-12-12,1654.724
2018-12-13,1653.442
2018-12-14,1626.013
2018-12-17,1599.242
2018-12-18,1596.229
2018-12-19,1610.428
2018-12-20,1555.743
2018-12-21,1561.718
2018-12-24,1544.898
2018-12-25,1544.898
2018-12-26,1544.086
2018-12-27,1541.088
2018-12-28,1568.847
2018-12-31,1565.646
2019-01-01,1565.646
2019-01-02,1561.888
2019-01-03,1528.477
2019-01-04,1577.887
2019-01-07,1594.616
2019-01-08,1620.516
2019-01-09,1637.17
2019-01-10,1624.422
2019-01-11,1622.266
2019-01-14,1601.538
2019-01-15,1618.908
2019-01-16,1620.87
2019-01-17,1630.276
2019-01-18,1664.262
2019-01-21,1663.834
2019-01-22,1667.456
2019-01-23,1693.257
2019-01-24,1695.678
2019-01-25,1700.472
2019-01-28,1667.059
2019-01-29,1679.236
2019-01-30,1674.761
2019-01-31,1693.471
2019-02-01,1696.084
2019-02-04,1688.731
2019-02-05,1718.435
2019-02-06,1712.075
2019-02-07,1680.186
2019-02-08,1661.818
2019-02-11,1673.965
2019-02-12,1692.329
2019-02-13,1700.94
2019-02-14,1710.471
2019-02-15,1734.103
2019-02-18,1749.58
2019-02-19,1753.791
2019-02-20,1753.897
2019-02-21,1747.89
2019-02-22,1758.144
2019-02-25,1755.887
2019-02-26,1779.921
2019-02-27,1765.556
2019-02-28,1764.004
2019-03-01,1773.989
2019-03-04,1764.355
2019-03-05,1758.991
2019-03-06,1758.888
2019-03-07,1752.214
2019-03-08,1735.471
2019-03-11,1733.948
2019-03-12,1734.098
2019-03-13,1713.762
2019-03-14,1713.345
2019-03-15,1761.684
2019-03-18,1774.867
2019-03-19,1791.109
2019-03-20,1776.897
2019-03-21,1774.783
2019-03-22,1749.551
2019-03-25,1746.277
2019-03-26,1763.769
2019-03-27,1756.299
2019-03-28,1763.609
2019-03-29,1781.974
2019-04-01,1785.869
2019-04-02,1782.298
2019-04-03,1807.607
2019-04-04,1807.966
2019-04-05,1805.274
2019-04-08,1804.039
2019-04-09,1797.243
2019-04-10,1789.529
2019-04-11,1788.614
2019-04-12,1790.102
2019-04-15,1797.329
2019-04-16,1803.574
2019-04-17,1806.279
2019-04-18,1818.4
2019-04-19,1818.4
2019-04-22,1820.26
2019-04-23,1822.117
2019-04-24,1820.371
2019-04-25,1805.209
2019-04-26,1806.965
2019-04-29,1808.323
2019-04-30,1834.346
2019-05-01,1839.829
2019-05-02,1783.876
2019-05-03,1783.578
2019-05-06,1765.176
2019-05-07,1737.644
2019-05-08,1753.162
2019-05-09,1732.358
2019-05-10,1736.233
2019-05-13,1720.733
2019-05-14,1748.288
2019-05-15,1761.203
2019-05-16,1791.622
2019-05-17,1786.069
2019-05-20,1762.781
2019-05-21,1777.888
2019-05-22,1789.841
2019-05-23,1762.533
2019-05-24,1777.561
2019-05-27,1780.465
2019-05-28,1772.493
2019-05-29,1737.86
2019-05-30,1756.642
2019-05-31,1726.652
2019-06-03,1744.824
2019-06-04,1755.013
2019-06-05,1773.506
2019-06-06,1788.692
2019-06-07,1829.204
2019-06-10,1835.256
2019-06-11,1832.933
2019-06-12,1809.229
2019-06-13,1807.72
2019-06-14,1779.63
2019-06-17,1767.581
2019-06-18,1789.833
2019-06-19,1791.636
2019-06-20,1812.244
2019-06-21,1826.127
2019-06-24,1830.247
2019-06-25,1820.226
2019-06-26,1819.437
2019-06-27,1841.424
2019-06-28,1863.969
2019-07-01,1873.442
2019-07-02,1871.04
2019-07-03,1882.968
2019-07-04,1889.66
2019-07-05,1866.516
2019-07-08,1873.853
2019-07-09,1877.919
2019-07-10,1870.163
2019-07-11,1881.959
2019-07-12,1897.396
2019-07-15,1915.733
2019-07-16,1924.428
2019-07-17,1913.995
2019-07-18,1903.574
2019-07-19,1905.194
2019-07-22,1918.897
2019-07-23,1912.057
2019-07-24,1914.01
2019-07-25,1902.847
2019-07-26,1901.802
2019-07-29,1897.146
2019-07-30,1864.107
2019-07-31,1852.916
2019-08-01,1867.897
2019-08-02,1837.617
2019-08-05,1814.444
2019-08-06,1793.62
