Date,WORLD ex USA LARGE VALUE Large Cap
2015-07-07,936.791
2015-07-08,935.652
2015-07-09,946.134
2015-07-10,965.426
2015-07-13,970.72
2015-07-14,978.774
2015-07-15,978.344
2015-07-16,985.521
2015-07-17,981.866
2015-07-20,981.904
2015-07-21,982.499
2015-07-22,970.41
2015-07-23,971.106
2015-07-24,961.536
2015-07-27,955.129
2015-07-28,955.785
2015-07-29,965.421
2015-07-30,967.087
2015-07-31,976.437
2015-08-03,973.521
2015-08-04,971.972
2015-08-05,974.16
2015-08-06,973.542
2015-08-07,971.1
2015-08-10,979.849
2015-08-11,970.134
2015-08-12,960.892
2015-08-13,959.445
2015-08-14,955.773
2015-08-17,955.544
2015-08-18,952.441
2015-08-19,939.841
2015-08-20,931.422
2015-08-21,910.861
2015-08-24,874.902
2015-08-25,884.353
2015-08-26,881.745
2015-08-27,898.922
2015-08-28,909.11
2015-08-31,903.253
2015-09-01,880.14
2015-09-02,876.846
2015-09-03,885.349
2015-09-04,866.926
2015-09-07,871.112
2015-09-08,880.302
2015-09-09,900.009
2015-09-10,887.871
2015-09-11,884.413
2015-09-14,879.903
2015-09-15,882.176
2015-09-16,897.17
2015-09-17,897.992
2015-09-18,886.077
2015-09-21,878.069
2015-09-22,855.938
2015-09-23,853.063
2015-09-24,845.134
2015-09-25,855.524
2015-09-28,841.031
2015-09-29,829.202
2015-09-30,846.185
2015-10-01,852.032
2015-10-02,859.299
2015-10-05,877.978
2015-10-06,889.104
2015-10-07,900.899
2015-10-08,903.957
2015-10-09,918.057
2015-10-12,916.963
2015-10-13,905.63
2015-10-14,900.897
2015-10-15,910.912
2015-10-16,915.972
2015-10-19,909.191
2015-10-20,907.726
2015-10-21,909.322
2015-10-22,912.017
2015-10-23,919.886
2015-10-26,919.526
2015-10-27,909.393
2015-10-28,916.701
2015-10-29,904.691
2015-10-30,908.485
2015-11-02,905.348
2015-11-03,905.928
2015-11-04,906.78
2015-11-05,902.672
2015-11-06,894.707
2015-11-09,890.771
2015-11-10,888.236
2015-11-11,892.215
2015-11-12,881.778
2015-11-13,874.068
2015-11-16,872.913
2015-11-17,885.771
2015-11-18,885.881
2015-11-19,899.45
2015-11-20,895.257
2015-11-23,889.151
2015-11-24,886.589
2015-11-25,887.85
2015-11-26,896.284
2015-11-27,889.841
2015-11-30,886.654
2015-12-01,893.699
2015-12-02,889.401
2015-12-03,884.8
2015-12-04,880.184
2015-12-07,875.665
2015-12-08,861.214
2015-12-09,865.697
2015-12-10,862.33
2015-12-11,851.933
2015-12-14,836.988
2015-12-15,842.935
2015-12-16,853.639
2015-12-17,855.153
2015-12-18,850.399
2015-12-21,847.561
2015-12-22,851.947
2015-12-23,865.979
2015-12-24,872.247
2015-12-25,870.93
2015-12-28,869.352
2015-12-29,874.647
2015-12-30,870.728
2015-12-31,864.661
2016-01-01,864.661
2016-01-04,843.639
2016-01-05,840.932
2016-01-06,830.569
2016-01-07,814.792
2016-01-08,807.953
2016-01-11,802.819
2016-01-12,797.679
2016-01-13,805.248
2016-01-14,795.118
2016-01-15,782.34
2016-01-18,772.365
2016-01-19,780.199
2016-01-20,754.567
2016-01-21,757.472
2016-01-22,784.754
2016-01-25,779.886
2016-01-26,784.188
2016-01-27,792.12
2016-01-28,790.367
2016-01-29,796.964
2016-02-01,799.362
2016-02-02,783.66
2016-02-03,779.492
2016-02-04,793.527
2016-02-05,786.986
2016-02-08,772.025
2016-02-09,756.098
2016-02-10,752.325
2016-02-11,741.526
2016-02-12,747.388
2016-02-15,769.871
2016-02-16,772.308
2016-02-17,785.408
2016-02-18,789.351
2016-02-19,780.07
2016-02-22,790.034
2016-02-23,780.491
2016-02-24,764.673
2016-02-25,778.075
2016-02-26,782.571
2016-02-29,783.947
2016-03-01,790.675
2016-03-02,806.406
2016-03-03,818.943
2016-03-04,828.022
2016-03-07,826.867
2016-03-08,822.106
2016-03-09,822.877
2016-03-10,820.968
2016-03-11,840.832
2016-03-14,842.398
2016-03-15,833.943
2016-03-16,830.125
2016-03-17,851.578
2016-03-18,850.342
2016-03-21,845.441
2016-03-22,844.723
2016-03-23,834.541
2016-03-24,820.764
2016-03-25,823.454
2016-03-28,827.998
2016-03-29,826.699
2016-03-30,842.576
2016-03-31,838.36
2016-04-01,819.364
2016-04-04,823.205
2016-04-05,803.934
2016-04-06,809.342
2016-04-07,809.448
2016-04-08,821.969
2016-04-11,826.951
2016-04-12,834.223
2016-04-13,854.163
2016-04-14,862.898
2016-04-15,862.213
2016-04-18,859.314
2016-04-19,878.104
2016-04-20,882.527
2016-04-21,885.717
2016-04-22,881.456
2016-04-25,877.315
2016-04-26,880.88
2016-04-27,879.487
2016-04-28,880.617
2016-04-29,876.719
2016-05-02,872.763
2016-05-03,859.97
2016-05-04,846.982
2016-05-05,844.075
2016-05-06,843.657
2016-05-09,838.86
2016-05-10,849.424
2016-05-11,849.913
2016-05-12,846.343
2016-05-13,839.309
2016-05-16,843.824
2016-05-17,848.101
2016-05-18,849.008
2016-05-19,836.465
2016-05-20,843.964
2016-05-23,840.986
2016-05-24,848.865
2016-05-25,863.39
2016-05-26,868.153
2016-05-27,866.842
2016-05-30,867.741
2016-05-31,863.401
2016-06-01,857.041
2016-06-02,853.419
2016-06-03,861.058
2016-06-06,866.134
2016-06-07,876.114
2016-06-08,878.933
2016-06-09,866.235
2016-06-10,847.339
2016-06-13,831.88
2016-06-14,813.314
2016-06-15,819.717
2016-06-16,809.493
2016-06-17,827.461
2016-06-20,857.977
2016-06-21,860.552
2016-06-22,861.974
2016-06-23,878.891
2016-06-24,808.443
2016-06-27,780.202
2016-06-28,793.035
2016-06-29,818.547
2016-06-30,825.275
2016-07-01,830.926
2016-07-04,830.82
2016-07-05,819.276
2016-07-06,803.705
2016-07-07,808.6
2016-07-08,814.308
2016-07-11,827.838
2016-07-12,841.366
2016-07-13,847.183
2016-07-14,853.341
2016-07-15,852.889
2016-07-18,852.47
2016-07-19,846.196
2016-07-20,850.715
2016-07-21,854.235
2016-07-22,850.089
2016-07-25,848.932
2016-07-26,849.63
2016-07-27,853.481
2016-07-28,849.726
2016-07-29,864.731
2016-08-01,859.509
2016-08-02,850.523
2016-08-03,844.58
2016-08-04,852.571
2016-08-05,855.113
2016-08-08,864.931
2016-08-09,874.913
2016-08-10,876.725
2016-08-11,881.947
2016-08-12,882.443
2016-08-15,882.184
2016-08-16,879.566
2016-08-17,880.235
2016-08-18,883.965
2016-08-19,879.956
2016-08-22,880.186
2016-08-23,885.926
2016-08-24,886.205
2016-08-25,882.894
2016-08-26,884.18
2016-08-29,877.212
2016-08-30,880.13
2016-08-31,879.852
2016-09-01,884.236
2016-09-02,893.657
2016-09-05,897.745
2016-09-06,902.146
2016-09-07,903.865
2016-09-08,905.003
2016-09-09,893.946
2016-09-12,882.693
2016-09-13,872.216
2016-09-14,868.714
2016-09-15,871.01
2016-09-16,862.54
2016-09-19,871.637
2016-09-20,870.285
2016-09-21,882.099
2016-09-22,898.285
2016-09-23,890.56
2016-09-26,881.367
2016-09-27,877.675
2016-09-28,880.153
2016-09-29,889.658
2016-09-30,886.514
2016-10-03,886.85
2016-10-04,888.871
2016-10-05,891.613
2016-10-06,890.183
2016-10-07,889.531
2016-10-10,893.483
2016-10-11,884.783
2016-10-12,877.455
2016-10-13,872.334
2016-10-14,878.946
2016-10-17,875.911
2016-10-18,885.895
2016-10-19,890.423
2016-10-20,891.743
2016-10-21,889.474
2016-10-24,891.521
2016-10-25,892.038
2016-10-26,893.846
2016-10-27,891.912
2016-10-28,893.02
2016-10-31,892.43
2016-11-01,891.379
2016-11-02,884.036
2016-11-03,883.553
2016-11-04,875.688
2016-11-07,882.509
2016-11-08,887.376
2016-11-09,879.975
2016-11-10,893.077
2016-11-11,891.701
2016-11-14,889.006
2016-11-15,891.384
2016-11-16,888.437
2016-11-17,892.098
2016-11-18,881.407
2016-11-21,890.111
2016-11-22,892.218
2016-11-23,886.913
2016-11-24,892.047
2016-11-25,895.085
2016-11-28,890.596
2016-11-29,891.397
2016-11-30,892.582
2016-12-01,898.969
2016-12-02,899.902
2016-12-05,904.619
2016-12-06,917.382
2016-12-07,933.173
2016-12-08,937.82
2016-12-09,937.854
2016-12-12,939.657
2016-12-13,947.502
2016-12-14,945.322
2016-12-15,929.86
2016-12-16,932.011
2016-12-19,931.742
2016-12-20,930.762
2016-12-21,932.904
2016-12-22,932.41
2016-12-23,931.672
2016-12-26,929.767
2016-12-27,929.008
2016-12-28,927.437
2016-12-29,929.945
2016-12-30,934.032
2017-01-02,936.508
2017-01-03,934.232
2017-01-04,948.982
2017-01-05,959.455
2017-01-06,954.524
2017-01-09,949.58
2017-01-10,952.391
2017-01-11,947.214
2017-01-12,957.969
2017-01-13,961.447
2017-01-16,953.985
2017-01-17,957.751
2017-01-18,958.235
2017-01-19,949.686
2017-01-20,955.076
2017-01-23,955.654
2017-01-24,957.78
2017-01-25,968.608
2017-01-26,967.395
2017-01-27,966.748
2017-01-30,958.809
2017-01-31,958.337
2017-02-01,959.849
2017-02-02,960.79
2017-02-03,964.278
2017-02-06,957.264
2017-02-07,953.228
2017-02-08,957.04
2017-02-09,956.817
2017-02-10,961.245
2017-02-13,966.222
2017-02-14,962.769
2017-02-15,970.56
2017-02-16,975.719
2017-02-17,969.233
2017-02-20,971.018
2017-02-21,969.355
2017-02-22,969.334
2017-02-23,973.178
2017-02-24,963.213
2017-02-27,961.583
2017-02-28,961.601
2017-03-01,968.791
2017-03-02,968.279
2017-03-03,970.344
2017-03-06,970.159
2017-03-07,968.02
2017-03-08,963.937
2017-03-09,965.138
2017-03-10,973.271
2017-03-13,977.107
2017-03-14,970.354
2017-03-15,973.315
2017-03-16,988.874
2017-03-17,988.591
2017-03-20,987.306
2017-03-21,987.884
2017-03-22,978.382
2017-03-23,983.291
2017-03-24,984.217
2017-03-27,984.403
2017-03-28,994.347
2017-03-29,991.426
2017-03-30,992.478
2017-03-31,987.115
2017-04-03,980.881
2017-04-04,980.279
2017-04-05,978.938
2017-04-06,977.555
2017-04-07,976.131
2017-04-10,976.251
2017-04-11,978.991
2017-04-12,976.069
2017-04-13,969.793
2017-04-14,969.281
2017-04-17,974.715
2017-04-18,966.006
2017-04-19,965.498
2017-04-20,971.6
2017-04-21,970.916
2017-04-24,999.721
2017-04-25,1005.974
2017-04-26,1006.66
2017-04-27,1000.614
2017-04-28,1000.63
2017-05-01,1003.196
2017-05-02,1005.682
2017-05-03,1004.069
2017-05-04,1008.627
2017-05-05,1017.157
2017-05-08,1017.909
2017-05-09,1011.906
2017-05-10,1014.065
2017-05-11,1011.995
2017-05-12,1016.016
2017-05-15,1022.411
2017-05-16,1029.318
2017-05-17,1023.191
2017-05-18,1015.091
2017-05-19,1024.608
2017-05-22,1029.514
2017-05-23,1030.218
2017-05-24,1026.688
2017-05-25,1027.841
2017-05-26,1022.641
2017-05-29,1021.819
2017-05-30,1020.391
2017-05-31,1021.395
2017-06-01,1023.657
2017-06-02,1033.172
2017-06-05,1029.186
2017-06-06,1027.147
2017-06-07,1027.132
2017-06-08,1026.793
2017-06-09,1028.372
2017-06-12,1026.484
2017-06-13,1031.346
2017-06-14,1032.953
2017-06-15,1017.94
2017-06-16,1025.353
2017-06-19,1030.278
2017-06-20,1020.37
2017-06-21,1016.751
2017-06-22,1020.501
2017-06-23,1021.479
2017-06-26,1024.271
2017-06-27,1026.747
2017-06-28,1035.704
2017-06-29,1037.013
2017-06-30,1029.058
2017-07-03,1035.608
2017-07-04,1035.52
2017-07-05,1033.969
2017-07-06,1035.594
2017-07-07,1031.6
2017-07-10,1034.428
2017-07-11,1033.653
2017-07-12,1044.697
2017-07-13,1046.764
2017-07-14,1053.004
2017-07-17,1053.289
2017-07-18,1052.425
2017-07-19,1055.345
2017-07-20,1061.711
2017-07-21,1055.814
2017-07-24,1052.907
2017-07-25,1058.405
2017-07-26,1059.181
2017-07-27,1061.296
2017-07-28,1061.21
2017-07-31,1064.966
2017-08-01,1073.998
2017-08-02,1074.151
2017-08-03,1074.541
2017-08-04,1069.795
2017-08-07,1073.138
2017-08-08,1071.498
2017-08-09,1065.034
2017-08-10,1058.955
2017-08-11,1051.983
2017-08-14,1057.182
2017-08-15,1053.299
2017-08-16,1057.508
2017-08-17,1055.268
2017-08-18,1051.431
2017-08-21,1051.494
2017-08-22,1051.969
2017-08-23,1053.077
2017-08-24,1052.37
2017-08-25,1057.159
2017-08-28,1058.492
2017-08-29,1054.589
2017-08-30,1050.072
2017-08-31,1057.029
2017-09-01,1061.354
2017-09-04,1058.328
2017-09-05,1058.045
2017-09-06,1058.762
2017-09-07,1065.043
2017-09-08,1066.829
2017-09-11,1075.147
2017-09-12,1080.519
2017-09-13,1078.413
2017-09-14,1076.628
2017-09-15,1078.765
2017-09-18,1079.872
2017-09-19,1087.667
2017-09-20,1090.56
2017-09-21,1087.485
2017-09-22,1093.318
2017-09-25,1089.034
2017-09-26,1081.981
2017-09-27,1085.175
2017-09-28,1088.607
2017-09-29,1094.189
2017-10-02,1092.145
2017-10-03,1095.627
2017-10-04,1092.413
2017-10-05,1092.625
2017-10-06,1093.157
2017-10-09,1094.67
2017-10-10,1100.141
2017-10-11,1101.231
2017-10-12,1100.924
2017-10-13,1103.992
2017-10-16,1104.36
2017-10-17,1100.492
2017-10-18,1104.096
2017-10-19,1108.526
2017-10-20,1104.67
2017-10-23,1102.679
2017-10-24,1103.455
2017-10-25,1099.451
2017-10-26,1098.145
2017-10-27,1095.503
2017-10-30,1101.652
2017-10-31,1101.293
2017-11-01,1105.601
2017-11-02,1110.121
2017-11-03,1105.219
2017-11-06,1104.115
2017-11-07,1105.181
2017-11-08,1107.349
2017-11-09,1103.666
2017-11-10,1101.095
2017-11-13,1093.601
2017-11-14,1091.638
2017-11-15,1087.527
2017-11-16,1090.645
2017-11-17,1090.246
2017-11-20,1089.163
2017-11-21,1092.837
2017-11-22,1099.668
2017-11-23,1103.699
2017-11-24,1109.287
2017-11-27,1105.074
2017-11-28,1104.282
2017-11-29,1109.837
2017-11-30,1111.656
2017-12-01,1104.361
2017-12-04,1108.371
2017-12-05,1104.707
2017-12-06,1096.815
2017-12-07,1098.758
2017-12-08,1103.905
2017-12-11,1109.896
2017-12-12,1112.159
2017-12-13,1114.313
2017-12-14,1111.366
2017-12-15,1105.922
2017-12-18,1120.41
2017-12-19,1115.311
2017-12-20,1116.507
2017-12-21,1120.515
2017-12-22,1118.625
2017-12-25,1118.67
2017-12-26,1119.555
2017-12-27,1122.899
2017-12-28,1124.801
2017-12-29,1129.359
2018-01-01,1129.359
2018-01-02,1133.392
2018-01-03,1134.032
2018-01-04,1151.43
2018-01-05,1158.008
2018-01-08,1157.672
2018-01-09,1160.321
2018-01-10,1167.901
2018-01-11,1170.987
2018-01-12,1179.2
2018-01-15,1190.826
2018-01-16,1188.241
2018-01-17,1186.223
2018-01-18,1184.7
2018-01-19,1188.204
2018-01-22,1194.372
2018-01-23,1200.208
2018-01-24,1206.08
2018-01-25,1210.837
2018-01-26,1207.085
2018-01-29,1200.632
2018-01-30,1191.569
2018-01-31,1187.886
2018-02-01,1188.766
2018-02-02,1172.391
2018-02-05,1152.757
2018-02-06,1118.694
2018-02-07,1127.944
2018-02-08,1117.762
2018-02-09,1101.18
2018-02-12,1111.139
2018-02-13,1111.19
2018-02-14,1121.427
2018-02-15,1133.019
2018-02-16,1140.746
2018-02-19,1138.998
2018-02-20,1133.882
2018-02-21,1131.392
2018-02-22,1130.12
2018-02-23,1135.532
2018-02-26,1141.563
2018-02-27,1138.318
2018-02-28,1126.817
2018-03-01,1113.344
2018-03-02,1102.796
2018-03-05,1105.349
2018-03-06,1114.421
2018-03-07,1111.872
2018-03-08,1114.532
2018-03-09,1115.804
2018-03-12,1124.648
2018-03-13,1122.54
2018-03-14,1117.099
2018-03-15,1116.638
2018-03-16,1117.963
2018-03-19,1109.519
2018-03-20,1109.535
2018-03-21,1110.767
2018-03-22,1102.112
2018-03-23,1089.575
2018-03-26,1090.64
2018-03-27,1101.023
2018-03-28,1100.232
2018-03-29,1101.493
2018-03-30,1102.485
2018-04-02,1101.296
2018-04-03,1095.572
2018-04-04,1096.198
2018-04-05,1111.247
2018-04-06,1110.683
2018-04-09,1116.86
2018-04-10,1129.141
2018-04-11,1129.158
2018-04-12,1127.078
2018-04-13,1130.38
2018-04-16,1131.42
2018-04-17,1134.076
2018-04-18,1141.664
2018-04-19,1143.751
2018-04-20,1137.788
2018-04-23,1137.244
2018-04-24,1139.201
2018-04-25,1130.823
2018-04-26,1132.931
2018-04-27,1134.785
2018-04-30,1136.174
2018-05-01,1128.798
2018-05-02,1129.646
2018-05-03,1125.448
2018-05-04,1128.422
2018-05-07,1131.701
2018-05-08,1126.829
2018-05-09,1134.024
2018-05-10,1138.195
2018-05-11,1147.358
2018-05-14,1151.63
2018-05-15,1143.148
2018-05-16,1136.936
2018-05-17,1142.855
2018-05-18,1139.572
2018-05-21,1138.495
2018-05-22,1143.931
2018-05-23,1127.774
2018-05-24,1120.406
2018-05-25,1110.515
2018-05-28,1103.884
2018-05-29,1088.785
2018-05-30,1092.302
2018-05-31,1091.141
2018-06-01,1096.823
2018-06-04,1106.525
2018-06-05,1098.139
2018-06-06,1107.154
2018-06-07,1112.815
2018-06-08,1105.823
2018-06-11,1113.54
2018-06-12,1110.012
2018-06-13,1108.484
2018-06-14,1108.347
2018-06-15,1095.531
2018-06-18,1088.824
2018-06-19,1079.779
2018-06-20,1083.466
2018-06-21,1077.473
2018-06-22,1089.187
2018-06-25,1074.343
2018-06-26,1075.131
2018-06-27,1074.284
2018-06-28,1071.274
2018-06-29,1081.913
2018-07-02,1067.505
2018-07-03,1076.519
2018-07-04,1079.637
2018-07-05,1085.943
2018-07-06,1093.497
2018-07-09,1101.14
2018-07-10,1099.405
2018-07-11,1084.772
2018-07-12,1085.493
2018-07-13,1085.994
2018-07-16,1084.422
2018-07-17,1083.404
2018-07-18,1084.746
2018-07-19,1082.56
2018-07-20,1089.101
2018-07-23,1090.829
2018-07-24,1100.974
2018-07-25,1097.932
2018-07-26,1103.656
2018-07-27,1109.924
2018-07-30,1113.871
2018-07-31,1113.792
2018-08-01,1108.798
2018-08-02,1094.184
2018-08-03,1096.688
2018-08-06,1092.818
2018-08-07,1102.349
2018-08-08,1102.518
2018-08-09,1100.747
2018-08-10,1080.582
2018-08-13,1069.513
2018-08-14,1070.021
2018-08-15,1055.924
2018-08-16,1063.294
2018-08-17,1067.022
2018-08-20,1071.013
2018-08-21,1074.899
2018-08-22,1081.137
2018-08-23,1073.373
2018-08-24,1077.629
2018-08-27,1086.53
2018-08-28,1088.686
2018-08-29,1089.967
2018-08-30,1083.315
2018-08-31,1072.747
2018-09-03,1070.945
2018-09-04,1060.989
2018-09-05,1056.789
2018-09-06,1052.273
2018-09-07,1046.673
2018-09-10,1050.424
2018-09-11,1050.263
2018-09-12,1056.295
2018-09-13,1062.466
2018-09-14,1066.433
2018-09-17,1071.728
2018-09-18,1078.683
2018-09-19,1086.581
2018-09-20,1097.725
2018-09-21,1106.178
2018-09-24,1103.869
2018-09-25,1108.105
2018-09-26,1108.132
2018-09-27,1103.878
2018-09-28,1095.103
2018-10-01,1093.006
2018-10-02,1089.765
2018-10-03,1088.063
2018-10-04,1086.668
2018-10-05,1079.006
2018-10-08,1070.465
2018-10-09,1068.989
2018-10-10,1069.848
2018-10-11,1045.669
2018-10-12,1041.395
2018-10-15,1042.511
2018-10-16,1051.52
2018-10-17,1050.556
2018-10-18,1044.342
2018-10-19,1044.238
2018-10-22,1037.613
2018-10-23,1022.736
2018-10-24,1013.69
2018-10-25,1006.742
2018-10-26,1003.798
2018-10-29,1009.09
2018-10-30,1010.475
2018-10-31,1023.397
2018-11-01,1028.366
2018-11-02,1029.954
2018-11-05,1031.238
2018-11-06,1034.001
2018-11-07,1042.934
2018-11-08,1047.067
2018-11-09,1037.014
2018-11-12,1025.58
2018-11-13,1023.734
2018-11-14,1020.032
2018-11-15,1017.237
2018-11-16,1020.89
2018-11-19,1021.371
2018-11-20,1010.314
2018-11-21,1013.994
2018-11-22,1012.101
2018-11-23,1008.226
2018-11-26,1016.519
2018-11-27,1013.823
2018-11-28,1013.837
2018-11-29,1022.776
2018-11-30,1017.564
2018-12-03,1030.903
2018-12-04,1019.422
2018-12-05,1008.687
2018-12-06,985.787
2018-12-07,991.09
2018-12-10,971.614
2018-12-11,973.829
2018-12-12,992.968
2018-12-13,993.07
2018-12-14,983.15
2018-12-17,980.034
2018-12-18,970.72
2018-12-19,976.088
2018-12-20,961.943
2018-12-21,956.143
2018-12-24,953.284
2018-12-25,944.129
2018-12-26,945.504
2018-12-27,946.223
2018-12-28,961.667
2018-12-31,965.2
2019-01-01,965.255
2019-01-02,959.63
2019-01-03,962.456
2019-01-04,981.831
2019-01-07,989.618
2019-01-08,994.208
2019-01-09,1004.923
2019-01-10,1009.825
2019-01-11,1009.298
2019-01-14,1007.675
2019-01-15,1010.376
2019-01-16,1011.171
2019-01-17,1009.035
2019-01-18,1022.317
2019-01-21,1022.384
2019-01-22,1014.719
2019-01-23,1012.435
2019-01-24,1013.244
2019-01-25,1024.94
2019-01-28,1019.088
2019-01-29,1022.542
2019-01-30,1025.672
2019-01-31,1033.111
2019-02-01,1030.506
2019-02-04,1028.871
2019-02-05,1039.168
2019-02-06,1037.787
2019-02-07,1024.502
2019-02-08,1013.912
2019-02-11,1013.315
2019-02-12,1022.048
2019-02-13,1026.477
2019-02-14,1021.529
2019-02-15,1031.617
2019-02-18,1038.714
2019-02-19,1041.366
2019-02-20,1049.132
2019-02-21,1045.282
2019-02-22,1046.28
2019-02-25,1049.886
2019-02-26,1051.316
2019-02-27,1055.821
2019-02-28,1051.901
2019-03-01,1051.529
2019-03-04,1049.331
2019-03-05,1047.916
2019-03-06,1049.233
2019-03-07,1040.496
2019-03-08,1029.045
2019-03-11,1036.816
2019-03-12,1042.286
2019-03-13,1047.521
2019-03-14,1050.049
2019-03-15,1057.959
2019-03-18,1065.297
2019-03-19,1070.121
2019-03-20,1062.336
2019-03-21,1062.621
2019-03-22,1051.583
2019-03-25,1043.13
2019-03-26,1048.201
2019-03-27,1048.26
2019-03-28,1042.029
2019-03-29,1046.195
2019-04-01,1060.923
2019-04-02,1062.281
2019-04-03,1073.609
2019-04-04,1071.579
2019-04-05,1072.515
2019-04-08,1074.282
2019-04-09,1072.932
2019-04-10,1071.838
2019-04-11,1070.668
2019-04-12,1076.35
2019-04-15,1079.526
2019-04-16,1081.73
2019-04-17,1085.692
2019-04-18,1081.379
2019-04-19,1080.379
2019-04-22,1080.006
2019-04-23,1080.427
2019-04-24,1070.78
2019-04-25,1067.344
2019-04-26,1069.811
2019-04-29,1070.972
2019-04-30,1073.843
2019-05-01,1075.405
2019-05-02,1068.408
2019-05-03,1073.009
2019-05-06,1066.842
2019-05-07,1054.231
2019-05-08,1050.432
2019-05-09,1039.919
2019-05-10,1041.99
2019-05-13,1033.559
2019-05-14,1035.442
2019-05-15,1038.141
2019-05-16,1042.844
2019-05-17,1039.477
2019-05-20,1040.332
2019-05-21,1043.49
2019-05-22,1037.657
2019-05-23,1026.12
2019-05-24,1034.728
2019-05-27,1037.338
2019-05-28,1035.251
2019-05-29,1023.625
2019-05-30,1022.121
2019-05-31,1015.021
2019-06-03,1018.055
2019-06-04,1030.591
2019-06-05,1036.715
2019-06-06,1036.917
2019-06-07,1048.168
2019-06-10,1050.399
2019-06-11,1056.883
2019-06-12,1050.529
2019-06-13,1045.911
2019-06-14,1041.218
2019-06-17,1037.787
2019-06-18,1047.022
2019-06-19,1056.156
2019-06-20,1064.948
2019-06-21,1063.356
2019-06-24,1065.736
2019-06-25,1064.246
2019-06-26,1062.776
2019-06-27,1067.207
2019-06-28,1070.748
2019-07-01,1075.099
2019-07-02,1076.994
2019-07-03,1080.968
2019-07-04,1084.489
2019-07-05,1076.659
2019-07-08,1072.029
2019-07-09,1068.255
2019-07-10,1070.286
2019-07-11,1071.591
2019-07-12,1072.797
2019-07-15,1073.402
2019-07-16,1071.507
2019-07-17,1066.401
2019-07-18,1060.704
2019-07-19,1065.881
2019-07-22,1064.9
2019-07-23,1069.112
2019-07-24,1068.662
2019-07-25,1063.645
2019-07-26,1059.09
2019-07-29,1058.647
2019-07-30,1050.359
2019-07-31,1048.227
2019-08-01,1043.339
2019-08-02,1024.143
2019-08-05,1009.706
2019-08-06,1001.561
2019-08-07,1002.684
2019-08-08,1012.116
2019-08-09,1007.498
2019-08-12,1004.566
2019-08-13,1002.719
2019-08-14,991.147
2019-08-15,982.539
2019-08-16,990.894
2019-08-19,1000.696
2019-08-20,995.515
2019-08-21,998.985
2019-08-22,998.641
2019-08-23,994.379
2019-08-26,991.066
2019-08-27,993.99
2019-08-28,994.231
2019-08-29,1000.145
2019-08-30,1005.744
2019-09-02,1002.966
2019-09-03,1003.123
2019-09-04,1013.782
2019-09-05,1024.724
2019-09-06,1028.276
2019-09-09,1034.145
2019-09-10,1045.312
2019-09-11,1053.323
2019-09-12,1056.824
2019-09-13,1067.498
2019-09-16,1061.115
2019-09-17,1060.648
2019-09-18,1059.373
2019-09-19,1064.393
2019-09-20,1066.83
2019-09-23,1060.33
2019-09-24,1057.657
2019-09-25,1051.311
2019-09-26,1053.847
2019-09-27,1058.358
2019-09-30,1054.759
2019-10-01,1049.129
2019-10-02,1030.715
2019-10-03,1026.787
2019-10-04,1029.156
2019-10-07,1033.888
2019-10-08,1026.454
2019-10-09,1027.519
2019-10-10,1035.719
2019-10-11,1058.877
2019-10-14,1054.657
2019-10-15,1066.234
2019-10-16,1069.995
2019-10-17,1072.283
2019-10-18,1072.87
2019-10-21,1081.985
2019-10-22,1083.929
2019-10-23,1086.872
2019-10-24,1090.4
2019-10-25,1090.49
2019-10-28,1090.4
2019-10-29,1093.183
2019-10-30,1089.036
2019-10-31,1087.041
2019-11-01,1092.399
2019-11-04,1100.772
2019-11-05,1103.277
2019-11-06,1105.821
2019-11-07,1108.046
2019-11-08,1105.692
2019-11-11,1105.912
2019-11-12,1109.092
2019-11-13,1100.844
2019-11-14,1094.647
2019-11-15,1102.674
2019-11-18,1103.614
2019-11-19,1102.829
2019-11-20,1094.12
2019-11-21,1093.127
2019-11-22,1094.26
2019-11-25,1100.147
2019-11-26,1096.786
2019-11-27,1100.016
2019-11-28,1098.81
2019-11-29,1093.223
2019-12-02,1090.266
2019-12-03,1083.034
2019-12-04,1090.065
2019-12-05,1090.169
2019-12-06,1096.845
2019-12-09,1098.787
2019-12-10,1098.155
2019-12-11,1100.597
2019-12-12,1106.7
2019-12-13,1120.786
2019-12-16,1131.174
2019-12-17,1130.955
2019-12-18,1128.303
2019-12-19,1129.541
2019-12-20,1129.442
2019-12-23,1126.309
2019-12-24,1127.389
2019-12-25,1126.35
2019-12-26,1128.277
2019-12-27,1134.297
2019-12-30,1131.571
2019-12-31,1133.077
2020-01-01,1133.079
2020-01-02,1139.763
2020-01-03,1136.018
2020-01-06,1132.155
2020-01-07,1132.835
2020-01-08,1129.79
2020-01-09,1131.074
2020-01-10,1132.247
2020-01-13,1130.13
2020-01-14,1131.523
2020-01-15,1129.004
2020-01-16,1130.181
2020-01-17,1134.376
2020-01-20,1134.38
2020-01-21,1130.796
2020-01-22,1127.531
2020-01-23,1120.211
2020-01-24,1122.382
2020-01-27,1102.331
2020-01-28,1104.88
2020-01-29,1107.557
2020-01-30,1098.842
2020-01-31,1093.713
2020-02-03,1086.95
2020-02-04,1097.87
2020-02-05,1106.819
2020-02-06,1116.834
2020-02-07,1113.163
2020-02-10,1108.115
2020-02-11,1114.741
2020-02-12,1122.313
2020-02-13,1117.813
2020-02-14,1115.132
2020-02-17,1115.84
2020-02-18,1107.7
