Date,WORLD ex USA LARGE VALUE Large Cap
2010-09-16,709.004
2010-09-17,705.078
2010-09-20,713.783
2010-09-21,712.956
2010-09-22,716.312
2010-09-23,712.203
2010-09-24,722.327
2010-09-27,722.42
2010-09-28,723.904
2010-09-29,723.871
2010-09-30,720.463
2010-10-01,723.962
2010-10-04,717.306
2010-10-05,733.276
2010-10-06,741.338
2010-10-07,744.709
2010-10-08,743.991
2010-10-11,744.286
2010-10-12,737.211
2010-10-13,749.613
2010-10-14,756.948
2010-10-15,752.178
2010-10-18,754.481
2010-10-19,744.303
2010-10-20,752.253
2010-10-21,753.684
2010-10-22,749.78
2010-10-25,754.478
2010-10-26,747.883
2010-10-27,737.929
2010-10-28,746.843
2010-10-29,748.744
2010-11-01,748.114
2010-11-02,756.705
2010-11-03,753.17
2010-11-04,773.282
2010-11-05,769.276
2010-11-08,765.973
2010-11-09,769.173
2010-11-10,755.843
2010-11-11,755.093
2010-11-12,751.696
2010-11-15,751.552
2010-11-16,736.212
2010-11-17,739.23
2010-11-18,751.17
2010-11-19,751.285
2010-11-22,744.878
2010-11-23,728.818
2010-11-24,730.219
2010-11-25,731.0
2010-11-26,719.6
2010-11-29,708.157
2010-11-30,703.407
2010-12-01,717.127
2010-12-02,731.254
2010-12-03,739.398
2010-12-06,736.005
2010-12-07,741.583
2010-12-08,738.407
2010-12-09,743.832
2010-12-10,745.598
2010-12-13,756.338
2010-12-14,759.25
2010-12-15,753.912
2010-12-16,749.19
2010-12-17,743.766
2010-12-20,743.907
2010-12-21,752.805
2010-12-22,752.633
2010-12-23,753.514
2010-12-24,754.554
2010-12-27,751.67
2010-12-28,754.255
2010-12-29,757.823
2010-12-30,755.682
2010-12-31,759.945
2011-01-03,761.689
2011-01-04,765.285
2011-01-05,757.713
2011-01-06,757.528
2011-01-07,755.066
2011-01-10,748.465
2011-01-11,752.327
2011-01-12,768.138
2011-01-13,781.679
2011-01-14,782.48
2011-01-17,779.925
2011-01-18,790.033
2011-01-19,790.723
2011-01-20,779.637
2011-01-21,789.964
2011-01-24,797.506
2011-01-25,794.805
2011-01-26,797.243
2011-01-27,800.403
2011-01-28,791.201
2011-01-31,792.79
2011-02-01,807.908
2011-02-02,812.539
2011-02-03,806.116
2011-02-04,805.803
2011-02-07,810.577
2011-02-08,817.31
2011-02-09,815.381
2011-02-10,809.452
2011-02-11,806.469
2011-02-14,807.361
2011-02-15,812.085
2011-02-16,818.79
2011-02-17,826.071
2011-02-18,829.4
2011-02-21,823.09
2011-02-22,814.494
2011-02-23,810.496
2011-02-24,809.015
2011-02-25,815.591
2011-02-28,824.146
2011-03-01,822.326
2011-03-02,817.324
2011-03-03,820.324
2011-03-04,821.879
2011-03-07,817.877
2011-03-08,814.578
2011-03-09,814.011
2011-03-10,799.614
2011-03-11,795.999
2011-03-14,783.779
2011-03-15,757.067
2011-03-16,755.109
2011-03-17,768.938
2011-03-18,773.363
2011-03-21,787.704
2011-03-22,796.653
2011-03-23,794.302
2011-03-24,801.473
2011-03-25,801.426
2011-03-28,799.006
2011-03-29,795.609
2011-03-30,801.902
2011-03-31,800.832
2011-04-01,806.102
2011-04-04,809.82
2011-04-05,806.323
2011-04-06,812.24
2011-04-07,811.453
2011-04-08,822.792
2011-04-11,822.075
2011-04-12,811.491
2011-04-13,817.101
2011-04-14,812.535
2011-04-15,809.501
2011-04-18,790.907
2011-04-19,793.849
2011-04-20,814.739
2011-04-21,822.099
2011-04-22,822.298
2011-04-25,819.611
2011-04-26,824.421
2011-04-27,826.893
2011-04-28,842.197
2011-04-29,844.969
2011-05-02,850.408
2011-05-03,843.902
2011-05-04,835.784
2011-05-05,823.691
2011-05-06,824.962
2011-05-09,812.606
2011-05-10,822.194
2011-05-11,821.604
2011-05-12,810.73
2011-05-13,806.577
2011-05-16,803.324
2011-05-17,794.88
2011-05-18,803.4
2011-05-19,806.691
2011-05-20,800.952
2011-05-23,783.321
2011-05-24,785.402
2011-05-25,789.153
2011-05-26,792.293
2011-05-27,802.149
2011-05-30,801.019
2011-05-31,813.674
2011-06-01,807.422
2011-06-02,795.921
2011-06-03,798.353
2011-06-06,793.403
2011-06-07,797.621
2011-06-08,790.454
2011-06-09,791.583
2011-06-10,779.193
2011-06-13,779.491
2011-06-14,792.9
2011-06-15,778.914
2011-06-16,767.097
2011-06-17,776.175
2011-06-20,773.404
2011-06-21,787.475
2011-06-22,789.603
2011-06-23,767.931
2011-06-24,767.669
2011-06-27,768.232
2011-06-28,776.389
2011-06-29,791.129
2011-06-30,805.854
2011-07-01,810.033
2011-07-04,813.727
2011-07-05,810.434
2011-07-06,802.731
2011-07-07,805.819
2011-07-08,798.022
2011-07-11,776.381
2011-07-12,770.255
2011-07-13,782.654
2011-07-14,776.62
2011-07-15,773.846
2011-07-18,760.206
2011-07-19,772.106
2011-07-20,783.643
2011-07-21,800.362
2011-07-22,804.217
2011-07-25,796.852
2011-07-26,802.332
2011-07-27,789.434
2011-07-28,786.112
2011-07-29,783.908
2011-08-01,773.437
2011-08-02,760.953
2011-08-03,750.52
2011-08-04,723.195
2011-08-05,707.986
2011-08-08,685.671
2011-08-09,688.503
2011-08-10,672.955
2011-08-11,686.379
2011-08-12,700.345
2011-08-15,714.057
2011-08-16,710.943
2011-08-17,715.74
2011-08-18,686.103
2011-08-19,676.129
2011-08-22,676.878
2011-08-23,686.336
2011-08-24,691.357
2011-08-25,684.399
2011-08-26,681.136
2011-08-29,695.375
2011-08-30,697.613
2011-08-31,712.147
2011-09-01,710.313
2011-09-02,693.28
2011-09-05,666.908
2011-09-06,657.347
2011-09-07,674.942
2011-09-08,678.462
2011-09-09,654.038
2011-09-12,633.833
2011-09-13,643.784
2011-09-14,647.223
2011-09-15,668.189
2011-09-16,671.33
2011-09-19,655.152
2011-09-20,663.14
2011-09-21,654.146
2011-09-22,621.877
2011-09-23,626.953
2011-09-26,632.594
2011-09-27,662.752
2011-09-28,658.959
2011-09-29,664.874
2011-09-30,652.207
2011-10-03,636.508
2011-10-04,621.345
2011-10-05,636.365
2011-10-06,656.154
2011-10-07,664.833
2011-10-10,679.274
2011-10-11,681.334
2011-10-12,695.336
2011-10-13,687.241
2011-10-14,695.513
2011-10-17,692.329
2011-10-18,683.665
2011-10-19,693.171
2011-10-20,680.118
2011-10-21,699.323
2011-10-24,708.27
2011-10-25,702.897
2011-10-26,700.136
2011-10-27,738.555
2011-10-28,739.243
2011-10-31,714.296
2011-11-01,680.053
2011-11-02,686.373
2011-11-03,693.389
2011-11-04,690.51
2011-11-07,688.88
2011-11-08,693.164
2011-11-09,678.702
2011-11-10,673.048
2011-11-11,691.163
2011-11-14,685.446
2011-11-15,676.199
2011-11-16,675.987
2011-11-17,669.415
2011-11-18,664.325
2011-11-21,645.96
2011-11-22,642.36
2011-11-23,628.476
2011-11-24,623.389
2011-11-25,623.716
2011-11-28,646.359
2011-11-29,653.466
2011-11-30,677.659
2011-12-01,678.918
2011-12-02,685.435
2011-12-05,693.495
2011-12-06,685.722
2011-12-07,688.164
2011-12-08,675.639
2011-12-09,681.29
2011-12-12,668.293
2011-12-13,663.699
2011-12-14,647.804
2011-12-15,651.073
2011-12-16,652.302
2011-12-19,647.45
2011-12-20,660.471
2011-12-21,659.439
2011-12-22,666.62
2011-12-23,670.611
2011-12-26,671.155
2011-12-27,671.657
2011-12-28,660.835
2011-12-29,665.61
2011-12-30,675.101
2012-01-02,680.171
2012-01-03,692.226
2012-01-04,688.141
2012-01-05,675.762
2012-01-06,671.244
2012-01-09,668.953
2012-01-10,681.752
2012-01-11,677.168
2012-01-12,679.076
2012-01-13,674.74
2012-01-16,676.38
2012-01-17,685.394
2012-01-18,687.878
2012-01-19,699.658
2012-01-20,702.679
2012-01-23,712.188
2012-01-24,706.669
2012-01-25,705.945
2012-01-26,718.337
2012-01-27,713.043
2012-01-30,706.027
2012-01-31,708.993
2012-02-01,722.561
2012-02-02,724.14
2012-02-03,729.455
2012-02-06,729.329
2012-02-07,734.555
2012-02-08,736.953
2012-02-09,739.269
2012-02-10,725.682
2012-02-13,731.984
2012-02-14,725.977
2012-02-15,731.363
2012-02-16,728.921
2012-02-17,738.343
2012-02-20,748.462
2012-02-21,746.228
2012-02-22,740.62
2012-02-23,742.33
2012-02-24,749.928
2012-02-27,746.21
2012-02-28,748.805
2012-02-29,747.445
2012-03-01,750.355
2012-03-02,745.91
2012-03-05,742.011
2012-03-06,722.121
2012-03-07,721.795
2012-03-08,737.126
2012-03-09,735.202
2012-03-12,732.018
2012-03-13,741.642
2012-03-14,741.508
2012-03-15,746.399
2012-03-16,753.366
2012-03-19,757.079
2012-03-20,749.502
2012-03-21,744.758
2012-03-22,741.644
2012-03-23,743.205
2012-03-26,749.269
2012-03-27,749.703
2012-03-28,743.01
2012-03-29,733.744
2012-03-30,737.346
2012-04-02,745.292
2012-04-03,738.282
2012-04-04,717.965
2012-04-05,716.059
2012-04-06,714.893
2012-04-09,713.193
2012-04-10,701.378
2012-04-11,704.235
2012-04-12,711.976
2012-04-13,702.291
2012-04-16,700.661
2012-04-17,714.185
2012-04-18,712.228
2012-04-19,707.369
2012-04-20,712.154
2012-04-23,699.144
2012-04-24,706.982
2012-04-25,711.789
2012-04-26,715.595
2012-04-27,721.394
2012-04-30,718.785
2012-05-01,717.385
2012-05-02,710.665
2012-05-03,708.599
2012-05-04,699.997
2012-05-07,696.974
2012-05-08,689.407
2012-05-09,682.788
2012-05-10,687.855
2012-05-11,686.796
2012-05-14,673.433
2012-05-15,665.179
2012-05-16,657.814
2012-05-17,653.062
2012-05-18,644.924
2012-05-21,647.252
2012-05-22,657.931
2012-05-23,641.264
2012-05-24,645.665
2012-05-25,643.667
2012-05-28,644.504
2012-05-29,648.299
2012-05-30,635.851
2012-05-31,634.293
2012-06-01,626.417
2012-06-04,626.478
2012-06-05,630.133
2012-06-06,643.871
2012-06-07,652.431
2012-06-08,644.295
2012-06-11,648.098
2012-06-12,648.878
2012-06-13,653.345
2012-06-14,653.207
2012-06-15,662.58
2012-06-18,662.369
2012-06-19,674.638
2012-06-20,680.155
2012-06-21,670.808
2012-06-22,665.105
2012-06-25,655.029
2012-06-26,653.689
2012-06-27,662.076
2012-06-28,661.601
2012-06-29,686.499
2012-07-02,690.353
2012-07-03,697.606
2012-07-04,695.159
2012-07-05,688.64
2012-07-06,679.479
2012-07-09,675.435
2012-07-10,675.556
2012-07-11,678.729
2012-07-12,668.831
2012-07-13,677.275
2012-07-16,678.498
2012-07-17,676.734
2012-07-18,683.671
2012-07-19,690.375
2012-07-20,675.177
2012-07-23,659.633
2012-07-24,653.698
2012-07-25,653.201
2012-07-26,672.543
2012-07-27,686.052
2012-07-30,692.717
2012-07-31,692.459
2012-08-01,691.902
2012-08-02,680.496
2012-08-03,698.63
2012-08-06,707.022
2012-08-07,715.756
2012-08-08,715.586
2012-08-09,715.821
2012-08-10,714.756
2012-08-13,713.827
2012-08-14,715.356
2012-08-15,713.492
2012-08-16,721.667
2012-08-17,724.291
2012-08-20,723.252
2012-08-21,731.592
2012-08-22,724.61
2012-08-23,726.963
2012-08-24,722.154
2012-08-27,724.227
2012-08-28,722.027
2012-08-29,719.48
2012-08-30,711.855
2012-08-31,717.397
2012-09-03,719.092
2012-09-04,712.327
2012-09-05,710.972
2012-09-06,725.249
2012-09-07,741.553
2012-09-10,740.96
2012-09-11,747.196
2012-09-12,752.695
2012-09-13,753.77
2012-09-14,773.931
2012-09-17,770.055
2012-09-18,762.19
2012-09-19,766.788
2012-09-20,758.224
2012-09-21,763.582
2012-09-24,758.616
2012-09-25,762.379
2012-09-26,744.234
2012-09-27,749.626
2012-09-28,740.715
2012-10-01,748.433
2012-10-02,747.947
2012-10-03,744.638
2012-10-04,750.293
2012-10-05,758.498
2012-10-08,750.681
2012-10-09,743.613
2012-10-10,739.524
2012-10-11,744.724
2012-10-12,743.192
2012-10-15,745.097
2012-10-16,759.014
2012-10-17,769.999
2012-10-18,773.088
2012-10-19,763.89
2012-10-22,762.098
2012-10-23,747.912
2012-10-24,748.423
2012-10-25,749.153
2012-10-26,746.89
2012-10-29,741.255
2012-10-30,750.197
2012-10-31,749.353
2012-11-01,755.336
2012-11-02,753.843
2012-11-05,747.461
2012-11-06,751.448
2012-11-07,743.297
2012-11-08,738.977
2012-11-09,736.409
2012-11-12,734.927
2012-11-13,735.343
2012-11-14,729.193
2012-11-15,727.869
2012-11-16,720.857
2012-11-19,739.771
2012-11-20,739.052
2012-11-21,741.755
2012-11-22,748.439
2012-11-23,755.703
2012-11-26,753.455
2012-11-27,752.943
2012-11-28,751.682
2012-11-29,762.123
2012-11-30,762.882
2012-12-03,765.567
2012-12-04,767.072
2012-12-05,768.666
2012-12-06,769.661
2012-12-07,768.478
2012-12-10,768.235
2012-12-11,774.201
2012-12-12,778.294
2012-12-13,779.044
2012-12-14,779.613
2012-12-17,782.04
2012-12-18,788.474
2012-12-19,797.194
2012-12-20,795.761
2012-12-21,791.976
2012-12-24,790.933
2012-12-25,791.543
2012-12-26,791.885
2012-12-27,792.888
2012-12-28,789.619
2012-12-31,789.742
2013-01-01,789.784
2013-01-02,805.382
2013-01-03,803.045
2013-01-04,806.396
2013-01-07,806.516
2013-01-08,803.147
2013-01-09,807.695
2013-01-10,816.714
2013-01-11,821.267
2013-01-14,820.414
2013-01-15,820.89
2013-01-16,815.423
2013-01-17,819.822
2013-01-18,818.787
2013-01-21,821.567
2013-01-22,820.897
2013-01-23,818.253
2013-01-24,823.583
2013-01-25,829.559
2013-01-28,829.975
2013-01-29,836.769
2013-01-30,838.22
2013-01-31,835.15
2013-02-01,837.389
2013-02-04,824.122
2013-02-05,822.961
2013-02-06,824.157
2013-02-07,817.358
2013-02-08,823.169
2013-02-11,819.901
2013-02-12,829.021
2013-02-13,828.25
2013-02-14,822.487
2013-02-15,816.452
2013-02-18,819.724
2013-02-19,826.725
2013-02-20,824.115
2013-02-21,805.369
2013-02-22,810.108
2013-02-25,815.026
2013-02-26,799.818
2013-02-27,805.772
2013-02-28,812.615
2013-03-01,805.081
2013-03-04,804.228
2013-03-05,816.143
2013-03-06,817.878
2013-03-07,818.801
2013-03-08,821.851
2013-03-11,826.621
2013-03-12,826.953
2013-03-13,819.701
2013-03-14,828.01
2013-03-15,832.831
2013-03-18,820.861
2013-03-19,817.002
2013-03-20,821.92
2013-03-21,821.226
2013-03-22,822.504
2013-03-25,816.586
2013-03-26,815.95
2013-03-27,811.183
2013-03-28,812.321
2013-03-29,811.34
2013-04-01,808.052
2013-04-02,814.882
2013-04-03,809.52
2013-04-04,802.697
2013-04-05,803.094
2013-04-08,804.846
2013-04-09,813.213
2013-04-10,827.588
2013-04-11,836.355
2013-04-12,830.968
2013-04-15,822.678
2013-04-16,819.2
2013-04-17,810.009
2013-04-18,807.751
2013-04-19,809.082
2013-04-22,811.244
2013-04-23,822.832
2013-04-24,832.823
2013-04-25,839.453
2013-04-26,839.029
2013-04-29,847.399
2013-04-30,854.979
2013-05-01,852.449
2013-05-02,848.427
2013-05-03,855.329
2013-05-06,851.834
2013-05-07,859.778
2013-05-08,869.668
2013-05-09,862.983
2013-05-10,857.332
2013-05-13,859.141
2013-05-14,859.454
2013-05-15,861.134
2013-05-16,861.98
2013-05-17,859.562
2013-05-20,867.649
2013-05-21,868.777
2013-05-22,868.49
2013-05-23,847.872
2013-05-24,845.36
2013-05-27,842.903
2013-05-28,847.503
2013-05-29,844.314
2013-05-30,844.955
2013-05-31,833.385
2013-06-03,830.696
2013-06-04,836.931
2013-06-05,822.03
2013-06-06,817.986
2013-06-07,824.476
2013-06-10,826.821
2013-06-11,825.378
2013-06-12,824.461
2013-06-13,820.939
2013-06-14,825.207
2013-06-17,834.726
2013-06-18,835.001
2013-06-19,836.955
2013-06-20,798.82
2013-06-21,792.492
2013-06-24,780.531
2013-06-25,785.497
2013-06-26,792.781
2013-06-27,798.104
2013-06-28,798.731
2013-07-01,806.055
2013-07-02,805.867
2013-07-03,798.47
2013-07-04,808.847
2013-07-05,798.63
2013-07-08,805.981
2013-07-09,812.32
2013-07-10,817.351
2013-07-11,832.387
2013-07-12,831.155
2013-07-15,833.777
2013-07-16,837.928
2013-07-17,839.098
2013-07-18,845.903
2013-07-19,848.317
2013-07-22,855.931
2013-07-23,858.92
2013-07-24,862.271
2013-07-25,857.762
2013-07-26,855.555
2013-07-29,850.219
2013-07-30,849.647
2013-07-31,846.997
2013-08-01,853.468
2013-08-02,861.296
2013-08-05,857.844
2013-08-06,858.334
2013-08-07,853.033
2013-08-08,861.786
2013-08-09,865.48
2013-08-12,863.706
2013-08-13,865.029
2013-08-14,870.4
2013-08-15,863.153
2013-08-16,868.304
2013-08-19,863.236
2013-08-20,857.574
2013-08-21,849.709
2013-08-22,852.412
2013-08-23,861.828
2013-08-26,860.299
2013-08-27,851.143
2013-08-28,845.805
2013-08-29,845.42
2013-08-30,837.183
2013-09-02,847.924
2013-09-03,849.887
2013-09-04,856.09
2013-09-05,858.558
2013-09-06,865.63
2013-09-09,871.972
2013-09-10,881.326
2013-09-11,886.76
2013-09-12,887.366
2013-09-13,884.837
2013-09-16,894.748
2013-09-17,891.057
2013-09-18,895.87
2013-09-19,910.545
2013-09-20,905.507
2013-09-23,903.949
2013-09-24,904.628
2013-09-25,906.296
2013-09-26,907.119
2013-09-27,908.512
2013-09-30,899.255
2013-10-01,904.362
2013-10-02,903.801
2013-10-03,902.616
2013-10-04,903.6
2013-10-07,899.108
2013-10-08,895.532
2013-10-09,892.552
2013-10-10,904.512
2013-10-11,911.864
2013-10-14,915.343
2013-10-15,917.867
2013-10-16,919.964
2013-10-17,932.525
2013-10-18,938.032
2013-10-21,938.79
2013-10-22,947.007
2013-10-23,938.84
2013-10-24,944.012
2013-10-25,940.51
2013-10-28,941.045
2013-10-29,943.782
2013-10-30,946.044
2013-10-31,937.256
2013-11-01,928.766
2013-11-04,932.861
2013-11-05,929.547
2013-11-06,936.886
2013-11-07,927.19
2013-11-08,923.525
2013-11-11,928.201
2013-11-12,927.379
2013-11-13,923.122
2013-11-14,931.709
2013-11-15,938.111
2013-11-18,946.094
2013-11-19,939.539
2013-11-20,937.585
2013-11-21,935.43
2013-11-22,938.595
2013-11-25,939.175
2013-11-26,937.064
2013-11-27,937.859
2013-11-28,942.899
2013-11-29,943.513
2013-12-02,936.977
2013-12-03,929.483
2013-12-04,919.694
2013-12-05,915.053
2013-12-06,921.765
2013-12-09,925.68
2013-12-10,924.426
2013-12-11,918.906
2013-12-12,909.838
2013-12-13,907.152
2013-12-16,914.999
2013-12-17,910.313
2013-12-18,918.858
2013-12-19,926.187
2013-12-20,930.835
2013-12-23,938.997
2013-12-24,938.727
2013-12-25,938.649
2013-12-26,941.452
2013-12-27,951.924
2013-12-30,954.206
2013-12-31,955.882
2014-01-01,955.907
2014-01-02,944.952
2014-01-03,945.732
2014-01-06,942.972
2014-01-07,944.922
2014-01-08,946.927
2014-01-09,941.858
2014-01-10,949.966
2014-01-13,951.709
2014-01-14,948.826
2014-01-15,954.931
2014-01-16,955.054
2014-01-17,957.79
2014-01-20,957.475
2014-01-21,955.708
2014-01-22,958.187
2014-01-23,955.373
2014-01-24,938.268
2014-01-27,927.454
2014-01-28,928.334
2014-01-29,929.144
2014-01-30,923.493
2014-01-31,917.879
2014-02-03,908.14
2014-02-04,897.814
2014-02-05,903.002
2014-02-06,914.88
2014-02-07,925.37
2014-02-10,928.526
2014-02-11,939.443
2014-02-12,945.524
2014-02-13,947.327
2014-02-14,951.131
2014-02-17,955.517
2014-02-18,963.254
2014-02-19,964.666
2014-02-20,959.574
2014-02-21,966.902
2014-02-24,969.454
2014-02-25,970.735
2014-02-26,964.448
2014-02-27,963.137
2014-02-28,968.89
2014-03-03,952.812
2014-03-04,963.584
2014-03-05,965.931
2014-03-06,972.753
2014-03-07,964.223
2014-03-10,959.373
2014-03-11,960.6
2014-03-12,953.147
2014-03-13,948.846
2014-03-14,938.58
2014-03-17,944.393
2014-03-18,949.786
2014-03-19,947.463
2014-03-20,937.093
2014-03-21,940.198
2014-03-24,935.418
2014-03-25,943.825
2014-03-26,950.548
2014-03-27,951.699
2014-03-28,958.646
2014-03-31,964.462
2014-04-01,968.531
2014-04-02,969.888
2014-04-03,968.863
2014-04-04,973.941
2014-04-07,965.591
2014-04-08,968.05
2014-04-09,970.124
2014-04-10,969.968
2014-04-11,959.56
2014-04-14,959.556
2014-04-15,954.215
2014-04-16,964.744
2014-04-17,970.321
2014-04-18,970.899
2014-04-21,968.518
2014-04-22,976.23
2014-04-23,975.585
2014-04-24,977.051
2014-04-25,973.461
2014-04-28,974.466
2014-04-29,983.644
2014-04-30,987.151
2014-05-01,988.469
2014-05-02,988.899
2014-05-05,988.038
2014-05-06,990.121
2014-05-07,986.907
2014-05-08,994.637
2014-05-09,987.756
2014-05-12,991.782
2014-05-13,994.701
2014-05-14,997.342
2014-05-15,992.783
2014-05-16,991.062
2014-05-19,988.13
2014-05-20,984.199
2014-05-21,986.386
2014-05-22,989.466
2014-05-23,992.86
2014-05-26,999.726
2014-05-27,997.568
2014-05-28,996.712
2014-05-29,999.001
2014-05-30,998.141
2014-06-02,1000.045
2014-06-03,999.375
2014-06-04,998.695
2014-06-05,1000.947
2014-06-06,1008.645
2014-06-09,1010.042
2014-06-10,1008.642
2014-06-11,1008.547
2014-06-12,1010.445
2014-06-13,1010.509
2014-06-16,1009.238
2014-06-17,1008.036
2014-06-18,1012.137
2014-06-19,1024.751
2014-06-20,1020.262
2014-06-23,1019.934
2014-06-24,1016.736
2014-06-25,1010.666
2014-06-26,1009.837
2014-06-27,1012.128
2014-06-30,1014.482
2014-07-01,1021.233
2014-07-02,1023.539
2014-07-03,1025.364
2014-07-04,1024.717
2014-07-07,1018.767
2014-07-08,1010.931
2014-07-09,1011.716
2014-07-10,1001.123
2014-07-11,1001.987
2014-07-14,1010.14
2014-07-15,1006.159
2014-07-16,1015.139
2014-07-17,1006.445
2014-07-18,1005.77
2014-07-21,1003.292
2014-07-22,1010.719
2014-07-23,1012.742
2014-07-24,1015.96
2014-07-25,1012.599
2014-07-28,1013.085
2014-07-29,1014.026
2014-07-30,1007.852
2014-07-31,1000.75
2014-08-01,991.718
2014-08-04,989.98
2014-08-05,984.998
2014-08-06,979.07
2014-08-07,974.004
2014-08-08,967.82
2014-08-11,977.541
2014-08-12,976.364
2014-08-13,981.453
2014-08-14,984.593
2014-08-15,982.166
2014-08-18,988.163
2014-08-19,990.706
2014-08-20,989.276
2014-08-21,994.814
2014-08-22,988.806
2014-08-25,995.012
2014-08-26,999.062
2014-08-27,1001.308
2014-08-28,994.958
2014-08-29,996.813
2014-09-01,996.567
2014-09-02,994.476
2014-09-03,1003.131
2014-09-04,1000.384
2014-09-05,996.704
2014-09-08,992.029
2014-09-09,984.985
2014-09-10,985.279
2014-09-11,984.498
2014-09-12,981.91
2014-09-15,979.851
2014-09-16,978.697
2014-09-17,981.447
2014-09-18,984.933
2014-09-19,982.594
2014-09-22,976.137
2014-09-23,970.777
2014-09-24,970.946
2014-09-25,962.59
2014-09-26,959.293
2014-09-29,953.637
2014-09-30,952.846
2014-10-01,945.261
2014-10-02,929.47
2014-10-03,924.72
2014-10-06,932.339
2014-10-07,928.248
2014-10-08,924.366
2014-10-09,922.826
2014-10-10,902.751
2014-10-13,908.031
2014-10-14,901.899
2014-10-15,887.532
2014-10-16,881.544
2014-10-17,894.233
2014-10-20,897.888
2014-10-21,907.706
2014-10-22,911.315
2014-10-23,914.294
2014-10-24,915.159
2014-10-27,914.414
2014-10-28,922.561
2014-10-29,925.577
2014-10-30,920.086
2014-10-31,930.358
2014-11-03,918.151
2014-11-04,918.763
2014-11-05,924.104
2014-11-06,919.079
2014-11-07,918.764
2014-11-10,924.509
2014-11-11,925.337
2014-11-12,923.019
2014-11-13,922.513
2014-11-14,923.85
2014-11-17,921.631
2014-11-18,931.411
2014-11-19,928.635
2014-11-20,926.022
2014-11-21,936.034
2014-11-24,935.886
2014-11-25,940.939
2014-11-26,943.951
2014-11-27,936.705
2014-11-28,932.688
2014-12-01,928.833
2014-12-02,930.64
2014-12-03,930.29
2014-12-04,924.917
2014-12-05,925.373
2014-12-08,918.969
2014-12-09,912.422
2014-12-10,902.898
2014-12-11,898.296
2014-12-12,884.717
2014-12-15,865.034
2014-12-16,879.273
2014-12-17,876.993
2014-12-18,889.724
2014-12-19,898.681
2014-12-22,901.722
2014-12-23,902.03
2014-12-24,904.812
2014-12-25,904.301
2014-12-26,904.537
2014-12-29,906.475
2014-12-30,898.582
2014-12-31,897.378
2015-01-01,897.382
2015-01-02,890.897
2015-01-05,866.009
2015-01-06,856.287
2015-01-07,852.266
2015-01-08,870.775
2015-01-09,864.951
2015-01-12,864.672
2015-01-13,869.491
2015-01-14,858.265
2015-01-15,865.858
2015-01-16,867.905
2015-01-19,875.326
2015-01-20,878.922
2015-01-21,885.547
2015-01-22,890.032
2015-01-23,891.457
2015-01-26,892.935
2015-01-27,899.491
2015-01-28,894.461
2015-01-29,887.955
2015-01-30,882.674
2015-02-02,891.498
2015-02-03,904.759
2015-02-04,907.942
2015-02-05,911.448
2015-02-06,907.56
2015-02-09,905.631
2015-02-10,904.969
2015-02-11,898.633
2015-02-12,911.732
2015-02-13,922.853
2015-02-16,924.269
2015-02-17,924.142
2015-02-18,929.248
2015-02-19,931.233
2015-02-20,931.677
2015-02-23,931.892
2015-02-24,936.02
2015-02-25,938.981
2015-02-26,935.647
2015-02-27,938.227
2015-03-02,933.767
2015-03-03,929.424
2015-03-04,925.368
2015-03-05,927.029
2015-03-06,916.559
2015-03-09,912.279
2015-03-10,895.281
2015-03-11,895.174
2015-03-12,902.232
2015-03-13,895.605
2015-03-16,904.127
2015-03-17,904.711
2015-03-18,911.539
2015-03-19,913.596
2015-03-20,934.439
2015-03-23,942.643
2015-03-24,943.413
2015-03-25,943.967
2015-03-26,933.503
2015-03-27,929.184
2015-03-30,928.796
2015-03-31,917.933
2015-04-01,920.16
2015-04-02,929.402
2015-04-03,930.307
2015-04-06,939.635
2015-04-07,943.36
2015-04-08,939.149
2015-04-09,939.088
2015-04-10,941.245
2015-04-13,938.328
2015-04-14,947.138
2015-04-15,947.234
2015-04-16,951.666
2015-04-17,946.175
2015-04-20,949.195
2015-04-21,951.317
2015-04-22,951.586
2015-04-23,957.266
2015-04-24,965.182
2015-04-27,973.174
2015-04-28,974.281
2015-04-29,970.938
2015-04-30,961.787
2015-05-01,959.761
2015-05-04,959.55
2015-05-05,953.319
2015-05-06,959.431
2015-05-07,949.579
2015-05-08,966.759
2015-05-11,966.149
2015-05-12,964.927
2015-05-13,971.399
2015-05-14,975.21
2015-05-15,975.9
2015-05-18,973.105
2015-05-19,966.059
2015-05-20,967.813
2015-05-21,974.13
2015-05-22,967.825
2015-05-25,967.925
2015-05-26,951.214
2015-05-27,955.413
2015-05-28,953.935
2015-05-29,947.272
2015-06-01,942.119
2015-06-02,950.138
2015-06-03,958.507
2015-06-04,950.26
2015-06-05,933.383
2015-06-08,930.751
2015-06-09,929.723
2015-06-10,946.538
2015-06-11,947.354
2015-06-12,943.9
2015-06-15,933.482
2015-06-16,933.315
2015-06-17,929.761
2015-06-18,940.049
2015-06-19,938.709
2015-06-22,958.775
2015-06-23,957.328
2015-06-24,955.859
2015-06-25,954.186
2015-06-26,948.423
2015-06-29,925.416
2015-06-30,918.42
2015-07-01,922.387
2015-07-02,924.62
2015-07-03,920.983
2015-07-06,905.529
2015-07-07,890.639
2015-07-08,889.544
2015-07-09,899.509
2015-07-10,917.85
2015-07-13,922.883
2015-07-14,930.539
2015-07-15,930.13
2015-07-16,936.948
2015-07-17,933.473
2015-07-20,933.509
2015-07-21,934.075
2015-07-22,922.582
2015-07-23,923.227
