Date,WORLD ex USA LARGE CAP Large Cap
2015-05-28,1103.52
2015-05-29,1094.7
2015-06-01,1090.257
2015-06-02,1097.511
2015-06-03,1105.685
2015-06-04,1097.756
2015-06-05,1077.066
2015-06-08,1074.616
2015-06-09,1072.958
2015-06-10,1092.367
2015-06-11,1093.83
2015-06-12,1090.383
2015-06-15,1078.344
2015-06-16,1079.413
2015-06-17,1074.542
2015-06-18,1086.965
2015-06-19,1085.83
2015-06-22,1109.096
2015-06-23,1107.742
2015-06-24,1104.61
2015-06-25,1103.122
2015-06-26,1096.552
2015-06-29,1070.773
2015-06-30,1063.18
2015-07-01,1069.821
2015-07-02,1070.959
2015-07-03,1066.518
2015-07-06,1050.374
2015-07-07,1034.838
2015-07-08,1034.181
2015-07-09,1046.939
2015-07-10,1067.637
2015-07-13,1073.584
2015-07-14,1082.309
2015-07-15,1082.151
2015-07-16,1090.846
2015-07-17,1087.459
2015-07-20,1088.545
2015-07-21,1088.585
2015-07-22,1075.345
2015-07-23,1078.611
2015-07-24,1068.807
2015-07-27,1060.964
2015-07-28,1062.358
2015-07-29,1071.482
2015-07-30,1070.108
2015-07-31,1081.371
2015-08-03,1079.488
2015-08-04,1078.746
2015-08-05,1080.334
2015-08-06,1078.166
2015-08-07,1074.626
2015-08-10,1083.6
2015-08-11,1072.846
2015-08-12,1060.104
2015-08-13,1061.27
2015-08-14,1058.81
2015-08-17,1058.043
2015-08-18,1054.846
2015-08-19,1040.562
2015-08-20,1030.24
2015-08-21,1007.614
2015-08-24,972.605
2015-08-25,983.185
2015-08-26,979.704
2015-08-27,996.414
2015-08-28,1005.795
2015-08-31,999.227
2015-09-01,974.803
2015-09-02,972.124
2015-09-03,981.267
2015-09-04,961.942
2015-09-07,966.463
2015-09-08,974.284
2015-09-09,995.531
2015-09-10,983.49
2015-09-11,979.602
2015-09-14,975.198
2015-09-15,978.35
2015-09-16,996.227
2015-09-17,997.899
2015-09-18,987.16
2015-09-21,979.17
2015-09-22,954.642
2015-09-23,951.755
2015-09-24,942.792
2015-09-25,954.908
2015-09-28,941.03
2015-09-29,926.547
2015-09-30,946.77
2015-10-01,952.769
2015-10-02,961.01
2015-10-05,980.382
2015-10-06,990.778
2015-10-07,998.448
2015-10-08,1001.462
2015-10-09,1015.344
2015-10-12,1015.395
2015-10-13,1005.359
2015-10-14,999.987
2015-10-15,1012.244
2015-10-16,1017.991
2015-10-19,1012.231
2015-10-20,1010.637
2015-10-21,1012.231
2015-10-22,1014.456
2015-10-23,1024.128
2015-10-26,1024.317
2015-10-27,1015.47
2015-10-28,1024.553
2015-10-29,1014.332
2015-10-30,1018.555
2015-11-02,1014.931
2015-11-03,1014.591
2015-11-04,1014.759
2015-11-05,1012.482
2015-11-06,1003.662
2015-11-09,999.385
2015-11-10,996.076
2015-11-11,1003.039
2015-11-12,993.687
2015-11-13,984.191
2015-11-16,982.262
2015-11-17,997.167
2015-11-18,996.282
2015-11-19,1011.038
2015-11-20,1008.981
2015-11-23,1002.394
2015-11-24,997.565
2015-11-25,1000.653
2015-11-26,1009.46
2015-11-27,1003.291
2015-11-30,1000.782
2015-12-01,1008.259
2015-12-02,1004.666
2015-12-03,998.694
2015-12-04,994.083
2015-12-07,992.849
2015-12-08,978.394
2015-12-09,980.643
2015-12-10,977.036
2015-12-11,966.511
2015-12-14,952.281
2015-12-15,958.928
2015-12-16,970.548
2015-12-17,972.793
2015-12-18,965.848
2015-12-21,962.844
2015-12-22,966.864
2015-12-23,980.642
2015-12-24,986.866
2015-12-25,985.991
2015-12-28,984.744
2015-12-29,991.809
2015-12-30,988.552
2015-12-31,981.636
2016-01-01,981.636
2016-01-04,956.896
2016-01-05,954.069
2016-01-06,943.441
2016-01-07,927.045
2016-01-08,919.9
2016-01-11,913.807
2016-01-12,910.321
2016-01-13,918.893
2016-01-14,905.447
2016-01-15,893.19
2016-01-18,883.763
2016-01-19,893.429
2016-01-20,866.421
2016-01-21,869.671
2016-01-22,899.231
2016-01-25,897.213
2016-01-26,900.124
2016-01-27,908.792
2016-01-28,904.06
2016-01-29,914.207
2016-02-01,919.981
2016-02-02,905.158
2016-02-03,901.027
2016-02-04,910.689
2016-02-05,900.647
2016-02-08,883.989
2016-02-09,870.661
2016-02-10,868.135
2016-02-11,857.643
2016-02-12,859.401
2016-02-15,884.301
2016-02-16,885.983
2016-02-17,899.04
2016-02-18,904.201
2016-02-19,895.71
2016-02-22,905.663
2016-02-23,896.766
2016-02-24,881.465
2016-02-25,895.046
2016-02-26,898.267
2016-02-29,898.361
2016-03-01,907.294
2016-03-02,920.739
2016-03-03,930.855
2016-03-04,940.521
2016-03-07,938.543
2016-03-08,935.097
2016-03-09,936.087
2016-03-10,934.26
2016-03-11,953.646
2016-03-14,956.801
2016-03-15,947.711
2016-03-16,942.596
2016-03-17,964.009
2016-03-18,961.575
2016-03-21,957.812
2016-03-22,958.039
2016-03-23,950.141
2016-03-24,936.762
2016-03-25,939.104
2016-03-28,944.024
2016-03-29,944.445
2016-03-30,962.44
2016-03-31,957.525
2016-04-01,936.907
2016-04-04,942.662
2016-04-05,924.433
2016-04-06,931.124
2016-04-07,932.078
2016-04-08,943.62
2016-04-11,947.674
2016-04-12,952.381
2016-04-13,970.684
2016-04-14,980.138
2016-04-15,979.592
2016-04-18,977.316
2016-04-19,998.78
2016-04-20,1001.071
2016-04-21,1002.188
2016-04-22,996.029
2016-04-25,993.027
2016-04-26,994.573
2016-04-27,992.506
2016-04-28,993.402
2016-04-29,989.869
2016-05-02,986.472
2016-05-03,974.583
2016-05-04,961.459
2016-05-05,958.799
2016-05-06,957.54
2016-05-09,956.656
2016-05-10,967.557
2016-05-11,967.78
2016-05-12,963.854
2016-05-13,956.082
2016-05-16,960.938
2016-05-17,964.198
2016-05-18,964.036
2016-05-19,949.924
2016-05-20,958.512
2016-05-23,955.551
2016-05-24,964.238
2016-05-25,976.817
2016-05-26,982.177
2016-05-27,982.031
2016-05-30,983.374
2016-05-31,980.315
2016-06-01,975.967
2016-06-02,972.886
2016-06-03,983.043
2016-06-06,987.665
2016-06-07,997.465
2016-06-08,999.785
2016-06-09,987.238
2016-06-10,967.413
2016-06-13,950.157
2016-06-14,930.709
2016-06-15,937.565
2016-06-16,926.096
2016-06-17,941.426
2016-06-20,973.632
2016-06-21,977.563
2016-06-22,979.097
2016-06-23,994.558
2016-06-24,927.432
2016-06-27,901.78
2016-06-28,916.998
2016-06-29,944.336
2016-06-30,952.812
2016-07-01,959.227
2016-07-04,960.604
2016-07-05,949.409
2016-07-06,934.511
2016-07-07,939.879
2016-07-08,944.15
2016-07-11,958.517
2016-07-12,969.996
2016-07-13,975.218
2016-07-14,980.55
2016-07-15,978.991
2016-07-18,979.786
2016-07-19,973.669
2016-07-20,979.817
2016-07-21,981.672
2016-07-22,977.901
2016-07-25,977.309
2016-07-26,979.458
2016-07-27,981.739
2016-07-28,979.994
2016-07-29,997.021
2016-08-01,993.075
2016-08-02,986.103
2016-08-03,977.533
2016-08-04,983.469
2016-08-05,984.683
2016-08-08,990.56
2016-08-09,1002.345
2016-08-10,1004.797
2016-08-11,1011.2
2016-08-12,1012.604
2016-08-15,1013.466
2016-08-16,1009.61
2016-08-17,1008.7
2016-08-18,1012.276
2016-08-19,1007.41
2016-08-22,1008.476
2016-08-23,1014.14
2016-08-24,1012.328
2016-08-25,1008.694
2016-08-26,1009.414
2016-08-29,1001.379
2016-08-30,1002.535
2016-08-31,999.681
2016-09-01,1004.517
2016-09-02,1015.04
2016-09-05,1018.806
2016-09-06,1025.919
2016-09-07,1028.705
2016-09-08,1028.027
2016-09-09,1012.782
2016-09-12,1002.687
2016-09-13,994.007
2016-09-14,991.162
2016-09-15,994.203
2016-09-16,986.583
2016-09-19,996.213
2016-09-20,996.165
2016-09-21,1006.886
2016-09-22,1024.853
2016-09-23,1017.268
2016-09-26,1007.912
2016-09-27,1006.145
2016-09-28,1008.584
2016-09-29,1014.71
2016-09-30,1011.029
2016-10-03,1011.602
2016-10-04,1012.714
2016-10-05,1012.171
2016-10-06,1008.727
2016-10-07,1005.838
2016-10-10,1009.749
2016-10-11,1000.679
2016-10-12,992.069
2016-10-13,987.53
2016-10-14,993.876
2016-10-17,989.706
2016-10-18,999.569
2016-10-19,1003.862
2016-10-20,1003.278
2016-10-21,998.82
2016-10-24,999.165
2016-10-25,997.843
2016-10-26,999.069
2016-10-27,996.941
2016-10-28,995.518
2016-10-31,994.406
2016-11-01,994.142
2016-11-02,987.791
2016-11-03,985.294
2016-11-04,977.612
2016-11-07,983.78
2016-11-08,987.601
2016-11-09,978.815
2016-11-10,985.683
2016-11-11,982.48
2016-11-14,976.071
2016-11-15,978.726
2016-11-16,975.503
2016-11-17,980.377
2016-11-18,969.447
2016-11-21,977.577
2016-11-22,977.346
2016-11-23,971.16
2016-11-24,976.617
2016-11-25,981.69
2016-11-28,977.591
2016-11-29,979.278
2016-11-30,979.244
2016-12-01,980.751
2016-12-02,980.556
2016-12-05,984.956
2016-12-06,994.223
2016-12-07,1006.521
2016-12-08,1008.968
2016-12-09,1011.48
2016-12-12,1013.803
2016-12-13,1024.398
2016-12-14,1022.15
2016-12-15,1003.852
2016-12-16,1006.208
2016-12-19,1009.153
2016-12-20,1007.501
2016-12-21,1009.361
2016-12-22,1009.052
2016-12-23,1008.41
2016-12-26,1007.309
2016-12-27,1006.655
2016-12-28,1005.161
2016-12-29,1009.167
2016-12-30,1013.637
2017-01-02,1016.12
2017-01-03,1010.583
2017-01-04,1024.115
2017-01-05,1037.18
2017-01-06,1032.616
2017-01-09,1029.078
2017-01-10,1032.63
2017-01-11,1026.293
2017-01-12,1037.311
2017-01-13,1041.168
2017-01-16,1034.495
2017-01-17,1037.513
2017-01-18,1038.914
2017-01-19,1030.106
2017-01-20,1035.329
2017-01-23,1036.631
2017-01-24,1039.181
2017-01-25,1049.425
2017-01-26,1047.573
2017-01-27,1047.951
2017-01-30,1040.845
2017-01-31,1041.399
2017-02-01,1042.297
2017-02-02,1043.924
2017-02-03,1048.13
2017-02-06,1040.912
2017-02-07,1038.631
2017-02-08,1044.098
2017-02-09,1043.621
2017-02-10,1047.848
2017-02-13,1052.538
2017-02-14,1046.282
2017-02-15,1053.671
2017-02-16,1060.472
2017-02-17,1058.043
2017-02-20,1058.299
2017-02-21,1057.512
2017-02-22,1059.177
2017-02-23,1063.786
2017-02-24,1054.742
2017-02-27,1054.041
2017-02-28,1053.77
2017-03-01,1058.997
2017-03-02,1058.738
2017-03-03,1058.967
2017-03-06,1059.162
2017-03-07,1056.411
2017-03-08,1051.968
2017-03-09,1052.976
2017-03-10,1062.145
2017-03-13,1066.719
2017-03-14,1061.778
2017-03-15,1064.397
2017-03-16,1081.611
2017-03-17,1082.291
2017-03-20,1082.076
2017-03-21,1082.223
2017-03-22,1074.032
2017-03-23,1079.191
2017-03-24,1081.422
2017-03-27,1082.114
2017-03-28,1090.81
2017-03-29,1087.861
2017-03-30,1088.475
2017-03-31,1082.861
2017-04-03,1078.378
2017-04-04,1079.046
2017-04-05,1078.134
2017-04-06,1076.091
2017-04-07,1075.626
2017-04-10,1076.578
2017-04-11,1080.009
2017-04-12,1078.869
2017-04-13,1074.378
2017-04-14,1073.408
2017-04-17,1079.843
2017-04-18,1070.953
2017-04-19,1069.928
2017-04-20,1075.442
2017-04-21,1073.898
2017-04-24,1101.187
2017-04-25,1106.894
2017-04-26,1107.674
2017-04-27,1104.637
2017-04-28,1104.081
2017-05-01,1106.795
2017-05-02,1110.837
2017-05-03,1109.893
2017-05-04,1114.981
2017-05-05,1122.989
2017-05-08,1124.649
2017-05-09,1120.755
2017-05-10,1122.541
2017-05-11,1120.835
2017-05-12,1126.447
2017-05-15,1131.958
2017-05-16,1140.915
2017-05-17,1136.211
2017-05-18,1128.176
2017-05-19,1137.23
2017-05-22,1143.733
2017-05-23,1143.845
2017-05-24,1140.739
2017-05-25,1143.422
2017-05-26,1139.5
2017-05-29,1138.777
2017-05-30,1138.195
2017-05-31,1141.884
2017-06-01,1144.801
2017-06-02,1156.492
2017-06-05,1153.805
2017-06-06,1150.335
2017-06-07,1148.827
2017-06-08,1144.763
2017-06-09,1145.705
2017-06-12,1141.68
2017-06-13,1147.84
2017-06-14,1151.494
2017-06-15,1135.798
2017-06-16,1145.219
2017-06-19,1151.192
2017-06-20,1141.895
2017-06-21,1138.61
2017-06-22,1141.871
2017-06-23,1143.907
2017-06-26,1147.685
2017-06-27,1148.063
2017-06-28,1154.723
2017-06-29,1151.633
2017-06-30,1143.372
2017-07-03,1146.702
2017-07-04,1144.342
2017-07-05,1144.157
2017-07-06,1144.01
2017-07-07,1139.607
2017-07-10,1143.338
2017-07-11,1142.142
2017-07-12,1155.903
2017-07-13,1158.249
2017-07-14,1166.385
2017-07-17,1166.814
2017-07-18,1166.782
2017-07-19,1170.675
2017-07-20,1178.142
2017-07-21,1171.86
2017-07-24,1167.589
2017-07-25,1171.568
2017-07-26,1172.614
2017-07-27,1176.86
2017-07-28,1174.457
2017-07-31,1176.804
2017-08-01,1186.335
2017-08-02,1186.047
2017-08-03,1187.769
2017-08-04,1183.524
2017-08-07,1186.767
2017-08-08,1183.997
2017-08-09,1177.484
2017-08-10,1171.207
2017-08-11,1165.217
2017-08-14,1170.137
2017-08-15,1166.52
2017-08-16,1170.823
2017-08-17,1170.689
2017-08-18,1165.263
2017-08-21,1165.611
2017-08-22,1168.001
2017-08-23,1169.124
2017-08-24,1168.548
2017-08-25,1173.285
2017-08-28,1174.897
2017-08-29,1171.894
2017-08-30,1167.198
2017-08-31,1174.863
2017-09-01,1180.093
2017-09-04,1176.769
2017-09-05,1177.071
2017-09-06,1179.117
2017-09-07,1187.436
2017-09-08,1189.694
2017-09-11,1197.237
2017-09-12,1200.956
2017-09-13,1198.149
2017-09-14,1194.66
2017-09-15,1198.042
2017-09-18,1199.227
2017-09-19,1205.702
2017-09-20,1208.522
2017-09-21,1202.231
2017-09-22,1207.191
2017-09-25,1203.238
2017-09-26,1194.712
2017-09-27,1196.917
2017-09-28,1200.897
2017-09-29,1206.898
2017-10-02,1206.076
2017-10-03,1209.766
2017-10-04,1209.254
2017-10-05,1207.619
2017-10-06,1207.034
2017-10-09,1209.118
2017-10-10,1217.248
2017-10-11,1218.629
2017-10-12,1219.877
2017-10-13,1224.666
2017-10-16,1224.903
2017-10-17,1220.61
2017-10-18,1224.082
2017-10-19,1227.615
2017-10-20,1221.793
2017-10-23,1220.399
2017-10-24,1219.728
2017-10-25,1216.025
2017-10-26,1216.364
2017-10-27,1215.322
2017-10-30,1220.975
2017-10-31,1222.063
2017-11-01,1226.14
2017-11-02,1229.686
2017-11-03,1226.749
2017-11-06,1226.092
2017-11-07,1226.678
2017-11-08,1229.921
2017-11-09,1225.153
2017-11-10,1223.546
2017-11-13,1216.362
2017-11-14,1214.935
2017-11-15,1209.266
2017-11-16,1215.796
2017-11-17,1215.573
2017-11-20,1216.935
2017-11-21,1222.514
2017-11-22,1228.36
2017-11-23,1233.371
2017-11-24,1239.444
2017-11-27,1234.752
2017-11-28,1233.15
2017-11-29,1233.802
2017-11-30,1234.708
2017-12-01,1226.995
2017-12-04,1231.159
2017-12-05,1228.083
2017-12-06,1221.144
2017-12-07,1223.109
2017-12-08,1227.611
2017-12-11,1233.228
2017-12-12,1234.524
2017-12-13,1236.785
2017-12-14,1233.571
2017-12-15,1229.033
2017-12-18,1246.197
2017-12-19,1240.613
2017-12-20,1240.117
2017-12-21,1244.725
2017-12-22,1243.264
2017-12-25,1243.676
2017-12-26,1244.617
2017-12-27,1248.736
2017-12-28,1250.605
2017-12-29,1255.493
2018-01-01,1255.493
2018-01-02,1258.485
2018-01-03,1260.524
2018-01-04,1278.803
2018-01-05,1286.277
2018-01-08,1284.896
2018-01-09,1288.063
2018-01-10,1291.988
2018-01-11,1292.931
2018-01-12,1300.369
2018-01-15,1312.993
2018-01-16,1311.452
2018-01-17,1310.17
2018-01-18,1308.53
2018-01-19,1315.054
2018-01-22,1320.103
2018-01-23,1329.119
2018-01-24,1333.302
2018-01-25,1335.33
2018-01-26,1333.536
2018-01-29,1325.386
2018-01-30,1317.35
2018-01-31,1314.601
2018-02-01,1313.997
2018-02-02,1294.667
2018-02-05,1271.872
2018-02-06,1234.37
2018-02-07,1246.047
2018-02-08,1233.075
2018-02-09,1215.547
2018-02-12,1227.597
2018-02-13,1229.324
2018-02-14,1241.319
2018-02-15,1256.411
2018-02-16,1265.71
2018-02-19,1262.328
2018-02-20,1258.119
2018-02-21,1256.425
2018-02-22,1254.512
2018-02-23,1260.306
2018-02-26,1267.561
2018-02-27,1263.955
2018-02-28,1250.962
2018-03-01,1234.755
2018-03-02,1224.155
2018-03-05,1228.443
2018-03-06,1239.153
2018-03-07,1236.661
2018-03-08,1242.695
2018-03-09,1245.962
2018-03-12,1255.226
2018-03-13,1253.147
2018-03-14,1248.876
2018-03-15,1249.535
2018-03-16,1248.22
2018-03-19,1239.738
2018-03-20,1237.724
2018-03-21,1238.057
2018-03-22,1231.616
2018-03-23,1215.73
2018-03-26,1216.339
2018-03-27,1228.593
2018-03-28,1226.842
2018-03-29,1228.722
2018-03-30,1230.543
2018-04-02,1229.211
2018-04-03,1222.873
2018-04-04,1221.778
2018-04-05,1238.429
2018-04-06,1237.532
2018-04-09,1244.436
2018-04-10,1256.928
2018-04-11,1256.156
2018-04-12,1253.394
2018-04-13,1256.043
2018-04-16,1257.239
2018-04-17,1260.796
2018-04-18,1269.519
2018-04-19,1268.428
2018-04-20,1260.583
2018-04-23,1257.513
2018-04-24,1259.713
2018-04-25,1251.355
2018-04-26,1255.578
2018-04-27,1259.679
2018-04-30,1261.057
2018-05-01,1252.517
2018-05-02,1254.134
2018-05-03,1250.56
2018-05-04,1254.845
2018-05-07,1259.07
2018-05-08,1255.956
2018-05-09,1261.401
2018-05-10,1266.264
2018-05-11,1276.249
2018-05-14,1282.252
2018-05-15,1271.541
2018-05-16,1268.541
2018-05-17,1274.466
2018-05-18,1272.095
2018-05-21,1273.168
2018-05-22,1277.521
2018-05-23,1261.905
2018-05-24,1257.442
2018-05-25,1250.733
2018-05-28,1245.281
2018-05-29,1231.179
2018-05-30,1233.621
2018-05-31,1234.829
2018-06-01,1238.8
2018-06-04,1248.66
2018-06-05,1242.842
2018-06-06,1251.625
2018-06-07,1255.727
2018-06-08,1249.574
2018-06-11,1257.688
2018-06-12,1255.095
2018-06-13,1254.715
2018-06-14,1252.558
2018-06-15,1242.527
2018-06-18,1233.685
2018-06-19,1221.194
2018-06-20,1227.03
2018-06-21,1222.533
2018-06-22,1233.455
2018-06-25,1216.121
2018-06-26,1216.073
2018-06-27,1215.323
2018-06-28,1210.676
2018-06-29,1223.74
2018-07-02,1207.698
2018-07-03,1217.094
2018-07-04,1217.858
2018-07-05,1222.812
2018-07-06,1232.56
2018-07-09,1241.298
2018-07-10,1241.562
2018-07-11,1226.791
2018-07-12,1230.455
2018-07-13,1234.355
2018-07-16,1233.761
2018-07-17,1233.09
2018-07-18,1235.919
2018-07-19,1232.944
2018-07-20,1241.574
2018-07-23,1239.614
2018-07-24,1248.77
2018-07-25,1246.249
2018-07-26,1252.568
2018-07-27,1257.965
2018-07-30,1258.787
2018-07-31,1256.711
2018-08-01,1253.154
2018-08-02,1239.114
2018-08-03,1242.281
2018-08-06,1238.312
2018-08-07,1247.912
2018-08-08,1247.585
2018-08-09,1247.455
2018-08-10,1224.856
2018-08-13,1214.573
2018-08-14,1217.615
2018-08-15,1201.772
2018-08-16,1209.6
2018-08-17,1213.706
2018-08-20,1219.883
2018-08-21,1224.553
2018-08-22,1231.112
2018-08-23,1224.349
2018-08-24,1229.896
2018-08-27,1241.99
2018-08-28,1244.983
2018-08-29,1245.701
2018-08-30,1240.207
2018-08-31,1230.049
2018-09-03,1227.261
2018-09-04,1214.843
2018-09-05,1206.652
2018-09-06,1201.688
2018-09-07,1196.365
2018-09-10,1200.157
2018-09-11,1199.986
2018-09-12,1206.619
2018-09-13,1212.315
2018-09-14,1217.093
2018-09-17,1220.255
2018-09-18,1226.498
2018-09-19,1233.232
2018-09-20,1244.922
2018-09-21,1253.693
2018-09-24,1250.302
2018-09-25,1254.447
2018-09-26,1256.34
2018-09-27,1250.821
2018-09-28,1243.322
2018-10-01,1242.611
2018-10-02,1237.166
2018-10-03,1235.338
2018-10-04,1227.014
2018-10-05,1218.166
2018-10-08,1208.809
2018-10-09,1204.761
2018-10-10,1198.114
2018-10-11,1170.57
2018-10-12,1169.998
2018-10-15,1169.344
2018-10-16,1181.279
2018-10-17,1179.619
2018-10-18,1170.485
2018-10-19,1170.53
2018-10-22,1165.114
2018-10-23,1147.7
2018-10-24,1139.604
2018-10-25,1130.955
2018-10-26,1127.178
2018-10-29,1130.404
2018-10-30,1133.475
2018-10-31,1150.062
2018-11-01,1156.15
2018-11-02,1161.469
2018-11-05,1159.863
2018-11-06,1163.071
2018-11-07,1173.527
2018-11-08,1177.15
2018-11-09,1166.789
2018-11-12,1154.322
2018-11-13,1154.059
2018-11-14,1150.876
2018-11-15,1148.753
2018-11-16,1152.737
2018-11-19,1152.854
2018-11-20,1138.167
2018-11-21,1143.469
2018-11-22,1142.207
2018-11-23,1140.347
2018-11-26,1147.272
2018-11-27,1144.277
2018-11-28,1145.72
2018-11-29,1157.326
2018-11-30,1152.685
2018-12-03,1168.517
2018-12-04,1157.485
2018-12-05,1144.681
2018-12-06,1119.901
2018-12-07,1125.677
2018-12-10,1104.854
2018-12-11,1108.674
2018-12-12,1130.101
2018-12-13,1129.027
2018-12-14,1116.175
2018-12-17,1112.214
2018-12-18,1102.512
2018-12-19,1106.431
2018-12-20,1090.077
2018-12-21,1084.588
2018-12-24,1081.217
2018-12-25,1069.401
2018-12-26,1071.543
2018-12-27,1073.969
2018-12-28,1089.365
2018-12-31,1093.94
2019-01-01,1093.973
2019-01-02,1087.862
2019-01-03,1089.166
2019-01-04,1106.945
2019-01-07,1115.763
2019-01-08,1121.736
2019-01-09,1135.959
2019-01-10,1138.603
2019-01-11,1137.998
2019-01-14,1134.656
2019-01-15,1139.378
2019-01-16,1138.145
2019-01-17,1137.651
2019-01-18,1151.547
2019-01-21,1151.427
2019-01-22,1144.377
2019-01-23,1142.983
2019-01-24,1144.124
2019-01-25,1155.716
2019-01-28,1150.855
2019-01-29,1154.531
2019-01-30,1158.213
2019-01-31,1169.792
2019-02-01,1168.867
2019-02-04,1168.037
2019-02-05,1179.881
2019-02-06,1177.689
2019-02-07,1165.106
2019-02-08,1155.071
2019-02-11,1154.751
2019-02-12,1165.59
2019-02-13,1171.2
2019-02-14,1168.684
2019-02-15,1177.428
2019-02-18,1186.213
2019-02-19,1188.409
2019-02-20,1197.322
2019-02-21,1195.732
2019-02-22,1196.67
2019-02-25,1201.297
2019-02-26,1202.832
2019-02-27,1204.133
2019-02-28,1200.582
2019-03-01,1202.201
2019-03-04,1201.418
2019-03-05,1200.482
2019-03-06,1200.562
2019-03-07,1192.704
2019-03-08,1181.54
2019-03-11,1188.807
2019-03-12,1195.769
2019-03-13,1201.081
2019-03-14,1204.154
2019-03-15,1213.167
2019-03-18,1219.874
2019-03-19,1224.313
2019-03-20,1217.855
2019-03-21,1220.285
2019-03-22,1208.491
2019-03-25,1199.052
2019-03-26,1208.245
2019-03-27,1207.883
2019-03-28,1202.76
2019-03-29,1208.578
2019-04-01,1221.686
2019-04-02,1221.702
2019-04-03,1233.68
2019-04-04,1230.587
2019-04-05,1231.774
2019-04-08,1234.772
2019-04-09,1233.332
2019-04-10,1232.497
2019-04-11,1231.421
2019-04-12,1235.886
2019-04-15,1240.028
2019-04-16,1242.636
2019-04-17,1245.301
2019-04-18,1241.194
2019-04-19,1241.219
2019-04-22,1240.794
2019-04-23,1242.535
2019-04-24,1238.204
2019-04-25,1235.086
2019-04-26,1238.782
2019-04-29,1240.043
2019-04-30,1244.282
2019-05-01,1246.391
2019-05-02,1237.871
2019-05-03,1243.095
2019-05-06,1236.408
2019-05-07,1223.431
2019-05-08,1221.659
2019-05-09,1209.848
2019-05-10,1212.784
2019-05-13,1203.332
2019-05-14,1204.976
2019-05-15,1211.215
2019-05-16,1218.133
2019-05-17,1216.407
2019-05-20,1213.985
2019-05-21,1216.706
2019-05-22,1213.799
2019-05-23,1202.263
2019-05-24,1211.649
2019-05-27,1214.651
2019-05-28,1212.376
2019-05-29,1196.804
2019-05-30,1195.371
2019-05-31,1188.688
2019-06-03,1193.628
2019-06-04,1201.84
2019-06-05,1212.647
2019-06-06,1214.086
2019-06-07,1227.666
2019-06-10,1230.827
2019-06-11,1238.085
2019-06-12,1233.516
2019-06-13,1229.046
2019-06-14,1224.008
2019-06-17,1221.99
2019-06-18,1233.048
2019-06-19,1242.861
2019-06-20,1256.804
2019-06-21,1252.367
2019-06-24,1256.83
2019-06-25,1254.328
2019-06-26,1249.392
2019-06-27,1254.129
2019-06-28,1259.766
2019-07-01,1264.588
2019-07-02,1268.77
2019-07-03,1274.873
2019-07-04,1277.702
2019-07-05,1266.845
2019-07-08,1261.321
2019-07-09,1256.98
2019-07-10,1258.941
2019-07-11,1260.254
2019-07-12,1260.706
2019-07-15,1262.363
2019-07-16,1260.016
2019-07-17,1257.392
2019-07-18,1251.089
2019-07-19,1258.004
2019-07-22,1257.009
2019-07-23,1260.723
2019-07-24,1261.549
2019-07-25,1256.766
2019-07-26,1254.603
2019-07-29,1253.853
2019-07-30,1245.708
2019-07-31,1244.292
2019-08-01,1241.337
2019-08-02,1221.739
2019-08-05,1204.113
2019-08-06,1195.07
2019-08-07,1200.495
2019-08-08,1213.01
2019-08-09,1209.636
2019-08-12,1208.299
2019-08-13,1204.417
2019-08-14,1191.922
2019-08-15,1183.256
2019-08-16,1193.173
2019-08-19,1204.261
2019-08-20,1200.724
2019-08-21,1207.338
2019-08-22,1202.81
2019-08-23,1199.324
2019-08-26,1194.392
2019-08-27,1200.11
2019-08-28,1199.112
2019-08-29,1206.3
2019-08-30,1212.669
2019-09-02,1210.206
2019-09-03,1209.86
2019-09-04,1222.559
2019-09-05,1233.157
2019-09-06,1238.697
2019-09-09,1239.205
2019-09-10,1241.071
2019-09-11,1248.267
2019-09-12,1253.962
2019-09-13,1261.905
2019-09-16,1251.879
2019-09-17,1255.222
2019-09-18,1254.295
2019-09-19,1259.921
2019-09-20,1259.903
2019-09-23,1254.534
2019-09-24,1254.774
2019-09-25,1245.701
2019-09-26,1249.364
2019-09-27,1252.219
2019-09-30,1248.491
2019-10-01,1240.477
2019-10-02,1219.719
2019-10-03,1218.543
2019-10-04,1223.603
2019-10-07,1229.679
2019-10-08,1220.618
2019-10-09,1223.186
2019-10-10,1230.057
2019-10-11,1250.79
2019-10-14,1247.28
2019-10-15,1258.382
2019-10-16,1261.752
2019-10-17,1265.34
2019-10-18,1263.969
2019-10-21,1271.412
2019-10-22,1272.2
2019-10-23,1272.377
2019-10-24,1278.268
2019-10-25,1280.092
2019-10-28,1280.473
2019-10-29,1284.354
2019-10-30,1285.125
2019-10-31,1286.103
2019-11-01,1293.367
2019-11-04,1300.567
2019-11-05,1300.26
2019-11-06,1302.919
2019-11-07,1304.787
2019-11-08,1302.134
2019-11-11,1302.095
2019-11-12,1304.449
2019-11-13,1299.929
2019-11-14,1294.033
2019-11-15,1303.582
2019-11-18,1306.814
2019-11-19,1305.913
2019-11-20,1297.12
2019-11-21,1294.264
2019-11-22,1294.69
2019-11-25,1303.209
2019-11-26,1303.176
2019-11-27,1305.854
2019-11-28,1304.989
2019-11-29,1300.026
2019-12-02,1295.225
2019-12-03,1288.81
2019-12-04,1294.823
2019-12-05,1295.405
2019-12-06,1303.387
2019-12-09,1304.376
2019-12-10,1303.181
2019-12-11,1305.789
2019-12-12,1310.221
