Date,WORLD ex USA LARGE CAP Large Cap
2010-09-08,742.709
2010-09-09,749.843
2010-09-10,749.218
2010-09-13,761.4
2010-09-14,766.407
2010-09-15,765.009
2010-09-16,762.318
2010-09-17,759.898
2010-09-20,769.032
2010-09-21,767.978
2010-09-22,772.673
2010-09-23,769.331
2010-09-24,779.469
2010-09-27,780.451
2010-09-28,782.095
2010-09-29,782.841
2010-09-30,778.837
2010-10-01,782.227
2010-10-04,776.808
2010-10-05,792.315
2010-10-06,801.143
2010-10-07,803.683
2010-10-08,803.398
2010-10-11,803.88
2010-10-12,797.676
2010-10-13,810.61
2010-10-14,818.626
2010-10-15,813.605
2010-10-18,814.345
2010-10-19,802.392
2010-10-20,811.053
2010-10-21,813.602
2010-10-22,808.991
2010-10-25,815.714
2010-10-26,807.726
2010-10-27,796.908
2010-10-28,806.009
2010-10-29,806.997
2010-11-01,807.26
2010-11-02,815.436
2010-11-03,812.957
2010-11-04,836.536
2010-11-05,835.242
2010-11-08,832.513
2010-11-09,835.137
2010-11-10,821.09
2010-11-11,821.786
2010-11-12,816.43
2010-11-15,816.075
2010-11-16,799.514
2010-11-17,801.944
2010-11-18,815.674
2010-11-19,814.741
2010-11-22,810.342
2010-11-23,794.154
2010-11-24,796.947
2010-11-25,799.02
2010-11-26,787.368
2010-11-29,776.211
2010-11-30,771.406
2010-12-01,784.79
2010-12-02,801.346
2010-12-03,811.299
2010-12-06,808.713
2010-12-07,814.337
2010-12-08,808.421
2010-12-09,812.317
2010-12-10,814.366
2010-12-13,825.593
2010-12-14,828.001
2010-12-15,821.578
2010-12-16,816.905
2010-12-17,812.444
2010-12-20,812.942
2010-12-21,823.131
2010-12-22,823.704
2010-12-23,824.713
2010-12-24,826.0
2010-12-27,823.539
2010-12-28,826.29
2010-12-29,829.585
2010-12-30,827.34
2010-12-31,831.701
2011-01-03,832.645
2011-01-04,835.637
2011-01-05,826.526
2011-01-06,826.306
2011-01-07,824.139
2011-01-10,817.655
2011-01-11,822.524
2011-01-12,836.664
2011-01-13,847.544
2011-01-14,846.356
2011-01-17,844.296
2011-01-18,854.306
2011-01-19,853.531
2011-01-20,837.813
2011-01-21,846.028
2011-01-24,854.058
2011-01-25,851.902
2011-01-26,857.101
2011-01-27,858.714
2011-01-28,848.873
2011-01-31,850.713
2011-02-01,865.286
2011-02-02,871.692
2011-02-03,865.896
2011-02-04,865.479
2011-02-07,869.848
2011-02-08,876.891
2011-02-09,873.438
2011-02-10,867.118
2011-02-11,866.055
2011-02-14,868.668
2011-02-15,871.567
2011-02-16,876.545
2011-02-17,883.982
2011-02-18,886.145
2011-02-21,880.382
2011-02-22,872.596
2011-02-23,867.915
2011-02-24,865.555
2011-02-25,874.351
2011-02-28,882.942
2011-03-01,882.134
2011-03-02,877.218
2011-03-03,880.774
2011-03-04,882.086
2011-03-07,876.847
2011-03-08,872.655
2011-03-09,872.066
2011-03-10,855.389
2011-03-11,851.963
2011-03-14,838.606
2011-03-15,810.521
2011-03-16,810.834
2011-03-17,825.141
2011-03-18,830.573
2011-03-21,844.601
2011-03-22,852.46
2011-03-23,850.775
2011-03-24,858.738
2011-03-25,858.413
2011-03-28,855.393
2011-03-29,853.64
2011-03-30,863.189
2011-03-31,862.734
2011-04-01,867.083
2011-04-04,872.107
2011-04-05,869.445
2011-04-06,874.821
2011-04-07,872.186
2011-04-08,883.862
2011-04-11,883.22
2011-04-12,871.047
2011-04-13,876.993
2011-04-14,874.051
2011-04-15,872.466
2011-04-18,854.749
2011-04-19,859.331
2011-04-20,881.471
2011-04-21,891.055
2011-04-22,891.174
2011-04-25,888.046
2011-04-26,892.218
2011-04-27,893.156
2011-04-28,907.865
2011-04-29,910.905
2011-05-02,916.923
2011-05-03,909.471
2011-05-04,900.714
2011-05-05,888.304
2011-05-06,890.077
2011-05-09,878.33
2011-05-10,887.542
2011-05-11,886.103
2011-05-12,873.99
2011-05-13,870.832
2011-05-16,868.745
2011-05-17,860.098
2011-05-18,869.109
2011-05-19,871.951
2011-05-20,866.528
2011-05-23,847.869
2011-05-24,851.382
2011-05-25,854.607
2011-05-26,859.884
2011-05-27,871.056
2011-05-30,870.508
2011-05-31,882.717
2011-06-01,877.968
2011-06-02,865.584
2011-06-03,867.277
2011-06-06,863.08
2011-06-07,866.74
2011-06-08,857.7
2011-06-09,859.687
2011-06-10,846.401
2011-06-13,846.389
2011-06-14,858.478
2011-06-15,844.638
2011-06-16,830.905
2011-06-17,837.903
2011-06-20,834.993
2011-06-21,849.545
2011-06-22,851.518
2011-06-23,830.338
2011-06-24,832.261
2011-06-27,833.327
2011-06-28,841.803
2011-06-29,857.379
2011-06-30,871.212
2011-07-01,875.4
2011-07-04,880.733
2011-07-05,878.736
2011-07-06,872.758
2011-07-07,876.938
2011-07-08,870.774
2011-07-11,850.21
2011-07-12,843.606
2011-07-13,857.634
2011-07-14,851.631
2011-07-15,849.529
2011-07-18,835.961
2011-07-19,847.112
2011-07-20,857.646
2011-07-21,871.871
2011-07-22,876.992
2011-07-25,871.835
2011-07-26,877.547
2011-07-27,865.01
2011-07-28,860.23
2011-07-29,856.545
2011-08-01,848.468
2011-08-02,834.652
2011-08-03,822.568
2011-08-04,792.343
2011-08-05,774.686
2011-08-08,748.635
2011-08-09,754.425
2011-08-10,740.893
2011-08-11,754.217
2011-08-12,768.739
2011-08-15,783.152
2011-08-16,780.805
2011-08-17,785.695
2011-08-18,752.46
2011-08-19,742.136
2011-08-22,742.015
2011-08-23,751.761
2011-08-24,755.868
2011-08-25,749.427
2011-08-26,748.212
2011-08-29,762.311
2011-08-30,766.803
2011-08-31,782.663
2011-09-01,781.985
2011-09-02,765.16
2011-09-05,736.689
2011-09-06,727.255
2011-09-07,746.461
2011-09-08,749.375
2011-09-09,724.313
2011-09-12,703.662
2011-09-13,712.612
2011-09-14,715.84
2011-09-15,734.947
2011-09-16,738.953
2011-09-19,721.237
2011-09-20,730.202
2011-09-21,720.392
2011-09-22,682.817
2011-09-23,686.616
2011-09-26,689.676
2011-09-27,721.651
2011-09-28,715.854
2011-09-29,719.992
2011-09-30,705.526
2011-10-03,688.935
2011-10-04,672.8
2011-10-05,688.323
2011-10-06,710.725
2011-10-07,720.153
2011-10-10,734.374
2011-10-11,737.532
2011-10-12,751.366
2011-10-13,744.734
2011-10-14,753.526
2011-10-17,750.239
2011-10-18,741.583
2011-10-19,748.955
2011-10-20,734.851
2011-10-21,755.542
2011-10-24,767.064
2011-10-25,762.355
2011-10-26,760.266
2011-10-27,799.292
2011-10-28,803.531
2011-10-31,775.686
2011-11-01,742.605
2011-11-02,749.432
2011-11-03,756.842
2011-11-04,756.547
2011-11-07,754.491
2011-11-08,759.476
2011-11-09,744.202
2011-11-10,736.021
2011-11-11,755.105
2011-11-14,748.697
2011-11-15,740.514
2011-11-16,738.764
2011-11-17,731.466
2011-11-18,725.223
2011-11-21,705.126
2011-11-22,703.334
2011-11-23,688.586
2011-11-24,684.232
2011-11-25,683.85
2011-11-28,707.46
2011-11-29,715.151
2011-11-30,740.409
2011-12-01,741.975
2011-12-02,746.18
2011-12-05,753.161
2011-12-06,745.373
2011-12-07,748.862
2011-12-08,736.79
2011-12-09,740.2
2011-12-12,728.218
2011-12-13,723.058
2011-12-14,706.033
2011-12-15,708.381
2011-12-16,709.687
2011-12-19,704.829
2011-12-20,718.153
2011-12-21,717.086
2011-12-22,723.04
2011-12-23,727.32
2011-12-26,728.087
2011-12-27,728.924
2011-12-28,718.887
2011-12-29,722.924
2011-12-30,732.769
2012-01-02,737.485
2012-01-03,751.29
2012-01-04,747.82
2012-01-05,736.548
2012-01-06,731.277
2012-01-09,730.367
2012-01-10,742.746
2012-01-11,737.668
2012-01-12,739.319
2012-01-13,735.092
2012-01-16,737.22
2012-01-17,746.246
2012-01-18,750.326
2012-01-19,760.598
2012-01-20,763.771
2012-01-23,772.576
2012-01-24,766.611
2012-01-25,766.877
2012-01-26,781.164
2012-01-27,776.043
2012-01-30,768.931
2012-01-31,771.276
2012-02-01,785.054
2012-02-02,786.763
2012-02-03,792.653
2012-02-06,792.69
2012-02-07,797.826
2012-02-08,799.857
2012-02-09,802.516
2012-02-10,789.203
2012-02-13,796.175
2012-02-14,789.904
2012-02-15,795.97
2012-02-16,793.441
2012-02-17,802.086
2012-02-20,813.265
2012-02-21,810.761
2012-02-22,806.075
2012-02-23,809.01
2012-02-24,815.593
2012-02-27,811.977
2012-02-28,815.494
2012-02-29,814.017
2012-03-01,816.267
2012-03-02,810.949
2012-03-05,806.738
2012-03-06,785.713
2012-03-07,786.245
2012-03-08,803.38
2012-03-09,802.013
2012-03-12,799.313
2012-03-13,808.389
2012-03-14,806.56
2012-03-15,812.693
2012-03-16,820.44
2012-03-19,823.32
2012-03-20,814.516
2012-03-21,810.151
2012-03-22,806.447
2012-03-23,808.356
2012-03-26,815.539
2012-03-27,816.871
2012-03-28,810.419
2012-03-29,801.972
2012-03-30,806.84
2012-04-02,816.691
2012-04-03,810.215
2012-04-04,787.348
2012-04-05,785.55
2012-04-06,784.116
2012-04-09,782.69
2012-04-10,770.659
2012-04-11,773.366
2012-04-12,783.794
2012-04-13,774.049
2012-04-16,773.476
2012-04-17,786.509
2012-04-18,786.202
2012-04-19,783.156
2012-04-20,787.831
2012-04-23,773.19
2012-04-24,780.421
2012-04-25,785.803
2012-04-26,790.146
2012-04-27,795.005
2012-04-30,792.933
2012-05-01,791.71
2012-05-02,786.492
2012-05-03,784.918
2012-05-04,774.677
2012-05-07,769.441
2012-05-08,759.698
2012-05-09,753.663
2012-05-10,757.264
2012-05-11,757.183
2012-05-14,743.602
2012-05-15,735.311
2012-05-16,727.402
2012-05-17,723.584
2012-05-18,713.175
2012-05-21,716.455
2012-05-22,727.307
2012-05-23,709.088
2012-05-24,713.584
2012-05-25,711.599
2012-05-28,713.515
2012-05-29,718.947
2012-05-30,705.249
2012-05-31,702.926
2012-06-01,692.217
2012-06-04,690.042
2012-06-05,694.068
2012-06-06,708.892
2012-06-07,718.807
2012-06-08,709.522
2012-06-11,714.639
2012-06-12,715.44
2012-06-13,720.054
2012-06-14,718.769
2012-06-15,726.394
2012-06-18,728.86
2012-06-19,740.608
2012-06-20,745.169
2012-06-21,735.247
2012-06-22,727.784
2012-06-25,718.618
2012-06-26,717.628
2012-06-27,725.273
2012-06-28,724.935
2012-06-29,750.62
2012-07-02,754.79
2012-07-03,763.476
2012-07-04,761.651
2012-07-05,755.275
2012-07-06,746.674
2012-07-09,741.34
2012-07-10,741.243
2012-07-11,742.158
2012-07-12,731.238
2012-07-13,740.898
2012-07-16,742.618
2012-07-17,741.213
2012-07-18,748.933
2012-07-19,757.663
2012-07-20,744.556
2012-07-23,727.163
2012-07-24,722.726
2012-07-25,721.154
2012-07-26,741.411
2012-07-27,754.38
2012-07-30,760.127
2012-07-31,760.046
2012-08-01,760.163
2012-08-02,749.333
2012-08-03,765.726
2012-08-06,774.254
2012-08-07,781.073
2012-08-08,781.021
2012-08-09,782.635
2012-08-10,781.088
2012-08-13,779.921
2012-08-14,781.562
2012-08-15,779.547
2012-08-16,787.316
2012-08-17,788.708
2012-08-20,788.586
2012-08-21,796.738
2012-08-22,788.985
2012-08-23,792.771
2012-08-24,787.948
2012-08-27,789.724
2012-08-28,787.329
2012-08-29,784.964
2012-08-30,777.1
2012-08-31,781.783
2012-09-03,784.33
2012-09-04,776.894
2012-09-05,776.023
2012-09-06,790.259
2012-09-07,805.231
2012-09-10,803.594
2012-09-11,808.509
2012-09-12,812.478
2012-09-13,814.55
2012-09-14,834.423
2012-09-17,830.854
2012-09-18,825.363
2012-09-19,830.216
2012-09-20,821.457
2012-09-21,826.114
2012-09-24,820.5
2012-09-25,824.726
2012-09-26,807.429
2012-09-27,812.632
2012-09-28,804.331
2012-10-01,812.23
2012-10-02,812.192
2012-10-03,808.117
2012-10-04,814.673
2012-10-05,822.616
2012-10-08,814.92
2012-10-09,807.21
2012-10-10,802.23
2012-10-11,806.92
2012-10-12,805.816
2012-10-15,807.443
2012-10-16,820.336
2012-10-17,830.341
2012-10-18,832.626
2012-10-19,825.144
2012-10-22,822.949
2012-10-23,808.291
2012-10-24,809.713
2012-10-25,811.991
2012-10-26,809.546
2012-10-29,804.865
2012-10-30,812.339
2012-10-31,810.404
2012-11-01,815.407
2012-11-02,814.638
2012-11-05,809.534
2012-11-06,812.979
2012-11-07,805.196
2012-11-08,800.289
2012-11-09,798.381
2012-11-12,796.143
2012-11-13,796.732
2012-11-14,789.684
2012-11-15,787.137
2012-11-16,781.614
2012-11-19,801.437
2012-11-20,801.29
2012-11-21,803.422
2012-11-22,811.489
2012-11-23,818.881
2012-11-26,817.719
2012-11-27,817.822
2012-11-28,816.699
2012-11-29,827.297
2012-11-30,827.867
2012-12-03,830.845
2012-12-04,832.243
2012-12-05,832.658
2012-12-06,834.457
2012-12-07,833.823
2012-12-10,835.141
2012-12-11,840.025
2012-12-12,843.106
2012-12-13,843.105
2012-12-14,843.975
2012-12-17,846.128
2012-12-18,852.329
2012-12-19,860.291
2012-12-20,858.69
2012-12-21,853.455
2012-12-24,852.231
2012-12-25,853.188
2012-12-26,853.804
2012-12-27,855.254
2012-12-28,852.788
2012-12-31,852.736
2013-01-01,852.786
2013-01-02,867.84
2013-01-03,865.821
2013-01-04,868.868
2013-01-07,867.665
2013-01-08,864.436
2013-01-09,868.253
2013-01-10,876.413
2013-01-11,881.01
2013-01-14,879.575
2013-01-15,881.734
2013-01-16,876.732
2013-01-17,881.104
2013-01-18,880.191
2013-01-21,882.099
2013-01-22,882.925
2013-01-23,881.261
2013-01-24,885.887
2013-01-25,892.912
2013-01-28,891.586
2013-01-29,897.932
2013-01-30,900.182
2013-01-31,897.011
2013-02-01,902.278
2013-02-04,890.357
2013-02-05,887.811
2013-02-06,891.038
2013-02-07,883.768
2013-02-08,889.637
2013-02-11,884.196
2013-02-12,893.973
2013-02-13,893.795
2013-02-14,889.784
2013-02-15,884.444
2013-02-18,887.004
2013-02-19,895.355
2013-02-20,894.887
2013-02-21,876.581
2013-02-22,881.232
2013-02-25,885.317
2013-02-26,871.911
2013-02-27,877.411
2013-02-28,886.113
2013-03-01,879.112
2013-03-04,878.794
2013-03-05,890.248
2013-03-06,891.691
2013-03-07,893.78
2013-03-08,894.92
2013-03-11,900.135
2013-03-12,900.665
2013-03-13,894.945
2013-03-14,903.354
2013-03-15,910.667
2013-03-18,897.689
2013-03-19,894.248
2013-03-20,898.17
2013-03-21,896.018
2013-03-22,896.887
2013-03-25,892.739
2013-03-26,892.703
2013-03-27,889.174
2013-03-28,892.053
2013-03-29,891.516
2013-04-01,888.078
2013-04-02,893.853
2013-04-03,891.307
2013-04-04,882.832
2013-04-05,882.834
2013-04-08,886.522
2013-04-09,892.001
2013-04-10,905.391
2013-04-11,916.103
2013-04-12,910.332
2013-04-15,901.346
2013-04-16,896.945
2013-04-17,887.088
2013-04-18,884.867
2013-04-19,887.158
2013-04-22,888.389
2013-04-23,900.334
2013-04-24,910.15
2013-04-25,917.1
2013-04-26,917.488
2013-04-29,925.306
2013-04-30,932.332
2013-05-01,929.541
2013-05-02,924.535
2013-05-03,931.182
2013-05-06,928.375
2013-05-07,936.744
2013-05-08,948.427
2013-05-09,941.732
2013-05-10,937.32
2013-05-13,939.974
2013-05-14,940.993
2013-05-15,942.871
2013-05-16,944.333
2013-05-17,940.349
2013-05-20,948.653
2013-05-21,949.596
2013-05-22,949.468
2013-05-23,926.862
2013-05-24,926.274
2013-05-27,922.183
2013-05-28,926.317
2013-05-29,922.932
2013-05-30,922.653
2013-05-31,910.993
2013-06-03,906.037
2013-06-04,913.349
2013-06-05,897.762
2013-06-06,893.814
2013-06-07,901.307
2013-06-10,905.266
2013-06-11,903.705
2013-06-12,905.001
2013-06-13,898.481
2013-06-14,903.488
2013-06-17,912.931
2013-06-18,912.58
2013-06-19,916.291
2013-06-20,874.308
2013-06-21,868.514
2013-06-24,854.305
2013-06-25,860.01
2013-06-26,868.33
2013-06-27,875.502
2013-06-28,876.115
2013-07-01,884.426
2013-07-02,885.428
2013-07-03,878.159
2013-07-04,889.036
2013-07-05,878.973
2013-07-08,885.051
2013-07-09,892.151
2013-07-10,898.145
2013-07-11,914.975
2013-07-12,913.629
2013-07-15,915.582
2013-07-16,919.081
2013-07-17,920.34
2013-07-18,925.107
2013-07-19,926.94
2013-07-22,934.343
2013-07-23,935.384
2013-07-24,938.026
2013-07-25,933.144
2013-07-26,930.165
2013-07-29,924.491
2013-07-30,925.11
2013-07-31,922.337
2013-08-01,930.958
2013-08-02,941.369
2013-08-05,937.991
2013-08-06,940.977
2013-08-07,933.942
2013-08-08,940.973
2013-08-09,943.662
2013-08-12,941.345
2013-08-13,943.084
2013-08-14,949.296
2013-08-15,940.074
2013-08-16,944.758
2013-08-19,941.183
2013-08-20,935.409
2013-08-21,927.067
2013-08-22,928.821
2013-08-23,938.73
2013-08-26,937.658
2013-08-27,928.258
2013-08-28,919.768
2013-08-29,918.699
2013-08-30,910.525
2013-09-02,922.418
2013-09-03,924.348
2013-09-04,929.8
2013-09-05,930.184
2013-09-06,936.745
2013-09-09,943.401
2013-09-10,953.173
2013-09-11,958.705
2013-09-12,958.866
2013-09-13,956.834
2013-09-16,968.144
2013-09-17,963.83
2013-09-18,969.76
2013-09-19,987.503
2013-09-20,982.459
2013-09-23,980.481
2013-09-24,980.061
2013-09-25,980.846
2013-09-26,981.991
2013-09-27,983.815
2013-09-30,974.496
2013-10-01,978.508
2013-10-02,976.277
2013-10-03,975.869
2013-10-04,974.507
2013-10-07,969.405
2013-10-08,965.485
2013-10-09,960.702
2013-10-10,972.369
2013-10-11,980.731
2013-10-14,983.413
2013-10-15,985.178
2013-10-16,986.062
2013-10-17,1000.43
2013-10-18,1008.063
2013-10-21,1009.68
2013-10-22,1019.097
2013-10-23,1012.514
2013-10-24,1017.196
2013-10-25,1012.801
2013-10-28,1014.821
2013-10-29,1014.808
2013-10-30,1017.359
2013-10-31,1008.732
2013-11-01,999.636
2013-11-04,1003.631
2013-11-05,1001.074
2013-11-06,1008.036
2013-11-07,998.144
2013-11-08,993.919
2013-11-11,999.438
2013-11-12,998.901
2013-11-13,993.665
2013-11-14,1003.59
2013-11-15,1010.364
2013-11-18,1018.242
2013-11-19,1012.135
2013-11-20,1010.261
2013-11-21,1007.269
2013-11-22,1010.668
2013-11-25,1013.11
2013-11-26,1009.737
2013-11-27,1010.894
2013-11-28,1016.589
2013-11-29,1016.785
2013-12-02,1010.127
2013-12-03,1002.772
2013-12-04,992.428
2013-12-05,989.031
2013-12-06,995.665
2013-12-09,999.962
2013-12-10,998.101
2013-12-11,992.595
2013-12-12,981.212
2013-12-13,979.297
2013-12-16,986.73
2013-12-17,981.994
2013-12-18,991.795
2013-12-19,999.605
2013-12-20,1004.34
2013-12-23,1012.657
2013-12-24,1012.033
2013-12-25,1012.154
2013-12-26,1015.473
2013-12-27,1027.335
2013-12-30,1029.841
2013-12-31,1031.412
2014-01-01,1031.443
2014-01-02,1020.252
2014-01-03,1021.544
2014-01-06,1017.533
2014-01-07,1019.288
2014-01-08,1022.474
2014-01-09,1016.758
2014-01-10,1025.788
2014-01-13,1027.905
2014-01-14,1023.494
2014-01-15,1028.633
2014-01-16,1028.995
2014-01-17,1030.829
2014-01-20,1030.764
2014-01-21,1030.47
2014-01-22,1032.677
2014-01-23,1027.899
2014-01-24,1009.227
2014-01-27,997.079
2014-01-28,997.599
2014-01-29,998.626
2014-01-30,991.034
2014-01-31,986.309
2014-02-03,976.93
2014-02-04,965.613
2014-02-05,971.386
2014-02-06,984.908
2014-02-07,995.195
2014-02-10,999.905
2014-02-11,1010.992
2014-02-12,1015.851
2014-02-13,1016.159
2014-02-14,1020.052
2014-02-17,1024.56
2014-02-18,1032.452
2014-02-19,1033.348
2014-02-20,1027.274
2014-02-21,1034.665
2014-02-24,1038.386
2014-02-25,1041.164
2014-02-26,1034.945
2014-02-27,1033.637
2014-02-28,1039.715
2014-03-03,1021.62
2014-03-04,1033.892
2014-03-05,1035.821
2014-03-06,1043.664
2014-03-07,1036.231
2014-03-10,1031.018
2014-03-11,1031.608
2014-03-12,1022.873
2014-03-13,1018.002
2014-03-14,1007.098
2014-03-17,1012.871
2014-03-18,1019.528
2014-03-19,1017.388
2014-03-20,1005.983
2014-03-21,1008.927
2014-03-24,1005.419
2014-03-25,1013.875
2014-03-26,1020.796
2014-03-27,1022.799
2014-03-28,1029.244
2014-03-31,1035.508
2014-04-01,1039.846
2014-04-02,1041.582
2014-04-03,1040.822
2014-04-04,1045.001
2014-04-07,1035.585
2014-04-08,1037.625
2014-04-09,1039.417
2014-04-10,1039.639
2014-04-11,1027.648
2014-04-14,1027.827
2014-04-15,1022.825
2014-04-16,1034.312
2014-04-17,1039.173
2014-04-18,1040.122
2014-04-21,1037.827
2014-04-22,1045.756
2014-04-23,1045.084
2014-04-24,1045.785
2014-04-25,1041.973
2014-04-28,1041.914
2014-04-29,1049.231
2014-04-30,1053.01
2014-05-01,1056.391
2014-05-02,1055.904
2014-05-05,1054.858
2014-05-06,1057.258
2014-05-07,1052.214
2014-05-08,1059.135
2014-05-09,1052.309
2014-05-12,1056.38
2014-05-13,1060.521
2014-05-14,1063.628
2014-05-15,1059.085
2014-05-16,1057.804
2014-05-19,1055.338
2014-05-20,1052.517
2014-05-21,1054.264
2014-05-22,1058.862
2014-05-23,1061.33
2014-05-26,1068.589
2014-05-27,1066.921
2014-05-28,1065.813
2014-05-29,1068.778
2014-05-30,1069.103
2014-06-02,1070.991
2014-06-03,1069.93
2014-06-04,1069.831
2014-06-05,1072.034
2014-06-06,1077.884
2014-06-09,1078.91
2014-06-10,1078.68
2014-06-11,1078.235
2014-06-12,1079.391
2014-06-13,1078.224
2014-06-16,1076.735
2014-06-17,1076.033
2014-06-18,1078.736
2014-06-19,1092.176
2014-06-20,1088.49
2014-06-23,1086.947
2014-06-24,1084.297
2014-06-25,1078.719
2014-06-26,1078.323
2014-06-27,1080.955
2014-06-30,1083.98
2014-07-01,1091.026
2014-07-02,1093.547
2014-07-03,1096.414
2014-07-04,1095.589
2014-07-07,1089.273
2014-07-08,1081.04
2014-07-09,1081.286
2014-07-10,1070.962
2014-07-11,1071.429
2014-07-14,1080.29
2014-07-15,1075.475
2014-07-16,1083.717
2014-07-17,1076.084
2014-07-18,1075.251
2014-07-21,1072.572
2014-07-22,1080.544
2014-07-23,1082.71
2014-07-24,1085.373
2014-07-25,1080.566
2014-07-28,1080.626
2014-07-29,1081.061
2014-07-30,1075.371
2014-07-31,1065.764
2014-08-01,1057.173
2014-08-04,1054.059
2014-08-05,1050.609
2014-08-06,1044.425
2014-08-07,1039.35
2014-08-08,1033.06
2014-08-11,1043.881
2014-08-12,1042.693
2014-08-13,1047.878
2014-08-14,1051.946
2014-08-15,1049.61
2014-08-18,1056.662
2014-08-19,1060.89
2014-08-20,1059.356
2014-08-21,1064.353
2014-08-22,1058.304
2014-08-25,1065.128
2014-08-26,1069.044
2014-08-27,1070.837
2014-08-28,1064.489
2014-08-29,1066.229
2014-09-01,1065.851
2014-09-02,1065.055
2014-09-03,1073.501
2014-09-04,1071.498
2014-09-05,1067.551
2014-09-08,1063.347
2014-09-09,1057.211
2014-09-10,1056.459
2014-09-11,1056.799
2014-09-12,1054.621
2014-09-15,1053.364
2014-09-16,1052.101
2014-09-17,1054.319
2014-09-18,1058.571
2014-09-19,1055.911
2014-09-22,1047.949
2014-09-23,1041.915
2014-09-24,1042.245
2014-09-25,1034.685
2014-09-26,1031.242
2014-09-29,1026.064
2014-09-30,1025.259
2014-10-01,1016.612
2014-10-02,1000.924
2014-10-03,996.363
2014-10-06,1004.631
2014-10-07,998.991
2014-10-08,993.765
2014-10-09,993.217
2014-10-10,972.09
2014-10-13,975.982
2014-10-14,969.617
2014-10-15,956.64
2014-10-16,951.968
2014-10-17,965.468
2014-10-20,970.368
2014-10-21,979.686
2014-10-22,983.77
2014-10-23,986.206
2014-10-24,987.76
2014-10-27,988.289
2014-10-28,996.87
2014-10-29,1001.723
2014-10-30,997.478
2014-10-31,1008.655
2014-11-03,995.825
2014-11-04,998.769
2014-11-05,1003.265
2014-11-06,999.762
2014-11-07,997.992
2014-11-10,1004.664
2014-11-11,1006.434
2014-11-12,1004.524
2014-11-13,1006.088
2014-11-14,1006.406
2014-11-17,1003.069
2014-11-18,1013.999
2014-11-19,1011.443
2014-11-20,1009.485
2014-11-21,1018.892
2014-11-24,1018.962
2014-11-25,1023.985
2014-11-26,1027.471
2014-11-27,1023.271
2014-11-28,1020.129
2014-12-01,1016.348
2014-12-02,1016.456
2014-12-03,1015.414
2014-12-04,1012.425
2014-12-05,1013.262
2014-12-08,1006.976
2014-12-09,1000.286
2014-12-10,990.497
2014-12-11,985.508
2014-12-12,973.066
2014-12-15,952.643
2014-12-16,965.636
2014-12-17,961.589
2014-12-18,975.974
2014-12-19,984.169
2014-12-22,987.927
2014-12-23,986.513
2014-12-24,989.477
2014-12-25,988.935
2014-12-26,989.146
2014-12-29,991.864
2014-12-30,983.351
2014-12-31,981.85
2015-01-01,981.862
2015-01-02,974.913
2015-01-05,952.358
2015-01-06,941.358
2015-01-07,936.932
2015-01-08,958.066
2015-01-09,953.818
2015-01-12,955.47
2015-01-13,960.825
2015-01-14,950.108
2015-01-15,959.341
2015-01-16,960.006
2015-01-19,968.726
2015-01-20,971.701
2015-01-21,977.883
2015-01-22,979.851
2015-01-23,983.486
2015-01-26,985.531
2015-01-27,993.333
2015-01-28,988.711
2015-01-29,982.757
2015-01-30,976.523
2015-02-02,983.646
2015-02-03,993.106
2015-02-04,998.745
2015-02-05,1000.985
2015-02-06,996.07
2015-02-09,993.333
2015-02-10,994.301
2015-02-11,988.161
2015-02-12,1001.612
2015-02-13,1011.386
2015-02-16,1012.516
2015-02-17,1013.293
2015-02-18,1018.532
2015-02-19,1022.382
2015-02-20,1023.845
2015-02-23,1027.077
2015-02-24,1030.715
2015-02-25,1033.679
2015-02-26,1032.114
2015-02-27,1034.755
2015-03-02,1031.253
2015-03-03,1026.271
2015-03-04,1022.562
2015-03-05,1024.85
2015-03-06,1014.723
2015-03-09,1009.481
2015-03-10,991.856
2015-03-11,991.739
2015-03-12,999.542
2015-03-13,995.48
2015-03-16,1005.594
2015-03-17,1005.406
2015-03-18,1012.892
2015-03-19,1015.838
2015-03-20,1036.343
2015-03-23,1043.808
2015-03-24,1044.482
2015-03-25,1042.86
2015-03-26,1030.687
2015-03-27,1028.778
2015-03-30,1029.522
2015-03-31,1018.11
2015-04-01,1019.937
2015-04-02,1030.371
2015-04-03,1031.598
2015-04-06,1041.598
2015-04-07,1044.758
2015-04-08,1043.504
2015-04-09,1044.887
2015-04-10,1048.602
2015-04-13,1045.142
2015-04-14,1052.966
2015-04-15,1051.629
2015-04-16,1056.479
2015-04-17,1048.85
2015-04-20,1051.29
2015-04-21,1056.58
2015-04-22,1056.643
2015-04-23,1061.611
2015-04-24,1069.575
2015-04-27,1078.073
2015-04-28,1077.397
2015-04-29,1071.898
2015-04-30,1062.16
2015-05-01,1060.512
2015-05-04,1061.313
2015-05-05,1053.912
2015-05-06,1059.452
2015-05-07,1049.483
2015-05-08,1067.24
2015-05-11,1066.573
2015-05-12,1064.714
2015-05-13,1071.824
2015-05-14,1076.384
2015-05-15,1079.485
2015-05-18,1077.426
2015-05-19,1071.485
2015-05-20,1072.692
2015-05-21,1079.376
2015-05-22,1072.467
2015-05-25,1073.031
2015-05-26,1055.858
2015-05-27,1061.072
2015-05-28,1059.902
2015-05-29,1051.428
2015-06-01,1047.141
2015-06-02,1054.093
2015-06-03,1061.936
2015-06-04,1054.317
2015-06-05,1034.438
2015-06-08,1032.023
2015-06-09,1030.428
