Date,WORLD ex USA VALUE Standard (Large+Mid Cap)
2009-11-30,7711.257
2009-12-01,7913.576
2009-12-02,7922.999
2009-12-03,7935.105
2009-12-04,7886.798
2009-12-07,7851.644
2009-12-08,7747.378
2009-12-09,7679.715
2009-12-10,7707.189
2009-12-11,7691.54
2009-12-14,7760.536
2009-12-15,7703.81
2009-12-16,7805.23
2009-12-17,7626.485
2009-12-18,7556.689
2009-12-21,7643.743
2009-12-22,7663.972
2009-12-23,7733.817
2009-12-24,7767.941
2009-12-25,7758.447
2009-12-28,7817.035
2009-12-29,7849.607
2009-12-30,7763.559
2009-12-31,7800.713
2010-01-01,7800.713
2010-01-04,7951.934
2010-01-05,7994.428
2010-01-06,7993.666
2010-01-07,7956.189
2010-01-08,8002.322
2010-01-11,8108.897
2010-01-12,8085.429
2010-01-13,8045.024
2010-01-14,8103.996
2010-01-15,8021.474
2010-01-18,8050.531
2010-01-19,8024.683
2010-01-20,7856.584
2010-01-21,7766.14
2010-01-22,7706.271
2010-01-25,7668.507
2010-01-26,7629.889
2010-01-27,7547.971
2010-01-28,7468.059
2010-01-29,7433.554
2010-02-01,7462.598
2010-02-02,7566.466
2010-02-03,7515.146
2010-02-04,7316.175
2010-02-05,7164.694
2010-02-08,7185.691
2010-02-09,7202.664
2010-02-10,7237.872
2010-02-11,7233.349
2010-02-12,7231.717
2010-02-15,7235.108
2010-02-16,7339.159
2010-02-17,7421.786
2010-02-18,7437.293
2010-02-19,7362.503
2010-02-22,7442.122
2010-02-23,7381.585
2010-02-24,7378.378
2010-02-25,7273.547
2010-02-26,7385.749
2010-03-01,7391.704
2010-03-02,7485.515
2010-03-03,7593.883
2010-03-04,7552.318
2010-03-05,7641.552
2010-03-08,7693.551
2010-03-09,7675.912
2010-03-10,7729.739
2010-03-11,7734.551
2010-03-12,7796.1
2010-03-15,7728.907
2010-03-16,7824.309
2010-03-17,7900.776
2010-03-18,7825.996
2010-03-19,7787.211
2010-03-22,7776.529
2010-03-23,7820.3
2010-03-24,7727.285
2010-03-25,7774.681
2010-03-26,7795.458
2010-03-29,7858.581
2010-03-30,7856.215
2010-03-31,7867.327
2010-04-01,7960.475
2010-04-02,7970.837
2010-04-05,7965.134
2010-04-06,7969.985
2010-04-07,7958.283
2010-04-08,7909.184
2010-04-09,8016.64
2010-04-12,8093.578
2010-04-13,8045.732
2010-04-14,8140.744
2010-04-15,8178.025
2010-04-16,8050.043
2010-04-19,7960.814
2010-04-20,8037.868
2010-04-21,8007.299
2010-04-22,7890.669
2010-04-23,7905.383
2010-04-26,7972.015
2010-04-27,7804.867
2010-04-28,7654.528
2010-04-29,7727.418
2010-04-30,7733.127
2010-05-03,7696.302
2010-05-04,7479.611
2010-05-05,7366.489
2010-05-06,7163.172
2010-05-07,6946.433
2010-05-10,7361.101
2010-05-11,7266.341
2010-05-12,7341.192
2010-05-13,7345.14
2010-05-14,7102.708
2010-05-17,7000.512
2010-05-18,7060.172
2010-05-19,6899.992
2010-05-20,6787.676
2010-05-21,6818.909
2010-05-24,6777.284
2010-05-25,6578.126
2010-05-26,6664.483
2010-05-27,6845.392
2010-05-28,6872.566
2010-05-31,6858.425
2010-06-01,6840.594
2010-06-02,6781.894
2010-06-03,6892.275
2010-06-04,6730.959
2010-06-07,6584.558
2010-06-08,6558.907
2010-06-09,6647.365
2010-06-10,6758.528
2010-06-11,6814.651
2010-06-14,6952.318
2010-06-15,7013.752
2010-06-16,7046.448
2010-06-17,7066.028
2010-06-18,7093.621
2010-06-21,7181.002
2010-06-22,7096.584
2010-06-23,6994.589
2010-06-24,6935.639
2010-06-25,6883.817
2010-06-28,6936.562
2010-06-29,6705.301
2010-06-30,6702.239
2010-07-01,6670.947
2010-07-02,6713.565
2010-07-05,6672.789
2010-07-06,6875.719
2010-07-07,6944.13
2010-07-08,7052.912
2010-07-09,7085.21
2010-07-12,7079.295
2010-07-13,7204.831
2010-07-14,7250.763
2010-07-15,7234.663
2010-07-16,7144.506
2010-07-19,7096.927
2010-07-20,7064.527
2010-07-21,7080.988
2010-07-22,7216.156
2010-07-23,7238.707
2010-07-26,7329.276
2010-07-27,7390.198
2010-07-28,7420.886
2010-07-29,7452.329
2010-07-30,7398.928
2010-08-02,7613.665
2010-08-03,7656.49
2010-08-04,7620.416
2010-08-05,7635.096
2010-08-06,7647.716
2010-08-09,7690.458
2010-08-10,7566.98
2010-08-11,7343.261
2010-08-12,7276.343
2010-08-13,7262.013
2010-08-16,7285.823
2010-08-17,7362.296
2010-08-18,7363.76
2010-08-19,7300.367
2010-08-20,7151.351
2010-08-23,7186.793
2010-08-24,7098.312
2010-08-25,7005.661
2010-08-26,7096.565
2010-08-27,7145.072
2010-08-30,7164.285
2010-08-31,7131.533
2010-09-01,7326.406
2010-09-02,7356.972
2010-09-03,7434.042
2010-09-06,7502.909
2010-09-07,7416.096
2010-09-08,7436.12
2010-09-09,7509.06
2010-09-10,7501.928
2010-09-13,7629.947
2010-09-14,7674.034
2010-09-15,7653.252
2010-09-16,7627.597
2010-09-17,7589.871
2010-09-20,7681.733
2010-09-21,7675.711
2010-09-22,7713.473
2010-09-23,7669.5
2010-09-24,7775.117
2010-09-27,7778.595
2010-09-28,7797.313
2010-09-29,7804.899
2010-09-30,7769.6
2010-10-01,7804.407
2010-10-04,7735.342
2010-10-05,7904.514
2010-10-06,7995.62
2010-10-07,8033.436
2010-10-08,8024.377
2010-10-11,8028.591
2010-10-12,7952.924
2010-10-13,8084.689
2010-10-14,8163.353
2010-10-15,8110.264
2010-10-18,8131.727
2010-10-19,8022.383
2010-10-20,8106.418
2010-10-21,8122.578
2010-10-22,8083.733
2010-10-25,8136.053
2010-10-26,8063.576
2010-10-27,7956.67
2010-10-28,8045.798
2010-10-29,8067.098
2010-11-01,8062.108
2010-11-02,8147.784
2010-11-03,8111.652
2010-11-04,8326.238
2010-11-05,8287.184
2010-11-08,8255.338
2010-11-09,8289.648
2010-11-10,8147.783
2010-11-11,8138.159
2010-11-12,8100.761
2010-11-15,8097.663
2010-11-16,7934.165
2010-11-17,7964.785
2010-11-18,8092.033
2010-11-19,8093.852
2010-11-22,8031.039
2010-11-23,7866.363
2010-11-24,7881.789
2010-11-25,7893.134
2010-11-26,7771.661
2010-11-29,7654.586
2010-11-30,7602.407
2010-12-01,7747.021
2010-12-02,7902.219
2010-12-03,7994.087
2010-12-06,7960.674
2010-12-07,8018.422
2010-12-08,7982.857
2010-12-09,8036.247
2010-12-10,8053.382
2010-12-13,8168.499
2010-12-14,8198.885
2010-12-15,8141.157
2010-12-16,8091.7
2010-12-17,8037.607
2010-12-20,8039.196
2010-12-21,8134.23
2010-12-22,8133.991
2010-12-23,8145.805
2010-12-24,8156.661
2010-12-27,8128.512
2010-12-28,8157.988
2010-12-29,8198.728
2010-12-30,8177.354
2010-12-31,8224.146
2011-01-03,8242.426
2011-01-04,8282.819
2011-01-05,8200.294
2011-01-06,8201.03
2011-01-07,8180.589
2011-01-10,8110.697
2011-01-11,8152.358
2011-01-12,8316.161
2011-01-13,8454.785
2011-01-14,8458.624
2011-01-17,8434.787
2011-01-18,8539.475
2011-01-19,8550.655
2011-01-20,8425.907
2011-01-21,8526.514
2011-01-24,8606.649
2011-01-25,8579.82
2011-01-26,8610.262
2011-01-27,8645.274
2011-01-28,8548.742
2011-01-31,8562.692
2011-02-01,8722.475
2011-02-02,8769.293
2011-02-03,8704.488
2011-02-04,8705.634
2011-02-07,8756.91
2011-02-08,8826.696
2011-02-09,8802.149
2011-02-10,8735.775
2011-02-11,8707.624
2011-02-14,8719.863
2011-02-15,8762.925
2011-02-16,8831.793
2011-02-17,8911.61
2011-02-18,8947.301
2011-02-21,8881.026
2011-02-22,8790.326
2011-02-23,8744.059
2011-02-24,8726.628
2011-02-25,8800.335
2011-02-28,8892.397
2011-03-01,8876.416
2011-03-02,8820.965
2011-03-03,8852.87
2011-03-04,8875.059
2011-03-07,8830.91
2011-03-08,8793.06
2011-03-09,8792.087
2011-03-10,8631.335
2011-03-11,8591.573
2011-03-14,8460.324
2011-03-15,8159.682
2011-03-16,8152.445
2011-03-17,8302.337
2011-03-18,8354.476
2011-03-21,8503.823
2011-03-22,8600.95
2011-03-23,8574.293
2011-03-24,8651.751
2011-03-25,8648.348
2011-03-28,8621.473
2011-03-29,8588.089
2011-03-30,8660.845
2011-03-31,8652.566
2011-04-01,8705.064
2011-04-04,8744.888
2011-04-05,8707.928
2011-04-06,8767.697
2011-04-07,8754.261
2011-04-08,8874.582
2011-04-11,8863.941
2011-04-12,8749.904
2011-04-13,8807.412
2011-04-14,8764.963
2011-04-15,8734.959
2011-04-18,8543.403
2011-04-19,8577.861
2011-04-20,8794.782
2011-04-21,8879.821
2011-04-22,8880.537
2011-04-25,8851.813
2011-04-26,8903.187
2011-04-27,8927.481
2011-04-28,9090.237
2011-04-29,9120.372
2011-05-02,9181.804
2011-05-03,9109.895
2011-05-04,9028.533
2011-05-05,8904.246
2011-05-06,8922.753
2011-05-09,8797.716
2011-05-10,8900.068
2011-05-11,8893.703
2011-05-12,8778.94
2011-05-13,8736.311
2011-05-16,8698.892
2011-05-17,8607.667
2011-05-18,8698.907
2011-05-19,8732.601
2011-05-20,8676.802
2011-05-23,8491.75
2011-05-24,8512.173
2011-05-25,8549.533
2011-05-26,8587.675
2011-05-27,8693.869
2011-05-30,8682.897
2011-05-31,8817.092
2011-06-01,8755.083
2011-06-02,8632.513
2011-06-03,8659.315
2011-06-06,8606.144
2011-06-07,8649.193
2011-06-08,8570.794
2011-06-09,8580.635
2011-06-10,8448.926
2011-06-13,8450.258
2011-06-14,8592.695
2011-06-15,8445.498
2011-06-16,8312.868
2011-06-17,8405.424
2011-06-20,8375.019
2011-06-21,8524.704
2011-06-22,8550.565
2011-06-23,8320.318
2011-06-24,8319.037
2011-06-27,8321.245
2011-06-28,8407.905
2011-06-29,8566.237
2011-06-30,8723.867
2011-07-01,8769.817
2011-07-04,8815.355
2011-07-05,8780.883
2011-07-06,8700.051
2011-07-07,8734.29
2011-07-08,8655.181
2011-07-11,8424.651
2011-07-12,8364.117
2011-07-13,8497.565
2011-07-14,8430.085
2011-07-15,8401.735
2011-07-18,8255.491
2011-07-19,8381.462
2011-07-20,8503.144
2011-07-21,8679.784
2011-07-22,8725.865
2011-07-25,8647.665
2011-07-26,8702.562
2011-07-27,8565.263
2011-07-28,8522.709
2011-07-29,8500.275
2011-08-01,8393.653
2011-08-02,8255.624
2011-08-03,8141.467
2011-08-04,7846.258
2011-08-05,7677.497
2011-08-08,7428.544
2011-08-09,7464.382
2011-08-10,7317.244
2011-08-11,7460.255
2011-08-12,7607.413
2011-08-15,7757.934
2011-08-16,7722.646
2011-08-17,7774.576
2011-08-18,7455.19
2011-08-19,7349.91
2011-08-22,7353.113
2011-08-23,7449.231
2011-08-24,7503.58
2011-08-25,7435.219
2011-08-26,7405.167
2011-08-29,7561.383
2011-08-30,7590.966
2011-08-31,7742.283
2011-09-01,7722.615
2011-09-02,7543.915
2011-09-05,7266.645
2011-09-06,7160.854
2011-09-07,7350.402
2011-09-08,7388.842
2011-09-09,7129.626
2011-09-12,6914.058
2011-09-13,7017.964
2011-09-14,7051.371
2011-09-15,7270.791
2011-09-16,7310.45
2011-09-19,7139.099
2011-09-20,7219.461
2011-09-21,7127.04
2011-09-22,6778.913
2011-09-23,6825.318
2011-09-26,6876.757
2011-09-27,7196.401
2011-09-28,7162.207
2011-09-29,7222.307
2011-09-30,7086.705
2011-10-03,6918.352
2011-10-04,6751.491
2011-10-05,6905.866
2011-10-06,7118.987
2011-10-07,7211.024
2011-10-10,7360.271
2011-10-11,7386.331
2011-10-12,7535.295
2011-10-13,7451.573
2011-10-14,7537.258
2011-10-17,7507.677
2011-10-18,7413.794
2011-10-19,7510.708
2011-10-20,7370.394
2011-10-21,7574.936
2011-10-24,7676.639
2011-10-25,7617.091
2011-10-26,7587.47
2011-10-27,7991.44
2011-10-28,8000.21
2011-10-31,7732.44
2011-11-01,7372.091
2011-11-02,7436.025
2011-11-03,7511.358
2011-11-04,7487.307
2011-11-07,7471.048
2011-11-08,7511.69
2011-11-09,7360.202
2011-11-10,7297.671
2011-11-11,7489.475
2011-11-14,7426.859
2011-11-15,7329.08
2011-11-16,7320.123
2011-11-17,7249.5
2011-11-18,7193.778
2011-11-21,6999.957
2011-11-22,6963.803
2011-11-23,6815.976
2011-11-24,6764.72
2011-11-25,6764.673
2011-11-28,7002.847
2011-11-29,7082.65
2011-11-30,7339.462
2011-12-01,7353.283
2011-12-02,7423.91
2011-12-05,7512.277
2011-12-06,7424.438
2011-12-07,7452.294
2011-12-08,7317.372
2011-12-09,7371.554
2011-12-12,7236.163
2011-12-13,7184.207
2011-12-14,7013.641
2011-12-15,7048.507
2011-12-16,7065.589
2011-12-19,7009.707
2011-12-20,7153.746
2011-12-21,7143.968
2011-12-22,7216.094
2011-12-23,7259.052
2011-12-26,7265.702
2011-12-27,7271.525
2011-12-28,7157.918
2011-12-29,7206.197
2011-12-30,7308.49
2012-01-02,7361.513
2012-01-03,7491.457
2012-01-04,7452.016
2012-01-05,7317.018
2012-01-06,7268.189
2012-01-09,7243.447
2012-01-10,7379.463
2012-01-11,7336.522
2012-01-12,7358.348
2012-01-13,7313.872
2012-01-16,7330.757
2012-01-17,7429.06
2012-01-18,7458.889
2012-01-19,7584.102
2012-01-20,7620.96
2012-01-23,7722.798
2012-01-24,7660.038
2012-01-25,7657.274
2012-01-26,7793.338
2012-01-27,7738.723
2012-01-30,7661.852
2012-01-31,7695.072
2012-02-01,7841.053
2012-02-02,7859.537
2012-02-03,7912.807
2012-02-06,7912.164
2012-02-07,7965.831
2012-02-08,7993.478
2012-02-09,8016.482
2012-02-10,7870.031
2012-02-13,7936.362
2012-02-14,7870.98
2012-02-15,7929.273
2012-02-16,7903.02
2012-02-17,8004.855
2012-02-20,8114.434
2012-02-21,8087.872
2012-02-22,8029.614
2012-02-23,8049.544
2012-02-24,8131.709
2012-02-27,8094.421
2012-02-28,8123.087
2012-02-29,8110.963
2012-03-01,8137.537
2012-03-02,8095.533
2012-03-05,8051.067
2012-03-06,7839.291
2012-03-07,7838.161
2012-03-08,8002.59
2012-03-09,7986.216
2012-03-12,7952.489
2012-03-13,8055.294
2012-03-14,8054.059
2012-03-15,8108.203
2012-03-16,8181.355
2012-03-19,8219.692
2012-03-20,8138.404
2012-03-21,8088.037
2012-03-22,8053.702
2012-03-23,8071.586
2012-03-26,8137.086
2012-03-27,8147.075
2012-03-28,8077.537
2012-03-29,7981.32
2012-03-30,8020.877
2012-04-02,8101.295
2012-04-03,8029.092
2012-04-04,7806.076
2012-04-05,7786.626
2012-04-06,7773.932
2012-04-09,7754.586
2012-04-10,7629.879
2012-04-11,7660.561
2012-04-12,7748.002
2012-04-13,7647.314
2012-04-16,7625.36
2012-04-17,7766.85
2012-04-18,7745.786
2012-04-19,7694.927
2012-04-20,7745.031
2012-04-23,7606.122
2012-04-24,7688.315
2012-04-25,7743.865
2012-04-26,7783.49
2012-04-27,7848.36
2012-04-30,7821.78
2012-05-01,7807.718
2012-05-02,7740.255
2012-05-03,7716.621
2012-05-04,7626.072
2012-05-07,7587.082
2012-05-08,7510.04
2012-05-09,7437.177
2012-05-10,7496.111
2012-05-11,7482.883
2012-05-14,7339.487
2012-05-15,7247.791
2012-05-16,7163.973
2012-05-17,7117.145
2012-05-18,7026.702
2012-05-21,7055.311
2012-05-22,7171.62
2012-05-23,6991.441
2012-05-24,7035.648
2012-05-25,7012.672
2012-05-28,7022.864
2012-05-29,7066.248
2012-05-30,6931.907
2012-05-31,6913.484
2012-06-01,6823.827
2012-06-04,6820.115
2012-06-05,6862.497
2012-06-06,7012.182
2012-06-07,7104.692
2012-06-08,7015.895
2012-06-11,7056.402
2012-06-12,7060.381
2012-06-13,7103.848
2012-06-14,7103.429
2012-06-15,7204.252
2012-06-18,7208.824
2012-06-19,7338.08
2012-06-20,7401.415
2012-06-21,7302.247
2012-06-22,7238.773
2012-06-25,7131.689
2012-06-26,7113.495
2012-06-27,7203.496
2012-06-28,7203.626
2012-06-29,7472.192
2012-07-02,7513.355
2012-07-03,7592.054
2012-07-04,7569.526
2012-07-05,7498.582
2012-07-06,7400.809
2012-07-09,7355.729
2012-07-10,7358.21
2012-07-11,7385.623
2012-07-12,7278.429
2012-07-13,7371.789
2012-07-16,7387.202
2012-07-17,7367.758
2012-07-18,7439.475
2012-07-19,7516.48
2012-07-20,7355.283
2012-07-23,7182.955
2012-07-24,7122.712
2012-07-25,7116.744
2012-07-26,7326.682
2012-07-27,7469.41
2012-07-30,7542.869
2012-07-31,7539.14
2012-08-01,7528.741
2012-08-02,7404.652
2012-08-03,7592.099
2012-08-06,7684.551
2012-08-07,7775.45
2012-08-08,7774.027
2012-08-09,7779.915
2012-08-10,7767.973
2012-08-13,7756.521
2012-08-14,7775.412
2012-08-15,7755.43
2012-08-16,7844.729
2012-08-17,7876.299
2012-08-20,7865.328
2012-08-21,7954.398
2012-08-22,7879.937
2012-08-23,7907.272
2012-08-24,7853.693
2012-08-27,7873.881
2012-08-28,7848.833
2012-08-29,7824.999
2012-08-30,7742.297
2012-08-31,7800.633
2012-09-03,7816.861
2012-09-04,7746.634
2012-09-05,7731.913
2012-09-06,7882.79
2012-09-07,8063.093
2012-09-10,8055.285
2012-09-11,8118.235
2012-09-12,8182.981
2012-09-13,8193.769
2012-09-14,8411.417
2012-09-17,8368.779
2012-09-18,8286.831
2012-09-19,8334.091
2012-09-20,8241.987
2012-09-21,8299.7
2012-09-24,8244.452
2012-09-25,8286.966
2012-09-26,8096.89
2012-09-27,8154.195
2012-09-28,8061.994
2012-10-01,8143.125
2012-10-02,8139.653
2012-10-03,8103.195
2012-10-04,8166.493
2012-10-05,8254.05
2012-10-08,8169.101
2012-10-09,8091.956
2012-10-10,8045.004
2012-10-11,8099.632
2012-10-12,8087.03
2012-10-15,8107.414
2012-10-16,8255.768
2012-10-17,8373.763
2012-10-18,8405.909
2012-10-19,8310.871
2012-10-22,8290.581
2012-10-23,8139.94
2012-10-24,8143.733
2012-10-25,8156.933
2012-10-26,8129.258
2012-10-29,8069.911
2012-10-30,8160.276
2012-10-31,8155.519
2012-11-01,8219.87
2012-11-02,8204.104
2012-11-05,8137.132
2012-11-06,8179.808
2012-11-07,8094.38
2012-11-08,8043.498
2012-11-09,8013.478
2012-11-12,7995.896
2012-11-13,7998.549
2012-11-14,7935.053
2012-11-15,7919.993
2012-11-16,7849.008
2012-11-19,8050.749
2012-11-20,8042.511
2012-11-21,8071.744
2012-11-22,8149.141
2012-11-23,8227.751
2012-11-26,8207.329
2012-11-27,8201.565
2012-11-28,8188.683
2012-11-29,8303.864
2012-11-30,8313.322
2012-12-03,8341.704
2012-12-04,8357.51
2012-12-05,8373.416
2012-12-06,8387.807
2012-12-07,8379.113
2012-12-10,8377.452
2012-12-11,8438.597
2012-12-12,8483.272
2012-12-13,8493.72
2012-12-14,8503.388
2012-12-17,8535.457
2012-12-18,8606.027
2012-12-19,8702.414
2012-12-20,8691.507
2012-12-21,8646.651
2012-12-24,8633.622
2012-12-25,8641.008
2012-12-26,8648.415
2012-12-27,8662.932
2012-12-28,8629.403
2012-12-31,8629.129
2013-01-01,8629.989
2013-01-02,8794.067
2013-01-03,8769.943
2013-01-04,8806.632
2013-01-07,8805.588
2013-01-08,8768.539
2013-01-09,8816.297
2013-01-10,8914.619
2013-01-11,8963.531
2013-01-14,8954.053
2013-01-15,8963.335
2013-01-16,8900.731
2013-01-17,8945.904
2013-01-18,8939.592
2013-01-21,8968.245
2013-01-22,8964.525
2013-01-23,8930.198
2013-01-24,8983.769
2013-01-25,9049.105
2013-01-28,9049.305
2013-01-29,9118.413
2013-01-30,9135.068
2013-01-31,9104.244
2013-02-01,9129.173
2013-02-04,8990.772
2013-02-05,8970.276
2013-02-06,8993.765
2013-02-07,8926.765
2013-02-08,8987.428
2013-02-11,8949.526
2013-02-12,9046.101
2013-02-13,9036.321
2013-02-14,8979.006
2013-02-15,8914.956
2013-02-18,8949.879
2013-02-19,9026.008
2013-02-20,9005.979
2013-02-21,8811.902
2013-02-22,8859.748
2013-02-25,8910.931
2013-02-26,8755.477
2013-02-27,8820.311
2013-02-28,8897.42
2013-03-01,8819.574
2013-03-04,8812.668
2013-03-05,8936.393
2013-03-06,8958.747
2013-03-07,8966.321
2013-03-08,8995.75
2013-03-11,9047.574
2013-03-12,9046.544
2013-03-13,8971.919
2013-03-14,9059.578
2013-03-15,9120.563
2013-03-18,8992.394
2013-03-19,8955.963
2013-03-20,9004.184
2013-03-21,9002.385
2013-03-22,9014.336
2013-03-25,8953.825
2013-03-26,8948.259
2013-03-27,8902.407
2013-03-28,8916.757
2013-03-29,8911.407
2013-04-01,8869.623
2013-04-02,8935.274
2013-04-03,8885.876
2013-04-04,8808.822
2013-04-05,8818.053
2013-04-08,8842.644
2013-04-09,8928.188
2013-04-10,9089.51
2013-04-11,9186.456
2013-04-12,9141.043
2013-04-15,9052.497
2013-04-16,9011.667
2013-04-17,8920.666
2013-04-18,8889.42
2013-04-19,8907.926
2013-04-22,8938.92
2013-04-23,9065.972
2013-04-24,9174.314
2013-04-25,9250.336
2013-04-26,9247.953
2013-04-29,9334.331
2013-04-30,9421.05
2013-05-01,9391.848
2013-05-02,9344.342
2013-05-03,9417.017
2013-05-06,9383.651
2013-05-07,9478.809
2013-05-08,9588.011
2013-05-09,9518.252
2013-05-10,9458.212
2013-05-13,9478.727
2013-05-14,9483.619
2013-05-15,9503.504
2013-05-16,9519.534
2013-05-17,9492.352
2013-05-20,9590.874
2013-05-21,9608.275
2013-05-22,9597.252
2013-05-23,9355.05
2013-05-24,9338.91
2013-05-27,9303.052
2013-05-28,9346.051
2013-05-29,9323.813
2013-05-30,9317.339
2013-05-31,9195.216
2013-06-03,9162.205
2013-06-04,9231.61
2013-06-05,9066.662
2013-06-06,9020.558
2013-06-07,9091.454
2013-06-10,9120.379
2013-06-11,9100.68
2013-06-12,9096.068
2013-06-13,9050.013
2013-06-14,9103.95
2013-06-17,9211.612
2013-06-18,9214.629
2013-06-19,9241.288
2013-06-20,8821.692
2013-06-21,8751.475
2013-06-24,8619.741
2013-06-25,8671.398
2013-06-26,8748.702
2013-06-27,8810.174
2013-06-28,8824.478
2013-07-01,8905.778
2013-07-02,8913.541
2013-07-03,8835.289
2013-07-04,8943.349
2013-07-05,8840.776
2013-07-08,8916.367
2013-07-09,8987.473
2013-07-10,9044.612
2013-07-11,9210.215
2013-07-12,9196.298
2013-07-15,9223.282
2013-07-16,9271.704
2013-07-17,9281.034
2013-07-18,9353.146
2013-07-19,9376.276
2013-07-22,9460.197
2013-07-23,9490.836
2013-07-24,9521.767
2013-07-25,9473.939
2013-07-26,9449.811
2013-07-29,9384.682
2013-07-30,9386.353
2013-07-31,9352.481
2013-08-01,9429.782
2013-08-02,9519.085
2013-08-05,9483.767
2013-08-06,9498.42
2013-08-07,9438.4
2013-08-08,9533.079
2013-08-09,9572.177
2013-08-12,9551.627
2013-08-13,9564.397
2013-08-14,9626.607
2013-08-15,9542.797
2013-08-16,9596.445
2013-08-19,9542.362
2013-08-20,9478.296
2013-08-21,9391.517
2013-08-22,9415.86
2013-08-23,9518.787
2013-08-26,9499.755
2013-08-27,9400.496
2013-08-28,9334.822
2013-08-29,9328.531
2013-08-30,9241.359
2013-09-02,9356.178
2013-09-03,9382.676
2013-09-04,9446.051
2013-09-05,9470.323
2013-09-06,9544.362
2013-09-09,9621.106
2013-09-10,9726.244
2013-09-11,9785.713
2013-09-12,9792.696
2013-09-13,9764.872
2013-09-16,9876.444
2013-09-17,9837.019
2013-09-18,9889.649
2013-09-19,10053.938
2013-09-20,9997.267
2013-09-23,9982.025
2013-09-24,9988.394
2013-09-25,10002.63
2013-09-26,10015.405
2013-09-27,10034.464
2013-09-30,9936.775
2013-10-01,9991.256
2013-10-02,9983.449
2013-10-03,9968.022
2013-10-04,9975.466
2013-10-07,9921.329
2013-10-08,9886.903
2013-10-09,9856.098
2013-10-10,9982.775
2013-10-11,10065.063
2013-10-14,10102.639
2013-10-15,10129.065
2013-10-16,10150.54
2013-10-17,10288.976
2013-10-18,10352.585
2013-10-21,10362.968
2013-10-22,10448.08
2013-10-23,10363.544
2013-10-24,10418.225
2013-10-25,10374.831
2013-10-28,10382.656
2013-10-29,10406.483
2013-10-30,10432.113
2013-10-31,10342.288
2013-11-01,10242.32
2013-11-04,10288.097
2013-11-05,10251.856
2013-11-06,10332.702
2013-11-07,10227.167
2013-11-08,10185.387
2013-11-11,10234.97
2013-11-12,10230.276
2013-11-13,10182.951
2013-11-14,10274.601
2013-11-15,10348.014
2013-11-18,10429.1
2013-11-19,10360.288
2013-11-20,10333.951
2013-11-21,10309.333
2013-11-22,10344.08
2013-11-25,10352.9
2013-11-26,10331.23
2013-11-27,10339.241
2013-11-28,10392.619
2013-11-29,10399.328
2013-12-02,10326.786
2013-12-03,10247.455
2013-12-04,10140.264
2013-12-05,10091.069
2013-12-06,10157.566
2013-12-09,10202.129
2013-12-10,10195.808
2013-12-11,10134.769
2013-12-12,10033.445
2013-12-13,10005.595
2013-12-16,10087.514
2013-12-17,10041.848
2013-12-18,10132.146
2013-12-19,10209.705
2013-12-20,10264.723
2013-12-23,10353.681
2013-12-24,10352.429
2013-12-25,10351.449
2013-12-26,10383.949
2013-12-27,10493.87
2013-12-30,10522.261
2013-12-31,10541.081
2014-01-01,10541.351
2014-01-02,10426.745
2014-01-03,10438.389
2014-01-06,10410.856
2014-01-07,10428.446
2014-01-08,10457.025
2014-01-09,10405.489
2014-01-10,10495.795
2014-01-13,10518.804
2014-01-14,10482.387
2014-01-15,10547.53
2014-01-16,10550.277
2014-01-17,10581.865
2014-01-20,10575.693
2014-01-21,10556.83
2014-01-22,10581.791
2014-01-23,10552.247
2014-01-24,10369.112
2014-01-27,10248.787
2014-01-28,10260.343
2014-01-29,10277.216
2014-01-30,10208.13
2014-01-31,10149.032
2014-02-03,10045.7
2014-02-04,9927.891
2014-02-05,9985.489
2014-02-06,10113.977
2014-02-07,10230.452
2014-02-10,10269.155
2014-02-11,10385.909
2014-02-12,10450.417
2014-02-13,10464.841
2014-02-14,10504.379
2014-02-17,10556.031
2014-02-18,10638.218
2014-02-19,10653.355
2014-02-20,10594.702
2014-02-21,10675.076
2014-02-24,10704.906
2014-02-25,10725.271
2014-02-26,10655.894
2014-02-27,10643.356
2014-02-28,10709.537
2014-03-03,10536.373
2014-03-04,10652.979
2014-03-05,10680.788
2014-03-06,10756.608
2014-03-07,10670.89
2014-03-10,10617.783
2014-03-11,10630.189
2014-03-12,10546.614
2014-03-13,10504.81
2014-03-14,10386.259
2014-03-17,10450.717
2014-03-18,10512.862
2014-03-19,10486.294
2014-03-20,10363.52
2014-03-21,10396.553
2014-03-24,10349.616
2014-03-25,10440.632
2014-03-26,10514.985
2014-03-27,10534.148
2014-03-28,10605.29
2014-03-31,10669.719
2014-04-01,10715.859
2014-04-02,10730.688
2014-04-03,10720.004
2014-04-04,10775.388
2014-04-07,10687.263
2014-04-08,10707.146
2014-04-09,10733.109
2014-04-10,10733.285
2014-04-11,10618.35
2014-04-14,10611.398
2014-04-15,10554.969
2014-04-16,10673.492
2014-04-17,10735.499
2014-04-18,10743.072
2014-04-21,10716.414
2014-04-22,10801.062
2014-04-23,10797.656
2014-04-24,10813.251
2014-04-25,10777.283
2014-04-28,10782.633
2014-04-29,10881.936
2014-04-30,10919.275
2014-05-01,10937.494
2014-05-02,10946.02
2014-05-05,10938.122
2014-05-06,10966.839
2014-05-07,10924.215
2014-05-08,11008.155
2014-05-09,10937.338
2014-05-12,10981.258
2014-05-13,11012.811
2014-05-14,11041.46
2014-05-15,10986.409
