Date,WORLD ex USA VALUE Standard (Large+Mid Cap)
2009-11-30,6205.15
2009-12-01,6367.879
2009-12-02,6375.46
2009-12-03,6385.202
2009-12-04,6346.33
2009-12-07,6318.042
2009-12-08,6234.107
2009-12-09,6179.635
2009-12-10,6201.732
2009-12-11,6189.1
2009-12-14,6244.524
2009-12-15,6198.454
2009-12-16,6280.032
2009-12-17,6136.213
2009-12-18,6080.054
2009-12-21,6150.097
2009-12-22,6166.24
2009-12-23,6222.139
2009-12-24,6249.593
2009-12-25,6241.955
2009-12-28,6288.919
2009-12-29,6314.96
2009-12-30,6245.584
2009-12-31,6275.343
2010-01-01,6275.343
2010-01-04,6396.852
2010-01-05,6431.036
2010-01-06,6430.423
2010-01-07,6400.275
2010-01-08,6437.362
2010-01-11,6523.066
2010-01-12,6504.179
2010-01-13,6471.675
2010-01-14,6519.114
2010-01-15,6452.675
2010-01-18,6476.049
2010-01-19,6455.257
2010-01-20,6320.032
2010-01-21,6247.276
2010-01-22,6198.884
2010-01-25,6168.506
2010-01-26,6137.442
2010-01-27,6070.947
2010-01-28,6006.567
2010-01-29,5978.814
2010-02-01,6001.876
2010-02-02,6085.414
2010-02-03,6044.126
2010-02-04,5884.094
2010-02-05,5761.98
2010-02-08,5778.858
2010-02-09,5792.508
2010-02-10,5820.532
2010-02-11,5816.893
2010-02-12,5815.581
2010-02-15,5818.307
2010-02-16,5901.982
2010-02-17,5968.421
2010-02-18,5980.89
2010-02-19,5920.719
2010-02-22,5984.631
2010-02-23,5935.949
2010-02-24,5933.301
2010-02-25,5848.956
2010-02-26,5939.153
2010-03-01,5943.905
2010-03-02,6019.341
2010-03-03,6106.3
2010-03-04,6072.835
2010-03-05,6144.526
2010-03-08,6186.323
2010-03-09,6172.114
2010-03-10,6215.391
2010-03-11,6219.205
2010-03-12,6268.696
2010-03-15,6214.66
2010-03-16,6291.369
2010-03-17,6352.848
2010-03-18,6292.718
2010-03-19,6261.504
2010-03-22,6252.915
2010-03-23,6287.983
2010-03-24,6213.163
2010-03-25,6251.092
2010-03-26,6267.353
2010-03-29,6316.79
2010-03-30,6314.862
2010-03-31,6323.739
2010-04-01,6397.379
2010-04-02,6405.706
2010-04-05,6401.122
2010-04-06,6404.983
2010-04-07,6395.569
2010-04-08,6355.877
2010-04-09,6442.155
2010-04-12,6503.794
2010-04-13,6465.322
2010-04-14,6541.39
2010-04-15,6571.273
2010-04-16,6468.381
2010-04-19,6396.568
2010-04-20,6458.174
2010-04-21,6433.583
2010-04-22,6339.844
2010-04-23,6350.771
2010-04-26,6404.284
2010-04-27,6269.781
2010-04-28,6148.873
2010-04-29,6206.505
2010-04-30,6210.228
2010-05-03,6179.74
2010-05-04,6004.433
2010-05-05,5912.944
2010-05-06,5748.331
2010-05-07,5572.626
2010-05-10,5905.246
2010-05-11,5829.218
2010-05-12,5889.134
2010-05-13,5892.268
2010-05-14,5697.324
2010-05-17,5615.274
2010-05-18,5663.026
2010-05-19,5534.344
2010-05-20,5443.049
2010-05-21,5467.925
2010-05-24,5433.023
2010-05-25,5273.353
2010-05-26,5342.531
2010-05-27,5486.532
2010-05-28,5508.127
2010-05-31,5496.631
2010-06-01,5482.277
2010-06-02,5435.194
2010-06-03,5523.646
2010-06-04,5394.364
2010-06-07,5277.001
2010-06-08,5256.409
2010-06-09,5327.168
2010-06-10,5416.216
2010-06-11,5461.102
2010-06-14,5570.698
2010-06-15,5619.923
2010-06-16,5646.089
2010-06-17,5661.775
2010-06-18,5683.881
2010-06-21,5753.389
2010-06-22,5685.754
2010-06-23,5604.036
2010-06-24,5556.494
2010-06-25,5514.977
2010-06-28,5557.059
2010-06-29,5371.79
2010-06-30,5369.337
2010-07-01,5344.087
2010-07-02,5377.96
2010-07-05,5345.283
2010-07-06,5507.841
2010-07-07,5562.634
2010-07-08,5649.691
2010-07-09,5675.557
2010-07-12,5670.733
2010-07-13,5771.29
2010-07-14,5808.083
2010-07-15,5795.186
2010-07-16,5722.943
2010-07-19,5684.832
2010-07-20,5658.878
2010-07-21,5672.064
2010-07-22,5780.235
2010-07-23,5798.299
2010-07-26,5870.846
2010-07-27,5919.645
2010-07-28,5944.071
2010-07-29,5969.209
2010-07-30,5926.435
2010-08-02,6098.128
2010-08-03,6132.428
2010-08-04,6103.241
2010-08-05,6114.985
2010-08-06,6125.084
2010-08-09,6159.3
2010-08-10,6060.194
2010-08-11,5881.016
2010-08-12,5827.423
2010-08-13,5815.885
2010-08-16,5834.945
2010-08-17,5896.153
2010-08-18,5897.298
2010-08-19,5846.527
2010-08-20,5727.16
2010-08-23,5755.487
2010-08-24,5684.628
2010-08-25,5610.425
2010-08-26,5683.225
2010-08-27,5721.978
2010-08-30,5736.945
2010-08-31,5710.695
2010-09-01,5866.716
2010-09-02,5891.192
2010-09-03,5952.907
2010-09-06,6008.005
2010-09-07,5938.457
2010-09-08,5954.43
2010-09-09,6012.836
2010-09-10,6007.125
2010-09-13,6109.542
2010-09-14,6144.843
2010-09-15,6128.202
2010-09-16,6107.659
2010-09-17,6077.451
2010-09-20,6150.496
2010-09-21,6145.585
2010-09-22,6175.816
2010-09-23,6140.593
2010-09-24,6225.043
2010-09-27,6227.816
2010-09-28,6241.727
2010-09-29,6247.774
2010-09-30,6219.518
2010-10-01,6247.117
2010-10-04,6191.829
2010-10-05,6327.244
2010-10-06,6400.158
2010-10-07,6430.428
2010-10-08,6423.177
2010-10-11,6426.437
2010-10-12,6365.868
2010-10-13,6471.337
2010-10-14,6534.303
2010-10-15,6491.518
2010-10-18,6508.643
2010-10-19,6421.124
2010-10-20,6488.383
2010-10-21,6501.317
2010-10-22,6470.125
2010-10-25,6511.985
2010-10-26,6453.951
2010-10-27,6368.345
2010-10-28,6439.57
2010-10-29,6456.618
2010-11-01,6452.622
2010-11-02,6521.19
2010-11-03,6492.023
2010-11-04,6663.76
2010-11-05,6632.503
2010-11-08,6606.215
2010-11-09,6633.648
2010-11-10,6519.655
2010-11-11,6511.94
2010-11-12,6481.034
2010-11-15,6478.555
2010-11-16,6347.718
2010-11-17,6372.176
2010-11-18,6473.945
2010-11-19,6475.373
2010-11-22,6424.685
2010-11-23,6292.947
2010-11-24,6305.284
2010-11-25,6314.339
2010-11-26,6217.098
2010-11-29,6123.421
2010-11-30,6081.68
2010-12-01,6197.312
2010-12-02,6321.464
2010-12-03,6394.793
2010-12-06,6368.064
2010-12-07,6414.231
2010-12-08,6385.677
2010-12-09,6428.374
2010-12-10,6442.063
2010-12-13,6533.971
2010-12-14,6558.277
2010-12-15,6512.084
2010-12-16,6472.524
2010-12-17,6429.255
2010-12-20,6430.501
2010-12-21,6506.489
2010-12-22,6506.298
2010-12-23,6515.417
2010-12-24,6524.1
2010-12-27,6501.585
2010-12-28,6525.116
2010-12-29,6557.514
2010-12-30,6540.283
2010-12-31,6577.708
2011-01-03,6592.324
2011-01-04,6624.478
2011-01-05,6558.472
2011-01-06,6559.061
2011-01-07,6542.683
2011-01-10,6486.657
2011-01-11,6519.931
2011-01-12,6650.921
2011-01-13,6761.718
2011-01-14,6764.789
2011-01-17,6745.407
2011-01-18,6829.122
2011-01-19,6838.063
2011-01-20,6738.301
2011-01-21,6818.75
2011-01-24,6882.582
2011-01-25,6861.128
2011-01-26,6885.162
2011-01-27,6913.114
2011-01-28,6835.815
2011-01-31,6846.97
2011-02-01,6974.737
2011-02-02,7012.175
2011-02-03,6960.345
2011-02-04,6961.261
2011-02-07,7002.263
2011-02-08,7057.824
2011-02-09,7037.94
2011-02-10,6984.87
2011-02-11,6962.361
2011-02-14,6972.145
2011-02-15,7006.554
2011-02-16,7061.615
2011-02-17,7125.421
2011-02-18,7153.869
2011-02-21,7100.871
2011-02-22,7028.335
2011-02-23,6991.325
2011-02-24,6975.411
2011-02-25,7034.283
2011-02-28,7107.807
2011-03-01,7094.995
2011-03-02,7050.639
2011-03-03,7076.129
2011-03-04,7093.844
2011-03-07,7058.555
2011-03-08,7028.286
2011-03-09,7027.369
2011-03-10,6898.882
2011-03-11,6867.004
2011-03-14,6762.101
2011-03-15,6521.806
2011-03-16,6516.019
2011-03-17,6635.813
2011-03-18,6677.487
2011-03-21,6796.806
2011-03-22,6874.406
2011-03-23,6853.1
2011-03-24,6914.665
2011-03-25,6911.449
2011-03-28,6889.938
2011-03-29,6861.912
2011-03-30,6919.997
2011-03-31,6913.363
2011-04-01,6954.562
2011-04-04,6986.378
2011-04-05,6956.735
2011-04-06,7004.295
2011-04-07,6993.234
2011-04-08,7089.118
2011-04-11,7080.567
2011-04-12,6989.474
2011-04-13,7035.396
2011-04-14,7000.704
2011-04-15,6976.53
2011-04-18,6823.158
2011-04-19,6850.658
2011-04-20,7023.901
2011-04-21,7090.333
2011-04-22,7090.904
2011-04-25,7067.969
2011-04-26,7108.727
2011-04-27,7128.034
2011-04-28,7257.866
2011-04-29,7280.984
2011-05-02,7329.002
2011-05-03,7271.479
2011-05-04,7205.374
2011-05-05,7104.41
2011-05-06,7117.052
2011-05-09,7016.45
2011-05-10,7097.767
2011-05-11,7092.354
2011-05-12,7000.78
2011-05-13,6965.877
2011-05-16,6934.914
2011-05-17,6862.1
2011-05-18,6934.701
2011-05-19,6961.561
2011-05-20,6915.809
2011-05-23,6765.685
2011-05-24,6781.861
2011-05-25,6811.515
2011-05-26,6841.489
2011-05-27,6925.714
2011-05-30,6917.779
2011-05-31,7024.185
2011-06-01,6974.639
2011-06-02,6876.835
2011-06-03,6898.185
2011-06-06,6855.574
2011-06-07,6889.82
2011-06-08,6827.321
2011-06-09,6835.161
2011-06-10,6729.668
2011-06-13,6730.6
2011-06-14,6844.051
2011-06-15,6726.795
2011-06-16,6621.106
2011-06-17,6694.825
2011-06-20,6670.023
2011-06-21,6789.203
2011-06-22,6809.799
2011-06-23,6626.417
2011-06-24,6625.037
2011-06-27,6626.78
2011-06-28,6695.547
2011-06-29,6821.633
2011-06-30,6946.982
2011-07-01,6983.495
2011-07-04,7019.57
2011-07-05,6992.064
2011-07-06,6927.679
2011-07-07,6954.881
2011-07-08,6891.764
2011-07-11,6708.175
2011-07-12,6659.961
2011-07-13,6766.004
2011-07-14,6712.274
2011-07-15,6689.702
2011-07-18,6573.255
2011-07-19,6673.557
2011-07-20,6770.444
2011-07-21,6911.09
2011-07-22,6947.557
2011-07-25,6885.284
2011-07-26,6928.993
2011-07-27,6819.576
2011-07-28,6785.532
2011-07-29,6767.671
2011-08-01,6682.448
2011-08-02,6572.556
2011-08-03,6481.395
2011-08-04,6246.364
2011-08-05,6112.014
2011-08-08,5913.806
2011-08-09,5942.309
2011-08-10,5824.984
2011-08-11,5938.829
2011-08-12,6055.976
2011-08-15,6175.8
2011-08-16,6147.699
2011-08-17,6189.0
2011-08-18,5934.751
2011-08-19,5850.852
2011-08-22,5853.335
2011-08-23,5929.835
2011-08-24,5972.995
2011-08-25,5918.578
2011-08-26,5894.656
2011-08-29,6018.935
2011-08-30,6042.457
2011-08-31,6162.825
2011-09-01,6147.047
2011-09-02,6004.806
2011-09-05,5783.661
2011-09-06,5699.444
2011-09-07,5850.233
2011-09-08,5880.828
2011-09-09,5674.513
2011-09-12,5502.941
2011-09-13,5585.532
2011-09-14,5612.105
2011-09-15,5786.739
2011-09-16,5818.303
2011-09-19,5680.926
2011-09-20,5744.842
2011-09-21,5671.298
2011-09-22,5394.279
2011-09-23,5431.205
2011-09-26,5472.013
2011-09-27,5726.35
2011-09-28,5697.936
2011-09-29,5745.749
2011-09-30,5637.604
2011-10-03,5503.519
2011-10-04,5370.782
2011-10-05,5493.583
2011-10-06,5663.103
2011-10-07,5736.319
2011-10-10,5855.043
2011-10-11,5875.76
2011-10-12,5994.258
2011-10-13,5927.658
2011-10-14,5995.819
2011-10-17,5971.985
2011-10-18,5897.306
2011-10-19,5974.396
2011-10-20,5862.783
2011-10-21,6025.481
2011-10-24,6106.085
2011-10-25,6058.721
2011-10-26,6035.159
2011-10-27,6356.443
2011-10-28,6363.263
2011-10-31,6150.26
2011-11-01,5863.623
2011-11-02,5914.225
2011-11-03,5974.141
2011-11-04,5954.821
2011-11-07,5940.913
2011-11-08,5973.212
2011-11-09,5852.737
2011-11-10,5802.535
2011-11-11,5955.042
2011-11-14,5905.253
2011-11-15,5827.492
2011-11-16,5820.365
2011-11-17,5764.212
2011-11-18,5719.88
2011-11-21,5565.396
2011-11-22,5536.588
2011-11-23,5419.016
2011-11-24,5378.264
2011-11-25,5378.227
2011-11-28,5567.505
2011-11-29,5630.925
2011-11-30,5835.075
2011-12-01,5846.063
2011-12-02,5902.213
2011-12-05,5972.468
2011-12-06,5902.606
2011-12-07,5924.686
2011-12-08,5817.417
2011-12-09,5860.492
2011-12-12,5752.74
2011-12-13,5711.222
2011-12-14,5575.599
2011-12-15,5603.317
2011-12-16,5616.896
2011-12-19,5572.042
2011-12-20,5686.53
2011-12-21,5678.758
2011-12-22,5735.741
2011-12-23,5769.853
2011-12-26,5775.14
2011-12-27,5779.755
2011-12-28,5689.201
2011-12-29,5727.574
2011-12-30,5808.834
2012-01-02,5850.977
2012-01-03,5954.094
2012-01-04,5922.747
2012-01-05,5815.452
2012-01-06,5776.635
2012-01-09,5756.923
2012-01-10,5864.834
2012-01-11,5830.707
2012-01-12,5848.053
2012-01-13,5812.704
2012-01-16,5825.807
2012-01-17,5903.928
2012-01-18,5927.633
2012-01-19,6027.135
2012-01-20,6056.423
2012-01-23,6137.351
2012-01-24,6087.267
2012-01-25,6084.742
2012-01-26,6192.854
2012-01-27,6149.416
2012-01-30,6088.183
2012-01-31,6114.579
2012-02-01,6230.577
2012-02-02,6245.265
2012-02-03,6287.594
2012-02-06,6287.082
2012-02-07,6329.689
2012-02-08,6351.647
2012-02-09,6369.708
2012-02-10,6253.34
2012-02-13,6306.035
2012-02-14,6254.084
2012-02-15,6300.153
2012-02-16,6279.292
2012-02-17,6360.081
2012-02-20,6447.135
2012-02-21,6426.024
2012-02-22,6379.685
2012-02-23,6395.49
2012-02-24,6460.772
2012-02-27,6428.772
2012-02-28,6451.495
2012-02-29,6441.842
2012-03-01,6462.878
2012-03-02,6429.491
2012-03-05,6394.118
2012-03-06,6225.926
2012-03-07,6224.912
2012-03-08,6355.483
2012-03-09,6342.478
2012-03-12,6315.69
2012-03-13,6397.216
2012-03-14,6396.233
2012-03-15,6439.216
2012-03-16,6497.308
2012-03-19,6527.227
2012-03-20,6462.669
2012-03-21,6422.59
2012-03-22,6395.325
2012-03-23,6409.228
2012-03-26,6461.114
2012-03-27,6468.991
2012-03-28,6412.334
2012-03-29,6335.683
2012-03-30,6366.779
2012-04-02,6430.295
2012-04-03,6372.985
2012-04-04,6195.645
2012-04-05,6179.362
2012-04-06,6169.288
2012-04-09,6153.935
2012-04-10,6054.752
2012-04-11,6079.099
2012-04-12,6148.465
2012-04-13,6067.677
2012-04-16,6049.794
2012-04-17,6161.795
2012-04-18,6144.95
2012-04-19,6104.5
2012-04-20,6143.657
2012-04-23,6032.21
2012-04-24,6097.284
2012-04-25,6140.839
2012-04-26,6171.975
2012-04-27,6222.767
2012-04-30,6200.991
2012-05-01,6189.836
2012-05-02,6135.978
2012-05-03,6117.192
2012-05-04,6042.984
2012-05-07,6011.985
2012-05-08,5950.789
2012-05-09,5892.686
2012-05-10,5936.942
2012-05-11,5926.259
2012-05-14,5812.668
2012-05-15,5739.94
2012-05-16,5673.171
2012-05-17,5635.759
2012-05-18,5562.945
2012-05-21,5584.663
2012-05-22,5676.452
2012-05-23,5533.732
2012-05-24,5568.708
2012-05-25,5550.465
2012-05-28,5558.403
2012-05-29,5592.617
2012-05-30,5485.72
2012-05-31,5471.086
2012-06-01,5399.794
2012-06-04,5396.804
2012-06-05,5430.341
2012-06-06,5548.736
2012-06-07,5621.921
2012-06-08,5550.998
2012-06-11,5582.806
2012-06-12,5585.954
2012-06-13,5620.183
2012-06-14,5619.853
2012-06-15,5699.618
2012-06-18,5702.222
2012-06-19,5804.464
2012-06-20,5854.553
2012-06-21,5775.981
2012-06-22,5725.774
2012-06-25,5640.807
2012-06-26,5626.272
2012-06-27,5697.177
2012-06-28,5697.267
2012-06-29,5909.655
2012-07-02,5942.193
2012-07-03,6004.174
2012-07-04,5986.022
2012-07-05,5929.888
2012-07-06,5852.565
2012-07-09,5816.885
2012-07-10,5818.715
2012-07-11,5840.392
2012-07-12,5755.584
2012-07-13,5829.01
2012-07-16,5841.197
2012-07-17,5825.822
2012-07-18,5882.531
2012-07-19,5943.414
2012-07-20,5815.953
2012-07-23,5679.682
2012-07-24,5631.823
2012-07-25,5627.104
2012-07-26,5793.075
2012-07-27,5905.877
2012-07-30,5963.826
2012-07-31,5960.878
2012-08-01,5952.655
2012-08-02,5854.544
2012-08-03,6002.75
2012-08-06,6075.839
2012-08-07,6147.701
2012-08-08,6146.28
2012-08-09,6150.879
2012-08-10,6141.438
2012-08-13,6132.104
2012-08-14,6147.039
2012-08-15,6131.187
2012-08-16,6201.723
2012-08-17,6226.588
2012-08-20,6217.87
2012-08-21,6288.243
2012-08-22,6229.337
2012-08-23,6250.9
2012-08-24,6208.544
2012-08-27,6224.445
2012-08-28,6204.642
2012-08-29,6185.656
2012-08-30,6120.214
2012-08-31,6166.328
2012-09-03,6179.133
2012-09-04,6123.619
2012-09-05,6111.954
2012-09-06,6231.208
2012-09-07,6373.283
2012-09-10,6367.108
2012-09-11,6416.838
2012-09-12,6467.912
2012-09-13,6476.438
2012-09-14,6648.469
2012-09-17,6614.767
2012-09-18,6549.995
2012-09-19,6587.304
2012-09-20,6514.499
2012-09-21,6560.11
2012-09-24,6515.468
2012-09-25,6548.58
2012-09-26,6396.985
2012-09-27,6442.259
2012-09-28,6369.412
2012-10-01,6433.156
2012-10-02,6430.414
2012-10-03,6401.611
2012-10-04,6451.617
2012-10-05,6520.783
2012-10-08,6453.623
2012-10-09,6392.678
2012-10-10,6355.586
2012-10-11,6398.742
2012-10-12,6388.786
2012-10-15,6404.888
2012-10-16,6522.089
2012-10-17,6614.859
2012-10-18,6640.247
2012-10-19,6565.172
2012-10-22,6549.079
2012-10-23,6429.822
2012-10-24,6432.819
2012-10-25,6443.24
2012-10-26,6421.373
2012-10-29,6374.449
2012-10-30,6445.691
2012-10-31,6441.936
2012-11-01,6492.765
2012-11-02,6480.311
2012-11-05,6427.411
2012-11-06,6461.13
2012-11-07,6393.648
2012-11-08,6353.433
2012-11-09,6329.721
2012-11-12,6315.73
2012-11-13,6317.825
2012-11-14,6267.393
2012-11-15,6255.465
2012-11-16,6199.32
2012-11-19,6358.552
2012-11-20,6352.046
2012-11-21,6375.123
2012-11-22,6436.205
2012-11-23,6498.263
2012-11-26,6482.064
2012-11-27,6477.509
2012-11-28,6467.242
2012-11-29,6558.12
2012-11-30,6565.59
2012-12-03,6588.005
2012-12-04,6600.488
2012-12-05,6613.05
2012-12-06,6624.367
2012-12-07,6617.501
2012-12-10,6616.185
2012-12-11,6664.42
2012-12-12,6699.506
2012-12-13,6707.676
2012-12-14,6715.311
2012-12-17,6740.081
2012-12-18,6795.808
2012-12-19,6871.92
2012-12-20,6863.276
2012-12-21,6827.459
2012-12-24,6817.064
2012-12-25,6822.895
2012-12-26,6828.618
2012-12-27,6839.765
2012-12-28,6813.108
2012-12-31,6812.893
2013-01-01,6813.571
2013-01-02,6942.897
2013-01-03,6923.675
2013-01-04,6952.64
2013-01-07,6951.791
2013-01-08,6922.5
2013-01-09,6960.204
2013-01-10,7037.656
2013-01-11,7076.267
2013-01-14,7068.758
2013-01-15,7075.593
2013-01-16,7026.173
2013-01-17,7061.833
2013-01-18,7056.845
2013-01-21,7079.416
2013-01-22,7076.234
2013-01-23,7049.127
2013-01-24,7090.435
2013-01-25,7142.001
2013-01-28,7142.159
2013-01-29,7196.663
2013-01-30,7209.667
2013-01-31,7185.339
2013-02-01,7205.01
2013-02-04,7095.779
2013-02-05,7079.604
2013-02-06,7098.142
2013-02-07,7045.263
2013-02-08,7092.859
2013-02-11,7062.947
2013-02-12,7139.147
2013-02-13,7131.16
2013-02-14,7085.929
2013-02-15,7035.317
2013-02-18,7062.871
2013-02-19,7122.949
2013-02-20,7107.096
2013-02-21,6953.848
2013-02-22,6991.605
2013-02-25,7031.938
2013-02-26,6906.941
2013-02-27,6958.046
2013-02-28,7018.802
2013-03-01,6957.388
2013-03-04,6951.939
2013-03-05,7049.513
2013-03-06,7067.054
2013-03-07,7073.028
2013-03-08,7096.163
2013-03-11,7137.023
2013-03-12,7136.189
2013-03-13,7077.261
2013-03-14,7146.403
2013-03-15,7194.115
2013-03-18,7092.47
2013-03-19,7063.71
2013-03-20,7101.655
2013-03-21,7099.531
2013-03-22,7108.754
2013-03-25,7061.004
2013-03-26,7056.194
2013-03-27,7019.011
2013-03-28,7030.129
2013-03-29,7025.91
2013-04-01,6992.758
2013-04-02,7044.414
2013-04-03,7005.414
2013-04-04,6944.348
2013-04-05,6951.477
2013-04-08,6970.444
2013-04-09,7037.842
2013-04-10,7164.357
2013-04-11,7239.897
2013-04-12,7203.342
2013-04-15,7133.402
2013-04-16,7101.19
2013-04-17,7029.482
2013-04-18,7004.839
2013-04-19,7018.608
2013-04-22,7042.864
2013-04-23,7142.363
2013-04-24,7227.596
2013-04-25,7287.016
2013-04-26,7284.637
2013-04-29,7352.318
2013-04-30,7420.349
2013-05-01,7397.269
2013-05-02,7359.537
2013-05-03,7416.718
2013-05-06,7389.525
2013-05-07,7464.264
2013-05-08,7549.234
2013-05-09,7492.188
2013-05-10,7444.64
2013-05-13,7460.693
2013-05-14,7463.688
2013-05-15,7478.201
2013-05-16,7490.404
2013-05-17,7468.951
2013-05-20,7545.377
2013-05-21,7558.364
2013-05-22,7549.563
2013-05-23,7359.002
2013-05-24,7345.772
2013-05-27,7317.427
2013-05-28,7351.142
2013-05-29,7333.396
2013-05-30,7328.024
2013-05-31,7231.841
2013-06-03,7205.807
2013-06-04,7260.392
2013-06-05,7130.638
2013-06-06,7094.095
2013-06-07,7149.85
2013-06-10,7172.597
2013-06-11,7157.102
2013-06-12,7153.132
2013-06-13,7116.914
2013-06-14,7159.331
2013-06-17,7243.995
2013-06-18,7246.324
2013-06-19,7267.288
2013-06-20,6937.247
2013-06-21,6882.015
2013-06-24,6777.174
2013-06-25,6817.789
2013-06-26,6878.211
2013-06-27,6926.35
2013-06-28,6937.528
2013-07-01,7001.32
2013-07-02,7007.423
2013-07-03,6945.801
2013-07-04,7030.713
2013-07-05,6949.874
2013-07-08,7009.261
2013-07-09,7065.158
2013-07-10,7109.909
2013-07-11,7240.088
2013-07-12,7229.148
2013-07-15,7250.36
2013-07-16,7288.419
2013-07-17,7295.753
2013-07-18,7352.433
2013-07-19,7370.615
2013-07-22,7436.576
2013-07-23,7460.559
2013-07-24,7484.822
2013-07-25,7447.22
2013-07-26,7428.254
2013-07-29,7376.993
2013-07-30,7378.153
2013-07-31,7351.523
2013-08-01,7412.286
2013-08-02,7482.48
2013-08-05,7454.718
2013-08-06,7466.236
2013-08-07,7419.039
2013-08-08,7493.401
2013-08-09,7523.874
2013-08-12,7507.721
2013-08-13,7517.755
2013-08-14,7566.085
2013-08-15,7500.144
2013-08-16,7542.245
2013-08-19,7499.739
2013-08-20,7449.29
2013-08-21,7381.025
2013-08-22,7400.152
2013-08-23,7481.045
2013-08-26,7466.03
2013-08-27,7387.911
2013-08-28,7336.099
2013-08-29,7331.148
2013-08-30,7262.559
2013-09-02,7352.785
2013-09-03,7373.526
2013-09-04,7423.33
2013-09-05,7442.376
2013-09-06,7500.56
2013-09-09,7560.87
2013-09-10,7643.494
2013-09-11,7690.176
2013-09-12,7695.658
2013-09-13,7673.793
2013-09-16,7761.467
2013-09-17,7730.479
2013-09-18,7771.816
2013-09-19,7900.915
2013-09-20,7856.38
2013-09-23,7843.965
2013-09-24,7848.361
2013-09-25,7859.473
2013-09-26,7868.382
2013-09-27,7883.153
2013-09-30,7806.409
2013-10-01,7848.996
2013-10-02,7842.858
2013-10-03,7830.739
2013-10-04,7836.532
2013-10-07,7794.003
2013-10-08,7766.958
2013-10-09,7742.758
2013-10-10,7842.271
2013-10-11,7906.915
2013-10-14,7936.434
2013-10-15,7957.188
2013-10-16,7974.058
2013-10-17,8082.81
2013-10-18,8132.773
2013-10-21,8140.867
2013-10-22,8207.63
2013-10-23,8141.193
2013-10-24,8184.149
2013-10-25,8150.06
2013-10-28,8156.207
2013-10-29,8174.861
2013-10-30,8194.854
2013-10-31,8124.293
2013-11-01,8045.759
2013-11-04,8081.718
2013-11-05,8053.239
2013-11-06,8116.25
2013-11-07,8033.353
2013-11-08,8000.535
2013-11-11,8039.367
2013-11-12,8035.674
2013-11-13,7998.117
2013-11-14,8070.103
2013-11-15,8127.201
2013-11-18,8190.839
2013-11-19,8136.761
2013-11-20,8115.967
2013-11-21,8096.616
2013-11-22,8123.906
2013-11-25,8130.775
2013-11-26,8113.729
2013-11-27,8119.921
2013-11-28,8161.83
2013-11-29,8166.994
2013-12-02,8110.024
2013-12-03,8047.688
2013-12-04,7963.502
2013-12-05,7924.867
2013-12-06,7976.803
2013-12-09,8011.793
2013-12-10,8006.754
2013-12-11,7958.758
2013-12-12,7879.057
2013-12-13,7857.187
2013-12-16,7920.924
2013-12-17,7885.066
2013-12-18,7955.97
2013-12-19,8016.833
2013-12-20,8060.016
2013-12-23,8129.304
2013-12-24,8128.321
2013-12-25,8127.551
2013-12-26,8152.804
2013-12-27,8238.879
2013-12-30,8261.169
2013-12-31,8275.945
2014-01-01,8276.157
2014-01-02,8185.937
2014-01-03,8194.879
2014-01-06,8173.263
2014-01-07,8187.072
2014-01-08,8209.464
2014-01-09,8169.005
2014-01-10,8239.899
2014-01-13,8257.963
2014-01-14,8229.362
2014-01-15,8280.499
2014-01-16,8282.655
2014-01-17,8307.454
2014-01-20,8302.607
2014-01-21,8287.767
2014-01-22,8307.357
2014-01-23,8284.153
2014-01-24,8140.381
2014-01-27,8045.919
2014-01-28,8054.991
2014-01-29,8067.197
2014-01-30,8012.842
2014-01-31,7966.44
2014-02-03,7885.325
2014-02-04,7792.852
2014-02-05,7838.062
2014-02-06,7938.918
2014-02-07,8030.093
2014-02-10,8060.472
2014-02-11,8152.099
2014-02-12,8202.421
2014-02-13,8213.743
2014-02-14,8244.775
2014-02-17,8285.314
2014-02-18,8349.819
2014-02-19,8361.656
2014-02-20,8315.585
2014-02-21,8378.653
2014-02-24,8401.95
2014-02-25,8417.934
2014-02-26,8363.307
2014-02-27,8352.161
2014-02-28,8403.993
2014-03-03,8268.095
2014-03-04,8359.598
2014-03-05,8381.311
2014-03-06,8440.771
2014-03-07,8373.405
2014-03-10,8331.732
2014-03-11,8341.429
2014-03-12,8275.737
2014-03-13,8242.931
2014-03-14,8149.901
2014-03-17,8200.48
2014-03-18,8249.244
2014-03-19,8228.342
2014-03-20,8131.504
2014-03-21,8156.761
2014-03-24,8119.328
2014-03-25,8190.687
2014-03-26,8248.531
2014-03-27,8260.336
2014-03-28,8315.919
2014-03-31,8366.44
2014-04-01,8402.28
2014-04-02,8413.901
2014-04-03,8405.015
2014-04-04,8448.313
2014-04-07,8379.158
2014-04-08,8394.747
2014-04-09,8414.481
2014-04-10,8413.695
2014-04-11,8323.367
2014-04-14,8316.724
2014-04-15,8272.486
2014-04-16,8365.378
2014-04-17,8413.74
2014-04-18,8419.675
2014-04-21,8398.769
2014-04-22,8464.851
2014-04-23,8462.136
2014-04-24,8474.239
2014-04-25,8445.057
2014-04-28,8449.104
2014-04-29,8526.693
2014-04-30,8555.453
2014-05-01,8569.723
2014-05-02,8574.556
2014-05-05,8567.043
2014-05-06,8589.396
2014-05-07,8555.961
2014-05-08,8620.07
2014-05-09,8564.382
2014-05-12,8596.949
2014-05-13,8621.453
2014-05-14,8643.19
2014-05-15,8599.46
