Date,DENMARK SMALL VALUE Small Cap
2010-09-17,487.44
2010-09-20,490.485
2010-09-21,497.591
2010-09-22,512.888
2010-09-23,508.081
2010-09-24,517.273
2010-09-27,513.87
2010-09-28,511.446
2010-09-29,513.626
2010-09-30,515.1
2010-10-01,516.229
2010-10-04,511.217
2010-10-05,518.146
2010-10-06,526.729
2010-10-07,530.687
2010-10-08,521.161
2010-10-11,523.919
2010-10-12,520.414
2010-10-13,536.115
2010-10-14,540.49
2010-10-15,534.989
2010-10-18,531.876
2010-10-19,528.225
2010-10-20,537.67
2010-10-21,544.182
2010-10-22,539.876
2010-10-25,544.236
2010-10-26,536.713
2010-10-27,531.492
2010-10-28,534.319
2010-10-29,532.779
2010-11-01,533.105
2010-11-02,536.454
2010-11-03,531.263
2010-11-04,543.002
2010-11-05,541.524
2010-11-08,533.51
2010-11-09,535.976
2010-11-10,521.947
2010-11-11,522.638
2010-11-12,524.304
2010-11-15,527.074
2010-11-16,516.221
2010-11-17,512.646
2010-11-18,520.336
2010-11-19,522.461
2010-11-22,518.634
2010-11-23,506.327
2010-11-24,506.601
2010-11-25,505.46
2010-11-26,498.722
2010-11-29,488.169
2010-11-30,487.72
2010-12-01,502.615
2010-12-02,518.97
2010-12-03,519.308
2010-12-06,514.821
2010-12-07,527.242
2010-12-08,523.741
2010-12-09,517.779
2010-12-10,523.713
2010-12-13,535.674
2010-12-14,539.15
2010-12-15,535.095
2010-12-16,531.093
2010-12-17,541.736
2010-12-20,534.914
2010-12-21,535.763
2010-12-22,534.233
2010-12-23,536.053
2010-12-24,538.181
2010-12-27,538.241
2010-12-28,540.797
2010-12-29,543.29
2010-12-30,555.408
2010-12-31,561.192
2011-01-03,563.049
2011-01-04,563.041
2011-01-05,551.02
2011-01-06,547.034
2011-01-07,543.919
2011-01-10,587.247
2011-01-11,590.314
2011-01-12,595.892
2011-01-13,604.945
2011-01-14,608.881
2011-01-17,605.449
2011-01-18,612.155
2011-01-19,620.608
2011-01-20,612.22
2011-01-21,620.826
2011-01-24,620.904
2011-01-25,616.05
2011-01-26,617.3
2011-01-27,621.486
2011-01-28,618.988
2011-01-31,620.828
2011-02-01,625.678
2011-02-02,623.096
2011-02-03,614.947
2011-02-04,612.484
2011-02-07,608.061
2011-02-08,613.789
2011-02-09,614.235
2011-02-10,604.149
2011-02-11,602.604
2011-02-14,598.365
2011-02-15,599.327
2011-02-16,600.711
2011-02-17,601.107
2011-02-18,602.128
2011-02-21,599.483
2011-02-22,608.758
2011-02-23,611.699
2011-02-24,611.327
2011-02-25,613.113
2011-02-28,613.736
2011-03-01,613.147
2011-03-02,612.292
2011-03-03,614.997
2011-03-04,617.49
2011-03-07,617.727
2011-03-08,613.0
2011-03-09,613.777
2011-03-10,596.878
2011-03-11,593.125
2011-03-14,595.03
2011-03-15,588.52
2011-03-16,585.228
2011-03-17,591.459
2011-03-18,603.141
2011-03-21,610.48
2011-03-22,611.908
2011-03-23,607.006
2011-03-24,612.017
2011-03-25,614.714
2011-03-28,612.941
2011-03-29,611.104
2011-03-30,612.251
2011-03-31,616.794
2011-04-01,618.51
2011-04-04,620.096
2011-04-05,617.939
2011-04-06,627.798
2011-04-07,626.235
2011-04-08,638.939
2011-04-11,640.54
2011-04-12,640.598
2011-04-13,644.927
2011-04-14,643.862
2011-04-15,640.506
2011-04-18,625.688
2011-04-19,628.321
2011-04-20,640.791
2011-04-21,643.464
2011-04-22,643.464
2011-04-25,642.999
2011-04-26,650.305
2011-04-27,649.426
2011-04-28,655.126
2011-04-29,661.398
2011-05-02,677.81
2011-05-03,674.018
2011-05-04,668.853
2011-05-05,655.744
2011-05-06,653.762
2011-05-09,641.005
2011-05-10,648.22
2011-05-11,646.251
2011-05-12,643.152
2011-05-13,644.325
2011-05-16,652.898
2011-05-17,644.264
2011-05-18,643.409
2011-05-19,644.386
2011-05-20,640.008
2011-05-23,626.587
2011-05-24,629.987
2011-05-25,625.491
2011-05-26,620.269
2011-05-27,631.399
2011-05-30,631.076
2011-05-31,635.926
2011-06-01,635.837
2011-06-02,636.428
2011-06-03,642.023
2011-06-06,632.224
2011-06-07,630.814
2011-06-08,618.227
2011-06-09,612.847
2011-06-10,600.219
2011-06-13,600.919
2011-06-14,602.619
2011-06-15,583.68
2011-06-16,567.932
2011-06-17,576.612
2011-06-20,563.93
2011-06-21,573.977
2011-06-22,575.54
2011-06-23,553.632
2011-06-24,549.095
2011-06-27,547.081
2011-06-28,554.736
2011-06-29,562.877
2011-06-30,577.687
2011-07-01,593.319
2011-07-04,600.211
2011-07-05,595.237
2011-07-06,586.663
2011-07-07,592.567
2011-07-08,581.897
2011-07-11,557.822
2011-07-12,552.183
2011-07-13,565.896
2011-07-14,560.076
2011-07-15,555.897
2011-07-18,541.27
2011-07-19,556.296
2011-07-20,570.378
2011-07-21,598.455
2011-07-22,600.227
2011-07-25,591.628
2011-07-26,596.404
2011-07-27,582.326
2011-07-28,578.298
2011-07-29,575.677
2011-08-01,567.436
2011-08-02,545.729
2011-08-03,537.401
2011-08-04,515.146
2011-08-05,510.955
2011-08-08,483.477
2011-08-09,487.559
2011-08-10,476.655
2011-08-11,483.739
2011-08-12,498.492
2011-08-15,515.624
2011-08-16,492.451
2011-08-17,488.953
2011-08-18,460.507
2011-08-19,453.682
2011-08-22,436.894
2011-08-23,427.317
2011-08-24,428.941
2011-08-25,438.238
2011-08-26,432.144
2011-08-29,450.575
2011-08-30,448.936
2011-08-31,460.22
2011-09-01,454.892
2011-09-02,441.448
2011-09-05,415.118
2011-09-06,405.626
2011-09-07,418.549
2011-09-08,417.596
2011-09-09,396.241
2011-09-12,377.429
2011-09-13,384.083
2011-09-14,382.696
2011-09-15,404.896
2011-09-16,415.721
2011-09-19,399.63
2011-09-20,405.966
2011-09-21,403.937
2011-09-22,389.083
2011-09-23,394.67
2011-09-26,398.081
2011-09-27,423.379
2011-09-28,425.549
2011-09-29,426.885
2011-09-30,414.833
2011-10-03,407.719
2011-10-04,400.003
2011-10-05,407.496
2011-10-06,413.076
2011-10-07,419.704
2011-10-10,438.149
2011-10-11,435.187
2011-10-12,443.54
2011-10-13,434.574
2011-10-14,441.958
2011-10-17,430.15
2011-10-18,424.23
2011-10-19,426.373
2011-10-20,418.655
2011-10-21,426.344
2011-10-24,429.482
2011-10-25,425.089
2011-10-26,425.243
2011-10-27,450.969
2011-10-28,458.376
2011-10-31,439.692
2011-11-01,407.555
2011-11-02,410.395
2011-11-03,413.861
2011-11-04,412.513
2011-11-07,412.048
2011-11-08,419.722
2011-11-09,405.476
2011-11-10,401.807
2011-11-11,408.581
2011-11-14,407.496
2011-11-15,401.821
2011-11-16,400.956
2011-11-17,395.331
2011-11-18,392.552
2011-11-21,384.373
2011-11-22,384.097
2011-11-23,380.335
2011-11-24,378.173
2011-11-25,377.429
2011-11-28,391.722
2011-11-29,390.052
2011-11-30,410.121
2011-12-01,396.471
2011-12-02,399.779
2011-12-05,410.875
2011-12-06,408.997
2011-12-07,410.389
2011-12-08,399.351
2011-12-09,398.102
2011-12-12,379.168
2011-12-13,373.478
2011-12-14,358.858
2011-12-15,360.066
2011-12-16,365.208
2011-12-19,363.016
2011-12-20,370.337
2011-12-21,369.368
2011-12-22,368.836
2011-12-23,370.657
2011-12-26,370.657
2011-12-27,368.424
2011-12-28,362.733
2011-12-29,362.491
2011-12-30,367.682
2012-01-02,379.45
2012-01-03,389.634
2012-01-04,382.751
2012-01-05,381.986
2012-01-06,379.15
2012-01-09,380.505
2012-01-10,389.89
2012-01-11,389.613
2012-01-12,403.1
2012-01-13,407.638
2012-01-16,411.801
2012-01-17,417.552
2012-01-18,419.921
2012-01-19,429.524
2012-01-20,433.852
2012-01-23,442.861
2012-01-24,432.625
2012-01-25,435.021
2012-01-26,447.325
2012-01-27,442.206
2012-01-30,428.708
2012-01-31,430.27
2012-02-01,448.092
2012-02-02,451.335
2012-02-03,458.905
2012-02-06,459.882
2012-02-07,470.86
2012-02-08,478.203
2012-02-09,489.29
2012-02-10,482.022
2012-02-13,484.892
2012-02-14,473.391
2012-02-15,480.11
2012-02-16,471.536
2012-02-17,483.775
2012-02-20,490.595
2012-02-21,486.503
2012-02-22,477.793
2012-02-23,469.323
2012-02-24,480.138
2012-02-27,476.002
2012-02-28,487.592
2012-02-29,488.696
2012-03-01,484.845
2012-03-02,483.262
2012-03-05,486.808
2012-03-06,467.05
2012-03-07,473.993
2012-03-08,483.615
2012-03-09,483.199
2012-03-12,479.728
2012-03-13,485.238
2012-03-14,484.144
2012-03-15,484.09
2012-03-16,487.875
2012-03-19,487.989
2012-03-20,482.758
2012-03-21,477.141
2012-03-22,468.808
2012-03-23,474.205
2012-03-26,477.694
2012-03-27,471.608
2012-03-28,468.192
2012-03-29,454.67
2012-03-30,466.165
2012-04-02,472.216
2012-04-03,476.258
2012-04-04,461.724
2012-04-05,459.779
2012-04-06,459.779
2012-04-09,460.045
2012-04-10,451.673
2012-04-11,448.336
2012-04-12,455.469
2012-04-13,454.294
2012-04-16,449.519
2012-04-17,461.071
2012-04-18,458.547
2012-04-19,460.196
2012-04-20,463.996
2012-04-23,451.911
2012-04-24,456.354
2012-04-25,460.552
2012-04-26,456.795
2012-04-27,461.35
2012-04-30,462.416
2012-05-01,462.877
2012-05-02,462.121
2012-05-03,463.186
2012-05-04,461.854
2012-05-07,452.168
2012-05-08,446.747
2012-05-09,429.255
2012-05-10,434.883
2012-05-11,435.863
2012-05-14,418.701
2012-05-15,413.245
2012-05-16,411.187
2012-05-17,410.14
2012-05-18,410.572
2012-05-21,411.984
2012-05-22,421.891
2012-05-23,410.445
2012-05-24,417.682
2012-05-25,417.727
2012-05-28,418.612
2012-05-29,418.789
2012-05-30,405.267
2012-05-31,406.27
2012-06-01,392.786
2012-06-04,389.6
2012-06-05,388.526
2012-06-06,394.605
2012-06-07,406.927
2012-06-08,401.317
2012-06-11,399.03
2012-06-12,392.116
2012-06-13,393.206
2012-06-14,387.707
2012-06-15,394.348
2012-06-18,393.057
2012-06-19,403.902
2012-06-20,411.821
2012-06-21,407.467
2012-06-22,398.75
2012-06-25,393.288
2012-06-26,383.075
2012-06-27,385.07
2012-06-28,383.446
2012-06-29,405.429
2012-07-02,400.803
2012-07-03,401.429
2012-07-04,398.295
2012-07-05,392.809
2012-07-06,382.355
2012-07-09,381.121
2012-07-10,378.053
2012-07-11,376.562
2012-07-12,373.049
2012-07-13,377.604
2012-07-16,381.139
2012-07-17,376.241
2012-07-18,383.164
2012-07-19,391.465
2012-07-20,383.616
2012-07-23,372.573
2012-07-24,374.178
2012-07-25,374.665
2012-07-26,383.108
2012-07-27,387.514
2012-07-30,387.611
2012-07-31,394.217
2012-08-01,388.886
2012-08-02,384.015
2012-08-03,399.786
2012-08-06,406.465
2012-08-07,412.843
2012-08-08,408.905
2012-08-09,410.872
2012-08-10,411.687
2012-08-13,416.469
2012-08-14,415.926
2012-08-15,417.082
2012-08-16,421.068
2012-08-17,421.288
2012-08-20,420.878
2012-08-21,432.487
2012-08-22,424.691
2012-08-23,432.829
2012-08-24,425.844
2012-08-27,427.289
2012-08-28,436.73
2012-08-29,435.101
2012-08-30,435.297
2012-08-31,444.525
2012-09-03,451.401
2012-09-04,455.815
2012-09-05,452.383
2012-09-06,460.209
2012-09-07,469.449
2012-09-10,470.592
2012-09-11,464.848
2012-09-12,465.337
2012-09-13,455.185
2012-09-14,472.764
2012-09-17,481.506
2012-09-18,475.223
2012-09-19,476.88
2012-09-20,473.727
2012-09-21,477.321
2012-09-24,478.3
2012-09-25,483.45
2012-09-26,467.887
2012-09-27,468.107
2012-09-28,464.925
2012-10-01,463.755
2012-10-02,461.705
2012-10-03,455.389
2012-10-04,458.103
2012-10-05,470.27
2012-10-08,465.286
2012-10-09,457.105
2012-10-10,451.208
2012-10-11,453.131
2012-10-12,452.133
2012-10-15,450.254
2012-10-16,459.061
2012-10-17,464.391
2012-10-18,467.928
2012-10-19,460.868
2012-10-22,462.617
2012-10-23,457.235
2012-10-24,458.657
2012-10-25,458.18
2012-10-26,454.897
2012-10-29,452.389
2012-10-30,458.244
2012-10-31,457.648
2012-11-01,457.327
2012-11-02,459.971
2012-11-05,450.06
2012-11-06,455.602
2012-11-07,443.38
2012-11-08,443.748
2012-11-09,440.223
2012-11-12,439.31
2012-11-13,433.516
2012-11-14,431.415
2012-11-15,425.558
2012-11-16,423.977
2012-11-19,429.929
2012-11-20,431.59
2012-11-21,434.552
2012-11-22,444.395
2012-11-23,446.254
2012-11-26,451.376
2012-11-27,446.842
2012-11-28,440.999
2012-11-29,450.533
2012-11-30,452.246
2012-12-03,461.145
2012-12-04,464.104
2012-12-05,467.792
2012-12-06,467.185
2012-12-07,465.955
2012-12-10,461.708
2012-12-11,464.646
2012-12-12,466.42
2012-12-13,465.94
2012-12-14,469.392
2012-12-17,465.59
2012-12-18,469.181
2012-12-19,475.687
2012-12-20,479.654
2012-12-21,477.261
2012-12-24,478.0
2012-12-25,478.0
2012-12-26,479.144
2012-12-27,475.974
2012-12-28,468.742
2012-12-31,467.409
2013-01-01,467.409
2013-01-02,485.836
2013-01-03,485.071
2013-01-04,485.35
2013-01-07,497.976
2013-01-08,498.628
2013-01-09,501.418
2013-01-10,516.995
2013-01-11,525.208
2013-01-14,519.469
2013-01-15,518.609
2013-01-16,517.24
2013-01-17,522.012
2013-01-18,521.648
2013-01-21,522.889
2013-01-22,523.532
2013-01-23,521.517
2013-01-24,524.06
2013-01-25,529.125
2013-01-28,525.505
2013-01-29,522.339
2013-01-30,525.553
2013-01-31,517.959
2013-02-01,529.443
2013-02-04,519.02
2013-02-05,517.396
2013-02-06,520.962
2013-02-07,522.215
2013-02-08,527.137
2013-02-11,520.066
2013-02-12,527.856
2013-02-13,532.174
2013-02-14,528.065
2013-02-15,528.632
2013-02-18,527.983
2013-02-19,534.178
2013-02-20,542.938
2013-02-21,530.731
2013-02-22,533.23
2013-02-25,539.167
2013-02-26,534.019
2013-02-27,539.106
2013-02-28,544.818
2013-03-01,541.629
2013-03-04,541.823
2013-03-05,547.99
2013-03-06,548.295
2013-03-07,553.385
2013-03-08,561.332
2013-03-11,566.163
2013-03-12,571.226
2013-03-13,566.677
2013-03-14,571.064
2013-03-15,578.201
2013-03-18,568.207
2013-03-19,564.544
2013-03-20,571.563
2013-03-21,571.406
2013-03-22,571.795
2013-03-25,568.359
2013-03-26,567.291
2013-03-27,565.696
2013-03-28,568.22
2013-03-29,568.22
2013-04-01,568.474
2013-04-02,571.099
2013-04-03,571.191
2013-04-04,563.027
2013-04-05,560.851
2013-04-08,566.69
2013-04-09,570.95
2013-04-10,586.928
2013-04-11,597.931
2013-04-12,598.348
2013-04-15,596.81
2013-04-16,594.659
2013-04-17,580.736
2013-04-18,574.471
2013-04-19,586.022
2013-04-22,586.798
2013-04-23,598.406
2013-04-24,595.675
2013-04-25,598.531
2013-04-26,599.493
2013-04-29,613.687
2013-04-30,614.555
2013-05-01,621.716
2013-05-02,613.765
2013-05-03,621.522
2013-05-06,628.508
2013-05-07,632.055
2013-05-08,654.438
2013-05-09,650.557
2013-05-10,644.308
2013-05-13,657.399
2013-05-14,675.596
2013-05-15,670.561
2013-05-16,669.87
2013-05-17,666.643
2013-05-20,668.271
2013-05-21,682.221
2013-05-22,673.965
2013-05-23,661.53
2013-05-24,675.198
2013-05-27,683.132
2013-05-28,694.614
2013-05-29,697.389
2013-05-30,704.012
2013-05-31,695.305
2013-06-03,685.422
2013-06-04,683.371
2013-06-05,684.145
2013-06-06,673.985
2013-06-07,677.13
2013-06-10,679.961
2013-06-11,667.264
2013-06-12,666.452
2013-06-13,662.266
2013-06-14,668.101
2013-06-17,679.955
2013-06-18,680.559
2013-06-19,676.801
2013-06-20,650.238
2013-06-21,648.767
2013-06-24,635.152
2013-06-25,641.84
2013-06-26,650.454
2013-06-27,660.88
2013-06-28,662.358
2013-07-01,663.602
2013-07-02,665.791
2013-07-03,660.09
2013-07-04,675.253
2013-07-05,673.753
2013-07-08,693.189
2013-07-09,694.629
2013-07-10,697.062
2013-07-11,717.962
2013-07-12,722.656
2013-07-15,725.406
2013-07-16,726.102
2013-07-17,730.596
2013-07-18,737.581
2013-07-19,746.205
2013-07-22,758.093
2013-07-23,767.991
2013-07-24,788.09
2013-07-25,786.906
2013-07-26,778.772
2013-07-29,779.5
2013-07-30,785.824
2013-07-31,797.407
2013-08-01,817.401
2013-08-02,828.82
2013-08-05,837.052
2013-08-06,817.556
2013-08-07,804.83
2013-08-08,819.542
2013-08-09,820.029
2013-08-12,818.548
2013-08-13,821.575
2013-08-14,827.282
2013-08-15,825.135
2013-08-16,836.791
2013-08-19,815.988
2013-08-20,815.928
2013-08-21,823.847
2013-08-22,829.433
2013-08-23,838.909
2013-08-26,830.342
2013-08-27,801.789
2013-08-28,811.055
2013-08-29,813.792
2013-08-30,801.796
2013-09-02,811.416
2013-09-03,815.439
2013-09-04,813.612
2013-09-05,823.862
2013-09-06,840.871
2013-09-09,853.812
2013-09-10,874.621
2013-09-11,875.12
2013-09-12,877.531
2013-09-13,872.527
2013-09-16,885.571
2013-09-17,881.279
2013-09-18,890.796
2013-09-19,915.289
2013-09-20,912.52
2013-09-23,894.103
2013-09-24,907.778
2013-09-25,897.838
2013-09-26,917.842
2013-09-27,934.999
2013-09-30,932.107
2013-10-01,954.924
2013-10-02,955.174
2013-10-03,968.873
2013-10-04,972.593
2013-10-07,965.297
2013-10-08,969.779
2013-10-09,948.075
2013-10-10,970.268
2013-10-11,975.787
2013-10-14,966.637
2013-10-15,970.126
2013-10-16,986.733
2013-10-17,1005.943
2013-10-18,1010.95
2013-10-21,1017.517
2013-10-22,1032.86
2013-10-23,1025.842
2013-10-24,1020.389
2013-10-25,1009.588
2013-10-28,989.686
2013-10-29,1010.039
2013-10-30,1007.973
2013-10-31,1001.971
2013-11-01,997.763
2013-11-04,992.41
2013-11-05,976.651
2013-11-06,1037.647
2013-11-07,1019.033
2013-11-08,1013.698
2013-11-11,1007.346
2013-11-12,1004.513
2013-11-13,994.025
2013-11-14,1002.745
2013-11-15,1001.529
2013-11-18,1011.317
2013-11-19,998.768
2013-11-20,980.008
2013-11-21,982.865
2013-11-22,989.675
2013-11-25,991.96
2013-11-26,991.295
2013-11-27,996.397
2013-11-28,1014.9
2013-11-29,1017.386
2013-12-02,1010.489
2013-12-03,995.902
2013-12-04,981.275
2013-12-05,970.996
2013-12-06,969.139
2013-12-09,976.013
2013-12-10,979.971
2013-12-11,982.054
2013-12-12,961.179
2013-12-13,952.459
2013-12-16,959.825
2013-12-17,954.434
2013-12-18,960.664
2013-12-19,964.649
2013-12-20,983.377
2013-12-23,994.954
2013-12-24,992.22
2013-12-25,992.22
2013-12-26,994.041
2013-12-27,1018.591
2013-12-30,1036.598
2013-12-31,1033.918
2014-01-01,1033.918
2014-01-02,1019.562
2014-01-03,1024.325
2014-01-06,1039.9
2014-01-07,1052.503
2014-01-08,1063.441
2014-01-09,1068.902
2014-01-10,1078.04
2014-01-13,1077.032
2014-01-14,1080.549
2014-01-15,1086.896
2014-01-16,1084.333
2014-01-17,1085.613
2014-01-20,1077.367
2014-01-21,1079.34
2014-01-22,1082.5
2014-01-23,1085.71
2014-01-24,1066.049
2014-01-27,1026.717
2014-01-28,1034.663
2014-01-29,1018.748
2014-01-30,1023.651
2014-01-31,1015.553
2014-02-03,1003.459
2014-02-04,1003.872
2014-02-05,1016.376
2014-02-06,1038.666
2014-02-07,1039.267
2014-02-10,1052.602
2014-02-11,1057.242
2014-02-12,1052.742
2014-02-13,1036.715
2014-02-14,1052.784
2014-02-17,1057.041
2014-02-18,1059.769
2014-02-19,1060.359
2014-02-20,1052.878
2014-02-21,1064.939
2014-02-24,1067.869
2014-02-25,1118.644
2014-02-26,1095.22
2014-02-27,1079.231
2014-02-28,1104.996
2014-03-03,1075.711
2014-03-04,1092.784
2014-03-05,1096.841
2014-03-06,1106.758
2014-03-07,1114.141
2014-03-10,1104.675
2014-03-11,1093.882
2014-03-12,1076.848
2014-03-13,1073.529
2014-03-14,1051.59
2014-03-17,1061.377
2014-03-18,1063.335
2014-03-19,1063.696
2014-03-20,1041.414
2014-03-21,1039.213
2014-03-24,1023.074
2014-03-25,1023.5
2014-03-26,1033.779
2014-03-27,1021.836
2014-03-28,1022.545
2014-03-31,1042.274
2014-04-01,1084.854
2014-04-02,1092.751
2014-04-03,1081.202
2014-04-04,1091.591
2014-04-07,1080.795
2014-04-08,1071.313
2014-04-09,1085.143
2014-04-10,1080.32
2014-04-11,1064.914
2014-04-14,1040.911
2014-04-15,1034.602
2014-04-16,1052.558
2014-04-17,1054.762
2014-04-18,1054.762
2014-04-21,1052.373
2014-04-22,1073.864
2014-04-23,1075.587
2014-04-24,1073.947
2014-04-25,1066.309
2014-04-28,1061.616
2014-04-29,1069.395
2014-04-30,1071.227
2014-05-01,1077.888
2014-05-02,1086.702
2014-05-05,1094.84
2014-05-06,1099.613
2014-05-07,1084.653
2014-05-08,1088.405
2014-05-09,1083.837
2014-05-12,1106.02
2014-05-13,1091.073
2014-05-14,1115.569
2014-05-15,1116.099
2014-05-16,1115.095
2014-05-19,1101.067
2014-05-20,1098.48
2014-05-21,1102.803
2014-05-22,1102.354
2014-05-23,1101.302
2014-05-26,1113.279
2014-05-27,1112.94
2014-05-28,1114.723
2014-05-29,1116.208
2014-05-30,1118.718
2014-06-02,1122.495
2014-06-03,1114.022
2014-06-04,1115.026
2014-06-05,1114.69
2014-06-06,1130.669
2014-06-09,1126.899
2014-06-10,1123.125
2014-06-11,1107.371
2014-06-12,1112.48
2014-06-13,1110.8
2014-06-16,1111.566
2014-06-17,1108.637
2014-06-18,1114.588
2014-06-19,1132.456
2014-06-20,1118.998
2014-06-23,1126.088
2014-06-24,1111.206
2014-06-25,1106.76
2014-06-26,1103.248
2014-06-27,1109.8
2014-06-30,1114.306
2014-07-01,1121.23
2014-07-02,1132.704
2014-07-03,1142.589
2014-07-04,1142.005
2014-07-07,1132.466
2014-07-08,1111.345
2014-07-09,1102.367
2014-07-10,1082.053
2014-07-11,1082.975
2014-07-14,1102.969
2014-07-15,1085.714
2014-07-16,1101.597
2014-07-17,1097.941
2014-07-18,1080.907
2014-07-21,1077.621
2014-07-22,1088.75
2014-07-23,1096.072
2014-07-24,1102.86
2014-07-25,1094.937
2014-07-28,1092.01
2014-07-29,1096.838
2014-07-30,1088.731
2014-07-31,1073.499
2014-08-01,1068.327
2014-08-04,1073.14
2014-08-05,1074.262
2014-08-06,1058.84
2014-08-07,1046.735
2014-08-08,1035.461
2014-08-11,1060.19
2014-08-12,1064.378
2014-08-13,1079.491
2014-08-14,1075.83
2014-08-15,1073.576
2014-08-18,1081.094
2014-08-19,1060.04
2014-08-20,1062.42
2014-08-21,1085.339
2014-08-22,1076.734
2014-08-25,1084.004
2014-08-26,1088.175
2014-08-27,1096.844
2014-08-28,1087.298
2014-08-29,1085.551
2014-09-01,1083.437
2014-09-02,1087.502
2014-09-03,1095.802
2014-09-04,1091.73
2014-09-05,1088.899
2014-09-08,1082.122
2014-09-09,1075.199
2014-09-10,1071.421
2014-09-11,1066.324
2014-09-12,1068.076
2014-09-15,1065.819
2014-09-16,1053.335
2014-09-17,1060.013
2014-09-18,1062.069
2014-09-19,1062.635
2014-09-22,1055.839
2014-09-23,1039.535
2014-09-24,1033.358
2014-09-25,1028.703
2014-09-26,1030.802
2014-09-29,1025.222
2014-09-30,1028.555
2014-10-01,1021.34
2014-10-02,1000.363
2014-10-03,995.866
2014-10-06,999.332
2014-10-07,992.026
2014-10-08,975.375
2014-10-09,981.624
2014-10-10,953.231
2014-10-13,944.509
2014-10-14,943.733
2014-10-15,926.789
2014-10-16,906.745
2014-10-17,943.044
2014-10-20,946.174
2014-10-21,977.718
2014-10-22,990.867
2014-10-23,994.854
2014-10-24,989.415
2014-10-27,995.576
2014-10-28,1013.253
2014-10-29,1020.568
2014-10-30,1012.854
2014-10-31,1017.918
2014-11-03,1002.864
2014-11-04,1002.433
2014-11-05,1003.38
2014-11-06,998.131
2014-11-07,981.372
2014-11-10,978.713
2014-11-11,983.442
2014-11-12,977.531
2014-11-13,972.95
2014-11-14,976.896
2014-11-17,970.802
2014-11-18,992.718
2014-11-19,994.345
2014-11-20,986.041
2014-11-21,996.404
2014-11-24,1005.594
2014-11-25,1013.702
2014-11-26,1012.829
2014-11-27,1006.81
2014-11-28,1001.251
2014-12-01,986.896
2014-12-02,1002.971
2014-12-03,1005.44
2014-12-04,1004.127
2014-12-05,1007.791
2014-12-08,1004.512
2014-12-09,1002.992
2014-12-10,998.7
2014-12-11,996.2
2014-12-12,988.254
2014-12-15,976.322
2014-12-16,972.447
2014-12-17,970.83
2014-12-18,982.642
2014-12-19,993.682
2014-12-22,996.162
2014-12-23,992.151
2014-12-24,993.127
2014-12-25,993.127
2014-12-26,991.6
2014-12-29,997.608
2014-12-30,998.426
2014-12-31,993.024
2015-01-01,993.024
2015-01-02,1000.209
2015-01-05,986.436
2015-01-06,976.965
2015-01-07,958.314
2015-01-08,964.791
2015-01-09,969.395
2015-01-12,973.485
2015-01-13,970.849
2015-01-14,951.571
2015-01-15,944.45
2015-01-16,931.901
2015-01-19,946.968
2015-01-20,946.652
2015-01-21,945.437
2015-01-22,944.267
2015-01-23,933.579
2015-01-26,943.964
2015-01-27,937.125
2015-01-28,931.99
2015-01-29,929.992
2015-01-30,931.882
2015-02-02,933.129
2015-02-03,964.219
2015-02-04,969.33
2015-02-05,974.577
2015-02-06,962.978
2015-02-09,953.687
2015-02-10,960.382
2015-02-11,947.913
2015-02-12,957.972
2015-02-13,974.053
2015-02-16,977.691
2015-02-17,974.676
2015-02-18,981.73
2015-02-19,991.064
2015-02-20,994.536
2015-02-23,1011.94
2015-02-24,986.109
2015-02-25,984.958
2015-02-26,975.017
2015-02-27,974.497
2015-03-02,979.155
2015-03-03,977.438
2015-03-04,965.353
2015-03-05,974.953
2015-03-06,963.573
2015-03-09,959.399
2015-03-10,946.195
2015-03-11,939.286
2015-03-12,940.542
2015-03-13,934.245
2015-03-16,940.817
2015-03-17,934.339
2015-03-18,937.07
2015-03-19,941.597
2015-03-20,963.405
2015-03-23,982.692
2015-03-24,991.901
2015-03-25,998.352
2015-03-26,974.638
2015-03-27,979.813
2015-03-30,988.483
2015-03-31,981.345
2015-04-01,988.126
2015-04-02,999.387
2015-04-03,999.387
2015-04-06,1012.937
2015-04-07,1014.142
2015-04-08,1007.996
2015-04-09,1001.25
2015-04-10,1003.523
2015-04-13,1015.335
2015-04-14,1024.183
2015-04-15,1022.797
2015-04-16,1024.134
2015-04-17,1020.306
2015-04-20,1030.661
2015-04-21,1049.378
2015-04-22,1047.77
2015-04-23,1051.535
2015-04-24,1062.157
2015-04-27,1076.686
2015-04-28,1072.894
2015-04-29,1059.374
2015-04-30,1074.372
2015-05-01,1075.656
2015-05-04,1071.034
2015-05-05,1066.793
2015-05-06,1076.102
2015-05-07,1071.143
2015-05-08,1090.042
2015-05-11,1102.329
2015-05-12,1104.805
2015-05-13,1120.272
2015-05-14,1122.654
2015-05-15,1128.832
2015-05-18,1122.713
2015-05-19,1109.939
2015-05-20,1111.274
2015-05-21,1115.271
2015-05-22,1111.492
2015-05-25,1111.492
2015-05-26,1103.102
2015-05-27,1106.289
2015-05-28,1112.253
2015-05-29,1117.736
2015-06-01,1109.168
2015-06-02,1133.592
2015-06-03,1164.844
2015-06-04,1154.602
2015-06-05,1136.901
2015-06-08,1149.586
2015-06-09,1141.374
2015-06-10,1167.903
2015-06-11,1155.282
2015-06-12,1147.323
2015-06-15,1120.547
2015-06-16,1126.956
2015-06-17,1127.095
2015-06-18,1144.446
2015-06-19,1147.59
2015-06-22,1180.702
2015-06-23,1164.268
