Date,FINLAND SMID CAP SMID (Small+Mid Cap)
2010-09-16,792.843
2010-09-17,794.755
2010-09-20,805.568
2010-09-21,811.85
2010-09-22,816.881
2010-09-23,802.334
2010-09-24,827.332
2010-09-27,826.632
2010-09-28,846.26
2010-09-29,852.414
2010-09-30,859.823
2010-10-01,867.156
2010-10-04,856.752
2010-10-05,875.816
2010-10-06,884.584
2010-10-07,890.275
2010-10-08,891.597
2010-10-11,896.486
2010-10-12,892.499
2010-10-13,915.026
2010-10-14,907.856
2010-10-15,892.177
2010-10-18,882.01
2010-10-19,866.399
2010-10-20,890.989
2010-10-21,909.792
2010-10-22,899.588
2010-10-25,914.778
2010-10-26,900.702
2010-10-27,887.559
2010-10-28,879.849
2010-10-29,873.253
2010-11-01,880.979
2010-11-02,891.284
2010-11-03,888.177
2010-11-04,921.616
2010-11-05,909.27
2010-11-08,896.442
2010-11-09,915.958
2010-11-10,894.256
2010-11-11,886.906
2010-11-12,879.662
2010-11-15,884.863
2010-11-16,856.737
2010-11-17,859.886
2010-11-18,879.331
2010-11-19,881.826
2010-11-22,871.262
2010-11-23,846.31
2010-11-24,861.3
2010-11-25,868.458
2010-11-26,855.592
2010-11-29,831.303
2010-11-30,824.173
2010-12-01,850.34
2010-12-02,878.096
2010-12-03,890.963
2010-12-06,884.572
2010-12-07,898.746
2010-12-08,885.385
2010-12-09,872.235
2010-12-10,873.945
2010-12-13,894.903
2010-12-14,894.613
2010-12-15,896.98
2010-12-16,888.874
2010-12-17,884.325
2010-12-20,890.236
2010-12-21,909.186
2010-12-22,912.309
2010-12-23,908.189
2010-12-24,911.768
2010-12-27,911.994
2010-12-28,911.693
2010-12-29,916.635
2010-12-30,921.353
2010-12-31,930.614
2011-01-03,947.223
2011-01-04,937.319
2011-01-05,914.473
2011-01-06,906.89
2011-01-07,908.032
2011-01-10,887.275
2011-01-11,904.414
2011-01-12,929.43
2011-01-13,940.23
2011-01-14,941.986
2011-01-17,932.952
2011-01-18,951.716
2011-01-19,941.953
2011-01-20,920.07
2011-01-21,941.725
2011-01-24,950.354
2011-01-25,956.905
2011-01-26,968.375
2011-01-27,971.499
2011-01-28,965.646
2011-01-31,966.677
2011-02-01,984.107
2011-02-02,966.701
2011-02-03,945.839
2011-02-04,946.101
2011-02-07,957.159
2011-02-08,963.168
2011-02-09,966.471
2011-02-10,953.494
2011-02-11,957.454
2011-02-14,957.11
2011-02-15,950.098
2011-02-16,953.547
2011-02-17,949.759
2011-02-18,961.454
2011-02-21,954.519
2011-02-22,957.388
2011-02-23,939.352
2011-02-24,939.053
2011-02-25,947.937
2011-02-28,958.545
2011-03-01,964.894
2011-03-02,956.915
2011-03-03,976.283
2011-03-04,969.416
2011-03-07,971.843
2011-03-08,965.81
2011-03-09,972.137
2011-03-10,951.428
2011-03-11,936.957
2011-03-14,935.229
2011-03-15,925.01
2011-03-16,911.09
2011-03-17,936.801
2011-03-18,953.415
2011-03-21,980.236
2011-03-22,979.168
2011-03-23,975.405
2011-03-24,994.941
2011-03-25,999.67
2011-03-28,999.143
2011-03-29,999.512
2011-03-30,1010.28
2011-03-31,1015.2
2011-04-01,1026.202
2011-04-04,1041.156
2011-04-05,1039.744
2011-04-06,1049.036
2011-04-07,1033.162
2011-04-08,1051.037
2011-04-11,1054.436
2011-04-12,1034.22
2011-04-13,1046.239
2011-04-14,1035.969
2011-04-15,1030.592
2011-04-18,1000.745
2011-04-19,1024.609
2011-04-20,1053.11
2011-04-21,1060.479
2011-04-22,1060.479
2011-04-25,1059.714
2011-04-26,1068.121
2011-04-27,1067.945
2011-04-28,1082.362
2011-04-29,1084.555
2011-05-02,1089.4
2011-05-03,1069.252
2011-05-04,1054.886
2011-05-05,1027.715
2011-05-06,1040.472
2011-05-09,1021.286
2011-05-10,1037.469
2011-05-11,1030.658
2011-05-12,1016.619
2011-05-13,1017.271
2011-05-16,1012.369
2011-05-17,1000.975
2011-05-18,1008.198
2011-05-19,1014.171
2011-05-20,1006.087
2011-05-23,977.936
2011-05-24,982.942
2011-05-25,979.832
2011-05-26,974.459
2011-05-27,992.177
2011-05-30,992.05
2011-05-31,1008.134
2011-06-01,1005.523
2011-06-02,1006.534
2011-06-03,997.621
2011-06-06,988.144
2011-06-07,994.214
2011-06-08,967.391
2011-06-09,972.398
2011-06-10,943.539
2011-06-13,938.623
2011-06-14,947.071
2011-06-15,918.957
2011-06-16,897.528
2011-06-17,918.801
2011-06-20,896.687
2011-06-21,921.22
2011-06-22,926.656
2011-06-23,888.848
2011-06-24,889.885
2011-06-27,891.515
2011-06-28,900.448
2011-06-29,938.732
2011-06-30,969.198
2011-07-01,977.017
2011-07-04,984.117
2011-07-05,976.08
2011-07-06,962.044
2011-07-07,979.032
2011-07-08,952.601
2011-07-11,908.514
2011-07-12,896.825
2011-07-13,925.629
2011-07-14,912.955
2011-07-15,895.258
2011-07-18,861.73
2011-07-19,876.773
2011-07-20,889.481
2011-07-21,896.648
2011-07-22,907.455
2011-07-25,900.718
2011-07-26,901.243
2011-07-27,880.49
2011-07-28,856.401
2011-07-29,855.054
2011-08-01,813.25
2011-08-02,783.135
2011-08-03,754.947
2011-08-04,700.411
2011-08-05,688.82
2011-08-08,653.01
2011-08-09,694.551
2011-08-10,677.097
2011-08-11,713.822
2011-08-12,736.235
2011-08-15,759.971
2011-08-16,740.076
2011-08-17,748.214
2011-08-18,687.854
2011-08-19,677.71
2011-08-22,675.394
2011-08-23,678.643
2011-08-24,689.138
2011-08-25,684.993
2011-08-26,681.597
2011-08-29,710.384
2011-08-30,713.826
2011-08-31,742.659
2011-09-01,729.787
2011-09-02,704.528
2011-09-05,668.655
2011-09-06,654.07
2011-09-07,681.406
2011-09-08,681.447
2011-09-09,643.472
2011-09-12,619.271
2011-09-13,627.101
2011-09-14,637.775
2011-09-15,668.671
2011-09-16,678.104
2011-09-19,646.447
2011-09-20,658.959
2011-09-21,649.756
2011-09-22,606.7
2011-09-23,600.533
2011-09-26,600.821
2011-09-27,641.03
2011-09-28,630.053
2011-09-29,641.539
2011-09-30,613.856
2011-10-03,599.149
2011-10-04,571.992
2011-10-05,595.894
2011-10-06,625.409
2011-10-07,626.988
2011-10-10,654.09
2011-10-11,657.13
2011-10-12,684.936
2011-10-13,682.097
2011-10-14,696.275
2011-10-17,666.167
2011-10-18,668.798
2011-10-19,665.822
2011-10-20,649.69
2011-10-21,682.91
2011-10-24,712.361
2011-10-25,708.715
2011-10-26,706.721
2011-10-27,766.335
2011-10-28,762.446
2011-10-31,711.982
2011-11-01,671.206
2011-11-02,691.723
2011-11-03,711.98
2011-11-04,695.28
2011-11-07,694.01
2011-11-08,698.535
2011-11-09,671.898
2011-11-10,662.609
2011-11-11,694.819
2011-11-14,683.096
2011-11-15,668.725
2011-11-16,665.519
2011-11-17,652.583
2011-11-18,642.594
2011-11-21,613.079
2011-11-22,614.486
2011-11-23,599.413
2011-11-24,607.751
2011-11-25,606.639
2011-11-28,650.939
2011-11-29,653.879
2011-11-30,691.102
2011-12-01,679.416
2011-12-02,679.611
2011-12-05,696.81
2011-12-06,692.387
2011-12-07,675.97
2011-12-08,646.305
2011-12-09,656.188
2011-12-12,627.829
2011-12-13,622.265
2011-12-14,595.292
2011-12-15,601.204
2011-12-16,602.731
2011-12-19,597.136
2011-12-20,629.651
2011-12-21,625.161
2011-12-22,637.137
2011-12-23,642.131
2011-12-26,642.131
2011-12-27,640.326
2011-12-28,633.149
2011-12-29,634.626
2011-12-30,646.874
2012-01-02,668.051
2012-01-03,686.268
2012-01-04,672.294
2012-01-05,660.58
2012-01-06,656.5
2012-01-09,655.024
2012-01-10,676.935
2012-01-11,672.042
2012-01-12,685.296
2012-01-13,671.652
2012-01-16,682.673
2012-01-17,702.693
2012-01-18,717.32
2012-01-19,734.517
2012-01-20,735.577
2012-01-23,751.931
2012-01-24,735.239
2012-01-25,738.464
2012-01-26,759.271
2012-01-27,745.241
2012-01-30,727.052
2012-01-31,733.35
2012-02-01,759.177
2012-02-02,764.688
2012-02-03,770.862
2012-02-06,768.993
2012-02-07,769.882
2012-02-08,784.288
2012-02-09,788.438
2012-02-10,772.997
2012-02-13,780.785
2012-02-14,774.991
2012-02-15,780.743
2012-02-16,774.564
2012-02-17,795.547
2012-02-20,818.29
2012-02-21,810.525
2012-02-22,800.904
2012-02-23,798.262
2012-02-24,815.28
2012-02-27,799.997
2012-02-28,800.464
2012-02-29,800.709
2012-03-01,799.938
2012-03-02,794.712
2012-03-05,787.589
2012-03-06,748.763
2012-03-07,765.609
2012-03-08,797.289
2012-03-09,788.196
2012-03-12,791.105
2012-03-13,806.646
2012-03-14,802.968
2012-03-15,810.898
2012-03-16,817.675
2012-03-19,820.677
2012-03-20,804.333
2012-03-21,795.943
2012-03-22,783.681
2012-03-23,794.033
2012-03-26,812.393
2012-03-27,804.035
2012-03-28,793.507
2012-03-29,787.848
2012-03-30,801.86
2012-04-02,806.27
2012-04-03,807.041
2012-04-04,765.948
2012-04-05,767.021
2012-04-06,767.021
2012-04-09,767.461
2012-04-10,735.778
2012-04-11,749.416
2012-04-12,768.4
2012-04-13,751.936
2012-04-16,753.238
2012-04-17,782.982
2012-04-18,773.519
2012-04-19,771.19
2012-04-20,779.603
2012-04-23,751.727
2012-04-24,776.31
2012-04-25,794.679
2012-04-26,788.393
2012-04-27,814.169
2012-04-30,799.986
2012-05-01,799.352
2012-05-02,786.325
2012-05-03,785.867
2012-05-04,762.477
2012-05-07,764.377
2012-05-08,744.062
2012-05-09,738.571
2012-05-10,751.368
2012-05-11,756.617
2012-05-14,722.834
2012-05-15,705.139
2012-05-16,696.323
2012-05-17,694.52
2012-05-18,672.54
2012-05-21,686.556
2012-05-22,706.121
2012-05-23,672.25
2012-05-24,674.566
2012-05-25,666.441
2012-05-28,667.348
2012-05-29,677.801
2012-05-30,654.851
2012-05-31,641.481
2012-06-01,620.566
2012-06-04,616.852
2012-06-05,620.779
2012-06-06,642.647
2012-06-07,660.849
2012-06-08,649.657
2012-06-11,650.177
2012-06-12,642.282
2012-06-13,629.272
2012-06-14,633.201
2012-06-15,653.017
2012-06-18,649.054
2012-06-19,667.487
2012-06-20,681.024
2012-06-21,670.292
2012-06-22,666.544
2012-06-25,639.573
2012-06-26,630.946
2012-06-27,640.292
2012-06-28,633.465
2012-06-29,678.298
2012-07-02,685.293
2012-07-03,698.555
2012-07-04,692.517
2012-07-05,682.952
2012-07-06,664.477
2012-07-09,658.755
2012-07-10,668.382
2012-07-11,658.813
2012-07-12,648.561
2012-07-13,662.589
2012-07-16,668.707
2012-07-17,666.656
2012-07-18,667.78
2012-07-19,680.138
2012-07-20,656.536
2012-07-23,631.115
2012-07-24,627.546
2012-07-25,634.916
2012-07-26,664.305
2012-07-27,680.492
2012-07-30,687.359
2012-07-31,675.647
2012-08-01,667.036
2012-08-02,642.898
2012-08-03,673.378
2012-08-06,691.135
2012-08-07,697.258
2012-08-08,687.084
2012-08-09,693.615
2012-08-10,687.578
2012-08-13,684.033
2012-08-14,685.59
2012-08-15,679.311
2012-08-16,692.682
2012-08-17,698.844
2012-08-20,698.232
2012-08-21,717.194
2012-08-22,704.47
2012-08-23,701.313
2012-08-24,691.859
2012-08-27,697.23
2012-08-28,689.094
2012-08-29,683.311
2012-08-30,673.339
2012-08-31,687.625
2012-09-03,693.446
2012-09-04,682.126
2012-09-05,687.474
2012-09-06,705.791
2012-09-07,731.075
2012-09-10,730.266
2012-09-11,740.908
2012-09-12,754.046
2012-09-13,753.312
2012-09-14,791.518
2012-09-17,784.54
2012-09-18,765.515
2012-09-19,765.701
2012-09-20,752.891
2012-09-21,756.538
2012-09-24,740.252
2012-09-25,750.134
2012-09-26,726.028
2012-09-27,732.172
2012-09-28,725.166
2012-10-01,735.918
2012-10-02,734.289
2012-10-03,728.036
2012-10-04,734.55
2012-10-05,754.046
2012-10-08,739.114
2012-10-09,732.853
2012-10-10,727.086
2012-10-11,735.722
2012-10-12,732.83
2012-10-15,732.403
2012-10-16,735.903
2012-10-17,752.527
2012-10-18,755.675
2012-10-19,741.02
2012-10-22,739.502
2012-10-23,726.996
2012-10-24,734.859
2012-10-25,726.519
2012-10-26,728.302
2012-10-29,726.585
2012-10-30,741.738
2012-10-31,742.03
2012-11-01,749.161
2012-11-02,753.477
2012-11-05,745.067
2012-11-06,748.848
2012-11-07,735.336
2012-11-08,729.002
2012-11-09,726.187
2012-11-12,723.994
2012-11-13,720.674
2012-11-14,716.455
2012-11-15,713.323
2012-11-16,700.434
2012-11-19,725.572
2012-11-20,726.317
2012-11-21,732.874
2012-11-22,745.819
2012-11-23,756.561
2012-11-26,752.234
2012-11-27,747.014
2012-11-28,742.725
2012-11-29,760.949
2012-11-30,766.272
2012-12-03,775.073
2012-12-04,776.828
2012-12-05,779.256
2012-12-06,774.396
2012-12-07,779.356
2012-12-10,772.016
2012-12-11,786.372
2012-12-12,789.459
2012-12-13,789.714
2012-12-14,791.843
2012-12-17,797.39
2012-12-18,809.278
2012-12-19,809.197
2012-12-20,808.822
2012-12-21,801.023
2012-12-24,802.269
2012-12-25,802.269
2012-12-26,803.911
2012-12-27,803.101
2012-12-28,798.629
2012-12-31,796.394
2013-01-01,796.394
2013-01-02,830.679
2013-01-03,826.123
2013-01-04,828.18
2013-01-07,826.932
2013-01-08,822.676
2013-01-09,821.181
2013-01-10,823.972
2013-01-11,834.885
2013-01-14,831.082
2013-01-15,827.151
2013-01-16,831.852
2013-01-17,847.573
2013-01-18,841.889
2013-01-21,852.122
2013-01-22,854.298
2013-01-23,853.821
2013-01-24,858.35
2013-01-25,865.549
2013-01-28,867.19
2013-01-29,864.793
2013-01-30,870.842
2013-01-31,853.773
2013-02-01,874.932
2013-02-04,850.134
2013-02-05,858.292
2013-02-06,854.456
2013-02-07,845.647
2013-02-08,853.504
2013-02-11,851.406
2013-02-12,861.191
2013-02-13,867.247
2013-02-14,860.68
2013-02-15,864.409
2013-02-18,857.107
2013-02-19,873.625
2013-02-20,875.849
2013-02-21,848.024
2013-02-22,852.173
2013-02-25,856.79
2013-02-26,829.657
2013-02-27,843.129
2013-02-28,841.706
2013-03-01,834.142
2013-03-04,831.759
2013-03-05,846.332
2013-03-06,843.908
2013-03-07,848.389
2013-03-08,847.472
2013-03-11,850.02
2013-03-12,851.35
2013-03-13,845.371
2013-03-14,849.011
2013-03-15,854.239
2013-03-18,840.639
2013-03-19,834.68
2013-03-20,845.757
2013-03-21,834.58
2013-03-22,830.845
2013-03-25,828.745
2013-03-26,825.039
2013-03-27,809.54
2013-03-28,816.317
2013-03-29,816.317
2013-04-01,816.699
2013-04-02,824.289
2013-04-03,822.783
2013-04-04,817.931
2013-04-05,816.479
2013-04-08,807.137
2013-04-09,813.322
2013-04-10,833.572
2013-04-11,842.42
2013-04-12,832.904
2013-04-15,814.93
2013-04-16,810.723
2013-04-17,796.213
2013-04-18,798.377
2013-04-19,802.239
2013-04-22,802.058
2013-04-23,824.65
2013-04-24,835.304
2013-04-25,846.649
2013-04-26,846.061
2013-04-29,854.595
2013-04-30,852.973
2013-05-01,853.556
2013-05-02,839.319
2013-05-03,856.436
2013-05-06,853.157
2013-05-07,861.78
2013-05-08,880.571
2013-05-09,875.324
2013-05-10,875.466
2013-05-13,874.684
2013-05-14,876.098
2013-05-15,869.4
2013-05-16,872.151
2013-05-17,859.891
2013-05-20,868.478
2013-05-21,870.52
2013-05-22,868.529
2013-05-23,847.949
2013-05-24,848.067
2013-05-27,849.033
2013-05-28,852.494
2013-05-29,850.839
2013-05-30,856.622
2013-05-31,840.062
2013-06-03,836.628
2013-06-04,827.892
2013-06-05,812.707
2013-06-06,813.608
2013-06-07,823.012
2013-06-10,823.716
2013-06-11,814.928
2013-06-12,819.455
2013-06-13,822.714
2013-06-14,833.06
2013-06-17,836.535
2013-06-18,835.72
2013-06-19,830.335
2013-06-20,796.208
2013-06-21,793.881
2013-06-24,765.045
2013-06-25,774.683
2013-06-26,782.071
2013-06-27,790.868
2013-06-28,780.496
2013-07-01,790.154
2013-07-02,791.24
2013-07-03,780.613
2013-07-04,792.299
2013-07-05,782.942
2013-07-08,794.917
2013-07-09,806.067
2013-07-10,808.501
2013-07-11,836.413
2013-07-12,833.946
2013-07-15,832.954
2013-07-16,835.246
2013-07-17,835.816
2013-07-18,838.243
2013-07-19,836.038
2013-07-22,836.937
2013-07-23,844.308
2013-07-24,846.9
2013-07-25,839.564
2013-07-26,837.089
2013-07-29,833.51
2013-07-30,836.317
2013-07-31,836.571
2013-08-01,853.997
2013-08-02,856.494
2013-08-05,856.909
2013-08-06,863.749
2013-08-07,861.458
2013-08-08,877.863
2013-08-09,888.042
2013-08-12,892.997
2013-08-13,893.837
2013-08-14,899.634
2013-08-15,890.726
2013-08-16,903.422
2013-08-19,906.09
2013-08-20,900.067
2013-08-21,893.41
2013-08-22,898.722
2013-08-23,907.962
2013-08-26,905.807
2013-08-27,891.733
2013-08-28,882.396
2013-08-29,880.781
2013-08-30,867.031
2013-09-02,883.017
2013-09-03,885.661
2013-09-04,895.544
2013-09-05,894.815
2013-09-06,902.514
2013-09-09,912.058
2013-09-10,938.806
2013-09-11,939.641
2013-09-12,936.856
2013-09-13,936.234
2013-09-16,945.384
2013-09-17,941.281
2013-09-18,941.329
2013-09-19,959.239
2013-09-20,956.942
2013-09-23,947.428
2013-09-24,941.763
2013-09-25,936.929
2013-09-26,936.942
2013-09-27,944.553
2013-09-30,929.45
2013-10-01,937.202
2013-10-02,939.232
2013-10-03,935.745
2013-10-04,923.056
2013-10-07,909.791
2013-10-08,910.169
2013-10-09,902.155
2013-10-10,921.223
2013-10-11,916.842
2013-10-14,917.323
2013-10-15,926.377
2013-10-16,927.081
2013-10-17,925.235
2013-10-18,933.444
2013-10-21,941.78
2013-10-22,945.566
2013-10-23,942.392
2013-10-24,953.609
2013-10-25,951.765
2013-10-28,952.363
2013-10-29,956.094
2013-10-30,963.784
2013-10-31,951.078
2013-11-01,943.353
2013-11-04,958.612
2013-11-05,960.613
2013-11-06,974.556
2013-11-07,969.922
2013-11-08,963.083
2013-11-11,972.161
2013-11-12,960.805
2013-11-13,953.495
2013-11-14,963.509
2013-11-15,971.061
2013-11-18,978.232
2013-11-19,972.876
2013-11-20,969.33
2013-11-21,975.58
2013-11-22,978.331
2013-11-25,980.929
2013-11-26,982.075
2013-11-27,991.025
2013-11-28,993.21
2013-11-29,985.06
2013-12-02,978.459
2013-12-03,953.877
2013-12-04,944.443
2013-12-05,950.947
2013-12-06,952.862
2013-12-09,959.163
2013-12-10,955.543
2013-12-11,953.534
2013-12-12,937.943
2013-12-13,935.142
2013-12-16,948.121
2013-12-17,946.054
2013-12-18,953.127
2013-12-19,964.29
2013-12-20,975.908
2013-12-23,984.938
2013-12-24,982.1
2013-12-25,982.1
2013-12-26,983.932
2013-12-27,1005.665
2013-12-30,1005.322
2013-12-31,1002.775
2014-01-01,1002.775
2014-01-02,985.743
2014-01-03,989.293
2014-01-06,991.4
2014-01-07,983.653
2014-01-08,987.96
2014-01-09,998.985
2014-01-10,1013.779
2014-01-13,1021.36
2014-01-14,1022.071
2014-01-15,1028.185
2014-01-16,1030.248
2014-01-17,1028.803
2014-01-20,1031.321
2014-01-21,1017.055
2014-01-22,1021.018
2014-01-23,1024.031
2014-01-24,1001.431
2014-01-27,986.415
2014-01-28,995.145
2014-01-29,998.727
2014-01-30,982.994
2014-01-31,959.851
2014-02-03,953.618
2014-02-04,960.438
2014-02-05,975.238
2014-02-06,1003.233
2014-02-07,1007.87
2014-02-10,1017.6
2014-02-11,1036.676
2014-02-12,1028.788
2014-02-13,1038.799
2014-02-14,1042.177
2014-02-17,1046.963
2014-02-18,1047.705
2014-02-19,1052.932
2014-02-20,1048.877
2014-02-21,1056.872
2014-02-24,1059.443
2014-02-25,1068.163
2014-02-26,1059.124
2014-02-27,1060.505
2014-02-28,1074.232
2014-03-03,1040.127
2014-03-04,1061.842
2014-03-05,1066.408
2014-03-06,1084.182
2014-03-07,1069.192
2014-03-10,1059.596
2014-03-11,1057.999
2014-03-12,1042.373
2014-03-13,1027.376
2014-03-14,1027.162
2014-03-17,1046.422
2014-03-18,1053.873
2014-03-19,1042.853
2014-03-20,1018.527
2014-03-21,1018.382
2014-03-24,1003.375
2014-03-25,1019.761
2014-03-26,1034.544
2014-03-27,1027.434
2014-03-28,1042.883
2014-03-31,1046.725
2014-04-01,1075.339
2014-04-02,1075.321
2014-04-03,1069.521
2014-04-04,1075.068
2014-04-07,1069.304
2014-04-08,1067.279
2014-04-09,1086.229
2014-04-10,1081.712
2014-04-11,1065.477
2014-04-14,1046.976
2014-04-15,1037.622
2014-04-16,1053.826
2014-04-17,1059.015
2014-04-18,1059.015
2014-04-21,1056.604
2014-04-22,1073.027
2014-04-23,1084.831
2014-04-24,1088.766
2014-04-25,1077.877
2014-04-28,1074.017
2014-04-29,1090.811
2014-04-30,1092.678
2014-05-01,1092.678
2014-05-02,1097.036
2014-05-05,1097.919
2014-05-06,1100.989
2014-05-07,1103.588
2014-05-08,1110.352
2014-05-09,1101.42
2014-05-12,1109.814
2014-05-13,1116.28
2014-05-14,1110.925
2014-05-15,1093.585
2014-05-16,1082.141
2014-05-19,1094.379
2014-05-20,1098.694
2014-05-21,1101.512
2014-05-22,1106.118
2014-05-23,1108.154
2014-05-26,1115.15
2014-05-27,1110.426
2014-05-28,1103.704
2014-05-29,1105.165
2014-05-30,1102.452
2014-06-02,1115.862
2014-06-03,1105.653
2014-06-04,1106.169
2014-06-05,1112.65
2014-06-06,1125.302
2014-06-09,1126.732
2014-06-10,1120.697
2014-06-11,1108.708
2014-06-12,1111.047
2014-06-13,1104.223
2014-06-16,1103.079
2014-06-17,1101.405
2014-06-18,1108.226
2014-06-19,1109.229
2014-06-20,1104.631
2014-06-23,1107.537
2014-06-24,1096.649
2014-06-25,1082.555
2014-06-26,1084.838
2014-06-27,1086.753
2014-06-30,1083.628
2014-07-01,1089.499
2014-07-02,1089.395
2014-07-03,1101.069
2014-07-04,1091.589
2014-07-07,1084.628
2014-07-08,1070.266
2014-07-09,1073.851
2014-07-10,1054.146
2014-07-11,1050.085
2014-07-14,1074.154
2014-07-15,1060.577
2014-07-16,1072.639
2014-07-17,1061.904
2014-07-18,1060.758
2014-07-21,1066.287
2014-07-22,1059.779
2014-07-23,1073.804
2014-07-24,1066.246
2014-07-25,1060.088
2014-07-28,1053.111
2014-07-29,1049.962
2014-07-30,1044.551
2014-07-31,1032.217
2014-08-01,1027.265
2014-08-04,1031.637
2014-08-05,1015.134
2014-08-06,996.935
2014-08-07,990.257
2014-08-08,976.378
2014-08-11,992.278
2014-08-12,987.078
2014-08-13,992.555
2014-08-14,994.097
2014-08-15,991.438
2014-08-18,1001.886
2014-08-19,1013.618
2014-08-20,1007.798
2014-08-21,1016.351
2014-08-22,1008.523
2014-08-25,1013.194
2014-08-26,1020.836
2014-08-27,1029.308
2014-08-28,1007.932
2014-08-29,1005.8
2014-09-01,1000.723
2014-09-02,1004.974
2014-09-03,1015.832
2014-09-04,1013.791
2014-09-05,1015.428
2014-09-08,1012.413
2014-09-09,1002.119
2014-09-10,989.548
2014-09-11,987.527
2014-09-12,985.042
2014-09-15,979.44
2014-09-16,975.155
2014-09-17,982.981
2014-09-18,980.546
2014-09-19,979.576
2014-09-22,975.365
2014-09-23,961.924
2014-09-24,955.515
2014-09-25,947.267
2014-09-26,945.6
2014-09-29,938.483
2014-09-30,941.208
2014-10-01,924.774
2014-10-02,911.04
2014-10-03,910.665
2014-10-06,923.245
2014-10-07,909.541
2014-10-08,895.74
2014-10-09,892.713
2014-10-10,871.666
2014-10-13,873.475
2014-10-14,881.303
2014-10-15,862.769
2014-10-16,863.494
2014-10-17,894.648
2014-10-20,892.007
2014-10-21,905.329
2014-10-22,916.539
2014-10-23,917.67
2014-10-24,908.015
2014-10-27,906.044
2014-10-28,934.782
2014-10-29,934.268
2014-10-30,928.61
2014-10-31,931.887
2014-11-03,922.631
2014-11-04,924.035
2014-11-05,930.217
2014-11-06,929.516
2014-11-07,919.355
2014-11-10,926.614
2014-11-11,927.191
2014-11-12,917.238
2014-11-13,926.089
2014-11-14,928.231
2014-11-17,927.921
2014-11-18,943.666
2014-11-19,945.416
2014-11-20,945.675
2014-11-21,960.371
2014-11-24,975.104
2014-11-25,979.797
2014-11-26,979.099
2014-11-27,971.928
2014-11-28,954.42
2014-12-01,955.429
2014-12-02,950.986
2014-12-03,949.557
2014-12-04,957.183
2014-12-05,960.046
2014-12-08,952.972
2014-12-09,950.59
2014-12-10,946.86
2014-12-11,945.252
2014-12-12,931.352
2014-12-15,909.732
2014-12-16,929.461
2014-12-17,926.257
2014-12-18,943.555
2014-12-19,939.057
2014-12-22,945.302
2014-12-23,949.481
2014-12-24,950.495
2014-12-25,950.495
2014-12-26,949.013
2014-12-29,948.265
2014-12-30,935.406
2014-12-31,930.485
2015-01-01,930.485
2015-01-02,935.069
2015-01-05,912.342
2015-01-06,911.004
2015-01-07,898.538
2015-01-08,913.955
2015-01-09,917.155
2015-01-12,916.594
2015-01-13,922.362
2015-01-14,908.679
2015-01-15,906.423
2015-01-16,915.349
2015-01-19,939.845
2015-01-20,937.358
2015-01-21,948.92
2015-01-22,951.594
2015-01-23,963.608
2015-01-26,978.239
2015-01-27,965.345
2015-01-28,969.682
2015-01-29,964.079
2015-01-30,968.782
2015-02-02,965.797
2015-02-03,991.524
2015-02-04,981.711
2015-02-05,1010.197
2015-02-06,1002.774
2015-02-09,992.803
2015-02-10,997.278
2015-02-11,991.539
2015-02-12,1010.791
2015-02-13,1022.135
2015-02-16,1018.706
2015-02-17,1016.327
2015-02-18,1024.365
2015-02-19,1024.651
2015-02-20,1028.963
2015-02-23,1032.632
2015-02-24,1040.576
2015-02-25,1035.997
2015-02-26,1024.005
2015-02-27,1021.644
2015-03-02,1021.868
2015-03-03,1013.443
2015-03-04,999.797
2015-03-05,1008.545
2015-03-06,1002.637
2015-03-09,1002.153
2015-03-10,980.77
2015-03-11,983.229
2015-03-12,986.742
2015-03-13,982.557
2015-03-16,1002.414
2015-03-17,1004.756
2015-03-18,1008.637
2015-03-19,1017.535
2015-03-20,1045.337
2015-03-23,1058.879
2015-03-24,1061.562
2015-03-25,1062.765
2015-03-26,1045.248
2015-03-27,1033.107
2015-03-30,1039.41
2015-03-31,1023.287
2015-04-01,1033.804
2015-04-02,1049.442
2015-04-03,1049.442
2015-04-06,1064.003
2015-04-07,1058.711
2015-04-08,1055.62
2015-04-09,1055.495
2015-04-10,1065.451
2015-04-13,1062.382
2015-04-14,1077.306
2015-04-15,1074.106
2015-04-16,1081.476
2015-04-17,1073.558
2015-04-20,1078.66
2015-04-21,1092.18
2015-04-22,1074.617
2015-04-23,1076.31
2015-04-24,1094.475
2015-04-27,1103.615
2015-04-28,1075.614
2015-04-29,1058.439
2015-04-30,1068.442
2015-05-01,1070.063
2015-05-04,1074.141
2015-05-05,1052.084
2015-05-06,1062.739
2015-05-07,1058.454
2015-05-08,1078.192
2015-05-11,1066.198
2015-05-12,1056.844
2015-05-13,1079.507
2015-05-14,1082.122
2015-05-15,1097.362
2015-05-18,1084.447
2015-05-19,1084.574
2015-05-20,1091.087
2015-05-21,1093.652
2015-05-22,1083.579
2015-05-25,1074.128
2015-05-26,1055.222
2015-05-27,1060.544
2015-05-28,1056.378
2015-05-29,1050.732
2015-06-01,1049.091
2015-06-02,1075.634
2015-06-03,1091.842
2015-06-04,1079.596
2015-06-05,1051.863
2015-06-08,1046.227
2015-06-09,1048.368
2015-06-10,1066.412
2015-06-11,1062.067
2015-06-12,1052.086
2015-06-15,1038.543
2015-06-16,1050.171
2015-06-17,1035.711
2015-06-18,1059.917
2015-06-19,1053.038
2015-06-22,1088.555
