Date,DENMARK LARGE VALUE Large Cap
2015-06-05,1143.633
2015-06-08,1129.175
2015-06-09,1115.935
2015-06-10,1142.804
2015-06-11,1128.577
2015-06-12,1105.494
2015-06-15,1086.116
2015-06-16,1096.035
2015-06-17,1091.554
2015-06-18,1107.841
2015-06-19,1107.343
2015-06-22,1135.971
2015-06-23,1113.906
2015-06-24,1108.514
2015-06-25,1118.327
2015-06-26,1117.092
2015-06-29,1099.093
2015-06-30,1089.074
2015-07-01,1075.778
2015-07-02,1077.342
2015-07-03,1076.475
2015-07-06,1054.922
2015-07-07,1030.439
2015-07-08,1042.101
2015-07-09,1055.353
2015-07-10,1081.229
2015-07-13,1080.693
2015-07-14,1081.121
2015-07-15,1085.296
2015-07-16,1100.667
2015-07-17,1094.392
2015-07-20,1100.283
2015-07-21,1100.511
2015-07-22,1092.076
2015-07-23,1102.011
2015-07-24,1088.979
2015-07-27,1077.084
2015-07-28,1066.763
2015-07-29,1066.106
2015-07-30,1058.957
2015-07-31,1074.325
2015-08-03,1088.258
2015-08-04,1091.592
2015-08-05,1092.973
2015-08-06,1099.037
2015-08-07,1085.167
2015-08-10,1089.202
2015-08-11,1092.743
2015-08-12,1099.126
2015-08-13,1136.264
2015-08-14,1139.075
2015-08-17,1135.403
2015-08-18,1133.44
2015-08-19,1110.092
2015-08-20,1096.227
2015-08-21,1082.036
2015-08-24,1039.607
2015-08-25,1060.332
2015-08-26,1046.973
2015-08-27,1054.862
2015-08-28,1056.393
2015-08-31,1051.633
2015-09-01,1039.781
2015-09-02,1045.628
2015-09-03,1049.421
2015-09-04,1030.96
2015-09-07,1030.397
2015-09-08,1036.191
2015-09-09,1059.214
2015-09-10,1052.401
2015-09-11,1050.217
2015-09-14,1038.974
2015-09-15,1030.098
2015-09-16,1038.676
2015-09-17,1041.506
2015-09-18,1029.661
2015-09-21,1025.083
2015-09-22,1001.385
2015-09-23,996.73
2015-09-24,978.417
2015-09-25,980.761
2015-09-28,969.725
2015-09-29,970.509
2015-09-30,985.389
2015-10-01,988.97
2015-10-02,994.285
2015-10-05,1003.927
2015-10-06,1011.342
2015-10-07,1039.314
2015-10-08,1042.887
2015-10-09,1068.682
2015-10-12,1048.867
2015-10-13,1043.06
2015-10-14,1035.456
2015-10-15,1028.335
2015-10-16,1029.283
2015-10-19,1026.352
2015-10-20,1021.403
2015-10-21,1011.172
2015-10-22,992.474
2015-10-23,955.135
2015-10-26,966.089
2015-10-27,950.525
2015-10-28,959.272
2015-10-29,922.864
2015-10-30,942.463
2015-11-02,946.964
2015-11-03,943.342
2015-11-04,948.405
2015-11-05,939.05
2015-11-06,949.324
2015-11-09,935.41
2015-11-10,917.639
2015-11-11,932.637
2015-11-12,926.743
2015-11-13,911.493
2015-11-16,914.032
2015-11-17,920.487
2015-11-18,920.223
2015-11-19,939.771
2015-11-20,920.827
2015-11-23,914.296
2015-11-24,923.032
2015-11-25,924.084
2015-11-26,931.913
2015-11-27,926.839
2015-11-30,954.529
2015-12-01,956.714
2015-12-02,933.162
2015-12-03,939.694
2015-12-04,931.965
2015-12-07,923.181
2015-12-08,902.785
2015-12-09,906.89
2015-12-10,894.959
2015-12-11,875.5
2015-12-14,872.491
2015-12-15,875.917
2015-12-16,872.099
2015-12-17,868.731
2015-12-18,851.572
2015-12-21,859.791
2015-12-22,860.317
2015-12-23,865.442
2015-12-24,871.777
2015-12-25,871.777
2015-12-28,868.816
2015-12-29,869.884
2015-12-30,871.644
2015-12-31,867.514
2016-01-01,867.514
2016-01-04,852.58
2016-01-05,853.443
2016-01-06,838.139
2016-01-07,820.811
2016-01-08,801.123
2016-01-11,792.42
2016-01-12,782.469
2016-01-13,778.554
2016-01-14,781.007
2016-01-15,757.365
2016-01-18,751.315
2016-01-19,761.373
2016-01-20,736.847
2016-01-21,752.423
2016-01-22,789.114
2016-01-25,787.045
2016-01-26,797.638
2016-01-27,803.244
2016-01-28,821.028
2016-01-29,837.82
2016-02-01,848.694
2016-02-02,814.41
2016-02-03,815.288
2016-02-04,855.45
2016-02-05,864.493
2016-02-08,831.408
2016-02-09,814.495
2016-02-10,796.235
2016-02-11,778.202
2016-02-12,812.829
2016-02-15,855.552
2016-02-16,832.659
2016-02-17,862.45
2016-02-18,850.698
2016-02-19,830.03
2016-02-22,844.85
2016-02-23,836.808
2016-02-24,805.81
2016-02-25,827.643
2016-02-26,848.966
2016-02-29,860.782
2016-03-01,859.574
2016-03-02,873.197
2016-03-03,890.787
2016-03-04,910.504
2016-03-07,907.973
2016-03-08,883.667
2016-03-09,877.895
2016-03-10,866.222
2016-03-11,886.007
2016-03-14,888.061
2016-03-15,878.023
2016-03-16,876.18
2016-03-17,886.488
2016-03-18,902.705
2016-03-21,890.694
2016-03-22,893.725
2016-03-23,884.939
2016-03-24,883.892
2016-03-25,883.892
2016-03-28,887.981
2016-03-29,873.744
2016-03-30,907.834
2016-03-31,890.377
2016-04-01,875.907
2016-04-04,882.463
2016-04-05,862.462
2016-04-06,862.227
2016-04-07,859.825
2016-04-08,882.801
2016-04-11,890.606
2016-04-12,880.588
2016-04-13,895.972
2016-04-14,918.855
2016-04-15,924.71
2016-04-18,927.873
2016-04-19,966.927
2016-04-20,977.204
2016-04-21,980.941
2016-04-22,976.8
2016-04-25,957.603
2016-04-26,957.096
2016-04-27,967.298
2016-04-28,953.258
2016-04-29,960.316
2016-05-02,949.244
2016-05-03,933.034
2016-05-04,966.593
2016-05-05,958.913
2016-05-06,960.901
2016-05-09,943.807
2016-05-10,932.217
2016-05-11,922.078
2016-05-12,926.369
2016-05-13,908.915
2016-05-16,911.574
2016-05-17,933.033
2016-05-18,919.338
2016-05-19,897.19
2016-05-20,916.101
2016-05-23,908.673
2016-05-24,907.408
2016-05-25,900.979
2016-05-26,912.416
2016-05-27,897.173
2016-05-30,902.459
2016-05-31,902.178
2016-06-01,903.929
2016-06-02,898.57
2016-06-03,901.447
2016-06-06,909.751
2016-06-07,927.422
2016-06-08,927.717
2016-06-09,906.293
2016-06-10,880.233
2016-06-13,865.675
2016-06-14,835.685
2016-06-15,846.763
2016-06-16,817.22
2016-06-17,835.366
2016-06-20,863.476
2016-06-21,864.906
2016-06-22,873.421
2016-06-23,919.505
2016-06-24,857.584
2016-06-27,794.197
2016-06-28,821.128
2016-06-29,845.695
2016-06-30,857.846
2016-07-01,869.544
2016-07-04,860.692
2016-07-05,829.45
2016-07-06,802.691
2016-07-07,824.447
2016-07-08,839.363
2016-07-11,848.54
2016-07-12,858.05
2016-07-13,855.057
2016-07-14,859.324
2016-07-15,849.709
2016-07-18,844.992
2016-07-19,841.641
2016-07-20,859.413
2016-07-21,857.801
2016-07-22,856.317
2016-07-25,854.767
2016-07-26,858.57
2016-07-27,865.121
2016-07-28,878.308
2016-07-29,893.411
2016-08-01,888.468
2016-08-02,878.285
2016-08-03,875.435
2016-08-04,883.187
2016-08-05,884.464
2016-08-08,885.281
2016-08-09,902.754
2016-08-10,899.537
2016-08-11,901.769
2016-08-12,911.769
2016-08-15,911.832
2016-08-16,914.788
2016-08-17,902.355
2016-08-18,914.804
2016-08-19,923.964
2016-08-22,925.623
2016-08-23,938.888
2016-08-24,943.2
2016-08-25,941.49
2016-08-26,948.881
2016-08-29,943.267
2016-08-30,947.26
2016-08-31,951.828
2016-09-01,956.009
2016-09-02,964.156
2016-09-05,972.893
2016-09-06,963.441
2016-09-07,967.792
2016-09-08,969.862
2016-09-09,963.165
2016-09-12,951.939
2016-09-13,957.498
2016-09-14,958.131
2016-09-15,960.301
2016-09-16,937.725
2016-09-19,946.512
2016-09-20,942.272
2016-09-21,943.369
2016-09-22,966.261
2016-09-23,945.286
2016-09-26,936.601
2016-09-27,920.402
2016-09-28,934.271
2016-09-29,944.217
2016-09-30,946.602
2016-10-03,943.38
2016-10-04,942.671
2016-10-05,947.81
2016-10-06,952.34
2016-10-07,944.396
2016-10-10,946.538
2016-10-11,936.331
2016-10-12,938.81
2016-10-13,924.951
2016-10-14,946.824
2016-10-17,943.98
2016-10-18,957.163
2016-10-19,972.138
2016-10-20,973.286
2016-10-21,975.649
2016-10-24,979.171
2016-10-25,975.723
2016-10-26,979.232
2016-10-27,985.641
2016-10-28,975.36
2016-10-31,981.715
2016-11-01,971.757
2016-11-02,934.863
2016-11-03,938.096
2016-11-04,933.705
2016-11-07,947.764
2016-11-08,944.815
2016-11-09,923.389
2016-11-10,916.552
2016-11-11,902.831
2016-11-14,897.744
2016-11-15,899.129
2016-11-16,888.607
2016-11-17,889.786
2016-11-18,887.863
2016-11-21,892.306
2016-11-22,900.583
2016-11-23,891.868
2016-11-24,885.209
2016-11-25,898.314
2016-11-28,895.708
2016-11-29,904.632
2016-11-30,901.372
2016-12-01,907.189
2016-12-02,915.184
2016-12-05,926.718
2016-12-06,935.49
2016-12-07,940.422
2016-12-08,947.224
2016-12-09,948.448
2016-12-12,949.48
2016-12-13,969.047
2016-12-14,976.652
2016-12-15,964.252
2016-12-16,960.711
2016-12-19,953.474
2016-12-20,953.039
2016-12-21,960.838
2016-12-22,966.558
2016-12-23,969.472
2016-12-26,969.472
2016-12-27,969.551
2016-12-28,960.931
2016-12-29,974.857
2016-12-30,974.543
2017-01-02,993.671
2017-01-03,985.389
2017-01-04,982.92
2017-01-05,1004.108
2017-01-06,1014.056
2017-01-09,999.358
2017-01-10,995.998
2017-01-11,988.833
2017-01-12,1012.665
2017-01-13,1020.759
2017-01-16,1018.248
2017-01-17,1023.33
2017-01-18,1010.171
2017-01-19,1009.877
2017-01-20,1022.907
2017-01-23,1019.936
2017-01-24,1019.003
2017-01-25,1041.948
2017-01-26,1036.419
2017-01-27,1038.032
2017-01-30,1032.841
2017-01-31,1042.472
2017-02-01,1047.027
2017-02-02,1060.864
2017-02-03,1062.287
2017-02-06,1050.019
2017-02-07,1053.591
2017-02-08,1035.463
2017-02-09,1048.142
2017-02-10,1049.949
2017-02-13,1053.504
2017-02-14,1050.581
2017-02-15,1065.556
2017-02-16,1074.785
2017-02-17,1065.965
2017-02-20,1057.357
2017-02-21,1053.475
2017-02-22,1047.924
2017-02-23,1043.392
2017-02-24,1025.596
2017-02-27,1037.808
2017-02-28,1034.409
2017-03-01,1049.302
2017-03-02,1046.753
2017-03-03,1048.857
2017-03-06,1053.107
2017-03-07,1047.211
2017-03-08,1052.408
2017-03-09,1051.794
2017-03-10,1067.163
2017-03-13,1074.336
2017-03-14,1071.658
2017-03-15,1076.329
2017-03-16,1095.325
2017-03-17,1103.983
2017-03-20,1104.802
2017-03-21,1088.583
2017-03-22,1078.281
2017-03-23,1082.104
2017-03-24,1092.264
2017-03-27,1088.99
2017-03-28,1097.249
2017-03-29,1085.074
2017-03-30,1091.518
2017-03-31,1093.634
2017-04-03,1085.543
2017-04-04,1092.075
2017-04-05,1100.852
2017-04-06,1097.574
2017-04-07,1087.952
2017-04-10,1089.205
2017-04-11,1088.447
2017-04-12,1096.455
2017-04-13,1096.714
2017-04-14,1096.714
2017-04-17,1100.644
2017-04-18,1083.4
2017-04-19,1090.237
2017-04-20,1100.523
2017-04-21,1085.947
2017-04-24,1126.477
2017-04-25,1132.97
2017-04-26,1131.602
2017-04-27,1129.061
2017-04-28,1149.54
2017-05-01,1157.665
2017-05-02,1154.858
2017-05-03,1150.807
2017-05-04,1162.209
2017-05-05,1176.831
2017-05-08,1177.311
2017-05-09,1174.705
2017-05-10,1175.212
2017-05-11,1183.137
2017-05-12,1189.199
2017-05-15,1211.2
2017-05-16,1218.636
2017-05-17,1200.872
2017-05-18,1193.807
2017-05-19,1205.807
2017-05-22,1215.493
2017-05-23,1218.308
2017-05-24,1218.214
2017-05-25,1221.582
2017-05-26,1218.269
2017-05-29,1212.426
2017-05-30,1215.579
2017-05-31,1225.647
2017-06-01,1226.541
2017-06-02,1233.141
2017-06-05,1230.623
2017-06-06,1229.909
2017-06-07,1231.645
2017-06-08,1230.956
2017-06-09,1236.135
2017-06-12,1226.462
2017-06-13,1233.237
2017-06-14,1245.933
2017-06-15,1223.023
2017-06-16,1232.95
2017-06-19,1254.813
2017-06-20,1249.7
2017-06-21,1238.477
2017-06-22,1229.899
2017-06-23,1231.897
2017-06-26,1240.828
2017-06-27,1239.38
2017-06-28,1253.645
2017-06-29,1261.404
2017-06-30,1258.336
2017-07-03,1279.039
2017-07-04,1275.831
2017-07-05,1272.548
2017-07-06,1278.148
2017-07-07,1273.797
2017-07-10,1284.566
2017-07-11,1282.89
2017-07-12,1290.521
2017-07-13,1291.984
2017-07-14,1299.086
2017-07-17,1303.435
2017-07-18,1310.805
2017-07-19,1312.263
2017-07-20,1311.196
2017-07-21,1310.394
2017-07-24,1297.823
2017-07-25,1308.77
2017-07-26,1308.212
2017-07-27,1324.16
2017-07-28,1326.944
2017-07-31,1330.845
2017-08-01,1338.109
2017-08-02,1331.337
2017-08-03,1328.22
2017-08-04,1323.744
2017-08-07,1324.852
2017-08-08,1320.474
2017-08-09,1315.128
2017-08-10,1302.981
2017-08-11,1300.611
2017-08-14,1315.456
2017-08-15,1302.479
2017-08-16,1304.662
2017-08-17,1296.675
2017-08-18,1290.896
2017-08-21,1304.794
2017-08-22,1305.561
2017-08-23,1304.025
2017-08-24,1304.732
2017-08-25,1310.964
2017-08-28,1322.366
2017-08-29,1316.179
2017-08-30,1313.674
2017-08-31,1303.639
2017-09-01,1314.297
2017-09-04,1312.657
2017-09-05,1300.179
2017-09-06,1282.844
2017-09-07,1292.679
2017-09-08,1295.393
2017-09-11,1302.854
2017-09-12,1316.257
2017-09-13,1307.965
2017-09-14,1300.497
2017-09-15,1296.356
2017-09-18,1310.058
2017-09-19,1326.336
2017-09-20,1326.147
2017-09-21,1329.604
2017-09-22,1336.49
2017-09-25,1331.923
2017-09-26,1324.379
2017-09-27,1326.243
2017-09-28,1341.581
2017-09-29,1349.293
2017-10-02,1344.551
2017-10-03,1347.523
2017-10-04,1327.029
2017-10-05,1333.472
2017-10-06,1337.998
2017-10-09,1343.16
2017-10-10,1354.982
2017-10-11,1368.765
2017-10-12,1356.268
2017-10-13,1349.162
2017-10-16,1335.686
2017-10-17,1337.169
2017-10-18,1347.745
2017-10-19,1347.61
2017-10-20,1349.323
2017-10-23,1341.798
2017-10-24,1331.646
2017-10-25,1325.497
2017-10-26,1314.896
2017-10-27,1279.289
2017-10-30,1290.751
2017-10-31,1301.111
2017-11-01,1295.68
2017-11-02,1309.308
2017-11-03,1280.131
2017-11-06,1286.07
2017-11-07,1285.586
2017-11-08,1292.627
2017-11-09,1274.135
2017-11-10,1275.362
2017-11-13,1252.366
2017-11-14,1243.518
2017-11-15,1251.817
2017-11-16,1246.817
2017-11-17,1248.171
2017-11-20,1245.978
2017-11-21,1240.571
2017-11-22,1249.877
2017-11-23,1248.136
2017-11-24,1260.133
2017-11-27,1247.994
2017-11-28,1260.853
2017-11-29,1284.2
2017-11-30,1287.492
2017-12-01,1277.716
2017-12-04,1273.638
2017-12-05,1241.913
2017-12-06,1225.826
2017-12-07,1237.235
2017-12-08,1274.02
2017-12-11,1301.511
2017-12-12,1300.691
2017-12-13,1295.839
2017-12-14,1293.583
2017-12-15,1278.536
2017-12-18,1305.196
2017-12-19,1299.743
2017-12-20,1303.811
2017-12-21,1313.802
2017-12-22,1313.482
2017-12-25,1313.482
2017-12-26,1316.79
2017-12-27,1311.576
2017-12-28,1316.501
2017-12-29,1324.216
2018-01-01,1324.216
2018-01-02,1336.281
2018-01-03,1326.481
2018-01-04,1348.248
2018-01-05,1346.952
2018-01-08,1352.524
2018-01-09,1335.833
2018-01-10,1359.081
2018-01-11,1378.51
2018-01-12,1381.679
2018-01-15,1404.425
2018-01-16,1394.229
2018-01-17,1396.294
2018-01-18,1370.173
2018-01-19,1361.238
2018-01-22,1379.819
2018-01-23,1381.661
2018-01-24,1399.67
2018-01-25,1377.61
2018-01-26,1388.444
2018-01-29,1388.607
2018-01-30,1375.446
2018-01-31,1380.662
2018-02-01,1372.385
2018-02-02,1378.372
2018-02-05,1377.134
2018-02-06,1335.411
2018-02-07,1348.255
2018-02-08,1337.923
2018-02-09,1333.616
2018-02-12,1355.028
2018-02-13,1352.79
2018-02-14,1372.299
2018-02-15,1387.203
2018-02-16,1404.516
2018-02-19,1400.675
2018-02-20,1368.672
2018-02-21,1363.662
2018-02-22,1362.329
2018-02-23,1370.79
2018-02-26,1378.435
2018-02-27,1339.034
2018-02-28,1348.307
2018-03-01,1336.828
2018-03-02,1335.299
2018-03-05,1338.027
2018-03-06,1342.885
2018-03-07,1351.994
2018-03-08,1341.033
2018-03-09,1347.872
2018-03-12,1350.897
2018-03-13,1363.734
2018-03-14,1341.025
2018-03-15,1338.436
2018-03-16,1339.193
2018-03-19,1344.031
2018-03-20,1333.136
2018-03-21,1327.566
2018-03-22,1307.207
2018-03-23,1308.331
2018-03-26,1308.883
2018-03-27,1295.22
2018-03-28,1295.751
2018-03-29,1289.466
2018-03-30,1289.466
2018-04-02,1291.053
2018-04-03,1280.504
2018-04-04,1273.406
2018-04-05,1283.631
2018-04-06,1277.597
2018-04-09,1288.42
2018-04-10,1293.739
2018-04-11,1275.463
2018-04-12,1276.233
2018-04-13,1270.979
2018-04-16,1272.52
2018-04-17,1278.184
2018-04-18,1291.273
2018-04-19,1289.792
2018-04-20,1286.888
2018-04-23,1284.467
2018-04-24,1289.271
2018-04-25,1250.016
2018-04-26,1251.477
2018-04-27,1250.348
2018-04-30,1238.306
2018-05-01,1240.866
2018-05-02,1237.346
2018-05-03,1225.272
2018-05-04,1221.223
2018-05-07,1217.241
2018-05-08,1229.663
2018-05-09,1225.003
2018-05-10,1227.533
2018-05-11,1234.214
2018-05-14,1225.781
2018-05-15,1218.545
2018-05-16,1202.969
2018-05-17,1198.129
2018-05-18,1191.851
2018-05-21,1189.979
2018-05-22,1199.599
2018-05-23,1198.081
2018-05-24,1176.995
2018-05-25,1170.399
2018-05-28,1164.744
2018-05-29,1134.948
2018-05-30,1140.241
2018-05-31,1167.545
2018-06-01,1191.325
2018-06-04,1207.557
2018-06-05,1204.859
2018-06-06,1195.968
2018-06-07,1199.618
2018-06-08,1179.707
2018-06-11,1203.941
2018-06-12,1203.235
2018-06-13,1201.155
2018-06-14,1195.752
2018-06-15,1187.212
2018-06-18,1163.027
2018-06-19,1143.509
2018-06-20,1140.628
2018-06-21,1129.917
2018-06-22,1137.627
2018-06-25,1123.939
2018-06-26,1099.524
2018-06-27,1097.722
2018-06-28,1095.023
2018-06-29,1106.511
2018-07-02,1097.566
2018-07-03,1114.093
2018-07-04,1098.231
2018-07-05,1083.057
2018-07-06,1083.851
2018-07-09,1095.695
2018-07-10,1096.348
2018-07-11,1096.469
2018-07-12,1099.523
2018-07-13,1095.645
2018-07-16,1097.206
2018-07-17,1103.0
2018-07-18,1026.812
2018-07-19,1041.132
2018-07-20,1045.813
2018-07-23,1057.401
2018-07-24,1063.928
2018-07-25,1054.517
2018-07-26,1065.445
2018-07-27,1067.767
2018-07-30,1071.357
2018-07-31,1062.947
2018-08-01,1045.617
2018-08-02,1023.623
2018-08-03,1034.413
2018-08-06,1021.344
2018-08-07,1030.616
2018-08-08,1032.7
2018-08-09,1048.824
2018-08-10,1041.41
2018-08-13,1035.649
2018-08-14,1014.954
2018-08-15,1000.01
2018-08-16,1020.123
2018-08-17,1030.095
2018-08-20,1037.912
2018-08-21,1048.878
2018-08-22,1072.31
2018-08-23,1060.883
2018-08-24,1082.246
2018-08-27,1106.519
2018-08-28,1108.231
2018-08-29,1107.301
2018-08-30,1102.546
2018-08-31,1085.189
2018-09-03,1082.533
2018-09-04,1024.371
2018-09-05,1041.706
2018-09-06,1057.544
2018-09-07,1023.474
2018-09-10,1003.973
2018-09-11,994.949
2018-09-12,989.369
2018-09-13,1009.888
2018-09-14,1000.066
2018-09-17,997.119
2018-09-18,1026.661
2018-09-19,1005.617
2018-09-20,1043.798
2018-09-21,1019.942
2018-09-24,1007.345
2018-09-25,1020.503
2018-09-26,1028.104
2018-09-27,1020.342
2018-09-28,1008.323
2018-10-01,1010.027
2018-10-02,1006.409
2018-10-03,994.186
2018-10-04,952.267
2018-10-05,907.176
2018-10-08,880.231
2018-10-09,875.617
2018-10-10,886.523
2018-10-11,870.799
2018-10-12,870.387
2018-10-15,864.69
2018-10-16,875.179
2018-10-17,855.493
2018-10-18,848.685
2018-10-19,830.807
2018-10-22,825.973
2018-10-23,804.042
2018-10-24,797.542
2018-10-25,798.103
2018-10-26,794.441
2018-10-29,807.885
2018-10-30,799.567
2018-10-31,800.16
2018-11-01,834.25
2018-11-02,852.639
2018-11-05,848.325
2018-11-06,850.063
2018-11-07,894.838
2018-11-08,896.528
2018-11-09,894.443
2018-11-12,883.22
2018-11-13,876.751
2018-11-14,892.774
2018-11-15,870.672
2018-11-16,866.833
2018-11-19,863.692
2018-11-20,835.626
2018-11-21,837.752
2018-11-22,843.324
2018-11-23,842.896
2018-11-26,862.854
2018-11-27,862.089
2018-11-28,855.815
2018-11-29,845.592
2018-11-30,833.878
2018-12-03,846.832
2018-12-04,840.477
2018-12-05,854.791
2018-12-06,831.1
2018-12-07,854.953
2018-12-10,826.804
2018-12-11,844.546
2018-12-12,849.312
2018-12-13,852.648
2018-12-14,839.38
2018-12-17,828.335
2018-12-18,833.961
2018-12-19,827.93
2018-12-20,800.321
2018-12-21,794.187
2018-12-24,794.181
2018-12-25,794.181
2018-12-26,793.707
2018-12-27,774.412
2018-12-28,794.544
2018-12-31,794.867
2019-01-01,794.867
2019-01-02,790.121
2019-01-03,789.504
2019-01-04,822.437
2019-01-07,829.619
2019-01-08,830.081
2019-01-09,838.407
2019-01-10,826.571
2019-01-11,822.556
2019-01-14,820.344
2019-01-15,814.941
2019-01-16,816.413
2019-01-17,809.946
2019-01-18,813.549
2019-01-21,819.405
2019-01-22,803.361
2019-01-23,807.486
2019-01-24,797.887
2019-01-25,810.012
2019-01-28,804.534
2019-01-29,805.254
2019-01-30,807.287
2019-01-31,804.421
2019-02-01,826.832
2019-02-04,819.441
2019-02-05,830.704
2019-02-06,822.768
2019-02-07,813.174
2019-02-08,786.564
2019-02-11,787.936
2019-02-12,801.62
2019-02-13,800.499
2019-02-14,809.988
2019-02-15,815.721
2019-02-18,825.837
2019-02-19,831.484
2019-02-20,840.613
2019-02-21,792.174
2019-02-22,806.221
2019-02-25,823.957
2019-02-26,821.94
2019-02-27,834.903
2019-02-28,835.943
2019-03-01,831.594
2019-03-04,831.887
2019-03-05,830.76
2019-03-06,832.935
2019-03-07,817.267
2019-03-08,811.576
2019-03-11,815.122
2019-03-12,826.575
2019-03-13,835.109
2019-03-14,847.584
2019-03-15,849.343
2019-03-18,859.57
2019-03-19,865.881
2019-03-20,859.329
2019-03-21,852.523
2019-03-22,834.85
2019-03-25,834.129
2019-03-26,826.521
2019-03-27,828.191
2019-03-28,809.106
2019-03-29,807.431
2019-04-01,832.95
2019-04-02,838.884
2019-04-03,853.973
2019-04-04,868.61
2019-04-05,858.556
2019-04-08,864.181
2019-04-09,860.63
2019-04-10,863.835
2019-04-11,876.911
2019-04-12,890.842
2019-04-15,897.007
2019-04-16,903.514
2019-04-17,911.036
2019-04-18,906.111
2019-04-19,906.111
2019-04-22,907.033
2019-04-23,896.777
2019-04-24,894.384
2019-04-25,885.563
2019-04-26,899.404
2019-04-29,901.517
2019-04-30,864.441
2019-05-01,876.021
2019-05-02,860.469
2019-05-03,856.873
2019-05-06,842.44
2019-05-07,839.154
2019-05-08,837.619
2019-05-09,820.832
2019-05-10,834.272
2019-05-13,818.411
2019-05-14,809.1
2019-05-15,801.955
2019-05-16,814.403
2019-05-17,812.979
2019-05-20,806.541
2019-05-21,814.157
2019-05-22,814.154
2019-05-23,799.696
2019-05-24,805.636
2019-05-27,796.257
2019-05-28,804.657
2019-05-29,788.094
2019-05-30,787.038
2019-05-31,788.347
2019-06-03,783.295
2019-06-04,804.395
2019-06-05,806.439
2019-06-06,788.849
2019-06-07,803.698
2019-06-10,802.035
2019-06-11,810.038
2019-06-12,807.833
2019-06-13,808.194
2019-06-14,794.029
2019-06-17,795.327
2019-06-18,772.574
2019-06-19,786.157
2019-06-20,786.246
2019-06-21,790.464
2019-06-24,776.88
2019-06-25,763.225
2019-06-26,774.932
2019-06-27,786.375
2019-06-28,798.347
2019-07-01,797.377
2019-07-02,789.864
2019-07-03,790.869
2019-07-04,795.11
2019-07-05,795.354
2019-07-08,781.091
2019-07-09,761.15
2019-07-10,773.254
2019-07-11,772.443
2019-07-12,776.352
2019-07-15,781.737
2019-07-16,786.98
2019-07-17,764.423
2019-07-18,764.451
2019-07-19,765.64
2019-07-22,761.494
2019-07-23,774.483
2019-07-24,767.766
2019-07-25,776.374
2019-07-26,762.556
2019-07-29,762.638
2019-07-30,744.844
2019-07-31,747.346
2019-08-01,745.156
2019-08-02,727.751
2019-08-05,713.948
2019-08-06,714.168
2019-08-07,713.363
2019-08-08,717.787
2019-08-09,707.309
2019-08-12,697.632
2019-08-13,699.35
2019-08-14,671.629
2019-08-15,662.292
2019-08-16,688.98
2019-08-19,696.952
2019-08-20,681.603
2019-08-21,682.328
2019-08-22,689.392
2019-08-23,679.193
2019-08-26,668.781
2019-08-27,668.436
2019-08-28,664.423
2019-08-29,667.043
2019-08-30,670.346
2019-09-02,658.634
2019-09-03,651.794
2019-09-04,659.308
2019-09-05,691.358
2019-09-06,694.109
2019-09-09,744.46
2019-09-10,751.818
2019-09-11,753.824
2019-09-12,753.868
2019-09-13,785.873
2019-09-16,754.338
2019-09-17,736.84
2019-09-18,722.1
2019-09-19,728.978
2019-09-20,732.794
2019-09-23,718.392
2019-09-24,717.195
2019-09-25,705.907
2019-09-26,704.228
2019-09-27,714.789
2019-09-30,710.054
2019-10-01,704.726
2019-10-02,698.356
2019-10-03,687.377
2019-10-04,686.466
2019-10-07,697.272
2019-10-08,685.336
2019-10-09,689.142
2019-10-10,697.711
2019-10-11,722.108
2019-10-14,724.192
2019-10-15,736.863
2019-10-16,736.382
2019-10-17,742.789
2019-10-18,735.332
2019-10-21,766.31
2019-10-22,759.5
2019-10-23,758.542
2019-10-24,756.111
2019-10-25,761.257
2019-10-28,764.793
2019-10-29,762.807
2019-10-30,746.797
2019-10-31,749.961
2019-11-01,738.063
2019-11-04,748.355
2019-11-05,746.012
2019-11-06,745.719
2019-11-07,761.365
2019-11-08,756.913
2019-11-11,749.602
2019-11-12,751.972
2019-11-13,737.007
2019-11-14,737.883
2019-11-15,752.798
2019-11-18,751.873
2019-11-19,751.362
2019-11-20,743.933
2019-11-21,742.619
2019-11-22,745.805
2019-11-25,743.792
2019-11-26,740.052
2019-11-27,742.755
2019-11-28,749.782
2019-11-29,744.788
2019-12-02,752.691
2019-12-03,744.182
2019-12-04,747.626
2019-12-05,770.611
2019-12-06,781.503
2019-12-09,794.026
2019-12-10,795.628
2019-12-11,795.755
2019-12-12,819.743
2019-12-13,828.825
2019-12-16,844.056
2019-12-17,844.425
2019-12-18,830.902
2019-12-19,819.924
2019-12-20,816.476
2019-12-23,823.062
2019-12-24,823.257
2019-12-25,823.257
2019-12-26,823.85
2019-12-27,833.769
2019-12-30,834.174
2019-12-31,835.565
2020-01-01,835.565
2020-01-02,846.839
2020-01-03,826.225
2020-01-06,815.905
2020-01-07,823.815
2020-01-08,818.145
2020-01-09,826.158
2020-01-10,811.977
2020-01-13,806.41
2020-01-14,806.512
2020-01-15,793.947
2020-01-16,796.386
2020-01-17,800.271
2020-01-20,799.996
2020-01-21,798.401
2020-01-22,797.583
2020-01-23,784.092
2020-01-24,791.843
2020-01-27,762.508
2020-01-28,770.373
2020-01-29,777.88
2020-01-30,765.354
2020-01-31,788.407
2020-02-03,777.691
2020-02-04,801.141
2020-02-05,807.248
2020-02-06,811.586
2020-02-07,808.745
