Date,AUSTRIA SMID CAP SMID (Small+Mid Cap)
2010-09-21,460.837
2010-09-22,466.494
2010-09-23,461.22
2010-09-24,472.667
2010-09-27,474.324
2010-09-28,475.852
2010-09-29,477.956
2010-09-30,479.297
2010-10-01,486.267
2010-10-04,481.791
2010-10-05,491.832
2010-10-06,500.748
2010-10-07,504.84
2010-10-08,505.224
2010-10-11,505.917
2010-10-12,499.982
2010-10-13,509.813
2010-10-14,515.423
2010-10-15,513.395
2010-10-18,514.023
2010-10-19,505.347
2010-10-20,513.746
2010-10-21,518.573
2010-10-22,514.754
2010-10-25,520.774
2010-10-26,516.675
2010-10-27,508.388
2010-10-28,513.224
2010-10-29,508.162
2010-11-01,507.76
2010-11-02,515.767
2010-11-03,511.386
2010-11-04,528.692
2010-11-05,523.994
2010-11-08,521.387
2010-11-09,525.455
2010-11-10,513.843
2010-11-11,504.967
2010-11-12,507.318
2010-11-15,509.008
2010-11-16,498.459
2010-11-17,503.028
2010-11-18,511.254
2010-11-19,514.544
2010-11-22,512.549
2010-11-23,495.245
2010-11-24,498.593
2010-11-25,500.378
2010-11-26,495.639
2010-11-29,485.734
2010-11-30,476.698
2010-12-01,493.177
2010-12-02,507.717
2010-12-03,517.987
2010-12-06,518.373
2010-12-07,525.908
2010-12-08,520.785
2010-12-09,520.065
2010-12-10,521.24
2010-12-13,529.872
2010-12-14,527.204
2010-12-15,521.107
2010-12-16,513.96
2010-12-17,514.889
2010-12-20,517.229
2010-12-21,526.046
2010-12-22,526.258
2010-12-23,520.479
2010-12-24,522.53
2010-12-27,523.652
2010-12-28,526.4
2010-12-29,533.12
2010-12-30,533.668
2010-12-31,539.032
2011-01-03,545.755
2011-01-04,541.635
2011-01-05,524.012
2011-01-06,519.666
2011-01-07,522.096
2011-01-10,512.032
2011-01-11,518.171
2011-01-12,528.009
2011-01-13,532.98
2011-01-14,527.891
2011-01-17,523.98
2011-01-18,532.723
2011-01-19,534.583
2011-01-20,516.897
2011-01-21,527.382
2011-01-24,532.08
2011-01-25,530.983
2011-01-26,535.759
2011-01-27,543.89
2011-01-28,538.26
2011-01-31,535.827
2011-02-01,546.578
2011-02-02,544.509
2011-02-03,536.313
2011-02-04,538.449
2011-02-07,543.655
2011-02-08,549.76
2011-02-09,549.972
2011-02-10,542.779
2011-02-11,542.483
2011-02-14,544.965
2011-02-15,540.487
2011-02-16,541.792
2011-02-17,540.526
2011-02-18,543.827
2011-02-21,539.739
2011-02-22,539.178
2011-02-23,532.559
2011-02-24,530.9
2011-02-25,536.523
2011-02-28,542.713
2011-03-01,542.938
2011-03-02,541.551
2011-03-03,544.093
2011-03-04,544.182
2011-03-07,545.007
2011-03-08,538.922
2011-03-09,540.695
2011-03-10,532.0
2011-03-11,527.286
2011-03-14,521.829
2011-03-15,507.896
2011-03-16,509.015
2011-03-17,524.728
2011-03-18,536.384
2011-03-21,547.234
2011-03-22,547.172
2011-03-23,546.479
2011-03-24,558.386
2011-03-25,558.389
2011-03-28,557.231
2011-03-29,557.766
2011-03-30,560.691
2011-03-31,558.503
2011-04-01,562.559
2011-04-04,564.889
2011-04-05,561.672
2011-04-06,570.94
2011-04-07,561.159
2011-04-08,571.552
2011-04-11,568.161
2011-04-12,562.174
2011-04-13,566.149
2011-04-14,560.641
2011-04-15,560.621
2011-04-18,541.202
2011-04-19,548.336
2011-04-20,568.699
2011-04-21,573.607
2011-04-22,573.607
2011-04-25,573.194
2011-04-26,576.101
2011-04-27,577.798
2011-04-28,585.425
2011-04-29,585.823
2011-05-02,590.374
2011-05-03,589.971
2011-05-04,585.894
2011-05-05,568.665
2011-05-06,566.994
2011-05-09,560.545
2011-05-10,569.897
2011-05-11,570.016
2011-05-12,558.152
2011-05-13,553.228
2011-05-16,552.744
2011-05-17,543.974
2011-05-18,551.876
2011-05-19,552.706
2011-05-20,546.653
2011-05-23,534.846
2011-05-24,541.757
2011-05-25,538.469
2011-05-26,539.605
2011-05-27,550.838
2011-05-30,552.224
2011-05-31,561.369
2011-06-01,562.3
2011-06-02,562.866
2011-06-03,565.007
2011-06-06,562.562
2011-06-07,561.459
2011-06-08,550.088
2011-06-09,547.822
2011-06-10,539.973
2011-06-13,540.612
2011-06-14,550.355
2011-06-15,540.007
2011-06-16,528.147
2011-06-17,536.17
2011-06-20,528.308
2011-06-21,540.847
2011-06-22,539.757
2011-06-23,529.081
2011-06-24,519.843
2011-06-27,522.578
2011-06-28,528.543
2011-06-29,539.362
2011-06-30,548.881
2011-07-01,556.044
2011-07-04,559.528
2011-07-05,554.11
2011-07-06,545.056
2011-07-07,549.268
2011-07-08,542.249
2011-07-11,517.549
2011-07-12,514.291
2011-07-13,529.16
2011-07-14,522.355
2011-07-15,519.481
2011-07-18,501.106
2011-07-19,512.757
2011-07-20,517.05
2011-07-21,530.215
2011-07-22,533.171
2011-07-25,533.774
2011-07-26,539.002
2011-07-27,528.348
2011-07-28,519.556
2011-07-29,520.59
2011-08-01,508.366
2011-08-02,489.842
2011-08-03,481.76
2011-08-04,463.058
2011-08-05,449.879
2011-08-08,419.992
2011-08-09,427.455
2011-08-10,417.976
2011-08-11,430.322
2011-08-12,445.936
2011-08-15,453.151
2011-08-16,449.542
2011-08-17,456.041
2011-08-18,428.796
2011-08-19,423.263
2011-08-22,426.019
2011-08-23,423.215
2011-08-24,434.876
2011-08-25,433.898
2011-08-26,431.311
2011-08-29,446.458
2011-08-30,447.076
2011-08-31,461.295
2011-09-01,458.531
2011-09-02,442.842
2011-09-05,423.017
2011-09-06,416.152
2011-09-07,425.702
2011-09-08,427.351
2011-09-09,402.625
2011-09-12,386.342
2011-09-13,391.024
2011-09-14,392.338
2011-09-15,407.037
2011-09-16,413.245
2011-09-19,396.513
2011-09-20,403.904
2011-09-21,399.305
2011-09-22,375.21
2011-09-23,371.916
2011-09-26,375.479
2011-09-27,402.133
2011-09-28,399.049
2011-09-29,404.343
2011-09-30,390.01
2011-10-03,376.147
2011-10-04,363.92
2011-10-05,383.062
2011-10-06,390.818
2011-10-07,396.617
2011-10-10,404.413
2011-10-11,398.242
2011-10-12,419.656
2011-10-13,410.958
2011-10-14,422.547
2011-10-17,414.765
2011-10-18,411.682
2011-10-19,412.604
2011-10-20,400.305
2011-10-21,415.721
2011-10-24,422.475
2011-10-25,422.098
2011-10-26,419.518
2011-10-27,449.193
2011-10-28,447.818
2011-10-31,427.31
2011-11-01,418.977
2011-11-02,415.21
2011-11-03,422.039
2011-11-04,427.077
2011-11-07,419.39
2011-11-08,428.356
2011-11-09,408.98
2011-11-10,401.426
2011-11-11,414.499
2011-11-14,408.042
2011-11-15,397.753
2011-11-16,395.183
2011-11-17,382.677
2011-11-18,381.253
2011-11-21,363.824
2011-11-22,357.561
2011-11-23,351.965
2011-11-24,355.319
2011-11-25,354.949
2011-11-28,372.841
2011-11-29,374.933
2011-11-30,390.607
2011-12-01,386.166
2011-12-02,392.321
2011-12-05,396.867
2011-12-06,393.704
2011-12-07,396.702
2011-12-08,394.376
2011-12-09,390.09
2011-12-12,373.495
2011-12-13,370.767
2011-12-14,361.47
2011-12-15,365.517
2011-12-16,369.813
2011-12-19,368.576
2011-12-20,382.154
2011-12-21,379.891
2011-12-22,387.262
2011-12-23,386.334
2011-12-26,386.334
2011-12-27,388.565
2011-12-28,382.193
2011-12-29,384.49
2011-12-30,386.485
2012-01-02,394.899
2012-01-03,401.244
2012-01-04,393.446
2012-01-05,384.667
2012-01-06,382.291
2012-01-09,375.537
2012-01-10,384.153
2012-01-11,382.562
2012-01-12,387.687
2012-01-13,384.326
2012-01-16,386.726
2012-01-17,392.854
2012-01-18,397.332
2012-01-19,405.809
2012-01-20,408.725
2012-01-23,420.836
2012-01-24,413.245
2012-01-25,413.775
2012-01-26,431.201
2012-01-27,428.998
2012-01-30,417.213
2012-01-31,418.876
2012-02-01,432.321
2012-02-02,434.455
2012-02-03,441.985
2012-02-06,443.323
2012-02-07,447.302
2012-02-08,448.941
2012-02-09,449.338
2012-02-10,435.697
2012-02-13,441.237
2012-02-14,433.123
2012-02-15,431.838
2012-02-16,427.886
2012-02-17,437.97
2012-02-20,446.681
2012-02-21,441.861
2012-02-22,433.737
2012-02-23,434.951
2012-02-24,446.645
2012-02-27,443.601
2012-02-28,445.971
2012-02-29,442.776
2012-03-01,444.421
2012-03-02,439.417
2012-03-05,434.581
2012-03-06,417.14
2012-03-07,419.941
2012-03-08,429.511
2012-03-09,426.494
2012-03-12,424.929
2012-03-13,429.766
2012-03-14,432.254
2012-03-15,435.919
2012-03-16,442.566
2012-03-19,446.338
2012-03-20,441.253
2012-03-21,439.403
2012-03-22,433.014
2012-03-23,436.198
2012-03-26,443.94
2012-03-27,443.963
2012-03-28,440.126
2012-03-29,439.284
2012-03-30,442.466
2012-04-02,443.387
2012-04-03,444.077
2012-04-04,426.86
2012-04-05,420.777
2012-04-06,420.777
2012-04-09,421.018
2012-04-10,413.265
2012-04-11,419.964
2012-04-12,429.829
2012-04-13,419.864
2012-04-16,420.498
2012-04-17,426.733
2012-04-18,423.324
2012-04-19,423.844
2012-04-20,429.381
2012-04-23,418.353
2012-04-24,424.969
2012-04-25,429.993
2012-04-26,430.994
2012-04-27,438.018
2012-04-30,436.196
2012-05-01,435.85
2012-05-02,432.218
2012-05-03,431.46
2012-05-04,427.016
2012-05-07,429.986
2012-05-08,423.978
2012-05-09,414.597
2012-05-10,417.309
2012-05-11,415.143
2012-05-14,400.763
2012-05-15,393.073
2012-05-16,392.553
2012-05-17,391.536
2012-05-18,388.415
2012-05-21,392.424
2012-05-22,403.935
2012-05-23,390.644
2012-05-24,391.79
2012-05-25,388.232
2012-05-28,389.038
2012-05-29,390.543
2012-05-30,379.095
2012-05-31,382.092
2012-06-01,374.712
2012-06-04,375.331
2012-06-05,377.516
2012-06-06,386.083
2012-06-07,388.091
2012-06-08,383.845
2012-06-11,385.791
2012-06-12,382.057
2012-06-13,383.666
2012-06-14,385.294
2012-06-15,391.824
2012-06-18,390.641
2012-06-19,400.925
2012-06-20,405.712
2012-06-21,398.051
2012-06-22,388.66
2012-06-25,383.3
2012-06-26,377.61
2012-06-27,380.65
2012-06-28,378.227
2012-06-29,401.404
2012-07-02,405.006
2012-07-03,407.701
2012-07-04,401.694
2012-07-05,395.632
2012-07-06,388.024
2012-07-09,385.676
2012-07-10,387.836
2012-07-11,386.428
2012-07-12,381.046
2012-07-13,387.584
2012-07-16,388.513
2012-07-17,388.976
2012-07-18,393.986
2012-07-19,397.015
2012-07-20,385.5
2012-07-23,374.099
2012-07-24,372.058
2012-07-25,372.939
2012-07-26,389.167
2012-07-27,392.924
2012-07-30,397.689
2012-07-31,400.924
2012-08-01,397.355
2012-08-02,383.456
2012-08-03,400.009
2012-08-06,406.878
2012-08-07,407.931
2012-08-08,407.156
2012-08-09,408.639
2012-08-10,407.349
2012-08-13,406.899
2012-08-14,406.287
2012-08-15,404.984
2012-08-16,409.561
2012-08-17,411.396
2012-08-20,408.13
2012-08-21,412.857
2012-08-22,408.645
2012-08-23,410.428
2012-08-24,405.003
2012-08-27,405.855
2012-08-28,404.427
2012-08-29,402.572
2012-08-30,395.821
2012-08-31,402.525
2012-09-03,404.956
2012-09-04,403.544
2012-09-05,407.45
2012-09-06,420.32
2012-09-07,426.803
2012-09-10,426.216
2012-09-11,429.615
2012-09-12,434.607
2012-09-13,432.817
2012-09-14,452.215
2012-09-17,449.609
2012-09-18,442.353
2012-09-19,441.709
2012-09-20,435.368
2012-09-21,439.839
2012-09-24,433.685
2012-09-25,433.084
2012-09-26,423.409
2012-09-27,426.582
2012-09-28,423.666
2012-10-01,432.24
2012-10-02,435.124
2012-10-03,436.187
2012-10-04,439.192
2012-10-05,446.681
2012-10-08,441.776
2012-10-09,434.63
2012-10-10,432.153
2012-10-11,437.405
2012-10-12,437.053
2012-10-15,438.82
2012-10-16,447.208
2012-10-17,454.991
2012-10-18,454.395
2012-10-19,447.419
2012-10-22,449.997
2012-10-23,436.096
2012-10-24,437.397
2012-10-25,439.531
2012-10-26,438.581
2012-10-29,435.815
2012-10-30,440.885
2012-10-31,440.399
2012-11-01,439.685
2012-11-02,443.118
2012-11-05,439.633
2012-11-06,441.606
2012-11-07,436.638
2012-11-08,429.441
2012-11-09,429.234
2012-11-12,429.719
2012-11-13,428.741
2012-11-14,429.558
2012-11-15,430.674
2012-11-16,425.909
2012-11-19,434.028
2012-11-20,435.157
2012-11-21,434.389
2012-11-22,441.572
2012-11-23,449.592
2012-11-26,450.316
2012-11-27,451.514
2012-11-28,451.86
2012-11-29,460.563
2012-11-30,460.537
2012-12-03,465.965
2012-12-04,465.109
2012-12-05,469.118
2012-12-06,471.186
2012-12-07,467.387
2012-12-10,468.885
2012-12-11,472.698
2012-12-12,474.879
2012-12-13,478.212
2012-12-14,479.229
2012-12-17,481.686
2012-12-18,487.822
2012-12-19,495.815
2012-12-20,491.944
2012-12-21,490.332
2012-12-24,491.095
2012-12-25,491.095
2012-12-26,492.1
2012-12-27,490.839
2012-12-28,488.882
2012-12-31,487.514
2013-01-01,487.514
2013-01-02,503.082
2013-01-03,497.74
2013-01-04,496.478
2013-01-07,498.088
2013-01-08,492.945
2013-01-09,491.149
2013-01-10,496.943
2013-01-11,499.849
2013-01-14,496.744
2013-01-15,494.107
2013-01-16,493.928
2013-01-17,501.893
2013-01-18,496.72
2013-01-21,499.772
2013-01-22,498.313
2013-01-23,498.45
2013-01-24,502.497
2013-01-25,507.695
2013-01-28,508.711
2013-01-29,506.732
2013-01-30,510.262
2013-01-31,509.022
2013-02-01,514.342
2013-02-04,502.049
2013-02-05,499.77
2013-02-06,500.638
2013-02-07,493.702
2013-02-08,498.043
2013-02-11,499.739
2013-02-12,500.811
2013-02-13,504.326
2013-02-14,499.444
2013-02-15,499.049
2013-02-18,496.221
2013-02-19,500.061
2013-02-20,500.381
2013-02-21,486.174
2013-02-22,486.455
2013-02-25,491.667
2013-02-26,478.383
2013-02-27,486.295
2013-02-28,488.028
2013-03-01,484.193
2013-03-04,481.293
2013-03-05,487.337
2013-03-06,487.813
2013-03-07,491.801
2013-03-08,496.289
2013-03-11,496.516
2013-03-12,495.684
2013-03-13,490.761
2013-03-14,494.256
2013-03-15,497.576
2013-03-18,491.275
2013-03-19,484.605
2013-03-20,485.706
2013-03-21,483.898
2013-03-22,479.515
2013-03-25,469.578
2013-03-26,467.279
2013-03-27,462.475
2013-03-28,465.146
2013-03-29,465.146
2013-04-01,465.364
2013-04-02,467.939
2013-04-03,465.513
2013-04-04,460.725
2013-04-05,460.962
2013-04-08,461.39
2013-04-09,467.16
2013-04-10,475.09
2013-04-11,479.92
2013-04-12,476.551
2013-04-15,468.488
2013-04-16,467.333
2013-04-17,457.914
2013-04-18,456.865
2013-04-19,459.057
2013-04-22,457.346
2013-04-23,462.988
2013-04-24,468.111
2013-04-25,471.469
2013-04-26,470.194
2013-04-29,472.726
2013-04-30,477.219
2013-05-01,477.544
2013-05-02,462.15
2013-05-03,470.909
2013-05-06,469.869
2013-05-07,472.376
2013-05-08,473.662
2013-05-09,470.839
2013-05-10,476.805
2013-05-13,479.116
2013-05-14,480.695
2013-05-15,476.132
2013-05-16,473.36
2013-05-17,472.939
2013-05-20,474.137
2013-05-21,477.235
2013-05-22,476.254
2013-05-23,466.876
2013-05-24,470.18
2013-05-27,473.477
2013-05-28,470.795
2013-05-29,470.524
2013-05-30,473.699
2013-05-31,468.807
2013-06-03,467.927
2013-06-04,468.248
2013-06-05,470.244
2013-06-06,468.601
2013-06-07,477.336
2013-06-10,476.416
2013-06-11,473.832
2013-06-12,471.159
2013-06-13,467.614
2013-06-14,471.768
2013-06-17,473.127
2013-06-18,474.721
2013-06-19,473.377
2013-06-20,458.752
2013-06-21,452.311
2013-06-24,435.728
2013-06-25,436.669
2013-06-26,438.904
2013-06-27,444.614
2013-06-28,441.138
2013-07-01,446.773
2013-07-02,448.892
2013-07-03,440.309
2013-07-04,445.063
2013-07-05,443.662
2013-07-08,449.172
2013-07-09,450.036
2013-07-10,450.833
2013-07-11,460.927
2013-07-12,462.593
2013-07-15,465.345
2013-07-16,467.751
2013-07-17,468.478
2013-07-18,471.238
2013-07-19,470.485
2013-07-22,470.942
2013-07-23,470.663
2013-07-24,475.389
2013-07-25,473.461
2013-07-26,477.078
2013-07-29,478.579
2013-07-30,476.082
2013-07-31,476.782
2013-08-01,484.538
2013-08-02,488.106
2013-08-05,489.038
2013-08-06,489.695
2013-08-07,486.474
2013-08-08,494.016
2013-08-09,497.019
2013-08-12,496.352
2013-08-13,493.576
2013-08-14,499.947
2013-08-15,499.382
2013-08-16,506.775
2013-08-19,508.396
2013-08-20,505.725
2013-08-21,502.702
2013-08-22,504.178
2013-08-23,510.184
2013-08-26,507.527
2013-08-27,499.226
2013-08-28,495.205
2013-08-29,492.372
2013-08-30,487.162
2013-09-02,491.536
2013-09-03,489.945
2013-09-04,496.875
2013-09-05,499.251
2013-09-06,501.792
2013-09-09,506.409
2013-09-10,514.815
2013-09-11,520.582
2013-09-12,516.0
2013-09-13,510.508
2013-09-16,518.131
2013-09-17,516.262
2013-09-18,517.766
2013-09-19,527.412
2013-09-20,523.172
2013-09-23,521.87
2013-09-24,528.307
2013-09-25,530.639
2013-09-26,532.904
2013-09-27,536.674
2013-09-30,535.75
2013-10-01,538.534
2013-10-02,540.345
2013-10-03,542.72
2013-10-04,540.033
2013-10-07,532.744
2013-10-08,529.861
2013-10-09,523.526
2013-10-10,531.953
2013-10-11,532.769
2013-10-14,536.215
2013-10-15,539.494
2013-10-16,539.09
2013-10-17,545.85
2013-10-18,555.205
2013-10-21,555.112
2013-10-22,555.685
2013-10-23,556.475
2013-10-24,554.442
2013-10-25,552.734
2013-10-28,553.438
2013-10-29,556.362
2013-10-30,558.473
2013-10-31,553.245
2013-11-01,548.87
2013-11-04,556.111
2013-11-05,553.871
2013-11-06,560.912
2013-11-07,556.6
2013-11-08,553.392
2013-11-11,557.265
2013-11-12,557.521
2013-11-13,553.707
2013-11-14,555.397
2013-11-15,555.146
2013-11-18,561.217
2013-11-19,559.2
2013-11-20,555.954
2013-11-21,558.263
2013-11-22,562.331
2013-11-25,563.883
2013-11-26,564.436
2013-11-27,566.494
2013-11-28,566.675
2013-11-29,565.782
2013-12-02,560.679
2013-12-03,551.357
2013-12-04,540.331
2013-12-05,539.578
2013-12-06,540.256
2013-12-09,544.674
2013-12-10,547.716
2013-12-11,545.85
2013-12-12,540.421
2013-12-13,535.288
2013-12-16,534.696
2013-12-17,531.348
2013-12-18,538.016
2013-12-19,535.198
2013-12-20,537.577
2013-12-23,543.764
2013-12-24,542.197
2013-12-25,542.197
2013-12-26,543.209
2013-12-27,551.377
2013-12-30,553.099
2013-12-31,551.698
2014-01-01,551.698
2014-01-02,545.665
2014-01-03,548.592
2014-01-06,549.761
2014-01-07,561.428
2014-01-08,564.272
2014-01-09,564.448
2014-01-10,570.473
2014-01-13,567.04
2014-01-14,569.29
2014-01-15,571.647
2014-01-16,572.827
2014-01-17,572.773
2014-01-20,572.028
2014-01-21,571.12
2014-01-22,573.376
2014-01-23,572.012
2014-01-24,559.346
2014-01-27,557.186
2014-01-28,559.916
2014-01-29,552.481
2014-01-30,547.861
2014-01-31,542.656
2014-02-03,538.2
2014-02-04,534.427
2014-02-05,536.599
2014-02-06,541.548
2014-02-07,551.385
2014-02-10,551.49
2014-02-11,565.48
2014-02-12,563.464
2014-02-13,560.001
2014-02-14,565.557
2014-02-17,570.236
2014-02-18,570.741
2014-02-19,566.447
2014-02-20,562.733
2014-02-21,570.985
2014-02-24,571.092
2014-02-25,572.892
2014-02-26,571.83
2014-02-27,568.255
2014-02-28,574.3
2014-03-03,552.788
2014-03-04,563.057
2014-03-05,560.427
2014-03-06,571.501
2014-03-07,568.005
2014-03-10,560.688
2014-03-11,556.962
2014-03-12,548.76
2014-03-13,540.766
2014-03-14,537.259
2014-03-17,548.567
2014-03-18,558.274
2014-03-19,558.101
2014-03-20,549.155
2014-03-21,548.228
2014-03-24,541.111
2014-03-25,546.195
2014-03-26,551.735
2014-03-27,547.053
2014-03-28,552.39
2014-03-31,560.635
2014-04-01,567.255
2014-04-02,567.111
2014-04-03,567.541
2014-04-04,567.583
2014-04-07,558.979
2014-04-08,557.264
2014-04-09,567.205
2014-04-10,565.901
2014-04-11,561.201
2014-04-14,549.799
2014-04-15,543.763
2014-04-16,548.503
2014-04-17,552.487
2014-04-18,552.487
2014-04-21,551.229
2014-04-22,559.744
2014-04-23,562.328
2014-04-24,563.057
2014-04-25,559.495
2014-04-28,558.22
2014-04-29,563.088
2014-04-30,565.946
2014-05-01,565.946
2014-05-02,565.876
2014-05-05,562.399
2014-05-06,559.06
2014-05-07,559.639
2014-05-08,562.285
2014-05-09,556.598
2014-05-12,561.703
2014-05-13,556.281
2014-05-14,554.97
2014-05-15,546.86
2014-05-16,542.055
2014-05-19,545.473
2014-05-20,544.476
2014-05-21,542.023
2014-05-22,549.394
2014-05-23,553.031
2014-05-26,559.314
2014-05-27,562.642
2014-05-28,560.309
2014-05-29,561.051
2014-05-30,561.11
2014-06-02,561.544
2014-06-03,559.34
2014-06-04,558.258
2014-06-05,564.656
2014-06-06,571.781
2014-06-09,569.853
2014-06-10,571.75
2014-06-11,567.972
2014-06-12,569.213
2014-06-13,566.061
2014-06-16,567.569
2014-06-17,568.151
2014-06-18,572.066
2014-06-19,574.595
2014-06-20,573.798
2014-06-23,566.154
2014-06-24,562.851
2014-06-25,560.892
2014-06-26,559.16
2014-06-27,561.346
2014-06-30,565.256
2014-07-01,565.954
2014-07-02,569.01
2014-07-03,573.12
2014-07-04,572.436
2014-07-07,569.607
2014-07-08,560.193
2014-07-09,564.493
2014-07-10,559.576
2014-07-11,561.377
2014-07-14,572.205
2014-07-15,561.676
2014-07-16,564.029
2014-07-17,559.727
2014-07-18,555.254
2014-07-21,554.623
2014-07-22,552.266
2014-07-23,554.44
2014-07-24,552.069
2014-07-25,549.08
2014-07-28,542.163
2014-07-29,540.951
2014-07-30,536.182
2014-07-31,530.144
2014-08-01,524.126
2014-08-04,518.708
2014-08-05,514.667
2014-08-06,510.401
2014-08-07,509.669
2014-08-08,509.972
2014-08-11,517.608
2014-08-12,516.915
2014-08-13,522.065
2014-08-14,522.625
2014-08-15,522.723
2014-08-18,525.94
2014-08-19,525.075
2014-08-20,520.559
2014-08-21,527.889
2014-08-22,522.4
2014-08-25,525.722
2014-08-26,528.879
2014-08-27,530.435
2014-08-28,519.255
2014-08-29,519.219
2014-09-01,517.744
2014-09-02,516.154
2014-09-03,524.016
2014-09-04,520.851
2014-09-05,520.925
2014-09-08,518.093
2014-09-09,517.272
2014-09-10,515.771
2014-09-11,515.758
2014-09-12,513.779
2014-09-15,511.227
2014-09-16,505.544
2014-09-17,512.604
2014-09-18,514.59
2014-09-19,511.249
2014-09-22,507.977
2014-09-23,500.049
2014-09-24,497.148
2014-09-25,493.984
2014-09-26,488.541
2014-09-29,486.593
2014-09-30,484.306
2014-10-01,479.526
2014-10-02,476.008
2014-10-03,471.32
2014-10-06,473.152
2014-10-07,469.479
2014-10-08,466.319
2014-10-09,466.689
2014-10-10,454.58
2014-10-13,460.891
2014-10-14,461.043
2014-10-15,453.427
2014-10-16,452.269
2014-10-17,461.478
2014-10-20,460.808
2014-10-21,468.001
2014-10-22,468.1
2014-10-23,470.117
2014-10-24,471.304
2014-10-27,471.038
2014-10-28,475.424
2014-10-29,475.39
2014-10-30,471.938
2014-10-31,473.581
2014-11-03,474.37
2014-11-04,478.032
2014-11-05,470.78
2014-11-06,469.573
2014-11-07,469.54
2014-11-10,472.751
2014-11-11,473.419
2014-11-12,473.865
2014-11-13,472.2
2014-11-14,471.574
2014-11-17,471.039
2014-11-18,477.951
2014-11-19,479.175
2014-11-20,475.33
2014-11-21,480.758
2014-11-24,484.881
2014-11-25,488.286
2014-11-26,491.176
2014-11-27,486.828
2014-11-28,488.076
2014-12-01,486.142
2014-12-02,483.824
2014-12-03,482.263
2014-12-04,487.199
2014-12-05,485.639
2014-12-08,485.421
2014-12-09,482.841
2014-12-10,482.683
2014-12-11,475.386
2014-12-12,466.912
2014-12-15,456.247
2014-12-16,454.843
2014-12-17,452.39
2014-12-18,454.99
2014-12-19,457.8
2014-12-22,464.596
2014-12-23,465.196
2014-12-24,465.692
2014-12-25,465.692
2014-12-26,464.966
2014-12-29,467.44
2014-12-30,464.003
2014-12-31,461.562
2015-01-01,461.562
2015-01-02,464.041
2015-01-05,451.415
2015-01-06,450.753
2015-01-07,446.692
2015-01-08,451.152
2015-01-09,449.987
2015-01-12,447.849
2015-01-13,447.364
2015-01-14,439.98
2015-01-15,437.47
2015-01-16,432.206
2015-01-19,439.916
2015-01-20,442.108
2015-01-21,444.747
2015-01-22,446.474
2015-01-23,441.791
2015-01-26,444.938
2015-01-27,444.59
2015-01-28,441.931
2015-01-29,441.376
2015-01-30,440.519
2015-02-02,447.067
2015-02-03,456.796
2015-02-04,453.907
2015-02-05,455.18
2015-02-06,455.856
2015-02-09,455.581
2015-02-10,461.561
2015-02-11,459.674
2015-02-12,473.731
2015-02-13,478.732
2015-02-16,480.187
2015-02-17,478.885
2015-02-18,480.964
2015-02-19,482.847
2015-02-20,485.025
2015-02-23,483.551
2015-02-24,487.971
2015-02-25,492.869
2015-02-26,484.487
2015-02-27,488.35
2015-03-02,486.226
2015-03-03,485.638
2015-03-04,476.475
2015-03-05,482.794
2015-03-06,481.677
2015-03-09,480.493
2015-03-10,467.246
2015-03-11,464.078
2015-03-12,468.788
2015-03-13,466.049
2015-03-16,471.905
2015-03-17,469.513
2015-03-18,469.51
2015-03-19,472.286
2015-03-20,481.187
2015-03-23,486.302
2015-03-24,485.654
2015-03-25,487.001
2015-03-26,476.07
2015-03-27,473.023
2015-03-30,479.021
2015-03-31,475.848
2015-04-01,481.214
2015-04-02,486.002
2015-04-03,486.002
2015-04-06,492.746
2015-04-07,491.15
2015-04-08,489.778
2015-04-09,487.193
2015-04-10,488.355
2015-04-13,489.01
2015-04-14,492.511
2015-04-15,491.782
2015-04-16,492.564
2015-04-17,486.611
2015-04-20,489.192
2015-04-21,492.583
2015-04-22,487.085
2015-04-23,488.406
2015-04-24,492.767
2015-04-27,497.719
2015-04-28,496.275
2015-04-29,495.799
2015-04-30,495.069
2015-05-01,495.82
2015-05-04,500.331
2015-05-05,495.664
2015-05-06,499.971
2015-05-07,502.076
2015-05-08,510.106
2015-05-11,507.201
2015-05-12,506.789
2015-05-13,514.84
2015-05-14,516.087
2015-05-15,523.626
2015-05-18,519.278
2015-05-19,510.459
2015-05-20,509.438
2015-05-21,509.58
2015-05-22,504.249
2015-05-25,504.249
2015-05-26,492.851
2015-05-27,495.138
2015-05-28,489.788
2015-05-29,489.763
2015-06-01,487.666
2015-06-02,499.397
2015-06-03,514.344
2015-06-04,515.098
2015-06-05,496.187
2015-06-08,494.603
2015-06-09,495.117
2015-06-10,504.339
2015-06-11,499.571
2015-06-12,495.818
2015-06-15,484.278
2015-06-16,486.642
2015-06-17,480.855
2015-06-18,489.394
2015-06-19,482.826
2015-06-22,498.012
2015-06-23,491.795
2015-06-24,490.655
2015-06-25,487.296
2015-06-26,487.509
2015-06-29,473.094
2015-06-30,468.804
2015-07-01,478.091
2015-07-02,472.001
2015-07-03,472.48
2015-07-06,464.318
2015-07-07,450.376
2015-07-08,460.441
2015-07-09,465.995
2015-07-10,480.535
2015-07-13,482.429
2015-07-14,481.454
2015-07-15,478.172
2015-07-16,483.303
2015-07-17,482.01
2015-07-20,486.743
2015-07-21,486.893
2015-07-22,479.185
2015-07-23,483.063
2015-07-24,480.066
2015-07-27,476.926
2015-07-28,478.891
2015-07-29,478.814
2015-07-30,474.768
2015-07-31,485.327
