Date,SINGAPORE VALUE Standard (Large+Mid Cap)
2009-11-30,12117.093
2009-12-01,12353.197
2009-12-02,12516.669
2009-12-03,12597.104
2009-12-04,12433.091
2009-12-07,12440.274
2009-12-08,12462.513
2009-12-09,12435.769
2009-12-10,12375.915
2009-12-11,12415.456
2009-12-14,12409.625
2009-12-15,12421.702
2009-12-16,12506.604
2009-12-17,12368.742
2009-12-18,12292.645
2009-12-21,12166.066
2009-12-22,12318.666
2009-12-23,12391.069
2009-12-24,12424.679
2009-12-25,12424.679
2009-12-28,12491.552
2009-12-29,12586.088
2009-12-30,12618.87
2009-12-31,12697.686
2010-01-01,12697.686
2010-01-04,12740.987
2010-01-05,12839.337
2010-01-06,12887.661
2010-01-07,12823.8
2010-01-08,12869.656
2010-01-11,12988.436
2010-01-12,12847.474
2010-01-13,12703.724
2010-01-14,12814.58
2010-01-15,12752.205
2010-01-18,12760.892
2010-01-19,12781.788
2010-01-20,12601.398
2010-01-21,12440.076
2010-01-22,12299.002
2010-01-25,12291.564
2010-01-26,11912.364
2010-01-27,11754.67
2010-01-28,12014.13
2010-01-29,11995.299
2010-02-01,11919.745
2010-02-02,11850.368
2010-02-03,12087.159
2010-02-04,11881.949
2010-02-05,11641.08
2010-02-08,11751.955
2010-02-09,11976.209
2010-02-10,11894.284
2010-02-11,11985.804
2010-02-12,11966.612
2010-02-15,11983.561
2010-02-16,12037.265
2010-02-17,12188.932
2010-02-18,12076.898
2010-02-19,12008.556
2010-02-22,12043.635
2010-02-23,12154.505
2010-02-24,12090.657
2010-02-25,12047.413
2010-02-26,12124.33
2010-03-01,12162.417
2010-03-02,12170.454
2010-03-03,12206.858
2010-03-04,12173.895
2010-03-05,12232.593
2010-03-08,12357.364
2010-03-09,12298.55
2010-03-10,12413.739
2010-03-11,12480.074
2010-03-12,12574.183
2010-03-15,12468.663
2010-03-16,12596.943
2010-03-17,12776.75
2010-03-18,12777.789
2010-03-19,12670.081
2010-03-22,12586.397
2010-03-23,12765.237
2010-03-24,12637.038
2010-03-25,12611.079
2010-03-26,12724.53
2010-03-29,12877.808
2010-03-30,12897.842
2010-03-31,12646.219
2010-04-01,12929.855
2010-04-02,12929.855
2010-04-05,13009.531
2010-04-06,13019.63
2010-04-07,13052.106
2010-04-08,12986.661
2010-04-09,13079.065
2010-04-12,13155.479
2010-04-13,13080.196
2010-04-14,13625.037
2010-04-15,13632.697
2010-04-16,13574.24
2010-04-19,13308.357
2010-04-20,13460.136
2010-04-21,13463.688
2010-04-22,13525.867
2010-04-23,13613.863
2010-04-26,13733.067
2010-04-27,13681.599
2010-04-28,13318.219
2010-04-29,13515.565
2010-04-30,13548.529
2010-05-03,13374.408
2010-05-04,13082.079
2010-05-05,12748.988
2010-05-06,12638.021
2010-05-07,12475.709
2010-05-10,12972.025
2010-05-11,12739.258
2010-05-12,12910.195
2010-05-13,12905.118
2010-05-14,12769.473
2010-05-17,12680.189
2010-05-18,12760.111
2010-05-19,12444.956
2010-05-20,12286.286
2010-05-21,12068.11
2010-05-24,12182.069
2010-05-25,11693.487
2010-05-26,11985.365
2010-05-27,12205.822
2010-05-28,12230.18
2010-05-31,12307.862
2010-06-01,12044.243
2010-06-02,12105.078
2010-06-03,12464.936
2010-06-04,12432.329
2010-06-07,12046.054
2010-06-08,12022.8
2010-06-09,12044.163
2010-06-10,12287.66
2010-06-11,12426.062
2010-06-14,12614.346
2010-06-15,12592.047
2010-06-16,12725.521
2010-06-17,12746.988
2010-06-18,12824.506
2010-06-21,13106.736
2010-06-22,12940.069
2010-06-23,12857.462
2010-06-24,12747.94
2010-06-25,12800.17
2010-06-28,13027.053
2010-06-29,12728.753
2010-06-30,12781.029
2010-07-01,12749.729
2010-07-02,12934.495
2010-07-05,12890.79
2010-07-06,13042.466
2010-07-07,12893.41
2010-07-08,13088.169
2010-07-09,13223.678
2010-07-12,13286.625
2010-07-13,13373.462
2010-07-14,13532.766
2010-07-15,13455.321
2010-07-16,13528.078
2010-07-19,13389.131
2010-07-20,13459.497
2010-07-21,13299.322
2010-07-22,13349.625
2010-07-23,13462.955
2010-07-26,13525.53
2010-07-27,13629.703
2010-07-28,13630.929
2010-07-29,13668.241
2010-07-30,13671.22
2010-08-02,13904.371
2010-08-03,13914.888
2010-08-04,13871.433
2010-08-05,13832.111
2010-08-06,13855.203
2010-08-09,13853.662
2010-08-10,13700.75
2010-08-11,13474.449
2010-08-12,13356.271
2010-08-13,13433.597
2010-08-16,13308.478
2010-08-17,13337.749
2010-08-18,13332.485
2010-08-19,13443.372
2010-08-20,13353.513
2010-08-23,13280.342
2010-08-24,13258.727
2010-08-25,13314.393
2010-08-26,13326.913
2010-08-27,13377.424
2010-08-30,13481.921
2010-08-31,13471.014
2010-09-01,13690.382
2010-09-02,13679.64
2010-09-03,13772.418
2010-09-06,13884.915
2010-09-07,13861.248
2010-09-08,13853.692
2010-09-09,13855.659
2010-09-10,13863.93
2010-09-13,13998.748
2010-09-14,13890.029
2010-09-15,13939.724
2010-09-16,13951.789
2010-09-17,13924.826
2010-09-20,13907.059
2010-09-21,13967.822
2010-09-22,14053.998
2010-09-23,14049.378
2010-09-24,14206.521
2010-09-27,14275.617
2010-09-28,14286.565
2010-09-29,14450.377
2010-09-30,14390.736
2010-10-01,14524.186
2010-10-04,14599.455
2010-10-05,14640.773
2010-10-06,14683.188
2010-10-07,14580.304
2010-10-08,14578.492
2010-10-11,14574.338
2010-10-12,14489.53
2010-10-13,14740.263
2010-10-14,14722.389
2010-10-15,14828.869
2010-10-18,14725.314
2010-10-19,14613.417
2010-10-20,14544.787
2010-10-21,14575.705
2010-10-22,14565.325
2010-10-25,14736.293
2010-10-26,14580.952
2010-10-27,14311.798
2010-10-28,14429.423
2010-10-29,14479.668
2010-11-01,14683.618
2010-11-02,14784.44
2010-11-03,14805.582
2010-11-04,15018.17
2010-11-05,14973.805
2010-11-08,15198.776
2010-11-09,15300.93
2010-11-10,15116.339
2010-11-11,15286.52
2010-11-12,15008.682
2010-11-15,14831.253
2010-11-16,14695.552
2010-11-17,14705.709
2010-11-18,14774.597
2010-11-19,14660.017
2010-11-22,14654.68
2010-11-23,14268.866
2010-11-24,14311.627
2010-11-25,14415.046
2010-11-26,14289.365
2010-11-29,14254.879
2010-11-30,14347.448
2010-12-01,14553.021
2010-12-02,14635.109
2010-12-03,14544.987
2010-12-06,14512.939
2010-12-07,14562.383
2010-12-08,14425.839
2010-12-09,14507.441
2010-12-10,14498.249
2010-12-13,14495.847
2010-12-14,14532.245
2010-12-15,14267.667
2010-12-16,14255.393
2010-12-17,14397.023
2010-12-20,14292.967
2010-12-21,14373.117
2010-12-22,14431.904
2010-12-23,14396.77
2010-12-24,14492.9
2010-12-27,14539.997
2010-12-28,14689.233
2010-12-29,14829.111
2010-12-30,14898.463
2010-12-31,14840.306
2011-01-03,14990.673
2011-01-04,14962.182
2011-01-05,15022.064
2011-01-06,15200.408
2011-01-07,15211.9
2011-01-10,15016.787
2011-01-11,15097.178
2011-01-12,15183.541
2011-01-13,15271.432
2011-01-14,15147.602
2011-01-17,15124.487
2011-01-18,15225.647
2011-01-19,15254.824
2011-01-20,15005.453
2011-01-21,15073.143
2011-01-24,15099.417
2011-01-25,15117.149
2011-01-26,15377.724
2011-01-27,15342.227
2011-01-28,15373.946
2011-01-31,15205.161
2011-02-01,15250.99
2011-02-02,15382.358
2011-02-03,15339.552
2011-02-04,15347.974
2011-02-07,15324.905
2011-02-08,15321.802
2011-02-09,15106.726
2011-02-10,14848.32
2011-02-11,14696.177
2011-02-14,14793.017
2011-02-15,14770.883
2011-02-16,14737.385
2011-02-17,14665.16
2011-02-18,14677.948
2011-02-21,14532.618
2011-02-22,14328.497
2011-02-23,14333.0
2011-02-24,14182.03
2011-02-25,14465.363
2011-02-28,14388.329
2011-03-01,14616.449
2011-03-02,14403.233
2011-03-03,14407.33
2011-03-04,14513.723
2011-03-07,14597.369
2011-03-08,14803.275
2011-03-09,14782.524
2011-03-10,14666.936
2011-03-11,14572.122
2011-03-14,14570.693
2011-03-15,14091.973
2011-03-16,14131.54
2011-03-17,14010.527
2011-03-18,14033.594
2011-03-21,14362.508
2011-03-22,14485.063
2011-03-23,14484.47
2011-03-24,14608.202
2011-03-25,14666.409
2011-03-28,14660.583
2011-03-29,14698.866
2011-03-30,14861.431
2011-03-31,14957.958
2011-04-01,15010.082
2011-04-04,15088.796
2011-04-05,15044.73
2011-04-06,15150.824
2011-04-07,15214.049
2011-04-08,15303.144
2011-04-11,15188.878
2011-04-12,15061.625
2011-04-13,15265.118
2011-04-14,15356.827
2011-04-15,15379.11
2011-04-18,15213.707
2011-04-19,15200.157
2011-04-20,15444.105
2011-04-21,15669.239
2011-04-22,15669.239
2011-04-25,15657.485
2011-04-26,15658.893
2011-04-27,15687.862
2011-04-28,15763.427
2011-04-29,15807.26
2011-05-02,15808.553
2011-05-03,15649.681
2011-05-04,15439.085
2011-05-05,15350.76
2011-05-06,15314.127
2011-05-09,15421.061
2011-05-10,15591.799
2011-05-11,15711.996
2011-05-12,15397.359
2011-05-13,15598.877
2011-05-16,15417.304
2011-05-17,15396.931
2011-05-18,15623.315
2011-05-19,15765.902
2011-05-20,15729.559
2011-05-23,15289.068
2011-05-24,15386.038
2011-05-25,15370.653
2011-05-26,15429.235
2011-05-27,15632.025
2011-05-30,15648.9
2011-05-31,15784.802
2011-06-01,15869.881
2011-06-02,15775.229
2011-06-03,15775.188
2011-06-06,15618.246
2011-06-07,15655.376
2011-06-08,15549.663
2011-06-09,15529.66
2011-06-10,15374.048
2011-06-13,15226.658
2011-06-14,15350.074
2011-06-15,15226.22
2011-06-16,14960.502
2011-06-17,14964.584
2011-06-20,15040.462
2011-06-21,15289.534
2011-06-22,15266.448
2011-06-23,15219.393
2011-06-24,15317.88
2011-06-27,15127.885
2011-06-28,15168.504
2011-06-29,15380.266
2011-06-30,15671.945
2011-07-01,15780.106
2011-07-04,15898.268
2011-07-05,15816.791
2011-07-06,15648.816
2011-07-07,15839.912
2011-07-08,15981.392
2011-07-11,15773.066
2011-07-12,15623.957
2011-07-13,15852.541
2011-07-14,15858.937
2011-07-15,15901.94
2011-07-18,15859.555
2011-07-19,15987.18
2011-07-20,16167.385
2011-07-21,16310.893
2011-07-22,16462.192
2011-07-25,16419.786
2011-07-26,16583.574
2011-07-27,16651.692
2011-07-28,16586.772
2011-07-29,16638.539
2011-08-01,16811.501
2011-08-02,16642.082
2011-08-03,16301.739
2011-08-04,16065.484
2011-08-05,15533.464
2011-08-08,15052.419
2011-08-09,15074.073
2011-08-10,14835.627
2011-08-11,14925.023
2011-08-12,15136.205
2011-08-15,15446.357
2011-08-16,15304.675
2011-08-17,15318.522
2011-08-18,15045.563
2011-08-19,14825.541
2011-08-22,14749.902
2011-08-23,14987.545
2011-08-24,14717.964
2011-08-25,14796.049
2011-08-26,14829.409
2011-08-29,15001.128
2011-08-30,14979.983
2011-08-31,15333.761
2011-09-01,15245.464
2011-09-02,15189.108
2011-09-05,14832.921
2011-09-06,14806.104
2011-09-07,15140.721
2011-09-08,15166.143
2011-09-09,14734.852
2011-09-12,14222.26
2011-09-13,14111.973
2011-09-14,14092.09
2011-09-15,14365.094
2011-09-16,14496.251
2011-09-19,14016.862
2011-09-20,14159.105
2011-09-21,14023.262
2011-09-22,13434.206
2011-09-23,13571.281
2011-09-26,13341.908
2011-09-27,13926.574
2011-09-28,13681.984
2011-09-29,13696.876
2011-09-30,13478.551
2011-10-03,13227.751
2011-10-04,12775.263
2011-10-05,12891.487
2011-10-06,13192.547
2011-10-07,13336.393
2011-10-10,13614.377
2011-10-11,13764.988
2011-10-12,14055.301
2011-10-13,13836.835
2011-10-14,14027.652
2011-10-17,14066.841
2011-10-18,13800.091
2011-10-19,13872.028
2011-10-20,13650.35
2011-10-21,13742.601
2011-10-24,14018.03
2011-10-25,14100.969
2011-10-26,13973.371
2011-10-27,14602.984
2011-10-28,14856.28
2011-10-31,14471.758
2011-11-01,13799.986
2011-11-02,14115.92
2011-11-03,13989.209
2011-11-04,14155.577
2011-11-07,14103.287
2011-11-08,14094.436
2011-11-09,13936.875
2011-11-10,13702.891
2011-11-11,13813.55
2011-11-14,14033.336
2011-11-15,13892.308
2011-11-16,13868.796
2011-11-17,13761.786
2011-11-18,13483.79
2011-11-21,13237.365
2011-11-22,13275.137
2011-11-23,13016.729
2011-11-24,12976.507
2011-11-25,12792.661
2011-11-28,13187.197
2011-11-29,13191.264
2011-11-30,13423.459
2011-12-01,13724.274
2011-12-02,13811.157
2011-12-05,13834.377
2011-12-06,13629.792
2011-12-07,13714.352
2011-12-08,13253.468
2011-12-09,13103.238
2011-12-12,13097.786
2011-12-13,13036.249
2011-12-14,12917.066
2011-12-15,12755.65
2011-12-16,12943.757
2011-12-19,12646.538
2011-12-20,12729.441
2011-12-21,13057.407
2011-12-22,13014.889
2011-12-23,13055.969
2011-12-26,13055.969
2011-12-27,13036.821
2011-12-28,12958.997
2011-12-29,12971.398
2011-12-30,12868.337
2012-01-02,12868.337
2012-01-03,13218.581
2012-01-04,13285.468
2012-01-05,13184.292
2012-01-06,13180.963
2012-01-09,13035.575
2012-01-10,13298.578
2012-01-11,13404.355
2012-01-12,13481.639
2012-01-13,13780.803
2012-01-16,13604.126
2012-01-17,13977.44
2012-01-18,13911.744
2012-01-19,14054.516
2012-01-20,14176.648
2012-01-23,14257.798
2012-01-24,14216.827
2012-01-25,14457.071
2012-01-26,14640.823
2012-01-27,14789.992
2012-01-30,14641.023
2012-01-31,14817.461
2012-02-01,14865.548
2012-02-02,14890.461
2012-02-03,14976.972
2012-02-06,14964.04
2012-02-07,15108.369
2012-02-08,15228.974
2012-02-09,15232.627
2012-02-10,14992.231
2012-02-13,15149.891
2012-02-14,15038.944
2012-02-15,15192.701
2012-02-16,15022.461
2012-02-17,15246.522
2012-02-20,15521.691
2012-02-21,15566.774
2012-02-22,15561.452
2012-02-23,15551.511
2012-02-24,15564.751
2012-02-27,15417.717
2012-02-28,15577.318
2012-02-29,15739.947
2012-03-01,15682.412
2012-03-02,15743.892
2012-03-05,15569.238
2012-03-06,15188.532
2012-03-07,15072.372
2012-03-08,15558.703
2012-03-09,15469.043
2012-03-12,15373.473
2012-03-13,15541.037
2012-03-14,15611.061
2012-03-15,15657.318
2012-03-16,15713.007
2012-03-19,15614.597
2012-03-20,15585.297
2012-03-21,15612.471
2012-03-22,15461.106
2012-03-23,15521.956
2012-03-26,15477.216
2012-03-27,15828.028
2012-03-28,15797.596
2012-03-29,15618.807
2012-03-30,15713.313
2012-04-02,15748.684
2012-04-03,15758.62
2012-04-04,15476.65
2012-04-05,15400.165
2012-04-06,15400.165
2012-04-09,15219.73
2012-04-10,15307.182
2012-04-11,15209.889
2012-04-12,15402.966
2012-04-13,15520.937
2012-04-16,15449.577
2012-04-17,15476.779
2012-04-18,15536.023
2012-04-19,15609.406
2012-04-20,15627.793
2012-04-23,15457.18
2012-04-24,15586.818
2012-04-25,15689.861
2012-04-26,15746.611
2012-04-27,15912.604
2012-04-30,15960.838
2012-05-01,15980.858
2012-05-02,16055.386
2012-05-03,16000.868
2012-05-04,15870.638
2012-05-07,15516.601
2012-05-08,15565.98
2012-05-09,15410.01
2012-05-10,15595.801
2012-05-11,15528.761
2012-05-14,15271.617
2012-05-15,15354.606
2012-05-16,15031.087
2012-05-17,15035.623
2012-05-18,14644.649
2012-05-21,14673.282
2012-05-22,14869.91
2012-05-23,14526.239
2012-05-24,14612.882
2012-05-25,14568.705
2012-05-28,14657.57
2012-05-29,14729.123
2012-05-30,14547.775
2012-05-31,14591.522
2012-06-01,14341.897
2012-06-04,14200.406
2012-06-05,14280.673
2012-06-06,14555.439
2012-06-07,14628.611
2012-06-08,14408.521
2012-06-11,14691.633
2012-06-12,14757.411
2012-06-13,14806.558
2012-06-14,14695.984
2012-06-15,15053.643
2012-06-18,15109.441
2012-06-19,15268.865
2012-06-20,15330.703
2012-06-21,15133.183
2012-06-22,15069.198
2012-06-25,14979.364
2012-06-26,14980.84
2012-06-27,15216.248
2012-06-28,15208.707
2012-06-29,15543.475
2012-07-02,15636.151
2012-07-03,15949.703
2012-07-04,15865.938
2012-07-05,16023.564
2012-07-06,16007.629
2012-07-09,15749.458
2012-07-10,16009.621
2012-07-11,16193.875
2012-07-12,15963.409
2012-07-13,16150.364
2012-07-16,16219.323
2012-07-17,16297.085
2012-07-18,16406.338
2012-07-19,16604.828
2012-07-20,16521.047
2012-07-23,16196.962
2012-07-24,16329.176
2012-07-25,16338.498
2012-07-26,16577.794
2012-07-27,16594.347
2012-07-30,16782.772
2012-07-31,16861.135
2012-08-01,16907.413
2012-08-02,16767.585
2012-08-03,16922.738
2012-08-06,17031.812
2012-08-07,16936.724
2012-08-08,16906.277
2012-08-09,16904.315
2012-08-10,16808.794
2012-08-13,16866.954
2012-08-14,16978.665
2012-08-15,16881.807
2012-08-16,16869.21
2012-08-17,16799.086
2012-08-20,16810.704
2012-08-21,16877.683
2012-08-22,16771.578
2012-08-23,16862.677
2012-08-24,16753.513
2012-08-27,16717.992
2012-08-28,16659.158
2012-08-29,16716.93
2012-08-30,16527.817
2012-08-31,16650.568
2012-09-03,16623.903
2012-09-04,16557.154
2012-09-05,16457.457
2012-09-06,16515.605
2012-09-07,16742.48
2012-09-10,16798.672
2012-09-11,16880.013
2012-09-12,17002.726
2012-09-13,16976.92
2012-09-14,17323.973
2012-09-17,17309.316
2012-09-18,17169.701
2012-09-19,17217.604
2012-09-20,17148.742
2012-09-21,17291.552
2012-09-24,17086.035
2012-09-25,17155.931
2012-09-26,16940.983
2012-09-27,17098.117
2012-09-28,17123.219
2012-10-01,17088.188
2012-10-02,17119.588
2012-10-03,17017.998
2012-10-04,17177.219
2012-10-05,17306.005
2012-10-08,17051.739
2012-10-09,17029.44
2012-10-10,16900.247
2012-10-11,16891.639
2012-10-12,16983.518
2012-10-15,16988.446
2012-10-16,17029.992
2012-10-17,17130.911
2012-10-18,17168.251
2012-10-19,17030.604
2012-10-22,16991.702
2012-10-23,16919.23
2012-10-24,16875.034
2012-10-25,17015.399
2012-10-26,17005.363
2012-10-29,16814.822
2012-10-30,16859.295
2012-10-31,16812.043
2012-11-01,16706.755
2012-11-02,16766.557
2012-11-05,16721.057
2012-11-06,16710.956
2012-11-07,16926.909
2012-11-08,16732.131
2012-11-09,16692.395
2012-11-12,16732.741
2012-11-13,16743.913
2012-11-14,16617.177
2012-11-15,16351.627
2012-11-16,16253.13
2012-11-19,16340.95
2012-11-20,16404.154
2012-11-21,16394.495
2012-11-22,16555.544
2012-11-23,16621.283
2012-11-26,16711.308
2012-11-27,16804.989
2012-11-28,16908.955
2012-11-29,17103.508
2012-11-30,17225.739
2012-12-03,17192.187
2012-12-04,17257.792
2012-12-05,17326.373
2012-12-06,17336.982
2012-12-07,17567.443
2012-12-10,17556.052
2012-12-11,17573.143
2012-12-12,17684.586
2012-12-13,17693.807
2012-12-14,17776.778
2012-12-17,17706.796
2012-12-18,17712.001
2012-12-19,17685.23
2012-12-20,17788.423
2012-12-21,17705.714
2012-12-24,17746.588
2012-12-25,17746.588
2012-12-26,17763.422
2012-12-27,17745.624
2012-12-28,17824.359
2012-12-31,17711.235
2013-01-01,17711.235
2013-01-02,17860.372
2013-01-03,17911.964
2013-01-04,17819.751
2013-01-07,17709.437
2013-01-08,17616.016
2013-01-09,17749.028
2013-01-10,17989.549
2013-01-11,17902.776
2013-01-14,17713.561
2013-01-15,17668.709
2013-01-16,17798.706
2013-01-17,17767.281
2013-01-18,17776.98
2013-01-21,17767.0
2013-01-22,17729.66
2013-01-23,17778.502
2013-01-24,17862.458
2013-01-25,17785.763
2013-01-28,17741.759
2013-01-29,17807.611
2013-01-30,17925.651
2013-01-31,17908.586
2013-02-01,17927.864
2013-02-04,17984.918
2013-02-05,17918.741
2013-02-06,17949.588
2013-02-07,17918.741
2013-02-08,18006.024
2013-02-11,17956.596
2013-02-12,17969.795
2013-02-13,18141.458
2013-02-14,18063.085
2013-02-15,18019.779
2013-02-18,18052.63
2013-02-19,18191.606
2013-02-20,18312.257
2013-02-21,18127.826
2013-02-22,18128.422
2013-02-25,18073.315
2013-02-26,17915.286
2013-02-27,17935.75
2013-02-28,17974.479
2013-03-01,17906.893
2013-03-04,17647.831
2013-03-05,17758.909
2013-03-06,17918.085
2013-03-07,17978.078
2013-03-08,17832.942
2013-03-11,17851.506
2013-03-12,18050.366
2013-03-13,17996.194
2013-03-14,18034.432
2013-03-15,18020.303
2013-03-18,17857.14
2013-03-19,17889.003
2013-03-20,17760.889
2013-03-21,18013.164
2013-03-22,17939.912
2013-03-25,18118.621
2013-03-26,18236.285
2013-03-27,18364.122
2013-03-28,18364.887
2013-03-29,18364.887
2013-04-01,18281.995
2013-04-02,18395.105
2013-04-03,18484.332
2013-04-04,18425.981
2013-04-05,18401.142
2013-04-08,18276.662
2013-04-09,18412.128
2013-04-10,18418.847
2013-04-11,18480.244
2013-04-12,18436.433
2013-04-15,18360.5
2013-04-16,18392.364
2013-04-17,18376.079
2013-04-18,18547.139
2013-04-19,18529.505
2013-04-22,18462.663
2013-04-23,18319.815
2013-04-24,18595.29
2013-04-25,18845.239
2013-04-26,18961.839
2013-04-29,19231.201
2013-04-30,19439.543
2013-05-01,19415.27
2013-05-02,19602.123
2013-05-03,19437.36
2013-05-06,19603.405
2013-05-07,19557.367
2013-05-08,19816.781
2013-05-09,19944.68
2013-05-10,19829.735
2013-05-13,19765.358
2013-05-14,19830.344
2013-05-15,19758.46
2013-05-16,19673.156
2013-05-17,19613.257
2013-05-20,19706.248
2013-05-21,19491.754
2013-05-22,19489.433
2013-05-23,19058.272
2013-05-24,19069.876
2013-05-27,19130.698
2013-05-28,19004.959
2013-05-29,18773.389
2013-05-30,18636.667
2013-05-31,18469.568
2013-06-03,18508.808
2013-06-04,18640.313
2013-06-05,18405.334
2013-06-06,18107.884
2013-06-07,18120.082
2013-06-10,17904.958
2013-06-11,17971.378
2013-06-12,17844.214
2013-06-13,17738.983
2013-06-14,17928.033
2013-06-17,17919.939
2013-06-18,18067.437
2013-06-19,18041.382
2013-06-20,17232.195
2013-06-21,17174.219
2013-06-24,16793.482
2013-06-25,17158.127
2013-06-26,17215.741
2013-06-27,17413.865
2013-06-28,17533.971
2013-07-01,17433.701
2013-07-02,17594.361
2013-07-03,17275.847
2013-07-04,17389.912
2013-07-05,17417.621
2013-07-08,17283.127
2013-07-09,17434.305
2013-07-10,17699.006
2013-07-11,18327.551
2013-07-12,18165.61
2013-07-15,18163.585
2013-07-16,18211.632
2013-07-17,18069.281
2013-07-18,18115.653
2013-07-19,18127.22
2013-07-22,18373.266
2013-07-23,18472.653
2013-07-24,18566.496
2013-07-25,18415.309
2013-07-26,18513.797
2013-07-29,18481.689
2013-07-30,18463.377
2013-07-31,18294.364
2013-08-01,18481.093
2013-08-02,18641.639
2013-08-05,18637.744
2013-08-06,18507.434
2013-08-07,18569.095
2013-08-08,18679.089
2013-08-09,18706.979
2013-08-12,18628.781
2013-08-13,18590.964
2013-08-14,18554.265
2013-08-15,18370.867
2013-08-16,18306.03
2013-08-19,18135.487
2013-08-20,17868.333
2013-08-21,17645.528
2013-08-22,17429.786
2013-08-23,17489.267
2013-08-26,17527.324
2013-08-27,17260.654
2013-08-28,17218.902
2013-08-29,17356.781
2013-08-30,17297.904
2013-09-02,17497.119
2013-09-03,17425.605
2013-09-04,17227.123
2013-09-05,17284.952
2013-09-06,17415.377
2013-09-09,17699.633
2013-09-10,17816.291
2013-09-11,17830.744
2013-09-12,17933.725
2013-09-13,17897.609
2013-09-16,18351.634
2013-09-17,18382.088
2013-09-18,18440.569
2013-09-19,18881.328
2013-09-20,18773.948
2013-09-23,18678.275
2013-09-24,18613.922
2013-09-25,18647.774
2013-09-26,18585.487
2013-09-27,18638.793
2013-09-30,18394.569
2013-10-01,18534.181
2013-10-02,18442.342
2013-10-03,18428.912
2013-10-04,18478.452
2013-10-07,18403.753
2013-10-08,18433.034
2013-10-09,18428.348
2013-10-10,18516.777
2013-10-11,18552.547
2013-10-14,18536.322
2013-10-15,18558.499
2013-10-16,18576.798
2013-10-17,18664.839
2013-10-18,18772.519
2013-10-21,18741.44
2013-10-22,18970.876
2013-10-23,18918.295
2013-10-24,19039.683
2013-10-25,18957.04
2013-10-28,18943.168
2013-10-29,19007.763
2013-10-30,19245.782
2013-10-31,19058.818
2013-11-01,18913.71
2013-11-04,18925.387
2013-11-05,18952.817
2013-11-06,19047.196
2013-11-07,19037.091
2013-11-08,18917.397
2013-11-11,18936.036
2013-11-12,18884.018
2013-11-13,18835.136
2013-11-14,18982.759
2013-11-15,19038.266
2013-11-18,19052.943
2013-11-19,18998.713
2013-11-20,18976.715
2013-11-21,18821.796
2013-11-22,18840.463
2013-11-25,18833.064
2013-11-26,18844.832
2013-11-27,18807.757
2013-11-28,18853.796
2013-11-29,18836.721
2013-12-02,18801.658
2013-12-03,18766.569
2013-12-04,18588.356
2013-12-05,18371.658
2013-12-06,18353.004
2013-12-09,18399.517
2013-12-10,18250.564
2013-12-11,18040.71
2013-12-12,18057.257
2013-12-13,18033.657
2013-12-16,17956.346
2013-12-17,18012.931
2013-12-18,17895.351
2013-12-19,17855.434
2013-12-20,18066.56
2013-12-23,18202.844
2013-12-24,18270.144
2013-12-25,18270.144
2013-12-26,18300.753
2013-12-27,18446.761
2013-12-30,18406.812
2013-12-31,18583.349
2014-01-01,18583.349
2014-01-02,18525.023
2014-01-03,18293.748
2014-01-06,18226.353
2014-01-07,18155.327
2014-01-08,18361.266
2014-01-09,18287.068
2014-01-10,18346.686
2014-01-13,18316.898
2014-01-14,18171.867
2014-01-15,18136.279
2014-01-16,18130.125
2014-01-17,18136.187
2014-01-20,18054.377
2014-01-21,18035.053
2014-01-22,18031.984
2014-01-23,17828.623
2014-01-24,17667.103
2014-01-27,17626.341
2014-01-28,17751.313
2014-01-29,17669.079
2014-01-30,17574.182
2014-01-31,17529.181
2014-02-03,17442.86
2014-02-04,17336.834
2014-02-05,17307.32
2014-02-06,17470.932
2014-02-07,17577.145
2014-02-10,17550.573
2014-02-11,17668.885
2014-02-12,17681.343
2014-02-13,17729.412
2014-02-14,17804.077
2014-02-17,17970.892
2014-02-18,17942.534
2014-02-19,18039.235
2014-02-20,18006.257
2014-02-21,18047.359
2014-02-24,18111.797
2014-02-25,18169.745
2014-02-26,18034.614
2014-02-27,18069.411
2014-02-28,18051.821
2014-03-03,17912.783
2014-03-04,17999.523
2014-03-05,17968.128
2014-03-06,18187.457
2014-03-07,18114.002
2014-03-10,18013.685
2014-03-11,18089.716
2014-03-12,17896.987
2014-03-13,17843.301
2014-03-14,17813.116
2014-03-17,17928.058
2014-03-18,17923.352
2014-03-19,17854.672
2014-03-20,17576.712
2014-03-21,17809.676
2014-03-24,18010.907
2014-03-25,18037.363
2014-03-26,18252.472
2014-03-27,18368.171
2014-03-28,18474.104
2014-03-31,18560.46
2014-04-01,18596.723
2014-04-02,18614.669
2014-04-03,18750.118
2014-04-04,18788.828
2014-04-07,18681.95
2014-04-08,18869.537
2014-04-09,18992.907
2014-04-10,19053.402
2014-04-11,18994.482
2014-04-14,18977.694
2014-04-15,19084.077
2014-04-16,19198.833
2014-04-17,19194.012
2014-04-18,19194.012
2014-04-21,19122.741
2014-04-22,19196.983
2014-04-23,19056.194
2014-04-24,19199.06
2014-04-25,19112.276
2014-04-28,19053.12
2014-04-29,19104.297
2014-04-30,19279.978
2014-05-01,19323.047
2014-05-02,19385.653
2014-05-05,19403.088
2014-05-06,19464.947
2014-05-07,19414.349
2014-05-08,19538.867
2014-05-09,19558.025
2014-05-12,19433.336
2014-05-13,19419.112
2014-05-14,19641.458
2014-05-15,19696.244
