Date,ISRAEL SMALL GROWTH Small Cap
2012-01-17,817.478
2012-01-18,821.372
2012-01-19,828.374
2012-01-20,830.645
2012-01-23,817.439
2012-01-24,806.021
2012-01-25,806.431
2012-01-26,831.986
2012-01-27,829.264
2012-01-30,824.281
2012-01-31,831.56
2012-02-01,845.479
2012-02-02,848.992
2012-02-03,851.339
2012-02-06,842.797
2012-02-07,846.136
2012-02-08,844.814
2012-02-09,846.262
2012-02-10,842.567
2012-02-13,841.998
2012-02-14,840.323
2012-02-15,841.546
2012-02-16,836.08
2012-02-17,842.139
2012-02-20,850.717
2012-02-21,843.439
2012-02-22,832.763
2012-02-23,825.708
2012-02-24,821.054
2012-02-27,814.804
2012-02-28,806.384
2012-02-29,816.777
2012-03-01,816.088
2012-03-02,810.54
2012-03-05,811.903
2012-03-06,789.993
2012-03-07,792.412
2012-03-08,800.272
2012-03-09,797.473
2012-03-12,797.703
2012-03-13,809.581
2012-03-14,823.473
2012-03-15,826.328
2012-03-16,832.255
2012-03-19,837.663
2012-03-20,836.371
2012-03-21,839.496
2012-03-22,844.371
2012-03-23,848.57
2012-03-26,868.551
2012-03-27,872.526
2012-03-28,873.494
2012-03-29,859.167
2012-03-30,865.562
2012-04-02,882.161
2012-04-03,893.688
2012-04-04,888.297
2012-04-05,888.992
2012-04-06,888.992
2012-04-09,887.127
2012-04-10,889.842
2012-04-11,877.784
2012-04-12,880.772
2012-04-13,881.431
2012-04-16,876.799
2012-04-17,884.815
2012-04-18,888.85
2012-04-19,933.854
2012-04-20,934.761
2012-04-23,947.292
2012-04-24,956.61
2012-04-25,955.324
2012-04-26,954.828
2012-04-27,956.431
2012-04-30,945.076
2012-05-01,946.896
2012-05-02,932.016
2012-05-03,935.316
2012-05-04,934.784
2012-05-07,918.85
2012-05-08,924.413
2012-05-09,917.277
2012-05-10,921.614
2012-05-11,920.587
2012-05-14,908.935
2012-05-15,897.861
2012-05-16,895.475
2012-05-17,873.808
2012-05-18,876.657
2012-05-21,872.366
2012-05-22,891.236
2012-05-23,880.937
2012-05-24,884.148
2012-05-25,882.922
2012-05-28,883.842
2012-05-29,881.863
2012-05-30,878.386
2012-05-31,876.404
2012-06-01,875.338
2012-06-04,862.504
2012-06-05,867.675
2012-06-06,874.089
2012-06-07,902.965
2012-06-08,900.637
2012-06-11,913.691
2012-06-12,902.272
2012-06-13,899.495
2012-06-14,892.215
2012-06-15,897.079
2012-06-18,915.483
2012-06-19,933.107
2012-06-20,920.833
2012-06-21,901.651
2012-06-22,898.302
2012-06-25,877.535
2012-06-26,870.807
2012-06-27,867.751
2012-06-28,862.461
2012-06-29,870.209
2012-07-02,882.3
2012-07-03,891.82
2012-07-04,903.289
2012-07-05,909.019
2012-07-06,907.807
2012-07-09,890.183
2012-07-10,892.852
2012-07-11,866.129
2012-07-12,846.917
2012-07-13,850.808
2012-07-16,836.76
2012-07-17,832.183
2012-07-18,816.561
2012-07-19,936.676
2012-07-20,936.617
2012-07-23,890.176
2012-07-24,893.189
2012-07-25,904.406
2012-07-26,927.128
2012-07-27,934.517
2012-07-30,964.156
2012-07-31,977.097
2012-08-01,982.891
2012-08-02,961.938
2012-08-03,968.291
2012-08-06,990.416
2012-08-07,991.734
2012-08-08,976.87
2012-08-09,995.758
2012-08-10,994.262
2012-08-13,965.898
2012-08-14,961.833
2012-08-15,952.885
2012-08-16,958.482
2012-08-17,956.063
2012-08-20,974.977
2012-08-21,991.184
2012-08-22,983.931
2012-08-23,977.607
2012-08-24,973.187
2012-08-27,999.176
2012-08-28,1004.719
2012-08-29,1005.528
2012-08-30,1016.372
2012-08-31,1022.614
2012-09-03,1013.86
2012-09-04,999.858
2012-09-05,994.291
2012-09-06,999.159
2012-09-07,1010.994
2012-09-10,1041.079
2012-09-11,1046.791
2012-09-12,1063.856
2012-09-13,1066.062
2012-09-14,1083.581
2012-09-17,1082.774
2012-09-18,1082.024
2012-09-19,1081.745
2012-09-20,1090.228
2012-09-21,1091.22
2012-09-24,1126.1
2012-09-25,1130.594
2012-09-26,1121.928
2012-09-27,1141.71
2012-09-28,1139.978
2012-10-01,1143.491
2012-10-02,1190.39
2012-10-03,1195.862
2012-10-04,1201.935
2012-10-05,1208.094
2012-10-08,1199.87
2012-10-09,1181.853
2012-10-10,1182.016
2012-10-11,1195.669
2012-10-12,1200.924
2012-10-15,1238.636
2012-10-16,1251.556
2012-10-17,1264.657
2012-10-18,1262.043
2012-10-19,1256.716
2012-10-22,1259.431
2012-10-23,1227.738
2012-10-24,1231.266
2012-10-25,1243.001
2012-10-26,1239.793
2012-10-29,1211.094
2012-10-30,1223.227
2012-10-31,1219.412
2012-11-01,1230.706
2012-11-02,1224.67
2012-11-05,1212.819
2012-11-06,1223.517
2012-11-07,1220.937
2012-11-08,1213.367
2012-11-09,1211.893
2012-11-12,1198.872
2012-11-13,1199.94
2012-11-14,1189.49
2012-11-15,1182.705
2012-11-16,1177.625
2012-11-19,1212.395
2012-11-20,1218.879
2012-11-21,1227.923
2012-11-22,1250.797
2012-11-23,1256.623
2012-11-26,1282.449
2012-11-27,1296.4
2012-11-28,1290.129
2012-11-29,1335.157
2012-11-30,1338.538
2012-12-03,1338.745
2012-12-04,1336.082
2012-12-05,1337.814
2012-12-06,1329.706
2012-12-07,1327.45
2012-12-10,1328.248
2012-12-11,1346.164
2012-12-12,1355.286
2012-12-13,1326.798
2012-12-14,1325.504
2012-12-17,1315.053
2012-12-18,1331.409
2012-12-19,1353.136
2012-12-20,1366.654
2012-12-21,1368.113
2012-12-24,1344.755
2012-12-25,1337.922
2012-12-26,1344.386
2012-12-27,1355.05
2012-12-28,1352.457
2012-12-31,1366.519
2013-01-01,1392.697
2013-01-02,1419.055
2013-01-03,1398.289
2013-01-04,1390.051
2013-01-07,1376.906
2013-01-08,1378.873
2013-01-09,1372.174
2013-01-10,1373.189
2013-01-11,1381.975
2013-01-14,1386.232
2013-01-15,1366.01
2013-01-16,1370.376
2013-01-17,1375.466
2013-01-18,1372.496
2013-01-21,1355.383
2013-01-22,1354.93
2013-01-23,1359.411
2013-01-24,1367.917
2013-01-25,1366.757
2013-01-28,1357.799
2013-01-29,1352.123
2013-01-30,1341.65
2013-01-31,1346.067
2013-02-01,1361.621
2013-02-04,1362.744
2013-02-05,1369.85
2013-02-06,1385.36
2013-02-07,1390.115
2013-02-08,1395.436
2013-02-11,1398.555
2013-02-12,1405.459
2013-02-13,1399.796
2013-02-14,1394.294
2013-02-15,1390.895
2013-02-18,1395.922
2013-02-19,1404.107
2013-02-20,1428.314
2013-02-21,1392.854
2013-02-22,1383.299
2013-02-25,1385.661
2013-02-26,1373.234
2013-02-27,1382.017
2013-02-28,1392.189
2013-03-01,1383.416
2013-03-04,1383.844
2013-03-05,1397.715
2013-03-06,1400.242
2013-03-07,1391.057
2013-03-08,1399.499
2013-03-11,1400.866
2013-03-12,1395.213
2013-03-13,1396.142
2013-03-14,1404.945
2013-03-15,1410.483
2013-03-18,1413.235
2013-03-19,1425.338
2013-03-20,1439.211
2013-03-21,1441.378
2013-03-22,1447.344
2013-03-25,1472.762
2013-03-26,1474.062
2013-03-27,1467.896
2013-03-28,1456.612
2013-03-29,1456.612
2013-04-01,1455.111
2013-04-02,1467.644
2013-04-03,1466.294
2013-04-04,1454.492
2013-04-05,1456.197
2013-04-08,1460.344
2013-04-09,1470.727
2013-04-10,1489.709
2013-04-11,1500.191
2013-04-12,1501.019
2013-04-15,1498.972
2013-04-16,1502.014
2013-04-17,1490.577
2013-04-18,1480.666
2013-04-19,1480.421
2013-04-22,1481.779
2013-04-23,1491.946
2013-04-24,1500.112
2013-04-25,1508.791
2013-04-26,1511.936
2013-04-29,1524.609
2013-04-30,1532.614
2013-05-01,1537.454
2013-05-02,1540.841
2013-05-03,1546.236
2013-05-06,1545.317
2013-05-07,1559.906
2013-05-08,1577.628
2013-05-09,1558.95
2013-05-10,1547.369
2013-05-13,1521.015
2013-05-14,1503.382
2013-05-15,1495.401
2013-05-16,1505.734
2013-05-17,1492.693
2013-05-20,1528.757
2013-05-21,1541.475
2013-05-22,1516.337
2013-05-23,1497.608
2013-05-24,1498.923
2013-05-27,1510.109
2013-05-28,1539.133
2013-05-29,1535.807
2013-05-30,1540.017
2013-05-31,1533.45
2013-06-03,1547.942
2013-06-04,1556.639
2013-06-05,1551.131
2013-06-06,1574.205
2013-06-07,1575.185
2013-06-10,1578.432
2013-06-11,1566.628
2013-06-12,1573.265
2013-06-13,1565.045
2013-06-14,1572.189
2013-06-17,1599.641
2013-06-18,1599.748
2013-06-19,1591.106
2013-06-20,1559.223
2013-06-21,1557.642
2013-06-24,1528.885
2013-06-25,1550.818
2013-06-26,1532.182
2013-06-27,1523.822
2013-06-28,1517.606
2013-07-01,1533.505
2013-07-02,1545.916
2013-07-03,1540.779
2013-07-04,1537.664
2013-07-05,1527.275
2013-07-08,1541.526
2013-07-09,1547.324
2013-07-10,1558.741
2013-07-11,1577.267
2013-07-12,1580.883
2013-07-15,1617.334
2013-07-16,1624.255
2013-07-17,1637.572
2013-07-18,1635.783
2013-07-19,1641.853
2013-07-22,1638.74
2013-07-23,1628.767
2013-07-24,1640.559
2013-07-25,1640.633
2013-07-26,1643.337
2013-07-29,1653.684
2013-07-30,1670.817
2013-07-31,1691.391
2013-08-01,1700.735
2013-08-02,1698.495
2013-08-05,1699.105
2013-08-06,1696.186
2013-08-07,1687.251
2013-08-08,1700.357
2013-08-09,1699.996
2013-08-12,1682.109
2013-08-13,1706.825
2013-08-14,1697.842
2013-08-15,1690.339
2013-08-16,1693.897
2013-08-19,1703.315
2013-08-20,1709.037
2013-08-21,1707.345
2013-08-22,1702.097
2013-08-23,1702.666
2013-08-26,1655.207
2013-08-27,1597.196
2013-08-28,1610.478
2013-08-29,1647.184
2013-08-30,1650.805
2013-09-02,1662.716
2013-09-03,1631.338
2013-09-04,1629.188
2013-09-05,1624.617
2013-09-06,1627.625
2013-09-09,1631.603
2013-09-10,1674.19
2013-09-11,1686.588
2013-09-12,1658.362
2013-09-13,1657.169
2013-09-16,1684.791
2013-09-17,1687.053
2013-09-18,1690.299
2013-09-19,1712.686
2013-09-20,1700.257
2013-09-23,1717.357
2013-09-24,1716.792
2013-09-25,1708.946
2013-09-26,1707.098
2013-09-27,1708.298
2013-09-30,1755.744
2013-10-01,1767.345
2013-10-02,1752.315
2013-10-03,1723.932
2013-10-04,1724.758
2013-10-07,1754.844
2013-10-08,1759.175
2013-10-09,1753.723
2013-10-10,1767.134
2013-10-11,1771.818
2013-10-14,1765.261
2013-10-15,1753.861
2013-10-16,1761.127
2013-10-17,1766.295
2013-10-18,1765.894
2013-10-21,1772.91
2013-10-22,1802.246
2013-10-23,1777.352
2013-10-24,1769.73
2013-10-25,1768.651
2013-10-28,1765.652
2013-10-29,1771.748
2013-10-30,1749.405
2013-10-31,1754.472
2013-11-01,1746.359
2013-11-04,1746.222
2013-11-05,1732.296
2013-11-06,1760.048
2013-11-07,1759.346
2013-11-08,1761.334
2013-11-11,1784.345
2013-11-12,1790.531
2013-11-13,1789.191
2013-11-14,1794.567
2013-11-15,1793.777
2013-11-18,1815.148
2013-11-19,1810.587
2013-11-20,1788.201
2013-11-21,1773.227
2013-11-22,1773.575
2013-11-25,1772.496
2013-11-26,1789.122
2013-11-27,1794.581
2013-11-28,1804.794
2013-11-29,1806.306
2013-12-02,1822.131
2013-12-03,1819.962
2013-12-04,1810.319
2013-12-05,1824.824
2013-12-06,1832.877
2013-12-09,1877.05
2013-12-10,1851.343
2013-12-11,1834.644
2013-12-12,1818.885
2013-12-13,1821.301
2013-12-16,1837.213
2013-12-17,1844.346
2013-12-18,1846.501
2013-12-19,1844.434
2013-12-20,1842.703
2013-12-23,1896.529
2013-12-24,1887.34
2013-12-25,1884.436
2013-12-26,1883.978
2013-12-27,1892.266
2013-12-30,1897.279
2013-12-31,1919.735
2014-01-01,1937.573
2014-01-02,1901.463
2014-01-03,1893.032
2014-01-06,1899.578
2014-01-07,1915.856
2014-01-08,1929.166
2014-01-09,1923.141
2014-01-10,1930.288
2014-01-13,1955.829
2014-01-14,1958.868
2014-01-15,1962.638
2014-01-16,1964.31
2014-01-17,1961.808
2014-01-20,1926.008
2014-01-21,1928.608
2014-01-22,1932.775
2014-01-23,1932.365
2014-01-24,1925.699
2014-01-27,1894.394
2014-01-28,1881.944
2014-01-29,1875.628
2014-01-30,1875.48
2014-01-31,1861.122
2014-02-03,1850.614
2014-02-04,1841.115
2014-02-05,1851.56
2014-02-06,1873.262
2014-02-07,1872.149
2014-02-10,1884.477
2014-02-11,1895.653
2014-02-12,1901.472
2014-02-13,1915.011
2014-02-14,1912.311
2014-02-17,1932.414
2014-02-18,1932.075
2014-02-19,1918.129
2014-02-20,1907.382
2014-02-21,1911.876
2014-02-24,1913.878
2014-02-25,1920.089
2014-02-26,1935.851
2014-02-27,1955.324
2014-02-28,1964.882
2014-03-03,1960.48
2014-03-04,1984.889
2014-03-05,1979.482
2014-03-06,1992.912
2014-03-07,1990.785
2014-03-10,1981.99
2014-03-11,1998.983
2014-03-12,1971.681
2014-03-13,1981.582
2014-03-14,1982.555
2014-03-17,2002.335
2014-03-18,2005.443
2014-03-19,1997.274
2014-03-20,1970.493
2014-03-21,1971.852
2014-03-24,1979.347
2014-03-25,1997.198
2014-03-26,1990.555
2014-03-27,1977.191
2014-03-28,1976.457
2014-03-31,1977.189
2014-04-01,1992.319
2014-04-02,1990.821
2014-04-03,2000.52
2014-04-04,1995.866
2014-04-07,1992.187
2014-04-08,2000.966
2014-04-09,2010.708
2014-04-10,2008.466
2014-04-11,2009.771
2014-04-14,1971.674
2014-04-15,1970.821
2014-04-16,1974.135
2014-04-17,1960.844
2014-04-18,1960.844
2014-04-21,1959.012
2014-04-22,1968.032
2014-04-23,1963.557
2014-04-24,1969.171
2014-04-25,1972.773
2014-04-28,1962.377
2014-04-29,1954.165
2014-04-30,1937.93
2014-05-01,1936.878
2014-05-02,1937.298
2014-05-05,1926.99
2014-05-06,1932.663
2014-05-07,1928.704
2014-05-08,1932.1
2014-05-09,1926.677
2014-05-12,1939.867
2014-05-13,1960.891
2014-05-14,1970.218
2014-05-15,1949.929
2014-05-16,1947.251
2014-05-19,1931.004
2014-05-20,1910.909
2014-05-21,1905.262
2014-05-22,1894.105
2014-05-23,1895.52
2014-05-26,1928.795
2014-05-27,1930.468
2014-05-28,1922.781
2014-05-29,1919.884
2014-05-30,1919.553
2014-06-02,1923.824
2014-06-03,1920.921
2014-06-04,1920.231
2014-06-05,1932.632
2014-06-06,1937.967
2014-06-09,1961.216
2014-06-10,1953.465
2014-06-11,1947.052
2014-06-12,1935.433
2014-06-13,1937.675
2014-06-16,1930.297
2014-06-17,1930.917
2014-06-18,1933.959
2014-06-19,1941.081
2014-06-20,1937.138
2014-06-23,1943.578
2014-06-24,1941.917
2014-06-25,1922.307
2014-06-26,1912.623
2014-06-27,1911.703
2014-06-30,1916.961
2014-07-01,1908.784
2014-07-02,1907.82
2014-07-03,1931.197
2014-07-04,1931.395
2014-07-07,1873.522
2014-07-08,1856.426
2014-07-09,1874.377
2014-07-10,1874.226
2014-07-11,1876.087
2014-07-14,1921.127
2014-07-15,1914.455
2014-07-16,1925.06
2014-07-17,1933.573
2014-07-18,1923.621
2014-07-21,1920.934
2014-07-22,1929.159
2014-07-23,1924.55
2014-07-24,1928.754
2014-07-25,1921.286
2014-07-28,1906.668
2014-07-29,1908.565
2014-07-30,1911.877
2014-07-31,1897.102
2014-08-01,1898.709
2014-08-04,1903.007
2014-08-05,1901.199
2014-08-06,1882.785
2014-08-07,1853.707
2014-08-08,1852.719
2014-08-11,1858.692
2014-08-12,1845.644
2014-08-13,1857.553
2014-08-14,1854.176
2014-08-15,1845.698
2014-08-18,1827.159
2014-08-19,1823.977
2014-08-20,1817.275
2014-08-21,1831.533
2014-08-22,1824.177
2014-08-25,1802.372
2014-08-26,1834.906
2014-08-27,1859.465
2014-08-28,1860.317
2014-08-29,1857.997
2014-09-01,1884.361
2014-09-02,1887.546
2014-09-03,1901.813
2014-09-04,1886.804
2014-09-05,1881.411
2014-09-08,1910.031
2014-09-09,1881.705
2014-09-10,1885.004
2014-09-11,1882.838
2014-09-12,1882.682
2014-09-15,1874.349
2014-09-16,1861.16
2014-09-17,1887.463
2014-09-18,1881.35
2014-09-19,1877.843
2014-09-22,1866.579
2014-09-23,1859.663
2014-09-24,1854.874
2014-09-25,1854.394
2014-09-26,1849.08
2014-09-29,1834.308
2014-09-30,1835.32
2014-10-01,1843.547
2014-10-02,1845.285
2014-10-03,1833.53
2014-10-06,1847.46
2014-10-07,1826.917
2014-10-08,1820.39
2014-10-09,1833.168
2014-10-10,1817.607
2014-10-13,1789.453
2014-10-14,1776.353
2014-10-15,1795.544
2014-10-16,1796.877
2014-10-17,1786.029
2014-10-20,1752.678
2014-10-21,1766.119
2014-10-22,1758.349
2014-10-23,1750.814
2014-10-24,1747.758
2014-10-27,1746.144
2014-10-28,1750.115
2014-10-29,1748.811
2014-10-30,1706.971
2014-10-31,1695.651
2014-11-03,1706.332
2014-11-04,1707.281
2014-11-05,1699.681
2014-11-06,1703.228
2014-11-07,1697.636
2014-11-10,1706.865
2014-11-11,1678.147
2014-11-12,1667.531
2014-11-13,1662.307
2014-11-14,1654.962
2014-11-17,1659.072
2014-11-18,1649.663
2014-11-19,1663.996
2014-11-20,1653.7
2014-11-21,1648.872
2014-11-24,1636.956
2014-11-25,1636.676
2014-11-26,1652.833
2014-11-27,1651.924
2014-11-28,1651.67
2014-12-01,1628.19
2014-12-02,1611.787
2014-12-03,1627.015
2014-12-04,1624.182
2014-12-05,1614.087
2014-12-08,1620.66
2014-12-09,1619.286
2014-12-10,1623.898
2014-12-11,1635.111
2014-12-12,1642.349
2014-12-15,1642.914
2014-12-16,1624.219
2014-12-17,1619.965
2014-12-18,1613.685
2014-12-19,1624.125
2014-12-22,1637.788
2014-12-23,1635.653
2014-12-24,1638.297
2014-12-25,1634.805
2014-12-26,1637.935
2014-12-29,1634.159
2014-12-30,1632.482
2014-12-31,1643.702
2015-01-01,1637.019
2015-01-02,1618.428
2015-01-05,1601.301
2015-01-06,1595.321
2015-01-07,1577.474
2015-01-08,1592.669
2015-01-09,1598.204
2015-01-12,1580.311
2015-01-13,1596.189
2015-01-14,1613.662
2015-01-15,1608.147
2015-01-16,1606.326
2015-01-19,1601.012
2015-01-20,1596.509
2015-01-21,1597.424
2015-01-22,1583.258
2015-01-23,1559.282
2015-01-26,1563.655
2015-01-27,1595.936
2015-01-28,1603.342
2015-01-29,1605.756
2015-01-30,1606.227
2015-02-02,1612.584
2015-02-03,1659.115
2015-02-04,1648.022
2015-02-05,1653.783
2015-02-06,1642.711
2015-02-09,1666.566
2015-02-10,1692.535
2015-02-11,1669.133
2015-02-12,1667.396
2015-02-13,1666.197
2015-02-16,1707.609
2015-02-17,1695.222
2015-02-18,1689.52
2015-02-19,1708.958
2015-02-20,1702.029
2015-02-23,1714.63
2015-02-24,1697.609
2015-02-25,1722.689
2015-02-26,1725.271
2015-02-27,1711.101
2015-03-02,1728.734
2015-03-03,1743.185
2015-03-04,1736.238
2015-03-05,1735.999
2015-03-06,1721.985
2015-03-09,1736.758
2015-03-10,1715.996
2015-03-11,1722.342
2015-03-12,1725.417
2015-03-13,1710.723
2015-03-16,1712.745
2015-03-17,1713.964
2015-03-18,1729.98
2015-03-19,1751.778
2015-03-20,1740.769
2015-03-23,1796.607
2015-03-24,1818.327
2015-03-25,1808.898
2015-03-26,1783.977
2015-03-27,1780.826
2015-03-30,1817.23
2015-03-31,1803.482
2015-04-01,1823.638
2015-04-02,1851.086
2015-04-03,1851.086
2015-04-06,1896.371
2015-04-07,1909.3
2015-04-08,1895.871
2015-04-09,1887.161
2015-04-10,1869.184
2015-04-13,1861.45
2015-04-14,1868.151
2015-04-15,1869.41
2015-04-16,1876.136
2015-04-17,1884.976
2015-04-20,1890.234
2015-04-21,1900.6
2015-04-22,1905.424
2015-04-23,1907.046
2015-04-24,1918.01
2015-04-27,1923.483
2015-04-28,1929.404
2015-04-29,1904.774
2015-04-30,1925.535
2015-05-01,1917.125
2015-05-04,1924.964
2015-05-05,1926.346
2015-05-06,1907.017
2015-05-07,1883.056
2015-05-08,1882.91
2015-05-11,1916.914
2015-05-12,1885.954
2015-05-13,1892.321
2015-05-14,1882.242
2015-05-15,1888.91
2015-05-18,1888.095
2015-05-19,1897.07
2015-05-20,1893.447
2015-05-21,1904.973
2015-05-22,1896.185
2015-05-25,1891.589
2015-05-26,1877.179
2015-05-27,1873.403
2015-05-28,1861.294
2015-05-29,1861.511
2015-06-01,1879.494
2015-06-02,1890.452
2015-06-03,1892.077
2015-06-04,1892.191
2015-06-05,1876.975
2015-06-08,1897.867
2015-06-09,1882.637
2015-06-10,1860.379
2015-06-11,1858.258
2015-06-12,1849.676
2015-06-15,1852.003
2015-06-16,1864.677
2015-06-17,1878.508
2015-06-18,1899.763
2015-06-19,1897.801
2015-06-22,1927.283
2015-06-23,1911.695
2015-06-24,1898.889
2015-06-25,1889.75
2015-06-26,1883.517
2015-06-29,1841.582
2015-06-30,1874.153
2015-07-01,1889.666
2015-07-02,1891.369
2015-07-03,1895.441
2015-07-06,1897.767
2015-07-07,1879.544
2015-07-08,1868.274
2015-07-09,1896.874
2015-07-10,1907.957
2015-07-13,1930.558
2015-07-14,1927.53
2015-07-15,1919.705
2015-07-16,1928.143
2015-07-17,1912.995
2015-07-20,1944.544
2015-07-21,1954.85
2015-07-22,1933.889
2015-07-23,1932.15
2015-07-24,1934.604
2015-07-27,1942.602
2015-07-28,1953.888
2015-07-29,1953.24
2015-07-30,1948.361
2015-07-31,1960.731
2015-08-03,1978.883
2015-08-04,1960.066
2015-08-05,1965.907
2015-08-06,1968.506
2015-08-07,1969.126
2015-08-10,1991.858
2015-08-11,1976.41
2015-08-12,1989.316
2015-08-13,2009.224
2015-08-14,2020.721
2015-08-17,2002.652
2015-08-18,2003.282
2015-08-19,1990.955
2015-08-20,1958.49
2015-08-21,1959.705
2015-08-24,1828.304
2015-08-25,1890.447
2015-08-26,1845.015
2015-08-27,1860.614
2015-08-28,1852.592
2015-08-31,1857.35
2015-09-01,1838.895
2015-09-02,1851.846
2015-09-03,1831.096
2015-09-04,1834.961
2015-09-07,1843.076
2015-09-08,1877.692
2015-09-09,1885.737
2015-09-10,1880.129
2015-09-11,1893.148
2015-09-14,1885.402
2015-09-15,1886.227
2015-09-16,1888.669
2015-09-17,1879.355
2015-09-18,1871.383
2015-09-21,1833.413
2015-09-22,1830.182
2015-09-23,1822.624
2015-09-24,1797.842
2015-09-25,1793.503
2015-09-28,1793.161
2015-09-29,1805.838
2015-09-30,1796.782
2015-10-01,1811.532
2015-10-02,1814.719
2015-10-05,1839.974
2015-10-06,1875.655
2015-10-07,1907.126
2015-10-08,1876.52
2015-10-09,1891.446
2015-10-12,1888.454
2015-10-13,1837.425
2015-10-14,1859.474
2015-10-15,1877.02
2015-10-16,1871.73
2015-10-19,1857.472
2015-10-20,1883.676
2015-10-21,1891.763
2015-10-22,1891.253
2015-10-23,1881.783
2015-10-26,1907.238
2015-10-27,1913.847
2015-10-28,1925.787
2015-10-29,1902.277
2015-10-30,1907.522
2015-11-02,1908.893
2015-11-03,1905.709
2015-11-04,1894.476
2015-11-05,1899.747
2015-11-06,1881.971
2015-11-09,1839.247
2015-11-10,1852.288
2015-11-11,1886.055
2015-11-12,1918.554
2015-11-13,1916.875
2015-11-16,1893.259
2015-11-17,1904.96
2015-11-18,1912.883
2015-11-19,1924.473
2015-11-20,1925.961
2015-11-23,1918.008
2015-11-24,1924.296
2015-11-25,1918.283
2015-11-26,1924.574
2015-11-27,1922.022
2015-11-30,1941.183
2015-12-01,1935.789
2015-12-02,1945.915
2015-12-03,1934.579
2015-12-04,1954.639
2015-12-07,1906.388
2015-12-08,1884.501
2015-12-09,1883.267
2015-12-10,1873.245
2015-12-11,1872.198
2015-12-14,1861.261
2015-12-15,1882.255
2015-12-16,1872.076
2015-12-17,1885.439
2015-12-18,1877.3
2015-12-21,1851.893
2015-12-22,1847.025
2015-12-23,1861.038
2015-12-24,1887.003
2015-12-25,1887.003
2015-12-28,1915.311
2015-12-29,1916.906
2015-12-30,1906.711
2015-12-31,1926.885
2016-01-01,1926.885
2016-01-04,1902.951
2016-01-05,1902.958
2016-01-06,1886.164
2016-01-07,1864.013
2016-01-08,1859.967
2016-01-11,1850.611
2016-01-12,1867.881
2016-01-13,1860.204
2016-01-14,1821.981
2016-01-15,1816.002
2016-01-18,1792.174
2016-01-19,1792.848
2016-01-20,1755.772
2016-01-21,1760.476
2016-01-22,1761.705
2016-01-25,1771.624
2016-01-26,1781.099
2016-01-27,1785.024
2016-01-28,1828.333
2016-01-29,1842.183
2016-02-01,1834.321
2016-02-02,1819.924
2016-02-03,1828.522
2016-02-04,1863.675
2016-02-05,1860.811
2016-02-08,1812.241
2016-02-09,1809.599
2016-02-10,1809.301
2016-02-11,1772.517
2016-02-12,1772.7
2016-02-15,1808.124
2016-02-16,1810.633
2016-02-17,1823.605
2016-02-18,1818.918
2016-02-19,1818.249
2016-02-22,1854.212
2016-02-23,1849.515
2016-02-24,1839.48
2016-02-25,1838.548
2016-02-26,1842.451
2016-02-29,1858.466
2016-03-01,1888.508
2016-03-02,1890.355
2016-03-03,1889.738
2016-03-04,1881.398
2016-03-07,1876.685
2016-03-08,1874.52
2016-03-09,1879.894
2016-03-10,1882.41
2016-03-11,1894.143
2016-03-14,1884.603
2016-03-15,1880.837
2016-03-16,1902.94
2016-03-17,1928.253
2016-03-18,1935.638
2016-03-21,1918.492
2016-03-22,1922.395
2016-03-23,1935.117
2016-03-24,1935.677
2016-03-25,1935.677
2016-03-28,1927.992
2016-03-29,1927.904
2016-03-30,1962.267
2016-03-31,1964.796
2016-04-01,1955.529
2016-04-04,1950.297
2016-04-05,1919.523
2016-04-06,1942.955
2016-04-07,1936.368
2016-04-08,1942.854
2016-04-11,1961.979
2016-04-12,1970.316
2016-04-13,1995.531
2016-04-14,2012.482
2016-04-15,2016.848
2016-04-18,2043.331
2016-04-19,2052.488
2016-04-20,2045.944
2016-04-21,2046.773
2016-04-22,2051.159
2016-04-25,2038.27
2016-04-26,2053.058
2016-04-27,2034.582
2016-04-28,2028.849
2016-04-29,2038.234
2016-05-02,2031.93
2016-05-03,1998.969
2016-05-04,1992.761
2016-05-05,2003.854
2016-05-06,2002.762
2016-05-09,2016.448
2016-05-10,2032.512
2016-05-11,2040.148
2016-05-12,2033.002
2016-05-13,2021.749
2016-05-16,2005.181
2016-05-17,1976.248
2016-05-18,1952.885
2016-05-19,1921.937
2016-05-20,1925.779
2016-05-23,1938.331
2016-05-24,1982.651
2016-05-25,1993.777
2016-05-26,2002.142
2016-05-27,2003.241
2016-05-30,2013.984
2016-05-31,2011.87
2016-06-01,2007.468
2016-06-02,2001.244
2016-06-03,2003.901
2016-06-06,2018.149
2016-06-07,2017.191
2016-06-08,2006.957
2016-06-09,1984.333
2016-06-10,1957.742
2016-06-13,1927.992
2016-06-14,1917.473
2016-06-15,1925.553
2016-06-16,1905.638
2016-06-17,1905.891
2016-06-20,1946.723
2016-06-21,1939.764
2016-06-22,1956.776
2016-06-23,1977.594
2016-06-24,1930.905
2016-06-27,1849.014
2016-06-28,1885.445
2016-06-29,1918.962
2016-06-30,1935.456
2016-07-01,1931.606
2016-07-04,1950.692
2016-07-05,1931.58
2016-07-06,1924.064
2016-07-07,1956.176
2016-07-08,1973.527
2016-07-11,2015.629
2016-07-12,2047.955
2016-07-13,2044.38
2016-07-14,2058.302
2016-07-15,2057.079
2016-07-18,2053.168
2016-07-19,2046.799
2016-07-20,2064.05
2016-07-21,2052.294
