Date,AUSTRIA SMALL CAP Small Cap
2015-08-06,678.562
2015-08-07,680.028
2015-08-10,686.381
2015-08-11,685.86
2015-08-12,682.198
2015-08-13,684.959
2015-08-14,687.437
2015-08-17,686.738
2015-08-18,687.445
2015-08-19,682.198
2015-08-20,683.063
2015-08-21,672.481
2015-08-24,662.73
2015-08-25,671.78
2015-08-26,664.997
2015-08-27,675.126
2015-08-28,670.39
2015-08-31,670.387
2015-09-01,658.864
2015-09-02,653.45
2015-09-03,651.954
2015-09-04,644.445
2015-09-07,641.715
2015-09-08,644.625
2015-09-09,647.893
2015-09-10,649.799
2015-09-11,650.135
2015-09-14,651.562
2015-09-15,651.169
2015-09-16,654.819
2015-09-17,657.85
2015-09-18,660.93
2015-09-21,652.721
2015-09-22,638.299
2015-09-23,639.62
2015-09-24,637.549
2015-09-25,641.655
2015-09-28,635.83
2015-09-29,637.308
2015-09-30,644.477
2015-10-01,647.596
2015-10-02,653.098
2015-10-05,662.868
2015-10-06,673.335
2015-10-07,673.932
2015-10-08,680.267
2015-10-09,687.429
2015-10-12,686.45
2015-10-13,675.65
2015-10-14,686.113
2015-10-15,693.008
2015-10-16,690.413
2015-10-19,690.711
2015-10-20,691.09
2015-10-21,699.772
2015-10-22,702.105
2015-10-23,699.033
2015-10-26,700.047
2015-10-27,693.325
2015-10-28,700.597
2015-10-29,691.357
2015-10-30,692.601
2015-11-02,695.981
2015-11-03,688.663
2015-11-04,685.939
2015-11-05,682.811
2015-11-06,679.062
2015-11-09,672.542
2015-11-10,668.133
2015-11-11,670.598
2015-11-12,653.458
2015-11-13,655.774
2015-11-16,652.888
2015-11-17,660.613
2015-11-18,665.041
2015-11-19,675.471
2015-11-20,670.453
2015-11-23,665.772
2015-11-24,661.235
2015-11-25,657.295
2015-11-26,661.856
2015-11-27,664.797
2015-11-30,662.614
2015-12-01,673.229
2015-12-02,670.846
2015-12-03,680.649
2015-12-04,681.08
2015-12-07,678.303
2015-12-08,679.459
2015-12-09,676.375
2015-12-10,675.194
2015-12-11,668.086
2015-12-14,657.287
2015-12-15,661.621
2015-12-16,675.735
2015-12-17,666.789
2015-12-18,662.899
2015-12-21,660.202
2015-12-22,665.453
2015-12-23,669.551
2015-12-24,674.413
2015-12-25,674.413
2015-12-28,673.7
2015-12-29,675.771
2015-12-30,677.832
2015-12-31,674.695
2016-01-01,674.695
2016-01-04,660.145
2016-01-05,656.514
2016-01-06,658.29
2016-01-07,642.305
2016-01-08,637.423
2016-01-11,625.075
2016-01-12,628.303
2016-01-13,624.905
2016-01-14,614.844
2016-01-15,606.885
2016-01-18,591.903
2016-01-19,602.857
2016-01-20,579.181
2016-01-21,578.519
2016-01-22,593.993
2016-01-25,591.504
2016-01-26,592.616
2016-01-27,589.928
2016-01-28,594.188
2016-01-29,598.4
2016-02-01,602.12
2016-02-02,600.071
2016-02-03,603.897
2016-02-04,611.678
2016-02-05,614.225
2016-02-08,585.319
2016-02-09,577.838
2016-02-10,584.428
2016-02-11,574.878
2016-02-12,578.15
2016-02-15,589.142
2016-02-16,583.148
2016-02-17,604.287
2016-02-18,599.315
2016-02-19,601.607
2016-02-22,612.998
2016-02-23,607.086
2016-02-24,604.714
2016-02-25,611.114
2016-02-26,615.252
2016-02-29,611.56
2016-03-01,622.598
2016-03-02,620.612
2016-03-03,627.003
2016-03-04,632.966
2016-03-07,632.194
2016-03-08,634.811
2016-03-09,631.453
2016-03-10,636.625
2016-03-11,655.431
2016-03-14,665.575
2016-03-15,662.586
2016-03-16,661.58
2016-03-17,668.206
2016-03-18,676.211
2016-03-21,676.39
2016-03-22,664.372
2016-03-23,659.423
2016-03-24,653.123
2016-03-25,653.123
2016-03-28,656.136
2016-03-29,656.961
2016-03-30,675.7
2016-03-31,677.14
2016-04-01,678.137
2016-04-04,678.349
2016-04-05,667.754
2016-04-06,672.349
2016-04-07,671.647
2016-04-08,677.53
2016-04-11,686.137
2016-04-12,676.395
2016-04-13,678.416
2016-04-14,682.712
2016-04-15,675.917
2016-04-18,680.201
2016-04-19,687.939
2016-04-20,688.42
2016-04-21,682.158
2016-04-22,679.572
2016-04-25,680.867
2016-04-26,681.888
2016-04-27,682.664
2016-04-28,683.418
2016-04-29,688.884
2016-05-02,695.178
2016-05-03,683.31
2016-05-04,678.816
2016-05-05,673.323
2016-05-06,675.991
2016-05-09,672.727
2016-05-10,675.655
2016-05-11,678.482
2016-05-12,672.033
2016-05-13,662.865
2016-05-16,664.771
2016-05-17,673.034
2016-05-18,670.804
2016-05-19,658.859
2016-05-20,660.706
2016-05-23,665.089
2016-05-24,670.37
2016-05-25,673.13
2016-05-26,675.546
2016-05-27,673.633
2016-05-30,677.985
2016-05-31,670.931
2016-06-01,665.724
2016-06-02,668.464
2016-06-03,677.987
2016-06-06,680.667
2016-06-07,683.774
2016-06-08,686.441
2016-06-09,690.108
2016-06-10,681.525
2016-06-13,665.219
2016-06-14,644.204
2016-06-15,648.861
2016-06-16,629.368
2016-06-17,648.938
2016-06-20,668.587
2016-06-21,668.315
2016-06-22,668.534
2016-06-23,679.974
2016-06-24,628.024
2016-06-27,589.402
2016-06-28,606.683
2016-06-29,621.707
2016-06-30,622.948
2016-07-01,628.534
2016-07-04,622.198
2016-07-05,606.791
2016-07-06,603.684
2016-07-07,610.051
2016-07-08,615.904
2016-07-11,631.433
2016-07-12,640.27
2016-07-13,637.038
2016-07-14,644.55
2016-07-15,644.228
2016-07-18,644.592
2016-07-19,639.575
2016-07-20,640.223
2016-07-21,638.392
2016-07-22,640.625
2016-07-25,645.651
2016-07-26,649.975
2016-07-27,656.793
2016-07-28,655.846
2016-07-29,661.915
2016-08-01,661.27
2016-08-02,658.28
2016-08-03,653.042
2016-08-04,654.819
2016-08-05,658.826
2016-08-08,661.58
2016-08-09,670.432
2016-08-10,670.293
2016-08-11,674.646
2016-08-12,679.036
2016-08-15,680.16
2016-08-16,680.993
2016-08-17,672.985
2016-08-18,681.496
2016-08-19,678.513
2016-08-22,674.674
2016-08-23,684.89
2016-08-24,680.772
2016-08-25,678.488
2016-08-26,683.878
2016-08-29,682.47
2016-08-30,688.076
2016-08-31,686.605
2016-09-01,690.874
2016-09-02,692.481
2016-09-05,698.928
2016-09-06,710.943
2016-09-07,713.923
2016-09-08,721.453
2016-09-09,712.146
2016-09-12,708.252
2016-09-13,703.247
2016-09-14,698.05
2016-09-15,698.669
2016-09-16,693.993
2016-09-19,700.968
2016-09-20,697.02
2016-09-21,695.884
2016-09-22,715.421
2016-09-23,714.682
2016-09-26,714.61
2016-09-27,706.686
2016-09-28,713.608
2016-09-29,719.185
2016-09-30,717.904
2016-10-03,718.46
2016-10-04,713.687
2016-10-05,713.079
2016-10-06,705.569
2016-10-07,700.687
2016-10-10,699.896
2016-10-11,693.327
2016-10-12,686.145
2016-10-13,683.124
2016-10-14,687.781
2016-10-17,683.843
2016-10-18,691.695
2016-10-19,690.226
2016-10-20,693.942
2016-10-21,693.046
2016-10-24,697.847
2016-10-25,697.662
2016-10-26,701.388
2016-10-27,692.02
2016-10-28,691.841
2016-10-31,691.618
2016-11-01,696.76
2016-11-02,694.381
2016-11-03,704.053
2016-11-04,695.25
2016-11-07,696.803
2016-11-08,700.872
2016-11-09,699.698
2016-11-10,691.899
2016-11-11,687.839
2016-11-14,681.944
2016-11-15,688.447
2016-11-16,679.877
2016-11-17,677.113
2016-11-18,674.943
2016-11-21,675.094
2016-11-22,679.665
2016-11-23,675.582
2016-11-24,680.361
2016-11-25,682.855
2016-11-28,678.083
2016-11-29,683.905
2016-11-30,685.981
2016-12-01,683.728
2016-12-02,681.009
2016-12-05,691.152
2016-12-06,696.987
2016-12-07,708.244
2016-12-08,698.112
2016-12-09,692.845
2016-12-12,696.035
2016-12-13,701.931
2016-12-14,698.039
2016-12-15,683.777
2016-12-16,686.312
2016-12-19,686.025
2016-12-20,675.879
2016-12-21,682.892
2016-12-22,681.851
2016-12-23,684.845
2016-12-26,684.845
2016-12-27,686.41
2016-12-28,685.069
2016-12-29,695.323
2016-12-30,695.783
2017-01-02,705.277
2017-01-03,693.453
2017-01-04,698.841
2017-01-05,710.741
2017-01-06,709.199
2017-01-09,705.356
2017-01-10,703.778
2017-01-11,695.854
2017-01-12,706.6
2017-01-13,704.151
2017-01-16,703.311
2017-01-17,706.107
2017-01-18,707.752
2017-01-19,703.618
2017-01-20,711.446
2017-01-23,719.488
2017-01-24,725.961
2017-01-25,732.807
2017-01-26,725.38
2017-01-27,730.021
2017-01-30,721.465
2017-01-31,728.424
2017-02-01,737.57
2017-02-02,735.021
2017-02-03,737.763
2017-02-06,729.747
2017-02-07,728.346
2017-02-08,731.626
2017-02-09,733.657
2017-02-10,734.627
2017-02-13,736.415
2017-02-14,738.948
2017-02-15,747.202
2017-02-16,751.981
2017-02-17,743.216
2017-02-20,744.786
2017-02-21,740.447
2017-02-22,736.862
2017-02-23,741.317
2017-02-24,733.353
2017-02-27,731.863
2017-02-28,737.899
2017-03-01,741.705
2017-03-02,740.598
2017-03-03,741.035
2017-03-06,743.592
2017-03-07,740.652
2017-03-08,740.484
2017-03-09,738.242
2017-03-10,743.455
2017-03-13,743.728
2017-03-14,741.517
2017-03-15,745.307
2017-03-16,758.779
2017-03-17,760.92
2017-03-20,766.883
2017-03-21,765.56
2017-03-22,755.163
2017-03-23,763.109
2017-03-24,767.51
2017-03-27,765.668
2017-03-28,770.227
2017-03-29,766.574
2017-03-30,765.829
2017-03-31,767.484
2017-04-03,766.567
2017-04-04,771.971
2017-04-05,779.282
2017-04-06,777.636
2017-04-07,777.041
2017-04-10,774.228
2017-04-11,773.529
2017-04-12,776.122
2017-04-13,776.255
2017-04-14,776.255
2017-04-17,779.068
2017-04-18,779.905
2017-04-19,784.037
2017-04-20,784.77
2017-04-21,777.12
2017-04-24,804.615
2017-04-25,813.586
2017-04-26,815.343
2017-04-27,815.974
2017-04-28,817.987
2017-05-01,820.09
2017-05-02,828.839
2017-05-03,827.444
2017-05-04,835.628
2017-05-05,844.174
2017-05-08,849.458
2017-05-09,852.72
2017-05-10,848.903
2017-05-11,847.281
2017-05-12,853.4
2017-05-15,857.44
2017-05-16,860.094
2017-05-17,848.981
2017-05-18,839.776
2017-05-19,860.532
2017-05-22,867.033
2017-05-23,868.899
2017-05-24,874.841
2017-05-25,877.11
2017-05-26,874.549
2017-05-29,868.917
2017-05-30,868.767
2017-05-31,865.893
2017-06-01,875.596
2017-06-02,891.127
2017-06-05,889.349
2017-06-06,888.446
2017-06-07,885.543
2017-06-08,883.274
2017-06-09,885.033
2017-06-12,876.142
2017-06-13,874.664
2017-06-14,885.68
2017-06-15,875.589
2017-06-16,872.068
2017-06-19,871.545
2017-06-20,859.702
2017-06-21,863.797
2017-06-22,865.954
2017-06-23,862.969
2017-06-26,869.262
2017-06-27,868.828
2017-06-28,868.064
2017-06-29,869.586
2017-06-30,872.105
2017-07-03,871.307
2017-07-04,871.257
2017-07-05,867.382
2017-07-06,869.118
2017-07-07,869.093
2017-07-10,873.433
2017-07-11,869.905
2017-07-12,879.253
2017-07-13,880.419
2017-07-14,883.758
2017-07-17,890.087
2017-07-18,900.184
2017-07-19,895.895
2017-07-20,907.597
2017-07-21,903.311
2017-07-24,895.583
2017-07-25,905.587
2017-07-26,904.296
2017-07-27,910.855
2017-07-28,914.955
2017-07-31,918.268
2017-08-01,929.84
2017-08-02,932.232
2017-08-03,934.457
2017-08-04,924.969
2017-08-07,931.152
2017-08-08,926.956
2017-08-09,917.581
2017-08-10,909.143
2017-08-11,903.277
2017-08-14,919.055
2017-08-15,913.986
2017-08-16,916.078
2017-08-17,908.972
2017-08-18,903.295
2017-08-21,900.165
2017-08-22,900.601
2017-08-23,905.868
2017-08-24,903.466
2017-08-25,913.034
2017-08-28,908.38
2017-08-29,906.973
2017-08-30,905.912
2017-08-31,912.095
2017-09-01,919.011
2017-09-04,921.015
2017-09-05,921.199
2017-09-06,924.974
2017-09-07,934.8
2017-09-08,937.064
2017-09-11,938.833
2017-09-12,927.856
2017-09-13,923.751
2017-09-14,924.107
2017-09-15,933.871
2017-09-18,936.305
2017-09-19,937.217
2017-09-20,929.935
2017-09-21,921.757
2017-09-22,927.135
2017-09-25,920.771
2017-09-26,916.093
2017-09-27,913.332
2017-09-28,920.953
2017-09-29,930.129
2017-10-02,928.302
2017-10-03,932.116
2017-10-04,936.158
2017-10-05,932.768
2017-10-06,930.565
2017-10-09,939.154
2017-10-10,945.139
2017-10-11,946.462
2017-10-12,947.953
2017-10-13,948.218
2017-10-16,946.293
2017-10-17,935.878
2017-10-18,941.656
2017-10-19,945.747
2017-10-20,940.592
2017-10-23,937.882
2017-10-24,939.005
2017-10-25,937.116
2017-10-26,928.626
2017-10-27,932.234
2017-10-30,936.776
2017-10-31,942.624
2017-11-01,939.954
2017-11-02,950.431
2017-11-03,944.611
2017-11-06,948.013
2017-11-07,946.773
2017-11-08,937.869
2017-11-09,927.734
2017-11-10,932.477
2017-11-13,924.454
2017-11-14,924.472
2017-11-15,918.055
2017-11-16,916.971
2017-11-17,912.795
2017-11-20,911.817
2017-11-21,917.957
2017-11-22,920.997
2017-11-23,916.356
2017-11-24,927.704
2017-11-27,920.161
2017-11-28,920.035
2017-11-29,914.651
2017-11-30,930.121
2017-12-01,920.723
2017-12-04,923.297
2017-12-05,917.249
2017-12-06,904.21
2017-12-07,912.581
2017-12-08,909.601
2017-12-11,918.779
2017-12-12,918.423
2017-12-13,911.556
2017-12-14,912.328
2017-12-15,915.78
2017-12-18,963.127
2017-12-19,963.53
2017-12-20,964.385
2017-12-21,966.662
2017-12-22,967.082
2017-12-25,967.082
2017-12-26,969.615
2017-12-27,976.0
2017-12-28,978.991
2017-12-29,987.877
2018-01-01,987.877
2018-01-02,1000.641
2018-01-03,1011.94
2018-01-04,1024.963
2018-01-05,1022.334
2018-01-08,1019.935
2018-01-09,1016.387
2018-01-10,1016.802
2018-01-11,1018.383
2018-01-12,1026.472
2018-01-15,1039.172
2018-01-16,1043.472
2018-01-17,1046.965
2018-01-18,1044.908
2018-01-19,1046.456
2018-01-22,1052.99
2018-01-23,1060.674
2018-01-24,1055.66
2018-01-25,1057.901
2018-01-26,1053.005
2018-01-29,1042.253
2018-01-30,1037.412
2018-01-31,1046.342
2018-02-01,1048.695
2018-02-02,1031.138
2018-02-05,1009.322
2018-02-06,981.388
2018-02-07,997.191
2018-02-08,973.407
2018-02-09,969.541
2018-02-12,981.389
2018-02-13,983.935
2018-02-14,988.574
2018-02-15,993.178
2018-02-16,1003.708
2018-02-19,998.941
2018-02-20,996.887
2018-02-21,992.941
2018-02-22,989.241
2018-02-23,999.828
2018-02-26,994.088
2018-02-27,994.53
2018-02-28,997.525
2018-03-01,993.605
2018-03-02,984.037
2018-03-05,987.44
2018-03-06,1005.861
2018-03-07,1014.804
2018-03-08,1011.544
2018-03-09,1022.25
2018-03-12,1023.901
2018-03-13,1020.008
2018-03-14,1013.327
2018-03-15,1013.793
2018-03-16,1009.82
2018-03-19,1016.767
2018-03-20,1019.695
2018-03-21,1025.322
2018-03-22,1021.272
2018-03-23,1024.511
2018-03-26,1024.209
2018-03-27,1032.012
2018-03-28,1022.562
2018-03-29,1021.748
2018-03-30,1021.748
2018-04-02,1022.662
2018-04-03,1018.452
2018-04-04,1014.832
2018-04-05,1027.757
2018-04-06,1026.939
2018-04-09,1023.88
2018-04-10,1025.776
2018-04-11,1025.491
2018-04-12,1032.608
2018-04-13,1030.082
2018-04-16,1033.504
2018-04-17,1033.961
2018-04-18,1040.572
2018-04-19,1043.792
2018-04-20,1039.332
2018-04-23,1035.862
2018-04-24,1036.609
2018-04-25,1016.994
2018-04-26,1018.422
2018-04-27,1026.218
2018-04-30,1032.894
2018-05-01,1024.986
2018-05-02,1028.381
2018-05-03,1027.297
2018-05-04,1027.877
2018-05-07,1033.951
2018-05-08,1019.775
2018-05-09,1029.79
2018-05-10,1031.875
2018-05-11,1037.631
2018-05-14,1036.411
2018-05-15,1029.006
2018-05-16,1022.656
2018-05-17,1030.14
2018-05-18,1025.754
2018-05-21,1024.055
2018-05-22,1028.539
2018-05-23,1016.636
2018-05-24,1011.686
2018-05-25,1004.855
2018-05-28,1000.815
2018-05-29,988.243
2018-05-30,1001.878
2018-05-31,1007.098
2018-06-01,994.308
2018-06-04,994.495
2018-06-05,982.339
2018-06-06,987.09
2018-06-07,999.326
2018-06-08,993.786
2018-06-11,1000.574
2018-06-12,1001.397
2018-06-13,996.285
2018-06-14,995.445
2018-06-15,980.721
2018-06-18,971.972
2018-06-19,960.315
2018-06-20,959.072
2018-06-21,959.696
2018-06-22,982.221
2018-06-25,969.142
2018-06-26,967.955
2018-06-27,968.003
2018-06-28,957.004
2018-06-29,971.595
2018-07-02,964.704
2018-07-03,970.37
2018-07-04,971.817
2018-07-05,975.811
2018-07-06,984.802
2018-07-09,987.865
2018-07-10,990.538
2018-07-11,982.73
2018-07-12,988.394
2018-07-13,992.384
2018-07-16,1000.282
2018-07-17,997.611
2018-07-18,1002.023
2018-07-19,998.463
2018-07-20,1004.036
2018-07-23,1000.556
2018-07-24,1011.555
2018-07-25,1007.611
2018-07-26,1008.343
2018-07-27,1007.739
2018-07-30,1020.372
2018-07-31,1021.427
2018-08-01,1021.65
2018-08-02,1008.312
2018-08-03,1015.606
2018-08-06,1012.485
2018-08-07,1017.618
2018-08-08,1009.578
2018-08-09,1002.775
2018-08-10,984.926
2018-08-13,981.616
2018-08-14,973.551
2018-08-15,968.415
2018-08-16,982.545
2018-08-17,985.935
2018-08-20,989.005
2018-08-21,1004.674
2018-08-22,1015.698
2018-08-23,1016.285
2018-08-24,1016.262
2018-08-27,1029.74
2018-08-28,1038.09
2018-08-29,1033.557
2018-08-30,1029.534
2018-08-31,1025.744
2018-09-03,1027.414
2018-09-04,1017.79
2018-09-05,1017.016
2018-09-06,1010.67
2018-09-07,1003.15
2018-09-10,1004.776
2018-09-11,1009.432
2018-09-12,1014.018
2018-09-13,1014.381
2018-09-14,1017.576
2018-09-17,1014.741
2018-09-18,1016.6
2018-09-19,1012.924
2018-09-20,1025.414
2018-09-21,1023.059
2018-09-24,1020.703
2018-09-25,1016.163
2018-09-26,1016.059
2018-09-27,997.419
2018-09-28,986.949
2018-10-01,986.757
2018-10-02,993.027
2018-10-03,999.353
2018-10-04,988.095
2018-10-05,974.174
2018-10-08,951.859
2018-10-09,953.431
2018-10-10,935.062
2018-10-11,920.371
2018-10-12,918.662
2018-10-15,920.503
2018-10-16,937.372
2018-10-17,936.453
2018-10-18,928.949
2018-10-19,925.716
2018-10-22,925.579
2018-10-23,900.435
2018-10-24,887.692
2018-10-25,889.646
2018-10-26,888.943
2018-10-29,889.747
2018-10-30,890.698
2018-10-31,903.493
2018-11-01,908.796
2018-11-02,920.404
2018-11-05,917.062
2018-11-06,912.839
2018-11-07,928.929
2018-11-08,933.981
2018-11-09,921.907
2018-11-12,903.19
2018-11-13,906.697
2018-11-14,905.834
2018-11-15,898.575
2018-11-16,897.069
2018-11-19,883.054
2018-11-20,865.806
2018-11-21,873.593
2018-11-22,869.891
2018-11-23,866.665
2018-11-26,873.791
2018-11-27,868.682
2018-11-28,872.695
2018-11-29,888.601
2018-11-30,892.983
2018-12-03,898.132
2018-12-04,884.647
2018-12-05,874.142
2018-12-06,854.779
2018-12-07,856.678
2018-12-10,831.562
2018-12-11,840.688
2018-12-12,857.699
2018-12-13,853.049
2018-12-14,843.913
2018-12-17,831.686
2018-12-18,849.518
2018-12-19,847.565
2018-12-20,827.662
2018-12-21,818.726
2018-12-24,818.726
2018-12-25,818.726
2018-12-26,818.295
2018-12-27,806.477
2018-12-28,829.502
2018-12-31,829.285
2019-01-01,829.285
2019-01-02,833.202
2019-01-03,831.813
2019-01-04,849.487
2019-01-07,861.792
2019-01-08,867.215
2019-01-09,885.393
2019-01-10,886.417
2019-01-11,885.524
2019-01-14,873.609
2019-01-15,875.794
2019-01-16,878.721
2019-01-17,884.062
2019-01-18,900.429
2019-01-21,896.534
2019-01-22,895.834
2019-01-23,894.577
2019-01-24,895.803
2019-01-25,906.638
2019-01-28,903.62
2019-01-29,905.085
2019-01-30,909.697
2019-01-31,910.742
2019-02-01,911.404
2019-02-04,914.911
2019-02-05,912.287
2019-02-06,910.626
2019-02-07,901.237
2019-02-08,884.983
2019-02-11,886.181
2019-02-12,893.531
2019-02-13,892.09
2019-02-14,886.123
2019-02-15,893.309
2019-02-18,897.047
2019-02-19,897.764
2019-02-20,904.843
2019-02-21,906.499
2019-02-22,907.517
2019-02-25,903.964
2019-02-26,904.637
2019-02-27,897.495
2019-02-28,892.59
2019-03-01,899.121
2019-03-04,902.284
2019-03-05,904.14
2019-03-06,898.281
2019-03-07,880.38
2019-03-08,878.946
2019-03-11,878.361
2019-03-12,890.973
2019-03-13,902.075
2019-03-14,907.902
2019-03-15,904.894
2019-03-18,910.567
2019-03-19,922.966
2019-03-20,923.256
2019-03-21,927.887
2019-03-22,910.988
2019-03-25,903.332
2019-03-26,909.411
2019-03-27,902.258
2019-03-28,898.387
2019-03-29,901.455
2019-04-01,906.882
2019-04-02,908.324
2019-04-03,917.386
2019-04-04,918.055
2019-04-05,926.366
2019-04-08,922.004
2019-04-09,924.297
2019-04-10,928.947
2019-04-11,939.437
2019-04-12,950.188
2019-04-15,955.286
2019-04-16,961.36
2019-04-17,966.548
2019-04-18,965.076
2019-04-19,965.076
2019-04-22,966.063
2019-04-23,965.864
2019-04-24,961.375
2019-04-25,953.246
2019-04-26,948.836
2019-04-29,950.947
2019-04-30,952.893
2019-05-01,955.741
2019-05-02,951.03
2019-05-03,956.289
2019-05-06,950.372
2019-05-07,945.846
2019-05-08,948.444
2019-05-09,930.015
2019-05-10,940.182
2019-05-13,930.345
2019-05-14,935.015
2019-05-15,941.406
2019-05-16,942.91
2019-05-17,944.449
2019-05-20,933.852
2019-05-21,940.774
2019-05-22,933.434
2019-05-23,920.355
2019-05-24,922.701
2019-05-27,929.604
2019-05-28,926.722
2019-05-29,914.646
2019-05-30,919.333
2019-05-31,916.968
2019-06-03,916.857
2019-06-04,930.897
2019-06-05,939.613
2019-06-06,940.778
2019-06-07,949.008
2019-06-10,947.124
2019-06-11,954.17
2019-06-12,951.029
2019-06-13,953.133
2019-06-14,944.783
2019-06-17,938.896
2019-06-18,942.776
2019-06-19,942.914
2019-06-20,946.201
2019-06-21,946.755
2019-06-24,953.362
2019-06-25,948.637
2019-06-26,944.301
2019-06-27,942.071
2019-06-28,955.399
2019-07-01,957.52
2019-07-02,954.655
2019-07-03,959.359
2019-07-04,964.944
2019-07-05,955.895
2019-07-08,952.222
2019-07-09,946.538
2019-07-10,950.615
2019-07-11,950.886
2019-07-12,950.807
2019-07-15,949.685
2019-07-16,944.235
2019-07-17,939.249
2019-07-18,930.108
2019-07-19,929.906
2019-07-22,937.599
2019-07-23,936.091
2019-07-24,939.313
2019-07-25,941.126
2019-07-26,937.458
2019-07-29,937.788
2019-07-30,927.283
2019-07-31,925.795
2019-08-01,916.616
2019-08-02,911.515
2019-08-05,907.463
2019-08-06,904.964
2019-08-07,906.33
2019-08-08,913.209
2019-08-09,913.024
2019-08-12,910.654
2019-08-13,913.748
2019-08-14,902.034
2019-08-15,891.301
2019-08-16,898.138
2019-08-19,912.627
2019-08-20,901.857
2019-08-21,911.294
2019-08-22,907.043
2019-08-23,901.985
2019-08-26,904.287
2019-08-27,905.261
2019-08-28,896.502
2019-08-29,903.719
2019-08-30,913.15
2019-09-02,903.983
2019-09-03,899.707
2019-09-04,913.978
2019-09-05,914.178
2019-09-06,917.935
2019-09-09,923.384
2019-09-10,925.855
2019-09-11,924.962
2019-09-12,933.265
2019-09-13,941.471
2019-09-16,937.824
2019-09-17,942.863
2019-09-18,943.417
2019-09-19,945.627
2019-09-20,939.451
2019-09-23,935.159
2019-09-24,937.435
2019-09-25,924.252
2019-09-26,928.791
2019-09-27,932.618
2019-09-30,926.076
2019-10-01,925.073
2019-10-02,915.551
2019-10-03,913.565
2019-10-04,921.117
2019-10-07,926.687
2019-10-08,922.192
2019-10-09,926.476
2019-10-10,931.285
2019-10-11,941.106
2019-10-14,939.597
2019-10-15,953.552
2019-10-16,956.716
2019-10-17,965.728
2019-10-18,970.324
2019-10-21,977.231
2019-10-22,982.063
2019-10-23,981.717
2019-10-24,980.151
2019-10-25,977.799
2019-10-28,988.712
2019-10-29,991.01
2019-10-30,988.967
2019-10-31,985.544
2019-11-01,985.146
2019-11-04,995.274
2019-11-05,992.012
2019-11-06,988.6
2019-11-07,992.288
2019-11-08,978.596
2019-11-11,981.042
2019-11-12,976.638
2019-11-13,974.218
2019-11-14,974.963
2019-11-15,984.654
2019-11-18,984.967
2019-11-19,983.451
2019-11-20,982.87
2019-11-21,980.532
2019-11-22,982.265
2019-11-25,980.357
2019-11-26,985.903
2019-11-27,982.714
2019-11-28,986.81
2019-11-29,983.125
2019-12-02,981.279
2019-12-03,979.111
2019-12-04,986.416
2019-12-05,982.449
2019-12-06,987.531
2019-12-09,984.292
2019-12-10,985.086
2019-12-11,992.464
2019-12-12,1009.134
2019-12-13,1009.444
2019-12-16,1012.745
2019-12-17,1014.811
2019-12-18,1005.996
2019-12-19,1001.694
2019-12-20,1005.612
2019-12-23,1014.779
2019-12-24,1015.007
2019-12-25,1015.007
2019-12-26,1015.785
2019-12-27,1023.094
2019-12-30,1022.327
2019-12-31,1024.289
2020-01-01,1024.289
2020-01-02,1033.902
2020-01-03,1028.76
2020-01-06,1022.695
2020-01-07,1017.057
2020-01-08,1016.584
2020-01-09,1019.733
2020-01-10,1025.523
2020-01-13,1025.799
2020-01-14,1025.514
2020-01-15,1022.499
2020-01-16,1022.896
2020-01-17,1019.268
2020-01-20,1020.374
2020-01-21,1019.111
2020-01-22,1017.676
2020-01-23,1007.225
2020-01-24,1010.184
2020-01-27,999.899
2020-01-28,1003.284
2020-01-29,1008.952
2020-01-30,1006.415
2020-01-31,1004.805
2020-02-03,998.968
2020-02-04,1002.214
2020-02-05,1006.966
2020-02-06,1009.187
2020-02-07,1007.902
2020-02-10,1008.445
2020-02-11,1025.965
2020-02-12,1037.798
2020-02-13,1031.816
2020-02-14,1038.901
2020-02-17,1039.482
2020-02-18,1026.415
2020-02-19,1028.844
2020-02-20,1024.869
2020-02-21,1021.398
2020-02-24,986.717
2020-02-25,967.256
2020-02-26,964.387
2020-02-27,939.199
2020-02-28,910.978
2020-03-02,934.084
2020-03-03,962.361
2020-03-04,957.341
2020-03-05,944.014
2020-03-06,924.557
2020-03-09,864.48
2020-03-10,843.133
2020-03-11,816.203
2020-03-12,699.407
2020-03-13,690.885
2020-03-16,624.743
2020-03-17,602.667
2020-03-18,562.534
2020-03-19,570.479
2020-03-20,619.64
2020-03-23,618.277
2020-03-24,665.579
2020-03-25,661.819
2020-03-26,688.958
2020-03-27,696.102
2020-03-30,699.981
2020-03-31,702.17
2020-04-01,677.538
2020-04-02,680.925
2020-04-03,665.354
2020-04-06,689.82
2020-04-07,712.886
2020-04-08,705.311
2020-04-09,729.974
2020-04-10,729.974
2020-04-13,727.438
2020-04-14,735.998
2020-04-15,697.831
2020-04-16,688.045
2020-04-17,698.137
2020-04-20,695.828
2020-04-21,676.943
2020-04-22,678.182
2020-04-23,702.253
2020-04-24,692.243
2020-04-27,707.196
2020-04-28,714.552
2020-04-29,733.425
2020-04-30,737.685
2020-05-01,741.423
2020-05-04,712.734
2020-05-05,718.349
2020-05-06,712.998
2020-05-07,716.573
2020-05-08,727.964
2020-05-11,708.751
2020-05-12,700.631
2020-05-13,689.889
2020-05-14,680.328
2020-05-15,683.889
2020-05-18,706.601
2020-05-19,694.888
2020-05-20,706.951
2020-05-21,690.848
2020-05-22,702.245
2020-05-25,717.105
