Date,ISRAEL VALUE Standard (Large+Mid Cap)
2021-02-01,218.306
2021-02-02,219.405
2021-02-03,217.363
2021-02-04,217.091
2021-02-05,216.268
2021-02-08,217.855
2021-02-09,220.059
2021-02-10,216.94
2021-02-11,213.314
2021-02-12,212.55
2021-02-15,215.59
2021-02-16,216.655
2021-02-17,214.795
2021-02-18,211.658
2021-02-19,212.141
2021-02-22,212.469
2021-02-23,209.219
2021-02-24,212.63
2021-02-25,209.454
2021-02-26,206.803
2021-03-01,209.027
2021-03-02,210.288
2021-03-03,210.785
2021-03-04,210.574
2021-03-05,210.177
2021-03-08,212.066
2021-03-09,215.504
2021-03-10,217.407
2021-03-11,219.315
2021-03-12,217.356
2021-03-15,219.73
2021-03-16,221.049
2021-03-17,222.352
2021-03-18,220.024
2021-03-19,220.254
2021-03-22,223.982
2021-03-23,221.439
2021-03-24,221.533
2021-03-25,219.045
2021-03-26,220.38
2021-03-29,220.92
2021-03-30,220.616
2021-03-31,220.981
2021-04-01,221.479
2021-04-02,221.479
2021-04-05,224.728
2021-04-06,226.013
2021-04-07,226.749
2021-04-08,226.903
2021-04-09,226.724
2021-04-12,225.952
2021-04-13,224.662
2021-04-14,225.722
2021-04-15,225.89
2021-04-16,225.7
2021-04-19,226.222
2021-04-20,225.956
2021-04-21,224.296
2021-04-22,224.47
2021-04-23,224.622
2021-04-26,225.427
2021-04-27,226.119
2021-04-28,223.653
2021-04-29,226.847
2021-04-30,227.114
2021-05-03,230.839
2021-05-04,227.625
2021-05-05,230.455
2021-05-06,231.344
2021-05-07,232.08
2021-05-10,232.609
2021-05-11,227.788
2021-05-12,227.869
2021-05-13,230.743
2021-05-14,232.223
2021-05-17,232.377
2021-05-18,236.021
2021-05-19,235.233
2021-05-20,237.558
2021-05-21,238.748
2021-05-24,238.584
2021-05-25,237.934
2021-05-26,239.921
2021-05-27,240.586
2021-05-28,240.392
2021-05-31,238.237
2021-06-01,239.142
2021-06-02,241.045
2021-06-03,237.945
2021-06-04,237.803
2021-06-07,242.707
2021-06-08,242.474
2021-06-09,242.118
2021-06-10,246.692
2021-06-11,245.237
2021-06-14,247.444
2021-06-15,245.081
2021-06-16,245.241
2021-06-17,243.916
2021-06-18,241.818
2021-06-21,238.812
2021-06-22,240.826
2021-06-23,241.422
2021-06-24,242.127
2021-06-25,241.306
2021-06-28,239.321
2021-06-29,236.658
2021-06-30,235.035
2021-07-01,236.674
2021-07-02,235.788
2021-07-05,236.259
2021-07-06,235.745
2021-07-07,234.791
2021-07-08,230.08
2021-07-09,231.628
2021-07-12,234.25
2021-07-13,233.865
2021-07-14,230.77
2021-07-15,228.322
2021-07-16,226.771
2021-07-19,223.343
2021-07-20,227.969
2021-07-21,231.886
2021-07-22,231.841
2021-07-23,231.538
2021-07-26,234.687
2021-07-27,233.816
2021-07-28,241.561
2021-07-29,240.574
2021-07-30,240.184
2021-08-02,244.194
2021-08-03,243.052
2021-08-04,242.997
2021-08-05,239.116
2021-08-06,237.623
2021-08-09,238.423
2021-08-10,239.786
2021-08-11,235.699
2021-08-12,237.325
2021-08-13,237.607
2021-08-16,236.503
2021-08-17,234.66
2021-08-18,237.738
2021-08-19,238.236
2021-08-20,237.417
2021-08-23,240.468
2021-08-24,243.406
2021-08-25,244.186
2021-08-26,242.108
2021-08-27,243.082
2021-08-30,244.185
2021-08-31,243.751
2021-09-01,244.387
2021-09-02,245.565
2021-09-03,246.703
2021-09-06,246.575
2021-09-07,245.832
2021-09-08,244.376
2021-09-09,246.364
2021-09-10,244.384
2021-09-13,244.73
2021-09-14,244.242
2021-09-15,244.058
2021-09-16,243.542
2021-09-17,244.346
2021-09-20,241.312
2021-09-21,241.425
2021-09-22,242.596
2021-09-23,244.279
2021-09-24,243.82
2021-09-27,244.367
2021-09-28,244.79
2021-09-29,245.046
2021-09-30,243.257
2021-10-01,242.535
2021-10-04,240.792
2021-10-05,241.567
2021-10-06,242.222
2021-10-07,246.8
2021-10-08,246.287
2021-10-11,248.858
2021-10-12,249.784
2021-10-13,252.26
2021-10-14,253.882
2021-10-15,253.76
2021-10-18,254.814
2021-10-19,257.217
2021-10-20,257.422
2021-10-21,261.185
2021-10-22,260.727
2021-10-25,261.601
2021-10-26,258.582
2021-10-27,256.666
2021-10-28,256.14
2021-10-29,255.969
2021-11-01,260.826
2021-11-02,262.922
2021-11-03,261.799
2021-11-04,265.825
2021-11-05,264.837
2021-11-08,266.549
2021-11-09,266.196
2021-11-10,263.629
2021-11-11,263.004
2021-11-12,265.269
2021-11-15,266.614
2021-11-16,265.613
2021-11-17,263.7
2021-11-18,263.19
2021-11-19,261.008
2021-11-22,261.003
2021-11-23,256.271
2021-11-24,255.548
2021-11-25,256.002
2021-11-26,253.698
2021-11-29,254.747
2021-11-30,250.022
2021-12-01,251.093
2021-12-02,249.435
2021-12-03,246.742
2021-12-06,250.383
2021-12-07,256.499
2021-12-08,257.885
2021-12-09,254.987
2021-12-10,253.732
2021-12-13,251.155
2021-12-14,248.006
2021-12-15,250.093
2021-12-16,255.521
2021-12-17,254.736
2021-12-20,245.804
2021-12-21,253.148
2021-12-22,255.62
2021-12-23,261.292
2021-12-24,261.086
2021-12-27,264.106
2021-12-28,267.96
2021-12-29,264.61
2021-12-30,264.299
2021-12-31,263.889
2022-01-03,268.633
2022-01-04,271.999
2022-01-05,270.943
2022-01-06,270.67
2022-01-07,272.106
2022-01-10,270.928
2022-01-11,277.93
2022-01-12,281.598
2022-01-13,283.485
2022-01-14,283.438
2022-01-17,278.227
2022-01-18,269.822
2022-01-19,270.691
2022-01-20,270.67
2022-01-21,268.186
2022-01-24,252.632
2022-01-25,251.965
2022-01-26,256.925
2022-01-27,253.66
2022-01-28,254.106
2022-01-31,254.631
2022-02-01,254.739
2022-02-02,255.512
2022-02-03,251.763
2022-02-04,251.977
2022-02-07,254.473
2022-02-08,253.835
2022-02-09,262.837
2022-02-10,262.715
2022-02-11,259.766
2022-02-14,254.653
2022-02-15,259.806
2022-02-16,260.445
2022-02-17,255.857
2022-02-18,254.718
2022-02-21,256.147
2022-02-22,255.982
2022-02-23,257.35
2022-02-24,250.926
2022-02-25,255.814
2022-02-28,261.757
2022-03-01,252.345
2022-03-02,251.607
2022-03-03,248.027
2022-03-04,243.192
2022-03-07,241.304
2022-03-08,236.507
2022-03-09,247.251
2022-03-10,242.646
2022-03-11,241.683
2022-03-14,237.243
2022-03-15,239.543
2022-03-16,245.953
2022-03-17,248.632
2022-03-18,248.762
2022-03-21,255.217
2022-03-22,258.955
2022-03-23,261.023
2022-03-24,264.644
2022-03-25,266.703
2022-03-28,262.524
2022-03-29,268.638
2022-03-30,272.256
2022-03-31,268.863
2022-04-01,268.62
2022-04-04,270.898
2022-04-05,273.323
2022-04-06,266.489
2022-04-07,267.977
2022-04-08,268.59
2022-04-11,269.628
2022-04-12,270.189
2022-04-13,271.034
2022-04-14,269.732
2022-04-15,269.732
2022-04-18,269.643
2022-04-19,272.376
2022-04-20,271.337
2022-04-21,267.108
2022-04-22,263.991
2022-04-25,257.796
2022-04-26,254.212
2022-04-27,251.524
2022-04-28,255.062
2022-04-29,252.214
2022-05-02,242.226
2022-05-03,241.321
2022-05-04,238.517
2022-05-05,232.619
2022-05-06,231.269
2022-05-09,221.271
2022-05-10,221.497
2022-05-11,227.141
2022-05-12,227.621
2022-05-13,233.051
2022-05-16,236.377
2022-05-17,244.19
2022-05-18,240.231
2022-05-19,236.33
2022-05-20,238.282
2022-05-23,241.318
2022-05-24,235.745
2022-05-25,234.848
2022-05-26,239.552
2022-05-27,240.791
2022-05-30,242.502
2022-05-31,241.191
2022-06-01,244.647
2022-06-02,246.191
2022-06-03,244.297
2022-06-06,245.694
2022-06-07,244.942
2022-06-08,242.412
2022-06-09,235.926
2022-06-10,232.072
2022-06-13,212.48
2022-06-14,215.408
2022-06-15,222.377
2022-06-16,211.939
2022-06-17,214.372
2022-06-20,218.583
2022-06-21,221.678
2022-06-22,216.605
2022-06-23,216.329
2022-06-24,219.081
2022-06-27,223.277
2022-06-28,221.908
2022-06-29,221.11
2022-06-30,213.952
2022-07-01,213.834
2022-07-04,214.869
2022-07-05,212.666
2022-07-06,212.655
2022-07-07,219.568
2022-07-08,218.824
2022-07-11,215.809
2022-07-12,216.353
2022-07-13,217.294
2022-07-14,212.215
2022-07-15,215.026
2022-07-18,221.861
2022-07-19,223.773
2022-07-20,228.506
2022-07-21,229.682
2022-07-22,226.506
2022-07-25,223.687
2022-07-26,219.044
2022-07-27,230.79
2022-07-28,233.985
2022-07-29,234.644
2022-08-01,237.384
2022-08-02,236.549
2022-08-03,238.562
2022-08-04,243.365
2022-08-05,245.938
2022-08-08,251.782
2022-08-09,251.572
2022-08-10,262.681
2022-08-11,263.156
2022-08-12,263.431
2022-08-15,264.054
2022-08-16,267.295
2022-08-17,263.073
2022-08-18,270.93
2022-08-19,268.145
2022-08-22,262.783
2022-08-23,264.966
2022-08-24,266.674
2022-08-25,265.141
2022-08-26,262.198
2022-08-29,254.236
2022-08-30,250.385
2022-08-31,251.509
2022-09-01,246.013
2022-09-02,246.289
2022-09-05,243.952
2022-09-06,241.25
2022-09-07,238.575
2022-09-08,240.946
2022-09-09,245.049
2022-09-12,251.375
2022-09-13,244.65
2022-09-14,240.366
2022-09-15,240.046
2022-09-16,238.452
2022-09-19,238.072
2022-09-20,234.828
2022-09-21,233.236
2022-09-22,228.351
2022-09-23,225.671
2022-09-26,224.306
2022-09-27,226.113
2022-09-28,221.877
2022-09-29,213.9
2022-09-30,215.329
2022-10-03,214.822
2022-10-04,221.792
2022-10-05,220.474
2022-10-06,222.57
2022-10-07,218.894
2022-10-10,213.45
2022-10-11,212.493
2022-10-12,212.738
2022-10-13,216.196
2022-10-14,214.916
2022-10-17,218.375
2022-10-18,222.808
2022-10-19,222.585
2022-10-20,224.505
2022-10-21,225.126
2022-10-24,227.982
2022-10-25,235.519
2022-10-26,235.881
2022-10-27,235.391
2022-10-28,235.42
2022-10-31,237.235
2022-11-01,236.147
2022-11-02,233.203
2022-11-03,231.299
2022-11-04,229.743
2022-11-07,232.342
2022-11-08,235.351
2022-11-09,234.423
2022-11-10,244.929
2022-11-11,250.216
2022-11-14,243.019
2022-11-15,245.583
2022-11-16,238.2
2022-11-17,229.771
2022-11-18,229.891
2022-11-21,230.772
2022-11-22,231.301
2022-11-23,235.096
2022-11-24,234.056
2022-11-25,234.354
2022-11-28,227.525
2022-11-29,232.323
2022-11-30,229.735
2022-12-01,234.397
2022-12-02,232.205
2022-12-05,231.546
2022-12-06,228.014
2022-12-07,223.435
2022-12-08,227.762
2022-12-09,228.661
2022-12-12,228.107
2022-12-13,232.959
2022-12-14,229.489
2022-12-15,223.021
2022-12-16,220.42
2022-12-19,217.763
2022-12-20,216.213
2022-12-21,219.761
2022-12-22,216.097
2022-12-23,216.023
2022-12-26,211.46
2022-12-27,213.556
2022-12-28,214.822
2022-12-29,219.778
2022-12-30,218.019
2023-01-02,216.597
2023-01-03,217.608
2023-01-04,223.269
2023-01-05,221.843
2023-01-06,226.429
2023-01-09,228.543
2023-01-10,229.881
2023-01-11,233.166
2023-01-12,235.529
2023-01-13,235.205
2023-01-16,238.142
2023-01-17,237.55
2023-01-18,236.726
2023-01-19,230.471
2023-01-20,231.632
2023-01-23,234.96
2023-01-24,235.464
2023-01-25,232.934
2023-01-26,228.858
2023-01-27,228.645
2023-01-30,224.577
2023-01-31,228.195
2023-02-01,228.485
2023-02-02,235.017
2023-02-03,233.975
2023-02-06,228.355
2023-02-07,228.465
2023-02-08,220.139
2023-02-09,217.899
2023-02-10,218.04
2023-02-13,224.612
2023-02-14,223.436
2023-02-15,227.589
2023-02-16,223.704
2023-02-17,223.945
2023-02-20,224.088
2023-02-21,215.373
2023-02-22,217.52
2023-02-23,217.578
2023-02-24,215.503
2023-02-27,211.9
2023-02-28,213.087
2023-03-01,218.073
2023-03-02,217.719
2023-03-03,218.111
2023-03-06,224.491
2023-03-07,220.263
2023-03-08,223.117
2023-03-09,223.509
2023-03-10,221.455
2023-03-13,210.168
2023-03-14,212.969
2023-03-15,208.794
2023-03-16,207.907
2023-03-17,206.99
2023-03-20,210.946
2023-03-21,213.516
2023-03-22,214.787
2023-03-23,223.232
2023-03-24,220.364
2023-03-27,219.895
2023-03-28,218.648
2023-03-29,212.074
2023-03-30,208.949
2023-03-31,209.151
2023-04-03,209.044
2023-04-04,209.394
2023-04-05,209.118
2023-04-06,208.089
2023-04-07,208.089
2023-04-10,206.614
2023-04-11,204.883
2023-04-12,204.158
2023-04-13,200.695
2023-04-14,195.339
2023-04-17,201.911
2023-04-18,204.207
2023-04-19,203.482
2023-04-20,202.046
2023-04-21,202.183
2023-04-24,205.957
2023-04-25,204.774
2023-04-26,205.163
2023-04-27,210.721
2023-04-28,211.482
2023-05-01,213.329
2023-05-02,212.231
2023-05-03,216.045
2023-05-04,213.459
2023-05-05,215.322
2023-05-08,216.816
2023-05-09,214.427
2023-05-10,215.286
2023-05-11,218.202
2023-05-12,215.864
2023-05-15,214.745
2023-05-16,216.301
2023-05-17,220.168
2023-05-18,219.733
2023-05-19,218.117
2023-05-22,212.959
2023-05-23,207.944
2023-05-24,207.563
2023-05-25,206.18
2023-05-26,206.871
2023-05-29,206.825
2023-05-30,202.065
2023-05-31,198.094
2023-06-01,196.633
2023-06-02,196.371
2023-06-05,201.374
2023-06-06,201.405
2023-06-07,209.624
2023-06-08,212.569
2023-06-09,215.236
2023-06-12,216.03
2023-06-13,217.755
2023-06-14,212.764
2023-06-15,217.195
2023-06-16,216.36
2023-06-19,211.982
2023-06-20,214.742
2023-06-21,212.924
2023-06-22,213.867
2023-06-23,213.664
2023-06-26,210.466
2023-06-27,208.291
2023-06-28,207.626
2023-06-29,206.753
2023-06-30,206.032
2023-07-03,208.199
2023-07-04,208.064
2023-07-05,210.721
2023-07-06,211.502
2023-07-07,213.018
2023-07-10,209.573
2023-07-11,213.701
2023-07-12,220.617
2023-07-13,223.94
2023-07-14,224.925
2023-07-17,219.405
2023-07-18,228.235
2023-07-19,236.9
2023-07-20,232.845
2023-07-21,232.573
2023-07-24,226.622
2023-07-25,215.776
2023-07-26,224.307
2023-07-27,222.825
2023-07-28,224.363
2023-07-31,226.553
2023-08-01,226.941
2023-08-02,227.403
2023-08-03,227.627
2023-08-04,229.921
2023-08-07,228.074
2023-08-08,223.746
2023-08-09,228.212
2023-08-10,228.288
2023-08-11,227.557
2023-08-14,223.398
2023-08-15,224.621
2023-08-16,223.291
2023-08-17,221.174
2023-08-18,220.968
2023-08-21,223.437
2023-08-22,225.88
2023-08-23,225.88
2023-08-24,223.054
2023-08-25,223.357
2023-08-28,225.362
2023-08-29,224.767
2023-08-30,225.719
2023-08-31,224.811
2023-09-01,225.459
2023-09-04,221.211
2023-09-05,223.804
2023-09-06,221.38
2023-09-07,217.333
2023-09-08,218.675
2023-09-11,226.834
2023-09-12,228.271
2023-09-13,226.607
2023-09-14,230.25
2023-09-15,230.986
2023-09-18,230.836
2023-09-19,229.328
2023-09-20,233.682
2023-09-21,233.787
2023-09-22,234.499
2023-09-25,233.622
2023-09-26,230.299
2023-09-27,231.602
2023-09-28,234.343
2023-09-29,235.857
2023-10-02,235.824
2023-10-03,231.766
2023-10-04,229.684
2023-10-05,229.076
2023-10-06,230.546
2023-10-09,211.027
2023-10-10,213.274
2023-10-11,207.08
2023-10-12,204.156
2023-10-13,202.375
2023-10-16,200.871
2023-10-17,200.472
2023-10-18,199.344
2023-10-19,193.681
2023-10-20,192.514
2023-10-23,185.849
2023-10-24,188.534
2023-10-25,188.315
2023-10-26,187.546
2023-10-27,187.563
2023-10-30,198.834
2023-10-31,195.304
2023-11-01,199.151
2023-11-02,204.366
2023-11-03,208.168
2023-11-06,209.015
2023-11-07,214.403
2023-11-08,216.698
2023-11-09,213.477
2023-11-10,212.056
2023-11-13,206.847
2023-11-14,214.755
2023-11-15,212.345
2023-11-16,214.817
2023-11-17,217.44
2023-11-20,219.944
2023-11-21,221.552
2023-11-22,226.152
2023-11-23,225.638
2023-11-24,226.753
2023-11-27,225.612
2023-11-28,228.279
2023-11-29,230.432
2023-11-30,225.047
2023-12-01,224.869
2023-12-04,226.839
2023-12-05,227.577
2023-12-06,227.095
2023-12-07,226.877
2023-12-08,225.682
2023-12-11,223.23
2023-12-12,222.863
2023-12-13,226.18
2023-12-14,229.218
2023-12-15,228.012
2023-12-18,232.655
2023-12-19,235.427
2023-12-20,239.795
2023-12-21,240.357
2023-12-22,240.724
2023-12-25,243.383
2023-12-26,238.891
2023-12-27,241.179
2023-12-28,239.52
2023-12-29,240.647
2024-01-01,246.193
2024-01-02,244.973
2024-01-03,243.059
2024-01-04,243.359
2024-01-05,244.573
2024-01-08,241.453
2024-01-09,236.992
2024-01-10,234.648
2024-01-11,235.089
2024-01-12,235.414
2024-01-15,232.897
2024-01-16,227.073
2024-01-17,224.925
2024-01-18,229.078
2024-01-19,230.826
2024-01-22,228.442
2024-01-23,230.762
2024-01-24,234.596
2024-01-25,232.263
2024-01-26,233.263
2024-01-29,240.977
2024-01-30,238.443
2024-01-31,240.684
2024-02-01,238.51
2024-02-02,237.908
2024-02-05,237.081
2024-02-06,240.789
2024-02-07,239.002
2024-02-08,235.417
2024-02-09,236.3
2024-02-12,241.124
2024-02-13,244.871
2024-02-14,244.59
2024-02-15,245.531
2024-02-16,245.487
2024-02-19,248.85
2024-02-20,247.574
2024-02-21,246.875
2024-02-22,251.594
2024-02-23,251.071
2024-02-26,256.205
2024-02-27,258.041
2024-02-28,257.796
2024-02-29,262.936
2024-03-01,264.965
2024-03-04,263.037
2024-03-05,261.086
2024-03-06,262.835
2024-03-07,262.522
2024-03-08,262.521
2024-03-11,256.003
2024-03-12,252.736
2024-03-13,254.332
2024-03-14,250.731
2024-03-15,249.029
2024-03-18,255.949
2024-03-19,256.113
2024-03-20,259.719
2024-03-21,263.888
2024-03-22,262.549
2024-03-25,264.025
2024-03-26,266.806
2024-03-27,265.757
2024-03-28,266.523
2024-03-29,266.523
2024-04-01,265.536
2024-04-02,259.431
2024-04-03,260.168
2024-04-04,253.976
2024-04-05,253.006
2024-04-08,267.469
2024-04-09,262.62
2024-04-10,257.086
2024-04-11,252.077
2024-04-12,248.486
2024-04-15,247.752
2024-04-16,245.443
2024-04-17,241.502
2024-04-18,241.925
2024-04-19,243.968
2024-04-22,249.484
2024-04-23,250.633
2024-04-24,248.835
2024-04-25,246.504
2024-04-26,248.196
2024-04-29,252.903
2024-04-30,257.111
2024-05-01,252.802
2024-05-02,254.942
2024-05-03,254.944
2024-05-06,252.225
2024-05-07,258.84
2024-05-08,264.7
2024-05-09,265.001
2024-05-10,266.296
2024-05-13,271.697
2024-05-14,274.029
2024-05-15,272.707
2024-05-16,266.536
2024-05-17,266.054
2024-05-20,270.285
2024-05-21,269.459
2024-05-22,268.819
2024-05-23,269.873
2024-05-24,269.777
2024-05-27,270.503
2024-05-28,274.008
2024-05-29,272.716
2024-05-30,274.495
2024-05-31,273.877
2024-06-03,282.423
2024-06-04,278.467
2024-06-05,274.601
2024-06-06,268.925
2024-06-07,268.363
2024-06-10,269.315
2024-06-11,273.658
2024-06-12,274.172
2024-06-13,275.619
2024-06-14,274.116
2024-06-17,275.041
2024-06-18,273.999
2024-06-19,277.105
2024-06-20,271.071
2024-06-21,268.783
2024-06-24,268.141
2024-06-25,268.704
2024-06-26,268.194
2024-06-27,265.627
2024-06-28,265.178
2024-07-01,266.544
2024-07-02,268.117
2024-07-03,269.724
2024-07-04,274.163
2024-07-05,274.579
2024-07-08,280.521
2024-07-09,279.742
2024-07-10,284.028
2024-07-11,290.131
2024-07-12,292.618
2024-07-15,290.052
2024-07-16,289.066
2024-07-17,287.604
2024-07-18,285.563
2024-07-19,287.684
2024-07-22,289.276
2024-07-23,292.371
2024-07-24,287.899
2024-07-25,287.053
2024-07-26,289.066
2024-07-29,278.227
2024-07-30,274.679
2024-07-31,279.513
2024-08-01,273.626
2024-08-02,270.563
2024-08-05,265.918
2024-08-06,267.357
2024-08-07,271.853
2024-08-08,278.45
2024-08-09,283.142
2024-08-12,276.877
2024-08-13,279.888
2024-08-14,289.84
2024-08-15,294.648
2024-08-16,295.031
2024-08-19,293.682
2024-08-20,294.419
2024-08-21,289.719
2024-08-22,293.663
2024-08-23,295.646
2024-08-26,299.255
2024-08-27,299.81
2024-08-28,302.173
2024-08-29,303.375
2024-08-30,305.942
2024-09-02,306.217
2024-09-03,299.37
2024-09-04,301.413
2024-09-05,300.888
2024-09-06,298.082
2024-09-09,288.607
2024-09-10,287.61
2024-09-11,288.557
2024-09-12,294.545
2024-09-13,297.406
2024-09-16,288.368
2024-09-17,282.818
2024-09-18,285.09
2024-09-19,282.776
2024-09-20,281.145
2024-09-23,285.164
2024-09-24,290.509
2024-09-25,292.224
2024-09-26,301.136
2024-09-27,299.2
2024-09-30,303.595
2024-10-01,295.826
2024-10-02,293.23
2024-10-03,291.777
2024-10-04,291.793
2024-10-07,290.257
2024-10-08,294.961
2024-10-09,298.959
2024-10-10,294.123
2024-10-11,293.887
2024-10-14,295.707
2024-10-15,299.836
2024-10-16,299.365
2024-10-17,300.309
2024-10-18,301.253
2024-10-21,305.965
2024-10-22,303.786
2024-10-23,302.527
2024-10-24,301.684
2024-10-25,300.308
2024-10-28,310.23
2024-10-29,312.502
2024-10-30,318.132
2024-10-31,315.67
2024-11-01,315.043
2024-11-04,319.519
2024-11-05,321.63
2024-11-06,314.619
2024-11-07,316.896
2024-11-08,313.127
2024-11-11,320.302
2024-11-12,321.958
2024-11-13,321.151
2024-11-14,320.146
2024-11-15,317.965
2024-11-18,319.999
2024-11-19,320.914
2024-11-20,321.634
2024-11-21,326.901
2024-11-22,327.829
2024-11-25,333.424
2024-11-26,335.96
2024-11-27,330.569
2024-11-28,328.605
2024-11-29,330.73
2024-12-02,334.514
2024-12-03,343.574
2024-12-04,344.682
2024-12-05,346.389
2024-12-06,345.052
2024-12-09,355.074
2024-12-10,349.168
2024-12-11,348.175
2024-12-12,343.825
2024-12-13,339.666
2024-12-16,342.703
2024-12-17,362.005
2024-12-18,363.552
2024-12-19,359.503
2024-12-20,363.13
2024-12-23,365.196
2024-12-24,366.405
2024-12-25,365.327
2024-12-26,362.696
2024-12-27,362.098
2024-12-30,364.03
2024-12-31,368.798
2025-01-01,371.718
2025-01-02,365.046
2025-01-03,365.208
2025-01-06,373.049
2025-01-07,374.184
2025-01-08,369.5
2025-01-09,371.158
2025-01-10,366.815
2025-01-13,371.54
2025-01-14,379.108
2025-01-15,386.162
2025-01-16,386.706
2025-01-17,391.946
2025-01-20,394.519
2025-01-21,396.037
2025-01-22,395.341
2025-01-23,389.644
2025-01-24,389.416
2025-01-27,380.749
2025-01-28,379.458
2025-01-29,370.511
2025-01-30,367.038
2025-01-31,366.97
2025-02-03,364.577
2025-02-04,367.463
2025-02-05,374.645
2025-02-06,374.153
2025-02-07,371.558
2025-02-10,373.933
2025-02-11,367.595
2025-02-12,362.169
2025-02-13,369.641
2025-02-14,369.186
2025-02-17,368.194
2025-02-18,376.314
2025-02-19,379.51
2025-02-20,380.817
2025-02-21,377.866
2025-02-24,368.976
2025-02-25,369.126
2025-02-26,374.314
2025-02-27,372.094
2025-02-28,370.984
2025-03-03,380.108
2025-03-04,369.76
2025-03-05,377.034
2025-03-06,376.849
2025-03-07,375.063
2025-03-10,373.458
2025-03-11,376.121
2025-03-12,384.728
2025-03-13,381.012
2025-03-14,381.824
2025-03-17,384.908
2025-03-18,380.788
2025-03-19,378.435
2025-03-20,378.435
2025-03-21,374.549
2025-03-24,371.182
2025-03-25,371.04
2025-03-26,363.752
2025-03-27,368.164
2025-03-28,364.62
2025-03-31,360.487
2025-04-01,363.496
2025-04-02,367.76
2025-04-03,367.109
2025-04-04,358.844
2025-04-07,344.112
2025-04-08,349.831
2025-04-09,344.962
2025-04-10,348.196
2025-04-11,354.499
2025-04-14,367.269
2025-04-15,370.899
2025-04-16,372.049
2025-04-17,372.453
2025-04-18,372.453
2025-04-21,362.405
2025-04-22,367.551
2025-04-23,378.834
2025-04-24,383.305
2025-04-25,384.273
2025-04-28,379.477
2025-04-29,387.64
2025-04-30,385.967
2025-05-01,388.543
2025-05-02,393.798
2025-05-05,397.116
2025-05-06,396.601
2025-05-07,414.867
2025-05-08,419.982
2025-05-09,417.931
2025-05-12,416.79
2025-05-13,414.613
2025-05-14,413.505
2025-05-15,411.85
2025-05-16,412.022
2025-05-19,417.07
2025-05-20,421.537
2025-05-21,417.089
2025-05-22,409.209
2025-05-23,407.906
2025-05-26,423.543
2025-05-27,430.626
2025-05-28,436.551
2025-05-29,435.92
2025-05-30,430.59
2025-06-02,431.304
2025-06-03,430.946
2025-06-04,430.96
2025-06-05,434.722
2025-06-06,435.422
2025-06-09,436.654
2025-06-10,435.112
2025-06-11,434.465
2025-06-12,421.178
2025-06-13,414.188
2025-06-16,438.376
2025-06-17,434.627
2025-06-18,445.951
2025-06-19,447.875
2025-06-20,447.55
2025-06-23,453.762
2025-06-24,471.515
2025-06-25,474.526
2025-06-26,469.358
2025-06-27,470.878
2025-06-30,483.374
2025-07-01,473.144
2025-07-02,485.8
2025-07-03,493.183
2025-07-04,491.836
2025-07-07,488.21
2025-07-08,486.951
2025-07-09,496.167
2025-07-10,497.203
2025-07-11,494.908
2025-07-14,474.684
2025-07-15,474.777
2025-07-16,477.366
2025-07-17,478.716
2025-07-18,478.389
2025-07-21,481.566
2025-07-22,482.177
2025-07-23,487.978
2025-07-24,483.814
2025-07-25,482.836
2025-07-28,482.22
2025-07-29,478.771
2025-07-30,479.856
2025-07-31,470.023
2025-08-01,467.107
2025-08-04,465.568
2025-08-05,449.894
2025-08-06,455.866
2025-08-07,452.568
2025-08-08,452.214
2025-08-11,462.194
2025-08-12,456.35
2025-08-13,470.01
2025-08-14,474.347
2025-08-15,475.861
2025-08-18,476.329
2025-08-19,476.519
2025-08-20,471.895
2025-08-21,472.994
2025-08-22,476.711
2025-08-25,487.257
2025-08-26,498.285
2025-08-27,498.724
2025-08-28,496.248
2025-08-29,494.903
2025-09-01,485.955
2025-09-02,476.471
2025-09-03,483.703
2025-09-04,487.541
2025-09-05,491.285
2025-09-08,495.459
2025-09-09,498.77
2025-09-10,498.861
2025-09-11,490.049
2025-09-12,488.493
2025-09-15,481.3
2025-09-16,481.997
2025-09-17,468.428
2025-09-18,470.866
2025-09-19,471.691
2025-09-22,463.65
2025-09-23,466.582
2025-09-24,464.378
2025-09-25,470.126
2025-09-26,469.366
2025-09-29,494.887
2025-09-30,514.228
2025-10-01,511.906
2025-10-02,511.698
2025-10-03,513.288
2025-10-06,508.271
2025-10-07,508.012
2025-10-08,503.285
2025-10-09,517.054
2025-10-10,515.401
2025-10-13,510.462
2025-10-14,506.744
2025-10-15,507.868
2025-10-16,493.087
2025-10-17,490.354
2025-10-20,502.893
2025-10-21,495.633
2025-10-22,498.416
2025-10-23,502.011
2025-10-24,502.727
2025-10-27,510.249
2025-10-28,509.202
2025-10-29,514.927
2025-10-30,519.965
2025-10-31,521.612
2025-11-03,529.806
2025-11-04,523.574
2025-11-05,536.756
2025-11-06,534.278
2025-11-07,534.171
2025-11-10,542.733
2025-11-11,551.811
2025-11-12,565.215
2025-11-13,559.597
2025-11-14,558.835
2025-11-17,554.434
2025-11-18,543.003
2025-11-19,549.038
2025-11-20,546.135
2025-11-21,539.958
2025-11-24,546.37
2025-11-25,543.654
2025-11-26,549.691
2025-11-27,553.451
2025-11-28,556.954
2025-12-01,566.151
2025-12-02,573.861
2025-12-03,576.568
2025-12-04,585.219
2025-12-05,586.309
2025-12-08,597.209
2025-12-09,594.384
2025-12-10,605.307
2025-12-11,613.741
2025-12-12,610.499
