Date,ISRAEL VALUE Standard (Large+Mid Cap)
2010-09-22,199.997
2010-09-23,199.632
2010-09-24,201.182
2010-09-27,198.312
2010-09-28,198.046
2010-09-29,199.896
2010-09-30,200.199
2010-10-01,200.171
2010-10-04,199.018
2010-10-05,201.693
2010-10-06,199.54
2010-10-07,198.768
2010-10-08,198.326
2010-10-11,200.045
2010-10-12,198.182
2010-10-13,202.714
2010-10-14,204.349
2010-10-15,204.805
2010-10-18,205.318
2010-10-19,202.693
2010-10-20,202.583
2010-10-21,203.644
2010-10-22,202.717
2010-10-25,203.736
2010-10-26,199.783
2010-10-27,198.422
2010-10-28,199.872
2010-10-29,200.23
2010-11-01,201.174
2010-11-02,199.961
2010-11-03,201.176
2010-11-04,203.484
2010-11-05,202.897
2010-11-08,201.062
2010-11-09,202.705
2010-11-10,201.048
2010-11-11,197.743
2010-11-12,196.707
2010-11-15,201.442
2010-11-16,200.429
2010-11-17,199.903
2010-11-18,202.963
2010-11-19,203.716
2010-11-22,204.291
2010-11-23,200.235
2010-11-24,202.053
2010-11-25,201.472
2010-11-26,200.128
2010-11-29,201.536
2010-11-30,200.238
2010-12-01,200.5
2010-12-02,200.742
2010-12-03,202.131
2010-12-06,201.521
2010-12-07,202.532
2010-12-08,201.304
2010-12-09,208.095
2010-12-10,208.559
2010-12-13,211.922
2010-12-14,212.003
2010-12-15,209.521
2010-12-16,208.713
2010-12-17,209.006
2010-12-20,207.683
2010-12-21,206.848
2010-12-22,207.572
2010-12-23,206.745
2010-12-24,207.004
2010-12-27,209.876
2010-12-28,209.376
2010-12-29,211.721
2010-12-30,213.287
2010-12-31,213.407
2011-01-03,214.914
2011-01-04,215.586
2011-01-05,213.942
2011-01-06,211.599
2011-01-07,211.052
2011-01-10,213.093
2011-01-11,216.412
2011-01-12,215.028
2011-01-13,216.769
2011-01-14,216.739
2011-01-17,215.162
2011-01-18,216.533
2011-01-19,216.077
2011-01-20,212.742
2011-01-21,212.589
2011-01-24,210.574
2011-01-25,211.572
2011-01-26,214.259
2011-01-27,214.474
2011-01-28,211.279
2011-01-31,204.885
2011-02-01,205.48
2011-02-02,208.41
2011-02-03,206.444
2011-02-04,204.91
2011-02-07,208.256
2011-02-08,205.749
2011-02-09,203.493
2011-02-10,201.026
2011-02-11,200.895
2011-02-14,203.052
2011-02-15,203.98
2011-02-16,207.82
2011-02-17,206.559
2011-02-18,206.838
2011-02-21,207.738
2011-02-22,204.412
2011-02-23,201.963
2011-02-24,197.634
2011-02-25,198.095
2011-02-28,199.713
2011-03-01,196.483
2011-03-02,196.497
2011-03-03,198.806
2011-03-04,198.968
2011-03-07,200.04
2011-03-08,197.868
2011-03-09,197.943
2011-03-10,198.996
2011-03-11,199.01
2011-03-14,197.721
2011-03-15,196.263
2011-03-16,195.537
2011-03-17,198.044
2011-03-18,199.085
2011-03-21,200.275
2011-03-22,200.739
2011-03-23,200.281
2011-03-24,202.449
2011-03-25,202.805
2011-03-28,206.256
2011-03-29,206.392
2011-03-30,207.464
2011-03-31,208.72
2011-04-01,208.618
2011-04-04,211.69
2011-04-05,208.464
2011-04-06,210.583
2011-04-07,209.706
2011-04-08,210.637
2011-04-11,211.618
2011-04-12,207.253
2011-04-13,208.959
2011-04-14,208.848
2011-04-15,208.845
2011-04-18,207.748
2011-04-19,209.49
2011-04-20,208.543
2011-04-21,208.036
2011-04-22,208.036
2011-04-25,207.502
2011-04-26,201.685
2011-04-27,200.885
2011-04-28,199.975
2011-04-29,201.622
2011-05-02,201.988
2011-05-03,199.478
2011-05-04,199.554
2011-05-05,197.2
2011-05-06,196.059
2011-05-09,196.817
2011-05-10,197.065
2011-05-11,197.704
2011-05-12,199.555
2011-05-13,199.558
2011-05-16,201.904
2011-05-17,199.646
2011-05-18,201.966
2011-05-19,202.331
2011-05-20,202.65
2011-05-23,199.785
2011-05-24,198.456
2011-05-25,196.181
2011-05-26,196.263
2011-05-27,196.932
2011-05-30,201.861
2011-05-31,205.783
2011-06-01,202.938
2011-06-02,201.66
2011-06-03,202.903
2011-06-06,202.141
2011-06-07,203.037
2011-06-08,202.705
2011-06-09,198.922
2011-06-10,197.677
2011-06-13,197.682
2011-06-14,199.555
2011-06-15,194.097
2011-06-16,195.03
2011-06-17,197.076
2011-06-20,193.748
2011-06-21,196.998
2011-06-22,198.176
2011-06-23,192.513
2011-06-24,193.33
2011-06-27,193.488
2011-06-28,195.265
2011-06-29,196.721
2011-06-30,196.878
2011-07-01,197.429
2011-07-04,202.086
2011-07-05,200.717
2011-07-06,198.325
2011-07-07,202.346
2011-07-08,201.61
2011-07-11,197.571
2011-07-12,197.396
2011-07-13,198.679
2011-07-14,199.086
2011-07-15,197.601
2011-07-18,194.678
2011-07-19,196.527
2011-07-20,198.212
2011-07-21,198.756
2011-07-22,199.077
2011-07-25,198.219
2011-07-26,197.406
2011-07-27,196.237
2011-07-28,191.263
2011-07-29,192.056
2011-08-01,183.813
2011-08-02,182.318
2011-08-03,179.41
2011-08-04,175.521
2011-08-05,173.799
2011-08-08,164.854
2011-08-09,162.844
2011-08-10,158.977
2011-08-11,159.761
2011-08-12,159.502
2011-08-15,161.922
2011-08-16,160.885
2011-08-17,163.919
2011-08-18,155.786
2011-08-19,155.88
2011-08-22,161.457
2011-08-23,160.25
2011-08-24,160.651
2011-08-25,156.951
2011-08-26,156.452
2011-08-29,162.927
2011-08-30,163.487
2011-08-31,165.883
2011-09-01,166.188
2011-09-02,164.979
2011-09-05,155.65
2011-09-06,151.415
2011-09-07,156.618
2011-09-08,154.515
2011-09-09,153.713
2011-09-12,143.477
2011-09-13,145.725
2011-09-14,149.231
2011-09-15,151.993
2011-09-16,152.835
2011-09-19,145.406
2011-09-20,149.585
2011-09-21,150.506
2011-09-22,144.449
2011-09-23,145.373
2011-09-26,145.755
2011-09-27,147.254
2011-09-28,146.7
2011-09-29,146.527
2011-09-30,145.411
2011-10-03,146.429
2011-10-04,140.348
2011-10-05,142.105
2011-10-06,146.412
2011-10-07,146.808
2011-10-10,149.689
2011-10-11,151.413
2011-10-12,152.793
2011-10-13,152.22
2011-10-14,152.448
2011-10-17,159.571
2011-10-18,159.192
2011-10-19,159.731
2011-10-20,158.172
2011-10-21,159.636
2011-10-24,160.63
2011-10-25,160.348
2011-10-26,160.024
2011-10-27,168.53
2011-10-28,169.806
2011-10-31,165.046
2011-11-01,157.524
2011-11-02,155.247
2011-11-03,158.469
2011-11-04,158.837
2011-11-07,159.319
2011-11-08,162.062
2011-11-09,156.099
2011-11-10,156.893
2011-11-11,157.397
2011-11-14,157.395
2011-11-15,155.897
2011-11-16,155.493
2011-11-17,154.8
2011-11-18,154.893
2011-11-21,146.87
2011-11-22,144.451
2011-11-23,142.847
2011-11-24,139.35
2011-11-25,139.367
2011-11-28,145.415
2011-11-29,142.539
2011-11-30,149.431
2011-12-01,151.124
2011-12-02,150.922
2011-12-05,153.291
2011-12-06,150.531
2011-12-07,149.397
2011-12-08,149.386
2011-12-09,149.316
2011-12-12,149.125
2011-12-13,152.069
2011-12-14,150.719
2011-12-15,154.689
2011-12-16,155.329
2011-12-19,157.501
2011-12-20,157.645
2011-12-21,154.532
2011-12-22,153.947
2011-12-23,153.968
2011-12-26,155.515
2011-12-27,155.48
2011-12-28,153.249
2011-12-29,148.625
2011-12-30,148.149
2012-01-02,153.659
2012-01-03,154.138
2012-01-04,155.711
2012-01-05,157.273
2012-01-06,157.126
2012-01-09,156.982
2012-01-10,160.181
2012-01-11,159.15
2012-01-12,159.206
2012-01-13,158.385
2012-01-16,158.116
2012-01-17,160.584
2012-01-18,161.496
2012-01-19,162.764
2012-01-20,163.21
2012-01-23,163.28
2012-01-24,162.376
2012-01-25,161.773
2012-01-26,164.0
2012-01-27,163.463
2012-01-30,159.517
2012-01-31,161.57
2012-02-01,163.643
2012-02-02,164.91
2012-02-03,165.366
2012-02-06,162.962
2012-02-07,162.486
2012-02-08,162.232
2012-02-09,162.51
2012-02-10,161.801
2012-02-13,160.476
2012-02-14,158.592
2012-02-15,159.78
2012-02-16,160.071
2012-02-17,161.231
2012-02-20,160.52
2012-02-21,160.019
2012-02-22,158.822
2012-02-23,157.218
2012-02-24,156.332
2012-02-27,154.393
2012-02-28,153.479
2012-02-29,156.251
2012-03-01,157.444
2012-03-02,156.374
2012-03-05,157.629
2012-03-06,155.111
2012-03-07,155.347
2012-03-08,156.888
2012-03-09,156.339
2012-03-12,154.509
2012-03-13,155.071
2012-03-14,155.898
2012-03-15,155.957
2012-03-16,157.075
2012-03-19,156.955
2012-03-20,155.658
2012-03-21,155.184
2012-03-22,155.887
2012-03-23,156.663
2012-03-26,160.366
2012-03-27,160.113
2012-03-28,159.447
2012-03-29,157.436
2012-03-30,158.608
2012-04-02,161.999
2012-04-03,162.77
2012-04-04,160.593
2012-04-05,160.843
2012-04-06,160.843
2012-04-09,159.482
2012-04-10,159.163
2012-04-11,157.297
2012-04-12,157.833
2012-04-13,157.951
2012-04-16,157.348
2012-04-17,160.578
2012-04-18,162.066
2012-04-19,160.097
2012-04-20,160.252
2012-04-23,159.002
2012-04-24,161.585
2012-04-25,161.368
2012-04-26,161.284
2012-04-27,161.555
2012-04-30,160.772
2012-05-01,162.037
2012-05-02,162.62
2012-05-03,162.565
2012-05-04,162.472
2012-05-07,157.204
2012-05-08,157.416
2012-05-09,152.969
2012-05-10,151.984
2012-05-11,151.815
2012-05-14,147.424
2012-05-15,144.282
2012-05-16,144.45
2012-05-17,142.379
2012-05-18,142.843
2012-05-21,138.805
2012-05-22,136.958
2012-05-23,135.004
2012-05-24,136.061
2012-05-25,135.873
2012-05-28,135.096
2012-05-29,135.084
2012-05-30,132.423
2012-05-31,138.098
2012-06-01,137.93
2012-06-04,136.588
2012-06-05,136.294
2012-06-06,137.86
2012-06-07,140.126
2012-06-08,139.765
2012-06-11,138.044
2012-06-12,137.451
2012-06-13,135.95
2012-06-14,134.392
2012-06-15,135.125
2012-06-18,133.394
2012-06-19,134.845
2012-06-20,133.318
2012-06-21,131.167
2012-06-22,130.68
2012-06-25,136.53
2012-06-26,134.034
2012-06-27,133.659
2012-06-28,130.591
2012-06-29,131.764
2012-07-02,134.561
2012-07-03,134.558
2012-07-04,135.489
2012-07-05,135.17
2012-07-06,134.99
2012-07-09,133.275
2012-07-10,133.433
2012-07-11,134.587
2012-07-12,133.804
2012-07-13,134.419
2012-07-16,135.576
2012-07-17,136.231
2012-07-18,136.954
2012-07-19,135.879
2012-07-20,135.871
2012-07-23,132.52
2012-07-24,131.274
2012-07-25,131.45
2012-07-26,131.626
2012-07-27,132.675
2012-07-30,134.406
2012-07-31,134.709
2012-08-01,135.271
2012-08-02,132.914
2012-08-03,133.792
2012-08-06,130.416
2012-08-07,134.553
2012-08-08,134.036
2012-08-09,133.891
2012-08-10,133.69
2012-08-13,131.862
2012-08-14,133.394
2012-08-15,132.53
2012-08-16,134.773
2012-08-17,134.433
2012-08-20,134.074
2012-08-21,136.277
2012-08-22,136.127
2012-08-23,135.822
2012-08-24,135.208
2012-08-27,135.384
2012-08-28,134.089
2012-08-29,134.638
2012-08-30,133.637
2012-08-31,134.458
2012-09-03,133.556
2012-09-04,132.689
2012-09-05,132.589
2012-09-06,132.78
2012-09-07,134.353
2012-09-10,138.719
2012-09-11,139.194
2012-09-12,139.686
2012-09-13,138.221
2012-09-14,140.493
2012-09-17,140.388
2012-09-18,140.291
2012-09-19,139.007
2012-09-20,138.117
2012-09-21,138.242
2012-09-24,140.64
2012-09-25,141.201
2012-09-26,140.119
2012-09-27,143.678
2012-09-28,143.46
2012-10-01,143.902
2012-10-02,148.641
2012-10-03,149.547
2012-10-04,147.766
2012-10-05,148.523
2012-10-08,147.512
2012-10-09,145.709
2012-10-10,145.686
2012-10-11,146.683
2012-10-12,147.327
2012-10-15,148.416
2012-10-16,149.181
2012-10-17,151.216
2012-10-18,152.552
2012-10-19,151.908
2012-10-22,151.882
2012-10-23,148.889
2012-10-24,149.644
2012-10-25,150.729
2012-10-26,150.34
2012-10-29,147.271
2012-10-30,149.925
2012-10-31,149.138
2012-11-01,149.912
2012-11-02,149.177
2012-11-05,152.326
2012-11-06,151.247
2012-11-07,149.431
2012-11-08,149.038
2012-11-09,148.857
2012-11-12,146.335
2012-11-13,146.821
2012-11-14,143.974
2012-11-15,143.199
2012-11-16,142.584
2012-11-19,145.652
2012-11-20,146.079
2012-11-21,148.143
2012-11-22,148.567
2012-11-23,149.259
2012-11-26,150.891
2012-11-27,150.572
2012-11-28,151.811
2012-11-29,152.554
2012-11-30,152.941
2012-12-03,151.56
2012-12-04,152.687
2012-12-05,154.712
2012-12-06,153.529
2012-12-07,153.269
2012-12-10,156.643
2012-12-11,158.86
2012-12-12,156.599
2012-12-13,151.875
2012-12-14,151.727
2012-12-17,148.338
2012-12-18,150.645
2012-12-19,151.414
2012-12-20,149.849
2012-12-21,150.009
2012-12-24,147.012
2012-12-25,145.546
2012-12-26,146.044
2012-12-27,145.442
2012-12-28,145.164
2012-12-31,145.641
2013-01-01,148.468
2013-01-02,149.435
2013-01-03,146.51
2013-01-04,145.647
2013-01-07,147.587
2013-01-08,147.44
2013-01-09,147.972
2013-01-10,150.767
2013-01-11,151.732
2013-01-14,150.184
2013-01-15,149.857
2013-01-16,149.033
2013-01-17,148.139
2013-01-18,147.819
2013-01-21,146.085
2013-01-22,146.036
2013-01-23,147.289
2013-01-24,149.09
2013-01-25,148.963
2013-01-28,147.316
2013-01-29,146.179
2013-01-30,145.078
2013-01-31,145.283
2013-02-01,146.961
2013-02-04,147.722
2013-02-05,149.84
2013-02-06,149.138
2013-02-07,149.171
2013-02-08,149.742
2013-02-11,151.598
2013-02-12,152.374
2013-02-13,153.8
2013-02-14,152.438
2013-02-15,152.067
2013-02-18,150.942
2013-02-19,152.836
2013-02-20,156.065
2013-02-21,152.472
2013-02-22,151.426
2013-02-25,151.498
2013-02-26,150.392
2013-02-27,150.593
2013-02-28,150.734
2013-03-01,149.784
2013-03-04,149.042
2013-03-05,150.984
2013-03-06,152.309
2013-03-07,155.502
2013-03-08,156.446
2013-03-11,157.233
2013-03-12,157.852
2013-03-13,157.27
2013-03-14,158.736
2013-03-15,159.362
2013-03-18,158.311
2013-03-19,157.724
2013-03-20,157.745
2013-03-21,157.453
2013-03-22,158.105
2013-03-25,159.632
2013-03-26,159.773
2013-03-27,157.97
2013-03-28,156.846
2013-03-29,156.846
2013-04-01,156.685
2013-04-02,158.481
2013-04-03,157.97
2013-04-04,156.755
2013-04-05,156.939
2013-04-08,156.195
2013-04-09,154.828
2013-04-10,154.894
2013-04-11,156.446
2013-04-12,156.532
2013-04-15,156.246
2013-04-16,156.563
2013-04-17,154.078
2013-04-18,153.265
2013-04-19,153.239
2013-04-22,151.04
2013-04-23,151.84
2013-04-24,152.202
2013-04-25,154.396
2013-04-26,154.718
2013-04-29,154.95
2013-04-30,156.471
2013-05-01,154.155
2013-05-02,153.988
2013-05-03,154.527
2013-05-06,154.908
2013-05-07,155.754
2013-05-08,155.805
2013-05-09,155.111
2013-05-10,153.958
2013-05-13,154.552
2013-05-14,152.761
2013-05-15,151.95
2013-05-16,156.703
2013-05-17,155.346
2013-05-20,157.373
2013-05-21,157.669
2013-05-22,156.67
2013-05-23,153.859
2013-05-24,153.994
2013-05-27,154.658
2013-05-28,156.715
2013-05-29,155.303
2013-05-30,154.858
2013-05-31,154.198
2013-06-03,154.692
2013-06-04,155.412
2013-06-05,154.671
2013-06-06,155.847
2013-06-07,155.944
2013-06-10,159.148
2013-06-11,159.273
2013-06-12,158.983
2013-06-13,156.416
2013-06-14,157.13
2013-06-17,158.305
2013-06-18,158.619
2013-06-19,158.884
2013-06-20,155.033
2013-06-21,154.876
2013-06-24,154.383
2013-06-25,154.936
2013-06-26,154.19
2013-06-27,154.913
2013-06-28,154.282
2013-07-01,154.992
2013-07-02,156.557
2013-07-03,154.775
2013-07-04,155.582
2013-07-05,154.53
2013-07-08,156.292
2013-07-09,156.417
2013-07-10,155.967
2013-07-11,157.917
2013-07-12,158.28
2013-07-15,160.03
2013-07-16,160.715
2013-07-17,159.371
2013-07-18,161.362
2013-07-19,161.961
2013-07-22,162.206
2013-07-23,164.679
2013-07-24,165.318
2013-07-25,163.971
2013-07-26,164.241
2013-07-29,161.141
2013-07-30,157.633
2013-07-31,158.84
2013-08-01,157.712
2013-08-02,157.504
2013-08-05,155.773
2013-08-06,155.376
2013-08-07,156.721
2013-08-08,157.81
2013-08-09,157.776
2013-08-12,159.545
2013-08-13,159.787
2013-08-14,160.118
2013-08-15,159.685
2013-08-16,160.021
2013-08-19,161.998
2013-08-20,160.73
2013-08-21,157.161
2013-08-22,154.916
2013-08-23,154.968
2013-08-26,155.019
2013-08-27,152.91
2013-08-28,153.526
2013-08-29,155.166
2013-08-30,155.507
2013-09-02,154.284
2013-09-03,154.07
2013-09-04,153.867
2013-09-05,153.435
2013-09-06,153.719
2013-09-09,154.28
2013-09-10,155.64
2013-09-11,157.145
2013-09-12,156.512
2013-09-13,156.4
2013-09-16,158.278
2013-09-17,157.324
2013-09-18,157.626
2013-09-19,159.714
2013-09-20,158.555
2013-09-23,158.23
2013-09-24,159.152
2013-09-25,158.424
2013-09-26,158.253
2013-09-27,158.364
2013-09-30,159.083
2013-10-01,159.729
2013-10-02,158.801
2013-10-03,159.176
2013-10-04,159.252
2013-10-07,161.714
2013-10-08,163.865
2013-10-09,163.857
2013-10-10,166.613
2013-10-11,167.054
2013-10-14,169.285
2013-10-15,167.014
2013-10-16,166.751
2013-10-17,167.648
2013-10-18,167.61
2013-10-21,169.074
2013-10-22,168.864
2013-10-23,166.606
2013-10-24,166.36
2013-10-25,166.259
2013-10-28,168.718
2013-10-29,169.451
2013-10-30,161.036
2013-10-31,158.433
2013-11-01,157.7
2013-11-04,156.264
2013-11-05,157.152
2013-11-06,157.729
2013-11-07,158.927
2013-11-08,159.106
2013-11-11,157.932
2013-11-12,159.095
2013-11-13,160.104
2013-11-14,161.613
2013-11-15,161.541
2013-11-18,162.553
2013-11-19,164.011
2013-11-20,168.379
2013-11-21,166.882
2013-11-22,166.915
2013-11-25,168.453
2013-11-26,167.294
2013-11-27,168.649
2013-11-28,168.155
2013-11-29,168.296
2013-12-02,170.02
2013-12-03,169.306
2013-12-04,168.75
2013-12-05,168.615
2013-12-06,169.359
2013-12-09,166.227
2013-12-10,170.919
2013-12-11,169.407
2013-12-12,165.972
2013-12-13,166.193
2013-12-16,165.795
2013-12-17,164.834
2013-12-18,165.304
2013-12-19,164.987
2013-12-20,164.832
2013-12-23,166.014
2013-12-24,164.51
2013-12-25,166.15
2013-12-26,166.316
2013-12-27,167.048
2013-12-30,166.387
2013-12-31,166.695
2014-01-01,167.748
2014-01-02,167.185
2014-01-03,166.444
2014-01-06,166.045
2014-01-07,167.137
2014-01-08,169.393
2014-01-09,169.948
2014-01-10,170.58
2014-01-13,172.408
2014-01-14,171.063
2014-01-15,180.382
2014-01-16,179.785
2014-01-17,179.556
2014-01-20,180.055
2014-01-21,182.772
2014-01-22,181.612
2014-01-23,179.026
2014-01-24,178.408
2014-01-27,175.817
2014-01-28,179.164
2014-01-29,181.341
2014-01-30,179.989
2014-01-31,178.612
2014-02-03,178.183
2014-02-04,178.802
2014-02-05,179.196
2014-02-06,181.959
2014-02-07,181.851
2014-02-10,179.469
2014-02-11,177.538
2014-02-12,178.922
2014-02-13,178.877
2014-02-14,178.625
2014-02-17,180.09
2014-02-18,183.219
2014-02-19,186.498
2014-02-20,191.872
2014-02-21,192.324
2014-02-24,191.64
2014-02-25,193.452
2014-02-26,193.518
2014-02-27,192.773
2014-02-28,193.716
2014-03-03,196.582
2014-03-04,196.525
2014-03-05,198.914
2014-03-06,202.633
2014-03-07,202.417
2014-03-10,198.338
2014-03-11,199.059
2014-03-12,195.813
2014-03-13,195.814
2014-03-14,195.91
2014-03-17,197.985
2014-03-18,198.962
2014-03-19,201.864
2014-03-20,200.929
2014-03-21,201.068
2014-03-24,196.998
2014-03-25,199.012
2014-03-26,200.848
2014-03-27,198.236
2014-03-28,198.162
2014-03-31,206.634
2014-04-01,210.086
2014-04-02,214.696
2014-04-03,212.531
2014-04-04,212.037
2014-04-07,212.24
2014-04-08,203.637
2014-04-09,207.272
2014-04-10,210.071
2014-04-11,210.208
2014-04-14,203.627
2014-04-15,203.539
2014-04-16,203.674
2014-04-17,202.253
2014-04-18,202.253
2014-04-21,202.064
2014-04-22,208.516
2014-04-23,206.047
2014-04-24,202.688
2014-04-25,203.059
2014-04-28,200.093
2014-04-29,199.99
2014-04-30,202.423
2014-05-01,203.353
2014-05-02,203.398
2014-05-05,201.539
2014-05-06,202.132
2014-05-07,201.523
2014-05-08,206.83
2014-05-09,206.249
2014-05-12,202.667
2014-05-13,205.519
2014-05-14,205.657
2014-05-15,204.115
2014-05-16,203.835
2014-05-19,203.93
2014-05-20,202.169
2014-05-21,203.621
2014-05-22,205.73
2014-05-23,205.884
2014-05-26,208.23
2014-05-27,208.484
2014-05-28,208.354
2014-05-29,204.087
2014-05-30,204.051
2014-06-02,206.353
2014-06-03,206.042
2014-06-04,205.968
2014-06-05,205.223
2014-06-06,205.789
2014-06-09,207.414
2014-06-10,208.139
2014-06-11,209.446
2014-06-12,207.949
2014-06-13,208.19
2014-06-16,207.86
2014-06-17,207.631
2014-06-18,209.263
2014-06-19,213.962
2014-06-20,213.527
2014-06-23,212.821
2014-06-24,210.792
2014-06-25,210.087
2014-06-26,210.323
2014-06-27,210.222
2014-06-30,211.92
2014-07-01,212.796
2014-07-02,215.045
2014-07-03,215.863
2014-07-04,215.885
2014-07-07,214.781
2014-07-08,211.932
2014-07-09,213.74
2014-07-10,213.199
2014-07-11,213.41
2014-07-14,217.573
2014-07-15,218.019
2014-07-16,217.634
2014-07-17,215.209
2014-07-18,214.101
2014-07-21,216.588
2014-07-22,218.069
2014-07-23,217.454
2014-07-24,217.789
2014-07-25,216.946
2014-07-28,215.903
2014-07-29,216.551
2014-07-30,217.381
2014-07-31,215.296
2014-08-01,215.479
2014-08-04,215.389
2014-08-05,215.184
2014-08-06,211.549
2014-08-07,211.137
2014-08-08,211.025
2014-08-11,207.163
2014-08-12,208.405
2014-08-13,207.433
2014-08-14,208.387
2014-08-15,207.434
2014-08-18,208.388
2014-08-19,209.419
2014-08-20,210.488
2014-08-21,214.236
2014-08-22,213.375
2014-08-25,210.726
2014-08-26,208.679
2014-08-27,211.255
2014-08-28,210.512
2014-08-29,210.25
2014-09-01,210.117
2014-09-02,211.369
2014-09-03,210.338
2014-09-04,211.184
2014-09-05,210.581
2014-09-08,210.01
2014-09-09,208.784
2014-09-10,207.28
2014-09-11,207.601
2014-09-12,207.584
2014-09-15,208.336
2014-09-16,208.565
2014-09-17,209.008
2014-09-18,210.64
2014-09-19,210.247
2014-09-22,210.36
2014-09-23,209.465
2014-09-24,208.925
2014-09-25,208.871
2014-09-26,208.273
2014-09-29,215.102
2014-09-30,214.352
2014-10-01,213.707
2014-10-02,215.086
2014-10-03,213.715
2014-10-06,215.195
2014-10-07,213.744
2014-10-08,212.98
2014-10-09,214.475
2014-10-10,212.655
2014-10-13,208.187
2014-10-14,201.675
2014-10-15,203.854
2014-10-16,204.005
2014-10-17,202.774
2014-10-20,207.141
2014-10-21,207.367
2014-10-22,211.607
2014-10-23,211.383
2014-10-24,211.014
2014-10-27,211.704
2014-10-28,214.419
2014-10-29,213.85
2014-10-30,214.489
2014-10-31,213.066
2014-11-03,217.958
2014-11-04,220.184
2014-11-05,221.212
2014-11-06,222.124
2014-11-07,221.395
2014-11-10,221.961
2014-11-11,220.882
2014-11-12,221.931
2014-11-13,221.89
2014-11-14,220.91
2014-11-17,220.212
2014-11-18,219.109
2014-11-19,219.096
2014-11-20,218.608
2014-11-21,217.969
2014-11-24,216.159
2014-11-25,216.494
2014-11-26,218.556
2014-11-27,218.441
2014-11-28,218.407
2014-12-01,217.978
2014-12-02,216.359
2014-12-03,218.252
2014-12-04,220.458
2014-12-05,219.088
2014-12-08,219.47
2014-12-09,218.353
2014-12-10,217.834
2014-12-11,219.185
2014-12-12,220.156
2014-12-15,214.167
2014-12-16,216.092
2014-12-17,213.278
2014-12-18,215.031
2014-12-19,216.422
2014-12-22,217.492
2014-12-23,216.948
2014-12-24,215.539
2014-12-25,214.552
2014-12-26,214.963
2014-12-29,215.649
2014-12-30,213.947
2014-12-31,215.642
2015-01-01,215.997
2015-01-02,213.544
2015-01-05,210.024
2015-01-06,208.964
2015-01-07,211.96
2015-01-08,216.73
2015-01-09,217.483
2015-01-12,214.741
2015-01-13,216.564
2015-01-14,216.283
2015-01-15,215.921
2015-01-16,215.676
2015-01-19,216.766
2015-01-20,218.245
2015-01-21,216.078
2015-01-22,215.586
2015-01-23,212.322
2015-01-26,216.075
2015-01-27,216.022
2015-01-28,215.881
2015-01-29,211.735
2015-01-30,211.797
2015-02-02,210.198
2015-02-03,213.072
2015-02-04,212.711
2015-02-05,215.574
2015-02-06,214.13
2015-02-09,211.811
2015-02-10,211.457
2015-02-11,212.348
2015-02-12,211.538
2015-02-13,211.386
2015-02-16,214.412
2015-02-17,215.276
2015-02-18,215.6
2015-02-19,215.125
2015-02-20,214.253
2015-02-23,214.505
2015-02-24,212.441
2015-02-25,211.444
2015-02-26,212.545
2015-02-27,210.799
2015-03-02,214.155
2015-03-03,213.064
2015-03-04,212.283
2015-03-05,212.254
2015-03-06,210.541
2015-03-09,214.299
2015-03-10,211.108
2015-03-11,217.247
2015-03-12,221.98
2015-03-13,220.09
2015-03-16,222.717
2015-03-17,222.876
2015-03-18,223.69
2015-03-19,227.174
2015-03-20,225.747
2015-03-23,233.34
2015-03-24,233.981
2015-03-25,232.948
2015-03-26,232.179
2015-03-27,231.769
2015-03-30,233.105
2015-03-31,233.516
2015-04-01,232.532
2015-04-02,236.544
2015-04-03,236.544
2015-04-06,238.95
2015-04-07,242.478
2015-04-08,239.853
2015-04-09,238.751
2015-04-10,236.477
2015-04-13,243.773
2015-04-14,241.691
2015-04-15,242.906
2015-04-16,245.361
2015-04-17,246.518
2015-04-20,239.318
2015-04-21,242.071
2015-04-22,242.686
2015-04-23,242.892
2015-04-24,244.289
2015-04-27,238.587
2015-04-28,233.279
2015-04-29,234.427
2015-04-30,232.615
2015-05-01,231.599
2015-05-04,233.8
2015-05-05,232.752
2015-05-06,232.377
2015-05-07,229.512
2015-05-08,229.494
2015-05-11,232.492
2015-05-12,231.59
2015-05-13,231.254
2015-05-14,231.728
2015-05-15,232.549
2015-05-18,233.14
2015-05-19,234.074
2015-05-20,232.7
2015-05-21,237.306
2015-05-22,236.211
2015-05-25,234.104
2015-05-26,230.824
2015-05-27,231.477
2015-05-28,232.198
2015-05-29,232.225
2015-06-01,233.284
2015-06-02,232.748
2015-06-03,234.912
2015-06-04,236.172
2015-06-05,234.272
2015-06-08,237.288
2015-06-09,236.118
2015-06-10,236.456
2015-06-11,238.715
2015-06-12,237.612
2015-06-15,236.968
2015-06-16,236.02
2015-06-17,236.126
2015-06-18,234.788
2015-06-19,234.545
2015-06-22,239.288
2015-06-23,238.241
2015-06-24,239.095
2015-06-25,235.603
2015-06-26,234.826
2015-06-29,231.102
2015-06-30,232.482
2015-07-01,236.054
2015-07-02,238.529
2015-07-03,239.043
2015-07-06,238.237
2015-07-07,236.644
2015-07-08,235.16
2015-07-09,237.494
2015-07-10,238.882
2015-07-13,241.477
2015-07-14,244.573
2015-07-15,244.264
2015-07-16,245.357
2015-07-17,243.429
2015-07-20,245.413
2015-07-21,246.549
2015-07-22,242.792
2015-07-23,240.83
2015-07-24,241.136
2015-07-27,253.599
2015-07-28,258.158
2015-07-29,260.122
2015-07-30,255.675
2015-07-31,257.298
2015-08-03,255.234
2015-08-04,256.184
