Date,GERMANY LARGE GROWTH Large Cap
2010-08-18,800.668
2010-08-19,786.924
2010-08-20,767.247
2010-08-23,765.682
2010-08-24,757.826
2010-08-25,749.617
2010-08-26,757.768
2010-08-27,761.199
2010-08-30,753.312
2010-08-31,756.256
2010-09-01,786.741
2010-09-02,789.736
2010-09-03,798.689
2010-09-06,800.973
2010-09-07,788.164
2010-09-08,797.76
2010-09-09,807.581
2010-09-10,808.689
2010-09-13,822.235
2010-09-14,833.797
2010-09-15,836.026
2010-09-16,844.455
2010-09-17,843.504
2010-09-20,857.694
2010-09-21,861.428
2010-09-22,866.287
2010-09-23,858.296
2010-09-24,884.961
2010-09-27,880.629
2010-09-28,885.224
2010-09-29,888.944
2010-09-30,890.659
2010-10-01,889.72
2010-10-04,871.867
2010-10-05,895.711
2010-10-06,903.322
2010-10-07,906.646
2010-10-08,907.545
2010-10-11,908.031
2010-10-12,910.513
2010-10-13,935.55
2010-10-14,945.462
2010-10-15,944.064
2010-10-18,943.145
2010-10-19,925.536
2010-10-20,943.776
2010-10-21,959.439
2010-10-22,955.928
2010-10-25,965.245
2010-10-26,951.159
2010-10-27,932.031
2010-10-28,940.372
2010-10-29,943.519
2010-11-01,945.235
2010-11-02,956.075
2010-11-03,949.729
2010-11-04,982.494
2010-11-05,969.882
2010-11-08,962.299
2010-11-09,970.348
2010-11-10,948.958
2010-11-11,954.619
2010-11-12,959.975
2010-11-15,955.302
2010-11-16,934.132
2010-11-17,934.567
2010-11-18,959.197
2010-11-19,964.318
2010-11-22,959.061
2010-11-23,934.193
2010-11-24,951.387
2010-11-25,959.853
2010-11-26,947.256
2010-11-29,917.724
2010-11-30,913.503
2010-12-01,944.275
2010-12-02,967.517
2010-12-03,987.875
2010-12-06,983.375
2010-12-07,993.476
2010-12-08,969.414
2010-12-09,954.48
2010-12-10,969.039
2010-12-13,984.707
2010-12-14,982.551
2010-12-15,980.344
2010-12-16,970.647
2010-12-17,962.86
2010-12-20,967.887
2010-12-21,979.258
2010-12-22,975.381
2010-12-23,971.821
2010-12-24,975.651
2010-12-27,960.345
2010-12-28,957.565
2010-12-29,961.578
2010-12-30,960.253
2010-12-31,969.904
2011-01-03,979.655
2011-01-04,974.741
2011-01-05,953.653
2011-01-06,949.072
2011-01-07,943.511
2011-01-10,928.237
2011-01-11,948.36
2011-01-12,968.223
2011-01-13,980.987
2011-01-14,983.122
2011-01-17,979.688
2011-01-18,991.614
2011-01-19,991.405
2011-01-20,964.754
2011-01-21,977.544
2011-01-24,986.825
2011-01-25,990.59
2011-01-26,1011.382
2011-01-27,1015.389
2011-01-28,1002.225
2011-01-31,1002.124
2011-02-01,1017.718
2011-02-02,1015.688
2011-02-03,1004.16
2011-02-04,999.399
2011-02-07,1007.776
2011-02-08,1029.594
2011-02-09,1033.093
2011-02-10,1031.887
2011-02-11,1038.129
2011-02-14,1036.237
2011-02-15,1033.174
2011-02-16,1033.56
2011-02-17,1034.548
2011-02-18,1038.829
2011-02-21,1029.554
2011-02-22,1033.176
2011-02-23,1014.561
2011-02-24,1009.122
2011-02-25,1021.127
2011-02-28,1042.786
2011-03-01,1040.578
2011-03-02,1034.854
2011-03-03,1045.958
2011-03-04,1043.479
2011-03-07,1041.474
2011-03-08,1034.95
2011-03-09,1033.635
2011-03-10,1013.434
2011-03-11,1003.911
2011-03-14,1002.004
2011-03-15,972.379
2011-03-16,947.93
2011-03-17,975.432
2011-03-18,990.849
2011-03-21,1011.954
2011-03-22,1003.599
2011-03-23,1001.863
2011-03-24,1029.675
2011-03-25,1029.268
2011-03-28,1025.099
2011-03-29,1023.615
2011-03-30,1045.17
2011-03-31,1050.714
2011-04-01,1068.772
2011-04-04,1074.354
2011-04-05,1069.81
2011-04-06,1083.818
2011-04-07,1068.796
2011-04-08,1081.059
2011-04-11,1076.182
2011-04-12,1064.048
2011-04-13,1078.629
2011-04-14,1074.447
2011-04-15,1077.932
2011-04-18,1044.635
2011-04-19,1058.327
2011-04-20,1106.676
2011-04-21,1120.078
2011-04-22,1120.078
2011-04-25,1119.27
2011-04-26,1132.619
2011-04-27,1143.586
2011-04-28,1159.855
2011-04-29,1167.6
2011-05-02,1176.694
2011-05-03,1164.914
2011-05-04,1147.598
2011-05-05,1128.656
2011-05-06,1137.191
2011-05-09,1110.776
2011-05-10,1130.674
2011-05-11,1125.916
2011-05-12,1113.574
2011-05-13,1111.433
2011-05-16,1112.775
2011-05-17,1087.295
2011-05-18,1099.679
2011-05-19,1110.033
2011-05-20,1089.152
2011-05-23,1058.037
2011-05-24,1071.82
2011-05-25,1069.986
2011-05-26,1063.562
2011-05-27,1082.947
2011-05-30,1086.384
2011-05-31,1111.337
2011-06-01,1106.406
2011-06-02,1089.098
2011-06-03,1104.343
2011-06-06,1107.701
2011-06-07,1111.337
2011-06-08,1099.303
2011-06-09,1108.931
2011-06-10,1081.851
2011-06-13,1086.242
2011-06-14,1108.956
2011-06-15,1086.935
2011-06-16,1075.858
2011-06-17,1092.726
2011-06-20,1094.648
2011-06-21,1115.108
2011-06-22,1114.496
2011-06-23,1077.129
2011-06-24,1082.026
2011-06-27,1093.052
2011-06-28,1106.693
2011-06-29,1124.407
2011-06-30,1140.053
2011-07-01,1140.941
2011-07-04,1151.577
2011-07-05,1149.116
2011-07-06,1136.349
2011-07-07,1154.221
2011-07-08,1140.794
2011-07-11,1097.595
2011-07-12,1093.197
2011-07-13,1123.551
2011-07-14,1113.579
2011-07-15,1121.847
2011-07-18,1099.174
2011-07-19,1124.805
2011-07-20,1125.301
2011-07-21,1139.759
2011-07-22,1144.159
2011-07-25,1150.29
2011-07-26,1162.017
2011-07-27,1140.726
2011-07-28,1121.831
2011-07-29,1123.311
2011-08-01,1083.352
2011-08-02,1056.784
2011-08-03,1035.973
2011-08-04,985.632
2011-08-05,961.696
2011-08-08,907.467
2011-08-09,920.608
2011-08-10,887.895
2011-08-11,921.065
2011-08-12,943.827
2011-08-15,958.225
2011-08-16,952.735
2011-08-17,950.432
2011-08-18,887.609
2011-08-19,876.81
2011-08-22,869.427
2011-08-23,882.101
2011-08-24,907.46
2011-08-25,892.468
2011-08-26,893.732
2011-08-29,920.144
2011-08-30,913.587
2011-08-31,936.697
2011-09-01,922.304
2011-09-02,894.717
2011-09-05,845.553
2011-09-06,838.216
2011-09-07,873.154
2011-09-08,866.954
2011-09-09,821.154
2011-09-12,802.39
2011-09-13,811.967
2011-09-14,838.213
2011-09-15,868.663
2011-09-16,877.257
2011-09-19,844.155
2011-09-20,875.253
2011-09-21,855.902
2011-09-22,804.212
2011-09-23,805.525
2011-09-26,810.289
2011-09-27,855.855
2011-09-28,850.895
2011-09-29,852.772
2011-09-30,818.898
2011-10-03,790.925
2011-10-04,765.518
2011-10-05,797.821
2011-10-06,825.572
2011-10-07,841.93
2011-10-10,874.272
2011-10-11,878.995
2011-10-12,905.939
2011-10-13,896.704
2011-10-14,921.552
2011-10-17,901.681
2011-10-18,905.945
2011-10-19,911.434
2011-10-20,892.354
2011-10-21,934.054
2011-10-24,945.093
2011-10-25,944.79
2011-10-26,939.216
2011-10-27,993.708
2011-10-28,1004.569
2011-10-31,961.317
2011-11-01,906.747
2011-11-02,936.208
2011-11-03,955.108
2011-11-04,937.883
2011-11-07,931.669
2011-11-08,942.906
2011-11-09,911.286
2011-11-10,912.81
2011-11-11,944.268
2011-11-14,926.652
2011-11-15,916.908
2011-11-16,912.244
2011-11-17,903.913
2011-11-18,893.462
2011-11-21,863.434
2011-11-22,860.076
2011-11-23,839.693
2011-11-24,833.276
2011-11-25,836.498
2011-11-28,874.357
2011-11-29,878.461
2011-11-30,926.158
2011-12-01,919.118
2011-12-02,921.062
2011-12-05,923.804
2011-12-06,909.793
2011-12-07,907.708
2011-12-08,887.691
2011-12-09,900.027
2011-12-12,867.177
2011-12-13,859.591
2011-12-14,835.625
2011-12-15,843.755
2011-12-16,845.275
2011-12-19,841.934
2011-12-20,870.734
2011-12-21,853.328
2011-12-22,859.334
2011-12-23,860.26
2011-12-26,860.26
2011-12-27,865.79
2011-12-28,845.955
2011-12-29,852.244
2011-12-30,862.676
2012-01-02,883.576
2012-01-03,902.426
2012-01-04,892.175
2012-01-05,888.977
2012-01-06,880.084
2012-01-09,880.811
2012-01-10,895.764
2012-01-11,886.824
2012-01-12,896.065
2012-01-13,884.161
2012-01-16,893.128
2012-01-17,913.007
2012-01-18,925.451
2012-01-19,935.404
2012-01-20,935.17
2012-01-23,948.32
2012-01-24,941.977
2012-01-25,943.107
2012-01-26,971.768
2012-01-27,965.174
2012-01-30,958.602
2012-01-31,957.683
2012-02-01,983.448
2012-02-02,988.832
2012-02-03,1001.858
2012-02-06,998.034
2012-02-07,1005.464
2012-02-08,1002.753
2012-02-09,1013.669
2012-02-10,992.863
2012-02-13,1000.583
2012-02-14,993.998
2012-02-15,996.046
2012-02-16,993.651
2012-02-17,1012.037
2012-02-20,1033.278
2012-02-21,1030.36
2012-02-22,1021.759
2012-02-23,1025.49
2012-02-24,1040.804
2012-02-27,1034.527
2012-02-28,1045.064
2012-02-29,1037.229
2012-03-01,1047.23
2012-03-02,1033.927
2012-03-05,1030.727
2012-03-06,989.476
2012-03-07,995.822
2012-03-08,1030.559
2012-03-09,1028.647
2012-03-12,1032.805
2012-03-13,1043.552
2012-03-14,1044.37
2012-03-15,1058.899
2012-03-16,1069.587
2012-03-19,1070.241
2012-03-20,1053.854
2012-03-21,1053.292
2012-03-22,1040.927
2012-03-23,1046.869
2012-03-26,1063.576
2012-03-27,1062.477
2012-03-28,1048.804
2012-03-29,1033.114
2012-03-30,1048.513
2012-04-02,1065.936
2012-04-03,1057.16
2012-04-04,1010.11
2012-04-05,1005.625
2012-04-06,1005.625
2012-04-09,1006.203
2012-04-10,986.117
2012-04-11,998.468
2012-04-12,1015.607
2012-04-13,988.41
2012-04-16,993.995
2012-04-17,1019.704
2012-04-18,1009.962
2012-04-19,1005.751
2012-04-20,1019.803
2012-04-23,983.363
2012-04-24,995.242
2012-04-25,1012.786
2012-04-26,1024.242
2012-04-27,1034.881
2012-04-30,1030.709
2012-05-01,1029.891
2012-05-02,1017.163
2012-05-03,1016.45
2012-05-04,990.126
2012-05-07,982.698
2012-05-08,958.499
2012-05-09,960.673
2012-05-10,964.395
2012-05-11,974.815
2012-05-14,952.902
2012-05-15,943.927
2012-05-16,939.306
2012-05-17,927.185
2012-05-18,919.059
2012-05-21,931.028
2012-05-22,945.083
2012-05-23,911.462
2012-05-24,913.931
2012-05-25,910.033
2012-05-28,913.502
2012-05-29,928.807
2012-05-30,900.924
2012-05-31,896.172
2012-06-01,864.902
2012-06-04,857.504
2012-06-05,857.38
2012-06-06,877.331
2012-06-07,894.441
2012-06-08,884.023
2012-06-11,892.66
2012-06-12,890.465
2012-06-13,897.245
2012-06-14,892.914
2012-06-15,903.491
2012-06-18,907.517
2012-06-19,931.386
2012-06-20,930.156
2012-06-21,914.302
2012-06-22,891.283
2012-06-25,872.827
2012-06-26,873.254
2012-06-27,881.652
2012-06-28,867.425
2012-06-29,921.273
2012-07-02,922.422
2012-07-03,938.608
2012-07-04,933.298
2012-07-05,922.863
2012-07-06,899.009
2012-07-09,891.94
2012-07-10,896.251
2012-07-11,896.781
2012-07-12,891.535
2012-07-13,915.889
2012-07-16,916.049
2012-07-17,919.144
2012-07-18,938.25
2012-07-19,951.715
2012-07-20,933.099
2012-07-23,901.944
2012-07-24,901.653
2012-07-25,906.258
2012-07-26,941.757
2012-07-27,962.297
2012-07-30,961.743
2012-07-31,964.393
2012-08-01,958.946
2012-08-02,932.414
2012-08-03,973.966
2012-08-06,986.72
2012-08-07,990.588
2012-08-08,986.026
2012-08-09,983.208
2012-08-10,978.503
2012-08-13,977.582
2012-08-14,985.691
2012-08-15,978.698
2012-08-16,988.453
2012-08-17,988.138
2012-08-20,992.523
2012-08-21,1009.527
2012-08-22,995.966
2012-08-23,996.601
2012-08-24,994.515
2012-08-27,1004.608
2012-08-28,1002.544
2012-08-29,1002.364
2012-08-30,982.671
2012-08-31,999.436
2012-09-03,1005.135
2012-09-04,989.272
2012-09-05,1000.351
2012-09-06,1030.42
2012-09-07,1043.201
2012-09-10,1038.301
2012-09-11,1054.45
2012-09-12,1063.666
2012-09-13,1061.029
2012-09-14,1092.416
2012-09-17,1091.576
2012-09-18,1084.473
2012-09-19,1090.806
2012-09-20,1085.522
2012-09-21,1098.706
2012-09-24,1088.071
2012-09-25,1095.771
2012-09-26,1067.692
2012-09-27,1071.358
2012-09-28,1063.051
2012-10-01,1083.652
2012-10-02,1081.317
2012-10-03,1079.365
2012-10-04,1085.878
2012-10-05,1105.92
2012-10-08,1083.55
2012-10-09,1070.902
2012-10-10,1065.869
2012-10-11,1081.851
2012-10-12,1078.223
2012-10-15,1081.655
2012-10-16,1102.502
2012-10-17,1107.317
2012-10-18,1106.313
2012-10-19,1096.577
2012-10-22,1087.949
2012-10-23,1054.543
2012-10-24,1064.665
2012-10-25,1071.761
2012-10-26,1072.911
2012-10-29,1072.055
2012-10-30,1088.492
2012-10-31,1079.57
2012-11-01,1087.532
2012-11-02,1087.737
2012-11-05,1075.996
2012-11-06,1083.382
2012-11-07,1062.055
2012-11-08,1054.953
2012-11-09,1050.252
2012-11-12,1051.962
2012-11-13,1058.49
2012-11-14,1052.628
2012-11-15,1047.587
2012-11-16,1030.799
2012-11-19,1067.3
2012-11-20,1078.02
2012-11-21,1084.985
2012-11-22,1100.037
2012-11-23,1117.047
2012-11-26,1117.771
2012-11-27,1123.527
2012-11-28,1125.125
2012-11-29,1137.432
2012-11-30,1141.868
2012-12-03,1154.567
2012-12-04,1152.955
2012-12-05,1149.942
2012-12-06,1159.87
2012-12-07,1151.252
2012-12-10,1156.185
2012-12-11,1168.788
2012-12-12,1173.929
2012-12-13,1173.032
2012-12-14,1177.831
2012-12-17,1181.845
2012-12-18,1191.056
2012-12-19,1194.99
2012-12-20,1193.102
2012-12-21,1182.444
2012-12-24,1184.284
2012-12-25,1184.284
2012-12-26,1186.707
2012-12-27,1187.335
2012-12-28,1184.53
2012-12-31,1181.215
2013-01-01,1181.215
2013-01-02,1205.872
2013-01-03,1186.212
2013-01-04,1182.267
2013-01-07,1174.961
2013-01-08,1168.316
2013-01-09,1169.1
2013-01-10,1178.933
2013-01-11,1194.607
2013-01-14,1200.563
2013-01-15,1188.606
2013-01-16,1192.793
2013-01-17,1204.81
2013-01-18,1194.56
2013-01-21,1203.391
2013-01-22,1195.725
2013-01-23,1202.918
2013-01-24,1213.84
2013-01-25,1249.149
2013-01-28,1244.364
2013-01-29,1244.824
2013-01-30,1248.119
2013-01-31,1242.577
2013-02-01,1269.772
2013-02-04,1228.708
2013-02-05,1229.229
2013-02-06,1211.536
2013-02-07,1199.947
2013-02-08,1207.611
2013-02-11,1202.091
2013-02-12,1214.055
2013-02-13,1219.861
2013-02-14,1198.341
2013-02-15,1196.662
2013-02-18,1199.261
2013-02-19,1222.885
2013-02-20,1228.88
2013-02-21,1197.471
2013-02-22,1200.674
2013-02-25,1219.164
2013-02-26,1181.804
2013-02-27,1195.215
2013-02-28,1203.839
2013-03-01,1193.028
2013-03-04,1195.346
2013-03-05,1222.442
2013-03-06,1229.82
2013-03-07,1244.72
2013-03-08,1236.927
2013-03-11,1242.788
2013-03-12,1240.548
2013-03-13,1240.029
2013-03-14,1256.231
2013-03-15,1262.807
2013-03-18,1248.591
2013-03-19,1235.364
2013-03-20,1247.377
2013-03-21,1224.481
2013-03-22,1227.288
2013-03-25,1214.347
2013-03-26,1217.225
2013-03-27,1200.056
2013-03-28,1212.654
2013-03-29,1212.654
2013-04-01,1213.22
2013-04-02,1231.958
2013-04-03,1228.164
2013-04-04,1216.322
2013-04-05,1203.02
2013-04-08,1208.073
2013-04-09,1203.107
2013-04-10,1223.842
2013-04-11,1237.786
2013-04-12,1217.929
2013-04-15,1217.264
2013-04-16,1216.549
2013-04-17,1177.676
2013-04-18,1182.93
2013-04-19,1178.99
2013-04-22,1174.675
2013-04-23,1199.065
2013-04-24,1211.399
2013-04-25,1223.636
2013-04-26,1228.065
2013-04-29,1242.833
2013-04-30,1253.611
2013-05-01,1254.467
2013-05-02,1246.169
2013-05-03,1276.787
2013-05-06,1270.953
2013-05-07,1283.351
2013-05-08,1303.687
2013-05-09,1299.702
2013-05-10,1290.643
2013-05-13,1292.726
2013-05-14,1301.663
2013-05-15,1289.889
2013-05-16,1296.392
2013-05-17,1283.792
2013-05-20,1290.285
2013-05-21,1297.688
2013-05-22,1305.622
2013-05-23,1285.174
2013-05-24,1278.456
2013-05-27,1289.232
2013-05-28,1296.753
2013-05-29,1282.927
2013-05-30,1294.01
2013-05-31,1277.748
2013-06-03,1273.451
2013-06-04,1280.804
2013-06-05,1272.412
2013-06-06,1275.04
2013-06-07,1301.366
2013-06-10,1307.98
2013-06-11,1302.353
2013-06-12,1304.952
2013-06-13,1293.582
2013-06-14,1299.993
2013-06-17,1319.081
2013-06-18,1323.081
2013-06-19,1325.285
2013-06-20,1265.555
2013-06-21,1246.051
2013-06-24,1222.663
2013-06-25,1237.825
2013-06-26,1257.738
2013-06-27,1272.807
2013-06-28,1262.6
2013-07-01,1267.296
2013-07-02,1254.482
2013-07-03,1237.979
2013-07-04,1250.952
2013-07-05,1215.216
2013-07-08,1239.928
2013-07-09,1249.745
2013-07-10,1259.313
2013-07-11,1288.081
2013-07-12,1296.927
2013-07-15,1298.562
2013-07-16,1299.769
2013-07-17,1302.031
2013-07-18,1312.095
2013-07-19,1309.932
2013-07-22,1308.188
2013-07-23,1305.133
2013-07-24,1313.743
2013-07-25,1313.34
2013-07-26,1304.905
2013-07-29,1308.745
2013-07-30,1314.398
2013-07-31,1325.471
2013-08-01,1340.817
2013-08-02,1349.761
2013-08-05,1348.397
2013-08-06,1344.171
2013-08-07,1331.762
2013-08-08,1338.024
2013-08-09,1336.457
2013-08-12,1328.935
2013-08-13,1328.558
2013-08-14,1339.063
2013-08-15,1331.252
2013-08-16,1338.568
2013-08-19,1342.191
2013-08-20,1345.764
2013-08-21,1339.028
2013-08-22,1351.331
2013-08-23,1358.135
2013-08-26,1360.955
2013-08-27,1337.196
2013-08-28,1312.265
2013-08-29,1307.135
2013-08-30,1286.297
2013-09-02,1304.636
2013-09-03,1286.893
2013-09-04,1285.375
2013-09-05,1269.736
2013-09-06,1270.145
2013-09-09,1276.751
2013-09-10,1299.91
2013-09-11,1304.801
2013-09-12,1302.206
2013-09-13,1302.196
2013-09-16,1324.018
2013-09-17,1319.333
2013-09-18,1327.694
2013-09-19,1357.739
2013-09-20,1355.146
2013-09-23,1344.064
2013-09-24,1345.635
2013-09-25,1350.525
2013-09-26,1346.677
2013-09-27,1355.215
2013-09-30,1347.481
2013-10-01,1354.539
2013-10-02,1350.769
2013-10-03,1352.273
2013-10-04,1345.547
2013-10-07,1332.134
2013-10-08,1326.241
2013-10-09,1308.006
2013-10-10,1328.482
2013-10-11,1349.203
2013-10-14,1347.881
2013-10-15,1350.054
2013-10-16,1353.47
2013-10-17,1369.933
2013-10-18,1385.711
2013-10-21,1392.078
2013-10-22,1421.134
2013-10-23,1423.541
2013-10-24,1424.994
2013-10-25,1429.169
2013-10-28,1431.052
2013-10-29,1431.48
2013-10-30,1432.593
2013-10-31,1411.774
2013-11-01,1397.481
2013-11-04,1409.616
2013-11-05,1409.573
2013-11-06,1423.232
2013-11-07,1414.949
2013-11-08,1414.842
2013-11-11,1427.476
2013-11-12,1430.931
2013-11-13,1422.649
2013-11-14,1446.367
2013-11-15,1452.99
2013-11-18,1460.41
2013-11-19,1458.131
2013-11-20,1455.906
2013-11-21,1455.778
2013-11-22,1463.869
2013-11-25,1477.871
2013-11-26,1482.726
2013-11-27,1495.138
2013-11-28,1504.457
2013-11-29,1510.273
2013-12-02,1500.782
2013-12-03,1481.959
2013-12-04,1466.345
2013-12-05,1473.862
2013-12-06,1486.749
2013-12-09,1494.498
2013-12-10,1486.921
2013-12-11,1485.128
2013-12-12,1471.408
2013-12-13,1467.949
2013-12-16,1489.849
2013-12-17,1475.856
2013-12-18,1500.656
2013-12-19,1514.976
2013-12-20,1523.495
2013-12-23,1543.51
2013-12-24,1539.062
2013-12-25,1539.062
2013-12-26,1541.933
2013-12-27,1564.967
2013-12-30,1564.779
2013-12-31,1560.814
2014-01-01,1560.814
2014-01-02,1523.873
2014-01-03,1527.36
2014-01-06,1530.076
2014-01-07,1529.508
2014-01-08,1532.251
2014-01-09,1516.099
2014-01-10,1530.117
2014-01-13,1528.536
2014-01-14,1531.03
2014-01-15,1545.497
2014-01-16,1547.479
2014-01-17,1545.44
2014-01-20,1543.446
2014-01-21,1545.455
2014-01-22,1549.961
2014-01-23,1547.584
2014-01-24,1506.716
2014-01-27,1494.529
2014-01-28,1494.502
2014-01-29,1485.538
2014-01-30,1481.913
2014-01-31,1460.719
2014-02-03,1454.109
2014-02-04,1443.884
2014-02-05,1438.22
2014-02-06,1464.519
2014-02-07,1468.392
2014-02-10,1472.783
2014-02-11,1506.849
2014-02-12,1505.785
2014-02-13,1522.864
2014-02-14,1536.651
2014-02-17,1537.254
2014-02-18,1543.995
2014-02-19,1546.656
2014-02-20,1527.856
2014-02-21,1535.259
2014-02-24,1540.417
2014-02-25,1536.691
2014-02-26,1521.868
2014-02-27,1513.913
2014-02-28,1550.522
2014-03-03,1492.398
2014-03-04,1523.411
2014-03-05,1506.795
2014-03-06,1519.829
2014-03-07,1492.671
2014-03-10,1483.689
2014-03-11,1481.221
2014-03-12,1465.063
2014-03-13,1442.292
2014-03-14,1453.948
2014-03-17,1466.719
2014-03-18,1474.332
2014-03-19,1482.202
2014-03-20,1469.6
2014-03-21,1478.083
2014-03-24,1456.432
2014-03-25,1480.665
2014-03-26,1495.056
2014-03-27,1493.031
2014-03-28,1514.235
2014-03-31,1510.994
2014-04-01,1513.41
2014-04-02,1517.545
2014-04-03,1515.722
2014-04-04,1517.12
2014-04-07,1493.837
2014-04-08,1493.669
2014-04-09,1497.474
2014-04-10,1495.67
2014-04-11,1470.768
2014-04-14,1471.371
2014-04-15,1450.914
2014-04-16,1470.353
2014-04-17,1479.074
2014-04-18,1479.074
2014-04-21,1475.706
2014-04-22,1505.846
2014-04-23,1504.154
2014-04-24,1503.819
2014-04-25,1483.255
2014-04-28,1498.618
2014-04-29,1518.289
2014-04-30,1530.823
2014-05-01,1530.823
2014-05-02,1522.07
2014-05-05,1516.555
2014-05-06,1511.08
2014-05-07,1516.346
2014-05-08,1521.704
2014-05-09,1507.389
2014-05-12,1526.205
2014-05-13,1529.16
2014-05-14,1534.408
2014-05-15,1520.227
2014-05-16,1519.988
2014-05-19,1522.956
2014-05-20,1516.726
2014-05-21,1519.373
2014-05-22,1520.775
2014-05-23,1522.158
2014-05-26,1544.16
2014-05-27,1551.19
2014-05-28,1545.474
2014-05-29,1548.668
2014-05-30,1555.444
2014-06-02,1551.564
2014-06-03,1546.084
2014-06-04,1546.323
2014-06-05,1547.022
2014-06-06,1552.76
2014-06-09,1549.19
2014-06-10,1549.488
2014-06-11,1537.272
2014-06-12,1538.043
2014-06-13,1530.505
2014-06-16,1532.204
2014-06-17,1534.101
2014-06-18,1536.251
2014-06-19,1549.454
2014-06-20,1542.237
2014-06-23,1534.568
2014-06-24,1540.015
2014-06-25,1533.873
2014-06-26,1520.701
2014-06-27,1530.599
2014-06-30,1538.823
2014-07-01,1550.692
2014-07-02,1551.903
2014-07-03,1564.649
2014-07-04,1557.976
2014-07-07,1545.698
2014-07-08,1528.392
2014-07-09,1533.607
2014-07-10,1507.918
2014-07-11,1510.605
2014-07-14,1530.822
2014-07-15,1510.224
2014-07-16,1525.048
2014-07-17,1514.12
2014-07-18,1510.838
2014-07-21,1495.435
2014-07-22,1502.439
2014-07-23,1506.493
2014-07-24,1515.281
2014-07-25,1486.743
2014-07-28,1480.232
2014-07-29,1483.811
2014-07-30,1482.561
2014-07-31,1451.41
2014-08-01,1422.746
2014-08-04,1413.452
2014-08-05,1423.209
2014-08-06,1414.476
2014-08-07,1400.493
2014-08-08,1402.308
2014-08-11,1426.715
2014-08-12,1403.968
2014-08-13,1420.507
2014-08-14,1426.941
2014-08-15,1402.346
2014-08-18,1427.713
2014-08-19,1442.997
2014-08-20,1434.841
2014-08-21,1444.505
2014-08-22,1429.114
2014-08-25,1451.026
2014-08-26,1464.205
2014-08-27,1458.589
2014-08-28,1440.521
2014-08-29,1442.13
2014-09-01,1439.929
2014-09-02,1441.316
2014-09-03,1459.726
2014-09-04,1458.134
2014-09-05,1461.917
2014-09-08,1466.311
2014-09-09,1456.049
2014-09-10,1455.0
2014-09-11,1457.081
2014-09-12,1451.108
2014-09-15,1452.985
2014-09-16,1448.91
2014-09-17,1455.579
2014-09-18,1483.07
2014-09-19,1464.885
2014-09-22,1455.149
2014-09-23,1437.485
2014-09-24,1441.097
2014-09-25,1414.322
2014-09-26,1411.75
2014-09-29,1400.777
2014-09-30,1403.645
2014-10-01,1389.831
2014-10-02,1370.884
2014-10-03,1355.5
2014-10-06,1366.085
2014-10-07,1355.733
2014-10-08,1346.748
2014-10-09,1356.304
2014-10-10,1320.93
2014-10-13,1324.994
2014-10-14,1325.786
2014-10-15,1297.211
2014-10-16,1304.794
2014-10-17,1347.166
2014-10-20,1324.105
2014-10-21,1342.122
2014-10-22,1342.558
2014-10-23,1358.109
2014-10-24,1350.54
2014-10-27,1348.536
2014-10-28,1375.158
2014-10-29,1379.142
2014-10-30,1373.63
2014-10-31,1391.262
2014-11-03,1376.378
2014-11-04,1373.746
2014-11-05,1385.324
2014-11-06,1391.214
2014-11-07,1371.073
2014-11-10,1381.39
2014-11-11,1381.217
2014-11-12,1363.422
2014-11-13,1373.294
2014-11-14,1372.669
2014-11-17,1378.177
2014-11-18,1407.04
2014-11-19,1409.908
2014-11-20,1415.527
2014-11-21,1434.882
2014-11-24,1443.336
2014-11-25,1458.302
2014-11-26,1466.941
2014-11-27,1475.678
2014-11-28,1477.723
2014-12-01,1477.629
2014-12-02,1460.691
2014-12-03,1453.12
2014-12-04,1446.533
2014-12-05,1464.579
2014-12-08,1454.697
2014-12-09,1438.496
2014-12-10,1439.774
2014-12-11,1446.391
2014-12-12,1419.172
2014-12-15,1377.441
2014-12-16,1419.676
2014-12-17,1400.35
2014-12-18,1421.621
2014-12-19,1424.557
2014-12-22,1436.367
2014-12-23,1430.6
2014-12-24,1432.127
2014-12-25,1432.127
2014-12-26,1429.895
2014-12-29,1434.958
2014-12-30,1418.287
2014-12-31,1410.825
2015-01-01,1410.825
2015-01-02,1395.26
2015-01-05,1349.125
2015-01-06,1350.043
2015-01-07,1338.422
2015-01-08,1384.479
2015-01-09,1366.267
2015-01-12,1389.686
2015-01-13,1408.898
2015-01-14,1391.761
2015-01-15,1400.708
2015-01-16,1410.247
2015-01-19,1436.035
2015-01-20,1422.324
2015-01-21,1427.235
2015-01-22,1419.563
2015-01-23,1433.041
2015-01-26,1454.867
2015-01-27,1452.858
2015-01-28,1457.416
2015-01-29,1457.995
2015-01-30,1447.355
2015-02-02,1467.513
2015-02-03,1489.935
2015-02-04,1493.081
2015-02-05,1489.691
2015-02-06,1465.408
2015-02-09,1438.415
2015-02-10,1452.065
2015-02-11,1447.529
2015-02-12,1482.1
2015-02-13,1485.834
2015-02-16,1479.457
2015-02-17,1476.504
2015-02-18,1478.992
2015-02-19,1489.86
2015-02-20,1493.024
2015-02-23,1506.789
2015-02-24,1511.543
2015-02-25,1511.601
2015-02-26,1517.354
2015-02-27,1527.978
2015-03-02,1528.546
2015-03-03,1512.765
2015-03-04,1509.091
2015-03-05,1517.847
2015-03-06,1502.416
2015-03-09,1506.114
2015-03-10,1480.42
2015-03-11,1498.42
2015-03-12,1500.518
2015-03-13,1502.916
