Date,BELGIUM VALUE Standard (Large+Mid Cap)
2009-12-01,5147.016
2009-12-02,5176.138
2009-12-03,5218.299
2009-12-04,5165.296
2009-12-07,5132.672
2009-12-08,5053.761
2009-12-09,4934.681
2009-12-10,4946.1
2009-12-11,4895.793
2009-12-14,4949.229
2009-12-15,4937.393
2009-12-16,4997.789
2009-12-17,4826.087
2009-12-18,4713.151
2009-12-21,4784.257
2009-12-22,4770.887
2009-12-23,4808.026
2009-12-24,4817.556
2009-12-25,4817.556
2009-12-28,4874.724
2009-12-29,4886.501
2009-12-30,4821.406
2009-12-31,4829.824
2010-01-01,4829.824
2010-01-04,4976.389
2010-01-05,5056.541
2010-01-06,5084.788
2010-01-07,5084.675
2010-01-08,5096.412
2010-01-11,5156.697
2010-01-12,5111.753
2010-01-13,5113.952
2010-01-14,5101.972
2010-01-15,4997.637
2010-01-18,5017.617
2010-01-19,4963.791
2010-01-20,4862.021
2010-01-21,4782.614
2010-01-22,4772.764
2010-01-25,4813.754
2010-01-26,4830.374
2010-01-27,4782.232
2010-01-28,4758.42
2010-01-29,4755.486
2010-02-01,4834.152
2010-02-02,4855.088
2010-02-03,4799.558
2010-02-04,4607.756
2010-02-05,4466.101
2010-02-08,4472.585
2010-02-09,4501.648
2010-02-10,4564.915
2010-02-11,4548.687
2010-02-12,4553.755
2010-02-15,4524.876
2010-02-16,4616.419
2010-02-17,4661.159
2010-02-18,4656.572
2010-02-19,4642.615
2010-02-22,4669.814
2010-02-23,4612.065
2010-02-24,4639.338
2010-02-25,4552.174
2010-02-26,4653.368
2010-03-01,4635.566
2010-03-02,4704.452
2010-03-03,4823.245
2010-03-04,4812.555
2010-03-05,4877.698
2010-03-08,4875.525
2010-03-09,4836.662
2010-03-10,4923.47
2010-03-11,4870.943
2010-03-12,4930.464
2010-03-15,4855.35
2010-03-16,4925.991
2010-03-17,5010.889
2010-03-18,4922.779
2010-03-19,4858.964
2010-03-22,4846.502
2010-03-23,4875.449
2010-03-24,4805.385
2010-03-25,4841.73
2010-03-26,4840.029
2010-03-29,4855.985
2010-03-30,4813.806
2010-03-31,4843.443
2010-04-01,4909.696
2010-04-02,4909.696
2010-04-05,4898.453
2010-04-06,4870.175
2010-04-07,4857.753
2010-04-08,4801.987
2010-04-09,4903.219
2010-04-12,4988.063
2010-04-13,4997.015
2010-04-14,5045.497
2010-04-15,5035.762
2010-04-16,4974.964
2010-04-19,4918.62
2010-04-20,4945.376
2010-04-21,4885.962
2010-04-22,4775.894
2010-04-23,4818.366
2010-04-26,4826.507
2010-04-27,4622.571
2010-04-28,4448.42
2010-04-29,4562.389
2010-04-30,4582.22
2010-05-03,4578.101
2010-05-04,4407.158
2010-05-05,4214.606
2010-05-06,4039.487
2010-05-07,3834.784
2010-05-10,4320.646
2010-05-11,4211.743
2010-05-12,4318.969
2010-05-13,4260.018
2010-05-14,4061.545
2010-05-17,4000.914
2010-05-18,4083.685
2010-05-19,3986.335
2010-05-20,3913.936
2010-05-21,4003.492
2010-05-24,3955.56
2010-05-25,3783.998
2010-05-26,3889.861
2010-05-27,4044.439
2010-05-28,4053.36
2010-05-31,4038.151
2010-06-01,4066.486
2010-06-02,4025.115
2010-06-03,4050.124
2010-06-04,3901.944
2010-06-07,3835.793
2010-06-08,3795.085
2010-06-09,3886.985
2010-06-10,3968.959
2010-06-11,3964.567
2010-06-14,4084.546
2010-06-15,4110.341
2010-06-16,4107.229
2010-06-17,4143.438
2010-06-18,4169.158
2010-06-21,4193.087
2010-06-22,4138.232
2010-06-23,4052.085
2010-06-24,4010.336
2010-06-25,3987.157
2010-06-28,4019.881
2010-06-29,3832.424
2010-06-30,3866.075
2010-07-01,3850.259
2010-07-02,3885.247
2010-07-05,3851.904
2010-07-06,3968.047
2010-07-07,4014.281
2010-07-08,4106.892
2010-07-09,4097.801
2010-07-12,4087.208
2010-07-13,4192.776
2010-07-14,4231.452
2010-07-15,4237.144
2010-07-16,4162.509
2010-07-19,4137.292
2010-07-20,4084.91
2010-07-21,4121.138
2010-07-22,4228.253
2010-07-23,4195.603
2010-07-26,4296.785
2010-07-27,4397.349
2010-07-28,4393.875
2010-07-29,4407.313
2010-07-30,4330.65
2010-08-02,4505.187
2010-08-03,4543.504
2010-08-04,4497.279
2010-08-05,4505.389
2010-08-06,4484.772
2010-08-09,4495.457
2010-08-10,4433.622
2010-08-11,4244.088
2010-08-12,4199.517
2010-08-13,4084.619
2010-08-16,4084.665
2010-08-17,4189.707
2010-08-18,4177.127
2010-08-19,4122.277
2010-08-20,4023.459
2010-08-23,4050.479
2010-08-24,4006.686
2010-08-25,3974.033
2010-08-26,4045.434
2010-08-27,4071.281
2010-08-30,4036.266
2010-08-31,4037.965
2010-09-01,4180.927
2010-09-02,4189.543
2010-09-03,4236.633
2010-09-06,4249.136
2010-09-07,4141.597
2010-09-08,4160.413
2010-09-09,4197.245
2010-09-10,4186.869
2010-09-13,4332.736
2010-09-14,4364.356
2010-09-15,4377.142
2010-09-16,4372.677
2010-09-17,4336.274
2010-09-20,4392.059
2010-09-21,4419.847
2010-09-22,4458.467
2010-09-23,4401.622
2010-09-24,4500.617
2010-09-27,4486.652
2010-09-28,4504.724
2010-09-29,4509.664
2010-09-30,4507.418
2010-10-01,4524.894
2010-10-04,4469.443
2010-10-05,4588.17
2010-10-06,4623.825
2010-10-07,4596.399
2010-10-08,4595.958
2010-10-11,4600.182
2010-10-12,4550.743
2010-10-13,4660.482
2010-10-14,4700.585
2010-10-15,4659.834
2010-10-18,4675.623
2010-10-19,4608.277
2010-10-20,4645.489
2010-10-21,4672.838
2010-10-22,4641.793
2010-10-25,4674.047
2010-10-26,4624.58
2010-10-27,4578.027
2010-10-28,4602.87
2010-10-29,4581.185
2010-11-01,4593.907
2010-11-02,4654.653
2010-11-03,4609.432
2010-11-04,4761.452
2010-11-05,4643.323
2010-11-08,4585.254
2010-11-09,4623.825
2010-11-10,4537.426
2010-11-11,4432.791
2010-11-12,4447.861
2010-11-15,4447.94
2010-11-16,4378.012
2010-11-17,4391.92
2010-11-18,4468.89
2010-11-19,4468.431
2010-11-22,4384.24
2010-11-23,4223.045
2010-11-24,4227.325
2010-11-25,4237.844
2010-11-26,4153.805
2010-11-29,4029.2
2010-11-30,3960.376
2010-12-01,4070.949
2010-12-02,4176.704
2010-12-03,4234.271
2010-12-06,4169.339
2010-12-07,4205.119
2010-12-08,4156.183
2010-12-09,4188.628
2010-12-10,4184.808
2010-12-13,4239.692
2010-12-14,4242.229
2010-12-15,4199.009
2010-12-16,4139.907
2010-12-17,4098.692
2010-12-20,4104.489
2010-12-21,4144.651
2010-12-22,4127.972
2010-12-23,4120.38
2010-12-24,4129.01
2010-12-27,4093.075
2010-12-28,4083.314
2010-12-29,4113.609
2010-12-30,4120.902
2010-12-31,4142.636
2011-01-03,4245.729
2011-01-04,4284.49
2011-01-05,4200.917
2011-01-06,4153.035
2011-01-07,4105.148
2011-01-10,3999.209
2011-01-11,4022.45
2011-01-12,4152.03
2011-01-13,4263.96
2011-01-14,4266.026
2011-01-17,4260.324
2011-01-18,4356.584
2011-01-19,4377.546
2011-01-20,4359.474
2011-01-21,4488.057
2011-01-24,4546.042
2011-01-25,4536.063
2011-01-26,4525.932
2011-01-27,4574.173
2011-01-28,4496.516
2011-01-31,4506.792
2011-02-01,4621.692
2011-02-02,4635.729
2011-02-03,4569.553
2011-02-04,4570.988
2011-02-07,4605.262
2011-02-08,4663.404
2011-02-09,4674.222
2011-02-10,4608.282
2011-02-11,4594.363
2011-02-14,4591.651
2011-02-15,4626.012
2011-02-16,4721.159
2011-02-17,4805.174
2011-02-18,4796.743
2011-02-21,4719.451
2011-02-22,4707.361
2011-02-23,4694.509
2011-02-24,4662.109
2011-02-25,4686.379
2011-02-28,4723.855
2011-03-01,4720.441
2011-03-02,4737.207
2011-03-03,4714.655
2011-03-04,4782.092
2011-03-07,4747.542
2011-03-08,4721.586
2011-03-09,4706.569
2011-03-10,4677.163
2011-03-11,4665.363
2011-03-14,4728.27
2011-03-15,4566.709
2011-03-16,4448.746
2011-03-17,4543.983
2011-03-18,4594.498
2011-03-21,4718.045
2011-03-22,4688.532
2011-03-23,4697.894
2011-03-24,4761.211
2011-03-25,4728.111
2011-03-28,4718.884
2011-03-29,4723.637
2011-03-30,4736.307
2011-03-31,4718.292
2011-04-01,4746.798
2011-04-04,4815.246
2011-04-05,4801.826
2011-04-06,4910.174
2011-04-07,4945.722
2011-04-08,5011.491
2011-04-11,5024.379
2011-04-12,4993.598
2011-04-13,5036.276
2011-04-14,4981.91
2011-04-15,4989.475
2011-04-18,4862.983
2011-04-19,4917.748
2011-04-20,5047.234
2011-04-21,5062.906
2011-04-22,5062.906
2011-04-25,5059.257
2011-04-26,5112.209
2011-04-27,5138.859
2011-04-28,5231.06
2011-04-29,5232.83
2011-05-02,5286.506
2011-05-03,5219.523
2011-05-04,5192.398
2011-05-05,5111.776
2011-05-06,5069.527
2011-05-09,4987.275
2011-05-10,5121.233
2011-05-11,5087.994
2011-05-12,5094.414
2011-05-13,5112.748
2011-05-16,5118.122
2011-05-17,5020.42
2011-05-18,5038.976
2011-05-19,5064.446
2011-05-20,5025.578
2011-05-23,4885.043
2011-05-24,4919.982
2011-05-25,4901.765
2011-05-26,4903.472
2011-05-27,4948.278
2011-05-30,4944.975
2011-05-31,5040.705
2011-06-01,5005.901
2011-06-02,4924.194
2011-06-03,5021.63
2011-06-06,5016.737
2011-06-07,5068.129
2011-06-08,5006.152
2011-06-09,4997.229
2011-06-10,4887.902
2011-06-13,4889.14
2011-06-14,4969.325
2011-06-15,4848.943
2011-06-16,4757.221
2011-06-17,4859.936
2011-06-20,4817.424
2011-06-21,4901.922
2011-06-22,4885.723
2011-06-23,4702.301
2011-06-24,4685.59
2011-06-27,4689.106
2011-06-28,4706.198
2011-06-29,4813.176
2011-06-30,4919.684
2011-07-01,4936.812
2011-07-04,4971.532
2011-07-05,4894.367
2011-07-06,4778.068
2011-07-07,4836.991
2011-07-08,4720.017
2011-07-11,4480.598
2011-07-12,4444.863
2011-07-13,4561.471
2011-07-14,4495.205
2011-07-15,4500.562
2011-07-18,4335.893
2011-07-19,4415.275
2011-07-20,4547.135
2011-07-21,4750.134
2011-07-22,4755.793
2011-07-25,4693.057
2011-07-26,4716.17
2011-07-27,4589.667
2011-07-28,4567.732
2011-07-29,4576.353
2011-08-01,4420.897
2011-08-02,4320.964
2011-08-03,4284.576
2011-08-04,4129.827
2011-08-05,4043.331
2011-08-08,3884.103
2011-08-09,3995.952
2011-08-10,3849.382
2011-08-11,3953.538
2011-08-12,4162.118
2011-08-15,4275.916
2011-08-16,4185.711
2011-08-17,4201.985
2011-08-18,3977.972
2011-08-19,3923.757
2011-08-22,3907.728
2011-08-23,3884.011
2011-08-24,4051.038
2011-08-25,4000.795
2011-08-26,3969.888
2011-08-29,4060.764
2011-08-30,4045.606
2011-08-31,4133.756
2011-09-01,4104.39
2011-09-02,3986.988
2011-09-05,3763.199
2011-09-06,3711.336
2011-09-07,3810.198
2011-09-08,3840.097
2011-09-09,3610.652
2011-09-12,3448.837
2011-09-13,3511.152
2011-09-14,3543.045
2011-09-15,3672.243
2011-09-16,3671.551
2011-09-19,3530.429
2011-09-20,3594.414
2011-09-21,3572.01
2011-09-22,3320.427
2011-09-23,3355.142
2011-09-26,3434.543
2011-09-27,3616.385
2011-09-28,3600.22
2011-09-29,3677.42
2011-09-30,3568.389
2011-10-03,3424.098
2011-10-04,3306.246
2011-10-05,3486.597
2011-10-06,3607.877
2011-10-07,3610.121
2011-10-10,3721.027
2011-10-11,3698.262
2011-10-12,3806.964
2011-10-13,3746.193
2011-10-14,3808.84
2011-10-17,3714.599
2011-10-18,3646.297
2011-10-19,3687.163
2011-10-20,3568.678
2011-10-21,3695.517
2011-10-24,3720.241
2011-10-25,3674.768
2011-10-26,3677.196
2011-10-27,3933.087
2011-10-28,3909.88
2011-10-31,3739.86
2011-11-01,3478.183
2011-11-02,3528.091
2011-11-03,3605.476
2011-11-04,3533.89
2011-11-07,3506.219
2011-11-08,3542.459
2011-11-09,3430.138
2011-11-10,3391.248
2011-11-11,3533.808
2011-11-14,3464.884
2011-11-15,3383.878
2011-11-16,3364.28
2011-11-17,3312.941
2011-11-18,3244.077
2011-11-21,3121.748
2011-11-22,3089.4
2011-11-23,3012.762
2011-11-24,2993.976
2011-11-25,2996.105
2011-11-28,3161.258
2011-11-29,3148.617
2011-11-30,3273.731
2011-12-01,3241.108
2011-12-02,3294.674
2011-12-05,3380.611
2011-12-06,3300.548
2011-12-07,3284.322
2011-12-08,3198.732
2011-12-09,3265.123
2011-12-12,3146.545
2011-12-13,3105.47
2011-12-14,3010.681
2011-12-15,3027.167
2011-12-16,3053.845
2011-12-19,3034.511
2011-12-20,3141.504
2011-12-21,3085.869
2011-12-22,3100.684
2011-12-23,3107.62
2011-12-26,3107.62
2011-12-27,3103.742
2011-12-28,3060.485
2011-12-29,3074.725
2011-12-30,3115.339
2012-01-02,3147.137
2012-01-03,3245.593
2012-01-04,3174.174
2012-01-05,3093.844
2012-01-06,3086.789
2012-01-09,3057.181
2012-01-10,3131.657
2012-01-11,3151.089
2012-01-12,3152.988
2012-01-13,3124.52
2012-01-16,3116.467
2012-01-17,3181.518
2012-01-18,3208.857
2012-01-19,3313.439
2012-01-20,3346.346
2012-01-23,3436.235
2012-01-24,3390.414
2012-01-25,3390.487
2012-01-26,3549.077
2012-01-27,3530.22
2012-01-30,3453.157
2012-01-31,3447.625
2012-02-01,3575.68
2012-02-02,3578.112
2012-02-03,3627.168
2012-02-06,3593.182
2012-02-07,3633.387
2012-02-08,3611.0
2012-02-09,3649.686
2012-02-10,3558.992
2012-02-13,3626.068
2012-02-14,3540.848
2012-02-15,3497.872
2012-02-16,3570.431
2012-02-17,3652.991
2012-02-20,3739.172
2012-02-21,3712.87
2012-02-22,3639.617
2012-02-23,3633.417
2012-02-24,3707.178
2012-02-27,3669.679
2012-02-28,3703.592
2012-02-29,3721.364
2012-03-01,3719.714
2012-03-02,3701.636
2012-03-05,3673.845
2012-03-06,3507.094
2012-03-07,3563.456
2012-03-08,3613.049
2012-03-09,3595.887
2012-03-12,3590.679
2012-03-13,3648.241
2012-03-14,3633.888
2012-03-15,3695.306
2012-03-16,3767.661
2012-03-19,3811.652
2012-03-20,3766.329
2012-03-21,3721.561
2012-03-22,3676.566
2012-03-23,3750.94
2012-03-26,3811.27
2012-03-27,3776.459
2012-03-28,3722.577
2012-03-29,3661.192
2012-03-30,3721.482
2012-04-02,3762.698
2012-04-03,3722.537
2012-04-04,3524.551
2012-04-05,3483.354
2012-04-06,3483.354
2012-04-09,3485.353
2012-04-10,3404.692
2012-04-11,3445.723
2012-04-12,3498.432
2012-04-13,3417.588
2012-04-16,3388.781
2012-04-17,3505.908
2012-04-18,3407.991
2012-04-19,3374.846
2012-04-20,3394.459
2012-04-23,3287.376
2012-04-24,3376.845
2012-04-25,3466.47
2012-04-26,3416.515
2012-04-27,3466.851
2012-04-30,3449.113
2012-05-01,3446.377
2012-05-02,3409.496
2012-05-03,3340.686
2012-05-04,3288.861
2012-05-07,3285.368
2012-05-08,3322.473
2012-05-09,3283.456
2012-05-10,3351.51
2012-05-11,3333.453
2012-05-14,3208.779
2012-05-15,3124.956
2012-05-16,3118.442
2012-05-17,3061.5
2012-05-18,3064.324
2012-05-21,3117.235
2012-05-22,3201.161
2012-05-23,3061.297
2012-05-24,3089.663
2012-05-25,3074.005
2012-05-28,3086.889
2012-05-29,3106.458
2012-05-30,3029.288
2012-05-31,2998.899
2012-06-01,2943.326
2012-06-04,2978.448
2012-06-05,2983.556
2012-06-06,3076.927
2012-06-07,3117.377
2012-06-08,3064.41
2012-06-11,3084.704
2012-06-12,3065.813
2012-06-13,3058.113
2012-06-14,3084.695
2012-06-15,3122.882
2012-06-18,3084.811
2012-06-19,3200.216
2012-06-20,3217.386
2012-06-21,3178.37
2012-06-22,3125.826
2012-06-25,3055.338
2012-06-26,3038.835
2012-06-27,3063.107
2012-06-28,3075.29
2012-06-29,3274.677
2012-07-02,3287.814
2012-07-03,3337.862
2012-07-04,3310.659
2012-07-05,3234.216
2012-07-06,3156.398
2012-07-09,3137.88
2012-07-10,3168.597
2012-07-11,3165.805
2012-07-12,3113.202
2012-07-13,3160.326
2012-07-16,3168.507
2012-07-17,3173.452
2012-07-18,3240.479
2012-07-19,3280.251
2012-07-20,3185.674
2012-07-23,3071.404
2012-07-24,3046.65
2012-07-25,3072.381
2012-07-26,3220.129
2012-07-27,3313.896
2012-07-30,3327.971
2012-07-31,3273.583
2012-08-01,3285.154
2012-08-02,3156.767
2012-08-03,3309.504
2012-08-06,3396.95
2012-08-07,3411.659
2012-08-08,3377.437
2012-08-09,3398.964
2012-08-10,3392.464
2012-08-13,3396.329
2012-08-14,3419.465
2012-08-15,3409.454
2012-08-16,3475.831
2012-08-17,3486.489
2012-08-20,3466.861
2012-08-21,3523.319
2012-08-22,3493.839
2012-08-23,3501.067
2012-08-24,3462.835
2012-08-27,3505.781
2012-08-28,3477.725
2012-08-29,3466.173
2012-08-30,3411.101
2012-08-31,3473.74
2012-09-03,3491.877
2012-09-04,3463.768
2012-09-05,3474.999
2012-09-06,3583.891
2012-09-07,3692.006
2012-09-10,3685.582
2012-09-11,3715.571
2012-09-12,3800.173
2012-09-13,3783.269
2012-09-14,3933.963
2012-09-17,3934.353
2012-09-18,3836.908
2012-09-19,3844.554
2012-09-20,3801.398
2012-09-21,3836.591
2012-09-24,3801.541
2012-09-25,3821.439
2012-09-26,3685.852
2012-09-27,3721.078
2012-09-28,3658.403
2012-10-01,3727.891
2012-10-02,3735.898
2012-10-03,3722.769
2012-10-04,3762.428
2012-10-05,3822.024
2012-10-08,3737.648
2012-10-09,3680.009
2012-10-10,3648.478
2012-10-11,3703.874
2012-10-12,3702.095
2012-10-15,3715.958
2012-10-16,3767.977
2012-10-17,3821.54
2012-10-18,3800.064
2012-10-19,3732.724
2012-10-22,3722.813
2012-10-23,3633.622
2012-10-24,3650.54
2012-10-25,3640.175
2012-10-26,3666.533
2012-10-29,3627.43
2012-10-30,3696.448
2012-10-31,3688.7
2012-11-01,3716.796
2012-11-02,3701.831
2012-11-05,3656.125
2012-11-06,3708.923
2012-11-07,3638.192
2012-11-08,3642.686
2012-11-09,3619.914
2012-11-12,3616.836
2012-11-13,3627.493
2012-11-14,3617.815
2012-11-15,3610.004
2012-11-16,3531.767
2012-11-19,3649.126
2012-11-20,3665.288
2012-11-21,3718.352
2012-11-22,3777.538
2012-11-23,3844.513
2012-11-26,3837.983
2012-11-27,3855.506
2012-11-28,3861.654
2012-11-29,3975.728
2012-11-30,3932.984
2012-12-03,3952.313
2012-12-04,3978.504
2012-12-05,3979.398
2012-12-06,3953.219
2012-12-07,3962.017
2012-12-10,3950.751
2012-12-11,3975.63
2012-12-12,4026.871
2012-12-13,4063.563
2012-12-14,4092.883
2012-12-17,4132.909
2012-12-18,4173.732
2012-12-19,4212.787
2012-12-20,4201.395
2012-12-21,4165.898
2012-12-24,4171.743
2012-12-25,4171.743
2012-12-26,4180.279
2012-12-27,4211.224
2012-12-28,4171.38
2012-12-31,4175.058
2013-01-01,4175.058
2013-01-02,4260.762
2013-01-03,4234.244
2013-01-04,4200.61
2013-01-07,4218.518
2013-01-08,4211.363
2013-01-09,4249.897
2013-01-10,4321.075
2013-01-11,4348.278
2013-01-14,4354.144
2013-01-15,4347.911
2013-01-16,4347.682
2013-01-17,4458.069
2013-01-18,4454.981
2013-01-21,4470.432
2013-01-22,4461.578
2013-01-23,4421.642
2013-01-24,4496.287
2013-01-25,4574.802
2013-01-28,4598.644
2013-01-29,4585.743
2013-01-30,4600.437
2013-01-31,4587.576
2013-02-01,4689.17
2013-02-04,4542.526
2013-02-05,4546.438
2013-02-06,4509.032
2013-02-07,4455.734
2013-02-08,4502.853
2013-02-11,4483.695
2013-02-12,4538.169
2013-02-13,4572.653
2013-02-14,4537.801
2013-02-15,4483.337
2013-02-18,4457.673
2013-02-19,4536.238
2013-02-20,4550.56
2013-02-21,4388.118
2013-02-22,4436.394
2013-02-25,4472.434
2013-02-26,4329.671
2013-02-27,4398.732
2013-02-28,4426.562
2013-03-01,4333.223
2013-03-04,4325.023
2013-03-05,4440.159
2013-03-06,4434.136
2013-03-07,4500.945
2013-03-08,4528.272
2013-03-11,4545.207
2013-03-12,4558.244
2013-03-13,4550.417
2013-03-14,4588.361
2013-03-15,4583.881
2013-03-18,4513.016
2013-03-19,4445.526
2013-03-20,4470.395
2013-03-21,4430.336
2013-03-22,4445.286
2013-03-25,4358.685
2013-03-26,4360.947
2013-03-27,4306.25
2013-03-28,4349.163
2013-03-29,4349.163
2013-04-01,4351.196
2013-04-02,4407.757
2013-04-03,4332.251
2013-04-04,4315.025
2013-04-05,4292.261
2013-04-08,4292.934
2013-04-09,4336.37
2013-04-10,4467.686
2013-04-11,4508.664
2013-04-12,4453.165
2013-04-15,4405.792
2013-04-16,4400.192
2013-04-17,4284.464
2013-04-18,4307.531
2013-04-19,4323.427
2013-04-22,4396.513
2013-04-23,4521.923
2013-04-24,4539.96
2013-04-25,4557.427
2013-04-26,4547.28
2013-04-29,4653.357
2013-04-30,4699.391
2013-05-01,4702.599
2013-05-02,4667.889
2013-05-03,4759.77
2013-05-06,4744.911
2013-05-07,4822.078
2013-05-08,4884.358
2013-05-09,4845.56
2013-05-10,4788.004
2013-05-13,4777.959
2013-05-14,4783.678
2013-05-15,4743.001
2013-05-16,4794.114
2013-05-17,4776.04
2013-05-20,4801.536
2013-05-21,4800.592
2013-05-22,4831.112
2013-05-23,4758.503
2013-05-24,4757.123
2013-05-27,4798.475
2013-05-28,4801.551
2013-05-29,4795.735
2013-05-30,4830.663
2013-05-31,4738.856
2013-06-03,4762.098
2013-06-04,4783.71
2013-06-05,4741.126
2013-06-06,4722.235
2013-06-07,4791.484
2013-06-10,4781.511
2013-06-11,4752.176
2013-06-12,4749.387
2013-06-13,4755.825
2013-06-14,4780.147
2013-06-17,4838.52
2013-06-18,4895.267
2013-06-19,4920.883
2013-06-20,4679.607
2013-06-21,4589.289
2013-06-24,4460.339
2013-06-25,4514.436
2013-06-26,4555.365
2013-06-27,4603.085
2013-06-28,4556.554
2013-07-01,4609.577
2013-07-02,4563.929
2013-07-03,4530.772
2013-07-04,4592.931
2013-07-05,4525.351
2013-07-08,4601.791
2013-07-09,4609.475
2013-07-10,4660.654
2013-07-11,4785.008
2013-07-12,4799.461
2013-07-15,4829.359
2013-07-16,4845.181
2013-07-17,4826.279
2013-07-18,4894.071
2013-07-19,4922.509
2013-07-22,4914.706
2013-07-23,4914.145
2013-07-24,4975.37
2013-07-25,4943.833
2013-07-26,4978.219
2013-07-29,4973.371
2013-07-30,4975.578
2013-07-31,5000.277
2013-08-01,5046.897
2013-08-02,5128.227
2013-08-05,5092.212
2013-08-06,5048.397
2013-08-07,5028.91
2013-08-08,5209.286
2013-08-09,5202.185
2013-08-12,5179.98
2013-08-13,5179.519
2013-08-14,5202.461
2013-08-15,5160.482
2013-08-16,5226.728
2013-08-19,5182.441
2013-08-20,5159.414
2013-08-21,5094.729
2013-08-22,5138.314
2013-08-23,5175.444
2013-08-26,5151.529
2013-08-27,5010.368
2013-08-28,4996.741
2013-08-29,4996.141
2013-08-30,4889.283
2013-09-02,4963.515
2013-09-03,4964.011
2013-09-04,4895.581
2013-09-05,4904.852
2013-09-06,4919.367
2013-09-09,4968.659
2013-09-10,5027.388
2013-09-11,5055.653
2013-09-12,5042.048
2013-09-13,5028.344
2013-09-16,5095.643
2013-09-17,5064.521
2013-09-18,5091.182
2013-09-19,5170.344
2013-09-20,5158.184
2013-09-23,5092.689
2013-09-24,5111.203
2013-09-25,5139.003
2013-09-26,5132.495
2013-09-27,5190.238
2013-09-30,5098.952
2013-10-01,5158.242
2013-10-02,5181.299
2013-10-03,5177.633
2013-10-04,5188.246
2013-10-07,5129.267
2013-10-08,5150.607
2013-10-09,5116.017
2013-10-10,5234.565
2013-10-11,5196.639
2013-10-14,5199.657
2013-10-15,5253.759
2013-10-16,5296.98
2013-10-17,5342.967
2013-10-18,5400.26
2013-10-21,5421.639
2013-10-22,5454.034
2013-10-23,5451.454
2013-10-24,5457.108
2013-10-25,5376.107
2013-10-28,5364.294
2013-10-29,5422.9
2013-10-30,5362.017
2013-10-31,5298.886
2013-11-01,5233.202
2013-11-04,5279.841
2013-11-05,5244.151
2013-11-06,5306.247
2013-11-07,5179.021
2013-11-08,5091.81
2013-11-11,5123.337
2013-11-12,5149.574
2013-11-13,5091.169
2013-11-14,5117.054
2013-11-15,5134.438
2013-11-18,5141.107
2013-11-19,5169.033
2013-11-20,5125.098
2013-11-21,5136.754
2013-11-22,5150.009
2013-11-25,5145.626
2013-11-26,5168.908
2013-11-27,5242.134
2013-11-28,5251.597
2013-11-29,5273.437
2013-12-02,5203.426
2013-12-03,5111.063
2013-12-04,5055.275
2013-12-05,5020.814
2013-12-06,5081.384
2013-12-09,5123.512
2013-12-10,5126.945
2013-12-11,5122.108
2013-12-12,5047.93
2013-12-13,5025.519
2013-12-16,5101.925
2013-12-17,5021.769
2013-12-18,5080.262
2013-12-19,5170.966
2013-12-20,5233.903
2013-12-23,5295.501
2013-12-24,5317.735
2013-12-25,5317.735
2013-12-26,5327.657
2013-12-27,5395.999
2013-12-30,5374.671
2013-12-31,5370.695
2014-01-01,5370.695
2014-01-02,5237.958
2014-01-03,5273.087
2014-01-06,5311.415
2014-01-07,5361.027
2014-01-08,5480.071
2014-01-09,5505.096
2014-01-10,5545.785
2014-01-13,5606.148
2014-01-14,5625.853
2014-01-15,5654.687
2014-01-16,5653.901
2014-01-17,5636.822
2014-01-20,5616.003
2014-01-21,5599.508
2014-01-22,5596.794
2014-01-23,5689.937
2014-01-24,5569.642
2014-01-27,5559.014
2014-01-28,5645.009
2014-01-29,5558.0
2014-01-30,5558.9
2014-01-31,5480.739
2014-02-03,5374.147
2014-02-04,5403.355
2014-02-05,5393.855
2014-02-06,5503.15
2014-02-07,5561.94
2014-02-10,5591.419
2014-02-11,5666.277
2014-02-12,5663.984
2014-02-13,5681.33
2014-02-14,5683.514
2014-02-17,5705.126
2014-02-18,5736.285
2014-02-19,5750.462
2014-02-20,5729.296
2014-02-21,5761.573
2014-02-24,5820.999
2014-02-25,5850.463
2014-02-26,5813.664
2014-02-27,5813.041
2014-02-28,5920.873
2014-03-03,5730.463
2014-03-04,5871.387
2014-03-05,5879.193
2014-03-06,5950.705
2014-03-07,5873.318
2014-03-10,5916.148
2014-03-11,5897.507
2014-03-12,5914.076
2014-03-13,5759.606
2014-03-14,5631.505
2014-03-17,5740.363
2014-03-18,5838.412
2014-03-19,5848.137
2014-03-20,5776.735
2014-03-21,5785.982
2014-03-24,5701.869
2014-03-25,5736.236
2014-03-26,5762.639
2014-03-27,5753.407
2014-03-28,5798.377
2014-03-31,5871.995
2014-04-01,5943.39
2014-04-02,5939.304
2014-04-03,5929.496
2014-04-04,5917.236
2014-04-07,5873.45
2014-04-08,5780.889
2014-04-09,5828.245
2014-04-10,5803.689
2014-04-11,5756.398
2014-04-14,5686.694
2014-04-15,5622.544
2014-04-16,5729.326
2014-04-17,5799.218
2014-04-18,5799.218
2014-04-21,5786.015
2014-04-22,5867.746
2014-04-23,5851.336
2014-04-24,5879.579
2014-04-25,5818.473
2014-04-28,5805.855
2014-04-29,5862.031
2014-04-30,5880.324
2014-05-01,5880.324
2014-05-02,5909.854
2014-05-05,5912.811
2014-05-06,5931.199
2014-05-07,5976.733
2014-05-08,6010.27
2014-05-09,5959.55
2014-05-12,5983.321
2014-05-13,5946.627
2014-05-14,5987.402
2014-05-15,5849.256
2014-05-16,5795.872
