Date,HONG KONG SMALL GROWTH Small Cap
2025-04-25,455.15
2025-04-28,455.768
2025-04-29,457.555
2025-04-30,461.056
2025-05-01,460.409
2025-05-02,469.342
2025-05-05,470.17
2025-05-06,471.838
2025-05-07,469.994
2025-05-08,469.76
2025-05-09,472.197
2025-05-12,482.424
2025-05-13,482.135
2025-05-14,484.642
2025-05-15,483.299
2025-05-16,484.618
2025-05-19,480.237
2025-05-20,482.492
2025-05-21,485.217
2025-05-22,482.259
2025-05-23,482.656
2025-05-26,484.517
2025-05-27,485.829
2025-05-28,483.954
2025-05-29,489.75
2025-05-30,489.561
2025-06-02,491.479
2025-06-03,494.883
2025-06-04,494.407
2025-06-05,493.368
2025-06-06,492.235
2025-06-09,502.166
2025-06-10,506.24
2025-06-11,510.058
2025-06-12,515.219
2025-06-13,511.212
2025-06-16,517.933
2025-06-17,511.655
2025-06-18,515.72
2025-06-19,504.941
2025-06-20,505.389
2025-06-23,516.425
2025-06-24,517.475
2025-06-25,529.15
2025-06-26,529.565
2025-06-27,528.216
2025-06-30,533.466
2025-07-01,537.427
2025-07-02,543.877
2025-07-03,552.401
2025-07-04,557.418
2025-07-07,557.31
2025-07-08,566.319
2025-07-09,567.75
2025-07-10,570.61
2025-07-11,577.017
2025-07-14,580.977
2025-07-15,589.699
2025-07-16,591.749
2025-07-17,598.095
2025-07-18,600.531
2025-07-21,605.288
2025-07-22,603.377
2025-07-23,603.222
2025-07-24,614.845
2025-07-25,612.467
2025-07-28,611.143
2025-07-29,616.451
2025-07-30,603.978
2025-07-31,596.734
2025-08-01,587.11
2025-08-04,591.733
2025-08-05,600.986
2025-08-06,604.659
2025-08-07,615.284
2025-08-08,617.816
2025-08-11,623.768
2025-08-12,628.604
2025-08-13,635.837
2025-08-14,640.442
2025-08-15,643.755
2025-08-18,651.805
2025-08-19,654.947
2025-08-20,648.925
2025-08-21,647.39
2025-08-22,649.609
2025-08-25,670.778
2025-08-26,676.837
2025-08-27,667.456
2025-08-28,664.999
2025-08-29,666.835
