Date,GERMANY LARGE VALUE Large Cap
2010-09-09,645.622
2010-09-10,643.96
2010-09-13,656.427
2010-09-14,662.425
2010-09-15,663.231
2010-09-16,663.735
2010-09-17,653.234
2010-09-20,663.614
2010-09-21,662.606
2010-09-22,670.167
2010-09-23,663.881
2010-09-24,682.387
2010-09-27,679.948
2010-09-28,682.678
2010-09-29,679.875
2010-09-30,681.136
2010-10-01,685.008
2010-10-04,674.091
2010-10-05,689.963
2010-10-06,700.527
2010-10-07,703.464
2010-10-08,703.957
2010-10-11,703.886
2010-10-12,697.738
2010-10-13,720.283
2010-10-14,730.148
2010-10-15,730.532
2010-10-18,731.752
2010-10-19,720.639
2010-10-20,733.964
2010-10-21,745.018
2010-10-22,739.432
2010-10-25,745.764
2010-10-26,737.563
2010-10-27,729.927
2010-10-28,740.662
2010-10-29,739.999
2010-11-01,738.954
2010-11-02,753.288
2010-11-03,748.195
2010-11-04,773.168
2010-11-05,765.904
2010-11-08,757.576
2010-11-09,761.955
2010-11-10,741.922
2010-11-11,738.939
2010-11-12,741.615
2010-11-15,744.723
2010-11-16,728.606
2010-11-17,733.415
2010-11-18,750.631
2010-11-19,755.6
2010-11-22,750.345
2010-11-23,725.888
2010-11-24,735.2
2010-11-25,738.676
2010-11-26,725.052
2010-11-29,701.636
2010-11-30,695.754
2010-12-01,716.021
2010-12-02,731.472
2010-12-03,739.359
2010-12-06,733.821
2010-12-07,743.32
2010-12-08,737.431
2010-12-09,739.643
2010-12-10,745.103
2010-12-13,757.401
2010-12-14,757.499
2010-12-15,752.001
2010-12-16,745.541
2010-12-17,736.82
2010-12-20,736.89
2010-12-21,745.083
2010-12-22,741.809
2010-12-23,739.388
2010-12-24,742.302
2010-12-27,736.495
2010-12-28,736.552
2010-12-29,739.306
2010-12-30,738.713
2010-12-31,746.138
2011-01-03,751.862
2011-01-04,747.58
2011-01-05,736.045
2011-01-06,734.542
2011-01-07,727.205
2011-01-10,715.953
2011-01-11,720.341
2011-01-12,744.4
2011-01-13,765.384
2011-01-14,767.676
2011-01-17,762.72
2011-01-18,777.411
2011-01-19,776.834
2011-01-20,772.138
2011-01-21,790.078
2011-01-24,794.826
2011-01-25,789.571
2011-01-26,794.178
2011-01-27,801.51
2011-01-28,788.205
2011-01-31,791.195
2011-02-01,811.263
2011-02-02,811.811
2011-02-03,802.216
2011-02-04,801.424
2011-02-07,807.263
2011-02-08,817.143
2011-02-09,818.654
2011-02-10,812.937
2011-02-11,810.363
2011-02-14,806.387
2011-02-15,813.754
2011-02-16,817.679
2011-02-17,821.321
2011-02-18,828.944
2011-02-21,817.865
2011-02-22,816.578
2011-02-23,809.287
2011-02-24,801.225
2011-02-25,801.503
2011-02-28,813.435
2011-03-01,806.5
2011-03-02,805.782
2011-03-03,813.613
2011-03-04,811.386
2011-03-07,811.712
2011-03-08,804.903
2011-03-09,801.916
2011-03-10,787.255
2011-03-11,781.525
2011-03-14,772.654
2011-03-15,747.495
2011-03-16,729.556
2011-03-17,752.799
2011-03-18,757.249
2011-03-21,779.575
2011-03-22,778.777
2011-03-23,776.173
2011-03-24,793.442
2011-03-25,790.968
2011-03-28,789.252
2011-03-29,785.617
2011-03-30,800.613
2011-03-31,804.286
2011-04-01,817.729
2011-04-04,821.971
2011-04-05,819.736
2011-04-06,834.134
2011-04-07,829.39
2011-04-08,844.893
2011-04-11,845.758
2011-04-12,836.142
2011-04-13,845.213
2011-04-14,837.246
2011-04-15,837.271
2011-04-18,803.046
2011-04-19,808.949
2011-04-20,844.242
2011-04-21,852.617
2011-04-22,852.617
2011-04-25,852.003
2011-04-26,864.129
2011-04-27,871.846
2011-04-28,896.88
2011-04-29,901.962
2011-05-02,904.704
2011-05-03,899.251
2011-05-04,886.314
2011-05-05,868.397
2011-05-06,876.941
2011-05-09,849.893
2011-05-10,866.155
2011-05-11,861.188
2011-05-12,846.517
2011-05-13,841.115
2011-05-16,839.723
2011-05-17,821.979
2011-05-18,832.089
2011-05-19,837.928
2011-05-20,820.31
2011-05-23,795.972
2011-05-24,802.256
2011-05-25,804.308
2011-05-26,800.095
2011-05-27,815.306
2011-05-30,813.086
2011-05-31,836.4
2011-06-01,828.948
2011-06-02,812.114
2011-06-03,824.178
2011-06-06,821.286
2011-06-07,830.409
2011-06-08,821.255
2011-06-09,826.722
2011-06-10,808.887
2011-06-13,810.332
2011-06-14,831.226
2011-06-15,807.412
2011-06-16,798.485
2011-06-17,816.224
2011-06-20,813.239
2011-06-21,834.921
2011-06-22,839.088
2011-06-23,806.665
2011-06-24,800.754
2011-06-27,803.753
2011-06-28,815.554
2011-06-29,833.704
2011-06-30,852.114
2011-07-01,858.1
2011-07-04,860.664
2011-07-05,856.206
2011-07-06,845.09
2011-07-07,850.512
2011-07-08,833.705
2011-07-11,795.824
2011-07-12,788.481
2011-07-13,807.909
2011-07-14,802.781
2011-07-15,796.898
2011-07-18,778.241
2011-07-19,797.756
2011-07-20,804.052
2011-07-21,827.452
2011-07-22,829.733
2011-07-25,827.488
2011-07-26,836.75
2011-07-27,817.946
2011-07-28,807.332
2011-07-29,807.367
2011-08-01,772.534
2011-08-02,757.466
2011-08-03,744.034
2011-08-04,714.425
2011-08-05,694.131
2011-08-08,662.024
2011-08-09,656.87
2011-08-10,613.159
2011-08-11,636.571
2011-08-12,659.461
2011-08-15,675.519
2011-08-16,669.283
2011-08-17,666.963
2011-08-18,621.484
2011-08-19,610.005
2011-08-22,609.644
2011-08-23,614.792
2011-08-24,632.058
2011-08-25,617.131
2011-08-26,607.395
2011-08-29,632.393
2011-08-30,623.696
2011-08-31,636.705
2011-09-01,622.504
2011-09-02,596.714
2011-09-05,558.82
2011-09-06,547.787
2011-09-07,569.155
2011-09-08,570.383
2011-09-09,530.519
2011-09-12,510.091
2011-09-13,526.863
2011-09-14,544.349
2011-09-15,572.731
2011-09-16,576.409
2011-09-19,551.673
2011-09-20,571.32
2011-09-21,554.493
2011-09-22,515.899
2011-09-23,524.026
2011-09-26,545.46
2011-09-27,586.238
2011-09-28,578.417
2011-09-29,593.463
2011-09-30,568.54
2011-10-03,550.119
2011-10-04,534.373
2011-10-05,566.013
2011-10-06,590.683
2011-10-07,594.485
2011-10-10,621.271
2011-10-11,620.299
2011-10-12,643.412
2011-10-13,626.15
2011-10-14,637.157
2011-10-17,618.915
2011-10-18,614.299
2011-10-19,626.823
2011-10-20,600.705
2011-10-21,633.154
2011-10-24,642.764
2011-10-25,642.443
2011-10-26,633.585
2011-10-27,693.316
2011-10-28,692.347
2011-10-31,655.951
2011-11-01,605.543
2011-11-02,624.07
2011-11-03,640.82
2011-11-04,619.726
2011-11-07,616.08
2011-11-08,620.224
2011-11-09,594.63
2011-11-10,600.921
2011-11-11,631.154
2011-11-14,617.978
2011-11-15,605.134
2011-11-16,605.197
2011-11-17,596.985
2011-11-18,594.125
2011-11-21,569.863
2011-11-22,561.584
2011-11-23,546.278
2011-11-24,542.119
2011-11-25,547.641
2011-11-28,580.62
2011-11-29,587.278
2011-11-30,625.204
2011-12-01,619.302
2011-12-02,623.645
2011-12-05,630.467
2011-12-06,616.887
2011-12-07,612.929
2011-12-08,594.878
2011-12-09,613.697
2011-12-12,582.759
2011-12-13,574.65
2011-12-14,558.041
2011-12-15,566.362
2011-12-16,563.997
2011-12-19,558.59
2011-12-20,582.558
2011-12-21,577.658
2011-12-22,586.419
2011-12-23,588.686
2011-12-26,588.686
2011-12-27,589.669
2011-12-28,569.209
2011-12-29,576.894
2011-12-30,585.51
2012-01-02,605.753
2012-01-03,617.772
2012-01-04,601.175
2012-01-05,590.524
2012-01-06,581.977
2012-01-09,576.482
2012-01-10,597.641
2012-01-11,592.847
2012-01-12,602.138
2012-01-13,591.171
2012-01-16,599.755
2012-01-17,614.178
2012-01-18,617.656
2012-01-19,631.29
2012-01-20,631.582
2012-01-23,640.841
2012-01-24,635.308
2012-01-25,634.556
2012-01-26,656.356
2012-01-27,651.989
2012-01-30,642.549
2012-01-31,643.472
2012-02-01,667.403
2012-02-02,668.88
2012-02-03,677.626
2012-02-06,674.937
2012-02-07,684.082
2012-02-08,686.178
2012-02-09,692.812
2012-02-10,675.548
2012-02-13,682.887
2012-02-14,676.967
2012-02-15,674.7
2012-02-16,672.805
2012-02-17,691.137
2012-02-20,707.016
2012-02-21,701.236
2012-02-22,692.779
2012-02-23,691.148
2012-02-24,706.958
2012-02-27,701.492
2012-02-28,705.06
2012-02-29,699.289
2012-03-01,705.424
2012-03-02,696.692
2012-03-05,691.623
2012-03-06,660.907
2012-03-07,665.024
2012-03-08,690.482
2012-03-09,685.31
2012-03-12,689.061
2012-03-13,697.473
2012-03-14,704.309
2012-03-15,711.94
2012-03-16,717.873
2012-03-19,723.517
2012-03-20,711.175
2012-03-21,712.243
2012-03-22,703.368
2012-03-23,709.465
2012-03-26,721.637
2012-03-27,721.623
2012-03-28,710.742
2012-03-29,694.911
2012-03-30,703.764
2012-04-02,712.84
2012-04-03,707.437
2012-04-04,676.882
2012-04-05,672.705
2012-04-06,672.705
2012-04-09,673.091
2012-04-10,654.772
2012-04-11,664.307
2012-04-12,671.738
2012-04-13,649.583
2012-04-16,652.248
2012-04-17,677.113
2012-04-18,668.068
2012-04-19,660.573
2012-04-20,673.456
2012-04-23,645.575
2012-04-24,658.3
2012-04-25,667.689
2012-04-26,673.671
2012-04-27,682.561
2012-04-30,675.203
2012-05-01,674.668
2012-05-02,665.771
2012-05-03,664.376
2012-05-04,651.15
2012-05-07,650.913
2012-05-08,636.999
2012-05-09,636.187
2012-05-10,643.105
2012-05-11,647.208
2012-05-14,626.824
2012-05-15,617.483
2012-05-16,613.828
2012-05-17,604.406
2012-05-18,603.201
2012-05-21,610.923
2012-05-22,621.128
2012-05-23,597.796
2012-05-24,601.639
2012-05-25,602.253
2012-05-28,599.811
2012-05-29,604.137
2012-05-30,586.684
2012-05-31,584.015
2012-06-01,564.387
2012-06-04,566.756
2012-06-05,562.513
2012-06-06,575.906
2012-06-07,581.163
2012-06-08,576.464
2012-06-11,577.758
2012-06-12,577.862
2012-06-13,581.941
2012-06-14,583.636
2012-06-15,595.9
2012-06-18,592.923
2012-06-19,608.187
2012-06-20,615.956
2012-06-21,607.086
2012-06-22,599.599
2012-06-25,581.99
2012-06-26,582.691
2012-06-27,593.342
2012-06-28,585.432
2012-06-29,625.214
2012-07-02,629.155
2012-07-03,637.233
2012-07-04,629.412
2012-07-05,619.062
2012-07-06,603.837
2012-07-09,602.938
2012-07-10,605.446
2012-07-11,607.01
2012-07-12,598.318
2012-07-13,613.882
2012-07-16,614.635
2012-07-17,612.695
2012-07-18,624.941
2012-07-19,629.636
2012-07-20,609.174
2012-07-23,586.259
2012-07-24,578.546
2012-07-25,582.312
2012-07-26,607.614
2012-07-27,621.187
2012-07-30,624.319
2012-07-31,629.017
2012-08-01,627.739
2012-08-02,605.336
2012-08-03,643.812
2012-08-06,653.38
2012-08-07,660.777
2012-08-08,657.225
2012-08-09,653.192
2012-08-10,653.012
2012-08-13,651.003
2012-08-14,654.419
2012-08-15,649.407
2012-08-16,660.145
2012-08-17,662.374
2012-08-20,663.229
2012-08-21,676.849
2012-08-22,670.921
2012-08-23,670.071
2012-08-24,667.953
2012-08-27,675.573
2012-08-28,674.228
2012-08-29,672.128
2012-08-30,659.453
2012-08-31,673.43
2012-09-03,675.713
2012-09-04,667.959
2012-09-05,671.801
2012-09-06,694.264
2012-09-07,711.099
2012-09-10,712.086
2012-09-11,725.905
2012-09-12,731.01
2012-09-13,728.496
2012-09-14,754.866
2012-09-17,752.122
2012-09-18,737.342
2012-09-19,742.884
2012-09-20,735.062
2012-09-21,743.77
2012-09-24,735.528
2012-09-25,739.126
2012-09-26,715.056
2012-09-27,717.128
2012-09-28,709.13
2012-10-01,721.01
2012-10-02,722.324
2012-10-03,723.138
2012-10-04,727.715
2012-10-05,738.475
2012-10-08,721.907
2012-10-09,711.316
2012-10-10,710.259
2012-10-11,719.283
2012-10-12,714.921
2012-10-15,715.24
2012-10-16,733.362
2012-10-17,744.127
2012-10-18,748.526
2012-10-19,737.539
2012-10-22,736.831
2012-10-23,717.084
2012-10-24,716.093
2012-10-25,713.051
2012-10-26,715.196
2012-10-29,707.559
2012-10-30,720.753
2012-10-31,719.621
2012-11-01,725.919
2012-11-02,721.776
2012-11-05,715.051
2012-11-06,721.402
2012-11-07,703.459
2012-11-08,699.712
2012-11-09,693.205
2012-11-12,693.541
2012-11-13,690.195
2012-11-14,682.452
2012-11-15,681.336
2012-11-16,665.264
2012-11-19,686.691
2012-11-20,688.406
2012-11-21,689.028
2012-11-22,697.644
2012-11-23,707.342
2012-11-26,704.46
2012-11-27,705.524
2012-11-28,704.264
2012-11-29,715.249
2012-11-30,716.882
2012-12-03,721.724
2012-12-04,724.093
2012-12-05,727.146
2012-12-06,726.923
2012-12-07,722.863
2012-12-10,722.22
2012-12-11,733.932
2012-12-12,739.933
2012-12-13,739.08
2012-12-14,740.881
2012-12-17,745.663
2012-12-18,754.852
2012-12-19,759.851
2012-12-20,759.437
2012-12-21,752.405
2012-12-24,753.576
2012-12-25,753.576
2012-12-26,755.118
2012-12-27,758.653
2012-12-28,753.558
2012-12-31,751.449
2013-01-01,751.449
2013-01-02,774.649
2013-01-03,765.245
2013-01-04,765.706
2013-01-07,767.451
2013-01-08,761.392
2013-01-09,762.603
2013-01-10,773.917
2013-01-11,782.598
2013-01-14,783.937
2013-01-15,778.482
2013-01-16,772.709
2013-01-17,780.887
2013-01-18,773.364
2013-01-21,779.268
2013-01-22,770.849
2013-01-23,768.254
2013-01-24,780.012
2013-01-25,791.881
2013-01-28,788.795
2013-01-29,794.403
2013-01-30,795.544
2013-01-31,791.759
2013-02-01,800.624
2013-02-04,771.089
2013-02-05,773.35
2013-02-06,768.482
2013-02-07,760.642
2013-02-08,767.695
2013-02-11,767.331
2013-02-12,774.93
2013-02-13,777.708
2013-02-14,764.634
2013-02-15,758.759
2013-02-18,763.742
2013-02-19,773.123
2013-02-20,766.92
2013-02-21,741.372
2013-02-22,746.249
2013-02-25,762.126
2013-02-26,735.212
2013-02-27,746.215
2013-02-28,749.248
2013-03-01,738.098
2013-03-04,736.072
2013-03-05,755.797
2013-03-06,757.976
2013-03-07,764.237
2013-03-08,765.697
2013-03-11,766.063
2013-03-12,763.759
2013-03-13,757.617
2013-03-14,767.261
2013-03-15,769.574
2013-03-18,759.678
2013-03-19,747.885
2013-03-20,757.991
2013-03-21,757.238
2013-03-22,760.712
2013-03-25,747.699
2013-03-26,744.402
2013-03-27,729.188
2013-03-28,729.647
2013-03-29,729.647
2013-04-01,729.988
2013-04-02,746.034
2013-04-03,735.933
2013-04-04,733.118
2013-04-05,731.401
2013-04-08,729.609
2013-04-09,732.114
2013-04-10,755.177
2013-04-11,762.74
2013-04-12,747.563
2013-04-15,740.359
2013-04-16,740.026
2013-04-17,719.554
2013-04-18,714.285
2013-04-19,714.553
2013-04-22,715.327
2013-04-23,733.227
2013-04-24,743.032
2013-04-25,750.545
2013-04-26,746.312
2013-04-29,757.738
2013-04-30,768.227
2013-05-01,768.752
2013-05-02,767.122
2013-05-03,784.836
2013-05-06,779.46
2013-05-07,787.785
2013-05-08,800.454
2013-05-09,796.384
2013-05-10,790.039
2013-05-13,790.306
2013-05-14,796.04
2013-05-15,794.118
2013-05-16,798.451
2013-05-17,799.974
2013-05-20,811.406
2013-05-21,810.676
2013-05-22,818.224
2013-05-23,799.915
2013-05-24,799.553
2013-05-27,808.304
2013-05-28,811.265
2013-05-29,806.681
2013-05-30,821.801
2013-05-31,810.685
2013-06-03,809.084
2013-06-04,811.696
2013-06-05,801.192
2013-06-06,795.543
2013-06-07,813.272
2013-06-10,816.316
2013-06-11,811.88
2013-06-12,804.794
2013-06-13,797.621
2013-06-14,804.414
2013-06-17,812.151
2013-06-18,816.842
2013-06-19,812.184
2013-06-20,770.505
2013-06-21,752.534
2013-06-24,742.407
2013-06-25,753.711
2013-06-26,759.229
2013-06-27,761.689
2013-06-28,760.467
2013-07-01,766.33
2013-07-02,759.712
2013-07-03,747.71
2013-07-04,762.594
2013-07-05,739.783
2013-07-08,757.93
2013-07-09,760.52
2013-07-10,765.513
2013-07-11,786.444
2013-07-12,792.441
2013-07-15,794.687
2013-07-16,797.587
2013-07-17,800.746
2013-07-18,810.035
2013-07-19,814.858
2013-07-22,820.297
2013-07-23,821.342
2013-07-24,830.278
2013-07-25,818.38
2013-07-26,815.897
2013-07-29,815.993
2013-07-30,816.723
2013-07-31,816.414
2013-08-01,827.627
2013-08-02,829.423
2013-08-05,824.508
2013-08-06,817.657
2013-08-07,816.896
2013-08-08,830.25
2013-08-09,830.85
2013-08-12,831.15
2013-08-13,834.206
2013-08-14,837.133
2013-08-15,829.314
2013-08-16,837.009
2013-08-19,833.365
2013-08-20,828.879
2013-08-21,823.785
2013-08-22,833.636
2013-08-23,840.275
2013-08-26,839.093
2013-08-27,818.953
2013-08-28,809.025
2013-08-29,805.673
2013-08-30,794.995
2013-09-02,810.702
2013-09-03,803.96
2013-09-04,810.452
2013-09-05,815.101
2013-09-06,824.859
2013-09-09,831.955
2013-09-10,851.373
2013-09-11,860.719
2013-09-12,861.959
2013-09-13,859.922
2013-09-16,877.881
2013-09-17,876.44
2013-09-18,879.575
2013-09-19,897.085
2013-09-20,891.236
2013-09-23,887.039
2013-09-24,891.148
2013-09-25,890.421
2013-09-26,888.611
2013-09-27,891.452
2013-09-30,883.424
2013-10-01,894.417
2013-10-02,893.204
2013-10-03,890.862
2013-10-04,894.136
2013-10-07,892.1
2013-10-08,891.031
2013-10-09,883.559
2013-10-10,903.414
2013-10-11,905.917
2013-10-14,909.016
2013-10-15,912.449
2013-10-16,916.972
2013-10-17,923.592
2013-10-18,929.708
2013-10-21,925.408
2013-10-22,939.029
2013-10-23,934.647
2013-10-24,946.345
2013-10-25,945.185
2013-10-28,942.392
2013-10-29,946.913
2013-10-30,946.175
2013-10-31,939.399
2013-11-01,929.337
2013-11-04,932.246
2013-11-05,923.638
2013-11-06,929.671
2013-11-07,923.878
2013-11-08,919.749
2013-11-11,925.471
2013-11-12,923.277
2013-11-13,919.45
2013-11-14,931.56
2013-11-15,934.031
2013-11-18,946.265
2013-11-19,942.495
2013-11-20,938.211
2013-11-21,936.938
2013-11-22,944.501
2013-11-25,950.473
2013-11-26,953.093
2013-11-27,959.766
2013-11-28,964.368
2013-11-29,966.129
2013-12-02,962.713
2013-12-03,944.258
2013-12-04,933.084
2013-12-05,930.836
2013-12-06,943.303
2013-12-09,948.187
2013-12-10,943.763
2013-12-11,940.249
2013-12-12,931.826
2013-12-13,928.805
2013-12-16,949.576
2013-12-17,939.868
2013-12-18,949.443
2013-12-19,958.617
2013-12-20,966.132
2013-12-23,976.354
2013-12-24,973.541
2013-12-25,973.541
2013-12-26,975.357
2013-12-27,993.451
2013-12-30,991.286
2013-12-31,988.774
2014-01-01,988.774
2014-01-02,964.228
2014-01-03,962.976
2014-01-06,964.343
2014-01-07,974.157
2014-01-08,969.728
2014-01-09,962.578
2014-01-10,974.662
2014-01-13,979.496
2014-01-14,986.394
2014-01-15,1001.252
2014-01-16,998.64
2014-01-17,998.628
2014-01-20,995.81
2014-01-21,995.371
2014-01-22,994.16
2014-01-23,994.193
2014-01-24,971.107
2014-01-27,966.433
2014-01-28,975.935
2014-01-29,964.497
2014-01-30,962.002
2014-01-31,950.236
2014-02-03,936.823
2014-02-04,931.006
2014-02-05,934.32
2014-02-06,954.994
2014-02-07,963.007
2014-02-10,963.166
2014-02-11,983.839
2014-02-12,984.982
2014-02-13,997.003
2014-02-14,1004.295
2014-02-17,1004.929
2014-02-18,1008.261
2014-02-19,1007.885
2014-02-20,1003.055
2014-02-21,1010.186
2014-02-24,1012.292
2014-02-25,1013.216
2014-02-26,1004.537
2014-02-27,996.446
2014-02-28,1013.859
2014-03-03,977.29
2014-03-04,999.498
2014-03-05,997.421
2014-03-06,1003.354
2014-03-07,984.428
2014-03-10,975.242
2014-03-11,982.082
2014-03-12,973.118
2014-03-13,956.884
2014-03-14,957.407
2014-03-17,973.56
2014-03-18,979.303
2014-03-19,981.06
2014-03-20,974.266
2014-03-21,978.08
2014-03-24,962.279
2014-03-25,976.638
2014-03-26,990.379
2014-03-27,986.189
2014-03-28,1002.528
2014-03-31,1002.078
2014-04-01,1010.606
2014-04-02,1008.612
2014-04-03,1004.727
2014-04-04,1012.683
2014-04-07,997.326
2014-04-08,1000.466
2014-04-09,1006.825
2014-04-10,1005.445
2014-04-11,994.314
2014-04-14,989.635
2014-04-15,971.239
2014-04-16,985.787
2014-04-17,1001.323
2014-04-18,1001.323
2014-04-21,999.044
2014-04-22,1018.396
2014-04-23,1012.849
2014-04-24,1012.338
2014-04-25,998.723
2014-04-28,1001.007
2014-04-29,1011.512
2014-04-30,1015.276
2014-05-01,1015.276
2014-05-02,1011.15
2014-05-05,1010.74
2014-05-06,1007.013
2014-05-07,1012.863
2014-05-08,1018.732
2014-05-09,1008.16
2014-05-12,1019.442
2014-05-13,1021.076
2014-05-14,1019.17
2014-05-15,1009.582
2014-05-16,1004.684
2014-05-19,1009.534
2014-05-20,1006.635
2014-05-21,1012.017
2014-05-22,1014.293
2014-05-23,1018.954
2014-05-26,1032.897
2014-05-27,1032.395
2014-05-28,1032.316
2014-05-29,1033.756
2014-05-30,1034.981
2014-06-02,1033.274
2014-06-03,1032.542
2014-06-04,1032.38
2014-06-05,1035.68
2014-06-06,1043.803
2014-06-09,1043.605
2014-06-10,1040.519
2014-06-11,1033.851
2014-06-12,1034.326
2014-06-13,1030.727
2014-06-16,1029.495
2014-06-17,1031.354
2014-06-18,1035.583
2014-06-19,1051.073
2014-06-20,1044.09
2014-06-23,1038.562
2014-06-24,1039.123
2014-06-25,1034.556
2014-06-26,1023.522
2014-06-27,1027.078
2014-06-30,1032.468
2014-07-01,1037.483
2014-07-02,1035.694
2014-07-03,1044.453
2014-07-04,1041.033
2014-07-07,1029.387
2014-07-08,1016.587
2014-07-09,1023.567
2014-07-10,1005.786
2014-07-11,1005.782
2014-07-14,1020.947
2014-07-15,1013.003
2014-07-16,1025.748
2014-07-17,1009.718
2014-07-18,1004.192
2014-07-21,993.586
2014-07-22,1004.028
2014-07-23,1004.937
2014-07-24,1008.684
2014-07-25,992.0
2014-07-28,986.825
2014-07-29,991.243
2014-07-30,977.267
2014-07-31,960.859
2014-08-01,946.057
2014-08-04,940.27
2014-08-05,934.768
2014-08-06,926.622
2014-08-07,916.612
2014-08-08,917.856
2014-08-11,931.902
2014-08-12,919.951
2014-08-13,937.463
2014-08-14,938.875
2014-08-15,928.264
2014-08-18,939.838
2014-08-19,942.505
2014-08-20,939.434
2014-08-21,949.739
2014-08-22,939.224
2014-08-25,954.227
2014-08-26,961.653
2014-08-27,961.028
2014-08-28,948.208
2014-08-29,948.152
2014-09-01,945.696
2014-09-02,948.281
2014-09-03,962.37
2014-09-04,958.337
2014-09-05,959.189
2014-09-08,957.094
2014-09-09,949.545
2014-09-10,948.372
2014-09-11,948.602
2014-09-12,944.823
2014-09-15,945.63
2014-09-16,943.854
2014-09-17,947.782
2014-09-18,952.561
2014-09-19,951.661
2014-09-22,946.667
2014-09-23,934.065
2014-09-24,935.265
2014-09-25,916.338
2014-09-26,907.268
2014-09-29,900.16
2014-09-30,901.056
2014-10-01,888.131
2014-10-02,874.159
2014-10-03,864.349
2014-10-06,868.19
2014-10-07,860.331
2014-10-08,857.434
2014-10-09,857.676
2014-10-10,829.361
2014-10-13,838.073
2014-10-14,837.292
2014-10-15,819.3
2014-10-16,819.185
2014-10-17,843.237
2014-10-20,833.541
2014-10-21,846.528
2014-10-22,848.16
2014-10-23,855.749
2014-10-24,851.823
2014-10-27,843.852
2014-10-28,862.78
2014-10-29,865.216
2014-10-30,857.989
2014-10-31,872.668
2014-11-03,861.941
2014-11-04,859.525
2014-11-05,868.156
2014-11-06,869.217
2014-11-07,862.565
2014-11-10,870.351
2014-11-11,871.412
2014-11-12,860.104
2014-11-13,860.723
2014-11-14,862.137
2014-11-17,865.288
2014-11-18,885.345
2014-11-19,887.395
2014-11-20,886.411
2014-11-21,901.829
2014-11-24,910.431
2014-11-25,922.842
2014-11-26,933.445
2014-11-27,933.012
2014-11-28,930.628
2014-12-01,929.085
2014-12-02,922.636
2014-12-03,920.824
2014-12-04,918.81
2014-12-05,930.365
2014-12-08,922.608
2014-12-09,911.799
2014-12-10,910.837
2014-12-11,913.334
2014-12-12,892.662
2014-12-15,864.595
2014-12-16,892.284
2014-12-17,884.718
2014-12-18,903.062
2014-12-19,895.994
2014-12-22,902.004
2014-12-23,903.244
2014-12-24,904.209
2014-12-25,904.209
2014-12-26,902.799
2014-12-29,902.35
2014-12-30,888.222
2014-12-31,883.549
2015-01-01,883.549
2015-01-02,874.873
2015-01-05,839.074
2015-01-06,836.707
2015-01-07,835.041
2015-01-08,861.408
2015-01-09,846.487
2015-01-12,852.822
2015-01-13,863.724
2015-01-14,853.19
2015-01-15,856.255
2015-01-16,861.003
2015-01-19,877.741
2015-01-20,878.46
2015-01-21,884.505
2015-01-22,886.24
2015-01-23,889.083
2015-01-26,900.396
2015-01-27,896.319
2015-01-28,897.366
2015-01-29,900.855
2015-01-30,890.786
2015-02-02,910.951
2015-02-03,925.265
2015-02-04,923.446
2015-02-05,925.321
2015-02-06,916.755
2015-02-09,901.028
2015-02-10,906.121
2015-02-11,905.014
2015-02-12,923.647
2015-02-13,933.27
2015-02-16,929.889
2015-02-17,926.646
2015-02-18,929.601
2015-02-19,935.529
2015-02-20,938.251
2015-02-23,941.884
2015-02-24,947.867
2015-02-25,951.243
2015-02-26,945.009
2015-02-27,951.356
2015-03-02,949.574
2015-03-03,936.001
2015-03-04,936.046
2015-03-05,942.074
2015-03-06,930.722
2015-03-09,931.069
2015-03-10,910.455
2015-03-11,924.756
2015-03-12,929.444
2015-03-13,927.514
2015-03-16,953.123
2015-03-17,941.691
2015-03-18,940.35
2015-03-19,934.226
2015-03-20,962.676
2015-03-23,963.533
2015-03-24,971.458
2015-03-25,970.204
2015-03-26,964.313
2015-03-27,962.477
2015-03-30,973.821
2015-03-31,956.202
2015-04-01,961.376
2015-04-02,970.074
2015-04-03,970.074
2015-04-06,983.534
2015-04-07,981.994
2015-04-08,968.048
2015-04-09,966.585
2015-04-10,975.641
2015-04-13,968.929
2015-04-14,971.094
2015-04-15,964.102
2015-04-16,951.604
2015-04-17,935.468
2015-04-20,949.365
2015-04-21,947.292
2015-04-22,939.937
2015-04-23,936.868
2015-04-24,948.004
2015-04-27,965.358
2015-04-28,958.454
2015-04-29,943.848
2015-04-30,949.732
2015-05-01,951.173
2015-05-04,959.132
2015-05-05,936.989
2015-05-06,954.776
2015-05-07,948.221
2015-05-08,968.316
2015-05-11,958.431
2015-05-12,948.955
2015-05-13,946.133
2015-05-14,965.911
2015-05-15,959.832
2015-05-18,964.311
2015-05-19,966.946
2015-05-20,964.572
2015-05-21,967.101
2015-05-22,954.702
2015-05-25,954.702
2015-05-26,926.41
2015-05-27,933.931
2015-05-28,926.997
2015-05-29,909.35
2015-06-01,903.487
2015-06-02,918.238
2015-06-03,939.229
2015-06-04,932.888
2015-06-05,908.483
2015-06-08,906.409
2015-06-09,905.022
2015-06-10,929.884
2015-06-11,929.827
2015-06-12,920.295
2015-06-15,901.616
2015-06-16,901.026
2015-06-17,895.436
2015-06-18,917.811
2015-06-19,905.956
2015-06-22,946.283
2015-06-23,934.459
2015-06-24,927.94
2015-06-25,927.082
2015-06-26,923.702
2015-06-29,890.206
2015-06-30,877.805
2015-07-01,894.88
2015-07-02,890.408
2015-07-03,887.599
2015-07-06,869.207
2015-07-07,839.416
2015-07-08,852.888
2015-07-09,870.016
2015-07-10,904.827
