Date,FRANCE SMALL CAP Small Cap
2015-08-06,371.207
2015-08-07,367.515
2015-08-10,370.824
2015-08-11,370.174
2015-08-12,365.105
2015-08-13,367.963
2015-08-14,369.29
2015-08-17,367.485
2015-08-18,367.359
2015-08-19,363.979
2015-08-20,361.289
2015-08-21,355.183
2015-08-24,348.491
2015-08-25,356.819
2015-08-26,355.384
2015-08-27,360.197
2015-08-28,358.791
2015-08-31,358.338
2015-09-01,352.059
2015-09-02,348.951
2015-09-03,350.576
2015-09-04,346.808
2015-09-07,347.869
2015-09-08,351.162
2015-09-09,354.988
2015-09-10,354.717
2015-09-11,352.169
2015-09-14,350.342
2015-09-15,352.13
2015-09-16,355.215
2015-09-17,357.854
2015-09-18,357.271
2015-09-21,352.843
2015-09-22,341.857
2015-09-23,344.878
2015-09-24,342.463
2015-09-25,345.586
2015-09-28,338.921
2015-09-29,335.025
2015-09-30,336.472
2015-10-01,338.28
2015-10-02,342.977
2015-10-05,348.401
2015-10-06,351.732
2015-10-07,350.295
2015-10-08,352.787
2015-10-09,355.867
2015-10-12,355.175
2015-10-13,353.472
2015-10-14,353.678
2015-10-15,358.65
2015-10-16,360.289
2015-10-19,361.077
2015-10-20,362.028
2015-10-21,362.989
2015-10-22,358.327
2015-10-23,358.916
2015-10-26,360.705
2015-10-27,357.73
2015-10-28,361.904
2015-10-29,357.319
2015-10-30,360.381
2015-11-02,362.971
2015-11-03,362.018
2015-11-04,359.469
2015-11-05,359.886
2015-11-06,360.577
2015-11-09,356.839
2015-11-10,353.236
2015-11-11,356.632
2015-11-12,353.565
2015-11-13,350.718
2015-11-16,351.011
2015-11-17,353.017
2015-11-18,352.745
2015-11-19,356.684
2015-11-20,354.354
2015-11-23,352.508
2015-11-24,348.455
2015-11-25,352.028
2015-11-26,356.698
2015-11-27,357.123
2015-11-30,359.585
2015-12-01,360.752
2015-12-02,359.982
2015-12-03,365.031
2015-12-04,365.36
2015-12-07,365.526
2015-12-08,361.716
2015-12-09,363.11
2015-12-10,360.051
2015-12-11,355.439
2015-12-14,353.112
2015-12-15,356.443
2015-12-16,360.028
2015-12-17,360.995
2015-12-18,359.102
2015-12-21,358.065
2015-12-22,358.886
2015-12-23,361.801
2015-12-24,364.57
2015-12-25,364.57
2015-12-28,364.21
2015-12-29,368.401
2015-12-30,369.823
2015-12-31,366.281
2016-01-01,366.281
2016-01-04,358.175
2016-01-05,356.431
2016-01-06,352.071
2016-01-07,347.422
2016-01-08,347.838
2016-01-11,342.916
2016-01-12,346.609
2016-01-13,347.909
2016-01-14,340.999
2016-01-15,336.784
2016-01-18,328.77
2016-01-19,335.412
2016-01-20,324.964
2016-01-21,324.823
2016-01-22,334.511
2016-01-25,336.983
2016-01-26,339.817
2016-01-27,341.621
2016-01-28,338.806
2016-01-29,339.287
2016-02-01,342.88
2016-02-02,339.022
2016-02-03,337.053
2016-02-04,337.116
2016-02-05,331.501
2016-02-08,316.203
2016-02-09,317.11
2016-02-10,319.594
2016-02-11,313.415
2016-02-12,311.978
2016-02-15,318.454
2016-02-16,317.914
2016-02-17,326.71
2016-02-18,331.881
2016-02-19,331.174
2016-02-22,332.979
2016-02-23,333.169
2016-02-24,328.816
2016-02-25,332.309
2016-02-26,333.156
2016-02-29,335.348
2016-03-01,341.63
2016-03-02,339.156
2016-03-03,341.752
2016-03-04,347.817
2016-03-07,346.866
2016-03-08,345.175
2016-03-09,344.336
2016-03-10,345.305
2016-03-11,353.146
2016-03-14,354.765
2016-03-15,354.718
2016-03-16,353.416
2016-03-17,360.044
2016-03-18,361.705
2016-03-21,359.383
2016-03-22,358.749
2016-03-23,357.316
2016-03-24,351.714
2016-03-25,351.714
2016-03-28,353.336
2016-03-29,352.126
2016-03-30,363.904
2016-03-31,364.747
2016-04-01,362.044
2016-04-04,363.826
2016-04-05,358.46
2016-04-06,359.743
2016-04-07,359.137
2016-04-08,362.966
2016-04-11,363.927
2016-04-12,363.254
2016-04-13,365.508
2016-04-14,366.112
2016-04-15,364.819
2016-04-18,367.155
2016-04-19,371.17
2016-04-20,369.021
2016-04-21,365.537
2016-04-22,364.972
2016-04-25,365.146
2016-04-26,365.933
2016-04-27,369.647
2016-04-28,371.736
2016-04-29,374.873
2016-05-02,376.445
2016-05-03,374.076
2016-05-04,370.956
2016-05-05,369.059
2016-05-06,368.578
2016-05-09,368.155
2016-05-10,371.79
2016-05-11,371.95
2016-05-12,369.902
2016-05-13,367.946
2016-05-16,370.544
2016-05-17,370.052
2016-05-18,368.368
2016-05-19,362.871
2016-05-20,367.096
2016-05-23,368.364
2016-05-24,372.536
2016-05-25,375.044
2016-05-26,377.593
2016-05-27,376.56
2016-05-30,377.669
2016-05-31,378.768
2016-06-01,379.736
2016-06-02,381.764
2016-06-03,384.894
2016-06-06,385.28
2016-06-07,387.332
2016-06-08,388.194
2016-06-09,383.639
2016-06-10,374.718
2016-06-13,366.885
2016-06-14,357.162
2016-06-15,360.361
2016-06-16,351.412
2016-06-17,359.288
2016-06-20,373.275
2016-06-21,370.556
2016-06-22,370.831
2016-06-23,377.136
2016-06-24,350.557
2016-06-27,330.035
2016-06-28,340.799
2016-06-29,349.74
2016-06-30,353.052
2016-07-01,358.605
2016-07-04,355.966
2016-07-05,348.233
2016-07-06,343.172
2016-07-07,345.676
2016-07-08,350.447
2016-07-11,356.019
2016-07-12,359.341
2016-07-13,360.728
2016-07-14,362.595
2016-07-15,359.45
2016-07-18,362.179
2016-07-19,359.538
2016-07-20,364.928
2016-07-21,363.623
2016-07-22,362.533
2016-07-25,365.478
2016-07-26,366.777
2016-07-27,370.3
2016-07-28,374.803
2016-07-29,378.266
2016-08-01,377.544
2016-08-02,378.594
2016-08-03,375.068
2016-08-04,377.62
2016-08-05,378.949
2016-08-08,379.134
2016-08-09,383.454
2016-08-10,385.359
2016-08-11,388.229
2016-08-12,387.957
2016-08-15,389.809
2016-08-16,388.61
2016-08-17,385.541
2016-08-18,389.834
2016-08-19,388.939
2016-08-22,392.499
2016-08-23,394.576
2016-08-24,391.563
2016-08-25,388.938
2016-08-26,390.401
2016-08-29,386.274
2016-08-30,386.734
2016-08-31,385.137
2016-09-01,389.433
2016-09-02,393.094
2016-09-05,394.466
2016-09-06,398.277
2016-09-07,399.717
2016-09-08,400.664
2016-09-09,396.803
2016-09-12,393.589
2016-09-13,392.278
2016-09-14,392.319
2016-09-15,392.9
2016-09-16,389.712
2016-09-19,393.308
2016-09-20,392.352
2016-09-21,392.465
2016-09-22,401.544
2016-09-23,399.571
2016-09-26,397.088
2016-09-27,392.722
2016-09-28,396.033
2016-09-29,397.236
2016-09-30,396.579
2016-10-03,398.82
2016-10-04,396.91
2016-10-05,397.22
2016-10-06,394.481
2016-10-07,391.676
2016-10-10,394.038
2016-10-11,388.631
2016-10-12,386.097
2016-10-13,386.063
2016-10-14,388.604
2016-10-17,386.816
2016-10-18,388.919
2016-10-19,389.633
2016-10-20,387.887
2016-10-21,385.431
2016-10-24,384.712
2016-10-25,382.018
2016-10-26,382.023
2016-10-27,381.062
2016-10-28,382.207
2016-10-31,383.226
2016-11-01,382.32
2016-11-02,380.1
2016-11-03,378.557
2016-11-04,376.561
2016-11-07,376.617
2016-11-08,377.07
2016-11-09,374.158
2016-11-10,369.797
2016-11-11,366.684
2016-11-14,361.381
2016-11-15,364.726
2016-11-16,364.54
2016-11-17,365.263
2016-11-18,364.337
2016-11-21,367.2
2016-11-22,367.065
2016-11-23,363.04
2016-11-24,365.9
2016-11-25,368.439
2016-11-28,366.474
2016-11-29,367.667
2016-11-30,367.742
2016-12-01,364.603
2016-12-02,362.941
2016-12-05,369.422
2016-12-06,372.212
2016-12-07,378.197
2016-12-08,376.162
2016-12-09,378.673
2016-12-12,381.04
2016-12-13,383.822
2016-12-14,382.528
2016-12-15,376.088
2016-12-16,377.742
2016-12-19,379.836
2016-12-20,379.733
2016-12-21,382.452
2016-12-22,383.253
2016-12-23,385.283
2016-12-26,385.283
2016-12-27,387.219
2016-12-28,385.699
2016-12-29,390.047
2016-12-30,392.5
2017-01-02,396.773
2017-01-03,392.027
2017-01-04,394.287
2017-01-05,399.524
2017-01-06,398.427
2017-01-09,397.388
2017-01-10,400.375
2017-01-11,395.828
2017-01-12,400.15
2017-01-13,400.754
2017-01-16,397.266
2017-01-17,400.036
2017-01-18,399.668
2017-01-19,397.384
2017-01-20,398.298
2017-01-23,402.204
2017-01-24,403.891
2017-01-25,406.01
2017-01-26,404.058
2017-01-27,405.685
2017-01-30,401.916
2017-01-31,402.044
2017-02-01,404.656
2017-02-02,409.247
2017-02-03,409.601
2017-02-06,404.292
2017-02-07,403.848
2017-02-08,404.939
2017-02-09,403.5
2017-02-10,405.873
2017-02-13,409.977
2017-02-14,409.99
2017-02-15,412.121
2017-02-16,415.423
2017-02-17,412.678
2017-02-20,412.659
2017-02-21,410.598
2017-02-22,410.474
2017-02-23,410.084
2017-02-24,403.778
2017-02-27,406.731
2017-02-28,409.84
2017-03-01,413.516
2017-03-02,413.083
2017-03-03,412.959
2017-03-06,413.87
2017-03-07,411.904
2017-03-08,413.632
2017-03-09,415.232
2017-03-10,420.663
2017-03-13,421.689
2017-03-14,419.342
2017-03-15,417.597
2017-03-16,423.764
2017-03-17,425.725
2017-03-20,426.649
2017-03-21,425.602
2017-03-22,423.368
2017-03-23,426.456
2017-03-24,427.775
2017-03-27,429.108
2017-03-28,432.458
2017-03-29,428.687
2017-03-30,432.598
2017-03-31,433.247
2017-04-03,431.289
2017-04-04,431.312
2017-04-05,432.65
2017-04-06,431.984
2017-04-07,430.643
2017-04-10,429.342
2017-04-11,427.854
2017-04-12,429.09
2017-04-13,426.818
2017-04-14,426.818
2017-04-17,428.365
2017-04-18,422.648
2017-04-19,425.749
2017-04-20,430.493
2017-04-21,424.779
2017-04-24,447.848
2017-04-25,453.146
2017-04-26,453.11
2017-04-27,455.983
2017-04-28,461.238
2017-05-01,462.424
2017-05-02,466.681
2017-05-03,464.587
2017-05-04,471.663
2017-05-05,477.651
2017-05-08,474.996
2017-05-09,475.514
2017-05-10,477.88
2017-05-11,474.851
2017-05-12,479.645
2017-05-15,485.403
2017-05-16,489.229
2017-05-17,485.632
2017-05-18,479.059
2017-05-19,489.246
2017-05-22,491.848
2017-05-23,494.854
2017-05-24,494.016
2017-05-25,495.181
2017-05-26,495.229
2017-05-29,495.287
2017-05-30,495.343
2017-05-31,498.654
2017-06-01,505.149
2017-06-02,509.946
2017-06-05,506.508
2017-06-06,503.583
2017-06-07,504.302
2017-06-08,501.625
2017-06-09,501.67
2017-06-12,495.072
2017-06-13,500.073
2017-06-14,502.884
2017-06-15,493.758
2017-06-16,500.199
2017-06-19,502.672
2017-06-20,499.435
2017-06-21,499.488
2017-06-22,502.455
2017-06-23,503.873
2017-06-26,506.18
2017-06-27,504.526
2017-06-28,507.163
2017-06-29,502.408
2017-06-30,501.574
2017-07-03,501.903
2017-07-04,495.417
2017-07-05,495.053
2017-07-06,495.796
2017-07-07,496.19
2017-07-10,499.254
2017-07-11,500.205
2017-07-12,505.408
2017-07-13,508.094
2017-07-14,512.345
2017-07-17,514.714
2017-07-18,517.619
2017-07-19,519.587
2017-07-20,523.519
2017-07-21,519.192
2017-07-24,517.491
2017-07-25,519.448
2017-07-26,519.932
2017-07-27,516.898
2017-07-28,516.022
2017-07-31,516.642
2017-08-01,521.802
2017-08-02,520.002
2017-08-03,521.574
2017-08-04,519.242
2017-08-07,521.641
2017-08-08,520.527
2017-08-09,516.625
2017-08-10,514.169
2017-08-11,509.395
2017-08-14,515.787
2017-08-15,514.104
2017-08-16,517.711
2017-08-17,519.181
2017-08-18,515.881
2017-08-21,517.204
2017-08-22,518.411
2017-08-23,519.295
2017-08-24,516.936
2017-08-25,518.347
2017-08-28,519.209
2017-08-29,515.654
2017-08-30,515.741
2017-08-31,519.278
2017-09-01,522.576
2017-09-04,523.056
2017-09-05,526.728
2017-09-06,527.922
2017-09-07,535.561
2017-09-08,536.175
2017-09-11,539.312
2017-09-12,541.452
2017-09-13,539.545
2017-09-14,540.126
2017-09-15,542.342
2017-09-18,545.244
2017-09-19,546.701
2017-09-20,546.307
2017-09-21,544.368
2017-09-22,549.784
2017-09-25,542.913
2017-09-26,536.166
2017-09-27,535.552
2017-09-28,540.709
2017-09-29,546.033
2017-10-02,545.415
2017-10-03,548.634
2017-10-04,551.801
2017-10-05,550.014
2017-10-06,550.543
2017-10-09,550.892
2017-10-10,554.385
2017-10-11,555.919
2017-10-12,557.638
2017-10-13,555.922
2017-10-16,554.308
2017-10-17,551.167
2017-10-18,553.556
2017-10-19,549.216
2017-10-20,548.765
2017-10-23,544.3
2017-10-24,542.65
2017-10-25,542.434
2017-10-26,540.762
2017-10-27,538.351
2017-10-30,541.008
2017-10-31,543.537
2017-11-01,545.131
2017-11-02,544.464
2017-11-03,545.041
2017-11-06,542.338
2017-11-07,538.327
2017-11-08,537.313
2017-11-09,529.751
2017-11-10,529.914
2017-11-13,525.363
2017-11-14,530.828
2017-11-15,527.338
2017-11-16,531.002
2017-11-17,526.41
2017-11-20,526.811
2017-11-21,530.321
2017-11-22,533.396
2017-11-23,537.242
2017-11-24,541.815
2017-11-27,542.606
2017-11-28,542.731
2017-11-29,541.598
2017-11-30,545.946
2017-12-01,538.959
2017-12-04,541.541
2017-12-05,537.393
2017-12-06,531.657
2017-12-07,533.798
2017-12-08,535.212
2017-12-11,537.661
2017-12-12,535.38
2017-12-13,536.778
2017-12-14,536.368
2017-12-15,534.841
2017-12-18,544.861
2017-12-19,543.494
2017-12-20,545.424
2017-12-21,546.046
2017-12-22,543.456
2017-12-25,543.456
2017-12-26,544.88
2017-12-27,548.23
2017-12-28,551.765
2017-12-29,555.606
2018-01-01,555.606
2018-01-02,560.431
2018-01-03,565.621
2018-01-04,573.556
2018-01-05,575.971
2018-01-08,577.183
2018-01-09,577.769
2018-01-10,576.249
2018-01-11,577.843
2018-01-12,584.604
2018-01-15,590.842
2018-01-16,587.163
2018-01-17,586.41
2018-01-18,588.595
2018-01-19,590.69
2018-01-22,592.959
2018-01-23,595.283
2018-01-24,596.209
2018-01-25,599.374
2018-01-26,598.399
2018-01-29,594.167
2018-01-30,589.029
2018-01-31,593.69
2018-02-01,594.877
2018-02-02,582.596
2018-02-05,570.206
2018-02-06,554.309
2018-02-07,564.665
2018-02-08,549.128
2018-02-09,545.266
2018-02-12,552.122
2018-02-13,553.637
2018-02-14,567.965
2018-02-15,575.328
2018-02-16,578.466
2018-02-19,572.991
2018-02-20,571.924
2018-02-21,575.77
2018-02-22,570.934
2018-02-23,569.509
2018-02-26,570.63
2018-02-27,566.572
2018-02-28,560.878
2018-03-01,553.539
2018-03-02,549.105
2018-03-05,553.193
2018-03-06,560.117
2018-03-07,562.12
2018-03-08,565.351
2018-03-09,566.687
2018-03-12,568.463
2018-03-13,569.802
2018-03-14,566.101
2018-03-15,563.31
2018-03-16,558.843
2018-03-19,558.985
2018-03-20,556.578
2018-03-21,553.899
2018-03-22,548.511
2018-03-23,545.985
2018-03-26,548.831
2018-03-27,554.106
2018-03-28,548.379
2018-03-29,548.43
2018-03-30,548.43
2018-04-02,548.921
2018-04-03,544.165
2018-04-04,539.711
2018-04-05,547.516
2018-04-06,549.876
2018-04-09,552.686
2018-04-10,556.565
2018-04-11,556.353
2018-04-12,554.561
2018-04-13,555.984
2018-04-16,558.527
2018-04-17,561.806
2018-04-18,567.904
2018-04-19,570.476
2018-04-20,565.218
2018-04-23,559.976
2018-04-24,556.791
2018-04-25,547.645
2018-04-26,551.632
2018-04-27,555.407
2018-04-30,558.651
2018-05-01,554.374
2018-05-02,557.484
2018-05-03,554.497
2018-05-04,555.036
2018-05-07,557.097
2018-05-08,554.036
2018-05-09,554.263
2018-05-10,554.38
2018-05-11,557.792
2018-05-14,558.009
2018-05-15,550.253
2018-05-16,544.692
2018-05-17,551.085
2018-05-18,548.687
2018-05-21,551.884
2018-05-22,554.136
2018-05-23,542.644
2018-05-24,542.636
2018-05-25,542.486
2018-05-28,538.321
2018-05-29,527.506
2018-05-30,529.18
2018-05-31,533.958
2018-06-01,538.131
2018-06-04,541.464
2018-06-05,540.003
2018-06-06,548.417
2018-06-07,548.246
2018-06-08,543.091
2018-06-11,545.707
2018-06-12,548.929
2018-06-13,550.085
2018-06-14,546.564
2018-06-15,541.931
2018-06-18,537.022
2018-06-19,532.595
2018-06-20,532.422
2018-06-21,529.812
2018-06-22,534.01
2018-06-25,528.516
2018-06-26,525.167
2018-06-27,521.161
2018-06-28,513.873
2018-06-29,520.117
2018-07-02,511.344
2018-07-03,513.015
2018-07-04,508.671
2018-07-05,514.178
2018-07-06,518.186
2018-07-09,522.099
2018-07-10,522.95
2018-07-11,517.964
2018-07-12,521.853
2018-07-13,517.445
2018-07-16,519.89
2018-07-17,514.978
2018-07-18,515.876
2018-07-19,512.602
2018-07-20,514.679
2018-07-23,512.296
2018-07-24,514.316
2018-07-25,512.105
2018-07-26,515.221
2018-07-27,515.636
2018-07-30,516.914
2018-07-31,514.097
2018-08-01,511.574
2018-08-02,508.344
2018-08-03,509.049
2018-08-06,507.722
2018-08-07,510.777
2018-08-08,512.325
2018-08-09,512.789
2018-08-10,503.517
2018-08-13,499.738
2018-08-14,495.358
2018-08-15,485.975
2018-08-16,491.961
2018-08-17,492.685
2018-08-20,498.991
2018-08-21,506.281
2018-08-22,512.445
2018-08-23,511.481
2018-08-24,515.224
2018-08-27,522.072
2018-08-28,523.538
2018-08-29,522.179
2018-08-30,517.277
2018-08-31,514.698
2018-09-03,512.518
2018-09-04,505.612
2018-09-05,502.758
2018-09-06,498.407
2018-09-07,495.084
2018-09-10,497.698
2018-09-11,496.772
2018-09-12,502.157
2018-09-13,501.983
2018-09-14,504.963
2018-09-17,506.457
2018-09-18,511.461
2018-09-19,510.376
2018-09-20,514.001
2018-09-21,518.984
2018-09-24,520.321
2018-09-25,518.04
2018-09-26,514.628
2018-09-27,508.618
2018-09-28,503.733
2018-10-01,504.545
2018-10-02,498.134
2018-10-03,499.601
2018-10-04,491.361
2018-10-05,481.835
2018-10-08,473.177
2018-10-09,472.383
2018-10-10,463.199
2018-10-11,456.937
2018-10-12,458.548
2018-10-15,455.425
2018-10-16,467.566
2018-10-17,466.032
2018-10-18,463.131
2018-10-19,454.876
2018-10-22,447.851
2018-10-23,435.615
2018-10-24,432.268
2018-10-25,437.259
2018-10-26,435.359
2018-10-29,443.599
2018-10-30,441.989
2018-10-31,451.132
2018-11-01,457.267
2018-11-02,459.925
2018-11-05,456.845
2018-11-06,456.775
2018-11-07,463.143
2018-11-08,462.056
2018-11-09,448.819
2018-11-12,435.121
2018-11-13,436.481
2018-11-14,436.107
2018-11-15,429.613
2018-11-16,425.705
2018-11-19,421.636
2018-11-20,411.651
2018-11-21,414.633
2018-11-22,413.027
2018-11-23,412.739
2018-11-26,420.032
2018-11-27,419.437
2018-11-28,422.383
2018-11-29,429.139
2018-11-30,423.697
2018-12-03,427.855
2018-12-04,418.745
2018-12-05,411.964
2018-12-06,398.139
2018-12-07,399.535
2018-12-10,387.381
2018-12-11,391.967
2018-12-12,403.759
2018-12-13,401.074
2018-12-14,394.665
2018-12-17,387.593
2018-12-18,385.281
2018-12-19,386.153
2018-12-20,373.293
2018-12-21,374.46
2018-12-24,372.137
2018-12-25,372.137
2018-12-26,371.942
2018-12-27,370.528
2018-12-28,380.356
2018-12-31,387.738
2019-01-01,387.738
2019-01-02,382.918
2019-01-03,377.725
2019-01-04,387.949
2019-01-07,394.649
2019-01-08,402.3
2019-01-09,413.615
2019-01-10,413.927
2019-01-11,412.901
2019-01-14,404.172
2019-01-15,402.636
2019-01-16,408.489
2019-01-17,407.979
2019-01-18,415.117
2019-01-21,415.459
2019-01-22,415.254
2019-01-23,412.787
2019-01-24,414.381
2019-01-25,421.444
2019-01-28,418.78
2019-01-29,417.882
2019-01-30,420.895
2019-01-31,422.843
2019-02-01,422.367
2019-02-04,420.937
2019-02-05,427.474
2019-02-06,425.03
2019-02-07,413.137
2019-02-08,406.339
2019-02-11,409.207
2019-02-12,412.168
2019-02-13,417.151
2019-02-14,416.98
2019-02-15,419.399
2019-02-18,427.299
2019-02-19,426.602
2019-02-20,429.269
2019-02-21,430.106
2019-02-22,431.987
2019-02-25,435.475
2019-02-26,435.361
2019-02-27,434.322
2019-02-28,436.877
2019-03-01,444.606
2019-03-04,445.135
2019-03-05,443.689
2019-03-06,441.945
2019-03-07,433.227
2019-03-08,428.774
2019-03-11,432.402
2019-03-12,435.813
2019-03-13,440.879
2019-03-14,443.005
2019-03-15,446.301
2019-03-18,444.554
2019-03-19,447.676
2019-03-20,444.081
2019-03-21,441.983
2019-03-22,429.679
2019-03-25,425.305
2019-03-26,428.484
2019-03-27,426.498
2019-03-28,426.205
2019-03-29,430.628
2019-04-01,436.95
2019-04-02,437.991
2019-04-03,447.189
2019-04-04,445.336
2019-04-05,445.772
2019-04-08,446.56
2019-04-09,443.954
2019-04-10,444.154
2019-04-11,448.371
2019-04-12,454.2
2019-04-15,457.162
2019-04-16,458.953
2019-04-17,460.548
2019-04-18,459.719
2019-04-19,459.719
2019-04-22,460.19
2019-04-23,460.532
2019-04-24,459.843
2019-04-25,452.114
2019-04-26,457.639
2019-04-29,458.299
2019-04-30,459.995
2019-05-01,461.37
2019-05-02,455.936
2019-05-03,455.088
2019-05-06,448.756
2019-05-07,444.3
2019-05-08,446.082
2019-05-09,434.002
2019-05-10,436.552
2019-05-13,426.689
2019-05-14,432.881
2019-05-15,433.543
2019-05-16,438.037
2019-05-17,436.444
2019-05-20,426.51
2019-05-21,432.363
2019-05-22,431.442
2019-05-23,419.912
2019-05-24,424.064
2019-05-27,424.664
2019-05-28,424.921
2019-05-29,416.435
2019-05-30,417.768
2019-05-31,417.22
2019-06-03,416.902
2019-06-04,423.434
2019-06-05,429.167
2019-06-06,427.257
2019-06-07,436.095
2019-06-10,439.246
2019-06-11,440.698
2019-06-12,437.731
2019-06-13,437.185
2019-06-14,432.42
2019-06-17,430.779
2019-06-18,437.952
2019-06-19,440.601
2019-06-20,444.067
2019-06-21,443.152
2019-06-24,444.271
2019-06-25,448.992
2019-06-26,451.474
2019-06-27,454.412
2019-06-28,459.294
2019-07-01,461.765
2019-07-02,460.447
2019-07-03,463.674
2019-07-04,466.939
2019-07-05,462.019
2019-07-08,460.146
2019-07-09,454.105
2019-07-10,457.363
2019-07-11,457.839
2019-07-12,461.381
2019-07-15,462.845
2019-07-16,462.557
2019-07-17,458.245
2019-07-18,454.062
2019-07-19,457.091
2019-07-22,458.694
2019-07-23,459.351
2019-07-24,461.854
2019-07-25,463.172
2019-07-26,464.38
2019-07-29,462.798
2019-07-30,456.722
2019-07-31,459.095
2019-08-01,459.217
2019-08-02,450.479
2019-08-05,440.816
2019-08-06,442.325
2019-08-07,445.189
2019-08-08,452.734
2019-08-09,446.47
2019-08-12,444.053
2019-08-13,445.142
2019-08-14,433.518
2019-08-15,427.206
2019-08-16,434.51
2019-08-19,442.851
2019-08-20,439.398
2019-08-21,447.057
2019-08-22,444.482
2019-08-23,441.803
2019-08-26,441.315
2019-08-27,442.022
2019-08-28,439.505
2019-08-29,444.137
2019-08-30,444.822
2019-09-02,444.625
2019-09-03,441.101
2019-09-04,446.201
2019-09-05,452.297
2019-09-06,453.126
2019-09-09,453.68
2019-09-10,449.993
2019-09-11,451.593
2019-09-12,454.129
2019-09-13,460.822
2019-09-16,456.029
2019-09-17,458.641
2019-09-18,458.945
2019-09-19,459.106
2019-09-20,456.617
2019-09-23,448.193
2019-09-24,449.582
2019-09-25,445.09
2019-09-26,445.092
2019-09-27,448.277
2019-09-30,446.504
2019-10-01,443.549
2019-10-02,431.103
2019-10-03,430.287
2019-10-04,434.99
2019-10-07,438.021
2019-10-08,431.155
2019-10-09,433.303
2019-10-10,440.589
2019-10-11,448.386
2019-10-14,448.333
2019-10-15,452.78
2019-10-16,451.332
2019-10-17,453.84
2019-10-18,452.056
2019-10-21,454.213
2019-10-22,451.877
2019-10-23,450.695
2019-10-24,448.662
2019-10-25,451.557
2019-10-28,453.709
2019-10-29,456.782
2019-10-30,453.88
2019-10-31,454.21
2019-11-01,458.558
2019-11-04,462.71
2019-11-05,460.873
2019-11-06,461.941
2019-11-07,466.601
2019-11-08,464.842
2019-11-11,466.453
2019-11-12,464.239
2019-11-13,461.782
2019-11-14,461.212
2019-11-15,465.267
2019-11-18,465.402
2019-11-19,462.885
2019-11-20,461.656
2019-11-21,457.921
2019-11-22,459.009
2019-11-25,461.884
2019-11-26,463.472
2019-11-27,463.617
2019-11-28,462.303
2019-11-29,459.077
2019-12-02,455.87
2019-12-03,452.514
2019-12-04,459.069
2019-12-05,462.747
2019-12-06,464.449
2019-12-09,463.873
2019-12-10,465.768
2019-12-11,467.113
2019-12-12,470.698
2019-12-13,474.088
2019-12-16,481.098
2019-12-17,479.959
2019-12-18,478.525
2019-12-19,477.571
2019-12-20,478.936
2019-12-23,481.09
2019-12-24,482.181
2019-12-25,482.181
2019-12-26,482.551
2019-12-27,487.193
2019-12-30,487.975
2019-12-31,487.73
2020-01-01,487.73
2020-01-02,492.596
2020-01-03,488.349
2020-01-06,485.201
2020-01-07,484.297
2020-01-08,484.454
2020-01-09,485.976
2020-01-10,485.935
2020-01-13,487.922
2020-01-14,486.986
2020-01-15,490.086
2020-01-16,489.215
2020-01-17,488.205
2020-01-20,488.71
2020-01-21,484.882
2020-01-22,480.013
2020-01-23,474.398
2020-01-24,476.337
2020-01-27,468.287
2020-01-28,470.425
2020-01-29,470.987
2020-01-30,465.967
2020-01-31,465.88
2020-02-03,467.264
2020-02-04,474.147
2020-02-05,477.316
2020-02-06,477.812
2020-02-07,472.742
2020-02-10,472.041
2020-02-11,476.743
2020-02-12,478.71
2020-02-13,478.234
2020-02-14,478.825
2020-02-17,478.409
2020-02-18,476.197
2020-02-19,477.242
2020-02-20,474.86
2020-02-21,475.822
2020-02-24,456.569
2020-02-25,446.263
2020-02-26,449.388
2020-02-27,441.356
2020-02-28,428.328
2020-03-02,429.677
2020-03-03,437.241
2020-03-04,438.426
2020-03-05,429.081
2020-03-06,416.404
2020-03-09,387.558
2020-03-10,379.309
2020-03-11,368.738
2020-03-12,320.043
2020-03-13,315.876
2020-03-16,287.97
2020-03-17,278.737
2020-03-18,270.956
2020-03-19,275.421
2020-03-20,285.862
2020-03-23,279.168
2020-03-24,299.197
2020-03-25,308.7
2020-03-26,319.918
2020-03-27,311.041
2020-03-30,305.159
2020-03-31,308.98
2020-04-01,298.049
2020-04-02,300.505
2020-04-03,296.468
2020-04-06,309.452
2020-04-07,320.369
2020-04-08,322.125
2020-04-09,329.387
2020-04-10,329.387
2020-04-13,328.242
2020-04-14,329.782
2020-04-15,312.847
2020-04-16,310.553
2020-04-17,321.345
2020-04-20,322.408
2020-04-21,313.607
2020-04-22,318.348
2020-04-23,325.025
2020-04-24,322.616
2020-04-27,328.47
2020-04-28,332.964
2020-04-29,344.021
2020-04-30,345.343
2020-05-01,347.093
2020-05-04,331.588
2020-05-05,339.105
2020-05-06,335.957
2020-05-07,340.093
2020-05-08,347.568
2020-05-11,343.113
2020-05-12,337.903
2020-05-13,330.825
2020-05-14,324.797
2020-05-15,328.642
2020-05-18,345.116
2020-05-19,338.158
2020-05-20,341.331
2020-05-21,336.405
2020-05-22,336.772
2020-05-25,347.491
2020-05-26,353.94
2020-05-27,358.169
2020-05-28,364.654
2020-05-29,362.539
2020-06-01,369.842
2020-06-02,379.701
2020-06-03,390.091
2020-06-04,395.183
2020-06-05,405.812
2020-06-08,406.987
2020-06-09,399.163
2020-06-10,391.355
2020-06-11,374.469
2020-06-12,373.148
2020-06-15,373.776
2020-06-16,381.802
2020-06-17,381.419
