Date,SWITZERLAND IMI IMI (Large+Mid+Small Cap)
2010-09-14,912.288
2010-09-15,902.408
2010-09-16,889.899
2010-09-17,887.954
2010-09-20,903.653
2010-09-21,899.648
2010-09-22,907.628
2010-09-23,902.044
2010-09-24,911.409
2010-09-27,907.63
2010-09-28,913.314
2010-09-29,912.023
2010-09-30,908.864
2010-10-01,909.147
2010-10-04,906.613
2010-10-05,922.667
2010-10-06,930.826
2010-10-07,931.696
2010-10-08,935.077
2010-10-11,935.235
2010-10-12,938.576
2010-10-13,950.241
2010-10-14,953.785
2010-10-15,949.677
2010-10-18,955.898
2010-10-19,936.957
2010-10-20,952.663
2010-10-21,953.581
2010-10-22,938.089
2010-10-25,947.772
2010-10-26,929.676
2010-10-27,923.947
2010-10-28,932.068
2010-10-29,930.924
2010-11-01,926.198
2010-11-02,945.966
2010-11-03,941.372
2010-11-04,970.418
2010-11-05,974.303
2010-11-08,967.416
2010-11-09,969.91
2010-11-10,950.189
2010-11-11,947.442
2010-11-12,942.377
2010-11-15,942.119
2010-11-16,927.615
2010-11-17,929.843
2010-11-18,939.218
2010-11-19,933.828
2010-11-22,933.807
2010-11-23,913.979
2010-11-24,921.815
2010-11-25,923.608
2010-11-26,916.4
2010-11-29,906.507
2010-11-30,899.097
2010-12-01,906.574
2010-12-02,926.112
2010-12-03,939.51
2010-12-06,929.015
2010-12-07,938.1
2010-12-08,936.846
2010-12-09,943.711
2010-12-10,945.253
2010-12-13,959.346
2010-12-14,967.109
2010-12-15,969.3
2010-12-16,960.393
2010-12-17,956.507
2010-12-20,961.213
2010-12-21,973.545
2010-12-22,978.229
2010-12-23,976.175
2010-12-24,975.161
2010-12-27,970.422
2010-12-28,981.366
2010-12-29,982.747
2010-12-30,979.11
2010-12-31,984.047
2011-01-03,990.537
2011-01-04,977.231
2011-01-05,959.797
2011-01-06,962.365
2011-01-07,957.31
2011-01-10,944.308
2011-01-11,950.997
2011-01-12,967.71
2011-01-13,966.732
2011-01-14,966.955
2011-01-17,968.554
2011-01-18,978.186
2011-01-19,970.073
2011-01-20,953.978
2011-01-21,970.029
2011-01-24,986.83
2011-01-25,988.999
2011-01-26,993.329
2011-01-27,986.264
2011-01-28,985.259
2011-01-31,980.115
2011-02-01,990.426
2011-02-02,993.613
2011-02-03,982.135
2011-02-04,978.12
2011-02-07,982.632
2011-02-08,985.932
2011-02-09,981.805
2011-02-10,972.602
2011-02-11,974.023
2011-02-14,976.99
2011-02-15,982.6
2011-02-16,984.728
2011-02-17,1000.573
2011-02-18,1002.129
2011-02-21,1000.862
2011-02-22,1000.518
2011-02-23,1004.474
2011-02-24,1001.794
2011-02-25,1004.124
2011-02-28,1014.958
2011-03-01,1014.767
2011-03-02,1019.536
2011-03-03,1017.529
2011-03-04,1014.133
2011-03-07,1011.236
2011-03-08,1005.59
2011-03-09,1000.652
2011-03-10,987.426
2011-03-11,985.212
2011-03-14,976.683
2011-03-15,956.152
2011-03-16,950.026
2011-03-17,971.155
2011-03-18,974.041
2011-03-21,991.328
2011-03-22,993.336
2011-03-23,995.715
2011-03-24,1005.846
2011-03-25,1002.153
2011-03-28,1001.765
2011-03-29,997.124
2011-03-30,1000.591
2011-03-31,1003.544
2011-04-01,1001.219
2011-04-04,1010.218
2011-04-05,1007.708
2011-04-06,1017.144
2011-04-07,1018.881
2011-04-08,1025.769
2011-04-11,1025.662
2011-04-12,1027.612
2011-04-13,1031.134
2011-04-14,1031.977
2011-04-15,1034.124
2011-04-18,1015.823
2011-04-19,1028.523
2011-04-20,1053.452
2011-04-21,1069.514
2011-04-22,1069.514
2011-04-25,1069.878
2011-04-26,1077.372
2011-04-27,1073.012
2011-04-28,1091.112
2011-04-29,1100.767
2011-05-02,1108.781
2011-05-03,1110.05
2011-05-04,1105.355
2011-05-05,1090.03
2011-05-06,1094.552
2011-05-09,1084.338
2011-05-10,1090.465
2011-05-11,1089.923
2011-05-12,1085.777
2011-05-13,1083.178
2011-05-16,1091.125
2011-05-17,1074.92
2011-05-18,1087.642
2011-05-19,1086.064
2011-05-20,1088.824
2011-05-23,1066.281
2011-05-24,1073.766
2011-05-25,1080.591
2011-05-26,1088.628
2011-05-27,1110.768
2011-05-30,1110.454
2011-05-31,1122.683
2011-06-01,1129.896
2011-06-02,1126.681
2011-06-03,1122.558
2011-06-06,1114.63
2011-06-07,1105.674
2011-06-08,1093.05
2011-06-09,1090.911
2011-06-10,1076.773
2011-06-13,1083.98
2011-06-14,1084.583
2011-06-15,1067.577
2011-06-16,1057.662
2011-06-17,1059.477
2011-06-20,1059.971
2011-06-21,1067.306
2011-06-22,1068.892
2011-06-23,1044.934
2011-06-24,1045.096
2011-06-27,1047.968
2011-06-28,1055.974
2011-06-29,1065.172
2011-06-30,1072.794
2011-07-01,1073.581
2011-07-04,1075.883
2011-07-05,1078.791
2011-07-06,1076.517
2011-07-07,1074.856
2011-07-08,1072.995
2011-07-11,1058.266
2011-07-12,1053.764
2011-07-13,1069.092
2011-07-14,1066.434
2011-07-15,1060.903
2011-07-18,1036.98
2011-07-19,1047.194
2011-07-20,1058.638
2011-07-21,1074.206
2011-07-22,1076.453
2011-07-25,1086.629
2011-07-26,1086.417
2011-07-27,1072.774
2011-07-28,1063.669
2011-07-29,1068.512
2011-08-01,1078.294
2011-08-02,1046.897
2011-08-03,1040.385
2011-08-04,997.256
2011-08-05,985.709
2011-08-08,948.0
2011-08-09,980.276
2011-08-10,957.933
2011-08-11,957.312
2011-08-12,985.043
2011-08-15,989.136
2011-08-16,982.462
2011-08-17,987.583
2011-08-18,948.533
2011-08-19,937.076
2011-08-22,946.628
2011-08-23,957.124
2011-08-24,970.526
2011-08-25,960.779
2011-08-26,949.39
2011-08-29,961.107
2011-08-30,964.535
2011-08-31,994.651
2011-09-01,1006.053
2011-09-02,992.258
2011-09-05,946.555
2011-09-06,904.769
2011-09-07,924.609
2011-09-08,918.855
2011-09-09,888.083
2011-09-12,866.699
2011-09-13,880.082
2011-09-14,890.25
2011-09-15,904.146
2011-09-16,903.091
2011-09-19,877.365
2011-09-20,894.107
2011-09-21,883.496
2011-09-22,843.452
2011-09-23,847.381
2011-09-26,862.613
2011-09-27,899.362
2011-09-28,892.678
2011-09-29,905.914
2011-09-30,877.672
2011-10-03,864.7
2011-10-04,850.817
2011-10-05,858.423
2011-10-06,881.85
2011-10-07,889.264
2011-10-10,910.473
2011-10-11,907.752
2011-10-12,930.868
2011-10-13,913.241
2011-10-14,928.855
2011-10-17,918.455
2011-10-18,907.055
2011-10-19,913.899
2011-10-20,908.191
2011-10-21,939.535
2011-10-24,945.198
2011-10-25,937.235
2011-10-26,932.375
2011-10-27,976.171
2011-10-28,981.827
2011-10-31,952.965
2011-11-01,907.927
2011-11-02,921.031
2011-11-03,929.525
2011-11-04,923.01
2011-11-07,908.978
2011-11-08,918.931
2011-11-09,895.264
2011-11-10,888.838
2011-11-11,910.592
2011-11-14,902.96
2011-11-15,892.393
2011-11-16,895.271
2011-11-17,888.278
2011-11-18,884.252
2011-11-21,860.725
2011-11-22,859.952
2011-11-23,845.145
2011-11-24,840.214
2011-11-25,834.11
2011-11-28,864.09
2011-11-29,867.346
2011-11-30,897.604
2011-12-01,899.871
2011-12-02,898.606
2011-12-05,903.56
2011-12-06,897.904
2011-12-07,899.455
2011-12-08,891.254
2011-12-09,903.312
2011-12-12,884.683
2011-12-13,879.302
2011-12-14,860.882
2011-12-15,879.774
2011-12-16,878.652
2011-12-19,881.888
2011-12-20,895.669
2011-12-21,889.934
2011-12-22,894.656
2011-12-23,901.071
2011-12-26,901.071
2011-12-27,903.604
2011-12-28,896.758
2011-12-29,896.16
2011-12-30,910.36
2012-01-02,910.36
2012-01-03,931.588
2012-01-04,920.614
2012-01-05,906.439
2012-01-06,900.281
2012-01-09,900.227
2012-01-10,912.674
2012-01-11,901.734
2012-01-12,913.337
2012-01-13,901.883
2012-01-16,908.293
2012-01-17,916.582
2012-01-18,930.904
2012-01-19,949.966
2012-01-20,942.372
2012-01-23,952.733
2012-01-24,948.803
2012-01-25,938.892
2012-01-26,958.006
2012-01-27,947.053
2012-01-30,936.84
2012-01-31,936.747
2012-02-01,959.32
2012-02-02,957.372
2012-02-03,966.783
2012-02-06,962.153
2012-02-07,974.193
2012-02-08,974.081
2012-02-09,978.571
2012-02-10,964.983
2012-02-13,974.728
2012-02-14,967.062
2012-02-15,969.289
2012-02-16,968.849
2012-02-17,980.863
2012-02-20,991.479
2012-02-21,989.42
2012-02-22,981.2
2012-02-23,988.445
2012-02-24,998.41
2012-02-27,994.126
2012-02-28,993.209
2012-02-29,988.126
2012-03-01,987.207
2012-03-02,980.756
2012-03-05,982.796
2012-03-06,956.844
2012-03-07,965.872
2012-03-08,991.13
2012-03-09,985.265
2012-03-12,986.377
2012-03-13,995.293
2012-03-14,989.302
2012-03-15,1002.706
2012-03-16,1012.33
2012-03-19,1016.129
2012-03-20,1009.438
2012-03-21,1005.906
2012-03-22,998.751
2012-03-23,1003.632
2012-03-26,1016.216
2012-03-27,1013.754
2012-03-28,1007.984
2012-03-29,996.182
2012-03-30,1009.843
2012-04-02,1021.144
2012-04-03,1019.086
2012-04-04,986.668
2012-04-05,983.22
2012-04-06,983.22
2012-04-09,984.558
2012-04-10,968.634
2012-04-11,972.191
2012-04-12,986.976
2012-04-13,971.654
2012-04-16,976.685
2012-04-17,996.673
2012-04-18,990.875
2012-04-19,997.224
2012-04-20,1007.31
2012-04-23,988.379
2012-04-24,997.397
2012-04-25,1001.901
2012-04-26,1002.692
2012-04-27,1005.619
2012-04-30,1002.521
2012-05-01,1001.473
2012-05-02,997.842
2012-05-03,996.737
2012-05-04,986.116
2012-05-07,980.023
2012-05-08,965.247
2012-05-09,954.244
2012-05-10,955.555
2012-05-11,958.892
2012-05-14,937.698
2012-05-15,930.823
2012-05-16,929.833
2012-05-17,927.373
2012-05-18,916.21
2012-05-21,922.742
2012-05-22,936.516
2012-05-23,909.202
2012-05-24,913.252
2012-05-25,910.561
2012-05-28,911.606
2012-05-29,920.225
2012-05-30,906.685
2012-05-31,896.64
2012-06-01,885.433
2012-06-04,884.811
2012-06-05,882.604
2012-06-06,902.338
2012-06-07,914.841
2012-06-08,907.284
2012-06-11,910.711
2012-06-12,912.652
2012-06-13,924.947
2012-06-14,920.656
2012-06-15,923.872
2012-06-18,924.381
2012-06-19,946.068
2012-06-20,946.643
2012-06-21,938.051
2012-06-22,928.466
2012-06-25,917.124
2012-06-26,917.467
2012-06-27,922.171
2012-06-28,917.616
2012-06-29,951.065
2012-07-02,949.613
2012-07-03,964.621
2012-07-04,958.389
2012-07-05,948.498
2012-07-06,939.306
2012-07-09,935.107
2012-07-10,937.038
2012-07-11,933.504
2012-07-12,923.147
2012-07-13,932.821
2012-07-16,934.349
2012-07-17,933.968
2012-07-18,947.362
2012-07-19,956.178
2012-07-20,942.309
2012-07-23,921.665
2012-07-24,918.835
2012-07-25,923.059
2012-07-26,951.052
2012-07-27,968.596
2012-07-30,964.438
2012-07-31,969.569
2012-08-01,967.931
2012-08-02,956.707
2012-08-03,979.842
2012-08-06,987.078
2012-08-07,986.976
2012-08-08,982.431
2012-08-09,985.596
2012-08-10,982.771
2012-08-13,982.453
2012-08-14,986.071
2012-08-15,983.105
2012-08-16,990.981
2012-08-17,987.439
2012-08-20,987.839
2012-08-21,1000.712
2012-08-22,993.304
2012-08-23,999.198
2012-08-24,996.584
2012-08-27,998.828
2012-08-28,992.673
2012-08-29,989.849
2012-08-30,981.039
2012-08-31,991.564
2012-09-03,997.517
2012-09-04,984.629
2012-09-05,994.06
2012-09-06,1010.735
2012-09-07,1024.965
2012-09-10,1019.762
2012-09-11,1025.103
2012-09-12,1026.612
2012-09-13,1028.8
2012-09-14,1053.478
2012-09-17,1051.056
2012-09-18,1044.607
2012-09-19,1050.529
2012-09-20,1040.594
2012-09-21,1049.036
2012-09-24,1042.447
2012-09-25,1048.047
2012-09-26,1027.519
2012-09-27,1030.624
2012-09-28,1022.983
2012-10-01,1043.518
2012-10-02,1046.299
2012-10-03,1041.921
2012-10-04,1052.46
2012-10-05,1063.219
2012-10-08,1053.734
2012-10-09,1046.461
2012-10-10,1043.016
2012-10-11,1051.739
2012-10-12,1054.876
2012-10-15,1059.843
2012-10-16,1077.402
2012-10-17,1086.424
2012-10-18,1084.994
2012-10-19,1075.416
2012-10-22,1076.579
2012-10-23,1049.701
2012-10-24,1050.472
2012-10-25,1047.088
2012-10-26,1044.848
2012-10-29,1043.042
2012-10-30,1054.81
2012-10-31,1048.78
2012-11-01,1057.17
2012-11-02,1055.633
2012-11-05,1050.79
2012-11-06,1057.674
2012-11-07,1047.633
2012-11-08,1047.133
2012-11-09,1045.462
2012-11-12,1043.006
2012-11-13,1047.444
2012-11-14,1042.265
2012-11-15,1032.351
2012-11-16,1014.87
2012-11-19,1044.73
2012-11-20,1040.562
2012-11-21,1046.317
2012-11-22,1056.786
2012-11-23,1068.526
2012-11-26,1064.261
2012-11-27,1065.463
2012-11-28,1070.785
2012-11-29,1086.7
2012-11-30,1088.263
2012-12-03,1093.124
2012-12-04,1093.195
2012-12-05,1092.053
2012-12-06,1097.0
2012-12-07,1095.395
2012-12-10,1099.122
2012-12-11,1104.502
2012-12-12,1106.498
2012-12-13,1106.959
2012-12-14,1106.919
2012-12-17,1110.724
2012-12-18,1119.398
2012-12-19,1126.636
2012-12-20,1121.879
2012-12-21,1112.292
2012-12-24,1113.994
2012-12-25,1113.994
2012-12-26,1115.823
2012-12-27,1111.568
2012-12-28,1106.405
2012-12-31,1103.807
2013-01-01,1103.807
2013-01-02,1105.679
2013-01-03,1125.323
2013-01-04,1128.283
2013-01-07,1131.456
2013-01-08,1132.187
2013-01-09,1141.831
2013-01-10,1153.985
2013-01-11,1166.097
2013-01-14,1162.268
2013-01-15,1159.038
2013-01-16,1159.709
2013-01-17,1176.271
2013-01-18,1164.318
2013-01-21,1163.378
2013-01-22,1159.83
2013-01-23,1174.758
2013-01-24,1182.933
2013-01-25,1193.016
2013-01-28,1191.129
2013-01-29,1192.678
2013-01-30,1194.575
2013-01-31,1197.266
2013-02-01,1213.93
2013-02-04,1196.961
2013-02-05,1202.354
2013-02-06,1205.196
2013-02-07,1181.501
2013-02-08,1191.729
2013-02-11,1190.485
2013-02-12,1198.499
2013-02-13,1203.327
2013-02-14,1199.801
2013-02-15,1200.215
2013-02-18,1200.173
2013-02-19,1211.892
2013-02-20,1218.773
2013-02-21,1193.03
2013-02-22,1197.799
2013-02-25,1205.046
2013-02-26,1188.706
2013-02-27,1197.179
2013-02-28,1209.274
2013-03-01,1194.266
2013-03-04,1196.576
2013-03-05,1216.226
2013-03-06,1207.242
2013-03-07,1217.781
2013-03-08,1212.213
2013-03-11,1218.051
2013-03-12,1227.503
2013-03-13,1218.024
2013-03-14,1231.012
2013-03-15,1248.358
2013-03-18,1234.605
2013-03-19,1226.077
2013-03-20,1237.62
2013-03-21,1222.416
2013-03-22,1225.731
2013-03-25,1219.0
2013-03-26,1223.551
2013-03-27,1214.013
2013-03-28,1228.333
2013-03-29,1228.333
2013-04-01,1227.167
2013-04-02,1239.154
2013-04-03,1239.581
2013-04-04,1221.253
2013-04-05,1218.812
2013-04-08,1227.09
2013-04-09,1222.526
2013-04-10,1245.659
2013-04-11,1255.602
2013-04-12,1248.872
2013-04-15,1253.328
2013-04-16,1251.993
2013-04-17,1217.124
2013-04-18,1225.195
2013-04-19,1231.371
2013-04-22,1222.641
2013-04-23,1245.439
2013-04-24,1247.256
2013-04-25,1255.619
2013-04-26,1256.935
2013-04-29,1272.444
2013-04-30,1284.583
2013-05-01,1286.106
2013-05-02,1276.892
2013-05-03,1282.614
2013-05-06,1275.407
2013-05-07,1280.782
2013-05-08,1306.368
2013-05-09,1299.147
2013-05-10,1289.405
2013-05-13,1284.915
2013-05-14,1291.068
2013-05-15,1295.188
2013-05-16,1298.521
2013-05-17,1283.823
2013-05-20,1290.189
2013-05-21,1291.928
2013-05-22,1293.597
2013-05-23,1271.024
2013-05-24,1283.012
2013-05-27,1280.16
2013-05-28,1272.476
2013-05-29,1263.493
2013-05-30,1272.075
2013-05-31,1253.95
2013-06-03,1236.47
2013-06-04,1257.128
2013-06-05,1244.436
2013-06-06,1236.107
2013-06-07,1261.081
2013-06-10,1256.989
2013-06-11,1253.828
2013-06-12,1260.443
2013-06-13,1251.114
2013-06-14,1256.694
2013-06-17,1265.688
2013-06-18,1268.505
2013-06-19,1275.222
2013-06-20,1221.238
2013-06-21,1205.121
2013-06-24,1177.382
2013-06-25,1194.655
2013-06-26,1214.979
2013-06-27,1224.906
2013-06-28,1229.407
2013-07-01,1238.182
2013-07-02,1236.475
2013-07-03,1226.443
2013-07-04,1241.003
2013-07-05,1226.657
2013-07-08,1236.044
2013-07-09,1237.133
2013-07-10,1248.498
2013-07-11,1273.255
2013-07-12,1276.684
2013-07-15,1275.998
2013-07-16,1277.305
2013-07-17,1273.869
2013-07-18,1272.26
2013-07-19,1279.685
2013-07-22,1286.541
2013-07-23,1279.256
2013-07-24,1284.533
2013-07-25,1277.949
2013-07-26,1273.883
2013-07-29,1274.111
2013-07-30,1275.845
2013-07-31,1279.334
2013-08-01,1272.963
2013-08-02,1303.508
2013-08-05,1301.963
2013-08-06,1314.02
2013-08-07,1313.387
2013-08-08,1316.255
2013-08-09,1317.037
2013-08-12,1313.022
2013-08-13,1308.086
2013-08-14,1314.881
2013-08-15,1299.328
2013-08-16,1308.623
2013-08-19,1306.584
2013-08-20,1315.036
2013-08-21,1303.502
2013-08-22,1314.255
2013-08-23,1325.041
2013-08-26,1321.864
2013-08-27,1306.556
2013-08-28,1283.962
2013-08-29,1268.727
2013-08-30,1265.018
2013-09-02,1285.054
2013-09-03,1276.301
2013-09-04,1281.172
2013-09-05,1277.626
2013-09-06,1289.249
2013-09-09,1296.68
2013-09-10,1309.681
2013-09-11,1316.582
2013-09-12,1317.326
2013-09-13,1311.399
2013-09-16,1322.882
2013-09-17,1317.322
2013-09-18,1325.798
2013-09-19,1354.582
2013-09-20,1353.594
2013-09-23,1346.816
2013-09-24,1345.644
2013-09-25,1346.511
2013-09-26,1346.982
2013-09-27,1356.1
2013-09-30,1351.063
2013-10-01,1354.636
2013-10-02,1347.279
2013-10-03,1345.985
2013-10-04,1341.196
2013-10-07,1330.298
2013-10-08,1323.459
2013-10-09,1301.855
2013-10-10,1316.803
2013-10-11,1331.6
2013-10-14,1334.085
2013-10-15,1331.91
2013-10-16,1329.565
2013-10-17,1356.924
2013-10-18,1368.498
2013-10-21,1375.537
2013-10-22,1398.962
2013-10-23,1404.403
2013-10-24,1407.331
2013-10-25,1405.733
2013-10-28,1409.694
2013-10-29,1397.332
2013-10-30,1399.686
2013-10-31,1387.648
2013-11-01,1374.829
2013-11-04,1371.932
2013-11-05,1363.951
2013-11-06,1377.759
2013-11-07,1367.505
2013-11-08,1363.499
2013-11-11,1374.972
2013-11-12,1376.551
2013-11-13,1367.301
2013-11-14,1383.529
2013-11-15,1387.697
2013-11-18,1398.232
2013-11-19,1389.908
2013-11-20,1382.107
2013-11-21,1378.416
2013-11-22,1384.829
2013-11-25,1389.598
2013-11-26,1386.114
2013-11-27,1387.518
2013-11-28,1393.184
2013-11-29,1397.543
2013-12-02,1390.475
2013-12-03,1369.882
2013-12-04,1357.884
2013-12-05,1366.093
2013-12-06,1378.225
2013-12-09,1382.261
2013-12-10,1375.618
2013-12-11,1375.264
2013-12-12,1352.155
2013-12-13,1347.093
2013-12-16,1357.279
2013-12-17,1352.081
2013-12-18,1363.603
2013-12-19,1372.029
2013-12-20,1383.715
2013-12-23,1392.796
2013-12-24,1387.514
2013-12-25,1387.514
2013-12-26,1389.064
2013-12-27,1419.376
2013-12-30,1419.485
2013-12-31,1414.776
2014-01-01,1414.776
2014-01-02,1396.871
2014-01-03,1402.992
2014-01-06,1404.268
2014-01-07,1403.445
2014-01-08,1408.685
2014-01-09,1399.877
2014-01-10,1421.719
2014-01-13,1429.209
2014-01-14,1428.245
2014-01-15,1420.615
2014-01-16,1428.239
2014-01-17,1428.144
2014-01-20,1428.998
2014-01-21,1427.025
2014-01-22,1426.381
2014-01-23,1432.04
2014-01-24,1407.085
2014-01-27,1391.691
2014-01-28,1398.903
2014-01-29,1394.96
2014-01-30,1395.374
2014-01-31,1388.64
2014-02-03,1378.083
2014-02-04,1373.44
2014-02-05,1378.442
2014-02-06,1402.686
2014-02-07,1420.65
2014-02-10,1423.932
2014-02-11,1434.072
2014-02-12,1430.108
2014-02-13,1438.544
2014-02-14,1446.269
2014-02-17,1449.089
2014-02-18,1454.657
2014-02-19,1455.035
2014-02-20,1445.631
2014-02-21,1456.572
2014-02-24,1463.107
2014-02-25,1469.009
2014-02-26,1467.2
2014-02-27,1469.954
2014-02-28,1486.365
2014-03-03,1453.03
2014-03-04,1471.193
2014-03-05,1473.946
2014-03-06,1494.809
2014-03-07,1481.896
2014-03-10,1481.533
2014-03-11,1479.277
2014-03-12,1476.319
2014-03-13,1462.152
2014-03-14,1448.769
2014-03-17,1456.054
2014-03-18,1467.466
2014-03-19,1464.532
2014-03-20,1454.476
2014-03-21,1458.72
2014-03-24,1441.937
2014-03-25,1456.529
2014-03-26,1465.058
2014-03-27,1462.161
2014-03-28,1469.245
2014-03-31,1488.02
2014-04-01,1489.316
2014-04-02,1493.504
2014-04-03,1486.559
2014-04-04,1484.716
2014-04-07,1477.147
2014-04-08,1484.614
2014-04-09,1491.031
2014-04-10,1497.684
2014-04-11,1478.265
2014-04-14,1481.554
2014-04-15,1477.005
2014-04-16,1481.392
2014-04-17,1492.295
2014-04-18,1492.295
2014-04-21,1487.482
2014-04-22,1500.922
2014-04-23,1503.902
2014-04-24,1499.678
2014-04-25,1495.371
2014-04-28,1497.349
2014-04-29,1501.276
2014-04-30,1513.925
2014-05-01,1515.646
2014-05-02,1512.139
2014-05-05,1510.757
2014-05-06,1515.842
2014-05-07,1515.874
2014-05-08,1518.749
2014-05-09,1512.482
2014-05-12,1518.027
2014-05-13,1515.047
2014-05-14,1524.909
2014-05-15,1527.414
2014-05-16,1530.096
2014-05-19,1524.717
2014-05-20,1523.153
2014-05-21,1522.187
2014-05-22,1529.549
2014-05-23,1528.397
2014-05-26,1533.921
2014-05-27,1528.238
2014-05-28,1527.648
2014-05-29,1530.63
2014-05-30,1530.331
2014-06-02,1526.818
2014-06-03,1522.582
2014-06-04,1525.498
2014-06-05,1524.686
2014-06-06,1530.644
2014-06-09,1524.333
2014-06-10,1534.986
2014-06-11,1528.052
2014-06-12,1523.641
2014-06-13,1516.949
2014-06-16,1521.762
2014-06-17,1518.338
2014-06-18,1521.744
2014-06-19,1535.073
2014-06-20,1531.19
2014-06-23,1524.62
2014-06-24,1528.672
2014-06-25,1518.036
2014-06-26,1507.137
2014-06-27,1516.797
2014-06-30,1522.875
2014-07-01,1531.411
2014-07-02,1528.684
2014-07-03,1536.78
2014-07-04,1531.688
2014-07-07,1521.847
2014-07-08,1513.781
2014-07-09,1513.298
2014-07-10,1498.774
2014-07-11,1498.205
2014-07-14,1518.293
2014-07-15,1512.695
2014-07-16,1516.363
2014-07-17,1504.682
2014-07-18,1496.828
2014-07-21,1498.083
2014-07-22,1505.049
2014-07-23,1507.47
2014-07-24,1513.296
2014-07-25,1498.28
2014-07-28,1492.325
2014-07-29,1488.664
2014-07-30,1476.754
2014-07-31,1462.398
2014-08-01,1468.941
2014-08-04,1447.595
2014-08-05,1448.588
2014-08-06,1439.846
2014-08-07,1442.596
2014-08-08,1444.01
2014-08-11,1452.474
2014-08-12,1449.257
2014-08-13,1461.954
2014-08-14,1472.214
2014-08-15,1463.947
2014-08-18,1475.373
2014-08-19,1483.679
2014-08-20,1479.622
2014-08-21,1486.258
2014-08-22,1478.432
2014-08-25,1488.475
2014-08-26,1497.182
2014-08-27,1498.193
2014-08-28,1488.908
2014-08-29,1493.298
2014-09-01,1499.592
2014-09-02,1501.317
2014-09-03,1509.109
2014-09-04,1495.119
2014-09-05,1487.552
2014-09-08,1489.641
2014-09-09,1485.806
2014-09-10,1478.612
2014-09-11,1485.102
2014-09-12,1479.911
2014-09-15,1478.733
2014-09-16,1481.221
2014-09-17,1483.595
2014-09-18,1486.592
2014-09-19,1479.605
2014-09-22,1473.532
2014-09-23,1469.259
2014-09-24,1465.917
2014-09-25,1456.069
2014-09-26,1449.858
2014-09-29,1448.783
2014-09-30,1450.614
2014-10-01,1439.137
2014-10-02,1422.43
2014-10-03,1409.947
2014-10-06,1418.305
2014-10-07,1399.661
2014-10-08,1398.409
2014-10-09,1398.181
2014-10-10,1370.216
2014-10-13,1372.665
2014-10-14,1371.219
2014-10-15,1350.037
2014-10-16,1339.98
2014-10-17,1370.606
2014-10-20,1378.313
2014-10-21,1392.86
2014-10-22,1402.7
2014-10-23,1407.032
2014-10-24,1407.128
2014-10-27,1410.143
2014-10-28,1431.043
2014-10-29,1437.451
2014-10-30,1432.721
2014-10-31,1439.983
2014-11-03,1421.358
2014-11-04,1427.404
2014-11-05,1438.948
2014-11-06,1436.22
2014-11-07,1427.356
2014-11-10,1440.123
2014-11-11,1442.183
2014-11-12,1444.722
2014-11-13,1457.062
2014-11-14,1452.261
2014-11-17,1450.808
2014-11-18,1466.882
2014-11-19,1468.855
2014-11-20,1471.235
2014-11-21,1469.98
2014-11-24,1469.642
2014-11-25,1472.898
2014-11-26,1480.643
2014-11-27,1486.479
2014-11-28,1488.203
2014-12-01,1486.32
2014-12-02,1474.84
2014-12-03,1471.678
2014-12-04,1479.301
2014-12-05,1478.349
2014-12-08,1470.771
2014-12-09,1465.895
2014-12-10,1458.93
2014-12-11,1462.242
2014-12-12,1446.862
2014-12-15,1414.411
2014-12-16,1437.097
2014-12-17,1421.863
2014-12-18,1441.227
2014-12-19,1436.711
2014-12-22,1445.364
2014-12-23,1435.649
2014-12-24,1437.032
2014-12-25,1437.032
2014-12-26,1434.56
2014-12-29,1436.988
2014-12-30,1428.234
2014-12-31,1420.904
2015-01-01,1420.904
2015-01-02,1413.082
2015-01-05,1395.738
2015-01-06,1384.459
2015-01-07,1374.927
2015-01-08,1407.658
2015-01-09,1408.888
2015-01-12,1413.607
2015-01-13,1428.975
2015-01-14,1416.688
2015-01-15,1450.572
2015-01-16,1454.641
2015-01-19,1462.029
2015-01-20,1461.043
2015-01-21,1459.155
2015-01-22,1443.214
2015-01-23,1459.67
2015-01-26,1449.483
2015-01-27,1457.307
2015-01-28,1438.827
2015-01-29,1438.004
2015-01-30,1429.713
2015-02-02,1430.831
2015-02-03,1436.727
2015-02-04,1459.675
2015-02-05,1451.634
2015-02-06,1457.857
2015-02-09,1463.453
2015-02-10,1461.738
2015-02-11,1453.724
2015-02-12,1457.777
2015-02-13,1462.11
2015-02-16,1473.754
2015-02-17,1471.651
2015-02-18,1467.968
2015-02-19,1477.239
2015-02-20,1481.499
2015-02-23,1489.768
2015-02-24,1490.372
2015-02-25,1489.944
2015-02-26,1493.646
2015-02-27,1498.491
2015-03-02,1491.602
2015-03-03,1479.294
2015-03-04,1481.63
2015-03-05,1481.109
2015-03-06,1470.798
2015-03-09,1460.548
2015-03-10,1437.3
2015-03-11,1439.467
2015-03-12,1446.911
2015-03-13,1451.127
2015-03-16,1459.803
2015-03-17,1457.889
2015-03-18,1479.421
2015-03-19,1493.949
2015-03-20,1529.84
2015-03-23,1541.665
2015-03-24,1544.411
2015-03-25,1528.912
2015-03-26,1507.093
2015-03-27,1510.095
2015-03-30,1515.346
2015-03-31,1497.957
2015-04-01,1505.028
2015-04-02,1520.668
2015-04-03,1520.668
2015-04-06,1531.867
2015-04-07,1537.196
2015-04-08,1529.657
2015-04-09,1537.32
2015-04-10,1543.822
2015-04-13,1539.2
2015-04-14,1552.18
