Date,GERMANY Standard (Large+Mid Cap)
2009-12-01,3750.747
2009-12-02,3750.365
2009-12-03,3746.745
2009-12-04,3726.721
2009-12-07,3692.655
2009-12-08,3609.547
2009-12-09,3586.249
2009-12-10,3616.569
2009-12-11,3623.045
2009-12-14,3659.171
2009-12-15,3640.881
2009-12-16,3701.814
2009-12-17,3606.043
2009-12-18,3581.81
2009-12-21,3649.022
2009-12-22,3636.49
2009-12-23,3669.222
2009-12-24,3675.494
2009-12-25,3675.494
2009-12-28,3710.658
2009-12-29,3722.232
2009-12-30,3663.567
2009-12-31,3675.479
2010-01-01,3675.479
2010-01-04,3753.663
2010-01-05,3741.416
2010-01-06,3737.008
2010-01-07,3713.906
2010-01-08,3724.298
2010-01-11,3783.552
2010-01-12,3720.755
2010-01-13,3726.552
2010-01-14,3736.919
2010-01-15,3641.182
2010-01-18,3670.96
2010-01-19,3677.533
2010-01-20,3559.849
2010-01-21,3481.833
2010-01-22,3468.12
2010-01-25,3437.472
2010-01-26,3435.303
2010-01-27,3410.775
2010-01-28,3330.029
2010-01-29,3356.01
2010-02-01,3381.754
2010-02-02,3429.246
2010-02-03,3398.023
2010-02-04,3282.931
2010-02-05,3196.691
2010-02-08,3232.382
2010-02-09,3249.145
2010-02-10,3260.991
2010-02-11,3220.052
2010-02-12,3217.041
2010-02-15,3219.961
2010-02-16,3291.567
2010-02-17,3314.542
2010-02-18,3325.695
2010-02-19,3321.1
2010-02-22,3322.251
2010-02-23,3268.495
2010-02-24,3281.939
2010-02-25,3212.31
2010-02-26,3281.343
2010-03-01,3306.422
2010-03-02,3364.005
2010-03-03,3421.033
2010-03-04,3389.512
2010-03-05,3436.824
2010-03-08,3446.844
2010-03-09,3432.541
2010-03-10,3484.25
2010-03-11,3485.22
2010-03-12,3515.577
2010-03-15,3464.404
2010-03-16,3530.438
2010-03-17,3557.601
2010-03-18,3515.554
2010-03-19,3479.365
2010-03-22,3481.887
2010-03-23,3500.203
2010-03-24,3464.856
2010-03-25,3515.414
2010-03-26,3522.962
2010-03-29,3562.955
2010-03-30,3541.417
2010-03-31,3578.182
2010-04-01,3628.456
2010-04-02,3628.456
2010-04-05,3620.147
2010-04-06,3598.355
2010-04-07,3570.892
2010-04-08,3542.955
2010-04-09,3611.851
2010-04-12,3655.337
2010-04-13,3631.462
2010-04-14,3678.349
2010-04-15,3669.704
2010-04-16,3593.306
2010-04-19,3570.763
2010-04-20,3631.147
2010-04-21,3595.627
2010-04-22,3535.016
2010-04-23,3600.584
2010-04-26,3632.459
2010-04-27,3528.444
2010-04-28,3455.641
2010-04-29,3501.6
2010-04-30,3507.452
2010-05-03,3490.198
2010-05-04,3358.436
2010-05-05,3284.417
2010-05-06,3213.435
2010-05-07,3090.247
2010-05-10,3304.909
2010-05-11,3277.567
2010-05-12,3354.312
2010-05-13,3360.165
2010-05-14,3217.853
2010-05-17,3197.171
2010-05-18,3255.251
2010-05-19,3156.392
2010-05-20,3088.285
2010-05-21,3122.456
2010-05-24,3069.104
2010-05-25,2959.805
2010-05-26,3004.993
2010-05-27,3110.494
2010-05-28,3131.062
2010-05-31,3127.419
2010-06-01,3138.324
2010-06-02,3117.41
2010-06-03,3156.991
2010-06-04,3053.191
2010-06-07,3007.438
2010-06-08,2991.586
2010-06-09,3079.813
2010-06-10,3133.513
2010-06-11,3125.662
2010-06-14,3212.902
2010-06-15,3244.65
2010-06-16,3253.15
2010-06-17,3282.729
2010-06-18,3288.227
2010-06-21,3329.438
2010-06-22,3289.393
2010-06-23,3244.169
2010-06-24,3215.976
2010-06-25,3185.34
2010-06-28,3242.497
2010-06-29,3095.19
2010-06-30,3120.375
2010-07-01,3112.762
2010-07-02,3137.66
2010-07-05,3111.838
2010-07-06,3209.062
2010-07-07,3231.338
2010-07-08,3264.771
2010-07-09,3269.778
2010-07-12,3264.015
2010-07-13,3349.214
2010-07-14,3374.513
2010-07-15,3384.345
2010-07-16,3341.553
2010-07-19,3326.963
2010-07-20,3281.559
2010-07-21,3278.902
2010-07-22,3387.177
2010-07-23,3376.742
2010-07-26,3423.034
2010-07-27,3440.62
2010-07-28,3432.312
2010-07-29,3425.727
2010-07-30,3416.625
2010-08-02,3538.986
2010-08-03,3557.73
2010-08-04,3549.096
2010-08-05,3556.227
2010-08-06,3550.201
2010-08-09,3589.443
2010-08-10,3507.825
2010-08-11,3383.778
2010-08-12,3356.889
2010-08-13,3321.94
2010-08-16,3344.88
2010-08-17,3403.931
2010-08-18,3389.947
2010-08-19,3333.601
2010-08-20,3248.348
2010-08-23,3244.448
2010-08-24,3209.226
2010-08-25,3174.306
2010-08-26,3211.651
2010-08-27,3228.486
2010-08-30,3200.637
2010-08-31,3214.077
2010-09-01,3329.593
2010-09-02,3334.377
2010-09-03,3370.688
2010-09-06,3385.376
2010-09-07,3325.211
2010-09-08,3355.334
2010-09-09,3387.018
2010-09-10,3382.586
2010-09-13,3444.201
2010-09-14,3481.363
2010-09-15,3488.161
2010-09-16,3502.38
2010-09-17,3468.623
2010-09-20,3525.952
2010-09-21,3529.123
2010-09-22,3564.765
2010-09-23,3529.942
2010-09-24,3632.502
2010-09-27,3618.505
2010-09-28,3635.962
2010-09-29,3633.062
2010-09-30,3640.021
2010-10-01,3653.5
2010-10-04,3590.399
2010-10-05,3680.102
2010-10-06,3726.363
2010-10-07,3742.529
2010-10-08,3749.127
2010-10-11,3750.521
2010-10-12,3732.667
2010-10-13,3845.18
2010-10-14,3891.121
2010-10-15,3892.015
2010-10-18,3893.653
2010-10-19,3828.1
2010-10-20,3899.159
2010-10-21,3958.183
2010-10-22,3934.328
2010-10-25,3971.195
2010-10-26,3924.104
2010-10-27,3871.989
2010-10-28,3921.656
2010-10-29,3924.235
2010-11-01,3922.305
2010-11-02,3988.477
2010-11-03,3963.243
2010-11-04,4092.912
2010-11-05,4049.561
2010-11-08,4011.37
2010-11-09,4038.392
2010-11-10,3936.845
2010-11-11,3929.592
2010-11-12,3946.375
2010-11-15,3948.284
2010-11-16,3863.539
2010-11-17,3881.484
2010-11-18,3976.339
2010-11-19,4000.799
2010-11-22,3973.432
2010-11-23,3853.854
2010-11-24,3910.227
2010-11-25,3936.437
2010-11-26,3872.511
2010-11-29,3749.864
2010-11-30,3724.88
2010-12-01,3839.394
2010-12-02,3928.705
2010-12-03,3988.937
2010-12-06,3967.238
2010-12-07,4011.706
2010-12-08,3953.796
2010-12-09,3932.496
2010-12-10,3973.275
2010-12-13,4038.99
2010-12-14,4035.143
2010-12-15,4015.132
2010-12-16,3977.447
2010-12-17,3940.266
2010-12-20,3948.667
2010-12-21,3992.572
2010-12-22,3976.941
2010-12-23,3963.05
2010-12-24,3978.668
2010-12-27,3937.049
2010-12-28,3933.112
2010-12-29,3947.673
2010-12-30,3945.976
2010-12-31,3985.638
2011-01-03,4019.091
2011-01-04,3996.105
2011-01-05,3920.211
2011-01-06,3907.319
2011-01-07,3875.828
2011-01-10,3810.945
2011-01-11,3861.709
2011-01-12,3969.447
2011-01-13,4051.625
2011-01-14,4059.651
2011-01-17,4036.955
2011-01-18,4104.427
2011-01-19,4100.018
2011-01-20,4036.086
2011-01-21,4109.619
2011-01-24,4138.301
2011-01-25,4130.706
2011-01-26,4180.42
2011-01-27,4208.639
2011-01-28,4147.412
2011-01-31,4156.449
2011-02-01,4243.415
2011-02-02,4245.364
2011-02-03,4197.39
2011-02-04,4186.395
2011-02-07,4223.314
2011-02-08,4289.997
2011-02-09,4299.305
2011-02-10,4276.317
2011-02-11,4279.502
2011-02-14,4266.975
2011-02-15,4282.921
2011-02-16,4293.072
2011-02-17,4306.865
2011-02-18,4337.134
2011-02-21,4286.214
2011-02-22,4289.814
2011-02-23,4235.514
2011-02-24,4203.711
2011-02-25,4228.681
2011-02-28,4301.491
2011-03-01,4279.924
2011-03-02,4267.25
2011-03-03,4310.974
2011-03-04,4298.482
2011-03-07,4295.043
2011-03-08,4264.869
2011-03-09,4253.035
2011-03-10,4170.564
2011-03-11,4133.684
2011-03-14,4105.832
2011-03-15,3978.181
2011-03-16,3887.19
2011-03-17,4001.971
2011-03-18,4042.981
2011-03-21,4146.843
2011-03-22,4130.366
2011-03-23,4117.858
2011-03-24,4219.332
2011-03-25,4210.856
2011-03-28,4198.506
2011-03-29,4183.062
2011-03-30,4264.409
2011-03-31,4283.487
2011-04-01,4353.08
2011-04-04,4379.64
2011-04-05,4369.522
2011-04-06,4435.614
2011-04-07,4391.034
2011-04-08,4456.972
2011-04-11,4449.209
2011-04-12,4397.727
2011-04-13,4445.485
2011-04-14,4410.921
2011-04-15,4417.74
2011-04-18,4259.472
2011-04-19,4302.16
2011-04-20,4490.742
2011-04-21,4533.547
2011-04-22,4533.547
2011-04-25,4530.28
2011-04-26,4590.766
2011-04-27,4630.639
2011-04-28,4732.995
2011-04-29,4761.109
2011-05-02,4785.992
2011-05-03,4752.103
2011-05-04,4684.096
2011-05-05,4595.192
2011-05-06,4626.987
2011-05-09,4501.363
2011-05-10,4583.86
2011-05-11,4559.738
2011-05-12,4495.725
2011-05-13,4470.163
2011-05-16,4469.298
2011-05-17,4370.215
2011-05-18,4421.278
2011-05-19,4457.145
2011-05-20,4373.136
2011-05-23,4244.273
2011-05-24,4289.366
2011-05-25,4291.011
2011-05-26,4267.038
2011-05-27,4345.199
2011-05-30,4350.395
2011-05-31,4463.955
2011-06-01,4434.055
2011-06-02,4353.576
2011-06-03,4413.999
2011-06-06,4410.882
2011-06-07,4443.748
2011-06-08,4391.792
2011-06-09,4423.043
2011-06-10,4322.912
2011-06-13,4335.498
2011-06-14,4437.125
2011-06-15,4327.773
2011-06-16,4278.15
2011-06-17,4358.244
2011-06-20,4350.966
2011-06-21,4452.595
2011-06-22,4466.613
2011-06-23,4302.977
2011-06-24,4295.029
2011-06-27,4321.374
2011-06-28,4381.348
2011-06-29,4468.899
2011-06-30,4552.159
2011-07-01,4572.707
2011-07-04,4600.202
2011-07-05,4583.177
2011-07-06,4529.423
2011-07-07,4576.314
2011-07-08,4501.316
2011-07-11,4311.809
2011-07-12,4279.48
2011-07-13,4390.269
2011-07-14,4356.471
2011-07-15,4351.735
2011-07-18,4252.771
2011-07-19,4353.589
2011-07-20,4373.304
2011-07-21,4468.385
2011-07-22,4485.435
2011-07-25,4488.696
2011-07-26,4532.681
2011-07-27,4441.057
2011-07-28,4371.816
2011-07-29,4374.861
2011-08-01,4204.676
2011-08-02,4109.216
2011-08-03,4033.857
2011-08-04,3855.85
2011-08-05,3759.896
2011-08-08,3565.875
2011-08-09,3578.739
2011-08-10,3394.318
2011-08-11,3529.685
2011-08-12,3638.967
2011-08-15,3714.113
2011-08-16,3680.518
2011-08-17,3666.229
2011-08-18,3419.587
2011-08-19,3368.179
2011-08-22,3355.419
2011-08-23,3391.548
2011-08-24,3488.853
2011-08-25,3419.549
2011-08-26,3392.802
2011-08-29,3516.878
2011-08-30,3481.373
2011-08-31,3562.05
2011-09-01,3494.141
2011-09-02,3367.121
2011-09-05,3167.246
2011-09-06,3120.815
2011-09-07,3249.335
2011-09-08,3244.772
2011-09-09,3046.885
2011-09-12,2953.023
2011-09-13,3021.087
2011-09-14,3121.558
2011-09-15,3258.389
2011-09-16,3281.945
2011-09-19,3148.289
2011-09-20,3261.429
2011-09-21,3177.79
2011-09-22,2967.79
2011-09-23,2995.204
2011-09-26,3064.56
2011-09-27,3267.427
2011-09-28,3231.781
2011-09-29,3277.65
2011-09-30,3141.03
2011-10-03,3036.777
2011-10-04,2943.652
2011-10-05,3092.173
2011-10-06,3216.804
2011-10-07,3257.018
2011-10-10,3395.664
2011-10-11,3400.369
2011-10-12,3517.866
2011-10-13,3449.856
2011-10-14,3523.571
2011-10-17,3435.664
2011-10-18,3427.705
2011-10-19,3475.231
2011-10-20,3364.962
2011-10-21,3535.522
2011-10-24,3585.631
2011-10-25,3582.748
2011-10-26,3544.243
2011-10-27,3816.419
2011-10-28,3831.183
2011-10-31,3646.868
2011-11-01,3400.933
2011-11-02,3508.062
2011-11-03,3593.298
2011-11-04,3504.821
2011-11-07,3482.871
2011-11-08,3516.965
2011-11-09,3384.734
2011-11-10,3402.538
2011-11-11,3549.338
2011-11-14,3480.144
2011-11-15,3420.814
2011-11-16,3411.793
2011-11-17,3370.301
2011-11-18,3342.155
2011-11-21,3216.629
2011-11-22,3185.721
2011-11-23,3106.42
2011-11-24,3086.212
2011-11-25,3107.467
2011-11-28,3271.426
2011-11-29,3296.831
2011-11-30,3493.719
2011-12-01,3464.894
2011-12-02,3481.272
2011-12-05,3506.845
2011-12-06,3442.781
2011-12-07,3424.906
2011-12-08,3335.867
2011-12-09,3409.647
2011-12-12,3260.993
2011-12-13,3224.747
2011-12-14,3133.248
2011-12-15,3173.531
2011-12-16,3170.509
2011-12-19,3148.049
2011-12-20,3269.134
2011-12-21,3223.559
2011-12-22,3261.041
2011-12-23,3269.966
2011-12-26,3269.966
2011-12-27,3281.9
2011-12-28,3188.043
2011-12-29,3221.173
2011-12-30,3264.897
2012-01-02,3361.379
2012-01-03,3428.9
2012-01-04,3364.042
2012-01-05,3325.894
2012-01-06,3288.11
2012-01-09,3273.181
2012-01-10,3362.588
2012-01-11,3337.542
2012-01-12,3380.649
2012-01-13,3326.717
2012-01-16,3368.305
2012-01-17,3446.62
2012-01-18,3479.9
2012-01-19,3537.8
2012-01-20,3536.459
2012-01-23,3588.561
2012-01-24,3558.942
2012-01-25,3557.333
2012-01-26,3671.915
2012-01-27,3648.62
2012-01-30,3605.632
2012-01-31,3609.743
2012-02-01,3725.942
2012-02-02,3740.029
2012-02-03,3789.328
2012-02-06,3774.047
2012-02-07,3814.349
2012-02-08,3816.213
2012-02-09,3853.451
2012-02-10,3766.658
2012-02-13,3800.001
2012-02-14,3768.479
2012-02-15,3768.505
2012-02-16,3757.66
2012-02-17,3844.957
2012-02-20,3931.778
2012-02-21,3906.44
2012-02-22,3865.563
2012-02-23,3868.647
2012-02-24,3943.078
2012-02-27,3914.212
2012-02-28,3944.558
2012-02-29,3912.966
2012-03-01,3946.668
2012-03-02,3898.591
2012-03-05,3875.858
2012-03-06,3710.073
2012-03-07,3735.887
2012-03-08,3872.463
2012-03-09,3853.921
2012-03-12,3871.938
2012-03-13,3914.222
2012-03-14,3932.183
2012-03-15,3979.963
2012-03-16,4016.351
2012-03-19,4034.978
2012-03-20,3969.309
2012-03-21,3971.941
2012-03-22,3927.276
2012-03-23,3958.331
2012-03-26,4024.143
2012-03-27,4021.486
2012-03-28,3966.08
2012-03-29,3892.665
2012-03-30,3947.688
2012-04-02,4005.811
2012-04-03,3976.474
2012-04-04,3799.854
2012-04-05,3778.323
2012-04-06,3778.323
2012-04-09,3780.492
2012-04-10,3689.642
2012-04-11,3738.831
2012-04-12,3796.121
2012-04-13,3684.038
2012-04-16,3700.447
2012-04-17,3819.064
2012-04-18,3776.801
2012-04-19,3748.667
2012-04-20,3806.716
2012-04-23,3656.512
2012-04-24,3715.767
2012-04-25,3775.898
2012-04-26,3813.51
2012-04-27,3856.939
2012-04-30,3822.491
2012-05-01,3819.458
2012-05-02,3772.141
2012-05-03,3766.0
2012-05-04,3676.415
2012-05-07,3662.264
2012-05-08,3577.818
2012-05-09,3578.266
2012-05-10,3601.471
2012-05-11,3629.606
2012-05-14,3529.559
2012-05-15,3487.458
2012-05-16,3466.872
2012-05-17,3414.875
2012-05-18,3395.429
2012-05-21,3440.046
2012-05-22,3496.628
2012-05-23,3368.371
2012-05-24,3381.142
2012-05-25,3373.665
2012-05-28,3374.742
2012-05-29,3416.21
2012-05-30,3315.538
2012-05-31,3298.843
2012-06-01,3185.762
2012-06-04,3178.738
2012-06-05,3167.513
2012-06-06,3243.666
2012-06-07,3290.979
2012-06-08,3257.026
2012-06-11,3275.084
2012-06-12,3268.561
2012-06-13,3292.701
2012-06-14,3289.714
2012-06-15,3343.621
2012-06-18,3341.96
2012-06-19,3431.491
2012-06-20,3454.901
2012-06-21,3402.086
2012-06-22,3338.219
2012-06-25,3254.585
2012-06-26,3251.341
2012-06-27,3294.766
2012-06-28,3246.635
2012-06-29,3457.042
2012-07-02,3471.422
2012-07-03,3524.832
2012-07-04,3493.533
2012-07-05,3443.549
2012-07-06,3357.435
2012-07-09,3342.082
2012-07-10,3359.082
2012-07-11,3361.482
2012-07-12,3326.964
2012-07-13,3415.596
2012-07-16,3419.309
2012-07-17,3417.395
2012-07-18,3486.237
2012-07-19,3525.242
2012-07-20,3433.562
2012-07-23,3310.444
2012-07-24,3287.472
2012-07-25,3307.426
2012-07-26,3444.561
2012-07-27,3519.208
2012-07-30,3526.035
2012-07-31,3544.147
2012-08-01,3530.527
2012-08-02,3416.152
2012-08-03,3599.996
2012-08-06,3651.579
2012-08-07,3678.639
2012-08-08,3657.909
2012-08-09,3642.349
2012-08-10,3634.081
2012-08-13,3626.19
2012-08-14,3649.617
2012-08-15,3624.002
2012-08-16,3673.063
2012-08-17,3680.443
2012-08-20,3688.42
2012-08-21,3758.395
2012-08-22,3716.941
2012-08-23,3715.622
2012-08-24,3704.17
2012-08-27,3743.438
2012-08-28,3735.903
2012-08-29,3729.396
2012-08-30,3659.554
2012-08-31,3728.483
2012-09-03,3745.219
2012-09-04,3694.538
2012-09-05,3723.515
2012-09-06,3839.555
2012-09-07,3914.561
2012-09-10,3909.852
2012-09-11,3975.973
2012-09-12,4007.656
2012-09-13,3995.205
2012-09-14,4130.313
2012-09-17,4118.8
2012-09-18,4062.245
2012-09-19,4089.001
2012-09-20,4055.901
2012-09-21,4103.769
2012-09-24,4059.209
2012-09-25,4082.25
2012-09-26,3962.238
2012-09-27,3976.287
2012-09-28,3938.739
2012-10-01,4010.481
2012-10-02,4009.554
2012-10-03,4008.976
2012-10-04,4034.556
2012-10-05,4100.907
2012-10-08,4014.364
2012-10-09,3961.705
2012-10-10,3949.535
2012-10-11,4004.122
2012-10-12,3983.275
2012-10-15,3990.225
2012-10-16,4079.992
2012-10-17,4122.013
2012-10-18,4133.517
2012-10-19,4083.057
2012-10-22,4067.769
2012-10-23,3952.067
2012-10-24,3966.716
2012-10-25,3969.838
2012-10-26,3978.111
2012-10-29,3954.942
2012-10-30,4022.702
2012-10-31,4004.013
2012-11-01,4039.273
2012-11-02,4027.565
2012-11-05,3986.963
2012-11-06,4019.739
2012-11-07,3930.813
2012-11-08,3905.143
2012-11-09,3878.781
2012-11-12,3881.286
2012-11-13,3881.626
2012-11-14,3851.832
2012-11-15,3838.235
2012-11-16,3762.127
2012-11-19,3889.613
2012-11-20,3913.243
2012-11-21,3927.198
2012-11-22,3980.616
2012-11-23,4037.067
2012-11-26,4030.149
2012-11-27,4043.338
2012-11-28,4041.301
2012-11-29,4096.277
2012-11-30,4108.5
2012-12-03,4144.156
2012-12-04,4145.89
2012-12-05,4149.627
2012-12-06,4167.141
2012-12-07,4140.269
2012-12-10,4146.509
2012-12-11,4202.262
2012-12-12,4227.059
2012-12-13,4223.329
2012-12-14,4237.838
2012-12-17,4258.679
2012-12-18,4300.874
2012-12-19,4324.825
2012-12-20,4319.997
2012-12-21,4281.295
2012-12-24,4287.957
2012-12-25,4287.957
2012-12-26,4296.731
2012-12-27,4304.874
2012-12-28,4285.798
2012-12-31,4273.804
2013-01-01,4273.804
2013-01-02,4384.639
2013-01-03,4324.948
2013-01-04,4318.765
2013-01-07,4310.673
2013-01-08,4280.499
2013-01-09,4286.684
2013-01-10,4336.948
2013-01-11,4388.139
2013-01-14,4400.883
2013-01-15,4367.403
2013-01-16,4359.26
2013-01-17,4406.146
2013-01-18,4367.521
2013-01-21,4400.495
2013-01-22,4363.838
2013-01-23,4370.394
2013-01-24,4420.992
2013-01-25,4516.262
2013-01-28,4497.913
2013-01-29,4512.083
2013-01-30,4522.719
2013-01-31,4503.047
2013-02-01,4581.209
2013-02-04,4425.29
2013-02-05,4432.025
2013-02-06,4388.794
2013-02-07,4344.466
2013-02-08,4379.042
2013-02-11,4366.98
2013-02-12,4409.793
2013-02-13,4433.616
2013-02-14,4359.03
2013-02-15,4341.867
2013-02-18,4360.242
2013-02-19,4428.972
2013-02-20,4423.741
2013-02-21,4296.123
2013-02-22,4312.975
2013-02-25,4389.349
2013-02-26,4249.266
2013-02-27,4301.945
2013-02-28,4326.568
2013-03-01,4277.613
2013-03-04,4274.515
2013-03-05,4376.025
2013-03-06,4395.844
2013-03-07,4437.744
2013-03-08,4427.183
2013-03-11,4437.854
2013-03-12,4428.517
2013-03-13,4408.396
2013-03-14,4463.283
2013-03-15,4481.938
2013-03-18,4430.18
2013-03-19,4372.953
2013-03-20,4421.82
2013-03-21,4377.993
2013-03-22,4390.809
2013-03-25,4331.243
2013-03-26,4329.097
2013-03-27,4255.21
2013-03-28,4281.417
2013-03-29,4281.417
2013-04-01,4283.418
2013-04-02,4360.835
2013-04-03,4328.14
2013-04-04,4295.282
2013-04-05,4265.347
2013-04-08,4269.202
2013-04-09,4267.126
2013-04-10,4371.483
2013-04-11,4416.657
2013-04-12,4339.32
2013-04-15,4315.304
2013-04-16,4313.423
2013-04-17,4187.073
2013-04-18,4182.502
2013-04-19,4175.764
2013-04-22,4171.73
2013-04-23,4266.042
2013-04-24,4313.632
2013-04-25,4355.678
2013-04-26,4348.655
2013-04-29,4399.832
2013-04-30,4448.376
2013-05-01,4451.413
2013-05-02,4434.029
2013-05-03,4534.875
2013-05-06,4508.152
2013-05-07,4552.676
2013-05-08,4615.853
2013-05-09,4595.899
2013-05-10,4561.318
2013-05-13,4564.067
2013-05-14,4596.658
2013-05-15,4567.004
2013-05-16,4587.072
2013-05-17,4568.409
2013-05-20,4612.311
2013-05-21,4624.51
2013-05-22,4659.08
2013-05-23,4571.069
2013-05-24,4557.191
2013-05-27,4599.783
2013-05-28,4622.364
2013-05-29,4585.328
2013-05-30,4647.139
2013-05-31,4586.375
2013-06-03,4575.055
2013-06-04,4596.665
2013-06-05,4546.166
2013-06-06,4533.473
2013-06-07,4626.368
2013-06-10,4645.852
2013-06-11,4626.262
2013-06-12,4609.184
2013-06-13,4569.171
2013-06-14,4603.854
2013-06-17,4654.59
2013-06-18,4680.026
2013-06-19,4667.931
2013-06-20,4441.856
2013-06-21,4352.193
2013-06-24,4282.854
2013-06-25,4343.477
2013-06-26,4387.043
2013-06-27,4415.364
2013-06-28,4397.316
2013-07-01,4426.483
2013-07-02,4387.121
2013-07-03,4321.668
2013-07-04,4390.134
2013-07-05,4264.666
2013-07-08,4359.149
2013-07-09,4382.22
2013-07-10,4413.381
2013-07-11,4525.661
2013-07-12,4558.052
2013-07-15,4568.22
2013-07-16,4581.385
2013-07-17,4594.159
2013-07-18,4640.797
2013-07-19,4654.132
2013-07-22,4671.094
2013-07-23,4671.056
2013-07-24,4713.479
2013-07-25,4674.236
2013-07-26,4653.494
2013-07-29,4658.848
2013-07-30,4668.164
2013-07-31,4682.616
2013-08-01,4741.282
2013-08-02,4759.085
2013-08-05,4740.941
2013-08-06,4712.184
2013-08-07,4694.795
2013-08-08,4750.616
2013-08-09,4750.425
2013-08-12,4741.914
2013-08-13,4751.681
2013-08-14,4776.542
2013-08-15,4736.58
2013-08-16,4773.563
2013-08-19,4765.86
2013-08-20,4755.271
2013-08-21,4728.778
2013-08-22,4780.14
2013-08-23,4813.795
2013-08-26,4811.783
2013-08-27,4710.797
2013-08-28,4642.159
2013-08-29,4623.845
2013-08-30,4561.079
2013-09-02,4640.854
2013-09-03,4593.984
2013-09-04,4613.844
2013-09-05,4609.216
2013-09-06,4642.418
2013-09-09,4678.544
2013-09-10,4776.415
2013-09-11,4816.203
2013-09-12,4817.678
2013-09-13,4811.055
2013-09-16,4905.379
2013-09-17,4892.749
2013-09-18,4914.466
2013-09-19,5014.349
2013-09-20,4989.246
2013-09-23,4962.014
2013-09-24,4977.952
2013-09-25,4984.193
2013-09-26,4974.322
2013-09-27,4995.899
2013-09-30,4956.382
2013-10-01,5004.653
2013-10-02,4994.438
2013-10-03,4988.202
2013-10-04,4990.274
2013-10-07,4964.771
2013-10-08,4955.153
2013-10-09,4902.586
2013-10-10,4999.762
2013-10-11,5036.395
2013-10-14,5044.682
2013-10-15,5059.752
2013-10-16,5078.431
2013-10-17,5125.309
2013-10-18,5171.399
2013-10-21,5167.677
2013-10-22,5251.402
2013-10-23,5238.781
2013-10-24,5280.953
2013-10-25,5281.82
2013-10-28,5274.128
2013-10-29,5289.897
2013-10-30,5290.763
2013-10-31,5239.415
2013-11-01,5186.909
2013-11-04,5213.538
2013-11-05,5181.175
2013-11-06,5222.181
2013-11-07,5185.784
2013-11-08,5169.235
2013-11-11,5209.292
2013-11-12,5203.136
2013-11-13,5177.634
2013-11-14,5253.551
2013-11-15,5273.401
2013-11-18,5326.611
2013-11-19,5310.425
2013-11-20,5292.515
2013-11-21,5286.121
2013-11-22,5323.406
2013-11-25,5360.744
2013-11-26,5375.96
2013-11-27,5415.045
2013-11-28,5444.621
2013-11-29,5462.232
2013-12-02,5439.049
2013-12-03,5350.761
2013-12-04,5292.496
2013-12-05,5296.687
2013-12-06,5355.701
2013-12-09,5385.573
2013-12-10,5361.79
2013-12-11,5347.775
2013-12-12,5297.16
2013-12-13,5283.037
2013-12-16,5379.674
2013-12-17,5330.972
2013-12-18,5397.357
2013-12-19,5446.154
2013-12-20,5482.945
2013-12-23,5547.602
2013-12-24,5531.615
2013-12-25,5531.615
2013-12-26,5541.935
2013-12-27,5634.607
2013-12-30,5628.629
2013-12-31,5614.369
2014-01-01,5614.369
2014-01-02,5481.408
2014-01-03,5484.336
2014-01-06,5491.556
2014-01-07,5517.515
2014-01-08,5511.494
2014-01-09,5464.616
2014-01-10,5525.382
2014-01-13,5540.736
2014-01-14,5564.923
2014-01-15,5633.58
2014-01-16,5631.255
2014-01-17,5625.83
2014-01-20,5613.245
2014-01-21,5613.858
2014-01-22,5615.422
2014-01-23,5612.652
2014-01-24,5476.05
2014-01-27,5441.624
2014-01-28,5474.926
2014-01-29,5421.481
2014-01-30,5406.209
2014-01-31,5337.171
2014-02-03,5285.148
2014-02-04,5254.429
2014-02-05,5258.491
2014-02-06,5366.993
2014-02-07,5399.21
2014-02-10,5407.6
2014-02-11,5523.907
2014-02-12,5523.926
2014-02-13,5586.347
2014-02-14,5632.719
2014-02-17,5639.482
2014-02-18,5659.876
2014-02-19,5662.36
2014-02-20,5617.131
2014-02-21,5652.82
2014-02-24,5669.434
2014-02-25,5668.495
2014-02-26,5617.412
2014-02-27,5582.584
2014-02-28,5694.904
2014-03-03,5489.201
2014-03-04,5608.305
2014-03-05,5581.303
2014-03-06,5624.287
2014-03-07,5524.18
2014-03-10,5480.496
2014-03-11,5496.441
2014-03-12,5440.641
2014-03-13,5353.579
2014-03-14,5369.052
2014-03-17,5444.659
2014-03-18,5476.651
2014-03-19,5493.022
2014-03-20,5449.999
2014-03-21,5473.369
2014-03-24,5387.255
2014-03-25,5468.961
2014-03-26,5534.856
2014-03-27,5517.824
2014-03-28,5598.834
2014-03-31,5595.633
2014-04-01,5629.489
2014-04-02,5629.278
2014-04-03,5612.26
2014-04-04,5638.857
2014-04-07,5552.29
2014-04-08,5555.882
2014-04-09,5583.461
2014-04-10,5572.722
2014-04-11,5494.94
2014-04-14,5476.309
2014-04-15,5385.215
2014-04-16,5465.333
2014-04-17,5529.325
2014-04-18,5529.325
2014-04-21,5516.736
2014-04-22,5622.705
2014-04-23,5602.819
2014-04-24,5601.243
2014-04-25,5525.247
2014-04-28,5552.95
2014-04-29,5618.248
2014-04-30,5643.637
2014-05-01,5643.637
2014-05-02,5614.757
2014-05-05,5599.571
2014-05-06,5583.828
2014-05-07,5609.413
2014-05-08,5635.02
2014-05-09,5579.29
2014-05-12,5647.622
2014-05-13,5653.461
2014-05-14,5652.582
2014-05-15,5599.355
2014-05-16,5574.769
