Date,USA GROWTH Standard (Large+Mid Cap)
2009-12-01,2747.583
2009-12-02,2749.28
2009-12-03,2727.202
2009-12-04,2739.667
2009-12-07,2731.449
2009-12-08,2704.85
2009-12-09,2717.164
2009-12-10,2737.609
2009-12-11,2741.098
2009-12-14,2769.447
2009-12-15,2758.693
2009-12-16,2763.236
2009-12-17,2729.253
2009-12-18,2751.121
2009-12-21,2780.492
2009-12-22,2794.788
2009-12-23,2811.149
2009-12-24,2826.697
2009-12-25,2826.697
2009-12-28,2832.101
2009-12-29,2827.535
2009-12-30,2829.44
2009-12-31,2798.482
2010-01-01,2798.482
2010-01-04,2842.72
2010-01-05,2849.651
2010-01-06,2849.566
2010-01-07,2852.506
2010-01-08,2870.45
2010-01-11,2868.295
2010-01-12,2840.652
2010-01-13,2865.548
2010-01-14,2872.529
2010-01-15,2843.222
2010-01-18,2843.222
2010-01-19,2878.493
2010-01-20,2841.556
2010-01-21,2798.342
2010-01-22,2727.884
2010-01-25,2739.762
2010-01-26,2733.869
2010-01-27,2744.269
2010-01-28,2696.822
2010-01-29,2661.913
2010-02-01,2702.776
2010-02-02,2732.182
2010-02-03,2726.494
2010-02-04,2641.996
2010-02-05,2653.087
2010-02-08,2636.233
2010-02-09,2672.011
2010-02-10,2663.963
2010-02-11,2697.575
2010-02-12,2695.201
2010-02-15,2695.201
2010-02-16,2740.771
2010-02-17,2756.705
2010-02-18,2775.429
2010-02-19,2777.522
2010-02-22,2769.484
2010-02-23,2735.771
2010-02-24,2759.925
2010-02-25,2758.969
2010-02-26,2761.937
2010-03-01,2796.057
2010-03-02,2802.288
2010-03-03,2805.229
2010-03-04,2814.14
2010-03-05,2851.169
2010-03-08,2851.311
2010-03-09,2857.423
2010-03-10,2870.357
2010-03-11,2882.371
2010-03-12,2886.251
2010-03-15,2885.567
2010-03-16,2904.946
2010-03-17,2918.511
2010-03-18,2915.89
2010-03-19,2897.634
2010-03-22,2918.063
2010-03-23,2937.088
2010-03-24,2917.677
2010-03-25,2912.377
2010-03-26,2914.159
2010-03-29,2929.43
2010-03-30,2936.16
2010-03-31,2923.34
2010-04-01,2941.222
2010-04-02,2941.222
2010-04-05,2967.915
2010-04-06,2970.417
2010-04-07,2957.135
2010-04-08,2966.285
2010-04-09,2986.288
2010-04-12,2991.005
2010-04-13,2994.682
2010-04-14,3028.382
2010-04-15,3033.816
2010-04-16,2993.266
2010-04-19,3000.65
2010-04-20,3024.462
2010-04-21,3024.619
2010-04-22,3034.948
2010-04-23,3056.914
2010-04-26,3047.485
2010-04-27,2978.899
2010-04-28,2990.551
2010-04-29,3026.142
2010-04-30,2972.593
2010-05-03,3007.634
2010-05-04,2930.989
2010-05-05,2911.055
2010-05-06,2822.825
2010-05-07,2765.622
2010-05-10,2891.465
2010-05-11,2880.556
2010-05-12,2929.397
2010-05-13,2892.423
2010-05-14,2835.052
2010-05-17,2837.983
2010-05-18,2801.442
2010-05-19,2782.621
2010-05-20,2677.539
2010-05-21,2713.67
2010-05-24,2689.4
2010-05-25,2688.395
2010-05-26,2669.766
2010-05-27,2757.162
2010-05-28,2724.827
2010-05-31,2724.827
2010-06-01,2677.556
2010-06-02,2750.043
2010-06-03,2770.458
2010-06-04,2674.219
2010-06-07,2633.012
2010-06-08,2649.449
2010-06-09,2634.854
2010-06-10,2713.574
2010-06-11,2732.352
2010-06-14,2730.592
2010-06-15,2797.128
2010-06-16,2795.656
2010-06-17,2797.751
2010-06-18,2800.354
2010-06-21,2788.767
2010-06-22,2743.677
2010-06-23,2738.654
2010-06-24,2690.833
2010-06-25,2693.909
2010-06-28,2688.059
2010-06-29,2595.237
2010-06-30,2568.433
2010-07-01,2567.023
2010-07-02,2557.647
2010-07-05,2557.647
2010-07-06,2568.474
2010-07-07,2649.309
2010-07-08,2673.899
2010-07-09,2690.961
2010-07-12,2695.316
2010-07-13,2735.993
2010-07-14,2744.032
2010-07-15,2746.255
2010-07-16,2670.006
2010-07-19,2688.014
2010-07-20,2725.523
2010-07-21,2688.699
2010-07-22,2750.051
2010-07-23,2773.108
2010-07-26,2797.956
2010-07-27,2786.844
2010-07-28,2767.253
2010-07-29,2751.305
2010-07-30,2754.909
2010-08-02,2812.004
2010-08-03,2798.0
2010-08-04,2822.746
2010-08-05,2817.147
2010-08-06,2810.1
2010-08-09,2825.588
2010-08-10,2804.798
2010-08-11,2727.669
2010-08-12,2707.436
2010-08-13,2694.405
2010-08-16,2697.3
2010-08-17,2736.795
2010-08-18,2743.228
2010-08-19,2701.983
2010-08-20,2695.862
2010-08-23,2678.761
2010-08-24,2634.534
2010-08-25,2646.457
2010-08-26,2624.076
2010-08-27,2665.065
2010-08-30,2629.245
2010-08-31,2621.787
2010-09-01,2698.796
2010-09-02,2728.373
2010-09-03,2766.207
2010-09-06,2766.207
2010-09-07,2740.413
2010-09-08,2757.143
2010-09-09,2761.417
2010-09-10,2776.253
2010-09-13,2809.34
2010-09-14,2813.728
2010-09-15,2828.222
2010-09-16,2832.403
2010-09-17,2839.778
2010-09-20,2880.672
2010-09-21,2876.395
2010-09-22,2868.034
2010-09-23,2855.422
2010-09-24,2916.535
2010-09-27,2903.456
2010-09-28,2918.624
2010-09-29,2916.333
2010-09-30,2905.069
2010-10-01,2911.014
2010-10-04,2885.245
2010-10-05,2945.813
2010-10-06,2938.811
2010-10-07,2934.769
2010-10-08,2958.69
2010-10-11,2959.595
2010-10-12,2970.502
2010-10-13,2999.578
2010-10-14,2994.86
2010-10-15,3024.677
2010-10-18,3035.829
2010-10-19,2983.78
2010-10-20,3013.834
2010-10-21,3024.084
2010-10-22,3038.753
2010-10-25,3049.517
2010-10-26,3054.871
2010-10-27,3051.056
2010-10-28,3053.049
2010-10-29,3056.893
2010-11-01,3064.108
2010-11-02,3093.59
2010-11-03,3101.661
2010-11-04,3155.475
2010-11-05,3161.154
2010-11-08,3160.858
2010-11-09,3141.763
2010-11-10,3156.468
2010-11-11,3139.54
2010-11-12,3093.402
2010-11-15,3088.536
2010-11-16,3038.676
2010-11-17,3045.289
2010-11-18,3095.715
2010-11-19,3110.63
2010-11-22,3118.162
2010-11-23,3073.483
2010-11-24,3126.949
2010-11-25,3126.949
2010-11-26,3106.947
2010-11-29,3099.546
2010-11-30,3079.087
2010-12-01,3146.655
2010-12-02,3183.279
2010-12-03,3193.501
2010-12-06,3191.638
2010-12-07,3191.179
2010-12-08,3195.766
2010-12-09,3200.618
2010-12-10,3216.371
2010-12-13,3214.881
2010-12-14,3218.665
2010-12-15,3204.005
2010-12-16,3224.335
2010-12-17,3230.353
2010-12-20,3237.442
2010-12-21,3253.363
2010-12-22,3255.402
2010-12-23,3249.471
2010-12-24,3249.471
2010-12-27,3249.081
2010-12-28,3246.949
2010-12-29,3256.59
2010-12-30,3253.055
2010-12-31,3248.925
2011-01-03,3282.562
2011-01-04,3266.809
2011-01-05,3284.734
2011-01-06,3282.436
2011-01-07,3280.477
2011-01-10,3282.123
2011-01-11,3295.56
2011-01-12,3323.631
2011-01-13,3320.538
2011-01-14,3341.311
2011-01-17,3341.311
2011-01-18,3353.673
2011-01-19,3316.793
2011-01-20,3304.398
2011-01-21,3295.005
2011-01-24,3322.701
2011-01-25,3325.637
2011-01-26,3349.071
2011-01-27,3353.199
2011-01-28,3284.369
2011-01-31,3312.356
2011-02-01,3361.05
2011-02-02,3354.078
2011-02-03,3362.671
2011-02-04,3378.312
2011-02-07,3395.654
2011-02-08,3411.922
2011-02-09,3404.949
2011-02-10,3405.727
2011-02-11,3427.809
2011-02-14,3435.543
2011-02-15,3423.507
2011-02-16,3445.736
2011-02-17,3453.371
2011-02-18,3455.221
2011-02-21,3455.221
2011-02-22,3369.874
2011-02-23,3339.6
2011-02-24,3342.605
2011-02-25,3387.538
2011-02-28,3396.767
2011-03-01,3341.366
2011-03-02,3351.951
2011-03-03,3412.474
2011-03-04,3391.095
2011-03-07,3355.471
2011-03-08,3380.623
2011-03-09,3371.059
2011-03-10,3310.307
2011-03-11,3335.196
2011-03-14,3318.07
2011-03-15,3282.756
2011-03-16,3219.422
2011-03-17,3257.416
2011-03-18,3262.883
2011-03-21,3317.736
2011-03-22,3306.113
2011-03-23,3321.751
2011-03-24,3361.573
2011-03-25,3371.448
2011-03-28,3361.392
2011-03-29,3391.264
2011-03-30,3410.489
2011-03-31,3408.181
2011-04-01,3425.258
2011-04-04,3425.435
2011-04-05,3424.06
2011-04-06,3426.717
2011-04-07,3422.692
2011-04-08,3405.905
2011-04-11,3397.236
2011-04-12,3372.486
2011-04-13,3385.864
2011-04-14,3385.069
2011-04-15,3393.963
2011-04-18,3361.517
2011-04-19,3381.08
2011-04-20,3434.383
2011-04-21,3459.703
2011-04-22,3459.703
2011-04-25,3451.976
2011-04-26,3478.592
2011-04-27,3498.27
2011-04-28,3507.541
2011-04-29,3513.296
2011-05-02,3508.334
2011-05-03,3490.182
2011-05-04,3466.868
2011-05-05,3443.524
2011-05-06,3458.844
2011-05-09,3480.889
2011-05-10,3509.614
2011-05-11,3472.432
2011-05-12,3492.465
2011-05-13,3461.879
2011-05-16,3430.846
2011-05-17,3426.071
2011-05-18,3460.198
2011-05-19,3470.807
2011-05-20,3450.196
2011-05-23,3406.435
2011-05-24,3400.998
2011-05-25,3416.989
2011-05-26,3438.603
2011-05-27,3451.34
2011-05-30,3451.34
2011-05-31,3488.637
2011-06-01,3412.348
2011-06-02,3411.829
2011-06-03,3374.914
2011-06-06,3339.304
2011-06-07,3337.516
2011-06-08,3319.289
2011-06-09,3340.441
2011-06-10,3287.044
2011-06-13,3279.951
2011-06-14,3328.747
2011-06-15,3272.368
2011-06-16,3267.224
2011-06-17,3270.663
2011-06-20,3290.911
2011-06-21,3346.188
2011-06-22,3326.127
2011-06-23,3328.908
2011-06-24,3288.706
2011-06-27,3320.82
2011-06-28,3375.905
2011-06-29,3401.676
2011-06-30,3438.44
2011-07-01,3489.059
2011-07-04,3489.059
2011-07-05,3496.233
2011-07-06,3508.105
2011-07-07,3548.453
2011-07-08,3526.901
2011-07-11,3459.723
2011-07-12,3441.291
2011-07-13,3454.66
2011-07-14,3423.742
2011-07-15,3460.872
2011-07-18,3436.161
2011-07-19,3507.199
2011-07-20,3498.169
2011-07-21,3535.942
2011-07-22,3549.118
2011-07-25,3532.256
2011-07-26,3518.888
2011-07-27,3439.43
2011-07-28,3436.906
2011-07-29,3420.219
2011-08-01,3403.235
2011-08-02,3311.444
2011-08-03,3336.326
2011-08-04,3168.191
2011-08-05,3162.47
2011-08-08,2956.679
2011-08-09,3098.589
2011-08-10,2975.93
2011-08-11,3111.252
2011-08-12,3140.798
2011-08-15,3196.523
2011-08-16,3165.079
2011-08-17,3157.921
2011-08-18,3002.452
2011-08-19,2952.138
2011-08-22,2957.608
2011-08-23,3070.644
2011-08-24,3105.476
2011-08-25,3051.627
2011-08-26,3115.944
2011-08-29,3201.712
2011-08-30,3216.974
2011-08-31,3229.363
2011-09-01,3194.34
2011-09-02,3115.883
2011-09-05,3115.883
2011-09-06,3103.607
2011-09-07,3189.663
2011-09-08,3160.239
2011-09-09,3074.176
2011-09-12,3094.602
2011-09-13,3129.106
2011-09-14,3178.059
2011-09-15,3228.507
2011-09-16,3247.591
2011-09-19,3228.913
2011-09-20,3217.508
2011-09-21,3132.828
2011-09-22,3027.121
2011-09-23,3044.65
2011-09-26,3105.577
2011-09-27,3138.884
2011-09-28,3070.538
2011-09-29,3068.334
2011-09-30,2985.697
2011-10-03,2903.877
2011-10-04,2971.901
2011-10-05,3033.426
2011-10-06,3093.881
2011-10-07,3071.166
2011-10-10,3175.38
2011-10-11,3184.576
2011-10-12,3207.911
2011-10-13,3214.31
2011-10-14,3279.562
2011-10-17,3216.029
2011-10-18,3269.584
2011-10-19,3214.996
2011-10-20,3221.167
2011-10-21,3285.822
2011-10-24,3340.333
2011-10-25,3272.622
2011-10-26,3293.896
2011-10-27,3403.693
2011-10-28,3413.48
2011-10-31,3338.542
2011-11-01,3252.433
2011-11-02,3302.115
2011-11-03,3368.017
2011-11-04,3355.001
2011-11-07,3371.121
2011-11-08,3409.266
2011-11-09,3284.854
2011-11-10,3304.306
2011-11-11,3371.068
2011-11-14,3346.833
2011-11-15,3370.249
2011-11-16,3318.516
2011-11-17,3252.599
2011-11-18,3244.878
2011-11-21,3186.949
2011-11-22,3183.491
2011-11-23,3114.457
2011-11-24,3114.457
2011-11-25,3102.086
2011-11-28,3201.419
2011-11-29,3202.779
2011-11-30,3331.779
2011-12-01,3334.398
2011-12-02,3329.777
2011-12-05,3360.334
2011-12-06,3355.096
2011-12-07,3351.365
2011-12-08,3290.507
2011-12-09,3344.439
2011-12-12,3300.738
2011-12-13,3262.861
2011-12-14,3213.588
2011-12-15,3217.752
2011-12-16,3230.96
2011-12-19,3197.92
2011-12-20,3294.913
2011-12-21,3281.656
2011-12-22,3299.448
2011-12-23,3329.181
2011-12-26,3329.181
2011-12-27,3334.646
2011-12-28,3292.291
2011-12-29,3324.528
2011-12-30,3313.062
2012-01-02,3313.062
2012-01-03,3362.671
2012-01-04,3366.795
2012-01-05,3377.1
2012-01-06,3374.708
2012-01-09,3376.671
2012-01-10,3406.874
2012-01-11,3405.232
2012-01-12,3416.416
2012-01-13,3401.027
2012-01-16,3401.027
2012-01-17,3421.626
2012-01-18,3462.08
2012-01-19,3484.858
2012-01-20,3476.606
2012-01-23,3481.962
2012-01-24,3486.018
2012-01-25,3534.555
2012-01-26,3516.846
2012-01-27,3517.88
2012-01-30,3515.457
2012-01-31,3519.068
2012-02-01,3548.595
2012-02-02,3557.465
2012-02-03,3609.091
2012-02-06,3608.694
2012-02-07,3613.831
2012-02-08,3620.167
2012-02-09,3634.672
2012-02-10,3611.951
2012-02-13,3638.47
2012-02-14,3642.65
2012-02-15,3623.03
2012-02-16,3659.661
2012-02-17,3658.995
2012-02-20,3658.995
2012-02-21,3660.402
2012-02-22,3657.346
2012-02-23,3676.114
2012-02-24,3686.982
2012-02-27,3687.749
2012-02-28,3703.015
2012-02-29,3687.017
2012-03-01,3711.44
2012-03-02,3699.876
2012-03-05,3678.562
2012-03-06,3624.661
2012-03-07,3651.14
2012-03-08,3694.564
2012-03-09,3709.115
2012-03-12,3702.998
2012-03-13,3764.866
2012-03-14,3766.494
2012-03-15,3784.528
2012-03-16,3788.783
2012-03-19,3809.902
2012-03-20,3795.398
2012-03-21,3793.929
2012-03-22,3771.243
2012-03-23,3779.225
2012-03-26,3833.832
2012-03-27,3826.798
2012-03-28,3806.95
2012-03-29,3802.391
2012-03-30,3811.563
2012-04-02,3847.255
2012-04-03,3842.437
2012-04-04,3798.696
2012-04-05,3808.416
2012-04-06,3808.416
2012-04-09,3769.232
2012-04-10,3704.072
2012-04-11,3730.969
2012-04-12,3783.025
2012-04-13,3740.721
2012-04-16,3716.871
2012-04-17,3782.272
2012-04-18,3771.558
2012-04-19,3741.195
2012-04-20,3741.724
2012-04-23,3705.542
2012-04-24,3701.638
2012-04-25,3775.19
2012-04-26,3800.523
2012-04-27,3819.576
2012-04-30,3800.849
2012-05-01,3811.862
2012-05-02,3813.672
2012-05-03,3779.405
2012-05-04,3708.415
2012-05-07,3708.949
2012-05-08,3692.293
2012-05-09,3672.903
2012-05-10,3670.944
2012-05-11,3665.367
2012-05-14,3624.79
2012-05-15,3608.242
2012-05-16,3592.148
2012-05-17,3524.106
2012-05-18,3494.84
2012-05-21,3576.781
2012-05-22,3574.29
2012-05-23,3591.841
2012-05-24,3587.273
2012-05-25,3578.575
2012-05-28,3578.575
2012-05-29,3622.569
2012-05-30,3573.142
2012-05-31,3554.693
2012-06-01,3456.533
2012-06-04,3464.968
2012-06-05,3484.174
2012-06-06,3563.633
2012-06-07,3555.543
2012-06-08,3583.962
2012-06-11,3531.948
2012-06-12,3572.961
2012-06-13,3538.313
2012-06-14,3568.631
2012-06-15,3609.683
2012-06-18,3630.424
2012-06-19,3666.706
2012-06-20,3659.274
2012-06-21,3568.675
2012-06-22,3598.144
2012-06-25,3539.545
2012-06-26,3557.363
2012-06-27,3582.255
2012-06-28,3563.983
2012-06-29,3663.842
2012-07-02,3675.887
2012-07-03,3707.834
2012-07-04,3707.834
2012-07-05,3703.786
2012-07-06,3662.31
2012-07-09,3656.321
2012-07-10,3623.286
2012-07-11,3610.695
2012-07-12,3591.701
2012-07-13,3646.606
2012-07-16,3635.077
2012-07-17,3656.212
2012-07-18,3687.148
2012-07-19,3716.483
2012-07-20,3673.258
2012-07-23,3637.365
2012-07-24,3603.285
2012-07-25,3598.479
2012-07-26,3660.164
2012-07-27,3736.367
2012-07-30,3734.282
2012-07-31,3716.351
2012-08-01,3700.12
2012-08-02,3683.207
2012-08-03,3754.738
2012-08-06,3768.165
2012-08-07,3793.404
2012-08-08,3790.462
2012-08-09,3794.256
2012-08-10,3800.107
2012-08-13,3800.855
2012-08-14,3802.44
2012-08-15,3813.353
2012-08-16,3847.774
2012-08-17,3862.396
2012-08-20,3860.075
2012-08-21,3845.38
2012-08-22,3853.338
2012-08-23,3823.398
2012-08-24,3847.385
2012-08-27,3848.193
2012-08-28,3844.932
2012-08-29,3849.081
2012-08-30,3815.462
2012-08-31,3837.951
2012-09-03,3837.951
2012-09-04,3836.147
2012-09-05,3829.15
2012-09-06,3907.425
2012-09-07,3923.325
2012-09-10,3893.278
2012-09-11,3902.593
2012-09-12,3914.024
2012-09-13,3973.724
2012-09-14,3998.357
2012-09-17,3991.666
2012-09-18,3986.592
2012-09-19,3994.705
2012-09-20,3983.889
2012-09-21,3982.302
2012-09-24,3964.779
2012-09-25,3916.202
2012-09-26,3890.611
2012-09-27,3937.123
2012-09-28,3918.684
2012-10-01,3925.013
2012-10-02,3927.392
2012-10-03,3946.619
2012-10-04,3968.046
2012-10-05,3961.06
2012-10-08,3940.778
2012-10-09,3891.845
2012-10-10,3872.729
2012-10-11,3871.958
2012-10-12,3871.972
2012-10-15,3901.379
2012-10-16,3946.623
2012-10-17,3945.668
2012-10-18,3918.987
2012-10-19,3846.046
2012-10-22,3855.463
2012-10-23,3805.382
2012-10-24,3792.18
2012-10-25,3794.732
2012-10-26,3797.781
2012-10-29,3797.781
2012-10-30,3797.781
2012-10-31,3798.296
2012-11-01,3846.461
2012-11-02,3809.065
2012-11-05,3823.806
2012-11-06,3849.075
2012-11-07,3772.249
2012-11-08,3719.005
2012-11-09,3730.836
2012-11-12,3734.235
2012-11-13,3724.411
2012-11-14,3674.612
2012-11-15,3669.116
2012-11-16,3689.004
2012-11-19,3773.661
2012-11-20,3777.624
2012-11-21,3786.452
2012-11-22,3786.452
2012-11-23,3838.598
2012-11-26,3834.915
2012-11-27,3819.297
2012-11-28,3849.298
2012-11-29,3872.026
2012-11-30,3870.872
2012-12-03,3852.968
2012-12-04,3844.165
2012-12-05,3829.17
2012-12-06,3844.792
2012-12-07,3848.525
2012-12-10,3849.259
2012-12-11,3874.914
2012-12-12,3868.294
2012-12-13,3844.315
2012-12-14,3822.529
2012-12-17,3867.704
2012-12-18,3912.859
2012-12-19,3886.613
2012-12-20,3901.643
2012-12-21,3870.356
2012-12-24,3864.402
2012-12-25,3864.402
2012-12-26,3833.86
2012-12-27,3835.183
2012-12-28,3795.486
2012-12-31,3867.187
2013-01-01,3867.187
2013-01-02,3966.358
2013-01-03,3957.535
2013-01-04,3968.984
2013-01-07,3961.193
2013-01-08,3952.804
2013-01-09,3967.534
2013-01-10,3991.069
2013-01-11,3993.701
2013-01-14,3981.999
2013-01-15,3981.131
2013-01-16,3984.404
2013-01-17,4008.7
2013-01-18,4022.409
2013-01-21,4022.409
2013-01-22,4035.114
2013-01-23,4048.732
2013-01-24,4034.694
2013-01-25,4054.522
2013-01-28,4048.132
2013-01-29,4054.897
2013-01-30,4040.975
2013-01-31,4033.219
2013-02-01,4072.697
2013-02-04,4020.905
2013-02-05,4067.824
2013-02-06,4065.735
2013-02-07,4067.097
2013-02-08,4098.327
2013-02-11,4088.476
2013-02-12,4081.939
2013-02-13,4085.067
2013-02-14,4089.926
2013-02-15,4088.772
2013-02-18,4088.772
2013-02-19,4110.089
2013-02-20,4055.532
2013-02-21,4028.361
2013-02-22,4066.413
2013-02-25,3999.165
2013-02-26,4024.326
2013-02-27,4073.02
2013-02-28,4070.84
2013-03-01,4080.516
2013-03-04,4097.694
2013-03-05,4142.168
2013-03-06,4139.931
2013-03-07,4147.716
2013-03-08,4167.067
2013-03-11,4179.568
2013-03-12,4165.337
2013-03-13,4173.022
2013-03-14,4193.782
2013-03-15,4182.473
2013-03-18,4161.165
2013-03-19,4148.792
2013-03-20,4179.132
2013-03-21,4143.423
2013-03-22,4176.514
2013-03-25,4163.946
2013-03-26,4197.032
2013-03-27,4198.904
2013-03-28,4218.207
2013-03-29,4218.207
2013-04-01,4189.38
2013-04-02,4214.569
2013-04-03,4173.105
2013-04-04,4184.291
2013-04-05,4161.495
2013-04-08,4191.986
2013-04-09,4200.14
2013-04-10,4255.332
2013-04-11,4276.844
2013-04-12,4268.736
2013-04-15,4162.241
2013-04-16,4229.506
2013-04-17,4165.018
2013-04-18,4121.301
2013-04-19,4152.321
2013-04-22,4173.788
2013-04-23,4212.995
2013-04-24,4209.733
2013-04-25,4232.844
2013-04-26,4222.375
2013-04-29,4253.286
2013-04-30,4273.32
2013-05-01,4241.473
2013-05-02,4286.67
2013-05-03,4334.304
2013-05-06,4343.42
2013-05-07,4362.724
2013-05-08,4386.122
2013-05-09,4377.508
2013-05-10,4402.411
2013-05-13,4399.236
2013-05-14,4436.881
2013-05-15,4451.983
2013-05-16,4424.58
2013-05-17,4468.308
2013-05-20,4460.456
2013-05-21,4468.564
2013-05-22,4423.869
2013-05-23,4410.372
2013-05-24,4407.875
2013-05-27,4407.875
2013-05-28,4433.194
2013-05-29,4395.376
2013-05-30,4412.872
2013-05-31,4355.391
2013-06-03,4368.414
2013-06-04,4340.803
2013-06-05,4279.083
2013-06-06,4316.34
2013-06-07,4377.099
2013-06-10,4372.658
2013-06-11,4327.289
2013-06-12,4285.287
2013-06-13,4348.717
2013-06-14,4329.275
2013-06-17,4360.061
2013-06-18,4397.727
2013-06-19,4341.115
2013-06-20,4229.656
2013-06-21,4228.298
2013-06-24,4178.892
2013-06-25,4214.943
2013-06-26,4256.944
2013-06-27,4282.33
2013-06-28,4269.555
2013-07-01,4304.621
2013-07-02,4304.935
2013-07-03,4314.518
2013-07-04,4314.518
2013-07-05,4356.202
2013-07-08,4375.526
2013-07-09,4404.804
2013-07-10,4410.145
2013-07-11,4473.395
2013-07-12,4489.238
2013-07-15,4491.345
2013-07-16,4475.983
2013-07-17,4491.127
2013-07-18,4511.274
2013-07-19,4519.56
2013-07-22,4525.477
2013-07-23,4508.825
2013-07-24,4500.809
2013-07-25,4525.184
2013-07-26,4528.17
2013-07-29,4509.04
2013-07-30,4521.878
2013-07-31,4522.219
2013-08-01,4589.313
2013-08-02,4601.449
2013-08-05,4603.766
2013-08-06,4573.552
2013-08-07,4551.998
2013-08-08,4569.847
2013-08-09,4554.232
2013-08-12,4552.324
2013-08-13,4571.561
2013-08-14,4545.76
2013-08-15,4481.507
2013-08-16,4472.915
2013-08-19,4455.223
2013-08-20,4475.708
2013-08-21,4457.35
2013-08-22,4499.753
2013-08-23,4507.13
2013-08-26,4503.184
2013-08-27,4426.919
2013-08-28,4441.863
2013-08-29,4459.129
2013-08-30,4438.306
2013-09-02,4438.306
2013-09-03,4472.457
2013-09-04,4512.959
2013-09-05,4521.959
2013-09-06,4525.283
2013-09-09,4575.464
2013-09-10,4604.583
2013-09-11,4617.719
2013-09-12,4608.22
2013-09-13,4614.155
2013-09-16,4630.703
2013-09-17,4654.597
2013-09-18,4715.259
2013-09-19,4715.748
2013-09-20,4688.235
2013-09-23,4667.602
2013-09-24,4661.871
2013-09-25,4643.201
2013-09-26,4674.176
2013-09-27,4657.467
2013-09-30,4631.222
2013-10-01,4676.237
2013-10-02,4670.026
2013-10-03,4624.411
2013-10-04,4660.022
2013-10-07,4617.043
2013-10-08,4547.006
2013-10-09,4541.37
2013-10-10,4642.135
2013-10-11,4672.227
2013-10-14,4695.426
2013-10-15,4664.744
2013-10-16,4730.375
2013-10-17,4753.642
2013-10-18,4798.321
2013-10-21,4795.98
2013-10-22,4820.85
2013-10-23,4800.067
2013-10-24,4827.173
2013-10-25,4839.308
2013-10-28,4840.291
2013-10-29,4863.94
2013-10-30,4839.066
2013-10-31,4824.091
2013-11-01,4836.107
2013-11-04,4847.048
2013-11-05,4835.482
2013-11-06,4840.112
2013-11-07,4767.405
2013-11-08,4828.733
2013-11-11,4833.547
2013-11-12,4828.897
2013-11-13,4877.447
2013-11-14,4904.452
2013-11-15,4926.212
2013-11-18,4894.847
2013-11-19,4880.526
2013-11-20,4861.516
2013-11-21,4905.928
2013-11-22,4935.837
2013-11-25,4929.727
2013-11-26,4948.676
2013-11-27,4964.758
2013-11-28,4964.758
2013-11-29,4969.152
2013-12-02,4953.903
2013-12-03,4939.578
2013-12-04,4931.853
2013-12-05,4926.639
2013-12-06,4968.781
2013-12-09,4975.97
2013-12-10,4965.053
2013-12-11,4913.27
2013-12-12,4901.154
2013-12-13,4906.164
2013-12-16,4935.15
2013-12-17,4924.428
2013-12-18,4999.427
2013-12-19,4993.925
2013-12-20,5028.312
2013-12-23,5064.906
2013-12-24,5074.676
2013-12-25,5074.676
2013-12-26,5095.615
2013-12-27,5088.49
2013-12-30,5089.38
2013-12-31,5115.283
2014-01-01,5115.283
2014-01-02,5074.651
2014-01-03,5064.083
2014-01-06,5044.606
2014-01-07,5080.948
2014-01-08,5091.604
2014-01-09,5091.272
2014-01-10,5104.409
2014-01-13,5030.759
2014-01-14,5099.007
2014-01-15,5123.409
2014-01-16,5116.606
2014-01-17,5100.349
2014-01-20,5100.349
2014-01-21,5124.187
2014-01-22,5136.406
2014-01-23,5094.42
2014-01-24,4976.481
2014-01-27,4944.261
2014-01-28,4972.078
2014-01-29,4907.282
2014-01-30,4979.395
2014-01-31,4949.846
2014-02-03,4835.245
2014-02-04,4884.404
2014-02-05,4876.999
2014-02-06,4942.193
2014-02-07,5018.735
2014-02-10,5029.949
2014-02-11,5081.453
2014-02-12,5087.344
2014-02-13,5123.913
2014-02-14,5139.986
2014-02-17,5139.986
2014-02-18,5159.096
2014-02-19,5121.717
2014-02-20,5150.028
2014-02-21,5142.046
2014-02-24,5178.745
2014-02-25,5176.886
2014-02-26,5179.494
2014-02-27,5209.808
2014-02-28,5213.954
2014-03-03,5175.862
2014-03-04,5257.554
2014-03-05,5262.125
2014-03-06,5267.401
2014-03-07,5260.133
2014-03-10,5256.957
2014-03-11,5233.129
2014-03-12,5235.645
2014-03-13,5165.373
2014-03-14,5148.397
2014-03-17,5198.414
2014-03-18,5236.721
2014-03-19,5203.168
2014-03-20,5222.542
2014-03-21,5191.577
2014-03-24,5146.261
2014-03-25,5154.526
2014-03-26,5106.196
2014-03-27,5092.032
2014-03-28,5106.684
2014-03-31,5144.079
2014-04-01,5200.068
2014-04-02,5215.819
2014-04-03,5197.131
2014-04-04,5106.914
2014-04-07,5038.591
2014-04-08,5065.016
2014-04-09,5137.499
2014-04-10,5010.897
2014-04-11,4952.128
2014-04-14,4996.457
2014-04-15,5028.737
2014-04-16,5089.177
2014-04-17,5097.185
2014-04-18,5097.185
2014-04-21,5121.857
2014-04-22,5156.319
2014-04-23,5134.637
2014-04-24,5153.365
2014-04-25,5090.257
2014-04-28,5090.883
2014-04-29,5124.984
2014-04-30,5142.766
2014-05-01,5155.248
2014-05-02,5155.775
2014-05-05,5176.302
2014-05-06,5122.4
2014-05-07,5132.28
2014-05-08,5122.561
2014-05-09,5141.91
2014-05-12,5203.408
2014-05-13,5201.898
2014-05-14,5173.395
2014-05-15,5123.874
2014-05-16,5150.809
