Date,PORTUGAL SMID CAP SMID (Small+Mid Cap)
2010-09-16,494.84
2010-09-17,489.109
2010-09-20,489.8
2010-09-21,493.734
2010-09-22,500.157
2010-09-23,496.892
2010-09-24,505.897
2010-09-27,509.318
2010-09-28,511.257
2010-09-29,513.164
2010-09-30,516.121
2010-10-01,520.922
2010-10-04,515.43
2010-10-05,529.749
2010-10-06,536.674
2010-10-07,540.128
2010-10-08,539.999
2010-10-11,537.707
2010-10-12,530.037
2010-10-13,540.349
2010-10-14,545.161
2010-10-15,548.032
2010-10-18,551.037
2010-10-19,548.68
2010-10-20,553.247
2010-10-21,559.661
2010-10-22,557.654
2010-10-25,562.653
2010-10-26,561.485
2010-10-27,547.659
2010-10-28,561.879
2010-10-29,563.534
2010-11-01,567.965
2010-11-02,569.511
2010-11-03,560.186
2010-11-04,571.329
2010-11-05,556.887
2010-11-08,549.475
2010-11-09,549.742
2010-11-10,535.74
2010-11-11,525.674
2010-11-12,531.547
2010-11-15,532.536
2010-11-16,527.678
2010-11-17,533.747
2010-11-18,542.17
2010-11-19,541.761
2010-11-22,530.937
2010-11-23,512.345
2010-11-24,511.997
2010-11-25,511.624
2010-11-26,502.169
2010-11-29,482.366
2010-11-30,468.119
2010-12-01,490.437
2010-12-02,504.819
2010-12-03,517.772
2010-12-06,514.37
2010-12-07,522.917
2010-12-08,525.832
2010-12-09,524.398
2010-12-10,527.461
2010-12-13,537.827
2010-12-14,536.04
2010-12-15,530.513
2010-12-16,520.12
2010-12-17,514.764
2010-12-20,514.799
2010-12-21,517.894
2010-12-22,518.34
2010-12-23,515.615
2010-12-24,517.626
2010-12-27,512.64
2010-12-28,509.84
2010-12-29,509.237
2010-12-30,509.852
2010-12-31,512.183
2011-01-03,516.494
2011-01-04,520.802
2011-01-05,511.114
2011-01-06,499.781
2011-01-07,481.039
2011-01-10,464.625
2011-01-11,477.649
2011-01-12,499.51
2011-01-13,509.267
2011-01-14,502.218
2011-01-17,499.941
2011-01-18,510.953
2011-01-19,515.189
2011-01-20,517.908
2011-01-21,524.018
2011-01-24,528.123
2011-01-25,519.379
2011-01-26,521.364
2011-01-27,524.504
2011-01-28,520.592
2011-01-31,527.548
2011-02-01,536.745
2011-02-02,537.218
2011-02-03,525.948
2011-02-04,526.423
2011-02-07,530.131
2011-02-08,544.172
2011-02-09,550.752
2011-02-10,535.929
2011-02-11,532.984
2011-02-14,532.888
2011-02-15,539.436
2011-02-16,545.534
2011-02-17,550.021
2011-02-18,544.436
2011-02-21,533.547
2011-02-22,535.322
2011-02-23,542.962
2011-02-24,545.438
2011-02-25,547.005
2011-02-28,553.76
2011-03-01,550.789
2011-03-02,551.66
2011-03-03,551.468
2011-03-04,553.283
2011-03-07,552.964
2011-03-08,552.389
2011-03-09,550.813
2011-03-10,542.664
2011-03-11,544.072
2011-03-14,559.604
2011-03-15,554.101
2011-03-16,544.271
2011-03-17,547.254
2011-03-18,559.027
2011-03-21,564.625
2011-03-22,556.02
2011-03-23,547.554
2011-03-24,557.533
2011-03-25,553.935
2011-03-28,551.744
2011-03-29,547.471
2011-03-30,550.821
2011-03-31,546.273
2011-04-01,550.091
2011-04-04,552.552
2011-04-05,544.818
2011-04-06,555.52
2011-04-07,560.768
2011-04-08,566.068
2011-04-11,567.207
2011-04-12,560.888
2011-04-13,565.965
2011-04-14,554.802
2011-04-15,549.543
2011-04-18,527.665
2011-04-19,536.847
2011-04-20,542.385
2011-04-21,546.605
2011-04-22,546.605
2011-04-25,546.211
2011-04-26,547.963
2011-04-27,553.137
2011-04-28,563.113
2011-04-29,563.471
2011-05-02,570.018
2011-05-03,566.747
2011-05-04,571.508
2011-05-05,574.462
2011-05-06,577.017
2011-05-09,563.553
2011-05-10,569.105
2011-05-11,566.589
2011-05-12,563.589
2011-05-13,562.615
2011-05-16,563.556
2011-05-17,558.468
2011-05-18,560.092
2011-05-19,562.782
2011-05-20,554.661
2011-05-23,544.821
2011-05-24,546.758
2011-05-25,550.255
2011-05-26,545.567
2011-05-27,551.004
2011-05-30,546.098
2011-05-31,553.082
2011-06-01,544.865
2011-06-02,552.465
2011-06-03,568.208
2011-06-06,559.055
2011-06-07,562.874
2011-06-08,551.452
2011-06-09,547.397
2011-06-10,533.387
2011-06-13,532.417
2011-06-14,539.492
2011-06-15,522.316
2011-06-16,513.805
2011-06-17,528.416
2011-06-20,516.829
2011-06-21,523.303
2011-06-22,519.439
2011-06-23,500.699
2011-06-24,501.282
2011-06-27,502.903
2011-06-28,503.948
2011-06-29,517.01
2011-06-30,533.746
2011-07-01,533.977
2011-07-04,541.282
2011-07-05,535.979
2011-07-06,512.883
2011-07-07,525.088
2011-07-08,515.094
2011-07-11,481.96
2011-07-12,491.869
2011-07-13,498.954
2011-07-14,489.436
2011-07-15,483.054
2011-07-18,465.987
2011-07-19,478.074
2011-07-20,489.73
2011-07-21,509.969
2011-07-22,516.894
2011-07-25,510.071
2011-07-26,515.435
2011-07-27,496.321
2011-07-28,500.929
2011-07-29,502.523
2011-08-01,483.719
2011-08-02,474.072
2011-08-03,470.959
2011-08-04,453.115
2011-08-05,447.345
2011-08-08,431.388
2011-08-09,436.386
2011-08-10,427.593
2011-08-11,439.75
2011-08-12,448.723
2011-08-15,463.877
2011-08-16,454.057
2011-08-17,459.822
2011-08-18,440.927
2011-08-19,442.449
2011-08-22,442.557
2011-08-23,441.952
2011-08-24,443.707
2011-08-25,441.304
2011-08-26,438.879
2011-08-29,453.841
2011-08-30,451.961
2011-08-31,456.802
2011-09-01,453.003
2011-09-02,447.425
2011-09-05,432.564
2011-09-06,419.88
2011-09-07,425.043
2011-09-08,429.746
2011-09-09,407.935
2011-09-12,385.987
2011-09-13,386.772
2011-09-14,390.888
2011-09-15,408.882
2011-09-16,406.845
2011-09-19,391.868
2011-09-20,400.211
2011-09-21,400.612
2011-09-22,375.775
2011-09-23,372.165
2011-09-26,370.662
2011-09-27,386.562
2011-09-28,386.466
2011-09-29,393.293
2011-09-30,382.552
2011-10-03,368.776
2011-10-04,356.694
2011-10-05,368.819
2011-10-06,374.899
2011-10-07,383.068
2011-10-10,396.911
2011-10-11,391.306
2011-10-12,405.566
2011-10-13,396.39
2011-10-14,404.159
2011-10-17,398.873
2011-10-18,392.966
2011-10-19,395.374
2011-10-20,384.551
2011-10-21,397.325
2011-10-24,393.747
2011-10-25,385.636
2011-10-26,383.43
2011-10-27,404.996
2011-10-28,402.855
2011-10-31,392.35
2011-11-01,366.89
2011-11-02,368.72
2011-11-03,378.065
2011-11-04,375.312
2011-11-07,376.154
2011-11-08,376.973
2011-11-09,363.613
2011-11-10,361.516
2011-11-11,368.964
2011-11-14,362.696
2011-11-15,358.621
2011-11-16,358.664
2011-11-17,357.415
2011-11-18,359.319
2011-11-21,351.198
2011-11-22,348.489
2011-11-23,345.344
2011-11-24,340.923
2011-11-25,338.38
2011-11-28,352.589
2011-11-29,353.963
2011-11-30,367.027
2011-12-01,364.743
2011-12-02,370.874
2011-12-05,381.212
2011-12-06,373.305
2011-12-07,372.366
2011-12-08,362.549
2011-12-09,368.651
2011-12-12,354.654
2011-12-13,343.289
2011-12-14,335.493
2011-12-15,338.634
2011-12-16,342.986
2011-12-19,343.268
2011-12-20,348.71
2011-12-21,343.157
2011-12-22,344.052
2011-12-23,350.065
2011-12-26,350.065
2011-12-27,355.761
2011-12-28,355.378
2011-12-29,354.53
2011-12-30,359.715
2012-01-02,364.759
2012-01-03,370.039
2012-01-04,355.355
2012-01-05,346.748
2012-01-06,349.452
2012-01-09,347.995
2012-01-10,347.701
2012-01-11,344.269
2012-01-12,348.098
2012-01-13,342.065
2012-01-16,340.06
2012-01-17,341.689
2012-01-18,342.775
2012-01-19,348.856
2012-01-20,350.436
2012-01-23,352.801
2012-01-24,349.46
2012-01-25,345.875
2012-01-26,353.037
2012-01-27,350.619
2012-01-30,340.075
2012-01-31,341.597
2012-02-01,344.228
2012-02-02,346.522
2012-02-03,353.949
2012-02-06,354.479
2012-02-07,367.379
2012-02-08,377.841
2012-02-09,379.056
2012-02-10,371.651
2012-02-13,375.696
2012-02-14,372.471
2012-02-15,372.541
2012-02-16,365.97
2012-02-17,371.863
2012-02-20,376.012
2012-02-21,374.399
2012-02-22,371.207
2012-02-23,364.598
2012-02-24,371.802
2012-02-27,369.446
2012-02-28,374.539
2012-02-29,371.689
2012-03-01,371.113
2012-03-02,367.1
2012-03-05,368.433
2012-03-06,355.944
2012-03-07,357.408
2012-03-08,361.917
2012-03-09,362.337
2012-03-12,358.497
2012-03-13,363.923
2012-03-14,359.158
2012-03-15,358.449
2012-03-16,361.317
2012-03-19,365.581
2012-03-20,367.505
2012-03-21,368.517
2012-03-22,366.137
2012-03-23,369.502
2012-03-26,374.604
2012-03-27,374.655
2012-03-28,371.459
2012-03-29,368.166
2012-03-30,373.547
2012-04-02,373.355
2012-04-03,371.326
2012-04-04,358.412
2012-04-05,357.991
2012-04-06,357.991
2012-04-09,358.196
2012-04-10,354.109
2012-04-11,354.511
2012-04-12,354.579
2012-04-13,350.243
2012-04-16,346.064
2012-04-17,352.317
2012-04-18,348.948
2012-04-19,349.806
2012-04-20,350.829
2012-04-23,344.027
2012-04-24,346.621
2012-04-25,349.145
2012-04-26,344.611
2012-04-27,347.674
2012-04-30,350.953
2012-05-01,350.675
2012-05-02,345.018
2012-05-03,345.438
2012-05-04,344.667
2012-05-07,345.938
2012-05-08,349.364
2012-05-09,344.603
2012-05-10,345.225
2012-05-11,345.815
2012-05-14,338.12
2012-05-15,329.787
2012-05-16,321.331
2012-05-17,312.875
2012-05-18,314.119
2012-05-21,315.7
2012-05-22,316.825
2012-05-23,306.482
2012-05-24,306.828
2012-05-25,309.863
2012-05-28,307.671
2012-05-29,303.902
2012-05-30,298.353
2012-05-31,298.173
2012-06-01,295.687
2012-06-04,299.499
2012-06-05,303.467
2012-06-06,305.977
2012-06-07,305.477
2012-06-08,304.527
2012-06-11,305.131
2012-06-12,302.264
2012-06-13,302.531
2012-06-14,306.899
2012-06-15,312.937
2012-06-18,311.816
2012-06-19,316.946
2012-06-20,318.437
2012-06-21,314.679
2012-06-22,315.47
2012-06-25,303.373
2012-06-26,295.641
2012-06-27,300.313
2012-06-28,294.501
2012-06-29,306.372
2012-07-02,309.298
2012-07-03,315.629
2012-07-04,314.876
2012-07-05,306.827
2012-07-06,297.132
2012-07-09,297.223
2012-07-10,299.491
2012-07-11,297.921
2012-07-12,296.328
2012-07-13,298.901
2012-07-16,295.855
2012-07-17,299.857
2012-07-18,301.594
2012-07-19,301.046
2012-07-20,290.262
2012-07-23,282.473
2012-07-24,275.615
2012-07-25,271.496
2012-07-26,279.655
2012-07-27,287.467
2012-07-30,288.409
2012-07-31,290.487
2012-08-01,285.346
2012-08-02,277.905
2012-08-03,284.133
2012-08-06,289.837
2012-08-07,298.575
2012-08-08,298.585
2012-08-09,300.742
2012-08-10,301.831
2012-08-13,300.49
2012-08-14,300.295
2012-08-15,297.994
2012-08-16,300.918
2012-08-17,303.482
2012-08-20,307.794
2012-08-21,311.748
2012-08-22,308.82
2012-08-23,308.381
2012-08-24,307.014
2012-08-27,314.163
2012-08-28,315.276
2012-08-29,315.668
2012-08-30,314.27
2012-08-31,319.999
2012-09-03,321.523
2012-09-04,319.989
2012-09-05,320.843
2012-09-06,329.316
2012-09-07,341.84
2012-09-10,340.287
2012-09-11,346.589
2012-09-12,352.864
2012-09-13,347.754
2012-09-14,355.689
2012-09-17,349.133
2012-09-18,339.943
2012-09-19,343.11
2012-09-20,341.564
2012-09-21,349.732
2012-09-24,345.134
2012-09-25,341.612
2012-09-26,330.42
2012-09-27,333.201
2012-09-28,330.39
2012-10-01,333.087
2012-10-02,336.169
2012-10-03,341.466
2012-10-04,347.328
2012-10-05,357.845
2012-10-08,353.753
2012-10-09,352.315
2012-10-10,346.811
2012-10-11,353.716
2012-10-12,353.971
2012-10-15,352.67
2012-10-16,358.607
2012-10-17,363.161
2012-10-18,371.992
2012-10-19,364.599
2012-10-22,369.241
2012-10-23,360.765
2012-10-24,362.688
2012-10-25,362.749
2012-10-26,360.086
2012-10-29,355.565
2012-10-30,360.249
2012-10-31,358.802
2012-11-01,362.552
2012-11-02,360.695
2012-11-05,358.073
2012-11-06,359.547
2012-11-07,355.993
2012-11-08,357.149
2012-11-09,355.202
2012-11-12,354.292
2012-11-13,356.049
2012-11-14,353.498
2012-11-15,352.08
2012-11-16,341.148
2012-11-19,351.543
2012-11-20,352.359
2012-11-21,355.7
2012-11-22,359.59
2012-11-23,362.413
2012-11-26,361.658
2012-11-27,361.911
2012-11-28,359.397
2012-11-29,362.825
2012-11-30,361.547
2012-12-03,363.818
2012-12-04,368.567
2012-12-05,372.604
2012-12-06,371.665
2012-12-07,372.588
2012-12-10,370.155
2012-12-11,381.643
2012-12-12,386.489
2012-12-13,389.298
2012-12-14,390.076
2012-12-17,390.874
2012-12-18,398.699
2012-12-19,403.84
2012-12-20,402.239
2012-12-21,398.699
2012-12-24,399.643
2012-12-25,399.643
2012-12-26,400.461
2012-12-27,401.622
2012-12-28,398.498
2012-12-31,395.727
2013-01-01,395.727
2013-01-02,408.617
2013-01-03,409.498
2013-01-04,407.917
2013-01-07,411.557
2013-01-08,413.062
2013-01-09,428.481
2013-01-10,442.655
2013-01-11,451.077
2013-01-14,455.237
2013-01-15,452.043
2013-01-16,445.884
2013-01-17,456.33
2013-01-18,457.0
2013-01-21,467.839
2013-01-22,460.752
2013-01-23,469.133
2013-01-24,466.721
2013-01-25,471.833
2013-01-28,472.459
2013-01-29,472.204
2013-01-30,473.611
2013-01-31,465.677
2013-02-01,476.822
2013-02-04,461.622
2013-02-05,463.634
2013-02-06,460.36
2013-02-07,453.12
2013-02-08,454.626
2013-02-11,456.998
2013-02-12,463.358
2013-02-13,465.471
2013-02-14,459.433
2013-02-15,457.043
2013-02-18,454.15
2013-02-19,461.545
2013-02-20,462.445
2013-02-21,453.302
2013-02-22,453.055
2013-02-25,458.325
2013-02-26,438.168
2013-02-27,433.979
2013-02-28,431.21
2013-03-01,424.938
2013-03-04,420.451
2013-03-05,432.7
2013-03-06,424.405
2013-03-07,430.043
2013-03-08,433.745
2013-03-11,432.517
2013-03-12,434.481
2013-03-13,432.192
2013-03-14,443.452
2013-03-15,442.803
2013-03-18,433.454
2013-03-19,425.653
2013-03-20,432.488
2013-03-21,428.491
2013-03-22,430.482
2013-03-25,421.843
2013-03-26,410.85
2013-03-27,400.757
2013-03-28,404.571
2013-03-29,404.571
2013-04-01,404.76
2013-04-02,403.072
2013-04-03,388.67
2013-04-04,397.854
2013-04-05,401.45
2013-04-08,396.409
2013-04-09,409.481
2013-04-10,429.807
2013-04-11,428.669
2013-04-12,424.995
2013-04-15,421.248
2013-04-16,415.942
2013-04-17,404.294
2013-04-18,405.04
2013-04-19,413.729
2013-04-22,416.283
2013-04-23,430.378
2013-04-24,440.987
2013-04-25,449.137
2013-04-26,443.31
2013-04-29,452.78
2013-04-30,455.034
2013-05-01,455.345
2013-05-02,450.267
2013-05-03,452.591
2013-05-06,454.382
2013-05-07,461.106
2013-05-08,454.219
2013-05-09,451.648
2013-05-10,446.826
2013-05-13,441.401
2013-05-14,426.898
2013-05-15,428.464
2013-05-16,427.062
2013-05-17,428.283
2013-05-20,431.37
2013-05-21,431.037
2013-05-22,431.113
2013-05-23,426.803
2013-05-24,430.818
2013-05-27,434.842
2013-05-28,433.324
2013-05-29,431.08
2013-05-30,428.574
2013-05-31,419.336
2013-06-03,414.63
2013-06-04,422.675
2013-06-05,419.834
2013-06-06,417.028
2013-06-07,421.546
2013-06-10,416.176
2013-06-11,414.701
2013-06-12,417.35
2013-06-13,412.079
2013-06-14,417.501
2013-06-17,425.04
2013-06-18,429.396
2013-06-19,425.858
2013-06-20,401.482
2013-06-21,385.892
2013-06-24,372.252
2013-06-25,384.717
2013-06-26,389.056
2013-06-27,391.911
2013-06-28,394.861
2013-07-01,400.168
2013-07-02,392.314
2013-07-03,368.929
2013-07-04,382.738
2013-07-05,377.39
2013-07-08,388.11
2013-07-09,384.607
2013-07-10,384.787
2013-07-11,381.187
2013-07-12,378.803
2013-07-15,383.632
2013-07-16,385.981
2013-07-17,386.304
2013-07-18,396.486
2013-07-19,392.957
2013-07-22,406.458
2013-07-23,407.772
2013-07-24,414.379
2013-07-25,413.215
2013-07-26,416.274
2013-07-29,413.068
2013-07-30,413.483
2013-07-31,404.262
2013-08-01,404.174
2013-08-02,406.848
2013-08-05,402.223
2013-08-06,398.513
2013-08-07,400.456
2013-08-08,416.604
2013-08-09,427.921
2013-08-12,425.434
2013-08-13,430.151
2013-08-14,432.908
2013-08-15,431.07
2013-08-16,431.272
2013-08-19,426.431
2013-08-20,420.171
2013-08-21,419.507
2013-08-22,428.726
2013-08-23,432.194
2013-08-26,427.972
2013-08-27,418.768
2013-08-28,411.879
2013-08-29,411.468
2013-08-30,404.442
2013-09-02,412.037
2013-09-03,409.487
2013-09-04,411.543
2013-09-05,414.355
2013-09-06,417.338
2013-09-09,418.96
2013-09-10,427.375
2013-09-11,429.27
2013-09-12,435.122
2013-09-13,433.808
2013-09-16,433.672
2013-09-17,426.152
2013-09-18,429.766
2013-09-19,437.902
2013-09-20,442.852
2013-09-23,438.564
2013-09-24,438.616
2013-09-25,444.036
2013-09-26,443.044
2013-09-27,441.065
2013-09-30,436.594
2013-10-01,435.815
2013-10-02,443.347
2013-10-03,442.378
2013-10-04,446.284
2013-10-07,443.055
2013-10-08,442.055
2013-10-09,447.718
2013-10-10,452.202
2013-10-11,463.628
2013-10-14,469.425
2013-10-15,467.561
2013-10-16,471.62
2013-10-17,476.423
2013-10-18,477.85
2013-10-21,481.798
2013-10-22,479.668
2013-10-23,472.942
2013-10-24,470.492
2013-10-25,461.011
2013-10-28,466.357
2013-10-29,469.418
2013-10-30,475.095
2013-10-31,459.908
2013-11-01,455.497
2013-11-04,464.361
2013-11-05,466.656
2013-11-06,478.291
2013-11-07,473.956
2013-11-08,465.809
2013-11-11,473.775
2013-11-12,474.501
2013-11-13,466.642
2013-11-14,470.776
2013-11-15,470.984
2013-11-18,476.124
2013-11-19,475.552
2013-11-20,467.073
2013-11-21,469.367
2013-11-22,473.651
2013-11-25,474.045
2013-11-26,476.252
2013-11-27,488.926
2013-11-28,493.815
2013-11-29,496.628
2013-12-02,495.27
2013-12-03,493.697
2013-12-04,486.194
2013-12-05,486.566
2013-12-06,486.711
2013-12-09,495.789
2013-12-10,502.098
2013-12-11,500.38
2013-12-12,492.216
2013-12-13,487.787
2013-12-16,493.77
2013-12-17,492.573
2013-12-18,493.372
2013-12-19,494.046
2013-12-20,501.742
2013-12-23,510.767
2013-12-24,509.962
2013-12-25,509.962
2013-12-26,510.914
2013-12-27,516.411
2013-12-30,507.982
2013-12-31,506.899
2014-01-01,506.899
2014-01-02,510.687
2014-01-03,523.041
2014-01-06,524.582
2014-01-07,535.895
2014-01-08,544.66
2014-01-09,545.94
2014-01-10,549.269
2014-01-13,552.228
2014-01-14,546.04
2014-01-15,547.247
2014-01-16,544.671
2014-01-17,542.297
2014-01-20,541.752
2014-01-21,538.979
2014-01-22,517.867
2014-01-23,522.562
2014-01-24,519.322
2014-01-27,511.037
2014-01-28,521.314
2014-01-29,518.806
2014-01-30,513.448
2014-01-31,504.385
2014-02-03,497.147
2014-02-04,508.803
2014-02-05,511.79
2014-02-06,529.726
2014-02-07,535.272
2014-02-10,535.933
2014-02-11,541.502
2014-02-12,537.895
2014-02-13,542.761
2014-02-14,549.103
2014-02-17,561.718
2014-02-18,560.495
2014-02-19,556.647
2014-02-20,551.273
2014-02-21,555.927
2014-02-24,559.302
2014-02-25,562.36
2014-02-26,546.381
2014-02-27,553.108
2014-02-28,561.751
2014-03-03,543.735
2014-03-04,557.727
2014-03-05,560.522
2014-03-06,572.233
2014-03-07,569.164
2014-03-10,577.267
2014-03-11,581.892
2014-03-12,572.38
2014-03-13,559.888
2014-03-14,558.95
2014-03-17,571.002
2014-03-18,573.417
2014-03-19,573.751
2014-03-20,566.178
2014-03-21,567.024
2014-03-24,559.674
2014-03-25,561.947
2014-03-26,566.411
2014-03-27,565.226
2014-03-28,571.431
2014-03-31,574.532
2014-04-01,588.462
2014-04-02,581.311
2014-04-03,584.953
2014-04-04,582.067
2014-04-07,577.474
2014-04-08,570.96
2014-04-09,572.163
2014-04-10,569.676
2014-04-11,561.048
2014-04-14,556.082
2014-04-15,543.642
2014-04-16,555.712
2014-04-17,562.626
2014-04-18,562.626
2014-04-21,561.345
2014-04-22,576.093
2014-04-23,567.29
2014-04-24,564.177
2014-04-25,553.472
2014-04-28,556.774
2014-04-29,564.953
2014-04-30,565.336
2014-05-01,565.336
2014-05-02,569.912
2014-05-05,572.182
2014-05-06,577.108
2014-05-07,563.694
2014-05-08,561.625
2014-05-09,545.503
2014-05-12,550.496
2014-05-13,545.118
2014-05-14,523.074
2014-05-15,503.694
2014-05-16,504.368
2014-05-19,505.35
2014-05-20,503.654
2014-05-21,497.928
2014-05-22,498.148
2014-05-23,499.247
2014-05-26,510.41
2014-05-27,519.321
2014-05-28,528.061
2014-05-29,522.078
2014-05-30,523.867
2014-06-02,525.406
2014-06-03,524.205
2014-06-04,529.774
2014-06-05,534.715
2014-06-06,544.884
2014-06-09,546.067
2014-06-10,549.463
2014-06-11,536.272
2014-06-12,528.312
2014-06-13,523.505
2014-06-16,520.586
2014-06-17,520.891
2014-06-18,516.462
2014-06-19,517.912
2014-06-20,505.353
2014-06-23,498.147
2014-06-24,485.666
2014-06-25,498.026
2014-06-26,495.895
2014-06-27,485.987
2014-06-30,481.592
2014-07-01,519.993
2014-07-02,511.521
2014-07-03,501.049
2014-07-04,490.701
2014-07-07,482.592
2014-07-08,465.686
2014-07-09,458.4
2014-07-10,431.222
2014-07-11,430.28
2014-07-14,431.013
2014-07-15,422.826
2014-07-16,440.759
2014-07-17,433.053
2014-07-18,429.0
2014-07-21,427.717
2014-07-22,430.413
2014-07-23,446.251
2014-07-24,458.998
2014-07-25,452.251
2014-07-28,449.151
2014-07-29,439.886
2014-07-30,421.568
2014-07-31,400.906
2014-08-01,386.104
2014-08-04,394.955
2014-08-05,379.863
2014-08-06,354.542
2014-08-07,347.402
2014-08-08,344.529
2014-08-11,346.693
2014-08-12,346.681
2014-08-13,356.602
2014-08-14,360.209
2014-08-15,360.213
2014-08-18,370.063
2014-08-19,370.75
2014-08-20,366.357
2014-08-21,365.744
2014-08-22,362.406
2014-08-25,366.149
2014-08-26,373.074
2014-08-27,382.804
2014-08-28,375.601
2014-08-29,379.178
2014-09-01,374.665
2014-09-02,375.014
2014-09-03,382.16
2014-09-04,388.2
2014-09-05,387.549
2014-09-08,386.484
2014-09-09,377.275
2014-09-10,376.221
2014-09-11,378.288
2014-09-12,380.424
2014-09-15,375.242
2014-09-16,370.405
2014-09-17,370.9
2014-09-18,371.407
2014-09-19,373.362
2014-09-22,371.268
2014-09-23,367.51
2014-09-24,361.636
2014-09-25,355.461
2014-09-26,355.938
2014-09-29,354.763
2014-09-30,356.009
2014-10-01,352.245
2014-10-02,344.146
2014-10-03,342.388
2014-10-06,341.693
2014-10-07,341.604
2014-10-08,333.309
2014-10-09,322.871
2014-10-10,318.418
2014-10-13,320.59
2014-10-14,319.307
2014-10-15,309.824
2014-10-16,297.823
2014-10-17,304.544
2014-10-20,307.079
2014-10-21,317.968
2014-10-22,318.687
2014-10-23,318.795
2014-10-24,319.16
2014-10-27,314.43
2014-10-28,324.929
2014-10-29,320.394
2014-10-30,309.217
2014-10-31,311.581
2014-11-03,310.906
2014-11-04,302.737
2014-11-05,308.148
2014-11-06,308.133
2014-11-07,300.914
2014-11-10,308.409
2014-11-11,309.033
2014-11-12,297.324
2014-11-13,303.513
2014-11-14,303.428
2014-11-17,307.2
2014-11-18,313.786
2014-11-19,313.859
2014-11-20,308.785
2014-11-21,314.035
2014-11-24,318.298
2014-11-25,321.634
2014-11-26,320.294
2014-11-27,320.66
2014-11-28,314.571
2014-12-01,309.772
2014-12-02,313.191
2014-12-03,311.388
2014-12-04,311.23
2014-12-05,315.812
2014-12-08,313.171
2014-12-09,306.47
2014-12-10,302.478
2014-12-11,298.171
2014-12-12,295.185
2014-12-15,287.174
2014-12-16,288.93
2014-12-17,280.675
2014-12-18,290.961
2014-12-19,286.447
2014-12-22,286.782
2014-12-23,289.853
2014-12-24,287.627
2014-12-25,287.627
2014-12-26,287.179
2014-12-29,282.309
2014-12-30,276.585
2014-12-31,276.113
2015-01-01,276.113
2015-01-02,279.505
2015-01-05,271.486
2015-01-06,268.051
2015-01-07,260.914
2015-01-08,268.274
2015-01-09,266.43
2015-01-12,267.669
2015-01-13,273.9
2015-01-14,282.574
2015-01-15,273.744
2015-01-16,272.137
2015-01-19,280.971
2015-01-20,279.786
2015-01-21,283.051
2015-01-22,286.354
2015-01-23,283.155
2015-01-26,284.601
2015-01-27,282.239
2015-01-28,273.912
2015-01-29,274.751
2015-01-30,271.938
2015-02-02,277.728
2015-02-03,284.51
2015-02-04,283.019
2015-02-05,282.543
2015-02-06,283.757
2015-02-09,278.469
2015-02-10,280.51
2015-02-11,277.506
2015-02-12,284.952
2015-02-13,292.132
2015-02-16,292.593
2015-02-17,300.356
2015-02-18,305.339
2015-02-19,304.094
2015-02-20,302.458
2015-02-23,303.751
2015-02-24,308.831
2015-02-25,308.278
2015-02-26,311.925
2015-02-27,312.15
2015-03-02,310.519
2015-03-03,311.65
2015-03-04,306.042
2015-03-05,309.511
2015-03-06,309.657
2015-03-09,309.838
2015-03-10,300.127
2015-03-11,303.449
2015-03-12,306.675
2015-03-13,305.712
2015-03-16,310.024
2015-03-17,307.685
2015-03-18,309.677
2015-03-19,311.355
2015-03-20,323.792
2015-03-23,329.049
2015-03-24,333.809
2015-03-25,330.807
2015-03-26,324.998
2015-03-27,329.564
2015-03-30,328.489
2015-03-31,324.71
2015-04-01,328.462
2015-04-02,334.178
2015-04-03,334.178
2015-04-06,338.815
2015-04-07,330.563
2015-04-08,333.826
2015-04-09,335.31
2015-04-10,333.789
2015-04-13,328.593
2015-04-14,327.153
2015-04-15,328.304
2015-04-16,321.383
2015-04-17,314.953
2015-04-20,317.587
2015-04-21,320.859
2015-04-22,316.548
2015-04-23,315.938
2015-04-24,322.011
2015-04-27,329.77
2015-04-28,329.219
2015-04-29,329.493
2015-04-30,337.456
2015-05-01,337.968
2015-05-04,345.132
2015-05-05,336.405
2015-05-06,341.105
2015-05-07,337.36
2015-05-08,341.827
2015-05-11,342.206
2015-05-12,343.516
2015-05-13,347.903
2015-05-14,350.267
2015-05-15,351.124
2015-05-18,347.574
2015-05-19,342.728
2015-05-20,339.3
2015-05-21,339.556
2015-05-22,337.559
2015-05-25,330.995
2015-05-26,321.144
2015-05-27,324.378
2015-05-28,326.849
2015-05-29,321.111
2015-06-01,319.082
2015-06-02,328.237
2015-06-03,337.848
2015-06-04,333.82
2015-06-05,324.637
2015-06-08,319.035
2015-06-09,319.489
2015-06-10,328.53
2015-06-11,329.542
2015-06-12,325.712
2015-06-15,315.296
2015-06-16,315.077
2015-06-17,310.008
2015-06-18,316.031
2015-06-19,315.369
2015-06-22,326.015
2015-06-23,329.735
2015-06-24,322.905
2015-06-25,322.506
2015-06-26,323.694
2015-06-29,302.483
2015-06-30,305.387
2015-07-01,309.861
2015-07-02,306.353
2015-07-03,304.48
2015-07-06,291.296
2015-07-07,281.097
2015-07-08,286.827
2015-07-09,300.163
2015-07-10,314.192
2015-07-13,315.539
2015-07-14,312.052
2015-07-15,313.565
2015-07-16,317.255
2015-07-17,313.875
2015-07-20,314.234
2015-07-21,312.835
2015-07-22,311.505
2015-07-23,315.779
2015-07-24,313.634
2015-07-27,312.358
2015-07-28,307.018
