Date,GERMANY SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,586.985
2010-09-15,589.372
2010-09-16,591.627
2010-09-17,590.274
2010-09-20,600.22
2010-09-21,602.618
2010-09-22,612.284
2010-09-23,605.216
2010-09-24,621.518
2010-09-27,621.817
2010-09-28,625.848
2010-09-29,628.718
2010-09-30,629.819
2010-10-01,633.986
2010-10-04,624.712
2010-10-05,638.93
2010-10-06,644.083
2010-10-07,647.447
2010-10-08,652.632
2010-10-11,654.408
2010-10-12,652.76
2010-10-13,670.206
2010-10-14,677.032
2010-10-15,676.986
2010-10-18,675.566
2010-10-19,661.529
2010-10-20,670.866
2010-10-21,678.757
2010-10-22,676.451
2010-10-25,685.231
2010-10-26,679.301
2010-10-27,671.67
2010-10-28,681.208
2010-10-29,683.249
2010-11-01,683.013
2010-11-02,694.359
2010-11-03,692.055
2010-11-04,708.328
2010-11-05,699.694
2010-11-08,694.705
2010-11-09,700.215
2010-11-10,680.872
2010-11-11,671.884
2010-11-12,673.919
2010-11-15,671.495
2010-11-16,657.786
2010-11-17,661.853
2010-11-18,678.209
2010-11-19,681.323
2010-11-22,675.554
2010-11-23,656.47
2010-11-24,665.062
2010-11-25,673.806
2010-11-26,666.041
2010-11-29,648.187
2010-11-30,644.452
2010-12-01,662.336
2010-12-02,680.529
2010-12-03,692.063
2010-12-06,692.6
2010-12-07,698.055
2010-12-08,690.299
2010-12-09,682.705
2010-12-10,689.143
2010-12-13,702.508
2010-12-14,701.203
2010-12-15,697.747
2010-12-16,690.491
2010-12-17,686.599
2010-12-20,687.91
2010-12-21,695.12
2010-12-22,695.892
2010-12-23,695.612
2010-12-24,698.353
2010-12-27,694.956
2010-12-28,695.501
2010-12-29,697.397
2010-12-30,703.244
2010-12-31,710.312
2011-01-03,713.968
2011-01-04,710.117
2011-01-05,692.423
2011-01-06,689.222
2011-01-07,685.917
2011-01-10,671.355
2011-01-11,685.823
2011-01-12,702.277
2011-01-13,712.035
2011-01-14,711.217
2011-01-17,704.944
2011-01-18,718.672
2011-01-19,713.668
2011-01-20,695.988
2011-01-21,704.181
2011-01-24,705.291
2011-01-25,707.563
2011-01-26,721.071
2011-01-27,724.402
2011-01-28,715.486
2011-01-31,716.759
2011-02-01,729.876
2011-02-02,732.696
2011-02-03,725.772
2011-02-04,724.101
2011-02-07,735.904
2011-02-08,745.835
2011-02-09,746.043
2011-02-10,736.584
2011-02-11,737.494
2011-02-14,739.89
2011-02-15,739.816
2011-02-16,737.913
2011-02-17,738.835
2011-02-18,741.836
2011-02-21,732.77
2011-02-22,734.011
2011-02-23,722.587
2011-02-24,717.958
2011-02-25,729.631
2011-02-28,740.297
2011-03-01,743.15
2011-03-02,741.536
2011-03-03,749.183
2011-03-04,746.147
2011-03-07,746.786
2011-03-08,743.779
2011-03-09,741.877
2011-03-10,724.39
2011-03-11,715.719
2011-03-14,716.262
2011-03-15,695.8
2011-03-16,689.055
2011-03-17,704.296
2011-03-18,714.867
2011-03-21,733.536
2011-03-22,730.597
2011-03-23,726.685
2011-03-24,743.194
2011-03-25,742.108
2011-03-28,741.521
2011-03-29,738.475
2011-03-30,749.427
2011-03-31,752.907
2011-04-01,759.78
2011-04-04,769.89
2011-04-05,773.173
2011-04-06,781.012
2011-04-07,769.967
2011-04-08,778.05
2011-04-11,773.979
2011-04-12,763.868
2011-04-13,767.428
2011-04-14,762.343
2011-04-15,764.138
2011-04-18,741.948
2011-04-19,751.719
2011-04-20,780.219
2011-04-21,787.185
2011-04-22,787.185
2011-04-25,786.617
2011-04-26,797.011
2011-04-27,799.961
2011-04-28,812.583
2011-04-29,817.6
2011-05-02,825.838
2011-05-03,821.245
2011-05-04,812.426
2011-05-05,800.093
2011-05-06,801.429
2011-05-09,789.085
2011-05-10,801.504
2011-05-11,795.745
2011-05-12,786.354
2011-05-13,785.795
2011-05-16,787.043
2011-05-17,769.86
2011-05-18,776.536
2011-05-19,782.938
2011-05-20,776.065
2011-05-23,752.762
2011-05-24,763.112
2011-05-25,761.146
2011-05-26,759.273
2011-05-27,773.45
2011-05-30,778.956
2011-05-31,794.687
2011-06-01,794.796
2011-06-02,784.778
2011-06-03,791.166
2011-06-06,791.594
2011-06-07,794.145
2011-06-08,779.623
2011-06-09,781.174
2011-06-10,764.454
2011-06-13,766.403
2011-06-14,781.866
2011-06-15,765.558
2011-06-16,750.721
2011-06-17,759.765
2011-06-20,755.623
2011-06-21,773.029
2011-06-22,777.155
2011-06-23,748.822
2011-06-24,751.251
2011-06-27,753.105
2011-06-28,763.935
2011-06-29,782.387
2011-06-30,797.589
2011-07-01,801.911
2011-07-04,811.853
2011-07-05,807.695
2011-07-06,799.583
2011-07-07,809.701
2011-07-08,796.624
2011-07-11,764.815
2011-07-12,756.141
2011-07-13,775.762
2011-07-14,763.085
2011-07-15,759.484
2011-07-18,736.814
2011-07-19,751.631
2011-07-20,753.904
2011-07-21,765.36
2011-07-22,771.879
2011-07-25,772.864
2011-07-26,774.372
2011-07-27,760.86
2011-07-28,742.376
2011-07-29,742.916
2011-08-01,724.593
2011-08-02,699.917
2011-08-03,685.129
2011-08-04,648.795
2011-08-05,644.28
2011-08-08,606.348
2011-08-09,625.288
2011-08-10,608.112
2011-08-11,640.937
2011-08-12,658.107
2011-08-15,674.664
2011-08-16,658.842
2011-08-17,650.325
2011-08-18,607.855
2011-08-19,605.399
2011-08-22,605.111
2011-08-23,610.758
2011-08-24,628.69
2011-08-25,622.236
2011-08-26,620.671
2011-08-29,645.134
2011-08-30,643.403
2011-08-31,660.14
2011-09-01,650.676
2011-09-02,627.339
2011-09-05,593.554
2011-09-06,585.911
2011-09-07,613.051
2011-09-08,615.087
2011-09-09,586.269
2011-09-12,569.84
2011-09-13,580.795
2011-09-14,599.865
2011-09-15,616.291
2011-09-16,619.036
2011-09-19,595.272
2011-09-20,610.225
2011-09-21,598.128
2011-09-22,557.352
2011-09-23,559.546
2011-09-26,560.796
2011-09-27,593.624
2011-09-28,584.58
2011-09-29,585.063
2011-09-30,559.03
2011-10-03,540.506
2011-10-04,520.071
2011-10-05,536.286
2011-10-06,558.238
2011-10-07,567.308
2011-10-10,589.938
2011-10-11,590.768
2011-10-12,610.311
2011-10-13,602.191
2011-10-14,614.02
2011-10-17,604.04
2011-10-18,602.548
2011-10-19,610.508
2011-10-20,595.371
2011-10-21,620.571
2011-10-24,632.067
2011-10-25,629.012
2011-10-26,622.969
2011-10-27,657.439
2011-10-28,658.501
2011-10-31,631.57
2011-11-01,594.514
2011-11-02,611.143
2011-11-03,625.704
2011-11-04,623.476
2011-11-07,617.673
2011-11-08,625.865
2011-11-09,605.294
2011-11-10,600.022
2011-11-11,625.187
2011-11-14,615.253
2011-11-15,600.98
2011-11-16,597.19
2011-11-17,587.463
2011-11-18,580.336
2011-11-21,557.59
2011-11-22,552.965
2011-11-23,542.945
2011-11-24,547.541
2011-11-25,548.424
2011-11-28,571.542
2011-11-29,572.391
2011-11-30,602.231
2011-12-01,598.229
2011-12-02,600.155
2011-12-05,605.674
2011-12-06,597.107
2011-12-07,590.616
2011-12-08,576.777
2011-12-09,580.205
2011-12-12,560.664
2011-12-13,557.739
2011-12-14,541.287
2011-12-15,549.894
2011-12-16,551.669
2011-12-19,545.584
2011-12-20,562.072
2011-12-21,555.473
2011-12-22,561.215
2011-12-23,564.924
2011-12-26,564.924
2011-12-27,566.632
2011-12-28,556.432
2011-12-29,559.879
2011-12-30,567.024
2012-01-02,579.433
2012-01-03,589.226
2012-01-04,581.404
2012-01-05,575.206
2012-01-06,575.359
2012-01-09,573.848
2012-01-10,583.009
2012-01-11,583.373
2012-01-12,590.63
2012-01-13,581.932
2012-01-16,587.007
2012-01-17,599.424
2012-01-18,608.281
2012-01-19,616.058
2012-01-20,613.62
2012-01-23,624.532
2012-01-24,614.53
2012-01-25,619.57
2012-01-26,637.581
2012-01-27,635.307
2012-01-30,623.126
2012-01-31,629.645
2012-02-01,648.593
2012-02-02,652.347
2012-02-03,658.314
2012-02-06,655.667
2012-02-07,660.073
2012-02-08,661.514
2012-02-09,664.306
2012-02-10,654.583
2012-02-13,656.5
2012-02-14,649.124
2012-02-15,654.809
2012-02-16,649.729
2012-02-17,664.176
2012-02-20,681.478
2012-02-21,673.893
2012-02-22,666.869
2012-02-23,671.038
2012-02-24,683.478
2012-02-27,676.276
2012-02-28,684.369
2012-02-29,678.746
2012-03-01,677.776
2012-03-02,672.449
2012-03-05,665.13
2012-03-06,634.593
2012-03-07,641.186
2012-03-08,662.642
2012-03-09,660.445
2012-03-12,661.666
2012-03-13,665.414
2012-03-14,659.315
2012-03-15,667.338
2012-03-16,673.12
2012-03-19,677.07
2012-03-20,666.185
2012-03-21,666.472
2012-03-22,665.327
2012-03-23,675.7
2012-03-26,688.498
2012-03-27,687.022
2012-03-28,679.962
2012-03-29,671.947
2012-03-30,683.288
2012-04-02,693.919
2012-04-03,694.454
2012-04-04,661.016
2012-04-05,662.697
2012-04-06,662.697
2012-04-09,663.077
2012-04-10,646.019
2012-04-11,653.12
2012-04-12,673.147
2012-04-13,659.131
2012-04-16,660.303
2012-04-17,677.065
2012-04-18,673.939
2012-04-19,671.939
2012-04-20,676.533
2012-04-23,648.277
2012-04-24,658.857
2012-04-25,671.662
2012-04-26,684.789
2012-04-27,692.749
2012-04-30,690.907
2012-05-01,690.359
2012-05-02,684.774
2012-05-03,681.788
2012-05-04,665.511
2012-05-07,663.946
2012-05-08,649.284
2012-05-09,644.681
2012-05-10,651.117
2012-05-11,653.401
2012-05-14,635.981
2012-05-15,631.358
2012-05-16,625.635
2012-05-17,617.671
2012-05-18,609.556
2012-05-21,619.353
2012-05-22,632.1
2012-05-23,612.421
2012-05-24,611.676
2012-05-25,606.072
2012-05-28,611.218
2012-05-29,621.625
2012-05-30,603.865
2012-05-31,599.807
2012-06-01,582.163
2012-06-04,577.23
2012-06-05,577.646
2012-06-06,596.221
2012-06-07,609.559
2012-06-08,599.015
2012-06-11,601.435
2012-06-12,595.275
2012-06-13,598.34
2012-06-14,595.301
2012-06-15,601.718
2012-06-18,602.383
2012-06-19,618.642
2012-06-20,625.826
2012-06-21,619.658
2012-06-22,606.234
2012-06-25,593.429
2012-06-26,585.014
2012-06-27,584.894
2012-06-28,578.133
2012-06-29,611.119
2012-07-02,614.191
2012-07-03,625.593
2012-07-04,623.197
2012-07-05,613.976
2012-07-06,600.104
2012-07-09,597.456
2012-07-10,603.625
2012-07-11,598.071
2012-07-12,591.714
2012-07-13,607.948
2012-07-16,609.588
2012-07-17,608.331
2012-07-18,617.543
2012-07-19,627.46
2012-07-20,615.606
2012-07-23,591.548
2012-07-24,590.465
2012-07-25,596.16
2012-07-26,617.556
2012-07-27,625.986
2012-07-30,623.029
2012-07-31,623.116
2012-08-01,620.866
2012-08-02,600.422
2012-08-03,624.4
2012-08-06,636.151
2012-08-07,637.465
2012-08-08,627.543
2012-08-09,626.987
2012-08-10,626.637
2012-08-13,623.933
2012-08-14,625.702
2012-08-15,623.163
2012-08-16,632.298
2012-08-17,636.279
2012-08-20,633.835
2012-08-21,646.459
2012-08-22,637.791
2012-08-23,639.301
2012-08-24,633.928
2012-08-27,637.656
2012-08-28,637.963
2012-08-29,638.081
2012-08-30,631.182
2012-08-31,641.153
2012-09-03,643.779
2012-09-04,635.677
2012-09-05,637.108
2012-09-06,649.335
2012-09-07,665.866
2012-09-10,664.157
2012-09-11,667.869
2012-09-12,673.317
2012-09-13,670.736
2012-09-14,694.451
2012-09-17,691.232
2012-09-18,682.25
2012-09-19,685.346
2012-09-20,680.227
2012-09-21,687.047
2012-09-24,677.818
2012-09-25,681.554
2012-09-26,662.668
2012-09-27,668.659
2012-09-28,667.607
2012-10-01,680.169
2012-10-02,678.703
2012-10-03,678.274
2012-10-04,685.531
2012-10-05,696.126
2012-10-08,685.839
2012-10-09,678.88
2012-10-10,675.118
2012-10-11,682.986
2012-10-12,680.132
2012-10-15,682.067
2012-10-16,695.738
2012-10-17,704.832
2012-10-18,703.762
2012-10-19,694.266
2012-10-22,694.37
2012-10-23,677.041
2012-10-24,681.693
2012-10-25,683.617
2012-10-26,684.558
2012-10-29,684.332
2012-10-30,693.325
2012-10-31,689.036
2012-11-01,697.734
2012-11-02,694.274
2012-11-05,687.943
2012-11-06,692.833
2012-11-07,682.416
2012-11-08,674.565
2012-11-09,672.195
2012-11-12,670.201
2012-11-13,667.789
2012-11-14,669.307
2012-11-15,662.928
2012-11-16,653.705
2012-11-19,674.655
2012-11-20,679.598
2012-11-21,681.083
2012-11-22,692.352
2012-11-23,699.432
2012-11-26,699.963
2012-11-27,703.268
2012-11-28,701.651
2012-11-29,712.682
2012-11-30,714.309
2012-12-03,717.606
2012-12-04,715.768
2012-12-05,716.804
2012-12-06,719.877
2012-12-07,715.605
2012-12-10,714.75
2012-12-11,722.667
2012-12-12,723.582
2012-12-13,724.063
2012-12-14,727.777
2012-12-17,729.415
2012-12-18,735.713
2012-12-19,742.534
2012-12-20,741.78
2012-12-21,734.796
2012-12-24,735.939
2012-12-25,735.939
2012-12-26,737.445
2012-12-27,734.715
2012-12-28,732.936
2012-12-31,730.885
2013-01-01,730.885
2013-01-02,747.667
2013-01-03,743.052
2013-01-04,740.74
2013-01-07,740.79
2013-01-08,735.81
2013-01-09,740.236
2013-01-10,746.778
2013-01-11,752.546
2013-01-14,751.903
2013-01-15,749.085
2013-01-16,751.345
2013-01-17,761.277
2013-01-18,759.148
2013-01-21,763.22
2013-01-22,759.523
2013-01-23,764.425
2013-01-24,774.285
2013-01-25,784.338
2013-01-28,781.648
2013-01-29,776.07
2013-01-30,781.864
2013-01-31,775.99
2013-02-01,796.296
2013-02-04,777.468
2013-02-05,779.374
2013-02-06,781.296
2013-02-07,774.139
2013-02-08,780.504
2013-02-11,777.851
2013-02-12,786.647
2013-02-13,800.749
2013-02-14,793.239
2013-02-15,798.045
2013-02-18,797.856
2013-02-19,807.365
2013-02-20,809.298
2013-02-21,790.391
2013-02-22,791.739
2013-02-25,796.789
2013-02-26,781.458
2013-02-27,785.189
2013-02-28,788.108
2013-03-01,783.902
2013-03-04,780.446
2013-03-05,789.599
2013-03-06,791.219
2013-03-07,794.19
2013-03-08,785.815
2013-03-11,785.728
2013-03-12,788.775
2013-03-13,782.316
2013-03-14,788.72
2013-03-15,795.972
2013-03-18,791.307
2013-03-19,781.722
2013-03-20,786.475
2013-03-21,779.342
2013-03-22,778.644
2013-03-25,772.342
2013-03-26,776.936
2013-03-27,764.656
2013-03-28,773.896
2013-03-29,773.896
2013-04-01,774.258
2013-04-02,783.349
2013-04-03,783.173
2013-04-04,768.584
2013-04-05,760.245
2013-04-08,762.523
2013-04-09,763.436
2013-04-10,782.602
2013-04-11,794.745
2013-04-12,786.003
2013-04-15,776.354
2013-04-16,774.478
2013-04-17,757.607
2013-04-18,759.273
2013-04-19,761.758
2013-04-22,763.313
2013-04-23,776.105
2013-04-24,776.998
2013-04-25,781.012
2013-04-26,779.448
2013-04-29,785.927
2013-04-30,792.386
2013-05-01,792.927
2013-05-02,789.468
2013-05-03,798.879
2013-05-06,796.807
2013-05-07,804.966
2013-05-08,809.222
2013-05-09,804.025
2013-05-10,799.363
2013-05-13,798.163
2013-05-14,803.869
2013-05-15,799.496
2013-05-16,800.246
2013-05-17,795.685
2013-05-20,803.531
2013-05-21,807.851
2013-05-22,811.207
2013-05-23,798.152
2013-05-24,798.773
2013-05-27,804.329
2013-05-28,811.228
2013-05-29,805.925
2013-05-30,815.507
2013-05-31,807.056
2013-06-03,804.008
2013-06-04,812.265
2013-06-05,801.403
2013-06-06,804.673
2013-06-07,808.477
2013-06-10,811.704
2013-06-11,812.552
2013-06-12,820.272
2013-06-13,812.233
2013-06-14,822.074
2013-06-17,825.861
2013-06-18,835.278
2013-06-19,834.774
2013-06-20,799.469
2013-06-21,784.494
2013-06-24,765.922
2013-06-25,777.769
2013-06-26,782.333
2013-06-27,790.905
2013-06-28,786.22
2013-07-01,794.34
2013-07-02,789.893
2013-07-03,778.576
2013-07-04,788.749
2013-07-05,775.866
2013-07-08,786.478
2013-07-09,789.38
2013-07-10,792.62
2013-07-11,810.029
2013-07-12,812.508
2013-07-15,812.927
2013-07-16,816.224
2013-07-17,815.013
2013-07-18,822.706
2013-07-19,822.328
2013-07-22,822.517
2013-07-23,824.112
2013-07-24,829.111
2013-07-25,826.128
2013-07-26,823.158
2013-07-29,825.374
2013-07-30,829.692
2013-07-31,830.35
2013-08-01,837.302
2013-08-02,841.127
2013-08-05,842.138
2013-08-06,843.78
2013-08-07,841.721
2013-08-08,849.603
2013-08-09,848.296
2013-08-12,847.778
2013-08-13,850.216
2013-08-14,856.661
2013-08-15,846.003
2013-08-16,851.491
2013-08-19,851.936
2013-08-20,851.852
2013-08-21,848.323
2013-08-22,856.545
2013-08-23,863.824
2013-08-26,861.373
2013-08-27,845.645
2013-08-28,831.895
2013-08-29,832.59
2013-08-30,825.838
2013-09-02,839.422
2013-09-03,833.271
2013-09-04,835.426
2013-09-05,834.118
2013-09-06,835.296
2013-09-09,845.131
2013-09-10,857.96
2013-09-11,862.646
2013-09-12,863.457
2013-09-13,861.608
2013-09-16,877.373
2013-09-17,871.508
2013-09-18,873.901
2013-09-19,885.737
2013-09-20,879.666
2013-09-23,880.827
2013-09-24,881.559
2013-09-25,885.34
2013-09-26,885.685
2013-09-27,891.349
2013-09-30,887.724
2013-10-01,893.494
2013-10-02,892.852
2013-10-03,892.491
2013-10-04,889.575
2013-10-07,883.958
2013-10-08,881.556
2013-10-09,870.064
2013-10-10,883.24
2013-10-11,889.226
2013-10-14,889.077
2013-10-15,894.058
2013-10-16,891.693
2013-10-17,904.427
2013-10-18,917.986
2013-10-21,924.408
2013-10-22,932.866
2013-10-23,930.39
2013-10-24,932.943
2013-10-25,930.932
2013-10-28,928.074
2013-10-29,927.96
2013-10-30,931.983
2013-10-31,923.202
2013-11-01,917.592
2013-11-04,922.271
2013-11-05,919.113
2013-11-06,928.198
2013-11-07,914.409
2013-11-08,908.392
2013-11-11,920.435
2013-11-12,913.226
2013-11-13,904.779
2013-11-14,918.154
2013-11-15,923.972
2013-11-18,929.21
2013-11-19,926.579
2013-11-20,922.132
2013-11-21,917.588
2013-11-22,923.709
2013-11-25,927.478
2013-11-26,928.523
2013-11-27,931.951
2013-11-28,935.969
2013-11-29,941.721
2013-12-02,939.016
2013-12-03,922.652
2013-12-04,915.049
2013-12-05,918.211
2013-12-06,927.59
2013-12-09,934.72
2013-12-10,933.711
2013-12-11,932.574
2013-12-12,917.855
2013-12-13,915.627
2013-12-16,925.154
2013-12-17,925.502
2013-12-18,935.145
2013-12-19,937.996
2013-12-20,941.454
2013-12-23,951.465
2013-12-24,948.723
2013-12-25,948.723
2013-12-26,950.493
2013-12-27,961.994
2013-12-30,963.487
2013-12-31,961.046
2014-01-01,961.046
2014-01-02,949.237
2014-01-03,955.492
2014-01-06,955.735
2014-01-07,955.722
2014-01-08,958.301
2014-01-09,953.567
2014-01-10,968.762
2014-01-13,975.099
2014-01-14,972.505
2014-01-15,979.832
2014-01-16,980.399
2014-01-17,981.44
2014-01-20,978.348
2014-01-21,977.868
2014-01-22,980.545
2014-01-23,982.716
2014-01-24,958.752
2014-01-27,948.771
2014-01-28,964.369
2014-01-29,958.588
2014-01-30,954.944
2014-01-31,945.453
2014-02-03,936.993
2014-02-04,935.269
2014-02-05,938.269
2014-02-06,956.686
2014-02-07,962.127
2014-02-10,966.299
2014-02-11,979.078
2014-02-12,977.0
2014-02-13,983.969
2014-02-14,993.337
2014-02-17,1003.709
2014-02-18,1005.002
2014-02-19,1003.132
2014-02-20,994.153
2014-02-21,1002.638
2014-02-24,1008.326
2014-02-25,1009.022
2014-02-26,1000.498
2014-02-27,1000.242
2014-02-28,1020.316
2014-03-03,988.054
2014-03-04,1008.41
2014-03-05,1012.743
2014-03-06,1027.976
2014-03-07,1017.298
2014-03-10,1009.741
2014-03-11,1010.14
2014-03-12,995.433
2014-03-13,983.14
2014-03-14,977.507
2014-03-17,999.978
2014-03-18,1004.946
2014-03-19,1005.986
2014-03-20,992.483
2014-03-21,991.706
2014-03-24,971.665
2014-03-25,982.182
2014-03-26,989.485
2014-03-27,986.357
2014-03-28,993.008
2014-03-31,997.776
2014-04-01,1009.418
2014-04-02,1011.351
2014-04-03,1006.807
2014-04-04,1007.989
2014-04-07,991.074
2014-04-08,983.998
2014-04-09,995.114
2014-04-10,995.074
2014-04-11,976.851
2014-04-14,959.606
2014-04-15,942.855
2014-04-16,960.812
2014-04-17,976.954
2014-04-18,976.954
2014-04-21,974.73
2014-04-22,989.613
2014-04-23,988.726
2014-04-24,988.967
2014-04-25,975.027
2014-04-28,971.676
2014-04-29,982.416
2014-04-30,982.99
2014-05-01,982.99
2014-05-02,982.938
2014-05-05,979.237
2014-05-06,986.639
2014-05-07,986.794
2014-05-08,994.502
2014-05-09,984.261
2014-05-12,1001.888
2014-05-13,994.704
2014-05-14,993.521
2014-05-15,983.499
2014-05-16,969.549
2014-05-19,977.616
2014-05-20,977.299
2014-05-21,980.652
2014-05-22,987.796
2014-05-23,991.191
2014-05-26,1006.451
2014-05-27,1011.834
2014-05-28,1009.958
2014-05-29,1009.371
2014-05-30,1013.731
2014-06-02,1013.259
2014-06-03,1008.294
2014-06-04,1013.415
2014-06-05,1016.559
2014-06-06,1026.347
2014-06-09,1025.832
2014-06-10,1021.432
2014-06-11,1009.137
2014-06-12,1013.562
2014-06-13,1000.674
2014-06-16,1002.018
2014-06-17,1007.032
2014-06-18,1012.999
2014-06-19,1020.083
2014-06-20,1017.119
2014-06-23,1009.145
2014-06-24,1007.2
2014-06-25,998.235
2014-06-26,996.086
2014-06-27,1001.226
2014-06-30,1007.459
2014-07-01,1014.777
2014-07-02,1015.053
2014-07-03,1020.001
2014-07-04,1014.247
2014-07-07,1003.802
2014-07-08,989.441
2014-07-09,989.982
2014-07-10,972.015
2014-07-11,976.085
2014-07-14,988.647
2014-07-15,972.335
2014-07-16,982.669
2014-07-17,976.979
2014-07-18,972.816
2014-07-21,967.148
2014-07-22,973.777
2014-07-23,975.487
2014-07-24,978.976
2014-07-25,963.019
2014-07-28,958.722
2014-07-29,959.22
2014-07-30,947.296
2014-07-31,925.631
2014-08-01,916.578
2014-08-04,908.155
2014-08-05,907.356
2014-08-06,898.349
2014-08-07,894.283
2014-08-08,896.859
2014-08-11,916.273
2014-08-12,906.096
2014-08-13,913.103
2014-08-14,919.299
2014-08-15,913.424
2014-08-18,924.794
2014-08-19,931.746
2014-08-20,925.536
2014-08-21,932.091
2014-08-22,930.375
2014-08-25,936.8
2014-08-26,940.297
2014-08-27,942.842
2014-08-28,929.338
2014-08-29,929.146
2014-09-01,928.253
2014-09-02,929.289
2014-09-03,935.26
2014-09-04,926.553
2014-09-05,924.618
2014-09-08,925.141
2014-09-09,919.262
2014-09-10,914.302
2014-09-11,916.046
2014-09-12,916.029
2014-09-15,911.44
2014-09-16,902.925
2014-09-17,909.145
2014-09-18,912.23
2014-09-19,906.948
2014-09-22,901.305
2014-09-23,891.67
2014-09-24,888.509
2014-09-25,880.262
2014-09-26,876.56
2014-09-29,875.994
2014-09-30,873.556
2014-10-01,863.108
2014-10-02,852.862
2014-10-03,843.291
2014-10-06,854.279
2014-10-07,846.629
2014-10-08,838.48
2014-10-09,835.996
2014-10-10,810.467
2014-10-13,810.229
2014-10-14,815.217
2014-10-15,804.083
2014-10-16,805.172
2014-10-17,829.802
2014-10-20,822.397
2014-10-21,838.717
2014-10-22,847.332
2014-10-23,850.481
2014-10-24,847.786
2014-10-27,841.422
2014-10-28,851.837
2014-10-29,860.169
2014-10-30,853.481
2014-10-31,862.656
2014-11-03,861.188
2014-11-04,860.855
2014-11-05,866.848
2014-11-06,864.905
2014-11-07,858.553
2014-11-10,870.912
2014-11-11,870.937
2014-11-12,865.578
2014-11-13,867.761
2014-11-14,868.782
2014-11-17,872.005
2014-11-18,887.32
2014-11-19,892.423
2014-11-20,896.129
2014-11-21,899.528
2014-11-24,906.77
2014-11-25,910.987
2014-11-26,914.261
2014-11-27,911.355
2014-11-28,909.672
2014-12-01,910.937
2014-12-02,903.796
2014-12-03,911.622
2014-12-04,916.101
2014-12-05,917.999
2014-12-08,914.989
2014-12-09,908.781
2014-12-10,907.352
2014-12-11,908.194
2014-12-12,898.302
2014-12-15,881.507
2014-12-16,896.567
2014-12-17,890.932
2014-12-18,907.299
2014-12-19,904.839
2014-12-22,913.707
2014-12-23,911.415
2014-12-24,912.388
2014-12-25,912.388
2014-12-26,910.966
2014-12-29,910.805
2014-12-30,908.215
2014-12-31,903.437
2015-01-01,903.437
2015-01-02,900.199
2015-01-05,881.065
2015-01-06,872.36
2015-01-07,867.652
2015-01-08,885.881
2015-01-09,884.424
2015-01-12,889.765
2015-01-13,896.218
2015-01-14,888.872
2015-01-15,883.897
2015-01-16,877.97
2015-01-19,897.645
2015-01-20,898.18
2015-01-21,902.071
2015-01-22,896.607
2015-01-23,898.788
2015-01-26,914.159
2015-01-27,912.167
2015-01-28,920.411
2015-01-29,919.679
2015-01-30,918.173
2015-02-02,922.986
2015-02-03,934.955
2015-02-04,940.61
2015-02-05,948.321
2015-02-06,935.226
2015-02-09,918.248
2015-02-10,927.189
2015-02-11,926.08
2015-02-12,945.948
2015-02-13,948.796
2015-02-16,949.01
2015-02-17,943.957
2015-02-18,954.534
2015-02-19,962.185
2015-02-20,962.37
2015-02-23,970.537
2015-02-24,970.122
2015-02-25,971.494
2015-02-26,963.019
2015-02-27,963.725
2015-03-02,960.649
2015-03-03,948.724
2015-03-04,942.481
2015-03-05,952.639
2015-03-06,940.484
2015-03-09,936.694
2015-03-10,923.409
2015-03-11,930.275
2015-03-12,934.466
2015-03-13,934.282
2015-03-16,951.51
2015-03-17,938.343
2015-03-18,935.022
2015-03-19,939.524
2015-03-20,962.023
2015-03-23,965.117
2015-03-24,968.953
2015-03-25,965.512
2015-03-26,945.855
2015-03-27,948.237
2015-03-30,957.021
2015-03-31,942.861
2015-04-01,949.278
2015-04-02,960.907
2015-04-03,960.907
2015-04-06,974.24
2015-04-07,970.285
2015-04-08,963.186
2015-04-09,965.104
2015-04-10,974.11
2015-04-13,970.6
2015-04-14,977.43
2015-04-15,969.728
2015-04-16,962.444
2015-04-17,948.252
2015-04-20,959.597
2015-04-21,967.614
2015-04-22,960.807
2015-04-23,955.481
2015-04-24,961.84
2015-04-27,977.987
2015-04-28,967.399
2015-04-29,952.638
2015-04-30,955.638
2015-05-01,957.088
2015-05-04,969.092
2015-05-05,952.523
2015-05-06,963.533
2015-05-07,967.537
2015-05-08,986.379
2015-05-11,983.98
2015-05-12,982.081
2015-05-13,988.808
2015-05-14,1004.766
2015-05-15,1011.74
2015-05-18,1008.571
2015-05-19,1007.246
2015-05-20,1003.952
2015-05-21,1004.398
2015-05-22,991.967
2015-05-25,991.967
2015-05-26,970.285
2015-05-27,978.612
2015-05-28,983.606
2015-05-29,972.491
2015-06-01,972.119
2015-06-02,985.953
2015-06-03,999.707
2015-06-04,992.569
2015-06-05,962.363
2015-06-08,961.408
2015-06-09,957.89
2015-06-10,976.419
2015-06-11,979.391
2015-06-12,972.436
2015-06-15,955.05
2015-06-16,960.825
2015-06-17,953.175
2015-06-18,969.789
2015-06-19,962.381
2015-06-22,991.887
2015-06-23,985.633
2015-06-24,981.566
2015-06-25,984.519
2015-06-26,982.249
2015-06-29,956.77
2015-06-30,947.329
2015-07-01,964.156
2015-07-02,955.811
2015-07-03,956.15
2015-07-06,946.428
2015-07-07,920.345
2015-07-08,927.95
2015-07-09,943.672
2015-07-10,977.961
2015-07-13,979.359
2015-07-14,977.606
2015-07-15,978.346
2015-07-16,988.115
2015-07-17,986.008
