Date,GERMANY SMID GROWTH SMID (Small+Mid Cap)
2015-07-07,953.599
2015-07-08,961.479
2015-07-09,977.77
2015-07-10,1013.297
2015-07-13,1014.746
2015-07-14,1012.929
2015-07-15,1013.697
2015-07-16,1023.819
2015-07-17,1021.635
2015-07-20,1030.536
2015-07-21,1031.056
2015-07-22,1016.539
2015-07-23,1026.409
2015-07-24,1017.548
2015-07-27,1000.982
2015-07-28,1006.447
2015-07-29,1009.815
2015-07-30,999.76
2015-07-31,1016.18
2015-08-03,1026.091
2015-08-04,1029.582
2015-08-05,1026.989
2015-08-06,1029.038
2015-08-07,1016.945
2015-08-10,1031.445
2015-08-11,1017.093
2015-08-12,998.872
2015-08-13,1014.317
2015-08-14,1015.128
2015-08-17,1013.151
2015-08-18,1013.195
2015-08-19,995.691
2015-08-20,980.129
2015-08-21,962.89
2015-08-24,949.261
2015-08-25,981.38
2015-08-26,968.352
2015-08-27,978.895
2015-08-28,979.088
2015-08-31,980.43
2015-09-01,963.694
2015-09-02,967.652
2015-09-03,977.647
2015-09-04,958.072
2015-09-07,965.012
2015-09-08,980.601
2015-09-09,987.458
2015-09-10,991.462
2015-09-11,985.792
2015-09-14,984.692
2015-09-15,992.102
2015-09-16,1003.827
2015-09-17,1007.132
2015-09-18,999.545
2015-09-21,983.078
2015-09-22,950.936
2015-09-23,953.682
2015-09-24,949.926
2015-09-25,965.471
2015-09-28,953.395
2015-09-29,952.576
2015-09-30,970.5
2015-10-01,966.189
2015-10-02,979.128
2015-10-05,999.823
2015-10-06,1010.291
2015-10-07,1006.146
2015-10-08,1016.435
2015-10-09,1025.199
2015-10-12,1022.99
2015-10-13,1003.698
2015-10-14,1001.63
2015-10-15,1012.67
2015-10-16,1005.459
2015-10-19,1004.812
2015-10-20,1005.446
2015-10-21,1017.571
2015-10-22,1019.129
2015-10-23,1031.179
2015-10-26,1030.303
2015-10-27,1016.892
2015-10-28,1031.916
2015-10-29,1021.151
2015-10-30,1028.11
2015-11-02,1037.358
2015-11-03,1024.647
2015-11-04,1011.001
2015-11-05,1011.866
2015-11-06,1005.186
2015-11-09,992.691
2015-11-10,989.146
2015-11-11,990.266
2015-11-12,981.705
2015-11-13,970.547
2015-11-16,976.627
2015-11-17,988.286
2015-11-18,987.009
2015-11-19,1004.607
2015-11-20,1000.601
2015-11-23,992.832
2015-11-24,973.747
2015-11-25,986.039
2015-11-26,1006.872
2015-11-27,1008.69
2015-11-30,1017.699
2015-12-01,1017.645
2015-12-02,1016.767
2015-12-03,1022.025
2015-12-04,1030.114
2015-12-07,1041.593
2015-12-08,1024.734
2015-12-09,1025.633
2015-12-10,1018.553
2015-12-11,1005.547
2015-12-14,994.955
2015-12-15,1011.853
2015-12-16,1016.892
2015-12-17,1019.638
2015-12-18,1015.725
2015-12-21,1012.06
2015-12-22,1014.623
2015-12-23,1019.669
2015-12-24,1027.073
2015-12-25,1027.073
2015-12-28,1023.723
2015-12-29,1036.384
2015-12-30,1029.769
2015-12-31,1025.004
2016-01-01,1025.004
2016-01-04,996.499
2016-01-05,987.876
2016-01-06,977.42
2016-01-07,962.715
2016-01-08,959.475
2016-01-11,945.633
2016-01-12,957.904
2016-01-13,956.962
2016-01-14,939.117
2016-01-15,920.642
2016-01-18,910.736
2016-01-19,933.893
2016-01-20,904.283
2016-01-21,910.982
2016-01-22,940.664
2016-01-25,947.477
2016-01-26,949.976
2016-01-27,954.916
2016-01-28,939.892
2016-01-29,953.496
2016-02-01,962.937
2016-02-02,946.175
2016-02-03,946.136
2016-02-04,953.933
2016-02-05,936.989
2016-02-08,891.533
2016-02-09,900.711
2016-02-10,909.793
2016-02-11,900.082
2016-02-12,906.45
2016-02-15,926.655
2016-02-16,919.416
2016-02-17,943.555
2016-02-18,953.094
2016-02-19,952.348
2016-02-22,958.804
2016-02-23,947.95
2016-02-24,915.947
2016-02-25,936.442
2016-02-26,934.586
2016-02-29,937.127
2016-03-01,955.615
2016-03-02,947.34
2016-03-03,955.815
2016-03-04,966.293
2016-03-07,959.951
2016-03-08,949.96
2016-03-09,946.968
2016-03-10,945.31
2016-03-11,978.236
2016-03-14,987.676
2016-03-15,981.261
2016-03-16,986.356
2016-03-17,999.411
2016-03-18,1002.092
2016-03-21,996.273
2016-03-22,998.294
2016-03-23,1002.989
2016-03-24,990.213
2016-03-25,990.213
2016-03-28,994.781
2016-03-29,999.374
2016-03-30,1028.172
2016-03-31,1028.189
2016-04-01,1023.67
2016-04-04,1029.596
2016-04-05,1011.009
2016-04-06,1019.638
2016-04-07,1014.576
2016-04-08,1027.011
2016-04-11,1028.885
2016-04-12,1021.859
2016-04-13,1029.679
2016-04-14,1025.387
2016-04-15,1022.271
2016-04-18,1025.584
2016-04-19,1043.716
2016-04-20,1034.527
2016-04-21,1016.765
2016-04-22,1009.468
2016-04-25,1012.532
2016-04-26,1013.529
2016-04-27,1020.743
2016-04-28,1021.503
2016-04-29,1016.597
2016-05-02,1028.23
2016-05-03,1015.86
2016-05-04,1003.938
2016-05-05,1001.36
2016-05-06,1000.696
2016-05-09,1003.166
2016-05-10,1007.781
2016-05-11,1009.247
2016-05-12,1001.645
2016-05-13,1001.436
2016-05-16,1004.317
2016-05-17,1005.192
2016-05-18,1008.503
2016-05-19,995.379
2016-05-20,1009.978
2016-05-23,1009.965
2016-05-24,1014.219
2016-05-25,1017.564
2016-05-26,1025.086
2016-05-27,1023.743
2016-05-30,1023.68
2016-05-31,1022.167
2016-06-01,1022.835
2016-06-02,1023.374
2016-06-03,1036.039
2016-06-06,1041.027
2016-06-07,1053.396
2016-06-08,1054.729
2016-06-09,1041.352
2016-06-10,1014.516
2016-06-13,995.312
2016-06-14,971.332
2016-06-15,980.153
2016-06-16,962.148
2016-06-17,983.206
2016-06-20,1021.092
2016-06-21,1012.836
2016-06-22,1019.898
2016-06-23,1037.748
2016-06-24,976.224
2016-06-27,926.173
2016-06-28,949.821
2016-06-29,972.194
2016-06-30,983.645
2016-07-01,997.684
2016-07-04,986.984
2016-07-05,968.872
2016-07-06,948.822
2016-07-07,959.299
2016-07-08,976.166
2016-07-11,999.131
2016-07-12,1005.068
2016-07-13,1007.299
2016-07-14,1015.878
2016-07-15,1011.383
2016-07-18,1020.0
2016-07-19,1020.189
2016-07-20,1028.54
2016-07-21,1024.999
2016-07-22,1026.292
2016-07-25,1032.443
2016-07-26,1038.616
2016-07-27,1047.575
2016-07-28,1053.658
2016-07-29,1069.374
2016-08-01,1070.651
2016-08-02,1058.572
2016-08-03,1048.042
2016-08-04,1054.349
2016-08-05,1057.608
2016-08-08,1058.568
2016-08-09,1081.441
2016-08-10,1086.691
2016-08-11,1101.422
2016-08-12,1099.606
2016-08-15,1104.896
2016-08-16,1100.493
2016-08-17,1089.32
2016-08-18,1105.713
2016-08-19,1105.619
2016-08-22,1103.734
2016-08-23,1110.125
2016-08-24,1102.632
2016-08-25,1096.217
2016-08-26,1097.685
2016-08-29,1086.238
2016-08-30,1088.021
2016-08-31,1078.041
2016-09-01,1087.04
2016-09-02,1091.803
2016-09-05,1088.482
2016-09-06,1098.901
2016-09-07,1102.401
2016-09-08,1092.548
2016-09-09,1070.033
2016-09-12,1067.042
2016-09-13,1070.495
2016-09-14,1074.723
2016-09-15,1080.1
2016-09-16,1070.69
2016-09-19,1080.201
2016-09-20,1081.156
2016-09-21,1079.111
2016-09-22,1108.955
2016-09-23,1101.951
2016-09-26,1097.024
2016-09-27,1091.203
2016-09-28,1100.436
2016-09-29,1098.449
2016-09-30,1109.481
2016-10-03,1107.506
2016-10-04,1107.729
2016-10-05,1103.504
2016-10-06,1102.486
2016-10-07,1091.104
2016-10-10,1099.338
2016-10-11,1082.586
2016-10-12,1070.501
2016-10-13,1065.445
2016-10-14,1074.7
2016-10-17,1068.161
2016-10-18,1077.579
2016-10-19,1079.812
2016-10-20,1064.474
2016-10-21,1059.852
2016-10-24,1059.307
2016-10-25,1051.165
2016-10-26,1050.825
2016-10-27,1052.224
2016-10-28,1049.064
2016-10-31,1053.138
2016-11-01,1045.33
2016-11-02,1043.569
2016-11-03,1041.647
2016-11-04,1034.444
2016-11-07,1041.743
2016-11-08,1040.672
2016-11-09,1031.983
2016-11-10,1002.817
2016-11-11,998.377
2016-11-14,982.812
2016-11-15,997.379
2016-11-16,993.656
2016-11-17,993.438
2016-11-18,988.384
2016-11-21,994.292
2016-11-22,993.723
2016-11-23,986.566
2016-11-24,990.828
2016-11-25,996.226
2016-11-28,988.038
2016-11-29,992.153
2016-11-30,990.549
2016-12-01,976.125
2016-12-02,976.74
2016-12-05,989.199
2016-12-06,995.081
2016-12-07,1007.1
2016-12-08,1000.702
2016-12-09,1005.748
2016-12-12,1005.942
2016-12-13,1009.946
2016-12-14,1008.064
2016-12-15,987.859
2016-12-16,992.703
2016-12-19,1002.932
2016-12-20,999.22
2016-12-21,1010.328
2016-12-22,1012.8
2016-12-23,1014.961
2016-12-26,1014.961
2016-12-27,1020.031
2016-12-28,1015.125
2016-12-29,1022.047
2016-12-30,1028.051
2017-01-02,1043.064
2017-01-03,1026.071
2017-01-04,1027.156
2017-01-05,1042.012
2017-01-06,1038.582
2017-01-09,1035.733
2017-01-10,1039.046
2017-01-11,1035.207
2017-01-12,1048.186
2017-01-13,1050.444
2017-01-16,1050.518
2017-01-17,1053.619
2017-01-18,1061.555
2017-01-19,1051.708
2017-01-20,1060.566
2017-01-23,1064.406
2017-01-24,1070.662
2017-01-25,1079.479
2017-01-26,1077.705
2017-01-27,1085.194
2017-01-30,1072.853
2017-01-31,1079.531
2017-02-01,1082.151
2017-02-02,1091.006
2017-02-03,1088.858
2017-02-06,1068.98
2017-02-07,1074.827
2017-02-08,1083.996
2017-02-09,1083.92
2017-02-10,1086.38
2017-02-13,1090.784
2017-02-14,1087.567
2017-02-15,1090.864
2017-02-16,1100.703
2017-02-17,1097.09
2017-02-20,1098.875
2017-02-21,1100.375
2017-02-22,1100.229
2017-02-23,1097.668
2017-02-24,1081.363
2017-02-27,1089.835
2017-02-28,1093.704
2017-03-01,1096.375
2017-03-02,1095.774
2017-03-03,1091.724
2017-03-06,1094.17
2017-03-07,1093.294
2017-03-08,1092.517
2017-03-09,1094.014
2017-03-10,1107.274
2017-03-13,1111.671
2017-03-14,1110.372
2017-03-15,1113.305
2017-03-16,1131.537
2017-03-17,1134.722
2017-03-20,1133.25
2017-03-21,1126.768
2017-03-22,1114.479
2017-03-23,1125.605
2017-03-24,1134.54
2017-03-27,1132.699
2017-03-28,1141.898
2017-03-29,1132.031
2017-03-30,1136.929
2017-03-31,1138.7
2017-04-03,1133.581
2017-04-04,1140.579
2017-04-05,1140.795
2017-04-06,1141.871
2017-04-07,1145.662
2017-04-10,1145.327
2017-04-11,1139.077
2017-04-12,1142.394
2017-04-13,1143.895
2017-04-14,1143.895
2017-04-17,1148.04
2017-04-18,1137.626
2017-04-19,1141.945
2017-04-20,1146.427
2017-04-21,1135.493
2017-04-24,1184.227
2017-04-25,1194.443
2017-04-26,1192.748
2017-04-27,1193.526
2017-04-28,1198.183
2017-05-01,1201.264
2017-05-02,1213.793
2017-05-03,1208.777
2017-05-04,1228.3
2017-05-05,1237.486
2017-05-08,1230.242
2017-05-09,1230.893
2017-05-10,1224.887
2017-05-11,1218.317
2017-05-12,1235.15
2017-05-15,1247.233
2017-05-16,1261.432
2017-05-17,1248.349
2017-05-18,1242.818
2017-05-19,1267.368
2017-05-22,1270.517
2017-05-23,1273.493
2017-05-24,1274.499
2017-05-25,1282.994
2017-05-26,1280.821
2017-05-29,1285.204
2017-05-30,1287.807
2017-05-31,1296.204
2017-06-01,1308.087
2017-06-02,1323.152
2017-06-05,1320.512
2017-06-06,1313.133
2017-06-07,1310.436
2017-06-08,1302.24
2017-06-09,1308.159
2017-06-12,1286.503
2017-06-13,1298.098
2017-06-14,1308.87
2017-06-15,1282.342
2017-06-16,1302.032
2017-06-19,1309.743
2017-06-20,1299.142
2017-06-21,1298.3
2017-06-22,1298.501
2017-06-23,1295.769
2017-06-26,1299.914
2017-06-27,1296.184
2017-06-28,1300.94
2017-06-29,1287.151
2017-06-30,1286.138
2017-07-03,1294.963
2017-07-04,1289.363
2017-07-05,1293.853
2017-07-06,1292.347
2017-07-07,1290.581
2017-07-10,1300.637
2017-07-11,1303.254
2017-07-12,1318.674
2017-07-13,1325.189
2017-07-14,1334.73
2017-07-17,1336.745
2017-07-18,1333.496
2017-07-19,1328.943
2017-07-20,1337.253
2017-07-21,1325.488
2017-07-24,1321.719
2017-07-25,1328.225
2017-07-26,1340.227
2017-07-27,1347.186
2017-07-28,1346.259
2017-07-31,1349.358
2017-08-01,1363.801
2017-08-02,1370.74
2017-08-03,1369.797
2017-08-04,1372.388
2017-08-07,1379.889
2017-08-08,1372.673
2017-08-09,1356.268
2017-08-10,1344.374
2017-08-11,1340.801
2017-08-14,1360.367
2017-08-15,1352.784
2017-08-16,1361.621
2017-08-17,1363.293
2017-08-18,1361.136
2017-08-21,1360.671
2017-08-22,1367.004
2017-08-23,1367.82
2017-08-24,1363.873
2017-08-25,1373.817
2017-08-28,1377.509
2017-08-29,1359.089
2017-08-30,1358.339
2017-08-31,1366.166
2017-09-01,1372.645
2017-09-04,1370.333
2017-09-05,1369.354
2017-09-06,1372.955
2017-09-07,1388.706
2017-09-08,1392.903
2017-09-11,1409.068
2017-09-12,1412.77
2017-09-13,1407.391
2017-09-14,1407.385
2017-09-15,1414.815
2017-09-18,1420.517
2017-09-19,1426.232
2017-09-20,1428.108
2017-09-21,1425.563
2017-09-22,1434.614
2017-09-25,1423.8
2017-09-26,1410.709
2017-09-27,1408.009
2017-09-28,1422.389
2017-09-29,1437.832
2017-10-02,1436.693
2017-10-03,1438.957
2017-10-04,1448.455
2017-10-05,1439.336
2017-10-06,1438.068
2017-10-09,1438.437
2017-10-10,1447.19
2017-10-11,1459.247
2017-10-12,1466.459
2017-10-13,1465.761
2017-10-16,1466.797
2017-10-17,1455.869
2017-10-18,1463.852
2017-10-19,1452.484
2017-10-20,1442.122
2017-10-23,1437.13
2017-10-24,1440.342
2017-10-25,1443.632
2017-10-26,1452.054
2017-10-27,1448.636
2017-10-30,1457.315
2017-10-31,1460.072
2017-11-01,1464.906
2017-11-02,1468.387
2017-11-03,1467.85
2017-11-06,1461.499
2017-11-07,1452.532
2017-11-08,1450.791
2017-11-09,1431.289
2017-11-10,1438.008
2017-11-13,1425.565
2017-11-14,1444.723
2017-11-15,1437.29
2017-11-16,1454.82
2017-11-17,1458.066
2017-11-20,1466.557
2017-11-21,1479.145
2017-11-22,1471.245
2017-11-23,1481.73
2017-11-24,1496.412
2017-11-27,1488.552
2017-11-28,1489.541
2017-11-29,1482.013
2017-11-30,1497.172
2017-12-01,1476.224
2017-12-04,1485.609
2017-12-05,1482.521
2017-12-06,1470.401
2017-12-07,1473.73
2017-12-08,1478.795
2017-12-11,1480.774
2017-12-12,1477.109
2017-12-13,1485.061
2017-12-14,1483.835
2017-12-15,1482.459
2017-12-18,1508.145
2017-12-19,1509.36
2017-12-20,1508.074
2017-12-21,1506.791
2017-12-22,1502.188
2017-12-25,1502.188
2017-12-26,1506.123
2017-12-27,1515.106
2017-12-28,1517.285
2017-12-29,1525.915
2018-01-01,1525.915
2018-01-02,1532.068
2018-01-03,1549.176
2018-01-04,1574.802
2018-01-05,1581.984
2018-01-08,1582.061
2018-01-09,1580.541
2018-01-10,1574.901
2018-01-11,1581.428
2018-01-12,1598.425
2018-01-15,1607.661
2018-01-16,1611.05
2018-01-17,1610.78
2018-01-18,1624.322
2018-01-19,1635.095
2018-01-22,1634.35
2018-01-23,1640.529
2018-01-24,1633.937
2018-01-25,1639.032
2018-01-26,1638.448
2018-01-29,1623.634
2018-01-30,1615.309
2018-01-31,1624.876
2018-02-01,1615.326
2018-02-02,1582.381
2018-02-05,1556.313
2018-02-06,1511.022
2018-02-07,1546.276
2018-02-08,1494.478
2018-02-09,1477.024
2018-02-12,1500.43
2018-02-13,1505.194
2018-02-14,1540.551
2018-02-15,1564.14
2018-02-16,1579.708
2018-02-19,1566.08
2018-02-20,1577.824
2018-02-21,1575.695
2018-02-22,1572.573
2018-02-23,1566.972
2018-02-26,1569.106
2018-02-27,1562.131
2018-02-28,1554.508
2018-03-01,1518.936
2018-03-02,1496.729
2018-03-05,1522.296
2018-03-06,1545.583
2018-03-07,1558.359
2018-03-08,1569.209
2018-03-09,1574.863
2018-03-12,1580.81
2018-03-13,1576.349
2018-03-14,1559.505
2018-03-15,1562.848
2018-03-16,1546.24
2018-03-19,1546.295
2018-03-20,1554.55
2018-03-21,1549.43
2018-03-22,1517.133
2018-03-23,1509.896
2018-03-26,1507.253
2018-03-27,1520.459
2018-03-28,1492.858
2018-03-29,1498.467
2018-03-30,1498.467
2018-04-02,1499.808
2018-04-03,1479.684
2018-04-04,1464.561
2018-04-05,1498.557
2018-04-06,1497.144
2018-04-09,1509.975
2018-04-10,1531.032
2018-04-11,1523.925
2018-04-12,1525.581
2018-04-13,1532.556
2018-04-16,1533.607
2018-04-17,1554.637
2018-04-18,1566.347
2018-04-19,1560.377
2018-04-20,1545.463
2018-04-23,1543.297
2018-04-24,1534.961
2018-04-25,1496.22
2018-04-26,1500.39
2018-04-27,1501.534
2018-04-30,1503.347
2018-05-01,1491.837
2018-05-02,1514.503
2018-05-03,1508.845
2018-05-04,1511.613
2018-05-07,1530.49
2018-05-08,1525.783
2018-05-09,1535.345
2018-05-10,1542.467
2018-05-11,1548.434
2018-05-14,1550.197
2018-05-15,1538.338
2018-05-16,1531.381
2018-05-17,1544.801
2018-05-18,1543.263
2018-05-21,1540.706
2018-05-22,1547.064
2018-05-23,1521.235
2018-05-24,1515.686
2018-05-25,1521.354
2018-05-28,1518.702
2018-05-29,1483.26
2018-05-30,1496.398
2018-05-31,1501.599
2018-06-01,1510.539
2018-06-04,1524.26
2018-06-05,1525.047
2018-06-06,1545.641
2018-06-07,1544.363
2018-06-08,1535.19
2018-06-11,1552.949
2018-06-12,1556.683
2018-06-13,1567.034
2018-06-14,1564.993
2018-06-15,1536.307
2018-06-18,1524.275
2018-06-19,1495.159
2018-06-20,1507.378
2018-06-21,1492.144
2018-06-22,1502.127
2018-06-25,1469.748
2018-06-26,1473.633
2018-06-27,1465.6
2018-06-28,1433.186
2018-06-29,1466.474
2018-07-02,1446.689
2018-07-03,1467.676
2018-07-04,1453.751
2018-07-05,1478.943
2018-07-06,1494.472
2018-07-09,1503.116
2018-07-10,1510.716
2018-07-11,1496.133
2018-07-12,1502.303
2018-07-13,1504.454
2018-07-16,1517.162
2018-07-17,1525.949
2018-07-18,1536.025
2018-07-19,1522.194
2018-07-20,1531.986
2018-07-23,1532.212
2018-07-24,1545.509
2018-07-25,1539.989
2018-07-26,1548.399
2018-07-27,1550.732
2018-07-30,1552.105
2018-07-31,1552.984
2018-08-01,1548.972
2018-08-02,1527.936
2018-08-03,1533.085
2018-08-06,1533.635
2018-08-07,1531.706
2018-08-08,1534.524
2018-08-09,1541.492
2018-08-10,1506.053
2018-08-13,1505.881
2018-08-14,1496.934
2018-08-15,1458.134
2018-08-16,1490.712
2018-08-17,1490.12
2018-08-20,1508.488
2018-08-21,1524.086
2018-08-22,1538.173
2018-08-23,1544.361
2018-08-24,1559.92
2018-08-27,1584.686
2018-08-28,1591.921
2018-08-29,1591.683
2018-08-30,1581.196
2018-08-31,1564.337
2018-09-03,1563.116
2018-09-04,1537.67
2018-09-05,1520.633
2018-09-06,1514.619
2018-09-07,1514.056
2018-09-10,1521.245
2018-09-11,1518.043
2018-09-12,1523.768
2018-09-13,1518.402
2018-09-14,1530.301
2018-09-17,1530.91
2018-09-18,1533.449
2018-09-19,1524.421
2018-09-20,1528.985
2018-09-21,1528.209
2018-09-24,1521.294
2018-09-25,1529.141
2018-09-26,1522.326
2018-09-27,1504.182
2018-09-28,1485.527
2018-10-01,1498.746
2018-10-02,1485.474
2018-10-03,1483.225
2018-10-04,1461.326
2018-10-05,1431.951
2018-10-08,1382.154
2018-10-09,1388.133
2018-10-10,1335.133
2018-10-11,1325.747
2018-10-12,1337.226
2018-10-15,1334.857
2018-10-16,1375.409
2018-10-17,1366.863
2018-10-18,1353.076
2018-10-19,1340.69
2018-10-22,1335.323
2018-10-23,1287.716
2018-10-24,1270.209
2018-10-25,1294.055
2018-10-26,1279.143
2018-10-29,1297.598
2018-10-30,1295.597
2018-10-31,1324.284
2018-11-01,1341.67
2018-11-02,1347.544
2018-11-05,1331.715
2018-11-06,1330.886
2018-11-07,1351.814
2018-11-08,1340.791
2018-11-09,1327.624
2018-11-12,1288.211
2018-11-13,1309.897
2018-11-14,1298.045
2018-11-15,1284.429
2018-11-16,1290.369
2018-11-19,1273.472
2018-11-20,1237.365
2018-11-21,1253.851
2018-11-22,1243.459
2018-11-23,1241.232
2018-11-26,1259.427
2018-11-27,1248.366
2018-11-28,1250.772
2018-11-29,1276.602
2018-11-30,1257.637
2018-12-03,1278.81
2018-12-04,1255.713
2018-12-05,1241.494
2018-12-06,1207.286
2018-12-07,1210.561
2018-12-10,1181.985
2018-12-11,1185.38
2018-12-12,1210.06
2018-12-13,1205.068
2018-12-14,1187.983
2018-12-17,1169.564
2018-12-18,1171.835
2018-12-19,1181.994
2018-12-20,1155.901
2018-12-21,1158.506
2018-12-24,1158.506
2018-12-25,1158.506
2018-12-26,1157.897
2018-12-27,1141.751
2018-12-28,1160.929
2018-12-31,1160.624
2019-01-01,1160.624
2019-01-02,1161.384
2019-01-03,1142.999
2019-01-04,1181.962
2019-01-07,1201.375
2019-01-08,1217.089
2019-01-09,1240.692
2019-01-10,1238.019
2019-01-11,1232.54
2019-01-14,1218.187
2019-01-15,1220.246
2019-01-16,1226.903
2019-01-17,1225.276
2019-01-18,1249.978
2019-01-21,1261.414
2019-01-22,1257.767
2019-01-23,1266.854
2019-01-24,1269.528
2019-01-25,1288.209
2019-01-28,1281.616
2019-01-29,1283.25
2019-01-30,1288.824
2019-01-31,1282.842
2019-02-01,1282.264
2019-02-04,1281.594
2019-02-05,1299.592
2019-02-06,1298.059
2019-02-07,1261.494
2019-02-08,1240.319
2019-02-11,1248.945
2019-02-12,1265.741
2019-02-13,1271.482
2019-02-14,1272.099
2019-02-15,1289.295
2019-02-18,1303.651
2019-02-19,1301.816
2019-02-20,1303.386
2019-02-21,1298.432
2019-02-22,1298.71
2019-02-25,1301.642
2019-02-26,1304.293
2019-02-27,1297.888
2019-02-28,1306.371
2019-03-01,1321.408
2019-03-04,1318.119
2019-03-05,1316.865
2019-03-06,1317.699
2019-03-07,1292.909
2019-03-08,1285.36
2019-03-11,1300.063
2019-03-12,1309.278
2019-03-13,1319.913
2019-03-14,1327.764
2019-03-15,1338.858
2019-03-18,1343.338
2019-03-19,1356.159
2019-03-20,1338.185
2019-03-21,1341.522
2019-03-22,1314.82
2019-03-25,1316.096
2019-03-26,1321.993
2019-03-27,1313.471
2019-03-28,1304.128
2019-03-29,1312.947
2019-04-01,1333.219
2019-04-02,1335.89
2019-04-03,1360.666
2019-04-04,1355.555
2019-04-05,1360.455
2019-04-08,1356.226
2019-04-09,1343.74
2019-04-10,1343.978
2019-04-11,1350.5
2019-04-12,1367.144
2019-04-15,1371.862
2019-04-16,1381.643
2019-04-17,1380.509
2019-04-18,1374.031
2019-04-19,1374.031
2019-04-22,1375.437
2019-04-23,1377.364
2019-04-24,1377.0
2019-04-25,1360.735
2019-04-26,1369.532
2019-04-29,1377.065
2019-04-30,1384.972
2019-05-01,1389.112
2019-05-02,1372.299
2019-05-03,1381.132
2019-05-06,1362.466
2019-05-07,1348.881
2019-05-08,1358.514
2019-05-09,1335.422
2019-05-10,1352.727
2019-05-13,1325.133
2019-05-14,1340.074
2019-05-15,1344.225
2019-05-16,1364.143
2019-05-17,1354.303
2019-05-20,1334.343
2019-05-21,1345.434
2019-05-22,1344.43
2019-05-23,1321.474
2019-05-24,1327.912
2019-05-27,1329.444
2019-05-28,1326.279
2019-05-29,1292.905
2019-05-30,1300.692
2019-05-31,1290.597
2019-06-03,1299.657
2019-06-04,1310.601
2019-06-05,1322.384
2019-06-06,1312.767
2019-06-07,1324.152
2019-06-10,1321.524
2019-06-11,1343.91
2019-06-12,1346.168
2019-06-13,1341.157
2019-06-14,1320.281
2019-06-17,1320.727
2019-06-18,1336.404
2019-06-19,1334.209
2019-06-20,1349.997
2019-06-21,1346.131
2019-06-24,1351.017
2019-06-25,1346.705
2019-06-26,1337.795
2019-06-27,1345.451
2019-06-28,1366.685
2019-07-01,1370.692
2019-07-02,1362.14
2019-07-03,1373.901
2019-07-04,1374.726
2019-07-05,1359.447
2019-07-08,1355.831
2019-07-09,1346.864
2019-07-10,1349.728
2019-07-11,1344.938
2019-07-12,1346.509
2019-07-15,1357.568
2019-07-16,1355.477
2019-07-17,1346.716
2019-07-18,1332.268
2019-07-19,1342.177
2019-07-22,1346.312
2019-07-23,1350.649
2019-07-24,1361.954
2019-07-25,1355.614
2019-07-26,1363.192
2019-07-29,1363.16
2019-07-30,1340.915
2019-07-31,1347.483
2019-08-01,1351.975
2019-08-02,1322.938
2019-08-05,1298.4
2019-08-06,1298.02
2019-08-07,1310.365
2019-08-08,1334.275
2019-08-09,1320.518
2019-08-12,1313.704
2019-08-13,1312.001
2019-08-14,1276.354
2019-08-15,1250.313
2019-08-16,1274.56
2019-08-19,1292.338
2019-08-20,1280.984
2019-08-21,1307.436
2019-08-22,1300.873
2019-08-23,1296.539
2019-08-26,1291.02
2019-08-27,1300.435
2019-08-28,1293.945
2019-08-29,1307.77
2019-08-30,1321.906
2019-09-02,1312.373
2019-09-03,1303.169
2019-09-04,1322.601
2019-09-05,1333.682
2019-09-06,1344.007
2019-09-09,1343.329
2019-09-10,1334.491
2019-09-11,1338.743
2019-09-12,1347.783
2019-09-13,1360.029
2019-09-16,1339.043
2019-09-17,1345.021
2019-09-18,1345.755
2019-09-19,1355.432
2019-09-20,1340.7
2019-09-23,1322.016
2019-09-24,1327.653
2019-09-25,1312.171
2019-09-26,1318.824
2019-09-27,1326.787
2019-09-30,1325.238
2019-10-01,1317.244
2019-10-02,1288.58
2019-10-03,1293.171
2019-10-04,1315.219
2019-10-07,1323.471
2019-10-08,1293.731
2019-10-09,1305.621
2019-10-10,1308.751
2019-10-11,1329.2
2019-10-14,1329.394
2019-10-15,1346.646
2019-10-16,1350.813
2019-10-17,1364.904
2019-10-18,1358.444
2019-10-21,1370.177
2019-10-22,1366.132
2019-10-23,1356.889
2019-10-24,1360.882
2019-10-25,1354.417
2019-10-28,1363.677
2019-10-29,1364.007
2019-10-30,1367.266
2019-10-31,1363.397
2019-11-01,1381.619
2019-11-04,1394.919
2019-11-05,1380.391
2019-11-06,1383.354
2019-11-07,1391.201
2019-11-08,1382.593
2019-11-11,1386.188
2019-11-12,1383.15
2019-11-13,1388.491
2019-11-14,1388.541
2019-11-15,1404.394
2019-11-18,1413.432
2019-11-19,1416.373
2019-11-20,1408.793
2019-11-21,1398.958
2019-11-22,1398.611
2019-11-25,1407.44
2019-11-26,1425.113
2019-11-27,1425.581
2019-11-28,1426.259
2019-11-29,1428.109
2019-12-02,1406.286
2019-12-03,1414.328
2019-12-04,1431.467
2019-12-05,1431.904
2019-12-06,1436.74
2019-12-09,1444.719
2019-12-10,1442.283
2019-12-11,1446.253
2019-12-12,1449.578
2019-12-13,1458.833
2019-12-16,1483.696
2019-12-17,1484.949
2019-12-18,1473.188
2019-12-19,1482.822
2019-12-20,1487.811
2019-12-23,1492.414
2019-12-24,1492.75
2019-12-25,1492.75
2019-12-26,1493.895
2019-12-27,1501.873
2019-12-30,1497.614
2019-12-31,1500.488
2020-01-01,1500.488
2020-01-02,1511.057
2020-01-03,1497.746
2020-01-06,1486.605
2020-01-07,1492.377
