Date,SWEDEN IMI IMI (Large+Mid+Small Cap)
2010-09-15,844.626
2010-09-16,844.357
2010-09-17,846.204
2010-09-20,862.582
2010-09-21,868.247
2010-09-22,877.804
2010-09-23,862.686
2010-09-24,890.021
2010-09-27,880.306
2010-09-28,890.734
2010-09-29,894.339
2010-09-30,898.116
2010-10-01,895.809
2010-10-04,877.617
2010-10-05,905.24
2010-10-06,902.69
2010-10-07,906.686
2010-10-08,902.841
2010-10-11,910.728
2010-10-12,904.824
2010-10-13,927.039
2010-10-14,935.115
2010-10-15,922.212
2010-10-18,918.798
2010-10-19,899.117
2010-10-20,916.255
2010-10-21,934.978
2010-10-22,929.253
2010-10-25,935.793
2010-10-26,916.182
2010-10-27,904.638
2010-10-28,902.414
2010-10-29,904.071
2010-11-01,909.511
2010-11-02,919.144
2010-11-03,912.676
2010-11-04,947.739
2010-11-05,927.882
2010-11-08,919.63
2010-11-09,929.298
2010-11-10,908.845
2010-11-11,899.939
2010-11-12,892.079
2010-11-15,893.299
2010-11-16,868.175
2010-11-17,873.576
2010-11-18,894.467
2010-11-19,899.497
2010-11-22,892.173
2010-11-23,870.56
2010-11-24,885.177
2010-11-25,892.592
2010-11-26,881.111
2010-11-29,873.077
2010-11-30,875.779
2010-12-01,900.806
2010-12-02,922.18
2010-12-03,940.097
2010-12-06,932.958
2010-12-07,936.711
2010-12-08,923.289
2010-12-09,915.575
2010-12-10,922.119
2010-12-13,936.91
2010-12-14,948.267
2010-12-15,950.558
2010-12-16,945.591
2010-12-17,946.228
2010-12-20,945.341
2010-12-21,961.289
2010-12-22,952.443
2010-12-23,951.183
2010-12-24,952.702
2010-12-27,954.097
2010-12-28,951.643
2010-12-29,958.858
2010-12-30,964.144
2010-12-31,970.024
2011-01-03,993.66
2011-01-04,981.941
2011-01-05,962.225
2011-01-06,950.331
2011-01-07,950.672
2011-01-10,945.625
2011-01-11,966.588
2011-01-12,979.5
2011-01-13,987.461
2011-01-14,987.565
2011-01-17,980.677
2011-01-18,994.947
2011-01-19,984.359
2011-01-20,956.218
2011-01-21,979.149
2011-01-24,981.506
2011-01-25,989.877
2011-01-26,1018.046
2011-01-27,1019.627
2011-01-28,996.529
2011-01-31,1002.517
2011-02-01,1009.61
2011-02-02,986.45
2011-02-03,983.732
2011-02-04,983.223
2011-02-07,988.106
2011-02-08,992.154
2011-02-09,989.66
2011-02-10,976.096
2011-02-11,987.42
2011-02-14,979.066
2011-02-15,974.74
2011-02-16,980.103
2011-02-17,970.075
2011-02-18,978.43
2011-02-21,972.292
2011-02-22,972.942
2011-02-23,961.656
2011-02-24,965.107
2011-02-25,971.275
2011-02-28,999.135
2011-03-01,996.539
2011-03-02,980.215
2011-03-03,987.055
2011-03-04,990.03
2011-03-07,996.602
2011-03-08,993.671
2011-03-09,1004.088
2011-03-10,986.607
2011-03-11,973.1
2011-03-14,968.17
2011-03-15,934.539
2011-03-16,918.605
2011-03-17,944.248
2011-03-18,975.196
2011-03-21,992.811
2011-03-22,988.999
2011-03-23,990.146
2011-03-24,1009.346
2011-03-25,1005.377
2011-03-28,1009.519
2011-03-29,1009.966
2011-03-30,1020.616
2011-03-31,1023.032
2011-04-01,1029.442
2011-04-04,1036.751
2011-04-05,1031.663
2011-04-06,1045.664
2011-04-07,1035.34
2011-04-08,1055.384
2011-04-11,1047.569
2011-04-12,1024.5
2011-04-13,1038.786
2011-04-14,1035.666
2011-04-15,1034.167
2011-04-18,999.213
2011-04-19,1022.708
2011-04-20,1063.28
2011-04-21,1072.997
2011-04-22,1072.997
2011-04-25,1073.261
2011-04-26,1081.588
2011-04-27,1085.672
2011-04-28,1104.747
2011-04-29,1110.678
2011-05-02,1118.826
2011-05-03,1100.357
2011-05-04,1090.231
2011-05-05,1067.456
2011-05-06,1074.428
2011-05-09,1059.263
2011-05-10,1079.12
2011-05-11,1077.243
2011-05-12,1058.597
2011-05-13,1058.814
2011-05-16,1068.903
2011-05-17,1047.74
2011-05-18,1058.748
2011-05-19,1069.915
2011-05-20,1063.561
2011-05-23,1028.719
2011-05-24,1031.996
2011-05-25,1043.771
2011-05-26,1037.759
2011-05-27,1060.86
2011-05-30,1061.206
2011-05-31,1073.865
2011-06-01,1081.418
2011-06-02,1073.585
2011-06-03,1062.164
2011-06-06,1058.534
2011-06-07,1059.034
2011-06-08,1026.183
2011-06-09,1026.814
2011-06-10,992.698
2011-06-13,987.301
2011-06-14,1003.519
2011-06-15,973.215
2011-06-16,951.614
2011-06-17,967.29
2011-06-20,953.878
2011-06-21,982.068
2011-06-22,970.162
2011-06-23,927.641
2011-06-24,930.409
2011-06-27,951.446
2011-06-28,955.542
2011-06-29,992.005
2011-06-30,1017.153
2011-07-01,1023.145
2011-07-04,1033.242
2011-07-05,1034.682
2011-07-06,1013.036
2011-07-07,1034.502
2011-07-08,1008.139
2011-07-11,966.742
2011-07-12,962.917
2011-07-13,985.426
2011-07-14,964.481
2011-07-15,952.419
2011-07-18,918.205
2011-07-19,951.713
2011-07-20,972.529
2011-07-21,988.035
2011-07-22,989.436
2011-07-25,985.388
2011-07-26,988.145
2011-07-27,974.667
2011-07-28,966.975
2011-07-29,969.478
2011-08-01,937.308
2011-08-02,915.718
2011-08-03,883.588
2011-08-04,827.144
2011-08-05,831.076
2011-08-08,784.937
2011-08-09,809.856
2011-08-10,786.205
2011-08-11,824.493
2011-08-12,839.689
2011-08-15,862.076
2011-08-16,854.333
2011-08-17,865.278
2011-08-18,795.236
2011-08-19,788.896
2011-08-22,797.696
2011-08-23,812.672
2011-08-24,827.628
2011-08-25,813.954
2011-08-26,813.115
2011-08-29,844.769
2011-08-30,835.714
2011-08-31,864.478
2011-09-01,861.252
2011-09-02,834.606
2011-09-05,789.827
2011-09-06,792.235
2011-09-07,824.579
2011-09-08,827.269
2011-09-09,786.476
2011-09-12,745.054
2011-09-13,753.244
2011-09-14,756.617
2011-09-15,799.363
2011-09-16,798.894
2011-09-19,763.55
2011-09-20,793.992
2011-09-21,776.087
2011-09-22,713.978
2011-09-23,715.946
2011-09-26,720.231
2011-09-27,779.727
2011-09-28,757.134
2011-09-29,778.278
2011-09-30,748.754
2011-10-03,740.392
2011-10-04,707.649
2011-10-05,735.888
2011-10-06,757.902
2011-10-07,767.016
2011-10-10,801.15
2011-10-11,797.239
2011-10-12,817.273
2011-10-13,790.723
2011-10-14,818.801
2011-10-17,801.593
2011-10-18,802.608
2011-10-19,807.535
2011-10-20,795.056
2011-10-21,831.712
2011-10-24,842.92
2011-10-25,841.497
2011-10-26,845.019
2011-10-27,913.385
2011-10-28,914.125
2011-10-31,869.425
2011-11-01,810.26
2011-11-02,832.317
2011-11-03,845.414
2011-11-04,848.012
2011-11-07,836.198
2011-11-08,843.518
2011-11-09,808.795
2011-11-10,804.713
2011-11-11,839.219
2011-11-14,819.147
2011-11-15,808.11
2011-11-16,805.553
2011-11-17,792.585
2011-11-18,785.963
2011-11-21,751.552
2011-11-22,751.807
2011-11-23,728.99
2011-11-24,723.283
2011-11-25,721.252
2011-11-28,757.316
2011-11-29,767.553
2011-11-30,823.672
2011-12-01,812.457
2011-12-02,820.291
2011-12-05,835.786
2011-12-06,820.817
2011-12-07,824.283
2011-12-08,797.897
2011-12-09,807.439
2011-12-12,777.381
2011-12-13,776.75
2011-12-14,756.622
2011-12-15,767.758
2011-12-16,768.533
2011-12-19,768.849
2011-12-20,796.452
2011-12-21,791.24
2011-12-22,802.969
2011-12-23,809.03
2011-12-26,809.03
2011-12-27,809.939
2011-12-28,795.552
2011-12-29,802.109
2011-12-30,818.854
2012-01-02,828.948
2012-01-03,848.329
2012-01-04,832.717
2012-01-05,824.922
2012-01-06,822.562
2012-01-09,820.577
2012-01-10,837.826
2012-01-11,830.205
2012-01-12,835.271
2012-01-13,821.828
2012-01-16,827.1
2012-01-17,844.559
2012-01-18,854.556
2012-01-19,871.006
2012-01-20,869.134
2012-01-23,883.068
2012-01-24,869.623
2012-01-25,857.785
2012-01-26,882.551
2012-01-27,875.93
2012-01-30,867.212
2012-01-31,868.273
2012-02-01,902.105
2012-02-02,903.766
2012-02-03,917.266
2012-02-06,910.199
2012-02-07,919.075
2012-02-08,922.398
2012-02-09,927.211
2012-02-10,910.694
2012-02-13,920.078
2012-02-14,912.866
2012-02-15,920.688
2012-02-16,919.953
2012-02-17,934.577
2012-02-20,956.235
2012-02-21,951.031
2012-02-22,938.312
2012-02-23,941.274
2012-02-24,957.759
2012-02-27,945.282
2012-02-28,956.015
2012-02-29,956.811
2012-03-01,952.295
2012-03-02,941.836
2012-03-05,936.685
2012-03-06,887.537
2012-03-07,890.279
2012-03-08,930.347
2012-03-09,917.843
2012-03-12,915.692
2012-03-13,933.628
2012-03-14,928.302
2012-03-15,938.755
2012-03-16,949.349
2012-03-19,952.612
2012-03-20,932.564
2012-03-21,923.862
2012-03-22,908.583
2012-03-23,919.746
2012-03-26,945.687
2012-03-27,939.978
2012-03-28,932.302
2012-03-29,915.52
2012-03-30,935.431
2012-04-02,949.916
2012-04-03,949.181
2012-04-04,901.991
2012-04-05,894.763
2012-04-06,894.763
2012-04-09,888.135
2012-04-10,867.935
2012-04-11,880.056
2012-04-12,904.4
2012-04-13,881.574
2012-04-16,887.046
2012-04-17,908.085
2012-04-18,894.7
2012-04-19,902.553
2012-04-20,915.513
2012-04-23,866.397
2012-04-24,885.868
2012-04-25,899.075
2012-04-26,897.811
2012-04-27,915.901
2012-04-30,919.384
2012-05-01,918.769
2012-05-02,909.199
2012-05-03,915.882
2012-05-04,888.809
2012-05-07,886.839
2012-05-08,869.775
2012-05-09,865.229
2012-05-10,868.424
2012-05-11,871.477
2012-05-14,838.587
2012-05-15,824.351
2012-05-16,811.512
2012-05-17,805.202
2012-05-18,781.737
2012-05-21,805.695
2012-05-22,828.791
2012-05-23,797.825
2012-05-24,810.841
2012-05-25,806.292
2012-05-28,810.164
2012-05-29,822.54
2012-05-30,802.463
2012-05-31,791.116
2012-06-01,773.555
2012-06-04,774.57
2012-06-05,775.07
2012-06-06,774.887
2012-06-07,805.14
2012-06-08,798.077
2012-06-11,810.637
2012-06-12,813.001
2012-06-13,810.533
2012-06-14,807.358
2012-06-15,816.068
2012-06-18,814.599
2012-06-19,837.289
2012-06-20,850.635
2012-06-21,840.027
2012-06-22,837.119
2012-06-25,810.188
2012-06-26,804.271
2012-06-27,814.947
2012-06-28,803.612
2012-06-29,858.026
2012-07-02,858.465
2012-07-03,872.077
2012-07-04,872.528
2012-07-05,866.781
2012-07-06,848.982
2012-07-09,846.505
2012-07-10,857.215
2012-07-11,853.09
2012-07-12,836.187
2012-07-13,852.21
2012-07-16,853.981
2012-07-17,850.064
2012-07-18,864.686
2012-07-19,881.727
2012-07-20,874.189
2012-07-23,851.959
2012-07-24,853.975
2012-07-25,857.528
2012-07-26,885.681
2012-07-27,895.536
2012-07-30,909.67
2012-07-31,911.066
2012-08-01,912.446
2012-08-02,899.72
2012-08-03,928.81
2012-08-06,930.674
2012-08-07,929.6
2012-08-08,935.048
2012-08-09,939.244
2012-08-10,942.66
2012-08-13,935.333
2012-08-14,933.924
2012-08-15,929.093
2012-08-16,930.082
2012-08-17,940.765
2012-08-20,940.221
2012-08-21,944.459
2012-08-22,921.616
2012-08-23,924.626
2012-08-24,927.157
2012-08-27,933.51
2012-08-28,913.582
2012-08-29,906.765
2012-08-30,898.095
2012-08-31,912.614
2012-09-03,906.688
2012-09-04,893.73
2012-09-05,895.316
2012-09-06,908.792
2012-09-07,938.945
2012-09-10,933.311
2012-09-11,942.498
2012-09-12,955.182
2012-09-13,948.947
2012-09-14,984.807
2012-09-17,975.817
2012-09-18,968.956
2012-09-19,983.836
2012-09-20,972.535
2012-09-21,969.403
2012-09-24,965.635
2012-09-25,976.196
2012-09-26,949.338
2012-09-27,959.416
2012-09-28,949.093
2012-10-01,959.202
2012-10-02,953.109
2012-10-03,937.192
2012-10-04,950.472
2012-10-05,964.355
2012-10-08,945.456
2012-10-09,933.638
2012-10-10,922.004
2012-10-11,924.121
2012-10-12,919.848
2012-10-15,924.827
2012-10-16,936.824
2012-10-17,947.119
2012-10-18,958.857
2012-10-19,940.914
2012-10-22,941.467
2012-10-23,914.909
2012-10-24,913.258
2012-10-25,918.148
2012-10-26,921.449
2012-10-29,922.835
2012-10-30,932.876
2012-10-31,926.373
2012-11-01,932.655
2012-11-02,933.695
2012-11-05,929.135
2012-11-06,935.595
2012-11-07,921.65
2012-11-08,920.096
2012-11-09,912.215
2012-11-12,910.373
2012-11-13,906.285
2012-11-14,904.227
2012-11-15,896.807
2012-11-16,881.476
2012-11-19,910.97
2012-11-20,909.311
2012-11-21,914.625
2012-11-22,928.092
2012-11-23,944.076
2012-11-26,944.179
2012-11-27,938.148
2012-11-28,936.779
2012-11-29,950.461
2012-11-30,953.855
2012-12-03,961.712
2012-12-04,966.033
2012-12-05,967.312
2012-12-06,968.937
2012-12-07,964.154
2012-12-10,966.129
2012-12-11,977.62
2012-12-12,971.391
2012-12-13,958.493
2012-12-14,961.762
2012-12-17,970.569
2012-12-18,982.196
2012-12-19,994.114
2012-12-20,997.729
2012-12-21,992.83
2012-12-24,991.532
2012-12-25,991.532
2012-12-26,995.108
2012-12-27,998.08
2012-12-28,995.143
2012-12-31,995.961
2013-01-01,995.961
2013-01-02,1024.788
2013-01-03,1016.241
2013-01-04,1016.863
2013-01-07,1018.264
2013-01-08,1006.328
2013-01-09,1005.211
2013-01-10,1016.866
2013-01-11,1023.738
2013-01-14,1026.861
2013-01-15,1018.788
2013-01-16,1018.747
2013-01-17,1025.536
2013-01-18,1019.059
2013-01-21,1027.743
2013-01-22,1023.439
2013-01-23,1023.579
2013-01-24,1036.458
2013-01-25,1053.938
2013-01-28,1061.734
2013-01-29,1067.231
2013-01-30,1081.529
2013-01-31,1075.652
2013-02-01,1098.545
2013-02-04,1081.39
2013-02-05,1087.159
2013-02-06,1087.81
2013-02-07,1065.92
2013-02-08,1075.778
2013-02-11,1076.562
2013-02-12,1089.535
2013-02-13,1110.691
2013-02-14,1103.016
2013-02-15,1104.5
2013-02-18,1102.592
2013-02-19,1115.375
2013-02-20,1126.309
2013-02-21,1094.334
2013-02-22,1101.269
2013-02-25,1101.166
2013-02-26,1076.248
2013-02-27,1091.315
2013-02-28,1096.401
2013-03-01,1093.609
2013-03-04,1099.816
2013-03-05,1119.895
2013-03-06,1110.26
2013-03-07,1121.018
2013-03-08,1116.136
2013-03-11,1119.355
2013-03-12,1116.855
2013-03-13,1108.327
2013-03-14,1115.416
2013-03-15,1122.173
2013-03-18,1108.069
2013-03-19,1090.417
2013-03-20,1095.63
2013-03-21,1082.955
2013-03-22,1089.776
2013-03-25,1083.412
2013-03-26,1087.311
2013-03-27,1084.337
2013-03-28,1093.914
2013-03-29,1093.914
2013-04-01,1092.99
2013-04-02,1105.745
2013-04-03,1096.525
2013-04-04,1072.102
2013-04-05,1076.642
2013-04-08,1080.002
2013-04-09,1090.506
2013-04-10,1112.843
2013-04-11,1123.504
2013-04-12,1109.635
2013-04-15,1099.059
2013-04-16,1090.662
2013-04-17,1051.789
2013-04-18,1048.12
2013-04-19,1047.765
2013-04-22,1044.449
2013-04-23,1055.646
2013-04-24,1061.683
2013-04-25,1081.214
2013-04-26,1088.166
2013-04-29,1097.189
2013-04-30,1113.396
2013-05-01,1114.334
2013-05-02,1100.381
2013-05-03,1112.788
2013-05-06,1110.476
2013-05-07,1115.346
2013-05-08,1133.037
2013-05-09,1127.989
2013-05-10,1120.354
2013-05-13,1118.419
2013-05-14,1114.361
2013-05-15,1113.397
2013-05-16,1121.156
2013-05-17,1117.577
2013-05-20,1123.491
2013-05-21,1129.671
2013-05-22,1138.379
2013-05-23,1105.662
2013-05-24,1103.459
2013-05-27,1117.518
2013-05-28,1119.617
2013-05-29,1109.853
2013-05-30,1126.176
2013-05-31,1102.693
2013-06-03,1110.719
2013-06-04,1109.966
2013-06-05,1084.508
2013-06-06,1088.605
2013-06-07,1094.623
2013-06-10,1089.079
2013-06-11,1085.134
2013-06-12,1092.878
2013-06-13,1087.661
2013-06-14,1106.366
2013-06-17,1111.941
2013-06-18,1113.644
2013-06-19,1113.119
2013-06-20,1044.786
2013-06-21,1032.298
2013-06-24,992.623
2013-06-25,1015.377
2013-06-26,1029.313
2013-06-27,1036.52
2013-06-28,1030.82
2013-07-01,1055.1
2013-07-02,1052.715
2013-07-03,1041.754
2013-07-04,1064.854
2013-07-05,1039.459
2013-07-08,1053.819
2013-07-09,1061.025
2013-07-10,1070.639
2013-07-11,1096.575
2013-07-12,1097.857
2013-07-15,1100.365
2013-07-16,1117.489
2013-07-17,1116.49
2013-07-18,1118.232
2013-07-19,1130.445
2013-07-22,1135.055
2013-07-23,1143.7
2013-07-24,1149.239
2013-07-25,1147.865
2013-07-26,1149.994
2013-07-29,1148.603
2013-07-30,1143.054
2013-07-31,1144.369
2013-08-01,1147.537
2013-08-02,1146.416
2013-08-05,1149.504
2013-08-06,1149.908
2013-08-07,1151.206
2013-08-08,1166.972
2013-08-09,1169.105
2013-08-12,1163.146
2013-08-13,1164.587
2013-08-14,1176.948
2013-08-15,1153.927
2013-08-16,1168.734
2013-08-19,1168.954
2013-08-20,1168.865
2013-08-21,1135.543
2013-08-22,1153.962
2013-08-23,1164.149
2013-08-26,1161.823
2013-08-27,1146.89
2013-08-28,1136.677
2013-08-29,1127.612
2013-08-30,1113.093
2013-09-02,1135.145
2013-09-03,1140.176
2013-09-04,1147.588
2013-09-05,1137.401
2013-09-06,1147.709
2013-09-09,1160.685
2013-09-10,1182.824
2013-09-11,1189.893
2013-09-12,1187.534
2013-09-13,1178.274
2013-09-16,1202.635
2013-09-17,1202.089
2013-09-18,1204.784
2013-09-19,1241.435
2013-09-20,1230.682
2013-09-23,1218.825
2013-09-24,1221.527
2013-09-25,1202.084
2013-09-26,1208.202
2013-09-27,1203.895
2013-09-30,1193.774
2013-10-01,1213.098
2013-10-02,1206.15
2013-10-03,1206.429
2013-10-04,1190.823
2013-10-07,1181.987
2013-10-08,1178.784
2013-10-09,1162.112
2013-10-10,1177.159
2013-10-11,1188.792
2013-10-14,1183.638
2013-10-15,1182.663
2013-10-16,1182.115
2013-10-17,1200.826
2013-10-18,1213.48
2013-10-21,1224.513
2013-10-22,1238.986
2013-10-23,1229.783
2013-10-24,1237.025
2013-10-25,1235.842
2013-10-28,1230.765
2013-10-29,1224.223
2013-10-30,1224.698
2013-10-31,1199.08
2013-11-01,1182.698
2013-11-04,1192.653
2013-11-05,1183.275
2013-11-06,1198.656
2013-11-07,1194.363
2013-11-08,1179.493
2013-11-11,1192.111
2013-11-12,1172.321
2013-11-13,1157.423
2013-11-14,1173.762
2013-11-15,1180.725
2013-11-18,1200.476
2013-11-19,1190.344
2013-11-20,1186.257
2013-11-21,1176.173
2013-11-22,1194.343
2013-11-25,1202.403
2013-11-26,1203.492
2013-11-27,1209.664
2013-11-28,1217.328
2013-11-29,1213.994
2013-12-02,1209.197
2013-12-03,1193.192
2013-12-04,1191.39
2013-12-05,1186.114
2013-12-06,1187.204
2013-12-09,1190.156
2013-12-10,1180.904
2013-12-11,1175.737
2013-12-12,1156.624
2013-12-13,1158.384
2013-12-16,1172.188
2013-12-17,1167.2
2013-12-18,1185.659
2013-12-19,1199.572
2013-12-20,1211.269
2013-12-23,1224.803
2013-12-24,1220.191
2013-12-25,1220.191
2013-12-26,1225.0
2013-12-27,1245.618
2013-12-30,1259.334
2013-12-31,1260.021
2014-01-01,1260.021
2014-01-02,1240.301
2014-01-03,1237.928
2014-01-06,1237.016
2014-01-07,1238.387
2014-01-08,1231.895
2014-01-09,1230.447
2014-01-10,1251.581
2014-01-13,1250.397
2014-01-14,1258.895
2014-01-15,1266.665
2014-01-16,1269.812
2014-01-17,1275.337
2014-01-20,1269.531
2014-01-21,1265.165
2014-01-22,1275.37
2014-01-23,1269.366
2014-01-24,1245.429
2014-01-27,1244.108
2014-01-28,1248.14
2014-01-29,1233.207
2014-01-30,1218.034
2014-01-31,1213.949
2014-02-03,1199.784
2014-02-04,1197.082
2014-02-05,1204.792
2014-02-06,1228.883
2014-02-07,1232.971
2014-02-10,1240.045
2014-02-11,1268.29
2014-02-12,1260.205
2014-02-13,1256.999
2014-02-14,1262.492
2014-02-17,1268.597
2014-02-18,1252.975
2014-02-19,1261.459
2014-02-20,1253.196
2014-02-21,1260.117
2014-02-24,1286.765
2014-02-25,1289.061
2014-02-26,1285.397
2014-02-27,1279.405
2014-02-28,1306.385
2014-03-03,1263.22
2014-03-04,1289.341
2014-03-05,1293.742
2014-03-06,1308.696
2014-03-07,1296.706
2014-03-10,1298.737
2014-03-11,1301.394
2014-03-12,1290.402
2014-03-13,1284.89
2014-03-14,1271.648
2014-03-17,1299.047
2014-03-18,1310.031
2014-03-19,1307.246
2014-03-20,1290.691
2014-03-21,1286.722
2014-03-24,1271.739
2014-03-25,1287.398
2014-03-26,1284.979
2014-03-27,1275.943
2014-03-28,1276.858
2014-03-31,1299.685
2014-04-01,1315.681
2014-04-02,1312.732
2014-04-03,1297.77
2014-04-04,1299.339
2014-04-07,1290.556
2014-04-08,1299.572
2014-04-09,1305.272
2014-04-10,1289.617
2014-04-11,1278.444
2014-04-14,1275.816
2014-04-15,1256.97
2014-04-16,1264.647
2014-04-17,1266.736
2014-04-18,1266.736
2014-04-21,1262.052
2014-04-22,1292.16
2014-04-23,1280.951
2014-04-24,1290.651
2014-04-25,1285.61
2014-04-28,1288.699
2014-04-29,1299.417
2014-04-30,1307.57
2014-05-01,1310.526
2014-05-02,1306.696
2014-05-05,1298.053
2014-05-06,1303.759
2014-05-07,1298.409
2014-05-08,1311.304
2014-05-09,1298.961
2014-05-12,1311.505
2014-05-13,1321.617
2014-05-14,1322.199
2014-05-15,1327.16
2014-05-16,1319.949
2014-05-19,1318.34
2014-05-20,1319.548
2014-05-21,1323.789
2014-05-22,1326.305
2014-05-23,1317.282
2014-05-26,1325.549
2014-05-27,1324.865
2014-05-28,1319.998
2014-05-29,1322.207
2014-05-30,1320.633
2014-06-02,1317.49
2014-06-03,1313.914
2014-06-04,1322.951
2014-06-05,1309.404
2014-06-06,1320.358
2014-06-09,1325.558
2014-06-10,1320.632
2014-06-11,1315.861
2014-06-12,1315.955
2014-06-13,1315.942
2014-06-16,1310.608
2014-06-17,1307.769
2014-06-18,1300.041
2014-06-19,1302.404
2014-06-20,1292.461
2014-06-23,1309.223
2014-06-24,1306.522
2014-06-25,1288.28
2014-06-26,1279.457
2014-06-27,1289.501
2014-06-30,1299.42
2014-07-01,1303.435
2014-07-02,1305.581
2014-07-03,1304.622
2014-07-04,1292.269
2014-07-07,1291.189
2014-07-08,1277.493
2014-07-09,1283.673
2014-07-10,1263.993
2014-07-11,1264.602
2014-07-14,1283.535
2014-07-15,1268.887
2014-07-16,1283.124
2014-07-17,1269.559
2014-07-18,1273.494
2014-07-21,1267.927
2014-07-22,1280.514
2014-07-23,1282.337
2014-07-24,1287.483
2014-07-25,1288.883
2014-07-28,1283.266
2014-07-29,1279.285
2014-07-30,1269.536
2014-07-31,1250.271
2014-08-01,1240.678
2014-08-04,1235.945
2014-08-05,1241.618
2014-08-06,1217.768
2014-08-07,1210.026
2014-08-08,1210.211
2014-08-11,1238.64
2014-08-12,1230.156
2014-08-13,1240.892
2014-08-14,1238.837
2014-08-15,1236.533
2014-08-18,1250.758
2014-08-19,1255.995
2014-08-20,1247.814
2014-08-21,1257.84
2014-08-22,1250.959
2014-08-25,1259.124
2014-08-26,1261.018
2014-08-27,1262.247
2014-08-28,1242.163
2014-08-29,1245.641
2014-09-01,1238.587
2014-09-02,1237.563
2014-09-03,1246.17
2014-09-04,1238.456
2014-09-05,1223.997
2014-09-08,1228.972
2014-09-09,1214.22
2014-09-10,1219.378
2014-09-11,1212.155
2014-09-12,1213.862
2014-09-15,1219.035
2014-09-16,1217.574
2014-09-17,1226.66
2014-09-18,1238.052
2014-09-19,1232.926
2014-09-22,1230.057
2014-09-23,1221.267
2014-09-24,1219.62
2014-09-25,1197.746
2014-09-26,1192.93
2014-09-29,1189.559
2014-09-30,1206.598
2014-10-01,1185.594
2014-10-02,1166.516
2014-10-03,1167.111
2014-10-06,1170.396
2014-10-07,1150.096
2014-10-08,1143.391
2014-10-09,1138.142
2014-10-10,1114.039
2014-10-13,1116.137
2014-10-14,1119.467
2014-10-15,1092.536
2014-10-16,1097.82
2014-10-17,1132.127
2014-10-20,1127.623
2014-10-21,1150.4
2014-10-22,1154.74
2014-10-23,1171.106
2014-10-24,1169.376
2014-10-27,1164.51
2014-10-28,1176.266
2014-10-29,1188.91
2014-10-30,1188.496
2014-10-31,1192.595
2014-11-03,1181.375
2014-11-04,1185.339
2014-11-05,1197.209
2014-11-06,1195.191
2014-11-07,1184.416
2014-11-10,1196.569
2014-11-11,1200.282
2014-11-12,1189.745
2014-11-13,1195.745
2014-11-14,1194.634
2014-11-17,1194.381
2014-11-18,1212.145
2014-11-19,1205.26
2014-11-20,1200.092
2014-11-21,1210.433
2014-11-24,1220.944
2014-11-25,1231.997
2014-11-26,1232.38
2014-11-27,1228.883
2014-11-28,1223.249
2014-12-01,1221.287
2014-12-02,1207.519
2014-12-03,1217.401
2014-12-04,1211.934
2014-12-05,1218.033
2014-12-08,1213.483
2014-12-09,1211.001
2014-12-10,1207.97
2014-12-11,1203.32
2014-12-12,1183.917
2014-12-15,1156.743
2014-12-16,1162.499
2014-12-17,1148.98
2014-12-18,1173.957
2014-12-19,1179.815
2014-12-22,1178.285
2014-12-23,1184.542
2014-12-24,1180.187
2014-12-25,1180.187
2014-12-26,1174.996
2014-12-29,1184.495
2014-12-30,1185.797
2014-12-31,1174.028
2015-01-01,1174.028
2015-01-02,1165.029
2015-01-05,1156.545
2015-01-06,1158.015
2015-01-07,1120.654
2015-01-08,1141.306
2015-01-09,1134.798
2015-01-12,1134.067
2015-01-13,1147.789
2015-01-14,1121.91
2015-01-15,1126.779
2015-01-16,1132.749
2015-01-19,1142.181
2015-01-20,1146.65
2015-01-21,1151.11
2015-01-22,1168.024
2015-01-23,1166.016
2015-01-26,1175.759
2015-01-27,1178.132
2015-01-28,1190.042
2015-01-29,1194.478
2015-01-30,1195.595
2015-02-02,1196.246
2015-02-03,1215.744
2015-02-04,1204.634
2015-02-05,1209.738
2015-02-06,1206.279
2015-02-09,1201.694
2015-02-10,1219.365
2015-02-11,1200.014
2015-02-12,1216.631
2015-02-13,1237.4
2015-02-16,1241.155
2015-02-17,1237.559
2015-02-18,1243.006
2015-02-19,1253.15
2015-02-20,1257.184
2015-02-23,1260.708
2015-02-24,1266.511
2015-02-25,1275.978
2015-02-26,1271.434
2015-02-27,1281.674
2015-03-02,1278.71
2015-03-03,1267.217
2015-03-04,1254.146
2015-03-05,1261.276
2015-03-06,1234.777
2015-03-09,1229.859
2015-03-10,1206.958
2015-03-11,1213.717
2015-03-12,1215.806
2015-03-13,1210.223
2015-03-16,1232.19
2015-03-17,1216.119
2015-03-18,1224.392
2015-03-19,1236.547
2015-03-20,1249.471
2015-03-23,1260.913
2015-03-24,1263.565
2015-03-25,1264.635
2015-03-26,1240.912
2015-03-27,1233.726
2015-03-30,1248.755
2015-03-31,1234.424
2015-04-01,1233.302
2015-04-02,1242.286
2015-04-03,1242.286
2015-04-06,1262.892
2015-04-07,1257.983
2015-04-08,1246.648
2015-04-09,1246.899
2015-04-10,1243.587
2015-04-13,1242.197
2015-04-14,1254.684
2015-04-15,1254.921
2015-04-16,1264.892
2015-04-17,1236.027
2015-04-20,1246.978
2015-04-21,1265.519
2015-04-22,1260.924
2015-04-23,1258.593
2015-04-24,1270.089
2015-04-27,1291.922
2015-04-28,1272.269
2015-04-29,1270.093
2015-04-30,1265.8
2015-05-01,1262.979
