Date,SWEDEN IMI IMI (Large+Mid+Small Cap)
2010-09-15,871.515
2010-09-16,871.238
2010-09-17,873.144
2010-09-20,890.043
2010-09-21,895.888
2010-09-22,905.776
2010-09-23,890.176
2010-09-24,918.383
2010-09-27,908.358
2010-09-28,919.118
2010-09-29,922.838
2010-09-30,926.736
2010-10-01,924.355
2010-10-04,905.583
2010-10-05,934.086
2010-10-06,931.455
2010-10-07,935.579
2010-10-08,931.612
2010-10-11,939.75
2010-10-12,933.658
2010-10-13,956.58
2010-10-14,964.914
2010-10-15,951.6
2010-10-18,948.077
2010-10-19,927.769
2010-10-20,945.452
2010-10-21,964.772
2010-10-22,958.865
2010-10-25,965.613
2010-10-26,945.377
2010-10-27,933.466
2010-10-28,931.17
2010-10-29,932.881
2010-11-01,938.494
2010-11-02,948.434
2010-11-03,941.759
2010-11-04,977.94
2010-11-05,957.45
2010-11-08,948.935
2010-11-09,958.911
2010-11-10,937.806
2010-11-11,928.617
2010-11-12,920.506
2010-11-15,921.765
2010-11-16,895.84
2010-11-17,901.413
2010-11-18,922.97
2010-11-19,928.161
2010-11-22,920.603
2010-11-23,898.302
2010-11-24,913.407
2010-11-25,921.058
2010-11-26,909.211
2010-11-29,900.92
2010-11-30,903.708
2010-12-01,929.533
2010-12-02,951.589
2010-12-03,970.078
2010-12-06,962.711
2010-12-07,966.584
2010-12-08,952.734
2010-12-09,944.773
2010-12-10,951.526
2010-12-13,966.801
2010-12-14,978.52
2010-12-15,980.884
2010-12-16,975.759
2010-12-17,976.416
2010-12-20,975.501
2010-12-21,991.958
2010-12-22,982.829
2010-12-23,981.529
2010-12-24,983.096
2010-12-27,984.537
2010-12-28,982.004
2010-12-29,989.449
2010-12-30,994.904
2010-12-31,1000.971
2011-01-03,1025.361
2011-01-04,1013.268
2011-01-05,992.924
2011-01-06,980.65
2011-01-07,981.002
2011-01-10,975.794
2011-01-11,997.426
2011-01-12,1010.75
2011-01-13,1018.965
2011-01-14,1019.071
2011-01-17,1011.964
2011-01-18,1026.69
2011-01-19,1015.764
2011-01-20,986.725
2011-01-21,1010.387
2011-01-24,1012.82
2011-01-25,1021.457
2011-01-26,1050.525
2011-01-27,1052.156
2011-01-28,1028.321
2011-01-31,1034.501
2011-02-01,1041.82
2011-02-02,1017.922
2011-02-03,1015.117
2011-02-04,1014.591
2011-02-07,1019.63
2011-02-08,1023.808
2011-02-09,1021.233
2011-02-10,1007.237
2011-02-11,1018.922
2011-02-14,1010.302
2011-02-15,1005.838
2011-02-16,1011.372
2011-02-17,1001.024
2011-02-18,1009.646
2011-02-21,1003.312
2011-02-22,1003.982
2011-02-23,992.336
2011-02-24,995.897
2011-02-25,1002.262
2011-02-28,1031.011
2011-03-01,1028.332
2011-03-02,1011.488
2011-03-03,1018.545
2011-03-04,1021.616
2011-03-07,1028.398
2011-03-08,1025.373
2011-03-09,1036.122
2011-03-10,1018.084
2011-03-11,1004.145
2011-03-14,999.058
2011-03-15,964.355
2011-03-16,947.911
2011-03-17,974.406
2011-03-18,1006.342
2011-03-21,1024.52
2011-03-22,1020.586
2011-03-23,1021.769
2011-03-24,1042.094
2011-03-25,1039.125
2011-03-28,1043.585
2011-03-29,1044.047
2011-03-30,1055.074
2011-03-31,1057.659
2011-04-01,1064.501
2011-04-04,1072.064
2011-04-05,1066.803
2011-04-06,1081.675
2011-04-07,1072.139
2011-04-08,1093.194
2011-04-11,1085.099
2011-04-12,1061.202
2011-04-13,1076.317
2011-04-14,1074.017
2011-04-15,1072.556
2011-04-18,1036.305
2011-04-19,1060.689
2011-04-20,1102.767
2011-04-21,1113.414
2011-04-22,1113.414
2011-04-25,1113.688
2011-04-26,1122.328
2011-04-27,1126.577
2011-04-28,1146.617
2011-04-29,1154.296
2011-05-02,1162.921
2011-05-03,1143.896
2011-05-04,1133.995
2011-05-05,1110.591
2011-05-06,1118.11
2011-05-09,1102.336
2011-05-10,1123.001
2011-05-11,1121.143
2011-05-12,1101.783
2011-05-13,1102.009
2011-05-16,1112.51
2011-05-17,1091.617
2011-05-18,1103.105
2011-05-19,1114.786
2011-05-20,1108.199
2011-05-23,1071.895
2011-05-24,1075.309
2011-05-25,1087.579
2011-05-26,1081.314
2011-05-27,1105.385
2011-05-30,1105.745
2011-05-31,1118.935
2011-06-01,1126.857
2011-06-02,1118.695
2011-06-03,1106.794
2011-06-06,1103.012
2011-06-07,1103.533
2011-06-08,1069.301
2011-06-09,1069.975
2011-06-10,1034.425
2011-06-13,1028.801
2011-06-14,1045.701
2011-06-15,1014.123
2011-06-16,991.614
2011-06-17,1007.949
2011-06-20,993.973
2011-06-21,1023.348
2011-06-22,1010.942
2011-06-23,966.633
2011-06-24,969.518
2011-06-27,991.439
2011-06-28,995.707
2011-06-29,1033.703
2011-06-30,1060.066
2011-07-01,1066.311
2011-07-04,1076.834
2011-07-05,1078.335
2011-07-06,1055.775
2011-07-07,1078.146
2011-07-08,1050.672
2011-07-11,1007.528
2011-07-12,1003.542
2011-07-13,1027.001
2011-07-14,1005.172
2011-07-15,992.601
2011-07-18,956.943
2011-07-19,991.865
2011-07-20,1013.559
2011-07-21,1029.719
2011-07-22,1031.18
2011-07-25,1026.961
2011-07-26,1029.835
2011-07-27,1015.787
2011-07-28,1007.771
2011-07-29,1010.38
2011-08-01,976.852
2011-08-02,954.352
2011-08-03,920.866
2011-08-04,862.041
2011-08-05,866.138
2011-08-08,818.053
2011-08-09,844.023
2011-08-10,819.374
2011-08-11,859.277
2011-08-12,875.115
2011-08-15,898.446
2011-08-16,890.377
2011-08-17,901.784
2011-08-18,828.787
2011-08-19,822.179
2011-08-22,831.351
2011-08-23,846.958
2011-08-24,862.545
2011-08-25,848.294
2011-08-26,847.429
2011-08-29,880.419
2011-08-30,870.981
2011-08-31,900.959
2011-09-01,897.597
2011-09-02,869.827
2011-09-05,823.158
2011-09-06,825.668
2011-09-07,859.377
2011-09-08,862.18
2011-09-09,819.665
2011-09-12,776.511
2011-09-13,785.047
2011-09-14,788.603
2011-09-15,833.156
2011-09-16,832.667
2011-09-19,795.829
2011-09-20,827.558
2011-09-21,808.896
2011-09-22,744.162
2011-09-23,746.212
2011-09-26,750.679
2011-09-27,812.69
2011-09-28,789.142
2011-09-29,811.18
2011-09-30,780.408
2011-10-03,771.692
2011-10-04,737.564
2011-10-05,766.997
2011-10-06,789.942
2011-10-07,799.441
2011-10-10,835.018
2011-10-11,830.943
2011-10-12,851.823
2011-10-13,824.151
2011-10-14,853.416
2011-10-17,835.48
2011-10-18,836.538
2011-10-19,841.673
2011-10-20,828.667
2011-10-21,866.872
2011-10-24,878.554
2011-10-25,877.071
2011-10-26,880.742
2011-10-27,951.999
2011-10-28,952.769
2011-10-31,906.18
2011-11-01,844.514
2011-11-02,867.503
2011-11-03,881.153
2011-11-04,883.862
2011-11-07,871.562
2011-11-08,879.191
2011-11-09,842.999
2011-11-10,838.744
2011-11-11,874.71
2011-11-14,853.79
2011-11-15,842.286
2011-11-16,839.621
2011-11-17,826.104
2011-11-18,819.202
2011-11-21,783.335
2011-11-22,783.602
2011-11-23,759.819
2011-11-24,753.871
2011-11-25,751.754
2011-11-28,789.343
2011-11-29,800.013
2011-11-30,858.505
2011-12-01,846.816
2011-12-02,854.982
2011-12-05,871.218
2011-12-06,855.614
2011-12-07,859.227
2011-12-08,831.724
2011-12-09,841.669
2011-12-12,810.346
2011-12-13,809.689
2011-12-14,788.708
2011-12-15,800.316
2011-12-16,801.124
2011-12-19,801.453
2011-12-20,830.226
2011-12-21,824.794
2011-12-22,837.02
2011-12-23,843.338
2011-12-26,843.338
2011-12-27,844.286
2011-12-28,829.289
2011-12-29,836.124
2011-12-30,853.579
2012-01-02,864.1
2012-01-03,884.303
2012-01-04,868.029
2012-01-05,859.904
2012-01-06,857.444
2012-01-09,855.375
2012-01-10,873.355
2012-01-11,865.411
2012-01-12,870.692
2012-01-13,856.679
2012-01-16,862.174
2012-01-17,880.373
2012-01-18,890.794
2012-01-19,907.942
2012-01-20,905.991
2012-01-23,920.515
2012-01-24,906.5
2012-01-25,894.16
2012-01-26,919.977
2012-01-27,913.075
2012-01-30,903.987
2012-01-31,905.093
2012-02-01,940.359
2012-02-02,942.091
2012-02-03,956.163
2012-02-06,948.797
2012-02-07,958.049
2012-02-08,961.514
2012-02-09,966.53
2012-02-10,949.313
2012-02-13,959.095
2012-02-14,951.577
2012-02-15,959.731
2012-02-16,958.965
2012-02-17,974.209
2012-02-20,996.786
2012-02-21,991.36
2012-02-22,978.103
2012-02-23,981.189
2012-02-24,998.374
2012-02-27,985.367
2012-02-28,996.556
2012-02-29,997.386
2012-03-01,992.679
2012-03-02,981.776
2012-03-05,976.407
2012-03-06,925.174
2012-03-07,928.032
2012-03-08,969.799
2012-03-09,956.765
2012-03-12,954.523
2012-03-13,973.22
2012-03-14,967.668
2012-03-15,978.596
2012-03-16,989.639
2012-03-19,993.041
2012-03-20,972.142
2012-03-21,963.07
2012-03-22,947.143
2012-03-23,959.561
2012-03-26,986.625
2012-03-27,980.704
2012-03-28,973.367
2012-03-29,956.552
2012-03-30,978.023
2012-04-02,993.167
2012-04-03,992.399
2012-04-04,943.762
2012-04-05,936.767
2012-04-06,936.767
2012-04-09,929.828
2012-04-10,908.68
2012-04-11,921.383
2012-04-12,946.87
2012-04-13,922.991
2012-04-16,928.991
2012-04-17,951.025
2012-04-18,937.332
2012-04-19,945.717
2012-04-20,959.502
2012-04-23,908.033
2012-04-24,928.571
2012-04-25,942.425
2012-04-26,941.562
2012-04-27,960.634
2012-04-30,964.897
2012-05-01,964.251
2012-05-02,954.207
2012-05-03,961.785
2012-05-04,935.477
2012-05-07,933.679
2012-05-08,916.436
2012-05-09,911.742
2012-05-10,915.251
2012-05-11,918.494
2012-05-14,883.83
2012-05-15,868.825
2012-05-16,855.352
2012-05-17,848.701
2012-05-18,823.968
2012-05-21,849.221
2012-05-22,873.635
2012-05-23,840.993
2012-05-24,854.733
2012-05-25,849.937
2012-05-28,854.018
2012-05-29,867.064
2012-05-30,845.973
2012-05-31,834.01
2012-06-01,815.497
2012-06-04,816.567
2012-06-05,817.094
2012-06-06,816.902
2012-06-07,848.795
2012-06-08,841.349
2012-06-11,854.591
2012-06-12,857.082
2012-06-13,854.48
2012-06-14,851.133
2012-06-15,860.315
2012-06-18,858.767
2012-06-19,882.687
2012-06-20,896.756
2012-06-21,885.574
2012-06-22,882.508
2012-06-25,854.117
2012-06-26,847.879
2012-06-27,859.134
2012-06-28,847.184
2012-06-29,904.548
2012-07-02,905.011
2012-07-03,919.361
2012-07-04,919.837
2012-07-05,913.778
2012-07-06,895.014
2012-07-09,892.403
2012-07-10,903.693
2012-07-11,899.345
2012-07-12,881.525
2012-07-13,898.417
2012-07-16,900.284
2012-07-17,896.155
2012-07-18,911.57
2012-07-19,929.534
2012-07-20,921.588
2012-07-23,898.152
2012-07-24,900.278
2012-07-25,904.024
2012-07-26,933.703
2012-07-27,944.093
2012-07-30,958.993
2012-07-31,960.465
2012-08-01,961.919
2012-08-02,948.503
2012-08-03,979.17
2012-08-06,981.135
2012-08-07,980.003
2012-08-08,985.747
2012-08-09,990.171
2012-08-10,993.772
2012-08-13,986.048
2012-08-14,984.562
2012-08-15,979.469
2012-08-16,980.512
2012-08-17,991.774
2012-08-20,991.2
2012-08-21,995.668
2012-08-22,971.586
2012-08-23,974.76
2012-08-24,977.437
2012-08-27,984.135
2012-08-28,963.125
2012-08-29,955.939
2012-08-30,946.799
2012-08-31,962.105
2012-09-03,955.858
2012-09-04,942.197
2012-09-05,943.924
2012-09-06,958.131
2012-09-07,989.921
2012-09-10,984.0
2012-09-11,993.686
2012-09-12,1007.058
2012-09-13,1000.485
2012-09-14,1038.292
2012-09-17,1028.815
2012-09-18,1021.581
2012-09-19,1037.269
2012-09-20,1025.354
2012-09-21,1022.052
2012-09-24,1018.079
2012-09-25,1029.214
2012-09-26,1000.897
2012-09-27,1011.523
2012-09-28,1000.639
2012-10-01,1011.297
2012-10-02,1004.873
2012-10-03,988.091
2012-10-04,1002.093
2012-10-05,1016.729
2012-10-08,996.804
2012-10-09,984.345
2012-10-10,972.079
2012-10-11,974.31
2012-10-12,969.806
2012-10-15,975.055
2012-10-16,987.704
2012-10-17,998.558
2012-10-18,1010.933
2012-10-19,992.016
2012-10-22,992.599
2012-10-23,964.599
2012-10-24,962.857
2012-10-25,968.013
2012-10-26,971.494
2012-10-29,972.955
2012-10-30,983.541
2012-10-31,976.685
2012-11-01,983.308
2012-11-02,984.405
2012-11-05,979.597
2012-11-06,986.408
2012-11-07,971.705
2012-11-08,970.067
2012-11-09,961.758
2012-11-12,959.816
2012-11-13,955.506
2012-11-14,953.336
2012-11-15,945.514
2012-11-16,929.35
2012-11-19,960.446
2012-11-20,958.696
2012-11-21,964.299
2012-11-22,978.498
2012-11-23,995.35
2012-11-26,995.458
2012-11-27,989.1
2012-11-28,987.656
2012-11-29,1002.082
2012-11-30,1005.659
2012-12-03,1013.943
2012-12-04,1018.499
2012-12-05,1019.848
2012-12-06,1021.561
2012-12-07,1016.594
2012-12-10,1018.682
2012-12-11,1030.798
2012-12-12,1024.23
2012-12-13,1010.63
2012-12-14,1014.078
2012-12-17,1023.364
2012-12-18,1035.622
2012-12-19,1048.19
2012-12-20,1052.001
2012-12-21,1046.835
2012-12-24,1045.466
2012-12-25,1045.466
2012-12-26,1049.237
2012-12-27,1052.371
2012-12-28,1049.274
2012-12-31,1050.137
2013-01-01,1050.137
2013-01-02,1080.532
2013-01-03,1071.52
2013-01-04,1072.175
2013-01-07,1073.653
2013-01-08,1061.067
2013-01-09,1059.89
2013-01-10,1072.179
2013-01-11,1079.424
2013-01-14,1082.717
2013-01-15,1074.205
2013-01-16,1074.162
2013-01-17,1081.32
2013-01-18,1074.491
2013-01-21,1083.648
2013-01-22,1079.109
2013-01-23,1079.257
2013-01-24,1092.836
2013-01-25,1111.267
2013-01-28,1119.488
2013-01-29,1125.284
2013-01-30,1140.359
2013-01-31,1134.162
2013-02-01,1158.301
2013-02-04,1140.213
2013-02-05,1146.296
2013-02-06,1146.981
2013-02-07,1123.902
2013-02-08,1134.296
2013-02-11,1135.122
2013-02-12,1148.8
2013-02-13,1171.107
2013-02-14,1163.015
2013-02-15,1164.58
2013-02-18,1162.568
2013-02-19,1176.046
2013-02-20,1187.575
2013-02-21,1153.86
2013-02-22,1161.173
2013-02-25,1161.064
2013-02-26,1134.79
2013-02-27,1150.678
2013-02-28,1156.04
2013-03-01,1153.096
2013-03-04,1159.641
2013-03-05,1180.812
2013-03-06,1170.653
2013-03-07,1181.996
2013-03-08,1176.849
2013-03-11,1180.243
2013-03-12,1177.606
2013-03-13,1168.615
2013-03-14,1176.121
2013-03-15,1184.175
2013-03-18,1169.292
2013-03-19,1150.665
2013-03-20,1156.166
2013-03-21,1144.431
2013-03-22,1152.379
2013-03-25,1145.649
2013-03-26,1149.771
2013-03-27,1146.827
2013-03-28,1156.957
2013-03-29,1156.957
2013-04-01,1155.979
2013-04-02,1169.469
2013-04-03,1159.717
2013-04-04,1134.642
2013-04-05,1140.01
2013-04-08,1143.568
2013-04-09,1154.71
2013-04-10,1179.532
2013-04-11,1191.226
2013-04-12,1176.896
2013-04-15,1165.709
2013-04-16,1157.208
2013-04-17,1116.008
2013-04-18,1112.257
2013-04-19,1111.898
2013-04-22,1108.378
2013-04-23,1120.264
2013-04-24,1127.966
2013-04-25,1148.883
2013-04-26,1157.186
2013-04-29,1167.084
2013-04-30,1185.092
2013-05-01,1186.091
2013-05-02,1171.247
2013-05-03,1184.471
2013-05-06,1182.368
2013-05-07,1187.603
2013-05-08,1206.735
2013-05-09,1201.359
2013-05-10,1193.227
2013-05-13,1191.167
2013-05-14,1187.36
2013-05-15,1186.422
2013-05-16,1195.821
2013-05-17,1192.04
2013-05-20,1198.348
2013-05-21,1204.939
2013-05-22,1214.27
2013-05-23,1179.372
2013-05-24,1177.022
2013-05-27,1192.017
2013-05-28,1194.257
2013-05-29,1183.911
2013-05-30,1201.323
2013-05-31,1176.272
2013-06-03,1184.835
2013-06-04,1184.032
2013-06-05,1156.874
2013-06-06,1161.245
2013-06-07,1167.664
2013-06-10,1161.751
2013-06-11,1157.543
2013-06-12,1165.803
2013-06-13,1160.238
2013-06-14,1180.191
2013-06-17,1186.138
2013-06-18,1187.954
2013-06-19,1187.394
2013-06-20,1114.502
2013-06-21,1101.181
2013-06-24,1058.858
2013-06-25,1083.13
2013-06-26,1097.997
2013-06-27,1105.684
2013-06-28,1099.604
2013-07-01,1125.504
2013-07-02,1122.96
2013-07-03,1111.268
2013-07-04,1135.909
2013-07-05,1108.819
2013-07-08,1124.137
2013-07-09,1131.824
2013-07-10,1142.08
2013-07-11,1169.747
2013-07-12,1171.114
2013-07-15,1173.79
2013-07-16,1192.057
2013-07-17,1190.99
2013-07-18,1192.849
2013-07-19,1205.876
2013-07-22,1210.794
2013-07-23,1220.016
2013-07-24,1225.925
2013-07-25,1224.459
2013-07-26,1226.73
2013-07-29,1225.247
2013-07-30,1219.327
2013-07-31,1220.729
2013-08-01,1224.109
2013-08-02,1222.913
2013-08-05,1226.208
2013-08-06,1226.638
2013-08-07,1228.023
2013-08-08,1244.841
2013-08-09,1247.117
2013-08-12,1240.76
2013-08-13,1242.297
2013-08-14,1255.483
2013-08-15,1230.926
2013-08-16,1246.721
2013-08-19,1246.955
2013-08-20,1246.861
2013-08-21,1211.315
2013-08-22,1230.963
2013-08-23,1241.839
2013-08-26,1239.358
2013-08-27,1223.428
2013-08-28,1212.534
2013-08-29,1202.864
2013-08-30,1187.376
2013-09-02,1210.9
2013-09-03,1216.266
2013-09-04,1224.263
2013-09-05,1213.395
2013-09-06,1224.391
2013-09-09,1238.255
2013-09-10,1261.873
2013-09-11,1269.415
2013-09-12,1266.899
2013-09-13,1257.019
2013-09-16,1283.009
2013-09-17,1282.426
2013-09-18,1285.301
2013-09-19,1324.402
2013-09-20,1312.93
2013-09-23,1300.281
2013-09-24,1303.163
2013-09-25,1282.42
2013-09-26,1288.948
2013-09-27,1284.353
2013-09-30,1273.555
2013-10-01,1294.171
2013-10-02,1286.758
2013-10-03,1287.056
2013-10-04,1270.407
2013-10-07,1260.98
2013-10-08,1257.564
2013-10-09,1239.777
2013-10-10,1255.829
2013-10-11,1268.24
2013-10-14,1262.741
2013-10-15,1261.702
2013-10-16,1261.117
2013-10-17,1281.078
2013-10-18,1294.578
2013-10-21,1306.349
2013-10-22,1321.789
2013-10-23,1311.971
2013-10-24,1319.697
2013-10-25,1318.435
2013-10-28,1313.018
2013-10-29,1306.04
2013-10-30,1306.546
2013-10-31,1279.216
2013-11-01,1261.739
2013-11-04,1272.359
2013-11-05,1262.355
2013-11-06,1278.764
2013-11-07,1274.184
2013-11-08,1258.32
2013-11-11,1271.782
2013-11-12,1250.669
2013-11-13,1234.774
2013-11-14,1252.206
2013-11-15,1259.634
2013-11-18,1280.706
2013-11-19,1269.896
2013-11-20,1265.536
2013-11-21,1254.778
2013-11-22,1274.162
2013-11-25,1282.761
2013-11-26,1283.922
2013-11-27,1290.508
2013-11-28,1298.683
2013-11-29,1295.126
2013-12-02,1290.009
2013-12-03,1272.934
2013-12-04,1271.012
2013-12-05,1265.384
2013-12-06,1266.546
2013-12-09,1269.696
2013-12-10,1259.825
2013-12-11,1254.312
2013-12-12,1233.923
2013-12-13,1235.8
2013-12-16,1250.533
2013-12-17,1245.212
2013-12-18,1264.905
2013-12-19,1279.748
2013-12-20,1292.226
2013-12-23,1306.665
2013-12-24,1301.745
2013-12-25,1301.745
2013-12-26,1306.875
2013-12-27,1328.872
2013-12-30,1343.504
2013-12-31,1344.237
2014-01-01,1344.237
2014-01-02,1323.199
2014-01-03,1320.667
2014-01-06,1319.694
2014-01-07,1321.157
2014-01-08,1314.231
2014-01-09,1312.686
2014-01-10,1335.233
2014-01-13,1333.969
2014-01-14,1343.036
2014-01-15,1351.325
2014-01-16,1354.682
2014-01-17,1360.576
2014-01-20,1354.383
2014-01-21,1349.725
2014-01-22,1360.612
2014-01-23,1354.206
2014-01-24,1328.67
2014-01-27,1327.261
2014-01-28,1331.562
2014-01-29,1315.631
2014-01-30,1299.444
2014-01-31,1295.085
2014-02-03,1279.974
2014-02-04,1277.092
2014-02-05,1285.317
2014-02-06,1311.018
2014-02-07,1315.379
2014-02-10,1322.926
2014-02-11,1353.058
2014-02-12,1344.434
2014-02-13,1341.013
2014-02-14,1346.873
2014-02-17,1353.386
2014-02-18,1336.72
2014-02-19,1345.771
2014-02-20,1336.956
2014-02-21,1344.34
2014-02-24,1372.768
2014-02-25,1375.218
2014-02-26,1371.309
2014-02-27,1364.917
2014-02-28,1393.7
2014-03-03,1347.65
2014-03-04,1375.517
2014-03-05,1380.211
2014-03-06,1396.165
2014-03-07,1383.374
2014-03-10,1385.54
2014-03-11,1388.375
2014-03-12,1376.649
2014-03-13,1370.803
2014-03-14,1356.675
2014-03-17,1385.906
2014-03-18,1397.625
2014-03-19,1394.653
2014-03-20,1378.134
2014-03-21,1375.565
2014-03-24,1359.548
2014-03-25,1376.288
2014-03-26,1374.51
2014-03-27,1366.073
2014-03-28,1367.125
2014-03-31,1391.838
2014-04-01,1408.968
2014-04-02,1405.81
2014-04-03,1391.304
2014-04-04,1393.282
2014-04-07,1383.863
2014-04-08,1393.532
2014-04-09,1399.76
2014-04-10,1383.008
2014-04-11,1371.474
2014-04-14,1369.867
2014-04-15,1349.648
2014-04-16,1357.89
2014-04-17,1360.133
2014-04-18,1360.133
2014-04-21,1355.105
2014-04-22,1387.432
2014-04-23,1375.397
2014-04-24,1385.991
2014-04-25,1380.653
2014-04-28,1383.97
2014-04-29,1395.691
2014-04-30,1406.43
2014-05-01,1409.609
2014-05-02,1405.502
2014-05-05,1396.206
2014-05-06,1402.489
2014-05-07,1397.444
2014-05-08,1411.851
2014-05-09,1398.593
2014-05-12,1412.184
2014-05-13,1423.446
2014-05-14,1424.658
2014-05-15,1430.003
2014-05-16,1422.258
2014-05-19,1420.565
2014-05-20,1421.872
2014-05-21,1426.443
2014-05-22,1429.153
2014-05-23,1419.435
2014-05-26,1428.342
2014-05-27,1427.606
2014-05-28,1422.435
2014-05-29,1424.815
2014-05-30,1423.119
2014-06-02,1419.732
2014-06-03,1415.878
2014-06-04,1425.617
2014-06-05,1411.019
2014-06-06,1422.823
2014-06-09,1428.426
2014-06-10,1423.118
2014-06-11,1417.977
2014-06-12,1418.078
2014-06-13,1418.064
2014-06-16,1412.316
2014-06-17,1409.257
2014-06-18,1400.929
2014-06-19,1403.475
2014-06-20,1392.761
2014-06-23,1410.824
2014-06-24,1407.913
2014-06-25,1388.256
2014-06-26,1378.748
2014-06-27,1389.571
2014-06-30,1400.26
2014-07-01,1404.586
2014-07-02,1406.899
2014-07-03,1405.865
2014-07-04,1392.554
2014-07-07,1391.391
2014-07-08,1376.631
2014-07-09,1383.291
2014-07-10,1362.084
2014-07-11,1362.74
2014-07-14,1383.142
2014-07-15,1367.358
2014-07-16,1382.699
2014-07-17,1368.081
2014-07-18,1372.322
2014-07-21,1366.323
2014-07-22,1379.887
2014-07-23,1381.851
2014-07-24,1387.396
2014-07-25,1388.905
2014-07-28,1382.852
2014-07-29,1378.563
2014-07-30,1368.057
2014-07-31,1347.296
2014-08-01,1336.96
2014-08-04,1331.859
2014-08-05,1337.972
2014-08-06,1312.271
2014-08-07,1303.929
2014-08-08,1304.128
2014-08-11,1334.763
2014-08-12,1325.621
2014-08-13,1337.191
2014-08-14,1334.976
2014-08-15,1332.493
2014-08-18,1347.822
2014-08-19,1353.465
2014-08-20,1344.649
2014-08-21,1355.453
2014-08-22,1348.049
2014-08-25,1356.848
2014-08-26,1358.888
2014-08-27,1360.212
2014-08-28,1338.57
2014-08-29,1342.406
2014-09-01,1334.804
2014-09-02,1333.7
2014-09-03,1342.976
2014-09-04,1334.663
2014-09-05,1319.081
2014-09-08,1324.442
2014-09-09,1308.544
2014-09-10,1314.103
2014-09-11,1306.319
2014-09-12,1308.158
2014-09-15,1313.753
2014-09-16,1312.178
2014-09-17,1321.971
2014-09-18,1334.248
2014-09-19,1328.724
2014-09-22,1325.631
2014-09-23,1316.159
2014-09-24,1314.384
2014-09-25,1290.81
2014-09-26,1285.619
2014-09-29,1281.987
2014-09-30,1300.35
2014-10-01,1277.714
2014-10-02,1257.154
2014-10-03,1257.795
2014-10-06,1261.335
2014-10-07,1239.458
2014-10-08,1232.232
2014-10-09,1226.575
2014-10-10,1200.6
2014-10-13,1202.86
2014-10-14,1206.449
2014-10-15,1177.425
2014-10-16,1183.12
2014-10-17,1220.092
2014-10-20,1215.238
2014-10-21,1239.785
2014-10-22,1244.462
2014-10-23,1262.101
2014-10-24,1260.236
2014-10-27,1255.052
2014-10-28,1267.721
2014-10-29,1281.349
2014-10-30,1280.902
2014-10-31,1285.32
2014-11-03,1273.227
2014-11-04,1277.5
2014-11-05,1290.293
2014-11-06,1288.118
2014-11-07,1276.505
2014-11-10,1289.603
2014-11-11,1293.605
2014-11-12,1282.248
2014-11-13,1288.715
2014-11-14,1287.518
2014-11-17,1287.245
2014-11-18,1306.39
2014-11-19,1298.97
2014-11-20,1293.4
2014-11-21,1304.545
2014-11-24,1315.874
2014-11-25,1327.786
2014-11-26,1328.199
2014-11-27,1324.43
2014-11-28,1318.358
2014-12-01,1316.243
2014-12-02,1301.404
2014-12-03,1312.055
2014-12-04,1306.167
2014-12-05,1312.741
2014-12-08,1307.836
2014-12-09,1305.161
2014-12-10,1301.895
2014-12-11,1296.884
2014-12-12,1275.972
2014-12-15,1246.691
2014-12-16,1252.895
2014-12-17,1238.325
2014-12-18,1265.243
2014-12-19,1271.558
2014-12-22,1269.909
2014-12-23,1276.652
2014-12-24,1271.959
2014-12-25,1271.959
2014-12-26,1266.363
2014-12-29,1276.602
2014-12-30,1278.005
2014-12-31,1265.32
2015-01-01,1265.32
2015-01-02,1255.621
2015-01-05,1246.478
2015-01-06,1248.062
2015-01-07,1207.796
2015-01-08,1230.054
2015-01-09,1223.04
2015-01-12,1222.252
2015-01-13,1237.041
2015-01-14,1209.15
2015-01-15,1214.398
2015-01-16,1220.832
2015-01-19,1230.997
2015-01-20,1235.814
2015-01-21,1240.62
2015-01-22,1258.85
2015-01-23,1256.686
2015-01-26,1267.186
2015-01-27,1269.744
2015-01-28,1282.58
2015-01-29,1287.361
2015-01-30,1288.565
2015-02-02,1289.266
2015-02-03,1310.281
2015-02-04,1298.306
2015-02-05,1303.807
2015-02-06,1300.079
2015-02-09,1295.137
2015-02-10,1314.183
2015-02-11,1293.327
2015-02-12,1311.237
2015-02-13,1333.621
2015-02-16,1337.667
2015-02-17,1333.792
2015-02-18,1339.662
2015-02-19,1350.595
2015-02-20,1354.943
2015-02-23,1358.741
2015-02-24,1364.995
2015-02-25,1375.198
2015-02-26,1370.301
2015-02-27,1381.337
2015-03-02,1378.142
2015-03-03,1365.756
2015-03-04,1351.668
2015-03-05,1359.353
2015-03-06,1330.794
2015-03-09,1325.493
2015-03-10,1300.811
2015-03-11,1308.096
2015-03-12,1310.347
2015-03-13,1304.33
2015-03-16,1328.005
2015-03-17,1310.685
2015-03-18,1319.601
2015-03-19,1332.744
2015-03-20,1348.423
2015-03-23,1360.771
2015-03-24,1363.633
2015-03-25,1364.839
2015-03-26,1340.848
2015-03-27,1334.532
2015-03-30,1350.801
2015-03-31,1335.298
2015-04-01,1334.084
2015-04-02,1344.249
2015-04-03,1344.249
2015-04-06,1366.547
2015-04-07,1361.234
2015-04-08,1348.97
2015-04-09,1349.988
2015-04-10,1346.66
2015-04-13,1345.154
2015-04-14,1358.677
2015-04-15,1359.978
2015-04-16,1371.138
2015-04-17,1339.958
2015-04-20,1351.829
