Date,ISRAEL SMID VALUE SMID (Small+Mid Cap)
2018-01-24,1492.979
2018-01-25,1517.166
2018-01-26,1512.943
2018-01-29,1502.62
2018-01-30,1488.576
2018-01-31,1499.865
2018-02-01,1480.593
2018-02-02,1473.045
2018-02-05,1447.27
2018-02-06,1413.547
2018-02-07,1424.039
2018-02-08,1402.848
2018-02-09,1392.098
2018-02-12,1377.916
2018-02-13,1375.199
2018-02-14,1383.706
2018-02-15,1380.131
2018-02-16,1374.694
2018-02-19,1399.534
2018-02-20,1400.704
2018-02-21,1405.116
2018-02-22,1403.846
2018-02-23,1405.069
2018-02-26,1426.932
2018-02-27,1436.163
2018-02-28,1427.943
2018-03-01,1424.022
2018-03-02,1440.587
2018-03-05,1409.405
2018-03-06,1425.54
2018-03-07,1425.714
2018-03-08,1425.421
2018-03-09,1432.724
2018-03-12,1443.233
2018-03-13,1459.111
2018-03-14,1459.112
2018-03-15,1458.548
2018-03-16,1452.756
2018-03-19,1425.836
2018-03-20,1426.924
2018-03-21,1405.277
2018-03-22,1392.268
2018-03-23,1394.833
2018-03-26,1368.047
2018-03-27,1386.931
2018-03-28,1370.087
2018-03-29,1369.963
2018-03-30,1369.963
2018-04-02,1359.81
2018-04-03,1349.72
2018-04-04,1313.356
2018-04-05,1317.084
2018-04-06,1314.573
2018-04-09,1350.749
2018-04-10,1379.363
2018-04-11,1359.742
2018-04-12,1374.828
2018-04-13,1370.152
2018-04-16,1392.831
2018-04-17,1395.526
2018-04-18,1396.779
2018-04-19,1396.136
2018-04-20,1390.666
2018-04-23,1389.743
2018-04-24,1379.466
2018-04-25,1364.838
2018-04-26,1378.507
2018-04-27,1375.377
2018-04-30,1350.868
2018-05-01,1343.092
2018-05-02,1347.317
2018-05-03,1348.782
2018-05-04,1350.236
2018-05-07,1358.191
2018-05-08,1353.58
2018-05-09,1366.823
2018-05-10,1370.472
2018-05-11,1372.238
2018-05-14,1373.227
2018-05-15,1368.998
2018-05-16,1377.753
2018-05-17,1387.299
2018-05-18,1386.951
2018-05-21,1413.09
2018-05-22,1414.972
2018-05-23,1402.33
2018-05-24,1405.031
2018-05-25,1408.245
2018-05-28,1407.478
2018-05-29,1378.111
2018-05-30,1385.118
2018-05-31,1393.778
2018-06-01,1398.591
2018-06-04,1405.705
2018-06-05,1404.81
2018-06-06,1403.807
2018-06-07,1410.401
2018-06-08,1406.858
2018-06-11,1406.852
2018-06-12,1395.198
2018-06-13,1390.561
2018-06-14,1382.186
2018-06-15,1370.569
2018-06-18,1361.149
2018-06-19,1352.962
2018-06-20,1362.189
2018-06-21,1352.734
2018-06-22,1358.767
2018-06-25,1357.26
2018-06-26,1354.865
2018-06-27,1350.807
2018-06-28,1341.294
2018-06-29,1339.738
2018-07-02,1326.552
2018-07-03,1337.451
2018-07-04,1340.436
2018-07-05,1350.927
2018-07-06,1356.122
2018-07-09,1362.779
2018-07-10,1366.939
2018-07-11,1358.85
2018-07-12,1363.768
2018-07-13,1364.522
2018-07-16,1373.506
2018-07-17,1369.061
2018-07-18,1365.744
2018-07-19,1362.245
2018-07-20,1369.551
2018-07-23,1362.698
2018-07-24,1374.309
2018-07-25,1389.965
2018-07-26,1397.61
2018-07-27,1394.622
2018-07-30,1395.016
2018-07-31,1390.466
2018-08-01,1377.86
2018-08-02,1381.996
2018-08-03,1381.737
2018-08-06,1399.5
2018-08-07,1407.994
2018-08-08,1407.095
2018-08-09,1407.45
2018-08-10,1399.87
2018-08-13,1390.932
2018-08-14,1400.342
2018-08-15,1399.119
2018-08-16,1414.829
2018-08-17,1417.159
2018-08-20,1434.268
2018-08-21,1443.229
2018-08-22,1451.539
2018-08-23,1472.697
2018-08-24,1478.336
2018-08-27,1505.435
2018-08-28,1504.389
2018-08-29,1513.52
2018-08-30,1519.406
2018-08-31,1524.948
2018-09-03,1522.259
2018-09-04,1504.387
2018-09-05,1487.932
2018-09-06,1502.965
2018-09-07,1500.35
2018-09-10,1503.13
2018-09-11,1503.184
2018-09-12,1508.35
2018-09-13,1518.066
2018-09-14,1518.258
2018-09-17,1537.748
2018-09-18,1538.416
2018-09-19,1537.407
2018-09-20,1553.24
2018-09-21,1556.23
2018-09-24,1554.173
2018-09-25,1551.72
2018-09-26,1544.625
2018-09-27,1528.755
2018-09-28,1518.582
2018-10-01,1517.414
2018-10-02,1522.178
2018-10-03,1538.647
2018-10-04,1518.378
2018-10-05,1520.293
2018-10-08,1496.541
2018-10-09,1509.203
2018-10-10,1494.166
2018-10-11,1475.478
2018-10-12,1478.408
2018-10-15,1474.047
2018-10-16,1484.288
2018-10-17,1488.643
2018-10-18,1490.744
2018-10-19,1491.359
2018-10-22,1486.57
2018-10-23,1451.822
2018-10-24,1446.101
2018-10-25,1423.52
2018-10-26,1417.968
2018-10-29,1435.803
2018-10-30,1433.624
2018-10-31,1440.667
2018-11-01,1463.195
2018-11-02,1466.173
2018-11-05,1462.782
2018-11-06,1479.99
2018-11-07,1518.817
2018-11-08,1536.777
2018-11-09,1534.429
2018-11-12,1510.893
2018-11-13,1517.572
2018-11-14,1508.245
2018-11-15,1505.867
2018-11-16,1509.344
2018-11-19,1511.764
2018-11-20,1459.204
2018-11-21,1467.762
2018-11-22,1452.708
2018-11-23,1454.512
2018-11-26,1482.761
2018-11-27,1476.047
2018-11-28,1489.402
2018-11-29,1484.704
2018-11-30,1477.094
2018-12-03,1503.842
2018-12-04,1477.782
2018-12-05,1490.718
2018-12-06,1453.644
2018-12-07,1455.623
2018-12-10,1447.667
2018-12-11,1451.258
2018-12-12,1447.941
2018-12-13,1438.78
2018-12-14,1436.44
2018-12-17,1414.263
2018-12-18,1405.362
2018-12-19,1422.651
2018-12-20,1394.15
2018-12-21,1393.113
2018-12-24,1314.35
2018-12-25,1339.252
2018-12-26,1335.542
2018-12-27,1327.624
2018-12-28,1329.369
2018-12-31,1353.942
2019-01-01,1377.736
2019-01-02,1355.913
2019-01-03,1337.232
2019-01-04,1344.901
2019-01-07,1365.998
2019-01-08,1386.897
2019-01-09,1408.416
2019-01-10,1403.928
2019-01-11,1402.679
2019-01-14,1389.949
2019-01-15,1395.407
2019-01-16,1401.79
2019-01-17,1404.019
2019-01-18,1406.397
2019-01-21,1405.935
2019-01-22,1409.018
2019-01-23,1408.244
2019-01-24,1422.811
2019-01-25,1425.196
2019-01-28,1438.755
2019-01-29,1449.647
2019-01-30,1469.284
2019-01-31,1490.617
2019-02-01,1489.235
2019-02-04,1511.527
2019-02-05,1523.606
2019-02-06,1505.952
2019-02-07,1486.5
2019-02-08,1482.223
2019-02-11,1485.207
2019-02-12,1495.528
2019-02-13,1502.549
2019-02-14,1499.779
2019-02-15,1515.814
2019-02-18,1531.132
2019-02-19,1529.963
2019-02-20,1547.416
2019-02-21,1530.214
2019-02-22,1535.291
2019-02-25,1557.31
2019-02-26,1537.995
2019-02-27,1525.062
2019-02-28,1523.133
2019-03-01,1521.287
2019-03-04,1540.112
2019-03-05,1533.843
2019-03-06,1536.055
2019-03-07,1508.888
2019-03-08,1506.657
2019-03-11,1518.796
2019-03-12,1512.867
2019-03-13,1528.526
2019-03-14,1518.097
2019-03-15,1523.294
2019-03-18,1531.453
2019-03-19,1531.947
2019-03-20,1525.442
2019-03-21,1529.436
2019-03-22,1519.7
2019-03-25,1494.544
2019-03-26,1516.836
2019-03-27,1513.619
2019-03-28,1507.953
2019-03-29,1507.061
2019-04-01,1538.243
2019-04-02,1539.779
2019-04-03,1561.63
2019-04-04,1558.812
2019-04-05,1564.434
2019-04-08,1579.426
2019-04-09,1582.189
2019-04-10,1601.927
2019-04-11,1616.068
2019-04-12,1622.18
2019-04-15,1642.076
2019-04-16,1649.233
2019-04-17,1630.887
2019-04-18,1608.149
2019-04-19,1608.149
2019-04-22,1603.286
2019-04-23,1607.276
2019-04-24,1615.825
2019-04-25,1610.364
2019-04-26,1614.789
2019-04-29,1618.433
2019-04-30,1611.02
2019-05-01,1610.497
2019-05-02,1594.601
2019-05-03,1601.941
2019-05-06,1594.15
2019-05-07,1600.364
2019-05-08,1607.381
2019-05-09,1609.344
2019-05-10,1615.114
2019-05-13,1569.294
2019-05-14,1590.81
2019-05-15,1607.749
2019-05-16,1634.032
2019-05-17,1633.423
2019-05-20,1627.092
2019-05-21,1623.741
2019-05-22,1630.32
2019-05-23,1612.948
2019-05-24,1615.88
2019-05-27,1631.531
2019-05-28,1633.178
2019-05-29,1618.706
2019-05-30,1606.558
2019-05-31,1608.231
2019-06-03,1594.884
2019-06-04,1613.935
2019-06-05,1629.35
2019-06-06,1624.5
2019-06-07,1634.913
2019-06-10,1653.961
2019-06-11,1646.281
2019-06-12,1650.58
2019-06-13,1644.785
2019-06-14,1643.21
2019-06-17,1632.165
2019-06-18,1640.409
2019-06-19,1662.45
2019-06-20,1695.618
2019-06-21,1677.575
2019-06-24,1684.169
2019-06-25,1679.792
2019-06-26,1684.491
2019-06-27,1696.856
2019-06-28,1701.68
2019-07-01,1703.63
2019-07-02,1691.563
2019-07-03,1691.22
2019-07-04,1686.868
2019-07-05,1682.759
2019-07-08,1662.801
2019-07-09,1677.93
2019-07-10,1687.747
2019-07-11,1691.438
2019-07-12,1689.611
2019-07-15,1700.94
2019-07-16,1695.54
2019-07-17,1688.662
2019-07-18,1675.071
2019-07-19,1676.278
2019-07-22,1694.078
2019-07-23,1699.475
2019-07-24,1723.058
2019-07-25,1716.867
2019-07-26,1717.857
2019-07-29,1731.257
2019-07-30,1743.299
2019-07-31,1753.249
2019-08-01,1752.657
2019-08-02,1761.152
2019-08-05,1747.487
2019-08-06,1760.29
2019-08-07,1758.654
2019-08-08,1790.197
2019-08-09,1788.399
2019-08-12,1785.457
2019-08-13,1783.079
2019-08-14,1728.491
2019-08-15,1707.433
2019-08-16,1701.688
2019-08-19,1733.4
2019-08-20,1733.486
2019-08-21,1753.938
2019-08-22,1759.609
2019-08-23,1761.478
2019-08-26,1704.299
2019-08-27,1697.397
2019-08-28,1685.045
2019-08-29,1709.575
2019-08-30,1711.358
2019-09-02,1689.11
2019-09-03,1674.679
2019-09-04,1688.582
2019-09-05,1701.745
2019-09-06,1700.626
2019-09-09,1692.942
2019-09-10,1678.244
2019-09-11,1683.835
2019-09-12,1697.757
2019-09-13,1702.061
2019-09-16,1699.194
2019-09-17,1697.706
2019-09-18,1720.768
2019-09-19,1743.546
2019-09-20,1738.855
2019-09-23,1746.524
2019-09-24,1764.652
2019-09-25,1768.435
2019-09-26,1787.659
2019-09-27,1794.364
2019-09-30,1797.267
2019-10-01,1792.115
2019-10-02,1776.077
2019-10-03,1762.883
2019-10-04,1771.954
2019-10-07,1754.506
2019-10-08,1754.292
2019-10-09,1754.349
2019-10-10,1770.744
2019-10-11,1773.387
2019-10-14,1771.398
2019-10-15,1775.2
2019-10-16,1785.173
2019-10-17,1789.422
2019-10-18,1786.405
2019-10-21,1788.818
2019-10-22,1792.015
2019-10-23,1792.44
2019-10-24,1789.698
2019-10-25,1788.552
2019-10-28,1788.323
2019-10-29,1783.424
2019-10-30,1765.668
2019-10-31,1774.578
2019-11-01,1774.138
2019-11-04,1777.883
2019-11-05,1795.164
2019-11-06,1796.679
2019-11-07,1789.235
2019-11-08,1790.832
2019-11-11,1777.799
2019-11-12,1773.113
2019-11-13,1785.617
2019-11-14,1801.803
2019-11-15,1806.86
2019-11-18,1811.283
2019-11-19,1824.945
2019-11-20,1818.417
2019-11-21,1819.127
2019-11-22,1814.898
2019-11-25,1837.173
2019-11-26,1855.572
2019-11-27,1861.823
2019-11-28,1869.886
2019-11-29,1873.815
2019-12-02,1843.448
2019-12-03,1823.69
2019-12-04,1840.629
2019-12-05,1850.83
2019-12-06,1848.682
2019-12-09,1875.164
2019-12-10,1859.253
2019-12-11,1864.413
2019-12-12,1853.28
2019-12-13,1851.736
2019-12-16,1848.244
2019-12-17,1841.587
2019-12-18,1835.871
2019-12-19,1826.055
2019-12-20,1829.879
2019-12-23,1836.617
2019-12-24,1842.572
2019-12-25,1849.208
2019-12-26,1845.769
2019-12-27,1851.779
2019-12-30,1847.573
2019-12-31,1861.105
2020-01-01,1869.369
2020-01-02,1880.509
2020-01-03,1867.966
2020-01-06,1859.082
2020-01-07,1864.774
2020-01-08,1865.913
2020-01-09,1859.689
2020-01-10,1861.418
2020-01-13,1854.419
2020-01-14,1849.804
2020-01-15,1854.897
2020-01-16,1865.074
2020-01-17,1864.266
2020-01-20,1878.68
2020-01-21,1867.788
2020-01-22,1874.168
2020-01-23,1872.311
2020-01-24,1872.315
2020-01-27,1824.373
2020-01-28,1820.465
2020-01-29,1826.601
2020-01-30,1826.837
2020-01-31,1827.457
2020-02-03,1777.663
2020-02-04,1794.935
2020-02-05,1830.706
2020-02-06,1862.061
2020-02-07,1862.8
2020-02-10,1834.141
2020-02-11,1870.998
2020-02-12,1872.339
2020-02-13,1861.147
2020-02-14,1860.381
2020-02-17,1882.087
2020-02-18,1876.469
2020-02-19,1879.701
2020-02-20,1863.67
2020-02-21,1869.019
2020-02-24,1776.593
2020-02-25,1797.512
2020-02-26,1802.529
2020-02-27,1728.502
2020-02-28,1712.307
2020-03-02,1690.409
2020-03-03,1724.572
2020-03-04,1669.778
2020-03-05,1620.065
2020-03-06,1613.164
2020-03-09,1414.033
2020-03-10,1409.237
2020-03-11,1335.293
2020-03-12,1203.663
2020-03-13,1210.811
2020-03-16,1121.779
2020-03-17,1109.784
2020-03-18,1066.556
2020-03-19,1172.566
2020-03-20,1185.853
2020-03-23,1059.65
2020-03-24,1183.68
2020-03-25,1175.92
2020-03-26,1235.759
2020-03-27,1240.402
2020-03-30,1265.434
2020-03-31,1320.597
2020-04-01,1252.54
2020-04-02,1230.475
2020-04-03,1233.757
2020-04-06,1271.051
2020-04-07,1310.982
2020-04-08,1306.381
2020-04-09,1313.458
2020-04-10,1313.458
2020-04-13,1317.078
2020-04-14,1313.671
2020-04-15,1303.456
2020-04-16,1264.054
2020-04-17,1266.508
2020-04-20,1344.85
2020-04-21,1303.773
2020-04-22,1316.225
2020-04-23,1333.456
2020-04-24,1336.203
2020-04-27,1411.688
2020-04-28,1412.988
2020-04-29,1414.728
2020-04-30,1440.865
2020-05-01,1425.271
2020-05-04,1365.823
2020-05-05,1409.718
2020-05-06,1409.364
2020-05-07,1408.047
2020-05-08,1410.95
2020-05-11,1413.679
2020-05-12,1384.486
2020-05-13,1342.046
2020-05-14,1272.916
2020-05-15,1275.919
2020-05-18,1343.024
2020-05-19,1340.907
2020-05-20,1350.696
2020-05-21,1336.627
2020-05-22,1331.339
2020-05-25,1362.678
2020-05-26,1354.904
2020-05-27,1351.833
2020-05-28,1346.319
2020-05-29,1350.175
2020-06-01,1329.787
2020-06-02,1348.361
2020-06-03,1347.026
2020-06-04,1372.383
2020-06-05,1364.113
2020-06-08,1412.566
2020-06-09,1417.806
2020-06-10,1423.047
2020-06-11,1381.555
2020-06-12,1375.538
2020-06-15,1337.969
2020-06-16,1373.602
2020-06-17,1361.415
2020-06-18,1360.804
2020-06-19,1359.853
2020-06-22,1325.371
2020-06-23,1309.156
2020-06-24,1279.764
2020-06-25,1277.934
2020-06-26,1279.21
2020-06-29,1233.604
2020-06-30,1241.358
2020-07-01,1289.701
2020-07-02,1325.475
2020-07-03,1327.751
2020-07-06,1299.952
2020-07-07,1299.609
2020-07-08,1273.806
2020-07-09,1259.426
2020-07-10,1255.381
2020-07-13,1280.22
2020-07-14,1271.057
2020-07-15,1310.234
2020-07-16,1292.448
2020-07-17,1295.923
2020-07-20,1299.82
2020-07-21,1308.375
2020-07-22,1302.172
2020-07-23,1296.206
2020-07-24,1294.391
2020-07-27,1292.658
2020-07-28,1290.194
2020-07-29,1295.974
2020-07-30,1296.045
2020-07-31,1296.123
2020-08-03,1302.228
2020-08-04,1300.384
2020-08-05,1324.693
2020-08-06,1314.067
2020-08-07,1310.292
2020-08-10,1316.243
2020-08-11,1338.027
2020-08-12,1358.151
2020-08-13,1348.83
2020-08-14,1346.467
2020-08-17,1377.249
2020-08-18,1372.866
2020-08-19,1362.338
2020-08-20,1334.871
2020-08-21,1335.751
2020-08-24,1360.346
2020-08-25,1367.636
2020-08-26,1385.596
2020-08-27,1381.798
2020-08-28,1389.512
2020-08-31,1383.767
2020-09-01,1375.633
2020-09-02,1363.849
2020-09-03,1304.852
2020-09-04,1300.2
2020-09-07,1309.623
2020-09-08,1282.765
2020-09-09,1274.478
2020-09-10,1243.727
2020-09-11,1230.038
2020-09-14,1272.525
2020-09-15,1278.992
2020-09-16,1274.008
2020-09-17,1264.359
2020-09-18,1269.837
2020-09-21,1237.678
2020-09-22,1246.451
2020-09-23,1209.804
2020-09-24,1188.174
2020-09-25,1189.709
2020-09-28,1196.443
2020-09-29,1214.011
2020-09-30,1236.55
2020-10-01,1254.669
2020-10-02,1250.744
2020-10-05,1302.907
2020-10-06,1306.295
2020-10-07,1305.273
2020-10-08,1327.959
2020-10-09,1336.57
2020-10-12,1340.683
2020-10-13,1331.906
2020-10-14,1345.405
2020-10-15,1325.245
2020-10-16,1328.964
2020-10-19,1328.432
2020-10-20,1333.514
2020-10-21,1327.345
2020-10-22,1329.713
2020-10-23,1331.772
2020-10-26,1333.604
2020-10-27,1329.557
2020-10-28,1293.28
2020-10-29,1302.615
2020-10-30,1305.265
2020-11-02,1330.764
2020-11-03,1339.474
2020-11-04,1362.086
2020-11-05,1379.11
2020-11-06,1378.717
2020-11-09,1449.899
2020-11-10,1433.603
2020-11-11,1451.297
2020-11-12,1438.831
2020-11-13,1441.119
2020-11-16,1476.772
2020-11-17,1482.865
2020-11-18,1492.707
2020-11-19,1492.295
2020-11-20,1498.332
2020-11-23,1528.133
2020-11-24,1564.544
2020-11-25,1573.554
2020-11-26,1589.44
2020-11-27,1594.195
2020-11-30,1558.222
2020-12-01,1558.913
2020-12-02,1531.656
2020-12-03,1552.956
2020-12-04,1552.485
2020-12-07,1586.219
2020-12-08,1583.01
2020-12-09,1605.214
2020-12-10,1598.461
2020-12-11,1597.567
2020-12-14,1625.479
2020-12-15,1615.482
2020-12-16,1600.277
2020-12-17,1607.206
2020-12-18,1609.519
2020-12-21,1537.619
2020-12-22,1569.363
2020-12-23,1579.287
2020-12-24,1610.23
2020-12-25,1610.23
2020-12-28,1639.509
2020-12-29,1636.882
2020-12-30,1660.679
2020-12-31,1664.359
2021-01-01,1664.359
2021-01-04,1666.651
2021-01-05,1661.569
2021-01-06,1672.148
2021-01-07,1709.18
2021-01-08,1708.547
2021-01-11,1744.348
2021-01-12,1762.033
2021-01-13,1808.889
2021-01-14,1774.945
2021-01-15,1731.325
2021-01-18,1745.296
2021-01-19,1745.717
2021-01-20,1747.431
2021-01-21,1733.595
2021-01-22,1733.976
2021-01-25,1692.452
2021-01-26,1693.692
2021-01-27,1693.683
2021-01-28,1680.298
2021-01-29,1684.069
2021-02-01,1676.748
2021-02-02,1687.554
2021-02-03,1682.319
2021-02-04,1683.053
2021-02-05,1685.279
2021-02-08,1696.93
2021-02-09,1715.976
2021-02-10,1722.284
2021-02-11,1704.726
2021-02-12,1703.974
2021-02-15,1742.173
2021-02-16,1746.907
2021-02-17,1720.97
2021-02-18,1700.863
2021-02-19,1703.638
2021-02-22,1721.226
2021-02-23,1696.064
2021-02-24,1706.938
2021-02-25,1686.304
2021-02-26,1669.879
2021-03-01,1695.875
2021-03-02,1711.581
2021-03-03,1702.127
2021-03-04,1702.629
2021-03-05,1693.068
2021-03-08,1699.494
2021-03-09,1730.231
2021-03-10,1728.148
2021-03-11,1761.257
2021-03-12,1751.068
2021-03-15,1768.424
2021-03-16,1784.032
2021-03-17,1764.918
2021-03-18,1758.952
2021-03-19,1755.465
2021-03-22,1778.372
2021-03-23,1781.209
2021-03-24,1779.365
2021-03-25,1749.852
2021-03-26,1749.005
2021-03-29,1770.562
2021-03-30,1769.82
2021-03-31,1769.922
2021-04-01,1776.637
2021-04-02,1776.637
2021-04-05,1803.783
2021-04-06,1816.889
2021-04-07,1825.678
2021-04-08,1845.607
2021-04-09,1841.407
2021-04-12,1847.309
2021-04-13,1846.225
2021-04-14,1852.649
2021-04-15,1853.43
2021-04-16,1854.721
2021-04-19,1880.93
2021-04-20,1888.828
2021-04-21,1866.28
2021-04-22,1874.172
2021-04-23,1874.909
2021-04-26,1879.388
2021-04-27,1885.528
2021-04-28,1886.612
2021-04-29,1895.458
2021-04-30,1897.796
2021-05-03,1922.088
2021-05-04,1911.601
2021-05-05,1933.277
2021-05-06,1941.528
2021-05-07,1945.553
2021-05-10,1955.042
2021-05-11,1893.502
2021-05-12,1889.704
2021-05-13,1911.453
2021-05-14,1919.438
2021-05-17,1916.602
2021-05-18,1965.686
2021-05-19,1955.975
2021-05-20,1984.037
2021-05-21,1984.202
2021-05-24,2007.18
2021-05-25,2011.258
2021-05-26,2020.678
2021-05-27,2029.116
2021-05-28,2023.85
2021-05-31,2021.904
2021-06-01,2012.054
2021-06-02,2018.368
2021-06-03,1989.974
2021-06-04,1995.351
2021-06-07,2018.176
2021-06-08,2011.701
2021-06-09,2006.591
2021-06-10,2009.395
2021-06-11,2004.193
2021-06-14,2034.143
2021-06-15,2031.444
2021-06-16,2039.318
2021-06-17,2012.624
2021-06-18,2000.608
2021-06-21,2000.781
2021-06-22,2011.892
2021-06-23,2016.083
2021-06-24,2009.885
2021-06-25,2006.248
2021-06-28,1999.033
2021-06-29,1998.64
2021-06-30,1994.268
2021-07-01,1990.74
2021-07-02,1988.539
2021-07-05,1997.153
2021-07-06,1987.708
2021-07-07,2000.149
2021-07-08,1954.631
2021-07-09,1958.31
2021-07-12,1982.23
2021-07-13,1987.655
2021-07-14,1990.661
2021-07-15,1964.637
2021-07-16,1957.004
2021-07-19,1896.257
2021-07-20,1917.203
2021-07-21,1951.056
2021-07-22,1954.475
2021-07-23,1955.577
2021-07-26,1976.849
2021-07-27,1976.454
2021-07-28,1987.605
2021-07-29,2007.274
2021-07-30,2014.341
2021-08-02,2052.455
2021-08-03,2031.747
2021-08-04,2026.348
2021-08-05,2017.828
2021-08-06,2007.778
2021-08-09,1996.004
2021-08-10,2018.125
2021-08-11,2027.498
2021-08-12,2065.186
2021-08-13,2076.648
2021-08-16,2066.169
2021-08-17,2054.634
2021-08-18,2088.846
2021-08-19,2085.588
2021-08-20,2091.478
2021-08-23,2123.798
2021-08-24,2144.154
2021-08-25,2158.46
2021-08-26,2152.333
2021-08-27,2157.751
2021-08-30,2169.707
2021-08-31,2164.325
2021-09-01,2175.943
2021-09-02,2168.314
2021-09-03,2174.264
2021-09-06,2183.32
2021-09-07,2181.325
2021-09-08,2178.657
2021-09-09,2196.764
2021-09-10,2196.475
2021-09-13,2199.096
2021-09-14,2196.412
2021-09-15,2201.665
2021-09-16,2200.537
2021-09-17,2204.44
2021-09-20,2210.257
2021-09-21,2213.618
2021-09-22,2213.084
2021-09-23,2225.762
2021-09-24,2227.251
2021-09-27,2221.807
2021-09-28,2211.414
2021-09-29,2194.534
2021-09-30,2181.623
2021-10-01,2188.24
2021-10-04,2178.964
2021-10-05,2174.715
2021-10-06,2156.688
2021-10-07,2188.1
2021-10-08,2182.803
2021-10-11,2221.168
2021-10-12,2241.474
2021-10-13,2265.88
2021-10-14,2285.636
2021-10-15,2285.858
2021-10-18,2282.693
2021-10-19,2296.974
2021-10-20,2296.392
2021-10-21,2325.938
2021-10-22,2326.419
2021-10-25,2343.021
2021-10-26,2352.829
2021-10-27,2363.602
2021-10-28,2376.652
2021-10-29,2382.684
2021-11-01,2434.651
2021-11-02,2427.857
2021-11-03,2460.336
2021-11-04,2487.331
2021-11-05,2485.525
2021-11-08,2502.541
2021-11-09,2492.184
2021-11-10,2466.987
2021-11-11,2459.551
2021-11-12,2468.481
2021-11-15,2496.68
2021-11-16,2511.134
2021-11-17,2515.62
2021-11-18,2522.458
2021-11-19,2513.288
2021-11-22,2542.964
2021-11-23,2484.699
2021-11-24,2465.688
2021-11-25,2469.601
2021-11-26,2452.433
2021-11-29,2449.11
2021-11-30,2440.558
2021-12-01,2464.779
2021-12-02,2437.005
2021-12-03,2424.553
2021-12-06,2453.295
2021-12-07,2521.579
2021-12-08,2532.115
2021-12-09,2515.234
2021-12-10,2510.016
2021-12-13,2477.894
2021-12-14,2449.59
2021-12-15,2465.017
2021-12-16,2522.349
2021-12-17,2505.709
2021-12-20,2408.877
2021-12-21,2455.824
2021-12-22,2481.7
2021-12-23,2528.829
2021-12-24,2526.48
2021-12-27,2568.894
2021-12-28,2608.516
2021-12-29,2582.63
2021-12-30,2590.264
2021-12-31,2585.842
2022-01-03,2632.915
2022-01-04,2665.298
2022-01-05,2672.353
2022-01-06,2657.301
2022-01-07,2666.947
2022-01-10,2636.442
2022-01-11,2702.044
2022-01-12,2749.869
2022-01-13,2773.017
2022-01-14,2775.238
2022-01-17,2748.274
2022-01-18,2681.789
2022-01-19,2676.488
2022-01-20,2686.417
2022-01-21,2666.41
2022-01-24,2504.195
2022-01-25,2506.28
2022-01-26,2565.888
2022-01-27,2540.815
2022-01-28,2543.308
2022-01-31,2561.317
2022-02-01,2571.719
2022-02-02,2593.865
2022-02-03,2562.698
2022-02-04,2550.787
2022-02-07,2567.403
2022-02-08,2549.688
2022-02-09,2621.832
2022-02-10,2616.644
2022-02-11,2594.202
2022-02-14,2534.766
2022-02-15,2611.347
2022-02-16,2657.494
2022-02-17,2620.389
2022-02-18,2616.731
2022-02-21,2624.28
2022-02-22,2617.485
2022-02-23,2623.352
2022-02-24,2534.679
2022-02-25,2579.492
2022-02-28,2631.926
2022-03-01,2571.749
2022-03-02,2569.243
2022-03-03,2540.609
2022-03-04,2498.777
2022-03-07,2464.221
2022-03-08,2426.096
2022-03-09,2524.564
2022-03-10,2486.386
2022-03-11,2487.579
2022-03-14,2454.655
2022-03-15,2478.472
2022-03-16,2539.663
2022-03-17,2564.749
2022-03-18,2560.343
2022-03-21,2626.009
2022-03-22,2659.464
2022-03-23,2671.478
2022-03-24,2690.354
2022-03-25,2703.488
2022-03-28,2667.958
2022-03-29,2729.107
2022-03-30,2741.211
2022-03-31,2713.072
2022-04-01,2706.557
2022-04-04,2739.613
2022-04-05,2751.79
2022-04-06,2682.465
2022-04-07,2694.213
2022-04-08,2696.386
2022-04-11,2694.952
2022-04-12,2702.798
2022-04-13,2701.907
2022-04-14,2696.048
2022-04-15,2696.048
2022-04-18,2697.741
2022-04-19,2730.76
2022-04-20,2738.258
2022-04-21,2703.234
2022-04-22,2675.529
2022-04-25,2621.975
2022-04-26,2604.028
2022-04-27,2576.081
2022-04-28,2602.369
2022-04-29,2580.006
2022-05-02,2462.935
2022-05-03,2457.016
2022-05-04,2433.352
2022-05-05,2388.961
2022-05-06,2385.661
2022-05-09,2273.215
2022-05-10,2275.027
2022-05-11,2312.539
2022-05-12,2297.877
2022-05-13,2343.091
2022-05-16,2369.505
2022-05-17,2449.185
2022-05-18,2409.579
2022-05-19,2355.052
2022-05-20,2370.592
2022-05-23,2406.723
2022-05-24,2341.41
2022-05-25,2323.344
2022-05-26,2377.19
2022-05-27,2387.849
2022-05-30,2420.581
2022-05-31,2404.072
2022-06-01,2428.171
2022-06-02,2423.153
2022-06-03,2409.832
2022-06-06,2425.239
2022-06-07,2398.403
2022-06-08,2397.18
2022-06-09,2330.308
2022-06-10,2297.091
2022-06-13,2107.944
2022-06-14,2126.865
2022-06-15,2189.353
2022-06-16,2101.978
2022-06-17,2119.232
2022-06-20,2173.948
2022-06-21,2210.776
2022-06-22,2198.009
2022-06-23,2189.307
2022-06-24,2215.02
2022-06-27,2252.169
2022-06-28,2236.946
2022-06-29,2226.468
2022-06-30,2148.084
2022-07-01,2139.871
2022-07-04,2167.505
2022-07-05,2138.932
2022-07-06,2142.18
2022-07-07,2211.16
2022-07-08,2209.351
2022-07-11,2185.227
