Date,CANADA SMID GROWTH SMID (Small+Mid Cap)
2010-08-25,898.113
2010-08-26,912.908
2010-08-27,919.245
2010-08-30,922.682
2010-08-31,920.407
2010-09-01,936.856
2010-09-02,946.694
2010-09-03,953.812
2010-09-06,962.014
2010-09-07,953.725
2010-09-08,953.397
2010-09-09,951.137
2010-09-10,957.851
2010-09-13,965.193
2010-09-14,979.111
2010-09-15,972.426
2010-09-16,980.916
2010-09-17,975.039
2010-09-20,988.902
2010-09-21,983.488
2010-09-22,989.107
2010-09-23,976.739
2010-09-24,994.362
2010-09-27,995.394
2010-09-28,1003.678
2010-09-29,1011.012
2010-09-30,1011.619
2010-10-01,1014.895
2010-10-04,1007.942
2010-10-05,1030.448
2010-10-06,1039.088
2010-10-07,1026.184
2010-10-08,1039.365
2010-10-11,1042.441
2010-10-12,1049.44
2010-10-13,1073.936
2010-10-14,1068.581
2010-10-15,1061.218
2010-10-18,1059.394
2010-10-19,1020.72
2010-10-20,1046.545
2010-10-21,1040.521
2010-10-22,1045.452
2010-10-25,1062.577
2010-10-26,1062.691
2010-10-27,1041.24
2010-10-28,1057.295
2010-10-29,1074.906
2010-11-01,1082.195
2010-11-02,1089.542
2010-11-03,1091.3
2010-11-04,1122.947
2010-11-05,1132.472
2010-11-08,1144.528
2010-11-09,1126.942
2010-11-10,1122.257
2010-11-11,1123.586
2010-11-12,1097.105
2010-11-15,1092.146
2010-11-16,1059.943
2010-11-17,1073.764
2010-11-18,1098.851
2010-11-19,1100.235
2010-11-22,1110.192
2010-11-23,1098.235
2010-11-24,1118.413
2010-11-25,1124.899
2010-11-26,1108.76
2010-11-29,1102.611
2010-11-30,1111.897
2010-12-01,1136.368
2010-12-02,1157.534
2010-12-03,1172.575
2010-12-06,1183.614
2010-12-07,1175.75
2010-12-08,1156.659
2010-12-09,1157.696
2010-12-10,1166.683
2010-12-13,1181.531
2010-12-14,1177.886
2010-12-15,1170.251
2010-12-16,1162.433
2010-12-17,1170.814
2010-12-20,1164.329
2010-12-21,1180.327
2010-12-22,1174.301
2010-12-23,1180.494
2010-12-24,1184.872
2010-12-27,1182.111
2010-12-28,1193.057
2010-12-29,1204.982
2010-12-30,1203.51
2010-12-31,1213.103
2011-01-03,1217.145
2011-01-04,1196.057
2011-01-05,1197.378
2011-01-06,1185.083
2011-01-07,1189.455
2011-01-10,1184.581
2011-01-11,1208.944
2011-01-12,1226.65
2011-01-13,1211.642
2011-01-14,1202.166
2011-01-17,1204.552
2011-01-18,1214.484
2011-01-19,1201.699
2011-01-20,1176.612
2011-01-21,1175.611
2011-01-24,1181.061
2011-01-25,1170.266
2011-01-26,1199.263
2011-01-27,1191.23
2011-01-28,1196.245
2011-01-31,1194.736
2011-02-01,1225.592
2011-02-02,1227.657
2011-02-03,1246.835
2011-02-04,1244.089
2011-02-07,1252.755
2011-02-08,1260.179
2011-02-09,1240.739
2011-02-10,1239.974
2011-02-11,1240.528
2011-02-14,1254.612
2011-02-15,1259.833
2011-02-16,1266.969
2011-02-17,1272.756
2011-02-18,1275.856
2011-02-21,1274.364
2011-02-22,1250.644
2011-02-23,1243.719
2011-02-24,1236.019
2011-02-25,1262.926
2011-02-28,1278.551
2011-03-01,1287.269
2011-03-02,1286.727
2011-03-03,1292.855
2011-03-04,1305.64
2011-03-07,1287.975
2011-03-08,1274.733
2011-03-09,1260.526
2011-03-10,1224.334
2011-03-11,1226.643
2011-03-14,1215.096
2011-03-15,1194.935
2011-03-16,1184.503
2011-03-17,1208.847
2011-03-18,1224.441
2011-03-21,1256.753
2011-03-22,1255.343
2011-03-23,1272.401
2011-03-24,1276.038
2011-03-25,1272.927
2011-03-28,1256.176
2011-03-29,1253.852
2011-03-30,1278.558
2011-03-31,1283.712
2011-04-01,1295.583
2011-04-04,1307.025
2011-04-05,1329.179
2011-04-06,1336.075
2011-04-07,1324.041
2011-04-08,1341.346
2011-04-11,1313.524
2011-04-12,1280.752
2011-04-13,1291.811
2011-04-14,1293.904
2011-04-15,1288.831
2011-04-18,1264.692
2011-04-19,1289.179
2011-04-20,1310.876
2011-04-21,1321.065
2011-04-22,1321.065
2011-04-25,1311.349
2011-04-26,1306.332
2011-04-27,1305.821
2011-04-28,1315.805
2011-04-29,1320.066
2011-05-02,1307.743
2011-05-03,1275.886
2011-05-04,1261.936
2011-05-05,1228.0
2011-05-06,1245.16
2011-05-09,1255.768
2011-05-10,1259.881
2011-05-11,1236.697
2011-05-12,1218.728
2011-05-13,1220.093
2011-05-16,1213.907
2011-05-17,1206.157
2011-05-18,1224.917
2011-05-19,1231.972
2011-05-20,1236.543
2011-05-23,1229.79
2011-05-24,1231.809
2011-05-25,1244.381
2011-05-26,1245.682
2011-05-27,1261.429
2011-05-30,1266.436
2011-05-31,1277.407
2011-06-01,1253.832
2011-06-02,1237.31
2011-06-03,1223.733
2011-06-06,1203.723
2011-06-07,1205.24
2011-06-08,1178.541
2011-06-09,1192.47
2011-06-10,1176.015
2011-06-13,1156.225
2011-06-14,1183.066
2011-06-15,1165.634
2011-06-16,1131.949
2011-06-17,1134.95
2011-06-20,1141.398
2011-06-21,1178.241
2011-06-22,1186.952
2011-06-23,1169.57
2011-06-24,1154.84
2011-06-27,1151.407
2011-06-28,1169.745
2011-06-29,1197.476
2011-06-30,1214.923
2011-07-01,1218.332
2011-07-04,1227.652
2011-07-05,1239.931
2011-07-06,1235.936
2011-07-07,1248.043
2011-07-08,1234.906
2011-07-11,1206.287
2011-07-12,1221.085
2011-07-13,1253.768
2011-07-14,1246.203
2011-07-15,1254.388
2011-07-18,1255.59
2011-07-19,1270.06
2011-07-20,1279.023
2011-07-21,1285.25
2011-07-22,1288.232
2011-07-25,1290.723
2011-07-26,1288.568
2011-07-27,1255.665
2011-07-28,1257.185
2011-07-29,1244.431
2011-08-01,1236.783
2011-08-02,1231.242
2011-08-03,1229.295
2011-08-04,1159.96
2011-08-05,1120.532
2011-08-08,1066.769
2011-08-09,1101.24
2011-08-10,1127.789
2011-08-11,1146.885
2011-08-12,1150.195
2011-08-15,1170.472
2011-08-16,1155.942
2011-08-17,1157.849
2011-08-18,1114.084
2011-08-19,1112.51
2011-08-22,1124.428
2011-08-23,1130.154
2011-08-24,1118.927
2011-08-25,1124.616
2011-08-26,1137.443
2011-08-29,1165.392
2011-08-30,1180.072
2011-08-31,1190.76
2011-09-01,1185.565
2011-09-02,1178.971
2011-09-05,1166.829
2011-09-06,1159.283
2011-09-07,1178.402
2011-09-08,1188.711
2011-09-09,1150.612
2011-09-12,1125.273
2011-09-13,1140.044
2011-09-14,1144.348
2011-09-15,1147.192
2011-09-16,1154.555
2011-09-19,1131.116
2011-09-20,1141.021
2011-09-21,1111.439
2011-09-22,1026.587
2011-09-23,999.621
2011-09-26,1001.823
2011-09-27,1036.584
2011-09-28,1001.994
2011-09-29,988.456
2011-09-30,974.941
2011-10-03,935.029
2011-10-04,912.752
2011-10-05,951.996
2011-10-06,989.688
2011-10-07,983.018
2011-10-10,987.472
2011-10-11,1013.509
2011-10-12,1044.993
2011-10-13,1029.925
2011-10-14,1059.629
2011-10-17,1038.026
2011-10-18,1051.387
2011-10-19,1032.838
2011-10-20,1023.527
2011-10-21,1047.39
2011-10-24,1080.526
2011-10-25,1071.139
2011-10-26,1084.407
2011-10-27,1132.696
2011-10-28,1143.578
2011-10-31,1115.06
2011-11-01,1085.098
2011-11-02,1103.886
2011-11-03,1127.293
2011-11-04,1117.144
2011-11-07,1125.619
2011-11-08,1131.502
2011-11-09,1089.085
2011-11-10,1076.629
2011-11-11,1102.442
2011-11-14,1088.299
2011-11-15,1082.595
2011-11-16,1077.427
2011-11-17,1047.15
2011-11-18,1040.087
2011-11-21,1011.266
2011-11-22,1017.838
2011-11-23,986.585
2011-11-24,980.581
2011-11-25,977.46
2011-11-28,1013.606
2011-11-29,1020.107
2011-11-30,1076.604
2011-12-01,1069.621
2011-12-02,1062.844
2011-12-05,1067.013
2011-12-06,1068.183
2011-12-07,1067.805
2011-12-08,1046.242
2011-12-09,1048.052
2011-12-12,1032.612
2011-12-13,1009.136
2011-12-14,969.903
2011-12-15,968.766
2011-12-16,984.765
2011-12-19,972.763
2011-12-20,1002.965
2011-12-21,1004.64
2011-12-22,1009.681
2011-12-23,1018.396
2011-12-26,1018.396
2011-12-27,1017.1
2011-12-28,994.982
2011-12-29,1007.77
2011-12-30,1018.731
2012-01-02,1018.731
2012-01-03,1054.952
2012-01-04,1051.341
2012-01-05,1048.534
2012-01-06,1040.57
2012-01-09,1036.495
2012-01-10,1054.566
2012-01-11,1049.363
2012-01-12,1050.431
2012-01-13,1041.293
2012-01-16,1049.987
2012-01-17,1053.681
2012-01-18,1064.679
2012-01-19,1067.629
2012-01-20,1062.696
2012-01-23,1078.621
2012-01-24,1065.803
2012-01-25,1087.83
2012-01-26,1102.736
2012-01-27,1103.74
2012-01-30,1096.261
2012-01-31,1103.533
2012-02-01,1115.239
2012-02-02,1125.313
2012-02-03,1121.937
2012-02-06,1116.997
2012-02-07,1110.915
2012-02-08,1107.383
2012-02-09,1110.066
2012-02-10,1092.648
2012-02-13,1095.145
2012-02-14,1088.453
2012-02-15,1091.756
2012-02-16,1099.044
2012-02-17,1100.052
2012-02-20,1105.263
2012-02-21,1121.666
2012-02-22,1125.987
2012-02-23,1136.551
2012-02-24,1130.52
2012-02-27,1123.678
2012-02-28,1128.02
2012-02-29,1129.944
2012-03-01,1132.81
2012-03-02,1123.542
2012-03-05,1097.453
2012-03-06,1068.529
2012-03-07,1077.102
2012-03-08,1095.675
2012-03-09,1103.599
2012-03-12,1089.311
2012-03-13,1096.852
2012-03-14,1072.289
2012-03-15,1073.041
2012-03-16,1071.045
2012-03-19,1070.263
2012-03-20,1061.276
2012-03-21,1061.41
2012-03-22,1042.578
2012-03-23,1059.341
2012-03-26,1076.282
2012-03-27,1065.903
2012-03-28,1049.781
2012-03-29,1045.401
2012-03-30,1054.138
2012-04-02,1069.987
2012-04-03,1057.919
2012-04-04,1031.792
2012-04-05,1033.173
2012-04-06,1033.173
2012-04-09,1017.222
2012-04-10,1015.088
2012-04-11,1024.917
2012-04-12,1050.479
2012-04-13,1034.182
2012-04-16,1018.764
2012-04-17,1040.587
2012-04-18,1037.799
2012-04-19,1036.315
2012-04-20,1039.29
2012-04-23,1014.94
2012-04-24,1017.735
2012-04-25,1044.146
2012-04-26,1058.989
2012-04-27,1069.396
2012-04-30,1063.923
2012-05-01,1074.131
2012-05-02,1061.148
2012-05-03,1042.99
2012-05-04,1026.796
2012-05-07,1016.946
2012-05-08,995.584
2012-05-09,993.439
2012-05-10,1000.338
2012-05-11,999.004
2012-05-14,965.559
2012-05-15,943.816
2012-05-16,936.444
2012-05-17,939.468
2012-05-18,938.534
2012-05-21,934.997
2012-05-22,950.422
2012-05-23,953.722
2012-05-24,960.188
2012-05-25,965.05
2012-05-28,968.259
2012-05-29,970.476
2012-05-30,948.344
2012-05-31,947.173
2012-06-01,941.036
2012-06-04,943.471
2012-06-05,961.62
2012-06-06,979.35
2012-06-07,975.543
2012-06-08,964.442
2012-06-11,958.327
2012-06-12,965.535
2012-06-13,970.667
2012-06-14,965.603
2012-06-15,966.834
2012-06-18,975.89
2012-06-19,994.098
2012-06-20,985.724
2012-06-21,947.192
2012-06-22,941.044
2012-06-25,927.71
2012-06-26,926.677
2012-06-27,937.158
2012-06-28,921.014
2012-06-29,954.622
2012-07-02,954.997
2012-07-03,985.667
2012-07-04,990.888
2012-07-05,985.613
2012-07-06,964.444
2012-07-09,960.838
2012-07-10,945.776
2012-07-11,947.1
2012-07-12,931.568
2012-07-13,948.316
2012-07-16,946.294
2012-07-17,945.175
2012-07-18,947.963
2012-07-19,963.456
2012-07-20,957.535
2012-07-23,941.053
2012-07-24,936.379
2012-07-25,944.228
2012-07-26,969.8
2012-07-27,983.721
2012-07-30,986.731
2012-07-31,976.47
2012-08-01,970.92
2012-08-02,961.714
2012-08-03,977.973
2012-08-06,978.12
2012-08-07,999.255
2012-08-08,994.785
2012-08-09,1007.274
2012-08-10,1009.704
2012-08-13,1002.737
2012-08-14,997.991
2012-08-15,1005.536
2012-08-16,1020.704
2012-08-17,1023.308
2012-08-20,1020.514
2012-08-21,1036.23
2012-08-22,1035.56
2012-08-23,1037.313
2012-08-24,1035.608
2012-08-27,1028.784
2012-08-28,1028.048
2012-08-29,1020.727
2012-08-30,1002.89
2012-08-31,1024.784
2012-09-03,1024.369
2012-09-04,1028.928
2012-09-05,1024.355
2012-09-06,1050.536
2012-09-07,1069.602
2012-09-10,1062.824
2012-09-11,1065.135
2012-09-12,1064.195
2012-09-13,1082.295
2012-09-14,1107.755
2012-09-17,1099.28
2012-09-18,1097.013
2012-09-19,1102.378
2012-09-20,1096.458
2012-09-21,1100.391
2012-09-24,1082.335
2012-09-25,1076.558
2012-09-26,1065.007
2012-09-27,1082.066
2012-09-28,1085.596
2012-10-01,1092.864
2012-10-02,1091.637
2012-10-03,1084.359
2012-10-04,1101.212
2012-10-05,1102.764
2012-10-08,1102.199
2012-10-09,1079.817
2012-10-10,1078.053
2012-10-11,1082.929
2012-10-12,1077.329
2012-10-15,1075.425
2012-10-16,1085.254
2012-10-17,1099.639
2012-10-18,1095.454
2012-10-19,1082.051
2012-10-22,1081.151
2012-10-23,1067.681
2012-10-24,1062.444
2012-10-25,1069.856
2012-10-26,1065.12
2012-10-29,1061.419
2012-10-30,1067.208
2012-10-31,1080.161
2012-11-01,1089.081
2012-11-02,1073.738
2012-11-05,1070.664
2012-11-06,1076.596
2012-11-07,1073.474
2012-11-08,1069.962
2012-11-09,1060.533
2012-11-12,1057.275
2012-11-13,1050.027
2012-11-14,1030.372
2012-11-15,1016.302
2012-11-16,1020.8
2012-11-19,1047.311
2012-11-20,1040.113
2012-11-21,1047.139
2012-11-22,1047.892
2012-11-23,1061.477
2012-11-26,1052.035
2012-11-27,1044.141
2012-11-28,1045.005
2012-11-29,1045.976
2012-11-30,1045.495
2012-12-03,1039.912
2012-12-04,1033.613
2012-12-05,1027.05
2012-12-06,1032.924
2012-12-07,1035.442
2012-12-10,1046.183
2012-12-11,1050.346
2012-12-12,1065.017
2012-12-13,1059.241
2012-12-14,1059.556
2012-12-17,1058.56
2012-12-18,1053.872
2012-12-19,1054.951
2012-12-20,1051.218
2012-12-21,1039.214
2012-12-24,1040.494
2012-12-25,1040.494
2012-12-26,1038.349
2012-12-27,1046.631
2012-12-28,1040.434
2012-12-31,1053.933
2013-01-01,1053.933
2013-01-02,1081.52
2013-01-03,1063.689
2013-01-04,1068.233
2013-01-07,1063.853
2013-01-08,1062.918
2013-01-09,1062.609
2013-01-10,1072.505
2013-01-11,1080.004
2013-01-14,1079.714
2013-01-15,1083.867
2013-01-16,1078.227
2013-01-17,1083.938
2013-01-18,1079.529
2013-01-21,1083.606
2013-01-22,1086.639
2013-01-23,1073.474
2013-01-24,1063.045
2013-01-25,1050.619
2013-01-28,1044.635
2013-01-29,1053.019
2013-01-30,1053.0
2013-01-31,1048.863
2013-02-01,1057.237
2013-02-04,1056.036
2013-02-05,1061.086
2013-02-06,1065.138
2013-02-07,1067.559
2013-02-08,1065.773
2013-02-11,1050.075
2013-02-12,1057.94
2013-02-13,1050.175
2013-02-14,1050.097
2013-02-15,1037.432
2013-02-18,1033.323
2013-02-19,1036.516
2013-02-20,1016.824
2013-02-21,1009.102
2013-02-22,1008.692
2013-02-25,1006.567
2013-02-26,1004.982
2013-02-27,1007.359
2013-02-28,1011.92
2013-03-01,1005.553
2013-03-04,993.056
2013-03-05,993.44
2013-03-06,1006.824
2013-03-07,1009.851
2013-03-08,1017.111
2013-03-11,1020.801
2013-03-12,1026.793
2013-03-13,1018.837
2013-03-14,1022.439
2013-03-15,1032.536
2013-03-18,1028.629
2013-03-19,1019.976
2013-03-20,1023.106
2013-03-21,1027.179
2013-03-22,1023.792
2013-03-25,1015.196
2013-03-26,1019.813
2013-03-27,1026.273
2013-03-28,1032.231
2013-03-29,1032.231
2013-04-01,1022.347
2013-04-02,1012.219
2013-04-03,990.511
2013-04-04,992.397
2013-04-05,990.96
2013-04-08,989.233
2013-04-09,1009.201
2013-04-10,1009.629
2013-04-11,1006.148
2013-04-12,985.71
2013-04-15,935.473
2013-04-16,942.471
2013-04-17,917.08
2013-04-18,929.728
2013-04-19,936.575
2013-04-22,940.506
2013-04-23,941.151
2013-04-24,961.913
2013-04-25,981.419
2013-04-26,971.776
2013-04-29,981.589
2013-04-30,1006.121
2013-05-01,992.448
2013-05-02,993.267
2013-05-03,994.998
2013-05-06,991.004
2013-05-07,988.053
2013-05-08,1002.585
2013-05-09,1005.437
2013-05-10,998.787
2013-05-13,993.298
2013-05-14,986.813
2013-05-15,974.456
2013-05-16,982.036
2013-05-17,972.162
2013-05-20,971.594
2013-05-21,978.904
2013-05-22,977.732
2013-05-23,971.745
2013-05-24,970.556
2013-05-27,975.406
2013-05-28,968.612
2013-05-29,971.683
2013-05-30,991.017
2013-05-31,980.958
2013-06-03,983.408
2013-06-04,981.463
2013-06-05,973.149
2013-06-06,978.707
2013-06-07,983.958
2013-06-10,985.999
2013-06-11,969.908
2013-06-12,962.01
2013-06-13,973.963
2013-06-14,968.424
2013-06-17,976.051
2013-06-18,972.752
2013-06-19,967.503
2013-06-20,923.12
2013-06-21,914.308
2013-06-24,892.425
2013-06-25,909.381
2013-06-26,910.055
2013-06-27,912.661
2013-06-28,917.09
2013-07-01,921.194
2013-07-02,917.277
2013-07-03,919.174
2013-07-04,923.237
2013-07-05,914.677
2013-07-08,921.864
2013-07-09,927.06
2013-07-10,932.345
2013-07-11,960.588
2013-07-12,956.072
2013-07-15,959.015
2013-07-16,960.682
2013-07-17,955.7
2013-07-18,961.34
2013-07-19,968.126
2013-07-22,980.935
2013-07-23,989.846
2013-07-24,983.128
2013-07-25,982.82
2013-07-26,981.074
2013-07-29,984.44
2013-07-30,979.809
2013-07-31,981.509
2013-08-01,983.724
2013-08-02,973.666
2013-08-05,970.716
2013-08-06,962.828
2013-08-07,957.668
2013-08-08,980.701
2013-08-09,988.593
2013-08-12,999.238
2013-08-13,995.745
2013-08-14,999.324
2013-08-15,1003.553
2013-08-16,1004.875
2013-08-19,991.102
2013-08-20,993.944
2013-08-21,975.724
2013-08-22,978.717
2013-08-23,984.866
2013-08-26,987.252
2013-08-27,970.796
2013-08-28,971.646
2013-08-29,972.622
2013-08-30,968.678
2013-09-02,969.23
2013-09-03,971.076
2013-09-04,979.528
2013-09-05,979.625
2013-09-06,995.472
2013-09-09,999.416
2013-09-10,997.103
2013-09-11,1000.667
2013-09-12,989.658
2013-09-13,991.266
2013-09-16,999.738
2013-09-17,1003.966
2013-09-18,1016.808
2013-09-19,1027.1
2013-09-20,1002.42
2013-09-23,999.413
2013-09-24,1006.746
2013-09-25,1006.638
2013-09-26,998.063
2013-09-27,1004.973
2013-09-30,1003.191
2013-10-01,999.062
2013-10-02,997.653
2013-10-03,990.949
2013-10-04,992.697
2013-10-07,995.246
2013-10-08,985.709
2013-10-09,981.659
2013-10-10,992.735
2013-10-11,991.277
2013-10-14,995.013
2013-10-15,995.124
2013-10-16,997.661
2013-10-17,1013.885
2013-10-18,1019.373
2013-10-21,1022.681
2013-10-22,1033.412
2013-10-23,1014.987
2013-10-24,1024.899
2013-10-25,1029.898
2013-10-28,1026.67
2013-10-29,1025.935
2013-10-30,1027.026
2013-10-31,1024.25
2013-11-01,1016.311
2013-11-04,1023.454
2013-11-05,1019.383
2013-11-06,1026.563
2013-11-07,1011.999
2013-11-08,1011.885
2013-11-11,1014.152
2013-11-12,1006.668
2013-11-13,1007.468
2013-11-14,1014.15
2013-11-15,1019.582
2013-11-18,1018.435
2013-11-19,1015.636
2013-11-20,1011.141
2013-11-21,1007.908
2013-11-22,1007.266
2013-11-25,1003.137
2013-11-26,997.814
2013-11-27,993.453
2013-11-28,996.132
2013-11-29,997.782
2013-12-02,991.429
2013-12-03,985.542
2013-12-04,984.234
2013-12-05,986.153
2013-12-06,989.743
2013-12-09,987.672
2013-12-10,994.721
2013-12-11,983.619
2013-12-12,980.889
2013-12-13,987.116
2013-12-16,994.403
2013-12-17,996.045
2013-12-18,997.535
2013-12-19,997.533
2013-12-20,1001.167
2013-12-23,1009.358
2013-12-24,1011.788
2013-12-25,1011.788
2013-12-26,1010.361
2013-12-27,1009.349
2013-12-30,1013.682
2013-12-31,1019.345
2014-01-01,1019.345
2014-01-02,1017.507
2014-01-03,1017.141
2014-01-06,1014.742
2014-01-07,1014.008
2014-01-08,1008.472
2014-01-09,998.501
2014-01-10,1000.263
2014-01-13,1002.547
2014-01-14,997.079
2014-01-15,1004.545
2014-01-16,1012.503
2014-01-17,1014.275
2014-01-20,1017.961
2014-01-21,1016.29
2014-01-22,1006.567
2014-01-23,998.867
2014-01-24,991.95
2014-01-27,980.946
2014-01-28,984.169
2014-01-29,983.138
2014-01-30,986.792
2014-01-31,988.046
2014-02-03,978.5
2014-02-04,982.886
2014-02-05,985.671
2014-02-06,997.698
2014-02-07,1008.964
2014-02-10,1004.403
2014-02-11,1013.381
2014-02-12,1016.733
2014-02-13,1027.675
2014-02-14,1034.004
2014-02-17,1034.522
2014-02-18,1036.452
2014-02-19,1026.445
2014-02-20,1035.17
2014-02-21,1027.963
2014-02-24,1038.835
2014-02-25,1030.9
2014-02-26,1032.321
2014-02-27,1033.047
2014-02-28,1046.656
2014-03-03,1043.312
2014-03-04,1048.206
2014-03-05,1054.865
2014-03-06,1064.548
2014-03-07,1053.475
2014-03-10,1046.677
2014-03-11,1042.524
2014-03-12,1040.688
2014-03-13,1047.204
2014-03-14,1043.459
2014-03-17,1044.78
2014-03-18,1051.046
2014-03-19,1039.768
2014-03-20,1035.095
2014-03-21,1038.151
2014-03-24,1028.515
2014-03-25,1037.597
2014-03-26,1033.832
2014-03-27,1044.245
2014-03-28,1050.288
2014-03-31,1058.894
2014-04-01,1061.301
2014-04-02,1071.359
2014-04-03,1069.245
2014-04-04,1077.134
2014-04-07,1064.78
2014-04-08,1076.686
2014-04-09,1085.994
2014-04-10,1075.608
2014-04-11,1066.383
2014-04-14,1069.916
2014-04-15,1066.497
2014-04-16,1074.629
2014-04-17,1081.322
2014-04-18,1081.322
2014-04-21,1078.652
2014-04-22,1080.127
2014-04-23,1078.907
2014-04-24,1082.846
2014-04-25,1083.159
2014-04-28,1082.192
2014-04-29,1094.981
2014-04-30,1098.157
2014-05-01,1096.736
2014-05-02,1111.653
2014-05-05,1106.611
2014-05-06,1107.098
2014-05-07,1106.153
2014-05-08,1096.307
2014-05-09,1092.138
2014-05-12,1102.929
2014-05-13,1105.402
2014-05-14,1105.103
2014-05-15,1098.229
2014-05-16,1089.556
2014-05-19,1092.115
2014-05-20,1083.457
2014-05-21,1090.262
2014-05-22,1096.577
2014-05-23,1099.077
2014-05-26,1104.357
2014-05-27,1096.434
2014-05-28,1095.154
2014-05-29,1098.945
2014-05-30,1095.657
2014-06-02,1097.67
2014-06-03,1101.393
2014-06-04,1105.071
2014-06-05,1108.048
2014-06-06,1115.054
2014-06-09,1120.615
2014-06-10,1121.676
2014-06-11,1128.676
2014-06-12,1134.306
2014-06-13,1142.736
2014-06-16,1147.817
2014-06-17,1147.701
2014-06-18,1150.155
2014-06-19,1158.635
2014-06-20,1162.093
2014-06-23,1165.435
2014-06-24,1154.176
2014-06-25,1154.35
2014-06-26,1160.363
2014-06-27,1167.385
2014-06-30,1179.697
2014-07-01,1178.978
2014-07-02,1184.103
2014-07-03,1186.674
2014-07-04,1189.149
2014-07-07,1175.481
2014-07-08,1170.177
2014-07-09,1181.478
2014-07-10,1168.115
2014-07-11,1161.464
2014-07-14,1160.943
2014-07-15,1146.915
2014-07-16,1155.858
2014-07-17,1154.294
2014-07-18,1160.149
2014-07-21,1156.496
2014-07-22,1162.159
2014-07-23,1168.01
2014-07-24,1165.413
2014-07-25,1167.038
2014-07-28,1161.903
2014-07-29,1158.596
2014-07-30,1154.874
2014-07-31,1145.679
2014-08-01,1141.088
2014-08-04,1138.894
2014-08-05,1130.673
2014-08-06,1141.572
2014-08-07,1144.072
2014-08-08,1143.264
2014-08-11,1151.937
2014-08-12,1152.042
2014-08-13,1156.761
2014-08-14,1153.725
2014-08-15,1151.813
2014-08-18,1159.594
2014-08-19,1166.633
2014-08-20,1167.884
2014-08-21,1166.846
2014-08-22,1165.748
2014-08-25,1170.96
2014-08-26,1179.768
2014-08-27,1183.334
2014-08-28,1185.256
2014-08-29,1192.046
2014-09-01,1190.017
2014-09-02,1179.192
2014-09-03,1183.523
2014-09-04,1177.519
2014-09-05,1173.264
2014-09-08,1160.917
2014-09-09,1152.43
2014-09-10,1153.342
2014-09-11,1152.562
2014-09-12,1146.721
2014-09-15,1142.671
2014-09-16,1146.661
2014-09-17,1147.405
2014-09-18,1147.194
2014-09-19,1132.879
2014-09-22,1107.054
2014-09-23,1104.276
2014-09-24,1107.033
2014-09-25,1091.843
2014-09-26,1095.071
2014-09-29,1097.349
2014-09-30,1092.647
2014-10-01,1080.473
2014-10-02,1080.347
2014-10-03,1069.397
2014-10-06,1075.476
2014-10-07,1068.921
2014-10-08,1076.695
2014-10-09,1066.782
2014-10-10,1042.296
2014-10-13,1040.344
2014-10-14,1025.589
2014-10-15,1009.317
2014-10-16,1028.621
2014-10-17,1039.877
2014-10-20,1045.658
2014-10-21,1064.829
2014-10-22,1044.208
2014-10-23,1051.233
2014-10-24,1055.698
2014-10-27,1041.518
2014-10-28,1059.87
2014-10-29,1057.223
2014-10-30,1038.706
2014-10-31,1037.495
2014-11-03,1032.534
2014-11-04,1007.773
2014-11-05,1021.851
2014-11-06,1025.999
2014-11-07,1049.168
2014-11-10,1045.556
2014-11-11,1048.661
2014-11-12,1056.844
2014-11-13,1044.285
2014-11-14,1056.056
2014-11-17,1062.398
2014-11-18,1068.477
2014-11-19,1062.104
2014-11-20,1075.47
2014-11-21,1086.585
2014-11-24,1071.291
2014-11-25,1077.628
2014-11-26,1071.973
2014-11-27,1046.159
2014-11-28,1022.172
2014-12-01,1011.16
2014-12-02,1011.322
2014-12-03,1029.221
2014-12-04,1004.651
2014-12-05,1010.404
2014-12-08,980.706
2014-12-09,991.956
2014-12-10,965.682
2014-12-11,963.829
2014-12-12,950.775
2014-12-15,941.964
2014-12-16,950.688
2014-12-17,973.675
2014-12-18,990.418
2014-12-19,1001.132
2014-12-22,984.309
2014-12-23,999.215
2014-12-24,1002.911
2014-12-25,1002.911
2014-12-26,1002.738
2014-12-29,1006.087
2014-12-30,1010.015
2014-12-31,1014.586
2015-01-01,1014.586
2015-01-02,1015.329
2015-01-05,984.906
2015-01-06,971.325
2015-01-07,966.564
2015-01-08,977.901
2015-01-09,975.498
2015-01-12,957.068
2015-01-13,954.323
2015-01-14,949.126
2015-01-15,950.556
2015-01-16,964.832
2015-01-19,970.284
2015-01-20,955.603
2015-01-21,951.706
2015-01-22,958.559
2015-01-23,956.187
2015-01-26,955.941
2015-01-27,966.097
2015-01-28,939.812
2015-01-29,931.372
2015-01-30,935.642
2015-02-02,956.164
2015-02-03,977.541
2015-02-04,965.266
2015-02-05,982.626
2015-02-06,972.586
2015-02-09,980.561
2015-02-10,972.872
2015-02-11,965.698
2015-02-12,988.619
2015-02-13,999.055
2015-02-16,996.733
2015-02-17,999.751
2015-02-18,997.98
2015-02-19,988.634
2015-02-20,989.623
2015-02-23,984.002
2015-02-24,984.573
2015-02-25,1002.111
2015-02-26,999.147
2015-02-27,998.156
2015-03-02,996.939
2015-03-03,997.035
2015-03-04,992.098
2015-03-05,987.741
2015-03-06,965.544
2015-03-09,959.335
2015-03-10,941.636
2015-03-11,938.222
2015-03-12,946.902
2015-03-13,931.23
2015-03-16,937.97
2015-03-17,943.76
2015-03-18,953.65
