Date,WORLD ex USA SMALL CAP Small Cap
2015-08-06,330.58
2015-08-07,329.141
2015-08-10,332.564
2015-08-11,331.184
2015-08-12,329.083
2015-08-13,329.881
2015-08-14,330.366
2015-08-17,330.527
2015-08-18,330.441
2015-08-19,326.501
2015-08-20,323.281
2015-08-21,317.15
2015-08-24,306.954
2015-08-25,308.58
2015-08-26,309.464
2015-08-27,313.104
2015-08-28,317.089
2015-08-31,316.974
2015-09-01,310.452
2015-09-02,308.663
2015-09-03,310.708
2015-09-04,306.404
2015-09-07,306.683
2015-09-08,308.167
2015-09-09,313.044
2015-09-10,311.784
2015-09-11,312.292
2015-09-14,311.348
2015-09-15,311.223
2015-09-16,314.464
2015-09-17,316.384
2015-09-18,316.061
2015-09-21,313.077
2015-09-22,307.967
2015-09-23,307.383
2015-09-24,305.239
2015-09-25,307.652
2015-09-28,305.917
2015-09-29,300.7
2015-09-30,305.577
2015-10-01,308.158
2015-10-02,310.368
2015-10-05,315.17
2015-10-06,317.811
2015-10-07,318.827
2015-10-08,318.712
2015-10-09,322.224
2015-10-12,322.243
2015-10-13,319.624
2015-10-14,319.138
2015-10-15,322.978
2015-10-16,321.989
2015-10-19,321.657
2015-10-20,322.059
2015-10-21,323.257
2015-10-22,321.803
2015-10-23,323.839
2015-10-26,323.958
2015-10-27,321.295
2015-10-28,322.762
2015-10-29,320.928
2015-10-30,323.706
2015-11-02,323.218
2015-11-03,322.673
2015-11-04,321.499
2015-11-05,321.426
2015-11-06,319.244
2015-11-09,319.116
2015-11-10,317.574
2015-11-11,319.914
2015-11-12,317.595
2015-11-13,315.909
2015-11-16,315.777
2015-11-17,318.79
2015-11-18,318.624
2015-11-19,322.961
2015-11-20,322.696
2015-11-23,321.248
2015-11-24,320.079
2015-11-25,320.526
2015-11-26,322.745
2015-11-27,321.975
2015-11-30,323.008
2015-12-01,325.985
2015-12-02,325.097
2015-12-03,326.154
2015-12-04,325.354
2015-12-07,324.719
2015-12-08,320.864
2015-12-09,321.297
2015-12-10,319.688
2015-12-11,317.461
2015-12-14,314.218
2015-12-15,314.136
2015-12-16,317.011
2015-12-17,317.506
2015-12-18,317.155
2015-12-21,316.479
2015-12-22,317.558
2015-12-23,320.095
2015-12-24,321.334
2015-12-25,321.045
2015-12-28,321.902
2015-12-29,324.399
2015-12-30,324.647
2015-12-31,323.357
2016-01-01,323.357
2016-01-04,317.557
2016-01-05,315.957
2016-01-06,312.781
2016-01-07,307.991
2016-01-08,306.249
2016-01-11,303.764
2016-01-12,300.388
2016-01-13,303.005
2016-01-14,297.023
2016-01-15,293.692
2016-01-18,288.672
2016-01-19,291.094
2016-01-20,283.778
2016-01-21,282.723
2016-01-22,292.097
2016-01-25,293.597
2016-01-26,293.734
2016-01-27,296.244
2016-01-28,296.036
2016-01-29,298.746
2016-02-01,302.615
2016-02-02,299.373
2016-02-03,299.441
2016-02-04,300.823
2016-02-05,297.253
2016-02-08,291.285
2016-02-09,286.659
2016-02-10,285.631
2016-02-11,285.07
2016-02-12,282.149
2016-02-15,290.148
2016-02-16,290.177
2016-02-17,294.655
2016-02-18,298.831
2016-02-19,296.883
2016-02-22,299.271
2016-02-23,297.96
2016-02-24,295.973
2016-02-25,299.426
2016-02-26,299.145
2016-02-29,300.337
2016-03-01,302.857
2016-03-02,305.68
2016-03-03,308.917
2016-03-04,313.09
2016-03-07,312.782
2016-03-08,310.387
2016-03-09,309.257
2016-03-10,310.269
2016-03-11,315.228
2016-03-14,317.197
2016-03-15,315.506
2016-03-16,315.056
2016-03-17,322.98
2016-03-18,323.429
2016-03-21,321.92
2016-03-22,322.767
2016-03-23,319.704
2016-03-24,317.408
2016-03-25,317.368
2016-03-28,319.114
2016-03-29,319.892
2016-03-30,326.136
2016-03-31,325.308
2016-04-01,320.001
2016-04-04,321.847
2016-04-05,316.74
2016-04-06,318.423
2016-04-07,319.36
2016-04-08,322.817
2016-04-11,325.057
2016-04-12,325.056
2016-04-13,328.301
2016-04-14,329.754
2016-04-15,329.163
2016-04-18,328.737
2016-04-19,334.258
2016-04-20,333.689
2016-04-21,333.402
2016-04-22,330.916
2016-04-25,331.456
2016-04-26,331.476
2016-04-27,332.257
2016-04-28,333.844
2016-04-29,335.58
2016-05-02,333.912
2016-05-03,331.237
2016-05-04,328.424
2016-05-05,327.736
2016-05-06,328.123
2016-05-09,326.714
2016-05-10,329.509
2016-05-11,331.187
2016-05-12,330.345
2016-05-13,327.249
2016-05-16,328.656
2016-05-17,330.926
2016-05-18,329.597
2016-05-19,326.369
2016-05-20,329.01
2016-05-23,330.551
2016-05-24,331.151
2016-05-25,333.64
2016-05-26,334.883
2016-05-27,334.687
2016-05-30,334.812
2016-05-31,336.001
2016-06-01,335.095
2016-06-02,334.565
2016-06-03,339.82
2016-06-06,340.421
2016-06-07,343.104
2016-06-08,345.003
2016-06-09,342.861
2016-06-10,336.382
2016-06-13,329.703
2016-06-14,322.888
2016-06-15,324.931
2016-06-16,318.57
2016-06-17,324.4
2016-06-20,335.057
2016-06-21,334.839
2016-06-22,334.003
2016-06-23,338.077
2016-06-24,316.914
2016-06-27,306.15
2016-06-28,311.352
2016-06-29,318.689
2016-06-30,321.132
2016-07-01,324.518
2016-07-04,324.675
2016-07-05,319.606
2016-07-06,316.074
2016-07-07,317.89
2016-07-08,319.473
2016-07-11,325.164
2016-07-12,327.729
2016-07-13,329.426
2016-07-14,330.55
2016-07-15,328.029
2016-07-18,329.31
2016-07-19,328.7
2016-07-20,330.18
2016-07-21,331.191
2016-07-22,328.95
2016-07-25,329.708
2016-07-26,330.888
2016-07-27,332.887
2016-07-28,334.015
2016-07-29,340.207
2016-08-01,338.261
2016-08-02,337.91
2016-08-03,334.005
2016-08-04,335.715
2016-08-05,334.836
2016-08-08,336.344
2016-08-09,339.628
2016-08-10,341.253
2016-08-11,342.535
2016-08-12,344.529
2016-08-15,344.211
2016-08-16,343.08
2016-08-17,341.69
2016-08-18,344.162
2016-08-19,342.601
2016-08-22,343.644
2016-08-23,345.087
2016-08-24,344.003
2016-08-25,342.95
2016-08-26,343.131
2016-08-29,339.864
2016-08-30,338.411
2016-08-31,337.355
2016-09-01,340.48
2016-09-02,341.697
2016-09-05,343.555
2016-09-06,348.898
2016-09-07,350.181
2016-09-08,350.53
2016-09-09,344.158
2016-09-12,341.152
2016-09-13,339.138
2016-09-14,338.189
2016-09-15,339.018
2016-09-16,338.443
2016-09-19,340.661
2016-09-20,340.183
2016-09-21,344.318
2016-09-22,349.093
2016-09-23,347.443
2016-09-26,345.786
2016-09-27,345.074
2016-09-28,346.732
2016-09-29,347.979
2016-09-30,346.831
2016-10-03,348.025
2016-10-04,346.332
2016-10-05,345.613
2016-10-06,343.755
2016-10-07,342.038
2016-10-10,342.125
2016-10-11,339.56
2016-10-12,337.062
2016-10-13,337.473
2016-10-14,338.179
2016-10-17,337.159
2016-10-18,340.812
2016-10-19,343.176
2016-10-20,341.732
2016-10-21,340.536
2016-10-24,340.227
2016-10-25,339.064
2016-10-26,338.829
2016-10-27,336.076
2016-10-28,336.325
2016-10-31,336.539
2016-11-01,337.242
2016-11-02,335.495
2016-11-03,336.235
2016-11-04,333.511
2016-11-07,333.858
2016-11-08,333.816
2016-11-09,329.2
2016-11-10,330.978
2016-11-11,327.618
2016-11-14,325.416
2016-11-15,326.535
2016-11-16,326.551
2016-11-17,327.622
2016-11-18,326.098
2016-11-21,327.689
2016-11-22,328.765
2016-11-23,326.077
2016-11-24,327.232
2016-11-25,328.22
2016-11-28,328.5
2016-11-29,328.483
2016-11-30,328.224
2016-12-01,328.737
2016-12-02,328.423
2016-12-05,329.099
2016-12-06,330.871
2016-12-07,333.789
2016-12-08,334.02
2016-12-09,333.943
2016-12-12,334.608
2016-12-13,337.104
2016-12-14,336.367
2016-12-15,328.909
2016-12-16,330.032
2016-12-19,331.317
2016-12-20,330.471
2016-12-21,331.504
2016-12-22,331.44
2016-12-23,331.747
2016-12-26,331.833
2016-12-27,332.092
2016-12-28,333.373
2016-12-29,335.377
2016-12-30,337.312
2017-01-02,338.548
2017-01-03,336.357
2017-01-04,340.735
2017-01-05,346.059
2017-01-06,344.139
2017-01-09,342.738
2017-01-10,343.986
2017-01-11,341.506
2017-01-12,345.482
2017-01-13,345.751
2017-01-16,343.989
2017-01-17,345.798
2017-01-18,345.868
2017-01-19,343.062
2017-01-20,344.453
2017-01-23,346.453
2017-01-24,347.513
2017-01-25,349.92
2017-01-26,348.913
2017-01-27,349.393
2017-01-30,347.862
2017-01-31,349.453
2017-02-01,350.648
2017-02-02,351.383
2017-02-03,352.64
2017-02-06,350.688
2017-02-07,350.875
2017-02-08,353.263
2017-02-09,351.961
2017-02-10,353.975
2017-02-13,355.368
2017-02-14,354.839
2017-02-15,356.444
2017-02-16,358.651
2017-02-17,357.093
2017-02-20,357.674
2017-02-21,357.308
2017-02-22,356.642
2017-02-23,358.408
2017-02-24,355.34
2017-02-27,355.148
2017-02-28,356.165
2017-03-01,356.105
2017-03-02,355.14
2017-03-03,354.171
2017-03-06,354.697
2017-03-07,353.945
2017-03-08,352.278
2017-03-09,352.15
2017-03-10,355.286
2017-03-13,357.176
2017-03-14,355.504
2017-03-15,356.319
2017-03-16,362.211
2017-03-17,362.779
2017-03-20,363.617
2017-03-21,363.756
2017-03-22,360.47
2017-03-23,362.411
2017-03-24,363.36
2017-03-27,362.964
2017-03-28,366.009
2017-03-29,364.536
2017-03-30,364.23
2017-03-31,362.98
2017-04-03,362.655
2017-04-04,362.314
2017-04-05,362.688
2017-04-06,361.701
2017-04-07,362.108
2017-04-10,363.087
2017-04-11,364.493
2017-04-12,364.715
2017-04-13,364.606
2017-04-14,363.565
2017-04-17,366.095
2017-04-18,364.919
2017-04-19,365.654
2017-04-20,366.345
2017-04-21,365.852
2017-04-24,371.391
2017-04-25,373.172
2017-04-26,374.109
2017-04-27,374.721
2017-04-28,375.835
2017-05-01,376.587
2017-05-02,378.834
2017-05-03,377.106
2017-05-04,377.252
2017-05-05,378.959
2017-05-08,380.882
2017-05-09,380.466
2017-05-10,381.393
2017-05-11,380.472
2017-05-12,381.091
2017-05-15,382.151
2017-05-16,384.778
2017-05-17,383.642
2017-05-18,381.17
2017-05-19,384.42
2017-05-22,386.981
2017-05-23,387.442
2017-05-24,387.037
2017-05-25,387.923
2017-05-26,387.065
2017-05-29,386.767
2017-05-30,387.297
2017-05-31,388.176
2017-06-01,390.15
2017-06-02,393.505
2017-06-05,393.097
2017-06-06,392.05
2017-06-07,392.619
2017-06-08,390.577
2017-06-09,389.102
2017-06-12,387.208
2017-06-13,390.489
2017-06-14,393.028
2017-06-15,385.862
2017-06-16,389.114
2017-06-19,390.34
2017-06-20,388.253
2017-06-21,387.556
2017-06-22,388.651
2017-06-23,389.686
2017-06-26,389.992
2017-06-27,389.008
2017-06-28,390.17
2017-06-29,389.954
2017-06-30,389.411
2017-07-03,388.195
2017-07-04,386.641
2017-07-05,387.349
2017-07-06,387.258
2017-07-07,385.452
2017-07-10,386.765
2017-07-11,386.558
2017-07-12,389.805
2017-07-13,391.335
2017-07-14,394.807
2017-07-17,396.01
2017-07-18,397.605
2017-07-19,399.194
2017-07-20,401.079
2017-07-21,400.263
2017-07-24,399.747
2017-07-25,400.012
2017-07-26,400.345
2017-07-27,402.539
2017-07-28,402.063
2017-07-31,403.125
2017-08-01,405.331
2017-08-02,405.382
2017-08-03,405.491
2017-08-04,403.927
2017-08-07,405.359
2017-08-08,404.307
2017-08-09,402.866
2017-08-10,401.991
2017-08-11,399.938
2017-08-14,401.095
2017-08-15,399.006
2017-08-16,400.868
2017-08-17,402.365
2017-08-18,401.058
2017-08-21,401.954
2017-08-22,402.107
2017-08-23,402.829
2017-08-24,402.193
2017-08-25,404.117
2017-08-28,405.026
2017-08-29,404.423
2017-08-30,403.382
2017-08-31,406.516
2017-09-01,408.895
2017-09-04,407.038
2017-09-05,407.671
2017-09-06,408.584
2017-09-07,412.506
2017-09-08,412.836
2017-09-11,414.008
2017-09-12,414.569
2017-09-13,413.541
2017-09-14,413.321
2017-09-15,414.513
2017-09-18,414.644
2017-09-19,416.742
2017-09-20,417.502
2017-09-21,414.221
2017-09-22,416.05
2017-09-25,415.458
2017-09-26,412.233
2017-09-27,411.964
2017-09-28,415.369
2017-09-29,417.668
2017-10-02,417.191
2017-10-03,418.361
2017-10-04,418.472
2017-10-05,417.426
2017-10-06,416.57
2017-10-09,417.274
2017-10-10,420.955
2017-10-11,421.592
2017-10-12,422.587
2017-10-13,424.73
2017-10-16,424.671
2017-10-17,421.706
2017-10-18,422.157
2017-10-19,421.72
2017-10-20,420.007
2017-10-23,419.774
2017-10-24,419.788
2017-10-25,419.765
2017-10-26,419.223
2017-10-27,418.966
2017-10-30,422.236
2017-10-31,423.571
2017-11-01,424.919
2017-11-02,424.907
2017-11-03,424.797
2017-11-06,425.422
2017-11-07,425.154
2017-11-08,425.375
2017-11-09,422.363
2017-11-10,422.3
2017-11-13,418.228
2017-11-14,418.525
2017-11-15,415.051
2017-11-16,419.203
2017-11-17,419.67
2017-11-20,421.194
2017-11-21,423.866
2017-11-22,426.597
2017-11-23,428.054
2017-11-24,429.354
2017-11-27,427.825
2017-11-28,426.719
2017-11-29,427.147
2017-11-30,429.554
2017-12-01,426.488
2017-12-04,426.657
2017-12-05,425.782
2017-12-06,422.061
2017-12-07,423.495
2017-12-08,424.855
2017-12-11,426.457
2017-12-12,425.665
2017-12-13,426.895
2017-12-14,428.14
2017-12-15,426.706
2017-12-18,432.444
2017-12-19,431.503
2017-12-20,432.848
2017-12-21,433.939
2017-12-22,434.293
2017-12-25,434.428
2017-12-26,434.845
2017-12-27,438.356
2017-12-28,439.839
2017-12-29,441.998
2018-01-01,442.035
2018-01-02,444.27
2018-01-03,445.298
2018-01-04,449.814
2018-01-05,451.707
2018-01-08,451.81
2018-01-09,452.876
2018-01-10,453.129
2018-01-11,453.177
2018-01-12,455.924
2018-01-15,460.421
2018-01-16,459.823
2018-01-17,459.323
2018-01-18,458.098
2018-01-19,460.643
2018-01-22,462.051
2018-01-23,465.803
2018-01-24,468.775
2018-01-25,469.469
2018-01-26,469.302
2018-01-29,466.303
2018-01-30,462.133
2018-01-31,462.621
2018-02-01,464.434
2018-02-02,457.005
2018-02-05,447.489
2018-02-06,433.917
2018-02-07,438.696
2018-02-08,434.502
2018-02-09,428.771
2018-02-12,432.419
2018-02-13,433.846
2018-02-14,437.708
2018-02-15,442.873
2018-02-16,446.754
2018-02-19,447.532
2018-02-20,447.13
2018-02-21,446.921
2018-02-22,445.638
2018-02-23,447.989
2018-02-26,449.163
2018-02-27,447.542
2018-02-28,444.644
2018-03-01,438.471
2018-03-02,436.654
2018-03-05,437.004
2018-03-06,443.051
2018-03-07,442.831
2018-03-08,444.868
2018-03-09,446.101
2018-03-12,449.402
2018-03-13,449.848
2018-03-14,448.638
2018-03-15,448.86
2018-03-16,446.285
2018-03-19,444.675
2018-03-20,443.486
2018-03-21,444.061
2018-03-22,442.524
2018-03-23,437.855
2018-03-26,437.495
2018-03-27,441.593
2018-03-28,437.721
2018-03-29,438.699
2018-03-30,439.778
2018-04-02,439.333
2018-04-03,437.301
2018-04-04,435.952
2018-04-05,439.351
2018-04-06,440.185
2018-04-09,441.779
2018-04-10,445.764
2018-04-11,445.595
2018-04-12,445.526
2018-04-13,447.143
2018-04-16,448.83
2018-04-17,449.769
2018-04-18,453.615
2018-04-19,454.062
2018-04-20,450.38
2018-04-23,448.481
2018-04-24,447.4
2018-04-25,443.69
2018-04-26,445.495
2018-04-27,446.709
2018-04-30,446.477
2018-05-01,443.632
2018-05-02,445.655
2018-05-03,445.774
2018-05-04,446.104
2018-05-07,447.899
2018-05-08,447.695
2018-05-09,448.928
2018-05-10,449.718
2018-05-11,453.565
2018-05-14,454.735
2018-05-15,450.343
2018-05-16,449.444
2018-05-17,451.155
2018-05-18,450.734
2018-05-21,451.003
2018-05-22,452.224
2018-05-23,449.016
2018-05-24,449.062
2018-05-25,447.327
2018-05-28,445.279
2018-05-29,440.265
2018-05-30,441.022
2018-05-31,443.31
2018-06-01,443.959
2018-06-04,448.101
2018-06-05,447.377
2018-06-06,450.462
2018-06-07,451.387
2018-06-08,449.937
2018-06-11,452.001
2018-06-12,452.272
2018-06-13,452.099
2018-06-14,451.126
2018-06-15,445.726
2018-06-18,443.722
2018-06-19,438.083
2018-06-20,439.837
2018-06-21,438.283
2018-06-22,441.139
2018-06-25,436.513
2018-06-26,435.99
2018-06-27,434.457
2018-06-28,431.205
2018-06-29,435.651
2018-07-02,428.919
2018-07-03,430.513
2018-07-04,430.066
2018-07-05,429.811
2018-07-06,433.411
2018-07-09,436.988
2018-07-10,437.3
2018-07-11,432.526
2018-07-12,432.669
2018-07-13,433.688
2018-07-16,434.596
2018-07-17,434.954
2018-07-18,435.237
2018-07-19,432.975
2018-07-20,435.193
2018-07-23,434.037
2018-07-24,437.142
2018-07-25,437.395
2018-07-26,439.804
2018-07-27,441.387
2018-07-30,440.885
2018-07-31,438.125
2018-08-01,438.161
2018-08-02,434.456
2018-08-03,434.742
2018-08-06,432.459
2018-08-07,434.146
2018-08-08,434.317
2018-08-09,435.269
2018-08-10,429.377
2018-08-13,424.397
2018-08-14,424.983
2018-08-15,419.847
2018-08-16,420.441
2018-08-17,422.028
2018-08-20,423.151
2018-08-21,426.469
2018-08-22,429.685
2018-08-23,428.574
2018-08-24,430.977
2018-08-27,435.32
2018-08-28,436.218
2018-08-29,436.396
2018-08-30,436.137
2018-08-31,435.102
2018-09-03,432.575
2018-09-04,428.953
2018-09-05,427.403
2018-09-06,425.626
2018-09-07,423.127
2018-09-10,424.328
2018-09-11,423.997
2018-09-12,426.045
2018-09-13,426.489
2018-09-14,428.649
2018-09-17,430.132
2018-09-18,432.563
2018-09-19,433.939
2018-09-20,436.247
2018-09-21,437.094
2018-09-24,436.338
2018-09-25,437.717
2018-09-26,437.686
2018-09-27,433.475
2018-09-28,431.936
2018-10-01,432.316
2018-10-02,430.334
2018-10-03,429.331
2018-10-04,425.714
2018-10-05,421.285
2018-10-08,417.103
2018-10-09,413.705
2018-10-10,410.635
2018-10-11,402.646
2018-10-12,404.49
2018-10-15,402.263
2018-10-16,407.408
2018-10-17,408.234
2018-10-18,405.272
2018-10-19,402.028
2018-10-22,400.0
2018-10-23,391.385
2018-10-24,389.041
2018-10-25,384.42
2018-10-26,382.358
2018-10-29,382.564
2018-10-30,384.467
2018-10-31,390.761
2018-11-01,395.894
2018-11-02,399.078
2018-11-05,396.545
2018-11-06,397.97
2018-11-07,401.845
2018-11-08,402.769
2018-11-09,398.834
2018-11-12,391.637
2018-11-13,389.763
2018-11-14,388.453
2018-11-15,386.382
2018-11-16,387.106
2018-11-19,386.497
2018-11-20,380.564
2018-11-21,381.238
2018-11-22,382.723
2018-11-23,382.004
2018-11-26,383.497
2018-11-27,382.527
2018-11-28,384.143
2018-11-29,388.423
2018-11-30,386.924
2018-12-03,391.958
2018-12-04,386.083
2018-12-05,382.697
2018-12-06,376.182
2018-12-07,377.232
2018-12-10,367.675
2018-12-11,367.383
2018-12-12,374.605
2018-12-13,373.881
2018-12-14,368.956
2018-12-17,366.173
2018-12-18,363.448
2018-12-19,364.443
2018-12-20,357.327
2018-12-21,354.671
2018-12-24,354.339
2018-12-25,349.68
2018-12-26,351.211
2018-12-27,354.152
2018-12-28,359.358
2018-12-31,362.121
2019-01-01,362.187
2019-01-02,361.52
2019-01-03,361.888
2019-01-04,366.1
2019-01-07,372.957
2019-01-08,375.77
2019-01-09,381.291
2019-01-10,381.017
2019-01-11,380.832
2019-01-14,379.446
2019-01-15,379.95
2019-01-16,380.752
2019-01-17,381.085
2019-01-18,384.599
2019-01-21,385.361
2019-01-22,383.726
2019-01-23,383.026
2019-01-24,384.547
2019-01-25,388.679
2019-01-28,387.625
2019-01-29,388.627
2019-01-30,388.451
2019-01-31,392.846
2019-02-01,391.67
2019-02-04,392.973
2019-02-05,394.728
2019-02-06,394.659
2019-02-07,389.893
2019-02-08,385.063
2019-02-11,385.023
2019-02-12,389.446
2019-02-13,391.635
2019-02-14,391.18
2019-02-15,392.656
2019-02-18,396.879
2019-02-19,397.459
2019-02-20,399.694
2019-02-21,399.354
2019-02-22,399.973
2019-02-25,401.601
2019-02-26,402.931
2019-02-27,403.009
2019-02-28,401.895
2019-03-01,403.545
2019-03-04,404.256
2019-03-05,402.885
2019-03-06,402.344
2019-03-07,397.864
2019-03-08,393.311
2019-03-11,395.557
2019-03-12,398.627
2019-03-13,400.007
2019-03-14,400.288
2019-03-15,403.13
2019-03-18,404.768
2019-03-19,406.486
2019-03-20,404.86
2019-03-21,405.018
2019-03-22,402.545
2019-03-25,397.802
2019-03-26,401.912
2019-03-27,401.617
2019-03-28,399.053
2019-03-29,401.691
2019-04-01,406.453
2019-04-02,405.946
2019-04-03,410.943
2019-04-04,409.315
2019-04-05,409.637
2019-04-08,410.391
2019-04-09,409.351
2019-04-10,409.632
2019-04-11,409.738
2019-04-12,411.73
2019-04-15,414.636
2019-04-16,414.643
2019-04-17,414.7
2019-04-18,411.99
2019-04-19,412.558
2019-04-22,412.377
2019-04-23,412.606
2019-04-24,412.324
2019-04-25,411.559
2019-04-26,411.682
2019-04-29,411.761
2019-04-30,412.665
2019-05-01,413.161
2019-05-02,409.95
2019-05-03,411.777
2019-05-06,409.266
2019-05-07,406.389
2019-05-08,404.845
2019-05-09,400.071
2019-05-10,401.989
2019-05-13,397.544
2019-05-14,398.142
2019-05-15,399.505
2019-05-16,400.806
2019-05-17,400.496
2019-05-20,397.799
2019-05-21,398.597
2019-05-22,397.806
2019-05-23,394.395
2019-05-24,396.948
2019-05-27,397.126
2019-05-28,397.861
2019-05-29,392.642
2019-05-30,391.971
2019-05-31,391.001
2019-06-03,389.374
2019-06-04,392.361
2019-06-05,396.724
2019-06-06,396.01
2019-06-07,400.233
2019-06-10,401.132
2019-06-11,403.604
2019-06-12,403.19
2019-06-13,401.205
2019-06-14,399.449
2019-06-17,397.557
2019-06-18,398.807
2019-06-19,402.028
2019-06-20,407.239
2019-06-21,405.741
2019-06-24,406.734
2019-06-25,406.238
2019-06-26,404.087
2019-06-27,406.191
2019-06-28,408.771
2019-07-01,411.543
2019-07-02,412.584
2019-07-03,414.496
2019-07-04,416.249
2019-07-05,412.761
2019-07-08,410.104
2019-07-09,407.129
2019-07-10,408.748
2019-07-11,410.555
2019-07-12,411.358
2019-07-15,412.153
2019-07-16,410.823
2019-07-17,409.919
2019-07-18,406.536
2019-07-19,410.209
2019-07-22,410.22
2019-07-23,410.776
2019-07-24,412.379
2019-07-25,412.252
2019-07-26,410.403
2019-07-29,409.25
2019-07-30,407.492
2019-07-31,406.95
2019-08-01,405.944
2019-08-02,401.144
2019-08-05,395.395
2019-08-06,393.575
2019-08-07,394.658
2019-08-08,398.04
2019-08-09,396.966
2019-08-12,395.451
2019-08-13,393.08
2019-08-14,390.034
2019-08-15,385.688
2019-08-16,388.375
2019-08-19,392.679
2019-08-20,393.438
2019-08-21,395.222
2019-08-22,394.673
2019-08-23,395.371
2019-08-26,391.876
2019-08-27,394.487
2019-08-28,393.013
2019-08-29,393.961
2019-08-30,397.526
2019-09-02,395.484
2019-09-03,396.117
2019-09-04,399.309
2019-09-05,403.15
2019-09-06,404.226
2019-09-09,405.076
2019-09-10,404.297
2019-09-11,406.903
2019-09-12,407.844
2019-09-13,411.761
2019-09-16,409.818
2019-09-17,410.369
2019-09-18,410.08
2019-09-19,412.347
2019-09-20,412.601
2019-09-23,410.899
2019-09-24,411.782
2019-09-25,407.961
2019-09-26,408.838
2019-09-27,408.64
2019-09-30,407.671
2019-10-01,407.06
2019-10-02,403.102
2019-10-03,401.795
2019-10-04,403.629
2019-10-07,404.815
2019-10-08,403.251
2019-10-09,403.353
2019-10-10,404.229
2019-10-11,411.346
2019-10-14,410.524
2019-10-15,414.74
2019-10-16,415.858
2019-10-17,417.774
2019-10-18,417.825
2019-10-21,420.293
2019-10-22,419.333
2019-10-23,419.516
2019-10-24,420.641
2019-10-25,421.507
2019-10-28,421.985
2019-10-29,423.188
2019-10-30,422.956
2019-10-31,424.409
2019-11-01,426.641
2019-11-04,427.973
2019-11-05,427.794
2019-11-06,427.657
2019-11-07,429.034
2019-11-08,427.855
2019-11-11,429.136
2019-11-12,428.979
2019-11-13,427.759
2019-11-14,426.964
2019-11-15,431.05
2019-11-18,432.121
2019-11-19,432.341
2019-11-20,430.852
2019-11-21,429.276
2019-11-22,429.44
2019-11-25,431.736
2019-11-26,433.528
2019-11-27,435.153
2019-11-28,435.13
2019-11-29,434.047
2019-12-02,433.851
2019-12-03,432.156
2019-12-04,435.282
2019-12-05,437.354
2019-12-06,439.278
2019-12-09,440.047
2019-12-10,439.57
2019-12-11,439.386
2019-12-12,439.404
2019-12-13,445.491
2019-12-16,448.895
2019-12-17,447.617
2019-12-18,446.022
2019-12-19,446.449
2019-12-20,447.152
2019-12-23,447.706
2019-12-24,449.545
2019-12-25,449.059
2019-12-26,450.107
2019-12-27,453.879
2019-12-30,453.395
2019-12-31,454.137
2020-01-01,454.185
2020-01-02,456.572
2020-01-03,454.479
2020-01-06,451.074
2020-01-07,452.699
2020-01-08,449.18
2020-01-09,450.92
2020-01-10,451.567
2020-01-13,451.401
2020-01-14,451.673
2020-01-15,452.445
2020-01-16,452.661
2020-01-17,453.76
2020-01-20,454.286
2020-01-21,453.501
2020-01-22,454.311
2020-01-23,450.638
2020-01-24,451.39
2020-01-27,443.583
2020-01-28,442.796
2020-01-29,444.056
2020-01-30,440.292
2020-01-31,441.004
2020-02-03,437.947
2020-02-04,442.635
2020-02-05,446.066
2020-02-06,447.904
2020-02-07,445.273
2020-02-10,444.062
2020-02-11,447.661
2020-02-12,449.671
2020-02-13,449.293
2020-02-14,449.202
2020-02-17,447.829
2020-02-18,444.82
2020-02-19,446.012
2020-02-20,443.73
2020-02-21,443.4
2020-02-24,432.942
2020-02-25,424.287
2020-02-26,420.683
2020-02-27,410.303
2020-02-28,397.977
2020-03-02,402.418
2020-03-03,407.841
2020-03-04,407.652
2020-03-05,405.62
2020-03-06,397.002
2020-03-09,373.478
2020-03-10,369.969
2020-03-11,359.82
2020-03-12,322.903
2020-03-13,316.237
2020-03-16,299.452
2020-03-17,296.812
2020-03-18,281.732
2020-03-19,279.869
2020-03-20,284.048
2020-03-23,276.799
2020-03-24,296.444
2020-03-25,310.364
2020-03-26,320.878
2020-03-27,321.121
2020-03-30,321.84
2020-03-31,325.216
2020-04-01,316.461
2020-04-02,312.718
2020-04-03,307.179
2020-04-06,318.037
2020-04-07,329.092
2020-04-08,333.734
2020-04-09,341.366
2020-04-10,342.633
2020-04-13,342.131
2020-04-14,347.447
2020-04-15,336.922
2020-04-16,337.588
2020-04-17,344.971
2020-04-20,346.058
2020-04-21,337.273
2020-04-22,339.043
2020-04-23,345.866
2020-04-24,343.92
2020-04-27,350.596
2020-04-28,355.04
2020-04-29,361.792
2020-04-30,363.281
2020-05-01,358.033
2020-05-04,352.228
2020-05-05,355.687
2020-05-06,355.025
2020-05-07,357.666
2020-05-08,364.868
2020-05-11,364.566
2020-05-12,363.336
2020-05-13,358.128
2020-05-14,350.048
2020-05-15,353.298
2020-05-18,362.338
2020-05-19,367.357
2020-05-20,371.782
2020-05-21,369.776
2020-05-22,368.445
2020-05-25,374.181
2020-05-26,382.697
2020-05-27,382.072
2020-05-28,388.557
2020-05-29,388.756
2020-06-01,393.282
2020-06-02,399.337
2020-06-03,405.878
2020-06-04,407.882
2020-06-05,412.495
2020-06-08,415.105
2020-06-09,413.109
2020-06-10,411.976
2020-06-11,397.801
2020-06-12,393.062
2020-06-15,390.241
2020-06-16,401.531
2020-06-17,402.797
