Date,NORWAY IMI IMI (Large+Mid+Small Cap)
2015-06-05,855.252
2015-06-08,863.827
2015-06-09,865.97
2015-06-10,873.624
2015-06-11,862.301
2015-06-12,861.985
2015-06-15,844.769
2015-06-16,844.955
2015-06-17,854.614
2015-06-18,846.913
2015-06-19,846.578
2015-06-22,865.475
2015-06-23,861.292
2015-06-24,859.454
2015-06-25,859.347
2015-06-26,854.117
2015-06-29,835.348
2015-06-30,835.227
2015-07-01,832.504
2015-07-02,830.144
2015-07-03,818.621
2015-07-06,802.506
2015-07-07,775.99
2015-07-08,783.448
2015-07-09,804.409
2015-07-10,827.218
2015-07-13,823.727
2015-07-14,825.591
2015-07-15,826.647
2015-07-16,830.969
2015-07-17,825.21
2015-07-20,818.689
2015-07-21,834.294
2015-07-22,818.153
2015-07-23,817.773
2015-07-24,813.878
2015-07-27,797.559
2015-07-28,795.152
2015-07-29,814.686
2015-07-30,815.952
2015-07-31,812.403
2015-08-03,803.191
2015-08-04,799.393
2015-08-05,804.422
2015-08-06,790.603
2015-08-07,794.388
2015-08-10,797.214
2015-08-11,779.741
2015-08-12,783.447
2015-08-13,779.285
2015-08-14,767.125
2015-08-17,768.186
2015-08-18,760.174
2015-08-19,747.981
2015-08-20,742.658
2015-08-21,732.888
2015-08-24,694.205
2015-08-25,709.119
2015-08-26,707.629
2015-08-27,723.8
2015-08-28,737.806
2015-08-31,728.267
2015-09-01,722.386
2015-09-02,723.107
2015-09-03,741.27
2015-09-04,717.586
2015-09-07,716.464
2015-09-08,733.98
2015-09-09,746.341
2015-09-10,732.816
2015-09-11,722.707
2015-09-14,715.852
2015-09-15,721.609
2015-09-16,740.571
2015-09-17,744.681
2015-09-18,737.452
2015-09-21,730.656
2015-09-22,713.819
2015-09-23,708.551
2015-09-24,685.488
2015-09-25,692.387
2015-09-28,681.292
2015-09-29,687.785
2015-09-30,697.043
2015-10-01,711.81
2015-10-02,713.939
2015-10-05,733.566
2015-10-06,758.906
2015-10-07,781.773
2015-10-08,776.803
2015-10-09,788.149
2015-10-12,780.936
2015-10-13,768.827
2015-10-14,769.41
2015-10-15,777.742
2015-10-16,776.509
2015-10-19,772.272
2015-10-20,771.725
2015-10-21,767.324
2015-10-22,759.731
2015-10-23,758.873
2015-10-26,760.767
2015-10-27,739.999
2015-10-28,748.794
2015-10-29,728.298
2015-10-30,736.79
2015-11-02,738.977
2015-11-03,743.509
2015-11-04,748.446
2015-11-05,746.755
2015-11-06,734.718
2015-11-09,738.297
2015-11-10,733.075
2015-11-11,735.624
2015-11-12,715.414
2015-11-13,708.404
2015-11-16,715.407
2015-11-17,727.914
2015-11-18,732.942
2015-11-19,742.547
2015-11-20,738.246
2015-11-23,733.624
2015-11-24,734.385
2015-11-25,732.5
2015-11-26,739.132
2015-11-27,732.778
2015-11-30,737.402
2015-12-01,744.326
2015-12-02,745.251
2015-12-03,744.669
2015-12-04,733.195
2015-12-07,723.074
2015-12-08,700.424
2015-12-09,713.233
2015-12-10,708.838
2015-12-11,691.175
2015-12-14,681.049
2015-12-15,699.673
2015-12-16,699.437
2015-12-17,693.179
2015-12-18,678.479
2015-12-21,678.989
2015-12-22,681.084
2015-12-23,698.292
2015-12-24,703.808
2015-12-25,703.808
2015-12-28,697.253
2015-12-29,701.784
2015-12-30,694.395
2015-12-31,692.28
2016-01-01,692.28
2016-01-04,678.598
2016-01-05,662.536
2016-01-06,650.81
2016-01-07,634.48
2016-01-08,634.243
2016-01-11,619.839
2016-01-12,621.206
2016-01-13,632.616
2016-01-14,617.731
2016-01-15,608.612
2016-01-18,595.369
2016-01-19,618.443
2016-01-20,581.878
2016-01-21,598.573
2016-01-22,633.774
2016-01-25,627.919
2016-01-26,636.135
2016-01-27,634.368
2016-01-28,646.196
2016-01-29,648.95
2016-02-01,644.522
2016-02-02,624.446
2016-02-03,632.743
2016-02-04,660.114
2016-02-05,663.663
2016-02-08,631.194
2016-02-09,628.123
2016-02-10,625.568
2016-02-11,606.68
2016-02-12,611.453
2016-02-15,630.662
2016-02-16,623.131
2016-02-17,651.832
2016-02-18,657.781
2016-02-19,647.204
2016-02-22,664.267
2016-02-23,659.697
2016-02-24,634.709
2016-02-25,648.944
2016-02-26,659.382
2016-02-29,663.89
2016-03-01,670.96
2016-03-02,664.309
2016-03-03,678.305
2016-03-04,700.541
2016-03-07,702.457
2016-03-08,699.847
2016-03-09,697.129
2016-03-10,694.308
2016-03-11,706.349
2016-03-14,708.898
2016-03-15,693.616
2016-03-16,695.086
2016-03-17,714.99
2016-03-18,720.637
2016-03-21,712.724
2016-03-22,712.845
2016-03-23,702.203
2016-03-24,700.998
2016-03-25,700.998
2016-03-28,707.194
2016-03-29,682.402
2016-03-30,715.935
2016-03-31,709.771
2016-04-01,693.473
2016-04-04,693.01
2016-04-05,679.376
2016-04-06,685.026
2016-04-07,681.79
2016-04-08,699.012
2016-04-11,707.901
2016-04-12,710.605
2016-04-13,727.715
2016-04-14,727.955
2016-04-15,719.882
2016-04-18,724.34
2016-04-19,746.997
2016-04-20,746.667
2016-04-21,744.893
2016-04-22,736.93
2016-04-25,734.888
2016-04-26,740.694
2016-04-27,752.028
2016-04-28,760.954
2016-04-29,765.455
2016-05-02,760.544
2016-05-03,743.359
2016-05-04,743.859
2016-05-05,740.197
2016-05-06,736.867
2016-05-09,733.135
2016-05-10,734.757
2016-05-11,743.404
2016-05-12,747.457
2016-05-13,736.874
2016-05-16,741.718
2016-05-17,740.678
2016-05-18,743.772
2016-05-19,716.893
2016-05-20,733.077
2016-05-23,731.688
2016-05-24,740.142
2016-05-25,752.216
2016-05-26,760.168
2016-05-27,751.463
2016-05-30,755.356
2016-05-31,747.742
2016-06-01,744.457
2016-06-02,742.273
2016-06-03,750.848
2016-06-06,761.905
2016-06-07,776.457
2016-06-08,780.021
2016-06-09,763.279
2016-06-10,747.535
2016-06-13,733.766
2016-06-14,713.375
2016-06-15,719.429
2016-06-16,688.92
2016-06-17,714.058
2016-06-20,742.584
2016-06-21,737.176
2016-06-22,743.181
2016-06-23,759.297
2016-06-24,712.959
2016-06-27,675.584
2016-06-28,700.278
2016-06-29,725.314
2016-06-30,730.947
2016-07-01,745.768
2016-07-04,744.203
2016-07-05,722.111
2016-07-06,708.036
2016-07-07,730.416
2016-07-08,724.888
2016-07-11,740.776
2016-07-12,742.284
2016-07-13,746.019
2016-07-14,751.932
2016-07-15,745.718
2016-07-18,740.781
2016-07-19,743.453
2016-07-20,744.419
2016-07-21,755.174
2016-07-22,740.547
2016-07-25,729.092
2016-07-26,730.986
2016-07-27,733.366
2016-07-28,727.78
2016-07-29,734.464
2016-08-01,728.111
2016-08-02,723.77
2016-08-03,719.932
2016-08-04,727.251
2016-08-05,726.842
2016-08-08,731.003
2016-08-09,747.943
2016-08-10,756.934
2016-08-11,761.275
2016-08-12,762.618
2016-08-15,759.227
2016-08-16,757.087
2016-08-17,742.66
2016-08-18,751.693
2016-08-19,750.935
2016-08-22,750.704
2016-08-23,760.519
2016-08-24,756.891
2016-08-25,755.482
2016-08-26,760.119
2016-08-29,747.028
2016-08-30,749.675
2016-08-31,746.428
2016-09-01,743.091
2016-09-02,752.113
2016-09-05,759.853
2016-09-06,764.055
2016-09-07,769.551
2016-09-08,767.386
2016-09-09,752.667
2016-09-12,741.3
2016-09-13,734.06
2016-09-14,733.009
2016-09-15,726.926
2016-09-16,727.252
2016-09-19,736.668
2016-09-20,738.321
2016-09-21,737.747
2016-09-22,767.81
2016-09-23,764.94
2016-09-26,755.243
2016-09-27,744.403
2016-09-28,755.491
2016-09-29,779.742
2016-09-30,783.672
2016-10-03,785.227
2016-10-04,795.052
2016-10-05,792.88
2016-10-06,792.883
2016-10-07,784.793
2016-10-10,799.754
2016-10-11,787.913
2016-10-12,778.069
2016-10-13,774.2
2016-10-14,784.556
2016-10-17,778.32
2016-10-18,783.222
2016-10-19,791.435
2016-10-20,786.24
2016-10-21,784.581
2016-10-24,787.49
2016-10-25,789.143
2016-10-26,775.379
2016-10-27,788.593
2016-10-28,785.766
2016-10-31,782.109
2016-11-01,787.642
2016-11-02,773.435
2016-11-03,779.819
2016-11-04,772.929
2016-11-07,774.379
2016-11-08,780.858
2016-11-09,774.522
2016-11-10,777.654
2016-11-11,767.578
2016-11-14,757.614
2016-11-15,773.266
2016-11-16,766.01
2016-11-17,769.737
2016-11-18,761.264
2016-11-21,772.713
2016-11-22,777.99
2016-11-23,770.055
2016-11-24,775.446
2016-11-25,776.659
2016-11-28,772.425
2016-11-29,767.39
2016-11-30,781.24
2016-12-01,794.37
2016-12-02,790.815
2016-12-05,802.811
2016-12-06,802.282
2016-12-07,813.42
2016-12-08,814.498
2016-12-09,815.232
2016-12-12,828.444
2016-12-13,827.055
2016-12-14,818.731
2016-12-15,793.186
2016-12-16,796.976
2016-12-19,798.784
2016-12-20,794.632
2016-12-21,794.972
2016-12-22,793.376
2016-12-23,796.43
2016-12-26,796.43
2016-12-27,799.868
2016-12-28,799.987
2016-12-29,808.349
2016-12-30,809.707
2017-01-02,819.288
2017-01-03,817.641
2017-01-04,820.251
2017-01-05,835.308
2017-01-06,831.696
2017-01-09,820.675
2017-01-10,819.18
2017-01-11,818.525
2017-01-12,830.823
2017-01-13,835.123
2017-01-16,825.631
2017-01-17,830.071
2017-01-18,836.251
2017-01-19,838.896
2017-01-20,848.493
2017-01-23,849.576
2017-01-24,858.847
2017-01-25,868.629
2017-01-26,864.904
2017-01-27,865.648
2017-01-30,853.089
2017-01-31,855.194
2017-02-01,863.554
2017-02-02,856.96
2017-02-03,869.215
2017-02-06,862.339
2017-02-07,856.742
2017-02-08,853.319
2017-02-09,846.403
2017-02-10,843.086
2017-02-13,851.35
2017-02-14,845.869
2017-02-15,843.817
2017-02-16,846.805
2017-02-17,836.6
2017-02-20,841.506
2017-02-21,849.34
2017-02-22,841.194
2017-02-23,843.665
2017-02-24,834.474
2017-02-27,834.92
2017-02-28,837.373
2017-03-01,841.606
2017-03-02,838.602
2017-03-03,829.21
2017-03-06,826.15
2017-03-07,830.215
2017-03-08,825.033
2017-03-09,814.198
2017-03-10,822.939
2017-03-13,831.533
2017-03-14,819.701
2017-03-15,823.596
2017-03-16,837.903
2017-03-17,844.186
2017-03-20,843.631
2017-03-21,843.084
2017-03-22,830.964
2017-03-23,829.593
2017-03-24,827.937
2017-03-27,812.802
2017-03-28,819.174
2017-03-29,816.805
2017-03-30,822.576
2017-03-31,812.484
2017-04-03,817.073
2017-04-04,810.042
2017-04-05,818.187
2017-04-06,816.269
2017-04-07,813.587
2017-04-10,816.128
2017-04-11,817.647
2017-04-12,823.386
2017-04-13,825.923
2017-04-14,825.923
2017-04-17,827.617
2017-04-18,814.963
2017-04-19,806.821
2017-04-20,804.622
2017-04-21,795.56
2017-04-24,816.487
2017-04-25,825.565
2017-04-26,820.408
2017-04-27,819.599
2017-04-28,821.603
2017-05-01,819.89
2017-05-02,827.565
2017-05-03,822.836
2017-05-04,814.038
2017-05-05,832.663
2017-05-08,832.958
2017-05-09,838.425
2017-05-10,843.131
2017-05-11,843.215
2017-05-12,846.65
2017-05-15,855.446
2017-05-16,866.186
2017-05-17,875.887
2017-05-18,851.908
2017-05-19,870.917
2017-05-22,875.104
2017-05-23,870.982
2017-05-24,871.65
2017-05-25,876.401
2017-05-26,861.649
2017-05-29,859.485
2017-05-30,855.343
2017-05-31,847.105
2017-06-01,848.871
2017-06-02,847.939
2017-06-05,846.534
2017-06-06,840.799
2017-06-07,841.713
2017-06-08,834.352
2017-06-09,835.001
2017-06-12,844.465
2017-06-13,846.417
2017-06-14,850.618
2017-06-15,823.473
2017-06-16,830.44
2017-06-19,837.661
2017-06-20,826.01
2017-06-21,823.08
2017-06-22,821.08
2017-06-23,824.816
2017-06-26,821.189
2017-06-27,826.541
2017-06-28,829.533
2017-06-29,832.004
2017-06-30,838.099
2017-07-03,848.143
2017-07-04,852.15
2017-07-05,839.576
2017-07-06,843.823
2017-07-07,836.947
2017-07-10,846.229
2017-07-11,847.23
2017-07-12,870.367
2017-07-13,879.51
2017-07-14,884.237
2017-07-17,901.249
2017-07-18,905.344
2017-07-19,909.379
2017-07-20,921.158
2017-07-21,909.025
2017-07-24,909.869
2017-07-25,915.55
2017-07-26,924.936
2017-07-27,930.13
2017-07-28,934.093
2017-07-31,934.124
2017-08-01,940.67
2017-08-02,940.091
2017-08-03,939.154
2017-08-04,933.501
2017-08-07,940.393
2017-08-08,941.338
2017-08-09,936.817
2017-08-10,931.713
2017-08-11,919.937
2017-08-14,933.933
2017-08-15,922.444
2017-08-16,931.61
2017-08-17,922.264
2017-08-18,921.719
2017-08-21,926.58
2017-08-22,931.491
2017-08-23,933.29
2017-08-24,939.628
2017-08-25,947.615
2017-08-28,945.86
2017-08-29,942.797
2017-08-30,943.873
2017-08-31,957.803
2017-09-01,965.704
2017-09-04,962.716
2017-09-05,971.02
2017-09-06,965.76
2017-09-07,971.912
2017-09-08,969.197
2017-09-11,965.47
2017-09-12,973.316
2017-09-13,974.678
2017-09-14,972.01
2017-09-15,975.886
2017-09-18,983.264
2017-09-19,984.555
2017-09-20,987.806
2017-09-21,995.344
2017-09-22,1000.927
2017-09-25,1003.946
2017-09-26,986.712
2017-09-27,986.273
2017-09-28,993.356
2017-09-29,991.945
2017-10-02,989.781
2017-10-03,996.961
2017-10-04,994.088
2017-10-05,996.209
2017-10-06,987.169
2017-10-09,992.969
2017-10-10,1001.476
2017-10-11,1004.992
2017-10-12,1011.669
2017-10-13,1015.118
2017-10-16,1013.199
2017-10-17,1001.149
2017-10-18,999.767
2017-10-19,1001.595
2017-10-20,1006.083
2017-10-23,1000.687
2017-10-24,999.027
2017-10-25,1005.327
2017-10-26,985.876
2017-10-27,986.639
2017-10-30,1000.474
2017-10-31,994.216
2017-11-01,1006.692
2017-11-02,1000.677
2017-11-03,1003.629
2017-11-06,1007.046
2017-11-07,1007.074
2017-11-08,1010.834
2017-11-09,1002.583
2017-11-10,1001.724
2017-11-13,993.075
2017-11-14,981.894
2017-11-15,969.063
2017-11-16,984.264
2017-11-17,969.321
2017-11-20,972.172
2017-11-21,988.653
2017-11-22,990.84
2017-11-23,993.993
2017-11-24,990.506
2017-11-27,978.465
2017-11-28,972.464
2017-11-29,972.923
2017-11-30,966.858
2017-12-01,966.958
2017-12-04,966.992
2017-12-05,958.786
2017-12-06,954.81
2017-12-07,946.624
2017-12-08,949.9
2017-12-11,950.217
2017-12-12,962.108
2017-12-13,956.581
2017-12-14,962.295
2017-12-15,950.708
2017-12-18,962.612
2017-12-19,959.753
2017-12-20,956.621
2017-12-21,967.588
2017-12-22,972.239
2017-12-25,972.239
2017-12-26,972.788
2017-12-27,987.554
2017-12-28,995.106
2017-12-29,998.768
2018-01-01,998.768
2018-01-02,1005.382
2018-01-03,1011.144
2018-01-04,1025.648
2018-01-05,1038.313
2018-01-08,1035.944
2018-01-09,1038.629
2018-01-10,1046.164
2018-01-11,1049.771
2018-01-12,1058.796
2018-01-15,1068.17
2018-01-16,1070.394
2018-01-17,1067.43
2018-01-18,1066.773
2018-01-19,1066.36
2018-01-22,1071.811
2018-01-23,1075.69
2018-01-24,1081.397
2018-01-25,1085.661
2018-01-26,1076.74
2018-01-29,1063.283
2018-01-30,1052.269
2018-01-31,1059.601
2018-02-01,1069.864
2018-02-02,1051.711
2018-02-05,1037.916
2018-02-06,1005.971
2018-02-07,1022.017
2018-02-08,1010.704
2018-02-09,991.854
2018-02-12,1010.27
2018-02-13,1016.535
2018-02-14,1017.035
2018-02-15,1031.118
2018-02-16,1047.933
2018-02-19,1041.212
2018-02-20,1037.718
2018-02-21,1039.863
2018-02-22,1034.463
2018-02-23,1052.452
2018-02-26,1050.709
2018-02-27,1046.185
2018-02-28,1044.658
2018-03-01,1029.808
2018-03-02,1019.511
2018-03-05,1028.939
2018-03-06,1055.623
2018-03-07,1046.135
2018-03-08,1044.282
2018-03-09,1056.653
2018-03-12,1058.381
2018-03-13,1061.35
2018-03-14,1050.695
2018-03-15,1049.839
2018-03-16,1048.388
2018-03-19,1035.007
2018-03-20,1040.507
2018-03-21,1042.148
2018-03-22,1026.691
2018-03-23,1034.504
2018-03-26,1040.341
2018-03-27,1047.123
2018-03-28,1029.297
2018-03-29,1025.692
2018-03-30,1025.692
2018-04-02,1023.138
2018-04-03,1036.894
2018-04-04,1023.706
2018-04-05,1044.741
2018-04-06,1041.166
2018-04-09,1048.717
2018-04-10,1065.924
2018-04-11,1074.853
2018-04-12,1072.992
2018-04-13,1081.577
2018-04-16,1076.874
2018-04-17,1079.388
2018-04-18,1097.823
2018-04-19,1098.537
2018-04-20,1083.08
2018-04-23,1082.321
2018-04-24,1079.973
2018-04-25,1054.934
2018-04-26,1083.158
2018-04-27,1085.345
2018-04-30,1075.1
2018-05-01,1064.122
2018-05-02,1072.942
2018-05-03,1072.203
2018-05-04,1072.177
2018-05-07,1084.772
2018-05-08,1075.071
2018-05-09,1088.673
2018-05-10,1095.392
2018-05-11,1100.756
2018-05-14,1095.904
2018-05-15,1087.096
2018-05-16,1092.069
2018-05-17,1092.063
2018-05-18,1100.147
2018-05-21,1105.116
2018-05-22,1102.852
2018-05-23,1084.522
2018-05-24,1078.662
2018-05-25,1058.516
2018-05-28,1057.153
2018-05-29,1046.334
2018-05-30,1059.674
2018-05-31,1067.632
2018-06-01,1073.381
2018-06-04,1082.034
2018-06-05,1075.292
2018-06-06,1087.13
2018-06-07,1106.078
2018-06-08,1105.837
2018-06-11,1117.453
2018-06-12,1117.262
2018-06-13,1114.142
2018-06-14,1108.687
2018-06-15,1098.398
2018-06-18,1089.834
2018-06-19,1076.012
2018-06-20,1077.067
2018-06-21,1070.264
2018-06-22,1086.855
2018-06-25,1070.283
2018-06-26,1071.423
2018-06-27,1082.422
2018-06-28,1069.1
2018-06-29,1079.843
2018-07-02,1067.313
2018-07-03,1080.055
2018-07-04,1085.643
2018-07-05,1098.048
2018-07-06,1093.832
2018-07-09,1110.83
2018-07-10,1118.345
2018-07-11,1108.187
2018-07-12,1091.003
2018-07-13,1072.839
2018-07-16,1067.493
2018-07-17,1066.067
2018-07-18,1063.002
2018-07-19,1056.5
2018-07-20,1064.093
2018-07-23,1068.563
2018-07-24,1075.958
2018-07-25,1076.963
2018-07-26,1074.786
2018-07-27,1085.143
2018-07-30,1090.035
2018-07-31,1095.735
2018-08-01,1090.094
2018-08-02,1079.519
2018-08-03,1077.481
2018-08-06,1077.753
2018-08-07,1099.739
2018-08-08,1099.471
2018-08-09,1095.433
2018-08-10,1072.891
2018-08-13,1068.96
2018-08-14,1065.247
2018-08-15,1038.02
2018-08-16,1047.508
2018-08-17,1046.745
2018-08-20,1060.999
2018-08-21,1069.223
2018-08-22,1081.857
2018-08-23,1080.793
2018-08-24,1085.071
2018-08-27,1092.349
2018-08-28,1093.621
2018-08-29,1091.57
2018-08-30,1090.324
2018-08-31,1080.085
2018-09-03,1084.025
2018-09-04,1071.088
2018-09-05,1064.007
2018-09-06,1064.78
2018-09-07,1055.016
2018-09-10,1066.718
2018-09-11,1072.481
2018-09-12,1092.709
2018-09-13,1095.596
2018-09-14,1095.109
2018-09-17,1109.229
2018-09-18,1117.609
2018-09-19,1113.836
2018-09-20,1119.266
2018-09-21,1128.578
2018-09-24,1142.08
2018-09-25,1163.508
2018-09-26,1155.797
2018-09-27,1151.655
2018-09-28,1146.031
2018-10-01,1148.413
2018-10-02,1150.802
2018-10-03,1141.475
2018-10-04,1123.774
2018-10-05,1115.923
2018-10-08,1104.034
2018-10-09,1109.908
2018-10-10,1111.045
2018-10-11,1079.404
2018-10-12,1089.121
2018-10-15,1091.638
2018-10-16,1105.363
2018-10-17,1097.043
2018-10-18,1076.318
2018-10-19,1090.868
2018-10-22,1064.177
2018-10-23,1035.486
2018-10-24,1038.117
2018-10-25,1042.484
2018-10-26,1027.082
2018-10-29,1040.771
2018-10-30,1029.398
2018-10-31,1052.561
2018-11-01,1052.557
2018-11-02,1055.128
2018-11-05,1064.098
2018-11-06,1057.331
2018-11-07,1068.32
2018-11-08,1062.554
2018-11-09,1044.486
2018-11-12,1039.689
2018-11-13,1022.944
2018-11-14,1013.722
2018-11-15,1007.803
2018-11-16,1021.815
2018-11-19,1008.661
2018-11-20,974.994
2018-11-21,991.45
2018-11-22,983.647
2018-11-23,963.531
2018-11-26,982.573
2018-11-27,983.826
2018-11-28,979.492
2018-11-29,998.137
2018-11-30,987.95
2018-12-03,1011.831
2018-12-04,1012.455
2018-12-05,997.846
2018-12-06,957.571
2018-12-07,983.0
2018-12-10,952.722
2018-12-11,961.906
2018-12-12,974.004
2018-12-13,965.836
2018-12-14,951.578
2018-12-17,938.069
2018-12-18,924.828
2018-12-19,938.575
2018-12-20,914.844
2018-12-21,908.479
2018-12-24,906.289
2018-12-25,906.289
2018-12-26,901.131
2018-12-27,879.683
2018-12-28,903.505
2018-12-31,911.294
2019-01-01,911.294
2019-01-02,911.267
2019-01-03,915.209
2019-01-04,952.387
2019-01-07,960.346
2019-01-08,965.232
2019-01-09,981.101
2019-01-10,981.208
2019-01-11,975.367
2019-01-14,967.33
2019-01-15,971.553
2019-01-16,971.249
2019-01-17,966.705
2019-01-18,986.206
2019-01-21,984.596
2019-01-22,972.213
2019-01-23,968.096
2019-01-24,967.7
2019-01-25,970.455
2019-01-28,959.805
2019-01-29,968.298
2019-01-30,972.359
2019-01-31,979.103
2019-02-01,980.46
2019-02-04,976.962
2019-02-05,993.664
2019-02-06,984.282
2019-02-07,975.863
2019-02-08,952.101
2019-02-11,947.302
2019-02-12,966.23
2019-02-13,982.251
2019-02-14,971.388
2019-02-15,986.977
2019-02-18,993.112
2019-02-19,993.053
2019-02-20,990.149
2019-02-21,991.61
2019-02-22,998.046
2019-02-25,1002.312
2019-02-26,1001.528
2019-02-27,1006.518
2019-02-28,998.354
2019-03-01,997.446
2019-03-04,990.489
2019-03-05,989.137
2019-03-06,993.549
2019-03-07,978.084
2019-03-08,969.458
2019-03-11,979.702
2019-03-12,989.221
2019-03-13,1004.219
2019-03-14,1013.022
2019-03-15,1016.994
2019-03-18,1021.087
2019-03-19,1030.163
2019-03-20,1023.836
2019-03-21,1034.987
2019-03-22,1004.383
2019-03-25,1001.22
2019-03-26,1002.629
2019-03-27,990.531
2019-03-28,989.189
2019-03-29,988.838
2019-04-01,1003.922
2019-04-02,1006.581
2019-04-03,1020.282
2019-04-04,1011.968
2019-04-05,1014.307
2019-04-08,1028.688
2019-04-09,1018.889
2019-04-10,1027.774
2019-04-11,1025.119
2019-04-12,1030.483
2019-04-15,1036.31
2019-04-16,1037.077
2019-04-17,1038.29
2019-04-18,1034.424
2019-04-19,1034.424
2019-04-22,1035.781
2019-04-23,1034.214
2019-04-24,1028.135
2019-04-25,1012.576
2019-04-26,1008.877
2019-04-29,1008.256
2019-04-30,1008.684
2019-05-01,1008.783
2019-05-02,990.088
2019-05-03,998.503
2019-05-06,987.73
2019-05-07,982.1
2019-05-08,980.944
2019-05-09,964.888
2019-05-10,982.232
2019-05-13,970.506
2019-05-14,974.157
2019-05-15,979.559
2019-05-16,997.081
2019-05-17,991.763
2019-05-20,993.572
2019-05-21,1000.715
2019-05-22,999.611
2019-05-23,975.68
2019-05-24,989.514
2019-05-27,988.86
2019-05-28,986.867
2019-05-29,956.723
2019-05-30,957.356
2019-05-31,956.805
2019-06-03,972.27
2019-06-04,969.701
2019-06-05,971.428
2019-06-06,972.565
2019-06-07,990.27
2019-06-10,986.737
2019-06-11,995.615
2019-06-12,978.298
2019-06-13,972.607
2019-06-14,970.254
2019-06-17,964.0
2019-06-18,973.204
2019-06-19,974.474
2019-06-20,997.396
2019-06-21,1003.309
2019-06-24,1007.419
2019-06-25,995.072
2019-06-26,997.715
2019-06-27,999.486
2019-06-28,998.438
2019-07-01,1011.378
2019-07-02,1008.728
2019-07-03,1013.591
2019-07-04,1025.015
2019-07-05,1010.716
2019-07-08,1015.33
2019-07-09,1004.998
2019-07-10,1011.664
2019-07-11,1016.586
2019-07-12,1015.432
2019-07-15,1015.014
2019-07-16,1006.247
2019-07-17,995.343
2019-07-18,986.424
2019-07-19,991.011
2019-07-22,989.968
2019-07-23,990.395
2019-07-24,993.343
2019-07-25,981.613
2019-07-26,978.259
2019-07-29,977.168
2019-07-30,956.189
2019-07-31,961.423
2019-08-01,955.322
2019-08-02,938.838
2019-08-05,916.315
2019-08-06,922.917
2019-08-07,908.05
2019-08-08,924.666
2019-08-09,926.311
2019-08-12,919.786
2019-08-13,928.237
2019-08-14,900.132
2019-08-15,890.277
2019-08-16,901.543
2019-08-19,918.442
2019-08-20,913.004
2019-08-21,922.082
2019-08-22,919.929
2019-08-23,918.032
2019-08-26,906.513
2019-08-27,910.709
2019-08-28,907.32
2019-08-29,916.577
2019-08-30,922.492
2019-09-02,921.491
2019-09-03,911.501
2019-09-04,927.786
2019-09-05,950.982
2019-09-06,945.106
2019-09-09,949.71
2019-09-10,951.233
2019-09-11,964.471
2019-09-12,960.741
2019-09-13,969.118
2019-09-16,979.859
2019-09-17,970.967
2019-09-18,983.256
2019-09-19,977.958
2019-09-20,976.51
2019-09-23,966.218
2019-09-24,964.782
2019-09-25,948.86
2019-09-26,947.656
2019-09-27,951.303
2019-09-30,952.344
2019-10-01,947.93
2019-10-02,925.482
2019-10-03,916.365
2019-10-04,931.502
2019-10-07,945.638
2019-10-08,929.968
2019-10-09,928.233
2019-10-10,940.159
2019-10-11,953.915
2019-10-14,938.304
2019-10-15,941.883
2019-10-16,944.421
2019-10-17,952.211
2019-10-18,951.755
2019-10-21,963.747
2019-10-22,960.834
2019-10-23,952.846
2019-10-24,969.887
2019-10-25,960.695
2019-10-28,967.463
2019-10-29,960.719
2019-10-30,960.32
2019-10-31,954.093
2019-11-01,970.052
2019-11-04,972.413
2019-11-05,964.902
2019-11-06,970.331
2019-11-07,983.217
2019-11-08,976.606
2019-11-11,978.947
2019-11-12,976.493
2019-11-13,964.853
2019-11-14,964.376
2019-11-15,970.137
2019-11-18,965.742
2019-11-19,964.612
2019-11-20,960.781
2019-11-21,960.713
2019-11-22,968.227
2019-11-25,970.478
2019-11-26,969.392
2019-11-27,969.393
2019-11-28,965.27
2019-11-29,954.847
2019-12-02,947.398
2019-12-03,938.154
2019-12-04,956.099
2019-12-05,956.373
2019-12-06,965.921
2019-12-09,968.169
2019-12-10,961.307
2019-12-11,958.297
2019-12-12,969.589
2019-12-13,981.655
2019-12-16,989.939
2019-12-17,986.436
2019-12-18,987.94
2019-12-19,999.733
2019-12-20,1006.952
2019-12-23,1016.735
2019-12-24,1020.304
2019-12-25,1020.304
2019-12-26,1024.48
2019-12-27,1029.316
2019-12-30,1031.507
2019-12-31,1030.567
2020-01-01,1030.567
2020-01-02,1041.586
2020-01-03,1039.345
2020-01-06,1038.443
2020-01-07,1028.7
2020-01-08,1029.236
2020-01-09,1025.919
2020-01-10,1026.801
2020-01-13,1027.076
2020-01-14,1027.712
2020-01-15,1026.677
2020-01-16,1024.904
2020-01-17,1032.743
2020-01-20,1029.38
2020-01-21,1020.221
2020-01-22,1018.776
2020-01-23,999.973
2020-01-24,1007.553
2020-01-27,976.87
2020-01-28,981.121
2020-01-29,977.72
2020-01-30,963.058
2020-01-31,960.789
2020-02-03,955.107
2020-02-04,962.635
2020-02-05,977.495
2020-02-06,981.461
2020-02-07,961.316
2020-02-10,952.353
2020-02-11,969.96
2020-02-12,978.721
2020-02-13,969.308
2020-02-14,974.267
2020-02-17,972.519
2020-02-18,966.675
2020-02-19,978.328
2020-02-20,983.755
2020-02-21,979.053
2020-02-24,935.654
2020-02-25,926.97
2020-02-26,916.987
2020-02-27,872.413
2020-02-28,852.114
2020-03-02,866.925
2020-03-03,906.189
2020-03-04,901.903
2020-03-05,877.594
