Date,FRANCE LARGE CAP Large Cap
2010-09-15,664.566
2010-09-16,665.041
2010-09-17,659.314
2010-09-20,672.893
2010-09-21,674.789
2010-09-22,679.984
2010-09-23,671.244
2010-09-24,691.631
2010-09-27,688.274
2010-09-28,691.651
2010-09-29,689.33
2010-09-30,688.262
2010-10-01,688.026
2010-10-04,677.704
2010-10-05,700.847
2010-10-06,709.977
2010-10-07,714.036
2010-10-08,712.203
2010-10-11,711.183
2010-10-12,704.126
2010-10-13,725.896
2010-10-14,730.495
2010-10-15,728.215
2010-10-18,727.144
2010-10-19,712.87
2010-10-20,725.865
2010-10-21,737.419
2010-10-22,731.625
2010-10-25,736.645
2010-10-26,726.182
2010-10-27,713.735
2010-10-28,723.635
2010-10-29,722.922
2010-11-01,723.219
2010-11-02,735.412
2010-11-03,730.877
2010-11-04,757.571
2010-11-05,747.132
2010-11-08,739.571
2010-11-09,746.646
2010-11-10,725.117
2010-11-11,719.536
2010-11-12,716.227
2010-11-15,716.815
2010-11-16,695.654
2010-11-17,700.352
2010-11-18,717.357
2010-11-19,719.292
2010-11-22,708.938
2010-11-23,682.01
2010-11-24,683.425
2010-11-25,684.712
2010-11-26,670.997
2010-11-29,648.441
2010-11-30,640.238
2010-12-01,652.965
2010-12-02,672.55
2010-12-03,683.265
2010-12-06,677.988
2010-12-07,692.058
2010-12-08,689.245
2010-12-09,692.251
2010-12-10,694.333
2010-12-13,709.587
2010-12-14,711.415
2010-12-15,704.337
2010-12-16,698.627
2010-12-17,692.192
2010-12-20,692.707
2010-12-21,702.155
2010-12-22,698.937
2010-12-23,695.795
2010-12-24,696.833
2010-12-27,691.461
2010-12-28,689.484
2010-12-29,695.642
2010-12-30,695.787
2010-12-31,694.572
2011-01-03,708.949
2011-01-04,709.186
2011-01-05,697.247
2011-01-06,691.258
2011-01-07,681.254
2011-01-10,667.958
2011-01-11,677.787
2011-01-12,699.098
2011-01-13,719.628
2011-01-14,722.345
2011-01-17,716.547
2011-01-18,729.157
2011-01-19,728.393
2011-01-20,722.616
2011-01-21,741.652
2011-01-24,749.917
2011-01-25,747.531
2011-01-26,753.681
2011-01-27,756.982
2011-01-28,740.851
2011-01-31,746.091
2011-02-01,763.128
2011-02-02,763.106
2011-02-03,747.938
2011-02-04,745.322
2011-02-07,752.587
2011-02-08,763.17
2011-02-09,761.69
2011-02-10,755.578
2011-02-11,753.365
2011-02-14,747.181
2011-02-15,752.848
2011-02-16,760.189
2011-02-17,762.687
2011-02-18,767.277
2011-02-21,758.362
2011-02-22,750.562
2011-02-23,747.576
2011-02-24,749.394
2011-02-25,757.917
2011-02-28,768.875
2011-03-01,761.724
2011-03-02,757.732
2011-03-03,765.795
2011-03-04,760.732
2011-03-07,755.634
2011-03-08,754.312
2011-03-09,751.71
2011-03-10,739.967
2011-03-11,735.426
2011-03-14,732.741
2011-03-15,714.048
2011-03-16,695.867
2011-03-17,717.969
2011-03-18,728.631
2011-03-21,749.113
2011-03-22,748.355
2011-03-23,747.917
2011-03-24,762.14
2011-03-25,759.631
2011-03-28,757.824
2011-03-29,757.651
2011-03-30,765.997
2011-03-31,764.438
2011-04-01,774.478
2011-04-04,776.959
2011-04-05,775.0
2011-04-06,784.32
2011-04-07,777.644
2011-04-08,791.978
2011-04-11,788.457
2011-04-12,779.149
2011-04-13,784.803
2011-04-14,775.206
2011-04-15,773.895
2011-04-18,744.456
2011-04-19,756.094
2011-04-20,784.478
2011-04-21,791.454
2011-04-22,791.454
2011-04-25,790.883
2011-04-26,798.646
2011-04-27,804.438
2011-04-28,822.694
2011-04-29,826.011
2011-05-02,829.385
2011-05-03,824.386
2011-05-04,816.797
2011-05-05,796.254
2011-05-06,801.027
2011-05-09,776.646
2011-05-10,791.433
2011-05-11,790.115
2011-05-12,777.463
2011-05-13,776.776
2011-05-16,775.186
2011-05-17,762.722
2011-05-18,774.455
2011-05-19,784.141
2011-05-20,773.543
2011-05-23,752.927
2011-05-24,759.68
2011-05-25,760.509
2011-05-26,759.855
2011-05-27,775.117
2011-05-30,773.917
2011-05-31,794.089
2011-06-01,788.394
2011-06-02,774.841
2011-06-03,781.668
2011-06-06,778.812
2011-06-07,785.032
2011-06-08,774.59
2011-06-09,777.17
2011-06-10,755.782
2011-06-13,757.479
2011-06-14,773.923
2011-06-15,752.343
2011-06-16,742.235
2011-06-17,757.518
2011-06-20,753.048
2011-06-21,771.383
2011-06-22,773.502
2011-06-23,742.201
2011-06-24,742.219
2011-06-27,750.397
2011-06-28,765.78
2011-06-29,781.587
2011-06-30,799.109
2011-07-01,803.5
2011-07-04,803.557
2011-07-05,795.999
2011-07-06,783.455
2011-07-07,790.259
2011-07-08,771.452
2011-07-11,735.944
2011-07-12,729.64
2011-07-13,742.654
2011-07-14,734.839
2011-07-15,728.33
2011-07-18,708.768
2011-07-19,724.863
2011-07-20,737.489
2011-07-21,760.004
2011-07-22,764.48
2011-07-25,756.698
2011-07-26,759.828
2011-07-27,744.863
2011-07-28,739.438
2011-07-29,734.776
2011-08-01,709.783
2011-08-02,697.821
2011-08-03,688.436
2011-08-04,656.265
2011-08-05,649.22
2011-08-08,620.032
2011-08-09,630.368
2011-08-10,594.042
2011-08-11,614.007
2011-08-12,636.24
2011-08-15,651.785
2011-08-16,647.961
2011-08-17,655.737
2011-08-18,615.265
2011-08-19,607.605
2011-08-22,613.15
2011-08-23,620.225
2011-08-24,631.751
2011-08-25,625.416
2011-08-26,619.137
2011-08-29,639.743
2011-08-30,636.484
2011-08-31,654.371
2011-09-01,649.518
2011-09-02,624.554
2011-09-05,592.343
2011-09-06,582.652
2011-09-07,603.456
2011-09-08,604.603
2011-09-09,571.011
2011-09-12,543.549
2011-09-13,553.805
2011-09-14,563.244
2011-09-15,589.109
2011-09-16,583.729
2011-09-19,560.215
2011-09-20,572.656
2011-09-21,562.899
2011-09-22,524.912
2011-09-23,532.919
2011-09-26,540.604
2011-09-27,578.496
2011-09-28,572.209
2011-09-29,580.157
2011-09-30,562.219
2011-10-03,546.872
2011-10-04,533.546
2011-10-05,556.884
2011-10-06,580.109
2011-10-07,587.756
2011-10-10,606.824
2011-10-11,604.894
2011-10-12,626.795
2011-10-13,614.11
2011-10-14,626.581
2011-10-17,612.51
2011-10-18,603.817
2011-10-19,613.057
2011-10-20,594.416
2011-10-21,620.778
2011-10-24,629.314
2011-10-25,621.339
2011-10-26,616.904
2011-10-27,671.509
2011-10-28,669.17
2011-10-31,637.809
2011-11-01,591.705
2011-11-02,605.159
2011-11-03,617.826
2011-11-04,605.441
2011-11-07,601.098
2011-11-08,611.282
2011-11-09,588.397
2011-11-10,587.614
2011-11-11,610.5
2011-11-14,598.297
2011-11-15,582.002
2011-11-16,585.386
2011-11-17,574.958
2011-11-18,572.91
2011-11-21,551.433
2011-11-22,548.349
2011-11-23,533.352
2011-11-24,531.728
2011-11-25,536.06
2011-11-28,568.982
2011-11-29,571.012
2011-11-30,600.667
2011-12-01,596.333
2011-12-02,601.186
2011-12-05,609.969
2011-12-06,602.25
2011-12-07,602.273
2011-12-08,583.816
2011-12-09,600.481
2011-12-12,578.535
2011-12-13,570.445
2011-12-14,546.019
2011-12-15,552.253
2011-12-16,549.396
2011-12-19,549.737
2011-12-20,567.893
2011-12-21,560.843
2011-12-22,568.96
2011-12-23,573.439
2011-12-26,573.439
2011-12-27,574.879
2011-12-28,563.69
2011-12-29,572.754
2011-12-30,581.643
2012-01-02,593.023
2012-01-03,600.39
2012-01-04,584.311
2012-01-05,570.102
2012-01-06,564.967
2012-01-09,564.264
2012-01-10,580.781
2012-01-11,575.538
2012-01-12,579.549
2012-01-13,572.984
2012-01-16,578.137
2012-01-17,589.473
2012-01-18,591.74
2012-01-19,607.063
2012-01-20,607.222
2012-01-23,616.363
2012-01-24,611.004
2012-01-25,609.228
2012-01-26,627.407
2012-01-27,617.794
2012-01-30,607.277
2012-01-31,612.336
2012-02-01,630.196
2012-02-02,630.444
2012-02-03,637.529
2012-02-06,631.507
2012-02-07,640.637
2012-02-08,640.569
2012-02-09,645.97
2012-02-10,630.011
2012-02-13,633.518
2012-02-14,627.43
2012-02-15,626.678
2012-02-16,625.678
2012-02-17,639.725
2012-02-20,650.745
2012-02-21,649.521
2012-02-22,644.484
2012-02-23,648.796
2012-02-24,659.741
2012-02-27,651.664
2012-02-28,655.261
2012-02-29,653.041
2012-03-01,659.981
2012-03-02,653.929
2012-03-05,653.045
2012-03-06,624.218
2012-03-07,630.124
2012-03-08,653.081
2012-03-09,647.258
2012-03-12,649.041
2012-03-13,658.802
2012-03-14,657.28
2012-03-15,662.001
2012-03-16,669.755
2012-03-19,670.829
2012-03-20,661.333
2012-03-21,659.04
2012-03-22,649.209
2012-03-23,653.106
2012-03-26,660.654
2012-03-27,654.518
2012-03-28,645.465
2012-03-29,635.662
2012-03-30,645.423
2012-04-02,652.213
2012-04-03,643.337
2012-04-04,615.813
2012-04-05,613.871
2012-04-06,613.871
2012-04-09,614.224
2012-04-10,596.561
2012-04-11,602.034
2012-04-12,609.918
2012-04-13,591.22
2012-04-16,593.247
2012-04-17,613.15
2012-04-18,602.967
2012-04-19,591.633
2012-04-20,598.071
2012-04-23,577.842
2012-04-24,594.409
2012-04-25,605.93
2012-04-26,607.816
2012-04-27,616.947
2012-04-30,606.2
2012-05-01,605.72
2012-05-02,605.167
2012-05-03,604.754
2012-05-04,593.421
2012-05-07,600.737
2012-05-08,582.738
2012-05-09,578.513
2012-05-10,583.69
2012-05-11,584.878
2012-05-14,566.787
2012-05-15,560.5
2012-05-16,560.722
2012-05-17,553.121
2012-05-18,553.333
2012-05-21,558.891
2012-05-22,568.846
2012-05-23,546.519
2012-05-24,552.878
2012-05-25,551.524
2012-05-28,551.4
2012-05-29,558.609
2012-05-30,540.893
2012-05-31,540.532
2012-06-01,528.491
2012-06-04,535.568
2012-06-05,539.921
2012-06-06,554.148
2012-06-07,559.078
2012-06-08,552.424
2012-06-11,553.56
2012-06-12,552.05
2012-06-13,554.632
2012-06-14,556.161
2012-06-15,566.9
2012-06-18,561.682
2012-06-19,575.256
2012-06-20,577.41
2012-06-21,570.894
2012-06-22,563.99
2012-06-25,549.152
2012-06-26,547.339
2012-06-27,555.32
2012-06-28,551.956
2012-06-29,590.773
2012-07-02,594.043
2012-07-03,600.88
2012-07-04,595.985
2012-07-05,582.797
2012-07-06,568.928
2012-07-09,566.558
2012-07-10,567.706
2012-07-11,564.125
2012-07-12,557.401
2012-07-13,568.377
2012-07-16,568.169
2012-07-17,566.784
2012-07-18,579.813
2012-07-19,584.206
2012-07-20,567.039
2012-07-23,548.341
2012-07-24,542.132
2012-07-25,545.202
2012-07-26,576.086
2012-07-27,593.083
2012-07-30,594.314
2012-07-31,592.476
2012-08-01,597.139
2012-08-02,574.515
2012-08-03,608.965
2012-08-06,617.36
2012-08-07,627.507
2012-08-08,621.738
2012-08-09,622.758
2012-08-10,618.896
2012-08-13,619.54
2012-08-14,622.234
2012-08-15,619.97
2012-08-16,628.984
2012-08-17,626.673
2012-08-20,628.061
2012-08-21,641.175
2012-08-22,631.146
2012-08-23,631.493
2012-08-24,628.71
2012-08-27,634.312
2012-08-28,631.04
2012-08-29,625.998
2012-08-30,618.088
2012-08-31,629.844
2012-09-03,636.332
2012-09-04,625.013
2012-09-05,628.641
2012-09-06,649.766
2012-09-07,660.06
2012-09-10,656.79
2012-09-11,665.514
2012-09-12,668.267
2012-09-13,661.021
2012-09-14,688.206
2012-09-17,682.24
2012-09-18,670.619
2012-09-19,675.037
2012-09-20,665.429
2012-09-21,670.903
2012-09-24,661.912
2012-09-25,668.224
2012-09-26,643.351
2012-09-27,649.113
2012-09-28,632.584
2012-10-01,649.843
2012-10-02,647.667
2012-10-03,644.449
2012-10-04,648.862
2012-10-05,662.154
2012-10-08,647.939
2012-10-09,639.777
2012-10-10,637.336
2012-10-11,648.797
2012-10-12,645.207
2012-10-15,649.994
2012-10-16,670.455
2012-10-17,680.866
2012-10-18,680.359
2012-10-19,670.945
2012-10-22,669.063
2012-10-23,648.931
2012-10-24,652.929
2012-10-25,649.626
2012-10-26,653.291
2012-10-29,646.917
2012-10-30,660.589
2012-10-31,653.597
2012-11-01,661.447
2012-11-02,660.305
2012-11-05,648.846
2012-11-06,655.359
2012-11-07,639.599
2012-11-08,638.052
2012-11-09,640.082
2012-11-12,638.145
2012-11-13,641.884
2012-11-14,637.037
2012-11-15,637.151
2012-11-16,625.131
2012-11-19,649.211
2012-11-20,652.51
2012-11-21,656.091
2012-11-22,662.704
2012-11-23,672.42
2012-11-26,667.238
2012-11-27,665.328
2012-11-28,666.742
2012-11-29,680.674
2012-11-30,680.072
2012-12-03,685.458
2012-12-04,688.906
2012-12-05,689.762
2012-12-06,687.766
2012-12-07,685.381
2012-12-10,686.495
2012-12-11,697.141
2012-12-12,699.618
2012-12-13,701.492
2012-12-14,702.373
2012-12-17,705.003
2012-12-18,709.365
2012-12-19,714.837
2012-12-20,714.102
2012-12-21,710.05
2012-12-24,709.348
2012-12-25,709.348
2012-12-26,710.8
2012-12-27,715.215
2012-12-28,704.285
2012-12-31,706.431
2013-01-01,706.431
2013-01-02,727.943
2013-01-03,717.482
2013-01-04,716.438
2013-01-07,714.728
2013-01-08,713.757
2013-01-09,714.807
2013-01-10,721.421
2013-01-11,729.369
2013-01-14,730.913
2013-01-15,727.518
2013-01-16,726.637
2013-01-17,737.063
2013-01-18,732.458
2013-01-21,738.058
2013-01-22,731.752
2013-01-23,727.97
2013-01-24,738.226
2013-01-25,748.339
2013-01-28,748.239
2013-01-29,750.533
2013-01-30,752.297
2013-01-31,745.387
2013-02-01,759.704
2013-02-04,728.65
2013-02-05,734.379
2013-02-06,723.863
2013-02-07,707.403
2013-02-08,716.662
2013-02-11,717.276
2013-02-12,729.115
2013-02-13,729.392
2013-02-14,718.423
2013-02-15,716.923
2013-02-18,719.249
2013-02-19,733.365
2013-02-20,728.916
2013-02-21,703.418
2013-02-22,716.24
2013-02-25,722.059
2013-02-26,694.475
2013-02-27,709.878
2013-02-28,714.642
2013-03-01,705.643
2013-03-04,708.788
2013-03-05,724.09
2013-03-06,719.741
2013-03-07,728.755
2013-03-08,732.366
2013-03-11,733.758
2013-03-12,734.795
2013-03-13,730.26
2013-03-14,739.19
2013-03-15,738.762
2013-03-18,729.182
2013-03-19,715.305
2013-03-20,729.958
2013-03-21,718.369
2013-03-22,721.905
2013-03-25,707.043
2013-03-26,709.56
2013-03-27,698.317
2013-03-28,705.595
2013-03-29,705.595
2013-04-01,705.924
2013-04-02,719.805
2013-04-03,710.066
2013-04-04,704.852
2013-04-05,702.146
2013-04-08,702.536
2013-04-09,705.633
2013-04-10,721.431
2013-04-11,729.874
2013-04-12,719.266
2013-04-15,715.89
2013-04-16,713.8
2013-04-17,692.202
2013-04-18,694.754
2013-04-19,705.558
2013-04-22,703.115
2013-04-23,728.257
2013-04-24,738.728
2013-04-25,738.572
2013-04-26,733.658
2013-04-29,749.561
2013-04-30,752.196
2013-05-01,752.71
2013-05-02,747.559
2013-05-03,760.939
2013-05-06,755.997
2013-05-07,760.487
2013-05-08,772.292
2013-05-09,765.493
2013-05-10,763.851
2013-05-13,762.652
2013-05-14,767.818
2013-05-15,764.068
2013-05-16,767.01
2013-05-17,765.54
2013-05-20,771.854
2013-05-21,776.274
2013-05-22,779.76
2013-05-23,764.482
2013-05-24,764.767
2013-05-27,772.537
2013-05-28,778.388
2013-05-29,770.662
2013-05-30,780.378
2013-05-31,765.663
2013-06-03,764.195
2013-06-04,767.502
2013-06-05,753.733
2013-06-06,752.972
2013-06-07,766.397
2013-06-10,762.75
2013-06-11,756.416
2013-06-12,757.293
2013-06-13,755.546
2013-06-14,759.184
2013-06-17,771.633
2013-06-18,773.211
2013-06-19,768.805
2013-06-20,727.306
2013-06-21,717.147
2013-06-24,703.94
2013-06-25,713.764
2013-06-26,725.084
2013-06-27,732.141
2013-06-28,727.261
2013-07-01,734.844
2013-07-02,729.786
2013-07-03,717.684
2013-07-04,736.029
2013-07-05,720.367
2013-07-08,735.923
2013-07-09,735.43
2013-07-10,738.547
2013-07-11,754.516
2013-07-12,751.954
2013-07-15,756.504
2013-07-16,755.91
2013-07-17,757.343
2013-07-18,768.308
2013-07-19,770.658
2013-07-22,777.189
2013-07-23,775.53
2013-07-24,784.676
2013-07-25,783.114
2013-07-26,788.089
2013-07-29,787.818
2013-07-30,791.659
2013-07-31,793.842
2013-08-01,800.908
2013-08-02,804.987
2013-08-05,803.402
2013-08-06,804.334
2013-08-07,806.347
2013-08-08,815.484
2013-08-09,815.94
2013-08-12,810.867
2013-08-13,811.077
2013-08-14,816.839
2013-08-15,812.015
2013-08-16,823.799
2013-08-19,816.087
2013-08-20,809.405
2013-08-21,803.086
2013-08-22,810.022
2013-08-23,815.801
2013-08-26,813.874
2013-08-27,794.704
2013-08-28,789.673
2013-08-29,787.486
2013-08-30,774.592
2013-09-02,789.379
2013-09-03,780.69
2013-09-04,784.284
2013-09-05,784.708
2013-09-06,795.978
2013-09-09,799.762
2013-09-10,815.816
2013-09-11,818.958
2013-09-12,816.246
2013-09-13,814.451
2013-09-16,827.665
2013-09-17,825.829
2013-09-18,831.17
2013-09-19,851.621
2013-09-20,848.449
2013-09-23,840.998
2013-09-24,846.774
2013-09-25,847.968
2013-09-26,844.831
2013-09-27,849.511
2013-09-30,840.617
2013-10-01,850.884
2013-10-02,846.913
2013-10-03,842.948
2013-10-04,848.804
2013-10-07,847.811
2013-10-08,842.517
2013-10-09,836.451
2013-10-10,855.477
2013-10-11,858.299
2013-10-14,860.369
2013-10-15,861.299
2013-10-16,857.989
2013-10-17,868.822
2013-10-18,880.167
2013-10-21,875.927
2013-10-22,886.393
2013-10-23,880.193
2013-10-24,885.383
2013-10-25,883.681
2013-10-28,878.852
2013-10-29,883.63
2013-10-30,882.914
2013-10-31,878.051
2013-11-01,865.614
2013-11-04,870.003
2013-11-05,860.198
2013-11-06,870.975
2013-11-07,860.564
2013-11-08,854.561
2013-11-11,864.497
2013-11-12,861.081
2013-11-13,854.095
2013-11-14,867.078
2013-11-15,870.188
2013-11-18,879.966
2013-11-19,869.482
2013-11-20,865.174
2013-11-21,862.398
2013-11-22,871.495
2013-11-25,875.09
2013-11-26,873.426
2013-11-27,878.653
2013-11-28,882.198
2013-11-29,881.154
2013-12-02,875.49
2013-12-03,854.145
2013-12-04,846.802
2013-12-05,842.671
2013-12-06,851.07
2013-12-09,854.526
2013-12-10,848.352
2013-12-11,849.298
2013-12-12,844.012
2013-12-13,840.54
2013-12-16,856.037
2013-12-17,844.017
2013-12-18,855.144
2013-12-19,863.54
2013-12-20,866.889
2013-12-23,873.729
2013-12-24,871.714
2013-12-25,871.714
2013-12-26,873.34
2013-12-27,890.788
2013-12-30,892.746
2013-12-31,894.82
2014-01-01,894.82
2014-01-02,872.549
2014-01-03,873.691
2014-01-06,871.088
2014-01-07,876.607
2014-01-08,875.785
2014-01-09,867.801
2014-01-10,878.877
2014-01-13,880.2
2014-01-14,884.969
2014-01-15,891.085
2014-01-16,888.549
2014-01-17,887.141
2014-01-20,887.033
2014-01-21,886.243
2014-01-22,887.535
2014-01-23,885.597
2014-01-24,861.117
2014-01-27,856.774
2014-01-28,865.027
2014-01-29,857.363
2014-01-30,857.071
2014-01-31,849.441
2014-02-03,839.389
2014-02-04,840.502
2014-02-05,842.204
2014-02-06,860.007
2014-02-07,869.851
2014-02-10,873.456
2014-02-11,885.109
2014-02-12,884.039
2014-02-13,889.663
2014-02-14,897.319
2014-02-17,896.936
2014-02-18,899.389
2014-02-19,902.197
2014-02-20,902.324
2014-02-21,909.339
2014-02-24,916.076
2014-02-25,915.367
2014-02-26,907.409
2014-02-27,907.928
2014-02-28,919.022
2014-03-03,892.113
2014-03-04,912.019
2014-03-05,910.626
2014-03-06,922.616
2014-03-07,912.997
2014-03-10,915.61
2014-03-11,910.005
2014-03-12,903.234
2014-03-13,892.793
2014-03-14,885.579
2014-03-17,897.413
2014-03-18,905.237
2014-03-19,904.068
2014-03-20,899.9
2014-03-21,901.266
2014-03-24,890.256
2014-03-25,903.985
2014-03-26,912.953
2014-03-27,908.65
2014-03-28,916.489
2014-03-31,914.315
2014-04-01,922.713
2014-04-02,921.592
2014-04-03,922.83
2014-04-04,929.019
2014-04-07,921.997
2014-04-08,923.387
2014-04-09,929.282
2014-04-10,926.596
2014-04-11,917.452
2014-04-14,917.65
2014-04-15,909.715
2014-04-16,921.005
2014-04-17,927.859
2014-04-18,927.859
2014-04-21,925.746
2014-04-22,936.093
2014-04-23,931.169
2014-04-24,936.0
2014-04-25,930.185
2014-04-28,934.78
2014-04-29,941.732
2014-04-30,943.942
2014-05-01,943.942
2014-05-02,938.724
2014-05-05,940.699
2014-05-06,936.764
2014-05-07,941.079
2014-05-08,950.321
2014-05-09,936.914
2014-05-12,943.221
2014-05-13,942.297
2014-05-14,942.403
2014-05-15,931.45
2014-05-16,934.728
2014-05-19,938.423
2014-05-20,934.056
2014-05-21,935.335
2014-05-22,936.722
2014-05-23,938.506
2014-05-26,946.751
2014-05-27,944.825
2014-05-28,944.083
2014-05-29,945.815
2014-05-30,945.893
2014-06-02,944.221
2014-06-03,942.559
2014-06-04,942.108
2014-06-05,951.909
2014-06-06,960.621
2014-06-09,958.885
2014-06-10,956.891
2014-06-11,948.856
2014-06-12,949.832
2014-06-13,946.042
2014-06-16,941.792
2014-06-17,945.723
2014-06-18,946.645
2014-06-19,958.19
2014-06-20,949.238
2014-06-23,945.349
2014-06-24,946.477
2014-06-25,938.051
2014-06-26,930.401
2014-06-27,932.99
2014-06-30,933.538
2014-07-01,941.098
2014-07-02,935.563
2014-07-03,942.029
2014-07-04,935.901
2014-07-07,923.181
2014-07-08,911.586
2014-07-09,916.839
2014-07-10,902.51
2014-07-11,905.85
2014-07-14,914.573
2014-07-15,901.381
2014-07-16,912.498
2014-07-17,899.798
2014-07-18,902.985
2014-07-21,897.447
2014-07-22,906.956
2014-07-23,908.272
2014-07-24,916.769
2014-07-25,897.422
2014-07-28,901.163
2014-07-29,903.627
2014-07-30,890.038
2014-07-31,876.394
2014-08-01,871.042
2014-08-04,874.533
2014-08-05,874.746
2014-08-06,868.778
2014-08-07,856.474
2014-08-08,860.166
2014-08-11,868.338
2014-08-12,859.175
2014-08-13,867.7
2014-08-14,869.74
2014-08-15,863.51
2014-08-18,873.652
2014-08-19,875.399
2014-08-20,870.472
2014-08-21,880.648
2014-08-22,868.827
2014-08-25,885.405
2014-08-26,896.353
2014-08-27,896.65
2014-08-28,889.201
2014-08-29,892.075
2014-09-01,889.804
2014-09-02,888.253
2014-09-03,898.424
2014-09-04,901.695
2014-09-05,899.433
2014-09-08,896.629
2014-09-09,889.776
2014-09-10,889.686
2014-09-11,889.29
2014-09-12,889.15
2014-09-15,886.593
2014-09-16,883.14
2014-09-17,888.603
2014-09-18,892.655
2014-09-19,886.253
2014-09-22,881.562
2014-09-23,868.918
2014-09-24,875.961
2014-09-25,860.771
2014-09-26,865.571
2014-09-29,857.058
2014-09-30,865.188
2014-10-01,853.107
2014-10-02,832.634
2014-10-03,831.009
2014-10-06,836.059
2014-10-07,824.965
2014-10-08,821.262
2014-10-09,817.758
2014-10-10,799.449
2014-10-13,804.616
2014-10-14,805.495
2014-10-15,781.882
2014-10-16,778.372
2014-10-17,800.834
2014-10-20,793.42
2014-10-21,808.18
2014-10-22,808.462
2014-10-23,818.587
2014-10-24,814.585
2014-10-27,811.004
2014-10-28,815.903
2014-10-29,815.982
2014-10-30,811.786
2014-10-31,824.118
2014-11-03,812.74
2014-11-04,805.885
2014-11-05,815.763
2014-11-06,815.569
2014-11-07,806.332
2014-11-10,814.883
2014-11-11,818.009
2014-11-12,808.665
2014-11-13,810.608
2014-11-14,813.377
2014-11-17,816.518
2014-11-18,828.27
2014-11-19,829.977
2014-11-20,823.62
2014-11-21,837.65
2014-11-24,843.204
2014-11-25,849.095
2014-11-26,850.015
2014-11-27,849.131
2014-11-28,849.72
2014-12-01,847.731
2014-12-02,845.324
2014-12-03,840.419
2014-12-04,834.982
2014-12-05,844.539
2014-12-08,835.699
2014-12-09,823.012
2014-12-10,815.453
2014-12-11,812.541
2014-12-12,795.161
2014-12-15,773.261
2014-12-16,795.654
2014-12-17,791.638
2014-12-18,809.281
2014-12-19,807.256
2014-12-22,809.119
2014-12-23,814.964
2014-12-24,812.176
2014-12-25,812.176
2014-12-26,810.91
2014-12-29,815.729
2014-12-30,801.122
2014-12-31,802.156
2015-01-01,802.156
2015-01-02,793.793
2015-01-05,761.144
2015-01-06,754.974
2015-01-07,753.467
2015-01-08,779.973
2015-01-09,766.778
2015-01-12,775.4
2015-01-13,784.881
2015-01-14,773.319
2015-01-15,777.621
2015-01-16,781.938
2015-01-19,793.82
2015-01-20,798.905
2015-01-21,806.381
2015-01-22,805.902
2015-01-23,809.539
2015-01-26,816.076
2015-01-27,817.929
2015-01-28,810.576
2015-01-29,813.7
2015-01-30,804.471
2015-02-02,813.044
2015-02-03,829.307
2015-02-04,831.197
2015-02-05,832.953
2015-02-06,824.607
2015-02-09,816.551
2015-02-10,823.906
2015-02-11,819.77
2015-02-12,832.746
2015-02-13,841.323
2015-02-16,839.809
2015-02-17,840.061
2015-02-18,844.95
2015-02-19,853.055
2015-02-20,850.948
2015-02-23,855.516
2015-02-24,858.206
2015-02-25,858.901
2015-02-26,852.361
2015-02-27,859.785
2015-03-02,852.98
2015-03-03,843.523
2015-03-04,843.273
2015-03-05,848.614
2015-03-06,835.763
2015-03-09,829.155
2015-03-10,809.517
2015-03-11,817.955
2015-03-12,819.095
2015-03-13,815.579
2015-03-16,828.737
2015-03-17,825.527
2015-03-18,829.941
2015-03-19,828.429
2015-03-20,850.685
2015-03-23,856.23
2015-03-24,860.836
2015-03-25,856.212
2015-03-26,847.714
2015-03-27,850.47
2015-03-30,853.698
2015-03-31,838.938
2015-04-01,845.116
2015-04-02,856.907
2015-04-03,856.907
2015-04-06,868.797
2015-04-07,867.918
2015-04-08,860.496
2015-04-09,863.188
2015-04-10,863.85
2015-04-13,861.679
2015-04-14,864.065
2015-04-15,864.348
2015-04-16,866.782
2015-04-17,858.791
2015-04-20,864.814
2015-04-21,864.823
2015-04-22,866.26
2015-04-23,867.584
2015-04-24,876.354
2015-04-27,889.04
2015-04-28,881.472
2015-04-29,872.388
2015-04-30,879.698
2015-05-01,881.032
2015-05-04,882.07
2015-05-05,865.242
2015-05-06,879.669
2015-05-07,870.321
2015-05-08,889.043
2015-05-11,875.613
2015-05-12,873.293
2015-05-13,879.784
2015-05-14,894.206
2015-05-15,893.075
2015-05-18,890.336
2015-05-19,890.099
2015-05-20,891.689
2015-05-21,895.243
2015-05-22,887.099
2015-05-25,882.423
2015-05-26,867.333
2015-05-27,881.942
2015-05-28,878.205
2015-05-29,859.658
2015-06-01,858.109
2015-06-02,872.987
2015-06-03,888.873
2015-06-04,882.27
2015-06-05,856.774
2015-06-08,854.484
2015-06-09,855.605
2015-06-10,875.614
2015-06-11,876.867
2015-06-12,866.727
2015-06-15,850.978
2015-06-16,853.409
2015-06-17,845.316
2015-06-18,860.329
2015-06-19,856.245
2015-06-22,895.834
2015-06-23,889.384
2015-06-24,887.064
2015-06-25,887.807
2015-06-26,886.895
2015-06-29,854.368
2015-06-30,838.955
2015-07-01,851.75
2015-07-02,844.229
2015-07-03,839.136
2015-07-06,819.954
2015-07-07,792.068
2015-07-08,807.978
2015-07-09,827.396
2015-07-10,862.638
2015-07-13,866.775
2015-07-14,872.383
2015-07-15,871.608
2015-07-16,880.728
2015-07-17,877.457
2015-07-20,881.242
2015-07-21,880.715
2015-07-22,873.323
2015-07-23,880.974
2015-07-24,875.009
2015-07-27,863.819
2015-07-28,867.743
