Date,FRANCE Standard (Large+Mid Cap)
2009-12-01,4338.681
2009-12-02,4357.58
2009-12-03,4366.618
2009-12-04,4359.804
2009-12-07,4335.566
2009-12-08,4250.077
2009-12-09,4220.075
2009-12-10,4255.882
2009-12-11,4235.943
2009-12-14,4275.514
2009-12-15,4257.371
2009-12-16,4310.884
2009-12-17,4194.274
2009-12-18,4137.695
2009-12-21,4229.138
2009-12-22,4233.352
2009-12-23,4275.857
2009-12-24,4284.088
2009-12-25,4284.088
2009-12-28,4329.228
2009-12-29,4350.828
2009-12-30,4293.275
2009-12-31,4307.648
2010-01-01,4307.648
2010-01-04,4420.279
2010-01-05,4414.972
2010-01-06,4411.058
2010-01-07,4399.238
2010-01-08,4420.712
2010-01-11,4488.345
2010-01-12,4438.466
2010-01-13,4431.696
2010-01-14,4438.322
2010-01-15,4345.524
2010-01-18,4375.069
2010-01-19,4375.242
2010-01-20,4243.182
2010-01-21,4156.054
2010-01-22,4133.081
2010-01-25,4103.003
2010-01-26,4099.609
2010-01-27,4047.086
2010-01-28,3955.434
2010-01-29,3989.267
2010-02-01,4012.768
2010-02-02,4082.468
2010-02-03,4053.003
2010-02-04,3905.334
2010-02-05,3748.011
2010-02-08,3796.505
2010-02-09,3813.528
2010-02-10,3827.676
2010-02-11,3783.146
2010-02-12,3767.342
2010-02-15,3774.37
2010-02-16,3862.386
2010-02-17,3909.131
2010-02-18,3924.155
2010-02-19,3912.733
2010-02-22,3924.323
2010-02-23,3870.383
2010-02-24,3890.082
2010-02-25,3792.795
2010-02-26,3897.633
2010-03-01,3911.987
2010-03-02,3978.271
2010-03-03,4047.259
2010-03-04,4012.033
2010-03-05,4091.538
2010-03-08,4097.43
2010-03-09,4080.404
2010-03-10,4139.53
2010-03-11,4128.46
2010-03-12,4153.571
2010-03-15,4084.8
2010-03-16,4166.352
2010-03-17,4179.99
2010-03-18,4121.665
2010-03-19,4088.98
2010-03-22,4090.73
2010-03-23,4115.444
2010-03-24,4058.242
2010-03-25,4106.647
2010-03-26,4114.082
2010-03-29,4147.555
2010-03-30,4117.744
2010-03-31,4139.904
2010-04-01,4204.428
2010-04-02,4204.428
2010-04-05,4194.8
2010-04-06,4177.898
2010-04-07,4137.815
2010-04-08,4093.755
2010-04-09,4191.174
2010-04-12,4241.76
2010-04-13,4209.749
2010-04-14,4257.534
2010-04-15,4248.761
2010-04-16,4152.44
2010-04-19,4121.841
2010-04-20,4176.948
2010-04-21,4111.758
2010-04-22,4033.238
2010-04-23,4079.002
2010-04-26,4110.947
2010-04-27,3960.765
2010-04-28,3865.458
2010-04-29,3935.104
2010-04-30,3929.615
2010-05-03,3909.567
2010-05-04,3740.108
2010-05-05,3644.33
2010-05-06,3534.701
2010-05-07,3363.848
2010-05-10,3728.869
2010-05-11,3661.968
2010-05-12,3708.775
2010-05-13,3674.336
2010-05-14,3478.323
2010-05-17,3435.319
2010-05-18,3515.027
2010-05-19,3409.088
2010-05-20,3342.47
2010-05-21,3402.313
2010-05-24,3353.032
2010-05-25,3219.563
2010-05-26,3289.676
2010-05-27,3421.833
2010-05-28,3432.107
2010-05-31,3412.686
2010-06-01,3412.736
2010-06-02,3389.143
2010-06-03,3445.316
2010-06-04,3305.503
2010-06-07,3238.104
2010-06-08,3211.007
2010-06-09,3305.921
2010-06-10,3386.901
2010-06-11,3416.38
2010-06-14,3539.324
2010-06-15,3581.914
2010-06-16,3595.964
2010-06-17,3615.765
2010-06-18,3626.527
2010-06-21,3671.71
2010-06-22,3613.042
2010-06-23,3542.558
2010-06-24,3483.583
2010-06-25,3444.197
2010-06-28,3508.653
2010-06-29,3331.972
2010-06-30,3359.64
2010-07-01,3318.331
2010-07-02,3366.082
2010-07-05,3332.102
2010-07-06,3451.186
2010-07-07,3503.459
2010-07-08,3570.198
2010-07-09,3574.184
2010-07-12,3574.646
2010-07-13,3667.332
2010-07-14,3679.438
2010-07-15,3677.827
2010-07-16,3614.687
2010-07-19,3603.359
2010-07-20,3562.98
2010-07-21,3573.795
2010-07-22,3704.307
2010-07-23,3686.998
2010-07-26,3750.601
2010-07-27,3787.139
2010-07-28,3797.906
2010-07-29,3801.353
2010-07-30,3776.08
2010-08-02,3929.784
2010-08-03,3934.546
2010-08-04,3921.801
2010-08-05,3928.363
2010-08-06,3920.423
2010-08-09,3967.712
2010-08-10,3873.724
2010-08-11,3715.604
2010-08-12,3692.472
2010-08-13,3661.748
2010-08-16,3673.531
2010-08-17,3745.542
2010-08-18,3728.655
2010-08-19,3659.276
2010-08-20,3562.398
2010-08-23,3580.549
2010-08-24,3528.5
2010-08-25,3473.939
2010-08-26,3533.097
2010-08-27,3559.012
2010-08-30,3535.407
2010-08-31,3546.255
2010-09-01,3706.962
2010-09-02,3719.043
2010-09-03,3769.77
2010-09-06,3789.385
2010-09-07,3705.026
2010-09-08,3742.662
2010-09-09,3785.314
2010-09-10,3787.566
2010-09-13,3869.967
2010-09-14,3908.98
2010-09-15,3907.469
2010-09-16,3909.39
2010-09-17,3880.103
2010-09-20,3960.055
2010-09-21,3971.494
2010-09-22,4003.117
2010-09-23,3953.506
2010-09-24,4069.967
2010-09-27,4051.753
2010-09-28,4073.647
2010-09-29,4064.962
2010-09-30,4059.905
2010-10-01,4063.894
2010-10-04,4004.246
2010-10-05,4137.79
2010-10-06,4189.624
2010-10-07,4210.928
2010-10-08,4198.972
2010-10-11,4195.291
2010-10-12,4158.258
2010-10-13,4280.853
2010-10-14,4311.284
2010-10-15,4297.688
2010-10-18,4290.142
2010-10-19,4206.209
2010-10-20,4281.428
2010-10-21,4348.226
2010-10-22,4314.487
2010-10-25,4341.861
2010-10-26,4282.291
2010-10-27,4212.273
2010-10-28,4270.711
2010-10-29,4266.401
2010-11-01,4272.811
2010-11-02,4344.308
2010-11-03,4317.847
2010-11-04,4462.112
2010-11-05,4404.587
2010-11-08,4358.477
2010-11-09,4399.238
2010-11-10,4274.39
2010-11-11,4237.855
2010-11-12,4220.357
2010-11-15,4223.555
2010-11-16,4102.167
2010-11-17,4126.981
2010-11-18,4223.162
2010-11-19,4235.141
2010-11-22,4175.491
2010-11-23,4026.878
2010-11-24,4042.01
2010-11-25,4050.528
2010-11-26,3974.218
2010-11-29,3843.468
2010-11-30,3799.048
2010-12-01,3877.107
2010-12-02,3992.633
2010-12-03,4060.899
2010-12-06,4031.394
2010-12-07,4113.663
2010-12-08,4092.28
2010-12-09,4104.119
2010-12-10,4117.064
2010-12-13,4205.875
2010-12-14,4215.261
2010-12-15,4174.628
2010-12-16,4141.815
2010-12-17,4111.398
2010-12-20,4113.491
2010-12-21,4168.001
2010-12-22,4151.815
2010-12-23,4133.007
2010-12-24,4137.215
2010-12-27,4106.746
2010-12-28,4097.057
2010-12-29,4132.1
2010-12-30,4136.665
2010-12-31,4130.585
2011-01-03,4215.022
2011-01-04,4218.174
2011-01-05,4150.033
2011-01-06,4117.88
2011-01-07,4064.721
2011-01-10,3986.954
2011-01-11,4046.493
2011-01-12,4163.172
2011-01-13,4273.786
2011-01-14,4291.105
2011-01-17,4258.271
2011-01-18,4331.797
2011-01-19,4325.577
2011-01-20,4280.664
2011-01-21,4387.952
2011-01-24,4432.342
2011-01-25,4419.298
2011-01-26,4460.605
2011-01-27,4484.808
2011-01-28,4391.578
2011-01-31,4417.368
2011-02-01,4516.918
2011-02-02,4517.496
2011-02-03,4431.135
2011-02-04,4418.226
2011-02-07,4461.29
2011-02-08,4523.529
2011-02-09,4516.397
2011-02-10,4481.557
2011-02-11,4473.577
2011-02-14,4441.443
2011-02-15,4469.772
2011-02-16,4511.365
2011-02-17,4532.679
2011-02-18,4557.08
2011-02-21,4504.908
2011-02-22,4464.499
2011-02-23,4444.84
2011-02-24,4448.945
2011-02-25,4505.97
2011-02-28,4571.369
2011-03-01,4534.214
2011-03-02,4513.147
2011-03-03,4562.359
2011-03-04,4536.993
2011-03-07,4514.796
2011-03-08,4503.419
2011-03-09,4490.026
2011-03-10,4414.917
2011-03-11,4385.832
2011-03-14,4370.88
2011-03-15,4262.894
2011-03-16,4156.621
2011-03-17,4284.08
2011-03-18,4347.693
2011-03-21,4467.891
2011-03-22,4462.199
2011-03-23,4458.574
2011-03-24,4545.833
2011-03-25,4531.721
2011-03-28,4524.837
2011-03-29,4525.528
2011-03-30,4574.184
2011-03-31,4567.103
2011-04-01,4625.426
2011-04-04,4644.522
2011-04-05,4633.874
2011-04-06,4686.846
2011-04-07,4641.971
2011-04-08,4724.238
2011-04-11,4701.346
2011-04-12,4643.268
2011-04-13,4680.522
2011-04-14,4626.357
2011-04-15,4619.142
2011-04-18,4447.978
2011-04-19,4513.11
2011-04-20,4684.092
2011-04-21,4724.483
2011-04-22,4724.483
2011-04-25,4721.078
2011-04-26,4771.296
2011-04-27,4802.077
2011-04-28,4905.649
2011-04-29,4926.905
2011-05-02,4948.443
2011-05-03,4916.468
2011-05-04,4872.323
2011-05-05,4752.755
2011-05-06,4780.323
2011-05-09,4648.337
2011-05-10,4733.048
2011-05-11,4725.534
2011-05-12,4652.486
2011-05-13,4651.545
2011-05-16,4642.603
2011-05-17,4565.472
2011-05-18,4632.515
2011-05-19,4689.324
2011-05-20,4630.793
2011-05-23,4507.989
2011-05-24,4546.505
2011-05-25,4549.362
2011-05-26,4547.808
2011-05-27,4637.212
2011-05-30,4633.451
2011-05-31,4745.662
2011-06-01,4716.36
2011-06-02,4638.132
2011-06-03,4680.203
2011-06-06,4666.183
2011-06-07,4700.945
2011-06-08,4633.277
2011-06-09,4649.257
2011-06-10,4524.047
2011-06-13,4533.574
2011-06-14,4630.597
2011-06-15,4505.194
2011-06-16,4438.957
2011-06-17,4524.681
2011-06-20,4498.549
2011-06-21,4608.427
2011-06-22,4620.471
2011-06-23,4434.226
2011-06-24,4436.87
2011-06-27,4486.374
2011-06-28,4570.636
2011-06-29,4668.924
2011-06-30,4772.442
2011-07-01,4796.218
2011-07-04,4804.031
2011-07-05,4761.206
2011-07-06,4688.118
2011-07-07,4730.79
2011-07-08,4620.404
2011-07-11,4412.498
2011-07-12,4374.517
2011-07-13,4455.21
2011-07-14,4402.92
2011-07-15,4365.89
2011-07-18,4247.167
2011-07-19,4350.111
2011-07-20,4419.514
2011-07-21,4549.815
2011-07-22,4574.822
2011-07-25,4533.897
2011-07-26,4552.2
2011-07-27,4457.788
2011-07-28,4408.889
2011-07-29,4384.956
2011-08-01,4239.204
2011-08-02,4163.004
2011-08-03,4103.027
2011-08-04,3904.815
2011-08-05,3863.908
2011-08-08,3678.381
2011-08-09,3748.667
2011-08-10,3552.88
2011-08-11,3674.729
2011-08-12,3807.036
2011-08-15,3899.423
2011-08-16,3871.475
2011-08-17,3913.555
2011-08-18,3666.947
2011-08-19,3625.303
2011-08-22,3655.146
2011-08-23,3695.441
2011-08-24,3766.915
2011-08-25,3730.126
2011-08-26,3696.662
2011-08-29,3820.217
2011-08-30,3803.743
2011-08-31,3913.973
2011-09-01,3883.029
2011-09-02,3738.604
2011-09-05,3545.48
2011-09-06,3486.794
2011-09-07,3614.298
2011-09-08,3623.998
2011-09-09,3422.834
2011-09-12,3263.139
2011-09-13,3317.22
2011-09-14,3377.6
2011-09-15,3526.881
2011-09-16,3498.001
2011-09-19,3358.531
2011-09-20,3433.388
2011-09-21,3378.498
2011-09-22,3149.854
2011-09-23,3189.777
2011-09-26,3229.87
2011-09-27,3451.369
2011-09-28,3410.054
2011-09-29,3456.362
2011-09-30,3344.584
2011-10-03,3246.59
2011-10-04,3162.27
2011-10-05,3300.789
2011-10-06,3438.562
2011-10-07,3482.271
2011-10-10,3597.965
2011-10-11,3583.747
2011-10-12,3711.848
2011-10-13,3639.862
2011-10-14,3719.125
2011-10-17,3634.347
2011-10-18,3586.486
2011-10-19,3632.293
2011-10-20,3523.825
2011-10-21,3677.885
2011-10-24,3732.043
2011-10-25,3688.901
2011-10-26,3662.04
2011-10-27,3971.027
2011-10-28,3957.836
2011-10-31,3774.834
2011-11-01,3508.433
2011-11-02,3585.537
2011-11-03,3667.874
2011-11-04,3595.077
2011-11-07,3570.747
2011-11-08,3627.352
2011-11-09,3491.992
2011-11-10,3483.182
2011-11-11,3614.838
2011-11-14,3541.018
2011-11-15,3447.25
2011-11-16,3464.904
2011-11-17,3400.174
2011-11-18,3386.606
2011-11-21,3260.177
2011-11-22,3240.423
2011-11-23,3152.923
2011-11-24,3148.016
2011-11-25,3170.535
2011-11-28,3360.917
2011-11-29,3375.203
2011-11-30,3548.498
2011-12-01,3522.545
2011-12-02,3549.493
2011-12-05,3599.924
2011-12-06,3553.367
2011-12-07,3550.207
2011-12-08,3439.801
2011-12-09,3533.429
2011-12-12,3405.622
2011-12-13,3360.857
2011-12-14,3218.252
2011-12-15,3254.112
2011-12-16,3243.267
2011-12-19,3242.345
2011-12-20,3355.868
2011-12-21,3312.364
2011-12-22,3359.871
2011-12-23,3386.704
2011-12-26,3386.704
2011-12-27,3394.584
2011-12-28,3332.374
2011-12-29,3381.83
2011-12-30,3433.79
2012-01-02,3500.063
2012-01-03,3544.609
2012-01-04,3451.696
2012-01-05,3366.561
2012-01-06,3339.173
2012-01-09,3334.648
2012-01-10,3431.181
2012-01-11,3403.002
2012-01-12,3432.336
2012-01-13,3390.96
2012-01-16,3422.223
2012-01-17,3487.624
2012-01-18,3506.069
2012-01-19,3594.944
2012-01-20,3595.357
2012-01-23,3650.259
2012-01-24,3610.92
2012-01-25,3600.287
2012-01-26,3709.162
2012-01-27,3655.472
2012-01-30,3592.75
2012-01-31,3622.891
2012-02-01,3728.779
2012-02-02,3732.04
2012-02-03,3772.094
2012-02-06,3736.655
2012-02-07,3786.1
2012-02-08,3789.654
2012-02-09,3820.949
2012-02-10,3734.963
2012-02-13,3754.593
2012-02-14,3720.198
2012-02-15,3719.257
2012-02-16,3715.833
2012-02-17,3799.137
2012-02-20,3866.001
2012-02-21,3855.765
2012-02-22,3828.529
2012-02-23,3851.127
2012-02-24,3919.655
2012-02-27,3869.636
2012-02-28,3892.6
2012-02-29,3880.443
2012-03-01,3917.741
2012-03-02,3883.045
2012-03-05,3874.918
2012-03-06,3705.206
2012-03-07,3742.143
2012-03-08,3881.444
2012-03-09,3847.729
2012-03-12,3857.851
2012-03-13,3914.502
2012-03-14,3902.714
2012-03-15,3932.85
2012-03-16,3979.997
2012-03-19,3988.078
2012-03-20,3932.506
2012-03-21,3919.763
2012-03-22,3862.781
2012-03-23,3888.253
2012-03-26,3937.717
2012-03-27,3904.446
2012-03-28,3851.246
2012-03-29,3793.231
2012-03-30,3853.516
2012-04-02,3891.684
2012-04-03,3843.208
2012-04-04,3673.382
2012-04-05,3664.484
2012-04-06,3664.484
2012-04-09,3666.587
2012-04-10,3561.391
2012-04-11,3597.635
2012-04-12,3650.279
2012-04-13,3541.623
2012-04-16,3550.447
2012-04-17,3666.405
2012-04-18,3605.074
2012-04-19,3544.64
2012-04-20,3575.335
2012-04-23,3452.936
2012-04-24,3549.298
2012-04-25,3619.913
2012-04-26,3630.87
2012-04-27,3683.649
2012-04-30,3622.031
2012-05-01,3619.158
2012-05-02,3615.485
2012-05-03,3612.984
2012-05-04,3542.623
2012-05-07,3583.711
2012-05-08,3476.145
2012-05-09,3453.927
2012-05-10,3484.832
2012-05-11,3484.269
2012-05-14,3377.219
2012-05-15,3340.343
2012-05-16,3338.615
2012-05-17,3290.555
2012-05-18,3288.488
2012-05-21,3323.568
2012-05-22,3384.573
2012-05-23,3250.705
2012-05-24,3288.451
2012-05-25,3279.237
2012-05-28,3283.096
2012-05-29,3326.456
2012-05-30,3221.141
2012-05-31,3213.43
2012-06-01,3140.536
2012-06-04,3178.635
2012-06-05,3204.451
2012-06-06,3289.483
2012-06-07,3324.485
2012-06-08,3284.191
2012-06-11,3289.09
2012-06-12,3276.958
2012-06-13,3289.873
2012-06-14,3297.778
2012-06-15,3363.031
2012-06-18,3336.382
2012-06-19,3415.797
2012-06-20,3433.155
2012-06-21,3393.767
2012-06-22,3348.752
2012-06-25,3263.871
2012-06-26,3250.569
2012-06-27,3302.074
2012-06-28,3282.679
2012-06-29,3505.895
2012-07-02,3525.227
2012-07-03,3564.982
2012-07-04,3536.175
2012-07-05,3461.54
2012-07-06,3380.647
2012-07-09,3365.621
2012-07-10,3373.534
2012-07-11,3351.359
2012-07-12,3310.219
2012-07-13,3374.94
2012-07-16,3373.859
2012-07-17,3363.627
2012-07-18,3437.068
2012-07-19,3468.954
2012-07-20,3374.274
2012-07-23,3261.353
2012-07-24,3227.744
2012-07-25,3246.921
2012-07-26,3423.69
2012-07-27,3513.647
2012-07-30,3518.359
2012-07-31,3506.763
2012-08-01,3530.913
2012-08-02,3405.055
2012-08-03,3598.371
2012-08-06,3648.985
2012-08-07,3699.532
2012-08-08,3663.984
2012-08-09,3667.802
2012-08-10,3649.954
2012-08-13,3650.663
2012-08-14,3664.893
2012-08-15,3653.09
2012-08-16,3710.229
2012-08-17,3699.607
2012-08-20,3703.047
2012-08-21,3779.774
2012-08-22,3723.846
2012-08-23,3728.49
2012-08-24,3707.589
2012-08-27,3735.846
2012-08-28,3718.89
2012-08-29,3691.84
2012-08-30,3647.234
2012-08-31,3712.102
2012-09-03,3748.304
2012-09-04,3685.548
2012-09-05,3704.246
2012-09-06,3822.539
2012-09-07,3887.424
2012-09-10,3868.879
2012-09-11,3916.761
2012-09-12,3940.686
2012-09-13,3903.755
2012-09-14,4064.718
2012-09-17,4032.643
2012-09-18,3964.582
2012-09-19,3986.515
2012-09-20,3933.773
2012-09-21,3969.29
2012-09-24,3913.844
2012-09-25,3952.477
2012-09-26,3810.69
2012-09-27,3839.84
2012-09-28,3757.912
2012-10-01,3852.874
2012-10-02,3841.45
2012-10-03,3822.519
2012-10-04,3848.047
2012-10-05,3924.37
2012-10-08,3843.709
2012-10-09,3796.806
2012-10-10,3777.711
2012-10-11,3839.273
2012-10-12,3819.882
2012-10-15,3845.456
2012-10-16,3955.853
2012-10-17,4011.257
2012-10-18,4009.741
2012-10-19,3960.354
2012-10-22,3948.972
2012-10-23,3833.894
2012-10-24,3857.014
2012-10-25,3843.074
2012-10-26,3858.964
2012-10-29,3823.78
2012-10-30,3897.059
2012-10-31,3859.114
2012-11-01,3903.671
2012-11-02,3894.806
2012-11-05,3829.955
2012-11-06,3867.043
2012-11-07,3782.454
2012-11-08,3770.355
2012-11-09,3780.715
2012-11-12,3770.585
2012-11-13,3791.117
2012-11-14,3766.641
2012-11-15,3764.123
2012-11-16,3695.357
2012-11-19,3829.192
2012-11-20,3849.775
2012-11-21,3870.369
2012-11-22,3914.426
2012-11-23,3969.672
2012-11-26,3941.196
2012-11-27,3934.452
2012-11-28,3941.892
2012-11-29,4020.939
2012-11-30,4021.035
2012-12-03,4050.451
2012-12-04,4068.576
2012-12-05,4074.326
2012-12-06,4062.821
2012-12-07,4051.15
2012-12-10,4056.642
2012-12-11,4117.043
2012-12-12,4130.669
2012-12-13,4139.766
2012-12-14,4145.903
2012-12-17,4159.964
2012-12-18,4186.447
2012-12-19,4220.095
2012-12-20,4214.498
2012-12-21,4184.945
2012-12-24,4180.217
2012-12-25,4180.217
2012-12-26,4188.771
2012-12-27,4212.677
2012-12-28,4154.358
2012-12-31,4164.981
2013-01-01,4164.981
2013-01-02,4286.413
2013-01-03,4228.272
2013-01-04,4220.881
2013-01-07,4212.807
2013-01-08,4203.152
2013-01-09,4205.865
2013-01-10,4242.687
2013-01-11,4289.253
2013-01-14,4297.715
2013-01-15,4280.426
2013-01-16,4275.826
2013-01-17,4338.104
2013-01-18,4315.906
2013-01-21,4347.479
2013-01-22,4313.85
2013-01-23,4296.604
2013-01-24,4356.06
2013-01-25,4417.171
2013-01-28,4414.586
2013-01-29,4424.674
2013-01-30,4431.46
2013-01-31,4397.339
2013-02-01,4487.22
2013-02-04,4318.241
2013-02-05,4346.444
2013-02-06,4294.511
2013-02-07,4204.527
2013-02-08,4255.913
2013-02-11,4254.23
2013-02-12,4321.633
2013-02-13,4327.622
2013-02-14,4266.691
2013-02-15,4265.709
2013-02-18,4275.502
2013-02-19,4354.066
2013-02-20,4332.305
2013-02-21,4191.534
2013-02-22,4261.807
2013-02-25,4291.373
2013-02-26,4141.039
2013-02-27,4225.767
2013-02-28,4248.749
2013-03-01,4197.187
2013-03-04,4214.987
2013-03-05,4305.222
2013-03-06,4282.294
2013-03-07,4329.832
2013-03-08,4344.441
2013-03-11,4352.043
2013-03-12,4357.51
2013-03-13,4328.621
2013-03-14,4376.593
2013-03-15,4377.301
2013-03-18,4328.095
2013-03-19,4252.157
2013-03-20,4327.146
2013-03-21,4262.452
2013-03-22,4282.525
2013-03-25,4200.541
2013-03-26,4212.074
2013-03-27,4145.326
2013-03-28,4188.081
2013-03-29,4188.081
2013-04-01,4190.038
2013-04-02,4267.121
2013-04-03,4219.879
2013-04-04,4186.954
2013-04-05,4169.505
2013-04-08,4174.851
2013-04-09,4189.06
2013-04-10,4278.185
2013-04-11,4327.962
2013-04-12,4268.366
2013-04-15,4238.803
2013-04-16,4226.102
2013-04-17,4103.747
2013-04-18,4113.682
2013-04-19,4167.447
2013-04-22,4154.371
2013-04-23,4293.174
2013-04-24,4349.868
2013-04-25,4357.718
2013-04-26,4332.284
2013-04-29,4419.084
2013-04-30,4436.356
2013-05-01,4439.384
2013-05-02,4409.474
2013-05-03,4486.364
2013-05-06,4462.499
2013-05-07,4487.602
2013-05-08,4552.915
2013-05-09,4514.934
2013-05-10,4503.531
2013-05-13,4498.092
2013-05-14,4524.604
2013-05-15,4504.372
2013-05-16,4524.345
2013-05-17,4516.079
2013-05-20,4556.63
2013-05-21,4582.731
2013-05-22,4600.337
2013-05-23,4512.912
2013-05-24,4514.185
2013-05-27,4557.847
2013-05-28,4588.296
2013-05-29,4544.16
2013-05-30,4602.122
2013-05-31,4518.484
2013-06-03,4510.863
2013-06-04,4530.687
2013-06-05,4454.322
2013-06-06,4452.383
2013-06-07,4525.061
2013-06-10,4507.064
2013-06-11,4471.122
2013-06-12,4477.101
2013-06-13,4467.828
2013-06-14,4491.001
2013-06-17,4557.882
2013-06-18,4573.201
2013-06-19,4552.503
2013-06-20,4317.876
2013-06-21,4253.461
2013-06-24,4168.728
2013-06-25,4224.439
2013-06-26,4288.413
2013-06-27,4329.353
2013-06-28,4299.649
2013-07-01,4348.085
2013-07-02,4321.952
2013-07-03,4255.488
2013-07-04,4354.975
2013-07-05,4272.072
2013-07-08,4358.486
2013-07-09,4356.55
2013-07-10,4379.651
2013-07-11,4474.433
2013-07-12,4462.962
2013-07-15,4488.671
2013-07-16,4485.494
2013-07-17,4491.094
2013-07-18,4552.785
2013-07-19,4566.513
2013-07-22,4599.482
2013-07-23,4589.971
2013-07-24,4643.484
2013-07-25,4634.678
2013-07-26,4659.455
2013-07-29,4656.091
2013-07-30,4675.207
2013-07-31,4690.728
2013-08-01,4732.48
2013-08-02,4754.235
2013-08-05,4745.525
2013-08-06,4751.391
2013-08-07,4758.482
2013-08-08,4810.684
2013-08-09,4811.05
2013-08-12,4785.831
2013-08-13,4785.98
2013-08-14,4820.63
2013-08-15,4789.281
2013-08-16,4853.065
2013-08-19,4815.802
2013-08-20,4780.544
2013-08-21,4746.644
2013-08-22,4785.907
2013-08-23,4820.03
2013-08-26,4805.746
2013-08-27,4698.227
2013-08-28,4666.156
2013-08-29,4655.567
2013-08-30,4585.063
2013-09-02,4666.303
2013-09-03,4620.169
2013-09-04,4641.848
2013-09-05,4647.693
2013-09-06,4706.926
2013-09-09,4733.291
2013-09-10,4823.984
2013-09-11,4842.242
2013-09-12,4828.492
2013-09-13,4819.405
2013-09-16,4896.096
2013-09-17,4883.409
2013-09-18,4913.958
2013-09-19,5026.912
2013-09-20,5015.382
2013-09-23,4970.017
2013-09-24,5001.892
2013-09-25,5006.065
2013-09-26,4987.778
2013-09-27,5011.193
2013-09-30,4963.067
2013-10-01,5019.86
2013-10-02,4997.616
2013-10-03,4975.49
2013-10-04,5003.801
2013-10-07,4993.2
2013-10-08,4967.25
2013-10-09,4929.217
2013-10-10,5036.317
2013-10-11,5055.992
2013-10-14,5063.728
2013-10-15,5066.951
2013-10-16,5046.997
2013-10-17,5109.522
2013-10-18,5179.144
2013-10-21,5162.446
2013-10-22,5220.309
2013-10-23,5185.2
2013-10-24,5212.037
2013-10-25,5204.167
2013-10-28,5176.871
2013-10-29,5203.139
2013-10-30,5199.522
2013-10-31,5164.185
2013-11-01,5095.381
2013-11-04,5122.166
2013-11-05,5067.788
2013-11-06,5128.181
2013-11-07,5065.171
2013-11-08,5032.69
2013-11-11,5091.582
2013-11-12,5071.082
2013-11-13,5029.781
2013-11-14,5102.737
2013-11-15,5119.388
2013-11-18,5170.889
2013-11-19,5115.596
2013-11-20,5085.922
2013-11-21,5067.283
2013-11-22,5119.518
2013-11-25,5139.338
2013-11-26,5129.181
2013-11-27,5154.169
2013-11-28,5176.418
2013-11-29,5176.543
2013-12-02,5143.674
2013-12-03,5027.068
2013-12-04,4988.429
2013-12-05,4971.802
2013-12-06,5019.439
2013-12-09,5040.362
2013-12-10,5010.69
2013-12-11,5015.274
2013-12-12,4981.08
2013-12-13,4962.538
2013-12-16,5045.599
2013-12-17,4974.187
2013-12-18,5032.645
2013-12-19,5077.83
2013-12-20,5098.025
2013-12-23,5137.048
2013-12-24,5127.653
2013-12-25,5127.653
2013-12-26,5137.22
2013-12-27,5236.703
2013-12-30,5251.496
2013-12-31,5261.595
2014-01-01,5261.595
2014-01-02,5139.154
2014-01-03,5146.472
2014-01-06,5133.156
2014-01-07,5161.588
2014-01-08,5160.989
2014-01-09,5112.408
2014-01-10,5171.351
2014-01-13,5185.834
2014-01-14,5208.666
2014-01-15,5237.994
2014-01-16,5224.598
2014-01-17,5218.644
2014-01-20,5216.784
2014-01-21,5212.714
2014-01-22,5220.29
2014-01-23,5213.296
2014-01-24,5074.437
2014-01-27,5048.265
2014-01-28,5093.193
2014-01-29,5056.192
2014-01-30,5048.503
2014-01-31,5001.338
2014-02-03,4950.506
2014-02-04,4956.276
2014-02-05,4966.525
2014-02-06,5070.576
2014-02-07,5124.04
2014-02-10,5146.889
2014-02-11,5213.621
2014-02-12,5208.174
2014-02-13,5242.767
2014-02-14,5283.064
2014-02-17,5286.627
2014-02-18,5299.698
2014-02-19,5313.697
2014-02-20,5317.987
2014-02-21,5362.511
2014-02-24,5401.436
2014-02-25,5400.234
2014-02-26,5351.748
2014-02-27,5357.401
2014-02-28,5424.557
2014-03-03,5271.404
2014-03-04,5382.857
2014-03-05,5376.946
2014-03-06,5451.516
2014-03-07,5401.241
2014-03-10,5413.573
2014-03-11,5385.607
2014-03-12,5347.1
2014-03-13,5291.629
2014-03-14,5246.25
2014-03-17,5315.08
2014-03-18,5360.549
2014-03-19,5355.382
2014-03-20,5330.984
2014-03-21,5340.304
2014-03-24,5276.363
2014-03-25,5351.546
2014-03-26,5403.715
2014-03-27,5379.381
2014-03-28,5422.31
2014-03-31,5414.541
2014-04-01,5459.53
2014-04-02,5452.593
2014-04-03,5453.291
2014-04-04,5487.321
2014-04-07,5447.34
2014-04-08,5449.601
2014-04-09,5489.149
2014-04-10,5475.925
2014-04-11,5419.036
2014-04-14,5406.345
2014-04-15,5363.838
2014-04-16,5432.495
2014-04-17,5474.659
2014-04-18,5474.659
2014-04-21,5462.195
2014-04-22,5523.418
2014-04-23,5501.298
2014-04-24,5531.367
2014-04-25,5499.686
2014-04-28,5519.632
2014-04-29,5557.506
2014-04-30,5568.112
2014-05-01,5568.112
2014-05-02,5544.079
2014-05-05,5552.503
2014-05-06,5534.167
2014-05-07,5550.557
2014-05-08,5596.184
2014-05-09,5521.968
2014-05-12,5561.61
2014-05-13,5558.037
2014-05-14,5557.192
2014-05-15,5491.756
2014-05-16,5498.765
