Date,FRANCE Standard (Large+Mid Cap)
2009-12-01,6243.6
2009-12-02,6270.796
2009-12-03,6283.803
2009-12-04,6273.996
2009-12-07,6239.117
2009-12-08,6116.093
2009-12-09,6072.919
2009-12-10,6124.552
2009-12-11,6095.858
2009-12-14,6153.262
2009-12-15,6129.137
2009-12-16,6206.177
2009-12-17,6038.299
2009-12-18,5956.844
2009-12-21,6088.491
2009-12-22,6094.558
2009-12-23,6155.751
2009-12-24,6167.6
2009-12-25,6167.6
2009-12-28,6232.587
2009-12-29,6263.682
2009-12-30,6180.826
2009-12-31,6201.519
2010-01-01,6201.519
2010-01-04,6363.668
2010-01-05,6356.028
2010-01-06,6350.393
2010-01-07,6333.376
2010-01-08,6364.291
2010-01-11,6461.66
2010-01-12,6389.851
2010-01-13,6380.105
2010-01-14,6389.644
2010-01-15,6256.047
2010-01-18,6298.581
2010-01-19,6298.83
2010-01-20,6108.71
2010-01-21,5983.276
2010-01-22,5950.202
2010-01-25,5906.901
2010-01-26,5902.015
2010-01-27,5826.4
2010-01-28,5694.452
2010-01-29,5743.16
2010-02-01,5776.993
2010-02-02,5877.338
2010-02-03,5835.148
2010-02-04,5622.546
2010-02-05,5396.047
2010-02-08,5465.865
2010-02-09,5490.373
2010-02-10,5510.742
2010-02-11,5446.631
2010-02-12,5423.878
2010-02-15,5433.996
2010-02-16,5560.714
2010-02-17,5628.013
2010-02-18,5649.643
2010-02-19,5633.332
2010-02-22,5650.035
2010-02-23,5572.375
2010-02-24,5600.737
2010-02-25,5460.668
2010-02-26,5611.608
2010-03-01,5632.275
2010-03-02,5727.707
2010-03-03,5827.033
2010-03-04,5776.315
2010-03-05,5890.783
2010-03-08,5899.266
2010-03-09,5874.753
2010-03-10,5959.879
2010-03-11,5943.941
2010-03-12,5980.095
2010-03-15,5881.082
2010-03-16,5998.496
2010-03-17,6018.131
2010-03-18,5934.157
2010-03-19,5887.1
2010-03-22,5889.62
2010-03-23,5925.202
2010-03-24,5842.845
2010-03-25,5912.536
2010-03-26,5923.24
2010-03-29,5971.433
2010-03-30,5928.513
2010-03-31,5960.418
2010-04-01,6053.316
2010-04-02,6053.316
2010-04-05,6039.454
2010-04-06,6015.119
2010-04-07,5957.41
2010-04-08,5893.975
2010-04-09,6034.233
2010-04-12,6107.064
2010-04-13,6060.976
2010-04-14,6129.776
2010-04-15,6117.144
2010-04-16,5978.695
2010-04-19,5934.847
2010-04-20,6014.194
2010-04-21,5920.33
2010-04-22,5807.272
2010-04-23,5873.255
2010-04-26,5919.252
2010-04-27,5703.146
2010-04-28,5566.004
2010-04-29,5666.289
2010-04-30,5659.038
2010-05-03,5631.849
2010-05-04,5390.692
2010-05-05,5254.373
2010-05-06,5099.623
2010-05-07,4854.324
2010-05-10,5381.08
2010-05-11,5284.537
2010-05-12,5353.458
2010-05-13,5303.803
2010-05-14,5022.773
2010-05-17,4960.815
2010-05-18,5075.918
2010-05-19,4925.362
2010-05-20,4834.225
2010-05-21,4921.349
2010-05-24,4850.368
2010-05-25,4657.537
2010-05-26,4759.042
2010-05-27,4955.248
2010-05-28,4970.126
2010-05-31,4942.523
2010-06-01,4943.012
2010-06-02,4908.998
2010-06-03,4990.361
2010-06-04,4787.85
2010-06-07,4690.611
2010-06-08,4651.453
2010-06-09,4789.593
2010-06-10,4907.054
2010-06-11,4949.764
2010-06-14,5130.576
2010-06-15,5192.315
2010-06-16,5212.682
2010-06-17,5241.385
2010-06-18,5256.986
2010-06-21,5322.625
2010-06-22,5237.578
2010-06-23,5135.403
2010-06-24,5050.352
2010-06-25,4993.252
2010-06-28,5086.697
2010-06-29,4830.552
2010-06-30,4870.798
2010-07-01,4811.609
2010-07-02,4881.335
2010-07-05,4832.059
2010-07-06,5004.759
2010-07-07,5080.564
2010-07-08,5177.345
2010-07-09,5183.126
2010-07-12,5183.796
2010-07-13,5318.206
2010-07-14,5335.762
2010-07-15,5333.424
2010-07-16,5241.984
2010-07-19,5225.591
2010-07-20,5167.033
2010-07-21,5182.717
2010-07-22,5371.986
2010-07-23,5346.884
2010-07-26,5439.121
2010-07-27,5492.108
2010-07-28,5507.723
2010-07-29,5512.722
2010-07-30,5476.071
2010-08-02,5698.973
2010-08-03,5705.879
2010-08-04,5687.396
2010-08-05,5696.912
2010-08-06,5685.397
2010-08-09,5753.976
2010-08-10,5617.675
2010-08-11,5388.369
2010-08-12,5354.822
2010-08-13,5310.266
2010-08-16,5327.355
2010-08-17,5431.784
2010-08-18,5407.296
2010-08-19,5306.682
2010-08-20,5166.325
2010-08-23,5192.686
2010-08-24,5117.203
2010-08-25,5038.075
2010-08-26,5123.869
2010-08-27,5161.452
2010-08-30,5129.206
2010-08-31,5144.943
2010-09-01,5378.098
2010-09-02,5395.626
2010-09-03,5469.222
2010-09-06,5497.679
2010-09-07,5375.291
2010-09-08,5429.893
2010-09-09,5491.773
2010-09-10,5495.039
2010-09-13,5614.589
2010-09-14,5671.189
2010-09-15,5668.997
2010-09-16,5671.783
2010-09-17,5629.294
2010-09-20,5745.289
2010-09-21,5761.885
2010-09-22,5807.764
2010-09-23,5735.788
2010-09-24,5904.75
2010-09-27,5878.325
2010-09-28,5910.089
2010-09-29,5897.489
2010-09-30,5890.153
2010-10-01,5895.939
2010-10-04,5809.401
2010-10-05,6003.149
2010-10-06,6078.35
2010-10-07,6109.258
2010-10-08,6091.912
2010-10-11,6086.571
2010-10-12,6032.844
2010-10-13,6210.706
2010-10-14,6254.855
2010-10-15,6235.13
2010-10-18,6224.183
2010-10-19,6102.411
2010-10-20,6211.54
2010-10-21,6308.451
2010-10-22,6259.502
2010-10-25,6299.217
2010-10-26,6212.792
2010-10-27,6111.21
2010-10-28,6195.992
2010-10-29,6189.739
2010-11-01,6199.038
2010-11-02,6302.767
2010-11-03,6264.378
2010-11-04,6473.678
2010-11-05,6390.221
2010-11-08,6323.323
2010-11-09,6382.459
2010-11-10,6203.324
2010-11-11,6150.447
2010-11-12,6129.995
2010-11-15,6134.64
2010-11-16,5958.326
2010-11-17,5994.368
2010-11-18,6134.07
2010-11-19,6151.605
2010-11-22,6064.962
2010-11-23,5849.101
2010-11-24,5871.08
2010-11-25,5883.452
2010-11-26,5772.611
2010-11-29,5583.155
2010-11-30,5518.628
2010-12-01,5632.02
2010-12-02,5799.836
2010-12-03,5899.002
2010-12-06,5856.141
2010-12-07,5975.648
2010-12-08,5944.586
2010-12-09,5961.785
2010-12-10,5980.687
2010-12-13,6110.136
2010-12-14,6124.053
2010-12-15,6065.02
2010-12-16,6017.349
2010-12-17,5973.157
2010-12-20,5976.198
2010-12-21,6055.392
2010-12-22,6031.877
2010-12-23,6004.551
2010-12-24,6010.666
2010-12-27,5966.399
2010-12-28,5952.323
2010-12-29,6003.235
2010-12-30,6009.866
2010-12-31,6001.033
2011-01-03,6123.705
2011-01-04,6128.286
2011-01-05,6029.288
2011-01-06,5982.575
2011-01-07,5905.344
2011-01-10,5792.362
2011-01-11,5878.862
2011-01-12,6048.377
2011-01-13,6209.08
2011-01-14,6234.241
2011-01-17,6186.539
2011-01-18,6293.359
2011-01-19,6284.323
2011-01-20,6219.073
2011-01-21,6374.943
2011-01-24,6439.434
2011-01-25,6420.484
2011-01-26,6480.495
2011-01-27,6515.658
2011-01-28,6380.211
2011-01-31,6417.68
2011-02-01,6562.308
2011-02-02,6563.399
2011-02-03,6437.927
2011-02-04,6419.172
2011-02-07,6481.759
2011-02-08,6572.185
2011-02-09,6561.824
2011-02-10,6511.204
2011-02-11,6499.61
2011-02-14,6452.924
2011-02-15,6494.082
2011-02-16,6554.513
2011-02-17,6585.48
2011-02-18,6621.069
2011-02-21,6545.305
2011-02-22,6486.595
2011-02-23,6458.031
2011-02-24,6463.996
2011-02-25,6546.849
2011-02-28,6641.868
2011-03-01,6587.886
2011-03-02,6557.277
2011-03-03,6628.778
2011-03-04,6591.923
2011-03-07,6559.672
2011-03-08,6543.142
2011-03-09,6523.683
2011-03-10,6414.555
2011-03-11,6372.297
2011-03-14,6350.573
2011-03-15,6193.676
2011-03-16,6039.27
2011-03-17,6224.459
2011-03-18,6316.884
2011-03-21,6491.522
2011-03-22,6483.252
2011-03-23,6477.985
2011-03-24,6604.767
2011-03-25,6584.263
2011-03-28,6574.26
2011-03-29,6575.265
2011-03-30,6645.958
2011-03-31,6635.67
2011-04-01,6720.409
2011-04-04,6748.155
2011-04-05,6732.685
2011-04-06,6809.648
2011-04-07,6744.448
2011-04-08,6863.977
2011-04-11,6830.98
2011-04-12,6746.594
2011-04-13,6800.724
2011-04-14,6722.023
2011-04-15,6711.539
2011-04-18,6463.308
2011-04-19,6558.083
2011-04-20,6806.839
2011-04-21,6865.533
2011-04-22,6865.533
2011-04-25,6860.586
2011-04-26,6933.837
2011-04-27,6978.571
2011-04-28,7129.085
2011-04-29,7165.842
2011-05-02,7197.167
2011-05-03,7150.708
2011-05-04,7088.273
2011-05-05,6918.98
2011-05-06,6959.506
2011-05-09,6767.352
2011-05-10,6892.485
2011-05-11,6883.4
2011-05-12,6776.995
2011-05-13,6775.663
2011-05-16,6768.467
2011-05-17,6656.018
2011-05-18,6754.077
2011-05-19,6836.903
2011-05-20,6757.45
2011-05-23,6584.693
2011-05-24,6641.312
2011-05-25,6646.038
2011-05-26,6644.913
2011-05-27,6775.544
2011-05-30,6770.048
2011-05-31,6936.63
2011-06-01,6894.203
2011-06-02,6780.706
2011-06-03,6842.212
2011-06-06,6823.302
2011-06-07,6874.133
2011-06-08,6775.183
2011-06-09,6798.683
2011-06-10,6618.67
2011-06-13,6633.682
2011-06-14,6775.65
2011-06-15,6592.155
2011-06-16,6495.535
2011-06-17,6620.974
2011-06-20,6582.735
2011-06-21,6743.521
2011-06-22,6761.144
2011-06-23,6488.611
2011-06-24,6492.48
2011-06-27,6564.919
2011-06-28,6688.22
2011-06-29,6832.046
2011-06-30,6983.976
2011-07-01,7019.471
2011-07-04,7030.922
2011-07-05,6973.684
2011-07-06,6866.633
2011-07-07,6929.134
2011-07-08,6767.453
2011-07-11,6463.083
2011-07-12,6407.452
2011-07-13,6525.645
2011-07-14,6449.054
2011-07-15,6394.816
2011-07-18,6220.919
2011-07-19,6371.703
2011-07-20,6473.36
2011-07-21,6664.214
2011-07-22,6700.843
2011-07-25,6640.899
2011-07-26,6667.708
2011-07-27,6529.421
2011-07-28,6457.797
2011-07-29,6422.742
2011-08-01,6209.256
2011-08-02,6097.644
2011-08-03,6009.794
2011-08-04,5719.468
2011-08-05,5659.551
2011-08-08,5387.805
2011-08-09,5490.755
2011-08-10,5203.981
2011-08-11,5382.456
2011-08-12,5576.25
2011-08-15,5711.57
2011-08-16,5670.635
2011-08-17,5732.27
2011-08-18,5371.058
2011-08-19,5310.202
2011-08-22,5353.971
2011-08-23,5412.993
2011-08-24,5517.687
2011-08-25,5463.799
2011-08-26,5414.783
2011-08-29,5595.762
2011-08-30,5571.632
2011-08-31,5733.094
2011-09-01,5687.768
2011-09-02,5476.218
2011-09-05,5195.618
2011-09-06,5109.619
2011-09-07,5296.466
2011-09-08,5310.68
2011-09-09,5015.89
2011-09-12,4781.87
2011-09-13,4861.122
2011-09-14,4949.603
2011-09-15,5168.363
2011-09-16,5126.042
2011-09-19,4924.061
2011-09-20,5033.812
2011-09-21,4953.336
2011-09-22,4618.112
2011-09-23,4676.644
2011-09-26,4735.426
2011-09-27,5060.174
2011-09-28,4999.601
2011-09-29,5067.494
2011-09-30,4903.613
2011-10-03,4759.941
2011-10-04,4636.316
2011-10-05,4839.403
2011-10-06,5041.397
2011-10-07,5105.48
2011-10-10,5275.104
2011-10-11,5254.259
2011-10-12,5442.071
2011-10-13,5336.531
2011-10-14,5452.74
2011-10-17,5328.444
2011-10-18,5258.273
2011-10-19,5325.433
2011-10-20,5166.404
2011-10-21,5392.277
2011-10-24,5471.681
2011-10-25,5408.428
2011-10-26,5369.047
2011-10-27,5822.063
2011-10-28,5802.724
2011-10-31,5534.418
2011-11-01,5143.838
2011-11-02,5256.882
2011-11-03,5377.6
2011-11-04,5270.869
2011-11-07,5235.199
2011-11-08,5318.189
2011-11-09,5119.733
2011-11-10,5108.859
2011-11-11,5301.963
2011-11-14,5193.689
2011-11-15,5056.157
2011-11-16,5082.051
2011-11-17,4987.588
2011-11-18,4967.828
2011-11-21,4782.369
2011-11-22,4753.391
2011-11-23,4625.037
2011-11-24,4617.839
2011-11-25,4650.872
2011-11-28,4930.201
2011-11-29,4951.658
2011-11-30,5205.893
2011-12-01,5167.82
2011-12-02,5207.354
2011-12-05,5281.34
2011-12-06,5213.037
2011-12-07,5208.401
2011-12-08,5046.428
2011-12-09,5183.787
2011-12-12,4996.879
2011-12-13,4931.461
2011-12-14,4722.213
2011-12-15,4774.832
2011-12-16,4758.918
2011-12-19,4759.945
2011-12-20,4926.651
2011-12-21,4862.785
2011-12-22,4932.528
2011-12-23,4971.921
2011-12-26,4971.921
2011-12-27,4983.49
2011-12-28,4892.161
2011-12-29,4964.766
2011-12-30,5041.046
2012-01-02,5138.34
2012-01-03,5203.737
2012-01-04,5067.334
2012-01-05,4942.35
2012-01-06,4902.142
2012-01-09,4895.499
2012-01-10,5037.217
2012-01-11,4995.848
2012-01-12,5038.913
2012-01-13,4978.169
2012-01-16,5024.066
2012-01-17,5120.08
2012-01-18,5147.158
2012-01-19,5277.633
2012-01-20,5278.238
2012-01-23,5358.838
2012-01-24,5301.087
2012-01-25,5285.476
2012-01-26,5445.313
2012-01-27,5366.491
2012-01-30,5274.412
2012-01-31,5318.66
2012-02-01,5474.431
2012-02-02,5479.218
2012-02-03,5538.024
2012-02-06,5485.994
2012-02-07,5558.587
2012-02-08,5563.804
2012-02-09,5609.751
2012-02-10,5483.509
2012-02-13,5512.33
2012-02-14,5461.833
2012-02-15,5460.451
2012-02-16,5455.424
2012-02-17,5577.868
2012-02-20,5676.094
2012-02-21,5661.066
2012-02-22,5621.077
2012-02-23,5654.255
2012-02-24,5754.87
2012-02-27,5681.431
2012-02-28,5715.146
2012-02-29,5697.298
2012-03-01,5752.059
2012-03-02,5701.117
2012-03-05,5689.186
2012-03-06,5440.013
2012-03-07,5494.245
2012-03-08,5698.768
2012-03-09,5649.266
2012-03-12,5664.128
2012-03-13,5747.303
2012-03-14,5729.996
2012-03-15,5774.241
2012-03-16,5843.463
2012-03-19,5858.139
2012-03-20,5776.509
2012-03-21,5757.789
2012-03-22,5674.089
2012-03-23,5711.504
2012-03-26,5784.163
2012-03-27,5735.29
2012-03-28,5657.145
2012-03-29,5571.926
2012-03-30,5660.478
2012-04-02,5716.545
2012-04-03,5645.337
2012-04-04,5395.877
2012-04-05,5382.807
2012-04-06,5382.807
2012-04-09,5385.897
2012-04-10,5231.373
2012-04-11,5284.612
2012-04-12,5361.942
2012-04-13,5202.335
2012-04-16,5215.297
2012-04-17,5385.629
2012-04-18,5295.538
2012-04-19,5206.989
2012-04-20,5254.004
2012-04-23,5074.136
2012-04-24,5215.855
2012-04-25,5321.552
2012-04-26,5337.809
2012-04-27,5416.523
2012-04-30,5326.625
2012-05-01,5322.399
2012-05-02,5317.616
2012-05-03,5314.205
2012-05-04,5216.498
2012-05-07,5278.699
2012-05-08,5122.844
2012-05-09,5090.538
2012-05-10,5143.553
2012-05-11,5146.285
2012-05-14,4988.173
2012-05-15,4933.846
2012-05-16,4931.38
2012-05-17,4860.458
2012-05-18,4858.266
2012-05-21,4911.995
2012-05-22,5002.839
2012-05-23,4805.109
2012-05-24,4861.29
2012-05-25,4847.669
2012-05-28,4854.153
2012-05-29,4918.424
2012-05-30,4765.289
2012-05-31,4754.344
2012-06-01,4646.999
2012-06-04,4703.958
2012-06-05,4742.66
2012-06-06,4868.569
2012-06-07,4920.468
2012-06-08,4864.084
2012-06-11,4872.967
2012-06-12,4854.993
2012-06-13,4874.127
2012-06-14,4885.839
2012-06-15,4982.515
2012-06-18,4945.72
2012-06-19,5063.441
2012-06-20,5089.173
2012-06-21,5030.879
2012-06-22,4964.151
2012-06-25,4838.323
2012-06-26,4818.797
2012-06-27,4895.376
2012-06-28,4866.985
2012-06-29,5197.931
2012-07-02,5226.933
2012-07-03,5286.341
2012-07-04,5244.29
2012-07-05,5133.603
2012-07-06,5013.635
2012-07-09,4991.351
2012-07-10,5003.087
2012-07-11,4970.201
2012-07-12,4909.188
2012-07-13,5005.172
2012-07-16,5003.569
2012-07-17,4988.394
2012-07-18,5097.311
2012-07-19,5144.598
2012-07-20,5004.184
2012-07-23,4836.718
2012-07-24,4786.875
2012-07-25,4815.315
2012-07-26,5077.471
2012-07-27,5210.88
2012-07-30,5217.868
2012-07-31,5200.671
2012-08-01,5236.487
2012-08-02,5049.834
2012-08-03,5336.641
2012-08-06,5411.705
2012-08-07,5486.67
2012-08-08,5433.95
2012-08-09,5439.612
2012-08-10,5413.143
2012-08-13,5414.193
2012-08-14,5435.298
2012-08-15,5417.794
2012-08-16,5502.535
2012-08-17,5486.782
2012-08-20,5492.095
2012-08-21,5605.891
2012-08-22,5522.943
2012-08-23,5529.83
2012-08-24,5498.832
2012-08-27,5540.741
2012-08-28,5515.592
2012-08-29,5475.474
2012-08-30,5409.318
2012-08-31,5505.526
2012-09-03,5559.217
2012-09-04,5466.142
2012-09-05,5493.874
2012-09-06,5669.317
2012-09-07,5767.983
2012-09-10,5740.467
2012-09-11,5811.512
2012-09-12,5847.011
2012-09-13,5792.214
2012-09-14,6031.045
2012-09-17,5983.452
2012-09-18,5882.467
2012-09-19,5915.011
2012-09-20,5836.754
2012-09-21,5889.452
2012-09-24,5809.956
2012-09-25,5869.74
2012-09-26,5659.176
2012-09-27,5702.466
2012-09-28,5580.796
2012-10-01,5721.822
2012-10-02,5704.857
2012-10-03,5676.743
2012-10-04,5714.654
2012-10-05,5828.0
2012-10-08,5708.211
2012-10-09,5638.557
2012-10-10,5610.199
2012-10-11,5701.624
2012-10-12,5672.827
2012-10-15,5710.806
2012-10-16,5874.754
2012-10-17,5957.034
2012-10-18,5954.782
2012-10-19,5881.439
2012-10-22,5864.535
2012-10-23,5693.635
2012-10-24,5727.97
2012-10-25,5707.268
2012-10-26,5730.867
2012-10-29,5678.615
2012-10-30,5787.44
2012-10-31,5731.089
2012-11-01,5797.259
2012-11-02,5784.094
2012-11-05,5687.786
2012-11-06,5742.864
2012-11-07,5617.243
2012-11-08,5599.275
2012-11-09,5614.66
2012-11-12,5600.187
2012-11-13,5630.681
2012-11-14,5594.74
2012-11-15,5591.0
2012-11-16,5489.158
2012-11-19,5688.115
2012-11-20,5718.69
2012-11-21,5749.282
2012-11-22,5814.726
2012-11-23,5896.792
2012-11-26,5854.549
2012-11-27,5844.531
2012-11-28,5855.582
2012-11-29,5973.787
2012-11-30,5973.93
2012-12-03,6017.632
2012-12-04,6044.561
2012-12-05,6053.102
2012-12-06,6036.011
2012-12-07,6018.671
2012-12-10,6026.83
2012-12-11,6116.619
2012-12-12,6137.179
2012-12-13,6150.696
2012-12-14,6159.813
2012-12-17,6183.801
2012-12-18,6223.168
2012-12-19,6273.186
2012-12-20,6264.865
2012-12-21,6220.936
2012-12-24,6213.907
2012-12-25,6213.907
2012-12-26,6226.622
2012-12-27,6262.159
2012-12-28,6175.468
2012-12-31,6191.259
2013-01-01,6191.259
2013-01-02,6371.768
2013-01-03,6285.341
2013-01-04,6274.355
2013-01-07,6262.352
2013-01-08,6248.0
2013-01-09,6252.033
2013-01-10,6306.769
2013-01-11,6376.102
2013-01-14,6388.681
2013-01-15,6362.98
2013-01-16,6356.144
2013-01-17,6448.721
2013-01-18,6415.724
2013-01-21,6462.926
2013-01-22,6412.933
2013-01-23,6387.294
2013-01-24,6475.682
2013-01-25,6566.529
2013-01-28,6562.686
2013-01-29,6577.683
2013-01-30,6588.131
2013-01-31,6537.405
2013-02-01,6671.028
2013-02-04,6419.812
2013-02-05,6461.74
2013-02-06,6384.534
2013-02-07,6250.757
2013-02-08,6327.15
2013-02-11,6324.648
2013-02-12,6424.854
2013-02-13,6433.758
2013-02-14,6343.175
2013-02-15,6341.714
2013-02-18,6356.329
2013-02-19,6473.13
2013-02-20,6440.778
2013-02-21,6231.495
2013-02-22,6335.97
2013-02-25,6379.925
2013-02-26,6156.425
2013-02-27,6282.389
2013-02-28,6316.556
2013-03-01,6239.9
2013-03-04,6266.363
2013-03-05,6400.515
2013-03-06,6366.428
2013-03-07,6437.102
2013-03-08,6458.82
2013-03-11,6470.122
2013-03-12,6478.25
2013-03-13,6435.301
2013-03-14,6506.62
2013-03-15,6507.673
2013-03-18,6437.393
2013-03-19,6324.446
2013-03-20,6435.982
2013-03-21,6339.758
2013-03-22,6369.614
2013-03-25,6247.675
2013-03-26,6264.829
2013-03-27,6165.551
2013-03-28,6229.144
2013-03-29,6229.144
2013-04-01,6232.054
2013-04-02,6346.702
2013-04-03,6276.438
2013-04-04,6227.467
2013-04-05,6201.514
2013-04-08,6209.465
2013-04-09,6230.599
2013-04-10,6363.159
2013-04-11,6437.196
2013-04-12,6348.554
2013-04-15,6304.93
2013-04-16,6286.237
2013-04-17,6104.236
2013-04-18,6119.015
2013-04-19,6199.33
2013-04-22,6181.07
2013-04-23,6388.884
2013-04-24,6473.642
2013-04-25,6487.595
2013-04-26,6449.73
2013-04-29,6579.663
2013-04-30,6606.377
2013-05-01,6610.886
2013-05-02,6571.785
2013-05-03,6688.452
2013-05-06,6652.873
2013-05-07,6691.602
2013-05-08,6789.475
2013-05-09,6743.602
2013-05-10,6727.518
2013-05-13,6719.393
2013-05-14,6762.08
2013-05-15,6731.843
2013-05-16,6763.504
2013-05-17,6751.216
2013-05-20,6812.385
2013-05-21,6854.892
2013-05-22,6881.229
2013-05-23,6750.457
2013-05-24,6753.765
2013-05-27,6819.69
2013-05-28,6865.704
2013-05-29,6800.958
2013-05-30,6888.262
2013-05-31,6763.658
2013-06-03,6753.254
2013-06-04,6783.013
2013-06-05,6669.296
2013-06-06,6668.114
2013-06-07,6776.96
2013-06-10,6750.007
2013-06-11,6696.178
2013-06-12,6706.325
2013-06-13,6692.436
2013-06-14,6727.147
2013-06-17,6827.33
2013-06-18,6850.276
2013-06-19,6819.272
2013-06-20,6468.68
2013-06-21,6372.179
2013-06-24,6248.28
2013-06-25,6331.802
2013-06-26,6427.691
2013-06-27,6489.052
2013-06-28,6444.531
2013-07-01,6517.13
2013-07-02,6478.8
2013-07-03,6379.167
2013-07-04,6528.728
2013-07-05,6404.445
2013-07-08,6533.991
2013-07-09,6531.089
2013-07-10,6565.721
2013-07-11,6707.812
2013-07-12,6690.616
2013-07-15,6729.157
2013-07-16,6724.394
2013-07-17,6732.789
2013-07-18,6825.272
2013-07-19,6845.854
2013-07-22,6895.278
2013-07-23,6881.019
2013-07-24,6961.244
2013-07-25,6948.042
2013-07-26,6985.186
2013-07-29,6980.144
2013-07-30,7008.801
2013-07-31,7032.069
2013-08-01,7094.661
2013-08-02,7127.275
2013-08-05,7114.218
2013-08-06,7123.011
2013-08-07,7133.641
2013-08-08,7211.9
2013-08-09,7212.45
2013-08-12,7174.642
2013-08-13,7174.866
2013-08-14,7228.26
2013-08-15,7181.254
2013-08-16,7276.895
2013-08-19,7221.022
2013-08-20,7168.153
2013-08-21,7117.323
2013-08-22,7176.196
2013-08-23,7227.361
2013-08-26,7205.943
2013-08-27,7044.725
2013-08-28,6996.635
2013-08-29,6980.758
2013-08-30,6875.041
2013-09-02,6996.856
2013-09-03,6927.681
2013-09-04,6960.187
2013-09-05,6968.951
2013-09-06,7057.768
2013-09-09,7097.301
2013-09-10,7233.29
2013-09-11,7260.666
2013-09-12,7240.049
2013-09-13,7226.424
2013-09-16,7341.475
2013-09-17,7322.452
2013-09-18,7368.259
2013-09-19,7537.629
2013-09-20,7520.339
2013-09-23,7452.316
2013-09-24,7503.199
2013-09-25,7509.457
2013-09-26,7482.114
2013-09-27,7517.238
2013-09-30,7445.045
2013-10-01,7530.239
2013-10-02,7496.871
2013-10-03,7463.681
2013-10-04,7506.149
2013-10-07,7490.247
2013-10-08,7451.319
2013-10-09,7394.267
2013-10-10,7554.926
2013-10-11,7584.44
2013-10-14,7596.045
2013-10-15,7600.881
2013-10-16,7570.948
2013-10-17,7664.74
2013-10-18,7769.179
2013-10-21,7744.131
2013-10-22,7830.931
2013-10-23,7778.264
2013-10-24,7818.522
2013-10-25,7806.716
2013-10-28,7765.77
2013-10-29,7805.174
2013-10-30,7799.748
2013-10-31,7746.739
2013-11-01,7643.528
2013-11-04,7683.708
2013-11-05,7602.135
2013-11-06,7692.731
2013-11-07,7598.21
2013-11-08,7549.486
2013-11-11,7638.45
2013-11-12,7608.136
2013-11-13,7546.171
2013-11-14,7655.628
2013-11-15,7683.304
2013-11-18,7760.977
2013-11-19,7677.988
2013-11-20,7633.451
2013-11-21,7605.476
2013-11-22,7683.876
2013-11-25,7713.622
2013-11-26,7698.379
2013-11-27,7735.884
2013-11-28,7770.25
2013-11-29,7770.437
2013-12-02,7721.098
2013-12-03,7546.063
2013-12-04,7488.062
2013-12-05,7463.104
2013-12-06,7535.965
2013-12-09,7567.435
2013-12-10,7522.947
2013-12-11,7529.829
2013-12-12,7478.828
2013-12-13,7450.988
2013-12-16,7579.109
2013-12-17,7471.839
2013-12-18,7559.649
2013-12-19,7627.524
2013-12-20,7657.859
2013-12-23,7716.476
2013-12-24,7702.363
2013-12-25,7702.363
2013-12-26,7716.734
2013-12-27,7866.17
2013-12-30,7888.391
2013-12-31,7903.561
2014-01-01,7903.561
2014-01-02,7719.639
2014-01-03,7730.633
2014-01-06,7710.629
2014-01-07,7753.338
2014-01-08,7752.438
2014-01-09,7679.464
2014-01-10,7768.136
2014-01-13,7789.892
2014-01-14,7824.189
2014-01-15,7868.244
2014-01-16,7848.121
2014-01-17,7839.178
2014-01-20,7836.383
2014-01-21,7830.543
2014-01-22,7841.924
2014-01-23,7831.418
2014-01-24,7622.823
2014-01-27,7583.508
2014-01-28,7650.999
2014-01-29,7595.416
2014-01-30,7584.235
2014-01-31,7513.38
2014-02-03,7437.016
2014-02-04,7445.685
2014-02-05,7461.082
2014-02-06,7617.394
2014-02-07,7697.712
2014-02-10,7732.037
2014-02-11,7832.287
2014-02-12,7824.105
2014-02-13,7876.072
2014-02-14,7936.61
2014-02-17,7941.963
2014-02-18,7961.598
2014-02-19,7982.629
2014-02-20,7989.073
2014-02-21,8055.96
2014-02-24,8114.436
2014-02-25,8112.631
2014-02-26,8039.792
2014-02-27,8048.284
2014-02-28,8149.171
2014-03-03,7919.092
2014-03-04,8086.527
2014-03-05,8077.646
2014-03-06,8189.67
2014-03-07,8114.143
2014-03-10,8132.67
2014-03-11,8090.657
2014-03-12,8032.81
2014-03-13,7949.477
2014-03-14,7881.304
2014-03-17,7984.706
2014-03-18,8053.013
2014-03-19,8045.251
2014-03-20,8008.599
2014-03-21,8022.6
2014-03-24,7929.696
2014-03-25,8042.687
2014-03-26,8121.09
2014-03-27,8084.519
2014-03-28,8149.037
2014-03-31,8137.36
2014-04-01,8204.973
2014-04-02,8194.547
2014-04-03,8195.597
2014-04-04,8246.74
2014-04-07,8186.652
2014-04-08,8190.051
2014-04-09,8249.487
2014-04-10,8229.613
2014-04-11,8144.116
2014-04-14,8126.772
2014-04-15,8062.877
2014-04-16,8166.081
2014-04-17,8229.863
2014-04-18,8229.863
2014-04-21,8211.126
2014-04-22,8303.161
2014-04-23,8269.909
2014-04-24,8316.052
2014-04-25,8270.121
2014-04-28,8300.114
2014-04-29,8358.56
2014-04-30,8377.334
2014-05-01,8377.334
2014-05-02,8345.58
2014-05-05,8359.019
2014-05-06,8331.417
2014-05-07,8358.138
2014-05-08,8429.418
2014-05-09,8318.7
2014-05-12,8389.077
2014-05-13,8383.687
2014-05-14,8385.329
2014-05-15,8286.591
2014-05-16,8299.598
