Date,AUSTRIA LARGE GROWTH Large Cap
2024-05-29,832.624
2024-05-30,838.661
2024-05-31,858.509
2024-06-03,878.896
2024-06-04,864.948
2024-06-05,868.976
2024-06-06,868.233
2024-06-07,853.902
2024-06-10,843.301
2024-06-11,844.635
2024-06-12,861.232
2024-06-13,851.265
2024-06-14,820.096
2024-06-17,826.794
2024-06-18,849.257
2024-06-19,848.366
2024-06-20,850.709
2024-06-21,852.55
2024-06-24,842.948
2024-06-25,851.834
2024-06-26,849.167
2024-06-27,836.505
2024-06-28,823.516
2024-07-01,847.946
2024-07-02,847.892
2024-07-03,851.055
2024-07-04,865.989
2024-07-05,883.646
2024-07-08,876.59
2024-07-09,859.86
2024-07-10,860.496
2024-07-11,877.921
2024-07-12,877.537
2024-07-15,855.361
2024-07-16,851.816
2024-07-17,862.769
2024-07-18,860.898
2024-07-19,849.269
2024-07-22,852.853
2024-07-23,854.85
2024-07-24,865.712
2024-07-25,843.747
2024-07-26,843.786
2024-07-29,836.727
2024-07-30,833.622
2024-07-31,835.421
2024-08-01,840.539
2024-08-02,859.21
2024-08-05,825.893
2024-08-06,825.322
2024-08-07,853.724
2024-08-08,867.134
2024-08-09,862.668
2024-08-12,876.455
2024-08-13,876.133
2024-08-14,873.241
2024-08-15,874.362
2024-08-16,874.919
2024-08-19,897.548
2024-08-20,893.785
2024-08-21,893.25
2024-08-22,889.468
2024-08-23,902.09
2024-08-26,911.799
2024-08-27,905.199
2024-08-28,892.37
2024-08-29,881.825
2024-08-30,890.944
2024-09-02,893.871
2024-09-03,880.747
2024-09-04,867.258
2024-09-05,876.145
2024-09-06,884.647
2024-09-09,890.003
2024-09-10,873.62
2024-09-11,862.647
2024-09-12,858.663
2024-09-13,863.053
2024-09-16,852.43
2024-09-17,865.816
2024-09-18,858.93
2024-09-19,837.719
2024-09-20,843.423
2024-09-23,855.947
2024-09-24,849.264
2024-09-25,862.519
2024-09-26,863.842
2024-09-27,872.973
2024-09-30,867.453
2024-10-01,849.368
2024-10-02,846.262
2024-10-03,846.032
2024-10-04,844.024
2024-10-07,837.043
2024-10-08,834.372
2024-10-09,840.657
2024-10-10,838.167
2024-10-11,844.917
2024-10-14,850.649
2024-10-15,856.539
2024-10-16,868.313
2024-10-17,867.027
2024-10-18,875.619
2024-10-21,876.631
2024-10-22,855.999
2024-10-23,850.418
2024-10-24,870.781
2024-10-25,890.473
2024-10-28,886.018
2024-10-29,873.114
2024-10-30,876.67
2024-10-31,851.753
2024-11-01,851.165
2024-11-04,868.164
2024-11-05,864.422
2024-11-06,808.885
2024-11-07,806.526
2024-11-08,805.19
2024-11-11,799.846
2024-11-12,786.439
2024-11-13,784.956
2024-11-14,827.54
2024-11-15,830.926
2024-11-18,826.241
2024-11-19,796.331
2024-11-20,800.696
2024-11-21,829.033
2024-11-22,822.696
2024-11-25,847.502
2024-11-26,825.652
2024-11-27,832.151
2024-11-28,835.138
2024-11-29,831.954
2024-12-02,821.391
2024-12-03,825.157
2024-12-04,803.029
2024-12-05,819.07
2024-12-06,804.52
2024-12-09,806.138
2024-12-10,792.355
2024-12-11,784.11
2024-12-12,772.57
2024-12-13,771.488
2024-12-16,757.465
2024-12-17,752.507
2024-12-18,746.202
2024-12-19,741.741
2024-12-20,754.525
2024-12-23,760.486
2024-12-24,760.595
2024-12-25,760.595
2024-12-26,761.876
2024-12-27,768.228
2024-12-30,758.093
2024-12-31,756.23
2025-01-01,756.23
2025-01-02,770.756
2025-01-03,777.173
2025-01-06,777.513
2025-01-07,773.2
2025-01-08,756.549
2025-01-09,753.789
2025-01-10,738.902
2025-01-13,751.607
2025-01-14,755.034
2025-01-15,756.379
2025-01-16,760.847
2025-01-17,785.602
2025-01-20,787.223
2025-01-21,795.361
2025-01-22,784.856
2025-01-23,798.386
2025-01-24,801.603
2025-01-27,776.057
2025-01-28,769.463
2025-01-29,791.417
2025-01-30,793.922
2025-01-31,803.655
2025-02-03,794.165
2025-02-04,794.914
2025-02-05,810.014
2025-02-06,784.876
2025-02-07,772.731
2025-02-10,786.17
2025-02-11,798.363
2025-02-12,790.049
2025-02-13,775.57
2025-02-14,781.693
2025-02-17,771.336
2025-02-18,768.778
2025-02-19,773.776
2025-02-20,764.958
2025-02-21,776.077
2025-02-24,785.308
2025-02-25,784.198
2025-02-26,793.054
2025-02-27,781.651
2025-02-28,789.898
2025-03-03,790.375
2025-03-04,791.344
2025-03-05,800.137
2025-03-06,791.172
2025-03-07,794.975
2025-03-10,802.774
2025-03-11,812.824
2025-03-12,793.081
2025-03-13,799.762
2025-03-14,804.8
2025-03-17,801.59
2025-03-18,815.674
2025-03-19,802.863
2025-03-20,767.265
2025-03-21,740.332
2025-03-24,744.935
2025-03-25,744.257
2025-03-26,735.67
2025-03-27,741.831
2025-03-28,752.017
2025-03-31,737.598
2025-04-01,747.765
2025-04-02,756.044
2025-04-03,785.89
2025-04-04,741.735
2025-04-07,704.803
2025-04-08,719.998
2025-04-09,708.833
2025-04-10,724.951
2025-04-11,747.025
2025-04-14,766.132
2025-04-15,773.515
2025-04-16,787.331
2025-04-17,790.446
2025-04-18,790.446
2025-04-21,800.753
2025-04-22,801.121
2025-04-23,781.53
2025-04-24,788.488
2025-04-25,783.397
2025-04-28,783.527
2025-04-29,780.868
2025-04-30,802.897
2025-05-01,796.822
2025-05-02,798.258
2025-05-05,795.004
2025-05-06,786.102
2025-05-07,802.515
2025-05-08,796.768
2025-05-09,796.132
2025-05-12,787.467
2025-05-13,780.835
2025-05-14,778.972
2025-05-15,785.559
2025-05-16,780.345
2025-05-19,789.623
2025-05-20,800.983
2025-05-21,808.577
2025-05-22,798.053
2025-05-23,805.164
2025-05-26,831.282
2025-05-27,822.649
2025-05-28,822.825
2025-05-29,834.296
2025-05-30,839.941
2025-06-02,837.467
2025-06-03,822.671
2025-06-04,832.399
2025-06-05,817.5
2025-06-06,811.387
2025-06-09,806.023
2025-06-10,804.186
2025-06-11,817.43
2025-06-12,823.303
2025-06-13,848.482
2025-06-16,847.057
2025-06-17,841.067
2025-06-18,832.905
2025-06-19,831.861
2025-06-20,834.615
2025-06-23,832.015
2025-06-24,822.004
2025-06-25,810.407
2025-06-26,821.514
2025-06-27,824.107
2025-06-30,823.022
2025-07-01,823.925
2025-07-02,826.322
2025-07-03,829.063
2025-07-04,830.897
2025-07-07,808.494
2025-07-08,797.181
2025-07-09,806.28
2025-07-10,807.014
2025-07-11,815.462
2025-07-14,814.765
2025-07-15,813.948
2025-07-16,812.442
2025-07-17,809.941
2025-07-18,797.84
2025-07-21,819.518
2025-07-22,842.788
2025-07-23,842.28
2025-07-24,855.376
2025-07-25,856.546
2025-07-28,845.998
2025-07-29,819.038
2025-07-30,811.693
2025-07-31,804.942
