Date,AUSTRIA LARGE GROWTH Large Cap
2024-05-27,877.248
2024-05-28,875.616
2024-05-29,858.53
2024-05-30,864.755
2024-05-31,885.221
2024-06-03,906.241
2024-06-04,891.859
2024-06-05,896.013
2024-06-06,895.247
2024-06-07,880.47
2024-06-10,869.54
2024-06-11,870.915
2024-06-12,888.028
2024-06-13,877.751
2024-06-14,845.612
2024-06-17,852.518
2024-06-18,875.68
2024-06-19,874.761
2024-06-20,877.178
2024-06-21,879.076
2024-06-24,869.175
2024-06-25,878.338
2024-06-26,875.588
2024-06-27,862.531
2024-06-28,849.139
2024-07-01,874.329
2024-07-02,874.273
2024-07-03,877.534
2024-07-04,892.934
2024-07-05,911.139
2024-07-08,903.864
2024-07-09,886.613
2024-07-10,887.269
2024-07-11,905.236
2024-07-12,904.84
2024-07-15,881.974
2024-07-16,878.319
2024-07-17,889.613
2024-07-18,887.683
2024-07-19,875.693
2024-07-22,879.389
2024-07-23,881.448
2024-07-24,892.647
2024-07-25,869.999
2024-07-26,870.039
2024-07-29,862.761
2024-07-30,859.559
2024-07-31,861.414
2024-08-01,866.691
2024-08-02,885.943
2024-08-05,851.59
2024-08-06,851.001
2024-08-07,880.286
2024-08-08,894.114
2024-08-09,889.509
2024-08-12,903.725
2024-08-13,903.393
2024-08-14,900.41
2024-08-15,901.566
2024-08-16,902.141
2024-08-19,925.474
2024-08-20,921.594
2024-08-21,921.043
2024-08-22,917.143
2024-08-23,930.157
2024-08-26,940.169
2024-08-27,933.363
2024-08-28,920.135
2024-08-29,909.262
2024-08-30,918.664
2024-09-02,921.683
2024-09-03,908.15
2024-09-04,894.242
2024-09-05,903.405
2024-09-06,912.172
2024-09-09,917.695
2024-09-10,900.801
2024-09-11,889.487
2024-09-12,885.379
2024-09-13,889.905
2024-09-16,878.952
2024-09-17,892.754
2024-09-18,885.654
2024-09-19,863.784
2024-09-20,869.665
2024-09-23,882.578
2024-09-24,875.688
2024-09-25,889.355
2024-09-26,890.719
2024-09-27,900.134
2024-09-30,894.443
2024-10-01,875.795
2024-10-02,872.593
2024-10-03,872.355
2024-10-04,870.285
2024-10-07,863.086
2024-10-08,860.333
2024-10-09,866.813
2024-10-10,864.246
2024-10-11,871.205
2024-10-14,877.116
2024-10-15,883.189
2024-10-16,895.33
2024-10-17,894.003
2024-10-18,902.863
2024-10-21,903.906
2024-10-22,882.633
2024-10-23,876.877
2024-10-24,897.874
2024-10-25,918.179
2024-10-28,913.586
2024-10-29,900.28
2024-10-30,903.946
2024-10-31,878.254
2024-11-01,877.648
2024-11-04,895.176
2024-11-05,891.317
2024-11-06,834.053
2024-11-07,831.619
2024-11-08,830.243
2024-11-11,824.733
2024-11-12,810.908
2024-11-13,809.379
2024-11-14,853.287
2024-11-15,856.779
2024-11-18,851.948
2024-11-19,821.108
2024-11-20,825.609
2024-11-21,854.827
2024-11-22,848.293
2024-11-25,873.871
2024-11-26,851.341
2024-11-27,858.042
2024-11-28,861.122
2024-11-29,857.839
2024-12-02,846.947
2024-12-03,850.83
2024-12-04,828.014
2024-12-05,844.555
2024-12-06,829.551
2024-12-09,831.22
2024-12-10,817.008
2024-12-11,808.507
2024-12-12,796.608
2024-12-13,795.492
2024-12-16,781.033
2024-12-17,775.921
2024-12-18,769.419
2024-12-19,764.819
2024-12-20,778.001
2024-12-23,784.147
2024-12-24,784.26
2024-12-25,784.26
2024-12-26,785.581
2024-12-27,792.13
2024-12-30,781.68
2024-12-31,779.76
2025-01-01,779.76
2025-01-02,794.737
2025-01-03,801.354
2025-01-06,801.705
2025-01-07,797.257
2025-01-08,780.088
2025-01-09,777.242
2025-01-10,761.892
2025-01-13,774.992
2025-01-14,778.526
2025-01-15,779.912
2025-01-16,784.52
2025-01-17,810.045
2025-01-20,811.716
2025-01-21,820.107
2025-01-22,809.276
2025-01-23,823.226
2025-01-24,826.544
2025-01-27,800.203
2025-01-28,793.404
2025-01-29,816.04
2025-01-30,818.624
2025-01-31,828.66
2025-02-03,818.874
2025-02-04,819.647
2025-02-05,835.217
2025-02-06,809.297
2025-02-07,796.774
2025-02-10,810.631
2025-02-11,823.203
2025-02-12,814.631
2025-02-13,799.701
2025-02-14,806.014
2025-02-17,795.335
2025-02-18,792.697
2025-02-19,797.851
2025-02-20,788.758
2025-02-21,800.224
2025-02-24,809.742
2025-02-25,808.597
2025-02-26,817.729
2025-02-27,805.971
2025-02-28,814.474
2025-03-03,814.966
2025-03-04,815.966
2025-03-05,825.033
2025-03-06,815.788
2025-03-07,819.71
2025-03-10,827.752
2025-03-11,838.114
2025-03-12,817.756
2025-03-13,824.645
2025-03-14,829.84
2025-03-17,826.531
2025-03-18,841.053
2025-03-19,827.843
2025-03-20,791.137
2025-03-21,763.366
2025-03-24,768.113
2025-03-25,767.413
2025-03-26,758.559
2025-03-27,764.912
2025-03-28,775.415
2025-03-31,760.548
2025-04-01,771.031
2025-04-02,779.567
2025-04-03,810.341
2025-04-04,764.813
2025-04-07,726.732
2025-04-08,742.399
2025-04-09,730.888
2025-04-10,747.506
2025-04-11,770.267
2025-04-14,789.969
2025-04-15,797.582
2025-04-16,811.828
2025-04-17,815.04
2025-04-18,815.04
2025-04-21,825.667
2025-04-22,826.047
2025-04-23,805.847
2025-04-24,813.021
2025-04-25,807.772
2025-04-28,807.906
2025-04-29,805.164
2025-04-30,827.878
2025-05-01,821.614
2025-05-02,823.095
2025-05-05,819.739
2025-05-06,819.956
2025-05-07,837.076
2025-05-08,831.081
2025-05-09,830.418
2025-05-12,821.38
2025-05-13,814.462
2025-05-14,812.519
2025-05-15,819.389
2025-05-16,813.951
2025-05-19,823.628
2025-05-20,835.478
2025-05-21,843.399
2025-05-22,832.421
2025-05-23,839.839
2025-05-26,867.081
2025-05-27,858.077
2025-05-28,858.26
2025-05-29,870.225
2025-05-30,876.113
2025-06-02,873.533
2025-06-03,858.099
2025-06-04,868.246
2025-06-05,852.706
2025-06-06,846.33
2025-06-09,840.735
2025-06-10,838.818
2025-06-11,852.633
2025-06-12,858.759
2025-06-13,885.022
2025-06-16,883.536
2025-06-17,877.288
2025-06-18,868.774
2025-06-19,867.686
2025-06-20,870.558
2025-06-23,867.846
2025-06-24,857.404
2025-06-25,845.307
2025-06-26,856.892
2025-06-27,859.597
2025-06-30,858.466
2025-07-01,859.408
2025-07-02,861.908
2025-07-03,864.767
2025-07-04,866.68
2025-07-07,843.313
2025-07-08,831.512
2025-07-09,841.003
2025-07-10,841.768
2025-07-11,850.581
2025-07-14,849.853
2025-07-15,849.001
2025-07-16,847.43
2025-07-17,844.821
2025-07-18,832.199
2025-07-21,854.811
2025-07-22,879.083
2025-07-23,878.553
2025-07-24,892.213
2025-07-25,893.434
2025-07-28,882.432
2025-07-29,854.31
2025-07-30,846.649
2025-07-31,839.608
2025-08-01,854.737
2025-08-04,863.266
2025-08-05,869.22
2025-08-06,871.809
2025-08-07,850.635
2025-08-08,843.273
2025-08-11,835.751
2025-08-12,838.22
2025-08-13,840.632
2025-08-14,847.562
2025-08-15,846.668
2025-08-18,819.665
2025-08-19,822.848
2025-08-20,823.487
2025-08-21,825.42
2025-08-22,834.605
2025-08-25,812.927
2025-08-26,801.921
2025-08-27,804.881
2025-08-28,806.331
2025-08-29,800.831
2025-09-01,805.877
2025-09-02,790.757
2025-09-03,793.41
2025-09-04,798.001
2025-09-05,815.502
2025-09-08,819.389
2025-09-09,815.155
2025-09-10,807.637
2025-09-11,806.355
2025-09-12,799.704
2025-09-15,803.138
2025-09-16,804.902
2025-09-17,797.45
2025-09-18,797.097
2025-09-19,786.639
2025-09-22,795.505
2025-09-23,809.044
2025-09-24,810.716
2025-09-25,802.814
2025-09-26,797.973
2025-09-29,805.175
2025-09-30,816.44
2025-10-01,826.64
2025-10-02,823.108
2025-10-03,830.277
2025-10-06,839.759
2025-10-07,831.414
2025-10-08,832.262
2025-10-09,830.083
2025-10-10,827.376
2025-10-13,818.232
2025-10-14,825.809
2025-10-15,842.263
2025-10-16,844.793
2025-10-17,837.557
2025-10-20,836.588
2025-10-21,832.383
2025-10-22,836.144
2025-10-23,848.709
2025-10-24,849.586
2025-10-27,849.627
2025-10-28,842.8
2025-10-29,854.981
2025-10-30,878.156
2025-10-31,867.416
2025-11-03,886.153
2025-11-04,890.104
2025-11-05,872.99
2025-11-06,895.078
2025-11-07,871.657
2025-11-10,861.922
2025-11-11,863.59
2025-11-12,881.161
2025-11-13,838.813
2025-11-14,838.859
2025-11-17,846.238
2025-11-18,824.269
2025-11-19,818.537
2025-11-20,813.814
2025-11-21,805.629
2025-11-24,811.473
2025-11-25,809.253
2025-11-26,813.779
2025-11-27,815.397
2025-11-28,827.244
2025-12-01,829.643
2025-12-02,820.801
2025-12-03,834.508
2025-12-04,846.505
2025-12-05,838.118
2025-12-08,822.109
2025-12-09,827.614
2025-12-10,806.322
2025-12-11,812.308
2025-12-12,811.688
2025-12-15,812.027
2025-12-16,804.618
2025-12-17,808.177
2025-12-18,805.628
2025-12-19,816.29
2025-12-22,813.417
2025-12-23,814.873
2025-12-24,815.115
2025-12-25,815.115
2025-12-26,815.046
2025-12-29,809.036
2025-12-30,818.351
2025-12-31,817.377
2026-01-01,817.377
2026-01-02,821.821
2026-01-05,821.162
2026-01-06,818.596
2026-01-07,842.417
2026-01-08,832.902
2026-01-09,825.201
2026-01-12,830.074
2026-01-13,816.755
2026-01-14,822.621
2026-01-15,820.483
2026-01-16,825.845
2026-01-19,807.491
2026-01-20,793.19
2026-01-21,801.283
2026-01-22,800.147
2026-01-23,810.363
2026-01-26,815.235
2026-01-27,834.501
2026-01-28,829.92
2026-01-29,822.887
2026-01-30,827.288
